ticker,SLCA US Equity
2012-06-21,-6.1107
2012-06-22,3.7819000000000003
2012-06-25,-7.8814
2012-06-26,-2.1159
2012-06-27,0.6579
2012-06-28,1.6806999999999999
2012-06-29,3.3976
2012-07-02,-1.421
2012-07-03,1.1712
2012-07-05,1.959
2012-07-06,0.6114
2012-07-09,-5.0347
2012-07-10,-3.6563
2012-07-11,-3.6052999999999997
2012-07-12,1.2795
2012-07-13,7.6774000000000004
2012-07-16,-0.4513
2012-07-17,-0.9066
2012-07-18,2.3788
2012-07-19,-2.5022
2012-07-20,1.4665
2012-07-23,-3.523
2012-07-24,-4.588
2012-07-25,-0.1963
2012-07-26,-6.588
2012-07-27,2.5263
2012-07-30,-2.0534
2012-07-31,8.4906
2012-08-01,-2.029
2012-08-02,-3.5503
2012-08-03,8.3845
2012-08-06,-0.283
2012-08-07,1.9868000000000001
2012-08-08,0.3711
2012-08-09,0.1848
2012-08-10,-4.3358
2012-08-13,-2.4108
2012-08-14,4.4466
2012-08-15,11.8259
2012-08-16,9.3063
2012-08-17,-3.7152
2012-08-20,-0.4823
2012-08-21,0.8078
2012-08-22,-0.5609
2012-08-23,0.2417
2012-08-24,-3.2958
2012-08-27,-3.9069000000000003
2012-08-28,0.9516
2012-08-29,1.6280999999999999
2012-08-30,-1.3491
2012-08-31,1.7094
2012-09-04,2.0168
2012-09-05,0.0824
2012-09-06,1.1522999999999999
2012-09-07,0.6509
2012-09-10,2.6677
2012-09-11,8.7402
2012-09-12,5.8652999999999995
2012-09-13,1.026
2012-09-14,-1.0156
2012-09-17,3.762
2012-09-18,-3.6915
2012-09-19,-3.5592
2012-09-20,0.9936
2012-09-21,-1.6162999999999998
2012-09-24,2.5
2012-09-25,-1.7422
2012-09-26,-2.4823
2012-09-27,-0.9455
2012-09-28,-0.4405
2012-10-01,6.4159
2012-10-02,-3.6729000000000003
2012-10-03,0.0719
2012-10-04,2.3005
2012-10-05,-3.584
2012-10-08,-1.5306
2012-10-09,-2.6647
2012-10-10,1.9011
2012-10-11,-1.7164000000000001
2012-10-12,0.0
2012-10-15,-1.063
2012-10-16,0.1535
2012-10-17,3.5249
2012-10-18,-0.4441
2012-10-19,-0.3717
2012-10-22,-0.0746
2012-10-23,-2.0164
2012-10-24,0.0
2012-10-25,0.9909
2012-10-26,-2.6414999999999997
2012-10-31,-0.7752
2012-11-01,0.5469
2012-11-02,10.7226
2012-11-05,1.8947
2012-11-06,7.3003
2012-11-07,-0.2567
2012-11-08,-0.9009
2012-11-09,-2.7273
2012-11-12,0.534
2012-11-13,-2.8552
2012-11-14,0.1367
2012-11-15,3.0034
2012-11-16,2.3857
2012-11-19,8.2848
2012-11-20,-1.4344999999999999
2012-11-21,-2.547
2012-11-23,-4.7293
2012-11-26,6.1398
2012-11-27,-1.9691999999999998
2012-11-28,-6.968
2012-11-29,0.8772
2012-11-30,-2.8763
2012-12-03,3.3747
2012-12-04,-1.1326
2012-12-05,-3.5714
2012-12-06,0.8386
2012-12-07,3.8115
2012-12-10,-0.8011
2012-12-11,4.7106
2012-12-12,4.3702
2012-12-13,-1.5394
2012-12-14,0.5629
2012-12-17,-0.5597
2012-12-18,5.1282
2012-12-19,4.2305
2012-12-20,-0.0588
2012-12-21,-2.7075
2012-12-24,-0.1815
2012-12-26,-0.7879
2012-12-27,-2.3824
2012-12-28,-0.9387
2012-12-31,5.6854
2013-01-02,4.3036
2013-01-03,-5.2722
2013-01-04,3.7508
2013-01-07,10.7289
2013-01-08,-2.1064
2013-01-09,3.3351
2013-01-10,-5.7262
2013-01-11,-0.8283
2013-01-14,4.9555
2013-01-15,-0.9549
2013-01-16,0.9641
2013-01-17,0.2653
2013-01-18,0.1587
2013-01-22,-0.4226
2013-01-23,2.3342
2013-01-24,3.9398999999999997
2013-01-25,-1.4464000000000001
2013-01-28,1.164
2013-01-29,-3.7019
2013-01-30,2.7532
2013-01-31,1.4661
2013-02-01,-0.1495
2013-02-04,-2.0958
2013-02-05,3.4149
2013-02-06,1.4293
2013-02-07,-0.826
2013-02-08,-1.6169
2013-02-11,4.5817
2013-02-12,-2.7143
2013-02-13,-1.2237
2013-02-14,-0.7433
2013-02-15,-0.3994
2013-02-19,0.2506
2013-02-20,-6.05
2013-02-21,-5.2155
2013-02-22,2.6390000000000002
2013-02-25,0.3829
2013-02-26,17.8202
2013-02-27,10.8696
2013-02-28,2.5866
2013-03-01,-2.3993
2013-03-04,1.7083
2013-03-05,0.2458
2013-03-06,4.4953
2013-03-07,0.3129
2013-03-08,3.0409
2013-03-11,0.3784
2013-03-12,-7.7648
2013-03-13,-6.8655
2013-03-14,-4.7828
2013-03-15,0.0
2013-03-18,4.8848
2013-03-19,-0.2636
2013-03-20,5.1542
2013-03-21,0.1257
2013-03-22,-0.5858
2013-03-25,-2.9461
2013-03-26,-3.7728
2013-03-27,3.3799
2013-03-28,2.7899000000000003
2013-04-01,-2.7142
2013-04-02,-2.7462999999999997
2013-04-03,-4.1237
2013-04-04,0.4208
2013-04-05,5.1676
2013-04-08,1.6379000000000001
2013-04-09,0.1307
2013-04-10,2.5228
2013-04-11,-0.0849
2013-04-12,-0.9342
2013-04-15,-11.4874
2013-04-16,4.3584
2013-04-17,-5.3364
2013-04-18,-2.9412000000000003
2013-04-19,2.0202
2013-04-22,2.3762
2013-04-23,1.354
2013-04-24,2.1947
2013-04-25,-4.1083
2013-04-26,-1.85
2013-04-29,5.1587
2013-04-30,-3.6321
2013-05-01,-2.0558
2013-05-02,2.8486000000000002
2013-05-03,6.4626
2013-05-06,-0.4564
2013-05-07,-0.2751
2013-05-08,-3.0345
2013-05-09,0.8535
2013-05-10,-1.2224
2013-05-13,-1.4755
2013-05-14,-2.2705
2013-05-15,8.3539
2013-05-16,0.4106
2013-05-17,2.7715
2013-05-20,3.0504
2013-05-21,0.429
2013-05-22,-4.1008
2013-05-23,-1.5590000000000002
2013-05-24,1.1312
2013-05-28,-0.179
2013-05-29,0.4931
2013-05-30,-0.0892
2013-05-31,-1.3839000000000001
2013-06-03,-2.2635
2013-06-04,-6.9013
2013-06-05,-1.592
2013-06-06,2.6289
2013-06-07,6.1084
2013-06-10,-1.0214
2013-06-11,1.97
2013-06-12,-0.414
2013-06-13,0.6005
2013-06-14,-2.2498
2013-06-17,1.5735000000000001
2013-06-18,-0.2326
2013-06-19,-2.7506
2013-06-20,-1.3423
2013-06-21,1.895
2013-06-24,-6.3901
2013-06-25,1.0698
2013-06-26,2.3689999999999998
2013-06-27,-0.7878
2013-06-28,3.1266
2013-07-01,-0.3369
2013-07-02,0.676
2013-07-03,1.4388
2013-07-05,-0.3783
2013-07-08,3.3697
2013-07-09,2.3416
2013-07-10,0.5832
2013-07-11,-0.5798
2013-07-12,0.5384
2013-07-15,-0.7586
2013-07-16,-2.3830999999999998
2013-07-17,3.6389
2013-07-18,2.2222
2013-07-19,2.4348
2013-07-22,-0.9338
2013-07-23,1.6280999999999999
2013-07-24,-0.8432
2013-07-25,-0.3401
2013-07-26,0.4266
2013-07-29,3.441
2013-07-30,-0.2875
2013-07-31,-0.3295
2013-08-01,-7.1488
2013-08-02,1.1571
2013-08-05,-2.3317
2013-08-06,-0.2252
2013-08-07,-0.5869
2013-08-08,2.6794000000000002
2013-08-09,1.7248999999999999
2013-08-12,0.1739
2013-08-13,-0.1302
2013-08-14,0.9996
2013-08-15,-1.2048
2013-08-16,-0.4791
2013-08-19,-2.5821
2013-08-20,0.9434
2013-08-21,-2.0917
2013-08-22,4.0455
2013-08-23,1.5291000000000001
2013-08-26,-1.2478
2013-08-27,-1.0022
2013-08-28,2.6408
2013-08-29,0.8576
2013-08-30,-0.085
2013-09-03,-0.4255
2013-09-04,0.0855
2013-09-05,0.4697
2013-09-06,2.4649
2013-09-09,2.1568
2013-09-10,1.421
2013-09-11,0.6805
2013-09-12,0.4771
2013-09-13,-0.7915
2013-09-16,0.718
2013-09-17,-0.3762
2013-09-18,0.7591
2013-09-19,-1.6257000000000001
2013-09-20,2.2572
2013-09-23,-1.7737
2013-09-24,-1.8458999999999999
2013-09-25,-1.3083
2013-09-26,3.604
2013-09-27,-0.2399
2013-09-30,-0.2004
2013-10-01,4.4177
2013-10-02,0.8462
2013-10-03,4.2715
2013-10-04,3.5479000000000003
2013-10-07,1.2716
2013-10-08,0.7325
2013-10-09,3.4626
2013-10-10,3.1459
2013-10-11,0.8436
2013-10-14,1.4157
2013-10-15,5.4886
2013-10-16,3.188
2013-10-17,0.5246
2013-10-18,-2.7254
2013-10-21,4.5306
2013-10-22,-1.3402
2013-10-23,-6.185
2013-10-24,-0.4929
2013-10-25,0.7121
2013-10-28,0.9222
2013-10-29,0.1523
2013-10-30,-3.2847
2013-10-31,9.4969
2013-11-01,-0.8903
2013-11-04,1.7675999999999998
2013-11-05,1.8793
2013-11-06,-4.36
2013-11-07,-4.325
2013-11-08,-1.5883
2013-11-11,4.0968
2013-11-12,-1.0137
2013-11-13,2.1687
2013-11-14,-1.8277999999999999
2013-11-15,0.4805
2013-11-18,-4.2738
2013-11-19,-0.3746
2013-11-20,1.0655000000000001
2013-11-21,4.0
2013-11-22,-1.0733
2013-11-25,-0.6631
2013-11-26,1.8507
2013-11-27,2.0554
2013-11-29,0.7297
2013-12-02,2.1443
2013-12-03,-0.9929
2013-12-04,-0.7163
2013-12-05,1.9912999999999998
2013-12-06,-0.283
2013-12-09,-0.3121
2013-12-10,-1.5371000000000001
2013-12-11,-3.874
2013-12-12,-1.5489000000000002
2013-12-13,-0.9813
2013-12-16,-0.1239
2013-12-17,-1.1473
2013-12-18,0.3137
2013-12-19,0.7192
2013-12-20,0.9935
2013-12-23,3.2278000000000002
2013-12-24,0.9529
2013-12-26,-1.0619
2013-12-27,0.0894
2013-12-30,1.4001000000000001
2013-12-31,0.2056
2014-01-02,-3.518
2014-01-03,0.79
2014-01-06,-1.8993
2014-01-07,-0.7068
2014-01-08,0.0929
2014-01-09,-2.752
2014-01-10,1.3355000000000001
2014-01-13,-7.4678
2014-01-14,2.238
2014-01-15,1.2604
2014-01-16,0.3931
2014-01-17,0.1305
2014-01-21,0.2281
2014-01-22,0.7152
2014-01-23,-1.8075999999999999
2014-01-24,-2.1696
2014-01-27,-0.672
2014-01-28,3.3153
2014-01-29,-1.2115
2014-01-30,6.1319
2014-01-31,-7.4953
2014-02-03,-6.9885
2014-02-04,-4.7187
2014-02-05,2.2476
2014-02-06,0.1863
2014-02-07,-0.6694
2014-02-10,3.5942
2014-02-11,4.8428
2014-02-12,0.586
2014-02-13,1.6107
2014-02-14,0.8094
2014-02-18,0.368
2014-02-19,0.8
2014-02-20,2.0833
2014-02-21,2.6563
2014-02-24,1.2938
2014-02-25,-1.3084
2014-02-26,3.125
2014-02-27,-0.6734
2014-02-28,1.0786
2014-03-03,0.3049
2014-03-04,3.4347
2014-03-05,1.7631999999999999
2014-03-06,1.4727000000000001
2014-03-07,0.3984
2014-03-10,2.551
2014-03-11,-1.5755
2014-03-12,-0.688
2014-03-13,-0.7946
2014-03-14,0.8581
2014-03-17,2.0136
2014-03-18,2.7245
2014-03-19,-1.3801999999999999
2014-03-20,-2.0582
2014-03-21,0.4203
2014-03-24,-0.2232
2014-03-25,1.9295
2014-03-26,-2.524
2014-03-27,0.9569
2014-03-28,1.8399999999999999
2014-03-31,4.4895
2014-04-01,1.2837
2014-04-02,1.0605
2014-04-03,0.5119
2014-04-04,-0.713
2014-04-07,-1.6158000000000001
2014-04-08,2.268
2014-04-09,2.2177
2014-04-10,-2.9177
2014-04-11,-0.9504
2014-04-14,2.1784
2014-04-15,4.1371
2014-04-16,1.6086
2014-04-17,1.3672
2014-04-21,-0.0473
2014-04-22,0.4735
2014-04-23,0.5655
2014-04-24,-1.7338
2014-04-25,-2.432
2014-04-28,-0.2688
2014-04-29,1.4947
2014-04-30,9.0536
2014-05-01,1.2398
2014-05-02,2.1867
2014-05-05,0.7276
2014-05-06,-3.1443
2014-05-07,1.5793
2014-05-08,-1.6627
2014-05-09,0.5929
2014-05-12,4.4532
2014-05-13,0.7941
2014-05-14,-0.933
2014-05-15,-0.0628
2014-05-16,-0.6073
2014-05-19,0.906
2014-05-20,0.3341
2014-05-21,2.1644
2014-05-22,-1.4870999999999999
2014-05-23,2.2333
2014-05-27,0.5259
2014-05-28,-1.167
2014-05-29,2.9927
2014-05-30,-0.0395
2014-06-02,2.3136
2014-06-03,1.2756
2014-06-04,2.0038
2014-06-05,0.0
2014-06-06,-0.1497
2014-06-09,-1.068
2014-06-10,-2.4432
2014-06-11,0.4368
2014-06-12,-4.1852
2014-06-13,3.7614
2014-06-16,0.0195
2014-06-17,3.7412
2014-06-18,2.0285
2014-06-19,-1.6016
2014-06-20,-2.3199
2014-06-23,2.6814999999999998
2014-06-24,-2.2197
2014-06-25,2.7661
2014-06-26,0.3156
2014-06-27,-0.3146
2014-06-30,2.9144
2014-07-01,-0.2165
2014-07-02,-0.9219
2014-07-03,2.1164
2014-07-07,-1.1256
2014-07-08,-1.5179
2014-07-09,2.4037
2014-07-10,-0.7884
2014-07-11,0.2528
2014-07-14,0.5585
2014-07-15,0.2687
2014-07-16,3.1267
2014-07-17,-0.3465
2014-07-18,1.3387
2014-07-21,1.5783
2014-07-22,1.1991
2014-07-23,0.5007
2014-07-24,1.2786
2014-07-25,-0.8854
2014-07-28,-1.9851
2014-07-29,1.7384
2014-07-30,-4.3962
2014-07-31,-2.4466
2014-08-01,-0.249
2014-08-04,5.5635
2014-08-05,-1.3007
2014-08-06,-0.2909
2014-08-07,0.9612
2014-08-08,0.034
2014-08-11,2.8722
2014-08-12,-1.5529
2014-08-13,2.6179
2014-08-14,-1.8806
2014-08-15,0.9333
2014-08-18,1.1229
2014-08-19,1.4533
2014-08-20,1.9153
2014-08-21,-0.8528
2014-08-22,2.7397
2014-08-25,2.9457
2014-08-26,1.6114000000000002
2014-08-27,0.7855
2014-08-28,4.0
2014-08-29,1.5413000000000001
2014-09-02,0.1114
2014-09-03,0.0835
2014-09-04,-5.7818000000000005
2014-09-05,-2.6553
2014-09-08,-1.4245
2014-09-09,-0.8301
2014-09-10,7.5957
2014-09-11,0.2665
2014-09-12,-2.6198
2014-09-15,-1.6851
2014-09-16,6.6005
2014-09-17,1.4245
2014-09-18,-0.7092
2014-09-19,-2.3529
2014-09-22,-4.8193
2014-09-23,-4.5961
2014-09-24,1.8954
2014-09-25,-3.2243
2014-09-26,1.6178
2014-09-29,0.4887
2014-09-30,-1.9451
2014-10-01,-2.7996
2014-10-02,-5.7275
2014-10-03,-5.0978
2014-10-06,-0.4047
2014-10-07,-3.1031
2014-10-08,0.2097
2014-10-09,-6.8861
2014-10-10,-6.8029
2014-10-13,-10.2148
2014-10-14,-1.5381
2014-10-15,4.5128
2014-10-16,9.7272
2014-10-17,2.3351
2014-10-20,1.6269
2014-10-21,4.7609
2014-10-22,-2.5004999999999997
2014-10-23,3.0735
2014-10-24,-0.0987
2014-10-27,-5.9103
2014-10-28,4.0756
2014-10-29,-5.0262
2014-10-30,-8.5654
2014-10-31,4.3701
2014-11-03,-0.6013
2014-11-04,-8.5593
2014-11-05,0.2205
2014-11-06,2.176
2014-11-07,3.3022
2014-11-10,-1.9921
2014-11-11,0.0945
2014-11-12,0.9445
2014-11-13,-2.807
2014-11-14,4.7653
2014-11-17,-2.0446
2014-11-18,2.0872
2014-11-19,-1.9297
2014-11-20,6.5823
2014-11-21,-1.2088
2014-11-24,-0.5339
2014-11-25,-2.259
2014-11-26,-4.0732
2014-11-28,-25.0477
2014-12-01,-4.1693
2014-12-02,2.823
2014-12-03,-0.646
2014-12-04,-2.7958
2014-12-05,2.0736
2014-12-08,-9.4692
2014-12-09,5.1393
2014-12-10,-6.9535
2014-12-11,-3.0152
2014-12-12,-7.2442
2014-12-15,-2.1074
2014-12-16,1.5617999999999999
2014-12-17,11.596
2014-12-18,-1.9739
2014-12-19,7.9407
2014-12-22,-6.1246
2014-12-23,2.9246
2014-12-24,-3.0237
2014-12-26,-2.855
2014-12-29,1.3534
2014-12-30,-4.8073
2014-12-31,2.9659
2015-01-02,3.1919
2015-01-05,-6.2618
2015-01-06,-2.3742
2015-01-07,0.1649
2015-01-08,5.1852
2015-01-09,-2.3474
2015-01-12,-5.008
2015-01-13,1.2231
2015-01-14,8.2083
2015-01-15,-1.1552
2015-01-16,7.0121
2015-01-20,-2.3662
2015-01-21,-0.8576
2015-01-22,-2.4445
2015-01-23,-2.8527
2015-01-26,1.4285999999999999
2015-01-27,4.734
2015-01-28,-7.471
2015-01-29,2.7453
2015-01-30,-0.9823
2015-02-02,-0.5556
2015-02-03,11.6919
2015-02-04,-1.572
2015-02-05,5.5535
2015-02-06,0.6534
2015-02-09,0.7858
2015-02-10,-3.5593
2015-02-11,0.8787
2015-02-12,-0.453
2015-02-13,4.3751999999999995
2015-02-17,6.9752
2015-02-18,1.0972
2015-02-19,2.4186
2015-02-20,-1.5441
2015-02-23,-4.797
2015-02-24,-1.2274
2015-02-25,-1.3734
2015-02-26,1.8568
2015-02-27,5.5013
2015-03-02,-1.0182
2015-03-03,4.4264
2015-03-04,-1.3433
2015-03-05,-1.5431
2015-03-06,-1.0141
2015-03-09,-1.0556
2015-03-10,-5.6793
2015-03-11,3.6926
2015-03-12,-0.8823
2015-03-13,-4.2574
2015-03-16,-3.7339
2015-03-17,0.7405
2015-03-18,5.4253
2015-03-19,-0.9628
2015-03-20,5.5649
2015-03-23,4.033
2015-03-24,1.8315000000000001
2015-03-25,2.8477
2015-03-26,-0.7287
2015-03-27,-0.4991
2015-03-30,3.7474
2015-03-31,1.2799
2015-04-01,1.8534000000000002
2015-04-02,-1.5991
2015-04-06,1.3169
2015-04-07,0.719
2015-04-08,0.0824
2015-04-09,0.8779
2015-04-10,-1.1694
2015-04-13,0.2201
2015-04-14,3.7342
2015-04-15,3.4145
2015-04-16,-0.1792
2015-04-17,-3.0769
2015-04-20,0.3439
2015-04-21,-4.4556000000000004
2015-04-22,1.9316
2015-04-23,-2.5446999999999997
2015-04-24,-3.6111
2015-04-27,-0.2594
2015-04-28,1.1268
2015-04-29,2.2857
2015-04-30,4.3296
2015-05-01,0.8568
2015-05-04,-0.3186
2015-05-05,-2.2903000000000002
2015-05-06,-2.453
2015-05-07,-2.3191
2015-05-08,0.3146
2015-05-11,-1.5683
2015-05-12,3.3893
2015-05-13,-0.1961
2015-05-14,-1.151
2015-05-15,-1.6189
2015-05-18,-4.3303
2015-05-19,-4.6771
2015-05-20,2.849
2015-05-21,3.1086
2015-05-22,-5.0448
2015-05-26,1.729
2015-05-27,0.8653
2015-05-28,-3.799
2015-05-29,-1.7516
2015-06-01,-3.1767
2015-06-02,4.5531
2015-06-03,2.4015
2015-06-04,-0.2814
2015-06-05,2.8536
2015-06-08,-3.1098
2015-06-09,-1.1957
2015-06-10,4.9363
2015-06-11,-0.5918
2015-06-12,-3.8002000000000002
2015-06-15,-0.9557
2015-06-16,-1.2544
2015-06-17,-0.6515
2015-06-18,-1.6721
2015-06-19,0.2001
2015-06-22,1.3311
2015-06-23,-0.1314
2015-06-24,-0.559
2015-06-25,-5.4894
2015-06-26,-0.5248
2015-06-29,1.3014000000000001
2015-06-30,1.9444
2015-07-01,-5.4837
2015-07-02,-1.9459
2015-07-06,-5.3289
2015-07-07,1.4752
2015-07-08,-4.6289
2015-07-09,1.5644
2015-07-10,-3.831
2015-07-13,3.2444
2015-07-14,2.1082
2015-07-15,-2.4153000000000002
2015-07-16,-5.0299
2015-07-17,-4.834
2015-07-20,-2.341
2015-07-21,2.7137000000000002
2015-07-22,1.2770000000000001
2015-07-23,0.1739
2015-07-24,-7.6389
2015-07-27,0.235
2015-07-28,1.6409
2015-07-29,15.821
2015-07-30,-1.9912
2015-07-31,-8.4925
2015-08-03,-2.5311
2015-08-04,-0.9112
2015-08-05,-1.8391
2015-08-06,6.9321
2015-08-07,-1.2703
2015-08-10,9.3611
2015-08-11,2.7180999999999997
2015-08-12,1.7772999999999999
2015-08-13,-0.6985
2015-08-14,-3.9469
2015-08-17,1.2205
2015-08-18,-0.3215
2015-08-19,-7.6613
2015-08-20,-3.8865
2015-08-21,-4.6797
2015-08-24,-16.9685
2015-08-25,-2.2962
2015-08-26,6.1105
2015-08-27,7.8073
2015-08-28,2.3112
2015-08-31,0.9036
2015-09-01,-2.9851
2015-09-02,-2.7179
2015-09-03,2.952
2015-09-04,-2.1505
2015-09-08,0.2093
2015-09-09,-3.6031
2015-09-10,3.7378
2015-09-11,-6.7102
2015-09-14,-0.3382
2015-09-15,2.2624
2015-09-16,4.4248
2015-09-17,-0.2119
2015-09-18,-3.9809
2015-09-21,-0.7739
2015-09-22,-2.117
2015-09-23,-3.9271000000000003
2015-09-24,0.237
2015-09-25,-9.2199
2015-09-28,-9.5703
2015-09-29,-2.1598
2015-09-30,3.6792
2015-10-01,-2.2001
2015-10-02,5.0073
2015-10-05,4.3538
2015-10-06,4.5033
2015-10-07,1.5843
2015-10-08,10.2308
2015-10-09,1.5846
2015-10-12,-6.2953
2015-10-13,2.5564999999999998
2015-10-14,4.058
2015-10-15,2.507
2015-10-16,-6.8478
2015-10-19,-5.0758
2015-10-20,1.4751
2015-10-21,-1.3931
2015-10-22,2.3342
2015-10-23,-2.3409
2015-10-26,-2.7044
2015-10-27,-7.5174
2015-10-28,22.3361
2015-10-29,-0.67
2015-10-30,1.5177
2015-11-02,4.4297
2015-11-03,9.9682
2015-11-04,-3.3750999999999998
2015-11-05,-2.8443
2015-11-06,3.7494
2015-11-09,2.5248
2015-11-10,-3.5249
2015-11-11,-5.5055
2015-11-12,-5.2966
2015-11-13,2.4609
2015-11-16,5.8952
2015-11-17,-1.2887
2015-11-18,4.5431
2015-11-19,-0.1499
2015-11-20,-3.2516
2015-11-23,3.0507
2015-11-24,1.8565
2015-11-25,2.4138
2015-11-27,-2.6936
2015-11-30,5.1409
2015-12-01,3.103
2015-12-02,0.2736
2015-12-03,-2.0009
2015-12-04,-2.4594
2015-12-07,-5.5661000000000005
2015-12-08,-2.67
2015-12-09,3.5197000000000003
2015-12-10,4.6
2015-12-11,-5.9632
2015-12-14,2.1928
2015-12-15,4.8403
2015-12-16,-0.7615
2015-12-17,-8.9209
2015-12-18,-4.1074
2015-12-21,-0.0549
2015-12-22,3.3516
2015-12-23,9.782
2015-12-24,-1.937
2015-12-28,-7.8025
2015-12-29,0.7499
2015-12-30,-2.1265
2015-12-31,1.7382
2016-01-04,5.1789
2016-01-05,-0.3046
2016-01-06,-4.1242
2016-01-07,-2.5491
2016-01-08,-2.0163
2016-01-11,-6.2291
2016-01-12,-2.669
2016-01-13,-2.5594
2016-01-14,6.3164
2016-01-15,-4.5294
2016-01-19,-7.825
2016-01-20,2.2059
2016-01-21,4.1203
2016-01-22,3.5804
2016-01-25,-1.5767
2016-01-26,5.7301
2016-01-27,0.8159
2016-01-28,1.7341
2016-01-29,5.9658999999999995
2016-02-01,-4.0214
2016-02-02,-5.1397
2016-02-03,4.0636
2016-02-04,3.2258
2016-02-05,-1.3158
2016-02-08,-4.9444
2016-02-09,-6.6043
2016-02-10,0.3755
2016-02-11,-3.616
2016-02-12,4.1397
2016-02-16,-0.8696
2016-02-17,11.0902
2016-02-18,-2.4817
2016-02-19,-2.487
2016-02-22,5.1008
2016-02-23,-7.6749
2016-02-24,-0.7946
2016-02-25,1.6019999999999999
2016-02-26,8.49
2016-02-29,7.2666
2016-03-01,0.938
2016-03-02,4.6464
2016-03-03,4.1934
2016-03-04,-1.8466
2016-03-07,-1.7849
2016-03-08,-6.1886
2016-03-09,4.555
2016-03-10,-1.0015
2016-03-11,6.3859
2016-03-14,0.4292
2016-03-15,-4.4634
2016-03-16,2.9821
2016-03-17,8.5425
2016-03-18,-3.068
2016-03-21,3.3028
2016-03-22,-4.1297
2016-03-23,-2.1306
2016-03-24,4.354
2016-03-28,-2.2676
2016-03-29,3.4803
2016-03-30,1.435
2016-03-31,0.4421
2016-04-01,0.7923
2016-04-04,-3.3188
2016-04-05,1.3098
2016-04-06,1.9617
2016-04-07,-2.7984
2016-04-08,2.3392
2016-04-11,-1.5824
2016-04-12,0.0447
2016-04-13,2.2321
2016-04-14,0.4367
2016-04-15,-0.0435
2016-04-18,5.0022
2016-04-19,5.3024000000000004
2016-04-20,-0.5114
2016-04-21,4.0332
2016-04-22,-0.3421
2016-04-25,-7.4752
2016-04-26,3.5862
2016-04-27,5.8098
2016-04-28,-1.6924000000000001
2016-04-29,-2.2571
2016-05-02,-2.3875
2016-05-03,-6.0144
2016-05-04,-1.4505
2016-05-05,2.8571
2016-05-06,3.367
2016-05-09,-5.6189
2016-05-10,2.6316
2016-05-11,2.6902
2016-05-12,4.4617
2016-05-13,-1.8809
2016-05-16,5.7508
2016-05-17,2.2659000000000002
2016-05-18,-4.062
2016-05-19,-0.9238
2016-05-20,4.0016
2016-05-23,1.7183000000000002
2016-05-24,0.1836
2016-05-25,5.1686
2016-05-26,0.3137
2016-05-27,0.7297
2016-05-31,-1.5868
2016-06-01,1.7175
2016-06-02,1.6885
2016-06-03,6.7774
2016-06-06,4.0305
2016-06-07,2.2575
2016-06-08,0.2685
2016-06-09,2.7968
2016-06-10,-2.6917999999999997
2016-06-13,-3.8593
