ticker,CNHI US Equity
2014-02-21,0.1802
2014-02-24,0.6295
2014-02-25,-1.2511
2014-02-26,-1.448
2014-02-27,-0.1837
2014-02-28,0.46
2014-03-03,-3.2051
2014-03-04,1.7029
2014-03-05,1.2093
2014-03-06,2.6654
2014-03-07,1.1638
2014-03-10,-1.5044
2014-03-11,-1.2579
2014-03-12,-0.6369
2014-03-13,-2.4725
2014-03-14,0.1878
2014-03-17,4.2174
2014-03-18,1.1691
2014-03-19,-2.9333
2014-03-20,0.8242
2014-03-21,-2.089
2014-03-24,-0.4638
2014-03-25,1.2116
2014-03-26,2.0258
2014-03-27,-0.361
2014-03-28,2.0833
2014-03-31,2.0408
2014-04-01,0.3478
2014-04-02,-1.3865
2014-04-03,0.0879
2014-04-04,-0.6146
2014-04-07,-0.53
2014-04-08,-0.5329
2014-04-09,2.4107
2014-04-10,-2.4412
2014-04-11,-2.0554
2014-04-14,1.4599
2014-04-15,-1.7086000000000001
2014-04-16,3.0192
2014-04-17,-1.421
2014-04-21,1.0811
2014-04-22,2.9055
2014-04-23,-0.0887
2014-04-24,1.5098
2014-04-25,2.9746
2014-04-28,-2.209
2014-04-29,0.8688
2014-04-30,-0.1723
2014-05-01,0.3451
2014-05-02,-0.086
2014-05-05,-1.6351
2014-05-06,0.35
2014-05-07,1.1334
2014-05-08,-2.1552
2014-05-09,-3.7885
2014-05-12,-1.5568
2014-05-13,-0.4651
2014-05-14,-0.1869
2014-05-15,-0.7491
2014-05-16,1.4151
2014-05-19,-0.186
2014-05-20,-0.466
2014-05-21,1.3109
2014-05-22,-2.0333
2014-05-23,0.566
2014-05-27,2.439
2014-05-28,-0.5495
2014-05-29,0.7366
2014-05-30,-0.1828
2014-06-02,0.1832
2014-06-03,-1.5539
2014-06-04,-0.5571
2014-06-05,1.774
2014-06-06,-0.2752
2014-06-09,0.092
2014-06-10,-1.1029
2014-06-11,-1.8587
2014-06-12,0.0947
2014-06-13,-1.4191
2014-06-16,0.0
2014-06-17,0.9597
2014-06-18,1.9962
2014-06-19,-1.3048
2014-06-20,-0.1889
2014-06-23,-1.4191
2014-06-24,-1.5354999999999999
2014-06-25,-0.6823
2014-06-26,0.9814
2014-06-27,-0.6803
2014-06-30,0.0
2014-07-01,-0.7828
2014-07-02,0.9862
2014-07-03,-0.5859
2014-07-07,0.0
2014-07-08,-4.8134
2014-07-09,-0.8256
2014-07-10,-2.4974
2014-07-11,0.3202
2014-07-14,-0.5319
2014-07-15,-0.107
2014-07-16,3.7473
2014-07-17,-0.9288
2014-07-18,-0.8333
2014-07-21,-2.521
2014-07-22,1.2931
2014-07-23,-1.5957
2014-07-24,-0.5405
2014-07-25,0.2174
2014-07-28,-1.7354
2014-07-29,-0.4415
2014-07-30,0.4435
2014-07-31,1.6556
2014-08-01,-2.9316
2014-08-04,0.0
2014-08-05,-1.4541
2014-08-06,-1.8161
2014-08-07,-3.237
2014-08-08,2.0311
2014-08-11,-0.3513
2014-08-12,1.4101
2014-08-13,-2.4334
2014-08-14,1.1876
2014-08-15,0.3521
2014-08-18,2.4561
2014-08-19,0.2283
2014-08-20,-0.4556
2014-08-21,1.4874
2014-08-22,-0.3382
2014-08-25,0.2262
2014-08-26,0.4515
2014-08-27,-0.8989
2014-08-28,0.0
2014-08-29,-0.907
2014-09-02,-1.0297
2014-09-03,0.578
2014-09-04,-0.6897
2014-09-05,-1.3889
2014-09-08,-0.7042
2014-09-09,-2.7187
2014-09-10,0.9721
2014-09-11,-1.444
2014-09-12,-2.0757
2014-09-15,-1.2469000000000001
2014-09-16,-0.6313
2014-09-17,3.1766
2014-09-18,-2.0936
2014-09-19,0.2516
2014-09-22,-1.7566000000000002
2014-09-23,-2.1711
2014-09-24,2.4804
2014-09-25,-3.0573
2014-09-26,4.3364
2014-09-29,-1.6373
2014-09-30,1.5365
2014-10-01,-2.0177
2014-10-02,0.2574
2014-10-03,0.0
2014-10-06,4.3646
2014-10-07,-4.551
2014-10-08,1.1598
2014-10-09,-3.0573
2014-10-10,-1.9710999999999999
2014-10-13,0.9383
2014-10-14,5.4449
2014-10-15,-0.6297
2014-10-16,2.7883
2014-10-17,-3.2059
2014-10-20,-0.3822
2014-10-21,2.1739
2014-10-22,-2.8786
2014-10-23,1.4175
2014-10-24,1.0165
2014-10-27,-1.1320999999999999
2014-10-28,2.6718
2014-10-29,0.6196
2014-10-30,-1.3547
2014-10-31,1.7478
2014-11-03,-2.2086
2014-11-04,-2.3839
2014-11-05,2.0566
2014-11-06,0.2519
2014-11-07,2.0101
2014-11-10,0.0
2014-11-11,0.0
2014-11-12,-2.7094
2014-11-13,-0.2532
2014-11-14,1.6497000000000002
2014-11-17,-0.3745
2014-11-18,0.8772
2014-11-19,1.4907
2014-11-20,-0.3672
2014-11-21,2.5799
2014-11-24,0.1198
2014-11-25,-0.1196
2014-11-26,-4.5509
2014-11-28,-2.2585
2014-12-01,1.1553
2014-12-02,2.1574
2014-12-03,0.8696
2014-12-04,-3.4483
2014-12-05,0.7653
2014-12-08,0.2532
2014-12-09,0.3788
2014-12-10,-2.3899
2014-12-11,-0.1289
2014-12-12,-1.0323
2014-12-15,0.3911
2014-12-16,4.1558
2014-12-17,1.6209
2014-12-18,0.1227
2014-12-19,-0.9804
2014-12-22,1.2376
2014-12-23,1.2225
2014-12-24,-0.3623
2014-12-26,0.7273
2014-12-29,-0.9627
2014-12-30,-0.486
2014-12-31,-1.5873
2015-01-02,-1.9851
2015-01-05,-6.0759
2015-01-06,2.1563
2015-01-07,0.0
2015-01-08,0.6596
2015-01-09,-1.9659
2015-01-12,1.738
2015-01-13,-0.2628
2015-01-14,-0.1318
2015-01-15,-0.9235
2015-01-16,1.1984
2015-01-20,-0.6579
2015-01-21,2.649
2015-01-22,0.5161
2015-01-23,-3.0809
2015-01-26,1.0596
2015-01-27,-1.9659
2015-01-28,-1.6042999999999998
2015-01-29,4.4837
2015-01-30,-0.5202
2015-02-02,-0.7843
2015-02-03,2.635
2015-02-04,-1.4121000000000001
2015-02-05,1.6926999999999999
2015-02-06,-1.4085
2015-02-09,0.0
2015-02-10,1.5584
2015-02-11,-0.6394
2015-02-12,4.3758
2015-02-13,0.2466
2015-02-17,2.091
2015-02-18,3.012
2015-02-19,1.4035
2015-02-20,0.8074
2015-02-23,-2.0595
2015-02-24,-0.7009
2015-02-25,-1.0588
2015-02-26,-1.1891
2015-02-27,0.0
2015-03-02,-1.083
2015-03-03,0.365
2015-03-04,-1.4545
2015-03-05,-1.353
2015-03-06,-0.7481
2015-03-09,-0.1256
2015-03-10,-4.7799
2015-03-11,0.1321
2015-03-12,1.7149999999999999
2015-03-13,-0.9079
2015-03-16,1.178
2015-03-17,0.3881
2015-03-18,2.8350999999999997
2015-03-19,-0.6266
2015-03-20,2.7743
2015-03-23,0.6135
2015-03-24,1.7073
2015-03-25,-0.9592
2015-03-26,-1.8159999999999998
2015-03-27,0.4932
2015-03-30,0.7362
2015-03-31,-0.609
2015-04-01,1.8382
2015-04-02,0.722
2015-04-06,1.0753
2015-04-07,-0.7092
2015-04-08,-0.7143
2015-04-09,-0.5995
2015-04-10,-0.2413
2015-04-13,-1.9346999999999999
2015-04-14,1.603
2015-04-15,7.6456
2015-04-16,-1.1274
2015-04-17,-0.6842
2015-04-20,0.4016
2015-04-21,2.8136
2015-04-22,0.6842
2015-04-23,0.5663
2015-04-24,0.3378
2015-04-27,0.0
2015-04-28,-1.3468
2015-04-29,0.3413
2015-04-30,-1.1338
2015-05-01,0.6881
2015-05-04,-1.3667
2015-05-05,-2.6559
2015-05-06,1.8980000000000001
2015-05-07,-0.5821
2015-05-08,1.6393
2015-05-11,-0.1152
2015-05-12,-1.2687
2015-05-13,2.2196
2015-05-14,1.9428999999999998
2015-05-15,-0.3363
2015-05-18,-0.7874
2015-05-19,0.7937
2015-05-20,-0.225
2015-05-21,2.2548
2015-05-22,-0.5513
2015-05-26,-1.2195
2015-05-27,1.7957
2015-05-28,-1.4333
2015-05-29,-0.783
2015-06-01,1.3529
2015-06-02,1.3348
2015-06-03,0.3293
2015-06-04,-0.6565
2015-06-05,-1.9824000000000002
2015-06-08,-1.1236
2015-06-09,-0.2273
2015-06-10,2.8474
2015-06-11,-0.2215
2015-06-12,-2.1088
2015-06-15,-1.9274
2015-06-16,-0.3468
2015-06-17,-0.9281
2015-06-18,1.6393
2015-06-19,4.7235
2015-06-22,4.2904
2015-06-23,-1.4768
2015-06-24,-0.8565
2015-06-25,0.8639
2015-06-26,0.0
2015-06-29,-1.9272
2015-06-30,1.31
2015-07-01,1.5086
2015-07-02,-0.6369
2015-07-06,-3.0983
2015-07-07,-1.2128
2015-07-08,-0.7813
2015-07-09,1.2373
2015-07-10,6.6667
2015-07-13,-1.0417
2015-07-14,-0.4211
2015-07-15,0.8457
2015-07-16,1.0482
2015-07-17,-1.7635
2015-07-20,0.1056
2015-07-21,0.211
2015-07-22,-0.6316
2015-07-23,-0.9534
2015-07-24,-2.246
2015-07-27,-2.0788
2015-07-28,2.1229
2015-07-29,-4.5952
2015-07-30,2.867
2015-07-31,0.0
2015-08-03,0.1115
2015-08-04,-0.5568
2015-08-05,1.7917
2015-08-06,1.3201
2015-08-07,-0.2172
2015-08-10,2.0675
2015-08-11,-1.4925
2015-08-12,-2.1645
2015-08-13,-0.885
2015-08-14,-0.8929
2015-08-17,-0.7883
2015-08-18,-3.1782
2015-08-19,-1.8757000000000001
2015-08-20,-2.509
2015-08-21,-5.0245
2015-08-24,0.0
2015-08-25,2.1935000000000002
2015-08-26,1.5152
2015-08-27,-0.1244
2015-08-28,0.1245
2015-08-31,-1.6169
2015-09-01,-3.9191000000000003
2015-09-02,0.0
2015-09-03,1.1842
2015-09-04,-4.1612
2015-09-08,2.8494
2015-09-09,-1.7149999999999999
2015-09-10,-0.4027
2015-09-11,0.2695
2015-09-14,-1.6129
2015-09-15,1.0929
2015-09-16,2.973
2015-09-17,-0.5249
2015-09-18,-4.2216
2015-09-21,-1.3774
2015-09-22,-3.2123
2015-09-23,-1.2987
2015-09-24,-3.9474
2015-09-25,1.3699
2015-09-28,-3.1532
2015-09-29,-1.0853
2015-09-30,2.1944
2015-10-01,-0.4601
2015-10-02,3.2357
2015-10-05,5.3731
2015-10-06,0.9915
2015-10-07,0.9818
2015-10-08,0.5556
2015-10-09,1.7955999999999999
2015-10-12,-0.9498
2015-10-13,-2.3288
2015-10-14,1.1219999999999999
2015-10-15,-2.6352
2015-10-16,-3.9886
2015-10-19,-2.0772
2015-10-20,0.4545
2015-10-21,0.905
2015-10-22,1.9432
2015-10-23,1.7595
2015-10-26,-1.585
2015-10-27,-2.3426
2015-10-28,2.6987
2015-10-29,-1.1679
2015-10-30,0.2954
2015-11-02,2.0619
2015-11-03,0.4329
2015-11-04,0.7184
2015-11-05,-0.8559
2015-11-06,0.5755
2015-11-09,-1.7167
2015-11-10,0.7278
2015-11-11,0.4335
2015-11-12,-2.8777
2015-11-13,0.1481
2015-11-16,-5.1775
2015-11-17,0.0
2015-11-18,4.9922
2015-11-19,0.4458
2015-11-20,-0.8876
2015-11-23,1.6418
2015-11-24,-2.3495
2015-11-25,4.3609
2015-11-27,4.0346
2015-11-30,1.2465
2015-12-01,-0.9576
2015-12-02,-1.105
2015-12-03,0.0
2015-12-04,2.3743
2015-12-07,-1.3643
2015-12-08,-0.9682
2015-12-09,-1.5363
2015-12-10,0.4255
2015-12-11,-0.2825
2015-12-14,1.4163999999999999
2015-12-15,-2.095
2015-12-16,0.9986
2015-12-17,-2.2599
2015-12-18,-2.6012
2015-12-21,0.5935
2015-12-22,1.6223999999999998
2015-12-23,3.9187
2015-12-24,0.0
2015-12-28,-1.2570000000000001
2015-12-29,-0.8487
2015-12-30,-0.9986
2015-12-31,-1.4409
2016-01-04,-3.5088
2016-01-05,-0.6061
2016-01-06,-1.9817
2016-01-07,-2.0218
2016-01-08,-1.4285999999999999
2016-01-11,1.2882
2016-01-12,0.159
2016-01-13,-1.9048
2016-01-14,1.7799
2016-01-15,-5.2464
2016-01-19,-0.3356
2016-01-20,-1.0101
2016-01-21,2.7211
2016-01-22,0.1656
2016-01-25,-4.7934
2016-01-26,6.25
2016-01-27,-0.1634
2016-01-28,0.3273
2016-01-29,2.1207
2016-02-01,3.9936
2016-02-02,-5.53
2016-02-03,0.4878
2016-02-04,1.4563
2016-02-05,4.6251999999999995
2016-02-08,-4.7256
2016-02-09,-4.48
2016-02-10,5.1926
2016-02-11,-5.7325
2016-02-12,6.5878
2016-02-16,1.7433
2016-02-17,3.8941
2016-02-18,-3.2984
2016-02-19,-2.3256
2016-02-22,3.8095
2016-02-23,-2.4465
2016-02-24,-1.8809
2016-02-25,3.1949
2016-02-26,0.774
2016-02-29,1.8433000000000002
2016-03-01,0.905
2016-03-02,-1.6442
2016-03-03,3.0395
2016-03-04,2.5074
2016-03-07,1.0072
2016-03-08,-3.4188
2016-03-09,0.1475
2016-03-10,-1.1782
2016-03-11,3.8748
2016-03-14,1.2912
2016-03-15,-2.2663
2016-03-16,-0.1449
2016-03-17,0.5806
2016-03-18,0.0
2016-03-21,0.4329
2016-03-22,0.0
2016-03-23,-2.1552
2016-03-24,-0.4405
2016-03-28,0.1475
2016-03-29,0.7364
2016-03-30,1.462
2016-03-31,-2.5937
2016-04-01,-2.3669000000000002
2016-04-04,-1.9697
2016-04-05,-2.1638
2016-04-06,-0.9479
2016-04-07,-3.1898
2016-04-08,3.1301
2016-04-11,2.0767
2016-04-12,-0.4695
2016-04-13,3.3019
2016-04-14,-0.9132
2016-04-15,0.0
2016-04-18,4.6083
2016-04-19,7.0485
2016-04-20,2.1948
2016-04-21,0.0
2016-04-22,-0.5369
2016-04-25,-1.1274
2016-04-26,2.507
2016-04-27,1.4946
2016-04-28,-0.2677
2016-04-29,3.8926
2016-05-02,-0.3876
2016-05-03,-5.1881
2016-05-04,-0.684
2016-05-05,-1.2397
2016-05-06,-1.1158
2016-05-09,-2.9619
2016-05-10,4.2151
2016-05-11,-0.4184
2016-05-12,-0.5602
2016-05-13,-1.1268
2016-05-16,-0.5698
2016-05-17,-2.5788
2016-05-18,-0.2941
2016-05-19,-0.7375
2016-05-20,-0.8915
2016-05-23,0.7496
2016-05-24,2.8274
2016-05-25,1.3025
2016-05-26,2.0
2016-05-27,-1.6806999999999999
2016-05-31,0.7123
2016-06-01,-0.1414
2016-06-02,0.7082
2016-06-03,4.782
2016-06-06,5.5034
2016-06-07,-1.145
2016-06-08,1.5444
2016-06-09,-2.1546
2016-06-10,-4.9223
2016-06-13,-1.0899
2016-06-14,-2.4793
2016-06-15,1.6949
2016-06-16,-1.8056
2016-06-17,5.3748000000000005
2016-06-20,0.4027
2016-06-21,-0.2674
2016-06-22,-0.9383
2016-06-23,4.6008
2016-06-24,-9.4437
2016-06-27,-2.8571
2016-06-28,3.6765
2016-06-29,0.5674
2016-06-30,0.8463
2016-07-01,1.1189
2016-07-05,-6.5007
2016-07-06,-1.6272
2016-07-07,-4.3609
2016-07-08,1.7296
2016-07-11,1.7002000000000002
2016-07-12,3.0395
2016-07-13,0.1475
2016-07-14,1.62
2016-07-15,0.2899
2016-07-18,-0.7225
2016-07-19,-1.7467000000000001
2016-07-20,1.1852
2016-07-21,0.8785
2016-07-22,-2.4673
2016-07-25,-2.9762
2016-07-26,7.2086
2016-07-27,2.432
2016-07-28,0.419
2016-07-29,-0.8345
2016-08-01,-1.683
2016-08-02,-2.8531
2016-08-03,2.0558
2016-08-04,0.4317
2016-08-05,1.2894
2016-08-08,0.8487
2016-08-09,3.2258
2016-08-10,2.1739
2016-08-11,-1.3298
2016-08-12,-0.1348
2016-08-15,0.6748
2016-08-16,0.9383
2016-08-17,-0.7968
2016-08-18,1.8742
2016-08-19,0.3942
2016-08-22,-1.7016
2016-08-23,1.0652
2016-08-24,-0.527
2016-08-25,-1.3245
2016-08-26,-0.4027
2016-08-29,-0.9434
2016-08-30,-0.1361
2016-08-31,-0.2725
2016-09-01,0.2732
2016-09-02,1.4986
2016-09-06,-0.9396
2016-09-07,-0.813
2016-09-08,1.2295
2016-09-09,-2.1592000000000002
2016-09-12,0.2759
2016-09-13,-2.6135
2016-09-14,0.9887
2016-09-15,1.3986
2016-09-16,-1.7931
2016-09-19,0.0
2016-09-20,-0.5618
2016-09-21,1.8362
2016-09-22,2.2191
2016-09-23,-1.0855
2016-09-26,-2.6063
2016-09-27,-0.8451
2016-09-28,1.1364
2016-09-29,-0.8427
2016-09-30,2.2663
2016-10-03,-0.1385
2016-10-04,-0.8322
2016-10-05,2.7972
2016-10-06,-0.1361
2016-10-07,0.0
2016-10-10,1.0899
2016-10-11,-0.4043
2016-10-12,2.0298
2016-10-13,-1.9893999999999998
2016-10-14,1.2179
2016-10-17,0.1337
2016-10-18,2.4032
2016-10-19,0.1304
2016-10-20,-0.651
2016-10-21,0.2621
2016-10-24,-1.0458
2016-10-25,0.2642
2016-10-26,0.1318
2016-10-27,-0.9211
2016-10-28,2.2576
2016-10-31,1.039
2016-11-01,-4.8843
2016-11-02,-1.3514
2016-11-03,-1.2328999999999999
2016-11-04,-0.5548
2016-11-07,3.2078
2016-11-08,0.5405
2016-11-09,4.5699
2016-11-10,3.856
2016-11-11,-1.7327
2016-11-14,-0.6297
2016-11-15,1.3942
2016-11-16,0.5
2016-11-17,-0.6219
2016-11-18,-1.627
2016-11-21,1.5267
2016-11-22,3.1328
2016-11-23,4.8603
2016-11-25,-0.8111
2016-11-28,-1.6355
2016-11-29,1.0689
2016-11-30,0.235
2016-12-01,0.0
2016-12-02,0.7034
2016-12-05,3.9581
2016-12-06,1.4558
2016-12-07,0.9934
2016-12-08,-2.0765
2016-12-09,-2.3438
2016-12-12,-0.6857
2016-12-13,0.6904
2016-12-14,-2.9714
2016-12-15,1.4134
2016-12-16,0.0
2016-12-19,0.0
2016-12-20,0.2323
2016-12-21,0.6952
2016-12-22,0.9206
2016-12-23,-1.5964
2016-12-27,0.0
2016-12-28,-0.4635
2016-12-29,0.5821
2016-12-30,0.5787
2017-01-03,0.0
2017-01-04,-0.2301
2017-01-05,3.1142
2017-01-06,0.0
2017-01-09,-2.5727
2017-01-10,2.411
2017-01-11,0.2242
2017-01-12,-0.5593
2017-01-13,2.0247
2017-01-17,-1.323
2017-01-18,0.6704
2017-01-19,0.333
2017-01-20,2.323
2017-01-23,0.6486
2017-01-24,1.6112
2017-01-25,-1.0571
2017-01-26,-1.4957
2017-01-27,0.8677
2017-01-30,-2.2580999999999998
2017-01-31,-1.4301
2017-02-01,-0.558
2017-02-02,3.367
2017-02-03,0.6515
2017-02-06,2.589
2017-02-07,1.1567
2017-02-08,-0.104
2017-02-09,-0.3122
2017-02-10,-0.2088
2017-02-13,0.0
2017-02-14,-0.2092
2017-02-15,-0.8386
2017-02-16,-0.6342
2017-02-17,0.3191
2017-02-21,0.5302
2017-02-22,-0.6329
2017-02-23,-1.8047
2017-02-24,-0.8649
2017-02-27,1.7448000000000001
2017-02-28,-0.9646
2017-03-01,2.8139
2017-03-02,-1.0526
2017-03-03,1.2766
2017-03-06,-0.6303
2017-03-07,-0.6342
2017-03-08,0.7447
2017-03-09,1.6895
2017-03-10,0.1038
2017-03-13,0.2075
2017-03-14,-1.9668999999999999
2017-03-15,3.2735
2017-03-16,0.9202
2017-03-17,-1.3171
2017-03-20,-0.2053
2017-03-21,-2.6749
2017-03-22,0.3171
2017-03-23,1.7913999999999999
2017-03-24,0.3106
2017-03-27,-1.8576000000000001
2017-03-28,1.4721
2017-03-29,0.1036
2017-03-30,-0.1035
2017-03-31,-0.1036
2017-04-03,-1.4523
2017-04-04,-0.3158
2017-04-05,1.6895
2017-04-06,1.8692
2017-04-07,1.4271
2017-04-10,-0.9045
2017-04-11,0.0
2017-04-12,0.2028
2017-04-13,-0.6073
2017-04-17,1.0183
2017-04-18,-1.3105
2017-04-19,0.8172
2017-04-20,1.925
2017-04-21,-0.5964
2017-04-24,5.2926
2017-04-25,2.4015
2017-04-26,1.3133
2017-04-27,-0.3704
2017-04-28,3.1599
2017-05-01,0.6306
2017-05-02,-0.9848
2017-05-03,-0.9946
2017-05-04,0.4566
2017-05-05,0.2727
2017-05-08,-1.6319
2017-05-09,-0.3687
2017-05-10,-0.4625
2017-05-11,-0.2788
2017-05-12,-0.0932
2017-05-15,0.7463
2017-05-16,1.8519
2017-05-17,-4.1818
2017-05-18,0.5693
2017-05-19,5.4717
2017-05-22,-0.805
2017-05-23,1.1722
2017-05-24,0.2674
2017-05-25,0.5333
2017-05-26,1.061
2017-05-30,-2.1872
2017-05-31,0.0
2017-06-01,0.805
2017-06-02,-0.4437
2017-06-05,-0.9804
2017-06-06,-0.18
2017-06-07,-0.3607
2017-06-08,1.3575
2017-06-09,1.875
2017-06-12,-1.4022999999999999
2017-06-13,0.0889
2017-06-14,-0.7993
2017-06-15,3.0439
2017-06-16,1.0426
2017-06-19,-0.4299
2017-06-20,-0.2591
2017-06-21,-0.0866
2017-06-22,-0.8666
2017-06-23,-0.5245
2017-06-26,1.0545
2017-06-27,-1.1304
2017-06-28,2.1108
2017-06-29,-3.1008
2017-06-30,1.1556
2017-07-03,1.6696
2017-07-05,0.2593
2017-07-06,0.431
2017-07-07,-0.2575
2017-07-10,1.5491000000000001
2017-07-11,1.6949
2017-07-12,-0.1667
2017-07-13,-1.7529
2017-07-14,1.6143
2017-07-17,-0.4181
2017-07-18,0.6717
2017-07-19,0.1668
2017-07-20,-1.249
2017-07-21,-1.7707000000000002
2017-07-24,0.3433
2017-07-25,-0.8554
2017-07-26,-0.4314
2017-07-27,-0.6066
2017-07-28,-0.1744
2017-07-31,0.6114
2017-08-01,0.1736
2017-08-02,-0.0867
2017-08-03,0.6071
2017-08-04,0.0862
2017-08-07,1.0336
2017-08-08,-0.1705
2017-08-09,0.427
2017-08-10,-2.0408
2017-08-11,-1.4757
2017-08-14,1.4097
2017-08-15,-0.7819
2017-08-16,0.0876
2017-08-17,-1.3123
2017-08-18,-0.5319
2017-08-21,-0.4456
2017-08-22,0.9848
2017-08-23,-0.7979
2017-08-24,-2.0554
2017-08-25,1.0949
2017-08-28,-0.8123
2017-08-29,0.091
2017-08-30,1.3636
2017-08-31,1.8834
2017-09-01,-0.3521
2017-09-05,-0.8834
2017-09-06,0.3565
2017-09-07,0.0
2017-09-08,1.0657
2017-09-11,1.3181
2017-09-12,-0.0867
2017-09-13,-0.1736
2017-09-14,0.6087
2017-09-15,0.7779
2017-09-18,1.0292
2017-09-19,1.4431
2017-09-20,0.251
2017-09-21,0.0
2017-09-22,0.0
2017-09-25,-0.9182
2017-09-26,0.674
2017-09-27,-0.0837
2017-09-28,0.1675
2017-09-29,0.4181
2017-10-02,1.4988000000000001
2017-10-03,0.4922
2017-10-04,-0.4898
2017-10-05,-1.4766
2017-10-06,-0.8326
2017-10-09,0.0
2017-10-10,0.3359
2017-10-11,0.3347
2017-10-12,-0.7506
2017-10-13,-0.2521
2017-10-16,0.8425
2017-10-17,-0.2506
2017-10-18,0.335
2017-10-19,-0.0835
2017-10-20,0.4177
2017-10-23,-0.3328
2017-10-24,3.3388999999999998
2017-10-25,-1.6155
2017-10-26,-0.3284
2017-10-27,-0.4942
2017-10-30,0.1656
2017-10-31,4.9587
2017-11-01,2.9134
2017-11-02,-0.306
2017-11-03,-0.0767
2017-11-06,0.3072
2017-11-07,-1.1485
2017-11-08,0.8521
2017-11-09,-1.8433000000000002
2017-11-10,0.5477
2017-11-13,0.0778
2017-11-14,0.3888
2017-11-15,-2.7111
2017-11-16,0.7962
2017-11-17,-1.0269
2017-11-20,1.6760000000000002
2017-11-21,1.7268
2017-11-22,0.6944
2017-11-24,0.5364
2017-11-27,-1.9817
2017-11-28,-0.3888
2017-11-29,0.2342
2017-11-30,1.2461
2017-12-01,-1.0769
2017-12-04,0.1555
2017-12-05,1.3199
2017-12-06,-0.2299
2017-12-07,-0.3072
2017-12-08,0.6163
2017-12-11,-0.0766
2017-12-12,-0.9962
2017-12-13,2.0124
2017-12-14,-1.214
2017-12-15,-0.1536
2017-12-18,2.3077
2017-12-19,-0.2256
2017-12-20,1.055
2017-12-21,0.5966
2017-12-22,0.4448
2017-12-26,0.369
2017-12-27,-0.2941
2017-12-28,-0.7375
2017-12-29,-0.4458
2018-01-02,1.1194
2018-01-03,0.2214
2018-01-04,2.651
2018-01-05,0.7891
2018-01-08,1.5657999999999999
2018-01-09,-0.0701
2018-01-10,-0.2805
2018-01-11,2.391
2018-01-12,2.5412
2018-01-16,-1.4066
2018-01-17,-0.0679
2018-01-18,1.0197
2018-01-19,0.5384
2018-01-22,0.4016
2018-01-23,0.0
2018-01-24,-0.8667
2018-01-25,0.8742
2018-01-26,1.0
2018-01-29,-0.5281
2018-01-30,-2.4552
2018-01-31,0.0
2018-02-01,5.4422
2018-02-02,-3.0323
2018-02-05,-6.6533999999999995
2018-02-06,2.1383
2018-02-07,-1.4655
2018-02-08,-5.3824
2018-02-09,1.4222000000000001
2018-02-12,1.107
2018-02-13,0.8029
2018-02-14,1.0138
2018-02-15,0.6452
2018-02-16,1.7094
2018-02-20,-0.3501
2018-02-21,-0.8433
2018-02-22,-1.2048
2018-02-23,1.076
2018-02-26,-0.3549
2018-02-27,-2.6353
