ticker,WKSP US Equity
2001-02-13,-83.3333
2001-02-22,-66.6667
2001-03-13,100.0
2001-04-03,0.0
2001-05-09,0.0
2001-05-17,0.0
2001-05-21,250.0
2001-05-22,42.8571
2001-05-23,0.0
2001-06-07,-80.0
2001-06-08,50.0
2001-06-15,0.0
2001-06-29,-16.6667
2001-07-05,-20.0
2001-07-09,0.0
2001-07-31,0.0
2001-08-10,0.0
2001-08-13,200.0
2001-08-16,-66.6667
2001-08-20,100.0
2001-08-21,-50.0
2001-08-24,0.0
2001-10-09,0.0
2001-10-10,-50.0
2001-10-25,0.0
2001-11-01,0.0
2001-11-05,0.0
2001-11-21,0.0
2001-11-27,200.0
2001-11-28,-76.6667
2001-12-03,0.0
2001-12-05,0.0
2001-12-06,0.0
2001-12-10,0.0
2001-12-12,0.0
2001-12-13,-28.5714
2001-12-14,100.0
2001-12-19,-50.0
2001-12-20,0.0
2001-12-21,0.0
2001-12-26,0.0
2001-12-28,0.0
2001-12-31,0.0
2002-01-15,0.0
2002-01-17,0.0
2002-02-01,0.0
2002-02-13,0.0
2002-02-21,0.0
2002-02-27,0.0
2002-02-28,0.0
2002-04-29,0.0
2002-05-13,100.0
2002-05-16,-25.0
2002-05-31,166.6667
2002-06-03,-65.0
2002-06-04,0.0
2002-06-25,0.0
2002-08-02,0.0
2002-08-05,0.0
2002-08-09,0.0
2002-09-12,0.0
2002-09-19,0.0
2002-09-30,0.0
2002-10-11,0.0
2002-10-16,0.0
2002-10-22,0.0
2002-10-23,0.0
2002-11-20,-98.2143
2002-11-21,7900.0
2002-11-25,0.0
2002-11-26,-98.75
2002-11-27,0.0
2002-12-02,7900.0
2002-12-09,-98.75
2002-12-20,0.0
2002-12-23,0.0
2002-12-27,0.0
2002-12-31,50.0
2003-01-21,-33.3333
2003-03-03,0.0
2003-03-24,0.0
2003-03-28,0.0
2003-04-10,7900.0
2003-04-15,0.0
2003-04-17,0.0
2003-07-15,-97.0
2003-09-09,733.3333
2003-09-10,200.0
2003-09-11,66.6667
2003-11-05,0.0
2004-03-02,100.0
2004-03-04,-20.0
2004-03-12,-49.5
2004-03-31,0.0
2004-04-23,98.0198
2004-12-06,-37.5
2004-12-08,-4.0
2004-12-21,-57.5
2004-12-31,223.5294
2005-01-21,6.0606
2005-02-17,-70.8571
2005-06-08,0.0
2005-07-20,0.0
2006-03-22,19.6078
2006-03-28,65.5738
2006-05-17,-80.198
2006-07-19,0.0
2006-09-08,0.0
2006-11-15,0.0
2006-11-16,0.0
2006-12-29,0.0
2007-04-02,1900.0
2007-04-03,-75.0
2007-04-04,0.0
2007-04-17,0.0
2007-08-02,-80.0
2007-08-03,400.0
2007-09-28,-80.0
2007-12-04,405.0
2008-05-19,-90.099
2008-10-30,0.0
2008-11-14,0.0
2009-08-31,10.0
2009-10-26,0.0
2010-06-09,18.1818
2010-06-24,0.0
2010-08-26,15.3846
2010-09-16,0.0
2010-10-11,0.0
2011-03-04,400.0
2011-05-03,-13.3333
2013-04-10,1.5385
2013-07-15,0.0
2013-11-25,-15.1515
2014-01-16,80.3571
2014-02-19,3.9604
2014-04-21,19.0476
2014-08-27,100.0
2014-11-12,0.0
2014-11-25,-20.0
2014-12-02,-20.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,0.0
2014-12-16,0.0
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,-6.25
2014-12-22,0.0
2014-12-23,0.0
2014-12-24,0.0
2014-12-26,-10.0
2014-12-29,0.0
2014-12-31,0.0
2015-01-02,0.0
2015-01-05,0.0
2015-01-06,0.0
2015-01-07,-7.4074
2015-01-08,0.0
2015-01-09,0.0
2015-01-12,-8.0
2015-01-13,-4.3478
2015-01-16,0.0
2015-01-20,-18.1818
2015-01-21,-22.2222
2015-01-22,-14.2857
2015-01-23,0.0
2015-01-26,0.0
2015-01-27,0.0
2015-01-28,0.0
2015-01-29,0.0
2015-01-30,0.0
2015-02-02,0.0
2015-02-03,0.0
2015-02-04,0.0
2015-02-05,0.0
2015-02-06,0.0
2015-02-09,0.0
2015-02-10,0.0
2015-02-11,0.0
2015-02-12,0.0
2015-02-13,0.0
2015-02-17,0.0
2015-02-18,0.0
2015-02-19,0.0
2015-02-20,0.0
2015-02-23,0.0
2015-02-24,0.0
2015-02-25,0.0
2015-02-26,0.0
2015-02-27,0.0
2015-03-02,0.0
2015-03-03,0.0
2015-03-04,0.0
2015-03-05,0.0
2015-03-06,0.0
2015-03-09,-8.3333
2015-03-10,0.0
2015-03-11,-7.2727
2015-03-12,0.0
2015-03-13,0.0
2015-03-16,0.0
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,-1.9607999999999999
2015-03-20,-10.0
2015-03-23,0.0
2015-03-24,0.0
2015-03-25,0.0
2015-03-26,0.0
2015-03-27,0.0
2015-03-30,0.0
2015-03-31,0.0
2015-04-01,0.0
2015-04-02,0.0
2015-04-06,0.0
2015-04-07,0.0
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,0.0
2015-04-13,0.0
2015-04-14,-11.1111
2015-04-15,0.0
2015-04-16,-12.5
2015-04-20,0.0357
2015-04-21,0.0
2015-04-22,-0.0357
2015-04-23,0.0
2015-04-24,0.0357
2015-04-27,-0.0357
2015-04-29,0.0
2015-05-04,-14.2857
2015-05-05,3.3333
2015-05-06,0.0
2015-05-07,-3.2258
2015-06-02,0.0
2015-06-03,0.0
2015-06-04,0.0
2015-06-05,0.0
2015-06-08,0.0
2015-06-09,0.0
2015-06-10,0.0
2015-06-11,-13.3333
2015-06-12,0.0
2015-06-15,0.0
2015-06-16,0.0
2015-06-17,0.0
2015-06-18,0.0
2015-06-19,0.0
2015-06-22,0.0
2015-10-14,15.3846
2015-10-20,0.0
2015-10-26,0.0
2015-10-27,16.6667
2015-10-29,14.2857
2015-10-30,12.5
2015-11-02,20.0
2015-11-04,0.0
2015-12-09,-7.4074
2015-12-10,8.0
2015-12-14,-7.4074
2015-12-15,10.0
2015-12-16,-0.9091
2015-12-17,0.0
2015-12-22,0.9174
2015-12-30,-21.8182
2015-12-31,27.907
2016-01-04,-7.2727
2016-01-05,0.0
2016-02-01,-21.5686
2016-02-02,0.0
2016-02-08,0.0
2016-02-09,0.0
2016-02-22,-20.0
2016-02-23,40.625
2016-02-26,-33.3333
2016-04-04,33.3333
2016-04-05,7.5
2016-05-05,-48.8372
2016-05-10,81.8182
2016-05-11,10.0
2016-05-31,-61.3636
2016-06-01,2.9412000000000003
2016-06-02,0.0
2016-06-03,117.1429
2016-06-06,-60.5263
2016-07-07,0.0
2016-09-09,0.0
2016-09-12,3.3333
2016-10-19,-48.3871
2016-11-04,-25.0
2016-11-22,-16.6667
2016-11-23,-66.5
2016-11-25,13.4328
2016-11-29,5.2632
2016-11-30,0.0
2016-12-01,25.0
2016-12-02,0.0
2016-12-07,20.0
2016-12-20,16.6667
2017-01-09,-35.7143
2017-01-11,-37.2222
2017-01-12,-28.3186
2017-01-13,-1.2346
2017-01-17,0.0
2017-01-18,20.0
2017-01-19,25.0
2017-01-20,0.0
2017-01-23,100.0
2017-01-24,-53.3333
2017-01-25,35.7143
2017-01-26,-21.0526
2017-01-27,-13.75
2017-01-30,-14.9758
2017-01-31,-14.2045
2017-02-01,-15.2318
2017-02-02,-12.5
2017-02-03,-4.4643
2017-02-06,12.1495
2017-02-07,71.6667
2017-02-08,-22.3301
2017-02-09,-11.875
2017-02-10,-5.6738
2017-02-13,-15.7895
2017-02-14,-1.7856999999999998
2017-02-15,45.4545
2017-02-16,90.0
2017-02-17,31.5789
2017-02-21,-12.0
2017-02-22,4.5455
2017-02-23,52.1739
2017-02-24,20.3571
2017-02-27,20.178
2017-02-28,-3.4568
2017-03-01,-7.9284
2017-03-02,-20.0
2017-03-03,8.8542
2017-03-06,2.0734
2017-03-07,-7.5
2017-03-08,-10.8108
2017-03-09,3.0303
2017-03-10,17.647100000000002
2017-03-13,23.4375
2017-03-14,-10.3797
2017-03-15,-3.9548
2017-03-16,12.9412
2017-03-17,2.8646000000000003
2017-03-20,3.2911
2017-03-21,-4.1667
2017-03-22,-4.8593
2017-03-23,-5.3763
2017-03-24,11.3636
2017-03-27,0.0
2017-03-28,-4.3367
2017-03-29,-5.4667
2017-03-30,-9.732
2017-03-31,5.4688
2017-04-03,3.8519
2017-04-04,-2.9957000000000003
2017-04-05,-10.5882
2017-04-06,3.6184
2017-04-07,-5.7143
2017-04-10,-8.9226
2017-04-11,21.2569
2017-04-12,7.3171
2017-04-13,-12.9261
2017-04-17,-3.752
2017-04-18,8.4746
2017-04-19,-12.5
2017-04-20,-4.6429
2017-04-21,2.9962999999999997
2017-04-24,-8.0
2017-04-25,13.4387
2017-04-26,2.7875
2017-04-27,6.1017
2017-04-28,1.9169
2017-05-01,-3.4483
2017-05-02,-9.0909
2017-05-03,5.7143
2017-05-04,3.7161999999999997
2017-05-05,-7.4919
2017-05-08,-8.4507
2017-05-09,7.1154
2017-05-10,-3.2316
2017-05-11,-2.0408
2017-05-12,14.0152
2017-05-15,0.9967
2017-05-16,-7.8947
2017-05-17,-11.7857
2017-05-18,18.2186
2017-05-19,-2.7397
2017-05-22,4.2254
2017-05-23,-0.8446
2017-05-24,-7.6661
2017-05-25,-1.845
2017-05-26,1.1278
2017-05-30,-11.1524
2017-05-31,0.4184
2017-06-01,0.0
2017-06-02,-2.0833
2017-06-05,-11.4894
2017-06-06,15.3846
2017-06-07,0.0
2017-06-08,-1.3333
2017-06-09,1.3514
2017-06-12,-9.6667
2017-06-13,1.476
2017-06-14,31.6364
2017-06-15,7.7348
2017-06-16,0.0
2017-06-19,-5.1282
2017-06-20,-1.2351
2017-06-21,-9.2029
2017-06-22,0.3767
2017-06-23,20.1021
2017-06-26,1.0275
2017-06-27,-1.2645
2017-06-28,0.2506
2017-06-29,-12.75
2017-06-30,1.2407
2017-07-03,-2.3576
2017-07-05,8.4058
2017-07-06,18.984
2017-07-07,-10.7865
2017-07-10,-1.7631999999999999
2017-07-11,11.538499999999999
2017-07-12,-5.2874
2017-07-13,2.4369
2017-07-14,4.0186
2017-07-17,7.7449
2017-07-18,-5.074
2017-07-19,-6.4588
2017-07-20,-2.3810000000000002
2017-07-21,1.2195
2017-07-24,-6.2651
2017-07-25,2.8278
2017-07-26,-5.0
2017-07-27,-0.2632
2017-07-28,0.2639
2017-07-31,4.4737
2017-08-01,-6.2972
2017-08-02,-15.3226
2017-08-03,14.6032
2017-08-04,2.2853
2017-08-07,-1.4218
2017-08-08,-4.6703
2017-08-09,-4.0346
2017-08-10,-2.4024
2017-08-11,-0.92
2017-08-14,0.9285
2017-08-15,-2.5231
2017-08-16,0.6944
2017-08-17,1.8809
2017-08-18,-1.5385
2017-08-21,0.0
2017-08-22,-6.25
2017-08-23,12.6667
2017-08-24,0.5917
2017-08-25,-2.6471
2017-08-28,-9.3656
2017-08-29,0.0
2017-08-30,8.0
2017-08-31,-7.4074
2017-09-01,0.0
2017-09-05,6.3333
2017-09-06,-5.9561
2017-09-07,-0.9333
2017-09-08,-7.4697
2017-09-11,6.5455
2017-09-12,19.4539
2017-09-13,-11.7143
2017-09-14,-3.4304
2017-09-15,10.5898
2017-09-18,6.6667
2017-09-19,20.7386
2017-09-20,-6.6824
2017-09-21,-2.9249
2017-09-22,-6.4935
2017-09-25,11.1111
2017-09-26,-23.0
2017-09-27,-31.8182
2017-09-28,14.2857
2017-09-29,6.25
2017-10-02,-25.4902
2017-10-03,5.2632
2017-10-04,12.5
2017-10-05,3.1111
2017-10-06,-0.8621
2017-10-09,-0.4348
2017-10-10,-2.6201
2017-10-11,-3.5874
2017-10-12,-6.9767
2017-10-13,6.5
2017-10-16,-1.5023
2017-10-17,6.2917
2017-10-18,0.4484
2017-10-19,-6.25
2017-10-20,8.0952
2017-10-23,-5.2863
2017-10-24,4.186
2017-10-25,-6.25
2017-10-26,4.2857
2017-10-27,-0.4566
2017-10-30,0.9174
2017-10-31,-15.0
2017-11-01,2.0107
2017-11-02,-21.3672
2017-11-03,16.0
2017-11-06,14.9425
2017-11-08,-4.57
2017-11-09,4.7889
2017-11-10,-5.0
2017-11-13,5.2632
2017-11-14,0.0
2017-11-15,-5.835
2017-11-16,4.6036
2017-11-17,-1.4213
2017-11-20,-2.1627
2017-11-21,10.526299999999999
2017-11-22,28.5714
2017-11-24,9.2593
2017-11-27,-15.2542
2017-11-28,4.0
2017-11-29,-7.6923
2017-11-30,-16.6667
2017-12-01,-11.5
2017-12-04,4.5198
2017-12-05,-7.5676
2017-12-06,-5.2632
2017-12-07,14.1975
2017-12-08,23.7838
2017-12-11,-21.8341
2017-12-12,5.419
2017-12-13,-5.416
2017-12-14,0.0
2017-12-15,-11.4747
2017-12-18,7.5949
2017-12-19,-8.8824
2017-12-20,-3.8089
2017-12-21,10.7383
2017-12-22,-3.0303
2017-12-26,0.0
2017-12-27,5.0
2017-12-28,-1.8452
2017-12-29,-15.7065
2018-01-02,15.1079
2018-01-03,-1.25
2018-01-04,0.6329
2018-01-05,-7.9245
2018-01-08,-4.3716
2018-01-09,5.7143
2018-01-10,-11.4865
2018-01-11,6.8702
2018-01-12,0.7143
2018-01-16,4.7518
2018-01-17,1.5572
2018-01-18,6.6667
2018-01-19,-6.25
2018-01-22,6.6667
2018-01-23,12.5
2018-01-24,9.4444
2018-01-25,-3.5533
2018-01-29,-7.8947
2018-01-30,-20.0
2018-01-31,15.857099999999999
2018-02-01,-9.9877
2018-02-02,-0.6849
2018-02-05,-6.2069
2018-02-06,-3.6765
2018-02-07,13.7405
2018-02-08,0.6711
2018-02-09,-0.6667
2018-02-12,-9.396
2018-02-13,4.4444
2018-02-14,37.5887
2018-02-15,28.866
2018-02-16,-18.0
2018-02-20,-14.1463
2018-02-21,-14.2045
2018-02-22,19.2053
2018-02-23,7.2222
2018-02-26,-11.9171
2018-02-27,12.7647
2018-02-28,0.1565
2018-03-01,-3.125
2018-03-02,1.1828
2018-03-05,-9.6706
2018-03-06,5.2941
2018-03-07,-10.6145
2018-03-08,0.0
2018-03-09,-4.375
2018-03-12,-1.9607999999999999
2018-03-13,0.6667
2018-03-14,-9.9338
2018-03-15,-4.4118
2018-03-16,7.6154
2018-03-19,24.3746
2018-03-20,-8.6207
2018-03-21,3.7736
2018-03-22,-9.0909
2018-03-23,-13.3333
2018-03-26,-13.8462
2018-03-27,28.5714
2018-03-28,-9.7222
2018-03-29,0.0
2018-04-02,-9.2308
2018-04-03,-6.7797
2018-04-04,-7.6364
2018-04-05,3.3465
2018-04-06,8.4762
2018-04-09,-11.3257
2018-04-10,-0.9901
2018-04-11,15.0
2018-04-12,-7.8261
2018-04-13,13.2075
2018-04-16,-1.6667
2018-04-17,18.6441
2018-04-18,2.1429
2018-04-19,-5.5944
2018-04-20,1.4815
2018-04-23,-5.8394
2018-04-24,-5.4264
2018-04-25,-9.8361
2018-04-26,-4.5455
2018-04-27,0.0
2018-04-30,-4.7619
2018-05-01,18.0
2018-05-02,35.5932
2018-05-03,-9.375
2018-05-04,-18.9655
2018-05-07,0.4255
2018-05-08,-5.0847
2018-05-09,5.3571
2018-05-10,1.6949
2018-05-11,-1.8333
2018-05-14,-10.017
2018-05-15,-3.7736
2018-05-16,19.6078
2018-05-18,-3.2787
2018-05-21,-1.6949
2018-05-22,18.9655
2018-05-23,-24.6377
2018-05-24,19.2308
2018-05-29,-15.3226
2018-05-30,4.7619
2018-05-31,8.1818
2018-06-01,12.605
2018-06-04,-10.4478
2018-06-05,0.8333
2018-06-06,19.8347
2018-06-07,3.4483
2018-06-08,-3.3333
2018-06-11,-11.7241
2018-06-12,9.375
2018-06-13,-10.7143
2018-06-14,16.0
2018-06-18,0.0
2018-06-19,2.7586
2018-06-20,7.1812
2018-06-21,16.2805
2018-06-22,3.9311
2018-06-25,-19.171
2018-06-26,21.1538
2018-06-27,-11.0053
2018-06-28,17.1225
2018-06-29,-4.0609
2018-07-02,11.1111
2018-07-03,0.0
2018-07-05,-20.8571
2018-07-06,23.3454
2018-07-09,2.439
2018-07-10,11.9048
2018-07-11,19.1489
2018-07-12,0.0
2018-07-13,-1.7856999999999998
2018-07-16,5.4545
2018-07-17,-3.4483
2018-07-18,-7.1429
2018-07-19,-9.2308
2018-07-20,1.6949
2018-07-23,7.0833
2018-07-24,3.1128
2018-07-25,-5.283
2018-07-26,-13.1474
2018-07-27,28.4404
2018-07-30,5.0
2018-07-31,-5.6122
2018-08-01,-1.4054
2018-08-02,-9.7222
2018-08-03,0.4049
2018-08-06,1.2097
2018-08-07,7.5697
2018-08-08,1.8519
2018-08-09,-1.8182
2018-08-10,-2.963
2018-08-13,5.3435
2018-08-14,1.4493
2018-08-15,-2.5
2018-08-16,-16.8498
2018-08-17,18.9427
2018-08-20,-12.2222
2018-08-21,-4.0084
2018-08-22,-0.2198
2018-08-23,20.7048
2018-08-24,-5.1095
2018-08-27,8.461500000000001
2018-08-28,1.0638
2018-08-29,-7.7193000000000005
2018-08-30,11.7871
2018-08-31,0.6803
2018-09-04,4.7297
2018-09-05,-16.129
2018-09-06,14.6154
2018-09-07,-9.396
2018-09-10,18.1481
2018-09-11,-0.627
2018-09-12,-2.5237
2018-09-13,-3.8834999999999997
2018-09-14,-12.794599999999999
2018-09-17,-7.3359
2018-09-18,8.3333
2018-09-20,22.6923
2018-09-21,-4.3887
2018-09-24,10.8197
2018-09-25,9.4675
2018-09-26,12.4324
2018-09-27,-3.8462
2018-09-28,0.0
2018-10-01,-7.75
2018-10-02,8.4011
2018-10-03,0.0
2018-10-04,-14.75
2018-10-05,-4.6921
2018-10-08,4.0
2018-10-09,0.5917
2018-10-10,-2.9412000000000003
2018-10-11,-6.0606
2018-10-12,0.0
2018-10-15,5.8065
2018-10-16,-8.5366
2018-10-17,-4.3333
2018-10-18,-2.439
2018-10-19,-3.5714
2018-10-22,-6.2963000000000005
2018-10-23,1.1858
2018-10-24,1.5625
2018-10-25,0.0
2018-10-29,0.0
2018-10-30,15.2308
2018-10-31,0.1335
2018-11-01,0.0
2018-11-02,0.0
2018-11-05,0.0
2018-11-06,-7.3333
2018-11-07,-18.705
2018-11-08,10.6195
2018-11-09,7.6
2018-11-12,0.3717
2018-11-14,-12.2222
2018-11-15,13.5021
2018-11-19,-40.5204
2018-11-20,55.625
2018-11-21,0.0
2018-11-23,-7.6305
2018-11-26,-8.6957
2018-11-27,18.5714
2018-11-28,-3.6145
2018-11-29,1.875
2018-11-30,-9.2025
2018-12-03,32.4324
2018-12-04,-8.1633
2018-12-06,7.9259
2018-12-07,-4.5985
2018-12-10,-10.7914
2018-12-11,0.8065
2018-12-12,0.0
2018-12-13,2.8
2018-12-14,-3.1128
2018-12-17,10.4418
2018-12-18,-5.2
2018-12-19,7.7867
2018-12-20,-11.032
2018-12-21,0.0
2018-12-24,-0.4
2018-12-26,-0.2811
2018-12-27,-7.3701
2018-12-28,-12.6087
2018-12-31,24.3781
2019-01-02,-0.8
2019-01-03,-0.4032
2019-01-04,-2.0243
2019-01-07,11.9835
2019-01-08,-8.1181
2019-01-09,-0.241
2019-01-10,-19.4847
2019-01-11,5.5
2019-01-14,-5.2133
2019-01-15,10.5
2019-01-16,-9.5023
2019-01-17,-5.0
2019-01-18,5.2632
2019-01-22,7.0
2019-01-23,-8.8318
2019-01-24,7.6371
2019-01-25,-9.5238
2019-01-28,5.2632
2019-01-29,0.0
2019-01-30,-2.5
2019-01-31,0.1282
2019-02-01,1.9205999999999999
2019-02-04,-6.0302
2019-02-05,6.8449
2019-02-06,-8.4084
2019-02-07,2.1858
2019-02-08,6.9519
2019-02-11,0.0
2019-02-12,-2.5
2019-02-13,0.0
2019-02-14,2.5641
2019-02-15,19.5
2019-02-19,-16.318
2019-02-20,14.5
2019-02-21,-16.1572
2019-02-22,-5.2083
2019-02-25,0.5495
2019-02-26,8.469899999999999
2019-02-27,0.2519
2019-02-28,-4.0201
2019-03-01,14.6597
2019-03-04,-8.6758
2019-03-05,-5.0
2019-03-06,-3.6842
2019-03-07,0.0
2019-03-08,-6.5574
2019-03-11,-5.2632
2019-03-12,-6.1728
2019-03-13,3.9474
2019-03-14,25.9494
2019-03-15,0.5025
2019-03-18,5.0
2019-03-19,2.1429
2019-03-20,-2.0979
2019-03-21,0.9524
2019-03-22,-3.3019
2019-03-25,4.3902
2019-03-26,-1.8692
2019-03-27,1.9048
2019-03-28,-0.9346
2019-03-29,1472.3274
2019-04-01,-85.0
2019-04-02,-60.0
2019-04-03,-4.1667
2019-04-04,29.5652
2019-04-05,-6.3758
2019-04-08,2.509
2019-04-09,-1.049
2019-04-10,1.7668
2019-04-12,-23.6111
2019-04-15,9.0909
2019-04-16,41.6667
2019-04-17,-35.2941
2019-04-18,27.2727
2019-04-22,20.7143
2019-04-23,-20.1775
2019-04-24,-2.891
2019-04-25,1.5267
2019-04-26,5.2632
2019-04-29,-7.9286
2019-05-01,-14.6625
2019-05-02,0.0
2019-05-03,-13.6364
2019-05-06,21.0526
2019-05-07,-25.2174
2019-05-08,12.7907
2019-05-09,-11.3402
2019-05-10,60.1163
2019-05-14,-5.2651
2019-05-15,-8.0874
2019-05-17,-22.4354
2019-05-20,-3.2258
2019-05-21,-3.3333
2019-05-23,14.9425
2019-05-24,0.0
2019-05-29,-5.0
2019-05-30,0.0
2019-05-31,19.3684
2019-06-03,0.0
2019-06-04,-1.4990999999999999
2019-06-05,1.4324
2019-06-06,-20.4766
2019-06-07,25.8602
2019-06-10,12.8748
2019-06-11,-38.2813
2019-06-12,-12.6582
2019-06-13,-6.5217
2019-06-14,9.5349
2019-06-17,6.1571
2019-06-18,-2.8
2019-06-19,13.8546
2019-06-20,7.8193
2019-06-21,20.9632
2019-06-24,-7.6212
2019-06-25,10.0
2019-06-26,0.0
2019-06-27,10.3636
2019-06-28,1.1532
2019-07-01,-2.3616
2019-07-02,-6.422
2019-07-03,-10.8734
2019-07-05,4.0
2019-07-08,-3.8462
2019-07-09,15.0
2019-07-10,1.5652
2019-07-11,6.8493
2019-07-12,-19.8718
2019-07-15,22.0
2019-07-16,-2.459
2019-07-17,0.0
2019-07-18,-0.8403
2019-07-19,0.4237
2019-07-22,-7.173
2019-07-23,7.2727
2019-07-24,-6.7797
2019-07-25,0.0
2019-07-26,-4.5455
2019-07-29,9.5238
2019-07-30,-4.3478
2019-07-31,9.0909
2019-08-01,1.6667
2019-08-02,0.8197
2019-08-05,-15.5285
2019-08-06,-0.8662
2019-08-07,10.6796
2019-08-08,0.8772
2019-08-09,-6.087
2019-08-12,-1.0185
2019-08-13,-20.4864
2019-08-14,21.7647
2019-08-15,-3.3816
2019-08-16,-15.0
2019-08-19,14.0
2019-08-20,3.1992
2019-08-21,0.0
2019-08-22,-2.0
2019-08-23,-1.0204
2019-08-26,2.9897
2019-08-27,1.9019
2019-08-28,2.1611
2019-08-29,-3.8462
2019-09-03,-15.35
2019-09-04,-0.7679
2019-09-05,17.8571
2019-09-06,-15.101
2019-09-09,11.8382
2019-09-10,-4.2553
2019-09-11,0.0
2019-09-12,-3.9444
2019-09-13,3.5281000000000002
2019-09-16,0.5587
2019-09-17,7.7778
2019-09-18,-22.5773
2019-09-19,17.1771
2019-09-20,-1.1364
2019-09-23,-18.2759
2019-09-24,0.0
2019-09-25,12.5176
2019-09-27,5.0
2019-09-30,3.3333
2019-10-01,-7.8341
2019-10-02,14.875
2019-10-03,-15.1251
2019-10-04,12.8205
2019-10-07,-18.1818
2019-10-08,18.0556
2019-10-10,-1.1764999999999999
2019-10-11,-4.7619
2019-10-14,-1.25
2019-10-15,-18.9873
2019-10-16,7.0313
2019-10-17,6.5693
2019-10-18,-4.1096
2019-10-21,0.0
2019-10-22,0.0
2019-10-23,0.0
2019-10-24,11.4286
2019-10-25,-19.1026
2019-10-28,18.859
2019-10-29,-6.6667
2019-10-30,4.2857
2019-10-31,-4.1096
2019-11-01,28.5714
2019-11-04,1.0556
2019-11-05,-4.343
2019-11-06,0.5747
2019-11-07,-2.8114
2019-11-08,-9.4544
2019-11-11,19.2208
2019-11-12,-1.9607999999999999
2019-11-13,11.1111
2019-11-14,0.0
2019-11-15,-1.5
2019-11-18,0.0
2019-11-19,-4.5685
2019-11-20,-10.6383
2019-11-21,7.1429
2019-11-22,-0.2222
2019-11-25,0.2227
2019-11-26,26.6667
2019-11-27,-5.2632
2019-12-02,-16.6667
2019-12-03,-6.6667
2019-12-04,-10.7143
2019-12-05,32.0
2019-12-06,-9.0909
2019-12-09,-32.1111
2019-12-10,21.1129
2019-12-11,-10.0676
2019-12-12,-6.837
2019-12-13,12.9032
2019-12-16,-14.2857
2019-12-17,6.1667
2019-12-18,0.471
2019-12-19,0.0
2019-12-20,-7.8125
2019-12-23,6.7797
2019-12-24,-15.254
2019-12-26,21.5583
2019-12-27,-1.3867
2019-12-30,7.8125
2019-12-31,-20.2899
2020-01-02,20.0
2020-01-03,1.3636
2020-01-06,-7.4738
2020-01-07,0.8078
2020-01-08,-23.0769
2020-01-09,14.5833
2020-01-10,14.5455
2020-01-13,3.0159
2020-01-15,-1.5408
2020-01-16,-7.4804
2020-01-17,-1.2179
2020-01-21,-2.0377
