ticker,ONVO US Equity
2012-07-10,2.9167
2012-07-11,9.3117
2012-07-12,-7.7778
2012-07-13,-0.4016
2012-07-16,-10.8871
2012-07-17,0.4525
2012-07-18,-8.5586
2012-07-19,-9.3596
2012-07-20,-15.2174
2012-07-23,5.7692
2012-07-24,-3.0303
2012-07-25,16.25
2012-07-26,8.0645
2012-07-27,0.995
2012-07-30,0.9852
2012-07-31,-0.9756
2012-08-01,-2.9557
2012-08-02,-5.5838
2012-08-03,-0.5376
2012-08-06,-8.1081
2012-08-07,-5.2941
2012-08-08,9.3168
2012-08-09,9.6591
2012-08-10,8.8083
2012-08-13,-2.3810000000000002
2012-08-14,0.4878
2012-08-15,1.4563
2012-08-16,6.2201
2012-08-17,-2.2523
2012-08-20,2.3041
2012-08-21,-2.7027
2012-08-22,0.9259
2012-08-23,-3.6696999999999997
2012-08-24,2.8571
2012-08-27,3.2407
2012-08-28,-2.2422
2012-08-29,-6.422
2012-08-30,1.9607999999999999
2012-08-31,3.8462
2012-09-04,3.2407
2012-09-05,0.0
2012-09-06,-2.2422
2012-09-07,-1.8349
2012-09-10,-1.8692
2012-09-11,-7.1429
2012-09-12,0.5128
2012-09-13,-4.0816
2012-09-14,6.9149
2012-09-17,-2.9851
2012-09-18,4.1026
2012-09-19,3.4483
2012-09-20,-0.4762
2012-09-21,-0.4785
2012-09-24,-0.4808
2012-09-25,0.9662
2012-09-26,-5.2632
2012-09-27,5.0505
2012-09-28,-1.4423
2012-10-01,-1.9512
2012-10-02,1.99
2012-10-03,-2.439
2012-10-04,0.5
2012-10-05,-1.4925
2012-10-08,4.5455
2012-10-09,-0.9662
2012-10-10,-2.439
2012-10-11,7.0
2012-10-12,9.3458
2012-10-15,15.3846
2012-10-16,20.0
2012-10-17,-15.7407
2012-10-18,-6.9597
2012-10-19,-3.9370000000000003
2012-10-22,3.6885
2012-10-23,-5.9289
2012-10-24,2.521
2012-10-25,2.459
2012-10-26,-0.4
2012-10-31,0.0
2012-11-01,0.4016
2012-11-02,-0.4
2012-11-05,-9.2369
2012-11-06,-0.885
2012-11-07,-0.8929
2012-11-08,8.1081
2012-11-09,0.0
2012-11-12,-3.75
2012-11-13,3.4632
2012-11-14,-4.6025
2012-11-15,-9.6491
2012-11-16,3.3981
2012-11-19,3.7559
2012-11-20,-3.1673999999999998
2012-11-21,-3.271
2012-11-23,-0.9662
2012-11-26,2.439
2012-11-27,-3.3333
2012-11-28,-0.4926
2012-11-29,2.9703
2012-11-30,1.9231
2012-12-03,0.4717
2012-12-04,0.0
2012-12-05,-1.8779
2012-12-06,2.8708
2012-12-07,-0.9302
2012-12-10,0.939
2012-12-11,-4.6512
2012-12-12,2.439
2012-12-13,2.8571
2012-12-14,-0.9259
2012-12-17,-1.8692
2012-12-18,1.4285999999999999
2012-12-19,1.8779
2012-12-20,-0.9217
2012-12-21,0.0
2012-12-24,2.3256
2012-12-26,3.1818
2012-12-27,14.0969
2012-12-28,2.7027
2012-12-31,-2.2556
2013-01-02,-9.2308
2013-01-03,11.8644
2013-01-04,-5.6818
2013-01-07,14.0562
2013-01-08,11.6197
2013-01-09,21.1356
2013-01-10,-10.6771
2013-01-11,-5.2478
2013-01-14,9.8462
2013-01-15,6.7227
2013-01-16,-0.2625
2013-01-17,12.6316
2013-01-18,9.8131
2013-01-22,25.7447
2013-01-23,-23.0118
2013-01-24,-4.3956
2013-01-25,7.8161000000000005
2013-01-28,0.0
2013-01-29,-5.5437
2013-01-30,-3.6117
2013-01-31,-5.6206
2013-02-01,5.9553
2013-02-04,-2.3419
2013-02-05,7.9137
2013-02-06,-2.6667
2013-02-07,1.1416
2013-02-08,6.0948
2013-02-11,14.0426
2013-02-12,-7.6493
2013-02-13,-7.3737
2013-02-14,3.3806
2013-02-15,-1.4768
2013-02-19,1.7130999999999998
2013-02-20,-5.2632
2013-02-21,-4.4444
2013-02-22,-5.5814
2013-02-25,3.4483
2013-02-26,0.2381
2013-02-27,2.1378
2013-02-28,-1.6279
2013-03-01,-3.0733
2013-03-04,4.878
2013-03-05,-0.6977
2013-03-06,-3.5129
2013-03-07,1.2136
2013-03-08,0.4796
2013-03-11,-2.148
2013-03-12,-4.1463
2013-03-13,-6.6158
2013-03-14,-5.9946
2013-03-15,13.0435
2013-03-18,2.5641
2013-03-19,-1.0
2013-03-20,-2.5253
2013-03-21,-1.0363
2013-03-22,1.0471
2013-03-25,-2.8497
2013-03-26,0.5333
2013-03-27,-0.2653
2013-03-28,-2.1277
2013-04-01,0.0
2013-04-02,-1.6303999999999998
2013-04-03,-0.5525
2013-04-04,-4.1667
2013-04-05,-4.6377
2013-04-08,1.5198
2013-04-09,12.2754
2013-04-10,2.4
2013-04-11,-2.8646000000000003
2013-04-12,2.4129
2013-04-15,-3.4031000000000002
2013-04-16,2.168
2013-04-17,-2.3872999999999998
2013-04-18,-3.5326
2013-04-19,-2.8169
2013-04-22,1.1594
2013-04-23,-2.2923
2013-04-24,-1.4956
2013-04-25,5.0908
2013-04-26,4.2493
2013-04-29,10.5978
2013-04-30,8.1081
2013-05-01,-1.1364
2013-05-02,4.5977
2013-05-03,-5.4945
2013-05-06,4.4186
2013-05-07,0.2227
2013-05-08,4.2222
2013-05-09,-7.0362
2013-05-10,3.6696999999999997
2013-05-13,5.0885
2013-05-14,5.6842
2013-05-15,-13.9442
2013-05-16,-6.713
2013-05-17,5.9553
2013-05-20,-1.6393
2013-05-21,3.3333
2013-05-22,-3.9171
2013-05-23,0.3357
2013-05-24,1.5774
2013-05-28,3.7647
2013-05-29,-2.0408
2013-05-30,-0.2315
2013-05-31,-0.464
2013-06-03,0.0
2013-06-04,-2.331
2013-06-05,-5.0119
2013-06-06,0.7538
2013-06-07,-0.2494
2013-06-10,2.25
2013-06-11,1.2225
2013-06-12,-0.4831
2013-06-13,-2.4272
2013-06-14,0.995
2013-06-17,-0.2463
2013-06-18,-1.2346
2013-06-19,0.75
2013-06-20,-0.9926
2013-06-21,1.5038
2013-06-24,-4.6914
2013-06-25,-2.8497
2013-06-26,0.8
2013-06-27,1.8519
2013-06-28,-1.8182
2013-07-01,4.4974
2013-07-02,-3.7975
2013-07-03,2.6316
2013-07-05,-0.7692
2013-07-08,0.7752
2013-07-09,26.1538
2013-07-10,9.7561
2013-07-11,-2.7778
2013-07-12,14.4762
2013-07-15,13.3111
2013-07-16,-0.8811
2013-07-17,16.4444
2013-07-18,-7.1247
2013-07-19,-7.9452
2013-07-22,-5.8036
2013-07-23,14.534
2013-07-24,-10.3448
2013-07-25,-3.0769
2013-07-26,-0.4762
2013-07-29,-1.7544
2013-07-30,-9.9026
2013-07-31,-8.6486
2013-08-01,5.5227
2013-08-02,-14.0187
2013-08-05,5.4348
2013-08-06,0.6186
2013-08-07,-1.6393
2013-08-08,8.5417
2013-08-09,5.5662
2013-08-12,1.8182
2013-08-13,6.0714
2013-08-14,-4.0404
2013-08-15,1.2281
2013-08-16,1.7330999999999999
2013-08-19,3.9182
2013-08-20,0.0
2013-08-21,-3.9344
2013-08-22,-5.802
2013-08-23,-0.3623
2013-08-26,7.4545
2013-08-27,-1.0152
2013-08-28,-4.2735
2013-08-29,1.6071
2013-08-30,0.3515
2013-09-03,3.3275
2013-09-04,1.5253999999999999
2013-09-05,-0.6678
2013-09-06,-5.3782
2013-09-09,-0.8881
2013-09-10,-0.5376
2013-09-11,-3.964
2013-09-12,-6.9418
2013-09-13,4.0323
2013-09-16,-1.7442
2013-09-17,3.3531
2013-09-18,6.2977
2013-09-19,8.2585
2013-09-20,-3.8143000000000002
2013-09-23,0.5172
2013-09-24,2.5728999999999997
2013-09-25,1.505
2013-09-26,0.8237
2013-09-27,-0.4902
2013-09-30,-5.2545
2013-10-01,1.0399
2013-10-02,-2.5728999999999997
2013-10-03,-2.6408
2013-10-04,0.3617
2013-10-07,8.4685
2013-10-08,-5.9801
2013-10-09,0.0
2013-10-10,0.8834
2013-10-11,3.3275
2013-10-14,-2.7119
2013-10-15,-1.0453
2013-10-16,1.2324
2013-10-17,5.5652
2013-10-18,0.9885
2013-10-21,1.4682
2013-10-22,10.1286
2013-10-23,5.2555
2013-10-24,2.0804
2013-10-25,-8.1522
2013-10-28,3.5503
2013-10-29,1.7143000000000002
2013-10-30,2.9494
2013-10-31,-0.8186
2013-11-01,2.4759
2013-11-04,-2.8188
2013-11-05,1.6575
2013-11-06,11.413
2013-11-07,-4.5122
2013-11-08,4.7254000000000005
2013-11-11,10.122
2013-11-12,3.6545
2013-11-13,8.9744
2013-11-14,16.6667
2013-11-15,5.042
2013-11-18,2.0
2013-11-19,-24.7059
2013-11-20,-17.1875
2013-11-21,11.4465
2013-11-22,3.2731
2013-11-25,4.8087
2013-11-26,-0.4171
2013-11-27,-3.8743
2013-11-29,-3.268
2013-12-02,-0.7883
2013-12-03,5.2213
2013-12-04,-0.5394
2013-12-05,4.4469
2013-12-06,-0.4154
2013-12-09,5.318
2013-12-10,-0.495
2013-12-11,-10.6468
2013-12-12,5.4566
2013-12-13,-1.3728
2013-12-16,-3.4261
2013-12-17,-2.7716
2013-12-18,-3.4208
2013-12-19,-1.2987
2013-12-20,7.7751
2013-12-23,-2.8857
2013-12-24,-1.7143000000000002
2013-12-26,5.2326
2013-12-27,2.5414
2013-12-30,5.7112
2013-12-31,12.844
2014-01-02,1.9874
2014-01-03,-3.4544
2014-01-06,-6.6055
2014-01-07,1.8664
2014-01-08,6.5574
2014-01-09,0.4525
2014-01-10,1.7117
2014-01-13,-2.1258
2014-01-14,3.1673999999999998
2014-01-15,1.8420999999999998
2014-01-16,-0.2584
2014-01-17,-3.7133000000000003
2014-01-21,-9.417
2014-01-22,-0.9901
2014-01-23,-1.4
2014-01-24,-7.5051
2014-01-27,-8.0044
2014-01-28,3.8141
2014-01-29,10.2181
2014-01-30,1.875
2014-01-31,-3.3742
2014-02-03,-4.4444
2014-02-04,2.8792999999999997
2014-02-05,-2.0452
2014-02-06,-1.8681
2014-02-07,4.7032
2014-02-10,3.8503
2014-02-11,2.8836
2014-02-12,-0.8008
2014-02-13,0.1009
2014-02-14,-2.2177
2014-02-18,2.0619
2014-02-19,-0.404
2014-02-20,4.2596
2014-02-21,2.1401
2014-02-24,-1.7143000000000002
2014-02-25,-1.1628
2014-02-26,1.9607999999999999
2014-02-27,0.0
2014-02-28,-1.1538
2014-03-03,-0.4864
2014-03-04,0.4888
2014-03-05,-0.9728
2014-03-06,-2.7504999999999997
2014-03-07,-2.0202
2014-03-10,-4.6392
2014-03-11,-6.9189
2014-03-12,1.7422
2014-03-13,-3.4247
2014-03-14,3.4279
2014-03-17,-0.1143
2014-03-18,3.5469
2014-03-19,-0.884
2014-03-20,-2.6756
2014-03-21,-3.2073
2014-03-24,-0.8284
2014-03-25,0.0
2014-03-26,-3.1026
2014-03-27,-10.8374
2014-03-28,2.3481
2014-03-31,3.1039
2014-04-01,2.2251
2014-04-02,3.073
2014-04-03,0.8696
2014-04-04,-2.4631
2014-04-07,2.7778
2014-04-08,-1.7199
2014-04-09,5.25
2014-04-10,-8.076
2014-04-11,-6.2016
2014-04-14,-13.9118
2014-04-15,6.24
2014-04-16,5.8735
2014-04-17,-0.4267
2014-04-21,-5.8571
2014-04-22,1.0622
2014-04-23,-5.1051
2014-04-24,-3.3228
2014-04-25,-9.1653
2014-04-28,0.5405
2014-04-29,-4.1219
2014-04-30,9.1589
2014-05-01,3.9384
2014-05-02,-1.9769
2014-05-05,1.5126
2014-05-06,1.3245
2014-05-07,-0.4902
2014-05-08,3.1199
2014-05-09,-1.2739
2014-05-12,3.2258
2014-05-13,0.3125
2014-05-14,4.3614
2014-05-15,-3.2836
2014-05-16,-2.0062
2014-05-19,5.5118
2014-05-20,-0.8955
2014-05-21,-0.6024
2014-05-22,3.1818
2014-05-23,0.1468
2014-05-27,7.0381
2014-05-28,-4.5205
2014-05-29,2.5825
2014-05-30,-0.4196
2014-06-02,1.1236
2014-06-03,-1.1111
2014-06-04,3.5112
2014-06-05,3.5278
2014-06-06,1.1796
2014-06-09,-1.1658
2014-06-10,0.7864
2014-06-11,-5.3316
2014-06-12,-6.8681
2014-06-13,1.3274
2014-06-16,-0.7278
2014-06-17,5.2786
2014-06-18,1.9499
2014-06-19,-1.9125999999999999
2014-06-20,1.1142
2014-06-23,3.9945
2014-06-24,-3.8411
2014-06-25,1.1019
2014-06-26,11.7166
2014-06-27,4.878
2014-06-30,-2.907
2014-07-01,4.4311
2014-07-02,0.4587
2014-07-03,-0.4566
2014-07-07,4.8165
2014-07-08,-9.081
2014-07-09,-1.9254
2014-07-10,-5.6442
2014-07-11,3.1209
2014-07-14,0.3783
2014-07-15,-7.0352
2014-07-16,-2.2973
2014-07-17,-4.426
2014-07-18,4.631
2014-07-21,3.4577999999999998
2014-07-22,2.2727
2014-07-23,0.0
2014-07-24,5.3595
2014-07-25,-2.2333
2014-07-28,-3.0457
2014-07-29,-0.1309
2014-07-30,2.7523
2014-07-31,-3.4439
2014-08-01,-4.8877
2014-08-04,0.1389
2014-08-05,7.767
2014-08-06,4.2471
2014-08-07,-4.0741
2014-08-08,-1.9304999999999999
2014-08-11,3.0184
2014-08-12,1.9108
2014-08-13,0.625
2014-08-14,-1.2422
2014-08-15,-2.1384
2014-08-18,-1.7995
2014-08-19,1.7016
2014-08-20,-1.9304999999999999
2014-08-21,1.706
2014-08-22,0.3871
2014-08-25,2.0566
2014-08-26,-0.2519
2014-08-27,0.5051
2014-08-28,-3.7688
2014-08-29,1.5666
2014-09-02,-0.2571
2014-09-03,-0.9021
2014-09-04,-3.5111
2014-09-05,-2.1563
2014-09-08,-1.1019
2014-09-09,-2.6462
2014-09-10,8.8698
2014-09-11,-2.7595
2014-09-12,-0.9459
2014-09-15,-2.3192
2014-09-16,-1.1173
2014-09-17,-0.8475
2014-09-18,-0.4274
2014-09-19,-6.0086
2014-09-22,0.1522
2014-09-23,-0.9119
2014-09-24,1.6871
2014-09-25,-3.6199
2014-09-26,0.7825
2014-09-29,-1.7081
2014-09-30,0.6319
2014-10-01,-5.4945
2014-10-02,-2.4917
2014-10-03,6.644
2014-10-06,-2.2364
2014-10-07,-0.4902
2014-10-08,2.4631
2014-10-09,-3.8462
2014-10-10,-7.3333
2014-10-13,-0.1799
2014-10-14,5.2252
2014-10-15,5.6507
2014-10-16,0.6483
2014-10-17,0.0
2014-10-20,-1.1272
2014-10-21,0.0
2014-10-22,-5.0489
2014-10-23,0.5146
2014-10-24,0.8532
2014-10-27,1.692
2014-10-28,7.8203
2014-10-29,-4.0123
2014-10-30,3.3762
2014-10-31,1.7107
2014-11-03,2.4465
2014-11-04,6.4179
2014-11-05,-3.3661
2014-11-06,-0.7257
2014-11-07,1.9005999999999998
2014-11-10,-3.1564
2014-11-11,0.7407
2014-11-12,1.1764999999999999
2014-11-13,-4.2151
2014-11-14,-2.1244
2014-11-17,-4.8062000000000005
2014-11-18,9.772
2014-11-19,-2.9674
2014-11-20,0.4587
2014-11-21,-3.9574
2014-11-24,4.5959
2014-11-25,-1.5152
2014-11-26,-0.9231
2014-11-28,-2.0186
2014-12-01,-0.9509
2014-12-02,0.16
2014-12-03,0.9585
2014-12-04,-1.8987
2014-12-05,-2.0968
2014-12-08,-2.6359
2014-12-09,-1.1844000000000001
2014-12-10,-7.7055
2014-12-11,2.0408
2014-12-12,15.4545
2014-12-15,2.8346
2014-12-16,-3.6753
2014-12-17,9.8569
2014-12-18,-2.4602
2014-12-19,7.4184
2014-12-22,-2.2099
2014-12-23,-3.8136
2014-12-24,0.4405
2014-12-26,4.6784
2014-12-29,3.9106
2014-12-30,2.957
2014-12-31,-5.3525
2015-01-02,0.5517
2015-01-05,-3.0178
2015-01-06,-6.2235
2015-01-07,3.7707
2015-01-08,0.436
2015-01-09,1.5918999999999999
2015-01-12,-4.7009
2015-01-13,-2.3916
2015-01-14,-1.072
2015-01-15,-4.9536
2015-01-16,0.3257
2015-01-20,1.1364
2015-01-21,-1.4445999999999999
2015-01-22,3.7459
2015-01-23,-0.7849
2015-01-26,6.8038
2015-01-27,-2.3704
2015-01-28,-1.5175
2015-01-29,3.0817
2015-01-30,-3.8864
2015-02-02,-0.7776
2015-02-03,-1.8809
2015-02-04,-1.7572
2015-02-05,0.3252
2015-02-06,-1.2966
2015-02-09,-0.3284
2015-02-10,-1.1532
2015-02-11,1.3333
2015-02-12,3.125
2015-02-13,1.1164
2015-02-17,1.4196
2015-02-18,1.2442
2015-02-19,-2.765
2015-02-20,0.9479
2015-02-23,-2.9734
2015-02-24,-2.4194
2015-02-25,2.1488
2015-02-26,-1.9417
2015-02-27,-2.3102
2015-03-02,-2.8716
2015-03-03,0.8696
2015-03-04,1.2069
2015-03-05,-2.5554
2015-03-06,-2.2727
2015-03-09,-4.2934
2015-03-10,-10.4673
2015-03-11,-3.9666
2015-03-12,-3.9130000000000003
2015-03-13,6.3347999999999995
2015-03-16,-2.3404
2015-03-17,-3.0501
2015-03-18,-5.8427
2015-03-19,6.6826
2015-03-20,-6.0403
2015-03-23,0.7143
2015-03-24,-3.0733
2015-03-25,-1.7073
2015-03-26,-2.4814
2015-03-27,-6.8702
2015-03-30,-7.9235
2015-03-31,5.0445
2015-04-01,1.4123999999999999
2015-04-02,3.6212
2015-04-06,-2.1505
2015-04-07,7.6923
2015-04-08,10.4592
2015-04-09,-2.7714
2015-04-10,-1.1876
2015-04-13,13.2212
2015-04-14,2.7601
2015-04-15,1.6529
2015-04-16,-4.065
2015-04-17,-3.3898
2015-04-20,2.6316
2015-04-21,-4.4872
2015-04-22,14.9888
2015-04-23,-1.3618999999999999
2015-04-24,2.3669000000000002
2015-04-27,-6.1657
2015-04-28,2.6694
2015-04-29,-4.4
2015-04-30,-5.0209
2015-05-01,5.0661
2015-05-04,0.6289
2015-05-05,1.25
2015-05-06,-2.2634
2015-05-07,-2.3158
2015-05-08,0.0
2015-05-11,0.2155
2015-05-12,-2.3656
2015-05-13,-0.6608
2015-05-14,1.3304
2015-05-15,-0.6565
2015-05-18,-1.3216
2015-05-19,1.5625
2015-05-20,2.8571
2015-05-21,0.0
2015-05-22,-0.641
2015-05-26,0.4301
2015-05-27,2.5696
2015-05-28,3.5491
2015-05-29,1.0081
2015-06-01,-2.7944
2015-06-02,2.2587
2015-06-03,-1.2048
2015-06-04,0.0
2015-06-05,2.439
2015-06-08,-0.5952
2015-06-09,1.5968
2015-06-10,4.1257
2015-06-11,7.5472
2015-06-12,-3.5088
2015-06-15,0.5455
2015-06-16,-3.7975
2015-06-17,-2.2556
2015-06-18,-15.7692
2015-06-19,7.0776
2015-06-22,-5.3305
2015-06-23,-1.8018
2015-06-24,-4.8165
2015-06-25,-0.9639
2015-06-26,-4.3796
2015-06-29,-7.1247
2015-06-30,3.2877
2015-07-01,-1.5915
2015-07-02,0.8086
2015-07-06,-0.2674
2015-07-07,1.8767
2015-07-08,-7.1053
2015-07-09,0.8499
2015-07-10,7.3034
2015-07-13,1.0471
2015-07-14,6.7358
2015-07-15,-5.5825
2015-07-16,1.0283
2015-07-17,-1.2723
2015-07-20,-0.7732
2015-07-21,-2.5974
2015-07-22,-2.9333
2015-07-23,0.2747
2015-07-24,-4.9315
2015-07-27,-2.5937
2015-07-28,-0.2959
2015-07-29,5.0445
2015-07-30,-4.8023
2015-07-31,0.2967
2015-08-03,-0.8876
2015-08-04,-4.7761
2015-08-05,-2.1944
2015-08-06,-3.2051
2015-08-07,-3.6424
2015-08-10,16.8385
2015-08-11,-22.647100000000002
2015-08-12,3.8023
2015-08-13,-0.3663
2015-08-14,-3.6765
2015-08-17,3.0534
2015-08-18,-5.9259
2015-08-19,-6.6929
2015-08-20,-11.8143
2015-08-21,2.3923
2015-08-24,8.411200000000001
2015-08-25,-4.3103
2015-08-26,4.0541
2015-08-27,8.2251
2015-08-28,1.6
2015-08-31,7.4803
2015-09-01,-10.2564
2015-09-02,7.7551
2015-09-03,-5.303
2015-09-04,1.2
2015-09-08,9.8814
2015-09-09,-1.7986
2015-09-10,-1.0989
2015-09-11,0.7407
2015-09-14,12.1324
2015-09-15,15.4098
2015-09-16,0.8523
2015-09-17,5.0704
2015-09-18,6.7024
2015-09-21,-8.794
2015-09-22,3.5813
2015-09-23,-1.8617
2015-09-24,0.0
2015-09-25,-9.7561
2015-09-28,-8.7087
2015-09-29,-10.8553
2015-09-30,-1.107
2015-10-01,-7.8358
2015-10-02,11.336
2015-10-05,4.7273
2015-10-06,-2.4306
2015-10-07,0.0
2015-10-08,12.4555
2015-10-09,1.8987
2015-10-12,-5.2795
2015-10-13,3.9344
2015-10-14,-0.9464
2015-10-15,4.4586
2015-10-16,-0.9146
2015-10-19,-0.3077
2015-10-20,1.2346
2015-10-21,-4.878
2015-10-22,-1.6026
2015-10-23,4.886
2015-10-26,-4.6584
2015-10-27,-4.2345
2015-10-28,4.7619
2015-10-29,-0.974
2015-10-30,-1.3115
2015-11-02,4.6512
2015-11-03,4.127
2015-11-04,3.0488
2015-11-05,-5.3254
2015-11-06,2.8125
2015-11-09,-1.8237
2015-11-10,-1.548
2015-11-11,-2.5157
2015-11-12,-1.2903
2015-11-13,-3.5948
2015-11-16,4.7458
2015-11-17,-1.9417
2015-11-18,-1.3201
2015-11-19,-1.6722000000000001
2015-11-20,1.3605
2015-11-23,6.0403
2015-11-24,1.2658
2015-11-25,7.5
2015-11-27,-1.4535
2015-11-30,0.0
2015-12-01,0.295
2015-12-02,0.5882
2015-12-03,-4.9708
2015-12-04,-3.0769
2015-12-07,-7.3016
2015-12-08,0.3425
2015-12-09,-1.7065000000000001
2015-12-10,-0.6944
2015-12-11,-2.0979
2015-12-14,-5.0
2015-12-15,1.1278
2015-12-16,2.974
2015-12-17,1.083
2015-12-18,2.5
2015-12-21,-0.3484
2015-12-22,-3.8462
2015-12-23,0.0
2015-12-24,-0.3636
2015-12-28,-2.5547
2015-12-29,-1.4981
2015-12-30,-2.6616
2015-12-31,-2.7344
2016-01-04,-2.8112
2016-01-05,2.4793
2016-01-06,-6.4516
2016-01-07,-8.6207
2016-01-08,1.8868
2016-01-11,-5.0926
2016-01-12,-1.9512
2016-01-13,-3.9801
2016-01-14,1.0363
2016-01-15,-3.5897
2016-01-19,-7.9787
2016-01-20,8.6705
2016-01-21,6.383
2016-01-22,1.0
2016-01-25,-2.9703
2016-01-26,2.551
2016-01-27,-2.9851
2016-01-28,-6.6667
2016-01-29,7.6923
2016-02-01,1.5306
2016-02-02,-3.5176
2016-02-03,5.7292
2016-02-04,13.3005
2016-02-05,-9.1304
2016-02-08,-4.7847
2016-02-09,-4.0201
2016-02-10,0.5236
2016-02-11,0.5208
2016-02-12,-2.0725
2016-02-16,7.9365
2016-02-17,5.8824
2016-02-18,0.0
2016-02-19,-3.2407
2016-02-22,9.0909
2016-02-23,-6.5789
2016-02-24,1.8779
2016-02-25,-2.3041
2016-02-26,3.3019
2016-02-29,2.7397
2016-03-01,-1.7778
2016-03-02,1.3575
2016-03-03,2.6786
2016-03-04,4.3478
2016-03-07,1.6667
2016-03-08,-6.9672
2016-03-09,2.6432
2016-03-10,-0.8584
2016-03-11,1.2987
2016-03-14,0.0
2016-03-15,-5.9829
2016-03-16,0.4545
2016-03-17,2.7149
2016-03-18,-3.5242
2016-03-21,-6.3927
2016-03-22,5.3659
2016-03-23,-6.0185
2016-03-24,2.4631
2016-03-28,-1.4423
2016-03-29,5.8537
2016-03-30,1.8433000000000002
2016-03-31,-1.81
2016-04-01,1.3825
2016-04-04,0.0
2016-04-05,-0.4545
2016-04-06,5.0228
2016-04-07,0.4348
2016-04-08,-0.8658
2016-04-11,0.4367
2016-04-12,1.3043
2016-04-13,7.2961
2016-04-14,16.4
2016-04-15,-6.1856
2016-04-18,1.8315000000000001
2016-04-19,-2.1583
2016-04-20,-1.1029
2016-04-21,4.0892
2016-04-22,-0.7143
2016-04-25,-0.3597
2016-04-26,1.444
2016-04-27,-0.7117
2016-04-28,-1.4337
2016-04-29,-1.0909
2016-05-02,4.0441
2016-05-03,-4.2403
2016-05-04,-3.69
2016-05-05,0.3831
2016-05-06,0.0
2016-05-09,0.3817
2016-05-10,4.5626999999999995
2016-05-11,-4.0
2016-05-12,-6.0606
2016-05-13,0.0
2016-05-16,4.8387
2016-05-17,-1.5385
2016-05-18,1.9531
2016-05-19,-4.9808
2016-05-20,2.8226
2016-05-23,1.5686
2016-05-24,6.1776
2016-05-25,1.0909
2016-05-26,-2.518
2016-05-27,3.69
2016-05-31,3.9146
2016-06-01,0.3425
2016-06-02,-1.0239
2016-06-03,-2.7586
2016-06-06,4.6099
2016-06-07,2.0339
2016-06-08,-0.3322
2016-06-09,-4.6667
2016-06-10,8.3916
2016-06-13,-6.7742
2016-06-14,4.8443000000000005
2016-06-15,3.6304
2016-06-16,1.2739
2016-06-17,-1.8868
2016-06-20,3.8462
2016-06-21,0.6173
2016-06-22,-1.5337
2016-06-23,7.4766
2016-06-24,-2.8986
2016-06-27,-7.4627
2016-06-28,8.3871
2016-06-29,8.3333
2016-06-30,2.1978
2016-07-01,2.4194
2016-07-05,6.2992
2016-07-06,-1.9752999999999998
2016-07-07,-0.7557
2016-07-08,-1.5228000000000002
2016-07-11,2.8350999999999997
2016-07-12,-3.5088
2016-07-13,-1.2987
