ticker,USMT US Equity
2010-08-16,10.4972
2010-08-23,0.0
2010-11-09,-5.0
2010-11-29,-21.0526
2010-12-02,-23.3333
2010-12-03,-4.3478
2010-12-08,13.6364
2010-12-21,0.0
2010-12-29,0.0
2010-12-30,132.0
2011-01-05,0.0
2011-01-27,-52.7586
2011-01-31,2.1898
2011-02-03,7.8571
2011-02-04,9.2715
2011-03-10,-6.0606
2011-03-16,16.129
2011-04-29,25.0
2011-05-24,15.5556
2011-07-20,0.0
2011-10-11,0.0
2012-03-15,73.0769
2012-09-26,0.0
2012-09-27,-2.2222
2012-11-19,-29.5455
2013-05-06,-31.9355
2013-05-16,-5.2133
2013-06-03,-10.0
2013-06-07,-11.1111
2013-06-12,-2.5
2013-06-17,0.0
2013-06-19,-7.0513
2013-06-20,3.4483
2013-07-09,0.0
2013-07-11,0.0
2013-08-01,-16.6667
2013-08-02,-4.0
2013-08-05,-4.1667
2013-08-07,0.0
2013-08-08,-7.8261
2013-08-12,15.0943
2013-08-13,-8.1967
2013-08-21,-5.3571
2013-08-22,0.0
2013-08-23,0.0
2013-08-27,5.6604
2013-09-04,0.8929
2013-09-05,0.0
2013-09-06,1.7699
2013-09-11,0.0
2013-09-12,0.0
2013-09-19,0.0
2013-09-23,-1.7391
2013-09-24,0.0
2013-09-25,0.0
2013-09-26,0.0
2013-10-01,0.0
2013-10-02,1.7699
2013-10-04,0.0
2013-10-08,0.0
2013-10-11,-1.7391
2013-10-29,6.1947
2013-11-08,4.1667
2013-11-11,0.0
2013-12-17,0.0
2013-12-30,0.0
2014-01-10,-13.6
2014-03-20,1.8519
2014-03-21,-1.8182
2014-04-17,15.7407
2014-05-09,0.8
2014-06-23,19.0476
2014-06-25,-6.6667
2014-07-01,0.0
2014-07-08,14.2857
2014-07-11,0.0
2014-07-15,0.0
2014-07-23,-6.25
2014-08-04,0.0
2014-08-06,0.0
2014-08-15,20.0
2014-08-18,22.2222
2014-08-19,-9.0909
2014-09-12,0.0
2014-09-22,-15.0
2014-09-23,-2.9412000000000003
2014-10-01,-3.0303
2014-10-02,0.0
2014-10-03,0.0
2014-11-11,-1.25
2014-11-12,0.0
2014-11-17,1.2658
2014-11-18,0.0
2014-11-20,0.0
2014-11-24,0.0
2014-12-01,0.0
2014-12-02,3.125
2014-12-08,9.0909
2014-12-10,-8.3333
2014-12-12,3.0303
2014-12-15,5.8824
2014-12-18,-5.5556
2014-12-22,0.0
2014-12-23,0.0
2014-12-30,0.0
2015-01-05,5.8824
2015-01-28,0.0
2015-03-11,0.0
2015-05-05,-11.1111
2015-06-16,12.5
2015-07-29,0.0
2015-09-22,0.0
2015-09-23,0.0
2015-09-24,0.0
2015-09-25,0.0
2015-09-28,0.0
2015-09-29,0.0
2015-09-30,0.0
2015-10-01,0.0
2015-10-02,0.0
2015-10-05,0.0
2015-10-06,0.0
2015-10-07,0.0
2015-10-08,0.0
2015-10-09,0.0
2015-10-12,0.0
2015-10-13,0.0
2015-10-16,0.0
2015-10-30,0.0
2015-11-04,0.0
2015-11-05,5.5556
2015-11-11,2.6316
2015-11-13,28.2051
2016-01-08,-29.6
2016-01-20,0.0
2016-05-02,7.9545
2016-11-22,28.947400000000002
2016-11-29,-8.1633
2017-01-24,-2.2222
2017-01-30,-6.8182
2017-02-02,12.1951
2017-02-03,0.0
2017-02-06,0.4348
2017-02-07,-0.4329
2017-02-28,8.6957
2017-03-02,4.0
2017-03-08,0.0
2017-03-14,-1.9231
2017-03-21,-1.9607999999999999
2017-03-30,0.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-27,10.0
2017-04-28,3.6364
2017-05-01,1.7544
2017-05-15,-1.7241
2017-05-16,1.7544
2017-05-19,-1.3793
2017-05-22,0.0
2017-05-24,-0.3497
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-07,0.0
2017-06-12,0.0
2017-06-15,1.4035
2017-06-28,-0.9862
2017-06-30,-0.4019
2017-07-06,0.0
2017-07-20,0.0
2017-07-31,2.4561
2017-08-03,-1.3699
2017-08-07,0.6944
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,0.0
2017-08-21,1.7241
2017-08-24,0.0
2017-08-29,3.3898
2017-09-07,-1.6393
2017-09-22,3.3333
2017-09-25,0.9677
2017-10-05,3.8339
2017-10-09,1.5385
2017-10-10,-5.7576
2017-10-13,4.5016
2017-10-17,0.0
2017-10-23,-1.8462
2017-10-27,12.8527
2017-10-30,2.7778
2017-11-02,-2.7027
2017-11-10,0.0
2017-11-15,0.0
2017-12-08,-1.3889
2017-12-15,1.4085
2017-12-19,2.7778
2017-12-20,1.3243
2017-12-21,-5.3081
2017-12-22,18.3099
2017-12-26,4.7619
2017-12-28,0.0
2018-01-19,-7.9545
2018-02-05,-1.2346
2018-02-07,0.025
2018-02-08,-1.2747
2018-02-22,-2.5316
2018-02-27,2.5974
2018-03-09,-2.5316
2018-03-12,-2.5974
2018-03-16,1.3333
2018-03-23,0.0
2018-04-16,0.2632
2018-04-19,2.3622
2018-04-24,-2.0513
2018-04-25,0.2618
2018-04-30,0.0
2018-05-04,0.5222
2018-05-07,2.5974
2018-05-08,1.2658
2018-05-09,1.25
2018-05-10,0.0
2018-05-23,-0.9877
2018-06-01,0.0
2018-06-04,0.0
2018-06-06,0.0
2018-06-07,0.2494
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.2488
2018-07-02,0.2481
2018-07-16,0.0248
2018-07-24,0.2227
2018-08-02,0.2469
2018-08-08,0.0
2018-08-20,-0.4926
2018-08-21,0.0
2018-08-22,1.2376
2018-08-30,0.2445
2018-09-12,0.0
2018-09-20,0.0244
2018-09-24,0.4633
2018-10-02,0.0
2018-10-12,0.0
2018-10-16,-0.4854
2018-10-18,-1.9512
2018-10-26,0.0
2018-10-30,-1.2438
2018-11-02,-4.2821
2018-11-12,0.2632
2018-11-13,0.0
2018-11-14,-1.0499
2018-11-15,0.0
2018-11-16,-0.5305
2018-11-21,0.0
2018-11-26,0.0
2018-11-30,1.3333
2018-12-07,-1.0526
2018-12-12,-5.5851
2018-12-14,0.5634
2018-12-17,-1.1204
2018-12-18,-5.6657
2018-12-19,0.0
2018-12-20,5.1051
2018-12-21,-6.7143
2018-12-24,0.7657
2018-12-26,0.304
2018-12-31,6.9697
2019-01-09,-6.5864
2019-01-14,4.6247
2019-01-28,-0.8696
2019-02-01,0.2924
2019-02-11,0.2915
2019-02-12,0.2907
2019-02-15,0.0
2019-03-06,0.2899
2019-03-19,0.289
2019-04-08,0.2882
2019-04-09,0.0
2019-04-16,0.2874
2019-04-22,1.1461000000000001
2019-04-29,0.0
2019-05-01,0.5666
2019-05-22,0.5634
2019-05-23,0.0
2019-05-29,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-21,0.8403
2019-07-15,1.3889
2019-07-25,0.274
2019-07-26,0.0
2019-07-29,0.2732
2019-07-30,0.0
2019-08-13,0.0027
2019-08-15,-1.3651
2019-08-21,0.0
2019-08-26,-0.5525
2019-08-28,0.0
2019-08-30,-0.8333
2019-09-03,-0.5602
2019-09-05,1.9859
2019-09-23,-0.5662
2019-09-30,1.1111
2019-10-04,-0.8242
2019-10-18,0.0
2019-10-23,0.0
2019-10-29,0.277
2019-10-31,0.2762
2019-11-04,0.0
2019-11-05,0.0
2019-11-15,0.2755
2019-11-19,-0.2747
2019-11-20,-1.1019
2019-11-21,0.2786
2019-11-25,0.0
2019-12-03,0.2778
2019-12-04,0.0
2019-12-05,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.831
2019-12-19,0.5495
2019-12-31,9.2896
2020-01-06,-3.75
2020-01-14,0.0
2020-01-28,-1.2987
2020-01-31,0.0
2020-02-03,-1.3158
2020-02-05,0.0
2020-02-06,-1.0667
2020-02-24,0.0
2020-02-25,-0.2695
2020-02-26,1.3514
2020-02-27,-1.3333
2020-02-28,0.0
2020-03-03,-1.0811
2020-03-04,2.459
2020-03-12,-13.3333
2020-03-16,-7.6923
2020-03-17,0.0
2020-03-18,-16.6667
2020-03-19,-2.0
2020-03-20,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-04-02,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-20,0.0
2020-04-21,2.0408
2020-04-23,-0.8
2020-04-28,-1.2097
2020-04-29,-2.0408
2020-04-30,-12.5
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-06-03,7.1429
2020-06-05,0.0
2020-06-08,-4.4444
2020-06-22,0.0
2020-06-23,0.4651
2020-06-24,-0.463
2020-06-25,-4.6512
2020-06-26,9.7561
2020-07-09,0.4444
2020-07-20,-3.0973
2020-07-21,-0.4566
2020-07-22,2.2936
2020-07-27,-5.3812
2020-07-28,0.0
