ticker,DEI US Equity
2007-03-20,-1.6541000000000001
2007-03-21,1.0321
2007-03-22,-1.1729
2007-03-23,-0.4594
2007-03-26,-0.0769
2007-03-27,-2.0015
2007-03-28,-1.1587
2007-03-29,0.4402
2007-03-30,1.7130999999999998
2007-04-02,1.8018
2007-04-03,-0.6541
2007-04-04,0.7746
2007-04-05,0.7686
2007-04-09,1.0297
2007-04-10,0.9815
2007-04-11,-1.6075
2007-04-12,-1.3298
2007-04-13,1.3862
2007-04-16,0.2279
2007-04-17,0.8336
2007-04-18,-0.2631
2007-04-19,-0.113
2007-04-20,0.7922
2007-04-23,1.0479
2007-04-24,-1.0741
2007-04-25,-0.2246
2007-04-26,1.3884
2007-04-27,-0.9993
2007-04-30,-2.6168
2007-05-01,-1.4203000000000001
2007-05-02,0.4673
2007-05-03,-0.2326
2007-05-04,-0.3108
2007-05-07,-0.2338
2007-05-08,-0.5469
2007-05-09,3.4957
2007-05-10,-0.8349
2007-05-11,0.5358
2007-05-14,0.4949
2007-05-15,-0.8712
2007-05-16,-1.2227999999999999
2007-05-17,-2.0503
2007-05-18,0.5529
2007-05-21,0.1571
2007-05-22,0.2745
2007-05-23,1.3296999999999999
2007-05-24,-2.7016999999999998
2007-05-25,1.0313
2007-05-29,1.2955999999999999
2007-05-30,2.907
2007-05-31,-0.678
2007-06-01,0.0379
2007-06-04,-0.0379
2007-06-05,-1.0239
2007-06-06,0.2299
2007-06-07,-0.5734
2007-06-08,3.0757
2007-06-11,-0.1119
2007-06-12,-2.3525
2007-06-13,1.4914
2007-06-14,0.0377
2007-06-15,2.0339
2007-06-18,-0.0369
2007-06-19,0.2585
2007-06-20,-1.8048
2007-06-21,-0.075
2007-06-22,-2.7778
2007-06-25,-2.973
2007-06-26,-1.154
2007-06-27,0.7045
2007-06-28,1.6103
2007-06-29,-1.9809999999999999
2007-07-02,1.4956
2007-07-03,1.2346
2007-07-05,1.2982
2007-07-06,-0.0388
2007-07-09,-0.0777
2007-07-10,-2.4883
2007-07-11,-1.1164
2007-07-12,0.8065
2007-07-13,-0.4
2007-07-16,-0.6024
2007-07-17,-0.6061
2007-07-18,-0.5691
2007-07-19,0.5724
2007-07-20,-0.4472
2007-07-23,-4.0833
2007-07-24,-1.6602999999999999
2007-07-25,0.6494
2007-07-26,-1.0753
2007-07-27,-0.8261
2007-07-30,0.833
2007-07-31,0.2609
2007-08-01,1.4744
2007-08-02,0.2564
2007-08-03,-1.7477
2007-08-06,2.3861
2007-08-07,-0.6356
2007-08-08,4.7335
2007-08-09,-0.4479
2007-08-10,-2.4131
2007-08-13,1.6345
2007-08-14,-4.5361
2007-08-15,-0.3024
2007-08-16,0.5633
2007-08-17,2.3266
2007-08-20,1.8526
2007-08-21,0.8681
2007-08-22,-0.4098
2007-08-23,-1.8107
2007-08-24,0.7963
2007-08-27,-0.6653
2007-08-28,-3.7673
2007-08-29,2.2619
2007-08-30,1.829
2007-08-31,2.1303
2007-09-04,1.8405
2007-09-05,-1.3253
2007-09-06,-0.0814
2007-09-07,-3.055
2007-09-10,-1.2185
2007-09-11,0.4254
2007-09-12,-0.2541
2007-09-13,2.1231
2007-09-14,-0.6653
2007-09-17,-0.586
2007-09-18,3.4526
2007-09-19,0.9768
2007-09-20,-2.2168
2007-09-21,-0.8244
2007-09-24,3.7406
2007-09-25,-2.0433
2007-09-26,-0.9202
2007-09-27,2.7443
2007-09-28,0.0809
2007-10-01,3.0732
2007-10-02,1.9223
2007-10-03,0.5004
2007-10-04,0.7277
2007-10-05,2.0152
2007-10-08,0.41
2007-10-09,1.3734
2007-10-10,0.476
2007-10-11,-0.5102
2007-10-12,-2.1978
2007-10-15,-2.4718999999999998
2007-10-16,-2.2657
2007-10-17,-0.1179
2007-10-18,1.4162
2007-10-19,-3.8014
2007-10-22,0.8065
2007-10-23,2.8
2007-10-24,0.7004
2007-10-25,0.425
2007-10-26,1.2697
2007-10-29,0.6839
2007-10-30,-0.5283
2007-10-31,-0.1897
2007-11-01,-1.5203
2007-11-02,-0.0772
2007-11-05,0.0
2007-11-06,0.618
2007-11-07,-1.5354999999999999
2007-11-08,0.117
2007-11-09,0.1168
2007-11-12,-0.5056
2007-11-13,2.4629
2007-11-14,-2.8233
2007-11-15,0.4319
2007-11-16,-2.2674
2007-11-19,-1.4
2007-11-20,-0.9331
2007-11-21,-2.3750999999999998
2007-11-23,1.6779
2007-11-26,-5.198
2007-11-27,1.4795
2007-11-28,2.8302
2007-11-29,0.9174
2007-11-30,-0.7851
2007-12-03,0.2915
2007-12-04,-4.485
2007-12-05,2.5652
2007-12-06,4.663
2007-12-07,-1.9036
2007-12-10,1.2386
2007-12-11,-5.5465
2007-12-12,1.3385
2007-12-13,-2.0026
2007-12-14,0.2174
2007-12-17,-1.8221
2007-12-18,0.4419
2007-12-19,0.088
2007-12-20,-0.2198
2007-12-21,2.7313
2007-12-24,2.0583
2007-12-26,-1.2185
2007-12-27,-1.6376
2007-12-28,-1.3942999999999999
2007-12-31,-0.0884
2008-01-02,0.4865
2008-01-03,-1.8486
2008-01-04,-2.87
2008-01-07,1.108
2008-01-08,-3.242
2008-01-09,0.3775
2008-01-10,3.2439999999999998
2008-01-11,-1.1384
2008-01-14,1.2437
2008-01-15,-2.9116999999999997
2008-01-16,3.0459
2008-01-17,-1.7281
2008-01-18,-2.2675
2008-01-22,0.947
2008-01-23,6.379
2008-01-24,-1.1023
2008-01-25,-2.4967
2008-01-28,5.5327
2008-01-29,1.1698
2008-01-30,-2.2698
2008-01-31,0.0
2008-02-01,2.4978
2008-02-04,-4.1043
2008-02-05,-3.2546
2008-02-06,-2.0737
2008-02-07,3.3412
2008-02-08,-3.643
2008-02-11,0.3308
2008-02-12,1.8841
2008-02-13,0.7859
2008-02-14,-1.3761
2008-02-15,1.3953
2008-02-19,-1.8807
2008-02-20,-0.2805
2008-02-21,-2.4379
2008-02-22,1.8740999999999999
2008-02-25,2.6887
2008-02-26,0.4134
2008-02-27,-2.882
2008-02-28,-1.0834
2008-02-29,0.9048
2008-03-03,-0.1888
2008-03-04,-0.0473
2008-03-05,-0.8988
2008-03-06,-1.6229
2008-03-07,0.9219
2008-03-10,-1.25
2008-03-11,1.8987
2008-03-12,-0.7645
2008-03-13,0.9629
2008-03-14,-1.0491
2008-03-17,-2.2651
2008-03-18,5.9172
2008-03-19,0.3259
2008-03-20,4.4084
2008-03-24,0.8889
2008-03-25,0.0
2008-03-26,-1.4097
2008-03-27,-0.1899
2008-03-28,-1.4898
2008-03-31,1.0999
2008-04-01,3.8985
2008-04-02,0.6108
2008-04-03,2.0815
2008-04-04,-1.9116
2008-04-07,0.6929
2008-04-08,-0.3011
2008-04-09,-1.1648
2008-04-10,1.7896
2008-04-11,-0.0858
2008-04-14,-1.3734
2008-04-15,0.8703
2008-04-16,0.9491
2008-04-17,0.0
2008-04-18,0.812
2008-04-21,-1.0174
2008-04-22,-0.2141
2008-04-23,0.4292
2008-04-24,1.7094
2008-04-25,-0.042
2008-04-28,1.0509
2008-04-29,0.0416
2008-04-30,-1.2058
2008-05-01,2.904
2008-05-02,-1.8814
2008-05-05,-0.3335
2008-05-06,1.5893000000000002
2008-05-07,-0.5352
2008-05-08,0.5381
2008-05-09,-0.2882
2008-05-12,1.569
2008-05-13,-0.2439
2008-05-14,0.815
2008-05-15,0.2829
2008-05-16,-0.6449
2008-05-19,0.3245
2008-05-20,-1.5366
2008-05-21,-1.0678
2008-05-22,0.0
2008-05-23,-0.5396
2008-05-27,-0.2087
2008-05-28,-0.0836
2008-05-29,2.5534
2008-05-30,0.0
2008-06-02,-0.6939
2008-06-03,-1.2741
2008-06-04,0.0833
2008-06-05,1.1231
2008-06-06,-2.1802
2008-06-09,-3.4062
2008-06-10,-1.1754
2008-06-11,-0.3965
2008-06-12,1.2826
2008-06-13,2.4017
2008-06-16,2.4307
2008-06-17,-3.622
2008-06-18,-2.0302
2008-06-19,2.6455
2008-06-20,-2.4485
2008-06-23,-0.7486
2008-06-24,-0.4437
2008-06-25,0.5348
2008-06-26,-3.2469
2008-06-27,0.9242
2008-06-30,0.5952
2008-07-01,1.4565000000000001
2008-07-02,-1.7497
2008-07-03,-1.1416
2008-07-07,-2.448
2008-07-08,4.3087
2008-07-09,-5.9918
2008-07-10,1.4003
2008-07-11,2.7619
2008-07-14,-5.5144
2008-07-15,-1.6183999999999998
2008-07-16,9.1725
2008-07-17,-0.5936
2008-07-18,-0.5972
2008-07-21,0.6007
2008-07-22,4.5016
2008-07-23,2.2418
2008-07-24,-4.4282
2008-07-25,3.0139
2008-07-28,-2.2707
2008-07-29,5.5853
2008-07-30,0.2962
2008-07-31,-0.7173
2008-08-01,0.595
2008-08-04,-1.7744
2008-08-05,5.1613
2008-08-06,-0.5726
2008-08-07,-1.6454
2008-08-08,2.7185
2008-08-11,1.6694
2008-08-12,-3.8847
2008-08-13,-3.4583
2008-08-14,0.82
2008-08-15,-0.8134
2008-08-18,-1.5106000000000002
2008-08-19,-1.9281000000000001
2008-08-20,0.0894
2008-08-21,-0.9375
2008-08-22,2.3885
2008-08-25,-2.2447
2008-08-26,1.5758999999999999
2008-08-27,1.9504000000000001
2008-08-28,4.0
2008-08-29,-1.0452
2008-09-02,-0.7182
2008-09-03,3.234
2008-09-04,-2.5144
2008-09-05,-0.4651
2008-09-08,3.3135
2008-09-09,-4.7286
2008-09-10,0.9927
2008-09-11,1.0684
2008-09-12,0.8879
2008-09-15,-8.7175
2008-09-16,1.2856
2008-09-17,-5.2131
2008-09-18,13.4864
2008-09-19,1.1378
2008-09-22,-8.5417
2008-09-23,3.4169
2008-09-24,-1.4537
2008-09-25,2.2798
2008-09-26,3.4419
2008-09-29,-8.9864
2008-09-30,7.9551
2008-10-01,-2.6875
2008-10-02,-6.4588
2008-10-03,-7.619
2008-10-06,0.7732
2008-10-07,-7.9795
2008-10-08,-3.9466
2008-10-09,-8.8542
2008-10-10,3.1746
2008-10-13,15.3231
2008-10-14,-6.8303
2008-10-15,-13.1157
2008-10-16,-8.7673
2008-10-17,5.9249
2008-10-20,-2.8649
2008-10-21,1.8258
2008-10-22,-7.8621
2008-10-23,-3.0689
2008-10-24,-4.8649000000000004
2008-10-27,-5.9253
2008-10-28,16.4797
2008-10-29,3.7778
2008-10-30,1.9986000000000002
2008-10-31,5.5983
2008-11-03,-1.7893
2008-11-04,7.1525
2008-11-05,-4.6599
2008-11-06,-5.1519
2008-11-07,3.9694000000000003
2008-11-10,-6.2291
2008-11-11,0.5714
2008-11-12,-8.3097
2008-11-13,3.2533
2008-11-14,-10.4276
2008-11-17,-2.0101
2008-11-18,-2.4786
2008-11-19,-13.1464
2008-11-20,-13.5217
2008-11-21,4.084
2008-11-24,10.9865
2008-11-25,3.2323
2008-11-26,-0.6849
2008-11-28,0.4926
2008-12-01,-19.0196
2008-12-02,8.4746
2008-12-03,2.6786
2008-12-04,-1.087
2008-12-05,8.7912
2008-12-08,23.4343
2008-12-09,-1.964
2008-12-10,4.2571
2008-12-11,-7.446
2008-12-12,6.4014
2008-12-15,-6.0163
2008-12-16,18.1661
2008-12-17,0.366
2008-12-18,-6.3457
2008-12-19,3.972
2008-12-22,-4.4944
2008-12-23,1.9607999999999999
2008-12-24,0.6154
2008-12-26,0.4587
2008-12-29,-6.0312
2008-12-30,3.8651
2008-12-31,3.4046
2009-01-02,-3.7519
2009-01-05,2.7049
2009-01-06,8.2107
2009-01-07,-7.2298
2009-01-08,1.0031
2009-01-09,-4.5837
2009-01-12,-8.5669
2009-01-13,-1.4011
2009-01-14,-8.7034
2009-01-15,1.4591
2009-01-16,4.8897
2009-01-20,-12.7971
2009-01-21,9.0147
2009-01-22,-3.0769
2009-01-23,3.4722
2009-01-26,-1.6299000000000001
2009-01-27,-2.2417
2009-01-28,7.677
2009-01-29,-10.1852
2009-01-30,-4.1237
2009-02-02,4.9462
2009-02-03,3.791
2009-02-04,-0.1974
2009-02-05,0.0989
2009-02-06,7.6087
2009-02-09,2.2957
2009-02-10,-10.2334
2009-02-11,1.6
2009-02-12,-3.6417
2009-02-13,-4.4944
2009-02-17,-8.7701
2009-02-18,-0.3517
2009-02-19,-5.4118
2009-02-20,4.2289
2009-02-23,-7.8759
2009-02-24,7.6425
2009-02-25,-2.8881
2009-02-26,-2.1066
2009-02-27,-4.8101
2009-03-02,-6.9149
2009-03-03,-0.5714
2009-03-04,2.0115
2009-03-05,-10.4225
2009-03-06,1.4151
2009-03-09,4.031
2009-03-10,17.8838
2009-03-11,3.5398
2009-03-12,7.326
2009-03-13,1.479
2009-03-16,-9.5291
2009-03-17,7.0632
2009-03-18,7.0602
2009-03-19,-10.2703
2009-03-20,-7.2289
2009-03-23,12.4675
2009-03-24,-6.6975
2009-03-25,-1.1139000000000001
2009-03-26,4.5056
2009-03-27,-6.8263
2009-03-30,-7.2917
2009-03-31,3.7921
2009-04-01,0.8119
2009-04-02,7.2483
2009-04-03,5.3817
2009-04-06,2.2565
2009-04-07,-9.4077
2009-04-08,5.1282
2009-04-09,11.8293
2009-04-13,7.4155
2009-04-14,-7.4112
2009-04-15,6.25
2009-04-16,2.58
2009-04-17,4.829
2009-04-20,-16.2188
2009-04-21,4.5819
2009-04-22,-2.7382
2009-04-23,1.464
2009-04-24,5.1054
2009-04-27,-8.7645
2009-04-28,1.7361
2009-04-29,6.3709
2009-04-30,2.3529
2009-05-01,-6.6876
2009-05-04,4.0314
2009-05-05,-2.7987
2009-05-06,2.7685
2009-05-07,-3.9871
2009-05-08,12.009
2009-05-11,-3.9078
2009-05-12,0.6257
2009-05-13,-8.8083
2009-05-14,4.2045
2009-05-15,-4.253
2009-05-18,9.6811
2009-05-19,-1.2461
2009-05-20,-4.6267
2009-05-21,-1.2128
2009-05-22,-4.6875
2009-05-26,4.918
2009-05-27,-4.3527000000000005
2009-05-28,6.0677
2009-05-29,2.3102
2009-06-01,1.5053999999999998
2009-06-02,-0.8475
2009-06-03,3.4188
2009-06-04,2.9959
2009-06-05,-1.003
2009-06-08,-1.4184
2009-06-09,-0.6166
2009-06-10,-1.1375
2009-06-11,-3.2427
2009-06-12,3.027
2009-06-15,-5.0367
2009-06-16,-0.884
2009-06-17,-2.5641
2009-06-18,0.6865
2009-06-19,2.0455
2009-06-22,-5.6793
2009-06-23,-2.5974
2009-06-24,3.2727
2009-06-25,0.8216
2009-06-26,3.1432
2009-06-29,0.1142
2009-06-30,2.5086
2009-07-01,2.4472
2009-07-02,-6.949
2009-07-06,4.4341
2009-07-07,-5.9218
2009-07-08,-2.9691
2009-07-09,-1.3464
2009-07-10,-1.6129
2009-07-13,5.2963000000000005
2009-07-14,3.8323
2009-07-15,4.3829
2009-07-16,1.768
2009-07-17,-2.823
2009-07-20,6.257
2009-07-21,-2.2082
2009-07-22,0.1075
2009-07-23,4.6187000000000005
2009-07-24,2.0534
2009-07-27,1.1066
2009-07-28,-0.2985
2009-07-29,-2.0958
2009-07-30,3.7717
2009-07-31,-0.1965
2009-08-03,2.8543
2009-08-04,9.473700000000001
2009-08-05,4.8951
2009-08-06,-4.3333
2009-08-07,7.6655
2009-08-10,-5.8252
2009-08-11,-2.1478
2009-08-12,4.741
2009-08-13,-1.0897000000000001
2009-08-14,-1.3559
2009-08-17,-7.9897
2009-08-18,4.3884
2009-08-19,-1.2522
2009-08-20,3.8949
2009-08-21,4.7951
2009-08-24,-0.7488
2009-08-25,0.0838
2009-08-26,2.1776
2009-08-27,-0.082
2009-08-28,0.4102
2009-08-31,-1.0621
2009-09-01,-3.7159
2009-09-02,-1.3721999999999999
2009-09-03,2.4348
2009-09-04,1.1885
2009-09-08,2.6007
2009-09-09,1.8806
2009-09-10,2.0867
2009-09-11,-1.2579
2009-09-14,2.8662
2009-09-15,1.7802
2009-09-16,5.3232
2009-09-17,-1.6606
2009-09-18,1.8355000000000001
2009-09-21,-3.8933
2009-09-22,2.5506
2009-09-23,-5.4133
2009-09-24,-3.635
2009-09-25,-0.8828
2009-09-28,4.3725
2009-09-29,-3.2838
2009-09-30,-0.7276
2009-10-01,-3.9901999999999997
2009-10-02,0.8482
2009-10-05,4.7097999999999995
2009-10-06,-0.4819
2009-10-07,-0.1614
2009-10-08,3.3952999999999998
2009-10-09,0.7819
2009-10-12,1.0861
2009-10-13,-1.9186
2009-10-14,3.8341
2009-10-15,-1.4318
2009-10-16,-4.2813
2009-10-19,2.1565
2009-10-20,-2.7365
2009-10-21,0.0
2009-10-22,3.0547
2009-10-23,-2.0281
2009-10-26,-0.3185
2009-10-27,-2.476
2009-10-28,-4.6683
2009-10-29,3.4364
2009-10-30,-1.9933999999999998
2009-11-02,-0.8475
2009-11-03,0.9402
2009-11-04,0.1693
2009-11-05,3.6348000000000003
2009-11-06,0.0816
2009-11-09,5.379
2009-11-10,-0.6187
2009-11-11,0.9339
2009-11-12,-1.4649
2009-11-13,2.7387
2009-11-16,2.818
2009-11-17,-2.0
2009-11-18,3.7037
2009-11-19,-2.1866
2009-11-20,-0.0745
2009-11-23,2.1626
2009-11-24,-0.292
2009-11-25,0.5124
2009-11-27,-2.9862
2009-11-30,3.003
2009-12-01,1.3848
2009-12-02,1.0065
2009-12-03,-1.4947
2009-12-04,2.3844
2009-12-07,-2.3994
2009-12-08,-1.3014999999999999
2009-12-09,-0.7326
2009-12-10,-1.107
2009-12-11,1.2687
2009-12-14,2.2845
2009-12-15,-1.2248
2009-12-16,3.1364
2009-12-17,-0.3536
2009-12-18,0.4258
2009-12-21,1.4134
2009-12-22,1.8815
2009-12-23,0.684
2009-12-24,0.8832
2009-12-28,-0.0673
2009-12-29,-1.9542000000000002
2009-12-30,0.2768
2009-12-31,-1.6562999999999999
2010-01-04,-0.9123
2010-01-05,1.204
2010-01-06,-0.2799
2010-01-07,1.6842000000000001
2010-01-08,-1.1732
2010-01-11,1.3268
2010-01-12,-1.1027
2010-01-13,2.5087
2010-01-14,-1.0877
2010-01-15,0.6873
2010-01-19,2.7304
2010-01-20,-2.1262
2010-01-21,-1.6972
2010-01-22,-1.7265000000000001
2010-01-25,-0.6325
2010-01-26,-1.1315
2010-01-27,0.2861
2010-01-28,-0.7846
2010-01-29,-0.5751
2010-02-01,0.7954
2010-02-02,2.0086
2010-02-03,-1.1955
2010-02-04,-4.6975
2010-02-05,1.9417
2010-02-08,-2.9304
2010-02-09,-1.8868
2010-02-10,0.6923
2010-02-11,0.0
2010-02-12,1.6042999999999998
2010-02-16,2.4812
2010-02-17,0.807
2010-02-18,1.31
2010-02-19,-0.431
2010-02-22,0.5051
2010-02-23,-1.0768
2010-02-24,1.1611
2010-02-25,0.2152
2010-02-26,0.859
2010-03-01,-0.2839
2010-03-02,-1.21
2010-03-03,1.8732
2010-03-04,0.7072
2010-03-05,2.8792
2010-03-08,1.7747000000000002
2010-03-09,0.6707
2010-03-10,0.1999
2010-03-11,2.3936
2010-03-12,0.6494
2010-03-15,-0.6452
2010-03-16,2.0779
2010-03-17,2.2265
2010-03-18,-0.6845
2010-03-19,-2.1303
2010-03-22,0.1921
2010-03-23,-0.8307
2010-03-24,0.0
2010-03-25,0.3866
2010-03-26,-0.0642
2010-03-29,-0.3854
2010-03-30,0.8436
2010-03-31,-1.094
2010-04-01,0.6506
2010-04-05,2.5856
2010-04-06,3.3396
2010-04-07,-2.1951
2010-04-08,0.5611
2010-04-09,3.2237999999999998
2010-04-12,1.1411
2010-04-13,2.0784
2010-04-14,-1.2216
2010-04-15,-2.2379
2010-04-16,-2.4096
2010-04-19,0.4321
2010-04-20,1.7824
2010-04-21,2.1135
2010-04-22,0.8279
2010-04-23,1.8182
2010-04-26,1.8433000000000002
2010-04-27,-3.6765
2010-04-28,0.0
2010-04-29,4.2278
2010-04-30,-5.6901
2010-05-03,2.8076
2010-05-04,-3.7188
2010-05-05,-0.4225
2010-05-06,-3.5758
2010-05-07,-1.7599
2010-05-10,6.0781
2010-05-11,0.4825
2010-05-12,2.2809
2010-05-13,0.4695
2010-05-14,-3.9135999999999997
2010-05-17,-0.1824
2010-05-18,-2.8624
2010-05-19,-2.0063
2010-05-20,-5.8221
2010-05-21,0.8152
2010-05-24,-1.6173
2010-05-25,0.0685
2010-05-26,1.4374
2010-05-27,6.6802
2010-05-28,-2.0873
2010-06-01,-2.5194
2010-06-02,1.5905
2010-06-03,1.5003
2010-06-04,-5.9769
2010-06-07,-0.9569
2010-06-08,1.3112
2010-06-09,1.6349
2010-06-10,5.2279
2010-06-11,1.7197
2010-06-14,0.2505
2010-06-15,2.436
2010-06-16,-1.7073
2010-06-17,-0.8685
2010-06-18,0.0626
2010-06-21,0.1251
2010-06-22,-5.9963
2010-06-23,0.3322
2010-06-24,-1.3245
2010-06-25,3.557
2010-06-28,-1.4258
2010-06-29,-3.7723
2010-06-30,-2.2008
2010-07-01,-1.7581
2010-07-02,-2.1475
2010-07-06,-2.9261
2010-07-07,6.7069
2010-07-08,-0.2119
2010-07-09,3.0432
2010-07-12,0.5495
2010-07-13,2.459
2010-07-14,-1.1333
2010-07-15,-1.0115
2010-07-16,-4.1553
2010-07-19,1.5636
2010-07-20,1.5394999999999999
2010-07-21,-0.6892
2010-07-22,5.4823
2010-07-23,0.5921
2010-07-26,3.0739
2010-07-27,0.0
2010-07-28,-0.3807
2010-07-29,0.3185
2010-07-30,0.381
2010-08-02,4.3011
2010-08-03,-1.0916
2010-08-04,1.2262
2010-08-05,-0.848
2010-08-06,0.0611
2010-08-09,1.8315000000000001
2010-08-10,-2.518
2010-08-11,-3.198
2010-08-12,-1.4612
2010-08-13,-0.5158
2010-08-16,-0.2592
2010-08-17,2.859
2010-08-18,0.4422
2010-08-19,-1.5723
2010-08-20,0.9585
2010-08-23,-0.1899
2010-08-24,-0.1268
2010-08-25,2.3492
2010-08-26,-1.3648
2010-08-27,0.9434
2010-08-30,-0.9346
2010-08-31,1.3836
2010-09-01,3.7221
2010-09-02,2.2727
2010-09-03,1.1111
2010-09-07,-1.8508
2010-09-08,-0.1179
2010-09-09,-1.2389000000000001
2010-09-10,0.9558
2010-09-13,0.9467
2010-09-14,-0.0586
2010-09-15,0.176
2010-09-16,-0.2927
2010-09-17,0.1174
2010-09-20,2.6393
2010-09-21,-0.6286
2010-09-22,-0.23
2010-09-23,-1.9597
2010-09-24,3.9976000000000003
2010-09-27,-1.0741
2010-09-28,0.4
2010-09-29,-0.229
2010-09-30,0.459
2010-10-01,1.028
2010-10-04,1.4698
2010-10-05,0.1671
2010-10-06,-0.1112
2010-10-07,0.0557
2010-10-08,0.1113
2010-10-11,-0.8338
2010-10-12,0.5605
2010-10-13,0.6689
2010-10-14,1.2182
2010-10-15,-1.5864
2010-10-18,2.2235
2010-10-19,-2.0663
2010-10-20,3.0539
2010-10-21,-0.9159
2010-10-22,0.2719
2010-10-25,-0.2711
2010-10-26,-1.4682
2010-10-27,-0.4967
2010-10-28,-0.9983
2010-10-29,0.5042
2010-11-01,1.0591
2010-11-02,-1.3789
2010-11-03,-1.5101
2010-11-04,1.9306999999999999
2010-11-05,1.6156000000000001
2010-11-08,-0.6031
2010-11-09,-4.3574
2010-11-10,-0.346
2010-11-11,-0.8681
2010-11-12,-0.2335
2010-11-15,-1.6968999999999999
2010-11-16,-3.1548
2010-11-17,1.0449
2010-11-18,0.9732
2010-11-19,-0.6627
2010-11-22,-0.5458
2010-11-23,-0.7927
2010-11-24,3.319
2010-11-26,0.238
2010-11-29,0.178
2010-11-30,-1.0664
2010-12-01,0.7186
2010-12-02,0.2973
2010-12-03,-0.4742
2010-12-06,2.2037
2010-12-07,-0.9324
2010-12-08,-2.6471
2010-12-09,-2.2356
2010-12-10,0.618
2010-12-13,-0.0614
2010-12-14,-1.1063
2010-12-15,-0.9944
2010-12-16,-0.3766
2010-12-17,0.5041
2010-12-20,1.6928
2010-12-21,0.8015
2010-12-22,1.8349
2010-12-23,0.4805
2010-12-27,0.8966
2010-12-28,-0.2962
2010-12-29,0.7724
2010-12-30,0.1779
2010-12-31,-1.717
2011-01-03,4.3976
2011-01-04,-1.3272
2011-01-05,0.2924
2011-01-06,-0.758
2011-01-07,-0.1175
2011-01-10,1.1176
2011-01-11,0.4072
2011-01-12,1.1587
2011-01-13,-0.0573
2011-01-14,-0.8596
2011-01-18,-0.1734
2011-01-19,-2.3741
2011-01-20,0.8897
2011-01-21,0.7643
2011-01-24,2.2754
2011-01-25,0.6845
2011-01-26,0.9632
2011-01-27,2.9741999999999997
2011-01-28,-1.3079
2011-01-31,1.767
2011-02-01,-0.7596
2011-02-02,-0.2187
2011-02-03,0.0
2011-02-04,-0.9315
2011-02-07,1.4934
2011-02-08,-0.0545
2011-02-09,0.5453
2011-02-10,2.4946
2011-02-11,1.8519
2011-02-14,-0.9351
2011-02-15,-0.9439
2011-02-16,0.0
2011-02-17,-1.0058
2011-02-18,-0.4278
2011-02-22,-1.1278
2011-02-23,-1.5209000000000001
2011-02-24,-0.7722
2011-02-25,1.7231999999999998
2011-02-28,2.459
2011-03-01,-2.5067
2011-03-02,-0.8206
2011-03-03,1.6547
2011-03-04,-0.4883
2011-03-07,0.3272
2011-03-08,1.3587
2011-03-09,-0.9115
2011-03-10,-2.1104
2011-03-11,1.5478
2011-03-14,-0.5988
2011-03-15,-0.7667
2011-03-16,-2.9801
