ticker,SPCE US Equity
2018-02-27,-0.0997
2018-02-28,0.2994
2018-03-01,0.0995
2018-03-02,-0.0994
2018-03-05,-0.0995
2018-03-06,-0.0996
2018-03-07,0.0997
2018-03-08,-0.0996
2018-03-09,0.0
2018-03-12,-0.1994
2018-03-13,-0.0999
2018-03-14,0.3
2018-03-15,0.0997
2018-03-16,0.0
2018-03-19,-0.2988
2018-03-20,0.3996
2018-03-21,0.0995
2018-03-22,-0.0994
2018-03-23,0.0995
2018-03-26,0.1988
2018-03-27,-0.0992
2018-03-28,-0.1986
2018-03-29,-0.199
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.0997
2018-04-05,0.2988
2018-04-06,-0.0993
2018-04-09,-0.1988
2018-04-10,0.0996
2018-04-11,0.0
2018-04-12,-0.0995
2018-04-13,0.0996
2018-04-16,-0.0995
2018-04-17,0.0996
2018-04-18,-0.0995
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,-0.1992
2018-04-24,0.1996
2018-04-25,-0.0498
2018-04-26,0.1495
2018-04-27,0.2985
2018-04-30,-0.1984
2018-05-01,-0.2982
2018-05-02,-0.1994
2018-05-03,0.1998
2018-05-04,-0.0997
2018-05-07,0.2994
2018-05-08,-0.199
2018-05-09,-0.0997
2018-05-10,0.0
2018-05-11,0.0998
2018-05-14,-0.0997
2018-05-15,0.0
2018-05-16,0.0998
2018-05-17,-0.2991
2018-05-18,0.1
2018-05-21,0.1998
2018-05-22,-0.1994
2018-05-23,-0.0999
2018-05-24,0.0
2018-05-25,0.8
2018-05-29,-0.1984
2018-05-30,-0.0994
2018-05-31,-0.0995
2018-06-01,0.498
2018-06-04,-0.0991
2018-06-05,-0.0992
2018-06-06,0.4965
2018-06-07,-0.2964
2018-06-08,-0.2973
2018-06-11,-0.0994
2018-06-12,-0.0995
2018-06-13,0.0
2018-06-14,0.1992
2018-06-15,-0.1988
2018-06-18,0.1992
2018-06-19,-0.2982
2018-06-20,0.1994
2018-06-21,-0.1493
2018-06-22,-0.0548
2018-06-25,-0.2941
2018-06-26,0.3
2018-06-27,-0.1994
2018-06-28,0.0
2018-06-29,0.3996
2018-07-02,-0.199
2018-07-03,-0.2991
2018-07-05,0.0
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,-0.1
2018-07-12,0.1001
2018-07-13,0.0
2018-07-16,-0.1
2018-07-17,-0.3003
2018-07-18,0.1004
2018-07-19,0.1003
2018-07-20,0.1002
2018-07-23,-0.2002
2018-07-24,0.0
2018-07-25,-0.1003
2018-07-26,0.1004
2018-07-27,0.0
2018-07-30,-0.1003
2018-07-31,0.4016
2018-08-01,-0.1
2018-08-02,-0.3003
2018-08-03,0.1004
2018-08-06,0.0
2018-08-07,-0.2006
2018-08-08,0.0
2018-08-09,0.1005
2018-08-10,0.2008
2018-08-13,0.1002
2018-08-14,0.0
2018-08-15,-0.4004
2018-08-16,0.201
2018-08-17,-0.2006
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.201
2018-08-23,0.3009
2018-08-24,0.0
2018-08-27,-0.2
2018-08-28,-0.1002
2018-08-29,-0.1003
2018-08-30,0.1004
2018-08-31,0.0
2018-09-04,-0.1003
2018-09-05,0.0
2018-09-06,0.1004
2018-09-07,-0.6018
2018-09-10,-0.2018
2018-09-11,-0.1011
2018-09-12,0.2024
2018-09-13,0.0
2018-09-14,-0.303
2018-09-17,0.1013
2018-09-18,0.2024
2018-09-19,-0.101
2018-09-20,0.3033
2018-09-21,-0.2016
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.404
2018-09-27,-0.3018
2018-09-28,0.0
2018-10-01,0.1009
2018-10-02,0.2016
2018-10-03,-0.3018
2018-10-04,0.0
2018-10-05,0.1009
2018-10-08,0.1008
2018-10-09,-0.2014
2018-10-10,0.2018
2018-10-11,0.0
2018-10-12,-0.1007
2018-10-15,0.1008
2018-10-16,0.0
2018-10-17,0.1007
2018-10-18,-0.2012
2018-10-19,0.1008
2018-10-22,-0.1007
2018-10-23,0.1008
2018-10-24,0.0
2018-10-25,-0.1007
2018-10-26,0.1008
2018-10-29,-0.1007
2018-10-30,0.0
2018-10-31,0.3024
2018-11-01,-0.201
2018-11-02,0.0
2018-11-05,0.1007
2018-11-06,0.2012
2018-11-07,-0.2008
2018-11-08,0.0
2018-11-09,0.1006
2018-11-12,0.3015
2018-11-13,-0.4008
2018-11-14,0.2012
2018-11-15,0.3012
2018-11-16,0.0
2018-11-19,-0.4004
2018-11-20,0.201
2018-11-21,-0.3009
2018-11-23,0.6036
2018-11-26,-0.1
2018-11-27,-0.3003
2018-11-28,0.0
2018-11-29,-0.2008
2018-11-30,0.1006
2018-12-03,-0.1005
2018-12-04,0.1006
2018-12-06,-0.1005
2018-12-07,0.0
2018-12-10,0.0
2018-12-11,0.4024
2018-12-12,-0.2004
2018-12-13,0.4016
2018-12-14,0.0
2018-12-17,-0.31
2018-12-18,-0.1906
2018-12-19,0.402
2018-12-20,0.1001
2018-12-21,-0.2
2018-12-24,-0.1002
2018-12-26,0.3009
2018-12-27,0.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-02,0.2
2019-01-03,-0.1996
2019-01-04,0.4
2019-01-07,-0.0996
2019-01-08,0.0997
2019-01-09,0.1992
2019-01-10,-0.1988
2019-01-11,0.0
2019-01-14,-0.0996
2019-01-15,0.0
2019-01-16,0.2991
2019-01-17,-0.1988
2019-01-18,0.1992
2019-01-22,-0.2982
2019-01-23,0.2991
2019-01-24,0.0
2019-01-25,-0.0994
2019-01-28,0.2985
2019-01-29,-0.2976
2019-01-30,0.1861
2019-01-31,-0.1857
2019-02-01,0.4975
2019-02-04,-0.396
2019-02-05,0.2982
2019-02-06,-0.1982
2019-02-07,0.1986
2019-02-08,0.0991
2019-02-11,-0.198
2019-02-12,0.0992
2019-02-13,0.0991
2019-02-14,-0.099
2019-02-15,0.0991
2019-02-19,0.0
2019-02-20,0.396
2019-02-21,0.3945
2019-02-22,-0.1965
2019-02-25,-0.4921
2019-02-26,0.1978
2019-02-27,-0.1974
2019-02-28,0.0989
2019-03-01,-0.0988
2019-03-04,0.2967
2019-03-05,-0.0986
2019-03-06,0.1974
2019-03-07,-0.3941
2019-03-08,0.1484
2019-03-11,0.1481
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,0.0
2019-03-15,-0.0986
2019-03-18,0.1086
2019-03-19,0.0887
2019-03-20,-0.0985
2019-03-21,0.3945
2019-03-22,-0.0982
2019-03-25,0.0
2019-03-26,-0.0983
2019-03-27,0.0984
2019-03-28,0.1967
2019-03-29,0.0
2019-04-01,0.0
2019-04-02,0.1472
2019-04-03,-0.147
2019-04-04,0.1963
2019-04-05,-0.0979
2019-04-08,-0.0471
2019-04-09,0.0471
2019-04-10,-0.098
2019-04-11,0.2944
2019-04-12,0.1957
2019-04-15,-0.0977
2019-04-16,0.0
2019-04-17,0.0
2019-04-18,0.391
2019-04-22,-0.3895
2019-04-23,0.0
2019-04-24,0.0978
2019-04-25,0.0977
2019-04-26,0.0
2019-04-29,-0.0976
2019-04-30,-0.0977
2019-05-01,0.391
2019-05-02,0.4869
2019-05-03,-0.0969
2019-05-06,0.194
2019-05-07,0.0968
2019-05-08,-0.0967
2019-05-09,-0.0968
2019-05-10,0.0
2019-05-13,0.0
2019-05-14,-0.1938
2019-05-15,0.3883
2019-05-16,0.0
2019-05-17,-0.3868
2019-05-20,0.0
2019-05-21,0.1942
2019-05-22,0.0969
2019-05-23,-0.0968
2019-05-24,-0.0969
2019-05-28,0.291
2019-05-29,0.0
2019-05-30,-0.1934
2019-05-31,0.1938
2019-06-03,-0.0967
2019-06-04,-0.1936
2019-06-05,0.0
2019-06-06,0.097
2019-06-07,0.0
2019-06-10,0.0
2019-06-11,-0.0969
2019-06-12,0.097
2019-06-13,-0.0969
2019-06-14,0.0
2019-06-17,0.291
2019-06-18,0.1934
2019-06-19,0.1931
2019-06-20,0.0039
2019-06-21,0.4778
2019-06-24,-0.3835
2019-06-25,0.0962
2019-06-26,0.0
2019-06-27,0.0962
2019-06-28,0.2402
2019-07-01,-0.3354
2019-07-02,0.0
2019-07-03,0.0
2019-07-05,0.2885
2019-07-08,0.0
2019-07-09,2.4928
2019-07-10,0.8419
2019-07-11,-1.7625
2019-07-12,0.3777
2019-07-15,-0.4704
2019-07-16,-0.6616
2019-07-17,-0.3806
2019-07-18,0.0955
2019-07-19,0.0954
2019-07-22,-0.3813
2019-07-23,0.0
2019-07-24,0.2871
2019-07-25,-0.2863
2019-07-26,0.1914
2019-07-29,-0.0955
2019-07-30,0.0956
2019-07-31,0.0
2019-08-01,-0.0955
2019-08-02,-0.2868
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,-0.0959
2019-08-08,0.0
2019-08-09,0.1919
2019-08-12,-0.2874
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,-0.0961
2019-08-16,-0.2885
2019-08-19,-0.0964
2019-08-20,0.0
2019-08-21,0.1931
2019-08-22,-0.0963
2019-08-23,0.0964
2019-08-26,-0.1927
2019-08-27,-0.0965
2019-08-28,-0.0966
2019-08-29,0.0
2019-08-30,0.0967
2019-09-03,-0.0966
2019-09-04,0.0
2019-09-05,0.0
2019-09-06,-0.0967
2019-09-09,0.2904
2019-09-10,0.0965
2019-09-11,0.0964
2019-09-12,-0.0963
2019-09-13,0.4822
2019-09-16,0.2879
2019-09-17,-0.2871
2019-09-18,1.7274
2019-09-19,-0.1887
2019-09-20,0.189
2019-09-23,-0.0943
2019-09-24,-0.1889
2019-09-25,-0.2838
2019-09-26,0.8539
2019-09-27,0.6585
2019-09-30,0.0
2019-10-01,-0.0935
2019-10-02,0.0935
2019-10-03,1.4953
2019-10-04,1.1971
2019-10-07,-0.455
2019-10-08,-0.1828
2019-10-09,-1.0073
2019-10-10,-2.5902
2019-10-11,-0.7597
2019-10-14,-0.6699
2019-10-15,0.0963
2019-10-16,-0.2887
2019-10-17,-0.0965
2019-10-18,0.2899
2019-10-21,0.0
2019-10-22,1.3487
2019-10-23,-0.1901
2019-10-24,0.9524
2019-10-25,11.2264
2019-10-28,-0.3393
2019-10-29,-6.4681
2019-10-30,-3.4577
2019-10-31,-11.3101
2019-11-01,2.4442
2019-11-04,-3.0083
2019-11-05,3.5294
2019-11-06,-0.3099
2019-11-07,1.5544
2019-11-08,1.9388
2019-11-11,2.1021
2019-11-12,-0.9804
2019-11-13,-3.7624
2019-11-14,-0.6173
2019-11-15,0.207
2019-11-18,-1.5495999999999999
2019-11-19,-1.4689999999999999
2019-11-20,-3.0884
2019-11-21,-7.3626
2019-11-22,-9.8458
2019-11-25,-5.0
2019-11-26,0.554
2019-11-27,0.8264
2019-11-29,-0.9563
2019-12-02,2.6207000000000003
2019-12-03,0.2688
2019-12-04,-3.2172
2019-12-05,0.0
2019-12-06,0.554
2019-12-09,15.978
2019-12-10,6.5321
2019-12-11,4.1249
2019-12-12,-1.8201
2019-12-13,-1.5267
2019-12-16,2.8792999999999997
2019-12-17,0.5382
2019-12-18,2.3555
2019-12-19,8.4728
2019-12-20,3.8573
2019-12-23,1.6713
2019-12-24,4.2009
2019-12-26,-4.4698
2019-12-27,6.055
2019-12-30,-0.6055
2019-12-31,0.5222
2020-01-02,2.0779
2020-01-03,0.1696
2020-01-06,-3.641
2020-01-07,-0.1757
2020-01-08,0.5282
2020-01-09,5.4291
2020-01-10,6.5615
2020-01-13,6.781
2020-01-14,1.9708
2020-01-15,6.2276
2020-01-16,0.6739
2020-01-17,4.6854
2020-01-21,10.6138
2020-01-22,13.9884
2020-01-23,-3.0426
2020-01-24,-9.9895
2020-01-27,1.3364
2020-01-28,3.039
2020-01-29,-2.1703
2020-01-30,-2.7304
2020-01-31,0.2924
2020-02-03,8.5131
2020-02-04,5.8033
2020-02-05,-5.0787
2020-02-06,-0.9096
2020-02-07,2.2138
2020-02-10,8.5578
2020-02-11,6.764
2020-02-12,5.196
2020-02-13,2.513
2020-02-14,21.2172
2020-02-18,5.6485
2020-02-19,23.2673
2020-02-20,-0.241
2020-02-21,-9.0982
2020-02-24,1.24
2020-02-25,-0.7291
2020-02-26,-15.5405
2020-02-27,-23.5826
2020-02-28,11.9709
2020-03-02,5.6098
2020-03-03,-4.8884
2020-03-04,-3.8446
2020-03-05,1.3889
2020-03-06,-10.0457
2020-03-09,-10.2907
2020-03-10,-5.144
2020-03-11,-11.0087
2020-03-12,-15.844
2020-03-13,6.3722
2020-03-16,-18.9244
2020-03-17,6.2972
2020-03-18,-16.5877
2020-03-19,-0.6629
2020-03-20,7.0543
2020-03-23,15.4942
2020-03-24,25.8288
2020-03-25,-1.9607999999999999
2020-03-26,6.625
2020-03-27,-9.8476
2020-03-30,-4.0312
2020-03-31,0.1355
2020-04-01,-10.0135
2020-04-02,-2.5564
2020-04-03,-5.9414
2020-04-06,17.3093
2020-04-07,-1.6084
2020-04-08,9.1684
2020-04-09,-0.5859
2020-04-13,1.2443
2020-04-14,23.0918
2020-04-15,4.9921
2020-04-16,-8.4084
2020-04-17,3.2787
2020-04-20,0.5291
2020-04-21,-11.2105
2020-04-22,2.3711
2020-04-23,-3.5321
2020-04-24,2.1609
2020-04-27,5.1116
2020-04-28,-1.8446
2020-04-29,3.8155
2020-04-30,-3.3461
2020-05-01,1.7026
2020-05-04,-6.9196
2020-05-05,-0.3597
2020-05-06,11.3117
2020-05-07,7.2432
2020-05-08,1.7137
2020-05-11,-3.8651999999999997
2020-05-12,-9.2784
2020-05-13,-6.0227
2020-05-14,-3.9903
2020-05-15,-1.6373
2020-05-18,2.4328
2020-05-19,-0.8125
2020-05-20,-6.3642
2020-05-21,-1.0094
2020-05-22,7.002
2020-05-26,3.7484
2020-05-27,7.2872
2020-05-28,-5.9932
2020-05-29,3.4608
2020-06-01,2.8169
2020-06-02,-9.7032
2020-06-03,3.6029999999999998
2020-06-04,-3.2337
2020-06-05,-0.5675
2020-06-08,9.6386
2020-06-09,-3.7594
2020-06-10,-2.8846
2020-06-11,-10.5198
2020-06-12,3.6653000000000002
2020-06-15,2.2015000000000002
2020-06-16,0.1958
2020-06-17,-2.4104
2020-06-18,1.4686
2020-06-19,-1.3158
2020-06-22,15.9333
2020-06-23,-5.4054
2020-06-24,-5.7751
2020-06-25,-1.6129
2020-06-26,1.9672
2020-06-29,-0.836
2020-06-30,5.9663
2020-07-01,2.2032
2020-07-02,-2.6946
2020-07-06,4.3077
2020-07-07,-2.3599
2020-07-08,1.4502
2020-07-09,15.9023
2020-07-10,-1.0791
2020-07-13,-5.974
2020-07-14,1.8232
2020-07-15,0.6511
2020-07-16,13.5849
2020-07-17,14.1433
2020-07-20,-4.4491
2020-07-21,8.4856
2020-07-22,2.4469
2020-07-23,-1.5270000000000001
2020-07-24,-3.34
2020-07-27,2.5093
2020-07-28,-4.2536
2020-07-29,-3.7301
2020-07-30,-0.3918
2020-07-31,-1.8794
