ticker,EAT US Equity
2000-05-24,-2.1195
2000-05-25,-0.9843
2000-05-26,-2.1869
2000-05-30,-0.4065
2000-05-31,-6.9388
2000-06-01,4.1667
2000-06-02,1.0526
2000-06-05,-3.9583
2000-06-06,0.8677
2000-06-07,0.2151
2000-06-08,0.4292
2000-06-09,-1.7094
2000-06-12,-2.3913
2000-06-13,0.0
2000-06-14,1.3363
2000-06-15,1.7582
2000-06-16,-2.3758
2000-06-19,-2.6549
2000-06-20,-4.5455
2000-06-21,1.4285999999999999
2000-06-22,2.3474
2000-06-23,5.0459
2000-06-26,1.9651
2000-06-27,1.0707
2000-06-28,0.2119
2000-06-29,-0.4228
2000-06-30,-0.5839
2000-07-03,-0.6941
2000-07-05,0.8602
2000-07-06,-0.2132
2000-07-07,8.1197
2000-07-10,-0.7905
2000-07-11,0.996
2000-07-12,-1.3807
2000-07-13,0.0
2000-07-14,2.0
2000-07-17,-1.7647
2000-07-18,-0.5988
2000-07-19,-1.2048
2000-07-20,0.4065
2000-07-21,0.6073
2000-07-24,-1.4085
2000-07-25,-1.2245
2000-07-26,2.0661
2000-07-27,-5.2632
2000-07-28,-1.9231
2000-07-31,-0.4357
2000-08-01,2.407
2000-08-02,2.3504
2000-08-03,-1.8789
2000-08-04,4.2553
2000-08-07,0.8163
2000-08-08,-0.4049
2000-08-09,-0.4065
2000-08-10,2.8571
2000-08-11,1.9841
2000-08-14,0.0
2000-08-15,-0.9728
2000-08-16,0.3929
2000-08-17,1.3699
2000-08-18,-0.3861
2000-08-21,2.7132
2000-08-22,4.5283
2000-08-23,-1.9856
2000-08-24,-0.3683
2000-08-25,-3.1423
2000-08-28,-0.7634
2000-08-29,0.7692
2000-08-30,-0.1908
2000-08-31,-2.1033
2000-09-01,0.7813
2000-09-05,-4.6512
2000-09-06,3.6585
2000-09-07,-1.1764999999999999
2000-09-08,-0.9921
2000-09-11,1.8035999999999999
2000-09-12,-0.1969
2000-09-13,0.0
2000-09-14,-2.7613
2000-09-15,0.2028
2000-09-18,0.0
2000-09-19,-0.4049
2000-09-20,1.2195
2000-09-21,2.6104000000000003
2000-09-22,0.9785
2000-09-25,1.5504
2000-09-26,-0.3817
2000-09-27,-0.3831
2000-09-28,-2.6923
2000-09-29,-4.7431
2000-10-02,6.4315
2000-10-03,-1.3645
2000-10-04,4.9407
2000-10-05,4.1431000000000004
2000-10-06,0.0
2000-10-09,1.6275
2000-10-10,0.3559
2000-10-11,-0.1773
2000-10-12,-3.9076
2000-10-13,0.7394
2000-10-16,8.0734
2000-10-17,-2.2071
2000-10-18,1.5625
2000-10-19,-1.8803
2000-10-20,3.1359
2000-10-23,0.6757
2000-10-24,-1.3423
2000-10-25,-4.0816
2000-10-26,-2.1277
2000-10-27,4.7101
2000-10-30,2.4221
2000-10-31,6.0811
2000-11-01,-0.7962
2000-11-02,0.8026
2000-11-03,-0.7962
2000-11-06,0.8026
2000-11-07,0.3185
2000-11-08,2.6984
2000-11-09,-2.0093
2000-11-10,-5.205
2000-11-13,0.4992
2000-11-14,1.9868000000000001
2000-11-15,-1.9481000000000002
2000-11-16,-0.8278
2000-11-17,1.8364
2000-11-20,0.6557
2000-11-21,-0.1629
2000-11-22,2.7732
2000-11-24,0.7937
2000-11-27,0.6299
2000-11-28,-1.5649
2000-11-29,4.7695
2000-11-30,-0.7587
2000-12-01,-1.3761
2000-12-04,5.1163
2000-12-05,-8.7021
2000-12-06,-4.6850000000000005
2000-12-07,11.6949
2000-12-08,1.6692
2000-12-11,0.597
2000-12-12,-1.6320000000000001
2000-12-13,0.905
2000-12-14,-2.6906
2000-12-15,0.768
2000-12-18,3.3537
2000-12-19,-3.8348
2000-12-20,-6.7485
2000-12-21,3.9474
2000-12-22,-1.4241
2000-12-26,-1.9262000000000001
2000-12-27,9.82
2000-12-28,-0.8942
2000-12-29,1.6541000000000001
2001-01-02,-14.9408
2001-01-03,7.8261
2001-01-04,-5.8065
2001-01-05,-4.4521
2001-01-08,4.3011
2001-01-09,-2.0619
2001-01-10,2.1053
2001-01-11,0.6873
2001-01-12,-0.8532
2001-01-16,1.2048
2001-01-17,-0.2551
2001-01-18,-2.5575
2001-01-19,0.5249
2001-01-22,-0.7833
2001-01-23,6.3158
2001-01-24,-3.2178
2001-01-25,2.8133
2001-01-26,0.0
2001-01-29,1.8904999999999998
2001-01-30,0.5469
2001-01-31,0.8547
2001-02-01,-1.8875
2001-02-02,-1.9238
2001-02-05,0.1601
2001-02-06,4.9161
2001-02-07,4.7619
2001-02-08,-2.9818
2001-02-09,-0.8996
2001-02-12,3.3661
2001-02-13,0.6586
2001-02-14,2.1447
2001-02-15,-0.7829
2001-02-16,1.6141
2001-02-20,4.6594
2001-02-21,-1.113
2001-02-22,1.1255
2001-02-23,-1.9562
2001-02-26,3.9215999999999998
2001-02-27,-2.0192
2001-02-28,-0.1351
2001-03-01,-0.9472
2001-03-02,1.0929
2001-03-05,-3.7161999999999997
2001-03-06,-2.1053
2001-03-07,3.2975
2001-03-08,7.0437
2001-03-09,0.4862
2001-03-12,-1.8065
2001-03-13,-4.6649
2001-03-14,-0.0689
2001-03-15,0.4828
2001-03-16,0.0686
2001-03-19,-3.6351
2001-03-20,-4.9822
2001-03-21,-0.412
2001-03-22,-4.701
2001-03-23,2.5257
2001-03-26,0.2309
2001-03-27,1.6513
2001-03-28,-1.5489000000000002
2001-03-29,4.9501
2001-03-30,2.0475
2001-04-02,-2.3647
2001-04-03,-2.6422
2001-04-04,1.2816
2001-04-05,3.0517
2001-04-06,-1.7335
2001-04-09,1.5436
2001-04-10,2.9678
2001-04-11,-1.2302
2001-04-12,-0.0356
2001-04-16,0.4984
2001-04-17,-0.8147
2001-04-18,2.8214
2001-04-19,2.0493
2001-04-20,-2.4847
2001-04-23,-0.4538
2001-04-24,-3.1557
2001-04-25,2.0999
2001-04-26,2.1277
2001-04-27,-0.3472
2001-04-30,0.0
2001-05-01,1.1498
2001-05-02,-1.8601
2001-05-03,-1.755
2001-05-04,0.0357
2001-05-07,-1.7143000000000002
2001-05-08,-0.436
2001-05-09,-0.1095
2001-05-10,-3.6902
2001-05-11,-0.8725
2001-05-14,1.837
2001-05-15,2.9688
2001-05-16,-0.073
2001-05-17,0.4383
2001-05-18,-0.9818
2001-05-21,1.3588
2001-05-22,0.9058
2001-05-23,-1.2567
2001-05-24,-1.6
2001-05-25,1.2934
2001-05-29,-1.3134000000000001
2001-05-30,-1.4787
2001-05-31,-7.8799
2001-06-01,-1.0183
2001-06-04,-1.2346
2001-06-05,-6.0833
2001-06-06,-4.3478
2001-06-07,10.1113
2001-06-08,0.5897
2001-06-11,-1.9682
2001-06-12,1.4524
2001-06-13,-0.2105
2001-06-14,0.2954
2001-06-15,0.8835
2001-06-18,-0.1251
2001-06-19,-0.5428
2001-06-20,2.225
2001-06-21,2.4641
2001-06-22,-1.4028
2001-06-25,1.1381999999999999
2001-06-26,-1.045
2001-06-27,0.9748
2001-06-28,3.0571
2001-06-29,0.8977
2001-07-02,-1.3153000000000001
2001-07-03,-0.4312
2001-07-05,2.0472
2001-07-06,-3.7423
2001-07-09,-1.002
2001-07-10,1.6599
2001-07-11,0.5575
2001-07-12,2.8119
2001-07-13,1.8875
2001-07-16,0.9074
2001-07-17,2.6227
2001-07-18,-2.9208
2001-07-19,0.9778
2001-07-20,0.7821
2001-07-23,0.3695
2001-07-24,-0.9205
2001-07-25,-1.5979
2001-07-26,-2.1148
2001-07-27,-3.5494
2001-07-30,0.8
2001-07-31,0.0794
2001-08-01,-0.4758
2001-08-02,4.4223
2001-08-03,1.8695
2001-08-06,-0.5243
2001-08-07,-8.509
2001-08-08,0.7407
2001-08-09,-0.0817
2001-08-10,0.1635
2001-08-13,0.3673
2001-08-14,-0.1627
2001-08-15,2.2403
2001-08-16,2.988
2001-08-17,0.5803
2001-08-20,0.9231
2001-08-21,0.0381
2001-08-22,1.6
2001-08-23,-0.2625
2001-08-24,-1.0902
2001-08-27,-0.7982
2001-08-28,-0.3065
2001-08-29,0.7302
2001-08-30,0.7249
2001-08-31,0.7576
2001-09-04,3.0451
2001-09-05,-1.4958
2001-09-06,-3.9259
2001-09-07,-0.5397
2001-09-10,-1.1628
2001-09-17,-6.0784
2001-09-18,-2.5052
2001-09-19,-1.7130999999999998
2001-09-20,-2.1786
2001-09-21,0.0445
2001-09-24,3.9626
2001-09-25,1.0707
2001-09-26,-0.4237
2001-09-27,-0.7234
2001-09-28,1.2429999999999999
2001-10-01,-4.1914
2001-10-02,1.5908
2001-10-03,2.4358
2001-10-04,-0.7219
2001-10-05,-1.1976
2001-10-08,0.0
2001-10-09,-2.5541
2001-10-10,1.9546999999999999
2001-10-11,1.0022
2001-10-12,-1.8982
2001-10-15,-0.8355
2001-10-16,1.7738
2001-10-17,3.3987
2001-10-18,1.7699
2001-10-19,-0.0414
2001-10-22,0.3314
2001-10-23,2.0231
2001-10-24,-0.4047
2001-10-25,-0.447
2001-10-26,2.898
2001-10-29,-0.833
2001-10-30,-2.56
2001-10-31,4.2693
2001-11-01,3.1496
2001-11-02,0.8779
2001-11-05,1.7026
2001-11-06,0.4092
2001-11-07,-0.4446
2001-11-08,3.4611
2001-11-09,-0.7554
2001-11-12,-0.5074
2001-11-13,0.1821
2001-11-14,0.6909
2001-11-15,0.7584
2001-11-16,-1.147
2001-11-19,0.4351
2001-11-20,1.8051
2001-11-21,0.1773
2001-11-23,0.3894
2001-11-26,0.141
2001-11-27,-1.9014
2001-11-28,-0.5743
2001-11-29,0.9747
2001-11-30,0.1073
2001-12-03,-1.8929
2001-12-04,1.6017000000000001
2001-12-05,2.9022
2001-12-06,-0.8008
2001-12-07,-2.6325
2001-12-10,1.2978
2001-12-11,-0.7117
2001-12-12,-1.5053999999999998
2001-12-13,-1.0189
2001-12-14,4.3015
2001-12-17,2.6084
2001-12-18,1.2367
2001-12-19,0.3733
2001-12-20,-1.927
2001-12-21,2.93
2001-12-24,-0.6698
2001-12-26,1.2812000000000001
2001-12-27,0.3329
2001-12-28,-0.0995
2001-12-31,-1.1623999999999999
2002-01-02,-1.2433
2002-01-03,2.0755
2002-01-04,2.4333
2002-01-07,1.3017
2002-01-08,0.8031
2002-01-09,0.6692
2002-01-10,-0.7597
2002-01-11,-1.8182
2002-01-14,-2.3392
2002-01-15,2.5282999999999998
2002-01-16,-0.8436
2002-01-17,3.0759
2002-01-18,3.2381
2002-01-22,-1.3223
2002-01-23,1.7450999999999999
2002-01-24,0.4594
2002-01-25,-2.8049
2002-01-28,0.8469
2002-01-29,-1.0264
2002-01-30,3.7084
2002-01-31,2.303
2002-02-01,-2.1919
2002-02-04,1.1508
2002-02-05,0.3593
2002-02-06,-1.9988000000000001
2002-02-07,-3.3486000000000002
2002-02-08,-2.5197000000000003
2002-02-11,1.9386
2002-02-12,-0.5705
2002-02-13,2.0083
2002-02-14,2.3438
2002-02-15,-3.3588
2002-02-19,-1.4218
2002-02-20,2.7244
2002-02-21,1.5601
2002-02-22,1.2596
2002-02-25,1.517
2002-02-26,1.1656
2002-02-27,2.2452
2002-02-28,-0.7801
2002-03-01,-0.2621
2002-03-04,0.9927
2002-03-05,-1.0697
2002-03-06,3.5944000000000003
2002-03-07,-0.2821
2002-03-08,-1.5558999999999998
2002-03-11,-6.4368
2002-03-12,-3.0098
2002-03-13,-0.0633
2002-03-14,1.0456
2002-03-15,0.5331
2002-03-18,-0.9669
2002-03-19,-1.6063
2002-03-20,-0.2241
2002-03-21,0.5454
2002-03-22,-1.0211
2002-03-25,-0.548
2002-03-26,1.5883
2002-03-27,1.7549000000000001
2002-03-28,1.6306
2002-04-01,-2.3141
2002-04-02,-2.1794000000000002
2002-04-03,-3.0352
2002-04-04,0.999
2002-04-05,3.6927
2002-04-08,1.6852
2002-04-09,2.0951
2002-04-10,1.5008
2002-04-11,0.7846
2002-04-12,-0.5988
2002-04-15,0.0904
2002-04-16,-0.2708
2002-04-17,0.0905
2002-04-18,0.211
2002-04-19,-1.1733
2002-04-22,-1.583
2002-04-23,0.5258
2002-04-24,0.3077
2002-04-25,4.5706
2002-04-26,-0.9094
2002-04-29,-0.0888
2002-04-30,2.0444
2002-05-01,-1.0453
2002-05-02,1.3498
2002-05-03,1.187
2002-05-06,-1.8598
2002-05-07,0.8455
2002-05-08,-1.5611000000000002
2002-05-09,0.0881
2002-05-10,0.0587
2002-05-13,-0.2933
2002-05-14,1.4118
2002-05-15,-0.522
2002-05-16,-0.9329
2002-05-17,0.618
2002-05-20,-0.9067
2002-05-21,-0.6494
2002-05-22,0.5051
2002-05-23,1.9805000000000001
2002-05-24,-1.4493
2002-05-28,-0.5
2002-05-29,-0.0296
2002-05-30,-1.1236
2002-05-31,0.3289
2002-06-03,-1.0134
2002-06-04,-0.9033
2002-06-05,2.5220000000000002
2002-06-06,-0.0296
2002-06-07,0.7412
2002-06-10,0.8534
2002-06-11,-1.9842
2002-06-12,1.7565
2002-06-13,-2.048
2002-06-14,-2.0609
2002-06-17,3.4462
2002-06-18,1.7099
2002-06-19,1.7391
2002-06-20,-0.2849
2002-06-21,-1.7143000000000002
2002-06-24,-3.1977
2002-06-25,-3.6036
2002-06-26,0.2181
2002-06-27,-0.746
2002-06-28,-0.5637
2002-07-01,-0.315
2002-07-02,-0.5055
2002-07-03,-1.0796999999999999
2002-07-05,1.4445999999999999
2002-07-08,-0.7911
2002-07-09,-3.9872
2002-07-10,0.1993
2002-07-11,-1.8568
2002-07-12,-3.5473
2002-07-15,-1.8564
2002-07-16,-0.7852
2002-07-17,1.1151
2002-07-18,-0.7471
2002-07-19,-1.7921
2002-07-22,-3.0292
2002-07-23,2.7475
2002-07-24,8.6447
2002-07-25,3.8436
2002-07-26,-0.3571
2002-07-29,5.5718
2002-07-30,-1.5741
2002-07-31,2.2264
2002-08-01,-6.7485
2002-08-02,-7.4671
2002-08-05,3.1994
2002-08-06,2.308
2002-08-07,-7.7440999999999995
2002-08-08,2.3723
2002-08-09,3.066
2002-08-12,0.4151
2002-08-13,-4.1337
2002-08-14,4.4197
2002-08-15,2.8217
2002-08-16,-2.2758
2002-08-19,3.0822
2002-08-20,-0.6645
2002-08-21,-1.4381
2002-08-22,0.0679
2002-08-23,-0.4408
2002-08-26,-2.1798
2002-08-27,0.0696
2002-08-28,-1.6354
2002-08-29,-1.804
2002-08-30,-0.1441
2002-09-03,-4.1486
2002-09-04,1.242
2002-09-05,-2.6394
2002-09-06,5.9183
2002-09-09,0.0721
2002-09-10,-1.4409
2002-09-11,-0.8772
2002-09-12,-2.5811
2002-09-13,-0.1136
2002-09-16,1.2126000000000001
2002-09-17,-5.9528
2002-09-18,1.9108
2002-09-19,3.5938
2002-09-20,-0.1131
2002-09-23,-0.755
2002-09-24,-3.5755
2002-09-25,4.5759
2002-09-26,0.8299
2002-09-27,-2.5814
2002-09-30,-0.5376
2002-10-01,1.8919000000000001
2002-10-02,-1.0989
2002-10-03,1.5326
2002-10-04,0.1887
2002-10-07,-0.565
2002-10-08,1.8939
2002-10-09,-2.8625
2002-10-10,-1.8752
2002-10-11,3.8612
2002-10-14,3.8303000000000003
2002-10-15,0.9042
2002-10-16,1.6129
2002-10-17,-1.6931
2002-10-18,3.0499
2002-10-21,2.6462
2002-10-22,1.7639
2002-10-23,-2.4333
2002-10-24,-2.289
2002-10-25,2.0979
2002-10-28,-1.0274
2002-10-29,0.7612
2002-10-30,-1.408
2002-10-31,-1.1146
2002-11-01,2.2191
2002-11-04,-1.5507
2002-11-05,-0.735
2002-11-06,1.9041000000000001
2002-11-07,1.0381
2002-11-08,3.9041
2002-11-11,-1.3514
2002-11-12,0.6348
2002-11-13,1.2284
2002-11-14,0.6232
2002-11-15,1.0756000000000001
2002-11-18,-0.2257
2002-11-19,0.6787
2002-11-20,-0.1926
2002-11-21,1.2223
2002-11-22,-0.8897
2002-11-25,-0.7374
2002-11-26,-4.2313
2002-11-27,2.0573
2002-11-29,-1.5202
2002-12-02,-0.8389
2002-12-03,-4.1286
2002-12-04,2.9298
2002-12-05,-1.6461000000000001
2002-12-06,9.9721
2002-12-09,-1.7755
2002-12-10,-0.1614
2002-12-11,0.7113
2002-12-12,2.5361000000000002
2002-12-13,-0.7514
2002-12-16,0.1893
2002-12-17,1.0705
2002-12-18,0.2181
2002-12-19,-1.9273
2002-12-20,1.1727
2002-12-23,-0.094
2002-12-24,1.1289
2002-12-26,1.3333
2002-12-27,-1.53
2002-12-30,-0.1243
2002-12-31,0.3423
2003-01-02,1.0853
2003-01-03,-1.8405
2003-01-06,2.4375
2003-01-07,-1.3118
2003-01-08,0.6491
2003-01-09,1.1978
2003-01-10,-0.9712
2003-01-13,0.521
2003-01-14,-0.4573
2003-01-15,-0.6126
2003-01-16,0.9553
2003-01-17,-1.5873
2003-01-21,-1.799
2003-01-22,-1.3582
2003-01-23,-1.9533
2003-01-24,-0.3919
2003-01-27,-1.2459
2003-01-28,-0.7304
2003-01-29,2.6087
2003-01-30,-2.3794
2003-01-31,-0.6678
2003-02-03,1.9832
2003-02-04,-1.1206
2003-02-05,-0.6
2003-02-06,-5.0973
2003-02-07,-0.0707
2003-02-10,1.2376
2003-02-11,1.7115
2003-02-12,-2.1978
2003-02-13,-4.4242
2003-02-14,1.396
2003-02-18,-1.6303999999999998
2003-02-19,-1.9521
2003-02-20,0.0
2003-02-21,1.6529
2003-02-24,-2.439
2003-02-25,2.5758
2003-02-26,-2.3634
2003-02-27,4.3116
2003-02-28,0.5076
2003-03-03,-0.1443
2003-03-04,-2.8902
2003-03-05,-1.3393
2003-03-06,3.7707
2003-03-07,1.7078
2003-03-10,-0.8932
2003-03-11,0.9373
2003-03-12,0.7143
2003-03-13,4.078
2003-03-14,-0.1022
2003-03-17,6.0709
2003-03-18,0.9325
2003-03-19,0.0
2003-03-20,-0.0319
2003-03-21,2.2307
2003-03-24,-3.2419000000000002
2003-03-25,-1.3853
2003-03-26,0.6861
2003-03-27,-0.3894
2003-03-28,2.0846999999999998
2003-03-31,-2.6803
2003-04-01,-0.6557
2003-04-02,3.1353
2003-04-03,-1.216
2003-04-04,0.9718
2003-04-07,1.2191
2003-04-08,-0.412
2003-04-09,0.2546
2003-04-10,0.4444
2003-04-11,0.0
2003-04-14,1.9279
2003-04-15,1.8915
2003-04-16,-0.4869
2003-04-17,1.0703
2003-04-21,-0.3026
2003-04-22,-0.7587
2003-04-23,-2.6911
2003-04-24,0.3457
2003-04-25,0.0626
2003-04-28,1.0016
2003-04-29,-0.4029
2003-04-30,-1.2134
2003-05-01,-0.2205
2003-05-02,0.1578
2003-05-05,-0.1261
2003-05-06,2.3036
2003-05-07,-1.2955
2003-05-08,0.8125
2003-05-09,1.9529
2003-05-12,0.5473
2003-05-13,-0.3629
2003-05-14,3.8543
2003-05-15,-0.0584
2003-05-16,0.2924
2003-05-19,-0.8746
2003-05-20,-1.6176
2003-05-21,-0.0897
2003-05-22,1.8552
2003-05-23,-1.1457
2003-05-27,1.2779
2003-05-28,1.7311999999999999
2003-05-29,1.3556
2003-05-30,-0.8822
2003-06-02,1.7801
2003-06-03,0.6206
2003-06-04,0.0841
2003-06-05,0.9524
2003-06-06,0.9989
2003-06-09,-1.6484
2003-06-10,-0.9497
2003-06-11,-0.1692
2003-06-12,-0.6497
2003-06-13,0.3696
2003-06-16,1.1048
2003-06-17,2.5497
2003-06-18,-0.1366
2003-06-19,-0.9029
2003-06-20,1.27
2003-06-23,-1.5812
2003-06-24,-0.5817
2003-06-25,0.2508
2003-06-26,0.3335
2003-06-27,-0.554
2003-06-30,0.3343
2003-07-01,-0.2221
2003-07-02,2.4207
2003-07-03,-0.489
2003-07-07,-0.0819
2003-07-08,0.9836
2003-07-09,-0.2165
2003-07-10,-2.7386
2003-07-11,1.4218
2003-07-14,-0.1924
2003-07-15,-2.3685
2003-07-16,-0.2257
2003-07-17,-0.7634
2003-07-18,0.5698
2003-07-21,-1.0765
2003-07-22,-0.8018
2003-07-23,-0.2887
2003-07-24,-2.5766999999999998
2003-07-25,-1.1887
2003-07-28,0.9624
2003-07-29,1.4298
2003-07-30,1.9971
2003-07-31,0.7774
2003-08-01,-0.2857
2003-08-04,-0.086
2003-08-05,-1.778
2003-08-06,-11.5036
2003-08-07,2.5734
2003-08-08,2.155
2003-08-11,0.7557
2003-08-12,-1.6562000000000001
2003-08-13,0.5084
2003-08-14,0.3794
2003-08-15,0.4409
2003-08-18,-1.2543
2003-08-19,2.5404999999999998
2003-08-20,2.9421
2003-08-21,0.4513
2003-08-22,-0.9584
2003-08-25,0.121
2003-08-26,0.9967
2003-08-27,0.4187
2003-08-28,0.8636
2003-08-29,0.9743
2003-09-02,0.848
2003-09-03,-0.4059
2003-09-04,-0.7569
2003-09-05,1.1734
2003-09-08,0.3769
2003-09-09,-0.751
2003-09-10,-1.4261
2003-09-11,-0.1181
2003-09-12,1.2119
2003-09-15,0.8762
2003-09-16,1.0423
2003-09-17,-1.4613
2003-09-18,0.5525
2003-09-19,-0.723
2003-09-22,-0.2622
2003-09-23,1.2266
2003-09-24,0.3462
2003-09-25,-3.3064999999999998
2003-09-26,-2.2599
2003-09-29,1.0952
2003-09-30,0.3912
2003-10-01,0.9592
2003-10-02,1.0095
2003-10-03,-1.5285
2003-10-06,-0.597
2003-10-07,1.952
2003-10-08,-1.0898
2003-10-09,0.2085
2003-10-10,-1.0401
2003-10-13,2.4925
2003-10-14,-0.0586
2003-10-15,0.4398
2003-10-16,0.1168
2003-10-17,-0.4956
2003-10-20,-0.9376
2003-10-21,-12.4519
2003-10-22,1.3514
2003-10-23,1.3333
2003-10-24,1.25
2003-10-27,0.2924
2003-10-28,0.4211
2003-10-29,-0.5806
2003-10-30,0.9734
2003-10-31,2.2815
2003-11-03,-0.1571
2003-11-04,-0.1573
2003-11-05,-1.1031
2003-11-06,3.6329000000000002
2003-11-07,0.1845
2003-11-10,-0.8594
2003-11-11,-1.7647
2003-11-12,4.3492
2003-11-13,-1.8423
2003-11-14,-1.3846
2003-11-17,-0.8424
2003-11-18,-0.6293
2003-11-19,-0.6966
2003-11-20,-0.9247
2003-11-21,-0.3862
2003-11-24,1.454
2003-11-25,1.7516
2003-11-26,0.5008
2003-11-28,1.4014
2003-12-01,3.5319000000000003
2003-12-02,-1.0383
2003-12-03,-2.2482
2003-12-04,0.3067
2003-12-05,-1.8649
2003-12-08,-0.4673
2003-12-09,-1.6901000000000002
2003-12-10,-0.191
2003-12-11,0.319
2003-12-12,0.6359
2003-12-15,0.5687
2003-12-16,-1.8536000000000001
2003-12-17,-0.2561
2003-12-18,2.3748
2003-12-19,-0.3135
2003-12-22,2.9245
2003-12-23,0.3055
2003-12-24,-0.5483
2003-12-26,-0.5513
2003-12-29,1.4167
2003-12-30,0.5466
2003-12-31,0.151
2004-01-02,-0.3317
2004-01-05,4.1452
2004-01-06,0.8135
2004-01-07,-1.8444
2004-01-08,0.0587
2004-01-09,-2.7289
2004-01-12,0.3318
2004-01-13,-0.3007
2004-01-14,0.3619
2004-01-15,0.3305
2004-01-16,0.6589
2004-01-20,5.5638
2004-01-21,2.0293
2004-01-22,-2.7624
2004-01-23,0.3693
2004-01-26,0.283
2004-01-27,-0.254
2004-01-28,-0.9055
2004-01-29,1.028
2004-01-30,-0.0848
2004-02-02,1.4993
2004-02-03,0.0279
2004-02-04,-0.4458
2004-02-05,0.5038
2004-02-06,0.8076
2004-02-09,0.0
2004-02-10,0.221
2004-02-11,0.6064
2004-02-12,1.4247
2004-02-13,-0.3241
2004-02-17,0.1355
2004-02-18,-0.6766
2004-02-19,-1.0899
2004-02-20,0.3581
2004-02-23,-0.549
2004-02-24,1.4353
2004-02-25,1.3605
2004-02-26,-0.1342
2004-02-27,1.1559
2004-03-01,0.5315
2004-03-02,0.5815
2004-03-03,0.2628
2004-03-04,1.6252
2004-03-05,1.9861
2004-03-08,-1.5175
2004-03-09,-0.6677
2004-03-10,-1.0858
2004-03-11,-0.9148
2004-03-12,0.765
2004-03-15,-1.7016
2004-03-16,0.3728
2004-03-17,0.2653
2004-03-18,-1.7730000000000001
2004-03-19,-0.5657
2004-03-22,-0.298
2004-03-23,1.8477999999999999
2004-03-24,-0.9338
2004-03-25,1.0504
2004-03-26,-0.6397
2004-03-29,1.7167
2004-03-30,0.211
2004-03-31,-0.1842
2004-04-01,1.16
2004-04-02,0.834
2004-04-05,2.1453
2004-04-06,-1.164
2004-04-07,-0.1536
2004-04-08,-0.3333
2004-04-12,-0.6946
2004-04-13,-1.943
2004-04-14,0.2906
2004-04-15,-0.3425
2004-04-16,0.2908
2004-04-19,1.6869
2004-04-20,-2.592
2004-04-21,0.0532
2004-04-22,3.4574
2004-04-23,-0.3599
2004-04-26,-0.6708
2004-04-27,-0.3896
2004-04-28,-0.2347
2004-04-29,0.2352
2004-04-30,0.2868
2004-05-03,1.144
2004-05-04,-0.7198
2004-05-05,-0.0518
2004-05-06,-3.601
2004-05-07,-1.3706
2004-05-10,-1.9346
2004-05-11,0.4446
2004-05-12,-0.2766
2004-05-13,-0.527
2004-05-14,0.5298
2004-05-17,-0.6935
2004-05-18,0.5028
2004-05-19,-1.8899
2004-05-20,-0.3399
2004-05-21,0.9096
2004-05-24,1.4647999999999999
2004-05-25,1.1938
