ticker,SSTK US Equity
2013-03-08,1.8944
2013-03-11,1.2113
2013-03-12,0.4731
2013-03-13,-0.1939
2013-03-14,5.995
2013-03-15,4.7133
2013-03-18,3.2508
2013-03-19,1.6953
2013-03-20,2.3815
2013-03-21,-0.5583
2013-03-22,4.0468
2013-03-25,0.8768
2013-03-26,0.156
2013-03-27,-1.3351
2013-03-28,1.4434
2013-04-01,-4.2463
2013-04-02,-2.879
2013-04-03,-8.8931
2013-04-04,5.6416
2013-04-05,0.77
2013-04-08,-2.0705
2013-04-09,7.0476
2013-04-10,1.9986000000000002
2013-04-11,0.5994
2013-04-12,-0.9624
2013-04-15,-3.8177
2013-04-16,1.0585
2013-04-17,0.9998
2013-04-18,0.4007
2013-04-19,2.6526
2013-04-22,0.686
2013-04-23,4.7695
2013-04-24,-0.1517
2013-04-25,0.3691
2013-04-26,-0.7787
2013-04-29,-1.0682
2013-04-30,-8.1093
2013-05-01,0.4317
2013-05-02,4.9666
2013-05-03,1.0237
2013-05-06,0.2927
2013-05-07,-0.0898
2013-05-08,1.9101
2013-05-09,1.8963999999999999
2013-05-10,2.77
2013-05-13,3.4744
2013-05-14,4.6398
2013-05-15,-1.7892000000000001
2013-05-16,-0.8317
2013-05-17,-1.5175999999999998
2013-05-20,-0.5677
2013-05-21,0.2855
2013-05-22,-7.442
2013-05-23,-1.4938
2013-05-24,3.1222
2013-05-28,3.3521
2013-05-29,-0.7951
2013-05-30,0.1476
2013-05-31,-0.2949
2013-06-03,-0.3591
2013-06-04,-1.5476
2013-06-05,-3.0792
2013-06-06,-2.1551
2013-06-07,0.8174
2013-06-10,4.2117
2013-06-11,-3.1986
2013-06-12,0.0447
2013-06-13,-0.2901
2013-06-14,2.0143
2013-06-17,6.4063
2013-06-18,2.1856
2013-06-19,-0.6053
2013-06-20,-0.6496
2013-06-21,1.5937999999999999
2013-06-24,0.3218
2013-06-25,-0.1403
2013-06-26,0.0
2013-06-27,7.5286
2013-06-28,4.1449
2013-07-01,0.5378
2013-07-02,1.7297
2013-07-03,-0.0701
2013-07-05,1.9821
2013-07-08,0.3612
2013-07-09,3.4447
2013-07-10,-0.3148
2013-07-11,0.0
2013-07-12,-0.3324
2013-07-15,-0.2835
2013-07-16,-2.2074
2013-07-17,-1.9836
2013-07-18,-2.1982
2013-07-19,-0.7314
2013-07-22,-1.5993
2013-07-23,-1.0774
2013-07-24,0.2215
2013-07-25,-1.0868
2013-07-26,0.8939
2013-07-29,-1.938
2013-07-30,-1.3175
2013-07-31,1.3733
2013-08-01,6.5663
2013-08-02,-0.3708
2013-08-05,-3.3493
2013-08-06,-3.7037
2013-08-07,1.7898
2013-08-08,5.1253
2013-08-09,1.0142
2013-08-12,1.6206
2013-08-13,-0.5894
2013-08-14,-3.1212
2013-08-15,-3.4557
2013-08-16,-2.1812
2013-08-19,-3.8689
2013-08-20,1.3481
2013-08-21,4.9687
2013-08-22,0.4845
2013-08-23,1.6320000000000001
2013-08-26,-3.3212
2013-08-27,-3.5674
2013-08-28,-4.5019
2013-08-29,2.6645
2013-08-30,-0.8984
2013-09-03,0.0806
2013-09-04,2.8583
2013-09-05,3.4834
2013-09-06,1.0779
2013-09-09,-4.7521
2013-09-10,5.5392
2013-09-11,8.0402
2013-09-12,-2.7218
2013-09-13,2.8510999999999997
2013-09-16,3.2886
2013-09-17,2.2004
2013-09-18,-3.4741
2013-09-19,1.9263
2013-09-20,16.7275
2013-09-23,1.7185000000000001
2013-09-24,-0.4887
2013-09-25,1.9363000000000001
2013-09-26,-0.0138
2013-09-27,0.3166
2013-09-30,-0.2058
2013-10-01,1.7602
2013-10-02,2.1892
2013-10-03,-3.2399
2013-10-04,-0.984
2013-10-07,-2.7191
2013-10-08,-2.0148
2013-10-09,-2.0707
2013-10-10,6.5208
2013-10-11,-1.7213
2013-10-14,0.7345
2013-10-15,-1.4722
2013-10-16,2.8604000000000003
2013-10-17,-0.2352
2013-10-18,-0.2635
2013-10-21,2.5723000000000003
2013-10-22,-0.1084
2013-10-23,-3.3926
2013-10-24,0.2809
2013-10-25,-2.4653
2013-10-28,0.1723
2013-10-29,-0.4014
2013-10-30,0.7197
2013-10-31,1.1862
2013-11-01,-1.2711999999999999
2013-11-04,8.1402
2013-11-05,-4.9213000000000005
2013-11-06,-3.3811
2013-11-07,-3.9603
2013-11-08,8.547
2013-11-11,2.0583
2013-11-12,-0.6768
2013-11-13,1.649
2013-11-14,-4.1024
2013-11-15,1.8873
2013-11-18,-0.7821
2013-11-19,-0.3319
2013-11-20,-0.5411
2013-11-21,2.1763
2013-11-22,1.3517000000000001
2013-11-25,-0.7814
2013-11-26,0.4752
2013-11-27,2.527
2013-11-29,-2.4911
2013-12-02,-3.0278
2013-12-03,-2.6903
2013-12-04,0.1719
2013-12-05,7.2501
2013-12-06,-0.7067
2013-12-09,1.4637
2013-12-10,-0.0662
2013-12-11,-1.0727
2013-12-12,-0.8835
2013-12-13,1.013
2013-12-16,5.9233
2013-12-17,0.1515
2013-12-18,2.4326
2013-12-19,1.6118999999999999
2013-12-20,1.8891
2013-12-23,-0.0713
2013-12-24,0.892
2013-12-26,-1.226
2013-12-27,0.1193
2013-12-30,-2.3602
2013-12-31,2.0999
2014-01-02,-0.7174
2014-01-03,1.8909
2014-01-06,-1.4657
2014-01-07,3.6468
2014-01-08,2.1181
2014-01-09,-2.1421
2014-01-10,-2.6176
2014-01-13,-0.6066
2014-01-14,1.2684
2014-01-15,0.4963
2014-01-16,-0.2116
2014-01-17,-2.6982
2014-01-21,1.1625
2014-01-22,-2.1427
2014-01-23,0.2324
2014-01-24,-1.2204
2014-01-27,-3.7682
2014-01-28,3.659
2014-01-29,-3.1087
2014-01-30,4.9853
2014-01-31,-1.8507
2014-02-03,-6.3144
2014-02-04,4.9921
2014-02-05,-1.8287
2014-02-06,0.501
2014-02-07,-1.0993
2014-02-10,-0.1422
2014-02-11,0.453
2014-02-12,0.4123
2014-02-13,3.4775
2014-02-14,-1.1533
2014-02-18,3.3872999999999998
2014-02-19,0.2306
2014-02-20,-0.1695
2014-02-21,18.8455
2014-02-24,2.4388
2014-02-25,-0.6176
2014-02-26,1.5836000000000001
2014-02-27,1.4702
2014-02-28,-3.3644
2014-03-03,-1.2175
2014-03-04,1.4872
2014-03-05,2.8505000000000003
2014-03-06,-6.8215
2014-03-07,-2.3879
2014-03-10,-4.5494
2014-03-11,-2.7428
2014-03-12,-1.3061
2014-03-13,-2.026
2014-03-14,-0.251
2014-03-17,0.024
2014-03-18,1.246
2014-03-19,-1.2543
2014-03-20,-3.0917
2014-03-21,-3.1532
2014-03-24,-1.2513
2014-03-25,-1.8878
2014-03-26,-0.9225
2014-03-27,-0.4389
2014-03-28,-0.3206
2014-03-31,-2.6806
2014-04-01,5.3298
2014-04-02,0.0785
2014-04-03,-5.7878
2014-04-04,-4.3129
2014-04-07,-2.8551
2014-04-08,6.1465
2014-04-09,2.6001
2014-04-10,-9.0548
2014-04-11,1.8075
2014-04-14,-0.577
2014-04-15,2.0387
2014-04-16,2.4209
2014-04-17,1.3242
2014-04-21,0.3092
2014-04-22,3.6985
2014-04-23,-0.027
2014-04-24,0.1216
2014-04-25,-5.1154
2014-04-28,-0.8393
2014-04-29,4.5187
2014-04-30,-0.4804
2014-05-01,3.5857
2014-05-02,-1.2248999999999999
2014-05-05,-1.8736000000000002
2014-05-06,-2.6786
2014-05-07,-3.6132999999999997
2014-05-08,-0.3661
2014-05-09,-1.0141
2014-05-12,-0.5197
2014-05-13,-3.0597
2014-05-14,-0.3387
2014-05-15,0.4171
2014-05-16,-0.1846
2014-05-19,1.2022
2014-05-20,-1.7819
2014-05-21,0.1396
2014-05-22,3.4221
2014-05-23,4.7163
2014-05-27,5.5333
2014-05-28,-7.4922
2014-05-29,1.1277
2014-05-30,-5.8074
2014-06-02,-0.1691
2014-06-03,-1.0011
2014-06-04,4.6982
2014-06-05,4.0565
2014-06-06,3.113
2014-06-09,2.2573
2014-06-10,3.4128
2014-06-11,2.1739
2014-06-12,2.4225
2014-06-13,-0.413
2014-06-16,5.0013
2014-06-17,-0.2753
2014-06-18,1.8721
2014-06-19,-1.6021
2014-06-20,-0.9458
2014-06-23,-0.7977
2014-06-24,0.0
2014-06-25,5.3606
2014-06-26,-2.1508
2014-06-27,-1.5126
2014-06-30,-0.432
2014-07-01,2.5066
2014-07-02,0.3057
2014-07-03,0.1055
2014-07-07,-3.2432
2014-07-08,-6.7401
2014-07-09,0.1687
2014-07-10,-0.4793
2014-07-11,0.0911
2014-07-14,0.5722
2014-07-15,-2.0817
2014-07-16,-0.3169
2014-07-17,-1.6823000000000001
2014-07-18,3.2336
2014-07-21,-0.4829
2014-07-22,-0.1836
2014-07-23,-0.6438
2014-07-24,4.3507
2014-07-25,-2.4838
2014-07-28,-0.8577
2014-07-29,4.9679
2014-07-30,1.6359
2014-07-31,-4.2388
2014-08-01,-1.1419
2014-08-04,3.1408
2014-08-05,-2.7054
2014-08-06,-1.2804
2014-08-07,2.7381
2014-08-08,-2.8692
2014-08-11,7.5095
2014-08-12,-3.2849
2014-08-13,1.3258
2014-08-14,0.6231
2014-08-15,-5.5975
2014-08-18,1.6529
2014-08-19,0.2452
2014-08-20,-2.6776999999999997
2014-08-21,-1.7856999999999998
2014-08-22,-0.9024
2014-08-25,-1.6173
2014-08-26,-0.2625
2014-08-27,-1.759
2014-08-28,-1.9456
2014-08-29,1.7973
2014-09-02,6.2147
2014-09-03,-2.8723
2014-09-04,-2.04
2014-09-05,2.5017
2014-09-08,3.1361
2014-09-09,-1.917
2014-09-10,1.3209
2014-09-11,0.6785
2014-09-12,-1.5063
2014-09-15,-5.0577
2014-09-16,2.4587
2014-09-17,1.324
2014-09-18,0.2722
2014-09-19,-2.0633
2014-09-22,0.4158
2014-09-23,-1.9738
2014-09-24,4.2946
2014-09-25,-2.8622
2014-09-26,1.3899
2014-09-29,0.6032
2014-09-30,-2.7388
2014-10-01,-0.5043
2014-10-02,2.0135
2014-10-03,2.8709
2014-10-06,-5.112
2014-10-07,-1.3716
2014-10-08,0.6738
2014-10-09,-0.6693
2014-10-10,-6.1935
2014-10-13,-0.2598
2014-10-14,0.0919
2014-10-15,2.8169
2014-10-16,4.1989
2014-10-17,-0.1572
2014-10-20,2.8195
2014-10-21,2.9371
2014-10-22,-3.9215999999999998
2014-10-23,3.4201
2014-10-24,-2.2455
2014-10-27,1.4339
2014-10-28,2.0725
2014-10-29,-1.6673
2014-10-30,3.3228
2014-10-31,2.9116
2014-11-03,-2.0576
2014-11-04,1.1029
2014-11-05,-2.2597
2014-11-06,-0.4651
2014-11-07,5.7002
2014-11-10,1.8818000000000001
2014-11-11,1.3264
2014-11-12,1.6149
2014-11-13,-1.9504000000000001
2014-11-14,-2.5295
2014-11-17,-4.9887
2014-11-18,-0.6364
2014-11-19,-3.7897
2014-11-20,-0.6103
2014-11-21,0.1256
2014-11-24,2.2578
2014-11-25,0.9268
2014-11-26,0.5942
2014-11-28,0.9263
2014-12-01,-0.8513
2014-12-02,1.5965
2014-12-03,2.9183
2014-12-04,-0.3849
2014-12-05,-0.0258
2014-12-08,-5.2048
2014-12-09,1.5356999999999998
2014-12-10,-3.1321
2014-12-11,-0.9673
2014-12-12,-12.7808
2014-12-15,1.7597
2014-12-16,1.8551
2014-12-17,4.4451
2014-12-18,-0.3399
2014-12-19,0.8749
2014-12-22,-0.0441
2014-12-23,-0.3824
2014-12-24,0.059
2014-12-26,3.8654
2014-12-29,-0.3693
2014-12-30,-0.1568
2014-12-31,-1.328
2015-01-02,-0.7959
2015-01-05,-1.1524
2015-01-06,-5.5342
2015-01-07,-1.8435000000000001
2015-01-08,0.764
2015-01-09,-1.0741
2015-01-12,-1.5807
2015-01-13,-1.2492
2015-01-14,-3.1871
2015-01-15,-2.1042
2015-01-16,0.3293
2015-01-20,-3.6973000000000003
2015-01-21,-0.0897
2015-01-22,0.6823
2015-01-23,2.8001
2015-01-26,3.1228
2015-01-27,-1.43
2015-01-28,-2.27
2015-01-29,-1.5194
2015-01-30,-0.1773
2015-02-02,0.4264
2015-02-03,2.4766
2015-02-04,0.7595
2015-02-05,4.8655
2015-02-06,-5.3259
2015-02-09,-1.9327
2015-02-10,-1.2317
2015-02-11,-1.0868
2015-02-12,6.7003
2015-02-13,-4.6421
2015-02-17,0.9028
2015-02-18,-1.1053
2015-02-19,0.6741
2015-02-20,2.0969
2015-02-23,0.069
2015-02-24,-0.5864
2015-02-25,-0.2602
2015-02-26,0.0522
2015-02-27,-1.6864
2015-03-02,0.1768
2015-03-03,2.2595
2015-03-04,1.0012
2015-03-05,1.2306
2015-03-06,-2.2624
2015-03-09,1.9002
2015-03-10,-2.9666
2015-03-11,0.8211
2015-03-12,7.607
2015-03-13,3.8647
2015-03-16,-0.2016
2015-03-17,2.9516999999999998
2015-03-18,1.4637
2015-03-19,1.2046000000000001
2015-03-20,2.8655
2015-03-23,1.9143
2015-03-24,-1.9765000000000001
2015-03-25,-2.1593
2015-03-26,1.8561999999999999
2015-03-27,0.0143
2015-03-30,-0.0287
2015-03-31,-1.4495
2015-04-01,-0.0437
2015-04-02,-0.4953
2015-04-06,0.5857
2015-04-07,0.3639
2015-04-08,2.7556000000000003
2015-04-09,-0.2964
2015-04-10,0.3114
2015-04-13,0.9455
2015-04-14,3.2015000000000002
2015-04-15,-0.6502
2015-04-16,-0.2182
2015-04-17,-5.384
2015-04-20,2.1086
2015-04-21,-0.8911
2015-04-22,-0.1855
2015-04-23,0.6577
2015-04-24,-3.3523
2015-04-27,-1.5138
2015-04-28,1.2386
2015-04-29,0.1621
2015-04-30,-0.677
2015-05-01,0.3704
2015-05-04,-0.4576
2015-05-05,-2.0911
2015-05-06,2.0903
2015-05-07,-5.4303
2015-05-08,0.8158
2015-05-11,-0.1556
2015-05-12,0.7949
2015-05-13,0.6495
2015-05-14,-1.0293
2015-05-15,-1.6764999999999999
2015-05-18,1.4209
2015-05-19,0.2491
2015-05-20,0.4348
2015-05-21,-0.4947
2015-05-22,-1.2896
2015-05-26,-1.6528
2015-05-27,0.8643
2015-05-28,3.6496
2015-05-29,-2.0361
2015-06-01,-1.5471
2015-06-02,-0.1587
2015-06-03,0.159
2015-06-04,-0.5079
2015-06-05,1.2923
2015-06-08,-2.0318
2015-06-09,0.7717
2015-06-10,0.9892
2015-06-11,-0.5371
2015-06-12,-0.0476
2015-06-15,0.731
2015-06-16,-5.1585
2015-06-17,-1.6800000000000002
2015-06-18,-0.2707
2015-06-19,1.5776
2015-06-22,2.505
2015-06-23,1.5803
2015-06-24,1.5076
2015-06-25,-1.3272
2015-06-26,-4.5316
2015-06-29,-2.5495
2015-06-30,0.9294
2015-07-01,0.2387
2015-07-02,-4.7125
2015-07-06,-2.1246
2015-07-07,2.2072
2015-07-08,-5.3364
2015-07-09,3.1109
2015-07-10,-0.4937
2015-07-13,2.8298
2015-07-14,-6.4868
2015-07-15,-2.8855
2015-07-16,-4.3093
2015-07-17,-0.2056
2015-07-20,5.1102
2015-07-21,0.9802
2015-07-22,1.3201
2015-07-23,1.073
2015-07-24,0.0758
2015-07-27,-2.0269
2015-07-28,1.2568
2015-07-29,0.5347
2015-07-30,-0.2089
2015-07-31,1.6939
2015-08-03,-5.8768
2015-08-04,1.4715
2015-08-05,-0.5487
2015-08-06,-32.1773
2015-08-07,-2.2371
2015-08-10,1.1293
2015-08-11,-3.35
2015-08-12,-0.6385
2015-08-13,2.2338
2015-08-14,-1.8258
2015-08-17,1.3415
2015-08-18,-1.8953
2015-08-19,-2.4839
2015-08-20,-2.1069
2015-08-21,-1.4134
2015-08-24,-2.3786
2015-08-25,0.8678
2015-08-26,0.6949
2015-08-27,6.3753
2015-08-28,4.2014
2015-08-31,-0.6522
2015-09-01,-3.4617
2015-09-02,1.7002000000000002
2015-09-03,-0.2736
2015-09-04,0.3353
2015-09-08,1.7010999999999998
2015-09-09,-1.7622
2015-09-10,0.4561
2015-09-11,-1.9673
2015-09-14,0.4631
2015-09-15,0.4917
2015-09-16,1.1927
2015-09-17,-2.1759
2015-09-18,-2.8112
2015-09-21,-0.6993
2015-09-22,-0.6082
2015-09-23,-1.9002
2015-09-24,-0.7223
2015-09-25,-0.0661
2015-09-28,-1.6214
2015-09-29,-0.8409
2015-09-30,2.578
2015-10-01,-1.3558
2015-10-02,6.3359
2015-10-05,2.3329
2015-10-06,-0.2157
2015-10-07,1.8833
2015-10-08,3.1515
2015-10-09,-1.1457
2015-10-12,1.159
2015-10-13,-2.3796
2015-10-14,-1.8056
2015-10-15,1.0113
2015-10-16,-3.9745
2015-10-19,0.8215
2015-10-20,-0.4701
2015-10-21,-9.5088
2015-10-22,-1.8093
2015-10-23,1.4174
2015-10-26,-0.2795
2015-10-27,0.2803
2015-10-28,1.3277
2015-10-29,-2.1379
2015-10-30,0.3524
2015-11-02,1.7205
2015-11-03,-1.9676
2015-11-04,-1.3732
2015-11-05,19.1717
2015-11-06,6.9802
2015-11-09,5.7966999999999995
2015-11-10,-0.4235
2015-11-11,0.824
2015-11-12,-0.8437
2015-11-13,-5.1582
2015-11-16,0.0
2015-11-17,-1.9905
2015-11-18,0.5149
2015-11-19,-2.5327
2015-11-20,2.365
2015-11-23,2.7952
2015-11-24,0.0555
2015-11-25,1.2479
2015-11-27,-1.7256
2015-11-30,1.087
2015-12-01,0.4136
2015-12-02,-0.1647
2015-12-03,-2.0352
2015-12-04,0.2246
2015-12-07,-4.6779
2015-12-08,0.4114
2015-12-09,0.7902
2015-12-10,-2.8165
2015-12-11,-5.6468
2015-12-14,-0.855
2015-12-15,0.4471
2015-12-16,-0.318
2015-12-17,-0.8612
2015-12-18,1.2548
2015-12-21,-0.3495
2015-12-22,2.0089
2015-12-23,1.7505
2015-12-24,0.0
2015-12-28,-1.1982
2015-12-29,1.4925
2015-12-30,-1.9607999999999999
2015-12-31,1.0625
2016-01-04,0.6803
2016-01-05,0.2457
2016-01-06,-0.5821
2016-01-07,-0.9861
2016-01-08,0.9026
2016-01-11,-0.0925
2016-01-12,0.3705
2016-01-13,-7.8437
2016-01-14,3.1375
2016-01-15,-2.589
2016-01-19,0.1661
2016-01-20,-5.3731
2016-01-21,4.6267
2016-01-22,-2.1441
2016-01-25,-4.1424
2016-01-26,3.4643
2016-01-27,-1.7259
2016-01-28,-0.8079
2016-01-29,2.3017
2016-02-01,3.5999
2016-02-02,-3.4414
2016-02-03,-0.1384
2016-02-04,5.648
2016-02-05,-5.9692
2016-02-08,-2.4416
2016-02-09,-6.6857
2016-02-10,0.6513
2016-02-11,2.284
2016-02-12,3.6844
2016-02-16,8.7222
2016-02-17,4.721
2016-02-18,-1.7654
2016-02-19,-2.2465
2016-02-22,1.1162
2016-02-23,-0.0974
2016-02-24,13.1297
2016-02-25,2.1546
2016-02-26,-2.4747
2016-02-29,0.6344
2016-03-01,-0.4011
2016-03-02,0.9781
2016-03-03,2.792
2016-03-04,1.5798
2016-03-07,2.0464
2016-03-08,-5.0535
2016-03-09,0.8167
2016-03-10,-0.6425
2016-03-11,3.7672
2016-03-14,1.3546
2016-03-15,-8.046
2016-03-16,2.936
2016-03-17,0.8472
2016-03-18,0.0
2016-03-21,0.056
2016-03-22,-0.084
2016-03-23,-5.7703
2016-03-24,2.7943
2016-03-28,2.8918
2016-03-29,2.6138
2016-03-30,1.7256
2016-03-31,-1.1039
2016-04-01,2.0147
2016-04-04,2.055
2016-04-05,-2.3013
2016-04-06,3.5332
2016-04-07,2.2492
2016-04-08,0.5815
2016-04-11,-7.4158
2016-04-12,-0.3258
2016-04-13,5.0667
2016-04-14,-1.426
2016-04-15,1.9726
2016-04-18,2.9146
2016-04-19,0.9023
2016-04-20,1.9125999999999999
2016-04-21,-0.0731
2016-04-22,0.5122
2016-04-25,2.4023
2016-04-26,-0.5924
2016-04-27,-0.8105
2016-04-28,-0.1202
2016-04-29,-1.2993000000000001
2016-05-02,1.7795999999999998
2016-05-03,-3.4491
2016-05-04,-0.3225
2016-05-05,1.3937
2016-05-06,0.1964
2016-05-09,-1.1514
2016-05-10,1.0657
2016-05-11,-0.9073
2016-05-12,-2.0045
2016-05-13,1.0101
2016-05-16,0.175
2016-05-17,-0.9234
2016-05-18,-1.0831
2016-05-19,0.9167
2016-05-20,1.085
2016-05-23,0.1248
2016-05-24,3.7397
2016-05-25,1.6101999999999999
2016-05-26,-1.0643
2016-05-27,0.2869
2016-05-31,0.0238
2016-06-01,1.6206
2016-06-02,0.1876
2016-06-03,0.117
2016-06-06,1.6133
2016-06-07,0.5522
2016-06-08,-0.7323
2016-06-09,0.1153
2016-06-10,-2.4637000000000002
2016-06-13,-1.1331
2016-06-14,1.958
2016-06-15,2.0609
2016-06-16,1.9963
2016-06-17,-0.0225
2016-06-20,1.6427
2016-06-21,-0.6199
2016-06-22,2.5173
2016-06-23,-0.5215
2016-06-24,-1.5946
2016-06-27,-8.3907
2016-06-28,-0.8723
2016-06-29,4.4732
2016-06-30,7.1596
2016-07-01,0.2183
2016-07-05,0.0
2016-07-06,1.22
2016-07-07,0.7103
2016-07-08,2.3509
2016-07-11,1.6914
2016-07-12,14.1889
2016-07-13,2.4096
2016-07-14,-3.2485
2016-07-15,-4.7731
2016-07-18,0.991
2016-07-19,-0.9247
2016-07-20,-0.019
2016-07-21,0.9335
2016-07-22,0.5474
2016-07-25,1.0888
2016-07-26,1.337
2016-07-27,-1.576
2016-07-28,3.1838
2016-07-29,-0.5955
2016-08-01,1.5792000000000002
2016-08-02,1.4832
2016-08-03,1.2678
2016-08-04,0.2434
2016-08-05,-0.399
2016-08-08,1.4977
2016-08-09,-0.429
2016-08-10,1.0856
2016-08-11,1.2104
2016-08-12,2.9139
2016-08-15,0.0982
2016-08-16,-0.0981
2016-08-17,-0.4419
2016-08-18,-0.8548
2016-08-19,-0.7793
2016-08-22,-2.8743
2016-08-23,1.9959
2016-08-24,-2.3617
2016-08-25,0.4147
2016-08-26,0.0
2016-08-29,1.3248
2016-08-30,-0.034
2016-08-31,-1.5118
2016-09-01,-0.3449
2016-09-02,1.9729999999999999
2016-09-06,0.4073
2016-09-07,1.1494
2016-09-08,2.373
2016-09-09,-1.8119
2016-09-12,-1.1305
2016-09-13,-1.2107
2016-09-14,0.817
2016-09-15,2.7182
2016-09-16,0.0164
2016-09-19,1.0025
2016-09-20,2.3593
2016-09-21,0.8584
2016-09-22,0.8511
2016-09-23,1.0314
2016-09-26,-1.3302
2016-09-27,-0.7211
2016-09-28,0.6
2016-09-29,-1.444
2016-09-30,1.4493
2016-10-03,0.3297
2016-10-04,-0.8293
2016-10-05,-0.5364
2016-10-06,-0.9359
2016-10-07,0.6245
2016-10-10,1.7027
2016-10-11,-3.99
2016-10-12,1.5482
2016-10-13,-0.8506
2016-10-14,0.4694
2016-10-17,-0.4672
2016-10-18,-0.0647
2016-10-19,2.1704
2016-10-20,-0.7292
2016-10-21,1.9962
2016-10-24,0.3758
2016-10-25,-1.1231
2016-10-26,-3.2655
2016-10-27,-2.2668
2016-10-28,-1.4016
2016-10-31,-0.1692
2016-11-01,-3.187
2016-11-02,-2.1888
2016-11-03,-2.8464
2016-11-04,-10.8163
2016-11-07,2.6446
2016-11-08,-1.3889
2016-11-09,-0.9798
2016-11-10,-1.8965
2016-11-11,3.5932
2016-11-14,-0.1826
2016-11-15,-0.2235
2016-11-16,0.3055
2016-11-17,0.7919
2016-11-18,-0.0806
2016-11-21,-0.0202
2016-11-22,-0.0605
2016-11-23,-0.1412
2016-11-25,-1.2124
2016-11-28,-0.3068
2016-11-29,-1.3746
2016-11-30,-2.1011
2016-12-01,-3.8249
2016-12-02,-1.3699
2016-12-05,6.6532
2016-12-06,0.7982
2016-12-07,1.2086000000000001
2016-12-08,2.0383
2016-12-09,0.7062
2016-12-12,-2.3242
2016-12-13,1.7231
2016-12-14,-2.1375
2016-12-15,2.5757
2016-12-16,-3.3548
2016-12-19,-0.7483
2016-12-20,0.0
2016-12-21,-0.1047
2016-12-22,-0.3774
2016-12-23,1.1153
2016-12-27,-0.5411
2016-12-28,-0.544
2016-12-29,0.526
2016-12-30,-0.5442
2017-01-03,0.0
2017-01-04,2.3148
2017-01-05,-0.3291
2017-01-06,-2.0429
2017-01-09,1.3904
2017-01-10,1.4544000000000001
2017-01-11,1.5564
2017-01-12,0.2218
2017-01-13,2.2334
2017-01-17,-5.0974
2017-01-18,3.7122
2017-01-19,0.4399
2017-01-20,1.8117
2017-01-23,0.528
2017-01-24,1.7701
2017-01-25,1.7966
2017-01-26,1.1265
2017-01-27,-0.0743
2017-01-30,-1.152
2017-01-31,1.1278
2017-02-01,-1.3941
2017-02-02,0.5467
2017-02-03,0.7687
2017-02-06,-0.4465
2017-02-07,-1.7753999999999999
2017-02-08,1.0464
2017-02-09,1.3933
2017-02-10,0.8728
2017-02-13,-1.62
2017-02-14,0.4304
2017-02-15,1.0248
2017-02-16,0.7377
2017-02-17,0.3112
2017-02-21,-0.5293
2017-02-22,-0.3303
2017-02-23,-3.9028
2017-02-24,-1.092
2017-02-27,-16.6764
2017-02-28,1.3715
2017-03-01,3.2103
2017-03-02,-3.7547
2017-03-03,-2.4699999999999998
2017-03-06,-1.6568
2017-03-07,-1.1793
