ticker,REVG US Equity
2017-06-20,-1.4591
2017-06-21,-1.9743
2017-06-22,-1.3092
2017-06-23,-0.7483
2017-06-26,-1.9877
2017-06-27,-3.1119
2017-06-28,2.8148999999999997
2017-06-29,-1.7199
2017-06-30,-1.1429
2017-07-03,0.6142
2017-07-05,-0.0718
2017-07-06,-0.5749
2017-07-07,0.7228
2017-07-10,-5.2386
2017-07-11,-3.2942
2017-07-12,-2.9366
2017-07-13,5.4054
2017-07-14,0.4975
2017-07-17,-1.3709
2017-07-18,-0.1158
2017-07-19,5.0638
2017-07-20,-2.0603
2017-07-21,-1.4275
2017-07-24,-0.4192
2017-07-25,0.6889
2017-07-26,3.6108000000000002
2017-07-27,-0.5503
2017-07-28,-1.8108
2017-07-31,0.6775
2017-08-01,-0.6355
2017-08-02,1.1287
2017-08-03,4.0923
2017-08-04,-4.5747
2017-08-07,1.4981
2017-08-08,0.0738
2017-08-09,-6.2684
2017-08-10,-0.8261
2017-08-11,-0.5157
2017-08-14,1.236
2017-08-15,-4.5293
2017-08-16,0.165
2017-08-17,-1.1532
2017-08-18,2.375
2017-08-21,0.2849
2017-08-22,0.4464
2017-08-23,-0.2828
2017-08-24,-1.2561
2017-08-25,0.3693
2017-08-28,0.1635
2017-08-29,2.3265000000000002
2017-08-30,-0.5983
2017-08-31,1.0835
2017-09-01,0.6352
2017-09-05,-0.8679
2017-09-06,0.6367
2017-09-07,0.3954
2017-09-08,4.1749
2017-09-11,-0.6049
2017-09-12,-0.3043
2017-09-13,1.7932000000000001
2017-09-14,-0.7871
2017-09-15,1.7
2017-09-18,1.7831000000000001
2017-09-19,0.5109
2017-09-20,0.0363
2017-09-21,-0.1089
2017-09-22,1.1628
2017-09-25,-0.2514
2017-09-26,0.7562
2017-09-27,1.3939
2017-09-28,1.1280000000000001
2017-09-29,0.244
2017-10-02,0.2086
2017-10-03,-0.2082
2017-10-04,-0.1739
2017-10-05,0.5921
2017-10-06,-0.1385
2017-10-09,1.2136
2017-10-10,-0.8907
2017-10-11,-0.8642
2017-10-12,-3.9052
2017-10-13,-1.5965
2017-10-16,0.3319
2017-10-17,-1.2863
2017-10-18,0.5585
2017-10-19,1.0367
2017-10-20,0.3664
2017-10-23,0.7302
2017-10-24,-1.2686
2017-10-25,-5.1395
2017-10-26,2.1672
2017-10-27,0.6818
2017-10-30,-3.5741
2017-10-31,0.86
2017-11-01,-0.6589
2017-11-02,0.2731
2017-11-03,-0.3502
2017-11-06,0.0
2017-11-07,0.1952
2017-11-08,-1.2471
2017-11-09,-1.6575
2017-11-10,0.5217
2017-11-13,-2.3952
2017-11-14,-1.5133
2017-11-15,-1.3704
2017-11-16,2.1895
2017-11-17,3.4611
2017-11-20,2.1904
2017-11-21,2.9618
2017-11-22,0.757
2017-11-24,0.4508
2017-11-27,-0.8975
2017-11-28,2.6414999999999997
2017-11-29,0.8824
2017-11-30,-0.4738
2017-12-01,1.0985
2017-12-04,0.2535
2017-12-05,-2.8902
2017-12-06,-0.2976
2017-12-07,0.3358
2017-12-08,-0.4463
2017-12-11,1.6063
2017-12-12,-0.2941
2017-12-13,0.7375
2017-12-14,0.9151
2017-12-15,4.6065000000000005
2017-12-18,2.2191
2017-12-19,-0.2374
2017-12-20,3.9102
2017-12-21,2.0942
2017-12-22,2.5
2017-12-26,-1.8449
2017-12-27,2.7716
2017-12-28,-0.9609
2017-12-29,1.8153000000000001
2018-01-02,0.7993
2018-01-03,-0.1525
2018-01-04,-0.0305
2018-01-05,0.0611
2018-01-08,0.0916
2018-01-09,-1.6168
2018-01-10,-2.6357
2018-01-11,1.5287
2018-01-12,-0.596
2018-01-16,-0.9467
2018-01-17,0.669
2018-01-18,-0.3165
2018-01-19,1.3333
2018-01-22,-0.0627
2018-01-23,-1.5987
2018-01-24,-0.3504
2018-01-25,-0.7353
2018-01-26,-0.1613
2018-01-29,-2.6494
2018-01-30,-1.3608
2018-01-31,-1.5478
2018-02-01,-0.8886
2018-02-02,-3.7586
2018-02-05,-5.2669
2018-02-06,-0.1891
2018-02-07,0.9094
2018-02-08,-1.7649
2018-02-09,4.0138
2018-02-12,-1.4333
2018-02-13,0.5966
2018-02-14,-1.2231
2018-02-15,0.8255
2018-02-16,-0.9676
2018-02-20,1.4656
2018-02-21,-0.1852
2018-02-22,0.5937
2018-02-23,-0.2213
2018-02-26,1.9224
2018-02-27,-1.0519
2018-02-28,-1.0264
2018-03-01,-1.2222
2018-03-02,0.7499
2018-03-05,-0.2977
2018-03-06,0.7465
2018-03-07,0.5928
2018-03-08,-12.1547
2018-03-09,-2.4737999999999998
2018-03-12,-3.8693
2018-03-13,-1.6099999999999999
2018-03-14,1.1818
2018-03-15,-2.4708
2018-03-16,-3.0401
2018-03-19,1.8527
2018-03-20,-3.3116
2018-03-21,4.4863
2018-03-22,-3.0009
2018-03-23,-1.8087
2018-03-26,1.7934999999999999
2018-03-27,0.4762
2018-03-28,-2.4645
2018-03-29,0.8746
2018-04-02,-2.9383
2018-04-03,-0.1489
2018-04-04,1.5408
2018-04-05,0.979
2018-04-06,-2.2782
2018-04-09,-2.7778
2018-04-10,1.5306
2018-04-11,-0.2513
2018-04-12,0.7557
2018-04-13,-1.0
2018-04-16,2.0202
2018-04-17,-8.8119
2018-04-18,2.063
2018-04-19,-0.7979
2018-04-20,-0.5898
2018-04-23,-1.8878
2018-04-24,-1.0445
2018-04-25,-0.1667
2018-04-26,1.2799
2018-04-27,0.4396
2018-04-30,-0.9874
2018-05-01,0.554
2018-05-02,-2.5895
2018-05-03,-1.6968
2018-05-04,1.7837
2018-05-07,4.1832
2018-05-08,-2.3332
2018-05-09,-0.8333
2018-05-10,-0.8403
2018-05-11,-1.6383999999999999
2018-05-14,0.9765
2018-05-15,0.4551
2018-05-16,1.0759
2018-05-17,1.4566
2018-05-18,0.9387
2018-05-21,0.3829
2018-05-22,-2.0163
2018-05-23,-2.3359
2018-05-24,-0.1708
2018-05-25,0.2852
2018-05-29,-0.7964
2018-05-30,1.2615
2018-05-31,-3.9638
2018-06-01,0.059
2018-06-04,0.2357
2018-06-05,-0.0588
2018-06-06,5.3529
2018-06-07,-18.928
2018-06-08,3.6501
2018-06-11,0.2658
2018-06-12,5.6329
2018-06-13,-1.3174000000000001
2018-06-14,1.7165
2018-06-15,-0.375
2018-06-18,1.8820999999999999
2018-06-19,-2.5246
2018-06-20,1.5161
2018-06-21,-0.9956
2018-06-22,0.2514
2018-06-25,2.4451
2018-06-26,-0.2448
2018-06-27,1.2883
2018-06-28,0.1211
2018-06-29,2.9038
2018-07-02,-4.0564
2018-07-03,-1.1642000000000001
2018-07-05,2.6038
2018-07-06,-0.423
2018-07-09,1.6383
2018-07-10,1.9104
2018-07-11,-3.3392
2018-07-12,-2.4848
2018-07-13,-1.1187
2018-07-16,-0.5657
2018-07-17,-0.3793
2018-07-18,0.0
2018-07-19,4.1244
2018-07-20,-0.2438
2018-07-23,-0.9163
2018-07-24,-2.4661
2018-07-25,0.2528
2018-07-26,4.3506
2018-07-27,0.423
2018-07-30,-0.2407
2018-07-31,3.8717
2018-08-01,0.1747
2018-08-02,0.2907
2018-08-03,1.0435
2018-08-06,-0.5737
2018-08-07,1.3272
2018-08-08,-1.7654
2018-08-09,1.6232
2018-08-10,-0.1141
2018-08-13,-1.4849
2018-08-14,0.5217
2018-08-15,-2.8834999999999997
2018-08-16,1.4252
2018-08-17,-0.644
2018-08-20,1.0018
2018-08-21,1.9837
2018-08-22,-1.373
2018-08-23,-3.9443
2018-08-24,1.9324
2018-08-27,2.3104
2018-08-28,-0.579
2018-08-29,-0.8154
2018-08-30,-2.8186
2018-08-31,2.7795
2018-09-04,-4.2328
2018-09-05,-3.3149
2018-09-06,-12.254
2018-09-07,1.013
2018-09-10,1.9341
2018-09-11,0.5622
2018-09-12,4.5423
2018-09-13,2.3396
2018-09-14,0.9798
2018-09-17,1.229
2018-09-18,-0.2556
2018-09-19,2.05
2018-09-20,1.3183
2018-09-21,-0.1859
2018-09-24,0.0
2018-09-25,-5.09
2018-09-26,0.7194
2018-09-27,-0.1299
2018-09-28,2.0806
2018-10-01,-9.6178
2018-10-02,1.7618
2018-10-03,3.0471
2018-10-04,-0.672
2018-10-05,-0.3383
2018-10-08,-0.4073
2018-10-09,-5.6578
2018-10-10,-4.552
2018-10-11,0.2271
2018-10-12,0.4532
2018-10-15,1.5789
2018-10-16,0.6662
2018-10-17,-0.2206
2018-10-18,-4.3478
2018-10-19,-1.2327
2018-10-22,-2.5741
2018-10-23,-3.9231
2018-10-24,-5.0833
2018-10-25,-3.6874000000000002
2018-10-26,-4.2844
2018-10-29,-0.7619
2018-10-30,1.4395
2018-10-31,3.7072000000000003
2018-11-01,7.4244
2018-11-02,0.256
2018-11-05,1.1064
2018-11-06,0.0842
2018-11-07,0.5887
2018-11-08,-1.3378
2018-11-09,-3.1356
2018-11-12,-1.4873
2018-11-13,-0.2664
2018-11-14,-0.3562
2018-11-15,1.5192
2018-11-16,1.1444
2018-11-19,-0.087
2018-11-20,-3.4843
2018-11-21,2.6173
2018-11-23,0.2639
2018-11-26,2.807
2018-11-27,-1.3652
2018-11-28,3.1142
2018-11-29,0.0839
2018-11-30,2.2632
2018-12-03,1.5574
2018-12-04,-6.2147
2018-12-06,3.0981
2018-12-07,-1.7529
2018-12-10,-14.6984
2018-12-11,1.2948
2018-12-12,2.3599
2018-12-13,-7.0125
2018-12-14,-0.9298
2018-12-17,0.2086
2018-12-18,-1.6649
2018-12-19,-4.6561
2018-12-20,-22.8635
2018-12-21,5.6115
2018-12-24,-3.2698
2018-12-26,2.1127
2018-12-27,3.8621
2018-12-28,-1.0624
2018-12-31,0.8054
2019-01-02,3.3289
2019-01-03,-6.9588
2019-01-04,8.5873
2019-01-07,1.6582
2019-01-08,0.3764
2019-01-09,1.0
2019-01-10,-0.1238
2019-01-11,1.3631
2019-01-14,-2.445
2019-01-15,0.2506
2019-01-16,0.0
2019-01-17,3.0
2019-01-18,5.4612
2019-01-22,-9.5512
2019-01-23,0.0
2019-01-24,1.6539000000000001
2019-01-25,3.0038
2019-01-28,-1.3366
2019-01-29,1.3547
2019-01-30,1.5796000000000001
2019-01-31,0.0
2019-02-01,0.2407
2019-02-04,1.4405999999999999
2019-02-05,-0.1183
2019-02-06,2.2512
2019-02-07,-2.5492
2019-02-08,-0.9512
2019-02-11,1.9207999999999998
2019-02-12,2.1201
2019-02-13,2.5375
2019-02-14,-1.6873
2019-02-15,1.8307
2019-02-19,3.0337
2019-02-20,1.9628999999999999
2019-02-21,-2.3529
2019-02-22,1.9715
2019-02-25,-0.9667
2019-02-26,-1.3014999999999999
2019-02-27,-0.3297
2019-02-28,-2.5358
2019-03-01,1.5836999999999999
2019-03-04,-1.7816999999999998
2019-03-05,0.0
2019-03-06,-0.5669
2019-03-07,10.8324
2019-03-08,8.7449
2019-03-11,0.8515
2019-03-12,-0.9381
2019-03-13,1.7045
2019-03-14,-0.4655
2019-03-15,2.5257
2019-03-18,1.6423
2019-03-19,-4.0395
2019-03-20,-1.4967
2019-03-21,1.1396
2019-03-22,-4.6948
2019-03-25,-0.0985
2019-03-26,2.2682
2019-03-27,1.4465
2019-03-28,1.616
2019-03-29,2.4322
2019-04-01,2.6484
2019-04-02,-2.758
2019-04-03,0.2745
2019-04-04,2.0073
2019-04-05,0.7156
2019-04-08,0.9769
2019-04-09,-1.6711
2019-04-10,1.1628
2019-04-11,0.4421
2019-04-12,0.7042
2019-04-15,0.2622
2019-04-16,5.3182
2019-04-17,1.9868000000000001
2019-04-18,-1.0552
2019-04-22,-0.4102
2019-04-23,1.4827
2019-04-24,1.8669
2019-04-25,-3.8247
2019-04-26,3.6454
2019-04-29,1.0392
2019-04-30,0.7943
2019-05-01,-0.9456
2019-05-02,-0.9547
2019-05-03,2.0884
2019-05-06,-2.2817
2019-05-07,-2.657
2019-05-08,-0.7444
2019-05-09,0.9167
2019-05-10,0.7432
2019-05-13,-2.541
2019-05-14,1.5979999999999999
2019-05-15,2.2351
2019-05-16,-0.8907
2019-05-17,-3.3497
2019-05-20,-1.7751000000000001
2019-05-21,2.3236
2019-05-22,-3.2801
2019-05-23,-2.6087
2019-05-24,0.8929
2019-05-28,3.9823
2019-05-29,-1.7872
2019-05-30,-0.9532
2019-05-31,-3.0621
2019-06-03,1.5343
2019-06-04,5.4222
2019-06-05,0.5059
2019-06-06,-7.9698
2019-06-07,11.3947
2019-06-10,9.0016
2019-06-11,-0.976
2019-06-12,1.9712
2019-06-13,0.8922
2019-06-14,-4.2741
2019-06-17,-1.1547
2019-06-18,3.0374
2019-06-19,2.3432
2019-06-20,2.7326
2019-06-21,-0.1438
2019-06-24,-3.6717
2019-06-25,0.299
2019-06-26,1.0432
2019-06-27,2.4336
2019-06-28,3.7437
2019-07-01,-0.9022
2019-07-02,-1.7507000000000001
2019-07-03,0.5702
2019-07-05,-0.3544
2019-07-08,-0.2134
2019-07-09,0.3564
2019-07-10,-1.1364
2019-07-11,-0.2874
2019-07-12,1.4409
2019-07-15,-4.0483
2019-07-16,2.1466
2019-07-17,0.0
2019-07-18,-0.6522
2019-07-19,-0.1459
2019-07-22,0.2922
2019-07-23,2.4035
2019-07-24,3.5562
2019-07-25,-1.7856999999999998
2019-07-26,2.4476
2019-07-29,-1.7065000000000001
2019-07-30,2.0906
2019-07-31,-0.5461
2019-08-01,-2.814
2019-08-02,-2.5423999999999998
2019-08-05,-4.8551
2019-08-06,0.1523
2019-08-07,-0.8365
2019-08-08,-4.7546
2019-08-09,-1.2882
2019-08-12,-3.6705
2019-08-13,2.8789
2019-08-14,-6.3374
2019-08-15,-1.6696
2019-08-16,2.5022
2019-08-19,2.1796
2019-08-20,0.256
2019-08-21,0.8511
2019-08-22,0.0
2019-08-23,-2.9536
2019-08-26,2.1739
2019-08-27,-1.8723
2019-08-28,3.5559
2019-08-29,4.6901
2019-08-30,3.12
2019-09-03,-9.775
2019-09-04,4.2992
2019-09-05,-24.3199
2019-09-06,-9.8039
2019-09-09,8.9372
2019-09-10,6.8736
2019-09-11,4.4606
2019-09-12,3.1778
2019-09-13,2.5023999999999997
2019-09-16,0.8451
2019-09-17,0.9311
2019-09-18,1.3838
2019-09-19,0.273
2019-09-20,4.0835
2019-09-23,2.7899000000000003
2019-09-24,0.2545
2019-09-25,-2.3689
2019-09-26,-4.8527000000000005
2019-09-27,-1.0929
2019-09-30,5.2486
2019-10-01,-4.112
2019-10-02,1.2774
2019-10-03,-2.0721
2019-10-04,4.3238
2019-10-07,1.4109
2019-10-08,-2.6957
2019-10-09,-3.1278
2019-10-10,2.0295
2019-10-11,3.8879
2019-10-14,1.6536
2019-10-15,4.1096
2019-10-16,-0.1645
2019-10-17,-0.9885
2019-10-18,-0.0832
2019-10-21,2.0816
2019-10-22,1.2235
2019-10-23,3.4649
2019-10-24,-1.4798
2019-10-25,0.5534
2019-10-28,0.3931
2019-10-29,1.2529
2019-10-30,0.4658
2019-10-31,-3.864
2019-11-01,2.5723000000000003
2019-11-04,0.8621
2019-11-05,1.4763
2019-11-06,0.0766
2019-11-07,7.2686
2019-11-08,2.3538
2019-11-11,-0.2787
2019-11-12,0.0
2019-11-13,-0.2795
2019-11-14,-2.5929
2019-11-15,0.4317
2019-11-18,-4.4413
2019-11-19,-0.7496
2019-11-20,-1.3595
2019-11-21,-1.6844999999999999
2019-11-22,0.7009
2019-11-25,1.2374
2019-11-26,1.2223
2019-11-27,-0.8302
2019-11-29,-1.0654
2019-12-02,-0.7692
2019-12-03,-1.2403
2019-12-04,-1.0204
2019-12-05,1.5067
2019-12-06,1.875
2019-12-09,-1.1503
2019-12-10,-0.6982
2019-12-11,1.6406
2019-12-12,3.0746
2019-12-13,-3.654
2019-12-16,-6.5015
2019-12-17,-2.2351
2019-12-18,-0.254
2019-12-19,8.2343
2019-12-20,-1.8039
2019-12-23,3.4345
2019-12-24,3.7066
2019-12-26,-3.9464
2019-12-27,-2.2481
2019-12-30,-1.6653
2019-12-31,-1.371
2020-01-02,-2.1259
2020-01-03,0.6683
2020-01-06,-1.5768
2020-01-07,-3.1197
2020-01-08,-0.9574
2020-01-09,-2.8998
2020-01-10,-1.991
2020-01-13,-0.9234
2020-01-14,-1.4910999999999999
2020-01-15,1.1353
2020-01-16,1.2161
2020-01-17,1.2939
2020-01-21,-1.8248
2020-01-22,-1.7658
2020-01-23,0.7569
2020-01-24,-0.0939
2020-01-27,-2.3496
2020-01-28,0.0
2020-01-29,-1.155
2020-01-30,1.85
2020-01-31,-3.9385
2020-02-03,2.1
2020-02-04,0.6856
2020-02-05,3.1128
2020-02-06,-0.9434
2020-02-07,-3.6189999999999998
2020-02-10,-0.7905
2020-02-11,1.5936
2020-02-12,1.1764999999999999
2020-02-13,-0.4845
2020-02-14,-1.0711
2020-02-18,-1.4764
2020-02-19,-4.2957
2020-02-20,6.8894
2020-02-21,-2.2461
2020-02-24,-5.2947
2020-02-25,-4.2194
2020-02-26,-2.6432
2020-02-27,-8.7104
2020-02-28,-2.974
2020-03-02,5.6194
2020-03-03,-4.474
2020-03-04,-1.2658
2020-03-05,8.7179
2020-03-06,-14.6226
2020-03-09,-9.9448
2020-03-10,5.3681
2020-03-11,-7.7147
2020-03-12,-15.4574
2020-03-13,18.4701
2020-03-16,-16.2205
2020-03-17,10.1504
2020-03-18,-7.6792
2020-03-19,15.5268
2020-03-20,-14.88
2020-03-23,-6.9549
2020-03-24,-9.4949
2020-03-25,-2.9018
2020-03-26,2.9885
2020-03-27,-6.4732
2020-03-30,-9.7852
2020-03-31,10.3175
2020-04-01,5.9952
2020-04-02,-6.7873
2020-04-03,-4.3689
2020-04-06,12.9442
2020-04-07,-4.2697
2020-04-08,0.2347
2020-04-09,2.8103
2020-04-13,-1.3667
2020-04-14,-3.9261
2020-04-15,-4.8077
2020-04-16,-4.0404
2020-04-17,9.7368
2020-04-20,-5.9952
2020-04-21,5.6122
2020-04-22,-5.7971
2020-04-23,6.1538
2020-04-24,3.8647
2020-04-27,3.7209
2020-04-28,5.6054
2020-04-29,15.9236
2020-04-30,-1.6636
2020-05-01,-4.1353
2020-05-04,-9.8039
2020-05-05,-6.5217
2020-05-06,2.5581
2020-05-07,-4.3084
2020-05-08,24.6445
2020-05-11,-3.4221
2020-05-12,-7.6772
2020-05-13,-5.3305
2020-05-14,2.7027
2020-05-15,5.7018
2020-05-18,7.8838
2020-05-19,1.7308
2020-05-20,1.7013
2020-05-21,-0.7435
2020-05-22,3.3708
2020-05-26,5.0725
2020-05-27,13.2759
2020-05-28,-5.4795
2020-05-29,-1.7713
2020-06-01,-0.4918
2020-06-02,1.9769
2020-06-03,8.8853
2020-06-04,8.1602
2020-06-05,9.3278
2020-06-08,0.2509
2020-06-09,-12.3905
2020-06-10,-2.7143
2020-06-11,-4.699
2020-06-12,-2.0031
2020-06-15,4.5597
2020-06-16,0.9023
2020-06-17,-4.918
2020-06-18,1.0972
2020-06-19,-1.2403
2020-06-22,1.4129
2020-06-23,-1.7027999999999999
2020-06-24,-4.0945
2020-06-25,-0.6568
2020-06-26,-1.6529
2020-06-29,3.3613
2020-06-30,-0.813
2020-07-01,-1.3115
2020-07-02,1.8272
2020-07-06,-2.447
2020-07-07,-6.5217
2020-07-08,-1.9678
2020-07-09,-6.3869
2020-07-10,6.6277
2020-07-13,0.3656
2020-07-14,2.0036
2020-07-15,7.8571
2020-07-16,0.3311
2020-07-17,0.165
2020-07-20,-2.4712
2020-07-21,5.9122
2020-07-22,-0.319
2020-07-23,1.92
2020-07-24,-2.3548
2020-07-27,1.2862
2020-07-28,0.7937
2020-07-29,5.0394
2020-07-30,-0.2999
2020-07-31,-2.2556
