ticker,EIG US Equity
2007-06-21,-1.7719
2007-06-22,2.729
2007-06-25,-2.5664
2007-06-26,0.7856
2007-06-27,-1.5589
2007-06-28,-0.326
2007-06-29,-0.7477
2007-07-02,0.0471
2007-07-03,-0.0941
2007-07-05,-2.732
2007-07-06,-0.5327
2007-07-09,0.8277
2007-07-10,-2.4143
2007-07-11,1.5834000000000001
2007-07-12,1.1203
2007-07-13,-0.4817
2007-07-16,-0.242
2007-07-17,-0.6308
2007-07-18,0.0488
2007-07-19,-1.4153
2007-07-20,-1.1881
2007-07-23,-1.1522999999999999
2007-07-24,-4.9671
2007-07-25,5.0133
2007-07-26,-2.9457
2007-07-27,-4.2909
2007-07-30,0.0
2007-07-31,0.4921
2007-08-01,0.0544
2007-08-02,-2.1207
2007-08-03,-6.5
2007-08-06,2.9709
2007-08-07,1.7888
2007-08-08,6.5193
2007-08-09,-6.546
2007-08-10,4.8975
2007-08-13,-0.1086
2007-08-14,-2.6087
2007-08-15,-3.9063
2007-08-16,2.6132
2007-08-17,0.9055
2007-08-20,1.6265
2007-08-21,1.8212000000000002
2007-08-22,1.9576
2007-08-23,-1.1733
2007-08-24,0.4857
2007-08-27,0.0537
2007-08-28,-1.0199
2007-08-29,1.5727
2007-08-30,-0.1602
2007-08-31,0.1604
2007-09-04,0.4271
2007-09-05,-2.3923
2007-09-06,3.2135
2007-09-07,3.1135
2007-09-10,-5.2201
2007-09-11,4.5356
2007-09-12,-2.4793
2007-09-13,-1.0064
2007-09-14,-0.4815
2007-09-17,0.0
2007-09-18,4.3548
2007-09-19,4.0701
2007-09-20,-2.5743
2007-09-21,-0.6098
2007-09-24,1.6360000000000001
2007-09-25,-0.1509
2007-09-26,3.3753
2007-09-27,1.0721
2007-09-28,-0.6268
2007-10-01,1.4556
2007-10-02,3.2999
2007-10-03,-4.4907
2007-10-04,2.0843
2007-10-05,0.3324
2007-10-08,-0.7572
2007-10-09,0.9537
2007-10-10,-0.4724
2007-10-11,-1.2814
2007-10-12,2.3077
2007-10-15,-3.6654
2007-10-16,1.4634
2007-10-17,-2.4038
2007-10-18,-0.4926
2007-10-19,-8.0693
2007-10-22,0.8078
2007-10-23,5.1816
2007-10-24,-2.8441
2007-10-25,-0.4182
2007-10-26,4.6719
2007-10-29,-2.658
2007-10-30,-1.6486
2007-10-31,0.3667
2007-11-01,-8.5595
2007-11-02,2.3973
2007-11-05,-0.8919
2007-11-06,4.4994
2007-11-07,-5.2207
2007-11-08,2.0443
2007-11-09,-0.6121
2007-11-12,0.7839
2007-11-13,8.1111
2007-11-14,-7.5026
2007-11-15,-0.5556
2007-11-16,-1.0056
2007-11-19,2.3702
2007-11-20,0.3319
2007-11-21,-2.4807
2007-11-23,1.7524
2007-11-26,-1.3333
2007-11-27,0.9009
2007-11-28,2.2321
2007-11-29,-1.4738
2007-11-30,-1.4404
2007-12-03,0.0562
2007-12-04,-0.7865
2007-12-05,1.812
2007-12-06,4.1157
2007-12-07,-1.9231
2007-12-10,1.9062999999999999
2007-12-11,-3.1534
2007-12-12,0.7174
2007-12-13,-0.4932
2007-12-14,-5.5066
2007-12-17,-4.7786
2007-12-18,4.8347999999999995
2007-12-19,-1.9264000000000001
2007-12-20,-1.6667
2007-12-21,4.9031
2007-12-24,2.8852
2007-12-26,-0.3926
2007-12-27,-3.8851
2007-12-28,-0.5272
2007-12-31,-1.5901
2008-01-02,1.7953000000000001
2008-01-03,-0.0588
2008-01-04,0.2353
2008-01-07,2.3474
2008-01-08,-0.2867
2008-01-09,0.46
2008-01-10,1.9462000000000002
2008-01-11,-2.1336
2008-01-14,2.008
2008-01-15,-2.8684
2008-01-16,1.3897
2008-01-17,-0.9709
2008-01-18,-1.4994
2008-01-22,0.2927
2008-01-23,2.2183
2008-01-24,1.4849
2008-01-25,-2.0259
2008-01-28,2.5273
2008-01-29,-3.1373
2008-01-30,-2.3713
2008-01-31,3.436
2008-02-01,0.6873
2008-02-04,1.0808
2008-02-05,-2.0822
2008-02-06,-3.1034
2008-02-07,-0.3559
2008-02-08,-1.0119
2008-02-11,-2.5857
2008-02-12,-0.3704
2008-02-13,-0.4957
2008-02-14,-3.1756
2008-02-15,2.2508
2008-02-19,0.0
2008-02-20,0.5031
2008-02-21,-2.378
2008-02-22,1.2821
2008-02-25,2.0886
2008-02-26,0.062
2008-02-27,4.7708
2008-02-28,0.3548
2008-02-29,1.0607
2008-03-03,-0.8746
2008-03-04,-1.1764999999999999
2008-03-05,0.0
2008-03-06,-1.8519
2008-03-07,1.1564
2008-03-10,0.4813
2008-03-11,4.0719
2008-03-12,-1.3234
2008-03-13,1.1078999999999999
2008-03-14,0.173
2008-03-17,-0.806
2008-03-18,3.6564
2008-03-19,-0.9518
2008-03-20,2.035
2008-03-24,-1.108
2008-03-25,0.3361
2008-03-26,-0.67
2008-03-27,-0.5621
2008-03-28,1.7524
2008-03-31,3.0
2008-04-01,-0.6472
2008-04-02,-0.9772
2008-04-03,-0.1645
2008-04-04,1.1532
2008-04-07,-0.3257
2008-04-08,-1.0893
2008-04-09,-2.8634
2008-04-10,0.2268
2008-04-11,0.1131
2008-04-14,-0.3955
2008-04-15,1.7584
2008-04-16,3.1215
2008-04-17,-1.8378
2008-04-18,3.0837
2008-04-21,-2.1368
2008-04-22,-2.1288
2008-04-23,0.9481
2008-04-24,0.3867
2008-04-25,2.2565
2008-04-28,0.7535
2008-04-29,1.1218
2008-04-30,0.7924
2008-05-01,0.6289
2008-05-02,-0.6771
2008-05-05,0.7866
2008-05-06,-0.5723
2008-05-07,-3.0874
2008-05-08,-0.162
2008-05-09,-1.0276
2008-05-12,1.0929
2008-05-13,1.3514
2008-05-14,-1.92
2008-05-15,0.6525
2008-05-16,-0.8104
2008-05-19,3.2135
2008-05-20,-0.7916
2008-05-21,1.2273
2008-05-22,0.1581
2008-05-23,-1.4737
2008-05-27,1.1218
2008-05-28,0.2641
2008-05-29,1.2118
2008-05-30,-0.6247
2008-06-02,-0.5762
2008-06-03,0.0527
2008-06-04,-1.0005
2008-06-05,1.9149
2008-06-06,-1.6179999999999999
2008-06-09,-0.6366
2008-06-10,1.4415
2008-06-11,-2.0526
2008-06-12,0.1075
2008-06-13,-0.5904
2008-06-16,2.6458
2008-06-17,-0.0526
2008-06-18,1.0
2008-06-19,1.2507
2008-06-20,0.6691
2008-06-23,0.2045
2008-06-24,1.7856999999999998
2008-06-25,2.2055
2008-06-26,-0.2452
2008-06-27,-0.3933
2008-06-30,2.1718
2008-07-01,-2.4154999999999998
2008-07-02,-0.5446
2008-07-03,1.6425999999999998
2008-07-07,-3.8198
2008-07-08,1.833
2008-07-09,-7.55
2008-07-10,-2.9205
2008-07-11,-1.0028
2008-07-14,-5.2335
2008-07-15,-3.8005
2008-07-16,6.358
2008-07-17,-0.6384
2008-07-18,-1.6355
2008-07-21,-1.4846
2008-07-22,5.5455
2008-07-23,-2.1131
2008-07-24,0.9918
2008-07-25,1.5598
2008-07-28,-2.6734999999999998
2008-07-29,2.6885
2008-07-30,1.7075
2008-07-31,-0.2798
2008-08-01,-0.1122
2008-08-04,-1.4045
2008-08-05,0.6838
2008-08-06,-0.9621
2008-08-07,0.1143
2008-08-08,-0.1142
2008-08-11,0.2857
2008-08-12,0.057
2008-08-13,0.0569
2008-08-14,0.7399
2008-08-15,-1.1864
2008-08-18,-0.972
2008-08-19,0.4042
2008-08-20,0.5193
2008-08-21,-2.0666
2008-08-22,1.4068
2008-08-25,-1.7919
2008-08-26,0.5297
2008-08-27,0.8197
2008-08-28,1.2195
2008-08-29,-0.2869
2008-09-02,0.3452
2008-09-03,4.0138
2008-09-04,-0.1103
2008-09-05,-1.3245
2008-09-08,3.8031
2008-09-09,-3.3405
2008-09-10,1.5608
2008-09-11,0.0549
2008-09-12,-1.2617
2008-09-15,-4.9444
2008-09-16,2.3963
2008-09-17,-6.3356
2008-09-18,2.3766
2008-09-19,6.7857
2008-09-22,-3.456
2008-09-23,-3.291
2008-09-24,-0.8358
2008-09-25,2.2878
2008-09-26,1.5303
2008-09-29,-4.3478
2008-09-30,5.3333
2008-10-01,-3.4522
2008-10-02,-3.7545
2008-10-03,-1.8576000000000001
2008-10-06,1.1356
2008-10-07,-9.544599999999999
2008-10-08,-4.6207
2008-10-09,-17.5705
2008-10-10,10.2632
2008-10-13,5.171
2008-10-14,-1.6641
2008-10-15,-9.1538
2008-10-16,9.0601
2008-10-17,-2.6398
2008-10-20,1.5152
2008-10-21,-2.3566
2008-10-22,-0.2414
2008-10-23,-1.4516
2008-10-24,-6.0556
2008-10-27,-8.885
2008-10-28,5.9273
2008-10-29,-4.0614
2008-10-30,8.1844
2008-10-31,10.9565
2008-11-03,0.3918
2008-11-04,4.7619
2008-11-05,-2.6826
2008-11-06,-0.0766
2008-11-07,5.5172
2008-11-10,1.3072
2008-11-11,-0.2151
2008-11-12,-4.0948
2008-11-13,5.9925
2008-11-14,-1.2014
2008-11-17,-0.7153
2008-11-18,2.1614
2008-11-19,-6.3031
2008-11-20,-2.4943
2008-11-21,8.9147
2008-11-24,4.5552
2008-11-25,3.5398
2008-11-26,5.0625
2008-11-28,1.9399
2008-12-01,-14.426
2008-12-02,6.0976
2008-12-03,4.3272
2008-12-04,-3.9533
2008-12-05,2.0243
2008-12-08,2.6455
2008-12-09,-2.8350999999999997
2008-12-10,5.7692
2008-12-11,-3.6364
2008-12-12,2.8627000000000002
2008-12-15,-6.9576
2008-12-16,9.3814
2008-12-17,-2.1131
2008-12-18,-2.4127
2008-12-19,4.0989
2008-12-22,0.5625
2008-12-23,-3.4183
2008-12-24,-0.3861
2008-12-26,2.261
2008-12-29,0.7581
2008-12-30,2.6959
2008-12-31,0.7326
2009-01-02,-2.5455
2009-01-05,-0.3731
2009-01-06,-0.6242
2009-01-07,-1.0678
2009-01-08,1.9048
2009-01-09,-4.7975
2009-01-12,-1.4398
2009-01-13,0.996
2009-01-14,-4.405
2009-01-15,-0.8941
2009-01-16,-0.1388
2009-01-20,-7.2272
2009-01-21,5.0187
2009-01-22,-4.3509
2009-01-23,-0.3729
2009-01-26,0.0
2009-01-27,2.9192
2009-01-28,6.4727
2009-01-29,-4.9863
2009-01-30,-2.66
2009-02-02,0.7386
2009-02-03,-0.6598
2009-02-04,-4.2066
2009-02-05,0.1541
2009-02-06,-0.1538
2009-02-09,-2.1572
2009-02-10,-5.5906
2009-02-11,1.0008
2009-02-12,0.0826
2009-02-13,-3.4653
2009-02-17,-3.5042999999999997
2009-02-18,-1.3286
2009-02-19,-1.526
2009-02-20,0.1823
2009-02-23,-5.9145
2009-02-24,3.7718
2009-02-25,1.5843
2009-02-26,-6.789
2009-02-27,-5.5118
2009-03-02,-2.2917
2009-03-03,-2.0256
2009-03-04,1.8498
2009-03-05,-8.2265
2009-03-06,1.397
2009-03-09,-4.1332
2009-03-10,4.7045
2009-03-11,1.1521
2009-03-12,5.1253
2009-03-13,7.1506
2009-03-16,-4.2467
2009-03-17,5.8078
2009-03-18,0.2994
2009-03-19,0.6965
2009-03-20,-2.5692
2009-03-23,2.4341
2009-03-24,-3.4653
2009-03-25,3.2821
2009-03-26,-0.6951
2009-03-27,-2.9
2009-03-30,-3.0896
2009-03-31,1.3815
2009-04-01,5.3459
2009-04-02,1.2934999999999999
2009-04-03,-0.7859
2009-04-06,-0.9901
2009-04-07,-1.9
2009-04-08,2.3445
2009-04-09,4.5817
2009-04-13,-0.0952
2009-04-14,-4.2898
2009-04-15,1.3944
2009-04-16,2.3576
2009-04-17,-0.5758
2009-04-20,-7.3359
2009-04-21,-3.4375
2009-04-22,0.1079
2009-04-23,-6.25
2009-04-24,-1.3793
2009-04-27,-4.8951
2009-04-28,2.8186
2009-04-29,1.7877999999999998
2009-04-30,-2.3419
2009-05-01,0.4796
2009-05-04,3.6993
2009-05-05,-3.3372
2009-05-06,4.4048
2009-05-07,11.9726
2009-05-08,4.9898
2009-05-11,-1.4549
2009-05-12,-0.689
2009-05-13,-1.8831
2009-05-14,4.3434
2009-05-15,-0.3872
2009-05-18,12.2449
2009-05-19,3.2202
2009-05-20,0.5902
2009-05-21,0.2515
2009-05-22,0.0
2009-05-26,3.5953
2009-05-27,-0.6457
2009-05-28,-3.818
2009-05-29,3.125
2009-06-01,2.2932
2009-06-02,0.8807
2009-06-03,1.3492
2009-06-04,0.2349
2009-06-05,0.7031
2009-06-08,0.0
2009-06-09,0.7758
2009-06-10,-0.7698
2009-06-11,1.5516
2009-06-12,0.382
2009-06-15,-6.6971
2009-06-16,0.7341
2009-06-17,7.8543
2009-06-18,0.7508
2009-06-19,0.3726
2009-06-22,-0.1485
2009-06-23,0.2974
2009-06-24,1.6308
2009-06-25,0.5835
2009-06-26,-0.4351
2009-06-29,-0.874
2009-06-30,-0.4409
2009-07-01,1.7711999999999999
2009-07-02,-7.0341
2009-07-06,2.1061
2009-07-07,-3.5905
2009-07-08,-2.2979
2009-07-09,-1.7843
2009-07-10,0.578
2009-07-13,2.6273
2009-07-14,0.64
2009-07-15,6.9157
2009-07-16,0.223
2009-07-17,-2.5964
2009-07-20,1.2947
2009-07-21,-0.9023
2009-07-22,0.3794
2009-07-23,4.0816
2009-07-24,-0.4357
2009-07-27,-1.167
2009-07-28,1.9188
2009-07-29,-0.3621
2009-07-30,1.2355
2009-07-31,-0.0718
2009-08-03,2.8017
2009-08-04,1.4675
2009-08-05,-1.584
2009-08-06,-1.7495
2009-08-07,5.9829
2009-08-10,0.0
2009-08-11,-4.7715
2009-08-12,3.5991999999999997
2009-08-13,-0.8856
2009-08-14,1.6495
2009-08-17,-0.2705
2009-08-18,0.8136
2009-08-19,1.1479
2009-08-20,0.0
2009-08-21,1.8024
2009-08-24,-1.7048999999999999
2009-08-25,0.0
2009-08-26,0.6004
2009-08-27,-0.7294
2009-08-28,-1.2024
2009-08-31,0.3381
2009-09-01,-0.2695
2009-09-02,-0.4054
2009-09-03,0.2714
2009-09-04,1.6915
2009-09-08,-3.6593
2009-09-09,2.4862
2009-09-10,2.2911
2009-09-11,-1.1199
2009-09-14,0.9993
2009-09-15,-0.5277
2009-09-16,2.0557
2009-09-17,0.8447
2009-09-18,-0.7732
2009-09-21,-1.039
2009-09-22,0.1969
2009-09-23,-2.4231
2009-09-24,-1.0738
2009-09-25,-0.2035
2009-09-28,4.6907
2009-09-29,2.7273
2009-09-30,-2.1492
2009-10-01,-0.0646
2009-10-02,0.0
2009-10-05,2.4564
2009-10-06,0.694
2009-10-07,0.0627
2009-10-08,0.2505
2009-10-09,3.0606
2009-10-12,-0.5455
2009-10-13,0.1219
2009-10-14,1.3999
2009-10-15,-2.3409
2009-10-16,-2.3970000000000002
2009-10-19,0.6297
2009-10-20,-2.7534
2009-10-21,-1.287
2009-10-22,1.043
2009-10-23,-1.6129
2009-10-26,-0.8525
2009-10-27,-0.2646
2009-10-28,-2.9177999999999997
2009-10-29,3.1421
2009-10-30,-1.8542999999999998
2009-11-02,0.6748
2009-11-03,2.0107
2009-11-04,-0.9855
2009-11-05,2.6543
2009-11-06,-0.7757
2009-11-09,-0.456
2009-11-10,-3.0105
2009-11-11,2.6316
2009-11-12,-4.142
2009-11-13,0.9602
2009-11-16,2.5815
2009-11-17,1.6622
2009-11-18,0.981
2009-11-19,-1.7487
2009-11-20,0.0659
2009-11-23,4.4796
2009-11-24,-1.1349
2009-11-25,-1.0204
2009-11-27,-2.5129
2009-11-30,1.1897
2009-12-01,0.8491
2009-12-02,-1.3601
2009-12-03,-3.3487
2009-12-04,2.3777
2009-12-07,-1.1280999999999999
2009-12-08,-2.8859
2009-12-09,-0.7602
2009-12-10,-1.1838
2009-12-11,2.6075
2009-12-14,0.4808
2009-12-15,-2.3923
2009-12-16,-0.2801
2009-12-17,-1.264
2009-12-18,4.1252
2009-12-21,0.4781
2009-12-22,1.8355000000000001
2009-12-23,1.4686
2009-12-24,0.6579
2009-12-28,1.9607999999999999
2009-12-29,0.5769
2009-12-30,-0.3824
2009-12-31,-1.8554
2010-01-04,1.6949
2010-01-05,-4.359
2010-01-06,-2.748
2010-01-07,1.8608
2010-01-08,-0.0677
2010-01-11,0.4062
2010-01-12,-2.967
2010-01-13,0.4864
2010-01-14,-0.8299
2010-01-15,-1.1158
2010-01-19,-0.6347
2010-01-20,1.1356
2010-01-21,0.4211
2010-01-22,-2.3061
2010-01-25,-0.2146
2010-01-26,0.1434
2010-01-27,-2.6485
2010-01-28,-0.6618
2010-01-29,-2.0725
2010-02-01,2.6455
2010-02-02,-0.0736
2010-02-03,-3.832
2010-02-04,-1.8391
2010-02-05,0.3903
2010-02-08,-3.0327
2010-02-09,0.0802
2010-02-10,-0.0801
2010-02-11,2.1652
2010-02-12,-1.3344
2010-02-16,3.1026
2010-02-17,0.5401
2010-02-18,7.5979
2010-02-19,1.3552
2010-02-22,0.7741
2010-02-23,-1.3268
2010-02-24,-0.0708
2010-02-25,-0.6374
2010-02-26,-6.0584
2010-03-01,5.4628
2010-03-02,-2.1583
2010-03-03,2.7941000000000003
2010-03-04,0.4292
2010-03-05,2.208
2010-03-08,1.6028
2010-03-09,1.8595000000000002
2010-03-10,1.6227
2010-03-11,-0.2661
2010-03-12,-0.7338
2010-03-15,-0.6048
2010-03-16,0.3381
2010-03-17,2.4259
2010-03-18,0.0658
2010-03-19,1.9724
2010-03-22,0.1934
2010-03-23,0.1931
2010-03-24,-2.1195
2010-03-25,0.1969
2010-03-26,2.0956
2010-03-29,-0.5131
2010-03-30,-1.2894999999999999
2010-03-31,-3.0046
2010-04-01,0.5387
2010-04-05,0.067
2010-04-06,2.1419
2010-04-07,-0.1311
2010-04-08,0.6562
2010-04-09,-2.7379
2010-04-12,0.6702
2010-04-13,2.8628
2010-04-14,3.2362
2010-04-15,1.2539
2010-04-16,0.8669
2010-04-19,0.6139
2010-04-20,1.3423
2010-04-21,0.7827
2010-04-22,1.4337
2010-04-23,-0.2356
2010-04-26,-0.8264
2010-04-27,-1.7856999999999998
2010-04-28,0.6667
2010-04-29,2.1673999999999998
2010-04-30,-2.8874
2010-05-03,0.182
2010-05-04,-2.1805
2010-05-05,-1.9195
2010-05-06,-3.9141
2010-05-07,-2.8909000000000002
2010-05-10,4.1949
2010-05-11,0.1948
2010-05-12,0.7777
2010-05-13,1.0289
2010-05-14,-0.8912
2010-05-17,1.7341
2010-05-18,-1.0139
2010-05-19,0.8963
2010-05-20,-3.7437
2010-05-21,-0.5274
2010-05-24,-2.3857
2010-05-25,-0.3394
2010-05-26,2.4523
2010-05-27,3.8564
2010-05-28,2.1127
2010-06-01,-4.7022
2010-06-02,1.7105000000000001
2010-06-03,1.5524
2010-06-04,-5.1592
2010-06-07,-1.9476
2010-06-08,1.0274
2010-06-09,-1.1525
2010-06-10,2.0576
2010-06-11,3.0242
2010-06-14,-1.3699
2010-06-15,2.1825
2010-06-16,-0.712
2010-06-17,4.3677
2010-06-18,0.4997
2010-06-21,0.808
2010-06-22,-1.2947
2010-06-23,-0.9994
2010-06-24,-1.7666
2010-06-25,0.8349
2010-06-28,0.5096
2010-06-29,-3.2319
2010-06-30,-3.5362999999999998
2010-07-01,-1.4936
2010-07-02,0.4824
2010-07-06,-0.3429
2010-07-07,3.7164
2010-07-08,5.7067
2010-07-09,2.3227
2010-07-12,-1.5337
2010-07-13,2.8037
2010-07-14,0.1212
2010-07-15,1.6949
2010-07-16,-2.6786
2010-07-19,0.9174
2010-07-20,0.7273
2010-07-21,-2.8881
2010-07-22,0.0
2010-07-23,-1.7348
2010-07-26,2.6482
2010-07-27,0.1229
2010-07-28,-1.9018000000000002
2010-07-29,-1.0632
2010-07-30,-1.7699
2010-08-02,-0.6435
2010-08-03,-1.5544
2010-08-04,-1.1184
2010-08-05,0.2661
2010-08-06,-1.9907
2010-08-09,1.6926
2010-08-10,-1.9973
2010-08-11,-2.3777
2010-08-12,2.1573
2010-08-13,-1.2943
2010-08-16,1.2422
2010-08-17,0.0684
2010-08-18,1.2312
2010-08-19,-1.8919000000000001
2010-08-20,0.2066
2010-08-23,-2.3368
2010-08-24,-0.3519
2010-08-25,3.0367
2010-08-26,-0.1371
2010-08-27,3.4317
2010-08-30,-2.0571
2010-08-31,-0.6775
2010-09-01,2.7967
2010-09-02,0.6636
2010-09-03,2.3072
2010-09-07,-1.8041
2010-09-08,0.3937
2010-09-09,-0.1307
2010-09-10,-1.0471
2010-09-13,-0.1984
2010-09-14,0.0
2010-09-15,1.8555000000000001
2010-09-16,0.5205
2010-09-17,0.4531
2010-09-20,1.5464
2010-09-21,-1.2690000000000001
2010-09-22,-0.5784
2010-09-23,0.2586
2010-09-24,0.5803
2010-09-27,-1.7949000000000002
2010-09-28,-0.6527
2010-09-29,1.774
2010-09-30,1.8075999999999999
2010-10-01,-0.4439
2010-10-04,-2.8025
2010-10-05,3.211
2010-10-06,0.9524
2010-10-07,-1.0692
2010-10-08,1.8436
2010-10-11,1.3733
2010-10-12,0.6158
2010-10-13,0.612
2010-10-14,0.3041
2010-10-15,-0.3639
2010-10-18,0.2435
2010-10-19,-1.3965
2010-10-20,0.9852
2010-10-21,-0.6707
2010-10-22,-0.0614
2010-10-25,0.6757
2010-10-26,0.183
2010-10-27,-1.8879000000000001
2010-10-28,-1.1173
2010-10-29,1.6320999999999999
2010-11-01,-1.05
2010-11-02,2.4345
2010-11-03,-0.1219
2010-11-04,0.6101
2010-11-05,-1.6374
2010-11-08,-0.8631
2010-11-09,-1.1194
2010-11-10,0.6918
2010-11-11,0.1874
2010-11-12,-0.6858
2010-11-15,0.9416
2010-11-16,-2.7466
2010-11-17,1.4121000000000001
2010-11-18,2.7848
2010-11-19,0.431
2010-11-22,-1.0423
2010-11-23,-0.9294
2010-11-24,2.5641
2010-11-26,0.2439
2010-11-29,-0.6691
2010-11-30,-1.1023
2010-12-01,0.743
2010-12-02,2.3356
2010-12-03,-0.5405
2010-12-06,1.8115999999999999
2010-12-07,0.4152
2010-12-08,-0.4135
2010-12-09,0.6524
2010-12-10,0.5893
2010-12-13,-0.703
2010-12-14,0.177
2010-12-15,-0.0589
2010-12-16,0.0
2010-12-17,0.1179
2010-12-20,0.3531
2010-12-21,0.5865
2010-12-22,1.3994
2010-12-23,0.23
2010-12-27,-0.1147
2010-12-28,0.6318
2010-12-29,0.2283
2010-12-30,0.5125
2010-12-31,-0.9632
2011-01-03,-0.0572
2011-01-04,-0.1145
2011-01-05,0.6877
2011-01-06,-0.6261
2011-01-07,-1.26
2011-01-10,-0.58
2011-01-11,1.3418999999999999
2011-01-12,-0.4606
2011-01-13,0.694
2011-01-14,1.1488
2011-01-18,-0.5679
2011-01-19,-2.7413
2011-01-20,0.0
2011-01-21,-2.4074999999999998
2011-01-24,1.0229
2011-01-25,1.1316
2011-01-26,1.4134
2011-01-27,-0.5807
2011-01-28,-1.3435000000000001
2011-01-31,-0.5921
2011-02-01,2.0846
2011-02-02,0.7585
2011-02-03,0.6369
2011-02-04,-0.2301
2011-02-07,0.5767
2011-02-08,1.7774999999999999
2011-02-09,-0.2817
2011-02-10,0.8475
2011-02-11,0.5042
2011-02-14,0.7246
2011-02-15,-0.3874
2011-02-16,0.9444
2011-02-17,2.1464
2011-02-18,0.0
2011-02-22,-1.4546999999999999
2011-02-23,-0.3827
2011-02-24,8.7816
2011-02-25,0.6559
2011-02-28,0.8521
2011-03-01,-0.4473
2011-03-02,-0.4493
2011-03-03,2.2568
2011-03-04,0.6376
2011-03-07,-2.3392
2011-03-08,1.5516
2011-03-09,-0.3943
2011-03-10,-1.5834000000000001
2011-03-11,-1.0055
2011-03-14,1.0157
2011-03-15,-1.0558
2011-03-16,0.6606
2011-03-17,-0.101
2011-03-18,0.0505
2011-03-21,2.6263
2011-03-22,-0.8858
2011-03-23,-0.1986
2011-03-24,0.398
2011-03-25,0.7929
2011-03-28,-0.1475
2011-03-29,-0.4431
2011-03-30,2.0772
2011-03-31,0.0969
2011-04-01,1.0165
2011-04-04,-0.7187
2011-04-05,-2.1236
2011-04-06,0.0986
2011-04-07,-0.6404
2011-04-08,-0.2975
2011-04-11,-1.4918
2011-04-12,-1.9182000000000001
2011-04-13,-0.9264
2011-04-14,0.1558
2011-04-15,1.4523
2011-04-18,-1.4826
2011-04-19,-0.0519
2011-04-20,1.5057
2011-04-21,0.2046
2011-04-25,0.0
2011-04-26,0.2042
2011-04-27,1.2226
2011-04-28,0.7549
2011-04-29,0.6993
2011-05-02,0.6944
2011-05-03,-0.4433
2011-05-04,-0.7917
2011-05-05,-15.1621
2011-05-06,-3.2922000000000002
2011-05-09,0.4863
2011-05-10,0.9679
2011-05-11,-1.1384
2011-05-12,1.2121
2011-05-13,-1.3174000000000001
2011-05-16,-0.7282
2011-05-17,-0.4294
2011-05-18,0.8626
2011-05-19,-1.2217
2011-05-20,-0.4329
2011-05-23,-0.0621
2011-05-24,0.1865
2011-05-25,0.9305
2011-05-26,0.1844
2011-05-27,0.4294
2011-05-31,1.4661
2011-06-01,-1.8061
2011-06-02,-0.1226
2011-06-03,-0.2455
2011-06-06,-0.8
2011-06-07,0.4342
2011-06-08,0.2471
2011-06-09,-0.1232
2011-06-10,-0.802
2011-06-13,-1.1194
2011-06-14,0.6289
2011-06-15,-0.25
2011-06-16,-0.5639
2011-06-17,-1.6383
