ticker,NVR US Equity
2000-05-24,-1.0989
2000-05-25,-1.3333
2000-05-26,-0.6757
2000-05-30,1.1338
2000-05-31,-1.3453
2000-06-01,0.2273
2000-06-02,1.0204
2000-06-05,1.1223
2000-06-06,0.7769
2000-06-07,-0.3304
2000-06-08,0.221
2000-06-09,-2.0948
2000-06-12,-1.2387
2000-06-13,1.0262
2000-06-14,0.4515
2000-06-15,1.1236
2000-06-16,-1.5556
2000-06-19,0.9029
2000-06-20,-1.3423
2000-06-21,-0.1134
2000-06-22,-1.4756
2000-06-23,0.4608
2000-06-26,1.3761
2000-06-27,2.1493
2000-06-28,2.3256
2000-06-29,1.5152
2000-06-30,-2.7719
2000-07-03,0.6579
2000-07-05,0.8715
2000-07-06,1.9438
2000-07-07,3.2839
2000-07-10,-1.3333
2000-07-11,-0.4158
2000-07-12,-0.8351
2000-07-13,0.5263
2000-07-14,0.1047
2000-07-17,0.1046
2000-07-18,-0.1045
2000-07-19,0.4184
2000-07-20,3.0208
2000-07-21,-0.7078
2000-07-24,-0.4073
2000-07-25,-2.045
2000-07-26,-1.4614
2000-07-27,0.4237
2000-07-28,1.1602999999999999
2000-07-31,2.8154
2000-08-01,0.8114
2000-08-02,2.6157
2000-08-03,0.3922
2000-08-04,3.7109
2000-08-07,9.2279
2000-08-08,0.1724
2000-08-09,-2.5818
2000-08-10,-1.7668
2000-08-11,3.5971
2000-08-14,2.691
2000-08-15,-4.4801
2000-08-16,0.531
2000-08-17,-0.5282
2000-08-18,0.531
2000-08-21,1.1444
2000-08-22,-0.9574
2000-08-23,-1.9332
2000-08-24,0.5376
2000-08-25,-0.713
2000-08-28,0.7181
2000-08-29,0.713
2000-08-30,1.0619
2000-08-31,2.9772
2000-09-01,-2.0408
2000-09-05,0.3472
2000-09-06,1.6436
2000-09-07,2.5532
2000-09-08,2.4066
2000-09-11,1.4586999999999999
2000-09-12,0.639
2000-09-13,0.1587
2000-09-14,-0.7924
2000-09-15,0.0799
2000-09-18,-0.9577
2000-09-19,0.0
2000-09-20,2.9009
2000-09-21,-0.1566
2000-09-22,-1.1764999999999999
2000-09-25,0.5079
2000-09-26,-0.1895
2000-09-27,0.3165
2000-09-28,1.8927
2000-09-29,0.3096
2000-10-02,0.6543
2000-10-03,-0.1104
2000-10-04,-2.3821
2000-10-05,-0.5031
2000-10-06,-3.287
2000-10-09,-0.6536
2000-10-10,2.7368
2000-10-11,2.2029
2000-10-12,-0.4887
2000-10-13,-0.1889
2000-10-16,1.0598
2000-10-17,0.0375
2000-10-18,-0.7737
2000-10-19,1.308
2000-10-20,2.2967
2000-10-23,1.335
2000-10-24,1.7964
2000-10-25,2.6
2000-10-26,1.9723000000000002
2000-10-27,7.1067
2000-10-30,4.9029
2000-10-31,3.4828
2000-11-01,-2.7176
2000-11-02,0.2485
2000-11-03,2.1123
2000-11-06,0.2719
2000-11-07,1.4334
2000-11-08,-1.4036
2000-11-09,-1.2202
2000-11-10,-5.7059
2000-11-13,0.4367
2000-11-14,5.5901
2000-11-15,-1.5196
2000-11-16,-5.9831
2000-11-17,2.1813
2000-11-20,-5.4404
2000-11-21,-4.1534
2000-11-22,-6.5287
2000-11-24,5.8104
2000-11-27,4.1387
2000-11-28,-0.9769
2000-11-29,4.5964
2000-11-30,-2.4652
2000-12-01,1.5165
2000-12-04,-0.249
2000-12-05,12.8378
2000-12-06,-5.7511
2000-12-07,3.0612
2000-12-08,6.6832
2000-12-11,1.7633
2000-12-12,-9.2567
2000-12-13,6.9347
2000-12-14,-3.8722
2000-12-15,1.4372
2000-12-18,5.0506
2000-12-19,-2.6975
2000-12-20,-4.5733
2000-12-21,4.2095
2000-12-22,1.4603
2000-12-26,5.6542
2000-12-27,8.2707
2000-12-28,1.7974
2000-12-29,-0.8026
2001-01-02,-5.6634
2001-01-03,2.5728999999999997
2001-01-04,1.1706
2001-01-05,2.8926
2001-01-08,6.8112
2001-01-09,-1.1129
2001-01-10,-2.8517
2001-01-11,-2.0744
2001-01-12,1.9344999999999999
2001-01-16,-1.9762
2001-01-17,2.2
2001-01-18,0.0
2001-01-19,-7.2407
2001-01-22,-7.6793
2001-01-23,4.4333
2001-01-24,0.9453
2001-01-25,0.4075
2001-01-26,-1.468
2001-01-29,-0.3067
2001-01-30,0.0879
2001-01-31,1.0101
2001-02-01,2.6087
2001-02-02,-3.0763
2001-02-05,7.5457
2001-02-06,8.4553
2001-02-07,0.0825
2001-02-08,-1.5055
2001-02-09,-1.597
2001-02-12,7.4189
2001-02-13,-0.5396
2001-02-14,4.1591
2001-02-15,2.6042
2001-02-16,-3.4856
2001-02-20,-2.7349
2001-02-21,-1.0454
2001-02-22,-1.6393
2001-02-23,0.5556
2001-02-26,6.6298
2001-02-27,0.6908
2001-02-28,0.1715
2001-03-01,0.6849
2001-03-02,4.034
2001-03-05,1.6804999999999999
2001-03-06,5.0932
2001-03-07,-0.5936
2001-03-08,-2.7208
2001-03-09,0.0
2001-03-12,-4.1321
2001-03-13,1.6502
2001-03-14,-2.4351
2001-03-15,2.5291
2001-03-16,-2.1746
2001-03-19,2.1898
2001-03-20,0.0
2001-03-21,1.2987
2001-03-22,0.0
2001-03-23,2.5321
2001-03-26,3.7824
2001-03-27,0.1205
2001-03-28,-0.361
2001-03-29,2.657
2001-03-30,-4.1176
2001-04-02,-1.5337
2001-04-03,1.5575999999999999
2001-04-04,1.5337
2001-04-05,1.0272
2001-04-06,-0.7177
2001-04-09,-0.1205
2001-04-10,1.1761
2001-04-11,-0.5961
2001-04-12,1.0435
2001-04-16,-1.6559
2001-04-17,-0.4225
2001-04-18,2.2727
2001-04-19,4.0593
2001-04-20,-2.8474
2001-04-23,2.286
2001-04-24,4.8711
2001-04-25,5.3279
2001-04-26,-1.297
2001-04-27,3.0223
2001-04-30,-2.7449
2001-05-01,-0.5876
2001-05-02,-0.2639
2001-05-03,-2.1164
2001-05-04,0.1351
2001-05-07,3.7138999999999998
2001-05-08,2.5347
2001-05-09,-1.2690000000000001
2001-05-10,4.3702
2001-05-11,-5.1232
2001-05-14,4.3614
2001-05-15,-0.4975
2001-05-16,-1.25
2001-05-17,-1.0127
2001-05-18,-0.2813
2001-05-21,-4.5755
2001-05-22,-1.8975
2001-05-23,-1.3699
2001-05-24,1.9444
2001-05-25,-3.2752
2001-05-29,-6.406
2001-05-30,2.6667
2001-05-31,1.1492
2001-06-01,-1.455
2001-06-04,-2.3529
2001-06-05,-1.2048
2001-06-06,-7.8354
2001-06-07,0.2316
2001-06-08,4.2904
2001-06-11,-2.7658
2001-06-12,-2.3628
2001-06-13,0.0
2001-06-14,-3.0
2001-06-15,-3.0928
2001-06-18,-0.0709
2001-06-19,1.4904
2001-06-20,3.5315
2001-06-21,3.9176
2001-06-22,-0.9425
2001-06-25,0.3937
2001-06-26,-0.2876
2001-06-27,0.2884
2001-06-28,2.9412000000000003
2001-06-29,-6.0317
2001-07-02,2.1959
2001-07-03,0.9256
2001-07-05,3.1772
2001-07-06,-0.1587
2001-07-09,-3.3068
2001-07-10,-0.0658
2001-07-11,2.0072
2001-07-12,2.4516
2001-07-13,3.1171
2001-07-16,-0.513
2001-07-17,2.0809
2001-07-18,1.9242
2001-07-19,3.2448
2001-07-20,0.8571
2001-07-23,-1.6997
2001-07-24,-3.3141
2001-07-25,-0.149
2001-07-26,-0.8955
2001-07-27,0.0602
2001-07-30,2.348
2001-07-31,3.6765
2001-08-01,-1.0213
2001-08-02,1.4617
2001-08-03,-1.1299
2001-08-06,-4.2857
2001-08-07,-5.3672
2001-08-08,-1.5835
2001-08-09,0.641
2001-08-10,0.6051
2001-08-13,-2.5324
2001-08-14,-1.9162
2001-08-15,2.1854
2001-08-16,3.208
2001-08-17,-3.2967
2001-08-20,-0.7143
2001-08-21,0.5559
2001-08-22,1.1381999999999999
2001-08-23,2.09
2001-08-24,3.3071
2001-08-27,-3.3537
2001-08-28,-0.5994
2001-08-29,3.1736
2001-08-30,0.2768
2001-08-31,-1.227
2001-09-04,2.1739
2001-09-05,1.3678
2001-09-06,0.1499
2001-09-07,-3.3473
2001-09-10,-3.4446
2001-09-17,-8.886800000000001
2001-09-18,-5.6338
2001-09-19,3.7313
2001-09-20,-4.4964
2001-09-21,-1.3183
2001-09-24,5.916
2001-09-25,-2.3423
2001-09-26,-0.9299
2001-09-27,4.9985
2001-09-28,-0.3122
2001-10-01,0.8825
2001-10-02,3.2593
2001-10-03,3.1632
2001-10-04,-1.9603000000000002
2001-10-05,-1.074
2001-10-08,-2.1919
2001-10-09,2.7995
2001-10-10,3.8981
2001-10-11,5.2356
2001-10-12,-1.8634
2001-10-15,1.5
2001-10-16,2.2074
2001-10-17,-6.6561
2001-10-18,0.9477
2001-10-19,2.6222
2001-10-22,0.3155
2001-10-23,1.0063
2001-10-24,0.8406
2001-10-25,-2.1303
2001-10-26,2.8076
2001-10-29,-2.915
2001-10-30,-3.129
2001-10-31,3.2953
2001-11-01,5.338
2001-11-02,-2.2489
2001-11-05,-0.7669
2001-11-06,1.391
2001-11-07,6.7073
2001-11-08,-2.5143
2001-11-09,-1.1723
2001-11-12,2.4318
2001-11-13,3.0689
2001-11-14,0.5618
2001-11-15,-4.4134
2001-11-16,0.9293
2001-11-19,-1.4129
2001-11-20,-2.2026
2001-11-21,0.0601
2001-11-23,0.2641
2001-11-26,-0.7423
2001-11-27,1.6284999999999998
2001-11-28,0.0
2001-11-29,4.1543
2001-11-30,3.4188
2001-12-03,1.1019
2001-12-04,2.8174
2001-12-05,5.0829
2001-12-06,-4.4285
2001-12-07,1.0661
2001-12-10,-3.9164
2001-12-11,2.9076
2001-12-12,2.4558
2001-12-13,0.799
2001-12-14,-1.5596999999999999
2001-12-17,0.7792
2001-12-18,1.4175
2001-12-19,4.5743
2001-12-20,-2.3086
2001-12-21,-2.1891
2001-12-24,0.9664
2001-12-26,0.1864
2001-12-27,-1.066
2001-12-28,3.4307
2001-12-31,0.2457
2002-01-02,-4.2892
2002-01-03,0.128
2002-01-04,-0.7928
2002-01-07,0.9281
2002-01-08,1.6602999999999999
2002-01-09,0.2764
2002-01-10,-0.2756
2002-01-11,-1.7588
2002-01-14,0.2046
2002-01-15,1.7101
2002-01-16,-0.3714
2002-01-17,3.1434
2002-01-18,-1.3187
2002-01-22,0.8414
2002-01-23,1.3988
2002-01-24,1.8780000000000001
2002-01-25,3.0692
2002-01-28,7.8639
2002-01-29,-0.4274
2002-01-30,3.4335
2002-01-31,-0.4274
2002-02-01,0.8959
2002-02-04,2.7382999999999997
2002-02-05,0.5025
2002-02-06,0.0
2002-02-07,-2.396
2002-02-08,2.4548
2002-02-11,-0.04
2002-02-12,1.9607999999999999
2002-02-13,2.0801
2002-02-14,-0.9612
2002-02-15,0.5435
2002-02-19,0.9653
2002-02-20,-2.8948
2002-02-21,1.3074
2002-02-22,2.0603
2002-02-25,5.0467
2002-02-26,3.8796
2002-02-27,-1.2077
2002-02-28,3.254
2002-03-01,2.6518
2002-03-04,0.2
2002-03-05,-3.3001
2002-03-06,2.8279
2002-03-07,-1.0539
2002-03-08,-0.7946
2002-03-11,0.2897
2002-03-12,0.8496
2002-03-13,-1.9377
2002-03-14,-1.6357
2002-03-15,0.8245
2002-03-18,-1.2474
2002-03-19,2.2807
2002-03-20,-6.0034
2002-03-21,1.5511
2002-03-22,5.2111
2002-03-25,2.5619
2002-03-26,7.3272
2002-03-27,-0.931
2002-03-28,-1.1746
2002-04-01,0.0634
2002-04-02,0.8869
2002-04-03,0.157
2002-04-04,1.7241
2002-04-05,2.2342
2002-04-08,3.3911
2002-04-09,1.7522
2002-04-10,-2.0085
2002-04-11,0.3216
2002-04-12,3.4684
2002-04-15,0.493
2002-04-16,-0.7989
2002-04-17,4.408
2002-04-18,-0.4141
2002-04-19,-0.2636
2002-04-22,0.2589
2002-04-23,2.9732
2002-04-24,-0.1689
2002-04-25,-1.7978
2002-04-26,-1.6288
2002-04-29,1.3136
2002-04-30,-0.1216
2002-05-01,3.313
2002-05-02,1.6360999999999999
2002-05-03,-1.2878
2002-05-06,-3.9791
2002-05-07,1.087
2002-05-08,-0.4032
2002-05-09,1.6194
2002-05-10,-3.8486000000000002
2002-05-13,0.4806
2002-05-14,3.3677
2002-05-15,-1.2633
2002-05-16,-3.771
2002-05-17,1.6795
2002-05-20,0.7598
2002-05-21,-2.0792
2002-05-22,-1.9531
2002-05-23,2.1628
2002-05-24,0.8357
2002-05-28,-2.2099
2002-05-29,-1.1299
2002-05-30,-3.6429
2002-05-31,-1.8532
2002-06-03,-1.9485999999999999
2002-06-04,-2.0182
2002-06-05,2.5157
2002-06-06,2.9141
2002-06-07,-0.149
2002-06-10,-2.2239
2002-06-11,0.7785
2002-06-12,1.033
2002-06-13,-4.6505
2002-06-14,0.4717
2002-06-17,4.5383
2002-06-18,1.2006000000000001
2002-06-19,0.5887
2002-06-20,1.3235000000000001
2002-06-21,-1.016
2002-06-24,0.5865
2002-06-25,-3.0612
2002-06-26,0.4511
2002-06-27,0.8982
2002-06-28,-4.1543
2002-07-01,-1.0836
2002-07-02,-4.5321
2002-07-03,1.4687999999999999
2002-07-05,4.0388
2002-07-08,-0.3882
2002-07-09,-3.0398
2002-07-10,-3.6174
2002-07-11,-0.9174
2002-07-12,-1.6835
2002-07-15,2.7329
2002-07-16,-5.6604
2002-07-17,-3.7102
2002-07-18,-0.1835
2002-07-19,-1.5625
2002-07-22,-8.4967
2002-07-23,4.0816
2002-07-24,9.0196
2002-07-25,-1.9388
2002-07-26,1.9771999999999998
2002-07-29,5.7554
2002-07-30,-0.5102
2002-07-31,-1.3675
2002-08-01,-1.9064
2002-08-02,-4.8233
2002-08-05,1.0767
2002-08-06,5.8586
2002-08-07,-2.6683
2002-08-08,3.5614
2002-08-09,1.8726
2002-08-12,-1.5003
2002-08-13,-1.0292
2002-08-14,2.773
2002-08-15,5.1433
2002-08-16,-1.2029
2002-08-19,5.3571
2002-08-20,-1.3867
2002-08-21,-1.25
2002-08-22,1.7405
2002-08-23,-1.2442
2002-08-26,3.2283
2002-08-27,-4.5004
2002-08-28,-3.2268
2002-08-29,-1.6177000000000001
2002-08-30,-0.5034
2002-09-03,-1.6863000000000001
2002-09-04,3.036
2002-09-05,3.3794
2002-09-06,2.4154999999999998
2002-09-09,1.6667
2002-09-10,-0.0928
2002-09-11,0.3096
2002-09-12,-1.9907
2002-09-13,2.4406
2002-09-16,0.9069
2002-09-17,-1.9405999999999999
2002-09-18,-0.0404
2002-09-19,-4.8951
2002-09-20,3.5882
2002-09-23,-1.8866
2002-09-24,-3.2154
2002-09-25,0.6645
2002-09-26,1.9802
2002-09-27,-1.9579
2002-09-30,-1.0299
2002-10-01,3.4019
2002-10-02,0.3935
2002-10-03,-3.2129
2002-10-04,-4.7303
2002-10-07,-3.4843
2002-10-08,2.7978
2002-10-09,-3.5996
2002-10-10,1.0929
2002-10-11,6.4865
2002-10-14,0.5076
2002-10-15,6.5657
2002-10-16,-4.2654
2002-10-17,6.2706
2002-10-18,0.3106
2002-10-21,5.1084
2002-10-22,-1.3255
2002-10-23,2.9851
2002-10-24,-2.029
2002-10-25,0.074
2002-10-28,-1.5521
2002-10-29,0.9009
2002-10-30,-1.3393
2002-10-31,2.2624
2002-11-01,2.1386
2002-11-04,2.0939
2002-11-05,0.2829
2002-11-06,-1.8336000000000001
2002-11-07,-6.3218
2002-11-08,-3.9509
2002-11-11,0.9198
2002-11-12,-1.4241
2002-11-13,1.1236
2002-11-14,1.5873
2002-11-15,1.5625
2002-11-18,-2.0
2002-11-19,0.2198
2002-11-20,-0.6109
2002-11-21,7.5649999999999995
2002-11-22,-1.978
2002-11-25,2.2422
2002-11-26,-3.3626
2002-11-27,2.7231
2002-11-29,-2.5037000000000003
2002-12-02,1.5106000000000002
2002-12-03,-5.5149
2002-12-04,1.7419
2002-12-05,-2.0898
2002-12-06,1.8182
2002-12-09,-2.2516
2002-12-10,-1.5028000000000001
2002-12-11,3.1385
2002-12-12,1.3292
2002-12-13,-0.3086
2002-12-16,4.8762
2002-12-17,-0.2952
2002-12-18,-1.1103
2002-12-19,0.0
2002-12-20,0.2246
2002-12-23,-0.1046
2002-12-24,0.3439
2002-12-26,1.1742
2002-12-27,-2.2063
2002-12-30,-0.5994
2002-12-31,-1.0636
2003-01-02,3.2159
2003-01-03,-0.4451
2003-01-06,-0.4501
2003-01-07,0.7515
2003-01-08,1.9316
2003-01-09,-0.2041
2003-01-10,1.227
2003-01-13,0.2886
2003-01-14,-0.7194
2003-01-15,-0.7391
2003-01-16,1.9127
2003-01-17,-0.2865
2003-01-21,0.431
2003-01-22,-2.7897
2003-01-23,2.8992
2003-01-24,-4.6053
2003-01-27,-1.3493
2003-01-28,-0.9878
2003-01-29,1.1819
2003-01-30,-0.182
2003-01-31,1.0638
2003-02-03,-1.3323
2003-02-04,0.1311
2003-02-05,2.1309
2003-02-06,-2.0864
2003-02-07,0.1826
2003-02-10,1.337
2003-02-11,-0.4498
2003-02-12,-0.9036
2003-02-13,-1.2918
2003-02-14,2.5343
2003-02-18,0.7568
2003-02-19,0.0
2003-02-20,-1.0432
2003-02-21,0.6024
2003-02-24,-0.5988
2003-02-25,0.9036
2003-02-26,-0.7463
2003-02-27,-0.3759
2003-02-28,0.2113
2003-03-03,-0.7381
2003-03-04,-6.8285
2003-03-05,-0.3257
2003-03-06,-0.5719
2003-03-07,0.9203
2003-03-10,0.4397
2003-03-11,-1.8319999999999999
2003-03-12,0.3303
2003-03-13,4.6914
2003-03-14,0.2358
2003-03-17,2.5098000000000003
2003-03-18,0.3826
2003-03-19,0.1524
2003-03-20,0.9893
2003-03-21,5.4258
2003-03-24,-2.3588
2003-03-25,-0.4422
2003-03-26,-0.3794
2003-03-27,1.1928
2003-03-28,-1.383
2003-03-31,-2.6627
2003-04-01,3.2675
2003-04-02,2.4253
2003-04-03,-0.9684
2003-04-04,0.2554
2003-04-07,-0.2894
2003-04-08,0.4325
2003-04-09,1.2312
2003-04-10,1.7844
2003-04-11,0.3506
2003-04-14,2.7533
2003-04-15,-0.7073
2003-04-16,-0.5753
2003-04-17,-0.1791
2003-04-21,-1.8634
2003-04-22,2.2504
2003-04-23,0.6878
2003-04-24,0.0546
2003-04-25,-0.6881
2003-04-28,-0.4619
2003-04-29,-0.6215
2003-04-30,-0.5559
2003-05-01,-1.4675
2003-05-02,2.1277
2003-05-05,0.0
2003-05-06,0.8333
2003-05-07,1.1019
2003-05-08,1.1499
2003-05-09,1.8938000000000001
2003-05-12,1.9828000000000001
2003-05-13,-0.8425
2003-05-14,0.2876
2003-05-15,0.2607
2003-05-16,0.039
2003-05-19,-3.5088
2003-05-20,0.404
2003-05-21,2.2133
2003-05-22,-0.6562
2003-05-23,5.1123
2003-05-27,-1.2191
2003-05-28,2.5471
2003-05-29,-0.0025
2003-05-30,1.1787
2003-06-02,-1.0055
2003-06-03,0.0867
2003-06-04,1.7327
2003-06-05,3.3212
2003-06-06,-2.6846
2003-06-09,-3.2063
2003-06-10,3.0
2003-06-11,1.7112
2003-06-12,0.4653
2003-06-13,0.8432
2003-06-16,3.8158
2003-06-17,-1.1798
2003-06-18,-1.0676
2003-06-19,-1.9471
2003-06-20,-3.7893
2003-06-23,-1.107
2003-06-24,1.99
2003-06-25,-0.4878
2003-06-26,2.5735
2003-06-27,-0.8483
2003-06-30,-0.9519
2003-07-01,0.3041
2003-07-02,2.6076
2003-07-03,0.0
2003-07-07,1.7730000000000001
2003-07-08,1.4285999999999999
2003-07-09,-0.5496
2003-07-10,-1.7156
2003-07-11,1.9189
2003-07-14,1.0368
2003-07-15,-4.5506
2003-07-16,-0.5959
2003-07-17,0.4796
2003-07-18,-1.5513
2003-07-21,-0.0606
2003-07-22,-0.815
2003-07-23,-0.4133
2003-07-24,-0.2947
2003-07-25,0.4975
2003-07-28,0.5465
2003-07-29,0.0609
2003-07-30,-0.2436
2003-07-31,-0.1221
2003-08-01,0.3912
2003-08-04,0.8281
2003-08-05,-0.4831
2003-08-06,1.5777
2003-08-07,-0.0717
2003-08-08,0.9087
2003-08-11,0.5924
2003-08-12,1.0318
2003-08-13,-3.2946
2003-08-14,0.6847
2003-08-15,0.8166
2003-08-18,2.4347
2003-08-19,1.6348
2003-08-20,-0.5704
2003-08-21,0.4475
2003-08-22,0.1713
2003-08-25,-0.6271
2003-08-26,0.0574
2003-08-27,-0.9174
2003-08-28,0.8681
2003-08-29,-0.5164
2003-09-02,-0.1153
2003-09-03,2.3095
2003-09-04,3.7246
2003-09-05,-0.6529
2003-09-08,-1.0296
2003-09-09,-0.7304
2003-09-10,-2.1182
2003-09-11,0.7973
2003-09-12,1.5819
2003-09-15,1.7798
2003-09-16,-0.3279
2003-09-17,0.1096
2003-09-18,0.9967
2003-09-19,0.8567
2003-09-22,-2.1935000000000002
2003-09-23,0.3738
2003-09-24,-0.7119
2003-09-25,1.3900000000000001
2003-09-26,0.0979
2003-09-29,0.9783
2003-09-30,0.4306
2003-10-01,4.8232
2003-10-02,-0.184
2003-10-03,0.1844
2003-10-06,1.227
2003-10-07,1.0101
2003-10-08,0.06
2003-10-09,2.9382
2003-10-10,2.8155
2003-10-13,1.0104
2003-10-14,0.7759
2003-10-15,-2.9685
2003-10-16,-0.7648
2003-10-17,-3.6609
2003-10-20,-1.4
2003-10-21,-0.0101
2003-10-22,-1.0549
2003-10-23,0.4941
2003-10-24,-2.2278000000000002
2003-10-27,2.4518
2003-10-28,-0.8126
2003-10-29,1.3265
2003-10-30,-1.3902
2003-10-31,0.5754
2003-11-03,2.121
2003-11-04,-2.6572
2003-11-05,1.5415999999999999
2003-11-06,-0.5567
2003-11-07,-5.0382
2003-11-10,0.0
2003-11-11,0.7481
2003-11-12,1.9958
2003-11-13,-1.0681
2003-11-14,-0.369
2003-11-17,-0.0529
2003-11-18,-0.4235
2003-11-19,0.0
2003-11-20,0.4785
2003-11-21,0.582
2003-11-24,1.2099
2003-11-25,1.6632
2003-11-26,0.1022
2003-11-28,0.3064
2003-12-01,0.8126
2003-12-02,-1.4121000000000001
2003-12-03,-0.6148
2003-12-04,-0.7732
2003-12-05,-0.0519
2003-12-08,0.0312
2003-12-09,-0.9145
2003-12-10,-1.6256
2003-12-11,2.1322
2003-12-12,1.8789
2003-12-15,-2.0512
2003-12-16,-0.6255
2003-12-17,1.4737
2003-12-18,1.4398
2003-12-19,-1.9306999999999999
2003-12-22,0.5422
2003-12-23,-0.0187
2003-12-24,-0.8631
2003-12-26,1.0777
2003-12-29,-0.5176
2003-12-30,-1.717
2003-12-31,-1.3235000000000001
2004-01-02,-7.1352
2004-01-05,-0.1733
2004-01-06,1.6204
2004-01-07,0.6834
2004-01-08,-3.224
2004-01-09,4.1496
2004-01-12,-2.6375
2004-01-13,0.2305
2004-01-14,3.1627
2004-01-15,-2.1182
2004-01-16,0.2278
2004-01-20,-0.2273
2004-01-21,2.2779
2004-01-22,-0.8909
2004-01-23,-1.8538999999999999
2004-01-26,1.7745
2004-01-27,-2.2497
2004-01-28,-4.603
2004-01-29,2.5332
2004-01-30,2.2353
2004-02-02,0.1151
2004-02-03,3.4483
2004-02-04,0.0
2004-02-05,2.2222
2004-02-06,5.0
2004-02-09,-1.2422
2004-02-10,-1.782
2004-02-11,2.0277
2004-02-12,-0.2092
2004-02-13,-2.4109
2004-02-17,0.5371
2004-02-18,-0.4274
2004-02-19,-0.9549
2004-02-20,-3.7481999999999998
2004-02-23,0.2814
2004-02-24,-0.1122
2004-02-25,-1.4607
2004-02-26,3.3067
2004-02-27,2.0971
2004-03-01,1.8378
2004-03-02,-1.2208
2004-03-03,0.4836
2004-03-04,0.4813
2004-03-05,1.0538
2004-03-08,-0.9901
2004-03-09,0.4255
2004-03-10,-1.6928
2004-03-11,-1.7263
2004-03-12,-0.4386
2004-03-15,0.5507
2004-03-16,2.5192
2004-03-17,0.8013
2004-03-18,-1.4308
2004-03-19,1.0753
2004-03-22,-1.3298
2004-03-23,-0.3235
2004-03-24,-2.8123
2004-03-25,1.6138
2004-03-26,-1.4239
2004-03-29,0.5556
2004-03-30,2.0442
2004-03-31,-0.379
2004-04-01,0.6522
2004-04-02,-2.5918
2004-04-05,-0.6652
2004-04-06,1.5625
2004-04-07,0.2527
2004-04-08,-1.7867
2004-04-12,-1.7969
2004-04-13,-0.7728
2004-04-14,-0.4696
2004-04-15,-0.1151
2004-04-16,2.6498
2004-04-19,0.1122
2004-04-20,-0.4507
2004-04-21,2.7725999999999997
2004-04-22,2.3449
2004-04-23,-1.9485999999999999
2004-04-26,0.131
2004-04-27,0.6543
2004-04-28,-2.3835
2004-04-29,-0.1332
2004-04-30,0.2445
2004-05-03,-0.2217
2004-05-04,-1.0556
2004-05-05,0.393
2004-05-06,-0.783
2004-05-07,-7.5536
2004-05-10,0.978
2004-05-11,1.6907999999999999
2004-05-12,-0.0024
2004-05-13,1.6602999999999999
2004-05-14,1.0421
2004-05-17,-0.5665
2004-05-18,0.9302
2004-05-19,-1.6082999999999998
2004-05-20,1.5175
2004-05-21,0.2307
2004-05-24,1.7490999999999999
2004-05-25,2.9179
2004-05-26,0.5165
2004-05-27,2.274
2004-05-28,-2.1379
2004-06-01,0.0546
2004-06-02,-0.8734
2004-06-03,-1.3216
