ticker,GERN US Equity
2000-05-23,-6.5292
2000-05-24,-0.3676
2000-05-25,-5.5351
2000-05-26,1.9531
2000-05-30,11.1111
2000-05-31,-0.3448
2000-06-01,7.9585
2000-06-02,7.6923
2000-06-05,9.5238
2000-06-06,8.4239
2000-06-07,6.2657
2000-06-08,-7.0755
2000-06-09,6.599
2000-06-12,14.7619
2000-06-13,-2.6971
2000-06-14,-7.6759
2000-06-15,-2.0785
2000-06-16,3.066
2000-06-19,8.0092
2000-06-20,-0.4237
2000-06-21,19.1489
2000-06-22,-8.392900000000001
2000-06-23,2.1442
2000-06-26,2.2901
2000-06-27,-6.3433
2000-06-28,6.5737
2000-06-29,-8.2243
2000-06-30,4.277
2000-07-03,-2.7344
2000-07-05,-2.8112
2000-07-06,-5.5785
2000-07-07,1.5316999999999998
2000-07-10,-3.4483
2000-07-11,-1.7856999999999998
2000-07-12,1.1364
2000-07-13,-6.2921
2000-07-14,-0.4796
2000-07-17,6.0241
2000-07-18,15.0
2000-07-19,-3.1621
2000-07-20,-7.7551
2000-07-21,-0.2212
2000-07-24,-3.7694
2000-07-25,-5.9908
2000-07-26,-1.4706000000000001
2000-07-27,-6.7164
2000-07-28,-10.4
2000-07-31,3.5714
2000-08-01,4.3103
2000-08-02,-2.4793
2000-08-03,1.9774
2000-08-04,1.108
2000-08-07,5.7534
2000-08-08,-4.6632
2000-08-09,-4.3478
2000-08-10,-3.125
2000-08-11,6.4516
2000-08-14,12.6722
2000-08-15,-5.1345
2000-08-16,-4.1237
2000-08-17,3.7634
2000-08-18,-1.2953000000000001
2000-08-21,2.0997
2000-08-22,0.2571
2000-08-23,4.6154
2000-08-24,24.2647
2000-08-25,-6.1144
2000-08-28,-3.9916
2000-08-29,1.0941
2000-08-30,18.8312
2000-08-31,-5.8288
2000-09-01,3.675
2000-09-05,-1.4925
2000-09-06,-5.8712
2000-09-07,0.0
2000-09-08,-4.6278
2000-09-11,-3.5865
2000-09-12,5.9081
2000-09-13,2.4793
2000-09-14,3.4274
2000-09-15,-6.4327
2000-09-18,-5.0
2000-09-19,5.2632
2000-09-20,-0.8333
2000-09-21,-7.1429
2000-09-22,6.7873
2000-09-25,-3.3898
2000-09-26,-3.5088
2000-09-27,-3.1818
2000-09-28,6.1033
2000-09-29,0.4425
2000-10-02,-13.2159
2000-10-03,-9.8985
2000-10-04,8.7324
2000-10-05,-1.5544
2000-10-06,-7.3684
2000-10-09,0.5682
2000-10-10,-0.565
2000-10-11,-9.0909
2000-10-12,0.0
2000-10-13,8.75
2000-10-16,7.1839
2000-10-17,-6.7024
2000-10-18,3.4483
2000-10-19,2.2222
2000-10-20,8.6957
2000-10-23,3.75
2000-10-24,-6.506
2000-10-25,-5.1546
2000-10-26,0.0
2000-10-27,-2.9891
2000-10-30,-3.6414999999999997
2000-10-31,9.3023
2000-11-01,-3.9894
2000-11-02,8.0332
2000-11-03,-3.3333
2000-11-06,1.061
2000-11-07,13.6483
2000-11-08,-9.0069
2000-11-09,-5.5838
2000-11-10,-2.6882
2000-11-13,-8.011
2000-11-14,3.003
2000-11-15,11.9534
2000-11-16,-8.5938
2000-11-17,1.4245
2000-11-20,-8.427
2000-11-21,-1.5337
2000-11-22,-9.6573
2000-11-24,13.4483
2000-11-27,-0.9119
2000-11-28,-7.362
2000-11-29,-3.9735
2000-11-30,-8.6207
2000-12-01,8.6792
2000-12-04,-7.9861
2000-12-05,15.4717
2000-12-06,-5.2288
2000-12-07,-4.1379
2000-12-08,14.0288
2000-12-11,5.9937000000000005
2000-12-12,2.3810000000000002
2000-12-13,-11.0465
2000-12-14,-2.2876
2000-12-15,-2.3411
2000-12-18,-0.6849
2000-12-19,-1.3793
2000-12-20,-13.2867
2000-12-21,-4.8387
2000-12-22,11.0169
2000-12-26,-4.5802
2000-12-27,0.8
2000-12-28,-0.7937
2000-12-29,-1.2
2001-01-02,-4.0486
2001-01-03,8.4388
2001-01-04,-1.1673
2001-01-05,-7.874
2001-01-08,-2.9915000000000003
2001-01-09,0.4405
2001-01-10,6.1404
2001-01-11,7.8512
2001-01-12,3.8314
2001-01-16,9.2251
2001-01-17,-3.0405
2001-01-18,-2.439
2001-01-19,0.3571
2001-01-22,2.1352
2001-01-23,6.9686
2001-01-24,-0.3257
2001-01-25,-3.5948
2001-01-26,1.0169
2001-01-29,5.3690999999999995
2001-01-30,3.5032
2001-01-31,-4.0
2001-02-01,-1.9231
2001-02-02,-3.9215999999999998
2001-02-05,-3.4013999999999998
2001-02-06,5.2817
2001-02-07,-4.0134
2001-02-08,-1.7422
2001-02-09,-3.9007
2001-02-12,6.6421
2001-02-13,-5.8824
2001-02-14,-0.7353
2001-02-15,2.5926
2001-02-16,-3.2491
2001-02-20,-2.6119
2001-02-21,-7.2797
2001-02-22,-0.8264
2001-02-23,4.1667
2001-02-26,5.6
2001-02-27,-4.5455
2001-02-28,-2.3810000000000002
2001-03-01,-3.252
2001-03-02,0.8403
2001-03-05,1.25
2001-03-06,2.8807
2001-03-07,-2.4
2001-03-08,-7.7869
2001-03-09,3.1111
2001-03-12,-14.2241
2001-03-13,1.5074999999999998
2001-03-14,-6.9307
2001-03-15,-3.1915
2001-03-16,-3.2967
2001-03-19,14.2045
2001-03-20,-6.4677
2001-03-21,-11.7021
2001-03-22,-4.8193
2001-03-23,5.0633
2001-03-26,3.012
2001-03-27,5.848
2001-03-28,-4.4199
2001-03-29,-4.0462
2001-03-30,0.6024
2001-04-02,-2.9939999999999998
2001-04-03,-1.2346
2001-04-04,-5.1563
2001-04-05,7.4135
2001-04-06,-6.7485
2001-04-09,14.2105
2001-04-10,1.8433000000000002
2001-04-11,4.3439
2001-04-12,3.6427
2001-04-16,-1.5899999999999999
2001-04-17,1.9558
2001-04-18,2.5021
2001-04-19,2.9292
2001-04-20,-3.1621
2001-04-23,-6.2857
2001-04-24,-0.6098
2001-04-25,6.5732
2001-04-26,-1.0691
2001-04-27,8.6451
2001-04-30,5.8914
2001-05-01,-1.0116
2001-05-02,-3.7226
2001-05-03,-4.8522
2001-05-04,0.3984
2001-05-07,3.1746
2001-05-08,0.3077
2001-05-09,-1.227
2001-05-10,-0.6211
2001-05-11,1.1719
2001-05-14,-5.7915
2001-05-15,2.377
2001-05-16,-0.9608
2001-05-17,4.6079
2001-05-18,-1.2365
2001-05-21,2.1909
2001-05-22,7.5038
2001-05-23,-3.9173999999999998
2001-05-24,2.1497
2001-05-25,0.508
2001-05-29,-3.3935
2001-05-30,-4.7085
2001-05-31,3.9215999999999998
2001-06-01,1.8113000000000001
2001-06-04,1.3343
2001-06-05,2.7798
2001-06-06,-0.0712
2001-06-07,10.2564
2001-06-08,-3.7468
2001-06-11,-3.3557
2001-06-12,-0.7639
2001-06-13,2.3093
2001-06-14,1.2312
2001-06-15,-2.5
2001-06-18,-2.0097
2001-06-19,-1.3437000000000001
2001-06-20,-4.5161
2001-06-21,1.3514
2001-06-22,-3.5556
2001-06-25,-3.9939
2001-06-26,1.8399999999999999
2001-06-27,5.106
2001-06-28,1.6442
2001-06-29,2.9412000000000003
2001-07-02,2.5
2001-07-03,-1.3937
2001-07-05,0.2827
2001-07-06,-5.2854
2001-07-09,7.8125
2001-07-10,-7.5224
2001-07-11,-0.7463
2001-07-12,3.7594
2001-07-13,1.5217
2001-07-16,-2.7837
2001-07-17,3.6711
2001-07-18,4.2493
2001-07-19,-0.4755
2001-07-20,-0.3413
2001-07-23,0.411
2001-07-24,-5.9345
2001-07-25,5.0036
2001-07-26,0.1381
2001-07-27,0.2069
2001-07-30,3.2347
2001-07-31,-0.9333
2001-08-01,-7.8062000000000005
2001-08-02,-3.7956
2001-08-03,-1.9727000000000001
2001-08-06,4.9536
2001-08-07,-0.6858
2001-08-08,-4.2103
2001-08-09,15.814
2001-08-10,-6.6265
2001-08-13,6.8817
2001-08-14,-2.1462
2001-08-15,-1.8506
2001-08-16,1.6061
2001-08-17,-0.3436
2001-08-20,7.5862
2001-08-21,5.2564
2001-08-22,13.1547
2001-08-23,-9.5264
2001-08-24,3.5098000000000003
2001-08-27,1.954
2001-08-28,-3.664
2001-08-29,-0.8777
2001-08-30,-3.1287
2001-08-31,-2.4375
2001-09-04,1.1243
2001-09-05,-1.3589
2001-09-06,-1.9411
2001-09-07,-6.7688
2001-09-10,-7.6027000000000005
2001-09-17,-13.417300000000001
2001-09-18,-10.9589
2001-09-19,-2.6923
2001-09-20,5.336
2001-09-21,-14.9156
2001-09-24,7.4972
2001-09-25,-1.9487
2001-09-26,1.4644
2001-09-27,-3.8144
2001-09-28,2.8939
2001-10-01,19.4792
2001-10-02,8.9799
2001-10-03,12.0
2001-10-04,-8.4286
2001-10-05,-1.3261
2001-10-08,-2.7668
2001-10-09,0.0
2001-10-10,7.3171
2001-10-11,2.4304
2001-10-12,-1.0414
2001-10-15,-2.3916
2001-10-16,1.6844999999999999
2001-10-17,-5.1205
2001-10-18,-0.6349
2001-10-19,0.3994
2001-10-22,2.0684
2001-10-23,-3.8971
2001-10-24,2.5953
2001-10-25,1.1858
2001-10-26,0.0781
2001-10-29,-3.9032
2001-10-30,-2.0309
2001-10-31,-3.6484
2001-11-01,1.9792999999999998
2001-11-02,-3.9661999999999997
2001-11-05,1.9332
2001-11-06,-0.8621
2001-11-07,-2.6087
2001-11-08,-3.9286
2001-11-09,-0.6506
2001-11-12,-3.6483
2001-11-13,-0.5825
2001-11-14,-0.8789
2001-11-15,-2.2672
2001-11-16,2.3198
2001-11-19,9.4581
2001-11-20,-5.4905
2001-11-21,-2.2857
2001-11-23,-0.7797
2001-11-26,7.6621
2001-11-27,-3.1934
2001-11-28,-5.655
2001-11-29,0.6993
2001-11-30,-0.1984
2001-12-03,-6.4612
2001-12-04,1.169
2001-12-05,-0.2101
2001-12-06,1.1579
2001-12-07,-1.0406
2001-12-10,-2.5237
2001-12-11,-2.9126
2001-12-12,-4.1111
2001-12-13,-0.927
2001-12-14,-3.7427
2001-12-17,11.1786
2001-12-18,-8.9617
2001-12-19,-0.3601
2001-12-20,1.2048
2001-12-21,1.9048
2001-12-24,0.3505
2001-12-26,1.2806
2001-12-27,1.3793
2001-12-28,-2.7211
2001-12-31,1.3986
2002-01-02,-1.2644
2002-01-03,-1.5133999999999999
2002-01-04,1.8913
2002-01-07,1.6240999999999999
2002-01-08,2.0548
2002-01-09,-2.9083
2002-01-10,3.8018
2002-01-11,12.6526
2002-01-14,-10.8374
2002-01-15,2.8729
2002-01-16,-0.8593
2002-01-17,-2.0585
2002-01-18,-2.0976
2002-01-22,0.1088
2002-01-23,8.8036
2002-01-24,-1.451
2002-01-25,-0.0013
2002-01-28,-1.7894999999999999
2002-01-29,-3.8585000000000003
2002-01-30,-1.5608
2002-01-31,1.2458
2002-02-01,3.6913
2002-02-04,-6.6882
2002-02-05,0.0
2002-02-06,-2.5434
2002-02-07,-1.4235
2002-02-08,3.4898
2002-02-11,2.093
2002-02-12,1.2528000000000001
2002-02-13,0.6749
2002-02-14,-4.9176
2002-02-15,-1.2911000000000001
2002-02-19,-2.9762
2002-02-20,-1.8405
2002-02-21,-2.25
2002-02-22,1.7774999999999999
2002-02-25,-0.9926
2002-02-26,-0.5076
2002-02-27,-1.148
2002-02-28,-3.3548
2002-03-01,-5.3405000000000005
2002-03-04,3.385
2002-03-05,3.0014
2002-03-06,9.9338
2002-03-07,-2.8916
2002-03-08,3.2258
2002-03-11,0.2404
2002-03-12,-3.2374
2002-03-13,0.1239
2002-03-14,1.7327
2002-03-15,-0.7299
2002-03-18,-0.7353
2002-03-19,0.6667
2002-03-20,-3.7282
2002-03-21,4.3312
2002-03-22,0.3663
2002-03-25,-4.3796
2002-03-26,-1.3995
2002-03-27,-0.5161
2002-03-28,-1.297
2002-04-01,1.0512
2002-04-02,1.4304000000000001
2002-04-03,-4.359
2002-04-04,5.63
2002-04-05,-3.934
2002-04-08,-1.0568
2002-04-09,11.0814
2002-04-10,-2.7763999999999998
2002-04-11,-3.5728
2002-04-12,-0.7692
2002-04-15,-2.1964
2002-04-16,7.0013
2002-04-17,-1.8395000000000001
2002-04-18,3.1647
2002-04-19,-1.6169
2002-04-22,-1.8587
2002-04-23,-2.399
2002-04-24,-1.8111000000000002
2002-04-25,-3.8208
2002-04-26,-3.4247
2002-04-29,-2.1277
2002-04-30,14.7826
2002-05-01,-5.1768
2002-05-02,-2.3968
2002-05-03,-0.4093
2002-05-06,-5.4795
2002-05-07,-7.971
2002-05-08,-5.6693
2002-05-09,-5.6761
2002-05-10,1.0619
2002-05-13,-0.8757
2002-05-14,6.8905
2002-05-15,2.6446
2002-05-16,-3.7037
2002-05-17,4.3478
2002-05-20,-5.2885
2002-05-21,1.8613
2002-05-22,2.3256
2002-05-23,5.1948
2002-05-24,-9.5679
2002-05-28,2.901
2002-05-29,-6.3018
2002-05-30,4.0708
2002-05-31,3.5714
2002-06-03,-9.1985
2002-06-04,1.6309
2002-06-05,3.0271
2002-06-06,-5.7015
2002-06-07,-1.4652
2002-06-10,-0.5576
2002-06-11,-13.8318
2002-06-12,-8.243
2002-06-13,17.2577
2002-06-14,-1.6129
2002-06-17,2.459
2002-06-18,-3.4
2002-06-19,-3.9337
2002-06-20,-3.8792999999999997
2002-06-21,0.8969
2002-06-24,2.8889
2002-06-25,-0.9679
2002-06-26,1.4135
2002-06-27,-0.2151
2002-06-28,-1.2931
2002-07-01,-10.0368
2002-07-02,3.6329000000000002
2002-07-03,0.9368
2002-07-05,2.0882
2002-07-08,-0.9091
2002-07-09,0.8945
2002-07-10,1.6139999999999999
2002-07-11,0.8949
2002-07-12,0.0
2002-07-15,1.7738
2002-07-16,3.268
2002-07-17,2.3207
2002-07-18,-4.1237
2002-07-19,-4.7312
2002-07-22,10.158
2002-07-23,-5.5328
2002-07-24,6.9414
2002-07-25,-0.2028
2002-07-26,-1.0163
2002-07-29,14.5791
2002-07-30,-3.4050000000000002
2002-07-31,-3.525
2002-08-01,-3.6538
2002-08-02,-9.5808
2002-08-05,-2.8698
2002-08-06,4.5455
2002-08-07,-6.3043
2002-08-08,5.3364
2002-08-09,-3.5463
2002-08-12,0.2541
2002-08-13,-2.964
2002-08-14,6.8075
2002-08-15,-4.3956
2002-08-16,-3.4483
2002-08-19,-4.0476
2002-08-20,-1.4888
2002-08-21,0.2519
2002-08-22,-3.0151
2002-08-23,-7.772
2002-08-26,8.1461
2002-08-27,15.3247
2002-08-28,2.2523
2002-08-29,-2.6652
2002-08-30,-4.9559
2002-09-03,-9.5238
2002-09-04,5.2632
2002-09-05,-6.0
2002-09-06,2.3936
2002-09-09,8.0519
2002-09-10,-3.3654
2002-09-11,0.4928
2002-09-12,11.3913
2002-09-13,5.3333
2002-09-16,-1.6878
2002-09-17,-8.3691
2002-09-18,1.4052
2002-09-19,-5.0808
2002-09-20,-2.6764
2002-09-23,-4.0
2002-09-24,1.8229
2002-09-25,8.6957
2002-09-26,0.2353
2002-09-27,-2.8169
2002-09-30,-5.7971
2002-10-01,5.3846
2002-10-02,-7.2993
2002-10-03,8.1365
2002-10-04,-6.3107
2002-10-07,-0.7772
2002-10-08,1.5666
2002-10-09,-6.4267
2002-10-10,2.7473
2002-10-11,-0.8021
2002-10-14,10.7817
2002-10-15,-8.0292
2002-10-16,-1.3228
2002-10-17,8.5791
2002-10-18,-0.9877
2002-10-21,1.995
2002-10-22,-3.3985
2002-10-23,8.8332
2002-10-24,-5.1163
2002-10-25,0.0
2002-10-28,-4.1667
2002-10-29,1.2788
2002-10-30,3.7626
2002-10-31,-2.6527
2002-11-01,1.0
2002-11-04,2.4752
2002-11-05,-3.1401
2002-11-06,-1.7456
2002-11-07,-3.5533
2002-11-08,2.3684
2002-11-11,7.455
2002-11-12,-5.5024
2002-11-13,-4.0506
2002-11-14,1.5831
2002-11-15,0.0
2002-11-18,-5.1948
2002-11-19,0.2466
2002-11-20,6.3132
2002-11-21,1.5424
2002-11-22,-3.038
2002-11-25,4.4386
2002-11-26,-5.0
2002-11-27,1.8420999999999998
2002-11-29,0.7752
2002-12-02,-1.7949000000000002
2002-12-03,-1.3054999999999999
2002-12-04,-1.8519
2002-12-05,-1.0782
2002-12-06,0.8174
2002-12-09,-1.0811
2002-12-10,1.6393
2002-12-11,9.4086
2002-12-12,-3.1941
2002-12-13,-3.2487
2002-12-16,3.8825
2002-12-17,-3.5354
2002-12-18,-1.8325
2002-12-19,0.2667
2002-12-20,-1.3298
2002-12-23,-0.5391
2002-12-24,-2.981
2002-12-26,-1.6760000000000002
2002-12-27,2.2727
2002-12-30,-3.6111
2002-12-31,3.7464
2003-01-02,0.2778
2003-01-03,-2.4931
2003-01-06,1.1364
2003-01-07,-1.6854
2003-01-08,-3.4286
2003-01-09,2.071
2003-01-10,-1.1594
2003-01-13,-2.0821
2003-01-14,4.8218
2003-01-15,-2.8571
2003-01-16,-1.4706000000000001
2003-01-17,-3.5821
2003-01-21,-7.1517
2003-01-22,-8.6362
2003-01-23,-3.6496
2003-01-24,-8.7121
2003-01-27,-10.7884
2003-01-28,5.1163
2003-01-29,-5.7522
2003-01-30,-1.8779
2003-01-31,0.4785
2003-02-03,3.3333
2003-02-04,-0.9217
2003-02-05,-5.1163
2003-02-06,-1.9607999999999999
2003-02-07,1.0
2003-02-10,-3.9604
2003-02-11,0.0
2003-02-12,-4.1237
2003-02-13,-3.7634
2003-02-14,-1.1173
2003-02-18,12.9944
2003-02-19,-6.0
2003-02-20,1.0638
2003-02-21,-3.6842
2003-02-24,0.5464
2003-02-25,-7.0652
2003-02-26,5.2632
2003-02-27,1.1111
2003-02-28,-7.1429
2003-03-03,2.9586
2003-03-04,-1.6667
2003-03-05,1.1105
2003-03-06,-3.4682
2003-03-07,-1.7964
2003-03-10,-7.3171
2003-03-11,-7.2368
2003-03-12,12.766
2003-03-13,4.4025
2003-03-14,-1.2048
2003-03-17,5.4878
2003-03-18,142.7746
2003-03-19,-7.8571
2003-03-20,-9.5607
2003-03-21,-3.1429
2003-03-24,14.4543
2003-03-25,-6.4948
2003-03-26,-0.2205
2003-03-27,1.105
2003-03-28,18.8525
2003-03-31,21.6092
2003-04-01,27.5992
2003-04-02,-4.7407
2003-04-03,-2.3327999999999998
2003-04-04,-8.4236
2003-04-07,-4.1906
2003-04-08,-8.892900000000001
2003-04-09,-3.7849
2003-04-10,-15.1139
2003-04-11,7.3171
2003-04-14,0.0
2003-04-15,7.2727
2003-04-16,-3.178
2003-04-17,2.6258
2003-04-21,-5.3305
2003-04-22,-1.5766
2003-04-23,-0.9153
2003-04-24,14.3187
2003-04-25,-2.0202
2003-04-28,-3.299
2003-04-29,-0.8529
2003-04-30,-0.4301
2003-05-01,-1.6631
2003-05-02,7.1821
2003-05-05,-0.6148
2003-05-06,-1.6495
2003-05-07,0.2096
2003-05-08,-2.0921
2003-05-09,1.2821
2003-05-12,1.2658
2003-05-13,-0.8333
2003-05-14,-1.0714
2003-05-15,8.3032
2003-05-16,4.1176
2003-05-19,-2.2599
2003-05-20,-5.395
2003-05-21,-0.611
2003-05-22,5.9426
2003-05-23,2.5145
2003-05-27,-2.6414999999999997
2003-05-28,0.7752
2003-05-29,-2.8846
2003-05-30,0.5941
2003-06-02,-0.5906
2003-06-03,1.3860999999999999
2003-06-04,0.3906
2003-06-05,24.3191
2003-06-06,-8.1377
2003-06-09,18.569
2003-06-10,14.6552
2003-06-11,4.5113
2003-06-12,-3.9568
2003-06-13,-4.9938
2003-06-16,1.3141
2003-06-17,-2.7237
2003-06-18,-4.1333
2003-06-19,-4.5897
2003-06-20,3.4985
2003-06-23,-1.1268
2003-06-24,0.8547
2003-06-25,-0.9887
2003-06-26,0.1427
2003-06-27,1.567
2003-06-30,3.2258
2003-07-01,-1.4946
2003-07-02,2.1517
2003-07-03,-2.7815
2003-07-07,-0.2778
2003-07-08,25.2089
2003-07-09,-5.4505
2003-07-10,9.0588
2003-07-11,-4.315
2003-07-14,-4.5096
2003-07-15,3.1877
2003-07-16,-2.2883
2003-07-17,-5.2693
2003-07-18,0.1236
2003-07-21,-4.321
2003-07-22,5.2903
2003-07-23,-2.2059
2003-07-24,-2.2556
2003-07-25,2.1795
2003-07-28,2.5094
2003-07-29,4.896
2003-07-30,-4.2007
2003-07-31,0.0
2003-08-01,-4.3849
2003-08-04,-4.0764
2003-08-05,2.2576
2003-08-06,-5.3247
2003-08-07,-8.5048
2003-08-08,-1.6492
2003-08-11,6.7073
2003-08-12,0.4286
2003-08-13,0.825
2003-08-14,2.1163
2003-08-15,-2.3211
2003-08-18,2.1216
2003-08-19,6.3712
2003-08-20,2.3438
2003-08-21,-0.7634
2003-08-22,-2.5641
2003-08-25,-2.6316
2003-08-26,7.2973
2003-08-27,-0.5038
2003-08-28,3.038
2003-08-29,-1.9656
2003-09-02,1.6291
2003-09-03,-1.233
2003-09-04,5.7428
2003-09-05,0.1181
2003-09-08,4.2453
2003-09-09,1.1312
2003-09-10,-6.0403
2003-09-11,0.2381
2003-09-12,2.4941
2003-09-15,0.4635
2003-09-16,-0.4614
2003-09-17,-1.1587
2003-09-18,8.6049
2003-09-19,2.5475
2003-09-22,0.7368
2003-09-23,54.6813
2003-09-24,-6.573
2003-09-25,-8.7491
2003-09-26,2.8526
2003-09-29,5.0077
2003-09-30,0.4402
2003-10-01,-2.3375
2003-10-02,0.0748
2003-10-03,-2.4439
2003-10-06,1.5091999999999999
2003-10-07,6.566
2003-10-08,-0.1416
2003-10-09,-2.5532
2003-10-10,-0.2911
2003-10-13,5.1825
2003-10-14,12.0749
2003-10-15,-8.3591
2003-10-16,3.2432
2003-10-17,-2.4869
2003-10-20,-8.255
2003-10-21,3.5113
2003-10-22,-3.5336
2003-10-23,1.1722
2003-10-24,-0.7965
2003-10-27,2.1898
2003-10-28,-6.5714
2003-10-29,-1.3761
2003-10-30,-2.4031000000000002
2003-10-31,0.556
2003-11-03,0.079
2003-11-04,-5.0513
2003-11-05,-0.4988
2003-11-06,0.7519
2003-11-07,6.6335
2003-11-10,-5.4432
2003-11-11,-2.8783
2003-11-12,2.0322
2003-11-13,3.1535
2003-11-14,-7.0796
2003-11-17,-4.329
2003-11-18,-0.6335
2003-11-19,-2.6412
2003-11-20,3.087
2003-11-21,-1.1797
2003-11-24,2.4793
2003-11-25,5.3763
2003-11-26,1.1054
2003-11-28,1.7662
2003-12-01,4.1322
2003-12-02,-0.873
2003-12-03,-2.7222
2003-12-04,0.2469
2003-12-05,0.9031
2003-12-08,-3.0919
2003-12-09,-7.7246
2003-12-10,-7.7343
2003-12-11,-2.86
2003-12-12,-2.0305
2003-12-15,3.7306
2003-12-16,-3.0969
2003-12-17,3.1959
2003-12-18,-0.2997
2003-12-19,1.002
2003-12-22,-0.7937
2003-12-23,-0.3
2003-12-24,0.1003
2003-12-26,0.1002
2003-12-29,0.4004
2003-12-30,3.4895
2003-12-31,-3.9499
2004-01-02,1.3439999999999999
2004-01-05,0.8511
2004-01-06,-1.1776
2004-01-07,6.6533999999999995
2004-01-08,-2.2346
2004-01-09,0.4762
2004-01-12,0.1896
2004-01-13,0.0946
2004-01-14,1.1342
2004-01-15,0.6542
2004-01-16,-0.1857
2004-01-20,2.2326
2004-01-21,6.0055
2004-01-22,0.4292
2004-01-23,-0.8547
2004-01-26,0.7759
2004-01-27,0.941
2004-01-28,-3.9831
2004-01-29,-2.8244
2004-01-30,-0.545
2004-02-02,-1.9178
2004-02-03,-0.2793
2004-02-04,-5.2288
2004-02-05,-1.3793
2004-02-06,5.3946
2004-02-09,-1.4218
2004-02-10,3.9423
2004-02-11,-0.9251
2004-02-12,2.3343
2004-02-13,-2.0985
2004-02-17,0.7456
2004-02-18,2.4052
2004-02-19,-5.0587
2004-02-20,0.4757
2004-02-23,-1.4205
2004-02-24,-3.1124
2004-02-25,0.4362
2004-02-26,1.8756
2004-02-27,-11.2403
2004-03-01,-2.2926
2004-03-02,-1.4525000000000001
2004-03-03,3.7415000000000003
2004-03-04,1.5301
2004-03-05,-0.5382
2004-03-08,-2.2727
2004-03-09,-0.7752
2004-03-10,-2.1205
2004-03-11,-2.7366
2004-03-12,4.3376
2004-03-15,-3.2584
2004-03-16,-4.1812
2004-03-17,4.2424
2004-03-18,1.1628
2004-03-19,0.0115
2004-03-22,-4.4937000000000005
2004-03-23,-1.2034
2004-03-24,1.0962
2004-03-25,5.0602
2004-03-26,0.1147
2004-03-29,2.52
2004-03-30,1.8994
2004-03-31,3.0702
2004-04-01,-1.8085
2004-04-02,2.0585
2004-04-05,2.017
2004-04-06,-3.7461
2004-04-07,3.3514
2004-04-08,-1.3598
2004-04-12,-0.8484
2004-04-13,-3.9572000000000003
2004-04-14,-0.7795
2004-04-15,3.9282
2004-04-16,-1.7279
2004-04-19,3.7363
2004-04-20,-5.7203
2004-04-21,2.3596
2004-04-22,0.5488
2004-04-23,-0.5459
2004-04-26,12.2942
2004-04-27,-4.0078
2004-04-28,-4.6843
2004-04-29,-7.906
2004-04-30,-12.181
2004-05-03,12.5495
2004-05-04,-4.4601
2004-05-05,-0.7371
2004-05-06,-1.3614
2004-05-07,-2.5094
2004-05-10,-5.148
2004-05-11,4.2062
2004-05-12,4.2969
2004-05-13,-2.7466
2004-05-14,-2.3106999999999998
2004-05-17,-1.5769
2004-05-18,0.0
