ticker,TGLS US Equity
2013-12-03,0.0
2013-12-04,-0.59
2013-12-05,0.5836
2013-12-06,-0.0885
2013-12-10,-0.4921
2013-12-11,0.6924
2013-12-12,0.0
2013-12-13,-1.7682
2013-12-16,-6.9
2013-12-17,9.4522
2013-12-18,0.0
2013-12-19,0.6869
2013-12-20,-0.7797
2013-12-23,-7.3674
2013-12-26,-7.211
2013-12-27,8.5714
2013-12-30,-6.8421
2013-12-31,-3.3898
2014-01-02,0.5848
2014-01-03,0.0
2014-01-06,9.5465
2014-01-07,-1.2028
2014-01-08,6.9009
2014-01-09,-8.5427
2014-01-10,-1.0989
2014-01-13,-3.8889
2014-01-14,1.7341
2014-01-15,4.5455
2014-01-16,-2.1739
2014-01-17,-0.6667
2014-01-21,3.6913
2014-01-22,7.767
2014-01-23,0.1001
2014-01-24,0.0
2014-01-27,-0.5
2014-01-28,0.0
2014-01-29,0.5025
2014-01-30,-0.1
2014-01-31,-0.6006
2014-02-04,-1.8127
2014-02-05,1.7436
2014-02-07,-1.2097
2014-02-11,1.2245
2014-02-13,0.8065
2014-02-19,0.0
2014-02-24,2.6
2014-02-25,-2.0468
2014-02-26,0.0
2014-02-27,2.2886
2014-02-28,-0.7782
2014-03-03,-1.7647
2014-03-04,3.992
2014-03-05,0.2879
2014-03-06,-0.7656
2014-03-07,0.2893
2014-03-10,-1.9231
2014-03-11,0.3922
2014-03-12,-0.0977
2014-03-13,-0.2933
2014-03-14,0.098
2014-03-17,1.8609
2014-03-18,0.1154
2014-03-19,2.766
2014-03-20,-0.7909
2014-03-21,-0.6159
2014-03-24,0.0
2014-03-25,0.0
2014-04-01,3.7915
2014-04-02,-1.9178
2014-04-03,0.5587
2014-04-04,0.0
2014-04-07,-0.0012
2014-04-15,-0.0914
2014-04-17,0.0927
2014-04-21,0.0
2014-04-23,-3.8889
2014-04-24,3.5645
2014-04-25,-1.9535
2014-04-28,1.3283
2014-04-29,-0.3745
2014-04-30,-2.6316
2014-05-01,-0.0965
2014-05-02,-0.1932
2014-05-05,0.0
2014-05-06,-1.2585
2014-05-07,1.2745
2014-05-08,0.0
2014-05-09,1.0649
2014-05-12,0.1916
2014-05-13,-1.2428
2014-05-14,1.2585
2014-05-15,0.956
2014-05-16,1.3258
2014-05-19,0.4673
2014-05-20,-0.093
2014-05-21,-2.2335
2014-05-27,0.4988
2014-05-28,4.2407
2014-05-29,-1.3636
2014-05-30,-0.4608
2014-06-02,-5.0
2014-06-03,5.848
2014-06-04,1.2891
2014-06-05,0.0
2014-06-06,0.0
2014-06-09,5.4545
2014-06-10,0.2069
2014-06-11,-0.6366
2014-06-12,4.2424
2014-06-13,0.3322
2014-06-16,5.7119
2014-06-17,0.9397
2014-06-18,0.7768
2014-06-19,-4.004
2014-06-20,-7.7787
2014-06-23,7.8261
2014-06-24,-0.4032
2014-06-25,-0.8097
2014-06-26,-1.4694
2014-06-27,-0.1657
2014-06-30,0.249
2014-07-01,1.7384
2014-07-02,-6.3466000000000005
2014-07-03,6.1685
2014-07-07,-0.802
2014-07-08,-6.3686
2014-07-09,-0.4405
2014-07-10,0.0
2014-07-11,-0.885
2014-07-14,-0.4464
2014-07-17,0.0
2014-07-21,1.9927000000000001
2014-07-23,-2.7452
2014-07-24,3.9783
2014-07-25,-2.6087
2014-07-28,3.5714
2014-07-29,0.1724
2014-07-30,-4.389
2014-07-31,-3.6904
2014-08-01,5.0467
2014-08-05,-2.1352
2014-08-07,2.2727
2014-08-08,-1.3333
2014-08-11,-1.3514
2014-08-12,-0.274
2014-08-13,1.2821
2014-08-14,-0.6329
2014-08-15,-0.364
2014-08-18,1.8265
2014-08-19,-1.0762
2014-08-20,0.4533
2014-08-21,1.083
2014-08-22,2.6775
2014-08-25,-1.3033000000000001
2014-08-26,-0.3524
2014-08-28,-0.0884
2014-08-29,-0.6637
2014-09-02,0.667
2014-09-03,-1.1493
2014-09-04,0.0
2014-09-05,-0.1791
2014-09-08,-1.4888
2014-09-09,-0.4006
2014-09-10,-0.2742
2014-09-11,2.9331
2014-09-16,-1.2467
2014-09-17,1.4426999999999999
2014-09-18,-0.2667
2014-09-19,0.2674
2014-09-22,-0.8
2014-09-23,-0.8961
2014-09-24,-0.4521
2014-09-25,2.1798
2014-09-26,-2.5778
2014-09-29,-0.0912
2014-10-01,2.4657999999999998
2014-10-03,-1.9607999999999999
2014-10-07,0.0
2014-10-08,-0.3636
2014-10-09,0.0912
2014-10-10,0.8204
2014-10-13,-0.9934
2014-10-14,-3.4714
2014-10-15,-1.6082999999999998
2014-10-16,0.0048
2014-10-17,0.4759
2014-10-20,-0.7656
2014-10-21,1.2536
2014-10-22,-1.8094999999999999
2014-10-23,1.838
2014-10-24,-1.1381000000000001
2014-10-27,2.1195
2014-10-28,-1.6981000000000002
2014-10-29,-0.8637
2014-10-30,0.0
2014-10-31,0.6776
2014-11-04,-0.8474
2014-11-05,0.7576
2014-11-06,-0.1925
2014-11-07,0.0964
2014-11-10,-0.4817
2014-11-11,-2.2265
2014-11-12,-0.495
2014-11-14,1.194
2014-11-17,-1.1799
2014-11-18,2.0896
2014-11-19,-2.0468
2014-11-20,0.4975
2014-11-21,1.7822
2014-11-24,3.1128
2014-11-25,-4.8113
2014-11-26,-0.0991
2014-11-28,5.6548
2014-12-01,-0.4695
2014-12-02,-4.2453
2014-12-04,0.2956
2014-12-05,0.7859
2014-12-08,0.3996
2014-12-09,-1.2717
2014-12-10,0.59
2014-12-11,-0.782
2014-12-12,0.0985
2014-12-15,-0.5906
2014-12-16,0.297
2014-12-17,-0.0987
2014-12-18,1.2846
2014-12-22,0.5854
2014-12-23,-0.388
2014-12-26,-0.1947
2014-12-29,0.1951
2014-12-31,-1.1685
2015-01-02,-2.069
2015-01-05,-0.3018
2015-01-07,1.8163
2015-01-08,-2.4777
2015-01-09,-0.4065
2015-01-14,0.5102
2015-01-15,0.0
2015-01-16,1.9289
2015-01-21,0.1992
2015-01-22,0.3976
2015-01-23,-0.9882
2015-01-26,0.7981
2015-01-27,0.3968
2015-01-28,-1.9763
2015-01-29,-0.2016
2015-01-30,-0.7071
2015-02-02,0.5086
2015-02-03,1.0121
2015-02-04,0.6012
2015-02-05,0.8964
2015-02-06,-0.2962
2015-02-09,-0.7921
2015-02-10,-2.9939999999999998
2015-02-11,1.0288
2015-02-12,-0.2037
2015-02-13,0.9184
2015-02-18,-1.9211
2015-02-19,1.0309
2015-02-20,0.3846
2015-02-23,0.1252
2015-02-24,1.5228000000000002
2015-02-25,-0.5
2015-02-26,-0.5025
2015-02-27,1.5164
2015-03-02,-1.0958
2015-03-04,0.8048
2015-03-05,-0.8982
2015-03-06,0.2027
2015-03-09,-0.5038
2015-03-10,-0.8081
2015-03-11,0.5092
2015-03-12,-0.2026
2015-03-13,1.1168
2015-03-16,0.3012
2015-03-17,-0.3385
2015-03-19,-1.3679000000000001
2015-03-20,0.8147
2015-03-23,0.202
2015-03-24,-2.4194
2015-03-25,-0.8264
2015-03-31,-3.125
2015-04-01,-3.1183
2015-04-02,-0.111
2015-04-06,-2.2222
2015-04-07,5.1136
2015-04-08,-0.7581
2015-04-09,5.1199
2015-04-10,1.5556999999999999
2015-04-13,-3.0612
2015-04-14,-6.3158
2015-04-15,0.2247
2015-04-16,3.6996
2015-04-17,8.1081
2015-04-20,13.5
2015-04-21,-0.6167
2015-04-22,6.1846
2015-04-23,-1.483
2015-04-24,-0.678
2015-04-27,-1.7917999999999998
2015-04-28,0.1738
2015-04-29,1.301
2015-04-30,-1.5411000000000001
2015-05-01,-0.6522
2015-05-04,-2.058
2015-05-05,0.0011
2015-05-06,0.3575
2015-05-07,2.4043
2015-05-08,0.8696
2015-05-11,-0.3448
2015-05-12,-0.692
2015-05-13,-0.6969
2015-05-14,-2.807
2015-05-15,1.8051
2015-05-18,2.2163
2015-05-19,-0.3469
2015-05-20,0.9574
2015-05-21,0.1724
2015-05-22,0.6885
2015-05-26,-1.7094
2015-05-27,1.8260999999999998
2015-05-28,-0.2562
2015-05-29,1.4555
2015-06-01,0.3376
2015-06-02,1.3457
2015-06-03,1.8256999999999999
2015-06-04,-0.489
2015-06-05,-0.2457
2015-06-08,1.0673
2015-06-09,0.7311
2015-06-10,0.7258
2015-06-11,-0.4804
2015-06-12,1.6895
2015-06-15,-0.9494
2015-06-16,0.0
2015-06-17,0.639
2015-06-18,0.7143
2015-06-19,0.0788
2015-06-22,2.3622
2015-06-23,3.9231
2015-06-24,-0.5181
2015-06-25,-2.0833
2015-06-26,-0.6839
2015-06-29,-0.9181
2015-06-30,-2.471
2015-07-01,1.4252
2015-07-02,-0.079
2015-07-06,-1.7959
2015-07-07,-0.5569
2015-07-08,0.88
2015-07-09,-0.6344
2015-07-10,2.3144
2015-07-13,1.17
2015-07-14,2.0817
2015-07-15,-1.284
2015-07-16,7.4216
2015-07-17,-4.9145
2015-07-20,-2.2481
2015-07-21,0.001
2015-07-22,-0.613
2015-07-23,-0.3855
2015-07-24,0.0
2015-07-27,-2.7864
2015-07-28,1.3535
2015-07-29,-0.2357
2015-07-30,-0.0787
2015-07-31,0.2364
2015-08-03,1.2579
2015-08-04,0.1553
2015-08-05,-0.7752
2015-08-06,0.4687
2015-08-07,0.0778
2015-08-10,2.1756
2015-08-11,8.4411
2015-08-12,1.3324
2015-08-13,-4.5675
2015-08-14,2.1755
2015-08-17,1.4904
2015-08-18,0.5594
2015-08-19,-4.9374
2015-08-20,-3.4382
2015-08-21,-0.3788
2015-08-24,-0.9125
2015-08-25,-0.1535
2015-08-26,1.8447
2015-08-27,3.2453
2015-08-28,-1.5351
2015-08-31,1.7066
2015-09-01,-3.2838
2015-09-02,0.2264
2015-09-03,-0.8283
2015-09-04,0.6074
2015-09-08,1.8868
2015-09-09,3.1111
2015-09-10,-0.3592
2015-09-11,1.2257
2015-09-14,-1.7094
2015-09-15,-1.0145
2015-09-16,2.489
2015-09-17,-1.0009
2015-09-18,3.1755
2015-09-21,-1.6783000000000001
2015-09-22,-0.4267
2015-09-23,-0.9286
2015-09-24,1.2257
2015-09-25,-0.9224
2015-09-28,-1.2257
2015-09-29,-1.4556
2015-09-30,1.3294000000000001
2015-10-01,2.4781
2015-10-02,1.9203000000000001
2015-10-05,-0.5583
2015-10-06,2.1053
2015-10-07,-1.7869000000000002
2015-10-08,0.4899
2015-10-09,0.1393
2015-10-12,-2.0167
2015-10-13,0.3549
2015-10-14,1.1351
2015-10-15,0.1364
2015-10-16,0.6285
2015-10-19,-0.694
2015-10-20,-0.0699
2015-10-21,0.5594
2015-10-22,-0.765
2015-10-23,4.2747
2015-10-26,-0.4704
2015-10-27,-1.418
2015-10-28,-1.0959
2015-10-29,-1.8014000000000001
2015-10-30,2.3986
2015-11-02,1.584
2015-11-03,-0.678
2015-11-04,-0.0683
2015-11-05,-0.4098
2015-11-06,-0.4115
2015-11-09,1.2397
2015-11-10,1.4285999999999999
2015-11-11,-0.1341
2015-11-12,-1.0745
2015-11-13,-1.0862
2015-11-16,0.8922
2015-11-17,-1.4294
2015-11-18,2.9685
2015-11-19,0.4692
2015-11-20,0.2001
2015-11-23,-0.6658
2015-11-24,-0.2011
2015-11-25,0.5373
2015-11-27,-0.2004
2015-11-30,0.7363
2015-12-01,0.0664
2015-12-02,-0.7304
2015-12-03,0.0669
2015-12-04,0.4011
2015-12-07,-0.1997
2015-12-08,-0.5337
2015-12-09,-3.89
2015-12-10,-1.1165
2015-12-11,-1.6231
2015-12-14,-0.5739
2015-12-15,-1.1544
2015-12-16,1.6787999999999998
2015-12-17,-1.6511
2015-12-18,0.9489
2015-12-21,-2.8923
2015-12-22,0.5212
2015-12-23,-0.5926
2015-12-24,-0.5216
2015-12-28,-0.0749
2015-12-29,1.3493
2015-12-30,0.4438
2015-12-31,1.1782
2016-01-04,-0.9461
2016-01-05,-0.8817
2016-01-06,1.1861
2016-01-07,0.0733
2016-01-08,-0.5857
2016-01-11,0.1473
2016-01-12,-1.6912
2016-01-13,0.0
2016-01-14,0.2992
2016-01-15,-0.7457
2016-01-19,-0.8264
2016-01-20,-0.3788
2016-01-21,0.1521
2016-01-22,0.0
2016-01-25,-0.7593
2016-01-26,0.9946
2016-01-27,-1.2121
2016-01-28,-4.1411
2016-01-29,-5.44
2016-02-01,-5.2453
2016-02-02,-1.7856999999999998
2016-02-03,0.0
2016-02-04,-2.1818
2016-02-05,1.3941
2016-02-08,-3.758
2016-02-09,0.2857
2016-02-10,0.7597
2016-02-11,-4.0528
2016-02-12,0.5894
2016-02-16,-2.4414
2016-02-17,2.9029
2016-02-18,0.9728
2016-02-19,8.3815
2016-02-22,-4.7111
2016-02-23,2.9851
2016-02-24,1.5399
2016-02-25,-1.8733
2016-02-26,-0.9091
2016-02-29,1.3761
2016-03-01,0.0
2016-03-02,1.086
2016-03-03,1.0743
2016-03-04,4.6944
2016-03-07,3.6379
2016-03-08,-4.4898
2016-03-09,4.7009
2016-03-10,1.7143000000000002
2016-03-11,-0.0803
2016-03-14,0.4819
2016-03-15,-0.2398
2016-03-16,-0.4006
2016-03-17,2.9767
2016-03-18,2.8125
2016-03-21,1.8237
2016-03-22,1.4925
2016-03-23,-1.4706000000000001
2016-03-24,0.5224
2016-03-28,-2.1529
2016-03-29,-3.4143
2016-03-30,-4.3991
2016-03-31,3.9441
2016-04-01,-8.3004
2016-04-04,0.6897
2016-04-05,6.1644
2016-04-06,-0.8065
2016-04-07,-10.0813
2016-04-08,-1.8976
2016-04-11,-4.4147
2016-04-12,-0.2037
2016-04-13,0.6763
2016-04-14,-0.096
2016-04-15,1.9212
2016-04-18,3.4873
2016-04-19,0.1821
2016-04-20,5.0
2016-04-21,-2.9436999999999998
2016-04-22,0.446
2016-04-25,-0.7982
2016-04-26,-0.0011
2016-04-27,0.0895
2016-04-28,-2.3256
2016-04-29,-1.4652
2016-05-02,-1.5798999999999999
2016-05-03,2.6250999999999998
2016-05-04,0.2956
2016-05-05,2.2007
2016-05-06,-0.9874
2016-05-09,4.9864
2016-05-10,-0.3886
2016-05-11,1.3437000000000001
2016-05-12,-0.1711
2016-05-13,1.6280999999999999
2016-05-16,-0.5902
2016-05-17,-2.4596999999999998
2016-05-18,0.7826
2016-05-19,-0.4745
2016-05-20,1.5171000000000001
2016-05-23,-1.4518
2016-05-24,1.9931
2016-05-25,1.9541
2016-05-26,-8.0833
2016-05-27,0.6346
2016-05-31,4.2342
2016-06-01,1.0372
2016-06-02,0.941
2016-06-03,0.0847
2016-06-06,0.5715
2016-06-07,-2.7573
2016-06-08,1.2987
2016-06-09,-1.7949000000000002
2016-06-10,-2.3487999999999998
2016-06-13,-1.7835999999999999
2016-06-14,-0.6352
2016-06-15,-0.3653
2016-06-16,-1.0082
2016-06-17,1.9444
2016-06-20,4.4505
2016-06-21,-1.913
2016-06-22,0.5319
2016-06-23,0.5291
2016-06-24,-3.0702
2016-06-27,-2.7149
2016-06-28,5.5814
2016-06-29,-2.8194
2016-06-30,2.5385
2016-07-01,1.3263
2016-07-05,-1.1344
2016-07-06,-0.1765
2016-07-07,0.0
2016-07-08,0.0
2016-07-11,-0.1768
2016-07-12,0.0886
2016-07-13,-0.4425
2016-07-14,-0.5333
2016-07-15,-1.2511
2016-07-18,0.4525
2016-07-19,0.4505
2016-07-20,0.0
2016-07-21,0.4484
2016-07-22,-0.8036
2016-07-25,0.09
2016-07-26,-0.7194
2016-07-27,0.0906
2016-07-28,0.0
2016-07-29,0.0
2016-08-01,-1.5385
2016-08-02,-1.1949
2016-08-03,2.2326
2016-08-04,-0.364
2016-08-05,4.9315
2016-08-08,1.3925
2016-08-09,-0.6009
2016-08-10,-0.6045
2016-08-11,1.6507
2016-08-12,2.3932
2016-08-15,0.7513
2016-08-16,-0.1657
2016-08-17,-0.4149
2016-08-18,2.5
2016-08-19,0.8943
2016-08-22,-1.1280999999999999
2016-08-23,2.282
2016-08-24,-0.3984
2016-08-25,0.8
2016-08-26,-0.0794
2016-08-29,-0.1589
2016-08-30,-0.0796
2016-08-31,0.7166
2016-09-01,-0.3162
2016-09-02,-0.0793
2016-09-06,0.6349
2016-09-07,-0.0789
2016-09-08,-1.3418
2016-09-09,-1.2
2016-09-12,0.4858
2016-09-13,0.7252
2016-09-14,0.0
2016-09-15,-0.08
2016-09-16,-3.2826
2016-09-19,2.4834
2016-09-20,0.1616
2016-09-21,0.5242
2016-09-22,-0.081
2016-09-23,0.3244
2016-09-26,-1.2934999999999999
2016-09-27,-2.5389
2016-09-28,-0.5042
2016-09-29,0.549
2016-09-30,1.134
2016-10-03,-1.3289
2016-10-04,1.7256
2016-10-05,-0.1241
2016-10-06,0.9114
2016-10-07,-0.7389
2016-10-10,2.1505
2016-10-11,-2.915
2016-10-12,-4.0867
2016-10-13,0.4348
2016-10-14,2.1645
2016-10-17,-1.6949
2016-10-18,0.6897
2016-10-19,1.113
2016-10-20,-0.8467
2016-10-21,-1.3664
2016-10-24,0.0866
2016-10-25,-0.2595
2016-10-26,0.0867
2016-10-27,0.8666
2016-10-28,-0.1718
2016-10-31,3.1842
2016-11-01,0.0
2016-11-02,-2.9191000000000003
2016-11-03,-1.1168
2016-11-04,-0.2606
2016-11-07,2.1777
2016-11-08,-2.046
2016-11-09,-0.6092
2016-11-10,1.4011
2016-11-11,1.468
2016-11-14,-1.1915
2016-11-15,8.9147
2016-11-16,-3.1238
2016-11-17,-4.1633
2016-11-18,-0.3407
2016-11-21,-0.3419
2016-11-22,0.6861
2016-11-23,1.7888
2016-11-25,0.0
2016-11-28,-2.3431
2016-11-29,2.3993
2016-11-30,2.3431
2016-12-01,-2.6165000000000003
2016-12-02,-0.8396
2016-12-05,0.0
2016-12-06,0.5927
2016-12-07,-0.4209
2016-12-08,-0.0845
2016-12-09,-0.5922
2016-12-12,-0.5106
2016-12-13,-0.3422
2016-12-14,-0.4292
2016-12-15,-0.1724
2016-12-16,0.6908
2016-12-19,-0.1715
2016-12-20,1.8900000000000001
2016-12-21,-2.1922
2016-12-22,1.3793
2016-12-23,-0.5102
2016-12-27,3.4615
2016-12-28,2.0868
2016-12-29,-0.9812
2016-12-30,1.1561
2017-01-03,-0.6531
2017-01-04,-0.4108
2017-01-05,-0.5776
2017-01-06,-1.0788
2017-01-09,0.0
2017-01-10,-0.6711
2017-01-11,-0.2534
2017-01-12,1.6088
2017-01-13,0.0
2017-01-17,-1.1667
2017-01-18,-1.5177
2017-01-19,0.4281
2017-01-20,0.5968
2017-01-23,-0.8475
2017-01-24,0.7692
2017-01-25,0.6902
2017-01-26,0.0727
2017-01-27,2.6936
2017-01-30,-2.46
2017-01-31,0.3372
2017-02-01,-0.5025
2017-02-02,-0.9259
2017-02-03,1.0195
2017-02-06,-0.5887
2017-02-07,-0.423
2017-02-08,-0.9346
2017-02-09,0.4288
2017-02-10,0.2562
2017-02-13,0.0
2017-02-14,2.0443
2017-02-15,-0.6678
2017-02-16,0.3361
2017-02-17,-0.4188
2017-02-21,0.9251
2017-02-22,0.1667
2017-02-23,-1.3311
2017-02-24,-3.2884
2017-02-27,0.3487
2017-02-28,-0.3475
2017-03-01,0.0
2017-03-02,-2.6155
2017-03-03,0.7162
2017-03-06,-0.6667
2017-03-07,0.4922
2017-03-08,1.1576
2017-03-09,-0.7482
2017-03-10,-3.6807
2017-03-13,2.5783
2017-03-14,-1.6158000000000001
2017-03-15,0.2737
2017-03-16,-0.8189
2017-03-17,1.7431
2017-03-20,-0.9017
2017-03-21,0.7734
2017-03-22,-1.7607
2017-03-23,-0.2757
2017-03-24,0.0922
2017-03-27,0.0921
2017-03-28,-0.276
2017-03-29,1.2454
2017-03-30,0.0
2017-03-31,0.0
2017-04-03,-0.2765
2017-04-04,-0.9242
2017-04-05,-1.6791
2017-04-06,0.0949
2017-04-07,0.5687
2017-04-10,-1.885
2017-04-11,-1.4409
2017-04-12,-0.3899
2017-04-13,3.0333
2017-04-17,1.6275
2017-04-18,-1.4144999999999999
2017-04-19,-1.5166
2017-04-20,-1.4166
2017-04-21,-0.1251
2017-04-24,2.8348
2017-04-25,1.5209000000000001
2017-04-26,0.6554
2017-04-27,0.8372
2017-04-28,-0.0923
2017-05-01,0.0
2017-05-02,0.1847
2017-05-03,-1.0138
2017-05-04,-0.5587
2017-05-05,-0.0936
2017-05-08,0.3749
2017-05-09,-0.1867
2017-05-10,-0.4677
2017-05-11,0.3777
2017-05-12,-3.747
2017-05-15,4.8638
2017-05-16,0.0928
2017-05-17,-4.1705
2017-05-18,-1.8375
2017-05-19,0.3941
2017-05-22,-4.7105
2017-05-23,1.7508
2017-05-24,0.0
2017-05-25,-0.3036
2017-05-26,0.5076
2017-05-30,-0.303
2017-05-31,-0.1013
2017-06-01,-0.2028
2017-06-02,-0.6098
2017-06-05,-3.681
2017-06-06,-3.3970000000000002
2017-06-07,1.7582
2017-06-08,-0.9719
2017-06-09,1.0905
2017-06-12,-1.726
2017-06-13,0.5488
2017-06-14,0.8734
2017-06-15,-0.4329
2017-06-16,0.0
2017-06-19,0.9783
2017-06-20,-0.2153
2017-06-21,0.1079
2017-06-22,0.2155
2017-06-23,0.0
2017-06-26,1.2903
2017-06-27,-2.4416
2017-06-28,0.4897
2017-06-29,1.5368
2017-06-30,0.7568
2017-07-03,0.5365
2017-07-05,-1.174
2017-07-06,-2.3758
2017-07-07,1.4381
2017-07-10,0.4362
2017-07-11,0.1086
2017-07-12,1.7354
2017-07-13,-1.0661
2017-07-14,1.6164
2017-07-17,0.6363
2017-07-18,-0.2107
2017-07-19,0.2112
2017-07-20,-0.4215
2017-07-21,-0.2116
2017-07-24,-1.9088
2017-07-25,0.2162
2017-07-26,1.5102
2017-07-27,0.2125
2017-07-28,-0.6363
2017-07-31,-1.7076
2017-08-01,-1.9544000000000001
2017-08-02,-0.9967
2017-08-03,-2.9083
2017-08-04,-1.4977
2017-08-07,-1.7544
2017-08-08,1.4285999999999999
2017-08-09,0.7042
2017-08-10,-5.3613
2017-08-11,-20.8128
2017-08-14,13.6858
2017-08-15,-1.2312
2017-08-16,-0.6925
2017-08-17,-4.8815
2017-08-18,-0.4399
2017-08-21,-5.891
2017-08-22,-1.0955
2017-08-23,-4.5886
2017-08-24,-5.3897
2017-08-25,4.645
2017-08-28,4.5226
2017-08-29,-0.4808
2017-08-30,5.314
2017-08-31,3.211
2017-09-01,3.8519
2017-09-05,8.4165
2017-09-06,-3.6842
2017-09-07,-1.6393
2017-09-08,0.9722
2017-09-11,-4.1265
2017-09-12,0.2869
2017-09-13,-2.5751
2017-09-14,2.6432
2017-09-15,-1.8598
2017-09-18,-0.4373
2017-09-19,2.489
2017-09-20,-0.4286
2017-09-21,1.1478
2017-09-22,0.9929
2017-09-25,-2.2472
2017-09-26,0.7184
2017-09-27,1.8545
2017-09-28,0.0
2017-09-29,-3.8571
2017-10-02,5.052
2017-10-03,-1.1315
2017-10-04,0.7153
2017-10-05,-0.142
2017-10-06,0.1422
2017-10-09,0.0
2017-10-10,0.7102
2017-10-11,1.1283
2017-10-12,0.9763
2017-10-13,-3.0387
2017-10-16,0.8547
2017-10-17,0.0
2017-10-18,-0.2458
2017-10-19,0.2464
2017-10-20,-0.2825
2017-10-23,0.1416
2017-10-24,-0.9901
2017-10-25,1.7143000000000002
2017-10-26,0.8427
2017-10-27,0.8357
2017-10-30,-3.8674
2017-10-31,0.5747
2017-11-01,1.1429
2017-11-02,0.9887
2017-11-03,0.1399
2017-11-06,0.838
2017-11-07,0.277
2017-11-08,-3.8674
2017-11-09,0.7184
2017-11-10,2.2824999999999998
2017-11-13,3.7657
2017-11-14,-0.2688
2017-11-15,-5.3908
2017-11-16,0.4274
2017-11-17,2.5532
2017-11-20,-2.0747
2017-11-21,0.7062
2017-11-22,-0.8415
2017-11-24,1.8388
2017-11-27,-2.6389
2017-11-28,1.1412
2017-11-29,-1.5514999999999999
2017-11-30,-1.1461000000000001
2017-12-01,1.0145
2017-12-04,3.2999
2017-12-05,2.7778
2017-12-06,0.5176
2017-12-07,-1.0527
2017-12-08,0.4076
2017-12-11,-0.8119
2017-12-12,-0.4475
2017-12-13,-0.3727
2017-12-14,1.0316
2017-12-15,0.885
2017-12-18,6.3428
2017-12-19,-1.1421000000000001
2017-12-20,-0.6418
2017-12-21,-1.4212
2017-12-22,-0.7864
2017-12-26,-4.8877
2017-12-27,3.8889
2017-12-28,-1.8717000000000001
2017-12-29,2.0833
2018-01-02,1.3605
2018-01-03,1.6107
2018-01-04,1.1889
2018-01-05,0.7128
2018-01-08,0.4589
2018-01-09,2.7096999999999998
2018-01-10,1.7574999999999998
2018-01-11,13.5816
2018-01-12,-2.8261
2018-01-16,0.5593
2018-01-17,-0.4449
2018-01-18,1.0056
2018-01-19,2.2124
2018-01-22,0.0
2018-01-23,-0.4329
2018-01-24,-0.7609
2018-01-25,0.2191
2018-01-26,-0.765
2018-01-29,0.7709
2018-01-30,0.5464
2018-01-31,-2.7174
2018-02-01,3.7989
2018-02-02,-2.6911
2018-02-05,0.5531
2018-02-06,-1.4301
2018-02-07,0.7812
2018-02-08,-0.6645
2018-02-09,-1.3378
2018-02-12,1.2429000000000001
2018-02-13,-1.8973
2018-02-14,0.9101
2018-02-15,-0.3382
2018-02-16,1.388
2018-02-20,-1.7037
2018-02-21,0.454
