ticker,AFNL US Equity
2008-04-11,0.0
2008-04-14,0.0
2008-04-15,0.0
2008-04-16,0.0
2008-04-21,-5.0
2008-04-22,1.0526
2008-04-23,6.25
2008-04-25,0.0
2008-04-28,0.0
2008-04-29,-2.451
2008-04-30,0.5025
2008-05-02,-1.5
2008-05-06,1.5228000000000002
2008-05-07,-0.2
2008-05-08,-0.7014
2008-05-12,-0.6054
2008-05-13,0.0
2008-05-14,-0.5076
2008-05-19,0.0
2008-05-22,-4.0816
2008-05-28,-4.2553
2008-05-29,-6.6667
2008-05-30,1.1905000000000001
2008-06-03,-1.1764999999999999
2008-06-04,7.1429
2008-06-06,-6.6667
2008-06-09,7.1429
2008-06-10,-4.4444
2008-06-11,-2.3256
2008-06-12,-4.7619
2008-06-13,-7.5
2008-06-17,-2.7027
2008-06-18,-2.7778
2008-06-19,-12.857099999999999
2008-06-20,14.7541
2008-06-23,-17.1429
2008-06-25,10.3448
2008-06-30,0.0
2008-07-01,0.0
2008-07-10,-6.25
2008-07-14,-3.3333
2008-07-23,3.4483
2008-07-30,0.0
2008-08-06,-2.5
2008-08-07,0.0
2008-08-08,-5.0756
2008-08-11,-0.9559
2008-08-12,3.6364
2008-08-28,-3.5088
2008-09-02,0.0
2008-09-09,-16.3636
2008-09-10,-8.6957
2008-09-11,-14.2857
2008-09-12,11.0556
2008-09-15,-24.9625
2008-09-17,-1.6667
2008-09-18,-1.6949
2008-09-23,-3.4483
2008-09-25,-1.8571
2008-09-26,-1.7467000000000001
2008-09-30,-9.2593
2008-10-01,2.0408
2008-10-03,0.0
2008-10-06,-4.0
2008-10-09,0.0
2008-10-10,0.0
2008-10-13,0.0
2008-10-14,4.1667
2008-10-20,0.0
2008-10-22,-4.0
2008-10-23,-4.1667
2008-10-29,-4.3478
2008-11-07,-2.2727
2008-11-11,-6.8837
2008-11-17,2.3976
2008-11-18,4.878
2008-11-25,-34.8837
2008-12-08,-84.2857
2008-12-09,36.3636
2008-12-10,300.0
2008-12-11,-33.3333
2008-12-12,-37.5
2008-12-16,0.0
2008-12-18,0.0
2008-12-19,-38.0
2008-12-22,-2.5806
2008-12-23,0.0
2008-12-29,-0.6623
2008-12-30,33.3333
2008-12-31,-22.5
2009-01-05,61.2903
2009-01-08,0.0
2009-01-09,0.0
2009-01-14,-0.4
2009-01-16,-39.759
2009-01-21,-19.3333
2009-02-02,-54.5455
2009-02-18,0.0
2009-02-19,354.5455
2009-02-20,-10.0
2009-02-23,-33.3333
2009-03-05,50.0
2009-03-23,-11.1111
2009-03-27,0.0
2009-04-02,12.5
2009-04-14,11.1111
2009-04-15,-2.0
2009-04-24,2.0408
2009-04-29,0.0
2009-05-04,0.0
2009-05-05,0.0
2009-05-08,0.0
2009-05-19,0.0
2009-05-22,100.4
2009-06-05,-50.0998
2009-06-10,0.0
2009-06-12,200.0
2009-06-22,-63.3333
2009-06-24,9.0909
2009-06-25,0.0
2009-07-22,10.0
2009-07-28,0.0
2009-07-29,3.0303
2009-08-13,2.9412000000000003
2009-08-20,14.2857
2009-08-21,31.25
2009-09-01,9.5238
2009-09-14,11.3043
2009-09-16,0.0
2009-09-17,0.7813
2009-09-21,0.155
2009-09-23,0.6192
2009-09-24,1.5385
2009-09-28,3.0303
2009-09-29,2.2059
2009-10-06,0.7194
2009-10-07,2.1429
2009-10-08,-2.0979
2009-10-12,7.1429
2009-10-14,9.3333
2009-10-15,-11.5854
2009-10-16,0.0
2009-10-20,0.0
2009-10-22,0.0
2009-10-23,0.0
2009-10-26,0.0
2009-10-27,3.3103
2009-10-30,-3.2043
2009-11-02,0.0
2009-11-03,-13.1034
2009-11-04,-28.5714
2009-11-05,8.8889
2009-11-06,-8.1633
2009-11-11,0.0
2009-11-12,0.0
2009-11-13,11.1111
2009-11-16,0.0
2009-11-17,3.0
2009-11-20,-60.1942
2009-11-23,-1.9512
2009-11-24,16.915399999999998
2009-11-30,-52.3404
2009-12-01,-82.1429
2009-12-03,0.0
2009-12-07,13.75
2009-12-08,18.6813
2009-12-11,7.4074
2009-12-14,0.0
2009-12-15,3.4483
2009-12-16,6.6667
2009-12-17,0.0
2009-12-18,0.0
2009-12-21,6.25
2009-12-22,0.0
2009-12-23,0.0
2009-12-28,0.0
2009-12-29,0.0
2009-12-31,0.0
2010-01-04,0.0
2010-01-07,0.0
2010-01-11,0.0
2010-01-20,-26.4706
2010-01-21,36.0
2010-01-22,-26.4706
2010-01-25,0.0
2010-01-27,0.0
2010-02-01,0.0
2010-02-02,35.6
2010-02-11,-55.7522
2010-02-17,0.0
2010-02-23,0.0
2010-02-24,0.0
2010-02-25,-32.6667
2010-02-26,-25.7426
2010-03-02,-33.3333
2010-03-03,0.0
2010-03-04,20.0
2010-03-10,-33.3333
2010-03-11,0.0
2010-03-16,5.0
2010-03-18,102.381
2010-03-19,0.0
2010-03-23,17.647100000000002
2010-03-24,-30.0
2010-03-25,198.4286
2010-03-29,-28.1953
2010-03-31,0.0
2010-04-05,25.9333
2010-04-15,32.3452
2010-04-21,0.0
2010-04-30,0.0
2010-05-04,0.0
2010-05-06,0.0
2010-05-13,-28.0
2010-05-14,0.0
2010-05-21,-16.6667
2010-05-24,-20.0
2010-05-25,0.0
2010-05-26,-16.6667
2010-05-28,-30.0
2010-06-02,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-28,-28.5714
2010-07-02,0.0
2010-07-13,5.6
2010-07-16,-28.9773
2010-07-26,0.0
2010-07-27,-6.6667
2010-07-29,42.8571
2010-09-28,-60.0
2010-10-13,50.5063
2010-10-15,-33.5576
2010-10-20,0.0
2010-10-22,0.0
2010-11-15,0.0
2010-11-17,0.0
2010-11-23,0.0
2010-11-29,0.0
2010-12-01,0.0
2010-12-03,0.0
2010-12-09,0.0
2010-12-10,0.0
2010-12-14,0.5
2010-12-15,-0.4975
2010-12-16,0.0
2010-12-21,0.0
2010-12-22,0.0
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2011-01-03,0.0
2011-01-10,2.5
2011-01-11,0.0
2011-01-13,0.0
2011-01-19,0.0
2011-01-21,0.0
2011-02-08,0.4878
2011-02-15,0.0
2011-02-24,0.0
2011-03-02,142.7184
2011-03-04,70.0
2011-04-26,8.8235
2011-05-09,0.0
2011-06-08,11.8919
2011-06-09,0.0
2011-06-10,0.0
2011-06-14,0.0
2011-06-16,0.0
2011-06-20,0.0
2011-06-27,0.0
2011-06-28,0.0
2011-07-06,0.0
2011-07-08,-2.8986
2011-07-14,0.0
2011-07-22,0.0
2011-07-25,0.0
2011-07-27,0.0
2011-08-02,0.0
2011-08-11,-50.2488
2011-10-10,0.0
2011-10-18,0.0
2011-10-24,0.0
2011-10-25,0.0
2011-10-26,0.0
2011-11-08,0.0
2011-11-11,0.0
2011-11-14,0.0
2011-12-09,1.0
2011-12-12,18.8119
2011-12-13,-10.6667
2011-12-15,0.0
2011-12-19,0.0
2011-12-21,0.0
2011-12-27,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-13,0.0
2012-01-19,0.0
2012-02-09,86.7537
2012-02-13,-18.5814
2012-03-16,-20.2454
2012-03-21,-2.4615
2012-03-22,-15.4574
2012-03-26,0.0
2012-04-03,0.0
2012-04-23,0.0
2012-05-08,0.3731
2012-05-23,0.0
2012-06-11,0.0
2012-07-10,0.0
2012-09-14,41.2639
2012-09-21,-21.0526
2012-09-25,0.0
2012-09-28,0.0
2012-10-11,2.5
2012-10-22,0.0
2012-10-26,0.0
2012-11-05,94.3089
2012-11-28,0.4184
2012-12-04,16.6667
2012-12-18,-28.5714
2012-12-19,0.0
2012-12-20,15.0
2012-12-24,-13.0435
2012-12-31,0.0
2013-01-08,0.0
2013-01-09,0.0
2013-01-16,0.5
2013-02-06,5.4627
2013-02-13,-4.2362
2013-03-12,0.9852
2013-03-25,0.0
2013-03-28,17.0732
2013-04-01,-12.4167
2013-04-29,-0.0951
2013-05-02,0.0
2013-05-14,0.0
2013-05-21,0.0
2013-05-28,0.0
2013-06-11,0.0
2013-06-27,0.0
2013-07-10,0.0
2013-07-17,14.2857
2013-07-22,0.0
2013-07-23,0.0
2013-07-26,0.0
2013-07-29,0.0
2013-08-01,0.0
2013-08-05,-16.6667
2013-08-08,19.5
2013-08-22,0.0
2013-08-27,0.0
2013-09-03,-0.4184
2013-09-10,0.0
2013-10-01,0.8403
2013-10-02,0.0
2013-10-03,0.0
2013-10-16,0.0
2013-10-24,0.0
2013-10-25,0.0
2013-11-12,0.0
2013-11-14,0.0
2013-11-19,0.0
2013-11-20,0.0
2013-11-21,-0.8333
2013-11-22,0.0
2013-11-26,-2.437
2013-12-04,-0.8613
2013-12-11,-2.8670999999999998
2013-12-16,-1.9678
2013-12-17,-2.8285
2013-12-18,-0.4695
2013-12-20,-1.4151
2013-12-23,-0.4785
2013-12-24,-1.4423
2013-12-27,-0.9756
2013-12-30,-0.9852
2014-01-07,0.0
2014-01-14,0.0
2014-01-22,0.0
2014-02-04,0.0
2014-02-06,0.0
2014-02-19,0.0
2014-02-20,-0.995
2014-02-24,0.0
2014-02-25,0.0
2014-03-07,0.0
2014-03-26,0.0
2014-04-01,13.0653
2014-04-28,0.0
2014-04-29,-11.5556
2014-05-02,13.0653
2014-05-06,-11.5556
2014-05-21,0.0
2014-05-30,13.0653
2014-06-13,-11.7333
2014-06-16,0.0
2014-06-23,13.2931
2014-06-26,-11.7333
2014-07-07,13.2931
2014-08-25,-11.7333
2014-09-02,0.0
2014-09-03,0.0
2014-09-15,13.2931
2014-09-16,-11.8222
2014-10-31,13.4073
2014-11-21,-11.8222
2014-12-02,0.0
2014-12-11,13.4073
2014-12-15,-11.8222
2014-12-16,0.8065
2014-12-29,-0.8
2014-12-30,0.0
2015-02-12,0.0
2015-02-25,0.0
2015-04-17,13.4073
2015-05-13,-11.8222
2015-06-09,0.0
2015-06-30,0.0
2015-07-01,0.0
2015-07-09,0.0
2015-07-14,-0.504
2015-07-17,0.8105
2015-09-02,-0.804
2015-09-24,0.0
2015-10-16,1.3171
2015-12-14,-1.3
2015-12-23,0.0
2015-12-29,0.0
2016-01-13,0.0
2016-01-20,0.0
2016-02-19,-0.7092
2016-02-25,0.3061
2016-02-26,0.0
2016-03-04,0.0
2016-03-18,0.0
2016-03-23,0.0
2016-03-28,0.0
2016-03-29,0.0
2016-04-08,6.8159
2016-04-19,-6.381
2016-05-23,0.0
2016-07-25,0.0
2016-07-26,0.0
2016-08-09,0.0
2016-08-22,0.0
2016-09-16,0.0
2016-09-30,0.0
2016-10-19,0.0
2016-10-31,0.0
2016-11-03,0.0
2016-11-10,0.0
2016-11-21,-12.5127
2016-12-21,14.3023
2016-12-22,6.8159
2016-12-29,-6.381
2017-02-08,6.8159
2017-02-10,-6.381
2017-03-03,0.0
2017-03-17,0.0
2017-03-22,0.0
2017-05-05,6.8159
2017-05-12,0.0
2017-05-18,0.0
2017-05-30,-6.381
2017-06-12,0.0
2017-06-19,0.0
2017-06-21,1.7294
2017-06-27,-0.5
2017-07-11,-1.206
2017-07-19,0.0
2017-07-20,-13.53
2017-07-25,7.0588
2017-08-03,-1.0989
2017-08-07,0.0
2017-08-18,0.1111
2017-08-23,3.2186
2017-08-28,-3.2258
2017-09-12,0.0
2017-09-25,3.3333
2017-10-09,-3.2043
2017-11-13,-0.0222
2017-11-30,0.5556
2017-12-28,-0.5525
2017-12-29,0.5556
2018-01-05,-0.5525
2018-01-08,0.5556
2018-01-09,-0.5304
2018-03-02,-0.4666
2018-03-09,-1.1384
2018-03-26,-0.0677
2018-04-04,-3.2987
2018-04-30,-3.0374
2018-05-21,2.4096
2018-05-23,-2.3529
2018-05-31,-4.2169
2018-06-05,-6.9182
2018-06-11,0.0
2018-06-13,-2.7027
2018-06-14,0.0
2018-06-19,0.0
2018-07-05,-2.7763999999999998
2018-07-17,0.0
2018-07-19,-0.0014
2018-07-25,0.0286
2018-08-01,-0.0286
2018-08-10,0.7143
2018-09-24,-9.2199
2018-09-26,-1.5625
2018-10-09,-4.7619
2018-10-22,-4.8333
2018-10-26,0.0
2018-10-31,4.9037
2018-11-06,0.0
2018-11-07,0.1669
2018-11-08,0.0
2018-11-19,-5.8333
2018-11-21,0.0
2018-11-27,-7.7876
2018-12-04,-0.1919
2018-12-06,-3.8462
2018-12-11,60.0
2018-12-12,56.25
2018-12-13,60.0
2018-12-20,-41.25
2018-12-27,10.6383
2018-12-28,0.0
2019-01-02,7.6923
2019-01-08,0.0
2019-01-11,14.2857
2019-01-15,-12.5
2019-01-23,342.8571
2019-01-24,12.9032
2019-01-25,-2.8571
2019-01-28,13.2353
2019-01-29,-7.7922
2019-01-31,2.8169
2019-02-05,1.3699
2019-02-06,-4.0541
2019-02-07,0.0
2019-02-08,0.0
2019-03-04,-7.7465
2019-03-06,11.4504
2019-03-19,-2.0548
2019-03-20,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-15,2.7972
2019-04-25,0.0
2019-05-02,2.0408
2019-05-10,-1.9333
2019-05-14,0.0
2019-05-29,0.0
2019-05-30,8.7695
2019-05-31,-7.5
2019-06-04,8.1081
2019-06-10,0.0
2019-06-21,0.0
2019-06-26,0.0125
2019-08-14,12.4859
2019-08-20,27.7777
2019-09-27,-19.1304
2019-09-30,12.9032
2019-11-11,-3.8095
2019-11-21,1.9802
2019-12-02,6.7961
2019-12-03,-7.2454
2019-12-26,5.8511
2020-01-06,-2.7685
2020-02-27,33.3206
2020-03-02,17.8571
2020-03-05,13.9394
2020-03-06,-14.8936
2020-03-09,17.5
2020-03-10,-20.2128
2020-03-11,-6.6667
2020-03-12,-0.7143
2020-03-13,-10.0719
2020-03-17,0.123
2020-03-18,7.8673
2020-03-19,-9.6296
2020-03-20,10.6557
2020-03-24,-8.8741
2020-04-13,2.0241
2020-04-21,11.5449
2020-04-29,-10.7071
2020-05-11,1.6319
2020-06-12,3.8961
2020-06-15,32.5758
2020-06-16,-24.0
2020-06-29,1.6917
2020-07-23,3.512
