ticker,ATRC US Equity
2005-12-28,-4.7826
2005-12-29,-0.6301
2005-12-30,-2.123
2006-01-03,1.3146
2006-01-04,2.873
2006-01-05,1.8919000000000001
2006-01-06,-3.6250999999999998
2006-01-09,2.7523
2006-01-10,5.3571
2006-01-11,-0.7627
2006-01-12,-1.7933
2006-01-13,1.4783
2006-01-17,-0.5998
2006-01-18,-0.0862
2006-01-19,-0.7765
2006-01-20,-1.6522000000000001
2006-01-23,2.5641
2006-01-24,0.431
2006-01-25,0.7725
2006-01-26,0.5111
2006-01-27,-2.1186
2006-01-30,1.7316
2006-01-31,-4.2553
2006-02-01,1.9556
2006-02-02,-1.5693000000000001
2006-02-03,0.8857
2006-02-06,-3.4241
2006-02-07,1.4545
2006-02-08,-0.8961
2006-02-09,-0.5425
2006-02-10,-0.9091
2006-02-13,-0.9174
2006-02-14,-2.4074
2006-02-15,-1.3283
2006-02-16,-0.3846
2006-02-17,-22.3938
2006-02-21,2.4876
2006-02-22,-4.1262
2006-02-23,-5.0633
2006-02-24,-0.2667
2006-02-27,1.2032
2006-02-28,-3.5667
2006-03-01,-4.6575
2006-03-02,4.8850999999999996
2006-03-03,4.3836
2006-03-06,5.1181
2006-03-07,0.6242
2006-03-08,0.4963
2006-03-09,-0.4938
2006-03-10,-2.6055
2006-03-13,1.1465
2006-03-14,-1.7631999999999999
2006-03-15,-2.6923
2006-03-16,-0.9223
2006-03-17,-2.9255
2006-03-20,-3.0137
2006-03-21,0.565
2006-03-22,0.7022
2006-03-23,5.4393
2006-03-24,1.7196
2006-03-27,-2.4707
2006-03-28,-0.6667
2006-03-29,2.6846
2006-03-30,2.4837
2006-03-31,2.0408
2006-04-03,2.625
2006-04-04,5.2375
2006-04-05,2.5463
2006-04-06,5.7562
2006-04-07,-3.5219
2006-04-10,-1.5487
2006-04-11,-0.8989
2006-04-12,3.1746
2006-04-13,-1.2088
2006-04-17,0.3337
2006-04-18,-3.6585
2006-04-19,2.4166
2006-04-20,0.4494
2006-04-21,-2.1253
2006-04-24,-2.7429
2006-04-25,1.0576
2006-04-26,0.9302
2006-04-27,-2.765
2006-04-28,0.7109
2006-05-01,-0.5882
2006-05-02,-1.7751000000000001
2006-05-03,2.4096
2006-05-04,-4.1176
2006-05-05,1.3497
2006-05-08,-3.0266
2006-05-09,2.372
2006-05-10,-2.1951
2006-05-11,2.2444
2006-05-12,-2.439
2006-05-15,0.5
2006-05-16,-3.9801
2006-05-17,3.7565
2006-05-18,-7.4906
2006-05-19,-1.2146
2006-05-22,-5.1913
2006-05-23,2.8818
2006-05-24,3.0812
2006-05-25,3.2609
2006-05-26,-0.5263
2006-05-30,-2.9101
2006-05-31,-4.2234
2006-06-01,1.7069999999999999
2006-06-02,2.3776
2006-06-05,-1.9125999999999999
2006-06-06,-1.1142
2006-06-07,10.1408
2006-06-08,2.3018
2006-06-09,-1.75
2006-06-12,-3.3079
2006-06-13,0.0
2006-06-14,14.473700000000001
2006-06-15,3.5632
2006-06-16,-4.5504999999999995
2006-06-19,-3.6047000000000002
2006-06-20,-0.4825
2006-06-21,-3.153
2006-06-22,2.1293
2006-06-23,-3.3088
2006-06-26,0.1267
2006-06-27,-7.5949
2006-06-28,-2.0548
2006-06-29,-1.5385
2006-06-30,6.8182
2006-07-03,-5.3191
2006-07-05,0.4213
2006-07-06,1.958
2006-07-07,4.3896
2006-07-10,-1.8397000000000001
2006-07-11,-5.6225000000000005
2006-07-12,-1.2766
2006-07-13,5.1724
2006-07-14,-0.2732
2006-07-17,0.5479
2006-07-18,-5.9946
2006-07-19,1.4493
2006-07-20,-14.2857
2006-07-21,2.3333
2006-07-24,-7.9805
2006-07-25,2.6549
2006-07-26,1.7241
2006-07-27,0.1716
2006-07-28,2.1975
2006-07-31,-1.3245
2006-08-01,-1.6779
2006-08-02,0.8532
2006-08-03,1.5228000000000002
2006-08-04,6.6667
2006-08-07,-4.8438
2006-08-08,-4.7619
2006-08-09,1.5516999999999999
2006-08-10,-3.5654
2006-08-11,-4.2254
2006-08-14,10.4779
2006-08-15,2.995
2006-08-16,0.1616
2006-08-17,-3.2258
2006-08-18,3.5
2006-08-21,-4.0258
2006-08-22,0.6711
2006-08-23,-5.4167
2006-08-24,7.489
2006-08-25,-1.6393
2006-08-28,-1.0
2006-08-29,1.0101
2006-08-30,0.1667
2006-08-31,-0.9983
2006-09-01,0.6723
2006-09-05,2.1703
2006-09-06,3.5948
2006-09-07,-1.1041
2006-09-08,4.4657
2006-09-11,0.916
2006-09-12,-1.5129000000000001
2006-09-13,7.3733
2006-09-14,-1.9081000000000001
2006-09-15,2.3827
2006-09-18,-4.1311
2006-09-19,1.6345
2006-09-20,-1.3158
2006-09-21,1.9259
2006-09-22,1.0174
2006-09-25,0.0
2006-09-26,-2.0144
2006-09-27,-4.9927
2006-09-28,2.1638
2006-09-29,3.3283
2006-10-02,0.2928
2006-10-03,4.3796
2006-10-04,2.6573
2006-10-05,0.8174
2006-10-06,-0.9459
2006-10-09,2.3192
2006-10-10,-3.3333
2006-10-11,3.3103
2006-10-12,2.1362
2006-10-13,0.7843
2006-10-16,7.6524
2006-10-17,0.241
2006-10-18,-1.9245999999999999
2006-10-19,-0.7338
2006-10-20,-1.6049
2006-10-23,-1.5056
2006-10-24,-1.0191
2006-10-25,0.6435
2006-10-26,2.1739
2006-10-27,-1.1264
2006-10-30,1.3924
2006-10-31,0.2497
2006-11-01,1.4944
2006-11-02,-1.5215
2006-11-03,-0.0748
2006-11-06,4.1147
2006-11-07,-0.4049
2006-11-08,-3.2008
2006-11-09,3.9752
2006-11-10,1.5532
2006-11-13,-1.8824
2006-11-14,0.1199
2006-11-15,0.0
2006-11-16,-2.9939999999999998
2006-11-17,1.358
2006-11-20,1.7052
2006-11-21,-0.1198
2006-11-22,1.9184999999999999
2006-11-24,4.7059
2006-11-27,6.4045
2006-11-28,0.6336
2006-11-29,1.3641
2006-11-30,3.5197000000000003
2006-12-01,5.4988
2006-12-04,2.9396
2006-12-05,-3.7673
2006-12-06,-7.1848
2006-12-07,-0.5155
2006-12-08,-1.0376
2006-12-11,-0.4175
2006-12-12,0.7361
2006-12-13,-0.5219
2006-12-14,-2.4134
2006-12-15,-2.043
2006-12-18,-4.5005
2006-12-19,-1.7241
2006-12-20,1.8713
2006-12-21,3.5591
2006-12-22,3.7694
2006-12-26,-3.7393
2006-12-27,4.1065
2006-12-28,-4.371
2006-12-29,-0.3344
2007-01-03,2.349
2007-01-04,-0.1093
2007-01-05,6.1269
2007-01-08,-2.4742
2007-01-09,0.0
2007-01-10,6.3425
2007-01-11,-1.2922
2007-01-12,0.0
2007-01-16,-0.3021
2007-01-17,-1.0101
2007-01-18,1.0204
2007-01-19,-0.5051
2007-01-22,-1.9289
2007-01-23,-0.6211
2007-01-24,-3.125
2007-01-25,-1.3978
2007-01-26,3.5987
2007-01-29,0.5263
2007-01-30,3.7696
2007-01-31,5.9536
2007-02-01,-0.1905
2007-02-02,11.4504
2007-02-05,2.226
2007-02-06,-0.0838
2007-02-07,3.1014
2007-02-08,-0.6504
2007-02-09,-1.8003
2007-02-12,3.9167
2007-02-13,3.0473
2007-02-14,2.2568
2007-02-15,-2.2831
2007-02-16,-6.6355
2007-02-20,3.0197
2007-02-21,-2.6721
2007-02-22,-6.2032
2007-02-23,-4.2076
2007-02-26,1.3889
2007-02-27,-4.1096
2007-02-28,-3.7143
2007-03-01,4.1543
2007-03-02,1.4245
2007-03-05,-0.0094
2007-03-06,1.0394
2007-03-07,0.5561
2007-03-08,1.0138
2007-03-09,2.0985
2007-03-12,-0.3575
2007-03-13,-1.3453
2007-03-14,-1.5455
2007-03-15,1.2004
2007-03-16,2.646
2007-03-19,2.2222
2007-03-20,-3.0435
2007-03-21,-2.5112
2007-03-22,-1.4719
2007-03-23,2.2409
2007-03-26,0.7306
2007-03-27,-4.9864
2007-03-28,2.0992
2007-03-29,-5.6075
2007-03-30,1.0891
2007-04-02,-2.0568
2007-04-03,-1.2
2007-04-04,0.9109
2007-04-05,2.9087
2007-04-09,-1.2671000000000001
2007-04-10,-0.9872
2007-04-11,0.1994
2007-04-12,0.597
2007-04-13,3.363
2007-04-16,0.5742
2007-04-17,-0.9515
2007-04-18,-1.537
2007-04-19,2.1463
2007-04-20,7.3543
2007-04-23,0.1779
2007-04-24,3.0195
2007-04-25,-1.8965999999999998
2007-04-26,0.8787
2007-04-27,0.2613
2007-04-30,-2.7802
2007-05-01,-1.6979
2007-05-02,0.0
2007-05-03,0.2727
2007-05-04,4.7144
2007-05-07,1.039
2007-05-08,-1.6280999999999999
2007-05-09,-4.2683
2007-05-10,-0.6369
2007-05-11,-3.3883
2007-05-14,2.7488
2007-05-15,-0.9225
2007-05-16,-0.3724
2007-05-17,-5.7943999999999996
2007-05-18,-0.1984
2007-05-21,-0.3976
2007-05-22,-0.3992
2007-05-23,4.4088
2007-05-24,-7.6775
2007-05-25,0.9356
2007-05-29,0.9269
2007-05-30,0.102
2007-05-31,0.9174
2007-06-01,-0.5051
2007-06-04,0.1015
2007-06-05,0.4057
2007-06-06,-0.9091
2007-06-07,2.0387
2007-06-08,0.0999
2007-06-11,0.499
2007-06-12,-0.1986
2007-06-13,0.4975
2007-06-14,-0.297
2007-06-15,-0.6951
2007-06-18,-1.5
2007-06-19,-0.6091
2007-06-20,-2.9622
2007-06-21,-1.5789
2007-06-22,-2.8877
2007-06-25,0.2203
2007-06-26,-7.2527
2007-06-27,2.1327
2007-06-28,0.9281
2007-06-29,-1.8391
2007-07-02,0.2342
2007-07-03,-0.9346
2007-07-05,1.4151
2007-07-06,2.7907
2007-07-09,1.9231
2007-07-10,3.6626
2007-07-11,-1.1777
2007-07-12,1.6251
2007-07-13,-0.8529
2007-07-16,0.7527
2007-07-17,0.6403
2007-07-18,-4.5599
2007-07-19,2.7778
2007-07-20,-0.5405
2007-07-23,6.3043
2007-07-24,-1.7382
2007-07-25,-1.1446
2007-07-26,-2.1053
2007-07-27,3.5484
2007-07-30,0.1038
2007-07-31,1.1411
2007-08-01,0.5128
2007-08-02,-0.2041
2007-08-03,-2.9652
2007-08-06,-0.1054
2007-08-07,1.6878
2007-08-08,3.0083
2007-08-09,1.007
2007-08-10,1.1964
2007-08-13,3.7438000000000002
2007-08-14,-0.3799
2007-08-15,-3.1459
2007-08-16,-0.7874
2007-08-17,1.7856999999999998
2007-08-20,-0.0975
2007-08-21,0.4878
2007-08-22,0.9709
2007-08-23,3.3654
2007-08-24,0.186
2007-08-27,0.5571
2007-08-28,-0.277
2007-08-29,1.0185
2007-08-30,-2.3830999999999998
2007-08-31,-1.3146
2007-09-04,3.5205
2007-09-05,-0.6434
2007-09-06,1.5726
2007-09-07,-0.7286
2007-09-10,-1.7431
2007-09-11,1.1204
2007-09-12,-0.0923
2007-09-13,-0.4621
2007-09-14,-0.7428
2007-09-17,-3.6483
2007-09-18,-0.4854
2007-09-19,1.7561
2007-09-20,1.3423
2007-09-21,1.1353
2007-09-24,-0.2806
2007-09-25,-1.8761999999999999
2007-09-26,-1.3384
2007-09-27,2.1318
2007-09-28,0.9488
2007-10-01,1.5038
2007-10-02,-0.1852
2007-10-03,0.1855
2007-10-04,0.7407
2007-10-05,-0.6434
2007-10-08,-0.185
2007-10-09,1.2974999999999999
2007-10-10,-2.0128
2007-10-11,0.5602
2007-10-12,0.65
2007-10-15,0.5535
2007-10-16,-0.9174
2007-10-17,2.5926
2007-10-18,0.0
2007-10-19,-1.083
2007-10-22,0.1825
2007-10-23,3.9162
2007-10-24,0.2629
2007-10-25,-1.7483
2007-10-26,0.9786
2007-10-29,0.3524
2007-10-30,-0.1756
2007-10-31,0.088
2007-11-01,-0.703
2007-11-02,-1.7699
2007-11-05,4.0541
2007-11-06,0.0
2007-11-07,0.0866
2007-11-08,0.0
2007-11-09,-1.0381
2007-11-12,-1.6608
2007-11-13,0.0
2007-11-14,5.4222
2007-11-15,-3.8786
2007-11-16,-7.2807
2007-11-19,1.5137
2007-11-20,2.2367
2007-11-21,-0.8204
2007-11-23,0.9191
2007-11-26,0.1821
2007-11-27,0.6364
2007-11-28,-0.6323
2007-11-29,1.3636
2007-11-30,3.0493
2007-12-03,0.0
2007-12-04,-1.6536
2007-12-05,3.0973
2007-12-06,-0.6867
2007-12-07,1.21
2007-12-10,-6.4048
2007-12-11,3.9234
2007-12-12,0.1756
2007-12-13,-0.7011
2007-12-14,-0.353
2007-12-17,0.8857
2007-12-18,5.3556
2007-12-19,5.0
2007-12-20,4.5238
2007-12-21,-1.9742
2007-12-24,4.4152000000000005
2007-12-26,0.816
2007-12-27,-4.3414
2007-12-28,0.0769
2007-12-31,0.7686
2008-01-02,0.9916
2008-01-03,-1.6616
2008-01-04,5.4531
2008-01-07,-0.2185
2008-01-08,-0.219
2008-01-09,0.2195
2008-01-10,-0.8759
2008-01-11,2.3564
2008-01-14,0.0719
2008-01-15,0.1438
2008-01-16,0.8615
2008-01-17,-0.8541
2008-01-18,-6.3891
2008-01-22,0.4601
2008-01-23,-0.687
2008-01-24,2.0753
2008-01-25,0.9036
2008-01-28,0.0746
2008-01-29,4.3997
2008-01-30,-1.0714
2008-01-31,0.6498
2008-02-01,0.4304
2008-02-04,-3.2143
2008-02-05,-1.6974
2008-02-06,-0.0751
2008-02-07,-0.3757
2008-02-08,3.1673999999999998
2008-02-11,2.1199
2008-02-12,0.2147
2008-02-13,-2.7857
2008-02-14,1.396
2008-02-15,-1.1594
2008-02-19,-4.1789
2008-02-20,-2.4484
2008-02-21,0.1569
2008-02-22,-5.4033
2008-02-25,0.1573
2008-02-26,-0.157
2008-02-27,-1.4901
2008-02-28,-0.2521
2008-02-29,0.2527
2008-03-03,-1.0084
2008-03-04,4.0747
2008-03-05,-2.447
2008-03-06,-1.5886
2008-03-07,-0.6797
2008-03-10,-7.1856
2008-03-11,2.0276
2008-03-12,1.897
2008-03-13,-1.3298
2008-03-14,-1.168
2008-03-17,0.0909
2008-03-18,3.2698
2008-03-19,3.7819000000000003
2008-03-20,2.0339
2008-03-24,3.9036999999999997
2008-03-25,1.199
2008-03-26,2.5276
2008-03-27,-10.7858
2008-03-28,3.9724
2008-03-31,5.814
2008-04-01,2.9827
2008-04-02,3.0488
2008-04-03,-0.8876
2008-04-04,-3.1343
2008-04-07,-0.077
2008-04-08,0.1542
2008-04-09,-2.6174
2008-04-10,1.1858
2008-04-11,0.0
2008-04-14,0.2344
2008-04-15,1.0133
2008-04-16,-1.3889
2008-04-17,1.6432
2008-04-18,-0.4619
2008-04-21,-1.1601
2008-04-22,-7.3552
2008-04-23,6.25
2008-04-24,1.5103
2008-04-25,3.6805
2008-04-28,2.4924
2008-04-29,-0.2948
2008-04-30,-1.2565
2008-05-01,-0.1497
2008-05-02,0.1499
2008-05-05,-6.6617
2008-05-06,-5.5333
2008-05-07,4.4143
2008-05-08,-8.5366
2008-05-09,1.1556
2008-05-12,-3.3392
2008-05-13,1.3636
2008-05-14,-0.8969
2008-05-15,0.905
2008-05-16,0.8969
2008-05-19,-2.2222
2008-05-20,-6.4545
2008-05-21,-2.8183
2008-05-22,0.0
2008-05-23,2.2
2008-05-27,-1.0763
2008-05-28,-0.0989
2008-05-29,-0.8911
2008-05-30,-1.998
2008-06-02,-0.9174
2008-06-03,0.823
2008-06-04,1.2245
2008-06-05,-0.9073
2008-06-06,-0.1017
2008-06-09,4.5825
2008-06-10,5.1607
2008-06-11,-2.8704
2008-06-12,-2.0019
2008-06-13,4.0856
2008-06-16,2.8037
2008-06-17,7.2727
2008-06-18,-2.1186
2008-06-19,0.8658
2008-06-20,-2.4893
2008-06-23,-2.4648
2008-06-24,-2.5271
2008-06-25,1.3889
2008-06-26,0.3653
2008-06-27,3.0027
2008-06-30,-4.5936
2008-07-01,2.037
2008-07-02,-1.8149
2008-07-03,-1.1091
2008-07-07,-2.9907
2008-07-08,4.6243
2008-07-09,0.0
2008-07-10,0.2762
2008-07-11,-5.6933
2008-07-14,0.8763
2008-07-15,-1.0618
2008-07-16,3.122
2008-07-17,0.1892
2008-07-18,-1.7941
2008-07-21,-3.75
2008-07-22,2.7972
2008-07-23,-1.5549
2008-07-24,4.9358
2008-07-28,-3.1044
2008-07-29,-2.4272
2008-07-30,0.0
2008-07-31,-3.9801
2008-08-01,1.5544
2008-08-04,0.3061
2008-08-05,6.1038
2008-08-06,1.0547
2008-08-07,-0.9488
2008-08-08,-0.4789
2008-08-11,7.2185
2008-08-12,0.8079
2008-08-13,-0.089
2008-08-14,-2.0499
2008-08-15,-0.182
2008-08-18,-2.0055
2008-08-19,-0.093
2008-08-20,0.0
2008-08-21,-0.3724
2008-08-22,0.4673
2008-08-25,-0.6512
2008-08-26,-0.4682
2008-08-27,1.7873999999999999
2008-08-28,-5.6377
2008-08-29,0.3918
2008-09-02,-0.6829
2008-09-03,-0.9823
2008-09-04,4.5635
2008-09-05,1.6129
2008-09-08,0.3735
2008-09-09,-5.3953
2008-09-10,0.295
2008-09-11,-0.3922
2008-09-15,-1.4764
2008-09-16,0.7992
2008-09-17,1.8831
2008-09-18,4.572
2008-09-19,-1.3023
2008-09-22,-3.2988
2008-09-23,-2.5341
2008-09-24,2.3
2008-09-25,-2.346
2008-09-26,0.1001
2008-09-29,-0.3
2008-09-30,-0.6018
2008-10-01,-3.8345000000000002
2008-10-02,-3.6726
2008-10-03,0.7625
2008-10-06,-9.5135
2008-10-07,1.4337
2008-10-08,-1.2955999999999999
2008-10-09,-2.6253
2008-10-10,-4.0441
2008-10-13,-0.5603
2008-10-14,-3.2895
2008-10-15,1.7264
2008-10-16,1.6971
2008-10-17,-0.8986
2008-10-20,3.2383
2008-10-21,-2.7603999999999997
2008-10-22,-5.6774000000000004
2008-10-23,-15.3215
2008-10-24,-9.5315
2008-10-27,-0.5357
2008-10-28,2.3339
2008-10-29,13.5088
2008-10-30,-0.1855
2008-10-31,-0.6271
2008-11-03,-39.3845
2008-11-04,-4.6272
2008-11-05,-15.3639
2008-11-06,-7.6433
2008-11-07,3.1034
2008-11-10,16.0535
2008-11-11,15.2738
2008-11-12,-7.5
2008-11-13,-5.4054
2008-11-14,-0.8571
2008-11-17,-2.8818
2008-11-18,-4.451
2008-11-19,-9.0062
2008-11-20,-13.6519
2008-11-21,-1.581
2008-11-24,2.4096
2008-11-25,-2.3529
2008-11-26,0.4016
2008-11-28,-1.185
2008-12-01,1.1992
2008-12-02,-4.0
2008-12-03,-9.1667
2008-12-04,-3.211
2008-12-05,3.3175
2008-12-08,-0.4587
2008-12-09,-1.3825
2008-12-10,12.1495
2008-12-11,0.0
2008-12-12,-6.6667
2008-12-15,-4.0179
2008-12-16,0.0
2008-12-17,-3.7209
2008-12-18,9.1787
2008-12-19,0.4425
2008-12-22,-9.2511
2008-12-23,13.5922
2008-12-24,-2.9915000000000003
2008-12-26,-0.4405
2008-12-29,-11.5044
2008-12-30,1.9938
2008-12-31,8.8302
2009-01-02,-0.9009
2009-01-05,-2.2727
2009-01-06,1.8605
2009-01-07,-0.4566
2009-01-08,-1.3761
2009-01-09,2.3256
2009-01-12,-6.8182
2009-01-13,2.439
2009-01-14,-7.619
2009-01-15,-2.0554
2009-01-16,-2.1117
2009-01-20,-0.5376
2009-01-21,0.5405
2009-01-22,-1.6129
2009-01-23,-0.5464
2009-01-26,-5.4945
2009-01-27,0.0
2009-01-28,0.0
2009-01-29,-22.093
2009-01-30,0.7463
2009-02-02,-0.7407
2009-02-03,0.7556
2009-02-04,2.9534000000000002
2009-02-05,1.4388
2009-02-06,-0.7092
2009-02-09,10.0
2009-02-10,-2.5974
2009-02-11,10.0
2009-02-12,-3.0303
2009-02-13,1.25
2009-02-17,-3.0864
2009-02-18,-3.1847
2009-02-19,8.8816
2009-02-20,2.719
2009-02-23,-7.0588
2009-02-24,-16.6574
2009-02-25,-2.7956
2009-02-26,-5.4688
2009-02-27,9.0909
2009-03-02,-4.5455
2009-03-03,0.7937
2009-03-04,0.2657
2009-03-05,1.3056
2009-03-06,-3.1008
2009-03-09,0.0
2009-03-10,8.0
2009-03-11,-7.4074
2009-03-12,3.2
2009-03-13,-2.3256
2009-03-16,9.5238
2009-03-17,1.4493
2009-03-18,0.0
2009-03-19,0.0
2009-03-20,1.4285999999999999
2009-03-23,-0.7042
2009-03-24,-9.2199
2009-03-25,1.5625
2009-03-26,5.3846
2009-03-27,-3.6496
2009-03-30,3.0303
2009-03-31,-5.8824
2009-04-01,4.6875
2009-04-02,3.7313
2009-04-03,0.7194
2009-04-06,0.0
2009-04-07,-7.8571
2009-04-08,3.1008
2009-04-09,5.2632
2009-04-13,-7.1429
2009-04-14,-0.7692
2009-04-15,-6.9767
2009-04-16,15.0
2009-04-17,0.0
2009-04-20,-5.0725
2009-04-21,-2.2901
2009-04-22,1.5625
2009-04-23,-6.1538
2009-04-24,-12.2951
2009-04-27,25.2336
2009-04-28,-5.2239
2009-04-29,-3.9370000000000003
2009-04-30,0.0
2009-05-01,0.0
2009-05-04,14.7541
2009-05-05,125.7143
2009-05-06,-15.1899
2009-05-07,13.806000000000001
2009-05-08,-9.1803
2009-05-11,-3.2491
2009-05-12,-0.3731
2009-05-13,-11.236
2009-05-14,0.8439
2009-05-15,0.0
2009-05-18,0.4184
2009-05-19,1.6667
2009-05-20,14.7541
2009-05-21,-7.8571
2009-05-22,-0.3876
2009-05-26,1.1673
2009-05-27,-1.5337
2009-05-28,-0.0098
2009-05-29,-5.4641
2009-06-01,3.3058
2009-06-02,2.0
2009-06-03,1.1764999999999999
2009-06-04,0.7752
2009-06-05,7.3077
2009-06-08,35.4839
2009-06-09,-7.4074
2009-06-10,-2.5714
2009-06-11,-0.2933
2009-06-12,0.0
2009-06-15,-1.4706000000000001
2009-06-16,3.8806000000000003
2009-06-17,-1.7241
2009-06-18,2.924
2009-06-19,10.7955
2009-06-22,-0.7692
2009-06-23,0.2584
2009-06-24,-10.567
2009-06-25,2.3055
2009-06-26,0.0
2009-06-29,-1.0599
2009-06-30,-0.3523
2009-07-01,1.7143000000000002
2009-07-02,-6.9944
2009-07-06,-6.7049
2009-07-07,-2.8811999999999998
2009-07-08,-3.3333
2009-07-09,4.7651
2009-07-10,-0.2695
2009-07-13,-3.3003
2009-07-14,-1.0239
2009-07-15,3.1034
2009-07-16,-2.0067
2009-07-17,4.7782
2009-07-20,2.6059
2009-07-21,-2.1905
2009-07-22,1.5863
2009-07-23,-2.552
2009-07-24,4.2623
2009-07-27,1.5723
2009-07-28,3.4056
2009-07-29,0.5988
2009-07-30,1.1905000000000001
2009-07-31,2.6471
2009-08-03,11.7479
2009-08-04,6.9487
2009-08-05,-4.819
2009-08-06,-1.7631999999999999
2009-08-07,0.7692
2009-08-10,-1.2723
2009-08-11,5.4124
2009-08-12,-2.6895
2009-08-13,-4.0201
2009-08-14,-0.5236
2009-08-17,-6.0526
2009-08-18,3.0812
2009-08-19,-1.9022000000000001
2009-08-20,3.8781
2009-08-21,2.1333
2009-08-24,-6.0052
2009-08-25,8.3333
2009-08-26,-0.5128
2009-08-27,-2.0619
2009-08-28,-1.0526
2009-08-31,4.2553
2009-09-01,1.7856999999999998
2009-09-02,-2.7569
2009-09-03,-0.7732
2009-09-04,2.5974
2009-09-08,3.0127
2009-09-09,4.4483
2009-09-10,-3.7647
2009-09-11,0.2445
2009-09-14,15.6098
2009-09-15,8.6498
2009-09-16,-6.4078
2009-09-17,1.2448
2009-09-18,1.4344000000000001
2009-09-21,1.4141
2009-09-22,-5.1793
2009-09-23,7.9832
2009-09-24,-2.5292
2009-09-25,-0.1996
2009-09-28,0.12
2009-09-29,0.4794
2009-09-30,-6.163
2009-10-01,4.2373
2009-10-02,1.626
2009-10-05,-4.8
2009-10-06,-6.3025
2009-10-07,5.1541
2009-10-08,4.6936
2009-10-09,-6.11
2009-10-12,1.9523000000000001
2009-10-13,-2.1277
2009-10-14,1.9783
2009-10-15,-3.6452999999999998
2009-10-16,-0.4425
2009-10-19,-7.7778
2009-10-20,2.6506
2009-10-21,0.939
2009-10-22,0.1163
2009-10-23,-1.2776
2009-10-26,1.1764999999999999
2009-10-27,0.2326
2009-10-28,-6.2645
2009-10-29,-0.9901
2009-10-30,2.0
2009-11-02,2.9412000000000003
2009-11-03,1.9048
2009-11-04,15.2336
2009-11-05,4.2174
2009-11-06,-2.3346
2009-11-09,-0.3984
2009-11-10,2.4
2009-11-11,0.9766
2009-11-12,3.2882
2009-11-13,6.367
2009-11-16,1.5845
2009-11-17,-1.2132
2009-11-18,0.8772
2009-11-19,0.5217
2009-11-20,1.2976
2009-11-23,-3.5013
2009-11-24,-3.5398
2009-11-25,1.8349
2009-11-27,0.0
2009-11-30,-1.8018
2009-12-01,-1.1009
2009-12-02,6.8646
2009-12-03,3.9931
2009-12-04,1.0017
2009-12-07,-2.9752
2009-12-08,-1.5332
2009-12-09,-5.7115
2009-12-10,-9.7227
2009-12-11,5.6911000000000005
2009-12-14,0.9615
2009-12-15,-2.2857
2009-12-16,-2.5341
2009-12-17,-0.8
2009-12-18,0.8065
2009-12-21,0.4
2009-12-22,3.3865
2009-12-23,8.6705
2009-12-24,3.7234
2009-12-28,-3.0769
2009-12-29,2.2928
2009-12-30,2.931
2009-12-31,1.1724999999999999
