ticker,BOPO US Equity
2012-11-19,0.0
2012-11-27,2.1277
2012-11-29,25.0
2012-12-07,63.3333
2012-12-10,-32.6531
2012-12-11,-3.0303
2012-12-12,0.0
2012-12-13,25.0
2012-12-14,-20.0
2012-12-18,13.125
2012-12-19,-5.5249
2012-12-20,-4.5687
2012-12-21,-8.0812
2012-12-26,33.3333
2012-12-27,-25.0
2012-12-28,-20.0
2012-12-31,-8.3333
2013-01-07,4.5455
2013-01-08,30.4348
2013-01-11,0.0
2013-01-14,19.3333
2013-01-15,-26.257
2013-01-16,6.0606
2013-01-17,-7.8571
2013-01-18,0.7752
2013-01-22,0.0
2013-01-23,0.0
2013-01-24,-5.7692
2013-01-28,-10.6122
2013-01-29,-5.4795
2013-01-30,49.7585
2013-02-01,3.2258
2013-02-05,-34.375
2013-02-07,0.0
2013-02-11,47.619
2013-02-13,-6.4516
2013-02-14,-31.0345
2013-02-15,-10.0
2013-02-19,-5.5556
2013-02-20,-4.7059
2013-02-21,4.9383
2013-02-22,29.4118
2013-02-25,-21.25
2013-02-26,61.6162
2013-02-27,-42.8571
2013-02-28,-12.3437
2013-03-01,85.3832
2013-03-04,-16.1538
2013-03-05,-8.2569
2013-03-07,0.0
2013-03-11,-20.0
2013-03-14,43.75
2013-03-19,-47.8261
2013-03-20,33.3333
2013-03-21,-25.0
2013-03-22,-3.3333
2013-03-25,-22.4138
2013-03-27,-11.1111
2013-03-28,0.0
2013-04-02,0.0
2013-04-03,0.0
2013-04-04,0.0
2013-04-09,0.0
2013-04-10,-18.75
2013-04-11,23.0769
2013-04-12,0.0
2013-04-15,0.0
2013-04-16,-25.0
2013-04-18,-16.6667
2013-04-19,0.0
2013-04-22,0.0
2013-04-23,-20.0
2013-04-24,0.0
2013-04-26,45.0
2013-04-29,-39.6552
2013-04-30,42.8571
2013-05-02,-32.0
2013-05-03,0.0
2013-05-06,-11.7647
2013-05-07,-13.3333
2013-05-08,-7.6923
2013-05-10,0.0
2013-05-13,0.0
2013-05-21,43.2292
2013-05-22,-30.1818
2013-05-30,0.0
2013-05-31,0.0
2013-06-17,25.0
2013-06-19,0.0
2013-06-20,20.0
2013-06-25,0.0
2013-07-01,0.0
2013-07-05,63.8889
2013-07-09,18.6441
2013-07-10,63.3929
2013-07-11,-12.5683
2013-07-12,20.0
2013-07-15,-1.6667
2013-07-16,-23.7288
2013-07-17,-22.2222
2013-07-18,25.7143
2013-07-19,34.0909
2013-07-22,-40.678
2013-07-23,-21.4286
2013-07-24,-5.4545
2013-07-25,34.6154
2013-07-26,0.0
2013-07-29,40.0
2013-07-30,-41.8367
2013-07-31,71.9298
2013-08-01,-41.8367
2013-08-02,-17.5439
2013-08-05,0.0
2013-08-06,0.0
2013-08-07,-10.6383
2013-08-12,30.9524
2013-08-14,9.0909
2013-08-16,-49.5833
2013-08-19,10.3306
2013-08-20,19.8502
2013-08-21,0.0
2013-08-22,25.0
2013-08-23,-36.0
2013-08-26,0.0
2013-08-27,9.375
2013-08-28,-8.5714
2013-08-29,0.0
2013-08-30,-6.25
2013-09-03,0.8333
2013-09-10,-0.8264
2013-09-19,-60.0
2013-09-20,233.3333
2013-09-23,-35.0
2013-10-16,-7.6923
2013-10-17,-41.6667
2013-10-18,0.0
2013-10-28,128.5714
2013-10-29,0.0
2013-10-30,-31.25
2013-11-04,45.4545
2013-11-05,0.0
2013-11-11,-5.625
2013-11-13,0.0
2013-11-14,19.2053
2013-11-15,0.0
2013-11-18,144.4444
2013-11-19,-40.9091
2013-11-22,0.0
2013-11-27,76.9231
2013-12-02,-13.0435
2013-12-03,-10.0
2013-12-04,-22.2222
2013-12-05,35.7143
2013-12-06,0.0
2013-12-09,0.0
2013-12-10,5.2632
2013-12-12,-40.0
2013-12-17,29.1667
2013-12-27,-22.5806
2013-12-30,25.0
2014-01-09,-26.6667
2014-01-10,9.0909
2014-01-13,8.3333
2014-01-22,7.6923
2014-02-04,0.0
2014-02-12,0.0
2014-03-11,0.0
2014-03-12,0.0
2014-03-19,0.0
2014-03-24,0.0
2014-03-25,42.8571
2014-03-31,-45.0
2014-04-07,0.0
2014-04-17,-31.3636
2014-04-25,0.0
2014-05-05,5.9603
2014-05-09,-6.25
2014-06-04,0.0
2014-06-11,-26.6667
2014-07-02,-18.1818
2014-07-08,77.7778
2014-07-15,12.5
2014-07-17,11.1111
2014-07-23,0.0
2014-07-30,-25.0
2014-08-05,46.6667
2014-08-20,0.0
2014-08-29,0.0
2014-09-04,0.0
2014-09-12,0.0
2014-09-15,0.0
2014-09-16,1.8182
2014-09-25,7.1429
2014-10-07,0.0
2014-10-13,8.3333
2014-10-14,7.6923
2014-10-16,-32.1429
2014-10-24,26.3158
2014-10-27,8.3333
2014-10-28,-34.6154
2014-10-29,-5.8824
2014-10-30,-12.5
2014-10-31,-7.1429
2014-11-03,0.0
2014-11-04,53.8462
2014-11-05,-24.0
2014-11-06,5.2632
2014-11-10,-10.0
2014-11-13,41.6667
2014-11-14,-1.9607999999999999
2014-11-17,40.0
2014-11-18,-14.2857
2014-11-19,-8.3333
2014-11-20,36.3636
2014-11-21,26.6667
2014-11-24,10.526299999999999
2014-11-25,-7.381
2014-11-26,3.3419
2014-12-01,49.7512
2014-12-02,16.2791
2014-12-03,-31.4286
2014-12-04,4.1667
2014-12-05,-4.0
2014-12-10,4.1667
2014-12-11,-20.0
2014-12-15,0.0
2014-12-23,0.0
2015-01-06,50.0
2015-01-12,-33.3333
2015-01-13,-15.0
2015-01-14,82.3529
2015-01-15,-45.1613
2015-01-20,0.0
2015-01-21,17.647100000000002
2015-01-29,0.0
2015-01-30,0.0
2015-02-18,0.0
2015-03-20,60.0
2015-03-23,9.375
2015-04-06,-14.2857
2015-04-10,-0.2083
2015-04-27,-83.2568
2015-05-05,259.1022
2015-05-06,5.5556
2015-05-13,-15.7895
2015-05-14,6.25
2015-05-20,-11.7647
2015-06-03,20.0
2015-06-05,5.5556
2015-06-11,94.7368
2015-06-17,-51.3514
2015-06-19,0.0
2015-06-23,-44.4444
2015-06-25,200.0
2015-06-29,-13.3333
2015-06-30,3.8462
2015-07-01,-33.3333
2015-07-02,11.1111
2015-07-06,-30.0
2015-07-08,28.5714
2015-07-13,0.0
2015-07-14,0.0
2015-07-15,38.8889
2015-07-16,20.0
2015-07-17,-8.3333
2015-07-22,27.2727
2015-07-23,0.0
2015-07-24,0.0
2015-07-27,2.8571
2015-07-28,5.5556
2015-07-29,0.0
2015-07-31,0.0
2015-08-03,0.0
2015-08-05,0.0
2015-08-06,-5.2632
2015-08-07,-2.7778
2015-08-10,39.6786
2015-08-11,-40.45
2015-08-12,16.7883
2015-08-13,-2.9412000000000003
2015-08-17,-15.1515
2015-08-18,-0.0446
2015-08-19,-10.6744
2015-08-20,0.05
2015-08-21,-0.05
2015-08-24,0.0
2015-08-25,0.0
2015-08-27,-8.0
2015-08-31,-12.6087
2015-09-01,-0.4975
2015-09-03,-5.0
2015-09-04,-7.8947
2015-09-08,25.7143
2015-09-09,4.5455
2015-09-10,-17.337
2015-09-11,4.8323
2015-09-14,5.2995
2015-09-15,-9.469899999999999
2015-09-16,7.8947
2015-09-18,2.439
2015-09-21,-9.5238
2015-09-22,13.6184
2015-09-24,6.4563
2015-09-29,-10.7968
2015-09-30,7.3171
2015-10-02,9.0909
2015-10-13,6.25
2015-10-14,-1.9607999999999999
2015-10-15,0.0
2015-10-20,40.0
2015-10-22,-34.2857
2015-10-30,0.0
2015-11-02,-13.0435
2015-11-03,0.0
2015-11-05,0.0
2015-11-11,0.0
2015-11-12,-25.0
2015-11-13,26.6667
2015-11-16,5.2632
2015-11-17,-25.0
2015-11-19,13.3333
2015-11-30,2.9779
2015-12-01,-2.8204000000000002
2015-12-02,-0.0735
2015-12-03,-5.8824
2015-12-11,25.0
2015-12-22,-20.0
2015-12-28,-12.5
2015-12-29,-28.5714
2015-12-31,80.0
2016-01-06,0.0
2016-01-14,5.5556
2016-01-20,5.2632
2016-01-21,0.0
2016-01-27,-40.0
2016-02-03,-16.6667
2016-02-05,0.0
2016-03-10,0.0
2016-03-17,-17.5
2016-03-21,21.2121
2016-03-29,0.0
2016-04-08,-17.5
2016-04-11,3.0303
2016-04-18,17.647100000000002
2016-04-20,3.875
2016-05-19,-3.7304
2016-06-01,80.0
2016-06-02,0.0
2016-06-06,-3.3333
2016-06-07,3.4483
2016-06-09,-33.3333
2016-06-10,-15.0
2016-06-13,125.4902
2016-06-14,-13.0435
2016-06-17,5.0
2016-06-20,0.0
2016-06-21,-14.2857
2016-06-30,-44.4444
2016-07-06,50.0
2016-07-18,-13.3333
2016-07-21,0.0
2016-08-22,-15.3846
2016-08-26,2.7273
2016-09-02,6.1947
2016-09-20,0.0
2016-09-23,16.6667
2016-10-04,-21.4286
2016-11-02,0.0
2016-11-10,0.0
2016-11-18,-45.4545
2016-11-21,13.3333
2016-12-05,2.9412000000000003
2016-12-07,0.0
2016-12-08,0.0
2016-12-13,-14.2857
2016-12-16,0.0
2016-12-19,0.0
2016-12-20,-83.3333
2016-12-23,300.0
2016-12-27,25.0
2016-12-28,0.0
2016-12-29,0.0
2017-01-09,0.0
2017-01-12,-58.0
2017-01-13,423.8095
2017-01-17,-69.0909
2017-01-25,193.75
2017-01-27,-65.9574
2017-02-02,223.5294
2017-02-03,-9.0909
2017-02-09,-50.0
2017-02-10,100.0
2017-02-13,-35.0
2017-03-09,84.6154
2017-03-13,-51.9792
2017-03-16,26.6811
2017-03-17,-4.1096
2017-03-22,35.7143
2017-04-17,-15.7895
2017-05-08,0.0
2017-05-16,-12.5
2017-05-23,-7.1429
2017-05-26,0.0
2017-06-06,0.0
2017-06-07,0.0
2017-06-22,0.0
2017-07-06,0.0
2017-07-14,-69.2308
2017-07-17,17.5
2017-07-27,0.0
2017-08-01,-50.0
2017-08-03,78.7234
2017-08-11,0.0
2017-08-17,-14.2857
2017-08-29,0.0
2017-09-05,11.1111
2017-11-21,0.0
2017-11-27,-5.0
2017-11-28,15.7895
2017-12-04,-13.6364
2017-12-29,-47.3684
2018-01-19,80.0
2018-03-28,11.1111
2018-04-04,-35.0
2018-04-10,-38.4615
2018-06-08,78.75
2018-07-09,-37.0629
2018-07-30,0.0
2018-08-07,-16.6667
2018-09-25,-20.0
2018-10-08,-8.3333
2018-10-16,0.0
2018-10-18,9.0909
2018-12-12,-33.3333
2019-01-09,-50.0
2019-01-23,100.0
2019-02-11,125.0
2019-02-13,165.2778
2019-02-14,8.9005
2019-02-15,15.3846
2019-02-19,40.6667
2019-02-20,81.2796
2019-02-21,-34.6405
2019-02-22,0.0
2019-02-25,-62.0
2019-02-26,110.5263
2019-02-27,80.0
2019-02-28,-16.6667
2019-03-01,0.0
2019-03-04,-13.3333
2019-03-05,13.461500000000001
2019-03-06,-28.3051
2019-03-07,30.0236
2019-03-08,5.4545
2019-03-11,0.0
2019-03-13,-2.4138
2019-03-14,-20.4947
2019-03-15,-10.0
2019-03-18,9.8765
2019-03-19,-14.1573
2019-03-21,4.712
2019-03-25,0.0
2019-03-26,50.0
2019-03-27,0.0
2019-03-28,-16.6667
2019-03-29,10.0
2019-04-01,45.4545
2019-04-02,0.0
2019-04-03,-2.0438
2019-04-04,14.8472
2019-04-05,-28.8889
2019-04-08,-14.2188
2019-04-09,0.0
2019-04-10,45.7195
2019-04-11,62.5
2019-04-12,13.8462
2019-04-15,102.7027
2019-04-16,-33.3333
2019-04-17,-19.5
2019-04-18,-14.2857
2019-04-22,1.4493
2019-04-23,0.0
2019-04-24,-1.7856999999999998
2019-04-25,-6.1818
2019-04-26,6.9767
2019-04-29,-7.0435
2019-04-30,-11.5217
2019-05-01,-3.0837
2019-05-02,-18.1818
2019-05-03,44.4444
2019-05-06,7.6923
2019-05-07,-28.5714
2019-05-08,0.0
2019-05-09,-2.144
2019-05-10,-1.0791
2019-05-13,0.0517
2019-05-15,-0.9809
2019-05-16,-8.3212
2019-05-17,-5.3139
2019-05-20,2.1046
2019-05-21,-7.0588
2019-05-23,-8.1013
2019-05-24,0.9504
2019-05-30,13.5762
2019-05-31,-3.8924
2019-06-03,-1.8199999999999998
2019-06-04,-1.6219999999999999
2019-06-07,1.6488
2019-06-11,0.8352
2019-06-12,3.346
2019-06-13,2.5657
2019-06-14,-1.0173
2019-06-17,-41.0321
2019-06-18,42.8571
2019-06-19,-27.1429
2019-06-20,7.8431
2019-06-21,0.0
2019-06-24,27.2727
2019-06-27,-21.4286
2019-07-02,18.1818
2019-07-03,0.0
2019-07-05,-7.6923
2019-07-08,15.0
2019-07-09,-6.029
2019-07-10,4.5157
2019-07-12,3.2936
2019-07-15,0.0
2019-07-16,10.0
2019-07-18,-9.0909
2019-07-22,0.0
2019-07-23,0.0
2019-07-29,0.0
2019-07-30,-17.1429
2019-07-31,-5.1724
2019-08-01,-0.8945
2019-08-02,0.7192
2019-08-05,9.2896
2019-08-06,0.0
2019-08-08,24.1667
2019-08-09,0.6711
2019-08-12,5.6
2019-08-13,-2.1465
2019-08-14,7.0968
2019-08-16,-5.5422
2019-08-19,2.0408
2019-08-20,-5.75
2019-08-21,-3.183
2019-08-22,24.5205
2019-08-23,0.0
2019-08-26,-14.1914
2019-09-03,-14.4231
2019-09-04,17.603
2019-09-05,-4.4586
2019-09-11,-6.6667
2019-09-12,0.0
2019-09-17,1.8
2019-09-19,-32.641
2019-09-20,12.9167
2019-09-26,-16.9742
2019-10-02,-0.8889
2019-10-03,12.1076
2019-10-07,-20.0
2019-10-08,0.0
2019-10-14,-0.3
2019-10-15,-0.3009
2019-10-24,-9.4567
2019-10-29,-11.1111
2019-10-31,-21.875
2019-11-04,-22.0
2019-11-08,-0.1282
2019-11-19,156.7394
2019-11-20,-6.4
2019-11-22,0.0
2019-11-25,-4.4872
2019-12-03,5.1454
2019-12-04,-4.8936
2019-12-06,0.0
2019-12-12,2.5727
2019-12-13,-12.759
2019-12-19,-12.5
2019-12-23,0.0
2020-01-06,71.4286
2020-01-07,25.0
2020-01-09,-1.5253
2020-01-13,-1.159
2020-01-22,-6.9178
2020-01-23,-7.2848
2020-01-27,-9.4841
2020-01-29,-3.5511
2020-01-30,0.0
2020-02-07,8.1818
2020-02-27,-7.563
2020-03-02,0.0
2020-03-03,-4.5455
2020-03-05,-4.5714
2020-03-12,13.7725
2020-03-13,-12.2807
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,-2.324
2020-03-23,-0.6921
2020-03-25,0.0
2020-03-27,-0.9278
2020-03-30,4.0583
2020-03-31,-6.0
2020-04-22,3.1915
2020-04-24,-17.5258
2020-04-30,0.0
2020-05-05,-5.0
2020-05-11,18.4211
2020-05-15,-6.6667
2020-05-18,7.1429
2020-05-21,-5.5556
2020-05-22,0.0
2020-05-26,0.0
2020-06-04,27.0588
2020-06-05,21.2963
2020-06-08,-12.2901
2020-06-15,9.6606
2020-06-18,-15.4762
2020-06-25,-20.1878
2020-06-26,0.0
2020-07-01,0.0
2020-07-02,29.4118
2020-07-09,-11.3636
2020-07-10,-12.8205
2020-07-13,10.2941
2020-07-28,-9.3333
