ticker,IGT US Equity
2015-08-26,1.7263
2015-08-27,1.5758
2015-08-28,1.3723
2015-08-31,-0.0589
2015-09-01,-3.1802
2015-09-02,2.9805
2015-09-03,0.2363
2015-09-04,-0.8839
2015-09-08,0.3567
2015-09-09,-0.4147
2015-09-10,-0.5354
2015-09-11,-1.0766
2015-09-14,-0.6046
2015-09-15,2.6764
2015-09-16,1.955
2015-09-17,-0.0581
2015-09-18,-0.3488
2015-09-21,1.1669
2015-09-22,-1.0957
2015-09-23,-2.1574
2015-09-24,1.1919
2015-09-25,-2.0612
2015-09-28,-4.5099
2015-09-29,-1.9521
2015-09-30,-1.5413999999999999
2015-10-01,-2.6745
2015-10-02,1.6086
2015-10-05,6.0686
2015-10-06,0.8706
2015-10-07,0.4932
2015-10-08,0.0613
2015-10-09,2.2685
2015-10-12,-1.1391
2015-10-13,-0.6671
2015-10-14,0.7326
2015-10-15,1.697
2015-10-16,-1.2515
2015-10-19,-0.1811
2015-10-20,0.7255
2015-10-21,-2.8211
2015-10-22,-0.803
2015-10-23,2.4907
2015-10-26,0.0608
2015-10-27,0.9107
2015-10-28,0.1805
2015-10-29,-0.9009
2015-10-30,-1.697
2015-11-02,0.1233
2015-11-03,3.4483
2015-11-04,-0.2381
2015-11-05,-1.3126
2015-11-06,-1.0883
2015-11-09,-1.1002
2015-11-10,-1.1125
2015-11-11,-3.5
2015-11-12,6.1528
2015-11-13,-1.7084000000000001
2015-11-16,-0.3724
2015-11-17,-1.1215
2015-11-18,0.8192
2015-11-19,0.1875
2015-11-20,0.8734
2015-11-23,-3.4632
2015-11-24,0.6406
2015-11-25,-0.3224
2015-11-27,0.7762
2015-11-30,-0.3209
2015-12-01,0.2576
2015-12-02,-0.4496
2015-12-03,0.0645
2015-12-04,1.8698000000000001
2015-12-07,-0.6962
2015-12-08,-1.2747
2015-12-09,-0.9684
2015-12-10,-1.043
2015-12-11,-1.5152
2015-12-14,-1.4047
2015-12-15,3.46
2015-12-16,0.8525
2015-12-17,-2.3407
2015-12-18,0.9321
2015-12-21,2.3747
2015-12-22,0.1933
2015-12-23,4.1158
2015-12-24,1.2353
2015-12-28,1.1592
2015-12-29,0.3619
2015-12-30,-1.0216
2015-12-31,-1.7608000000000001
2016-01-04,-0.1236
2016-01-05,-1.8564
2016-01-06,-1.6393
2016-01-07,-3.7821
2016-01-08,-0.0666
2016-01-11,1.6667
2016-01-12,-0.0656
2016-01-13,-2.0341
2016-01-14,-0.7368
2016-01-15,-3.0364
2016-01-19,-0.9047
2016-01-20,-0.0702
2016-01-21,0.9136
2016-01-22,1.7409
2016-01-25,-4.6543
2016-01-26,2.0101
2016-01-27,-0.1407
2016-01-28,-0.9866
2016-01-29,2.9893
2016-02-01,-1.4513
2016-02-02,-2.7349
2016-02-03,-0.6489
2016-02-04,0.4354
2016-02-05,-0.578
2016-02-08,-4.0698
2016-02-09,-1.2121
2016-02-10,-0.3834
2016-02-11,-2.1555
2016-02-12,4.0126
2016-02-16,3.6309
2016-02-17,2.8467000000000002
2016-02-18,1.2775
2016-02-19,0.0
2016-02-22,2.9432
2016-02-23,-2.2464
2016-02-24,-0.4178
2016-02-25,2.5175
2016-02-26,1.9100000000000001
2016-02-29,-1.071
2016-03-01,3.5859
2016-03-02,0.4572
2016-03-03,2.4707
2016-03-04,0.1904
2016-03-07,2.5332
2016-03-08,-1.7295
2016-03-09,-1.0057
2016-03-10,-0.381
2016-03-11,3.1867
2016-03-14,-0.1235
2016-03-15,-1.6698
2016-03-16,6.9811
2016-03-17,4.468
2016-03-18,1.0692
2016-03-21,-0.8352
2016-03-22,0.1123
2016-03-23,-2.2995
2016-03-24,0.9759
2016-03-28,1.9898
2016-03-29,-0.5574
2016-03-30,1.4739
2016-03-31,1.9553
2016-04-01,1.3151
2016-04-04,-3.3532
2016-04-05,-1.2311
2016-04-06,0.1133
2016-04-07,-1.0187
2016-04-08,1.1435
2016-04-11,-1.2436
2016-04-12,1.8317
2016-04-13,2.7544
2016-04-14,-2.1335
2016-04-15,-0.1118
2016-04-18,-1.399
2016-04-19,1.9296
2016-04-20,-0.1114
2016-04-21,-0.5574
2016-04-22,0.5605
2016-04-25,1.0033
2016-04-26,0.1656
2016-04-27,-1.3223
2016-04-28,-2.0659
2016-04-29,-1.1403
2016-05-02,0.7497
2016-05-03,-1.2593
2016-05-04,1.8551
2016-05-05,-1.0814
2016-05-06,0.2301
2016-05-09,-1.4351
2016-05-10,1.2812999999999999
2016-05-11,-2.1852
2016-05-12,-0.0588
2016-05-13,-0.4118
2016-05-16,0.5907
2016-05-17,0.411
2016-05-18,0.8772
2016-05-19,-0.4638
2016-05-20,-0.6407
2016-05-23,0.2345
2016-05-24,1.2281
2016-05-25,2.773
2016-05-26,3.7662
2016-05-27,0.325
2016-05-31,2.3758
2016-06-01,0.5274
2016-06-02,0.0
2016-06-03,0.9969
2016-06-06,0.4675
2016-06-07,2.2751
2016-06-08,-0.4086
2016-06-09,-0.3077
2016-06-10,-1.0802
2016-06-13,-1.248
2016-06-14,-1.3165
2016-06-15,1.5474999999999999
2016-06-16,-1.5239
2016-06-17,1.334
2016-06-20,0.7899
2016-06-21,2.6123
2016-06-22,-1.2729
2016-06-23,0.4642
2016-06-24,-3.0287
2016-06-27,-3.388
2016-06-28,-1.3699
2016-06-29,1.1111
2016-06-30,2.967
2016-07-01,0.9072
2016-07-05,-3.8075
2016-07-06,0.1649
2016-07-07,0.2195
2016-07-08,2.0263
2016-07-11,2.6302
2016-07-12,1.2029
2016-07-13,0.1034
2016-07-14,0.5679
2016-07-15,-1.1807
2016-07-18,1.9221
2016-07-19,1.8349
2016-07-20,1.3013
2016-07-21,0.8399
2016-07-22,0.8819
2016-07-25,1.9426999999999999
2016-07-26,0.5717
2016-07-27,-0.7579
2016-07-28,-2.0525
2016-07-29,1.8519
2016-08-01,1.0048
2016-08-02,0.1895
2016-08-03,1.182
2016-08-04,0.7944
2016-08-05,0.0464
2016-08-08,0.4634
2016-08-09,1.1173
2016-08-10,0.7366
2016-08-11,1.0055
2016-08-12,0.4525
2016-08-15,2.7927999999999997
2016-08-16,-0.6573
2016-08-17,-0.7499
2016-08-18,1.0667
2016-08-19,1.2313
2016-08-22,-0.3475
2016-08-23,0.2616
2016-08-24,-0.2174
2016-08-25,-0.5664
2016-08-26,-0.2629
2016-08-29,0.703
2016-08-30,-1.4398
2016-08-31,1.0624
2016-09-01,1.1827
2016-09-02,1.7316
2016-09-06,0.6383
2016-09-07,2.3256
2016-09-08,-1.8182
2016-09-09,-2.9461
2016-09-12,2.9055
2016-09-13,-2.107
2016-09-14,1.2484
2016-09-15,1.1905000000000001
2016-09-16,2.479
2016-09-19,-1.23
2016-09-20,0.2491
2016-09-21,0.2484
2016-09-22,1.7761
2016-09-23,0.4464
2016-09-26,-0.6465
2016-09-27,0.5287
2016-09-28,0.2427
2016-09-29,0.2018
2016-09-30,-1.8123
2016-10-03,1.1485
2016-10-04,1.2976
2016-10-05,0.6805
2016-10-06,1.6301999999999999
2016-10-07,2.856
2016-10-10,-1.5215
2016-10-11,0.4249
2016-10-12,1.8077
2016-10-13,-1.1711
2016-10-14,2.026
2016-10-17,1.686
2016-10-18,-1.1791
2016-10-19,3.393
2016-10-20,2.344
2016-10-21,0.1762
2016-10-24,0.0703
2016-10-25,0.9139
2016-10-26,-1.2191
2016-10-27,-0.4937
2016-10-28,1.3111
2016-10-31,0.4547
2016-11-01,-1.6364999999999998
2016-11-02,-0.531
2016-11-03,-1.9573
2016-11-04,0.5082
2016-11-07,2.8529999999999998
2016-11-08,1.8258
2016-11-09,-0.4483
2016-11-10,-3.6715999999999998
2016-11-11,4.2071
2016-11-14,1.3803
2016-11-15,1.2253
2016-11-16,-0.1345
2016-11-17,-0.404
2016-11-18,1.927
2016-11-21,-4.8425
2016-11-22,-4.8797
2016-11-23,-2.6383
2016-11-25,2.5593
2016-11-28,-4.1835
2016-11-29,-0.4979
2016-11-30,-0.7698
2016-12-01,-4.0729
2016-12-02,0.6115
2016-12-05,1.7828
2016-12-06,0.0398
2016-12-07,1.4325999999999999
2016-12-08,-0.0785
2016-12-09,-2.2379
2016-12-12,-2.3695
2016-12-13,0.5759
2016-12-14,1.9632
2016-12-15,4.3321
2016-12-16,-0.3845
2016-12-19,-1.8912
2016-12-20,1.3375
2016-12-21,0.3882
2016-12-22,-0.116
2016-12-23,0.0
2016-12-27,-1.0066
2016-12-28,0.1564
2016-12-29,-1.2105
2016-12-30,0.8696
2017-01-03,0.5094
2017-01-04,0.8187
2017-01-05,1.0054
2017-01-06,1.4548
2017-01-09,1.2075
2017-01-10,0.1864
2017-01-11,0.5955
2017-01-12,0.9249
2017-01-13,-0.6965
2017-01-17,-0.3322
2017-01-18,-1.6667
2017-01-19,0.1883
2017-01-20,2.5564
2017-01-23,0.9531
2017-01-24,0.7988
2017-01-25,1.2968
2017-01-26,-5.0498
2017-01-27,0.4494
2017-01-30,-2.6473
2017-01-31,1.149
2017-02-01,0.3786
2017-02-02,0.4149
2017-02-03,1.5402
2017-02-06,-0.7769
2017-02-07,-1.305
2017-02-08,-0.34
2017-02-09,0.7961
2017-02-10,1.3915
2017-02-13,1.3724
2017-02-14,-1.2075
2017-02-15,1.8148
2017-02-16,-0.2546
2017-02-17,-0.8023
2017-02-21,0.3676
2017-02-22,-1.2821
2017-02-23,-1.0761
2017-02-24,0.1875
2017-02-27,0.7488
2017-02-28,0.3344
2017-03-01,0.0
2017-03-02,-0.0741
2017-03-03,2.9652
2017-03-06,-0.252
2017-03-07,0.0
2017-03-08,-0.1804
2017-03-09,-15.2567
2017-03-10,0.256
2017-03-13,0.6809
2017-03-14,-0.0423
2017-03-15,1.5222
2017-03-16,0.4998
2017-03-17,2.3622
2017-03-20,-2.1457
2017-03-21,-1.1585
2017-03-22,-1.0131000000000001
2017-03-23,-0.1279
2017-03-24,-0.4697
2017-03-27,-0.6864
2017-03-28,1.8575
2017-03-29,0.212
2017-03-30,-0.2539
2017-03-31,0.5515
2017-04-03,-0.7595
2017-04-04,-0.2976
2017-04-05,0.0
2017-04-06,1.6631
2017-04-07,-2.2232
2017-04-10,1.3728
2017-04-11,-0.2539
2017-04-12,-1.6971
2017-04-13,-5.7402
2017-04-17,-2.5183
2017-04-18,4.3682
2017-04-19,-1.5752000000000002
2017-04-20,1.1888
2017-04-21,0.9489
2017-04-24,-0.5819
2017-04-25,-1.846
2017-04-26,1.3303
2017-04-27,2.3993
2017-04-28,-1.8568
2017-05-01,0.1802
2017-05-02,-2.0683
2017-05-03,-0.8264
2017-05-04,-1.25
2017-05-05,3.3286
2017-05-08,-1.9056
2017-05-09,-0.37
2017-05-10,0.8821
2017-05-11,-0.6903
2017-05-12,-1.7609
2017-05-15,0.6132
2017-05-16,1.0314
2017-05-17,-3.8979
2017-05-18,-0.0966
2017-05-19,1.4983
2017-05-22,0.8571
2017-05-23,-2.5968
2017-05-24,1.7934999999999999
2017-05-25,-13.0952
2017-05-26,-0.1644
2017-05-30,-2.0856
2017-05-31,-0.5045
2017-06-01,0.3944
2017-06-02,1.5152
2017-06-05,-0.6081
2017-06-06,2.4472
2017-06-07,1.1526
2017-06-08,1.3022
2017-06-09,-3.5886
2017-06-12,0.1667
2017-06-13,2.274
2017-06-14,-1.8437999999999999
2017-06-15,-0.0552
2017-06-16,0.5528
2017-06-19,1.3194
2017-06-20,0.7054
2017-06-21,-4.6875
2017-06-22,1.5263
2017-06-23,3.5078
2017-06-26,-0.3765
2017-06-27,1.2959
2017-06-28,-1.919
2017-06-29,-0.0543
2017-06-30,-0.4894
2017-07-03,-1.5847
2017-07-05,0.1666
2017-07-06,-0.2217
2017-07-07,0.5556
2017-07-10,2.0994
2017-07-11,0.1082
2017-07-12,-1.2432
2017-07-13,1.3684
2017-07-14,0.7019
2017-07-17,-2.3056
2017-07-18,1.7563
2017-07-19,2.2114
2017-07-20,-0.0528
2017-07-21,-1.2144
2017-07-24,4.7034
2017-07-25,1.4803
2017-07-26,0.6036
2017-07-27,-0.65
2017-07-28,-3.3216
2017-07-31,-0.885
2017-08-01,12.7101
2017-08-02,-1.4910999999999999
2017-08-03,-2.9328
2017-08-04,-0.8285
2017-08-07,-0.1474
2017-08-08,-1.2795
2017-08-09,-0.1496
2017-08-10,-1.2103
2017-08-11,-0.5615
2017-08-14,1.078
2017-08-15,0.8126
2017-08-16,0.806
2017-08-17,0.1
2017-08-18,-0.1498
2017-08-21,0.1
2017-08-22,-0.05
2017-08-23,-0.9995
2017-08-24,2.0192
2017-08-25,0.9401
2017-08-28,-2.9901999999999997
2017-08-29,2.7792
2017-08-30,1.2783
2017-08-31,-1.1165
2017-09-01,0.8346
2017-09-05,-0.1947
2017-09-06,0.6341
2017-09-07,-0.4363
2017-09-08,-2.1908
2017-09-11,2.2897
2017-09-12,2.5304
2017-09-13,1.3764
2017-09-14,0.7491
2017-09-15,3.3457
2017-09-18,2.5629
2017-09-19,-1.5783
2017-09-20,6.3697
2017-09-21,-1.34
2017-09-22,-0.4244
2017-09-25,-0.8951
2017-09-26,6.0215
2017-09-27,-1.501
2017-09-28,1.1532
2017-09-29,-0.0407
2017-10-02,-0.9369
2017-10-03,1.6036000000000001
2017-10-04,-1.8616000000000001
2017-10-05,1.6082
2017-10-06,-0.1218
2017-10-09,-1.1377
2017-10-10,-1.3564
2017-10-11,-1.2083
2017-10-12,-1.3075
2017-10-13,0.9402
2017-10-16,1.6088
2017-10-17,-2.625
2017-10-18,2.2251
2017-10-19,-0.4186
2017-10-20,0.5885
2017-10-23,-1.9641
2017-10-24,1.2788
2017-10-25,-0.7997
2017-10-26,-3.4366
2017-10-27,0.4394
2017-10-30,2.9309
2017-10-31,-0.1275
2017-11-01,2.766
2017-11-02,-1.7805
2017-11-03,1.4755
2017-11-06,0.9555
2017-11-07,-2.0987999999999998
2017-11-08,1.5973000000000002
2017-11-09,-0.3724
2017-11-10,-1.1628
2017-11-13,0.2101
2017-11-14,15.0943
2017-11-15,1.1293
2017-11-16,3.7464
2017-11-17,-0.9028
2017-11-20,-0.1402
2017-11-21,0.0351
2017-11-22,-1.8941
2017-11-24,0.4648
2017-11-27,0.0
2017-11-28,-0.9677
2017-11-29,-0.3619
2017-11-30,-0.1453
2017-12-01,0.9458
2017-12-04,0.0
2017-12-05,-1.009
2017-12-06,-0.5461
2017-12-07,1.3543
2017-12-08,-3.6836
2017-12-11,2.7372
2017-12-12,-1.3139
2017-12-13,0.4068
2017-12-14,-0.3683
2017-12-15,-1.4048
2017-12-18,-0.7124
2017-12-19,-1.5861
2017-12-20,2.3791
2017-12-21,2.099
2017-12-22,-3.6344
2017-12-26,0.0762
2017-12-27,0.6091
2017-12-28,-0.4162
2017-12-29,0.7219
2018-01-02,0.943
2018-01-03,-0.4858
2018-01-04,1.0139
2018-01-05,3.2342
2018-01-08,-0.6122
2018-01-09,1.1957
2018-01-10,-1.0383
2018-01-11,1.411
2018-01-12,-0.8562
2018-01-16,-1.6553
2018-01-17,0.5854
2018-01-18,-1.8552
2018-01-19,1.2973
2018-01-22,1.0977
2018-01-23,1.3753
2018-01-24,1.2496
2018-01-25,1.9041000000000001
2018-01-26,-0.0692
2018-01-29,0.9349
2018-01-30,-0.7204
2018-01-31,0.4492
2018-02-01,1.9607999999999999
2018-02-02,-2.6991
2018-02-05,-3.7100999999999997
2018-02-06,1.0083
2018-02-07,-2.0321
2018-02-08,-3.1659
2018-02-09,-2.593
2018-02-12,0.0
2018-02-13,0.1543
2018-02-14,2.5039
2018-02-15,2.33
2018-02-16,-0.1469
2018-02-20,1.4711
2018-02-21,-2.2109
2018-02-22,-1.8162
2018-02-23,1.812
2018-02-26,0.3708
2018-02-27,-1.3668
2018-02-28,-0.7491
2018-03-01,-0.5283
2018-03-02,1.9727000000000001
2018-03-05,-0.2232
2018-03-06,2.871
2018-03-07,0.2175
2018-03-08,7.9928
2018-03-09,-2.1768
2018-03-12,1.746
2018-03-13,0.6729
2018-03-14,2.7406
2018-03-15,-1.7892000000000001
2018-03-16,-0.6625
2018-03-19,-1.1671
2018-03-20,-1.7544
2018-03-21,-0.4121
2018-03-22,-3.4028
2018-03-23,-3.3429
2018-03-26,0.595
2018-03-27,-1.8484
2018-03-28,-0.2637
2018-03-29,0.9441
2018-04-02,-2.5065
2018-04-03,0.0
2018-04-04,0.5372
2018-04-05,1.6794
2018-04-06,-2.3649
2018-04-09,-2.5375
2018-04-10,1.3412
2018-04-11,0.506
2018-04-12,3.0596
2018-04-13,-1.2026
2018-04-16,1.9019
2018-04-17,1.5676999999999999
2018-04-18,3.4546
2018-04-19,-0.4973
2018-04-20,-0.2142
2018-04-23,0.5009
2018-04-24,-3.4888
2018-04-25,-0.9591
2018-04-26,1.7877
2018-04-27,2.0856
2018-04-30,1.3262
2018-05-01,-1.1673
2018-05-02,-0.2863
2018-05-03,-0.7179
2018-05-04,1.0484
2018-05-07,1.0733
2018-05-08,-0.8142
2018-05-09,0.0
2018-05-10,2.177
2018-05-11,-0.5589
2018-05-14,3.1261
2018-05-15,2.5886
2018-05-16,1.5604
2018-05-17,-0.6865
2018-05-18,0.0987
2018-05-21,-1.9729999999999999
2018-05-22,-4.5287
2018-05-23,-3.1975
2018-05-24,-0.6897
2018-05-25,-3.5088
2018-05-29,-2.8788
2018-05-30,2.4181
2018-05-31,-4.265
2018-06-01,1.074
2018-06-04,-1.8103
2018-06-05,-0.6869
2018-06-06,4.0683
2018-06-07,-3.8702
2018-06-08,-0.5287
2018-06-11,2.2077
2018-06-12,0.88
2018-06-13,-0.0793
2018-06-14,3.6508000000000003
2018-06-15,0.6126
2018-06-18,-1.6743000000000001
2018-06-19,-3.6378
2018-06-20,-0.4418
2018-06-21,-0.121
2018-06-22,0.6462
2018-06-25,-3.6917999999999997
2018-06-26,-1.5417
2018-06-27,-2.2006
2018-06-28,0.0433
2018-06-29,0.519
2018-07-02,-2.1515
2018-07-03,0.7036
2018-07-05,-0.3493
2018-07-06,4.0316
2018-07-09,-0.9688
2018-07-10,1.829
2018-07-11,-0.2924
2018-07-12,3.0582
2018-07-13,1.1789
2018-07-16,-1.9687000000000001
2018-07-17,0.9426
2018-07-18,1.0556
2018-07-19,0.7634
2018-07-20,-0.9569
2018-07-23,-0.7649
2018-07-24,0.4462
2018-07-25,0.9693
2018-07-26,0.12
2018-07-27,-0.4794
2018-07-30,-2.6494999999999997
2018-07-31,4.2474
2018-08-01,-6.4478
2018-08-02,-3.3827
2018-08-03,-2.5383
2018-08-06,0.7185
2018-08-07,-1.07
2018-08-08,-3.5151
2018-08-09,1.0276
2018-08-10,-2.7739000000000003
2018-08-13,-1.2839
2018-08-14,-1.7995999999999999
2018-08-15,-2.8727
2018-08-16,3.2636
2018-08-17,-0.3951
2018-08-20,0.1983
2018-08-21,2.8204000000000002
2018-08-22,1.2031
2018-08-23,1.5692
2018-08-24,1.1703999999999999
2018-08-27,-2.7302
2018-08-28,-0.0951
2018-08-29,3.1429
2018-08-30,-2.6316
2018-08-31,-0.2371
2018-09-04,-4.4202
2018-09-05,0.4475
2018-09-06,-5.8416
2018-09-07,0.368
2018-09-10,-3.0906
2018-09-11,0.8649
2018-09-12,4.2337
2018-09-13,1.7481
2018-09-14,2.0718
2018-09-17,-1.6337000000000002
2018-09-18,0.6543
2018-09-19,0.95
2018-09-20,-3.1204
2018-09-21,-0.3067
2018-09-24,0.9231
2018-09-25,1.1687
2018-09-26,0.0502
2018-09-27,-0.8534
2018-09-28,0.0
2018-10-01,-0.557
2018-10-02,-5.2444
2018-10-03,1.827
2018-10-04,-2.533
2018-10-05,-4.6562
2018-10-08,-4.3725
2018-10-09,4.9881
2018-10-10,-2.2624
2018-10-11,-1.0417
2018-10-12,-0.7018
2018-10-15,0.8245
2018-10-16,4.9065
2018-10-17,1.0022
2018-10-18,-5.6229
2018-10-19,-3.0374
2018-10-22,-1.988
2018-10-23,0.1844
2018-10-24,0.4908
2018-10-25,6.9597
2018-10-26,-4.4521
2018-10-29,-7.2282
2018-10-30,3.0908
2018-10-31,15.8651
2018-11-01,0.7008
2018-11-02,-3.1585
2018-11-05,-3.0404
2018-11-06,-1.1973
2018-11-07,-2.4812
2018-11-08,2.3669000000000002
2018-11-09,-10.1156
2018-11-12,-3.8585000000000003
2018-11-13,2.8763
2018-11-14,2.2398
2018-11-15,2.9638999999999998
2018-11-16,-2.3154
2018-11-19,-1.089
2018-11-20,-3.886
2018-11-21,8.8275
2018-11-23,-2.7245
2018-11-26,6.1744
2018-11-27,1.3789
2018-11-28,2.3063000000000002
2018-11-29,-1.0405
2018-11-30,0.5257
2018-12-03,1.104
2018-12-04,-4.2529
2018-12-06,1.6206
2018-12-07,-0.2953
2018-12-10,-1.1848
2018-12-11,-2.6379
2018-12-12,1.2931
2018-12-13,-1.9453
2018-12-14,-3.5338000000000003
2018-12-17,0.2571
2018-12-18,2.7564
2018-12-19,-3.1814999999999998
2018-12-20,-6.5077
2018-12-21,-5.5824
2018-12-24,-0.438
2018-12-26,8.0645
2018-12-27,-2.6459
2018-12-28,0.8362
2018-12-31,1.1057
2019-01-02,2.5974
2019-01-03,-2.5983
2019-01-04,3.2148
2019-01-07,0.8615
2019-01-08,3.548
2019-01-09,3.6802
2019-01-10,-1.5912
2019-01-11,-1.99
2019-01-14,-1.4594
2019-01-15,-3.4771
2019-01-16,0.8672
2019-01-17,-2.0503
2019-01-18,3.0385
2019-01-22,-2.3590999999999998
2019-01-23,1.6107
2019-01-24,4.1612
2019-01-25,1.9022999999999999
2019-01-28,-0.3111
2019-01-29,-2.3096
2019-01-30,2.0447
2019-01-31,2.4421
2019-02-01,2.0782
2019-02-04,-1.3174000000000001
2019-02-05,-1.2136
2019-02-06,1.7812999999999999
2019-02-07,-2.7761
2019-02-08,-2.1105
2019-02-11,3.0438
2019-02-12,1.5385
2019-02-13,2.0606
2019-02-14,-2.1971
2019-02-15,1.0929
2019-02-19,2.3423
2019-02-20,-0.8803
2019-02-21,0.4144
2019-02-22,2.3585
2019-02-25,0.6912
2019-02-26,1.4874
2019-02-27,-0.9019
2019-02-28,-1.8771
2019-03-01,1.6812
2019-03-04,-1.7104
2019-03-05,-0.464
2019-03-06,-0.5245
2019-03-07,-15.9344
2019-03-08,-3.5540000000000003
2019-03-11,-0.1445
2019-03-12,-2.7496
2019-03-13,-1.3393
2019-03-14,0.0754
2019-03-15,1.2811
2019-03-18,-1.1905000000000001
2019-03-19,0.753
2019-03-20,-0.6726
2019-03-21,2.2154
2019-03-22,-3.7369
2019-03-25,-0.1553
2019-03-26,1.1663999999999999
2019-03-27,-1.3067
2019-03-28,-0.4673
2019-03-29,1.6432
2019-04-01,3.5412
2019-04-02,-0.0743
2019-04-03,2.4554
2019-04-04,-0.5084
2019-04-05,0.5839
2019-04-08,0.3628
2019-04-09,-0.94
2019-04-10,1.7518
2019-04-11,-0.3587
2019-04-12,2.4478
2019-04-15,-0.4919
2019-04-16,1.3418
2019-04-17,-1.6028
2019-04-18,-0.2833
2019-04-22,-0.9233
2019-04-23,1.362
2019-04-24,0.2829
2019-04-25,-1.9746000000000001
2019-04-26,2.9496
2019-04-29,3.2145
2019-04-30,-0.9479
2019-05-01,-1.8455
2019-05-02,-0.2786
2019-05-03,2.1648
2019-05-06,-1.0936
2019-05-07,-4.9758
2019-05-08,1.2364
2019-05-09,-0.2874
2019-05-10,0.5764
2019-05-13,-2.2923
2019-05-14,1.173
2019-05-15,1.3043
2019-05-16,0.6438
2019-05-17,0.0711
2019-05-20,-1.7755999999999998
2019-05-21,0.7954
2019-05-22,-3.6585
2019-05-23,-3.3507
2019-05-24,0.4622
2019-05-28,-2.6074
2019-05-29,1.5748
2019-05-30,1.5504
2019-05-31,0.7634
2019-06-03,2.6154
2019-06-04,0.4498
2019-06-05,-6.7164
2019-06-06,0.88
2019-06-07,2.2998
2019-06-10,2.5581
2019-06-11,1.8141
2019-06-12,-1.5590000000000002
2019-06-13,0.3017
2019-06-14,-0.5263
2019-06-17,-1.1338
2019-06-18,4.1284
2019-06-19,-1.909
2019-06-20,-0.8982
2019-06-21,-0.6042
2019-06-24,-4.7872
2019-06-25,-1.8356
2019-06-26,1.3820999999999999
2019-06-27,1.3633
2019-06-28,2.6108000000000002
2019-07-01,0.4626
2019-07-02,-0.0767
2019-07-03,1.9969000000000001
2019-07-05,0.3765
2019-07-08,0.6002
2019-07-09,0.0
2019-07-10,-0.2237
2019-07-11,0.0747
2019-07-12,0.9709
2019-07-15,0.5178
2019-07-16,1.6188
2019-07-17,-1.231
2019-07-18,-2.6393
2019-07-19,-1.8824999999999998
2019-07-22,-0.8442
2019-07-23,2.1672
2019-07-24,1.5909
2019-07-25,-0.522
2019-07-26,3.6732
2019-07-29,0.2169
2019-07-30,0.4329
2019-07-31,-4.0948
2019-08-01,5.7678
2019-08-02,0.0708
2019-08-05,-3.0432
2019-08-06,0.5839
2019-08-07,-4.4267
2019-08-08,0.2278
2019-08-09,0.0
2019-08-12,-0.0758
2019-08-13,-0.9856
2019-08-14,-8.3461
2019-08-15,-3.3985
2019-08-16,2.7265
2019-08-19,4.1096
2019-08-20,1.1513
2019-08-21,1.3820999999999999
2019-08-22,0.5613
2019-08-23,-4.386
2019-08-26,1.251
