ticker,TRS US Equity
2007-10-09,-2.8094
2007-10-10,2.2023
2007-10-11,2.3569
2007-10-12,1.3158
2007-10-15,0.1299
2007-10-16,1.1673
2007-10-17,3.0769
2007-10-18,0.1244
2007-10-19,-1.3043
2007-10-22,-1.0069
2007-10-23,2.6701
2007-10-24,-1.9814
2007-10-25,0.4422
2007-10-26,0.6289
2007-10-29,0.0
2007-10-30,-0.375
2007-10-31,0.3764
2007-11-01,-2.5
2007-11-02,1.7308
2007-11-05,-3.1506
2007-11-06,-7.1568
2007-11-07,-3.9243
2007-11-08,0.8023
2007-11-09,-7.3082
2007-11-12,3.4348
2007-11-13,-3.3208
2007-11-14,-2.8103
2007-11-15,-5.0602
2007-11-16,-3.2995
2007-11-19,-1.3123
2007-11-20,0.4433
2007-11-21,-0.0883
2007-11-23,1.1484
2007-11-26,-1.2227000000000001
2007-11-27,1.061
2007-11-28,0.6124
2007-11-29,-0.2609
2007-11-30,-3.2258
2007-12-03,0.3604
2007-12-04,2.0646
2007-12-05,-0.1759
2007-12-06,5.9912
2007-12-07,-4.2394
2007-12-10,-1.1285
2007-12-11,-4.5654
2007-12-12,1.8399
2007-12-13,2.8004
2007-12-14,-6.1511
2007-12-17,-4.3071
2007-12-18,7.9256
2007-12-19,-5.0771
2007-12-20,-1.8147
2007-12-21,7.2957
2007-12-24,4.4424
2007-12-26,-1.3889
2007-12-27,-5.0176
2007-12-28,1.9462000000000002
2007-12-31,-3.7273
2008-01-02,-4.9103
2008-01-03,-2.6812
2008-01-04,-3.2653
2008-01-07,0.5274
2008-01-08,-0.5247
2008-01-09,-6.8565000000000005
2008-01-10,2.3783
2008-01-11,0.3319
2008-01-14,-6.0639
2008-01-15,-6.9249
2008-01-16,-6.5574
2008-01-17,-8.3671
2008-01-18,-3.8292
2008-01-22,-0.9188
2008-01-23,-1.0819
2008-01-24,7.0312
2008-01-25,2.1898
2008-01-28,0.4286
2008-01-29,-0.4267
2008-01-30,-0.7143
2008-01-31,0.1439
2008-02-01,14.0805
2008-02-04,-1.3854
2008-02-05,1.4049
2008-02-06,1.0076
2008-02-07,0.4988
2008-02-08,-1.9851
2008-02-11,0.0
2008-02-12,-3.1646
2008-02-13,1.3072
2008-02-14,-2.8387000000000002
2008-02-15,-0.1328
2008-02-19,2.3936
2008-02-20,1.2987
2008-02-21,-0.641
2008-02-22,-0.2581
2008-02-25,-4.2691
2008-02-26,7.5676
2008-02-27,0.3769
2008-02-28,0.1252
2008-02-29,-3.375
2008-03-03,-1.0349
2008-03-04,0.915
2008-03-05,-0.2591
2008-03-06,-6.4935
2008-03-07,1.3889
2008-03-10,-3.4247
2008-03-11,-0.5674
2008-03-12,-3.4237
2008-03-13,-16.3959
2008-03-14,0.0
2008-03-17,-3.0035
2008-03-18,17.8506
2008-03-19,-11.7465
2008-03-20,1.0508
2008-03-24,-0.5199
2008-03-25,-1.0453
2008-03-26,-2.4648
2008-03-27,-3.0686
2008-03-28,-4.4693
2008-03-31,2.729
2008-04-01,16.129
2008-04-02,-1.1438
2008-04-03,-0.3306
2008-04-04,-1.3267
2008-04-07,0.5042
2008-04-08,-0.6689
2008-04-09,0.8418
2008-04-10,-0.6678
2008-04-11,-6.0504
2008-04-14,-1.0733
2008-04-15,1.2658
2008-04-16,-1.7856999999999998
2008-04-17,7.2727
2008-04-18,16.6102
2008-04-21,-9.3023
2008-04-22,-3.6859
2008-04-23,1.6639
2008-04-24,1.3093
2008-04-25,0.0
2008-04-28,-1.454
2008-04-29,-0.8197
2008-04-30,1.9835
2008-05-01,6.8071
2008-05-02,-1.5175
2008-05-05,-1.0786
2008-05-06,3.1153
2008-05-07,3.3233
2008-05-08,-4.8246
2008-05-09,4.4547
2008-05-12,3.8235
2008-05-13,-2.2663
2008-05-14,1.1594
2008-05-15,3.0086
2008-05-16,-0.2782
2008-05-19,-1.8131
2008-05-20,5.1136
2008-05-21,2.8378
2008-05-22,4.3364
2008-05-23,-3.2746
2008-05-27,2.474
2008-05-28,0.0
2008-05-29,2.033
2008-05-30,1.7435
2008-06-02,-2.2032
2008-06-03,-2.6283
2008-06-04,0.0
2008-06-05,2.9563
2008-06-06,-4.9938
2008-06-09,-3.9422
2008-06-10,-1.7784
2008-06-11,-4.4568
2008-06-12,0.2915
2008-06-13,6.25
2008-06-16,-2.3256
2008-06-17,-1.4006
2008-06-18,-0.4261
2008-06-19,0.0
2008-06-20,-3.709
2008-06-23,-1.4815
2008-06-24,-2.2556
2008-06-25,-5.8462
2008-06-26,-3.268
2008-06-27,6.4189
2008-06-30,-4.9206
2008-07-01,-0.1669
2008-07-02,0.5017
2008-07-03,-0.1664
2008-07-07,-2.1667
2008-07-08,3.7479
2008-07-09,-3.1199
2008-07-10,0.8475
2008-07-11,-7.0588
2008-07-14,1.9891999999999999
2008-07-15,-0.1773
2008-07-16,7.1048
2008-07-17,-0.995
2008-07-18,-4.1876
2008-07-21,0.3497
2008-07-22,0.8711
2008-07-23,11.0535
2008-07-24,-3.7325
2008-07-25,4.2003
2008-07-28,-2.6357
2008-07-29,9.2357
2008-07-30,1.4577
2008-07-31,-1.8678
2008-08-01,9.8097
2008-08-04,-1.3333
2008-08-05,-2.973
2008-08-06,2.9248
2008-08-07,-3.5183
2008-08-08,8.8359
2008-08-11,2.0619
2008-08-12,-0.3788
2008-08-13,-0.1267
2008-08-14,1.0152
2008-08-15,-0.6281
2008-08-18,-1.2642
2008-08-19,-3.9693
2008-08-20,0.5333
2008-08-21,-0.5305
2008-08-22,3.8667
2008-08-25,-2.9525
2008-08-26,3.4392
2008-08-27,2.5575
2008-08-28,0.8728
2008-08-29,-4.4499
2008-09-02,-0.7762
2008-09-03,1.1734
2008-09-04,-7.0876
2008-09-05,-2.6352
2008-09-08,7.5499
2008-09-09,-6.2252
2008-09-10,0.565
2008-09-11,7.4437999999999995
2008-09-12,-0.6536
2008-09-15,-6.7105
2008-09-16,4.0903
2008-09-17,-12.4661
2008-09-18,5.7276
2008-09-19,6.4422
2008-09-22,-1.1004
2008-09-23,-4.5897
2008-09-24,-2.0408
2008-09-25,1.1905000000000001
2008-09-26,-6.0294
2008-09-29,-4.5383
2008-09-30,7.541
2008-10-01,-4.7256
2008-10-02,-3.36
2008-10-03,-1.6556
2008-10-06,-7.7440999999999995
2008-10-07,-10.9489
2008-10-08,3.6885
2008-10-09,-6.7194
2008-10-10,6.9915
2008-10-13,2.1782
2008-10-14,-14.9225
2008-10-15,-27.3349
2008-10-16,28.8401
2008-10-17,-2.9196999999999997
2008-10-20,7.7694
2008-10-21,-4.8837
2008-10-22,-14.6699
2008-10-23,1.7191999999999998
2008-10-24,-7.3239
2008-10-27,-2.7356
2008-10-28,9.375
2008-10-29,5.1429
2008-10-30,7.8804
2008-10-31,-0.5038
2008-11-03,-3.7975
2008-11-04,-3.6842
2008-11-05,-6.0109
2008-11-06,-8.1395
2008-11-07,-5.0633
2008-11-10,-23.6667
2008-11-11,-22.7074
2008-11-12,-27.6836
2008-11-13,-2.3438
2008-11-14,12.0
2008-11-17,0.7143
2008-11-18,8.5106
2008-11-19,-9.1503
2008-11-20,-12.2302
2008-11-21,22.1311
2008-11-24,4.0268
2008-11-25,6.4516
2008-11-26,6.0606
2008-11-28,0.5714
2008-12-01,-30.6818
2008-12-02,8.1967
2008-12-03,-6.8182
2008-12-04,1.626
2008-12-05,-4.8
2008-12-08,3.3613
2008-12-09,3.252
2008-12-10,2.3622
2008-12-11,3.0769
2008-12-12,0.0
2008-12-15,-8.209
2008-12-16,0.813
2008-12-17,6.4516
2008-12-18,8.3333
2008-12-19,-8.3916
2008-12-22,6.1068999999999996
2008-12-23,-4.3165
2008-12-24,-2.2556
2008-12-26,-2.3077
2008-12-29,3.9370000000000003
2008-12-30,-3.0303
2008-12-31,7.8125
2009-01-02,-0.7246
2009-01-05,2.1898
2009-01-06,5.7143
2009-01-07,2.027
2009-01-08,1.3245
2009-01-09,-11.7647
2009-01-12,6.6667
2009-01-13,-4.1667
2009-01-14,0.0
2009-01-15,-4.3478
2009-01-16,-2.2727
2009-01-20,-8.5271
2009-01-21,5.9322
2009-01-22,-4.0
2009-01-23,3.3333
2009-01-26,3.2258
2009-01-27,8.5938
2009-01-28,10.0719
2009-01-29,-5.8824
2009-01-30,0.0
2009-02-02,3.4722
2009-02-03,0.6711
2009-02-04,-4.0
2009-02-05,0.0
2009-02-06,2.7778
2009-02-09,1.3514
2009-02-10,-7.3333
2009-02-11,4.3165
2009-02-12,-5.5172
2009-02-13,2.9196999999999997
2009-02-17,-0.7092
2009-02-18,-11.4286
2009-02-19,-3.2258
2009-02-20,0.8333
2009-02-23,-5.7851
2009-02-24,7.8947
2009-02-25,-5.6911000000000005
2009-02-26,-2.5862
2009-02-27,0.0
2009-03-02,-14.1593
2009-03-03,1.0309
2009-03-04,13.2653
2009-03-05,-0.9009
2009-03-06,-5.4545
2009-03-09,-2.8846
2009-03-10,24.7525
2009-03-11,19.8413
2009-03-12,9.2715
2009-03-13,-2.4242
2009-03-16,0.0
2009-03-17,2.4845
2009-03-18,-6.0606
2009-03-19,7.0968
2009-03-20,11.4458
2009-03-23,18.3784
2009-03-24,-15.0685
2009-03-25,-3.7634
2009-03-26,11.1732
2009-03-27,-5.0251
2009-03-30,-6.8783
2009-03-31,-0.5682
2009-04-01,3.4286
2009-04-02,13.2597
2009-04-03,-0.9756
2009-04-06,-4.4335
2009-04-07,-5.1546
2009-04-08,2.1739
2009-04-09,0.0
2009-04-13,6.383
2009-04-14,-5.0
2009-04-15,5.2632
2009-04-16,8.5
2009-04-17,-0.9217
2009-04-20,-6.9767
2009-04-21,3.0
2009-04-22,0.4854
2009-04-23,1.4493
2009-04-24,1.9048
2009-04-27,-2.3364
2009-04-28,0.4785
2009-04-29,9.5238
2009-04-30,8.6957
2009-05-01,4.0
2009-05-04,9.6154
2009-05-05,-0.7018
2009-05-06,-2.8269
2009-05-07,-13.0909
2009-05-08,7.5314
2009-05-11,-4.2802
2009-05-12,16.2602
2009-05-13,-13.986
2009-05-14,4.065
2009-05-15,-5.4688
2009-05-18,-0.8264
2009-05-19,-2.5
2009-05-20,4.7009
2009-05-21,-2.8571
2009-05-22,0.8403
2009-05-26,17.5
2009-05-27,1.0638
2009-05-28,-3.1579
2009-05-29,4.7101
2009-06-01,17.301
2009-06-02,9.7345
2009-06-03,0.0
2009-06-04,0.5376
2009-06-05,7.4866
2009-06-08,-0.2488
2009-06-09,-6.4838000000000005
2009-06-10,5.6
2009-06-11,-1.2626
2009-06-12,9.4629
2009-06-15,-5.8411
2009-06-16,-3.7221
2009-06-17,3.3505
2009-06-18,-1.4963
2009-06-19,-3.5443
2009-06-22,-8.1365
2009-06-23,0.0
2009-06-24,0.0
2009-06-25,0.2857
2009-06-26,-8.2621
2009-06-29,4.9689
2009-06-30,-0.2959
2009-07-01,3.8576
2009-07-02,0.0
2009-07-06,-3.4286
2009-07-07,-6.213
2009-07-08,-10.4101
2009-07-09,8.4507
2009-07-10,5.5195
2009-07-13,6.4615
2009-07-14,-5.4913
2009-07-15,7.0336
2009-07-16,-4.2857
2009-07-17,2.9851
2009-07-20,5.7971
2009-07-21,5.4795
2009-07-22,2.0779
2009-07-23,2.0356
2009-07-24,2.7431
2009-07-27,0.2427
2009-07-28,-2.1792
2009-07-29,-0.7426
2009-07-30,6.4838000000000005
2009-07-31,1.6393
2009-08-03,4.6083
2009-08-04,3.5242
2009-08-05,2.766
2009-08-06,-2.8986
2009-08-07,6.1834
2009-08-10,1.4056
2009-08-11,-1.3860999999999999
2009-08-12,4.2169
2009-08-13,2.5048
2009-08-14,-8.4586
2009-08-17,-5.5441
2009-08-18,5.0
2009-08-19,-0.8282
2009-08-20,9.1858
2009-08-21,0.956
2009-08-24,-6.8182
2009-08-25,4.065
2009-08-26,1.7578
2009-08-27,3.071
2009-08-28,-4.8417
2009-08-31,-4.8924
2009-09-01,0.0
2009-09-02,0.2058
2009-09-03,-1.8479999999999999
2009-09-04,1.2551999999999999
2009-09-08,-1.6529
2009-09-09,4.4118
2009-09-10,0.4024
2009-09-11,-4.8096
2009-09-14,3.7895
2009-09-15,1.4199
2009-09-16,2.6
2009-09-17,-1.5594999999999999
2009-09-18,4.9505
2009-09-21,-0.7547
2009-09-22,-3.0418
2009-09-23,-0.1961
2009-09-24,0.0
2009-09-25,1.1788
2009-09-28,3.1068
2009-09-29,-3.0132
2009-09-30,-0.9709
2009-10-01,-3.7255000000000003
2009-10-02,-4.0733
2009-10-05,5.9448
2009-10-06,-0.4008
2009-10-07,-2.0121
2009-10-08,3.2854
2009-10-09,0.994
2009-10-12,-3.1496
2009-10-13,2.2358000000000002
2009-10-14,1.1928
2009-10-15,-1.1788
2009-10-16,-1.7893
2009-10-19,1.0121
2009-10-20,0.0
2009-10-21,-3.4068
2009-10-22,1.8672
2009-10-23,-3.2587
2009-10-26,0.0
2009-10-27,-0.2105
2009-10-28,-0.211
2009-10-29,-3.8055
2009-10-30,-1.0989
2009-11-02,-4.6667
2009-11-03,-0.9324
2009-11-04,-0.4706
2009-11-05,6.383
2009-11-06,1.5556
2009-11-09,11.5974
2009-11-10,-0.3922
2009-11-11,-1.5748
2009-11-12,-11.4
2009-11-13,5.6433
2009-11-16,4.7009
2009-11-17,2.6531000000000002
2009-11-18,2.7833
2009-11-19,-2.9013999999999998
2009-11-20,-1.992
2009-11-23,-4.878
2009-11-24,5.3419
2009-11-25,-5.071
2009-11-27,-1.9231
2009-11-30,-2.1786
2009-12-01,4.6771
2009-12-02,4.0426
2009-12-03,2.454
2009-12-04,3.7923999999999998
2009-12-07,0.0
2009-12-08,-2.1154
2009-12-09,1.9646
2009-12-10,-2.8902
2009-12-11,1.5873
2009-12-14,1.5625
2009-12-15,-0.3846
2009-12-16,0.0
2009-12-17,0.1931
2009-12-18,-0.1927
2009-12-21,3.668
2009-12-22,14.5251
2009-12-23,9.1057
2009-12-24,1.1923
2009-12-28,1.62
2009-12-29,8.550699999999999
2009-12-30,-4.5394
2009-12-31,-5.3147
2010-01-04,6.2038
2010-01-05,0.0
2010-01-06,-1.8081
2010-01-07,3.8244
2010-01-08,2.1828
2010-01-11,-2.9372
2010-01-12,-5.5021
2010-01-13,0.1456
2010-01-14,3.6337
2010-01-15,-1.9635
2010-01-19,2.8612
2010-01-20,-3.0598
2010-01-21,-6.5997
2010-01-22,-5.6836
2010-01-25,1.6287
2010-01-26,-3.0449
2010-01-27,0.4959
2010-01-28,-5.2632
2010-01-29,2.7778
2010-02-01,-2.3649
2010-02-02,0.173
2010-02-03,-0.1727
2010-02-04,0.346
2010-02-05,4.1379
2010-02-08,-3.8079
2010-02-09,-0.3442
2010-02-10,0.5181
2010-02-11,2.2337
2010-02-12,-0.6723
2010-02-16,2.8765
2010-02-17,1.4803
2010-02-18,1.9449
2010-02-19,-2.3847
2010-02-22,0.1629
2010-02-23,-2.1138
2010-02-24,0.6645
2010-02-25,2.8053
2010-02-26,-2.2472
2010-03-01,2.9557
2010-03-02,-0.1595
2010-03-03,-1.278
2010-03-04,9.7087
2010-03-05,1.9174
2010-03-08,0.5789
2010-03-09,2.1583
2010-03-10,2.8169
2010-03-11,0.6849
2010-03-12,-3.2653
2010-03-15,-0.9845
2010-03-16,1.9886
2010-03-17,0.4178
2010-03-18,-1.9417
2010-03-19,-6.9307
2010-03-22,5.9271
2010-03-23,3.1564
2010-03-24,-3.338
2010-03-25,-3.0216
2010-03-26,3.5608
2010-03-29,-1.0029
2010-03-30,-2.7496
2010-03-31,-3.4226
2010-04-01,7.5501000000000005
2010-04-05,1.0029
2010-04-06,2.695
2010-04-07,-0.5525
2010-04-08,0.9722
2010-04-09,1.6505999999999998
2010-04-12,1.3532
2010-04-13,1.2016
2010-04-14,5.5409
2010-04-15,2.625
2010-04-16,-2.8015
2010-04-19,-0.1253
2010-04-20,3.5132
2010-04-21,0.6061
2010-04-22,7.1084
2010-04-23,0.0
2010-04-26,1.0124
2010-04-27,-2.2272
2010-04-28,6.0364
2010-04-29,11.6004
2010-04-30,-2.1174
2010-05-03,-0.295
2010-05-04,-0.4931
2010-05-05,2.0813
2010-05-06,-2.7184
2010-05-07,-12.1756
2010-05-10,14.4318
2010-05-11,-0.993
2010-05-12,3.5105
2010-05-13,-1.5504
2010-05-14,-1.9685000000000001
2010-05-17,3.012
2010-05-18,-4.191
2010-05-19,1.8311
2010-05-20,-10.6893
2010-05-21,6.7114
2010-05-24,0.2096
2010-05-25,0.1046
2010-05-26,1.4628999999999999
2010-05-27,2.9866
2010-05-28,0.9
2010-06-01,-8.1269
2010-06-02,8.9536
2010-06-03,-0.6931
2010-06-04,-9.1725
2010-06-07,-1.7563
2010-06-08,-3.7989
2010-06-09,4.1812
2010-06-10,5.8528
2010-06-11,7.7936
2010-06-14,7.1812
2010-06-15,6.0164
2010-06-16,-0.086
2010-06-17,0.6885
2010-06-18,4.2735
2010-06-21,0.6557
2010-06-22,-7.6547
2010-06-23,0.0882
2010-06-24,-4.9338999999999995
2010-06-25,8.5264
2010-06-28,7.1734
2010-06-29,-9.7211
2010-06-30,-0.1765
2010-07-01,-9.107
2010-07-02,0.7782
2010-07-06,-7.1429
2010-07-07,9.2516
2010-07-08,-0.9515
2010-07-09,8.4534
2010-07-12,-2.1258
2010-07-13,7.5113
2010-07-14,-0.8418
2010-07-15,-2.8862
2010-07-16,-5.5944
2010-07-19,-2.2222
2010-07-20,1.9886
2010-07-21,-0.65
2010-07-22,5.7943999999999996
2010-07-23,2.5618
2010-07-26,2.7561999999999998
2010-07-27,-0.4191
2010-07-28,-1.8519
2010-07-29,2.916
2010-07-30,-0.5
2010-08-02,1.34
2010-08-03,10.3306
2010-08-04,0.8989
2010-08-05,-0.9651
2010-08-06,2.7277
2010-08-09,1.1393
2010-08-10,0.2165
2010-08-11,-6.1915
2010-08-12,-5.2955
2010-08-13,-0.7293
2010-08-16,6.449
2010-08-17,5.8282
2010-08-18,-1.7391
2010-08-19,-2.8024
2010-08-20,1.8209
2010-08-23,-4.5455
2010-08-24,-3.3568
2010-08-25,1.2924
2010-08-26,-8.9314
2010-08-27,7.0928
2010-08-30,2.0442
2010-08-31,3.2853
2010-09-01,8.6889
2010-09-02,-0.0714
2010-09-03,1.0714
2010-09-07,1.0601
2010-09-08,0.6294
2010-09-09,-1.1814
2010-09-10,0.7032
2010-09-13,0.1397
2010-09-14,-0.0697
2010-09-15,0.2791
2010-09-16,0.1392
2010-09-17,-0.0695
2010-09-20,1.8776000000000002
2010-09-21,-0.6826
2010-09-22,-0.2749
2010-09-23,-1.654
2010-09-24,4.7652
2010-09-27,0.2676
2010-09-28,-1.2008
2010-09-29,0.4727
2010-09-30,-0.2016
2010-10-01,4.5791
2010-10-04,-4.6362
2010-10-05,6.0095
2010-10-06,-1.8471
2010-10-07,-0.5191
2010-10-08,3.9791
2010-10-11,-1.3174000000000001
2010-10-12,0.6357
2010-10-13,1.2634
2010-10-14,-0.4367
2010-10-15,-0.188
2010-10-18,1.946
2010-10-19,-2.7709
2010-10-20,-0.0633
2010-10-21,-1.3308
2010-10-22,2.4406
2010-10-25,1.0031
2010-10-26,1.0552
2010-10-27,-2.3956
2010-10-28,0.4405
2010-10-29,-0.8145
2010-11-01,0.2527
2010-11-02,-2.2054
2010-11-03,1.2242
2010-11-04,3.31
2010-11-05,0.3697
2010-11-08,4.3585
2010-11-09,1.7647
2010-11-10,3.0058
2010-11-11,-0.3928
2010-11-12,-2.1408
2010-11-15,3.1088
2010-11-16,-1.2284
2010-11-17,-1.0175
2010-11-18,2.6271
2010-11-19,0.1113
2010-11-22,3.8911
2010-11-23,1.8192
2010-11-24,3.5733
2010-11-26,3.1456
2010-11-29,-2.1151
2010-11-30,0.2513
2010-12-01,1.4536
2010-12-02,2.8162000000000003
2010-12-03,0.9611
2010-12-06,2.237
2010-12-07,2.4441
2010-12-08,0.2045
2010-12-09,-0.3175
2010-12-10,2.0928
2010-12-13,0.8467
2010-12-14,-0.3535
2010-12-15,-1.5521
2010-12-16,-3.3333
2010-12-17,0.5592
2010-12-20,-0.4634
2010-12-21,2.095
2010-12-22,0.9576
2010-12-23,-0.4517
2010-12-27,-0.9982
2010-12-28,-1.8332000000000002
2010-12-29,-4.9486
2010-12-30,1.2279
2010-12-31,-0.7278
2011-01-03,0.7331
2011-01-04,-2.2804
2011-01-05,2.6316
2011-01-06,-2.419
2011-01-07,-0.2479
2011-01-10,1.839
2011-01-11,0.1464
2011-01-12,0.5848
2011-01-13,0.2907
2011-01-14,1.4493
2011-01-18,-0.5238
2011-01-19,-3.6381
2011-01-20,-5.0174
2011-01-21,0.523
2011-01-24,-0.9365
2011-01-25,0.0
2011-01-26,1.9433
2011-01-27,-0.5667
2011-01-28,-2.0725
2011-01-31,0.7407
2011-02-01,2.1008
2011-02-02,1.3374
2011-02-03,2.132
2011-02-04,1.1928
2011-02-07,1.0806
2011-02-08,0.6803
2011-02-09,-0.9653
2011-02-10,0.0975
2011-02-11,1.2658
2011-02-14,-0.0481
2011-02-15,3.0303
2011-02-16,0.0
2011-02-17,0.4669
2011-02-18,0.1394
2011-02-22,-2.5058
2011-02-23,-0.0476
2011-02-24,0.8095
2011-02-25,2.0312
2011-02-28,-4.7684999999999995
2011-03-01,-3.4516
2011-03-02,-1.712
2011-03-03,2.8689
2011-03-04,-1.4442
2011-03-07,-1.0106
2011-03-08,2.0674
2011-03-09,-2.7257
2011-03-10,-3.2904999999999998
2011-03-11,-1.1164
2011-03-14,0.4301
2011-03-15,-0.3747
2011-03-16,-3.3315
2011-03-17,-2.0011
2011-03-18,2.7794
2011-03-21,4.9669
2011-03-22,0.4469
2011-03-23,1.5441
2011-03-24,3.0928
2011-03-25,2.3
2011-03-28,3.3236
2011-03-29,2.2233
2011-03-30,1.3881999999999999
2011-03-31,-1.8713
2011-04-01,-1.1628
2011-04-04,0.0
2011-04-05,1.9294
2011-04-06,-0.277
2011-04-07,-1.6204
2011-04-08,-0.8471
2011-04-11,0.1898
2011-04-12,-1.0895
2011-04-13,2.3946
2011-04-14,-2.5257
2011-04-15,-0.3359
2011-04-18,-2.1184
2011-04-19,5.3123000000000005
2011-04-20,11.8169
2011-04-21,0.2506
2011-04-25,2.1667
2011-04-26,-3.956
2011-04-27,2.1231
2011-04-28,-1.4553
2011-04-29,-2.0675
2011-05-02,-0.6463
2011-05-03,-0.9974
2011-05-04,-3.6356
2011-05-05,-1.1364
2011-05-06,-0.5057
2011-05-09,3.5582000000000003
2011-05-10,-0.4462
2011-05-11,-1.7481
2011-05-12,0.958
2011-05-13,-2.7113
2011-05-16,-2.2759
2011-05-17,-0.903
2011-05-18,1.199
2011-05-19,1.4455
2011-05-20,-0.2569
2011-05-23,-2.1077
2011-05-24,0.2392
2011-05-25,-0.1432
2011-05-26,-0.239
2011-05-27,1.15
2011-05-31,-3.3633
2011-06-01,-2.2549
2011-06-02,0.4012
2011-06-03,-0.9491
2011-06-06,-0.5043
2011-06-07,0.7603
2011-06-08,-0.4024
2011-06-09,1.5657
2011-06-10,-0.0497
2011-06-13,0.7463
2011-06-14,3.7531
2011-06-15,-2.4274
2011-06-16,2.0976
2011-06-17,0.4778
2011-06-20,2.7104
2011-06-21,3.1944
2011-06-22,0.987
2011-06-23,2.1768
2011-06-24,0.8696
2011-06-27,0.8621
2011-06-28,2.4786
2011-06-29,1.251
2011-06-30,1.9357
2011-07-01,4.0808
2011-07-05,0.1165
2011-07-06,1.7449
2011-07-07,2.0579
2011-07-08,-2.0164
2011-07-11,-0.8765
2011-07-12,-2.1146
2011-07-13,3.5742000000000003
2011-07-14,-3.9439
2011-07-15,0.4737
2011-07-18,-3.4577999999999998
2011-07-19,2.5641
2011-07-20,0.1984
2011-07-21,1.4653
2011-07-22,-1.6393
2011-07-25,-1.4285999999999999
2011-07-26,-2.0934
2011-07-27,-5.1809
2011-07-28,3.3391
2011-07-29,0.5875
2011-08-01,-1.627
2011-08-02,-6.0645
2011-08-03,-0.316
2011-08-04,-4.3025
2011-08-05,-2.3663
2011-08-08,-5.9622
2011-08-09,0.5155
2011-08-10,-6.8205
2011-08-11,7.5399
2011-08-12,1.0747
2011-08-15,5.0127
2011-08-16,-2.2662
2011-08-17,-2.368
2011-08-18,-9.0955
2011-08-19,-5.9477
2011-08-22,-0.9456
2011-08-23,4.9523
2011-08-24,3.5247
2011-08-25,-4.6129
2011-08-26,5.2389
2011-08-29,4.7593
2011-08-30,1.0444
2011-08-31,-0.1034
2011-09-01,-6.6736
2011-09-02,-3.6031
2011-09-06,-1.4376
2011-09-07,4.4924
2011-09-08,-1.2842
2011-09-09,-6.2783
2011-09-12,-0.5432
2011-09-13,4.7937
2011-09-14,1.3897
2011-09-15,0.0571
2011-09-16,2.6826
2011-09-19,-5.781
2011-09-20,-3.3038
2011-09-21,-4.4539
2011-09-22,-10.9834
2011-09-23,-0.7174
2011-09-26,8.0202
2011-09-27,2.6087
2011-09-28,-2.2816
2011-09-29,3.936
2011-09-30,-4.6855
2011-10-03,-5.4545
2011-10-04,7.7635
2011-10-05,1.9167
2011-10-06,1.0376
2011-10-07,-4.4929
2011-10-10,4.6371
2011-10-11,2.3764
2011-10-12,2.6976
2011-10-13,-2.3213
