ticker,ZYNE US Equity
2015-12-22,-1.7995
2015-12-23,-0.0873
2015-12-24,-2.0961
2015-12-28,-5.3524
2015-12-29,-3.9585
2015-12-30,-5.6919
2015-12-31,4.7867
2016-01-04,-3.9722
2016-01-05,-4.3433
2016-01-06,-1.6216
2016-01-07,-3.8462
2016-01-08,0.2286
2016-01-11,-2.6226000000000003
2016-01-12,-1.2881
2016-01-13,-4.6263
2016-01-14,6.9652
2016-01-15,-8.6047
2016-01-19,19.7201
2016-01-20,-0.1063
2016-01-21,0.5319
2016-01-22,-4.3386
2016-01-25,-9.7345
2016-01-26,-6.1275
2016-01-27,-6.658
2016-01-28,-11.8881
2016-01-29,5.0794
2016-02-01,-3.4743
2016-02-02,-1.5649
2016-02-03,-3.8156
2016-02-04,4.4628
2016-02-05,-2.2152
2016-02-08,-5.3398
2016-02-09,-8.3761
2016-02-10,-6.9030000000000005
2016-02-11,18.8377
2016-02-12,9.4435
2016-02-16,-4.9307
2016-02-17,3.5656
2016-02-18,-5.0078
2016-02-19,-0.9885
2016-02-22,-3.827
2016-02-23,2.9412000000000003
2016-02-24,1.1764999999999999
2016-02-25,-1.3289
2016-02-26,1.6835
2016-02-29,-0.6623
2016-03-01,-1.1667
2016-03-02,1.1804000000000001
2016-03-03,-3.0
2016-03-04,10.3093
2016-03-07,27.8816
2016-03-08,-2.3143000000000002
2016-03-09,0.7481
2016-03-10,-0.7426
2016-03-11,5.2369
2016-03-14,149.1706
2016-03-15,-31.5264
2016-03-16,-26.0417
2016-03-17,-6.4789
2016-03-18,7.7309
2016-03-21,6.8034
2016-03-22,-3.2286
2016-03-23,-12.083
2016-03-24,-1.1282
2016-03-28,-2.9046
2016-03-29,2.8846
2016-03-30,-1.4538
2016-03-31,-0.4215
2016-04-01,1.5873
2016-04-04,-1.1458
2016-04-05,15.0685
2016-04-06,0.4579
2016-04-07,-0.4558
2016-04-08,-3.3883
2016-04-11,-5.0237
2016-04-12,-1.0977999999999999
2016-04-13,1.6145
2016-04-14,-2.8798
2016-04-15,-1.9426999999999999
2016-04-18,3.7539
2016-04-19,-3.4171
2016-04-20,0.9365
2016-04-21,2.9897
2016-04-22,-2.4024
2016-04-25,-3.0769
2016-04-26,-1.7989000000000002
2016-04-27,-2.694
2016-04-28,-2.1041
2016-04-29,-7.8054
2016-05-02,-4.6626
2016-05-03,-1.9304999999999999
2016-05-04,-5.643
2016-05-05,-3.0598
2016-05-06,-1.0043
2016-05-09,1.3043
2016-05-10,-2.0029
2016-05-11,-1.1679
2016-05-12,-8.1241
2016-05-13,1.9293
2016-05-16,3.3123
2016-05-17,6.4122
2016-05-18,2.2956
2016-05-19,-3.0856
2016-05-20,4.7757
2016-05-23,-1.3812
2016-05-24,8.8235
2016-05-25,1.6731
2016-05-26,-3.9241
2016-05-27,2.108
2016-05-31,12.7742
2016-06-01,0.6865
2016-06-02,3.1818
2016-06-03,4.7357
2016-06-06,2.103
2016-06-07,-1.0299
2016-06-08,1.6649
2016-06-09,-7.3695
2016-06-10,-3.0939
2016-06-13,-6.6135
2016-06-14,-1.221
2016-06-15,-0.618
2016-06-16,-3.1095
2016-06-17,-3.0809
2016-06-20,-1.0596
2016-06-21,-1.3387
2016-06-22,-1.2212
2016-06-23,6.7308
2016-06-24,-1.5444
2016-06-27,-7.3203
2016-06-28,-7.3343
2016-06-29,2.1309
2016-06-30,2.0864
2016-07-01,1.1679
2016-07-05,1.0101
2016-07-06,4.2857
2016-07-07,0.0
2016-07-08,0.8219
2016-07-11,-1.3587
2016-07-12,3.3058
2016-07-13,-3.8667
2016-07-14,1.6644
2016-07-15,2.5921
2016-07-18,0.5319
2016-07-19,-3.1746
2016-07-20,1.0929
2016-07-21,1.0811
2016-07-22,-2.1390000000000002
2016-07-25,-1.9125999999999999
2016-07-26,1.3928
2016-07-27,9.3407
2016-07-28,2.8894
2016-07-29,7.9365
2016-08-01,4.0724
2016-08-02,-4.3478
2016-08-03,7.1591
2016-08-04,11.3468
2016-08-05,-4.8571
2016-08-08,-0.3003
2016-08-09,1.506
2016-08-10,-5.8358
2016-08-11,4.0966
2016-08-12,3.5318
2016-08-15,5.5556
2016-08-16,-7.2946
2016-08-17,-5.2789
2016-08-18,2.8391
2016-08-19,0.9202
2016-08-22,1.6211
2016-08-23,-1.5952
2016-08-24,-5.7751
2016-08-25,-4.4086
2016-08-26,-0.4499
2016-08-29,1.5819
2016-08-30,-0.1126
2016-08-31,-5.5666
2016-09-01,1.0613
2016-09-02,-1.1669
2016-09-06,11.5702
2016-09-07,8.5714
2016-09-08,4.4834
2016-09-09,-8.9552
2016-09-12,6.5574
2016-09-13,-1.6346
2016-09-14,0.2933
2016-09-15,0.4873
2016-09-16,-0.291
2016-09-19,15.7588
2016-09-20,1.0084
2016-09-21,-0.8319
2016-09-22,8.9765
2016-09-23,-2.5404
2016-09-26,10.9005
2016-09-27,-1.6381999999999999
2016-09-28,-1.8103
2016-09-29,-5.236
2016-09-30,1.5564
2016-10-03,4.9808
2016-10-04,1.9708
2016-10-05,-3.8654
2016-10-06,-1.5636999999999999
2016-10-07,2.9501
2016-10-10,-1.6899
2016-10-11,-5.0822
2016-10-12,-4.5669
2016-10-13,-0.9901
2016-10-14,-9.25
2016-10-17,3.4894
2016-10-18,-2.4845
2016-10-19,5.0045
2016-10-20,3.6395
2016-10-21,2.5084
2016-10-24,-2.9364
2016-10-25,-3.5294
2016-10-26,-0.4355
2016-10-27,-2.6247
2016-10-28,-0.8985
2016-10-31,4.4424
2016-11-01,0.3472
2016-11-02,-1.2976
2016-11-03,-0.9641
2016-11-04,8.1416
2016-11-07,7.0376
2016-11-08,-0.5352
2016-11-09,3.382
2016-11-10,-1.2639
2016-11-11,2.0331
2016-11-14,5.0185
2016-11-15,1.4758
2016-11-16,-1.8006
2016-11-17,10.9309
2016-11-18,-2.5429
2016-11-21,-0.4566
2016-11-22,-9.5675
2016-11-23,3.5507
2016-11-25,-1.7495
2016-11-28,-2.9915000000000003
2016-11-29,-2.79
2016-11-30,-4.9849
2016-12-01,1.8283
2016-12-02,6.4793
2016-12-05,-3.3724
2016-12-06,9.7117
2016-12-07,0.3458
2016-12-08,7.0296
2016-12-09,-2.9619999999999997
2016-12-12,-2.9861
2016-12-13,-1.6416
2016-12-14,-2.0167
2016-12-15,5.039
2016-12-16,-0.2703
2016-12-19,0.7453
2016-12-20,-1.4122
2016-12-21,-3.6153
2016-12-22,5.5202
2016-12-23,4.896
2016-12-27,1.087
2016-12-28,2.783
2016-12-29,-3.6308
2016-12-30,-0.447
2017-01-03,15.1379
2017-01-04,5.0139
2017-01-05,1.8568
2017-01-06,-4.5833
2017-01-09,-1.31
2017-01-10,9.5133
2017-01-11,-3.4848
2017-01-12,0.9419
2017-01-13,-3.1104
2017-01-17,4.3339
2017-01-18,15.1795
2017-01-19,-19.3678
2017-01-20,0.0552
2017-01-23,-0.4967
2017-01-24,0.1664
2017-01-25,0.8859
2017-01-26,-0.494
2017-01-27,-4.0816
2017-01-30,-2.1852
2017-01-31,1.3521
2017-02-01,4.5824
2017-02-02,-0.8319
2017-02-03,0.9508
2017-02-06,2.3269
2017-02-07,1.6784
2017-02-08,0.213
2017-02-09,1.7534999999999998
2017-02-10,5.2742
2017-02-13,5.3075
2017-02-14,7.1126
2017-02-15,1.1434
2017-02-16,-1.5652
2017-02-17,-6.2279
2017-02-21,1.0834
2017-02-22,1.7241
2017-02-23,1.2368000000000001
2017-02-24,-0.362
2017-02-27,5.3588000000000005
2017-02-28,-1.2931
2017-03-01,-3.1004
2017-03-02,-2.4786
2017-03-03,-0.1386
2017-03-06,-4.5812
2017-03-07,-2.5703
2017-03-08,5.0772
2017-03-09,-3.4581
2017-03-10,-0.5397
2017-03-13,2.4667
2017-03-14,-0.2407
2017-03-15,-0.1931
2017-03-16,-4.4004
2017-03-17,-4.0465
2017-03-20,3.4265
2017-03-21,-2.3955
2017-03-22,-2.2977
2017-03-23,4.9172
2017-03-24,0.1019
2017-03-27,7.6845
2017-03-28,-5.3875
2017-03-29,0.0
2017-03-30,-0.2997
2017-03-31,0.7014
2017-04-03,1.0945
2017-04-04,-2.8051
2017-04-05,-1.1646
2017-04-06,6.7623
2017-04-07,5.9981
2017-04-10,12.1775
2017-04-11,-0.3228
2017-04-12,1.2955
2017-04-13,0.6795
2017-04-17,-2.4613
2017-04-18,-1.4245
2017-04-19,0.7432
2017-04-20,0.5328
2017-04-21,-5.4219
2017-04-24,-2.069
2017-04-25,-3.9613
2017-04-26,-3.9413
2017-04-27,0.1431
2017-04-28,-0.0476
2017-05-01,4.1945
2017-05-02,-2.6075
2017-05-03,-3.8985
2017-05-04,-1.8573
2017-05-05,-4.1833
2017-05-08,2.6507
2017-05-09,-6.9873
2017-05-10,2.123
2017-05-11,2.6119
2017-05-12,1.8182
2017-05-15,-1.2245
2017-05-16,0.5682
2017-05-17,-6.1633
2017-05-18,2.7367
2017-05-19,-3.7826
2017-05-22,1.1628
2017-05-23,-1.1494
2017-05-24,0.2769
2017-05-25,4.4174
2017-05-26,0.4759
2017-05-30,-2.5263
2017-05-31,0.594
2017-06-01,3.8647
2017-06-02,-0.8269
2017-06-05,-3.0224
2017-06-06,-0.4299
2017-06-07,1.2952
2017-06-08,-2.0778
2017-06-09,-0.9793
2017-06-12,-8.7363
2017-06-13,7.7062
2017-06-14,-2.3477
2017-06-15,-3.4917
2017-06-16,0.949
2017-06-19,5.5229
2017-06-20,2.3385
2017-06-21,-0.272
2017-06-22,-1.6367
2017-06-23,4.1043
2017-06-26,1.8647
2017-06-27,-0.9937
2017-06-28,-2.1659
2017-06-29,-2.6997999999999998
2017-06-30,-5.8269
2017-07-03,-0.4125
2017-07-05,2.426
2017-07-06,-1.0399
2017-07-07,3.1524
2017-07-10,1.245
2017-07-11,2.1241
2017-07-12,4.324
2017-07-13,-0.6296
2017-07-14,2.5871
2017-07-17,-3.4997
2017-07-18,1.6
2017-07-19,0.7349
2017-07-20,-1.9802
2017-07-21,-0.5848
2017-07-24,-0.5882
2017-07-25,-7.1544
2017-07-26,-1.2746
2017-07-27,-4.5775
2017-07-28,-2.706
2017-07-31,-10.8723
2017-08-01,6.8085
2017-08-02,-7.3041
2017-08-03,-1.5043
2017-08-04,9.5273
2017-08-07,-55.7105
2017-08-08,-5.997
2017-08-09,21.2121
2017-08-10,-4.4737
2017-08-11,-3.168
2017-08-14,-8.6771
2017-08-15,-2.8037
2017-08-16,1.9231
2017-08-17,-0.6289
2017-08-18,-1.1076
2017-08-21,-0.32
2017-08-22,-4.6549
2017-08-23,-3.5354
2017-08-24,7.5044
2017-08-25,-1.6234
2017-08-28,2.3102
2017-08-29,1.129
2017-08-30,0.0
2017-08-31,1.2759
2017-09-01,0.0
2017-09-05,-1.1024
2017-09-06,1.4331
2017-09-07,0.7849
2017-09-08,-1.4019
2017-09-11,-2.0537
2017-09-12,2.4194
2017-09-13,-2.2047
2017-09-14,1.1272
2017-09-15,-0.7962
2017-09-18,3.0498
2017-09-19,-1.8692
2017-09-20,1.2698
2017-09-21,-0.627
2017-09-22,-1.7349999999999999
2017-09-25,-4.8154
2017-09-26,-1.5177
2017-09-27,5.9932
2017-09-28,52.504
2017-09-29,-11.4407
2017-10-02,3.9474
2017-10-03,12.5432
2017-10-04,2.454
2017-10-05,0.8982
2017-10-06,-4.451
2017-10-09,-2.8986
2017-10-10,6.0768
2017-10-11,4.2211
2017-10-12,-2.9894
2017-10-13,-4.5725999999999996
2017-10-16,-1.3542
2017-10-17,-1.5838999999999999
2017-10-18,0.7511
2017-10-19,2.8754
2017-10-20,0.7246
2017-10-23,1.7471999999999999
2017-10-24,1.5152
2017-10-25,-0.4975
2017-10-26,-5.0
2017-10-27,3.1579
2017-10-30,-0.4082
2017-10-31,0.4098
2017-11-01,-1.1224
2017-11-02,1.6512
2017-11-03,4.8731
2017-11-06,8.3253
2017-11-07,-3.2172
2017-11-08,0.6464
2017-11-09,6.422
2017-11-10,7.2414
2017-11-13,-2.6527
2017-11-14,11.0652
2017-11-15,-2.7509
2017-11-16,0.6116
2017-11-17,5.4711
2017-11-20,-3.17
2017-11-21,5.4315
2017-11-22,2.964
2017-11-24,-2.6731
2017-11-27,-4.1549
2017-11-28,2.4981999999999998
2017-11-29,-1.362
2017-11-30,0.0727
2017-12-01,5.8824
2017-12-04,-8.299
2017-12-05,-2.6926
2017-12-06,-11.1453
2017-12-07,1.9031
2017-12-08,1.0187
2017-12-11,-4.2017
2017-12-12,-2.0175
2017-12-13,4.9239
2017-12-14,-2.5597
2017-12-15,0.4378
2017-12-18,4.4464
2017-12-19,-1.6694
2017-12-20,1.4431
2017-12-21,0.0837
2017-12-22,0.8361
2017-12-26,4.8922
2017-12-27,0.0
2017-12-28,3.8735
2017-12-29,-4.7184
2018-01-02,3.7939
2018-01-03,3.5783
2018-01-04,-5.6464
2018-01-05,-1.6141999999999999
2018-01-08,0.4402
2018-01-09,-5.4183
2018-01-10,-1.0952
2018-01-11,-0.2555
2018-01-12,0.6832
2018-01-16,-4.5802
2018-01-17,2.2222
2018-01-18,-0.6087
2018-01-19,0.175
2018-01-22,0.9607
2018-01-23,-2.8547000000000002
2018-01-24,3.1167
2018-01-25,-0.6908
2018-01-26,4.9565
2018-01-29,6.0481
2018-01-30,-2.8906
2018-01-31,-2.7353
2018-02-01,-1.8197
2018-02-02,-8.0034
2018-02-05,-1.3736
2018-02-06,1.9499
2018-02-07,5.1002
2018-02-08,-2.513
2018-02-09,0.7111
2018-02-12,0.353
2018-02-13,0.5277
2018-02-14,0.5249
2018-02-15,-1.1314
2018-02-16,-1.9365999999999999
2018-02-20,-1.8851
2018-02-21,1.2809
2018-02-22,-3.9747
2018-02-23,-1.4111
2018-02-26,-0.3817
2018-02-27,-4.023
2018-02-28,-2.7944
2018-03-01,-0.616
2018-03-02,4.5455
2018-03-05,-4.5455
2018-03-06,-4.5549
2018-03-07,-0.9761
2018-03-08,-1.0953
2018-03-09,1.2182
2018-03-12,15.2079
2018-03-13,-1.3295
2018-03-14,-3.1761
2018-03-15,1.0934
2018-03-16,-7.3746
2018-03-19,-0.3185
2018-03-20,-0.852
2018-03-21,-1.826
2018-03-22,-0.3282
2018-03-23,-2.854
2018-03-26,-1.9209
2018-03-27,-2.1889
2018-03-28,1.2955999999999999
2018-03-29,1.0465
2018-04-02,-8.1703
2018-04-03,14.1604
2018-04-04,0.8782
2018-04-05,-0.6529
2018-04-06,-3.3954
2018-04-09,0.5669
2018-04-10,3.1567
2018-04-11,5.5738
2018-04-12,2.4845
2018-04-13,2.7273
2018-04-16,-1.4748999999999999
2018-04-17,2.8942
2018-04-18,-3.3948
2018-04-19,3.5141
2018-04-20,2.4248
2018-04-23,-1.8939
2018-04-24,4.4402
2018-04-25,-2.1257
2018-04-26,-1.1331
2018-04-27,-0.8596
2018-04-30,-1.0597
2018-05-01,1.3632
2018-05-02,-0.5764
2018-05-03,-0.3865
2018-05-04,-0.7759
2018-05-07,1.2708
2018-05-08,-13.1274
2018-05-09,-3.8889
2018-05-10,1.1561
2018-05-11,5.4857
2018-05-14,2.2752
2018-05-15,0.3178
2018-05-16,-0.7392
2018-05-17,4.3617
2018-05-18,4.791
2018-05-21,-2.9183
2018-05-22,3.6071999999999997
2018-05-23,0.8704
2018-05-24,-3.3557
2018-05-25,0.5952
2018-05-29,1.0848
2018-05-30,-0.5854
2018-05-31,4.7105
2018-06-01,2.343
2018-06-04,0.0916
2018-06-05,3.4767
2018-06-06,-0.0884
2018-06-07,-0.708
2018-06-08,0.0891
2018-06-11,0.5343
2018-06-12,0.2657
2018-06-13,-0.0883
2018-06-14,1.6799
2018-06-15,-1.7391
2018-06-18,-0.7965
2018-06-19,-3.033
2018-06-20,9.2916
2018-06-21,4.2929
2018-06-22,-6.6182
2018-06-25,-9.3345
2018-06-26,4.0991
2018-06-27,-10.6227
2018-06-28,-0.1025
2018-06-29,-0.1026
2018-07-02,-0.4107
2018-07-03,-0.9278
2018-07-05,-4.5786
2018-07-06,5.9978
2018-07-09,4.1152
2018-07-10,1.7787
2018-07-11,1.4563
2018-07-12,-3.1579
2018-07-13,2.8656
2018-07-16,-7.5889
2018-07-17,5.1975
2018-07-18,0.5929
2018-07-19,2.3576
2018-07-20,-24.0883
2018-07-23,1.0114
2018-07-24,-2.378
2018-07-25,-0.8974
2018-07-26,-6.8564
2018-07-27,-2.0833
2018-07-30,-3.9716
2018-07-31,-1.7725
2018-08-01,-3.4586
2018-08-02,-10.7477
2018-08-03,-2.4433
2018-08-06,9.6601
2018-08-07,0.4894
2018-08-08,6.6558
2018-08-09,-2.1309
2018-08-10,1.0886
2018-08-13,1.0769
2018-08-14,-1.3699
2018-08-15,-3.2407
2018-08-16,4.7847
2018-08-17,-4.414
2018-08-20,-2.3885
2018-08-21,2.9364
2018-08-22,-0.7924
2018-08-23,0.639
2018-08-24,0.0
2018-08-27,2.6984
2018-08-28,5.1005
2018-08-29,17.647100000000002
2018-08-30,0.375
2018-08-31,0.0
2018-09-04,1.1208
2018-09-05,-4.1872
2018-09-06,-5.3985
2018-09-07,-0.4076
2018-09-10,-6.1392
2018-09-11,0.7267
2018-09-12,0.7215
2018-09-13,-2.7221
2018-09-14,1.4727999999999999
2018-09-17,-3.4833
2018-09-18,9.6241
2018-09-19,7.8189
2018-09-20,1.9083999999999999
2018-09-21,5.7428
2018-09-24,-2.4793
2018-09-25,0.8475
2018-09-26,-0.8403
2018-09-27,-5.0847
2018-09-28,4.0816
2018-10-01,-3.6765
2018-10-02,-0.6361
2018-10-03,1.2804
2018-10-04,-4.7408
2018-10-05,2.1898
2018-10-08,-4.5455
2018-10-09,3.2653
2018-10-10,-7.7734
2018-10-11,2.0
2018-10-12,1.5406
2018-10-15,-0.8276
2018-10-16,5.2851
2018-10-17,-1.8494000000000002
2018-10-18,-1.8843
2018-10-19,-6.8587
2018-10-22,-7.6583
2018-10-23,-1.5949
2018-10-24,-6.8071
2018-10-25,4.1739
2018-10-26,1.8364
2018-10-29,-14.0984
2018-10-30,-0.7634
2018-10-31,1.1538
2018-11-01,9.8859
2018-11-02,2.2491
2018-11-05,-0.3384
2018-11-06,-1.528
2018-11-07,3.7931
2018-11-08,6.1462
2018-11-09,-6.8858
2018-11-12,-4.8739
2018-11-13,-5.1237
2018-11-14,-3.352
2018-11-15,1.7341
2018-11-16,0.1894
2018-11-19,-4.5369
2018-11-20,-4.3564
2018-11-21,4.1408
2018-11-23,2.7833
2018-11-26,-1.7408000000000001
2018-11-27,-3.1496
2018-11-28,0.0
2018-11-29,-2.0325
2018-11-30,0.0
2018-12-03,6.4315
2018-12-04,-4.2885
2018-12-06,-2.8513
2018-12-07,0.6289
2018-12-10,-3.75
2018-12-11,0.8658
2018-12-12,0.8584
2018-12-13,-7.234
2018-12-14,-2.5229
2018-12-17,-3.5294
2018-12-18,-9.0244
2018-12-19,-4.0214
2018-12-20,-10.3352
2018-12-21,-9.9688
2018-12-24,1.7301
2018-12-26,-0.6803
2018-12-27,1.0274
2018-12-28,-1.0169
2018-12-31,1.7123
2019-01-02,25.2525
2019-01-03,-1.3441
2019-01-04,8.9918
2019-01-07,0.0
2019-01-08,3.0
2019-01-09,3.6408
2019-01-10,-2.3419
2019-01-11,-1.199
2019-01-14,-5.8252
2019-01-15,3.0928
2019-01-16,-2.0
2019-01-17,0.7653
2019-01-18,-1.5190000000000001
2019-01-22,-4.1131
2019-01-23,-3.4853
2019-01-24,1.3889
2019-01-25,3.2877
2019-01-28,1.8568
2019-01-29,25.2604
2019-01-30,4.5738
2019-01-31,4.175
2019-02-01,10.4962
2019-02-04,5.8722
2019-02-05,-6.6884
2019-02-06,-10.1399
2019-02-07,4.2802
2019-02-08,-1.8657
2019-02-11,-1.3308
2019-02-12,2.1195
2019-02-13,2.4528
2019-02-14,-1.8416000000000001
2019-02-15,-2.0638
2019-02-19,-3.6398
2019-02-20,-2.5845000000000002
2019-02-21,5.7143
2019-02-22,-1.1583
2019-02-25,-1.5625
2019-02-26,4.1667
2019-02-27,-0.381
2019-02-28,-0.7648
2019-03-01,-0.7707
2019-03-04,-1.5534
2019-03-05,-1.9724
2019-03-06,-4.829
2019-03-07,-1.6913
2019-03-08,2.7957
2019-03-11,1.6736
2019-03-12,5.144
2019-03-13,-0.1957
2019-03-14,-3.9215999999999998
2019-03-15,1.4285999999999999
2019-03-18,-2.6157
2019-03-19,15.0826
2019-03-20,11.6697
2019-03-21,-1.1254
2019-03-22,-6.0163
2019-03-25,-1.0381
2019-03-26,-1.2238
2019-03-27,-3.0088
2019-03-28,0.1825
2019-03-29,-1.275
2019-04-01,-0.369
2019-04-02,20.0
2019-04-03,14.1975
2019-04-04,4.3243
2019-04-05,13.0829
2019-04-08,-0.6873
2019-04-09,-0.692
2019-04-10,-8.8269
2019-04-11,8.1529
2019-04-12,1.5312000000000001
2019-04-15,-3.1323
2019-04-16,-0.5988
2019-04-17,-0.8434
2019-04-18,-1.7010999999999998
2019-04-22,17.4289
2019-04-23,4.2105
2019-04-24,1.1111
2019-04-25,3.1968
2019-04-26,6.3892
2019-04-29,5.1865
2019-04-30,8.3045
2019-05-01,-4.8722
2019-05-02,-6.801
2019-05-03,3.1532
2019-05-06,11.441
2019-05-07,0.0784
2019-05-08,-4.2287
2019-05-09,-2.2077
2019-05-10,6.689
2019-05-13,1.4107
2019-05-14,2.1638
2019-05-15,5.295
2019-05-16,11.3506
2019-05-17,-0.129
2019-05-20,-6.2661
2019-05-21,2.1365
2019-05-22,-1.0796000000000001
2019-05-23,-7.708
2019-05-24,-2.5868
2019-05-28,-8.346
2019-05-29,7.0364
2019-05-30,-2.6295
2019-05-31,-1.8268
2019-06-03,-15.3722
2019-06-04,12.7151
2019-06-05,-6.1068999999999996
2019-06-06,-2.0777
2019-06-07,3.9668
2019-06-10,2.7507
2019-06-11,16.5803
2019-06-12,0.1481
2019-06-13,0.8136
2019-06-14,-4.4021
2019-06-17,2.9931
2019-06-18,2.7571
2019-06-19,0.7977
2019-06-20,-2.9496
2019-06-21,-1.1118999999999999
2019-06-24,-2.6237
2019-06-25,-3.3872
2019-06-26,-0.5578
2019-06-27,1.8429
2019-06-28,6.609
2019-07-01,4.1328
2019-07-02,0.9213
2019-07-03,3.5815
2019-07-05,4.678
2019-07-08,-3.3031
2019-07-09,-0.8707
2019-07-10,-3.3784
2019-07-11,0.6993
2019-07-12,-5.2778
2019-07-15,2.1994
2019-07-16,-3.2281
2019-07-17,-13.417300000000001
2019-07-18,1.6267
2019-07-19,-9.0143
2019-07-22,12.592600000000001
2019-07-23,-8.7171
2019-07-24,3.4234
2019-07-25,-4.6167
2019-07-26,3.2877
2019-07-29,-4.5977
2019-07-30,0.278
2019-07-31,-2.1257
2019-08-01,-3.305
2019-08-02,-0.7813
2019-08-05,-3.6417
2019-08-06,5.3115
2019-08-07,13.0941
2019-08-08,-3.5163
2019-08-09,-2.5778
2019-08-12,-3.3759
2019-08-13,3.7771
2019-08-14,-0.455
2019-08-15,-2.925
2019-08-16,5.4614
2019-08-19,0.8929
2019-08-20,5.5752
2019-08-21,-0.2515
2019-08-22,-4.7899
2019-08-23,-3.2657
2019-08-26,1.9161000000000001
2019-08-27,-6.7144
2019-08-28,1.1516
2019-08-29,3.2258
2019-08-30,-1.7463
2019-09-03,-1.4032
2019-09-04,1.8027
2019-09-05,9.1333
2019-09-06,-0.0854
2019-09-09,-1.1966
2019-09-10,3.5467
2019-09-11,2.0886
2019-09-12,-0.5728
2019-09-13,0.3292
2019-09-16,-5.5783000000000005
2019-09-17,-1.8245
2019-09-18,-21.7699
2019-09-19,-4.4118
2019-09-20,-2.2485
2019-09-23,-1.6949
2019-09-24,-4.6798
2019-09-25,-0.9044
2019-09-26,3.3898
2019-09-27,-2.5221
2019-09-30,-2.1992
2019-10-01,-2.6455
2019-10-02,-1.4266
2019-10-03,8.3391
2019-10-04,-2.0356
2019-10-07,0.2597
2019-10-08,0.3886
2019-10-09,-1.9355
2019-10-10,-2.1053
2019-10-11,0.6048
2019-10-14,1.9372
2019-10-15,3.8007999999999997
2019-10-16,0.5051
2019-10-17,5.0251
2019-10-18,-3.7081
2019-10-21,6.4596
2019-10-22,-6.5344
2019-10-23,4.1199
2019-10-24,1.3189
2019-10-25,-3.5503
2019-10-28,-0.1227
2019-10-29,-3.6855
2019-10-30,2.8061
2019-10-31,-3.7221
2019-11-01,-3.6082
2019-11-04,-0.5348
2019-11-05,-4.1667
2019-11-06,-5.4698
2019-11-07,-4.3027
2019-11-08,-0.3101
2019-11-11,5.9098
2019-11-12,-4.1116
2019-11-13,-1.8377
2019-11-14,-4.6802
2019-11-15,4.419
2019-11-18,-3.2915
2019-11-19,3.4036
2019-11-20,2.6646
2019-11-21,2.7481
2019-11-22,-6.2407
2019-11-25,3.8035
2019-11-26,-0.458
2019-11-27,-1.5337
2019-11-29,-1.4019
2019-12-02,-2.6856
2019-12-03,-2.1104
2019-12-04,-0.995
2019-12-05,-5.3601
2019-12-06,-0.354
2019-12-09,1.421
2019-12-10,0.5254
2019-12-11,-2.2648
2019-12-12,2.4955
2019-12-13,-0.6957
2019-12-16,13.4851
2019-12-17,-3.5494
2019-12-18,-6.24
