ticker,MUIFX US Equity
2000-05-24,1.2394
2000-05-25,-0.9987
2000-05-26,-0.1952
2000-05-29,0.0
2000-05-30,1.4998
2000-05-31,-0.257
2000-06-01,1.0306
2000-06-02,0.51
2000-06-05,-0.7612
2000-06-06,-0.032
2000-06-07,0.5115
2000-06-08,-0.2226
2000-06-09,-0.0956
2000-06-12,-0.8934
2000-06-13,1.4487999999999999
2000-06-14,0.5712
2000-06-15,-0.4418
2000-06-16,-1.458
2000-06-19,1.4796
2000-06-20,-0.9192
2000-06-21,0.2559
2000-06-22,-1.6592
2000-06-23,-0.4543
2000-06-26,0.6193
2000-06-27,-0.0492
2000-06-28,0.3247
2000-06-29,-0.6472
2000-06-30,0.4235
2000-07-03,1.1677
2000-07-05,-1.5069
2000-07-06,0.3255
2000-07-07,1.1032
2000-07-10,-0.5456
2000-07-11,0.5163
2000-07-12,0.1284
2000-07-13,0.0321
2000-07-14,0.7051
2000-07-17,-0.1273
2000-07-18,-0.7648
2000-07-19,-0.289
2000-07-20,0.4831
2000-07-21,-0.9936
2000-07-24,-0.6798
2000-07-25,0.5215
2000-07-26,-1.4267
2000-07-27,-0.4276
2000-07-28,-1.5197
2000-07-31,0.6038
2000-08-01,0.4335
2000-08-02,0.0996
2000-08-03,0.796
2000-08-04,0.5923
2000-08-07,1.1449
2000-08-08,0.7115
2000-08-09,-0.7065
2000-08-10,-0.4528
2000-08-11,0.8772
2000-08-14,1.1272
2000-08-15,-0.6051
2000-08-16,-0.3204
2000-08-17,0.8357
2000-08-18,-0.3825
2000-08-21,0.256
2000-08-22,-0.1596
2000-08-23,0.4795
2000-08-24,-0.0318
2000-08-25,-0.2864
2000-08-28,0.2234
2000-08-29,-0.4459
2000-08-30,-0.5118
2000-08-31,0.836
2000-09-01,0.0957
2000-09-04,0.0
2000-09-05,-0.892
2000-09-06,0.2572
2000-09-07,0.513
2000-09-08,-0.2871
2000-09-11,-0.2559
2000-09-12,-0.3207
2000-09-13,0.5148
2000-09-14,-0.032
2000-09-15,-0.5123
2000-09-18,-1.5127000000000002
2000-09-19,0.915
2000-09-20,-0.421
2000-09-21,0.0976
2000-09-22,0.6498
2000-09-25,-0.2905
2000-09-26,-0.6892
2000-09-27,0.1306
2000-09-28,1.8258999999999999
2000-09-29,-0.9926
2000-10-02,0.0647
2000-10-03,-0.5818
2000-10-04,-0.0975
2000-10-05,0.2929
2000-10-06,-1.7197
2000-10-09,-0.066
2000-10-10,-0.7598
2000-10-11,-1.2317
2000-10-12,-1.3482
2000-10-13,2.289
2000-10-16,0.3674
2000-10-17,-1.198
2000-10-18,-0.9094
2000-10-19,3.0252
2000-10-20,0.2639
2000-10-23,0.1974
2000-10-24,-0.4269
2000-10-25,-2.4077
2000-10-26,-0.338
2000-10-27,0.746
2000-10-30,1.3463
2000-10-31,1.8598
2000-11-01,-0.5543
2000-11-02,0.1967
2000-11-03,0.3927
2000-11-06,0.3911
2000-11-07,-0.3247
2000-11-08,-1.1075
2000-11-09,-0.4941
2000-11-10,-1.6551
2000-11-13,-0.8751
2000-11-14,1.9694
2000-11-15,0.2664
2000-11-16,-1.3285
2000-11-17,-0.2693
2000-11-20,-1.2825
2000-11-21,0.7521
2000-11-22,-1.9681
2000-11-23,0.0
2000-11-24,1.0384
2000-11-27,0.4796
2000-11-28,-0.4091
2000-11-29,0.4108
2000-11-30,-1.2955999999999999
2000-12-01,-0.2073
2000-12-04,0.8654
2000-12-05,3.4317
2000-12-06,-1.5926
2000-12-07,-0.4046
2000-12-08,1.2525
2000-12-11,0.5684
2000-12-12,-0.4987
2000-12-13,-0.8687
2000-12-14,-1.3145
2000-12-15,-1.571
2000-12-18,0.9296
2000-12-19,-1.5011999999999999
2000-12-20,-2.6057
2000-12-21,0.6058
2000-12-22,2.2077
2000-12-26,0.7855
2000-12-27,1.2177
2000-12-28,0.385
2000-12-29,-0.815
2001-01-02,-2.5133
2001-01-03,3.6688
2001-01-04,-1.3391
2001-01-05,-2.2298
2001-01-08,-0.1983
2001-01-09,0.0
2001-01-10,0.5464
2001-01-11,0.7905
2001-01-12,-0.2941
2001-01-16,1.0324
2001-01-17,0.1946
2001-01-18,0.8256
2001-01-19,-0.5299
2001-01-22,-0.1937
2001-01-23,0.9704
2001-01-24,0.0481
2001-01-25,-0.1441
2001-01-26,-0.1443
2001-01-29,0.4817
2001-01-30,0.767
2001-01-31,-0.0951
2001-02-01,0.7143
2001-02-02,-1.513
2001-02-05,0.192
2001-02-06,0.0958
2001-02-07,-0.6702
2001-02-08,-0.5301
2001-02-09,-1.2112
2001-02-12,1.0299
2001-02-13,-0.7282
2001-02-14,-0.3912
2001-02-15,0.7855
2001-02-16,-1.8997000000000002
2001-02-19,0.0
2001-02-20,-1.1917
2001-02-21,-1.7588
2001-02-22,-0.4092
2001-02-23,-0.565
2001-02-26,1.4979
2001-02-27,-0.5598
2001-02-28,-1.1771
2001-03-01,0.1036
2001-03-02,-0.4656
2001-03-05,0.8316
2001-03-06,0.6701
2001-03-07,0.8193
2001-03-08,0.3555
2001-03-09,-2.1761
2001-03-12,-3.7765
2001-03-13,0.9677
2001-03-14,-2.7157
2001-03-15,0.6568
2001-03-16,-1.9576
2001-03-19,1.553
2001-03-20,-2.2392
2001-03-21,-1.4525000000000001
2001-03-22,-0.2268
2001-03-23,1.4773
2001-03-26,0.9518
2001-03-27,2.274
2001-03-28,-2.0906
2001-03-29,-0.4437
2001-03-30,1.0028
2001-04-02,-0.9377
2001-04-03,-2.8952999999999998
2001-04-04,-0.2294
2001-04-05,3.5057
2001-04-06,-1.8323
2001-04-09,0.8484
2001-04-10,2.2995
2001-04-11,-0.7127
2001-04-12,1.1044
2001-04-16,-0.2185
2001-04-17,0.8758
2001-04-18,3.5269
2001-04-19,0.9434
2001-04-20,-0.675
2001-04-23,-1.3068
2001-04-24,-0.8475
2001-04-25,1.0684
2001-04-26,0.5814
2001-04-27,1.3136999999999999
2001-04-30,-0.3112
2001-05-01,1.1446
2001-05-02,0.2058
2001-05-03,-1.232
2001-05-04,1.3514
2001-05-07,-0.1026
2001-05-08,-0.0513
2001-05-09,-0.565
2001-05-10,0.155
2001-05-11,-0.722
2001-05-14,0.2597
2001-05-15,0.1554
2001-05-16,2.7936
2001-05-17,0.2516
2001-05-18,0.1004
2001-05-21,1.2538
2001-05-22,-0.1981
2001-05-23,-1.2407
2001-05-24,0.1508
2001-05-25,-0.9032
2001-05-28,0.0
2001-05-29,-0.5063
2001-05-30,-1.2723
2001-05-31,0.6701
2001-06-01,0.3072
2001-06-04,0.5615
2001-06-05,1.3706
2001-06-06,-1.0516
2001-06-07,0.6073
2001-06-08,-0.9557
2001-06-11,-0.6602
2001-06-12,-0.2556
2001-06-13,-1.0251
2001-06-14,-1.9161000000000001
2001-06-15,-0.4752
2001-06-18,-0.3714
2001-06-19,0.213
2001-06-20,0.6908
2001-06-21,0.9499
2001-06-22,-0.7318
2001-06-25,-0.5266
2001-06-26,0.0529
2001-06-27,-0.3704
2001-06-28,1.1702
2001-06-29,-0.1577
2001-07-02,1.0532
2001-07-03,-0.1563
2001-07-04,0.0
2001-07-05,-0.9395
2001-07-06,-2.3182
2001-07-09,0.8091
2001-07-10,-1.1771
2001-07-11,0.0541
2001-07-12,2.1645
2001-07-13,0.6356
2001-07-16,-0.9474
2001-07-17,0.797
2001-07-18,-0.2109
2001-07-19,0.317
2001-07-20,-0.4739
2001-07-23,-1.3757
2001-07-24,-1.6094
2001-07-25,1.5267
2001-07-26,0.8593
2001-07-27,0.0
2001-07-30,0.0532
2001-07-31,0.5854
2001-08-01,0.4762
2001-08-02,0.4739
2001-08-03,-0.3669
2001-08-06,-1.0521
2001-08-07,0.2658
2001-08-08,-1.4846
2001-08-09,0.0
2001-08-10,0.6997
2001-08-13,-0.0534
2001-08-14,-0.1604
2001-08-15,-0.5892
2001-08-16,0.1616
2001-08-17,-1.4524
2001-08-20,0.655
2001-08-21,-1.1931
2001-08-22,0.6586
2001-08-23,-0.2726
2001-08-24,1.5856
2001-08-27,-0.5382
2001-08-28,-1.2987
2001-08-29,-0.932
2001-08-30,-1.4942
2001-08-31,0.3371
2001-09-03,0.0
2001-09-04,0.224
2001-09-05,-0.2235
2001-09-06,-1.8477000000000001
2001-09-07,-1.9966
2001-09-10,0.3492
2001-09-17,-5.2204
2001-09-18,-0.4284
2001-09-19,-1.8439
2001-09-20,-3.1935000000000002
2001-09-21,-2.0052
2001-09-24,3.8284000000000002
2001-09-25,0.89
2001-09-26,-0.4638
2001-09-27,0.9512
2001-09-28,2.3241
2001-10-01,-0.4297
2001-10-02,1.233
2001-10-03,2.1924
2001-10-04,-0.3576
2001-10-05,0.1196
2001-10-08,-0.8961
2001-10-09,-0.4822
2001-10-10,2.3622
2001-10-11,1.2426
2001-10-12,-0.7013
2001-10-15,-0.0589
2001-10-16,0.7067
2001-10-17,-1.5789
2001-10-18,-0.6536
2001-10-19,0.1196
2001-10-22,1.5532
2001-10-23,-0.2941
2001-10-24,0.118
2001-10-25,1.3553
2001-10-26,0.5233
2001-10-29,-2.2556
2001-10-30,-1.4793
2001-10-31,-0.0601
2001-11-01,2.1034
2001-11-02,0.4709
2001-11-05,1.2302
2001-11-06,1.2731
2001-11-07,0.0
2001-11-08,0.0571
2001-11-09,0.0
2001-11-12,-0.1142
2001-11-13,1.8868
2001-11-14,0.2245
2001-11-15,0.0
2001-11-16,-0.3359
2001-11-19,0.7865
2001-11-20,-0.6132
2001-11-21,-0.3926
2001-11-22,0.0
2001-11-23,1.0698
2001-11-26,0.39
2001-11-27,-0.6104
2001-11-28,-1.2842
2001-11-29,0.7353
2001-11-30,0.2807
2001-12-03,-0.6159
2001-12-04,1.1268
2001-12-05,2.2841
2001-12-06,-0.2179
2001-12-07,-0.6004
2001-12-10,-1.4827
2001-12-11,-0.0557
2001-12-12,0.0558
2001-12-13,-1.3935
2001-12-14,0.1696
2001-12-17,0.9594
2001-12-18,0.8385
2001-12-19,0.5543
2001-12-20,-0.7486
2001-12-21,0.2782
2001-12-24,0.111
2001-12-25,0.0
2001-12-26,0.388
2001-12-27,0.6074
2001-12-28,0.2744
2001-12-31,-0.9305
2002-01-02,0.442
2002-01-03,1.2651
2002-01-04,0.7061
2002-01-07,-0.4854
2002-01-08,-0.4336
2002-01-09,-0.1633
2002-01-10,-0.0545
2002-01-11,-0.8183
2002-01-14,-0.7151
2002-01-15,0.6094
2002-01-16,-1.4868000000000001
2002-01-17,1.1179000000000001
2002-01-18,-0.8845
2002-01-21,0.0
2002-01-22,-0.4462
2002-01-23,0.8964
2002-01-24,0.7773
2002-01-25,0.551
2002-01-28,0.3288
2002-01-29,-2.3484
2002-01-30,1.0626
2002-01-31,1.4388
2002-02-01,-0.7092
2002-02-04,-1.8681
2002-02-05,-0.3359
2002-02-06,-0.8989
2002-02-07,-0.6803
2002-02-08,1.2557
2002-02-11,1.7475
2002-02-12,-0.3324
2002-02-13,1.0561
2002-02-14,-0.275
2002-02-15,-0.717
2002-02-18,0.0
2002-02-19,-1.6111
2002-02-20,1.0728
2002-02-21,-1.1173
2002-02-22,0.678
2002-02-25,1.7957
2002-02-26,0.3308
2002-02-27,0.1648
2002-02-28,-0.1646
2002-03-01,2.033
2002-03-04,2.2617
2002-03-05,-1.0005
2002-03-06,1.2766
2002-03-07,-0.3676
2002-03-08,0.4744
2002-03-11,0.2099
2002-03-12,0.1047
2002-03-13,-0.8891
2002-03-14,-0.1055
2002-03-15,1.0037
2002-03-18,-0.1046
2002-03-19,0.5759
2002-03-20,-1.3535
2002-03-21,-0.2111
2002-03-22,-0.2861
2002-03-25,-1.4339
2002-03-26,0.9159
2002-03-27,0.5339
2002-03-28,0.1062
2002-03-29,0.0
2002-04-01,-0.1061
2002-04-02,-1.009
2002-04-03,-1.0193
2002-04-04,0.3794
2002-04-05,0.0
2002-04-08,0.432
2002-04-09,-0.2688
2002-04-10,1.4016
2002-04-11,-1.8075
2002-04-12,0.5956
2002-04-15,-0.6997
2002-04-16,2.1138
2002-04-17,-0.5308
2002-04-18,-0.3202
2002-04-19,0.1071
2002-04-22,-1.4439
2002-04-23,-0.3798
2002-04-24,-0.4357
2002-04-25,0.2735
2002-04-26,-1.0911
2002-04-29,-0.717
2002-04-30,1.0556
2002-05-01,0.6047
2002-05-02,0.2186
2002-05-03,-0.7088
2002-05-06,-1.5925
2002-05-07,-0.1116
2002-05-08,2.9609
2002-05-09,-1.248
2002-05-10,-1.3187
2002-05-13,1.392
2002-05-14,1.9769
2002-05-15,-0.377
2002-05-16,0.1622
2002-05-17,0.5936
2002-05-20,-1.2339
2002-05-21,-1.195
2002-05-22,0.7147
2002-05-23,0.9279
2002-05-24,-1.0817
2002-05-28,-0.8201
2002-05-29,-0.6615
2002-05-30,-0.2775
2002-05-31,0.3339
2002-06-03,-2.1076
2002-06-04,-0.2266
2002-06-05,1.0789
2002-06-06,-1.6854
2002-06-07,-0.2286
2002-06-10,0.4009
2002-06-11,-1.4261
2002-06-12,0.7523
2002-06-13,-1.0913
2002-06-14,-0.1742
2002-06-17,2.7340999999999998
2002-06-18,0.0
2002-06-19,-1.2458
2002-06-20,-0.9174
2002-06-21,-1.5833
2002-06-24,0.3534
2002-06-25,-1.6432
2002-06-26,-0.179
2002-06-27,1.7334
2002-06-28,-0.1175
2002-07-01,-1.8235000000000001
2002-07-02,-2.0371
2002-07-03,-0.0612
2002-07-05,3.7332
2002-07-08,-1.1209
2002-07-09,-2.3866
2002-07-10,-3.1174
2002-07-11,0.4416
2002-07-12,-0.691
2002-07-15,-0.8855
2002-07-16,-2.5526
2002-07-17,0.5239
2002-07-18,-2.4104
2002-07-19,-4.0053
2002-07-22,-2.9903
2002-07-23,-1.9355
2002-07-24,5.9942
2002-07-25,-0.3448
2002-07-26,1.4533
2002-07-29,5.5935
2002-07-30,-0.323
2002-07-31,0.3889
2002-08-01,-2.5823
2002-08-02,-2.5182
2002-08-05,-2.9232
2002-08-06,3.1513
2002-08-07,1.833
2002-08-08,3.2
2002-08-09,0.3876
2002-08-12,-0.5792
2002-08-13,-2.0712
2002-08-14,3.4369
2002-08-15,1.2141
2002-08-16,-0.1894
2002-08-19,2.277
2002-08-20,-1.3605
2002-08-21,1.0658
2002-08-22,1.3027
2002-08-23,-2.0821
2002-08-26,0.813
2002-08-27,-1.3648
2002-08-28,-1.5723
2002-08-29,-0.1278
2002-08-30,0.064
2002-09-03,-3.9003
2002-09-04,1.8629
2002-09-05,-1.5676
2002-09-06,1.5262
2002-09-09,0.8497
2002-09-10,0.5185
2002-09-11,0.0645
2002-09-12,-2.5773
2002-09-13,0.0661
2002-09-16,-0.3305
2002-09-17,-2.4536
2002-09-18,-0.4079
2002-09-19,-2.7304
2002-09-20,0.1895
2002-09-23,-1.264
2002-09-24,-1.8492
2002-09-25,2.3913
2002-09-26,2.0524
2002-09-27,-3.0513
2002-09-30,-1.5021
2002-10-01,3.9215999999999998
2002-10-02,-2.0964
2002-10-03,-1.2848
2002-10-04,-2.3861
2002-10-07,-2.0741
2002-10-08,1.5885
2002-10-09,-2.9784
2002-10-10,3.6071
2002-10-11,3.5556
2002-10-14,0.5007
2002-10-15,5.2669
2002-10-16,-2.7721
2002-10-17,2.7816
2002-10-18,0.5413
2002-10-21,1.8843
2002-10-22,-1.6513
2002-10-23,1.0074
2002-10-24,-1.3298
2002-10-25,1.4825
2002-10-28,-1.0624
2002-10-29,-0.8054
2002-10-30,1.3532
2002-10-31,-0.1335
2002-11-01,1.738
2002-11-04,0.8541
2002-11-05,0.456
2002-11-06,1.1025
2002-11-07,-2.3733
2002-11-08,-0.7227
2002-11-11,-2.1178
2002-11-12,0.9466
2002-11-13,0.0
2002-11-14,2.7461
2002-11-15,0.6519
2002-11-18,-1.1658
2002-11-19,-0.6553
2002-11-20,1.7149999999999999
2002-11-21,2.3346
2002-11-22,-0.507
2002-11-25,0.1274
2002-11-26,-2.0356
2002-11-27,2.987
2002-11-29,-0.1892
2002-12-02,-0.3159
2002-12-03,-1.7744
2002-12-04,-0.1935
2002-12-05,-1.0989
2002-12-06,0.4575
2002-12-09,-2.2121
2002-12-10,1.3307
2002-12-11,0.2626
2002-12-12,-0.3274
2002-12-13,-1.2484
2002-12-16,2.3952
2002-12-17,-0.7797
2002-12-18,-1.3752
2002-12-19,-0.7304
2002-12-20,1.4716
2002-12-23,0.1978
2002-12-24,-0.4605
2002-12-26,-0.2644
2002-12-27,-1.6103
2002-12-30,0.473
2002-12-31,0.0
2003-01-02,3.3625
2003-01-03,-0.2602
2003-01-06,2.2831
2003-01-07,-0.5102
2003-01-08,-1.6026
2003-01-09,1.8893
2003-01-10,0.0
2003-01-13,-0.0639
2003-01-14,0.5118
2003-01-15,-1.464
2003-01-16,-0.5168
2003-01-17,-1.3636
2003-01-21,-1.5142
2003-01-22,-1.0695000000000001
2003-01-23,1.2162
2003-01-24,-2.8037
2003-01-27,-1.717
2003-01-28,1.2579
2003-01-29,0.8972
2003-01-30,-2.2572
2003-01-31,1.2596
2003-02-03,0.622
2003-02-04,-1.3049
2003-02-05,-0.4871
2003-02-06,-0.6993
2003-02-07,-0.9859
2003-02-10,0.7824
2003-02-11,-0.7763
2003-02-12,-0.9957
2003-02-13,0.0
2003-02-14,2.0833
2003-02-18,2.1112
2003-02-19,-0.827
2003-02-20,-0.8339
2003-02-21,1.4015
2003-02-24,-1.8659
2003-02-25,0.7746
2003-02-26,-1.3277
2003-02-27,1.1331
2003-02-28,0.3501
2003-03-03,-0.6281
2003-03-04,-1.7556
2003-03-05,1.0007
2003-03-06,-0.92
2003-03-07,0.8571
2003-03-10,-2.4788
2003-03-11,-0.8715
2003-03-12,0.293
2003-03-13,3.5061999999999998
2003-03-14,0.1411
2003-03-17,3.5236
2003-03-18,0.3404
2003-03-19,0.7463
2003-03-20,0.2694
2003-03-21,2.3109
2003-03-24,-3.5526
2003-03-25,1.0914
2003-03-26,-0.7422
2003-03-27,-0.2719
2003-03-28,-0.6135
2003-03-31,-1.7147000000000001
2003-04-01,1.0468
2003-04-02,2.7624
2003-04-03,-0.336
2003-04-04,0.1349
2003-04-07,0.3367
2003-04-08,-0.1342
2003-04-09,-1.3441
2003-04-10,0.545
2003-04-11,-0.3388
2003-04-14,1.9035
2003-04-15,0.5337
2003-04-16,-0.9954
2003-04-17,1.5415999999999999
2003-04-21,-0.132
2003-04-22,2.115
2003-04-23,0.9061
2003-04-24,-0.8339
2003-04-25,-1.4877
2003-04-28,1.8385
2003-04-29,0.2579
2003-04-30,0.0
2003-05-01,-0.0643
2003-05-02,1.6088
2003-05-05,-0.38
2003-05-06,0.9536
2003-05-07,-0.4408
2003-05-08,-1.1385
2003-05-09,1.5354999999999999
2003-05-12,1.5123
2003-05-13,-0.4345
2003-05-14,-0.3117
2003-05-15,0.6879
2003-05-16,-0.0621
2003-05-19,-2.7346
2003-05-20,-0.1278
2003-05-21,0.3839
2003-05-22,1.1472
2003-05-23,0.189
2003-05-27,1.8239
2003-05-28,0.1853
2003-05-29,-0.4932
2003-05-30,1.7348
2003-06-02,0.4872
2003-06-03,0.2424
2003-06-04,1.8138
2003-06-05,0.6532
2003-06-06,-0.236
2003-06-09,-1.4193
2003-06-10,0.8398
2003-06-11,1.3682
2003-06-12,0.0587
2003-06-13,-1.1144
2003-06-16,2.1945
2003-06-17,0.1741
2003-06-18,-0.2317
2003-06-19,-1.4518
2003-06-20,0.0324
2003-06-23,-1.4159
2003-06-24,0.1197
2003-06-25,-0.9564
2003-06-26,1.2674
2003-06-27,-0.8939
2003-06-30,-0.0601
2003-07-01,0.722
2003-07-02,1.1947
2003-07-03,-0.8264
2003-07-07,1.9048
2003-07-08,0.3505
2003-07-09,-0.5821
2003-07-10,-1.3466
2003-07-11,0.8902
2003-07-14,0.7059
2003-07-15,-0.4673
2003-07-16,-0.4108
2003-07-17,-1.65
2003-07-18,1.2582
2003-07-21,-1.4201
2003-07-22,0.9604
2003-07-23,-0.1784
2003-07-24,-0.8338
2003-07-25,1.8018
2003-07-28,-0.118
2003-07-29,-0.7088
2003-07-30,-0.2974
2003-07-31,0.4773
2003-08-01,-1.0095
2003-08-04,0.12
2003-08-05,-1.7376
2003-08-06,0.061
2003-08-07,0.5484
2003-08-08,0.4242
2003-08-11,0.4828
2003-08-12,1.021
2003-08-13,-0.7134
2003-08-14,0.479
2003-08-15,0.0
2003-08-18,1.1919
2003-08-19,0.53
2003-08-20,-0.2343
2003-08-21,0.3523
2003-08-22,-0.9362
2003-08-25,0.0
2003-08-26,0.1772
2003-08-27,0.059
2003-08-28,0.7661
2003-08-29,0.4094
2003-09-02,1.3395000000000001
2003-09-03,0.6897
2003-09-04,0.1712
2003-09-05,-0.6268
2003-09-08,1.1468
2003-09-09,-0.9637
2003-09-10,-1.4883
2003-09-11,0.7345
2003-09-12,0.3466
2003-09-15,-0.2879
2003-09-16,1.5011999999999999
2003-09-17,-0.1138
2003-09-18,1.3098
2003-09-19,-0.3935
2003-09-22,-1.4108
2003-09-23,0.6297
2003-09-24,-1.9909
2003-09-25,-0.9286
2003-09-26,-0.703
2003-09-29,1.1209
2003-09-30,-1.1085
2003-10-01,2.1829
2003-10-02,0.1732
2003-10-03,1.1527
2003-10-06,0.3989
2003-10-07,0.6243
2003-10-08,-0.4512
2003-10-09,0.7932
2003-10-10,-0.0562
2003-10-13,0.7874
2003-10-14,0.279
2003-10-15,-0.2226
2003-10-16,0.2231
2003-10-17,-1.113
2003-10-20,0.5627
2003-10-21,0.2238
2003-10-22,-1.5634000000000001
2003-10-23,0.3971
2003-10-24,-0.6215
2003-10-27,0.0
2003-10-28,1.7055
2003-10-29,0.2795
2003-10-30,-0.1672
2003-10-31,0.2792
2003-11-03,0.8909
2003-11-04,-0.3863
2003-11-05,0.0554
2003-11-06,0.7198
2003-11-07,-0.4948
2003-11-10,-0.884
2003-11-11,-0.1115
2003-11-12,1.3393
2003-11-13,-0.2203
2003-11-14,-0.9934
2003-11-17,-0.7246
2003-11-18,-0.7861
2003-11-19,0.8489
2003-11-20,-0.7856
2003-11-21,0.2262
2003-11-24,1.8058999999999998
2003-11-25,0.2772
2003-11-26,0.387
2003-11-28,0.1101
2003-12-01,1.2101
2003-12-02,-0.4348
2003-12-03,-0.3275
2003-12-04,0.3286
2003-12-05,-0.9279
2003-12-08,0.7163
2003-12-09,-1.0941
2003-12-10,-0.4425
2003-12-11,1.3333
2003-12-12,0.1645
2003-12-15,-0.821
2003-12-16,0.3863
2003-12-17,0.2749
2003-12-18,1.4254
2003-12-19,0.0
2003-12-22,0.0541
2003-12-23,0.2161
2003-12-24,-0.2695
2003-12-26,0.1054
2003-12-29,1.4077
2003-12-30,-0.0534
2003-12-31,0.1603
2004-01-02,-0.32
2004-01-05,1.3911
2004-01-06,0.5277
2004-01-07,0.4199
2004-01-08,0.6796
2004-01-09,-0.8307
2004-01-12,0.4712
2004-01-13,-0.7817
2004-01-14,0.6303
2004-01-15,0.2088
2004-01-16,0.8854
2004-01-20,-0.1033
2004-01-21,0.6718
2004-01-22,-0.1027
2004-01-23,-0.1028
2004-01-26,1.0802
2004-01-27,-0.9669
2004-01-28,-1.6958
2004-01-29,0.2614
2004-01-30,-0.3128
2004-02-02,0.4184
2004-02-03,0.0521
2004-02-04,-0.937
2004-02-05,0.4204
2004-02-06,1.5699
2004-02-09,-0.2061
2004-02-10,0.4646
2004-02-11,0.9764
2004-02-12,-0.458
2004-02-13,-0.5112
2004-02-17,0.9764
2004-02-18,-0.3562
2004-02-19,-0.5107
2004-02-20,-0.2053
2004-02-23,-0.4115
2004-02-24,0.0517
2004-02-25,0.5163
2004-02-26,0.4109
2004-02-27,0.0
2004-03-01,1.1253
2004-03-02,-0.7081
2004-03-03,0.1019
2004-03-04,0.5089
2004-03-05,0.0506
2004-03-08,-0.9109
2004-03-09,-0.715
2004-03-10,-1.6461000000000001
2004-03-11,-1.3075
2004-03-12,1.3249
2004-03-15,-1.6213
2004-03-16,0.3721
2004-03-17,1.1653
2004-03-18,-0.2618
2004-03-19,-1.1549
2004-03-22,-1.4339
2004-03-23,-0.0539
2004-03-24,-0.2156
2004-03-25,1.8368
2004-03-26,0.07
2004-03-29,1.38
2004-03-30,0.2618
2004-03-31,-0.0522
2004-04-01,0.5225
2004-04-02,1.0395
2004-04-05,0.7716
2004-04-06,-0.1021
2004-04-07,-0.7154
2004-04-08,-0.3088
2004-04-12,0.5679
2004-04-13,-1.4374
2004-04-14,-0.1562
2004-04-15,-0.2087
2004-04-16,0.6796
2004-04-19,0.1558
2004-04-20,-1.6071
2004-04-21,0.4215
2004-04-22,1.2067
2004-04-23,0.0518
2004-04-26,-0.6218
2004-04-27,0.0
2004-04-28,-1.512
2004-04-29,-1.1117
2004-04-30,-0.7495
2004-05-03,0.863
2004-05-04,0.2139
2004-05-05,0.3202
2004-05-06,-0.9043
2004-05-07,-1.7177
2004-05-10,-1.1469
2004-05-11,1.105
2004-05-12,0.1639
2004-05-13,0.0546
2004-05-14,0.0
2004-05-17,-1.1996
2004-05-18,0.7726
2004-05-19,-0.2738
2004-05-20,-0.0549
2004-05-21,0.3846
2004-05-24,0.2737
2004-05-25,1.8013
2004-05-26,0.1609
