ticker,NXGN US Equity
2000-05-24,-1.8868
2000-05-25,6.7308
2000-05-26,4.5045
2000-05-30,-3.4483
2000-05-31,3.5714
2000-06-01,-3.4483
2000-06-02,1.7856999999999998
2000-06-05,0.0
2000-06-06,1.7544
2000-06-07,-1.7241
2000-06-08,8.7719
2000-06-09,1.6129
2000-06-12,-1.5873
2000-06-13,0.0
2000-06-14,4.0323
2000-06-15,2.3256
2000-06-16,3.0303
2000-06-19,-5.8824
2000-06-20,0.0
2000-06-21,-6.25
2000-06-23,8.3333
2000-06-26,-4.6154
2000-06-27,-1.6129
2000-06-28,0.0
2000-06-29,-1.6393
2000-06-30,0.0
2000-07-03,-1.6667
2000-07-06,0.0
2000-07-07,0.0
2000-07-10,-3.3898
2000-07-11,-2.6316
2000-07-12,-0.9009
2000-07-13,3.6364
2000-07-14,-1.7544
2000-07-17,3.5714
2000-07-18,2.5862
2000-07-19,0.8403
2000-07-20,3.3333
2000-07-21,1.6129
2000-07-24,-1.5873
2000-07-25,-1.6129
2000-07-26,-3.2787
2000-07-27,0.0
2000-07-28,0.0
2000-07-31,4.2373
2000-08-01,-4.065
2000-08-02,5.0847
2000-08-03,-4.8387
2000-08-04,5.0847
2000-08-07,-4.8387
2000-08-08,6.7797
2000-08-09,-3.1746
2000-08-10,1.6393
2000-08-11,1.6129
2000-08-14,-1.5873
2000-08-15,9.6774
2000-08-16,-2.9412000000000003
2000-08-17,-2.2727
2000-08-18,-0.7752
2000-08-21,0.0
2000-08-22,0.0
2000-08-24,0.7813
2000-08-25,6.9767
2000-08-28,0.0
2000-08-29,0.0
2000-08-31,5.7971
2000-09-01,-0.6849
2000-09-05,-0.6897
2000-09-06,0.6944
2000-09-07,-0.6897
2000-09-08,0.0
2000-09-11,1.3889
2000-09-12,1.3699
2000-09-13,5.4054
2000-09-14,-6.4103
2000-09-15,0.6849
2000-09-18,-0.6803
2000-09-19,0.0
2000-09-20,0.6849
2000-09-21,-3.4013999999999998
2000-09-22,-4.2254
2000-09-25,-5.8824
2000-09-26,-4.6875
2000-09-27,4.918
2000-09-28,-7.0313
2000-09-29,-9.2437
2000-10-02,0.0
2000-10-03,3.7037
2000-10-04,0.0
2000-10-05,-1.7856999999999998
2000-10-06,0.0
2000-10-10,1.8182
2000-10-11,0.0
2000-10-12,1.7856999999999998
2000-10-13,0.0
2000-10-16,3.5088
2000-10-17,1.6949
2000-10-18,-0.8333
2000-10-19,0.0
2000-10-20,0.0
2000-10-23,1.6806999999999999
2000-10-24,-1.4463
2000-10-25,-0.2096
2000-10-26,0.0
2000-10-27,2.521
2000-10-30,-2.459
2000-10-31,0.0
2000-11-01,4.2017
2000-11-02,-3.2258
2000-11-06,1.6667
2000-11-07,0.0
2000-11-08,1.6393
2000-11-09,4.0323
2000-11-10,-2.3256
2000-11-13,1.5873
2000-11-14,0.0
2000-11-15,0.0
2000-11-16,0.0
2000-11-17,0.0
2000-11-20,0.0
2000-11-21,1.5625
2000-11-22,-1.5385
2000-11-24,0.0
2000-11-27,0.0
2000-11-28,0.0
2000-11-29,0.0
2000-11-30,-0.7813
2000-12-01,0.7874
2000-12-04,0.0
2000-12-05,0.0
2000-12-06,0.7813
2000-12-07,-0.7752
2000-12-08,1.5625
2000-12-11,-1.5385
2000-12-12,-0.5859
2000-12-13,0.5894
2000-12-14,0.0
2000-12-15,-0.7813
2000-12-18,0.7874
2000-12-19,0.0
2000-12-20,0.0
2000-12-21,-1.5625
2000-12-22,1.5873
2000-12-26,0.0
2000-12-27,-1.5625
2000-12-28,1.5873
2000-12-29,-3.125
2001-01-02,1.6129
2001-01-03,0.7937
2001-01-04,0.7874
2001-01-05,0.7813
2001-01-08,-1.5504
2001-01-09,0.7874
2001-01-10,-0.7813
2001-01-11,2.3622
2001-01-12,0.0
2001-01-16,4.6154
2001-01-17,2.9412000000000003
2001-01-18,8.5714
2001-01-19,-7.8947
2001-01-22,0.0
2001-01-23,2.8571
2001-01-25,1.3889
2001-01-26,-3.4247
2001-01-29,2.8369
2001-01-30,4.8276
2001-01-31,-0.6579
2001-02-01,0.3311
2001-02-02,-2.9703
2001-02-05,0.6803
2001-02-06,0.6757
2001-02-07,1.3423
2001-02-08,-2.649
2001-02-09,0.0
2001-02-12,0.1701
2001-02-13,5.2632
2001-02-14,0.6452
2001-02-15,3.8462
2001-02-20,-1.8519
2001-02-21,0.0
2001-02-22,-1.8868
2001-02-23,-1.2821
2001-02-26,4.5455
2001-02-27,4.3478
2001-02-28,0.0
2001-03-01,0.0
2001-03-02,-2.3810000000000002
2001-03-05,0.0
2001-03-06,0.0
2001-03-07,0.0
2001-03-08,0.0
2001-03-09,-0.6098
2001-03-12,-4.2945
2001-03-13,1.2821
2001-03-14,-2.3734
2001-03-15,5.0243
2001-03-16,-4.9383
2001-03-20,0.0
2001-03-21,-1.9481000000000002
2001-03-22,0.0
2001-03-23,1.9868000000000001
2001-03-27,11.6883
2001-03-28,-3.4884
2001-03-29,2.4096
2001-03-30,3.5294
2001-04-02,-2.8409
2001-04-03,-2.924
2001-04-04,2.4096
2001-04-05,0.0
2001-04-06,0.0
2001-04-09,-3.0588
2001-04-10,-1.068
2001-04-11,3.0422
2001-04-12,0.8571
2001-04-17,-3.4939
2001-04-18,1.7612999999999999
2001-04-19,-0.4808
2001-04-23,0.4831
2001-04-24,-1.4423
2001-04-25,-2.2439
2001-04-26,-1.1976
2001-04-27,4.0404
2001-04-30,1.2621
2001-05-01,0.6711
2001-05-03,-1.4285999999999999
2001-05-04,1.7391
2001-05-07,0.6648
2001-05-09,-1.0377
2001-05-10,-2.0972
2001-05-11,3.7001
2001-05-14,-0.939
2001-05-15,-0.1896
2001-05-16,2.0893
2001-05-17,1.3953
2001-05-18,-1.3761
2001-05-21,0.9302
2001-05-22,1.2903
2001-05-23,1.4559
2001-05-24,5.7399000000000004
2001-05-25,1.7812000000000001
2001-05-29,6.25
2001-05-30,6.6667
2001-05-31,4.8529
2001-06-01,-8.8359
2001-06-04,7.3077
2001-06-05,7.5269
2001-06-06,-4.0
2001-06-07,1.3889
2001-06-08,-0.4795
2001-06-11,-2.1335
2001-06-12,0.5626
2001-06-13,1.049
2001-06-14,-0.9689
2001-06-15,-8.3159
2001-06-18,-5.1067
2001-06-19,-3.3735
2001-06-20,-5.6525
2001-06-21,-4.4053
2001-06-22,14.2857
2001-06-25,-3.2258
2001-06-26,-1.25
2001-06-27,-1.6034000000000002
2001-06-28,11.4923
2001-06-29,0.0
2001-07-02,-0.7692
2001-07-03,0.0
2001-07-05,0.9302
2001-07-06,1.7665
2001-07-09,-1.8868
2001-07-10,4.4615
2001-07-11,-0.0736
2001-07-12,-2.6529
2001-07-13,0.3028
2001-07-16,-1.3585
2001-07-17,-1.3007
2001-07-18,0.0
2001-07-19,0.7752
2001-07-20,-0.0769
2001-07-23,0.077
2001-07-24,7.6154
2001-07-25,3.0021
2001-07-26,-0.2082
2001-07-27,-2.4339
2001-07-30,-1.6393
2001-07-31,-1.4493
2001-08-01,2.9412000000000003
2001-08-02,1.7856999999999998
2001-08-03,-2.4561
2001-08-06,-2.8777
2001-08-07,2.2222
2001-08-08,-2.2464
2001-08-09,1.9274
2001-08-10,-1.8909
2001-08-13,-0.6672
2001-08-14,0.3731
2001-08-15,0.0
2001-08-16,0.0
2001-08-17,-1.8587
2001-08-21,-1.5152
2001-08-22,-1.9231
2001-08-23,-1.6471
2001-08-24,-4.386
2001-08-27,-0.1668
2001-08-28,-8.939
2001-08-29,2.2936
2001-08-30,-1.3453
2001-08-31,8.1818
2001-09-04,3.3613
2001-09-05,1.2195
2001-09-06,-0.4016
2001-09-07,-4.0323
2001-09-10,-3.3613
2001-09-17,-3.3913
2001-09-18,-1.8721999999999999
2001-09-19,-5.5219000000000005
2001-09-20,0.0243
2001-09-21,-1.9316
2001-09-24,1.45
2001-09-25,1.4634
2001-09-26,-0.9615
2001-09-27,1.4563
2001-09-28,0.0
2001-10-01,-1.9139
2001-10-02,0.0
2001-10-03,2.439
2001-10-04,-1.9048
2001-10-05,-0.4854
2001-10-08,3.122
2001-10-09,-0.6623
2001-10-10,0.0
2001-10-11,8.5714
2001-10-12,-5.2632
2001-10-15,0.0
2001-10-16,2.3148
2001-10-17,1.81
2001-10-18,4.0
2001-10-19,-4.5951
2001-10-22,2.1288
2001-10-23,-1.4035
2001-10-24,-0.3559
2001-10-25,3.0357
2001-10-26,0.5199
2001-10-29,0.0
2001-10-30,-0.8621
2001-10-31,2.1739
2001-11-01,0.8511
2001-11-02,-0.2532
2001-11-05,1.4382
2001-11-06,2.0017
2001-11-07,-1.063
2001-11-08,2.5620000000000003
2001-11-09,-1.6922000000000001
2001-11-12,0.4098
2001-11-13,1.2245
2001-11-14,0.4032
2001-11-16,-0.8032
2001-11-19,-2.0106
2001-11-20,-0.0139
2001-11-21,0.4132
2001-11-23,-0.4115
2001-11-26,2.4793
2001-11-27,2.7389
2001-11-28,12.7977
2001-11-29,3.6882
2001-11-30,-0.3356
2001-12-03,0.0
2001-12-04,-0.3367
2001-12-05,1.3514
2001-12-06,-10.9333
2001-12-07,3.8922
2001-12-10,0.1441
2001-12-11,-1.4388
2001-12-12,-2.5547
2001-12-13,1.1236
2001-12-14,0.0
2001-12-17,3.3333
2001-12-18,-1.4337
2001-12-19,0.2182
2001-12-20,2.6851000000000003
2001-12-21,0.7067
2001-12-24,12.2807
2001-12-26,4.25
2001-12-27,-1.3189
2001-12-28,0.8505
2001-12-31,-1.7469999999999999
2002-01-02,3.8013
2002-01-03,-4.9025
2002-01-04,-0.6211
2002-01-07,0.625
2002-01-08,0.3665
2002-01-09,-2.2217000000000002
2002-01-10,3.7975
2002-01-11,0.9146
2002-01-14,-0.9063
2002-01-15,-4.7561
2002-01-16,-4.2894
2002-01-17,-0.3344
2002-01-18,2.1477
2002-01-22,-1.4455
2002-01-23,0.0
2002-01-24,13.3333
2002-01-25,1.4118
2002-01-28,0.2367
2002-01-29,-5.0971
2002-01-30,-0.6098
2002-01-31,3.5583
2002-02-01,-1.0664
2002-02-04,0.0
2002-02-05,-4.7904
2002-02-06,0.7547
2002-02-07,5.4931
2002-02-08,-0.1183
2002-02-11,0.2962
2002-02-12,0.1181
2002-02-13,-3.7168
2002-02-14,-1.0417
2002-02-15,0.9288
2002-02-19,1.3497
2002-02-20,-1.6949
2002-02-21,-0.4934
2002-02-22,0.5577
2002-02-25,0.3077
2002-02-26,3.3742
2002-02-27,-3.2641
2002-02-28,3.0675
2002-03-01,-4.1667
2002-03-04,4.6584
2002-03-05,-5.0445
2002-03-06,-1.6875
2002-03-07,-3.2422
2002-03-08,-0.4599
2002-03-11,-6.3366
2002-03-12,-1.6913
2002-03-13,-1.2186
2002-03-14,1.5965
2002-03-15,-1.6429
2002-03-18,1.6703000000000001
2002-03-19,1.7856999999999998
2002-03-20,0.2807
2002-03-21,-1.6795
2002-03-22,0.0
2002-03-25,0.2847
2002-03-26,2.555
2002-03-27,3.8062
2002-03-28,1.5333
2002-04-01,2.3638
2002-04-02,-1.4104
2002-04-03,-0.1309
2002-04-04,-4.2345
2002-04-05,0.8776
2002-04-08,1.1531
2002-04-09,0.9333
2002-04-10,-2.576
2002-04-11,2.6441
2002-04-12,-0.9247
2002-04-15,0.0
2002-04-16,1.6667
2002-04-17,0.0
2002-04-18,-2.2951
2002-04-19,0.3356
2002-04-22,0.3344
2002-04-23,0.0
2002-04-24,2.66
2002-04-25,0.0065
2002-04-26,-2.1364
2002-04-29,2.8465
2002-04-30,-0.4677
2002-05-01,2.9979
2002-05-02,-2.4544
2002-05-03,0.0
2002-05-06,1.0774
2002-05-07,-0.3638
2002-05-08,-0.0641
2002-05-10,-0.641
2002-05-13,1.0903
2002-05-14,2.4316
2002-05-15,-0.6231
2002-05-16,5.9561
2002-05-17,2.071
2002-05-20,-1.4493
2002-05-21,-0.2941
2002-05-22,-0.5605
2002-05-23,3.8861
2002-05-24,-1.8275000000000001
2002-05-28,-4.014
2002-05-29,0.0
2002-05-30,-1.5152
2002-05-31,-0.9231
2002-06-03,0.9317
2002-06-04,1.5385
2002-06-05,0.6061
2002-06-06,1.3253
2002-06-07,-2.0155
2002-06-10,0.3955
2002-06-11,2.0175
2002-06-12,0.2488
2002-06-13,-5.744
2002-06-14,-2.1944
2002-06-17,-0.3205
2002-06-18,5.4019
2002-06-19,-1.4643
2002-06-20,4.9536
2002-06-21,0.2891
2002-06-24,-0.7589
2002-06-25,0.7647
2002-06-26,-1.9884
2002-06-27,2.3348
2002-06-28,-1.173
2002-07-01,0.8902
2002-07-02,-0.2941
2002-07-03,-1.2389000000000001
2002-07-05,0.7228
2002-07-08,0.0534
2002-07-09,-1.0077
2002-07-10,0.1557
2002-07-11,-1.405
2002-07-12,1.2734
2002-07-15,0.2934
2002-07-16,0.0
2002-07-17,-2.0896
2002-07-18,-0.3049
2002-07-19,-0.9174
2002-07-22,-3.3272
2002-07-23,-1.2833999999999999
2002-07-24,4.7865
2002-07-25,-1.2346
2002-07-26,0.0
2002-07-29,1.2438
2002-07-30,-0.1173
2002-07-31,0.0
2002-08-01,0.4326
2002-08-02,-1.5385
2002-08-05,0.0
2002-08-06,0.9375
2002-08-07,-0.5573
2002-08-08,-1.3075999999999999
2002-08-09,2.8391
2002-08-12,-1.8405
2002-08-13,0.5688
2002-08-14,1.2989
2002-08-15,-0.3006
2002-08-16,0.0615
2002-08-19,0.3628
2002-08-20,0.4228
2002-08-21,2.8129
2002-08-22,1.1869
2002-08-23,-0.1818
2002-08-26,0.4759
2002-08-27,1.1696
2002-08-28,-0.5202
2002-08-29,1.3887
2002-08-30,-0.3897
2002-09-03,0.6847
2002-09-04,-0.5657
2002-09-05,0.9712
2002-09-06,-3.2442
2002-09-09,0.7647
2002-09-10,0.7589
2002-09-11,-1.5064
2002-09-12,-1.4706000000000001
2002-09-13,1.4925
2002-09-16,0.0588
2002-09-17,0.4703
2002-09-18,-3.4523
2002-09-19,0.4182
2002-09-20,-1.0139
2002-09-23,-1.2255
2002-09-24,0.3025
2002-09-25,0.2523
2002-09-26,0.6139
2002-09-27,-0.543
2002-09-30,3.6746
2002-10-01,-2.071
2002-10-02,-0.3021
2002-10-03,0.6061
2002-10-04,2.4096
2002-10-07,-2.9412000000000003
2002-10-08,0.0
2002-10-09,-2.0
2002-10-10,1.2987
2002-10-11,2.442
2002-10-14,-3.3373
2002-10-15,3.3292
2002-10-16,0.2387
2002-10-17,3.8689999999999998
2002-10-18,0.0
2002-10-21,11.2894
2002-10-22,1.6478000000000002
2002-10-23,1.7224
2002-10-24,-1.6434
2002-10-25,-1.2152
2002-10-28,4.7155000000000005
2002-10-29,-2.79
2002-10-30,4.1339
2002-10-31,-2.1324
2002-11-01,1.8281
2002-11-04,-6.7443
2002-11-05,3.642
2002-11-06,0.0502
2002-11-07,-2.1074
2002-11-08,-0.5177
2002-11-11,-1.3860000000000001
2002-11-12,3.5998
2002-11-13,0.9632
2002-11-14,11.4885
2002-11-15,-1.8414000000000001
2002-11-18,3.3822
2002-11-19,1.9823
2002-11-20,-0.2121
2002-11-21,-2.3427
2002-11-22,-0.311
2002-11-25,0.1783
2002-11-26,0.1379
2002-11-27,4.2557
2002-11-29,2.0495
2002-12-02,0.5428
2002-12-03,-1.3704
2002-12-04,-2.5263
2002-12-05,0.6479
2002-12-06,-0.1717
2002-12-09,0.3439
2002-12-10,0.4284
2002-12-11,-0.4352
2002-12-12,-0.1628
2002-12-13,-2.1888
2002-12-16,2.2378
2002-12-17,-0.4721
2002-12-18,-1.7248999999999999
2002-12-19,-3.4664
2002-12-20,1.3409
2002-12-23,0.7849
2002-12-24,-1.1126
2002-12-26,1.0351
2002-12-27,-0.7572
2002-12-30,-10.009
2002-12-31,0.2494
2003-01-02,1.7463
2003-01-03,0.7824
2003-01-06,1.6933
2003-01-07,0.7634
2003-01-08,4.6402
2003-01-09,1.267
2003-01-10,-0.3575
2003-01-13,0.0448
2003-01-14,-4.0789
2003-01-15,0.2336
2003-01-16,3.2168
2003-01-17,-2.6197
2003-01-21,0.1855
2003-01-22,-0.2315
2003-01-23,4.0835
2003-01-24,-3.4329
2003-01-27,-0.7387
2003-01-28,4.6512
2003-01-29,0.6222
2003-01-30,9.9382
2003-01-31,0.2411
2003-02-03,1.4028
2003-02-04,-0.751
2003-02-05,0.912
2003-02-06,0.4815
2003-02-07,-2.1641
2003-02-10,-6.3428
2003-02-11,5.958
2003-02-12,1.2136
2003-02-13,0.8793
2003-02-14,-0.3526
2003-02-18,2.8587
2003-02-19,0.9664
2003-02-20,-0.8423
2003-02-21,-0.4247
2003-02-24,1.0081
2003-02-25,0.4607
2003-02-26,1.0394
2003-02-27,-0.8396
2003-02-28,-3.4096
2003-03-03,-3.2615
2003-03-04,-7.7551
2003-03-05,-1.9912
2003-03-06,-1.8058999999999998
2003-03-07,0.7356
2003-03-10,0.1826
2003-03-11,-0.6834
2003-03-12,-0.6881
2003-03-13,0.7852
2003-03-14,0.1375
2003-03-17,0.6865
2003-03-18,4.5455
2003-03-19,4.3478
2003-03-20,-0.375
2003-03-21,4.8934
2003-03-24,0.2791
2003-03-25,1.3917
2003-03-26,-0.2745
2003-03-27,0.2359
2003-03-28,1.02
2003-03-31,-0.932
2003-04-01,2.5088
2003-04-02,-0.1147
2003-04-03,-9.7243
2003-04-04,-0.6361
2003-04-07,2.4328
2003-04-08,4.4167
2003-04-09,1.6760000000000002
2003-04-10,0.471
2003-04-11,-0.3906
2003-04-14,1.6863000000000001
2003-04-15,0.1157
2003-04-16,-1.5794000000000001
2003-04-17,1.7612999999999999
2003-04-21,-0.0423
2003-04-22,1.466
2003-04-23,-1.1377
2003-04-24,-2.3399
2003-04-25,0.2749
2003-04-28,4.6612
2003-04-29,7.0359
2003-04-30,6.1888
2003-05-01,-0.5598
2003-05-02,-1.1589
2003-05-05,3.3501
2003-05-06,2.8849
2003-05-07,0.0315
2003-05-08,-3.4016
2003-05-09,1.2389999999999999
2003-05-12,6.2158
2003-05-13,-0.5458
2003-05-14,4.2683
2003-05-15,0.348
2003-05-16,0.9645
2003-05-19,3.4055
2003-05-20,-9.8242
2003-05-21,-0.9904
2003-05-22,-11.0972
2003-05-23,9.8453
2003-05-27,1.6357
2003-05-28,-6.1447
2003-05-29,3.9933
2003-05-30,0.839
2003-06-02,-5.024
2003-06-03,-6.0984
2003-06-04,0.9688
2003-06-05,3.4151
2003-06-06,-0.0034
2003-06-09,-3.7801
2003-06-10,-0.8929
2003-06-11,3.8523
2003-06-12,-1.0722
2003-06-13,0.912
2003-06-16,5.8394
2003-06-17,3.8095
2003-06-18,2.341
2003-06-19,-3.4003
2003-06-20,-2.048
2003-06-23,-4.2143
2003-06-24,0.9209
2003-06-25,-0.6421
2003-06-26,0.3741
2003-06-27,-4.5747
2003-06-30,-3.196
2003-07-01,-3.1915
2003-07-02,5.1156
2003-07-03,-1.2617
2003-07-07,-4.2716
2003-07-08,-1.6018
2003-07-09,8.5271
2003-07-10,0.3571
2003-07-11,0.5338
2003-07-14,-2.2301
2003-07-15,2.0999
2003-07-16,-1.1312
2003-07-17,-2.2632
2003-07-18,-1.4312
2003-07-21,0.5957
2003-07-22,1.6284
2003-07-23,-1.4931
2003-07-24,0.0739
2003-07-25,-0.5541
2003-07-28,19.6137
2003-07-29,8.229800000000001
2003-07-30,3.0703
2003-07-31,-0.8909
2003-08-01,-0.927
2003-08-04,-3.7993
2003-08-05,1.8568
2003-08-06,2.2569
2003-08-07,-3.7917
2003-08-08,-2.9412000000000003
2003-08-11,-0.0303
2003-08-12,7.0021
2003-08-13,5.2125
2003-08-14,7.0813
2003-08-15,1.0812
2003-08-18,-2.9851
2003-08-19,1.2051
2003-08-20,-2.9643
2003-08-21,5.9269
2003-08-22,3.7466
2003-08-25,0.9028
2003-08-26,-0.4003
2003-08-27,4.279
2003-08-28,-0.4988
2003-08-29,-1.9822
2003-09-02,1.1623
2003-09-03,0.1838
2003-09-04,5.1606
2003-09-05,-4.7983
2003-09-08,-1.0538
2003-09-09,0.6251
2003-09-10,-5.4073
2003-09-11,2.0676
2003-09-12,2.979
2003-09-15,1.944
2003-09-16,2.1566
2003-09-17,1.1111
2003-09-18,-0.2198
2003-09-19,0.1101
2003-09-22,0.154
2003-09-23,-0.6591
2003-09-24,-0.8846
2003-09-25,-1.5171999999999999
2003-09-26,-9.266
2003-09-29,2.0225
2003-09-30,-1.6153
2003-10-01,7.8358
2003-10-02,3.1142
2003-10-03,2.953
2003-10-06,6.4754
2003-10-07,-2.0408
2003-10-08,-4.4583
2003-10-09,0.4361
2003-10-10,-3.9514
2003-10-13,-0.5425
2003-10-14,0.3182
2003-10-15,-1.1781
2003-10-16,1.332
2003-10-17,-0.0023
2003-10-20,1.4706000000000001
2003-10-21,2.0959
2003-10-22,-3.3632
2003-10-23,-3.9322
2003-10-24,-1.5526
2003-10-27,3.8949
2003-10-28,0.966
2003-10-29,0.5923
2003-10-30,7.9031
2003-10-31,0.3568
2003-11-03,1.3801999999999999
2003-11-04,-5.6724
2003-11-05,2.5804
2003-11-06,-0.8719
2003-11-07,-1.0774
2003-11-10,-0.6304
2003-11-11,0.7219
2003-11-12,-0.0869
2003-11-13,-0.3913
2003-11-14,-1.2003
2003-11-17,-3.6227
2003-11-18,-2.9108
2003-11-19,-2.2427
2003-11-20,-1.3523
2003-11-21,0.1469
2003-11-24,6.2576
2003-11-25,0.069
2003-11-26,-1.1494
2003-11-28,-0.4651
2003-12-01,4.0421
2003-12-02,3.0541
2003-12-03,-8.041
2003-12-04,4.2654
2003-12-05,-0.4773
2003-12-08,-1.9182000000000001
2003-12-09,-2.6542
2003-12-10,1.0045
2003-12-11,3.6917
2003-12-12,-0.6828
2003-12-15,0.9887
2003-12-16,-0.4326
2003-12-17,-0.9833
2003-12-18,1.5935000000000001
2003-12-19,-1.023
2003-12-22,-1.6307
2003-12-23,1.1441
2003-12-24,0.6002
2003-12-26,0.9408
2003-12-29,3.9554
2003-12-30,1.1808
2003-12-31,-3.6309
2004-01-02,0.471
2004-01-05,6.317
2004-01-06,-0.4619
2004-01-07,-1.3921000000000001
2004-01-08,-3.0374
2004-01-09,11.3369
2004-01-12,10.9592
2004-01-13,-5.4464
2004-01-14,2.4551
2004-01-15,2.1198
2004-01-16,4.4946
2004-01-20,3.1422
2004-01-21,-0.4338
2004-01-22,-1.1102
2004-01-23,2.0582
2004-01-26,-1.45
2004-01-27,0.4059
2004-01-28,-4.7667
2004-01-29,-3.2013
2004-01-30,3.5080999999999998
2004-02-02,-6.7785
2004-02-03,0.3598
2004-02-04,-3.7736
2004-02-05,-4.7059
2004-02-06,5.7613
2004-02-09,0.5447
2004-02-10,2.2233
2004-02-11,0.778
2004-02-12,-1.4087
2004-02-13,-4.839
2004-02-17,0.4184
2004-02-18,-0.5363
2004-02-19,-4.6502
2004-02-20,3.6367000000000003
2004-02-23,-6.856
2004-02-24,-3.3537
2004-02-25,1.397
2004-02-26,0.0667
2004-02-27,0.0444
2004-03-01,-3.4184
2004-03-02,-0.7584
2004-03-03,2.2464
2004-03-04,1.9931999999999999
2004-03-05,0.5996
2004-03-08,-1.2362
2004-03-09,-2.3468999999999998
2004-03-10,-1.3046
2004-03-11,-0.8349
2004-03-12,2.9233000000000002
2004-03-15,-3.6128
2004-03-16,0.0943
2004-03-17,1.3895
2004-03-18,-2.137
2004-03-19,-0.3086
2004-03-22,-5.381
2004-03-23,6.5425
2004-03-24,-0.2126
2004-03-25,3.574
2004-03-26,-0.8227
2004-03-29,-0.9217
2004-03-30,5.9302
2004-03-31,-0.2634
2004-04-01,1.2547
2004-04-02,2.8043
2004-04-05,2.1569
2004-04-06,-1.7181
2004-04-07,2.7169
2004-04-08,1.9069
2004-04-12,1.2877
2004-04-13,-3.675
2004-04-14,-3.6502
2004-04-15,0.5993
2004-04-16,-0.5532
2004-04-19,1.626
2004-04-20,-0.9474
2004-04-21,0.7864
2004-04-22,-0.8013
2004-04-23,1.0013
2004-04-26,-0.2336
2004-04-27,-1.0338
2004-04-28,-3.091
2004-04-29,-1.8918
2004-04-30,-3.5874
2004-05-03,-0.5814
2004-05-04,2.5029
2004-05-05,-0.4108
2004-05-06,-1.5124
2004-05-07,-2.6291
2004-05-10,-3.0346
2004-05-11,4.066
2004-05-12,-2.7469
2004-05-13,-0.1217
2004-05-14,-0.9751
2004-05-17,-1.3786
2004-05-18,-0.1248
2004-05-19,0.15
2004-05-20,0.4991
2004-05-21,2.0611
2004-05-24,2.2628
2004-05-25,1.5941
2004-05-26,0.1639
2004-05-27,5.6838999999999995
2004-05-28,3.3605
2004-06-01,1.6481
2004-06-02,-0.5475
2004-06-03,-1.228
2004-06-04,0.4716
2004-06-07,1.3441
2004-06-08,0.5053
2004-06-09,-3.6447000000000003
2004-06-10,1.4565000000000001
2004-06-14,-1.4356
2004-06-15,2.7826
2004-06-16,-0.8672
2004-06-17,1.4508
2004-06-18,-0.6309
2004-06-21,-1.9471
2004-06-22,1.1224
2004-06-23,1.4301
2004-06-24,-0.8838
2004-06-25,3.1423
2004-06-28,-1.9967000000000001
2004-06-29,3.7597
2004-06-30,-0.6275
2004-07-01,-2.1797
2004-07-02,-0.6664
2004-07-06,-2.2432
