ticker,GPRC US Equity
2010-04-09,3.2967
2010-04-12,-1.0638
2010-04-13,3.2258
2010-04-14,13.5417
2010-04-15,0.0
2010-04-16,-6.789
2010-04-19,-4.9213000000000005
2010-04-20,2.4845
2010-04-21,-0.6061
2010-04-22,-1.4228
2010-04-23,-1.8557000000000001
2010-04-26,-2.9412000000000003
2010-04-27,-10.1732
2010-04-28,4.8193
2010-04-29,3.2184
2010-04-30,-2.0045
2010-05-03,-2.9545
2010-05-04,-2.377
2010-05-05,-2.363
2010-05-06,-1.7199
2010-05-07,0.25
2010-05-10,-0.2494
2010-05-11,1.25
2010-05-12,3.4568
2010-05-13,3.8186
2010-05-14,-5.5172
2010-05-17,-10.4653
2010-05-18,3.5361000000000002
2010-05-19,1.0499
2010-05-20,-5.4545
2010-05-21,3.0185
2010-05-24,8.0069
2010-05-25,-4.2005
2010-05-26,3.605
2010-05-27,-5.4697
2010-05-28,1.3158
2010-06-01,3.8929
2010-06-02,-1.2469000000000001
2010-06-03,-2.5316
2010-06-04,-2.1039
2010-06-07,4.1656
2010-06-08,-0.6591
2010-06-09,4.3588000000000005
2010-06-10,-0.7401
2010-06-11,0.987
2010-06-14,-1.9578
2010-06-15,0.75
2010-06-16,0.0
2010-06-17,-0.7475
2010-06-18,1.25
2010-06-21,-1.4784
2010-06-22,0.2506
2010-06-23,-1.5
2010-06-24,2.2843
2010-06-25,-0.4963
2010-06-28,-0.7481
2010-06-29,-0.7538
2010-06-30,0.5032
2010-07-01,-4.0272
2010-07-02,4.9836
2010-07-06,0.7531
2010-07-07,3.9671
2010-07-08,-0.9517
2010-07-09,-0.4819
2010-07-12,0.4843
2010-07-13,-1.4487999999999999
2010-07-14,-3.6645
2010-07-15,2.2843
2010-07-16,-0.9957
2010-07-19,-1.7513
2010-07-20,-1.0204
2010-07-21,4.3814
2010-07-22,0.2469
2010-07-23,1.4748
2010-07-26,-5.8224
2010-07-27,-1.5464
2010-07-28,-0.2618
2010-07-29,-0.2625
2010-07-30,2.1053
2010-08-02,-0.0032
2010-08-03,-1.2854999999999999
2010-08-04,13.8381
2010-08-05,-0.6881
2010-08-06,-7.6212
2010-08-09,0.0
2010-08-10,3.0
2010-08-11,-0.9709
2010-08-12,0.242
2010-08-13,-1.4609
2010-08-16,0.245
2010-08-17,-7.4226
2010-08-18,-2.9444
2010-08-19,-7.7135
2010-08-20,-1.194
2010-08-23,-1.8127
2010-08-24,-7.3846
2010-08-25,-6.9767
2010-08-26,6.0714
2010-08-27,4.7138
2010-08-30,-2.8979
2010-08-31,-0.6581
2010-09-01,4.6667
2010-09-02,-10.1911
2010-09-03,-0.3546
2010-09-07,4.9822
2010-09-08,-6.7797
2010-09-09,7.2682
2010-09-10,8.4792
2010-09-13,-3.75
2010-09-14,0.6494
2010-09-15,4.1935
2010-09-16,3.7113
2010-09-17,0.3023
2010-09-20,-0.8929
2010-09-21,-3.9039
2010-09-22,-2.5
2010-09-23,-2.5601000000000003
2010-09-24,-0.0041
2010-09-27,-3.0263
2010-09-28,3.1208
2010-09-29,4.2763
2010-09-30,0.9464
2010-10-01,1.5625
2010-10-04,-0.3077
2010-10-05,-0.6173
2010-10-06,-2.4845
2010-10-07,0.0
2010-10-08,0.3185
2010-10-11,0.0
2010-10-12,-0.9524
2010-10-13,10.5769
2010-10-14,-0.8696
2010-10-15,-0.8772
2010-10-18,0.2913
2010-10-19,1.1802
2010-10-20,-2.907
2010-10-21,2.9641
2010-10-22,-1.1341
2010-10-25,0.8787
2010-10-26,-1.1626
2010-10-27,3.2448
2010-10-28,10.857099999999999
2010-10-29,1.5464
2010-11-01,-1.7766
2010-11-02,-3.3592
2010-11-03,-4.0107
2010-11-04,7.2423
2010-11-05,3.8961
2010-11-08,-1.55
2010-11-09,4.1138
2010-11-10,3.9024
2010-11-11,-5.3991
2010-11-12,-4.2184
2010-11-15,-5.6995000000000005
2010-11-16,8.5199
2010-11-17,0.7563
2010-11-18,3.0151
2010-11-19,-1.2226
2010-11-22,-0.2438
2010-11-23,-0.495
2010-11-24,1.4925
2010-11-26,-6.6176
2010-11-29,0.2625
2010-11-30,-0.5236
2010-12-01,-3.9474
2010-12-02,-10.9589
2010-12-03,2.7692
2010-12-06,3.8922
2010-12-07,-1.7290999999999999
2010-12-08,-6.1584
2010-12-09,8.75
2010-12-10,0.5747
2010-12-13,-4.2857
2010-12-14,-0.8955
2010-12-15,-1.506
2010-12-16,-0.6116
2010-12-17,4.6154
2010-12-20,-2.3493
2010-12-21,1.5022
2010-12-22,2.2255
2010-12-23,-2.1771
2010-12-27,1.1869
2010-12-28,0.9971
2010-12-29,-4.1812
2010-12-30,-1.5152
2010-12-31,6.1538
2011-01-03,5.7971
2011-01-04,-1.9178
2011-01-05,-1.1173
2011-01-06,-4.8023
2011-01-07,-3.2641
2011-01-10,-0.3067
2011-01-11,0.6154
2011-01-12,4.2202
2011-01-13,-0.2347
2011-01-14,-7.3529
2011-01-18,2.2222
2011-01-19,0.3106
2011-01-20,-4.644
2011-01-21,0.6494
2011-01-24,-1.6129
2011-01-25,-1.6393
2011-01-26,-1.3292
2011-01-27,0.3336
2011-01-28,1.351
2011-01-31,-0.6686
2011-02-01,1.3378
2011-02-02,1.316
2011-02-03,-3.5791
2011-02-04,1.3514
2011-02-07,-1.6667
2011-02-08,-2.3729
2011-02-09,0.6944
2011-02-10,1.0345
2011-02-11,0.3413
2011-02-14,3.4013999999999998
2011-02-15,-0.6579
2011-02-16,4.3046
2011-02-17,0.3175
2011-02-18,-0.981
2011-02-22,3.2239
2011-02-23,-1.5442
2011-02-24,-4.0881
2011-02-25,-3.2746
2011-02-28,1.0127
2011-03-01,0.6711
2011-03-02,-0.6708
2011-03-03,0.3356
2011-03-04,-0.9992
2011-03-07,-0.6757
2011-03-08,-1.3605
2011-03-09,1.0345
2011-03-10,1.0239
2011-03-11,-5.4054
2011-03-14,3.9286
2011-03-15,1.3703
2011-03-16,-3.3857
2011-03-17,-0.7018
2011-03-18,-1.7668
2011-03-21,1.0791
2011-03-22,-11.032
2011-03-23,-1.2
2011-03-24,-0.0051
2011-03-25,-1.6145
2011-03-28,2.0576
2011-03-29,-1.6129
2011-03-30,1.6393
2011-03-31,-2.0161
2011-04-01,1.6461000000000001
2011-04-04,-0.4049
2011-04-05,0.0
2011-04-06,-3.252
2011-04-07,-3.8655
2011-04-08,1.3986
2011-04-11,-6.0345
2011-04-12,-2.7523
2011-04-13,0.0
2011-04-14,2.8302
2011-04-15,0.0057
2011-04-18,-2.2992
2011-04-19,-2.811
2011-04-20,-6.7689
2011-04-21,-1.0363
2011-04-25,7.3298
2011-04-26,2.439
2011-04-27,17.1429
2011-04-28,0.813
2011-04-29,-7.2984
2011-05-02,0.0435
2011-05-03,-0.8696
2011-05-04,-5.2632
2011-05-05,-0.463
2011-05-06,7.907
2011-05-09,-1.7241
2011-05-10,-3.5088
2011-05-11,3.4716
2011-05-12,-1.5979
2011-05-13,-4.4643
2011-05-16,4.6729
2011-05-17,-4.7321
2011-05-18,3.5614
2011-05-19,-1.3575
2011-05-20,-8.2569
2011-05-23,3.5
2011-05-24,-7.7295
2011-05-25,1.5707
2011-05-26,-5.6701
2011-05-27,-1.0929
2011-05-31,-0.5525
2011-06-01,0.5556
2011-06-02,7.1823
2011-06-03,-7.2165
2011-06-06,-7.2222
2011-06-07,-7.1856
2011-06-08,-1.2903
2011-06-09,2.6144
2011-06-10,0.6369
2011-06-13,-6.3291
2011-06-14,-5.4054
2011-06-15,-2.1518
2011-06-16,-14.5907
2011-06-17,5.9829
2011-06-20,-4.0323
2011-06-21,5.042
2011-06-22,11.2
2011-06-23,-5.7554
2011-06-24,2.3664
2011-06-27,-5.0242
2011-06-28,4.4263
2011-06-29,-3.0075
2011-06-30,1.5504
2011-07-01,-0.7634
2011-07-05,8.4519
2011-07-06,-4.2468
2011-07-07,15.5556
2011-07-08,11.538499999999999
2011-07-11,10.9267
2011-07-12,3.6202
2011-07-13,-4.5
2011-07-14,0.5236
2011-07-15,1.9792
2011-07-18,-6.5373
2011-07-19,-3.2787
2011-07-20,-6.2712
2011-07-21,-11.7767
2011-07-22,7.9511
2011-07-25,1.8908
2011-07-26,-3.0981
2011-07-27,0.641
2011-07-28,-7.0064
2011-07-29,2.0548
2011-08-01,8.0537
2011-08-02,0.0
2011-08-03,-10.559
2011-08-04,-6.25
2011-08-05,-3.6435
2011-08-08,-2.3687
2011-08-09,-4.7244
2011-08-10,15.7025
2011-08-11,0.0
2011-08-12,5.7143
2011-08-15,1.3514
2011-08-16,-3.3333
2011-08-17,3.4483
2011-08-18,-4.0
2011-08-19,-0.6944
2011-08-22,0.0087
2011-08-23,-0.708
2011-08-24,-0.8451
2011-08-25,2.7699
2011-08-26,-3.2481
2011-08-29,4.7143
2011-08-30,3.6835
2011-08-31,-4.6053
2011-09-01,0.0
2011-09-02,-6.8966
2011-09-06,5.9167
2011-09-07,-2.0893
2011-09-08,0.0
2011-09-09,-2.8571
2011-09-12,2.8676
2011-09-13,3.6455
2011-09-14,4.8276
2011-09-15,16.447400000000002
2011-09-16,-14.1243
2011-09-19,0.0
2011-09-20,7.6316
2011-09-21,-2.2005
2011-09-22,-10.625
2011-09-23,6.993
2011-09-26,-11.1111
2011-09-27,8.8235
2011-09-28,-8.7838
2011-09-29,1.4815
2011-09-30,3.6496
2011-10-03,-16.1972
2011-10-04,7.563
2011-10-05,0.4688
2011-10-06,-6.6874
2011-10-07,-2.5
2011-10-10,0.0
2011-10-11,0.0
2011-10-12,-5.1282
2011-10-13,2.7027
2011-10-14,2.6316
2011-10-17,0.0
2011-10-18,2.5641
2011-10-19,-4.1667
2011-10-20,0.0
2011-10-21,-0.8696
2011-10-24,6.2445
2011-10-25,7.1676
2011-10-26,0.9245
2011-10-27,-1.5267
2011-10-28,0.7752
2011-10-31,-2.5
2011-11-01,-6.1144
2011-11-02,14.2857
2011-11-03,0.7445
2011-11-04,2.1805
2011-11-07,-0.7143
2011-11-08,0.67
2011-11-09,-5.668
2011-11-10,-3.7879
2011-11-11,7.874
2011-11-14,2.1898
2011-11-15,-0.7857
2011-11-16,-2.0878
2011-11-17,0.0
2011-11-18,-4.4118
2011-11-21,-7.6923
2011-11-22,-1.6667
2011-11-23,-11.0169
2011-11-25,-9.5238
2011-11-28,-5.2632
2011-11-29,13.3333
2011-11-30,-6.8627
2011-12-01,-1.9144999999999999
2011-12-02,15.9031
2011-12-05,-11.1111
2011-12-06,10.4167
2011-12-07,-7.5472
2011-12-08,-1.0204
2011-12-09,-5.1546
2011-12-12,2.1739
2011-12-13,-1.7021
2011-12-14,-2.6515
2011-12-15,-3.2796
2011-12-16,9.1954
2011-12-19,-13.6842
2011-12-20,-3.6585
2011-12-21,3.7975
2011-12-22,2.439
2011-12-23,10.4762
2011-12-27,-7.3478
2011-12-28,-6.9565
2011-12-29,0.625
2011-12-30,5.2407
2012-01-03,-11.4718
2012-01-04,0.3333
2012-01-05,8.9701
2012-01-06,0.0
2012-01-09,3.6433
2012-01-10,2.368
2012-01-11,1.1494
2012-01-12,-2.2727
2012-01-13,-3.4884
2012-01-17,1.3027
2012-01-18,-1.286
2012-01-19,0.0
2012-01-20,3.6145
2012-01-23,-6.9767
2012-01-24,0.0
2012-01-25,7.5
2012-01-26,-9.3023
2012-01-27,-1.266
2012-01-30,-1.8340999999999998
2012-01-31,3.1746
2012-02-01,5.3846
2012-02-02,-1.4599
2012-02-03,8.642
2012-02-06,2.2585
2012-02-07,-1.0974
2012-02-08,3.3567
2012-02-09,-4.3347999999999995
2012-02-10,-6.8182
2012-02-13,0.0
2012-02-14,9.7561
2012-02-15,-3.3333
2012-02-16,-5.7471
2012-02-17,0.0
2012-02-21,1.2195
2012-02-22,0.9262
2012-02-23,-0.6193
2012-02-24,2.0871
2012-02-27,-2.9269
2012-02-28,-1.4773
2012-02-29,1.1764999999999999
2012-03-01,8.0407
2012-03-02,-7.7096
2012-03-05,8.5366
2012-03-06,-3.743
2012-03-07,-1.9479
2012-03-08,-10.7143
2012-03-09,3.3333
2012-03-12,4.5806000000000004
2012-03-13,1.5423
2012-03-14,0.8505
2012-03-15,-4.8193
2012-03-16,0.0
2012-03-19,2.0253
2012-03-20,-3.2258
2012-03-21,3.9744
2012-03-22,-2.5894
2012-03-23,1.2658
2012-03-26,2.5
2012-03-27,0.0152
2012-03-28,-0.2591
2012-03-29,3.912
2012-03-30,9.4118
2012-04-02,-1.0753
2012-04-03,-18.4783
2012-04-04,33.3333
2012-04-05,17.0
2012-04-09,5.9829
2012-04-10,32.2581
2012-04-11,4.2683
2012-04-12,-1.7544
2012-04-13,-9.5238
2012-04-16,-1.3158
2012-04-17,-8.0
2012-04-18,-7.971
2012-04-19,6.2992
2012-04-20,2.213
2012-04-23,5.8067
2012-04-24,6.1644
2012-04-25,0.6452
2012-04-26,0.641
2012-04-27,-3.8217
2012-04-30,-3.3113
2012-05-01,-3.4247
2012-05-02,0.7092
2012-05-03,-4.2254
2012-05-04,0.7353
2012-05-07,-5.8394
2012-05-08,0.7752
2012-05-09,-5.3846
2012-05-10,19.502
2012-05-11,15.6561
2012-05-14,-2.9412000000000003
2012-05-15,-21.2121
2012-05-16,-17.6923
2012-05-17,-8.8785
2012-05-18,-8.7179
2012-05-21,-0.0211
2012-05-22,14.6309
2012-05-23,-2.9412000000000003
2012-05-24,0.0
2012-05-25,-5.202
2012-05-29,0.1598
2012-05-30,-1.0638
2012-05-31,-1.0753
2012-06-01,-4.3478
2012-06-04,-3.4091
2012-06-05,3.5294
2012-06-06,-1.1364
2012-06-07,5.7471
2012-06-08,0.0
2012-06-11,-2.1603
2012-06-12,-0.0139
2012-06-13,1.1111
2012-06-14,-2.2871
2012-06-15,-4.4071
2012-06-18,-1.1764999999999999
2012-06-19,5.9524
2012-06-20,1.0112
2012-06-21,0.1112
2012-06-22,-3.4444
2012-06-25,-2.1864
2012-06-26,-1.1764999999999999
2012-06-27,1.1905000000000001
2012-06-28,-2.3529
2012-06-29,-3.7349
2012-07-02,1.3767
2012-07-03,4.9383
2012-07-05,2.3529
2012-07-06,2.2989
2012-07-09,-5.618
2012-07-10,0.0
2012-07-11,7.1429
2012-07-12,-1.1111
2012-07-13,-2.2472
2012-07-16,-4.5977
2012-07-17,2.3946
2012-07-18,-4.3389
2012-07-19,4.551
2012-07-20,-4.7206
2012-07-23,-3.9358
2012-07-24,-6.1697
2012-07-25,6.8493
2012-07-26,-3.1891
2012-07-27,-3.6583
2012-07-30,0.3436
2012-07-31,1.2328999999999999
2012-08-01,-2.5709999999999997
2012-08-02,-1.0417
2012-08-03,-7.3684
2012-08-06,-2.7273
2012-08-07,-1.2461
2012-08-08,8.8328
2012-08-09,1.5941999999999998
2012-08-10,-0.2853
2012-08-13,-9.8712
2012-08-14,38.0952
2012-08-15,-24.1379
2012-08-16,9.2424
2012-08-17,4.0222
2012-08-20,5.3333
2012-08-21,-1.2658
2012-08-22,1.2821
2012-08-23,2.5316
2012-08-24,-1.2346
2012-08-27,2.5
2012-08-28,-4.878
2012-08-29,1.2821
2012-08-30,-6.3291
2012-08-31,-1.3514
2012-09-04,1.3699
2012-09-05,5.3885
2012-09-06,-3.8307
2012-09-07,-6.2667
2012-09-10,-0.4267
2012-09-11,-2.9732
2012-09-12,4.5367
2012-09-13,-3.0282
2012-09-14,0.2179
2012-09-17,0.0
2012-09-18,2.8804
2012-09-19,0.7043
2012-09-20,-2.0808
2012-09-21,-2.8571
2012-09-24,4.4118
2012-09-25,-2.8169
2012-09-26,2.8986
2012-09-27,-2.8169
2012-09-28,0.0
2012-10-01,1.4493
2012-10-02,0.1429
2012-10-03,1.2839
2012-10-04,0.0
2012-10-05,4.2077
2012-10-08,-3.9027
2012-10-09,-1.9163000000000001
2012-10-10,-4.9113
2012-10-11,2.5448
2012-10-12,-2.9412000000000003
2012-10-15,3.0303
2012-10-16,5.8824
2012-10-17,2.7603999999999997
2012-10-18,6.7748
2012-10-19,1.2658
2012-10-22,10.0
2012-10-23,-1.7045
2012-10-24,-1.7341
2012-10-25,-2.3529
2012-10-26,0.241
2012-10-31,-1.4423
2012-11-01,2.439
2012-11-02,11.9048
2012-11-05,1.1702
2012-11-06,2.826
2012-11-07,-4.8958
2012-11-08,9.6774
2012-11-09,5.8701
2012-11-12,4.6417
2012-11-13,-13.2854
2012-11-14,-14.785
2012-11-15,5.3892
2012-11-16,-5.696
2012-11-19,-1.0092
2012-11-20,3.4693
2012-11-21,-4.4118
2012-11-23,3.3846
2012-11-26,11.3095
2012-11-27,-0.5348
2012-11-28,-3.2258
2012-11-29,-5.5556
2012-11-30,-4.6912
2012-12-03,11.094
2012-12-04,-2.2222
2012-12-05,-2.8409
2012-12-06,4.6784
2012-12-07,-6.7039
2012-12-10,13.7725
2012-12-11,-6.8421
2012-12-12,1.1229
2012-12-13,-0.9149
2012-12-14,-2.4528
2012-12-17,3.3815
2012-12-18,0.636
2012-12-19,-7.7644
2012-12-20,7.2208
2012-12-21,-3.3708
2012-12-24,6.3953
2012-12-26,1.6393
2012-12-27,-3.7634
2012-12-28,-5.0279
2012-12-31,-2.9412000000000003
2013-01-02,1.2121
2013-01-03,-1.7964
2013-01-04,-10.9756
2013-01-07,0.6849
2013-01-08,-3.4013999999999998
2013-01-09,4.2254
2013-01-10,-2.027
2013-01-11,2.069
2013-01-14,1.3514
2013-01-15,-2.0
2013-01-16,-0.6803
2013-01-17,0.7534
2013-01-18,1.6315
2013-01-22,3.6789
2013-01-23,1.2903
2013-01-24,1.2739
2013-01-25,-3.7736
2013-01-28,1.9607999999999999
2013-01-29,0.641
2013-01-30,-2.5478
2013-01-31,0.0082
2013-02-01,-0.0082
2013-02-04,-1.3072
2013-02-05,-1.9868000000000001
2013-02-06,3.3784
2013-02-07,-4.5752
2013-02-08,-2.0548
2013-02-11,3.2867
2013-02-12,-1.151
2013-02-13,0.4238
2013-02-14,2.9882
2013-02-15,-0.654
2013-02-19,-0.0083
2013-02-20,-2.6667
2013-02-21,0.0
2013-02-22,0.0
2013-02-25,-0.6764
2013-02-26,1.3016
2013-02-27,0.0681
2013-02-28,-2.7211
2013-03-01,1.3986
2013-03-04,-0.6897
2013-03-05,4.8611
2013-03-06,0.0
2013-03-07,-3.3113
2013-03-08,3.4247
2013-03-11,5.9603
2013-03-12,0.625
2013-03-13,6.2112
2013-03-14,-5.848
2013-03-15,4.9689
2013-03-18,-11.8343
2013-03-19,0.6711
2013-03-20,-0.6667
2013-03-21,-1.3423
2013-03-22,-0.2721
2013-03-25,-0.4093
2013-03-26,2.0548
2013-03-27,3.9135999999999997
2013-03-28,-3.7662
2013-04-01,-5.3690999999999995
2013-04-02,0.7092
2013-04-03,-1.4085
2013-04-04,2.1429
2013-04-05,0.7692
2013-04-08,-0.0607
2013-04-09,-2.7862
2013-04-10,1.4285999999999999
2013-04-11,2.1127
2013-04-12,-3.1034
2013-04-15,-6.0498
2013-04-16,3.7784
2013-04-17,-6.5608
2013-04-18,-2.3438
2013-04-19,3.2
2013-04-22,0.6977
2013-04-23,-6.8514
2013-04-24,10.7335
2013-04-25,0.0
2013-04-26,-6.6051
2013-04-29,0.6892
2013-04-30,1.5873
2013-05-01,1.5527
2013-05-02,-3.8369
2013-05-03,8.08
2013-05-06,-1.8505
2013-05-07,0.3017
2013-05-08,-2.2556
2013-05-09,-3.0769
2013-05-10,1.9048
2013-05-13,1.2461
2013-05-14,-0.7692
2013-05-15,13.9535
2013-05-16,1.3605
2013-05-17,-5.3607
2013-05-20,4.9552
2013-05-21,-4.0541
2013-05-22,10.5634
2013-05-23,-5.0955
2013-05-24,2.0134
2013-05-28,-4.6053
2013-05-29,-3.4483
2013-05-30,0.7143
2013-05-31,-1.4184
2013-06-03,5.7554
2013-06-04,-3.5374
2013-06-05,1.5514999999999999
2013-06-06,-3.4722
2013-06-07,1.4388
2013-06-10,-2.1277
2013-06-11,5.0725
2013-06-12,12.4138
2013-06-13,-1.227
2013-06-14,-4.3478
2013-06-17,-4.5536
2013-06-18,4.7708
2013-06-19,-4.5455
2013-06-20,-6.8027
2013-06-21,1.8978000000000002
2013-06-24,-2.5788
2013-06-25,0.0
2013-06-26,0.0
2013-06-27,2.2059
2013-06-28,-0.7194
2013-07-01,1.4493
2013-07-02,-1.4196
2013-07-03,-0.0091
2013-07-05,0.6522
2013-07-08,9.4312
2013-07-09,-3.9474
2013-07-10,0.0
2013-07-11,-3.4247
2013-07-12,2.8369
2013-07-15,0.6897
2013-07-16,-3.4247
2013-07-17,1.4184
2013-07-18,-2.0892
2013-07-19,0.7053
2013-07-22,5.6738
2013-07-23,12.0805
2013-07-24,-4.1916
2013-07-25,4.375
2013-07-26,-1.7964
2013-07-29,6.7073
2013-07-30,-5.7143
2013-07-31,3.0303
2013-08-01,1.1764999999999999
2013-08-02,-2.3256
2013-08-05,4.1071
2013-08-06,1.7724
2013-08-07,0.0
2013-08-08,-5.618
2013-08-09,5.3571
2013-08-12,-2.2599
2013-08-13,9.2486
2013-08-14,0.0
2013-08-15,2.6455
2013-08-16,13.4021
2013-08-19,-0.9091
2013-08-20,-6.8807
2013-08-21,0.4926
2013-08-22,-1.4645000000000001
2013-08-23,-0.0062
2013-08-26,-4.9751
2013-08-27,-2.6178
2013-08-28,-5.3763
2013-08-29,-2.8409
2013-08-30,-1.7544
2013-09-03,-1.7856999999999998
2013-09-04,6.0606
2013-09-05,-4.0
2013-09-06,1.9344999999999999
2013-09-09,-4.2336
2013-09-10,0.0
2013-09-11,4.878
2013-09-12,-2.3256
2013-09-13,2.9762
2013-09-16,-2.8902
2013-09-17,-1.7856999999999998
2013-09-18,-0.6061
2013-09-19,4.2683
2013-09-20,-3.5088
2013-09-23,0.0
2013-09-24,3.0303
2013-09-25,-0.0074
2013-09-26,2.3605
2013-09-27,3.4483
2013-09-30,-1.1111
2013-10-01,5.618
2013-10-02,-4.2553
2013-10-03,-2.7778
2013-10-04,1.1429
2013-10-07,8.4746
2013-10-08,-1.5625
2013-10-09,4.7684999999999995
2013-10-10,13.6292
2013-10-11,2.6667
2013-10-14,8.658
2013-10-15,3.1873
2013-10-16,2.7027
2013-10-17,10.1504
2013-10-18,3.0717
2013-10-21,2.3179
2013-10-22,0.3236
2013-10-23,0.0
2013-10-24,1.2903
2013-10-25,-11.465
2013-10-28,-0.3597
2013-10-29,2.1661
2013-10-30,0.0
2013-10-31,-5.3004
2013-11-01,1.1194
2013-11-04,4.4234
2013-11-05,-1.4091
2013-11-06,2.509
2013-11-07,-2.7972
2013-11-08,-1.7986
2013-11-11,4.0339
2013-11-12,3.1645
2013-11-13,-11.2628
2013-11-14,-2.3077
2013-11-15,1.9685000000000001
2013-11-18,-2.7027
2013-11-19,-6.3492
2013-11-20,4.661
2013-11-21,1.2146
2013-11-22,-0.8
2013-11-25,5.6452
2013-11-26,-2.667
2013-11-27,10.1907
2013-11-29,6.4057
2013-12-02,-2.6756
2013-12-03,1.3746
2013-12-04,-3.0508
2013-12-05,21.6783
2013-12-06,-7.7586
2013-12-09,0.0
2013-12-10,-4.9844
2013-12-11,-7.541
2013-12-12,3.9007
2013-12-13,3.413
2013-12-16,-0.6601
2013-12-17,-4.6512
2013-12-18,-0.6969
2013-12-19,0.7018
2013-12-20,-0.3484
2013-12-23,3.4965
2013-12-24,-2.027
2013-12-26,-0.3448
2013-12-27,-0.692
2013-12-30,0.6969
2013-12-31,-0.346
2014-01-02,-2.0833
2014-01-03,-2.1277
2014-01-06,-5.2536
2014-01-07,6.3098
2014-01-08,6.4748
2014-01-09,-5.0676
2014-01-10,0.0
2014-01-13,-5.694
2014-01-14,0.7547
2014-01-15,3.3708
2014-01-16,-1.087
2014-01-17,1.8315000000000001
2014-01-21,8.2734
2014-01-22,6.6445
2014-01-23,-6.8536
2014-01-24,-5.3512
2014-01-27,-3.8869
2014-01-28,2.5735
2014-01-29,-1.4337
2014-01-30,3.2727
2014-01-31,-1.7606000000000002
2014-02-03,-0.3584
2014-02-04,-2.518
2014-02-05,-0.738
2014-02-06,1.487
2014-02-07,-1.8315000000000001
2014-02-10,-2.9851
2014-02-11,-0.7692
2014-02-12,2.3256
2014-02-13,-1.5152
2014-02-14,2.6923
2014-02-18,-1.4981
2014-02-19,-0.7605
2014-02-20,-0.7663
2014-02-21,-0.1544
2014-02-24,0.1547
2014-02-25,-1.5396
2014-02-26,7.0536
2014-02-27,0.3663
2014-02-28,-3.6496
2014-03-03,-2.2727
2014-03-04,0.7752
2014-03-05,8.8462
2014-03-06,6.7138
2014-03-07,-0.6623
2014-03-10,-2.0
2014-03-11,-1.7006999999999999
2014-03-12,-2.0761
2014-03-13,-0.7067
2014-03-14,2.1352
2014-03-17,12.1951
2014-03-18,4.3478
2014-03-19,-4.1667
2014-03-20,4.3478
2014-03-21,-1.4881
2014-03-24,9.0634
2014-03-25,-0.277
2014-03-26,-6.1111
2014-03-27,-1.1834
2014-03-28,-3.2934
2014-03-31,-13.9319
2014-04-01,-2.1583
2014-04-02,-0.7353
2014-04-03,-2.963
2014-04-04,-3.0534
2014-04-07,-3.9370000000000003
2014-04-08,1.2295
2014-04-09,-0.8097
2014-04-10,2.0485
2014-04-11,1.5924
2014-04-14,-3.5433
