ticker,XBIO US Equity
2014-08-27,0.0
2014-08-29,0.0
2014-09-03,-8.5714
2014-09-04,9.375
2014-09-05,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-10,-7.0
2014-09-11,0.0192
2014-09-18,0.1344
2014-09-19,-10.8896
2014-09-23,-5.1635
2014-09-24,19.9637
2014-09-25,-16.6415
2014-09-26,-7.407
2014-09-29,43.0479
2014-09-30,-6.8511
2014-10-01,0.0
2014-10-09,-33.8053
2014-10-13,0.0
2014-10-16,51.0694
2014-10-17,-26.4503
2014-10-20,0.0
2014-10-21,0.0
2014-10-22,10.0
2014-10-23,-1.8182
2014-10-24,-16.6667
2014-10-27,11.1111
2014-10-30,-20.0
2014-10-31,25.0
2014-11-03,-19.975
2014-11-04,0.0
2014-11-05,27.4602
2014-11-06,-7.8431
2014-11-07,-3.1915
2014-11-10,-12.0879
2014-11-12,0.0
2014-11-13,12.5
2014-11-14,-1.1111
2014-11-17,-21.3483
2014-11-18,-15.7143
2014-11-19,-15.2542
2014-11-20,0.0
2014-11-21,0.0
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,0.0
2014-11-28,0.0
2014-12-01,0.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,0.0
2014-12-08,-0.4
2014-12-09,-6.6014
2014-12-10,-7.498
2014-12-15,-7.0308
2014-12-18,-12.5
2014-12-22,0.0
2014-12-24,31.4286
2014-12-29,8.6957
2014-12-30,0.0
2014-12-31,0.0
2015-01-02,0.0
2015-01-05,0.0
2015-01-07,0.0
2015-01-08,0.0
2015-01-09,0.0
2015-01-12,0.0
2015-01-13,-12.95
2015-01-14,14.8765
2015-01-15,0.0
2015-01-20,0.0
2015-01-21,-11.95
2015-01-22,13.5718
2015-01-23,0.0
2015-01-26,0.0
2015-01-28,-11.95
2015-01-29,13.5718
2015-01-30,-11.95
2015-02-02,1.1357
2015-02-05,5.5587
2015-02-06,2.1277
2015-02-11,0.0
2015-02-12,0.0
2015-02-13,4.1667
2015-02-18,0.05
2015-02-19,-0.05
2015-02-23,0.0
2015-03-11,0.0
2015-03-16,0.0
2015-03-17,-0.05
2015-03-18,0.05
2015-03-19,-1.0
2015-03-20,-11.1111
2015-03-23,-4.5455
2015-03-24,-2.3810000000000002
2015-03-25,-2.439
2015-03-26,2.5
2015-03-30,7.3171
2015-03-31,-6.8182
2015-04-02,-2.439
2015-04-07,-5.0
2015-04-08,5.2632
2015-04-09,15.0
2015-04-10,4.3478
2015-04-13,-14.6354
2015-04-15,-7.7791
2015-04-16,5.8551
2015-04-17,0.0
2015-04-20,0.0
2015-04-21,0.0
2015-04-30,0.0
2015-05-01,0.0
2015-05-06,-10.0
2015-05-07,0.0
2015-05-08,16.6667
2015-05-13,-11.9048
2015-05-14,13.5135
2015-05-15,0.0
2015-05-19,0.0
2015-05-26,0.0
2015-06-02,-4.7619
2015-06-03,-10.0
2015-06-04,22.2222
2015-06-09,4.5455
2015-06-10,4.3478
2015-06-11,-12.5
2015-06-16,0.0
2015-06-18,0.0
2015-06-23,4.7619
2015-06-24,-15.4545
2015-07-01,18.2796
2015-07-02,0.0
2015-07-08,-9.0909
2015-07-09,5.0
2015-07-10,0.0
2015-07-13,0.0
2015-07-14,0.0
2015-07-15,-2.3810000000000002
2015-07-16,-2.439
2015-07-20,5.0
2015-07-21,0.0
2015-07-22,-4.7619
2015-07-27,45.0
2015-07-28,-5.1724
2015-07-29,45.4545
2015-07-30,-10.0
2015-07-31,11.1111
2015-08-03,15.0
2015-08-04,-13.0435
2015-08-05,0.0
2015-08-10,2.5
2015-08-11,-2.439
2015-08-13,0.0
2015-08-17,0.0
2015-08-18,-12.5
2015-08-20,5.7143
2015-08-21,2.7027
2015-08-24,0.0
2015-08-25,5.2632
2015-08-26,-5.0
2015-08-27,18.4211
2015-08-31,-4.4444
2015-09-02,2.3256
2015-09-03,-9.0483
2015-09-04,4.9196
2015-09-08,-0.0149
2015-09-09,-4.7194
2015-09-10,7.4688
2015-09-11,0.0291
2015-09-14,-2.3256
2015-09-15,10.744
2015-09-16,-9.7017
2015-09-17,-4.7619
2015-09-18,-3.1094
2015-09-22,3.2092
2015-09-23,-0.0312
2015-09-24,0.6565
2015-09-25,-0.6211
2015-09-28,-7.5313
2015-09-29,-2.6698
2015-09-30,-1.3889
2015-10-01,12.6761
2015-10-02,-7.5
2015-10-06,4.7635
2015-10-07,-4.5147
2015-10-08,10.7734
2015-10-09,0.0
2015-10-12,7.3171
2015-10-13,-4.5455
2015-10-14,-4.7619
2015-10-15,0.0
2015-10-16,1.25
2015-10-20,2.4691
2015-10-21,1.2048
2015-10-22,-5.9524
2015-10-23,6.2025
2015-10-27,-9.416
2015-10-28,5.2632
2015-10-30,2.5
2015-11-02,2.439
2015-11-05,1.1905000000000001
2015-11-06,18.8235
2015-11-09,0.0
2015-11-10,78.2178
2015-11-11,2.2222
2015-11-12,-8.6957
2015-11-13,-0.5952
2015-11-16,-19.7605
2015-11-17,-23.8806
2015-11-18,-19.6078
2015-11-19,-2.439
2015-11-20,-5.0
2015-11-23,-14.2105
2015-11-24,44.1718
2015-11-25,27.6596
2015-11-27,12.8958
2015-11-30,-18.8042
2015-12-01,-9.0909
2015-12-02,-10.0
2015-12-03,17.7778
2015-12-04,-16.9811
2015-12-07,-1.1364
2015-12-08,1.1494
2015-12-09,-11.3636
2015-12-10,-2.6923
2015-12-11,-7.7734
2015-12-14,0.0
2015-12-15,0.0
2015-12-16,-5.7143
2015-12-17,27.2727
2015-12-18,23.8095
2015-12-21,-3.8462
2015-12-22,2.0
2015-12-23,-1.9607999999999999
2015-12-28,0.0
2015-12-29,-6.0
2015-12-31,8.5106
2016-01-04,-14.7059
2016-01-05,-5.7471
2016-01-06,-12.1951
2016-01-07,-8.3333
2016-01-08,3.0303
2016-01-11,-11.7647
2016-01-12,8.3333
2016-01-13,-7.6923
2016-01-14,0.0
2016-01-15,0.0
2016-01-19,5.0
2016-01-20,-4.8016
2016-01-21,-3.2514
2016-01-22,-0.0431
2016-01-25,2.7586
2016-01-26,-1.0067
2016-01-27,-5.0847
2016-01-28,-10.7143
2016-02-02,12.0
2016-02-03,-10.7143
2016-02-04,-4.0
2016-02-05,4.1667
2016-02-10,0.0
2016-02-11,-11.95
2016-02-12,63.5434
2016-02-16,1.3889
2016-02-17,-6.8493
2016-02-18,-5.8824
2016-02-19,-6.25
2016-02-22,10.0
2016-02-23,-9.0909
2016-02-24,0.0
2016-02-25,10.0
2016-02-26,2.8409
2016-02-29,-8.6556
2016-03-01,0.0
2016-03-02,-3.2258
2016-03-03,-13.3333
2016-03-04,18.0769
2016-03-07,-2.2801
2016-03-08,-0.9583
2016-03-09,-0.7152
2016-03-10,6.7797
2016-03-11,-5.3968
2016-03-14,0.6711
2016-03-15,-3.3333
2016-03-16,3.4483
2016-03-17,0.0
2016-03-18,3.0
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,-4.5306999999999995
2016-03-24,-1.6949
2016-03-28,3.4483
2016-03-29,0.0
2016-03-30,3.0
2016-03-31,-1.2945
2016-04-01,1.3115
2016-04-04,-0.6472
2016-04-05,-1.6287
2016-04-06,0.9934
2016-04-07,-1.6393
2016-04-08,-1.3333
2016-04-11,1.3091
2016-04-12,-1.6882000000000001
2016-04-13,0.0
2016-04-14,0.0212
2016-04-15,-2.9674
2016-04-18,1.3106
2016-04-19,0.0431
2016-04-20,-1.3793
2016-04-21,-8.3916
2016-04-22,-0.7634
2016-04-25,-0.3846
2016-04-26,3.9093
2016-04-27,-12.6335
2016-04-28,4.1999
2016-04-29,-1.9643000000000002
2016-05-02,4.0853
2016-05-03,1.6
2016-05-04,-8.2185
2016-05-05,2.9491
2016-05-06,-3.6978999999999997
2016-05-09,5.5706
2016-05-12,0.4098
2016-05-13,-1.6327
2016-05-16,1.6598000000000002
2016-05-17,-3.8265000000000002
2016-05-18,-2.3872999999999998
2016-05-19,4.3478
2016-05-20,-4.1667
2016-05-23,4.3478
2016-05-24,-4.1667
2016-05-25,-2.1739
2016-05-26,2.2222
2016-05-31,-0.4348
2016-06-06,-0.8866
2016-06-07,2.6702
2016-06-08,0.3901
2016-06-09,-5.829
2016-06-10,-3.7138999999999998
2016-06-13,-7.1429
2016-06-14,-10.0
2016-06-15,-5.9829
2016-06-16,-7.2727
2016-06-17,-0.9081
2016-06-20,-0.073
2016-06-21,2.9703
2016-06-22,3.8462
2016-06-23,-2.7778
2016-06-24,-0.9524
2016-06-27,-0.7692
2016-06-28,-0.1938
2016-06-29,0.0
2016-06-30,-0.9709
2016-07-01,-0.9804
2016-07-06,0.0
2016-07-07,0.396
2016-07-08,0.1972
2016-07-11,-5.315
2016-07-12,1.4553
2016-07-13,2.459
2016-07-14,-18.2
2016-07-15,9.78
2016-07-18,-8.686
2016-07-19,9.5122
2016-07-20,-0.2227
2016-07-21,-0.8929
2016-07-25,-4.2793
2016-07-26,5.1765
2016-07-27,0.4474
2016-07-29,-0.8909
2016-08-02,3.1461
2016-08-03,4.3573
2016-08-04,4.5929
2016-08-05,-13.9721
2016-08-08,0.232
2016-08-09,9.2593
2016-08-12,-4.661
2016-08-17,0.0
2016-08-18,4.4444
2016-08-19,-1.0638
2016-08-22,1.0753
2016-08-23,0.0
2016-08-24,3.1915
2016-08-29,0.4124
2016-08-31,3.6961
2016-09-06,-10.8911
2016-09-07,0.0
2016-09-09,0.0
2016-09-12,-4.4444
2016-09-14,-10.4651
2016-09-15,-3.1169000000000002
2016-09-16,-7.5067
2016-09-19,0.0
2016-09-20,-1.4493
2016-09-21,-2.9412000000000003
2016-09-23,3.0303
2016-09-26,23.5294
2016-09-27,5.9524
2016-09-28,12.3596
2016-09-30,-10.0
2016-10-05,-11.1111
2016-10-07,13.75
2016-10-10,0.0
2016-10-17,-1.0989
2016-10-18,-2.2222
2016-10-24,7.9545
2016-10-25,-5.2632
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,5.5556
2016-10-31,-3.1579
2016-11-01,3.2609
2016-11-02,-10.526299999999999
2016-11-03,-5.8824
2016-11-07,3.75
2016-11-09,-3.6145
2016-11-10,-12.6875
2016-11-11,-0.587
2016-11-15,-2.0827
2016-11-17,0.4614
2016-11-18,2.4778000000000002
2016-11-21,-0.4143
2016-11-22,-2.0567
2016-11-23,9.8479
2016-11-25,-6.6667
2016-11-28,-0.0036
2016-11-29,-2.8537
2016-11-30,9.4118
2016-12-01,-8.6055
2016-12-02,0.2096
2016-12-05,2.4398
2016-12-06,-2.5859
2016-12-07,-0.1434
2016-12-08,3.0928
2016-12-09,-2.6571
2016-12-12,8.8935
2016-12-13,-0.8086
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,-5.7065
2016-12-19,0.8159
2016-12-20,1.9348999999999998
2016-12-21,-0.2717
2016-12-22,0.1002
2016-12-23,2.5317
2016-12-27,0.0
2016-12-28,2.7397
2016-12-29,1.3333
2016-12-30,13.1579
2017-01-03,25.5552
2017-01-04,-9.8724
2017-01-05,-5.2586
2017-01-06,3.5060000000000002
2017-01-09,-0.8304
2017-01-10,-2.7895
2017-01-11,-2.1739
2017-01-12,0.0
2017-01-13,-0.1472
2017-01-17,0.0362
2017-01-18,6.0887
2017-01-19,2.5413
2017-01-20,-0.611
2017-01-23,-2.2454
2017-01-24,3.6795999999999998
2017-01-25,-4.3788
2017-01-26,-0.138
2017-01-30,-0.4996
2017-01-31,5.3419
2017-02-01,-0.2028
2017-02-02,-3.2927
2017-02-03,-3.3207
2017-02-06,-0.9959
2017-02-07,2.1038
2017-02-09,3.2258
2017-02-10,1.3958
2017-02-13,-5.4859
2017-02-14,-1.2976
2017-02-15,-0.7337
2017-02-16,0.5464
2017-02-17,-0.9213
2017-02-21,-2.0463
2017-02-23,3.0468
2017-02-27,-8.4289
2017-02-28,0.5301
2017-03-01,-1.1505
2017-03-02,5.9287
2017-03-06,-7.8631
2017-03-07,-1.8634
2017-03-08,3.7975
2017-03-09,0.0
2017-03-10,-7.8049
2017-03-13,3.1746
2017-03-14,-5.1282
2017-03-15,11.7027
2017-03-16,-4.5488
2017-03-17,-1.1407
2017-03-21,-5.1282
2017-03-22,3.8243
2017-03-23,-2.2778
2017-03-24,3.6727
2017-03-27,-3.6454
2017-03-28,-1.8667
2017-03-29,2.5272
2017-03-30,44.1823
2017-03-31,-16.3603
2017-04-03,0.4396
2017-04-04,-11.3786
2017-04-05,3.2099
2017-04-06,2.3923
2017-04-07,-0.9346
2017-04-10,-2.0195
2017-04-11,1.0982
2017-04-12,0.2381
2017-04-13,4.5131
2017-04-17,-4.5455
2017-04-18,8.8095
2017-04-19,1.3307
2017-04-20,-2.8247999999999998
2017-04-21,-1.7778
2017-04-24,2.3275
2017-04-25,-0.5058
2017-04-26,1.5556
2017-04-27,0.0
2017-04-28,2.5821
2017-05-01,-5.5034
2017-05-02,0.0
2017-05-03,0.9029
2017-05-04,0.0
2017-05-05,-2.2371
2017-05-08,-7.3227
2017-05-09,-2.4691
2017-05-10,-5.0633
2017-05-11,-3.7333
2017-05-12,-11.3573
2017-05-15,0.0
2017-05-16,-10.3867
2017-05-17,3.2213
2017-05-18,1.0135
2017-05-19,8.6915
2017-05-22,0.927
2017-05-23,8.2317
2017-05-24,-9.507
2017-05-25,-0.0739
2017-05-26,8.407
2017-05-30,-5.7471
2017-05-31,-4.878
2017-06-01,-1.9231
2017-06-02,2.2876
2017-06-05,-3.8339
2017-06-06,4.6512
2017-06-07,-9.8413
2017-06-08,-2.1127
2017-06-09,7.9137
2017-06-12,-1.0
2017-06-13,1.0101
2017-06-14,-1.3333
2017-06-15,-6.4189
2017-06-16,-6.1372
2017-06-19,-3.4615
2017-06-20,11.1554
2017-06-21,-10.0358
2017-06-22,-2.3904
2017-06-23,-0.8163
2017-06-26,9.8765
2017-06-27,0.7453
2017-06-28,-2.5614
2017-06-29,-1.5643
2017-06-30,6.9767
2017-07-03,-5.4348
2017-07-05,7.2797
2017-07-06,-0.7143
2017-07-07,2.1583
2017-07-10,-4.2254
2017-07-12,-2.2059
2017-07-13,1.8797000000000001
2017-07-14,2.6790000000000003
2017-07-17,2.0628
2017-07-18,2.3451
2017-07-19,4.0288
2017-07-20,-2.4374000000000002
2017-07-21,10.1695
2017-07-24,2.9231
2017-07-25,-8.9686
2017-07-26,1.8062
2017-07-27,-3.2258
2017-07-28,0.0
2017-07-31,4.6667
2017-08-01,-6.4236
2017-08-03,-14.5765
2017-08-04,13.5418
2017-08-07,-0.3474
2017-08-08,2.1021
2017-08-09,-2.8037
2017-08-10,9.2819
2017-08-11,-7.4675
2017-08-14,-1.0526
2017-08-15,-9.5745
2017-08-17,-1.1764999999999999
2017-08-21,4.7619
2017-08-22,-1.5152
2017-08-23,1.5385
2017-08-24,0.0
2017-08-25,2.7841
2017-08-28,-3.4457
2017-08-29,-2.2901
2017-08-30,-1.9531
2017-08-31,-3.5857
2017-09-01,-0.5785
2017-09-05,9.7257
2017-09-06,-10.9848
2017-09-07,10.6383
2017-09-08,-2.6923
2017-09-11,-1.9763
2017-09-12,6.4516
2017-09-13,0.0
2017-09-14,1.8939
2017-09-15,-6.6914
2017-09-18,5.9761
2017-09-20,-3.0075
2017-09-21,-1.938
2017-09-22,-7.3083
2017-09-25,-8.0935
2017-09-26,12.2814
2017-09-27,-0.2975
2017-09-28,-11.7208
2017-09-29,-5.1643
2017-10-02,-11.3812
2017-10-03,89.3749
2017-10-04,-20.059
2017-10-05,21.7712
2017-10-06,-10.0
2017-10-09,0.0
2017-10-10,-4.0404
2017-10-11,3.5088
2017-10-12,-4.4068
2017-10-13,0.0
2017-10-16,1.0638
2017-10-17,2.807
2017-10-18,-0.3413
2017-10-19,-2.7397
2017-10-20,-4.9296
2017-10-23,3.5815
2017-10-24,-13.1119
2017-10-25,-5.5021
2017-10-26,-7.9214
2017-10-27,7.0753
2017-10-30,-2.8269
2017-10-31,-2.7273
2017-11-01,3.271
2017-11-02,26.6968
2017-11-03,-5.7143
2017-11-06,-6.0606
2017-11-07,-10.4839
2017-11-08,-4.5225
2017-11-09,6.1568
2017-11-10,-4.0043
2017-11-13,2.7778
2017-11-14,-5.4054
2017-11-15,3.8095
2017-11-16,11.0092
2017-11-17,-3.3058
2017-11-20,-5.1282
2017-11-21,2.2523
2017-11-22,-0.4405
2017-11-24,3.6018
2017-11-27,-6.8933
2017-11-28,-2.7523
2017-11-29,5.6604
2017-11-30,-5.3571
2017-12-01,1.4151
2017-12-04,1.8605
2017-12-05,-3.1963
2017-12-06,1.8868
2017-12-07,-0.463
2017-12-08,-0.4651
2017-12-11,-3.271
2017-12-12,0.0
2017-12-13,0.4831
2017-12-14,0.0
2017-12-15,3.8462
2017-12-18,0.9259
2017-12-19,-2.2936
2017-12-20,0.9718
2017-12-21,-1.8923999999999999
2017-12-22,-8.0569
2017-12-26,5.6701
2017-12-27,-2.9268
2017-12-28,-1.5074999999999998
2017-12-29,-2.1173
2018-01-02,-0.9643
2018-01-03,3.1579
2018-01-04,8.6786
2018-01-05,-3.2909
2018-01-08,1.4612
2018-01-09,-7.1815
2018-01-10,-2.0619
2018-01-11,2.6316
2018-01-12,-1.0256
2018-01-16,0.5181
2018-01-17,18.1082
2018-01-18,8.6719
2018-01-19,-4.4177
2018-01-22,-12.1849
2018-01-23,0.0
2018-01-24,7.177
2018-01-25,-2.6786
2018-01-26,1.3761
2018-01-29,1.3575
2018-01-30,-0.8929
2018-01-31,-5.8559
2018-02-01,3.0766
2018-02-02,-2.9847
2018-02-05,0.4785
2018-02-06,-4.2857
2018-02-07,5.2985
2018-02-08,-5.0744
2018-02-09,-0.4529
2018-02-12,-0.5
2018-02-14,0.4573
2018-02-15,-5.4575
2018-02-16,5.2963000000000005
2018-02-20,1.5024
2018-02-21,-1.9802
2018-02-22,3.6869
2018-02-23,-8.4267
2018-02-26,5.0851
2018-02-27,2.2474
2018-02-28,-3.4653
2018-03-01,0.3538
2018-03-02,4.2465
2018-03-05,-2.451
2018-03-06,4.0201
2018-03-07,5.314
2018-03-08,-3.6696999999999997
2018-03-09,-1.9048
2018-03-12,-0.4854
2018-03-13,-4.3902
2018-03-14,37.7551
2018-03-15,-11.8519
2018-03-16,-1.2605
2018-03-19,-6.8085
2018-03-20,-5.0183
2018-03-21,-2.8893
2018-03-22,0.495
2018-03-23,0.0
2018-03-26,0.4926
2018-03-27,8.3333
2018-03-28,-4.0724
2018-03-29,1.4151
2018-04-02,4.186
2018-04-03,-3.5714
2018-04-04,-6.9398
2018-04-05,3.9749
2018-04-06,-6.2201
2018-04-09,-4.0816
2018-04-10,1.0638
2018-04-11,3.1579
2018-04-12,-2.0408
2018-04-13,1.0365
2018-04-16,5.1601
2018-04-17,2.451
2018-04-18,-6.6986
2018-04-19,0.9744
2018-04-20,0.5587
2018-04-23,-4.8081
2018-04-24,-0.7852
2018-04-25,-1.0695000000000001
2018-04-26,-1.6216
2018-04-27,-2.1978
2018-04-30,0.5618
2018-05-01,-3.6816
2018-05-02,9.6224
2018-05-03,-4.2857
2018-05-04,1.0614
2018-05-07,23.0719
2018-05-08,-10.6667
2018-05-09,1.4925
2018-05-10,-5.8824
2018-05-11,-1.5625
2018-05-14,-2.1111
2018-05-15,2.6972
2018-05-16,-0.5263
2018-05-17,0.5291
2018-05-18,0.0158
2018-05-21,-0.6683
2018-05-22,-0.4026
2018-05-23,-1.0638
2018-05-24,-5.914
2018-05-25,-13.7143
2018-05-29,1.9868000000000001
2018-05-30,-1.2987
2018-05-31,2.6316
2018-06-01,4.4872
2018-06-04,-2.1227
2018-06-05,1.7488000000000001
2018-06-06,-2.0514
2018-06-07,0.6289
2018-06-08,-1.875
2018-06-11,2.5478
2018-06-12,1.8571
2018-06-13,-5.3357
2018-06-14,4.0453
2018-06-15,1.5354
2018-06-18,-1.2195
2018-06-19,1.2346
2018-06-20,45.731700000000004
2018-06-21,50.6276
2018-06-22,-21.6667
2018-06-25,103.9007
2018-06-26,3.4783
2018-06-27,-19.3277
2018-06-28,-2.9167
2018-06-29,-12.4464
2018-07-02,-4.4118
2018-07-03,1.0256
2018-07-05,9.6447
2018-07-06,22.4537
2018-07-09,-11.7202
2018-07-10,-5.9957
2018-07-11,5.9226
2018-07-12,5.1613
2018-07-13,-5.9305
2018-07-16,-9.3478
2018-07-17,-3.8369
2018-07-18,-9.7257
2018-07-19,9.6685
2018-07-20,-7.5416
2018-07-23,-5.7375
2018-07-24,-3.1792
2018-07-25,-7.7612
2018-07-26,9.0615
2018-07-27,-13.3531
2018-07-30,-1.7123
2018-07-31,2.7875
2018-08-01,7.7966
2018-08-02,-1.5723
2018-08-03,-1.5175999999999998
2018-08-06,-1.0543
2018-08-07,-1.9672
2018-08-08,-3.01
2018-08-09,4.8276
2018-08-10,4.6217
2018-08-13,28.2817
2018-08-14,-14.951
2018-08-15,-10.3746
2018-08-16,3.2154
2018-08-17,-7.1651
2018-08-20,-4.2148
2018-08-21,-1.5554999999999999
2018-08-22,0.3559
2018-08-23,0.3546
2018-08-24,1.0565
2018-08-27,-1.7448000000000001
2018-08-28,0.1779
2018-08-29,2.3091
2018-08-30,8.2014
2018-08-31,-4.6916
2018-09-04,-2.3569
2018-09-05,1.3793
2018-09-06,-2.0408
2018-09-07,-2.4306
2018-09-10,1.7793999999999999
2018-09-11,-12.5874
2018-09-12,6.0
2018-09-13,1.5093999999999999
2018-09-14,-6.6914
2018-09-17,2.7888
2018-09-18,-6.5891
2018-09-19,-12.8631
2018-09-20,17.619
2018-09-21,34.8178
2018-09-24,9.3093
2018-09-25,-20.6044
2018-09-26,-0.346
2018-09-27,-1.7361
2018-09-28,0.0
2018-10-01,-11.3074
2018-10-02,-6.3745
2018-10-03,10.6383
2018-10-04,-5.3846
2018-10-05,3.3984
2018-10-08,-4.5172
2018-10-09,1.7005
2018-10-10,-0.4049
2018-10-11,-3.252
2018-10-12,3.3613
2018-10-15,2.439
2018-10-16,-1.9841
2018-10-17,-3.6437
2018-10-18,11.348700000000001
2018-10-19,1.8829
2018-10-22,27.7778
2018-10-23,-13.6232
2018-10-24,-12.0805
2018-10-25,-7.2519
2018-10-26,-0.823
2018-10-29,-0.2282
2018-10-30,0.2287
2018-10-31,1.6598000000000002
2018-11-01,-2.0408
2018-11-02,2.0833
2018-11-05,0.0
2018-11-06,-0.8163
2018-11-07,7.4074
2018-11-08,7.8276
2018-11-09,-6.1756
2018-11-12,-3.0487
2018-11-13,-3.9062
2018-11-14,4.5569
2018-11-15,4.1989
2018-11-16,-4.1081
2018-11-19,9.2023
2018-11-20,-6.289
2018-11-21,8.365
2018-11-23,-4.2105
2018-11-26,2.3407
2018-11-27,6.6609
2018-11-28,2.349
2018-11-29,6.2295
2018-11-30,1.8519
2018-12-03,-7.5758
2018-12-04,-4.2623
2018-12-06,-5.8219
2018-12-07,-5.4545
2018-12-10,-3.8462
2018-12-11,1.6
2018-12-12,3.9370000000000003
2018-12-13,-3.0303
2018-12-14,0.3906
2018-12-17,-5.8366
2018-12-18,-6.6116
2018-12-19,4.4248
2018-12-20,-11.0169
2018-12-21,-6.1905
2018-12-24,-21.8274
2018-12-26,10.3896
2018-12-27,-5.2941
2018-12-28,2.4845
2018-12-31,-0.6061
2019-01-02,3.6585
2019-01-03,5.2941
2019-01-04,-1.1173
2019-01-07,11.2994
2019-01-08,0.5025
2019-01-09,5.0558
2019-01-10,0.0
2019-01-11,-3.3654
2019-01-14,-1.2438
2019-01-15,-1.7631999999999999
2019-01-16,5.7128
2019-01-17,-3.9488
2019-01-18,1.6869
2019-01-22,-5.6323
2019-01-23,7.8947
2019-01-24,2.9268
2019-01-25,-1.4218
2019-01-28,0.0
2019-01-29,3.8462
2019-01-30,-5.0926
2019-01-31,-9.2683
2019-02-01,0.5376
2019-02-04,6.4171
2019-02-05,-1.005
2019-02-06,0.0254
2019-02-07,-4.0853
2019-02-08,1.5873
2019-02-11,-6.25
2019-02-12,2.2222
2019-02-13,10.4511
2019-02-14,4.8074
2019-02-15,-3.2864
2019-02-19,3.3981
2019-02-20,-6.1033
2019-02-21,8.19
2019-02-22,0.2865
2019-02-25,-4.6083
2019-02-26,6.2802
2019-02-27,6.4773
2019-02-28,-1.8143
2019-03-01,8.2609
2019-03-04,-11.241
2019-03-05,1.3529
2019-03-06,-7.1429
2019-03-07,3.3654
2019-03-08,-0.4651
2019-03-11,5.1402
2019-03-12,-4.8889
2019-03-13,1.4019
2019-03-14,-0.9217
2019-03-15,1.8605
2019-03-18,-3.653
2019-03-19,-5.2133
2019-03-20,2.0
2019-03-21,-4.4118
2019-03-22,-1.0256
2019-03-25,-1.0363
2019-03-26,1.0471
2019-03-27,-4.1451
2019-03-28,9.1892
2019-03-29,-3.9604
2019-04-01,-4.1237
2019-04-02,1.0753
2019-04-03,-4.2553
2019-04-04,-3.8833
2019-04-05,1.7282
2019-04-08,-3.9773
2019-04-09,-2.3669000000000002
2019-04-10,-2.4242
2019-04-11,1.8634
2019-04-12,-1.8293
2019-04-15,-1.8820000000000001
2019-04-16,-3.1462
2019-04-17,-0.6536
2019-04-18,2.6316
2019-04-22,-2.5641
2019-04-23,1.3158
2019-04-24,-12.3312
2019-04-25,6.8736
2019-04-26,5.3434
2019-04-29,-0.0263
