ticker,GRCK US Equity
2016-05-05,1.6478000000000002
2016-05-09,-7.8125
2016-05-13,-6.7797
2016-05-18,-14.5455
2016-05-19,-9.5745
2016-05-26,41.1765
2016-06-02,-21.6667
2016-06-09,-6.383
2016-06-13,-9.0909
2016-06-15,-28.75
2016-06-16,8.7719
2016-06-17,3.2258
2016-06-20,-21.875
2016-06-21,-4.0
2016-06-23,-25.0
2016-06-24,28.6806
2016-07-05,-30.9228
2016-07-06,2.5781
2016-07-07,-8.6062
2016-07-08,-23.3333
2016-07-11,30.4348
2016-07-12,0.0
2016-07-13,-20.0
2016-07-14,33.3333
2016-07-19,-12.5
2016-07-26,-10.625
2016-07-28,79.5704
2016-08-03,11.2656
2016-08-09,-20.0
2016-08-12,-40.0
2016-08-15,4.1667
2016-08-18,132.0
2016-08-19,72.4138
2016-08-22,2.0
2016-08-23,1.9607999999999999
2016-08-25,-1.9231
2016-08-31,-11.7647
2016-09-01,0.0
2016-09-02,11.1111
2016-09-06,-9.2375
2016-09-07,10.1777
2016-09-08,-8.0
2016-09-09,2.1739
2016-09-12,-6.383
2016-09-13,-1.3636
2016-09-14,1.3825
2016-09-15,-9.0909
2016-09-16,2.2969
2016-09-19,-12.0208
2016-09-20,11.1111
2016-09-21,-35.0
2016-09-22,-15.3125
2016-09-23,36.2475
2016-09-26,25.9583
2016-09-27,16.4406
2016-09-28,-2.9545
2016-09-29,-3.9813
2016-09-30,12.1646
2016-10-03,-13.0198
2016-10-04,-17.3125
2016-10-05,5.7823
2016-10-06,5.7521
2016-10-07,-2.7027
2016-10-10,-9.1667
2016-10-11,-6.8616
2016-10-12,6.731
2016-10-13,-12.3246
2016-10-14,-12.2807
2016-10-17,-24.0
2016-10-18,-11.0855
2016-10-19,-11.1358
2016-10-20,31.224
2016-10-21,-8.6294
2016-10-24,11.1111
2016-10-25,0.0
2016-10-26,-5.0
2016-10-27,-5.2632
2016-10-28,2.9861
2016-10-31,-8.9009
2016-11-01,30.2739
2016-11-03,-22.7273
2016-11-07,29.4118
2016-11-10,-31.8182
2016-11-11,-23.3333
2016-11-14,39.1304
2016-11-15,18.75
2016-11-16,-18.3553
2016-11-17,-3.3038
2016-11-18,1.6667
2016-11-21,-0.3279
2016-11-22,-7.8947
2016-11-23,21.4286
2016-11-25,0.0
2016-11-28,-20.5882
2016-11-29,59.2593
2016-11-30,-13.9535
2016-12-01,-29.7297
2016-12-02,0.0
2016-12-05,-11.538499999999999
2016-12-06,0.0
2016-12-07,-16.5217
2016-12-08,4.1667
2016-12-09,0.0
2016-12-12,-10.0
2016-12-13,-35.2778
2016-12-14,36.1588
2016-12-15,-5.595
2016-12-16,-12.2705
2016-12-19,3.0447
2016-12-20,-3.9705
2016-12-21,-11.538499999999999
2016-12-22,7.3913
2016-12-23,37.6518
2016-12-27,-4.1176
2016-12-28,-17.1779
2016-12-29,20.7407
2016-12-30,-3.3742
2017-01-03,26.9841
2017-01-04,-5.0
2017-01-05,-11.5789
2017-01-06,0.0
2017-01-09,-10.7143
2017-01-10,0.1667
2017-01-11,0.0
2017-01-12,-0.1664
2017-01-13,-1.5833
2017-01-17,21.9306
2017-01-18,-0.6944
2017-01-19,0.6993
2017-01-20,10.0
2017-01-23,-8.4596
2017-01-24,5.4483
2017-01-25,-3.7279
2017-01-26,6.5217
2017-01-27,-1.8495
2017-01-30,3.0539
2017-01-31,-2.1438
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-06,6.1856
2017-02-07,-4.0655
2017-02-08,-8.9184
2017-02-09,16.6667
2017-02-10,-4.7619
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,9.875
2017-02-16,5.5745000000000005
2017-02-17,-13.7931
2017-02-21,0.125
2017-02-22,-0.1248
2017-02-24,-15.0
2017-02-27,-5.8824
2017-02-28,12.5
2017-03-01,-5.0
2017-03-02,11.1111
2017-03-03,-5.1316
2017-03-06,12.0666
2017-03-07,18.8119
2017-03-08,-8.3333
2017-03-09,18.1818
2017-03-10,-10.7692
2017-03-13,-8.6207
2017-03-14,-0.8255
2017-03-15,6.5398
2017-03-16,7.1429
2017-03-17,4.0625
2017-03-20,-11.8118
2017-03-21,4.4268
2017-03-22,0.0
2017-03-23,-4.3478
2017-03-24,-4.5455
2017-03-28,11.4286
2017-03-29,-1.7094
2017-03-30,0.0
2017-03-31,-10.8696
2017-04-03,46.2195
2017-04-04,-6.5888
2017-04-05,-14.2857
2017-04-06,4.1667
2017-04-07,0.0
2017-04-10,8.0
2017-04-11,-12.963
2017-04-12,10.6383
2017-04-13,-3.8462
2017-04-17,-12.0
2017-04-18,-12.3864
2017-04-19,5.5123
2017-04-20,0.3073
2017-04-21,-1.6543999999999999
2017-04-24,-0.3115
2017-04-25,-9.0
2017-04-26,1.0989
2017-04-27,0.0
2017-04-28,-25.0
2017-05-01,8.1522
2017-05-02,30.6533
2017-05-03,-28.2051
2017-05-04,2.1429
2017-05-05,25.8741
2017-05-08,0.0
2017-05-09,-22.2222
2017-05-10,14.2857
2017-05-11,-12.2656
2017-05-15,28.228
2017-05-16,0.0
2017-05-18,5.5556
2017-05-19,-22.7632
2017-05-22,22.1465
2017-05-23,7.8103
2017-05-24,-1.6818
2017-05-25,0.0
2017-05-26,0.0
2017-05-31,-14.7368
2017-06-01,11.7284
2017-06-02,4.9724
2017-06-05,-14.7368
2017-06-06,0.0
2017-06-12,-4.9383
2017-06-14,3.8961
2017-06-15,-8.125
2017-06-16,7.483
2017-06-19,-12.6582
2017-06-20,1.4493
2017-06-21,-7.1429
2017-06-22,-23.0769
2017-06-23,-18.0
2017-06-26,2.439
2017-06-27,16.6667
2017-06-28,-14.0816
2017-06-30,16.3895
2017-07-03,-10.2041
2017-07-06,33.8636
2017-07-07,-14.0289
2017-07-13,-11.3297
2017-07-14,-10.9131
2017-07-18,-6.25
2017-07-21,21.0667
2017-07-25,-22.9075
2017-07-26,3.2857
2017-07-27,5.1176
2017-07-28,0.7895
2017-07-31,-1.1749
2017-08-01,-33.9498
2017-08-02,15.4
2017-08-03,3.2929
2017-08-04,0.0
2017-08-07,-0.3356
2017-08-08,13.8047
2017-08-09,-11.2426
2017-08-10,32.3333
2017-08-11,-54.6599
2017-08-14,11.1111
2017-08-15,0.0
2017-08-17,-7.5
2017-08-18,-25.4054
2017-08-21,8.6957
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-28,0.0
2017-08-29,-33.3333
2017-09-01,0.0
2017-09-05,20.0
2017-09-06,-16.6667
2017-09-07,37.0
2017-09-11,-27.0073
2017-09-12,15.0
2017-09-13,-4.3478
2017-09-14,8.1818
2017-09-19,-15.9664
2017-09-20,30.0
2017-09-21,13.0769
2017-09-22,9.8639
2017-09-25,-7.1207
2017-09-26,-33.3333
2017-09-27,26.0
2017-09-28,-15.873
2017-09-29,135.8491
2017-10-02,-17.6
2017-10-03,8.7379
2017-10-04,-19.6429
2017-10-05,0.0
2017-10-06,19.4444
2017-10-09,-26.1163
2017-10-10,-9.3484
2017-10-11,-2.7778
2017-10-12,-10.7143
2017-10-13,4.0
2017-10-16,-5.0
2017-10-17,7.6923
2017-10-18,1.5038
2017-10-19,11.1111
2017-10-20,-6.6667
2017-10-23,0.0
2017-10-24,27.1429
2017-10-25,-15.7303
2017-10-26,-6.6667
2017-10-27,-6.4286
2017-10-30,-12.2137
2017-10-31,4.3478
2017-11-01,-2.5
2017-11-02,-11.1111
2017-11-03,-6.7308
2017-11-06,-1.0309
2017-11-07,-6.25
2017-11-08,1.1111
2017-11-09,2.6264
2017-11-10,7.0778
2017-11-13,6.0
2017-11-14,10.3774
2017-11-15,-2.5641
2017-11-16,-21.0526
2017-11-17,-22.2222
2017-11-20,-4.2857
2017-11-21,-8.9552
2017-11-22,1.6393
2017-11-24,11.2903
2017-11-27,-13.0435
2017-11-28,25.0
2017-11-29,-10.6667
2017-11-30,-4.4776
2017-12-01,-14.0625
2017-12-04,1.8182
2017-12-05,-12.5
2017-12-06,-12.2449
2017-12-07,0.0
2017-12-08,-11.6279
2017-12-11,-21.0526
2017-12-12,53.3333
2017-12-13,-17.3913
2017-12-14,-21.0526
2017-12-15,-6.6667
2017-12-18,3.5714
2017-12-19,0.0
2017-12-20,3.4483
2017-12-21,16.6667
2017-12-22,20.0
2017-12-26,-21.4286
2017-12-27,6.0606
2017-12-28,51.4286
2017-12-29,24.5283
2018-01-02,28.7879
2018-01-03,-34.1176
2018-01-04,7.1429
2018-01-05,0.0
2018-01-08,22.3167
2018-01-09,2.1938
2018-01-10,-2.6667
2018-01-11,-20.5479
2018-01-12,-1.7241
2018-01-16,-26.3158
2018-01-17,-9.5238
2018-01-18,-15.7895
2018-01-19,-3.125
2018-01-22,9.6774
2018-01-23,26.4706
2018-01-24,-4.6512
2018-01-25,-14.6341
2018-01-26,-11.4286
2018-01-29,9.6774
2018-01-30,0.0
2018-01-31,2.9412000000000003
2018-02-01,-11.4286
2018-02-02,3.2258
2018-02-05,-12.5
2018-02-06,10.7143
2018-02-07,-38.7097
2018-02-08,-21.0526
2018-02-09,6.6667
2018-02-12,0.0
2018-02-13,-18.75
2018-02-14,-7.6923
2018-02-15,0.0
2018-02-16,-8.3333
2018-02-20,0.0
2018-02-21,-9.0909
2018-02-22,-10.0
2018-02-23,0.0
2018-02-26,11.1111
2018-02-27,0.0
2018-02-28,-20.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,0.0
2018-03-06,-12.5
2018-03-07,28.5714
2018-03-08,-11.1111
2018-03-09,-12.5
2018-03-12,0.0
2018-03-13,28.5714
2018-03-14,-11.1111
2018-03-15,-12.5
2018-03-16,14.2857
2018-03-19,-25.0
2018-03-20,33.3333
2018-03-21,-12.5
2018-03-22,42.8571
2018-03-23,-30.0
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,-14.2857
2018-03-29,0.0
2018-04-02,16.6667
2018-04-03,-30.0
2018-04-04,2.0408
2018-04-05,-20.0
2018-04-06,0.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,25.0
2018-04-13,-20.0
2018-04-16,0.0
2018-04-17,25.0
2018-04-18,-20.0
2018-04-19,25.0
2018-04-20,0.0
2018-04-23,20.0
2018-04-24,0.0
2018-04-25,-33.3333
2018-04-26,25.0
2018-04-27,0.0
2018-04-30,0.0
2018-05-01,18.0
2018-05-02,-32.2034
2018-05-03,0.0
2018-05-04,0.0
2018-05-07,25.0
2018-05-08,80.0
2018-05-09,11.1111
2018-05-10,-30.0
2018-05-11,0.0
2018-05-14,28.5714
2018-05-15,0.0
2018-05-16,-11.1111
2018-05-17,0.0
2018-05-18,-12.5
2018-05-21,14.2857
2018-05-22,0.0
2018-05-23,-12.5
2018-05-24,0.0
2018-05-25,42.8571
2018-05-29,-10.0
2018-05-30,-22.2222
2018-05-31,14.2857
2018-06-01,25.0
2018-06-04,10.0
2018-06-05,9.0909
2018-06-06,-8.3333
2018-06-07,9.0909
2018-06-08,0.0
2018-06-11,25.0
2018-06-12,-6.6667
2018-06-13,35.7143
2018-06-14,0.0
2018-06-15,-15.7895
2018-06-18,-6.25
2018-06-19,13.3333
2018-06-20,11.7647
2018-06-21,-21.0526
2018-06-22,0.0
2018-06-25,0.0
2018-06-26,3.3333
2018-06-27,-8.3871
2018-06-28,-15.493
2018-06-29,-17.5
2018-07-02,11.1111
2018-07-03,-9.0909
2018-07-05,10.0
2018-07-06,-9.0909
2018-07-09,-10.0
2018-07-10,0.0
2018-07-11,-11.1111
2018-07-12,0.0
2018-07-13,25.0
2018-07-16,-10.0
2018-07-17,-22.2222
2018-07-18,-14.2857
2018-07-19,-16.6667
2018-07-20,-20.0
2018-07-24,0.0
2018-07-25,-30.0
2018-07-26,42.5
2018-07-27,-74.9373
2018-07-30,0.4
2018-07-31,-0.3984
2018-08-02,0.0
2018-08-03,242.0
2018-08-06,-64.9123
2018-08-07,-16.6667
2018-08-09,40.0
2018-08-10,-14.2857
2018-08-13,-26.0
2018-08-15,125.2252
2018-08-16,0.0
2018-08-17,78.0
2018-08-20,-4.4944
2018-08-21,-17.647100000000002
2018-08-22,-49.8571
2018-08-23,5.4131
2018-08-24,116.2162
2018-08-27,-2.5
2018-08-29,-66.6667
2018-08-30,21.0
2018-08-31,12.6192
2018-09-04,-15.326
2018-09-06,143.3333
2018-09-07,-51.9178
2018-09-10,13.9601
2018-09-11,17.5
2018-09-12,-36.1702
2018-09-13,26.6667
2018-09-14,0.0
2018-09-17,-31.5789
2018-09-18,3.8462
2018-09-19,122.2222
2018-09-20,41.6667
2018-09-21,-62.3529
2018-09-24,50.0
2018-09-25,14.5833
2018-09-26,-36.3636
2018-09-27,-8.5714
2018-09-28,-15.625
2018-10-01,3.7037
2018-10-02,25.0
2018-10-03,-22.2857
2018-10-04,10.2941
2018-10-05,15.0
2018-10-08,-39.1304
2018-10-09,-26.1905
2018-10-10,67.7419
2018-10-11,11.1538
2018-10-12,-6.5744
2018-10-15,-14.8148
2018-10-16,-41.3043
2018-10-17,62.2222
2018-10-18,-17.8082
2018-10-19,-25.0
2018-10-22,32.5926
2018-10-23,-31.2849
2018-10-24,-9.7561
2018-10-25,-18.9189
2018-10-26,15.5556
2018-10-29,-3.8462
2018-10-30,-5.0
2018-10-31,-0.3158
2018-11-01,-0.7392
2018-11-02,-5.3191
2018-11-05,-21.3483
2018-11-07,35.7143
2018-11-08,-5.2632
2018-11-09,4.4444
2018-11-12,6.383
2018-11-13,0.0
2018-11-14,9.9
2018-11-15,0.091
2018-11-16,-9.0909
2018-11-19,20.0
2018-11-21,-23.75
2018-11-27,-20.2186
2018-11-28,23.2877
2018-11-29,0.0
2018-12-03,11.1111
2018-12-04,89.0
2018-12-06,-20.8995
2018-12-07,-31.1037
2018-12-10,55.3398
2018-12-12,-17.8125
2018-12-13,-35.3612
2018-12-14,0.0
2018-12-17,11.7647
2018-12-18,-30.5263
2018-12-20,28.7879
2018-12-21,-22.352899999999998
2018-12-24,-9.0909
2018-12-26,3.3333
2018-12-27,20.9677
2018-12-28,-32.0
2018-12-31,125.4902
2019-01-02,30.4348
2019-01-03,0.0
2019-01-04,-20.0
2019-01-07,-49.1667
2019-01-10,-8.1967
2019-01-11,24.8214
2019-01-14,7.2961
2019-01-16,6.6667
2019-01-17,-26.25
2019-01-22,154.0678
2019-01-23,0.0667
2019-01-24,80.0
2019-01-25,-35.1852
2019-01-28,-22.8571
2019-01-29,11.1111
2019-01-31,-13.3333
2019-02-01,15.3846
2019-02-04,33.3333
2019-02-05,25.0
2019-02-06,0.0
2019-02-07,120.0
2019-02-08,9.0909
2019-02-11,-33.3333
2019-02-12,100.0
2019-02-13,-43.75
2019-02-14,-4.6667
2019-02-15,-18.4149
2019-02-19,71.4286
2019-02-20,1.4833
2019-02-21,-9.6732
2019-02-22,25.4545
2019-02-25,-13.3333
2019-02-26,30.9365
2019-02-27,-34.8659
2019-02-28,7.8431
2019-03-01,0.0
2019-03-04,-8.9091
2019-03-05,39.7206
2019-03-06,-24.2857
2019-03-07,49.0566
2019-03-08,-30.3797
2019-03-11,-10.9091
2019-03-12,20.4082
2019-03-13,-16.9492
2019-03-14,12.2449
2019-03-15,-10.9091
2019-03-19,11.7347
2019-03-21,-8.4932
2019-03-22,-0.1996
2019-03-26,0.0
2019-04-01,-2.0
2019-04-02,2.0408
2019-04-03,0.0
2019-04-04,12.0
2019-04-09,-10.7143
2019-04-10,0.0
2019-04-22,48.0
2019-04-23,-1.3514
2019-04-25,-38.3562
2019-04-26,0.0
2019-04-30,2.2222
2019-05-01,2.1739
2019-05-03,-2.1277
2019-05-10,-2.1739
2019-05-14,9.3333
2019-05-16,-18.6992
2019-05-20,0.0
2019-05-23,0.0
2019-05-24,2.5
2019-06-03,20.0
2019-06-07,-18.6992
2019-06-10,-6.25
2019-06-13,6.6667
2019-06-14,-25.0
2019-06-17,0.0
2019-06-21,0.0
2019-06-24,0.0
2019-07-01,0.0
2019-07-08,0.0
2019-07-10,0.0
2019-07-23,-33.3333
2019-07-29,0.0
2019-08-06,135.0
2019-08-07,4.6809
2019-08-09,-18.6992
2019-08-13,-12.5
2019-08-19,20.0
2019-08-20,-4.7619
2019-09-06,-48.5
2019-09-16,72.3301
2019-09-19,69.0141
2019-09-27,-72.5
2019-09-30,81.8182
2019-10-01,66.6667
2019-10-04,-20.0
2019-10-08,12.5
2019-10-15,2.2222
2019-10-18,13.0435
2019-10-22,0.0
2019-10-23,0.0
2019-10-25,11.538499999999999
2019-10-29,3.4483
2019-10-31,-16.6667
2019-11-04,20.0
2019-11-05,-16.6667
2019-11-07,50.0
2019-11-12,-6.6667
2019-11-18,-27.1429
2019-11-20,-9.8039
2019-11-22,-4.3478
2019-11-27,0.0
2019-12-02,13.6364
2019-12-04,-6.0
2019-12-06,3.1915
2019-12-09,-3.0928
2019-12-10,6.383
2019-12-11,-14.0
2019-12-12,0.0
2019-12-13,-16.2791
2019-12-16,11.1111
2019-12-17,-16.25
2019-12-18,19.403
2019-12-19,0.0
2019-12-20,-5.0
2019-12-23,0.0
2019-12-26,90.7895
2019-12-30,-56.8276
2019-12-31,-2.2364
2020-01-02,0.0
2020-01-09,0.0
2020-01-10,2.4575
2020-01-13,27.5836
2020-01-14,0.0
2020-01-15,12.5
2020-01-21,-22.2222
2020-01-22,37.1429
2020-01-23,-16.6667
2020-01-30,-16.75
2020-01-31,-0.9009
2020-02-10,51.5152
2020-02-12,-40.0
2020-02-13,3.3333
2020-02-14,13.5484
2020-02-18,13.608
2020-02-20,-37.4844
2020-02-25,40.0
2020-02-27,-28.1429
2020-02-28,14.3141
2020-03-02,35.1304
2020-03-06,-48.5199
2020-03-16,133.4
2020-03-19,-57.1551
2020-03-23,10.0
2020-03-24,-4.5455
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-06,90.4762
2020-04-07,0.0
2020-04-08,-2.5
2020-04-09,28.2051
2020-04-14,0.0
2020-04-15,-8.0
2020-04-16,-13.0435
2020-04-17,-10.0
2020-04-21,25.0
2020-04-22,26.6667
2020-04-23,-12.2807
2020-04-24,-10.0
2020-04-27,41.1111
2020-04-28,8.6614
2020-04-29,1.4493
2020-04-30,4.6429
2020-05-01,1.7065000000000001
2020-05-04,0.6711
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,4.0
2020-05-11,-0.641
2020-05-12,0.0
2020-05-13,3.2258
2020-05-14,-12.5
2020-05-15,11.4286
2020-05-18,-16.6667
2020-05-26,7.6923
2020-05-28,7.1429
2020-06-01,0.0
2020-06-02,-20.0
2020-06-03,25.0
2020-06-04,0.0
2020-06-05,6.6667
2020-06-08,-6.25
2020-06-09,-6.6667
2020-06-11,-7.1429
2020-06-16,0.0
2020-06-17,-23.0769
2020-06-19,50.0
2020-06-22,-26.6667
2020-06-26,27.2727
2020-06-29,-21.4286
2020-06-30,0.0
2020-07-01,9.0909
2020-07-09,23.3333
2020-07-13,-22.6689
2020-07-27,-12.6256
2020-07-29,-10.0
