ticker,GWGH US Equity
2015-03-04,0.0
2015-03-05,2.25
2015-03-09,0.2445
2015-03-10,-2.439
2015-03-16,1.25
2015-03-17,-1.1111
2015-03-18,2.6888
2015-03-19,-5.4146
2015-03-20,-2.3136
2015-03-23,1.9737
2015-03-24,3.2242
2015-03-25,-7.1235
2015-03-26,2.2862999999999998
2015-03-27,-2.0066
2015-03-30,-1.1732
2015-03-31,5.3533
2015-04-01,-4.5654
2015-04-02,7.027
2015-04-06,-4.9471
2015-04-07,0.2897
2015-04-08,-0.6623
2015-04-09,1.2
2015-04-10,-2.7668
2015-04-13,2.168
2015-04-14,-3.1698
2015-04-15,-0.6643
2015-04-16,0.1034
2015-04-17,-0.1377
2015-04-20,0.0
2015-04-21,-0.6897
2015-04-22,-2.0833
2015-04-23,3.5461
2015-04-24,-0.6986
2015-04-27,-4.3015
2015-04-28,3.502
2015-04-29,0.1375
2015-04-30,-5.2851
2015-05-01,1.4409
2015-05-04,4.0803
2015-05-05,11.2517
2015-05-06,-0.2375
2015-05-07,0.0
2015-05-08,0.2491
2015-05-11,-2.3719
2015-05-12,2.2599
2015-05-13,12.6884
2015-05-14,6.3333
2015-05-15,-8.4639
2015-05-18,-3.2648
2015-05-19,9.1574
2015-05-20,5.4054
2015-05-21,-0.5128
2015-05-22,-1.0309
2015-05-26,4.1667
2015-05-27,-3.3
2015-05-28,5.8945
2015-05-29,-4.2969
2015-06-01,-1.1224
2015-06-02,-1.9607999999999999
2015-06-03,-2.5263
2015-06-04,-0.54
2015-06-05,0.9772
2015-06-08,1.9355
2015-06-09,-3.481
2015-06-10,3.0601
2015-06-11,-2.9692
2015-06-12,1.0929
2015-06-15,0.0
2015-06-16,-1.0811
2015-06-17,-5.1366
2015-06-18,-4.3779
2015-06-19,7.2289
2015-06-22,-5.0562
2015-06-23,10.6509
2015-06-24,-4.7059
2015-06-25,0.1122
2015-06-26,1.6816
2015-06-29,-1.323
2015-06-30,0.0
2015-07-01,0.0
2015-07-02,5.1397
2015-07-07,-8.6079
2015-07-08,1.1628
2015-07-09,1.7241
2015-07-13,-3.7288
2015-07-14,2.6995
2015-07-15,0.0
2015-07-17,-2.2857
2015-07-20,0.0015
2015-07-21,2.2207
2015-07-22,-2.0595
2015-07-23,0.0453
2015-07-24,-3.4316
2015-07-27,-2.5393
2015-07-29,-6.2035
2015-07-30,5.8201
2015-07-31,-9.25
2015-08-05,-0.1377
2015-08-06,10.3448
2015-08-07,-5.625
2015-08-11,-2.5166
2015-08-12,4.0761
2015-08-13,-3.9164
2015-08-14,8.693999999999999
2015-08-17,-2.9985
2015-08-18,5.3479
2015-08-19,-6.2997
2015-08-20,-3.6554
2015-08-21,-0.4065
2015-08-25,-0.9524
2015-08-26,-2.3334
2015-08-27,8.2963
2015-08-28,4.8701
2015-08-31,-4.644
2015-09-01,5.8442
2015-09-02,-0.3681
2015-09-03,-5.1724
2015-09-04,0.9091
2015-09-08,2.9585
2015-09-09,-1.2485
2015-09-10,3.1646
2015-09-11,-0.1227
2015-09-14,-0.1229
2015-09-15,-0.123
2015-09-16,-1.4778
2015-09-17,1.875
2015-09-18,2.6994
2015-09-23,-2.6284
2015-09-24,3.1902
2015-09-25,-4.7562
2015-09-29,0.4994
2015-09-30,4.9689
2015-10-02,0.2959
2015-10-05,-8.7906
2015-10-07,-2.0699
2015-10-12,-3.5667
2015-10-13,1.0959
2015-10-14,0.1355
2015-10-15,-2.1651
2015-10-16,0.2766
2015-10-19,0.1379
2015-10-20,-2.7548
2015-10-21,3.5411
2015-10-23,-0.2736
2015-10-29,-2.7572
2015-10-30,3.6835
2015-11-02,-2.9948
2015-11-10,1.1317
2015-11-11,-14.7099
2015-11-12,-2.439
2015-11-13,6.3333
2015-11-16,-9.2476
2015-11-18,3.7997
2015-11-19,5.3245000000000005
2015-11-20,-4.4234
2015-11-24,-2.4793
2015-11-25,1.6949
2015-11-27,0.3333
2015-11-30,7.9734
2015-12-01,0.0
2015-12-02,-6.9231
2015-12-03,5.7851
2015-12-04,0.7813
2015-12-07,-0.5426
2015-12-08,-0.2338
2015-12-10,-8.5938
2015-12-11,-14.5299
2015-12-14,9.0
2015-12-15,3.8532
2015-12-17,6.0093
2015-12-18,1.3312
2015-12-22,1.5625
2015-12-24,0.4049
2015-12-28,-1.6129
2015-12-29,-1.6373
2015-12-30,1.6644999999999999
2015-12-31,5.5738
2016-01-04,-12.8882
2016-01-06,-8.3779
2016-01-07,7.0039
2016-01-08,0.0
2016-01-11,5.0909
2016-01-12,-4.8443000000000005
2016-01-14,-5.6364
2016-01-15,0.578
2016-01-19,2.4904
2016-01-20,0.7512
2016-01-21,-14.6597
2016-01-22,8.6957
2016-01-25,-5.22
2016-01-28,1.9202
2016-01-29,4.9689
2016-02-02,0.1972
2016-02-03,-1.5723
2016-02-04,0.5975
2016-02-05,8.1511
2016-02-08,-0.3676
2016-02-11,3.321
2016-02-22,2.6786
2016-02-23,4.3478
2016-02-25,4.1667
2016-02-29,-4.0
2016-03-01,15.1667
2016-03-02,-5.9315999999999995
2016-03-07,0.7673
2016-03-08,-1.3378
2016-03-10,-7.8309
2016-03-11,-1.1973
2016-03-14,0.9346
2016-03-15,-2.3569
2016-03-16,6.0323
2016-03-17,-1.2988
2016-03-18,3.2949
2016-03-23,-4.9442
2016-03-28,0.6711
2016-03-30,2.8354
2016-04-04,2.5911
2016-04-08,-3.6334999999999997
2016-04-12,1.4754
2016-04-14,1.7771
2016-04-18,-0.5556
2016-04-19,-2.6337
2016-04-20,4.2162
2016-04-21,-1.6861000000000002
2016-04-25,0.0
2016-04-26,0.461
2016-04-27,-0.859
2016-04-28,3.6165000000000003
2016-04-29,-1.5504
2016-05-02,-1.4173
2016-05-03,5.0319
2016-05-04,-2.9657999999999998
2016-05-06,-0.1567
2016-05-09,-1.0989
2016-05-11,3.6825
2016-05-13,-1.8677000000000001
2016-05-16,2.1841
2016-05-17,0.5363
2016-05-18,0.4005
2016-05-19,-0.7789
2016-05-20,2.5915
2016-05-23,6.8351
2016-05-24,9.6958
2016-05-25,3.9653
2016-05-26,-0.3659
2016-05-27,6.9784
2016-05-31,-7.3019
2016-06-02,-5.8606
2016-06-06,0.9571
2016-06-07,-8.1818
2016-06-08,-0.9901
2016-06-09,4.1429
2016-06-10,-3.0178
2016-06-13,2.157
2016-06-14,-1.8605
2016-06-15,-1.2433
2016-06-16,-1.2857
2016-06-17,-0.2894
2016-06-20,-3.3382
2016-06-21,2.8529
2016-06-22,-2.1898
2016-06-23,0.0
2016-06-24,0.1493
2016-06-27,-3.1297
2016-06-28,4.8433
2016-06-29,5.6522
2016-06-30,-2.7778
2016-07-01,0.0
2016-07-05,-2.1411
2016-07-06,-0.4398
2016-07-07,1.173
2016-07-08,-2.1739
2016-07-12,3.7037
2016-07-13,-3.5696
2016-07-14,-0.0019
2016-07-15,1.4815
2016-07-18,-1.4599
2016-07-19,-0.8889
2016-07-20,0.4484
2016-07-21,-0.5208
2016-07-22,0.7685
2016-07-25,-3.7808
2016-07-26,-2.292
2016-07-27,1.054
2016-07-28,8.2834
2016-07-29,-3.4632
2016-08-01,0.8987
2016-08-04,-2.224
2016-08-08,1.9148
2016-08-10,1.0946
2016-08-11,0.5882
2016-08-12,6.1404
2016-08-15,3.3058
2016-08-16,4.4
2016-08-17,1.0217
2016-08-18,27.6881
2016-08-19,-10.3971
2016-08-22,-0.5525
2016-08-23,10.0
2016-08-24,-1.0101
2016-08-25,-2.398
2016-08-26,-8.0672
2016-08-29,10.8789
2016-08-30,2.5641
2016-08-31,-5.6
2016-09-01,5.9322
2016-09-02,0.0
2016-09-06,8.6
2016-09-07,-6.0773
2016-09-08,1.4706000000000001
2016-09-09,0.4831
2016-09-12,0.9615
2016-09-13,-4.381
2016-09-14,-0.8952
2016-09-15,0.3002
2016-09-16,-6.1122
2016-09-19,-6.5100999999999996
2016-09-20,-1.5981999999999998
2016-09-21,-3.0278
2016-09-22,1.3279
2016-09-23,-2.0071
2016-09-26,-1.9277
2016-09-27,-0.1229
2016-09-28,3.936
2016-09-29,4.3787
2016-10-03,-0.7937
2016-10-04,-4.3429
2016-10-05,1.5532
2016-10-06,3.4706
2016-10-07,0.398
2016-10-10,-3.5108
2016-10-11,-0.4695
2016-10-12,0.2358
2016-10-13,-0.2353
2016-10-17,4.6853
2016-10-18,-4.7009
2016-10-19,-1.3002
2016-10-20,2.0359
2016-10-21,1.1737
2016-10-24,1.1601
2016-10-25,2.9817
2016-10-26,-1.3273
2016-10-27,-0.122
2016-10-28,-0.4421
2016-10-31,-4.7768
2016-11-02,0.3576
2016-11-03,-0.1188
2016-11-04,-0.7134
2016-11-07,5.3877
2016-11-08,2.7287
2016-11-09,-7.854
2016-11-10,3.3613
2016-11-11,0.4646
2016-11-14,-4.0462
2016-11-16,2.8916
2016-11-17,3.0445
2016-11-18,-4.7727
2016-11-21,-7.3986
2016-11-22,-3.3505
2016-11-23,4.5333
2016-11-28,2.0384
2016-11-29,-1.4977
2016-11-30,-0.5076
2016-12-02,1.9133
2016-12-05,-1.7522
2016-12-06,0.0
2016-12-07,-3.3121
2016-12-08,4.0843
2016-12-09,-3.6535
2016-12-12,-0.0493
2016-12-13,1.3457
2016-12-14,0.9817
2016-12-15,1.982
2016-12-16,-0.1259
2016-12-19,-2.6482
2016-12-20,2.7202
2016-12-21,-0.3783
2016-12-23,4.1472
2016-12-27,-3.982
2016-12-28,1.2658
2016-12-30,-0.7484
2017-01-03,-0.5053
2017-01-04,0.0
2017-01-05,0.1329
2017-01-06,1.1314
2017-01-09,-0.125
2017-01-10,0.1252
2017-01-11,-0.125
2017-01-12,-0.9723
2017-01-13,0.7567
2017-01-17,-3.2888
2017-01-18,3.6316
2017-01-19,-3.3792
2017-01-20,0.3886
2017-01-24,2.2
2017-01-25,-2.0264
2017-01-26,7.6030999999999995
2017-01-27,-2.2635
2017-01-30,-5.0346
2017-01-31,3.0177
2017-02-02,4.5842
2017-02-03,-1.1976
2017-02-06,1.2121
2017-02-07,-0.1198
2017-02-10,-0.3597
2017-02-13,4.4525
2017-02-14,-2.1889
2017-02-15,2.0907
2017-02-16,4.2977
2017-02-17,5.0885
2017-02-21,0.0
2017-02-22,-0.1039
2017-02-23,-4.1109
2017-02-24,1.7582
2017-02-27,2.5972
2017-03-01,-0.0053
2017-03-02,-1.0526
2017-03-03,2.266
2017-03-06,0.749
2017-03-07,-7.0728
2017-03-08,3.7778
2017-03-09,2.7837
2017-03-10,2.6042
2017-03-13,1.5228000000000002
2017-03-14,1.0113
2017-03-15,4.0478
2017-03-16,-2.8544
2017-03-17,-5.6807
2017-03-20,6.7497
2017-03-21,0.5837
2017-03-22,0.1934
2017-03-23,-2.1344
2017-03-24,2.3172
2017-03-27,2.4418
2017-03-28,-2.0431
2017-03-30,7.9731
2017-03-31,-1.2456
2017-04-03,-0.9009
2017-04-04,-1.8227
2017-04-05,0.4688
2017-04-06,-2.5726
2017-04-07,0.0284
2017-04-10,1.3524
2017-04-11,-2.0248
2017-04-12,0.0
2017-04-13,0.381
2017-04-17,-1.518
2017-04-18,2.9865
2017-04-19,-0.1871
2017-04-20,-0.656
2017-04-21,-0.6604
2017-04-24,-2.1842
2017-04-25,-0.29
2017-04-26,3.1146
2017-04-27,-6.5091
2017-04-28,2.3174
2017-05-01,0.7422
2017-05-02,-2.0118
2017-05-04,3.9
2017-05-05,-3.3879
2017-05-08,0.1195
2017-05-09,1.0945
2017-05-10,-0.2953
2017-05-11,0.6923
2017-05-12,-1.4718
2017-05-15,-0.0012
2017-05-16,-0.4067
2017-05-17,0.2317
2017-05-18,1.6726999999999999
2017-05-19,-1.7647
2017-05-22,0.2994
2017-05-23,0.0
2017-05-24,0.7245
2017-05-25,-0.7193
2017-05-26,0.0
2017-05-30,0.4975
2017-05-31,-1.4851
2017-06-01,0.0
2017-06-05,0.5025
2017-06-06,0.2
2017-06-07,1.3972
2017-06-08,-1.5748
2017-06-09,1.6
2017-06-12,1.4764
2017-06-13,-1.5518999999999998
2017-06-14,0.4926
2017-06-15,-1.1764999999999999
2017-06-16,4.2659
2017-06-19,-3.0447
2017-06-20,0.5888
2017-06-21,0.0
2017-06-22,0.0
2017-06-23,-0.9766
2017-06-26,0.4936
2017-06-27,0.2941
2017-06-28,-0.2933
2017-06-29,0.0
2017-06-30,3.7255000000000003
2017-07-03,-5.482
2017-07-05,2.0
2017-07-06,0.0
2017-07-07,2.6471
2017-07-10,-1.4327
2017-07-11,0.5814
2017-07-12,-0.289
2017-07-13,1.4493
2017-07-14,0.1905
2017-07-17,-2.5665
2017-07-18,2.438
2017-07-19,-1.4876
2017-07-21,3.3479
2017-07-24,0.5613
2017-07-25,-0.9302
2017-07-26,1.4085
2017-07-27,0.0
2017-07-28,-0.0009
2017-07-31,0.1361
2017-08-01,1.2511
2017-08-03,-0.0137
2017-08-07,-0.8832
2017-08-08,-0.9372
2017-08-09,0.0
2017-08-10,-2.6047000000000002
2017-08-11,1.2416
2017-08-14,0.9434
2017-08-15,-2.0738
2017-08-16,0.6862
2017-08-17,-0.7583
2017-08-18,-0.2865
2017-08-21,0.3831
2017-08-22,-0.3817
2017-08-25,1.9799
2017-08-28,-0.1569
2017-08-29,-1.8815
2017-08-30,0.0
2017-08-31,-0.2876
2017-09-01,2.2115
2017-09-06,0.1881
2017-09-08,-4.8826
2017-09-11,2.6683
2017-09-12,-0.0019
2017-09-13,-2.4144
2017-09-14,0.7745
2017-09-15,0.219
2017-09-18,-2.439
2017-09-19,-0.3
2017-09-20,-2.7081
2017-09-21,3.3918
2017-09-22,-4.0572
2017-09-25,0.7057
2017-09-26,1.6512
2017-09-27,0.9137
2017-09-28,2.6157
2017-09-29,-1.2716
2017-10-02,-3.6771000000000003
2017-10-03,4.2536
2017-10-04,3.0793
2017-10-05,-1.2854999999999999
2017-10-06,0.0
2017-10-09,-0.3887
2017-10-10,0.001
2017-10-11,-0.5815
2017-10-12,-0.103
2017-10-13,-1.1788
2017-10-16,1.3559
2017-10-17,-1.7202
2017-10-18,-0.2096
2017-10-19,1.5
2017-10-20,1.8719000000000001
2017-10-23,-1.5716
2017-10-24,-2.2353
2017-10-25,1.3065
2017-10-26,-0.1984
2017-10-27,0.2982
2017-10-30,-0.2973
2017-10-31,2.3867
2017-11-01,-3.399
2017-11-02,0.0
2017-11-03,-0.5025
2017-11-06,0.0
2017-11-07,-0.4242
2017-11-08,1.7448000000000001
2017-11-09,0.2991
2017-11-10,0.2734
2017-11-13,-0.6691
2017-11-14,0.1267
2017-11-15,-0.316
2017-11-16,-0.01
2017-11-17,-1.7
2017-11-20,2.645
2017-11-21,-2.3786
2017-11-22,-3.4518
2017-11-24,-4.837
2017-11-27,1.6575
2017-11-28,3.9891
2017-11-29,-0.8038
2017-11-30,-2.7408
2017-12-01,-0.325
2017-12-04,-0.1087
2017-12-05,4.0261
2017-12-06,-0.9623
2017-12-08,-3.4643
2017-12-11,-8.5339
2017-12-12,1.6745999999999999
2017-12-13,-1.0588
2017-12-14,-1.308
2017-12-15,0.7229
2017-12-18,0.4904
2017-12-19,6.654
2017-12-20,0.4464
2017-12-21,-2.2222
2017-12-22,-3.2955
2017-12-26,-3.1727
2017-12-27,0.7282
2017-12-28,0.9639
2017-12-29,-0.716
2018-01-02,1.7656
2018-01-03,2.8712
2018-01-04,-1.9518
2018-01-05,0.2342
2018-01-09,0.9112
2018-01-10,0.4862
2018-01-11,-1.8433000000000002
2018-01-12,-0.3251
2018-01-16,0.0
2018-01-17,-2.2644
2018-01-18,-2.4096
2018-01-19,6.1728
2018-01-22,2.8487999999999998
2018-01-23,3.5613
2018-01-24,-0.655
2018-01-25,-3.2967
2018-01-26,0.3409
2018-01-30,1.9253
2018-01-31,-2.6667
2018-02-01,1.484
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,1.2373
2018-02-08,0.0
2018-02-09,0.5556
2018-02-12,-2.2044
2018-02-13,-0.1186
2018-02-14,-0.3394
2018-02-15,4.3133
2018-02-16,-4.1349
2018-02-20,0.7401
2018-02-21,1.2934999999999999
2018-02-22,-4.3671
2018-02-23,2.0076
2018-02-26,-4.2189
2018-02-27,-1.1905000000000001
2018-02-28,-3.3735
2018-03-01,-0.611
2018-03-06,-1.518
2018-03-07,0.1274
2018-03-08,3.3079
2018-03-09,0.9852
2018-03-12,0.9463
2018-03-13,-2.8583
2018-03-15,-0.5099
2018-03-16,6.075
2018-03-19,4.6842
2018-03-20,1.3114
2018-03-21,-2.7778
2018-03-22,0.0
2018-03-26,1.6
2018-03-28,-7.1991
2018-03-29,3.0303
2018-04-02,2.7412
2018-04-03,-2.668
2018-04-05,3.0705999999999998
2018-04-06,-5.8327
2018-04-11,1.2121
2018-04-12,-2.2754
2018-04-13,2.9412000000000003
2018-04-16,-1.1905000000000001
2018-04-17,0.0
2018-04-18,-1.9830999999999999
2018-04-19,0.6711
2018-04-20,0.5385
2018-04-23,0.1955
2018-04-24,2.5624000000000002
2018-04-25,-5.1007
2018-05-02,0.1245
2018-05-03,-0.3744
2018-05-04,0.4257
2018-05-07,-0.547
2018-05-08,1.875
2018-05-09,0.0368
2018-05-11,-0.6488
2018-05-14,-0.0012
2018-05-17,-1.2346
2018-05-18,2.8738
2018-05-21,-2.7935
2018-05-22,-1.25
2018-05-23,0.0
2018-05-25,0.6329
2018-05-29,0.6289
2018-05-30,-2.375
2018-05-31,-1.0243
2018-06-01,0.9056
2018-06-04,2.5654
2018-06-05,-4.3762
2018-06-06,4.9647
2018-06-08,-7.2206
2018-06-11,8.7248
2018-06-12,-4.321
2018-06-13,1.5484
2018-06-14,-4.9555
2018-06-15,4.1444
2018-06-18,1.1553
2018-06-19,-2.2843
2018-06-20,5.587
2018-06-21,-2.4735
2018-06-22,1.0695000000000001
2018-06-25,-1.3402
2018-06-26,-3.8766
2018-06-28,-1.5697
2018-06-29,2.6642
2018-07-02,-5.9896
2018-07-03,7.6787
2018-07-06,-1.6000999999999999
2018-07-09,-0.5229
2018-07-10,-3.025
2018-07-11,-0.9458
2018-07-12,4.6908
2018-07-13,3.8822
2018-07-16,0.6277
2018-07-17,-0.4588
2018-07-18,-0.7937
2018-07-19,-2.5316
2018-07-20,-1.5415999999999999
2018-07-27,5.5228
2018-07-30,-3.2813
2018-08-01,3.3913
2018-08-02,1.8763
2018-08-03,-6.8859
2018-08-07,3.8557
2018-08-08,3.408
2018-08-09,-1.227
2018-08-10,1.6671
2018-08-13,-3.5947
2018-08-14,-4.7529
2018-08-15,34.2648
2018-08-16,8.5233
2018-08-17,-0.4566
2018-08-20,5.5046
2018-08-21,-3.9130000000000003
2018-08-22,5.8824
2018-08-23,0.8547
2018-08-24,-2.3729
2018-08-27,0.3472
2018-08-28,-0.519
2018-08-29,-1.3043
2018-08-30,-4.4934
2018-08-31,2.3515
2018-09-04,-0.0442
2018-09-05,-0.8115
2018-09-06,2.5455
2018-09-07,-7.1189
2018-09-10,-5.138
2018-09-11,-2.2748
2018-09-12,4.4242
2018-09-13,0.2215
2018-09-14,0.1606
2018-09-17,-2.5143
2018-09-18,2.2795
2018-09-19,1.2481
2018-09-20,2.673
2018-09-21,-1.2251
2018-09-24,4.6512
2018-09-25,1.9259
2018-09-26,10.7558
2018-09-27,-0.2625
2018-09-28,1.9737
2018-10-01,-1.2903
2018-10-02,-1.9607999999999999
2018-10-03,-7.6
2018-10-04,-4.3276
2018-10-05,2.1644
2018-10-08,4.0805
2018-10-09,1.4184
2018-10-10,-8.3916
2018-10-11,5.4962
2018-10-12,1.3025
2018-10-15,-6.1429
2018-10-16,-0.4566
2018-10-17,2.7523
2018-10-18,-3.5074
2018-10-19,-1.3001
2018-10-22,-2.3438
2018-10-23,-4.96
2018-10-24,-1.5993
2018-10-25,-0.0428
2018-10-26,-5.6911000000000005
2018-10-29,0.9074
2018-10-30,1.1007
2018-10-31,3.8035
2018-11-01,4.3702
2018-11-02,-5.5829
2018-11-05,0.5217
2018-11-06,2.0761
2018-11-07,2.8864
2018-11-08,-1.1581
2018-11-09,1.6667
2018-11-12,-2.1328
2018-11-13,-7.8712
2018-11-14,5.3327
2018-11-15,-5.0627
2018-11-16,1.2727
2018-11-19,-2.7612
2018-11-20,-1.0376
2018-11-21,4.4776
2018-11-26,3.3929
2018-11-27,7.6459
2018-11-28,-0.5247
2018-11-29,-1.4516
2018-11-30,-1.4729999999999999
2018-12-03,0.3322
2018-12-04,-2.3179
2018-12-06,0.0
2018-12-07,2.5441000000000003
2018-12-10,-0.8281
2018-12-11,-0.8333
2018-12-12,0.0555
2018-12-13,0.1982
2018-12-14,8.2329
2018-12-17,0.6784
2018-12-18,-3.0
2018-12-19,-1.6653
2018-12-20,7.7419
2018-12-21,-6.4371
2018-12-24,11.04
2018-12-26,-1.0086
2018-12-27,32.3144
2018-12-28,1.6502
2018-12-31,-4.4372
2019-01-02,-2.4915
2019-01-03,-1.8582999999999998
2019-01-04,0.1183
2019-01-07,9.1017
2019-01-08,-18.5265
2019-01-09,1.4628
2019-01-10,3.5387
2019-01-11,-0.038
2019-01-14,3.9635
2019-01-15,12.4239
2019-01-16,-4.6587
2019-01-17,-3.0682
2019-01-18,0.2345
2019-01-22,-0.8187
2019-01-23,1.6509
2019-01-24,-3.7111
2019-01-25,-1.1096
2019-01-28,9.6491
2019-01-29,-3.4444
2019-01-30,0.0
2019-01-31,5.1784
2019-02-01,0.3271
2019-02-04,0.7645
2019-02-05,-2.5974
2019-02-07,-1.6667
2019-02-08,1.9514
2019-02-11,0.3026
2019-02-12,0.0
2019-02-13,-1.6575
2019-02-14,20.1124
2019-02-15,-1.3096
2019-02-19,-10.0474
2019-02-20,6.0063
2019-02-21,2.4851
2019-02-22,4.2677
2019-02-25,1.2093
2019-02-26,-0.4596
2019-02-27,-1.2004
2019-02-28,1.1215
2019-03-01,6.1922
2019-03-04,4.4386
2019-03-05,-5.75
2019-03-06,-0.4421
2019-03-07,2.5755
2019-03-08,0.3463
2019-03-11,6.0397
2019-03-12,-0.3255
2019-03-13,2.2857
2019-03-14,-13.0886
2019-03-15,0.0918
2019-03-18,1.9266
2019-03-19,1.4401
2019-03-20,1.1535
2019-03-21,0.9649
2019-03-22,3.9096
2019-03-25,0.0836
2019-03-26,0.0
2019-03-27,-0.1671
2019-03-28,0.1674
2019-03-29,0.0
2019-04-01,-0.0835
2019-04-02,0.0836
2019-04-03,-5.5138
2019-04-04,5.1282
2019-04-05,-2.8595
2019-04-08,3.6364
2019-04-09,-3.5088
2019-04-10,-5.6277
2019-04-11,6.422
2019-04-12,-0.0862
2019-04-15,-3.9257999999999997
2019-04-16,3.278
2019-04-17,-3.6522
2019-04-18,2.4368
2019-04-22,-2.6432
2019-04-23,1.7195
2019-04-24,4.0925
2019-04-25,-1.5385
2019-04-26,-1.7361
2019-04-29,-0.6184
2019-04-30,3.6444
2019-05-01,2.6587
2019-05-02,3.0075
2019-05-03,15.4501
2019-05-06,8.9568
2019-05-07,-6.5119
2019-05-08,9.4483
2019-05-09,-4.2218
2019-05-10,3.9474
2019-05-13,2.5316
2019-05-14,3.0864
2019-05-15,-5.4192
2019-05-16,0.3482
2019-05-17,2.4606
2019-05-20,-7.6355
2019-05-21,3.2
2019-05-22,-2.3902
2019-05-23,-0.6618
2019-05-24,-6.8621
2019-05-28,-21.3162
2019-05-29,-8.2727
2019-05-30,5.0545
2019-05-31,-9.434
2019-06-03,0.5208
2019-06-04,3.5233
2019-06-05,0.1001
2019-06-06,2.9
2019-06-07,-6.414
2019-06-10,6.0228
2019-06-11,9.2067
2019-06-12,-0.7175
2019-06-13,-10.1174
2019-06-14,-3.4171
2019-06-17,-4.4745
2019-06-18,-0.7625
2019-06-19,-9.549900000000001
2019-06-20,-5.3398
2019-06-21,-0.1282
2019-06-24,0.6418
2019-06-25,-0.6378
2019-06-26,-12.9653
2019-06-27,-4.2773
2019-06-28,10.0154
2019-07-01,6.8627
2019-07-02,0.2621
2019-07-03,4.5752
2019-07-05,-6.625
2019-07-08,-12.3159
2019-07-09,0.1527
2019-07-10,12.6524
2019-07-11,-3.5183
2019-07-12,7.2931
2019-07-15,3.9215999999999998
2019-07-16,2.8931
2019-07-17,9.1687
2019-07-18,0.5599
2019-07-19,-0.3341
2019-07-22,0.5587
2019-07-23,10.0
2019-07-24,3.1313
2019-07-25,1.3712
2019-07-26,-4.058
2019-07-29,-0.6042
2019-07-30,0.2026
2019-07-31,9.8079
2019-08-01,-0.5525
2019-08-02,-0.8333
2019-08-05,-6.3492
2019-08-06,3.6889
2019-08-07,-3.3654
2019-08-08,1.6915
2019-08-09,2.544
2019-08-12,-1.0496
2019-08-13,6.5574
2019-08-14,-4.0724
2019-08-15,-3.9623
2019-08-16,-2.7504999999999997
2019-08-19,-1.0101
2019-08-20,-4.3878
2019-08-21,-0.9605
2019-08-22,-0.1078
2019-08-23,1.5102
2019-08-26,-0.1063
2019-08-27,-4.6809
2019-08-28,0.3348
2019-08-29,-0.1112
2019-08-30,5.7905999999999995
2019-09-03,-2.6316
2019-09-04,-3.4595000000000002
2019-09-05,3.9194
2019-09-06,-4.6336
2019-09-09,-2.4859
2019-09-10,-1.9119000000000002
2019-09-11,1.7128999999999999
2019-09-12,1.626
