ticker,PTAM US Equity
2012-05-16,10.8647
2012-05-17,-9.0
2012-05-18,0.0
2012-05-21,-1.0989
2012-05-22,11.1111
2012-05-23,-10.0
2012-05-24,11.1111
2012-05-25,-9.0
2012-05-29,-3.2967
2012-05-30,-9.0909
2012-05-31,5.0
2012-06-01,9.5238
2012-06-04,-6.5217
2012-06-05,0.0
2012-06-06,9.3023
2012-06-07,-14.8936
2012-06-08,15.0
2012-06-11,-10.8696
2012-06-12,-0.2439
2012-06-13,-14.9144
2012-06-14,-10.9195
2012-06-15,51.6129
2012-06-18,-29.3617
2012-06-19,-6.6265
2012-06-20,-1.6129
2012-06-21,-4.918
2012-06-22,3.4483
2012-06-25,-10.0
2012-06-26,30.7407
2012-06-27,-23.4773
2012-06-28,0.0694
2012-06-29,1.7341
2012-07-02,1.8182
2012-07-03,0.0
2012-07-05,0.0
2012-07-06,10.7143
2012-07-09,-6.4516
2012-07-10,-3.4483
2012-07-11,0.0
2012-07-12,-7.1429
2012-07-13,0.0
2012-07-16,0.0
2012-07-17,30.7692
2012-07-18,0.0
2012-07-19,-17.2426
2012-07-20,-5.8196
2012-07-23,0.0
2012-07-24,-1.8868
2012-07-25,-3.8462
2012-07-26,0.0
2012-07-27,4.0
2012-07-30,-3.8462
2012-08-02,8.0
2012-08-06,-7.4074
2012-08-07,28.0
2012-08-08,-21.875
2012-08-09,0.0
2012-08-10,4.0
2012-08-14,-3.8462
2012-08-15,0.0
2012-08-16,40.0
2012-08-17,-28.5714
2012-08-21,18.0
2012-08-23,-13.5593
2012-08-27,0.0
2012-08-28,0.0
2012-08-30,-1.9607999999999999
2012-08-31,0.0
2012-09-04,-4.0
2012-09-05,-4.1667
2012-09-06,0.0
2012-09-07,0.0
2012-09-10,0.0
2012-09-11,0.0
2012-09-12,-4.3478
2012-09-13,0.0
2012-09-14,2.0455
2012-09-17,-2.0045
2012-09-18,13.6364
2012-09-19,4.0
2012-09-20,-11.538499999999999
2012-09-21,4.3478
2012-09-24,-4.1667
2012-09-25,-21.7391
2012-09-26,38.8889
2012-10-01,-1.65
2012-10-02,-26.7921
2012-10-03,0.0
2012-10-04,0.0
2012-10-05,0.0
2012-10-08,0.0
2012-10-09,11.1111
2012-10-11,5.0
2012-10-12,-9.5238
2012-10-15,5.2632
2012-10-16,-12.5
2012-10-17,14.2857
2012-10-18,-2.5
2012-10-19,-7.6923
2012-10-23,-2.7778
2012-10-24,0.0
2012-10-25,19.0714
2012-10-26,5.5789
2012-10-31,-20.4545
2012-11-01,-2.8571
2012-11-05,-5.8824
2012-11-06,-6.25
2012-11-07,6.6667
2012-11-08,-12.5
2012-11-09,0.0
2012-11-13,0.3571
2012-11-15,-0.3559
2012-11-16,14.2857
2012-11-19,-12.5
2012-11-20,0.0
2012-11-21,0.0
2012-11-23,0.0
2012-11-26,0.0
2012-11-27,0.0
2012-11-29,0.0
2012-11-30,0.0
2012-12-04,0.0
2012-12-07,0.0
2012-12-11,-14.2857
2012-12-12,0.0
2012-12-13,16.6667
2012-12-14,-14.2857
2012-12-17,0.0
2012-12-18,-25.0
2012-12-20,-11.1111
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,-37.5
2013-01-02,102.25
2013-01-04,1.0507
2013-01-07,17.4312
2013-01-10,-49.1667
2013-01-11,31.1475
2013-01-15,37.5
2013-01-16,-8.1818
2013-01-17,-2.9703
2013-01-23,-33.6735
2013-01-24,0.0
2013-01-25,69.2308
2013-01-29,-11.818200000000001
2013-01-31,3.0928
2013-02-01,-20.0
2013-02-04,2.5
2013-02-06,-1.2195
2013-02-07,0.0
2013-02-08,0.0
2013-02-11,4.9383
2013-02-12,1.1764999999999999
2013-02-13,-1.1628
2013-02-14,-4.7059
2013-02-15,0.0
2013-02-19,23.4568
2013-02-20,-1.0
2013-02-22,-19.1919
2013-02-28,0.0
2013-03-04,0.0
2013-03-05,0.0
2013-03-06,-18.75
2013-03-08,-7.6923
2013-03-11,3.3333
2013-03-12,0.0
2013-03-13,45.1613
2013-03-14,33.3333
2013-03-15,-48.3333
2013-03-22,0.0
2013-03-27,0.0
2013-03-28,61.2903
2013-04-03,-4.0
2013-04-05,4.1667
2013-04-10,0.0
2013-04-11,-38.0
2013-04-12,53.2258
2013-04-16,-34.7368
2013-04-17,4.8387
2013-04-22,0.0
2013-04-23,0.0
2013-04-24,-7.6923
2013-04-29,0.0
2013-05-02,0.0
2013-05-06,33.3333
2013-05-07,-25.0
2013-05-09,8.3333
2013-05-10,7.6923
2013-05-13,42.8571
2013-05-15,-10.0
2013-05-21,0.0
2013-05-22,0.0
2013-05-23,0.0
2013-05-24,0.0
2013-05-28,22.2222
2013-06-03,-18.1818
2013-06-04,0.0
2013-06-10,-11.1111
2013-06-11,12.5
2013-06-13,-27.7778
2013-06-14,0.0
2013-06-17,69.2308
2013-06-19,-4.5455
2013-06-20,-38.0952
2013-06-27,0.0
2013-06-28,0.0
2013-07-05,0.0
2013-07-08,7.6923
2013-07-10,-7.1429
2013-07-16,0.0
2013-07-17,3.2692
2013-07-22,-0.1862
2013-07-23,0.0
2013-07-26,4.4776
2013-07-29,0.0
2013-07-30,28.5714
2013-07-31,-22.2222
2013-08-01,0.0
2013-08-05,0.0
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,0.0
2013-08-12,42.8571
2013-08-13,-15.0
2013-08-23,-17.647100000000002
2013-08-26,0.0
2013-09-03,0.0
2013-09-06,-7.1429
2013-09-11,-15.3846
2013-09-17,0.0
2013-09-18,0.0
2013-09-19,0.0
2013-09-20,0.0
2013-10-01,0.0
2013-10-02,0.0
2013-10-04,0.0
2013-10-07,-18.1818
2013-10-09,0.0
2013-10-11,0.0
2013-10-14,0.0
2013-10-17,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-24,0.0
2013-10-30,11.1111
2013-10-31,0.0
2013-11-06,0.0
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,0.0
2013-11-12,0.0
2013-11-13,0.0
2013-11-14,0.0
2013-11-18,60.0
2013-11-21,-37.5
2013-11-27,0.0
2013-12-02,0.0
2013-12-03,0.0
2013-12-05,0.0
2013-12-06,-20.0
2013-12-11,-25.0
2013-12-13,0.0
2013-12-18,0.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-26,-33.3333
2013-12-30,0.0
2013-12-31,0.0
2014-01-08,25.0
2014-01-14,20.0
2014-01-15,33.3333
2014-01-16,25.0
2014-01-22,0.0
2014-01-23,0.0
2014-01-24,-40.0
2014-01-29,66.6667
2014-01-31,-40.0
2014-02-03,0.0
2014-02-12,0.0
2014-02-21,0.0
2014-02-24,0.0
2014-02-28,0.0
2014-03-17,0.0
2014-03-18,0.0
2014-03-19,-15.0
2014-03-24,-15.1961
2014-04-03,-2.8902
2014-04-04,2.9762
2014-04-23,0.0
2014-04-29,0.0
2014-05-05,-2.8902
2014-05-12,0.0
2014-05-16,0.0
2014-05-19,0.0
2014-05-28,0.0
2014-06-02,0.0
2014-06-04,328.5714
2014-06-05,0.0
2014-06-11,-76.6667
2014-06-13,0.0
2014-06-23,328.5714
2014-06-24,0.0
2014-07-02,-76.6667
2014-07-08,0.0
2014-07-10,0.0
2014-07-14,0.0
2014-07-15,0.0
2014-07-16,0.0
2014-07-21,0.0
2014-07-22,0.0
2014-07-28,0.0
2014-08-04,0.0
2014-08-18,27.6786
2014-09-24,-16.0839
2014-10-15,-6.6667
2014-11-11,0.0
2014-11-17,-53.2738
2014-11-18,0.6369
2014-11-19,-0.6329
2014-11-20,0.0
2014-11-28,-28.6624
2014-12-08,0.0
2014-12-09,-28.5714
2014-12-12,0.0
2014-12-15,0.0
2014-12-18,0.0
2014-12-19,0.0
2014-12-22,0.0
2014-12-31,0.0
2015-01-08,13.75
2015-01-13,-8.7912
2015-01-21,0.0
2015-01-22,0.0
2015-02-03,0.0
2015-02-05,0.0
2015-02-09,0.0
2015-02-18,0.0
2015-02-27,0.0
2015-03-03,0.0
2015-03-25,-3.6145
2015-03-31,0.0
2015-04-01,0.0
2015-05-04,40.0
2015-05-06,-28.5714
2015-05-07,0.0
2015-05-08,0.0
2015-05-14,0.0
2015-05-15,0.0
2015-05-19,-20.0
2015-05-21,0.0
2015-05-22,3.125
2015-06-18,-3.0303
2015-06-23,0.0
2015-06-26,-12.5
2015-07-01,0.0
2015-07-02,0.0
2015-07-14,0.0
2015-07-15,0.0
2015-07-17,14.2857
2015-08-04,-12.5
2015-08-13,0.0
2015-08-19,0.0
2015-08-27,0.0
2015-08-28,0.0
2015-08-31,0.0
2015-09-08,-23.2143
2015-09-09,11.6279
2015-09-10,-16.6667
2015-09-25,20.0
2015-10-05,-29.1667
2015-10-07,0.0
2015-10-27,0.0
2015-11-02,0.0
2015-11-06,-5.8824
2015-11-09,0.0
2015-11-10,9.375
2015-11-11,-8.5714
2015-11-13,0.0
2015-11-23,25.0
2015-11-27,-20.0
2015-12-01,0.0
2015-12-02,0.0
2015-12-04,0.0
2015-12-11,0.0
2015-12-15,0.0
2015-12-16,0.0
2015-12-18,0.0
2015-12-29,0.0
2015-12-31,0.0
2016-01-15,0.0
2016-01-27,0.0
2016-01-29,0.0
2016-02-02,0.0
2016-02-12,0.0
2016-02-23,0.0
2016-03-08,0.0
2016-03-21,0.0
2016-04-04,0.0
2016-04-08,0.0
2016-04-11,0.0
2016-04-25,0.0
2016-04-26,0.0
2016-05-03,-15.625
2016-05-10,0.0
2016-05-12,77.7778
2016-05-13,0.0
2016-05-18,29.1667
2016-05-23,-56.4516
2016-06-06,0.0
2016-06-08,-3.7037
2016-06-10,0.0
2016-06-29,0.0
2016-07-06,0.0
2016-07-07,3.8462
2016-07-28,129.6296
2016-08-09,-58.0645
2016-09-08,0.0
2016-09-15,11.538499999999999
2016-09-26,-10.3448
2016-09-27,0.0
2016-11-01,30.7692
2016-11-10,82.3529
2016-11-11,-1.6129
2016-11-21,-21.3115
2016-11-25,45.8333
2016-11-30,-7.1429
2016-12-01,-13.8462
2016-12-06,0.0
2016-12-12,3.5714
2016-12-19,-67.2414
2016-12-20,-31.5789
2016-12-21,38.4615
2016-12-22,-22.2222
2016-12-23,-21.4286
2016-12-28,9.0909
2016-12-30,-8.3333
2017-01-09,0.0
2017-01-12,-18.1818
2017-01-13,11.1111
2017-01-18,10.0
2017-01-24,0.0
2017-01-26,-45.4545
2017-01-30,166.6667
2017-01-31,-12.5
2017-02-09,-57.1429
2017-02-13,0.0
2017-02-23,266.6667
2017-02-24,154.5455
2017-02-27,-42.8571
2017-02-28,-6.25
2017-03-01,-40.0
2017-03-02,-11.1111
2017-03-06,0.0
2017-03-07,-12.5
2017-03-10,-21.4286
2017-03-14,90.9091
2017-03-15,-38.0952
2017-03-16,38.4615
2017-03-17,388.8889
2017-03-20,-2.2727
2017-03-21,0.0
2017-03-22,-22.093
2017-03-24,-16.4179
2017-03-27,71.4286
2017-03-28,-40.625
2017-03-29,-15.7895
2017-03-30,0.0
2017-03-31,4.1667
2017-04-04,-14.0
2017-04-05,0.0
2017-04-07,37.2093
2017-04-10,30.5085
2017-04-11,-41.5584
2017-04-12,6.6667
2017-04-13,-27.0833
2017-04-18,-2.8571
2017-04-19,0.0
2017-04-24,-5.8824
2017-04-25,6.25
2017-04-26,26.4706
2017-05-02,-32.5581
2017-05-03,58.6207
2017-05-04,0.0
2017-05-18,-41.3043
2017-05-23,70.3704
2017-05-30,-41.3043
2017-06-02,-11.1111
2017-06-06,-33.3333
2017-06-19,20.0
2017-06-21,13.3333
2017-06-22,113.2353
2017-06-23,-20.6897
2017-06-28,8.6957
2017-06-30,0.0
2017-07-12,0.0
2017-07-14,0.0
2017-07-17,0.0
2017-07-24,0.0
2017-07-25,4.6
2017-07-28,-42.6386
2017-07-31,46.6667
2017-08-01,-4.5455
2017-08-02,-33.3333
2017-08-03,-21.4286
2017-08-08,-18.1818
2017-08-09,0.0
2017-08-11,14.4444
2017-08-14,-2.9126
2017-08-15,-30.0
2017-08-18,185.7143
2017-08-21,50.0
2017-08-24,-33.3333
2017-09-05,-36.0
2017-09-06,14.1406
2017-09-08,-11.0198
2017-09-18,223.0769
2017-09-19,7.1429
2017-09-20,-26.6667
2017-09-22,-36.3636
2017-09-25,138.0952
2017-09-26,-2.0
2017-09-29,-48.9796
2017-10-03,-24.0
2017-10-09,5.2632
2017-10-12,-15.0
2017-10-13,0.0
2017-10-17,-5.8824
2017-10-26,6.25
2017-10-30,0.0
2017-11-03,0.0
2017-11-06,0.0
2017-11-10,-5.8824
2017-11-15,6.25
2017-11-20,-5.8824
2017-11-21,28.125
2017-11-22,-21.9512
2017-11-27,68.75
2017-11-28,27.7778
2017-11-29,-13.0435
2017-11-30,0.0
2017-12-04,50.0
2017-12-05,-28.8889
2017-12-06,3.125
2017-12-12,-9.0909
2017-12-14,0.0
2017-12-15,-13.3333
2017-12-18,0.0
2017-12-19,130.7692
2017-12-20,-6.6667
2017-12-21,25.0
2017-12-22,-30.0
2017-12-27,22.449
2017-12-28,0.0
2017-12-29,-8.3333
2018-01-03,-9.0909
2018-01-08,0.0
2018-01-09,58.0
2018-01-10,1.2658
2018-01-11,-2.5
2018-01-12,-29.4872
2018-01-17,14.5455
2018-01-19,26.9841
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,-6.25
2018-01-25,-2.6667
2018-01-26,-18.3562
2018-02-01,9.0604
2018-02-05,0.0
2018-02-08,-12.461500000000001
2018-02-09,-29.7012
2018-02-14,0.0
2018-02-26,0.0
2018-03-05,0.0
2018-03-06,-22.5
2018-03-13,0.0
2018-03-14,61.2903
2018-03-22,-36.0
2018-03-26,-3.125
2018-03-29,0.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,-35.4839
2018-04-05,5.0
2018-04-06,7.1429
2018-04-10,73.3333
2018-04-12,-20.5128
2018-04-20,58.0645
2018-04-27,-8.1633
2018-05-10,0.0
2018-05-11,-29.1111
2018-05-15,-5.9561
2018-05-16,0.0
2018-05-21,0.0
2018-05-29,0.0
2018-05-31,60.3333
2018-06-01,-6.4449
2018-06-07,0.0
2018-06-12,33.3333
2018-06-20,1.6667
2018-06-22,-16.3934
2018-07-02,0.0
2018-07-05,0.0
2018-07-12,0.0
2018-07-16,-1.9607999999999999
2018-07-26,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-03,30.0
2018-08-09,-35.3846
2018-08-17,0.0
2018-08-27,-0.2381
2018-08-28,-26.0143
2018-08-30,0.0
2018-09-13,1.9355
2018-09-14,-0.6329
2018-09-20,-1.2739
2018-09-24,12.9032
2018-09-27,-11.4286
2018-10-01,0.0
2018-10-04,-6.4516
2018-10-05,3.4483
2018-10-08,-6.6667
2018-10-11,-28.5714
2018-10-12,0.0
2018-10-16,0.0
2018-10-17,-15.0
2018-10-19,0.0
2018-10-23,-11.7647
2018-10-24,0.0
2018-10-29,-20.0
2018-11-07,41.6667
2018-11-08,17.647100000000002
2018-11-12,115.0
2018-11-13,-30.2326
2018-11-14,-16.6667
2018-11-15,32.0
2018-11-16,21.2121
2018-11-19,-25.0
2018-11-20,0.0
2018-11-21,-30.0
2018-11-27,0.0
2018-11-28,61.9048
2018-11-29,-5.8824
2018-12-06,-37.5
2018-12-10,25.0
2018-12-11,-20.0
2018-12-13,50.0
2018-12-19,0.0
2018-12-20,-33.3333
2018-12-21,0.0
2018-12-31,-10.0
2019-01-02,38.8889
2019-01-08,10.8
2019-01-09,4.6931
2019-01-10,20.6897
2019-01-16,2.8571
2019-01-17,0.0
2019-01-23,2.7778
2019-01-25,2.7027
2019-01-28,31.5789
2019-01-29,0.0
2019-01-31,0.0
2019-02-01,0.0
2019-02-04,0.0
2019-02-06,20.0
2019-02-11,-16.6667
2019-02-14,20.0
2019-02-15,-35.0
2019-02-19,53.8462
2019-02-21,-3.5
2019-02-25,3.6269
2019-02-26,6.6667
2019-02-27,36.0156
2019-02-28,-8.0988
2019-03-01,11.25
2019-03-04,0.0
2019-03-05,-32.5843
2019-03-08,-33.3333
2019-03-11,-25.0
2019-03-12,0.0
2019-03-13,2.6667
2019-03-14,0.6494
2019-03-15,61.2903
2019-03-18,6.0
2019-03-20,-43.3962
2019-03-22,0.3333
2019-03-25,49.5017
2019-03-26,11.1111
2019-03-28,0.0
2019-04-01,0.0
2019-04-02,-40.0
2019-04-05,53.3333
2019-04-09,-34.7826
2019-04-10,53.3333
2019-04-11,-2.1739
2019-04-17,11.1111
2019-04-18,-6.0
2019-04-29,-36.1702
2019-04-30,50.0
2019-05-03,13.3333
2019-05-06,-1.9607999999999999
2019-05-07,0.0
2019-05-09,-20.0
2019-05-10,-22.5
2019-05-13,25.8065
2019-05-14,-20.5128
2019-05-15,0.0
2019-05-20,3.2258
2019-05-28,109.8437
2019-05-31,-4.691
2019-06-07,-50.0
2019-06-12,-3.125
2019-06-13,-3.2258
2019-06-14,-16.6667
2019-06-17,76.0
2019-06-20,0.0
2019-06-26,-29.5455
2019-06-28,54.8387
2019-07-01,-35.4167
2019-07-02,170.9677
2019-07-03,-13.0952
2019-07-05,-16.1096
2019-07-08,-18.354
2019-07-09,40.64
2019-07-10,-14.6758
2019-07-11,31.6667
2019-07-12,-13.2911
2019-07-15,16.7883
2019-07-16,0.0
2019-07-17,-1.25
2019-07-18,39.2405
2019-07-19,133.6364
2019-07-22,127.2374
2019-07-23,-11.4726
2019-07-24,-46.8085
2019-07-25,-5.8182
2019-07-26,27.4131
2019-07-29,36.3636
2019-07-30,-10.8556
2019-07-31,-6.5188
2019-08-01,-22.4
2019-08-02,9.9656
2019-08-05,10.625
2019-08-06,-7.9435
2019-08-07,7.2174
2019-08-08,-12.1351
2019-08-09,5.8632
2019-08-12,0.0
2019-08-13,-36.9231
2019-08-14,-7.8049
2019-08-15,12.6984
2019-08-16,2.8169
2019-08-19,-24.2009
2019-08-20,20.4819
2019-08-21,-23.75
2019-08-22,-4.918
2019-08-23,31.0345
2019-08-26,57.8947
2019-08-27,-21.6667
2019-08-28,0.2553
2019-08-29,-19.3548
2019-08-30,57.8947
2019-09-03,-20.0
2019-09-04,-12.7083
2019-09-05,43.1981
2019-09-06,-17.9
2019-09-09,1.5022
2019-09-10,-26.0
2019-09-11,17.5676
2019-09-12,5.5632
2019-09-13,-30.3136
2019-09-16,56.25
2019-09-17,16.0
2019-09-18,-41.3793
2019-09-19,14.7059
2019-09-20,-7.6923
2019-09-24,-5.5556
2019-09-25,-12.6471
2019-09-26,7.7440999999999995
2019-09-27,24.375
2019-09-30,-0.2513
2019-10-01,-5.7935
2019-10-02,5.3476
2019-10-03,-0.5076
2019-10-04,50.2551
2019-10-07,-1.528
2019-10-08,-22.7586
2019-10-09,1.3393
2019-10-10,-14.0969
2019-10-11,12.3077
2019-10-16,-4.1096
2019-10-17,1.9048
2019-10-18,-0.4673
2019-10-21,0.0
2019-10-22,-23.9437
2019-10-23,-1.2346
2019-10-24,6.25
2019-10-25,-17.647100000000002
2019-10-28,-1.4285999999999999
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,2.8986
2019-11-01,0.0
2019-11-04,-4.2254
2019-11-05,0.0
2019-11-07,24.2647
2019-11-08,-20.1183
2019-11-12,18.5185
2019-11-13,-15.625
2019-11-14,0.0
2019-11-15,-31.8519
2019-11-18,46.7391
2019-11-19,-25.9259
2019-11-21,0.0
2019-11-26,9.9
2019-12-03,-18.1074
2019-12-05,-5.3333
2019-12-06,24.3545
2019-12-09,1.1798
2019-12-10,-23.5075
2019-12-11,0.0
2019-12-12,17.6829
2019-12-16,-8.8912
2019-12-17,23.9763
2019-12-18,-23.8532
2019-12-20,6.0241
2019-12-23,4.5455
2019-12-26,52.1739
2019-12-27,-0.7143
2019-12-30,-33.0935
2020-01-02,60.2151
2020-01-06,-28.1879
2020-01-07,5.6075
2020-01-08,1.7699
2020-01-09,29.5652
2020-01-10,-23.4899
2020-01-13,0.0
2020-01-15,-12.3684
2020-01-16,-6.9069
2020-01-17,0.0
2020-01-22,-3.2258
2020-01-23,32.2222
2020-01-24,0.0
2020-01-27,-18.8824
2020-01-28,23.2777
2020-01-31,-46.2185
2020-02-03,21.875
2020-02-04,-3.8462
2020-02-05,-13.3333
2020-02-07,-7.6923
2020-02-10,8.3333
2020-02-20,-7.6923
2020-02-21,9.0
2020-02-26,-8.2569
2020-02-27,8.3333
2020-02-28,15.3846
2020-03-02,4.0
2020-03-03,-1.9231
2020-03-10,0.0
2020-03-12,-3.9215999999999998
2020-03-13,-18.3673
2020-03-17,0.0
2020-03-18,-8.3333
2020-03-19,69.0909
2020-03-23,-43.0108
2020-03-25,0.0
2020-03-26,1.8868
2020-04-01,-3.7037
2020-04-07,5.7692
2020-04-08,69.0909
2020-04-09,-40.8602
2020-04-13,0.0
2020-04-20,7.2727
2020-04-21,49.1525
2020-04-22,-1.1364
2020-04-23,-16.092
2020-04-24,-31.5068
2020-04-27,30.0
2020-04-28,7.6923
2020-04-29,20.0
2020-04-30,-34.5238
2020-05-01,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-15,27.2727
2020-05-18,-21.4286
2020-05-21,1.8182
2020-05-22,-1.7856999999999998
2020-05-26,0.0
2020-05-28,0.0
2020-06-01,0.0
2020-06-03,28.1818
2020-06-04,-21.9858
2020-06-05,27.2727
2020-06-09,0.0
2020-06-12,21.4286
2020-06-18,0.0
2020-06-23,0.0
2020-06-26,0.0
2020-06-29,1.1764999999999999
2020-06-30,2.907
2020-07-08,-38.9831
2020-07-10,39.8148
2020-07-13,-28.4768
2020-07-14,48.1481
2020-07-15,27.5
2020-07-21,0.4902
2020-07-24,24.878
2020-07-27,-21.4844
2020-07-28,24.3781
2020-07-31,-39.2
