ticker,IPTV US Equity
2002-07-31,0.0
2002-08-05,0.0
2002-09-18,0.0
2002-09-23,0.0
2002-09-30,0.0
2002-10-30,0.0
2002-11-01,0.0
2002-12-27,0.0
2002-12-31,0.0
2003-01-09,0.0
2003-01-13,7900.0
2003-01-23,-98.75
2003-01-30,0.0
2003-02-12,0.0
2003-02-20,7900.0
2003-02-24,-98.75
2003-03-03,7900.0
2003-03-20,0.0
2003-04-22,-99.95
2003-05-28,0.0
2003-05-29,23900.0
2003-06-02,233.3333
2003-06-05,-99.875
2003-06-27,0.0
2003-07-08,159900.0
2003-08-07,25.0
2003-08-12,-80.0
2003-09-05,0.0
2003-09-10,-99.75
2003-12-17,0.0
2004-10-11,7900.0
2004-10-12,0.0
2004-11-29,400.0
2004-11-30,0.0
2004-12-06,0.0
2005-01-18,2900.0
2005-01-19,-66.6667
2005-01-24,20.0
2005-01-26,-16.6667
2005-02-01,10.0
2005-02-04,81.8182
2005-02-08,20.0
2005-02-09,0.8333
2005-02-10,-9.0909
2005-02-11,35.4545
2005-02-14,17.4497
2005-02-15,-8.5714
2005-02-16,-12.5
2005-02-17,10.7143
2005-02-18,-1.9355
2005-02-23,0.0
2005-03-03,-1.3158
2005-03-10,0.0
2005-03-14,0.0
2005-03-15,-66.6667
2005-03-21,200.0
2005-04-01,-83.3333
2005-04-04,500.0
2005-04-06,0.0
2005-04-07,-0.6667
2005-04-11,-1.3423
2005-04-12,-82.9932
2005-04-13,420.0
2005-04-20,-3.8462
2005-04-22,-56.0
2005-04-25,83.6364
2005-04-27,-55.4455
2005-04-29,166.6667
2005-05-10,8.3333
2005-05-11,-3.8462
2005-05-16,12.0
2005-05-18,-46.4286
2005-05-23,34.6667
2005-06-03,0.0
2005-06-09,-0.9901
2005-06-10,-1.0
2005-07-25,-24.2424
2005-08-08,0.0
2005-08-16,-32.0
2005-09-12,0.0
2005-09-19,0.0
2005-09-23,-3.9215999999999998
2005-09-26,0.0
2005-10-07,2.0408
2005-11-10,-40.0
2005-11-11,0.0
2005-11-23,0.0
2005-12-14,0.0
2005-12-29,0.0
2006-01-09,70.0
2006-01-30,0.0
2006-02-02,-58.8235
2006-02-06,0.0
2006-03-15,9.5238
2006-03-23,121.7391
2006-03-24,98.0392
2006-03-29,-45.5446
2006-04-05,12.7273
2006-04-07,-3.2258
2006-04-10,3.3333
2006-04-17,-8.0645
2006-04-18,-10.526299999999999
2006-04-24,0.0
2006-05-16,9.8039
2006-05-19,-28.5714
2006-05-24,-47.5
2006-06-02,-4.7619
2006-06-09,-10.0
2006-06-14,0.0
2006-06-16,11.1111
2006-06-21,0.0
2006-06-22,-50.0
2006-06-23,-20.0
2006-07-17,-25.0
2006-08-14,0.0
2006-09-12,0.0
2006-09-19,66.6667
2006-09-28,-30.0
2006-10-03,0.0
2006-10-06,0.0
2006-10-11,0.0
2006-10-20,0.0
2006-10-24,0.0
2006-10-25,-14.2857
2006-10-30,-75.0
2007-03-09,8.3333
2007-03-22,670.0
2007-03-26,0.0
2007-04-09,-50.05
2007-04-12,0.0
2007-04-17,0.0
2007-08-14,-75.0
2007-09-28,1000.0
2007-10-11,-90.5455
2007-10-12,-22.3077
2007-10-18,0.0
2007-10-24,390.099
2007-10-25,-59.596
2007-10-26,-37.5
2007-10-29,60.0
2007-10-31,0.0
2007-11-01,-0.5
2007-11-02,-34.6734
2007-11-05,-2.3077
2007-11-06,0.0
2007-11-07,-5.5118
2007-11-09,20.0
2007-11-16,-16.6667
2007-11-19,-15.8333
2007-11-20,-30.6931
2007-11-21,78.5714
2007-11-23,-4.0
2007-11-26,0.0
2007-11-27,-0.8333
2007-11-28,-6.7227
2007-11-29,-9.9099
2007-11-30,-40.0
2007-12-03,-1.6667
2007-12-04,0.0
2007-12-05,1.6949
2007-12-06,-15.0
2007-12-07,5.8824
2007-12-10,46.2963
2007-12-11,-24.0506
2007-12-12,0.0
2007-12-18,-63.3333
2007-12-19,4.5455
2007-12-20,91.3043
2007-12-27,-31.8182
2007-12-28,-50.0
2007-12-31,120.0
2008-01-02,-42.4242
2008-01-03,5.2632
2008-01-04,-5.0
2008-01-07,-21.0526
2008-01-08,26.6667
2008-01-09,-5.2632
2008-01-10,22.2222
2008-01-11,-9.0909
2008-01-14,-15.0
2008-01-15,5.8824
2008-01-16,-5.5556
2008-01-17,5.8824
2008-01-18,0.0
2008-01-22,0.0
2008-01-23,0.0
2008-01-24,0.0
2008-01-25,27.7778
2008-01-28,21.7391
2008-01-29,21.4286
2008-01-31,-44.1176
2008-02-01,-5.2632
2008-02-04,11.1111
2008-02-05,0.0
2008-02-13,-35.0
2008-02-14,7.6923
2008-02-20,42.8571
2008-02-22,0.0
2008-02-25,30.0
2008-02-26,-42.3077
2008-02-28,33.3333
2008-02-29,0.0
2008-03-04,-45.0
2008-03-05,45.4545
2008-03-06,12.5
2008-03-10,-11.1111
2008-03-11,12.5
2008-03-13,-22.2222
2008-03-14,0.0
2008-03-18,-35.7143
2008-03-19,11.1111
2008-03-25,-10.0
2008-03-26,11.1111
2008-03-27,-10.0
2008-03-28,0.0
2008-04-01,0.0
2008-04-02,0.0
2008-04-04,66.6667
2008-04-07,0.0
2008-04-08,0.0
2008-04-09,-13.3333
2008-04-14,0.0
2008-04-15,-15.3846
2008-04-16,0.0
2008-04-21,4.5455
2008-04-22,-4.3478
2008-04-23,27.2727
2008-04-24,0.0
2008-04-25,0.0
2008-04-28,0.0
2008-04-29,0.0
2008-04-30,0.0
2008-05-01,-7.1429
2008-05-02,-7.6923
2008-05-05,-16.6667
2008-05-06,0.0
2008-05-07,-5.0
2008-05-15,5.2632
2008-05-16,-5.0
2008-05-19,-26.3158
2008-05-20,7.1429
2008-06-02,-6.6667
2008-06-03,14.2857
2008-06-06,-12.5
2008-06-09,0.0
2008-06-16,0.0
2008-06-17,-14.2857
2008-06-19,-33.3333
2008-06-20,0.0
2008-06-24,0.0
2008-06-27,-25.0
2008-07-08,-16.6667
2008-07-09,-40.0
2008-07-17,0.0
2008-07-21,6.6667
2008-07-30,0.0
2008-08-29,118.75
2008-09-02,0.0
2008-09-04,-14.2857
2008-09-15,-50.0
2008-09-16,-60.0
2008-09-18,66.6667
2008-09-19,50.0
2008-10-01,-6.6667
2008-10-03,0.0
2008-10-06,-50.0
2008-10-08,0.0
2008-10-13,114.2857
2008-10-14,0.0
2008-10-20,0.0
2008-10-21,0.0
2008-10-24,0.0
2008-10-28,0.0
2008-10-30,0.0
2008-11-17,66.6667
2008-11-18,0.0
2008-11-21,20.0
2008-11-24,0.0
2008-11-25,0.0
2008-12-01,0.0
2008-12-09,0.0
2008-12-12,0.0
2009-01-05,-33.3333
2009-01-06,0.0
2009-04-22,-60.0
2009-04-27,150.0
2009-05-18,0.0
2009-06-15,-60.0
2009-06-19,1025.0
2009-07-08,-88.8889
2009-08-05,0.0
2009-09-03,200.0
2009-09-25,66.6667
2009-10-01,0.0
2009-10-02,90.0
2009-10-12,-52.6316
2009-11-11,-77.7778
2009-11-18,0.0
2009-12-04,0.0
2009-12-08,0.0
2009-12-24,0.0
2009-12-30,300.0
2009-12-31,12.5
2010-01-04,-11.1111
2010-01-05,125.0
2010-01-06,-11.1111
2010-01-07,-31.25
2010-01-11,0.0
2010-01-14,-36.3636
2010-01-15,-14.2857
2010-01-21,-33.3333
2010-01-27,0.0
2010-02-16,0.0
2010-02-17,0.0
2010-02-22,-25.0
2010-03-04,33.3333
2010-03-16,0.0
2010-03-23,-50.0
2010-04-05,0.0
2010-04-06,-78.75
2010-04-08,64.7059
2010-04-29,757.1429
2010-04-30,116.6667
2010-05-03,7.6923
2010-05-04,0.0
2010-05-05,14.2857
2010-05-06,-12.5
2010-05-07,-14.2857
2010-05-11,0.0
2010-05-12,-33.3333
2010-05-18,0.0
2010-05-19,0.0
2010-05-24,-50.0
2010-05-26,50.0
2010-06-15,-33.3333
2010-06-17,0.0
2010-06-29,0.0
2010-07-12,50.0
2010-08-06,0.0
2010-08-11,-16.6667
2010-09-16,20.0
2010-09-21,0.0
2010-10-01,0.0
2010-10-08,-16.6667
2010-11-04,0.0
2010-11-08,0.0
2010-11-10,0.0
2010-11-11,0.0
2010-11-18,20.0
2010-11-22,-16.6667
2010-12-03,20.0
2010-12-07,-33.3333
2010-12-09,0.0
2011-01-05,-25.0
2011-01-06,-33.3333
2011-03-02,0.0
2011-03-07,200.0
2011-03-09,0.0
2011-03-10,-66.6667
2011-03-11,200.0
2011-04-14,-66.6667
2011-04-19,-30.0
2011-04-25,-14.2857
2011-05-02,66.6667
2011-06-15,150.0
2011-06-16,-40.0
2011-06-24,0.0
2011-07-07,0.0
2011-07-11,0.0
2011-07-20,0.0
2011-07-21,0.0
2011-08-16,0.0
2011-08-17,0.0
2011-09-23,-33.3333
2011-10-12,200.0
2011-10-24,-66.6667
2011-11-28,200.0
2011-11-30,0.0
2011-12-07,0.0
2011-12-08,-30.0
2011-12-13,-52.381
2011-12-21,150.0
2011-12-22,-68.0
2011-12-27,-62.5
2011-12-28,133.3333
2012-01-13,-50.0
2012-02-08,96.4286
2012-02-09,1.8182
2012-02-15,0.0
2012-02-21,0.0
2012-02-27,140.1786
2012-03-07,0.0
2012-03-12,0.0
2012-03-13,-28.6245
2012-04-25,0.0
2012-11-30,-16.6667
2014-11-05,-98.75
2015-04-28,0.0
