ticker,MXL US Equity
2010-08-11,-3.0273
2010-08-12,-1.4099
2010-08-13,-0.4086
2010-08-16,5.4359
2010-08-17,-0.0973
2010-08-18,-0.6816
2010-08-19,-4.1176
2010-08-20,4.3967
2010-08-23,6.4643
2010-08-24,-4.9678
2010-08-25,2.8074
2010-08-26,-2.0716
2010-08-27,16.7308
2010-08-30,-6.2603
2010-08-31,0.1757
2010-09-01,2.9825
2010-09-02,-2.4702
2010-09-03,0.4367
2010-09-07,-1.8260999999999998
2010-09-08,0.0886
2010-09-09,0.0
2010-09-10,2.1239
2010-09-13,3.3795
2010-09-14,1.5926
2010-09-15,3.9604
2010-09-16,1.3492
2010-09-17,-2.7408
2010-09-20,-0.8857
2010-09-21,-5.2803
2010-09-22,-3.0875
2010-09-23,-3.0973
2010-09-24,2.8311
2010-09-27,-0.8881
2010-09-28,0.7168
2010-09-29,2.5801
2010-09-30,-2.6886
2010-10-01,-0.1783
2010-10-04,1.4285999999999999
2010-10-05,-11.707699999999999
2010-10-06,-2.2931
2010-10-07,1.2245
2010-10-08,0.7056
2010-10-11,-1.6004
2010-10-12,0.5074
2010-10-13,1.2146
2010-10-14,-0.1
2010-10-15,-0.2002
2010-10-18,0.3009
2010-10-19,0.1
2010-10-20,-0.7992
2010-10-21,2.6183
2010-10-22,0.6869
2010-10-25,-0.3899
2010-10-26,0.2935
2010-10-27,0.0
2010-10-28,2.439
2010-10-29,-0.5714
2010-11-01,-3.6398
2010-11-02,-0.5964
2010-11-03,8.5
2010-11-04,-0.9217
2010-11-05,-1.9535
2010-11-08,-3.7951
2010-11-09,-0.6903
2010-11-10,0.3972
2010-11-11,2.8684
2010-11-12,0.0962
2010-11-15,0.3842
2010-11-16,-3.3493
2010-11-17,0.0
2010-11-18,0.396
2010-11-19,0.789
2010-11-22,1.3699
2010-11-23,-1.2548
2010-11-24,1.3685
2010-11-26,0.1929
2010-11-29,1.0587
2010-11-30,2.2857
2010-12-01,1.3966
2010-12-02,0.9183
2010-12-03,0.6369
2010-12-06,-4.0687
2010-12-07,4.4298
2010-12-08,-2.0758
2010-12-09,-0.1843
2010-12-10,-0.0923
2010-12-13,-0.4621
2010-12-14,-0.7428
2010-12-15,-1.7774
2010-12-16,0.8571
2010-12-17,-1.2276
2010-12-20,-0.6692
2010-12-21,-1.2511999999999999
2010-12-22,-0.0975
2010-12-23,-2.0488
2010-12-27,3.0876
2010-12-28,-2.029
2010-12-29,1.3807
2010-12-30,0.8755
2010-12-31,3.7608
2011-01-03,1.2082
2011-01-04,-0.1837
2011-01-05,0.276
2011-01-06,-1.0092
2011-01-07,1.8536000000000001
2011-01-10,8.9172
2011-01-11,0.0
2011-01-12,0.919
2011-01-13,4.4702
2011-01-14,-0.6339
2011-01-18,-1.8340999999999998
2011-01-19,-4.9553
2011-01-20,-3.5042999999999997
2011-01-21,-1.9485999999999999
2011-01-24,0.542
2011-01-25,-0.8086
2011-01-26,1.9928
2011-01-27,0.7993
2011-01-28,-2.2907
2011-01-31,0.6312
2011-02-01,1.3441
2011-02-02,0.2653
2011-02-03,0.1764
2011-02-04,0.6162
2011-02-07,4.4619
2011-02-08,-7.2864
2011-02-09,-1.5356999999999998
2011-02-10,0.8257
2011-02-11,4.1856
2011-02-14,-0.786
2011-02-15,0.5282
2011-02-16,-0.2627
2011-02-17,-2.3705
2011-02-18,-0.4496
2011-02-22,-4.6974
2011-02-23,0.0
2011-02-24,-0.4739
2011-02-25,2.0952
2011-02-28,-1.8657
2011-03-01,-3.5171
2011-03-02,2.5616
2011-03-03,-4.8991
2011-03-04,-3.6364
2011-03-07,2.2013
2011-03-08,1.0256
2011-03-09,-0.3046
2011-03-10,-4.0733
2011-03-11,0.0
2011-03-14,-2.9724
2011-03-15,-1.7505
2011-03-16,-1.6703999999999999
2011-03-17,-6.2288
2011-03-18,-2.4154999999999998
2011-03-21,1.9802
2011-03-22,-2.1845
2011-03-23,0.6203
2011-03-24,0.4932
2011-03-25,-0.7362
2011-03-28,-4.0791
2011-03-29,0.1289
2011-03-30,6.6924
2011-03-31,-1.4475
2011-04-01,0.612
2011-04-04,-3.7713
2011-04-05,4.4248
2011-04-06,2.7845
2011-04-07,-1.2955999999999999
2011-04-08,0.0
2011-04-11,-2.5060000000000002
2011-04-12,-3.06
2011-04-13,0.2525
2011-04-14,0.7557
2011-04-15,0.875
2011-04-18,-3.0979
2011-04-19,-0.2558
2011-04-20,2.3077
2011-04-21,0.8772
2011-04-25,-1.2422
2011-04-26,1.7610000000000001
2011-04-27,0.0
2011-04-28,-1.9778
2011-04-29,18.4111
2011-05-02,-2.9819
2011-05-03,-2.6345
2011-05-04,0.0
2011-05-05,0.1127
2011-05-06,2.4775
2011-05-09,-2.6374
2011-05-10,2.7088
2011-05-11,-1.5385
2011-05-12,-0.3348
2011-05-13,-0.224
2011-05-16,-0.6734
2011-05-17,-0.565
2011-05-18,2.5
2011-05-19,0.5543
2011-05-20,-0.9923
2011-05-23,0.5568
2011-05-24,-0.9967
2011-05-25,0.3356
2011-05-26,-0.4459
2011-05-27,1.1198
2011-05-31,0.8859
2011-06-01,-1.7563
2011-06-02,2.5698
2011-06-03,-1.9607999999999999
2011-06-06,1.5556
2011-06-07,2.2976
2011-06-08,-2.6738
2011-06-09,-0.4396
2011-06-10,1.766
2011-06-13,-0.7592
2011-06-14,1.8578999999999999
2011-06-15,-2.2532
2011-06-16,0.9879
2011-06-17,-2.2826
2011-06-20,-0.8899
2011-06-21,0.2245
2011-06-22,-4.5913
2011-06-23,-2.5822000000000003
2011-06-24,2.1687
2011-06-27,-0.7075
2011-06-28,1.7814999999999999
2011-06-29,1.0502
2011-06-30,0.0
2011-07-01,6.582
2011-07-05,-3.0336
2011-07-06,-2.7933
2011-07-07,-0.3448
2011-07-08,-0.9227
2011-07-11,-2.4447
2011-07-12,-5.8473
2011-07-13,0.6337
2011-07-14,-4.0302
2011-07-15,-3.2808
2011-07-18,-1.2212
2011-07-19,1.0989
2011-07-20,-0.2717
2011-07-21,-0.1362
2011-07-22,0.8186
2011-07-25,-1.8944999999999999
2011-07-26,-2.2069
2011-07-27,-1.6925
2011-07-28,-2.8693999999999997
2011-07-29,-1.7725
2011-08-01,-8.1203
2011-08-02,-3.928
2011-08-03,-1.0221
2011-08-04,-5.5077
2011-08-05,6.1931
2011-08-08,-15.952
2011-08-09,2.449
2011-08-10,0.0
2011-08-11,2.988
2011-08-12,-1.354
2011-08-15,12.1569
2011-08-16,-5.7692
2011-08-17,5.7514
2011-08-18,-7.0175
2011-08-19,-0.7547
2011-08-22,0.9506
2011-08-23,4.8964
2011-08-24,2.1544
2011-08-25,-3.3392
2011-08-26,0.3636
2011-08-29,8.6957
2011-08-30,-0.5
2011-08-31,-3.6851000000000003
2011-09-01,-5.7391
2011-09-02,-2.952
2011-09-06,0.7605
2011-09-07,11.5094
2011-09-08,-2.3689
2011-09-09,-0.6932
2011-09-12,10.4712
2011-09-13,2.3697
2011-09-14,-0.3086
2011-09-15,-0.9288
2011-09-16,5.625
2011-09-19,-2.2189
2011-09-20,-0.6051
2011-09-21,-7.0015
2011-09-22,-0.1637
2011-09-23,8.8525
2011-09-26,-0.6024
2011-09-27,1.3636
2011-09-28,-4.3347999999999995
2011-09-29,2.3437
2011-09-30,-1.374
2011-10-03,-13.4675
2011-10-04,5.1878
2011-10-05,-5.9524
2011-10-06,6.8716
2011-10-07,-2.5381
2011-10-10,3.2986
2011-10-11,1.8487
2011-10-12,0.165
2011-10-13,-1.1532
2011-10-14,0.3333
2011-10-17,-7.8073
2011-10-18,4.5045
2011-10-19,-4.6552
2011-10-20,-5.7866
2011-10-21,2.6871
2011-10-24,1.3084
2011-10-25,-9.4096
2011-10-26,9.3686
2011-10-27,14.7114
2011-10-28,1.461
2011-10-31,-6.88
2011-11-01,-8.5911
2011-11-02,5.6391
2011-11-03,-1.6014
2011-11-04,-1.4466999999999999
2011-11-07,-5.6881
2011-11-08,0.1946
2011-11-09,-4.466
2011-11-10,-1.8293
2011-11-11,3.5197000000000003
2011-11-14,0.8
2011-11-15,6.3492
2011-11-16,-4.1045
2011-11-17,-4.2802
2011-11-18,0.813
2011-11-21,-4.6371
2011-11-22,1.0571
2011-11-23,0.2092
2011-11-25,-0.8351
2011-11-28,1.4737
2011-11-29,-7.4689
2011-11-30,8.0717
2011-12-01,-0.4149
2011-12-02,5.0
2011-12-05,-1.7856999999999998
2011-12-06,1.4141
2011-12-07,-2.3904
2011-12-08,-4.6939
2011-12-09,6.8522
2011-12-12,-4.6091999999999995
2011-12-13,-5.6723
2011-12-14,1.7816999999999998
2011-12-15,-0.6565
2011-12-16,-2.6432
2011-12-19,-4.7511
2011-12-20,1.4252
2011-12-21,-3.0445
2011-12-22,4.1063
2011-12-23,3.9443
2011-12-27,0.4464
2011-12-28,-1.3333
2011-12-29,2.027
2011-12-30,4.8565000000000005
2012-01-03,3.7895
2012-01-04,-0.6085
2012-01-05,2.2449
2012-01-06,-1.7964
2012-01-09,0.2033
2012-01-10,3.2454
2012-01-11,3.1434
2012-01-12,-0.381
2012-01-13,-0.956
2012-01-17,-0.7722
2012-01-18,7.9767
2012-01-19,10.2703
2012-01-20,3.1046
2012-01-23,-2.0602
2012-01-24,1.9417
2012-01-25,0.4762
2012-01-26,-5.3712
2012-01-27,-0.6678
2012-01-30,-0.1681
2012-01-31,0.5051
2012-02-01,1.005
2012-02-02,-0.6633
2012-02-03,1.8364
2012-02-06,2.1311
2012-02-07,0.6421
2012-02-08,-4.3062000000000005
2012-02-09,-3.3333
2012-02-10,-0.5172
2012-02-13,0.1733
2012-02-14,-1.3841
2012-02-15,-2.1053
2012-02-16,-1.2545
2012-02-17,0.363
2012-02-21,-1.8083
2012-02-22,-2.5783
2012-02-23,4.5369
2012-02-24,0.7233
2012-02-27,2.693
2012-02-28,0.3497
2012-02-29,-4.1812
2012-03-01,5.0909
2012-03-02,-1.5571000000000002
2012-03-05,-3.3392
2012-03-06,2.3636
2012-03-07,0.7105
2012-03-08,-1.94
2012-03-09,7.554
2012-03-12,-0.1672
2012-03-13,0.5025
2012-03-14,0.8333
2012-03-15,-0.9917
2012-03-16,-2.3372
2012-03-19,1.8803
2012-03-20,-2.1812
2012-03-21,-0.8576
2012-03-22,-3.1142
2012-03-23,-0.5357
2012-03-26,2.3339
2012-03-27,-2.1053
2012-03-28,0.1792
2012-03-29,-1.0733
2012-03-30,0.7233
2012-04-02,-1.9748999999999999
2012-04-03,-2.7473
2012-04-04,0.1883
2012-04-05,1.1278
2012-04-09,-2.2305
2012-04-10,-3.6122
2012-04-11,-1.7751000000000001
2012-04-12,3.2129
2012-04-13,-2.7237
2012-04-16,2.4
2012-04-17,-2.1484
2012-04-18,-0.1996
2012-04-19,-0.6
2012-04-20,0.8048
2012-04-23,-1.1976
2012-04-24,1.0101
2012-04-25,0.0
2012-04-26,-0.4
2012-04-27,0.2008
2012-04-30,-2.8056
2012-05-01,-3.0928
2012-05-02,0.2128
2012-05-03,5.7325
2012-05-04,-0.6024
2012-05-07,-0.6061
2012-05-08,0.6098
2012-05-09,-0.6061
2012-05-10,-2.2358000000000002
2012-05-11,-1.6632
2012-05-14,-2.7484
2012-05-15,-1.087
2012-05-16,-5.4945
2012-05-17,-0.9302
2012-05-18,-2.3474
2012-05-21,-0.7212
2012-05-22,-0.2421
2012-05-23,0.2427
2012-05-24,0.7264
2012-05-25,0.9615
2012-05-29,0.4762
2012-05-30,0.4739
2012-05-31,5.6604
2012-06-01,-3.7946
2012-06-04,-1.8561
2012-06-05,3.3097
2012-06-06,2.2883
2012-06-07,0.2237
2012-06-08,1.1161
2012-06-11,1.1038000000000001
2012-06-12,1.9651
2012-06-13,-2.5696
2012-06-14,3.956
2012-06-15,1.9026999999999998
2012-06-18,2.6971
2012-06-19,0.0
2012-06-20,0.6061
2012-06-21,-1.6064
2012-06-22,2.2449
2012-06-25,-1.996
2012-06-26,0.8147
2012-06-27,0.0
2012-06-28,-1.2121
2012-06-29,1.4315
2012-07-02,2.2177
2012-07-03,-0.9862
2012-07-05,-0.3984
2012-07-06,-1.2
2012-07-09,1.0121
2012-07-10,1.002
2012-07-11,0.1984
2012-07-12,-0.7921
2012-07-13,-0.998
2012-07-16,-6.25
2012-07-17,2.7957
2012-07-18,-2.9289
2012-07-19,-5.819
2012-07-20,-2.9748
2012-07-23,-0.9434
2012-07-24,-4.0476
2012-07-25,2.9777
2012-07-26,2.4096
2012-07-27,8.9412
2012-07-30,0.0
2012-07-31,1.9438
2012-08-01,-4.2373
2012-08-02,1.5487
2012-08-03,22.2222
2012-08-06,1.6042999999999998
2012-08-07,0.0
2012-08-08,-0.7018
2012-08-09,-0.3534
2012-08-10,0.3546
2012-08-13,-3.0035
2012-08-14,1.4572
2012-08-15,0.5386
2012-08-16,0.0
2012-08-17,1.0714
2012-08-20,-0.8834
2012-08-21,-0.3565
2012-08-22,1.2522
2012-08-23,4.417
2012-08-24,-1.3536000000000001
2012-08-27,0.1715
2012-08-28,1.7123
2012-08-29,-0.5051
2012-08-30,-3.8917
2012-08-31,0.5282
2012-09-04,6.3047
2012-09-05,1.318
2012-09-06,7.9675
2012-09-07,2.4096
2012-09-10,0.0
2012-09-11,3.2353
2012-09-12,0.8547
2012-09-13,0.8475
2012-09-14,-0.5602
2012-09-17,1.1268
2012-09-18,-0.1393
2012-09-19,-0.2789
2012-09-20,0.6993
2012-09-21,-1.9444
2012-09-24,-0.4249
2012-09-25,-8.9616
2012-09-26,3.4375
2012-09-27,4.8338
2012-09-28,-3.6023
2012-10-01,0.8969
2012-10-02,1.7778
2012-10-03,-2.1834
2012-10-04,1.6369
2012-10-05,-1.3176999999999999
2012-10-08,-2.2255
2012-10-09,-1.9727000000000001
2012-10-10,-6.6563
2012-10-11,-0.1658
2012-10-12,-1.8272
2012-10-15,-0.5076
2012-10-16,6.9728
2012-10-17,1.2719
2012-10-18,-0.157
2012-10-19,-2.8302
2012-10-22,-0.8091
2012-10-23,1.3051
2012-10-24,-0.161
2012-10-25,-2.7419000000000002
2012-10-26,3.8143000000000002
2012-10-31,-9.2652
2012-11-01,3.3451
2012-11-02,-8.0068
2012-11-05,2.5926
2012-11-06,-0.1805
2012-11-07,-8.6799
2012-11-08,-1.9802
2012-11-09,2.4242
2012-11-12,-3.1558
2012-11-13,-4.0733
2012-11-14,0.2123
2012-11-15,-1.6949
2012-11-16,0.2155
2012-11-19,8.172
2012-11-20,-0.5964
2012-11-21,0.0
2012-11-23,2.8
2012-11-26,-1.1673
2012-11-27,-0.1969
2012-11-28,3.9448
2012-11-29,0.9488
2012-11-30,0.9398
2012-12-03,-4.0968
2012-12-04,2.5243
2012-12-05,-2.4621
2012-12-06,-2.7184
2012-12-07,1.5968
2012-12-10,-1.1788
2012-12-11,4.5725999999999996
2012-12-12,2.4715
2012-12-13,-2.7829
2012-12-14,-1.145
2012-12-17,5.4054
2012-12-18,-0.1832
2012-12-19,-2.9358
2012-12-20,2.2684
2012-12-21,-2.9575
2012-12-24,-3.2381
2012-12-26,-0.3937
2012-12-27,-0.3953
2012-12-28,0.1984
2012-12-31,-0.5941
2013-01-02,2.1912
2013-01-03,0.5848
2013-01-04,1.938
2013-01-07,-2.0913
2013-01-08,0.0
2013-01-09,1.3592
2013-01-10,-0.1916
2013-01-11,0.7678
2013-01-14,0.5714
2013-01-15,-0.5682
2013-01-16,-0.9524
2013-01-17,1.5385
2013-01-18,-0.947
2013-01-22,1.3384
2013-01-23,-0.3774
2013-01-24,-0.1894
2013-01-25,-1.3283
2013-01-28,-0.3846
2013-01-29,0.3861
2013-01-30,0.0
2013-01-31,-0.3846
2013-02-01,1.1583
2013-02-04,-2.6718
2013-02-05,5.6863
2013-02-06,11.3173
2013-02-07,-2.1667
2013-02-08,0.8518
2013-02-11,0.8446
2013-02-12,-2.5126
2013-02-13,1.7182
2013-02-14,0.5068
2013-02-15,0.5042
2013-02-19,0.6689
2013-02-20,-0.3322
2013-02-21,-4.0
2013-02-22,-2.4306
2013-02-25,-1.6014
2013-02-26,4.8825
2013-02-27,2.4138
2013-02-28,-1.0101
2013-03-01,4.4218
2013-03-04,3.4202
2013-03-05,0.4724
2013-03-06,0.3135
2013-03-07,-2.0313
2013-03-08,-3.6683
2013-03-11,-5.298
2013-03-12,0.3497
2013-03-13,-0.1742
2013-03-14,0.6981
2013-03-15,3.1196
2013-03-18,-2.0168
2013-03-19,2.2298
2013-03-20,2.1812
2013-03-21,0.3284
2013-03-22,1.1457
2013-03-25,-0.9709
2013-03-26,-1.7974
2013-03-27,0.9983
2013-03-28,2.1417
2013-04-01,-4.0323
2013-04-02,1.0084
2013-04-03,-4.8253
2013-04-04,-0.5245
2013-04-05,-1.2302
2013-04-08,2.3132
2013-04-09,-0.3478
2013-04-10,5.4101
2013-04-11,-0.4967
2013-04-12,-0.3328
2013-04-15,-4.5075
2013-04-16,-0.3497
2013-04-17,-0.8772
2013-04-18,0.0
2013-04-19,1.0619
2013-04-22,0.7005
2013-04-23,3.6522
2013-04-24,1.1745
2013-04-25,-0.8292
2013-04-26,0.5017
2013-04-29,3.4942
2013-04-30,0.1608
2013-05-01,-0.1605
2013-05-02,-2.2508
2013-05-03,4.6053
2013-05-06,-2.5157
2013-05-07,-0.1613
2013-05-08,-0.1616
2013-05-09,-0.8091
2013-05-10,3.2626
2013-05-13,-0.158
2013-05-14,9.6519
2013-05-15,0.1443
2013-05-16,-5.3314
2013-05-17,3.3486000000000002
2013-05-20,-0.1473
2013-05-21,-1.1799
2013-05-22,-3.4328
2013-05-23,-0.6182
2013-05-24,0.0
2013-05-28,1.0886
2013-05-29,-0.4615
2013-05-30,0.1546
2013-05-31,-2.6235
2013-06-03,3.9619999999999997
2013-06-04,0.6098
2013-06-05,-1.8182
2013-06-06,0.9259
2013-06-07,0.3058
2013-06-10,1.2195
2013-06-11,-2.1084
2013-06-12,-0.9231
2013-06-13,2.4845
2013-06-14,-2.1212
2013-06-17,1.8576000000000001
2013-06-18,2.5836
2013-06-19,0.1481
2013-06-20,-5.4734
2013-06-21,5.9468
2013-06-24,-1.1817
2013-06-25,1.9432
2013-06-26,-0.2933
2013-06-27,2.2059
2013-06-28,0.7194
2013-07-01,-0.7143
2013-07-02,0.1439
2013-07-03,-1.7241
2013-07-05,4.5322
2013-07-08,-0.1399
2013-07-09,-0.8403
2013-07-10,0.2825
2013-07-11,-0.1408
2013-07-12,-1.1283
2013-07-15,-0.1427
2013-07-16,-0.8571
2013-07-17,2.3055
2013-07-18,0.2817
2013-07-19,-0.7022
2013-07-22,0.2829
2013-07-23,-1.2694
2013-07-24,3.4286
2013-07-25,-0.6906
2013-07-26,-1.1127
2013-07-29,-0.8439
2013-07-30,-0.2837
2013-07-31,-1.4224999999999999
2013-08-01,-3.1746
2013-08-02,19.3741
2013-08-05,0.1248
2013-08-06,0.9975
2013-08-07,-0.6173
2013-08-08,-0.3727
2013-08-09,1.1222
2013-08-12,2.2195
2013-08-13,-3.6188000000000002
2013-08-14,0.6258
2013-08-15,-1.3682
2013-08-16,1.0088
2013-08-19,-1.3733
2013-08-20,0.0
2013-08-21,-0.6329
2013-08-22,-0.1274
2013-08-23,0.0
2013-08-26,2.0408
2013-08-27,-3.875
2013-08-28,3.7711
2013-08-29,1.5038
2013-08-30,3.9506
2013-09-03,-0.4751
2013-09-04,3.1026
2013-09-05,-2.662
2013-09-06,1.6646999999999998
2013-09-09,1.7544
2013-09-10,-0.8046
2013-09-11,-1.3905
2013-09-12,1.2926
2013-09-13,0.9281
2013-09-16,-2.8736
2013-09-17,2.8402
2013-09-18,-2.1864
2013-09-19,-0.5882
2013-09-20,-1.6568
2013-09-23,-1.6846999999999999
2013-09-24,1.1016
2013-09-25,0.1211
2013-09-26,-0.8464
2013-09-27,-0.3659
2013-09-30,1.4687999999999999
2013-10-01,-3.0157
2013-10-02,-2.6119
2013-10-03,-1.2771
2013-10-04,-1.0349
2013-10-07,3.5294
2013-10-08,-0.5051
2013-10-09,-0.6345
2013-10-10,4.2146
2013-10-11,-0.3676
2013-10-14,1.476
2013-10-15,3.8788
2013-10-16,-0.8168
2013-10-17,2.5882
2013-10-18,1.8349
2013-10-21,1.1261
2013-10-22,0.4454
2013-10-23,-1.3304
2013-10-24,0.7865
2013-10-25,-0.8919
2013-10-28,0.0
2013-10-29,0.5624
2013-10-30,-0.783
2013-10-31,-2.3675
2013-11-01,-2.8868
2013-11-04,-0.3567
2013-11-05,-3.58
2013-11-06,1.1139000000000001
2013-11-07,-0.9792
2013-11-08,1.7305000000000001
2013-11-11,-0.6075
2013-11-12,-0.7335
2013-11-13,-0.3695
2013-11-14,-0.618
2013-11-15,-0.1244
2013-11-18,0.0
2013-11-19,0.2491
2013-11-20,0.4969
2013-11-21,1.2361
2013-11-22,-1.221
2013-11-25,1.2361
2013-11-26,0.9768
2013-11-27,0.1209
2013-11-29,2.657
2013-12-02,-1.8824
2013-12-03,1.5588
2013-12-04,-2.4793
2013-12-05,2.4213
2013-12-06,2.6005000000000003
2013-12-09,1.9585
2013-12-10,0.0
2013-12-11,0.678
2013-12-12,0.8979
2013-12-13,2.0022
2013-12-16,-4.3621
2013-12-17,-1.2543
2013-12-18,4.5035
2013-12-19,1.9889999999999999
2013-12-20,5.2004
2013-12-23,-0.5149
2013-12-24,1.3458
2013-12-26,0.0
2013-12-27,5.9244
2013-12-30,-0.3857
2013-12-31,0.9681
2014-01-02,-2.1093
2014-01-03,1.5671
2014-01-06,0.8679
2014-01-07,-3.5373
2014-01-08,2.2795
2014-01-09,0.0
2014-01-10,2.8101000000000003
2014-01-13,0.0
2014-01-14,5.5608
2014-01-15,-3.75
2014-01-16,1.0204
2014-01-17,-1.8365
2014-01-21,1.4967
2014-01-22,-1.2903
2014-01-23,0.2801
2014-01-24,-0.5587
2014-01-27,-2.6217
2014-01-28,1.6346
2014-01-29,-2.4598
2014-01-30,2.9098
2014-01-31,-3.2988
2014-02-03,-4.191
2014-02-04,1.2208
2014-02-05,-0.5025
2014-02-06,4.4444
2014-02-07,-7.5435
2014-02-10,-1.2551999999999999
2014-02-11,1.9068
2014-02-12,4.3659
2014-02-13,-1.1952
2014-02-14,-0.1008
2014-02-18,-3.5318
2014-02-19,0.9414
2014-02-20,3.4197
2014-02-21,-3.2064
2014-02-24,-2.2774
2014-02-25,-0.5297
2014-02-26,1.7039
2014-02-27,0.4188
2014-02-28,-2.5026
2014-03-03,0.0
2014-03-04,2.4599
2014-03-05,1.2526
2014-03-06,0.0
2014-03-07,1.5464
2014-03-10,-2.7411
2014-03-11,-2.5052
2014-03-12,2.5696
2014-03-13,0.6263
2014-03-14,-1.971
2014-03-17,2.7513
2014-03-18,3.2956
2014-03-19,-2.2931
2014-03-20,0.2041
2014-03-21,0.3055
2014-03-24,-1.1168
2014-03-25,-0.308
2014-03-26,-4.0165
2014-03-27,2.5751
2014-03-28,-2.0921
2014-03-31,1.2821
2014-04-01,0.5274
2014-04-02,1.4689999999999999
2014-04-03,-2.0683
2014-04-04,-5.1742
2014-04-07,-4.6771
2014-04-08,3.972
2014-04-09,2.4718999999999998
2014-04-10,-1.3158
2014-04-11,0.0
2014-04-14,-0.2222
2014-04-15,-2.0045
2014-04-16,1.3636
2014-04-17,-0.2242
2014-04-21,0.7865
2014-04-22,0.1115
2014-04-23,-1.1136
2014-04-24,1.1261
2014-04-25,-4.1203
2014-04-28,-2.5552
2014-04-29,-0.2384
2014-04-30,-5.9737
2014-05-01,19.8221
2014-05-02,-4.1357
2014-05-05,1.1062
2014-05-06,-2.7352
2014-05-07,-2.6997
2014-05-08,-0.8092
2014-05-09,1.9814
2014-05-12,4.9143
2014-05-13,-4.1394
2014-05-14,-1.0227
2014-05-15,-0.2296
2014-05-16,-1.3809
2014-05-19,2.6837999999999997
2014-05-20,-5.4545
2014-05-21,4.4471
2014-05-22,-1.8412
2014-05-23,1.7585
2014-05-27,-3.2258
2014-05-28,6.1905
2014-05-29,3.9238
2014-05-30,2.0496
2014-06-02,-2.4313000000000002
2014-06-03,-0.325
2014-06-04,1.3043
2014-06-05,0.3219
2014-06-06,-1.0695000000000001
2014-06-09,1.9459
2014-06-10,1.2725
2014-06-11,4.6073
2014-06-12,-1.3013
2014-06-13,1.3185
2014-06-16,1.3013
2014-06-17,-0.7905
2014-06-18,0.0996
2014-06-19,-1.393
2014-06-20,1.8163
2014-06-23,0.2973
2014-06-24,-2.7668
2014-06-25,2.1341
2014-06-26,-0.199
2014-06-27,-1.1964
2014-06-30,1.6145
2014-07-01,2.3833
2014-07-02,-1.8429
2014-07-03,3.4585
2014-07-07,-4.489
2014-07-08,2.7
2014-07-09,3.8948
2014-07-10,-3.2802
2014-07-11,2.5194
2014-07-14,-1.6068
2014-07-15,-0.9606
2014-07-16,-2.2308
2014-07-17,-3.7698
2014-07-18,2.0619
2014-07-21,0.8081
2014-07-22,-0.3006
2014-07-23,-3.3166
2014-07-24,-2.9106
2014-07-25,0.0
2014-07-28,1.1777
2014-07-29,2.1164
2014-07-30,0.5181
2014-07-31,-2.268
2014-08-01,-9.2827
2014-08-04,-0.1163
2014-08-05,1.397
2014-08-06,2.6406
2014-08-07,3.0201
2014-08-08,3.2573
