ticker,LENSF US Equity
2015-06-22,-5.0
2015-06-23,-5.1435
2015-06-24,4.918
2015-06-25,1.5625
2015-06-26,-5.0888
2015-06-29,-0.2494
2015-06-30,2.75
2015-07-01,-6.8126999999999995
2015-07-02,-1.8277
2015-07-06,-2.2606
2015-07-07,-7.2109
2015-07-08,3.3724
2015-07-13,-2.8369
2015-07-14,3.2117
2015-07-16,-8.0622
2015-07-17,2.1538
2015-07-20,-2.1084
2015-07-21,-9.8462
2015-07-22,4.4454
2015-07-23,-2.1322
2015-07-27,0.8347
2015-07-28,-0.4967
2015-07-29,3.6886
2015-07-30,12.8105
2015-07-31,0.0
2015-08-03,3.269
2015-08-04,1.38
2015-08-05,-5.5707
2015-08-06,-1.7266
2015-08-07,-3.9531
2015-08-10,6.5549
2015-08-11,6.2947
2015-08-12,-10.5653
2015-08-13,3.8375
2015-08-14,-1.7391
2015-08-17,3.9823
2015-08-18,2.5532
2015-08-19,-3.1812
2015-08-20,1.9910999999999999
2015-08-21,-2.2323
2015-08-24,-3.2951
2015-08-26,8.1481
2015-08-27,-3.9726
2015-08-28,-0.1427
2015-08-31,0.0
2015-09-01,-0.1429
2015-09-02,-6.0086
2015-09-04,11.8721
2015-09-08,-1.9048
2015-09-10,-6.6574
2015-09-11,-2.2288
2015-09-14,-0.6079
2015-09-15,0.1529
2015-09-16,-0.6107
2015-09-17,-6.9124
2015-09-18,3.6304
2015-09-21,-2.0701
2015-09-22,-1.9512
2015-09-23,-0.4975
2015-09-24,-3.5
2015-09-25,-9.6718
2015-09-28,7.0746
2015-09-29,-5.8929
2015-09-30,3.9848
2015-10-01,-1.0949
2015-10-02,-7.7491
2015-10-05,14.0
2015-10-06,-3.6206
2015-10-07,-2.9785
2015-10-08,10.5066
2015-10-09,2.5446
2015-10-12,0.0021
2015-10-13,-0.6623
2015-10-14,-2.3333
2015-10-15,-2.2184
2015-10-16,-5.7592
2015-10-19,3.1481
2015-10-20,-8.7971
2015-10-21,5.5118
2015-10-22,-5.2239
2015-10-23,0.9843
2015-10-26,0.5848
2015-10-27,-6.3953
2015-10-28,-5.7971
2015-10-29,3.956
2015-10-30,-4.2283
2015-11-02,-0.4415
2015-11-03,-2.439
2015-11-04,2.2727
2015-11-05,-2.4444
2015-11-06,2.5057
2015-11-09,-4.2222
2015-11-10,0.0
2015-11-11,-3.2483
2015-11-12,-1.4388
2015-11-13,-6.5663
2015-11-16,-2.0865
2015-11-17,-1.5957
2015-11-18,7.8378
2015-11-19,-4.01
2015-11-20,-2.0888
2015-11-23,5.3333
2015-11-24,30.8861
2015-11-25,4.9902999999999995
2015-11-27,-1.437
2015-11-30,2.4299
2015-12-01,0.5474
2015-12-02,9.2582
2015-12-03,-3.6565
2015-12-04,11.5517
2015-12-07,3.5549
2015-12-08,-10.2985
2015-12-09,-0.1664
2015-12-10,0.1667
2015-12-14,4.4925
2015-12-15,-3.1847
2015-12-16,2.8701
2015-12-17,-8.7057
2015-12-18,7.8809000000000005
2015-12-21,-11.2013
2015-12-22,-0.1828
2015-12-23,0.0
2015-12-28,6.5934
2015-12-29,-6.3574
2015-12-30,0.7339
2015-12-31,-4.1894
2016-01-04,0.0
2016-01-05,-4.1825
2016-01-07,3.5714
2016-01-08,6.5134
2016-01-11,-7.5022
2016-01-12,-1.0281
2016-01-14,0.1965
2016-01-15,3.3333
2016-01-19,-4.9336
2016-01-20,6.986
2016-01-21,-3.5448
2016-01-22,3.4816
2016-01-25,9.3458
2016-01-26,-4.188
2016-01-27,-5.62
2016-01-28,0.5671
2016-01-29,-1.1278
2016-02-01,2.6616
2016-02-02,-8.8889
2016-02-03,6.7073
2016-02-04,0.0
2016-02-05,-4.7619
2016-02-08,-10.8
2016-02-09,-4.4843
2016-02-10,-17.3709
2016-02-12,-13.9205
2016-02-16,7.5908
2016-02-17,-0.3067
2016-02-18,8.9231
2016-02-19,0.4237
2016-02-22,11.6737
2016-02-23,5.0346
2016-02-24,11.0345
2016-02-25,-7.3434
2016-02-26,16.5501
2016-02-29,-1.4
2016-03-01,1.6227
2016-03-02,-6.7864
2016-03-03,3.8544
2016-03-04,-3.299
2016-03-07,-2.7719
2016-03-08,1.3158
2016-03-09,-3.4632
2016-03-10,3.8117
2016-03-14,-1.5119
2016-03-15,-3.5088
2016-03-16,1.8182
2016-03-17,8.2589
2016-03-18,1.8557000000000001
2016-03-21,-6.6802
2016-03-22,4.9892
2016-03-23,6.5083
2016-03-24,-4.7527
2016-03-28,-2.444
2016-03-29,-9.1858
2016-03-30,0.4598
2016-03-31,0.2288
2016-04-01,2.7397
2016-04-04,1.7778
2016-04-06,-3.9301
2016-04-07,2.2727
2016-04-08,1.5556
2016-04-11,-5.4705
2016-04-12,-0.6944
2016-04-13,0.0
2016-04-14,-9.7902
2016-04-15,2.3256
2016-04-18,-1.2626
2016-04-19,1.5473
2016-04-20,-2.0275
2016-04-21,2.8278
2016-04-22,-4.75
2016-04-25,0.0
2016-04-26,2.3622
2016-04-27,2.3077
2016-04-28,-3.5088
2016-04-29,0.0
2016-05-02,-0.7792
2016-05-03,0.0
2016-05-04,0.7853
2016-05-05,-10.3896
2016-05-06,3.7681
2016-05-09,3.0726
2016-05-10,5.8266
2016-05-11,1.1492
2016-05-12,-3.0349
2016-05-13,13.577
2016-05-16,3.4483
2016-05-17,-0.4444
2016-05-18,5.8036
2016-05-19,0.0
2016-05-20,3.1646
2016-05-23,-2.4463
2016-05-24,1.8788
2016-05-25,-4.3236
2016-05-26,-3.2232
2016-05-27,3.5556
2016-05-31,-0.2146
2016-06-01,4.7312
2016-06-02,-1.4374
2016-06-03,-6.25
2016-06-06,-2.2222
2016-06-07,2.5
2016-06-08,3.7694
2016-06-13,2.3504
2016-06-15,-7.0981
2016-06-17,-6.2921
2016-06-23,6.4748
2016-06-24,-8.7838
2016-06-27,20.7407
2016-06-28,-1.8405
2016-06-29,-2.5
2016-06-30,-3.4188
2016-07-05,8.4071
2016-07-06,3.4694
2016-07-07,-0.5917
2016-07-08,0.1984
2016-07-11,3.9604
2016-07-12,0.8571
2016-07-13,1.7917999999999998
2016-07-14,-6.8624
2016-07-15,-1.5936
2016-07-18,0.2024
2016-07-19,1.0101
2016-07-21,0.2
2016-07-26,-0.3593
2016-07-27,8.153
2016-07-28,-0.1667
2016-07-29,-1.2987
2016-08-01,0.0
2016-08-05,-8.8346
2016-08-08,4.9485
2016-08-10,-4.7151
2016-08-11,2.7835
2016-08-12,-2.2467
2016-08-15,2.6062
2016-08-16,-1.0
2016-08-17,1.4141
2016-08-18,-2.7888
2016-08-19,0.2421
2016-08-22,-0.8547
2016-08-23,0.0
2016-08-24,1.5258
2016-08-25,-9.2201
2016-08-29,2.9083
2016-08-30,1.5652
2016-08-31,-5.1798
2016-09-02,-0.6772
2016-09-06,-9.0909
2016-09-07,0.0
2016-09-08,0.625
2016-09-09,-4.0994
2016-09-12,3.1736
2016-09-13,6.7169
2016-09-14,-2.3529
2016-09-15,4.5783000000000005
2016-09-16,-8.5253
2016-09-19,5.5416
2016-09-20,7.1599
2016-09-21,2.2272
2016-09-22,-6.1002
2016-09-23,-2.7842000000000002
2016-09-26,2.0286
2016-09-27,1.2865
2016-09-28,2.5404
2016-09-29,-2.027
2016-10-03,3.4483
2016-10-04,-0.6667
2016-10-05,0.6711
2016-10-06,0.2222
2016-10-07,-3.5477
2016-10-10,-1.3793
2016-10-11,0.2331
2016-10-12,-1.1628
2016-10-13,-5.8824
2016-10-14,2.25
2016-10-17,7.5795
2016-10-18,-3.4091
2016-10-20,-3.5294
2016-10-21,-4.878
2016-10-24,-6.4103
2016-10-25,1.3699
2016-10-26,-2.7027
2016-10-27,-1.9444
2016-10-28,2.2663
2016-10-31,5.2632
2016-11-01,-4.2105
2016-11-02,-3.8462
2016-11-03,-1.1429
2016-11-04,-4.0462
2016-11-07,7.8313
2016-11-08,-4.1865
2016-11-10,5.827
2016-11-11,3.3058
2016-11-14,-3.2
2016-11-15,-0.1739
2016-11-17,0.7261
2016-11-21,3.8356
2016-11-22,3.0838
2016-11-23,0.08
2016-11-28,4.8593
2016-11-29,7.3171
2016-11-30,-0.4545
2016-12-02,-2.968
2016-12-05,9.6471
2016-12-06,-5.5794
2016-12-07,-1.1932
2016-12-08,-4.3128
2016-12-09,2.1635
2016-12-12,-0.4706
2016-12-13,6.383
2016-12-14,-7.1931
2016-12-15,1.9171
2016-12-16,-7.6708
2016-12-19,-3.5593
2016-12-20,-1.0554
2016-12-21,1.0667
2016-12-22,-7.3879
2016-12-23,2.5641
2016-12-27,0.158
2016-12-28,-2.9311
2017-01-03,-0.2857
2017-01-04,2.5788
2017-01-05,4.4693
2017-01-06,-6.4171
2017-01-09,3.9964
2017-01-10,-1.645
2017-01-11,-0.2828
2017-01-12,-4.1983
2017-01-13,0.8772
2017-01-17,2.087
2017-01-18,-3.18
2017-01-19,0.4399
2017-01-20,-1.6058
2017-01-23,0.5935
2017-01-24,1.6223999999999998
2017-01-25,-3.0479
2017-01-26,0.2994
2017-01-27,-0.2985
2017-01-30,0.0
2017-01-31,-1.3024
2017-02-01,-2.9273
2017-02-02,2.4893
2017-02-03,-1.1829
2017-02-06,0.0313
2017-02-07,3.4159
2017-02-08,-3.0303
2017-02-09,0.0
2017-02-10,0.0
2017-02-13,-0.3125
2017-02-14,0.3135
2017-02-15,-2.5
2017-02-16,4.4511
2017-02-17,1.2619
2017-02-21,-3.0303
2017-02-22,3.125
2017-02-23,-3.9394
2017-02-24,4.1009
2017-02-27,-0.303
2017-02-28,-0.304
2017-03-01,0.6098
2017-03-02,0.6061
2017-03-03,-4.6931
2017-03-06,1.4478
2017-03-07,-0.3115
2017-03-08,2.5
2017-03-09,-2.1341
2017-03-10,-2.1807
2017-03-13,0.0
2017-03-14,-2.5478
2017-03-15,4.5752
2017-03-16,-3.125
2017-03-17,2.0968
2017-03-20,1.4218
2017-03-21,-0.6231
2017-03-22,0.627
2017-03-23,-1.2461
2017-03-24,1.8927
2017-03-27,0.0
2017-03-28,-1.2384
2017-03-29,-0.3135
2017-03-30,-0.3145
2017-03-31,-0.9464
2017-04-03,0.3185
2017-04-04,2.8571
2017-04-05,-4.6296
2017-04-06,0.6472
2017-04-07,1.6077
2017-04-10,-0.9494
2017-04-11,0.3195
2017-04-12,-0.6369
2017-04-13,-3.8462
2017-04-17,-0.3333
2017-04-18,-2.3411
2017-04-20,-3.4247
2017-04-21,0.2194
2017-04-24,-0.9266
2017-04-25,1.0714
2017-04-26,0.0
2017-04-27,-1.7668
2017-04-28,-4.6763
2017-05-01,0.0
2017-05-02,1.8868
2017-05-03,-4.7708
2017-05-04,1.1449
2017-05-05,-0.4086
2017-05-08,0.7722
2017-05-09,0.0838
2017-05-10,-0.8063
2017-05-12,-0.8153
2017-05-15,0.0
2017-05-16,3.1128
2017-05-17,2.125
2017-05-18,4.3371
2017-05-19,-1.9013
2017-05-22,-2.8926
2017-05-23,1.2570000000000001
2017-05-24,6.1062
2017-05-25,-15.5709
2017-05-26,6.9672
2017-05-30,0.3831
2017-05-31,3.4351
2017-06-01,0.738
2017-06-02,3.2967
2017-06-05,-0.7092
2017-06-06,0.0
2017-06-07,-1.7856999999999998
2017-06-08,0.3636
2017-06-09,7.971
2017-06-12,0.0
2017-06-13,-5.7047
2017-06-14,1.4235
2017-06-15,-1.7544
2017-06-16,12.5
2017-06-19,-3.1746
2017-06-20,-2.623
2017-06-21,-0.3367
2017-06-22,-1.3514
2017-06-23,-3.4247
2017-06-26,-4.2553
2017-06-27,-13.3333
2017-06-28,-5.9829
2017-06-29,9.3818
2017-06-30,-5.2527
2017-07-03,-0.4386
2017-07-05,-1.7621
2017-07-06,-7.6233
2017-07-07,2.9126
2017-07-10,-0.4717
2017-07-11,-3.7915
2017-07-12,0.0
2017-07-13,4.9261
2017-07-14,0.4695
2017-07-17,-0.4673
2017-07-19,0.9343
2017-07-20,-4.1816
2017-07-21,6.7961
2017-07-24,-4.5455
2017-07-25,8.0952
2017-07-26,3.0837
2017-07-27,4.2735
2017-07-28,0.4098
2017-07-31,-2.449
2017-08-01,1.6736
2017-08-02,2.8807
2017-08-03,6.0
2017-08-04,0.3774
2017-08-07,1.5038
2017-08-08,-1.8519
2017-08-09,0.0
2017-08-10,-9.434
2017-08-11,2.5042
2017-08-14,5.6827
2017-08-15,3.8501
2017-08-16,-9.8852
2017-08-18,1.1056
2017-08-21,5.2805
2017-08-22,0.0039
2017-08-23,1.9304999999999999
2017-08-28,-3.7879
2017-08-29,2.7559
2017-08-30,2.2989
2017-08-31,12.3596
2017-09-01,-4.0
2017-09-05,-5.8993
2017-09-06,3.3172
2017-09-07,-1.4285999999999999
2017-09-08,1.087
2017-09-11,-1.7921
2017-09-12,1.4599
2017-09-13,2.8777
2017-09-14,2.0979
2017-09-15,5.8219
2017-09-18,2.589
2017-09-19,4.1009
2017-09-20,21.2121
2017-09-21,3.5
2017-09-22,3.3816
2017-09-25,6.0748
2017-09-26,-11.4537
2017-09-27,6.7164
2017-09-28,-2.5618
2017-09-29,7.8922
2017-10-02,18.6253
2017-10-03,-7.6636
2017-10-04,7.085
2017-10-05,-1.0435
2017-10-06,-1.9045999999999998
2017-10-09,-0.6835
2017-10-10,-3.7255000000000003
2017-10-11,-5.0916
2017-10-12,1.9313
2017-10-13,-2.9474
2017-10-17,-1.9523000000000001
2017-10-18,-1.3274
2017-10-19,-0.8969
2017-10-20,-2.2624
2017-10-23,-2.7778
2017-10-24,-5.4762
2017-10-25,-2.7305
2017-10-26,-2.3721
2017-10-27,2.9177999999999997
2017-10-30,0.2577
2017-10-31,-7.1979
2017-11-01,-5.3463
2017-11-02,-9.2771
2017-11-03,-0.9677
2017-11-06,2.6515
2017-11-07,2.7861000000000002
2017-11-08,1.2596
2017-11-09,5.186
2017-11-10,13.33
2017-11-13,-4.0921
2017-11-14,-1.3333
2017-11-15,-2.7027
2017-11-16,0.0
2017-11-17,-5.5556
2017-11-20,-2.3529
2017-11-21,0.9036
2017-11-22,-0.2985
2017-11-24,0.8982
2017-11-27,-2.3739
2017-11-28,-3.3435
2017-11-29,-11.6352
2017-11-30,-4.6263
2017-12-01,-0.7463
2017-12-04,-11.6541
2017-12-05,2.5532
2017-12-06,-4.5643
2017-12-07,-2.1739
2017-12-08,0.8311
2017-12-11,4.0243
2017-12-12,7.6271
2017-12-13,-14.1732
2017-12-14,-11.4679
2017-12-15,11.9171
2017-12-18,17.5926
2017-12-19,83.0709
2017-12-20,-6.6667
2017-12-21,-13.5945
2017-12-22,4.5333
2017-12-26,-7.9541
2017-12-27,3.3756
2017-12-28,-16.3539
2017-12-29,21.1538
2018-01-02,-8.7302
2018-01-03,2.6116
2018-01-04,-2.8276
2018-01-05,-0.2907
2018-01-08,0.0
2018-01-09,4.3732
2018-01-10,-4.4162
2018-01-11,2.8668
2018-01-12,-2.8409
2018-01-16,0.8772
2018-01-17,0.0
2018-01-18,1.7391
2018-01-19,0.8547
2018-01-22,-1.9774
2018-01-23,0.8646
2018-01-24,0.5714
2018-01-25,3.6222
2018-01-26,-2.462
2018-01-29,0.565
2018-01-30,-7.2055
2018-01-31,-0.6024
2018-02-01,-3.6364
2018-02-02,3.4591
2018-02-05,-10.0304
2018-02-06,-2.3649
2018-02-07,-2.7682
2018-02-08,7.1174
2018-02-09,0.0
2018-02-12,2.99
2018-02-13,0.0
2018-02-14,1.6129
2018-02-15,1.2698
2018-02-16,-4.0752
2018-02-20,0.0
2018-02-21,5.6503
2018-02-22,-2.5643000000000002
2018-02-23,-2.8571
2018-02-26,5.8824
2018-02-27,-2.4691
2018-02-28,0.6329
2018-03-05,-5.6604
2018-03-06,-6.6667
2018-03-07,-1.7856999999999998
2018-03-08,0.3636
2018-03-09,-4.7101
2018-03-12,-12.167300000000001
2018-03-13,10.8225
2018-03-14,3.5156
2018-03-15,15.4717
2018-03-16,11.1111
2018-03-19,1.4706000000000001
2018-03-20,-14.4928
2018-03-21,0.678
2018-03-22,2.0202
2018-03-23,-14.1914
2018-03-26,3.0769
2018-03-27,-5.5969999999999995
2018-03-28,-10.1897
2018-03-29,11.7859
2018-04-02,-10.2362
2018-04-03,1.3158
2018-04-04,0.0
2018-04-05,11.6883
2018-04-06,-3.2093
2018-04-09,3.7041
2018-04-10,-0.3321
2018-04-11,4.2695
2018-04-12,-2.2777
2018-04-13,-5.3232
2018-04-16,-0.8032
2018-04-17,2.0243
2018-04-18,-6.746
2018-04-19,0.4255
2018-04-20,-1.2711999999999999
2018-04-23,0.4292
2018-04-24,-5.1282
2018-04-25,0.0
2018-04-26,-0.8559
2018-04-27,1.7719
2018-04-30,4.0179
2018-05-01,-4.0043
2018-05-02,3.2771
2018-05-03,48.4026
2018-05-04,-6.2746
2018-05-07,-2.2720000000000002
2018-05-08,-22.293
2018-05-09,-4.0984
2018-05-10,1.7949000000000002
2018-05-11,-1.7631999999999999
2018-05-14,4.2222
2018-05-15,4.8835
2018-05-16,-6.564
2018-05-17,0.113
2018-05-18,0.3051
2018-05-21,-1.6667
2018-05-22,-1.2711999999999999
2018-05-23,-2.1459
2018-05-24,0.8772
2018-05-25,0.0
2018-05-29,-1.3043
2018-05-30,-7.0485
2018-05-31,2.3697
2018-06-01,5.0926
2018-06-04,-1.3216
2018-06-05,4.4643
2018-06-06,-3.8462
2018-06-07,8.4444
2018-06-08,-12.7049
2018-06-11,1.4085
2018-06-12,3.213
2018-06-13,-2.6599
2018-06-14,1.3778000000000001
2018-06-15,0.9091
2018-06-18,-1.3514
2018-06-19,1.8265
2018-06-20,0.4484
2018-06-21,-3.125
2018-06-22,14.2857
2018-06-25,-10.4839
2018-06-26,-0.9009
2018-06-27,-0.4545
2018-06-28,-4.1096
2018-06-29,2.3810000000000002
2018-07-02,2.3256
2018-07-03,-1.8182
2018-07-05,-7.4074
2018-07-06,2.5
2018-07-09,-3.9024
2018-07-10,1.5228000000000002
2018-07-11,7.0
2018-07-12,-3.271
2018-07-13,3.1159
2018-07-16,-3.4903
2018-07-17,-0.2961
2018-07-18,-2.6243
2018-07-19,1.0
2018-07-20,-0.9851
2018-07-23,3.4298
2018-07-24,-1.9287
2018-07-25,-0.4338
2018-07-26,-0.9901
2018-07-27,0.0
2018-07-30,5.5
2018-07-31,-4.2654
2018-08-01,5.8713
2018-08-02,0.3413
2018-08-03,-4.003
2018-08-06,3.8883
2018-08-07,-0.0047
2018-08-08,7.4766
2018-08-09,-7.6391
2018-08-10,0.2683
2018-08-13,-2.3474
2018-08-14,0.9856
2018-08-15,-0.9712
2018-08-16,-4.3315
2018-08-17,-4.5226
2018-08-20,2.6316
2018-08-21,-2.3487
2018-08-22,-0.751
2018-08-23,-5.8151
2018-08-24,1.1179999999999999
2018-08-27,-2.2168
2018-08-28,13.1193
2018-08-29,-6.5748999999999995
2018-08-30,-3.7634
2018-08-31,3.352
2018-09-04,-5.4054
2018-09-05,2.8571
2018-09-06,7.5222
2018-09-07,-8.0293
2018-09-10,-0.5618
2018-09-11,0.0
2018-09-12,0.565
2018-09-13,-1.1236
2018-09-14,2.2727
2018-09-17,-4.4444
2018-09-18,1.7442
2018-09-19,-6.2857
2018-09-20,-2.439
2018-09-21,9.375
2018-09-24,-2.2857
2018-09-25,1.7544
2018-09-26,-3.7184
2018-09-27,3.862
2018-09-28,1.6839
2018-10-01,0.0396
2018-10-02,-5.0847
2018-10-03,2.3810000000000002
2018-10-04,-3.4884
2018-10-05,3.6145
2018-10-09,-17.8547
2018-10-10,-2.3285
2018-10-11,-3.1884
2018-10-12,4.3189
2018-10-15,-13.8911
2018-10-16,-3.3414
2018-10-17,7.7586
2018-10-18,16.0
2018-10-19,-15.8621
2018-10-22,0.0
2018-10-23,-3.6885
2018-10-24,-8.0851
2018-10-25,-12.037
2018-10-26,8.4211
2018-10-29,-14.3689
2018-10-30,0.2268
2018-10-31,-18.552
2018-11-01,-9.7222
2018-11-02,12.2154
2018-11-05,6.7179
2018-11-06,13.0524
2018-11-07,0.125
2018-11-08,19.1692
2018-11-09,-13.1429
2018-11-12,-18.8596
2018-11-13,-1.3514
2018-11-14,24.0822
2018-11-15,-13.1155
2018-11-16,-13.4562
2018-11-19,11.5842
2018-11-20,-10.7895
2018-11-21,-10.0295
2018-11-23,34.4262
2018-11-26,-12.3537
2018-11-27,1.8366
2018-11-28,-0.1093
2018-11-29,1.231
2018-11-30,-4.6345
2018-12-03,-0.5526
2018-12-04,-7.6792
2018-12-06,0.2623
2018-12-07,-5.3408999999999995
2018-12-10,-8.9431
2018-12-11,-0.625
2018-12-12,13.2075
2018-12-13,-8.9048
2018-12-14,-7.6494
2018-12-17,-4.7736
2018-12-18,-4.26
2018-12-19,0.3725
2018-12-20,-15.3608
2018-12-21,-10.9866
2018-12-24,-6.9513
2018-12-26,-4.2647
2018-12-27,-0.1536
2018-12-28,1.5385
2018-12-31,-9.0909
2019-01-02,38.9333
2019-01-03,7.9655000000000005
2019-01-04,-2.2222
2019-01-07,13.6364
2019-01-08,-6.0
2019-01-09,30.4319
2019-01-10,-6.2036
2019-01-11,-10.6435
2019-01-14,12.8844
2019-01-15,1.6034000000000002
2019-01-16,-9.5707
2019-01-17,8.7446
2019-01-18,-4.918
2019-01-22,-1.9964
2019-01-23,-1.8704
2019-01-24,-5.2274
2019-01-25,-3.4249
2019-01-28,-9.4433
2019-01-29,3.1193
2019-01-30,3.312
2019-01-31,-4.8369
2019-02-01,-7.2017
2019-02-04,7.9378
2019-02-05,11.435
2019-02-06,0.8093
2019-02-07,-4.1958
2019-02-08,4.1667
2019-02-11,-4.0
2019-02-12,4.1667
2019-02-13,-8.0
2019-02-14,12.8043
2019-02-15,-3.2762000000000002
2019-02-19,-1.3349
2019-02-20,3.9984
2019-02-21,2.9126
2019-02-22,-10.3774
2019-02-25,10.526299999999999
2019-02-26,-2.8571
2019-02-27,17.647100000000002
2019-02-28,-2.9167
2019-03-01,5.5794
2019-03-04,13.8211
2019-03-05,13.5714
2019-03-06,-1.8868
2019-03-07,-5.1154
2019-03-08,4.0265
2019-03-11,-2.5848
2019-03-12,4.0
2019-03-13,57.6923
2019-03-14,-14.6341
2019-03-15,-1.9048
2019-03-18,-8.7379
2019-03-19,-1.0638
2019-03-20,-4.4086
2019-03-21,-13.3858
2019-03-22,-9.2208
2019-03-25,8.9127
2019-03-26,6.2393
2019-03-27,2.1019
2019-03-28,-9.179
2019-03-29,-4.0
2019-04-01,-2.4167
2019-04-02,-2.932
2019-04-03,-1.6875
2019-04-04,4.4719
2019-04-05,0.6603
2019-04-08,-1.163
2019-04-09,-2.8842
2019-04-10,-2.4675000000000002
2019-04-11,-1.5907
2019-04-12,1.601
2019-04-15,-4.5455
2019-04-16,-11.1111
2019-04-17,-0.8929
2019-04-18,-0.2755
2019-04-22,-0.9885
2019-04-23,-39.781
2019-04-24,-3.0303
2019-04-25,-21.875
2019-04-26,-55.2
2019-04-29,29.4643
2019-04-30,-10.0
2019-05-01,-7.2797
2019-05-02,3.3058
2019-05-03,1.6
2019-05-06,10.2362
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,7.1429
2019-05-13,-6.0
2019-05-14,13.4752
2019-05-15,-12.5
2019-05-16,0.0
2019-05-17,7.1429
2019-05-21,-6.6667
2019-05-22,0.0
2019-05-23,-14.2857
2019-05-24,0.0
2019-05-28,-8.3333
2019-05-30,36.3636
2019-05-31,-30.0
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,-4.7619
2019-06-06,-20.0
2019-06-07,0.0
2019-06-10,25.0
2019-06-11,-20.0
2019-06-12,0.0
2019-06-17,-3.625
2019-06-18,-2.7237
2019-06-19,0.0
2019-06-20,0.0
2019-06-24,33.3333
2019-06-25,-29.0
2019-06-26,0.0
2019-06-27,40.8451
2019-06-28,30.0
2019-07-01,-23.0769
2019-07-02,20.0
2019-07-03,-16.6667
2019-07-05,0.0
2019-07-09,-20.0
2019-07-10,1.25
2019-07-15,-1.2346
2019-07-19,-6.25
2019-07-22,0.0
2019-07-23,8.0
2019-07-26,0.0
2019-07-29,-1.2346
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,-12.5
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,0.0
2019-08-08,0.0
2019-08-09,0.0
2019-08-12,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-23,-14.2857
2019-08-26,-10.0
2019-09-10,-25.9259
2019-09-11,0.0
2019-09-16,0.0
2019-09-17,-25.0
2019-09-19,0.0
2019-09-20,0.0
2019-09-23,0.0
2019-09-25,-33.0
2019-10-01,-0.4975
2019-10-02,100.0
2019-10-09,-80.0
2019-10-11,25.0
2019-10-17,0.0
2019-10-18,25.0
2019-10-24,-20.0
2019-10-25,0.0
2019-10-28,0.0
2019-10-29,-30.0
2019-10-30,0.0
2019-11-04,-28.5714
2019-11-05,0.0
2019-11-06,0.0
2019-11-12,100.0
2019-11-13,37.5
2019-11-14,-27.2727
2019-11-15,-50.0
2019-11-18,80.0
2019-11-19,-44.4444
2019-11-25,0.0
2019-11-29,20.0
2019-12-02,-8.3333
2019-12-03,54.1818
2019-12-06,17.9245
2019-12-11,-40.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,0.0
