ticker,EXPL US Equity
2008-08-01,-50.0
2008-08-05,30.0
2008-08-06,7.6923
2008-08-07,-28.5714
2008-08-08,0.0
2008-08-11,10.0
2008-08-12,36.3636
2008-08-15,-33.3333
2008-08-18,0.0
2008-08-20,0.0
2008-08-22,0.0
2008-08-27,-10.0
2008-08-29,-44.4444
2008-09-02,0.0
2008-09-04,-20.0
2008-09-05,0.0
2008-09-08,0.0
2008-09-11,-70.3125
2008-09-12,110.5263
2008-09-16,-80.0
2008-09-17,100.0
2008-09-18,0.0
2008-09-22,0.0
2008-09-23,100.0
2008-09-24,-50.0
2008-09-26,0.0
2008-09-29,0.0
2008-10-02,0.0
2008-10-06,50.0
2008-10-08,0.0
2008-10-09,-33.3333
2008-10-10,0.0
2008-10-14,-50.0
2008-10-15,0.0
2008-10-16,0.0
2008-10-17,0.0
2008-10-23,100.0
2008-11-04,-68.75
2008-11-05,180.0
2008-11-11,-7.1429
2008-11-13,7.6923
2008-11-17,128.5714
2008-11-24,-75.0
2008-11-25,0.0
2008-11-26,0.0
2008-12-02,0.0
2008-12-05,0.0
2008-12-08,-37.5
2008-12-15,60.0
2008-12-17,100.0
2008-12-18,0.0
2008-12-22,0.0
2008-12-23,0.0
2008-12-24,0.0
2008-12-29,0.0
2009-01-02,-68.75
2009-01-05,220.0
2009-01-06,0.0
2009-01-23,-68.75
2009-02-03,0.0
2009-02-09,0.0
2009-02-20,0.0
2009-03-13,0.0
2009-03-17,0.0
2009-03-18,0.0
2009-03-30,0.0
2009-05-05,0.0
2009-05-07,540.0
2009-05-11,0.0
2009-05-14,143.75
2009-05-27,-58.9744
2009-05-29,0.0
2009-06-01,0.0
2009-06-29,-50.0
2009-07-27,-62.5
2009-08-03,0.0
2009-09-11,0.0
2009-09-16,0.0
2009-10-01,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-12,0.0
2009-10-22,0.0
2009-10-27,0.0
2009-10-30,0.0
2009-11-11,0.0
2009-12-15,0.0
2009-12-17,-16.6667
2009-12-28,0.0
2010-01-19,0.0
2010-03-11,60.0
2010-03-17,0.0
2010-03-22,0.0
2010-04-16,0.0
2010-05-10,800.0
2010-05-18,-86.1111
2010-05-19,60.0
2010-05-25,-37.5
2010-05-26,-20.0
2010-06-14,0.0
2010-06-21,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-07-13,0.0
2010-07-16,0.0
2010-07-30,0.0
2010-08-06,700.0
2010-08-12,-87.5
2010-08-23,0.0
2010-09-01,0.0
2010-09-02,0.0
2010-10-12,100.0
2010-10-18,0.0
2010-10-19,0.0
2010-10-21,0.0
2010-11-01,0.0
2010-11-08,200.0
2010-11-09,0.0
2010-11-24,-66.6667
2010-11-29,0.0
2010-11-30,0.0
2010-12-23,0.0
2010-12-27,0.0
2010-12-29,0.0
2011-01-18,0.0
2011-01-20,0.0
2011-02-14,200.0
2011-02-15,-60.4167
2011-02-17,0.0
2011-02-22,0.0
2011-02-24,405.2632
2011-02-25,0.0
2011-03-03,-58.3333
2011-03-08,220.0
2011-03-09,-6.25
2011-03-10,166.6667
2011-03-11,-70.0
2011-03-14,0.0
2011-03-15,-18.75
2011-03-16,330.7692
2011-03-17,-28.5714
2011-03-18,0.0
2011-03-21,-13.3333
2011-03-22,-30.7692
2011-03-23,38.8889
2011-03-24,-28.0
2011-03-25,-40.9722
2011-03-28,12.9412
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,-16.6667
2011-04-01,0.0
2011-04-05,30.0
2011-04-08,-7.6923
2011-04-11,0.0
2011-04-13,-16.6667
2011-04-14,-40.0
2011-05-10,0.0
2011-05-11,0.0
2011-05-17,0.0
2011-05-18,0.0
2011-05-23,0.0
2011-06-07,0.0
2011-06-15,0.0
2011-06-16,-33.3333
2011-06-23,0.0
2011-07-18,0.0
2011-07-27,0.0
2011-08-22,-93.75
2011-08-23,1500.0
2011-09-01,-43.75
2011-09-12,0.0
2011-10-12,0.0
2011-11-08,-22.2222
2011-11-11,0.0
2011-12-06,0.0
2011-12-19,-21.4286
2012-01-05,-72.7273
2012-01-23,0.0
2012-02-28,100.0
2012-03-05,0.0
2012-03-08,0.0
2012-03-22,0.0
2012-03-26,166.6667
2012-04-03,-18.75
2012-04-09,-15.3846
2012-04-10,-9.0909
2012-04-24,10.0
2012-04-25,0.0
2012-05-02,0.0
2012-06-12,-9.0909
2012-06-13,0.0
2012-06-22,-20.0
2012-07-17,0.0
2012-07-24,-62.5
2012-07-26,0.0
2012-09-28,0.0
2012-10-26,0.0
2012-11-19,0.0
2012-12-14,0.0
2013-01-17,66.6667
2013-01-22,800.0
2013-01-23,-4.4444
2013-01-24,0.0
2013-01-25,4.6512
2013-01-28,2.2222
2013-01-29,0.0
2013-01-31,-2.1739
2013-02-05,88.8889
2013-02-06,170.5882
2013-02-07,10.0
2013-02-08,-1.9763
2013-02-11,-7.2581
2013-02-12,-10.4348
2013-02-13,-0.4854
2013-02-14,0.0
2013-02-15,134.1463
2013-02-19,-76.6667
2013-02-20,19.6429
2013-02-21,-10.4478
2013-02-22,6.6667
2013-02-25,-10.9375
2013-02-26,-8.7719
2013-02-27,36.5385
2013-02-28,-2.1127
2013-03-01,61.1511
2013-03-04,-7.1429
2013-03-06,53.8462
2013-03-07,0.0
2013-03-08,-10.0
2013-03-11,-33.3333
2013-03-12,50.0
2013-03-13,16.6667
2013-03-14,-38.0952
2013-03-18,2.4038
2013-03-22,-47.4178
2013-03-25,28.5714
2013-03-27,33.3333
2013-03-28,-3.125
2013-04-01,12.9032
2013-04-03,-0.9524
2013-04-05,15.3846
2013-04-09,5.8333
2013-04-10,-6.2992
2013-04-11,-39.4958
2013-04-12,42.3611
2013-04-16,-21.9512
2013-04-22,-15.0
2013-04-24,0.0
2013-04-25,17.647100000000002
2013-04-26,-10.0
2013-05-01,33.3333
2013-05-02,0.0
2013-05-03,2.6042
2013-05-06,0.5076
2013-05-08,-3.0303
2013-05-10,-56.7708
2013-05-13,-42.1687
2013-05-14,-16.6667
2013-05-16,80.0
2013-05-20,6.9444
2013-06-03,-2.5974
2013-06-05,28.0
2013-06-10,66.6667
2013-06-11,-27.5
2013-06-13,103.4483
2013-06-14,-66.1017
2013-06-17,190.0
2013-06-18,-31.0345
2013-06-24,33.7187
2013-07-08,-40.1729
2013-07-09,59.375
2013-07-11,-1.9607999999999999
2013-07-15,-20.0
2013-07-16,-47.5
2013-07-17,138.0952
2013-07-24,-68.0
2013-08-14,87.5
2013-08-19,-63.0
2013-08-22,170.2703
2013-09-17,-33.3333
2013-09-19,0.0
2013-09-27,-10.0
2013-10-17,-72.2222
2013-10-24,200.0
2013-11-25,166.6667
2013-12-06,0.0
2013-12-09,23.625
2013-12-16,-89.8888
2013-12-19,-55.75
2013-12-31,1029.9435
2014-01-02,96.0
2014-01-03,-1.0204
2014-01-06,-17.5258
2014-01-07,11.25
2014-01-08,-43.8202
2014-01-09,0.0
2014-01-10,40.0
2014-01-17,-14.2857
2014-01-24,-16.6667
2014-01-28,0.0
2014-01-31,40.0
2014-02-04,-28.5714
2014-02-07,20.0
2014-02-10,-16.6667
2014-02-11,-20.0
2014-02-25,100.0
2014-02-26,80.0
2014-02-27,-43.0556
2014-02-28,-24.3902
2014-03-04,77.4194
2014-03-06,9.0909
2014-03-07,25.0
2014-03-10,-57.3167
2014-03-11,134.2835
2014-03-12,26.6667
2014-03-13,5.2632
2014-03-14,-10.0
2014-03-17,-5.5556
2014-03-18,-23.25
2014-03-19,16.4974
2014-03-28,25.0
2014-03-31,-5.2632
2014-04-01,22.2222
2014-04-04,-27.2727
2014-04-07,-1.25
2014-04-09,-48.0775
2014-04-10,82.8432
2014-04-14,-45.3083
2014-04-16,0.0457
2014-04-17,0.0305
2014-04-22,70.4933
2014-04-30,-38.5337
2014-05-02,0.0
2014-05-05,-4.6637
2014-05-07,0.0
2014-05-13,0.0
2014-05-20,0.0
2014-05-23,58.4578
2014-06-09,-36.8917
2014-06-12,0.0
2014-06-24,48.7047
2014-06-25,0.0
2014-06-26,0.0
2014-06-30,0.0
2014-07-01,0.0
2014-07-08,-32.7526
2014-07-16,-9.7836
2014-07-21,64.8649
2014-07-24,-50.8197
2014-07-30,70.0
2014-07-31,0.0
2014-08-05,-50.9804
2014-08-06,0.0
2014-08-07,16.0
2014-08-08,0.0
2014-08-13,3.4483
2014-08-15,0.0
2014-09-02,-16.6667
2014-09-10,12.0
2014-09-26,60.7143
2014-09-29,22.1944
2014-09-30,9.1157
2014-10-01,-15.0
2014-10-02,-11.7647
2014-10-03,20.0
2014-10-06,-25.9259
2014-10-08,-20.0
2014-10-09,71.875
2014-10-13,-40.9091
2014-10-16,0.0
2014-10-20,0.0
2014-10-21,-30.7692
2014-10-27,11.1111
2014-11-04,-10.0
2014-11-05,11.1111
2014-11-13,28.0
2014-11-14,-21.875
2014-11-24,-12.0
2014-11-25,168.1818
2014-12-03,-59.322
2014-12-08,4.1667
2014-12-09,-24.0
2014-12-10,10.526299999999999
2014-12-11,0.0
2014-12-15,4.7619
2014-12-23,-9.0909
2015-01-20,45.0
2015-02-02,0.0
2015-02-04,-17.2414
2015-02-05,0.0
2015-02-06,-4.1667
2015-02-09,30.4348
2015-02-10,0.0
2015-02-11,-26.3333
2015-02-12,121.7195
2015-02-13,2.0408
2015-02-17,-2.0
2015-03-19,-36.7347
2015-03-20,0.0
2015-03-23,29.0323
2015-03-27,11.25
2015-03-30,-32.5843
2015-03-31,16.6667
2015-04-02,-40.0
2015-04-06,42.8571
2015-04-24,0.0
2015-04-28,0.0
2015-05-20,16.6667
2015-05-22,57.1429
2015-05-29,36.3636
2015-06-01,-13.3333
2015-06-09,0.0
2015-06-12,0.0
2015-06-15,0.0
2015-06-16,15.3846
2015-06-17,-32.0
2015-06-22,45.098
2015-06-23,9.4595
2015-06-24,0.0
2015-06-26,14.8148
2015-07-08,-31.1828
2015-07-10,1.5625
2015-07-13,38.4615
2015-07-14,-21.1111
2015-07-16,12.6761
2015-07-17,6.25
2015-07-20,17.647100000000002
2015-07-21,0.0
2015-07-22,-25.0
2015-07-28,6.6667
2015-08-05,6.25
2015-08-10,-17.647100000000002
2015-08-11,7.1429
2015-08-14,0.0
2015-08-21,0.0
2015-08-24,0.0
2015-08-25,-6.6667
2015-08-26,-7.8571
2015-08-27,-14.7287
2015-08-28,1.8182
2015-09-04,0.0
2015-09-08,7.1429
2015-09-10,-13.0
2015-09-21,0.0
2015-09-24,13.0268
2015-09-28,1.6949
2015-09-29,0.0
2015-10-05,-3.6667
2015-10-13,-30.7958
2015-10-14,0.0
2015-11-05,-10.0
2015-11-18,0.0
2015-11-19,44.4444
2015-12-01,-42.3077
2015-12-09,48.3333
2015-12-21,-21.3483
2015-12-23,0.0
2016-01-05,-14.2857
2016-01-13,-26.6667
2016-01-19,0.0
2016-01-29,-9.0909
2016-02-04,0.0
2016-02-09,2.5
2016-02-17,58.5366
2016-02-19,35.3846
2016-02-22,-9.0909
2016-03-04,-45.0
2016-03-28,0.0
2016-04-19,23.0114
2016-04-27,46.4434
2016-04-28,-36.9185
2016-05-03,40.0
2016-05-04,0.0
2016-05-09,0.0
2016-05-18,-28.5714
2016-06-27,21.6
2016-07-05,25.3289
2016-07-07,6.0367
2016-07-12,-3.8366
2016-07-13,9.9099
2016-07-14,0.0
2016-07-15,5.3864
2016-07-18,-5.1111
2016-07-19,5.3864
2016-07-22,0.0
2016-07-25,-22.2222
2016-07-26,6.5714
2016-07-28,0.0
2016-08-11,-6.1662
2016-09-01,-11.4286
2016-09-06,45.1613
2016-09-16,-33.3333
2016-10-05,-12.875
2016-11-29,-0.5261
2016-12-02,0.0
2016-12-13,-23.0769
2017-01-31,120.0
2017-02-01,-4.5455
2017-02-10,-30.744
2017-02-13,3.1371
2017-02-28,-12.6042
2017-03-31,-2.9558999999999997
2017-04-21,-59.9116
2017-04-26,46.7525
2017-05-04,0.2088
2017-05-15,33.3333
2017-05-17,50.0
2017-05-19,0.0
2017-05-23,20.0
2017-05-24,-10.1215
2017-05-26,-7.2822
2017-06-07,-29.6667
2017-06-13,3.7915
2017-06-27,36.9863
2017-07-11,-28.1667
2017-07-14,7.0534
2017-07-20,-8.9727
2017-07-21,19.0476
2017-07-24,-10.8
2017-07-25,12.1076
2017-07-26,0.0
2017-07-27,0.0
2017-08-01,-13.8
2017-08-02,6.2645
2017-08-03,-8.2969
2017-08-15,19.0476
2017-08-16,-16.0
2017-08-17,6.2333
2017-08-25,-5.8676
2017-09-12,-9.5238
2017-09-13,-4.4211
2017-09-18,-27.7533
2017-09-19,37.1951
2017-09-20,-7.2833
2017-09-21,19.8394
2017-09-25,0.0
2017-09-26,-2.3
2017-09-28,0.0
2017-09-29,2.3541
2017-10-16,0.0
2017-10-25,-10.0
2017-11-01,0.0
2017-11-13,0.0
2017-11-29,-11.1111
2017-11-30,16.5188
2017-12-01,4.8115
2017-12-05,2.3541
2017-12-07,-29.5
2017-12-13,41.844
2017-12-21,0.0
2017-12-22,275.0
2017-12-27,-6.6667
2017-12-28,0.0
2018-01-02,-35.7143
2018-01-03,-3.4444
2018-01-04,17.3763
2018-01-05,0.0
2018-01-08,-1.9607999999999999
2018-01-10,-42.0
2018-01-11,-12.4138
2018-01-18,2.3622
2018-01-19,-22.6923
2018-01-22,84.0796
2018-01-23,8.1081
2018-01-24,0.0
2018-01-25,-37.5
2018-01-26,0.0
2018-01-30,60.0
2018-02-01,2.475
2018-02-02,46.3772
2018-02-05,-16.6667
2018-02-06,18.0
2018-02-07,-38.9831
2018-02-08,-2.7778
2018-02-09,-25.7143
2018-02-12,-3.8462
2018-02-15,92.0
2018-02-26,-47.9167
2018-02-27,4.0
2018-02-28,0.3846
2018-03-01,18.7739
2018-03-12,-16.0968
2018-03-14,-1.9607999999999999
2018-03-16,30.9804
2018-03-19,1.1976
2018-04-02,-14.2012
2018-04-06,0.0
2018-04-09,0.0
2018-04-17,2.7586
2018-04-23,0.0
2018-04-25,-2.6846
2018-04-30,3.4483
2018-05-01,-16.0
2018-05-09,30.9524
2018-05-10,-3.0303
2018-05-18,0.0
2018-05-22,-18.75
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,15.3846
2018-05-31,0.0
2018-06-01,-14.4
2018-06-11,5.5296
2018-06-12,-7.0111
2018-06-15,0.0
2018-06-19,3.1746
2018-07-05,-3.8462
2018-07-09,0.0
2018-07-10,4.0
2018-07-12,-3.8462
2018-07-18,-4.0
2018-07-24,0.0
2018-07-27,0.0
2018-08-01,-15.8333
2018-08-02,18.8119
2018-08-07,-36.6667
2018-08-08,31.5789
2018-08-14,0.0
2018-08-15,0.0
2018-08-20,-15.0
2018-08-24,17.647100000000002
2018-08-30,-15.0
2018-09-05,17.647100000000002
2018-09-06,0.0
2018-09-10,-5.0
2018-09-20,-21.0526
2018-09-27,0.0
2018-09-28,0.0
2018-10-01,-0.3333
2018-10-04,32.4415
2018-10-05,-33.3333
2018-10-11,51.5152
2018-10-12,0.0
2018-10-16,18.0
2018-10-17,0.0
2018-10-18,-11.0169
2018-10-19,19.0476
2018-10-22,-36.0
2018-10-23,47.5
2018-10-26,-35.5932
2018-10-29,0.0
2018-10-30,55.2632
2018-11-01,-6.7797
2018-11-08,-30.9091
2018-11-09,55.2632
2018-11-12,-35.5932
2018-11-13,55.2632
2018-11-14,-35.5932
2018-11-16,53.9474
2018-11-19,-0.8547
2018-11-20,-34.4828
2018-11-23,0.0
2018-11-26,1.9737
2018-11-27,-16.129
2018-12-14,38.4615
2018-12-18,-42.2222
2018-12-24,34.6154
2018-12-28,0.0
2019-01-03,-14.2857
2019-01-04,0.0
2019-01-08,8.3333
2019-01-09,-7.6923
2019-01-16,0.0
2019-01-18,0.0
2019-02-20,-38.3333
2019-03-04,0.0
2019-03-13,0.0
2019-03-29,45.9459
2019-04-01,0.0
2019-04-04,62.963
2019-04-10,-70.4545
2019-04-15,240.3846
2019-04-26,-69.4915
2019-04-29,112.5926
2019-05-06,4.5296
2019-05-07,-55.0
2019-05-08,75.9259
2019-05-09,0.0
2019-05-14,-41.0526
2019-05-31,110.7143
2019-08-28,-47.8814
2019-08-29,82.1138
2019-09-09,-45.5357
2019-09-17,-1.6393
2019-10-23,-5.0
2019-10-28,0.0
2019-11-12,-1.5789
2019-11-13,15.8645
2019-11-14,-24.9231
2019-12-09,2.459
2019-12-10,0.0
2019-12-11,0.0
2019-12-20,0.0
2019-12-27,-20.0
2019-12-31,-12.5
2020-01-02,77.1429
2020-01-16,-37.2581
2020-02-07,49.1003
2020-02-25,5.1724
2020-03-24,-50.8197
2020-03-25,0.0
2020-04-07,3.3333
2020-04-13,0.0
2020-04-23,30.3226
2020-04-29,-0.9901
2020-04-30,0.0
2020-05-06,75.0
2020-05-08,-14.2857
2020-05-29,-41.6667
2020-07-10,37.1429
2020-07-22,-43.75
2020-07-29,84.8148
