ticker,CHTR US Equity
2010-05-21,-0.6757
2010-05-24,-1.2245
2010-05-25,-0.8264
2010-05-26,0.0
2010-05-27,0.0115
2010-05-28,-0.0115
2010-06-01,-0.3472
2010-06-02,-2.439
2010-06-03,0.0
2010-06-04,0.0
2010-06-07,-3.5714
2010-06-08,2.2222
2010-06-09,0.058
2010-06-11,-0.0579
2010-06-14,-1.1594
2010-06-15,1.173
2010-06-16,0.5797
2010-06-17,0.1441
2010-06-18,1.4388
2010-06-21,0.0
2010-06-22,0.7092
2010-06-23,0.4225
2010-06-24,-0.1403
2010-06-28,-0.7022
2010-06-29,0.4243
2010-06-30,-0.5634
2010-07-01,0.5666
2010-07-02,0.0
2010-07-06,2.8169
2010-07-07,0.0
2010-07-08,-1.3699
2010-07-09,0.5556
2010-07-12,0.1381
2010-07-13,-0.5517
2010-07-14,-1.387
2010-07-15,-0.2813
2010-07-16,-0.141
2010-07-19,-1.1299
2010-07-20,1.4285999999999999
2010-07-21,-0.7042
2010-07-22,-0.5674
2010-07-23,-0.1427
2010-07-26,0.0
2010-07-27,1.4285999999999999
2010-07-28,0.0
2010-07-29,2.1127
2010-07-30,0.6897
2010-08-02,0.0
2010-08-03,-0.6849
2010-08-04,0.6897
2010-08-05,-0.6849
2010-08-06,0.0
2010-08-09,-0.2759
2010-08-10,0.1383
2010-08-11,0.0
2010-08-13,-0.1381
2010-08-16,-1.6598000000000002
2010-08-17,-1.4064999999999999
2010-08-19,0.1427
2010-08-20,-0.2849
2010-08-23,0.0
2010-08-24,-0.7143
2010-08-25,-0.7194
2010-08-26,-0.7246
2010-08-27,-1.4599
2010-09-01,0.7407
2010-09-02,-0.5882
2010-09-03,0.5917
2010-09-09,0.5882
2010-09-10,-0.5848
2010-09-13,2.9412000000000003
2010-09-14,1.4285999999999999
2010-09-15,-2.1127
2010-09-16,-1.8417
2010-09-17,1.1434
2010-09-20,0.0
2010-09-21,-1.913
2010-09-22,-1.0047
2010-09-23,-0.597
2010-09-24,1.5015
2010-09-27,-2.2189
2010-09-28,1.3313
2010-09-29,-0.4479
2010-09-30,-2.5195
2010-10-01,1.8462
2010-10-04,-0.3625
2010-10-05,-0.2426
2010-10-06,-1.459
2010-10-07,-0.7711
2010-10-08,-0.5284
2010-10-11,2.6563
2010-10-12,0.1522
2010-10-13,-1.2158
2010-10-14,1.5385
2010-10-15,0.8788
2010-10-18,-1.1715
2010-10-19,0.5775
2010-10-20,-0.3324
2010-10-21,-0.1516
2010-10-22,0.577
2010-10-25,-1.8719999999999999
2010-10-26,0.4923
2010-10-27,-0.6124
2010-10-28,0.0308
2010-10-29,0.0308
2010-11-01,0.2155
2010-11-02,-0.1229
2010-11-03,2.5838
2010-11-04,7.1964
2010-11-05,-0.0839
2010-11-08,0.196
2010-11-09,0.0279
2010-11-10,0.2793
2010-11-11,0.2786
2010-11-12,-0.4722
2010-11-15,0.1116
2010-11-16,0.0
2010-11-17,-0.223
2010-11-18,0.0559
2010-11-19,-0.3351
2010-11-22,-1.0647
2010-11-23,-0.7363
2010-11-24,-0.1712
2010-11-26,-0.2572
2010-11-29,-2.3209
2010-11-30,-1.6720000000000002
2010-12-01,2.5656
2010-12-02,0.349
2010-12-03,1.6522000000000001
2010-12-06,1.055
2010-12-07,0.8465
2010-12-08,0.5036
2010-12-09,-0.6125
2010-12-10,0.8403
2010-12-13,2.25
2010-12-14,0.5297
2010-12-15,2.6888
2010-12-16,-0.7105
2010-12-17,2.4914
2010-12-20,-1.6292
2010-12-21,0.4732
2010-12-22,0.7326
2010-12-23,-1.013
2010-12-27,0.1574
2010-12-28,0.3668
2010-12-29,0.496
2010-12-30,0.026
2010-12-31,1.1166
2011-01-03,-1.2327
2011-01-04,2.9641
2011-01-05,-0.0758
2011-01-06,-0.8845
2011-01-07,-0.102
2011-01-10,-0.0766
2011-01-11,-0.281
2011-01-12,2.126
2011-01-13,0.3762
2011-01-14,2.2739
2011-01-18,0.1466
2011-01-19,1.2442
2011-01-20,-0.9639
2011-01-21,0.073
2011-01-24,0.389
2011-01-25,0.8961
2011-01-26,1.4402
2011-01-27,-0.3313
2011-01-28,-0.1899
2011-01-31,-0.0951
2011-02-01,-0.8571
2011-02-02,-0.048
2011-02-03,0.913
2011-02-04,-0.0238
2011-02-07,0.0
2011-02-08,4.5011
2011-02-09,3.2589
2011-02-10,1.7435
2011-02-11,1.9523000000000001
2011-02-14,0.7447
2011-02-15,-0.528
2011-02-16,-1.6561
2011-02-17,0.5397
2011-02-18,-0.2791
2011-02-22,-1.615
2011-02-23,-1.5758
2011-02-24,0.0667
2011-02-25,1.1111
2011-02-28,0.5934
2011-03-01,2.5343999999999998
2011-03-02,4.0273
2011-03-03,-1.9868999999999999
2011-03-04,0.2926
2011-03-07,0.4793
2011-03-08,-0.1452
2011-03-09,-0.3115
2011-03-10,-1.0833
2011-03-11,0.695
2011-03-14,-2.6982
2011-03-15,-2.0851
2011-03-16,0.944
2011-03-17,2.3271
2011-03-18,2.8055
2011-03-21,1.0544
2011-03-22,-0.4296
2011-03-23,0.3298
2011-03-24,2.1595
2011-03-25,-0.1503
2011-03-28,-1.2046000000000001
2011-03-29,-0.0813
2011-03-30,0.6508
2011-03-31,2.3035
2011-04-01,2.0344
2011-04-04,0.6388
2011-04-05,1.7119
2011-04-06,4.9357
2011-04-07,-0.1442
2011-04-08,-1.0828
2011-04-11,-1.0217
2011-04-12,0.9217
2011-04-13,0.2192
2011-04-14,0.7472
2011-04-15,0.0362
2011-04-18,-1.0127
2011-04-19,0.0365
2011-04-20,0.073
2011-04-21,0.146
2011-04-25,-0.0364
2011-04-26,0.7656
2011-04-27,1.5194999999999999
2011-04-28,4.4904
2011-04-29,0.5116
2011-05-02,0.6108
2011-05-03,-0.9949
2011-05-04,-0.7665
2011-05-05,-1.2530000000000001
2011-05-06,0.817
2011-05-09,-0.2586
2011-05-10,0.8297
2011-05-11,0.5829
2011-05-12,0.5625
2011-05-13,-1.9322
2011-05-16,-0.1555
2011-05-17,-2.7523
2011-05-18,2.1004
2011-05-19,0.4533
2011-05-20,-1.076
2011-05-23,-2.1228
2011-05-24,0.3585
2011-05-25,-0.4286
2011-05-26,-0.1256
2011-05-27,0.9878
2011-05-31,0.4624
2011-06-01,0.3717
2011-06-02,1.2169
2011-06-03,0.6796
2011-06-06,-0.6923
2011-06-07,0.854
2011-06-08,0.121
2011-06-09,-0.2934
2011-06-10,-0.4674
2011-06-13,-3.5478
2011-06-14,0.9016
2011-06-15,-0.4646
2011-06-16,0.5566
2011-06-17,1.4283000000000001
2011-06-20,-1.373
2011-06-21,0.3034
2011-06-22,1.6726
2011-06-23,-2.8350999999999997
2011-06-24,-1.9992999999999999
2011-06-27,-0.5881
2011-06-28,0.8874
2011-06-29,-0.3848
2011-06-30,-0.184
2011-07-01,1.6402999999999999
2011-07-05,5.1133
2011-07-06,1.7423
2011-07-07,-0.746
2011-07-08,-1.2641
2011-07-11,-2.2318
2011-07-12,0.3716
2011-07-13,0.0705
2011-07-14,0.1762
2011-07-15,0.8442
2011-07-18,-1.8486
2011-07-19,2.0078
2011-07-20,2.3863
2011-07-21,1.2419
2011-07-22,0.4033
2011-07-25,-1.0544
2011-07-26,-0.2199
2011-07-27,-2.7801
2011-07-28,-4.551
2011-07-29,-1.3518
2011-08-01,-1.3333
2011-08-02,-4.298
2011-08-03,0.7256
2011-08-04,-8.3333
2011-08-05,-2.1665
2011-08-08,-8.6843
2011-08-09,7.4417
2011-08-10,-1.8588
2011-08-11,5.885
2011-08-12,0.575
2011-08-15,4.2981
2011-08-16,-1.4819
2011-08-17,-0.1648
2011-08-18,-5.098
2011-08-19,1.3267
2011-08-22,-2.7903000000000002
2011-08-23,4.7251
2011-08-24,0.3584
2011-08-25,-2.3319
2011-08-26,2.4737
2011-08-29,4.3451
2011-08-30,0.5633
2011-08-31,-0.22
2011-09-01,-0.5012
2011-09-02,-1.5112
2011-09-06,-1.9845000000000002
2011-09-07,3.5692
2011-09-08,-1.4712
2011-09-09,-4.459
2011-09-12,0.3211
2011-09-13,1.6644999999999999
2011-09-14,3.3375
2011-09-15,0.4063
2011-09-16,-0.1821
2011-09-19,-0.4662
2011-09-20,0.6923
2011-09-21,-2.6087
2011-09-22,-3.9244
2011-09-23,2.8312
2011-09-26,3.4258
2011-09-27,1.7069999999999999
2011-09-28,-1.6983000000000001
2011-09-29,-2.1951
2011-09-30,-2.66
2011-10-03,-6.7677
2011-10-04,3.2746
2011-10-05,3.3038
2011-10-06,1.2664
2011-10-07,-1.1657
2011-10-10,4.332
2011-10-11,-0.4317
2011-10-12,1.3212
2011-10-13,-1.0391
2011-10-14,0.9677
2011-10-17,-0.0816
2011-10-18,2.5714
2011-10-19,-2.9447
2011-10-20,0.451
2011-10-21,1.5306
2011-10-24,1.3467
2011-10-25,-1.5470000000000002
2011-10-26,1.1684
2011-10-27,-1.2744
2011-10-28,-8.0678
2011-10-31,0.7898
2011-11-01,1.9808
2011-11-02,2.8602
2011-11-03,5.1255
2011-11-04,4.0466
2011-11-07,0.2656
2011-11-08,1.1353
2011-11-09,-4.1534
2011-11-10,2.8499
2011-11-11,1.7461
2011-11-14,-2.1638
2011-11-15,1.3918
2011-11-16,-3.1591
2011-11-17,1.3592
2011-11-18,1.3602
2011-11-21,-1.5876000000000001
2011-11-22,0.749
2011-11-23,-2.8212
2011-11-25,1.7066
2011-11-28,1.7358
2011-11-29,-0.2085
2011-11-30,0.4369
2011-12-01,-0.1135
2011-12-02,0.5113
2011-12-05,-1.9593
2011-12-06,1.7871000000000001
2011-12-07,-0.0566
2011-12-08,-3.3434
2011-12-09,3.4591
2011-12-12,-0.2456
2011-12-13,-0.2651
2011-12-14,-0.2468
2011-12-15,1.0659
2011-12-16,2.6742
2011-12-19,-3.2649
2011-12-20,5.0815
2011-12-21,0.3248
2011-12-22,0.2518
2011-12-23,1.0047
2011-12-27,-0.2842
2011-12-28,-0.3206
2011-12-29,1.6440000000000001
2011-12-30,0.1055
2012-01-03,0.4391
2012-01-04,-0.6645
2012-01-05,0.2992
2012-01-06,-0.6318
2012-01-09,0.2296
2012-01-10,-0.1586
2012-01-11,-0.9001
2012-01-12,2.333
2012-01-13,-0.8702
2012-01-17,0.0176
2012-01-18,-0.9303
2012-01-19,0.9391
2012-01-20,0.0702
2012-01-23,-0.0175
2012-01-24,-0.6316
2012-01-25,1.8891
2012-01-26,1.3516
2012-01-27,-1.5045
2012-01-30,-1.3538999999999999
2012-01-31,1.4253
2012-02-01,1.1103
2012-02-02,-0.8236
2012-02-03,0.6401
2012-02-06,0.2407
2012-02-07,-0.806
2012-02-08,0.4841
2012-02-09,1.1528
2012-02-10,-0.3402
2012-02-13,2.3554
2012-02-14,0.0834
2012-02-15,3.6654
2012-02-16,0.4661
2012-02-17,0.5439
2012-02-21,-0.2387
2012-02-22,0.0319
2012-02-23,1.2436
2012-02-24,-0.1102
2012-02-27,0.2207
2012-02-28,-0.0157
2012-02-29,-0.236
2012-03-01,-0.2681
2012-03-02,-1.0753
2012-03-05,-0.3357
2012-03-06,-2.3256
2012-03-07,-0.5911
2012-03-08,0.8259
2012-03-09,0.0819
2012-03-12,2.259
2012-03-13,0.6723
2012-03-14,0.3498
2012-03-15,0.6021
2012-03-16,0.7875
2012-03-19,-0.0313
2012-03-20,-1.1568
2012-03-21,1.2336
2012-03-22,0.9686
2012-03-23,0.4332
2012-03-26,-0.8319
2012-03-27,-0.6059
2012-03-28,-1.141
2012-03-29,-0.2213
2012-03-30,0.5387
2012-04-02,1.45
2012-04-03,-2.1128
2012-04-04,-1.9521
2012-04-05,1.5863
2012-04-09,-1.7527
2012-04-10,-3.649
2012-04-11,1.9357
2012-04-12,0.8256
2012-04-13,-0.1474
2012-04-16,-1.0497
2012-04-17,1.6244
2012-04-18,-0.2447
2012-04-19,0.4742
2012-04-20,0.8299
2012-04-23,-2.8405
2012-04-24,-0.0498
2012-04-25,0.7645
2012-04-26,0.5278
2012-04-27,-0.8696
2012-04-30,0.0828
2012-05-01,0.9095
2012-05-02,1.9992999999999999
2012-05-03,0.1767
2012-05-04,-1.251
2012-05-07,0.406
2012-05-08,5.0954
2012-05-09,3.34
2012-05-10,0.8341
2012-05-11,-0.3102
2012-05-14,-1.8669
2012-05-15,-1.1173
2012-05-16,-0.2901
2012-05-17,-3.0015
2012-05-18,-2.6208
2012-05-21,3.1615
2012-05-22,1.603
2012-05-23,-0.0619
2012-05-24,-0.6191
2012-05-25,0.0934
2012-05-29,0.5601
2012-05-30,-2.2281
2012-05-31,-0.7754
2012-06-01,-2.2169
2012-06-04,-0.0489
2012-06-05,3.6390000000000002
2012-06-06,0.3779
2012-06-07,0.0941
2012-06-08,0.4858
2012-06-11,-1.1385
2012-06-12,2.1139
2012-06-13,0.309
2012-06-14,1.4785
2012-06-15,1.5177
2012-06-18,1.1063
2012-06-19,1.9962
2012-06-20,0.6089
2012-06-21,-2.8242000000000003
2012-06-22,0.6969
2012-06-25,-1.9143
2012-06-26,1.6364
2012-06-27,2.8804
2012-06-28,0.5025
2012-06-29,1.2429000000000001
2012-07-02,1.665
2012-07-03,0.2221
2012-07-05,0.0415
2012-07-06,-0.2215
2012-07-09,-0.0832
2012-07-10,0.1111
2012-07-11,-0.7074
2012-07-12,1.6622
2012-07-13,0.1237
2012-07-16,-0.4666
2012-07-17,0.7445
2012-07-18,-0.1642
2012-07-19,2.5497
2012-07-20,-0.5882
2012-07-23,-1.1429
2012-07-24,-0.8161
2012-07-25,1.7553
2012-07-26,2.1563
2012-07-27,0.7256
2012-07-30,1.4538
2012-07-31,-0.6971
2012-08-01,1.8460999999999999
2012-08-02,-0.0511
2012-08-03,2.0817
2012-08-06,-2.9276
2012-08-07,-1.1728
2012-08-08,-0.8738
2012-08-09,-0.6578
2012-08-10,3.2049
2012-08-13,1.2575
2012-08-14,-0.5196
2012-08-15,1.6561
2012-08-16,-1.6291
2012-08-17,-0.8917
2012-08-20,0.1028
2012-08-21,-0.7704
2012-08-22,-0.22
2012-08-23,-0.9467
2012-08-24,1.7675
2012-08-27,-0.6304
2012-08-28,-0.6214
2012-08-29,-0.3908
2012-08-30,0.7063
2012-08-31,1.039
2012-09-04,-0.9254
2012-09-05,1.4011
2012-09-06,1.433
2012-09-07,-1.4253
2012-09-10,-0.4479
2012-09-11,1.4139
2012-09-12,1.6477
2012-09-13,1.783
2012-09-14,1.1148
2012-09-17,-2.1808
2012-09-18,-1.0528
2012-09-19,0.6133
2012-09-20,-0.1244
2012-09-21,-1.0588
2012-09-24,-3.8524000000000003
2012-09-25,-1.2178
2012-09-26,-0.7291
2012-09-27,0.4273
2012-09-28,-0.1994
2012-10-01,-0.0666
2012-10-02,0.6532
2012-10-03,1.6689
2012-10-04,0.8077
2012-10-05,-1.0985
2012-10-08,-0.6533
2012-10-09,0.0658
2012-10-10,-0.1314
2012-10-11,0.1843
2012-10-12,0.0131
2012-10-15,0.7881
2012-10-16,-0.1043
2012-10-17,1.3568
2012-10-18,1.0555
2012-10-19,0.0382
2012-10-22,-0.4711
2012-10-23,-2.5329
2012-10-24,-0.1313
2012-10-25,0.1314
2012-10-26,0.4988
2012-10-31,1.097
2012-11-01,0.4392
2012-11-02,-3.4084
2012-11-05,-2.8817
2012-11-06,-1.8041
2012-11-07,-3.002
2012-11-08,-1.7418
2012-11-09,0.6739
2012-11-12,0.4075
2012-11-13,-0.087
2012-11-14,-2.0888
2012-11-15,1.5407
2012-11-16,1.0651
2012-11-19,-0.9095
2012-11-20,2.433
2012-11-21,-0.6258
2012-11-23,0.1861
2012-11-26,0.4
2012-11-27,0.0142
2012-11-28,0.0
2012-11-29,1.4511
2012-11-30,-0.6451
2012-12-03,-0.5646
2012-12-04,0.0
2012-12-05,-1.0078
2012-12-06,-0.2007
2012-12-07,1.1925
2012-12-10,-0.9513
2012-12-11,-0.2437
2012-12-12,0.0287
2012-12-13,-0.7614
2012-12-14,-0.579
2012-12-17,3.0577
2012-12-18,4.7471
2012-12-19,-0.1214
2012-12-20,-1.1344
2012-12-21,0.3005
2012-12-24,0.0
2012-12-26,-0.2587
2012-12-27,0.5871
2012-12-28,-0.1222
2012-12-31,3.6151
2013-01-02,2.4397
2013-01-03,-0.1536
2013-01-04,-0.4873
2013-01-07,-0.2577
2013-01-08,-0.2584
2013-01-09,1.8135
2013-01-10,0.5089
2013-01-11,-0.7722
2013-01-14,-0.2679
2013-01-15,0.1791
2013-01-16,0.0255
2013-01-17,0.7787
2013-01-18,-0.152
2013-01-22,-0.0127
2013-01-23,0.1649
2013-01-24,0.342
2013-01-25,1.843
2013-01-28,1.9336
2013-01-29,-0.8998
2013-01-30,0.1595
2013-01-31,-4.4836
2013-02-01,0.0898
2013-02-04,-1.7555
2013-02-05,6.3389
2013-02-06,-0.5887
2013-02-07,-0.5182
2013-02-08,0.3225
2013-02-11,-1.9533
2013-02-12,0.87
2013-02-13,0.0375
2013-02-14,-0.6872
2013-02-15,0.0755
2013-02-19,-0.1886
2013-02-20,-1.7633999999999999
2013-02-21,-1.2309
2013-02-22,10.3726
2013-02-25,-2.0231
2013-02-26,4.1297
2013-02-27,0.4496
2013-02-28,-0.8493
2013-03-01,0.1158
2013-03-04,0.5781
2013-03-05,0.7127
2013-03-06,2.7052
2013-03-07,-0.2
2013-03-08,-0.8241
2013-03-11,-0.1235
2013-03-12,0.6183
2013-03-13,0.4246
2013-03-14,0.2559
2013-03-15,-0.02
2013-03-18,8.8221
2013-03-19,2.3868
2013-03-20,5.3696
2013-03-21,-3.224
2013-03-22,0.8988
2013-03-25,-0.8133
2013-03-26,0.5369
2013-03-27,1.2623
2013-03-28,-0.1055
2013-04-01,-0.384
2013-04-02,0.0193
2013-04-03,-1.4644
2013-04-04,2.2194
2013-04-05,0.8991
2013-04-08,-0.7015
2013-04-09,-1.1169
2013-04-10,0.0869
2013-04-11,1.1286
2013-04-12,0.2098
2013-04-15,-1.8846
2013-04-16,1.7753
2013-04-17,-0.8388
2013-04-18,-1.2496
2013-04-19,0.3018
2013-04-22,0.7861
2013-04-23,0.5392
2013-04-24,-1.3026
2013-04-25,-1.8826
2013-04-26,0.5242
2013-04-29,-0.0197
2013-04-30,-0.866
2013-05-01,0.4268
2013-05-02,1.9373
2013-05-03,1.4351
2013-05-06,0.4015
2013-05-07,4.4368
2013-05-08,0.3191
2013-05-09,0.0818
2013-05-10,-0.0636
2013-05-13,1.4447
2013-05-14,1.9077
2013-05-15,0.6592
2013-05-16,-0.8033
2013-05-17,-1.2939
2013-05-20,-0.651
2013-05-21,2.3247
2013-05-22,-0.9298
2013-05-23,0.5313
2013-05-24,-0.6077
2013-05-28,1.1077
2013-05-29,-1.2708
2013-05-30,-0.7457
2013-05-31,0.1699
2013-06-03,-0.3393
2013-06-04,2.9833
2013-06-05,-0.896
2013-06-06,-1.1324
2013-06-07,1.1365
2013-06-10,-1.2115
2013-06-11,-0.0622
2013-06-12,-0.9514
2013-06-13,-0.4489
2013-06-14,5.1583
2013-06-17,0.9519
2013-06-18,0.1954
2013-06-19,-0.1272
2013-06-20,-3.1825
2013-06-21,4.9355
2013-06-24,-1.0361
2013-06-25,-0.5623
2013-06-26,1.041
2013-06-27,4.042
2013-06-28,0.0323
2013-07-01,-1.3161
2013-07-02,2.3891
2013-07-03,1.9978
2013-07-05,-0.2037
2013-07-08,0.3611
2013-07-09,-1.6974
2013-07-10,-0.2546
2013-07-11,-0.1197
2013-07-12,-0.4233
2013-07-15,-0.0722
2013-07-16,-0.61
2013-07-17,0.2665
2013-07-18,0.3383
2013-07-19,3.0023
2013-07-22,-0.0935
2013-07-23,-0.3276
2013-07-24,0.3522
2013-07-25,-0.3666
2013-07-26,-0.8924
2013-07-29,-0.7266
2013-07-30,-1.5196
2013-07-31,1.5835
2013-08-01,1.7654999999999998
2013-08-02,4.7202
2013-08-05,-2.8731
2013-08-06,-2.3819
2013-08-07,2.0307
2013-08-08,-1.2111
2013-08-09,0.164
2013-08-12,-1.3331
2013-08-13,-0.3635
2013-08-14,-1.3006
2013-08-15,-1.0767
2013-08-16,-0.4224
2013-08-19,0.5302
2013-08-20,1.3306
2013-08-21,-1.3292
2013-08-22,0.5843
2013-08-23,-1.0085
2013-08-26,-0.4319
2013-08-27,-0.9495
2013-08-28,-0.8346
2013-08-29,0.75
2013-08-30,0.4301
2013-09-03,1.3424
2013-09-04,1.2271
2013-09-05,0.0803
2013-09-06,0.2888
2013-09-09,1.3437999999999999
2013-09-10,0.5841
2013-09-11,1.3104
2013-09-12,-0.6429
2013-09-13,0.3664
2013-09-16,0.334
2013-09-17,0.836
2013-09-18,1.6352
2013-09-19,0.6345
2013-09-20,0.4579
2013-09-23,-0.2989
2013-09-24,-1.7161
2013-09-25,2.1807
2013-09-26,1.4775
2013-09-27,-1.7795
2013-09-30,0.8909
2013-10-01,0.5283
2013-10-02,-1.2416
2013-10-03,-1.6743000000000001
2013-10-04,0.8286
2013-10-07,-0.1131
2013-10-08,-0.6642
2013-10-09,-0.0836
2013-10-10,3.4905
2013-10-11,0.1029
2013-10-14,0.7047
2013-10-15,0.1822
2013-10-16,1.1423
2013-10-17,-0.9352
2013-10-18,-0.2905
2013-10-21,-0.1529
2013-10-22,-0.2845
2013-10-23,-1.0914
2013-10-24,2.0352
2013-10-25,0.4421
2013-10-28,-1.4721
2013-10-29,0.5053
2013-10-30,-1.6104
2013-10-31,-0.7258
2013-11-01,3.0066
2013-11-04,-1.6658
2013-11-05,-3.4691
2013-11-06,-1.6328
2013-11-07,-1.1247
2013-11-08,0.4629
2013-11-11,-0.7965
2013-11-12,1.1178
2013-11-13,0.2335
2013-11-14,-0.5359
2013-11-15,0.4841
2013-11-18,0.6605
2013-11-19,-0.3628
2013-11-20,-1.6348
2013-11-21,0.0
2013-11-22,6.0649
2013-11-25,-0.2748
2013-11-26,1.3627
2013-11-27,-0.8375
2013-11-29,0.0889
2013-12-02,-1.7617
2013-12-03,-2.5693
2013-12-04,0.0928
2013-12-05,-1.6689
2013-12-06,0.3772
2013-12-09,0.3209
2013-12-10,2.8012
2013-12-11,-0.7059
2013-12-12,0.8944
2013-12-13,-0.3409
2013-12-16,-0.1368
2013-12-17,-0.9516
2013-12-18,0.1768
2013-12-19,-0.936
2013-12-20,0.697
2013-12-23,1.0614
2013-12-24,0.6621
2013-12-26,-0.0832
2013-12-27,1.0139
2013-12-30,0.5094
2013-12-31,1.9228
2014-01-02,-1.4661
2014-01-03,-1.0278
2014-01-06,1.2222
2014-01-07,2.2815
2014-01-08,-1.4412
2014-01-09,-0.0588
2014-01-10,0.3014
2014-01-13,-1.6127
2014-01-14,2.3245
2014-01-15,-0.9466
2014-01-16,-0.7939
2014-01-17,-0.4964
2014-01-21,-0.5883
2014-01-22,1.1236
2014-01-23,-1.1407
2014-01-24,-1.5285
2014-01-27,4.1851
2014-01-28,-0.1972
2014-01-29,1.1636
2014-01-30,0.3834
2014-01-31,-1.2755
2014-02-03,-0.6423
2014-02-04,2.0129
2014-02-05,-1.0874
2014-02-06,-0.6189
2014-02-07,0.7326
2014-02-10,0.0873
2014-02-11,0.2035
2014-02-12,-0.2393
2014-02-13,-6.295
2014-02-14,0.3413
2014-02-18,1.6622
2014-02-19,-0.8061
2014-02-20,1.0733
2014-02-21,-5.1274
2014-02-24,-1.1992
2014-02-25,-1.8126
2014-02-26,-0.0742
2014-02-27,2.3835
2014-02-28,2.1186
2014-03-03,-0.8519
2014-03-04,2.0129
2014-03-05,-0.6317
2014-03-06,-0.6043
2014-03-07,0.2843
2014-03-10,1.2126000000000001
2014-03-11,-0.6224
2014-03-12,-0.3679
2014-03-13,-1.2179
2014-03-14,1.0181
2014-03-17,-0.4016
2014-03-18,-0.3953
2014-03-19,0.381
2014-03-20,0.1819
2014-03-21,0.4341
2014-03-24,-1.1788
2014-03-25,-1.2962
2014-03-26,-0.8137
2014-03-27,-1.5027
2014-03-28,0.9484
2014-03-31,0.6454
2014-04-01,1.9805000000000001
2014-04-02,0.6845
2014-04-03,-1.2648
2014-04-04,-1.7454
2014-04-07,-3.0802
2014-04-08,1.8580999999999999
2014-04-09,2.3855
2014-04-10,-1.6526999999999998
2014-04-11,-2.8937
2014-04-14,0.802
2014-04-15,-1.1222
2014-04-16,0.0339
2014-04-17,-0.2371
2014-04-21,4.9054
2014-04-22,2.7100999999999997
2014-04-23,0.8979
2014-04-24,1.8657
2014-04-25,-0.3678
2014-04-28,7.7225
2014-04-29,-2.0707
2014-04-30,-1.1812
2014-05-01,0.8485
2014-05-02,0.3878
2014-05-05,0.8746
2014-05-06,0.0072
2014-05-07,0.7947
2014-05-08,-1.5123
2014-05-09,0.393
2014-05-12,-0.6379
2014-05-13,-0.3283
2014-05-14,-0.344
2014-05-15,0.5582
2014-05-16,0.4017
2014-05-19,0.8875
2014-05-20,0.2019
2014-05-21,-0.2879
2014-05-22,-0.2815
2014-05-23,1.7515
2014-05-27,1.6502
2014-05-28,0.4758
2014-05-29,-0.6129
2014-05-30,0.3013
2014-06-02,2.8015
2014-06-03,0.0476
2014-06-04,0.1766
2014-06-05,0.0949
2014-06-06,0.8468
2014-06-09,-0.094
2014-06-10,0.1076
2014-06-11,0.2082
2014-06-12,-0.945
2014-06-13,0.2842
