ticker,CATO US Equity
2000-05-25,-1.6129
2000-05-26,0.5464
2000-05-30,-0.5435
2000-05-31,8.1967
2000-06-01,-2.0202
2000-06-02,0.0
2000-06-05,-2.5773
2000-06-06,-0.5291
2000-06-07,-6.383
2000-06-08,-2.5
2000-06-09,1.1764999999999999
2000-06-12,-3.4884
2000-06-13,6.6265
2000-06-14,-3.9548
2000-06-15,9.4118
2000-06-16,-0.5376
2000-06-19,-3.7838000000000003
2000-06-20,-4.4944
2000-06-21,0.0
2000-06-22,3.5294
2000-06-23,-1.1364
2000-06-26,-1.1494
2000-06-27,-1.7442
2000-06-28,7.6923
2000-06-29,-3.8462
2000-06-30,6.2857
2000-07-03,1.0753
2000-07-05,-6.383
2000-07-06,0.0
2000-07-07,1.1364
2000-07-10,-1.1236
2000-07-11,2.8409
2000-07-12,-0.5525
2000-07-13,0.0
2000-07-14,1.6667
2000-07-17,-2.7321999999999997
2000-07-18,2.809
2000-07-19,-3.8251
2000-07-20,2.8409
2000-07-21,-2.2099
2000-07-24,0.0
2000-07-25,-1.6949
2000-07-26,0.0
2000-07-27,0.0
2000-07-28,-1.1494
2000-07-31,3.4884
2000-08-01,-3.3708
2000-08-02,-2.3256
2000-08-03,-2.3810000000000002
2000-08-04,5.4878
2000-08-07,4.0462
2000-08-08,0.5556
2000-08-09,1.9337
2000-08-10,-5.6911000000000005
2000-08-11,1.1494
2000-08-14,2.2727
2000-08-15,3.3333
2000-08-16,1.0753
2000-08-17,0.0
2000-08-18,1.0638
2000-08-21,2.1053
2000-08-22,0.5155
2000-08-23,0.0
2000-08-24,0.5128
2000-08-25,3.0612
2000-08-28,-5.4455
2000-08-29,3.6649000000000003
2000-08-30,-2.0202
2000-08-31,2.0619
2000-09-01,-3.0303
2000-09-05,1.0417
2000-09-06,-2.0619
2000-09-07,1.3684
2000-09-08,-1.5707
2000-09-11,3.1915
2000-09-12,-1.5464
2000-09-13,-0.5236
2000-09-14,0.5263
2000-09-15,-0.5236
2000-09-18,0.0
2000-09-19,-1.0526
2000-09-20,2.1277
2000-09-21,2.0833
2000-09-22,-4.0816
2000-09-25,-2.1277
2000-09-26,0.5435
2000-09-27,0.0
2000-09-28,9.7297
2000-09-29,-1.4778
2000-10-02,0.5
2000-10-03,-0.4975
2000-10-04,-1.0
2000-10-05,1.0101
2000-10-06,-1.0
2000-10-09,1.0101
2000-10-10,-3.5
2000-10-11,-8.8083
2000-10-12,-2.2727
2000-10-13,0.0
2000-10-16,-0.5814
2000-10-17,-2.924
2000-10-18,0.6024
2000-10-19,5.3892
2000-10-20,-1.7045
2000-10-23,-2.8902
2000-10-24,-2.3810000000000002
2000-10-25,2.439
2000-10-26,-2.3810000000000002
2000-10-27,7.9268
2000-10-30,5.6497
2000-10-31,2.6738
2000-11-01,0.5208
2000-11-02,0.0
2000-11-03,1.5544
2000-11-06,1.0204
2000-11-07,0.5051
2000-11-08,-5.5276
2000-11-09,3.1915
2000-11-10,1.0309
2000-11-13,-1.0204
2000-11-14,4.1237
2000-11-15,0.0
2000-11-16,-1.4851
2000-11-17,1.005
2000-11-20,-0.995
2000-11-21,1.5074999999999998
2000-11-22,-0.9901
2000-11-24,0.5
2000-11-27,7.4627
2000-11-28,4.6296
2000-11-29,-1.7699
2000-11-30,-1.8018
2000-12-01,-0.4587
2000-12-04,-0.4608
2000-12-05,0.9259
2000-12-06,-3.6696999999999997
2000-12-07,-1.9048
2000-12-08,8.2524
2000-12-11,2.2422
2000-12-12,-0.8772
2000-12-13,0.885
2000-12-14,-0.4386
2000-12-15,-1.7621
2000-12-18,2.2422
2000-12-19,-0.8772
2000-12-20,-4.4248
2000-12-21,-2.3364
2000-12-22,-0.9569
2000-12-26,3.3816
2000-12-27,6.0748
2000-12-28,2.0925
2000-12-29,-5.0701
2001-01-02,-1.3636
2001-01-03,-0.4608
2001-01-04,10.1852
2001-01-05,-4.2017
2001-01-08,1.3158
2001-01-09,3.8961
2001-01-10,-2.0833
2001-01-11,0.4255
2001-01-12,0.8475
2001-01-16,10.9244
2001-01-17,0.0
2001-01-18,0.0
2001-01-19,-3.7879
2001-01-22,0.0
2001-01-23,5.9055
2001-01-24,1.8587
2001-01-25,-0.7299
2001-01-26,-0.7353
2001-01-29,0.7407
2001-01-30,-1.4706000000000001
2001-01-31,5.9701
2001-02-01,0.3521
2001-02-02,-1.4035
2001-02-05,-0.7117
2001-02-06,-2.1505
2001-02-07,-0.7326
2001-02-08,10.7011
2001-02-09,-5.0
2001-02-12,5.9649
2001-02-13,5.9603
2001-02-14,-5.625
2001-02-15,-1.9868000000000001
2001-02-16,-5.0676
2001-02-20,0.0
2001-02-21,1.0676
2001-02-22,-4.2254
2001-02-23,0.7353
2001-02-26,7.2993
2001-02-27,1.7006999999999999
2001-02-28,-2.6756
2001-03-01,-1.0309
2001-03-02,0.0
2001-03-05,0.0
2001-03-06,-1.3889
2001-03-07,-1.4085
2001-03-08,0.3571
2001-03-09,0.0
2001-03-12,-5.694
2001-03-13,0.0
2001-03-14,-7.5472
2001-03-15,2.449
2001-03-16,6.0241
2001-03-19,6.0606
2001-03-20,-6.0714
2001-03-21,-3.8023
2001-03-22,-3.1621
2001-03-23,-2.8571
2001-03-26,2.521
2001-03-27,0.8197
2001-03-28,-2.439
2001-03-29,0.0
2001-03-30,0.4167
2001-04-02,1.2448
2001-04-03,-2.8689
2001-04-04,0.4219
2001-04-05,0.8403
2001-04-06,0.4167
2001-04-09,-0.0166
2001-04-10,0.1328
2001-04-11,-0.2653
2001-04-12,1.3298
2001-04-16,-1.2467
2001-04-17,1.6611
2001-04-18,4.5752
2001-04-19,1.25
2001-04-20,1.2346
2001-04-23,0.6707
2001-04-24,-0.848
2001-04-25,0.672
2001-04-26,0.1214
2001-04-27,3.0303
2001-04-30,3.7058999999999997
2001-05-01,-0.6807
2001-05-02,2.2273
2001-05-03,1.0056
2001-05-04,0.8296
2001-05-07,0.1097
2001-05-08,0.274
2001-05-09,-0.8743
2001-05-10,5.7883
2001-05-11,1.9281000000000001
2001-05-14,-3.1697
2001-05-15,4.2767
2001-05-16,1.7722
2001-05-17,5.2239
2001-05-18,0.4728
2001-05-21,1.4118
2001-05-22,0.9281
2001-05-23,-4.3678
2001-05-24,-2.8846
2001-05-25,-5.0
2001-05-29,-1.3549
2001-05-30,2.113
2001-05-31,0.0
2001-06-01,1.0347
2001-06-04,2.0481
2001-06-05,-0.5519
2001-06-06,1.1604
2001-06-07,-0.5237
2001-06-08,0.3029
2001-06-11,-0.1007
2001-06-12,-1.8136
2001-06-13,-1.2314
2001-06-14,-4.1558
2001-06-15,-4.0108
2001-06-18,-0.6211
2001-06-19,5.3408999999999995
2001-06-20,-0.2697
2001-06-21,2.7582
2001-06-22,0.5263
2001-06-25,0.5236
2001-06-26,2.8646000000000003
2001-06-27,-3.7468
2001-06-28,-0.5786
2001-06-29,3.2804
2001-07-02,-3.1762
2001-07-03,1.0582
2001-07-05,-1.0471
2001-07-06,0.7937
2001-07-09,0.0525
2001-07-10,-3.83
2001-07-11,-0.982
2001-07-12,-3.9669
2001-07-13,-2.1801
2001-07-16,-0.2933
2001-07-17,-2.0588
2001-07-18,-2.7628
2001-07-19,-3.0266
2001-07-20,-1.2102
2001-07-23,3.9974
2001-07-24,1.3639000000000001
2001-07-25,-0.0612
2001-07-26,0.3672
2001-07-27,-0.7927
2001-07-30,-0.3073
2001-07-31,1.2947
2001-08-01,3.4693
2001-08-02,1.1764999999999999
2001-08-03,2.4419
2001-08-06,-1.5323
2001-08-07,0.5187
2001-08-08,0.172
2001-08-09,6.1248
2001-08-10,-1.9417
2001-08-13,2.1452
2001-08-14,-2.154
2001-08-15,6.109
2001-08-16,2.4896
2001-08-17,1.5182
2001-08-20,-0.2991
2001-08-21,-2.75
2001-08-22,-1.2852999999999999
2001-08-23,-1.1943
2001-08-24,0.4181
2001-08-27,-1.4698
2001-08-28,-5.2744
2001-08-29,0.8436
2001-08-30,-2.6771000000000003
2001-08-31,0.4011
2001-09-04,3.5388
2001-09-05,-0.4961
2001-09-06,-2.4931
2001-09-07,0.9091
2001-09-10,4.7297
2001-09-17,-6.58
2001-09-18,-6.2609
2001-09-19,-8.7817
2001-09-20,-3.5254
2001-09-21,2.8811999999999998
2001-09-24,0.0683
2001-09-25,0.1365
2001-09-26,2.5221999999999998
2001-09-27,1.5957
2001-09-28,-2.0942
2001-10-01,-1.0695000000000001
2001-10-02,0.6757
2001-10-03,1.1409
2001-10-04,-2.787
2001-10-05,0.0
2001-10-08,2.3891
2001-10-09,-1.3333
2001-10-10,2.6351
2001-10-11,6.4516
2001-10-12,1.9171
2001-10-15,3.0947
2001-10-16,1.8246
2001-10-17,-3.526
2001-10-18,-0.5992
2001-10-19,0.9644
2001-10-22,-1.3134000000000001
2001-10-23,-2.2989
2001-10-24,1.3622
2001-10-25,4.8870000000000005
2001-10-26,3.9604
2001-10-29,-3.4734
2001-10-30,-4.2368
2001-10-31,2.7273
2001-11-01,-2.6549
2001-11-02,1.2121
2001-11-05,-0.101
2001-11-06,2.259
2001-11-07,1.8757000000000001
2001-11-08,2.1289
2001-11-09,1.3521
2001-11-12,0.2223
2001-11-13,0.3494
2001-11-14,0.0387
2001-11-15,0.0
2001-11-16,0.0
2001-11-19,0.7735
2001-11-20,3.3991
2001-11-21,-0.5832
2001-11-23,1.3333
2001-11-26,-1.3158
2001-11-27,-0.736
2001-11-28,1.0101
2001-11-29,-1.8617
2001-11-30,0.2168
2001-12-03,-2.9205
2001-12-04,2.7855
2001-12-05,1.1924
2001-12-06,-3.8565
2001-12-07,1.9499
2001-12-10,-1.0929
2001-12-11,-1.3812
2001-12-12,0.8403
2001-12-13,-0.5556
2001-12-14,0.3352
2001-12-17,0.5011
2001-12-18,-1.7175
2001-12-19,2.1984
2001-12-20,-0.2482
2001-12-21,1.9499
2001-12-24,2.7321999999999997
2001-12-26,3.7234
2001-12-27,-2.3077
2001-12-28,-1.3123
2001-12-31,0.5319
2002-01-02,8.9947
2002-01-03,0.0
2002-01-04,0.2913
2002-01-07,-4.6467
2002-01-08,2.4365
2002-01-09,-0.6442
2002-01-10,2.5935
2002-01-11,-3.5002
2002-01-14,0.7557
2002-01-15,1.25
2002-01-16,-1.1852
2002-01-17,-0.05
2002-01-18,1.25
2002-01-22,-5.4321
2002-01-23,4.6997
2002-01-24,-0.2494
2002-01-25,1.75
2002-01-28,0.1966
2002-01-29,0.2943
2002-01-30,2.6895
2002-01-31,1.619
2002-02-01,-5.0609
2002-02-04,-0.9378
2002-02-05,0.4484
2002-02-06,-1.2401
2002-02-07,0.4018
2002-02-08,0.2501
2002-02-11,-0.1996
2002-02-12,0.0
2002-02-13,0.0
2002-02-14,0.0
2002-02-15,0.0
2002-02-19,0.1
2002-02-20,0.4995
2002-02-21,-0.5964
2002-02-22,0.25
2002-02-25,0.2494
2002-02-26,-0.4975
2002-02-27,0.3
2002-02-28,-0.1994
2002-03-01,1.8481999999999998
2002-03-04,-1.8637000000000001
2002-03-05,0.9495
2002-03-06,-0.495
2002-03-07,0.2239
2002-03-08,4.7476
2002-03-11,0.6679
2002-03-12,-0.9479
2002-03-13,1.4833
2002-03-14,2.2159
2002-03-15,5.1661
2002-03-18,2.6316
2002-03-19,1.3248
2002-03-20,-2.5728
2002-03-21,2.1645
2002-03-22,-2.4153000000000002
2002-03-25,1.9062000000000001
2002-03-26,-0.7201
2002-03-27,-1.2876
2002-03-28,-3.1304
2002-04-01,3.0072
2002-04-02,-3.6601
2002-04-03,-1.7639
2002-04-04,4.0976
2002-04-05,-1.2826
2002-04-08,-0.9857
2002-04-09,2.7602
2002-04-10,1.7173
2002-04-11,-0.4329
2002-04-12,-0.8261
2002-04-15,1.4906
2002-04-16,3.4989
2002-04-17,0.7554
2002-04-18,2.1084
2002-04-19,0.4057
2002-04-22,0.6869
2002-04-23,1.2039
2002-04-24,-0.0793
2002-04-25,-1.7103000000000002
2002-04-26,2.5475
2002-04-29,-2.9134
2002-04-30,3.8118
2002-05-01,-0.8594
2002-05-02,5.9496
2002-05-03,1.19
2002-05-06,-3.4546
2002-05-07,3.2356
2002-05-08,-0.0737
2002-05-09,-1.6604999999999999
2002-05-10,-1.8386
2002-05-13,-2.1024
2002-05-14,1.2886
2002-05-15,2.5443
2002-05-16,3.1579
2002-05-17,-0.5831
2002-05-20,0.1136
2002-05-21,-0.9557
2002-05-22,-2.7725999999999997
2002-05-23,2.4335
2002-05-24,1.5219
2002-05-28,-5.0823
2002-05-29,3.4669
2002-05-30,-1.8987
2002-05-31,2.5047
2002-06-03,-2.4806
2002-06-04,-0.9112
2002-06-05,-0.4643
2002-06-06,-0.6883
2002-06-07,1.3645
2002-06-10,-6.1923
2002-06-11,0.656
2002-06-12,3.7475
2002-06-13,-1.8453
2002-06-14,-0.4
2002-06-17,2.6104000000000003
2002-06-18,-1.3699
2002-06-19,-3.5714
2002-06-20,-2.0576
2002-06-21,-7.9832
2002-06-24,-3.653
2002-06-25,-1.8957000000000002
2002-06-26,0.9662
2002-06-27,5.2153
2002-06-28,1.4097
2002-07-01,-4.843
2002-07-02,-1.2724
2002-07-03,-0.8115
2002-07-05,1.2993000000000001
2002-07-08,0.6176
2002-07-09,0.2361
2002-07-10,-0.8479
2002-07-11,-1.7577
2002-07-12,-2.7079
2002-07-15,-4.8211
2002-07-16,-3.3943
2002-07-17,-2.1622
2002-07-18,-0.5525
2002-07-19,1.6667
2002-07-22,0.1093
2002-07-23,-1.4738
2002-07-24,11.9114
2002-07-25,0.396
2002-07-26,0.5917
2002-07-29,2.6961
2002-07-30,-2.148
2002-07-31,-4.3902
2002-08-01,-2.8571
2002-08-02,-3.4664
2002-08-05,-3.1556
2002-08-06,7.8652
2002-08-07,-1.875
2002-08-08,-4.8301
2002-08-09,0.3346
2002-08-12,0.7782
2002-08-13,-0.3861
2002-08-14,6.0354
2002-08-15,2.1932
2002-08-16,1.533
2002-08-19,0.9059
2002-08-20,0.2993
2002-08-21,-0.547
2002-08-22,-0.5
2002-08-23,-0.5025
2002-08-26,0.5051
2002-08-27,-4.5226
2002-08-28,-2.5789
2002-08-29,2.6471999999999998
2002-08-30,-3.1579
2002-09-03,-1.3587
2002-09-04,4.6832
2002-09-05,-1.8420999999999998
2002-09-06,3.7534
2002-09-09,-1.6021
2002-09-10,-0.2626
2002-09-11,1.6324
2002-09-12,-0.7772
2002-09-13,-1.2631999999999999
2002-09-16,-0.0533
2002-09-17,-0.2133
2002-09-18,-0.0534
2002-09-19,-2.8877
2002-09-20,0.4956
2002-09-23,-1.3699
2002-09-24,0.6667
2002-09-25,0.1656
2002-09-26,6.9421
2002-09-27,-2.6275
2002-09-30,0.4233
2002-10-01,-2.2655
2002-10-02,-3.7736
2002-10-03,-6.4986
2002-10-04,-4.6135
2002-10-07,-5.6533
2002-10-08,-0.8655
2002-10-09,-4.7683
2002-10-10,13.1876
2002-10-11,2.8037
2002-10-14,0.303
2002-10-15,6.284
2002-10-16,-1.9329
2002-10-17,4.2318999999999996
2002-10-18,-0.4449
2002-10-21,0.5587
2002-10-22,-2.7778
2002-10-23,2.8571
2002-10-24,-1.3889
2002-10-25,0.2817
2002-10-28,-1.6292
2002-10-29,1.6562000000000001
2002-10-30,1.9663
2002-10-31,1.1019
2002-11-01,0.0
2002-11-04,1.0899
2002-11-05,0.2695
2002-11-06,-0.4301
2002-11-07,0.0
2002-11-08,-0.108
2002-11-11,-3.2432
2002-11-12,2.4022
2002-11-13,1.4184
2002-11-14,0.8069
2002-11-15,-0.7471
2002-11-18,-1.8817
2002-11-19,2.1918
2002-11-20,5.4155
2002-11-21,4.2726
2002-11-22,0.9756
2002-11-25,-1.0145
2002-11-26,-3.7091
2002-11-27,1.5205
2002-11-29,-1.1482999999999999
2002-12-02,1.0606
2002-12-03,-0.05
2002-12-04,0.75
2002-12-05,-0.9926
2002-12-06,1.4536
2002-12-09,3.7549
2002-12-10,2.0476
2002-12-11,-0.7933
2002-12-12,2.0696
2002-12-13,0.9217
2002-12-16,0.0913
2002-12-17,-0.7755
2002-12-18,-0.5517
2002-12-19,-0.4623
2002-12-20,0.5613
2002-12-23,-0.6047
2002-12-24,-0.7955
2002-12-26,0.566
2002-12-27,-2.2045
2002-12-30,4.5564
2002-12-31,-0.9633
2003-01-02,-0.1853
2003-01-03,0.0
2003-01-06,-0.8817
2003-01-07,-1.6854
2003-01-08,3.8095
2003-01-09,-8.3486
2003-01-10,-0.4004
2003-01-13,0.2513
2003-01-14,-0.2506
2003-01-15,1.5074999999999998
2003-01-16,0.5446
2003-01-17,-4.8744
2003-01-21,-1.0352
2003-01-22,-1.4121000000000001
2003-01-23,-0.6366
2003-01-24,-1.4949
2003-01-27,-3.3062
2003-01-28,-2.8587
2003-01-29,3.8084
2003-01-30,-2.1679
2003-01-31,1.1364
2003-02-03,0.2809
2003-02-04,-0.8403
2003-02-05,-0.565
2003-02-06,-4.8864
2003-02-07,-1.4337
2003-02-10,-0.4242
2003-02-11,0.913
2003-02-12,0.0
2003-02-13,0.4825
2003-02-14,0.2401
2003-02-18,0.5988
2003-02-19,-1.4881
2003-02-20,1.5106000000000002
2003-02-21,0.8929
2003-02-24,-0.885
2003-02-25,1.0119
2003-02-26,-2.416
2003-02-27,3.2609
2003-02-28,-0.5848
2003-03-03,0.0588
2003-03-04,-0.0588
2003-03-05,-2.0588
2003-03-06,-0.6006
2003-03-07,0.7855
2003-03-10,-0.6595
2003-03-11,0.0
2003-03-12,-0.0604
2003-03-13,2.2947
2003-03-14,0.3574
2003-03-17,2.6113
2003-03-18,1.6194
2003-03-19,-0.3984
2003-03-20,0.9143
2003-03-21,5.1529
2003-03-24,-0.6462
2003-03-25,1.355
2003-03-26,0.2674
2003-03-27,-0.8
2003-03-28,0.6452
2003-03-31,1.7094
2003-04-01,-0.7353
2003-04-02,1.0582
2003-04-03,1.0471
2003-04-04,0.2073
2003-04-07,2.1717
2003-04-08,1.5688
2003-04-09,-0.5979
2003-04-10,-0.2506
2003-04-11,-0.5025
2003-04-14,0.9091
2003-04-15,-0.6507
2003-04-16,-4.3325
2003-04-17,5.6345
2003-04-21,-1.9442
2003-04-22,0.0508
2003-04-23,0.3557
2003-04-24,0.0506
2003-04-25,-1.7713
2003-04-28,3.3487999999999998
2003-04-29,0.0
2003-04-30,2.1934
2003-05-01,-0.9756
2003-05-02,0.7389
2003-05-05,0.1467
2003-05-06,0.8301
2003-05-07,-0.7264
2003-05-08,-5.0244
2003-05-09,0.9245
2003-05-12,1.9338
2003-05-13,-0.1498
2003-05-14,-2.0
2003-05-15,0.2041
2003-05-16,-5.5499
2003-05-19,-1.1320999999999999
2003-05-20,3.5987
2003-05-21,-1.0
2003-05-22,0.5848
2003-05-23,2.1142
2003-05-27,2.588
2003-05-28,0.3532
2003-05-29,-2.2624
2003-05-30,1.4403000000000001
2003-06-02,2.5355
2003-06-03,3.5114
2003-06-04,0.8122
2003-06-05,0.0
2003-06-06,-1.1461000000000001
2003-06-09,-3.1401
2003-06-10,1.6958
2003-06-11,-1.0299
2003-06-12,2.5768
2003-06-13,-1.6907999999999999
2003-06-16,3.1941
2003-06-17,-0.4762
2003-06-18,0.7177
2003-06-19,-0.4751
2003-06-20,0.0
2003-06-23,-0.8115
2003-06-24,1.0587
2003-06-25,0.4286
2003-06-26,0.0474
2003-06-27,0.4739
2003-06-30,-0.566
2003-07-01,1.5655000000000001
2003-07-02,2.709
2003-07-03,-3.5925000000000002
2003-07-07,3.3019
2003-07-08,2.7854
2003-07-09,-2.3101
2003-07-10,-6.3665
2003-07-11,-0.1943
2003-07-14,1.7032
2003-07-15,0.5263
2003-07-16,-2.475
2003-07-17,-0.1952
2003-07-18,2.8851
2003-07-21,-2.0913
2003-07-22,0.2427
2003-07-23,11.9128
2003-07-24,-2.5097
2003-07-25,0.1332
2003-07-28,2.6151999999999997
2003-07-29,3.3261
2003-07-30,0.7525
2003-07-31,-0.3734
2003-08-01,-0.0416
2003-08-04,0.9583
2003-08-05,-2.8064
2003-08-06,0.6794
2003-08-07,0.8013
2003-08-08,0.2092
2003-08-11,3.1315
2003-08-12,0.7287
2003-08-13,0.9244
2003-08-14,-0.7965
2003-08-15,0.3613
2003-08-18,-0.4
2003-08-19,-4.6185
2003-08-20,-1.7684
2003-08-21,0.6001
2003-08-22,-2.0026
2003-08-25,1.8696000000000002
2003-08-26,1.0243
2003-08-27,-1.7744
2003-08-28,1.8925
2003-08-29,0.2533
2003-09-02,4.0
2003-09-03,0.0
2003-09-04,-3.4413
2003-09-05,-6.7086
2003-09-08,-0.8539
2003-09-09,-0.2267
2003-09-10,-0.0454
2003-09-11,0.9545
2003-09-12,-0.2268
2003-09-15,-3.0455
2003-09-16,2.2504
2003-09-17,1.3296999999999999
2003-09-18,-0.3167
2003-09-19,-1.6795
2003-09-22,-1.8929
2003-09-23,0.8471
2003-09-24,-2.5665
2003-09-25,0.3352
2003-09-26,-3.8186
2003-09-29,1.6377000000000002
2003-09-30,-1.5137
2003-10-01,4.8587
2003-10-02,-0.7092
2003-10-03,5.7619
2003-10-06,-0.9005
2003-10-07,2.1808
2003-10-08,-1.912
2003-10-09,-2.7652
2003-10-10,-2.5641
2003-10-13,2.0574
2003-10-14,-1.5471
2003-10-15,-0.2857
2003-10-16,0.5253
2003-10-17,-0.3325
2003-10-20,-1.4299
2003-10-21,0.0484
2003-10-22,-2.6583
2003-10-23,-0.1986
2003-10-24,-0.7463
2003-10-27,3.4586
2003-10-28,1.4535
2003-10-29,0.0
2003-10-30,-1.1461000000000001
2003-10-31,1.9324
2003-11-03,1.9905
2003-11-04,-1.9517
2003-11-05,-0.0474
2003-11-06,0.1422
2003-11-07,-1.2784
2003-11-10,0.7194
2003-11-11,0.381
2003-11-12,2.3245
2003-11-13,-0.1391
2003-11-14,-1.3463
2003-11-17,0.8471
2003-11-18,0.2333
2003-11-19,-1.5363
2003-11-20,-3.0733
2003-11-21,-0.9756
2003-11-24,4.1872
2003-11-25,-0.0946
2003-11-26,-0.6626
2003-11-28,-0.5241
2003-12-01,0.0958
2003-12-02,-0.9091
2003-12-03,-2.2211
2003-12-04,0.0988
2003-12-05,-1.5787
2003-12-08,-0.802
2003-12-09,-3.6887
2003-12-10,-0.5771
2003-12-11,3.3245
2003-12-12,-1.7875
2003-12-15,-2.0281
2003-12-16,1.4331
2003-12-17,2.8257
2003-12-18,2.4427
2003-12-19,-1.8528
2003-12-22,0.4082
2003-12-23,2.5407
2003-12-24,-0.7929
2003-12-26,0.6494
2003-12-29,1.2407
2003-12-30,-0.9314
2003-12-31,1.4349
2004-01-02,-1.1219999999999999
2004-01-05,-0.3453
2004-01-06,0.5446
2004-01-07,0.837
2004-01-08,0.3906
2004-01-09,-2.2374
2004-01-12,2.0896
2004-01-13,0.5848
2004-01-14,4.1182
2004-01-15,-1.3495
2004-01-16,-0.3302
2004-01-20,-0.284
2004-01-21,-0.3322
2004-01-22,-0.2857
2004-01-23,1.2894
2004-01-26,-0.3772
2004-01-27,1.0885
2004-01-28,0.6554
2004-01-29,-1.0698
2004-01-30,-1.5045
2004-02-02,2.673
2004-02-03,0.3254
2004-02-04,0.0927
2004-02-05,-1.1574
2004-02-06,-0.4215
2004-02-09,-1.4581
2004-02-10,0.9547
2004-02-11,-1.4184
2004-02-12,-1.8225
2004-02-13,0.7816
2004-02-17,1.7934999999999999
2004-02-18,-0.4286
2004-02-19,-0.1913
2004-02-20,-0.0958
2004-02-23,0.0
2004-02-24,0.0
2004-02-25,-0.2878
2004-02-26,0.6253
2004-02-27,-0.239
2004-03-01,1.9165999999999999
2004-03-02,-1.7395
2004-03-03,-0.9091
2004-03-04,2.1246
2004-03-05,1.8913
2004-03-08,-1.9954
2004-03-09,-1.7519
2004-03-10,-3.1325
2004-03-11,1.4925
2004-03-12,4.7925
2004-03-15,-1.6502
2004-03-16,-2.6366
2004-03-17,-0.6893
2004-03-18,3.5201000000000002
2004-03-19,-2.3467000000000002
2004-03-22,-0.7357
2004-03-23,-1.6303999999999998
2004-03-24,-0.6027
2004-03-25,-0.3032
2004-03-26,0.5575
2004-03-29,1.6129
2004-03-30,0.496
2004-03-31,-0.8885
2004-04-01,2.0916
2004-04-02,-0.5366
2004-04-05,1.0299
2004-04-06,1.9417
2004-04-07,0.4286
2004-04-08,-3.2717
2004-04-12,-0.1471
2004-04-13,-3.5346
2004-04-14,-0.916
2004-04-15,1.0786
2004-04-16,0.1016
2004-04-19,-0.7107
2004-04-20,1.7894
2004-04-21,1.3561
2004-04-22,1.7839
2004-04-23,-1.8987
2004-04-26,0.9926
2004-04-27,1.0319
2004-04-28,-1.5078
2004-04-29,-2.2222
2004-04-30,1.1111
2004-05-03,0.05
2004-05-04,0.1498
2004-05-05,-1.1466
2004-05-06,-0.6556
2004-05-07,-1.7259
2004-05-10,-1.8079
2004-05-11,0.4734
2004-05-12,4.2408
2004-05-13,-2.5615
2004-05-14,-0.1031
2004-05-17,-2.4768
2004-05-18,5.8201
2004-05-19,3.5
2004-05-20,1.4493
2004-05-21,1.0476
2004-05-24,1.4609
2004-05-25,2.183
2004-05-26,0.4545
2004-05-27,-0.1357
2004-05-28,-0.1812
2004-06-01,0.7263
