ticker,TKLS US Equity
2010-01-28,25.0
2010-01-29,-5.0
2010-02-01,14.473700000000001
2010-02-02,-8.046
2010-02-03,-25.0
2010-02-04,13.3333
2010-02-05,8.8235
2010-02-08,1.3514
2010-02-09,4.0
2010-02-10,-12.8205
2010-02-11,14.7059
2010-02-12,-10.2564
2010-02-16,0.0
2010-02-17,-20.0
2010-02-18,7.1429
2010-02-19,-20.0
2010-02-22,-8.3333
2010-02-23,59.0909
2010-02-24,28.5714
2010-02-25,0.0
2010-02-26,11.1111
2010-03-01,6.0
2010-03-02,-7.5472
2010-03-03,-36.7347
2010-03-04,45.1613
2010-03-05,-33.3333
2010-03-08,-3.3333
2010-03-09,24.1379
2010-03-10,-2.7778
2010-03-11,-17.1429
2010-03-12,3.4483
2010-03-15,-16.6667
2010-03-16,20.0
2010-03-17,0.0
2010-03-18,-20.0
2010-03-19,-16.6667
2010-03-22,50.0
2010-03-23,-26.6667
2010-03-24,36.3636
2010-03-26,0.0
2010-03-29,0.0
2010-03-30,-26.6667
2010-03-31,31.8182
2010-04-01,-27.5862
2010-04-05,9.5238
2010-04-06,-26.087
2010-04-07,35.2941
2010-04-08,-8.6957
2010-04-09,-13.3333
2010-04-14,20.8791
2010-04-19,-43.1818
2010-04-20,-20.0
2010-04-21,70.0
2010-04-22,-11.7647
2010-04-23,-40.0
2010-04-26,-22.2222
2010-04-27,0.0
2010-04-28,-16.4286
2010-04-29,70.9402
2010-04-30,-20.0
2010-05-03,25.0
2010-05-04,0.0
2010-05-05,0.0
2010-05-06,-50.0
2010-05-07,-50.0
2010-05-10,100.0
2010-05-11,40.0
2010-05-12,-14.2857
2010-05-13,0.0
2010-05-14,116.6667
2010-05-18,7.6923
2010-05-19,-28.5714
2010-05-20,30.0
2010-05-21,-15.3846
2010-05-24,18.1818
2010-05-25,0.0
2010-05-27,0.0
2010-06-01,0.0
2010-06-02,15.3846
2010-06-03,-33.3333
2010-06-08,10.0
2010-06-09,-9.0909
2010-06-10,-25.0
2010-06-11,46.6667
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,-27.2727
2010-06-22,-6.25
2010-06-23,-26.6667
2010-06-25,9.0909
2010-06-29,8.3333
2010-06-30,0.0
2010-07-01,-7.6923
2010-07-02,-8.3333
2010-07-07,-1.8182
2010-07-08,20.3704
2010-07-09,23.0769
2010-07-13,-31.25
2010-07-14,-9.0909
2010-07-19,0.0
2010-07-20,0.0
2010-07-21,-10.0
2010-07-23,100.0
2010-07-26,-16.6667
2010-07-27,-20.0
2010-08-02,0.0
2010-08-03,-16.6667
2010-08-04,40.0
2010-08-05,-14.2857
2010-08-10,0.0
2010-08-12,33.3333
2010-08-16,-12.5
2010-08-17,-14.2857
2010-08-18,-16.6667
2010-08-20,-20.0
2010-08-23,0.0
2010-08-24,25.0
2010-08-25,22.0
2010-08-30,-1.6393
2010-08-31,0.0
2010-09-03,-33.125
2010-09-08,-25.2336
2010-09-14,66.6667
2010-09-22,-40.0
2010-09-24,0.0
2010-09-29,16.6667
2010-10-04,-14.2857
2010-10-05,0.0
2010-10-06,-6.6667
2010-10-07,78.5714
2010-10-08,-30.0
2010-10-11,0.0
2010-10-12,71.4286
2010-10-18,-50.0
2010-10-19,16.6667
2010-10-21,-14.2857
2010-11-11,0.0
2010-11-23,16.6667
2010-11-24,2.8571
2010-12-02,-43.8889
2010-12-03,-45.5446
2010-12-07,0.0
2010-12-08,0.0
2010-12-10,83.6364
2010-12-23,-75.2475
2010-12-28,304.0
2011-01-07,-55.4455
2011-01-20,-51.1111
2011-02-15,0.0
2011-03-01,0.0
2011-03-02,359.0909
2011-03-03,0.0
2011-03-07,-45.5446
2011-04-06,0.0
2011-04-08,0.0
2011-04-11,0.0
2011-04-12,0.0
2011-04-15,45.4545
2011-05-25,0.0
2011-06-27,-36.25
2011-06-28,0.0
2011-06-29,0.0
2011-06-30,76.4706
2011-07-01,12.2222
2011-07-06,-20.7921
2011-07-12,31.25
2011-07-13,2.8571
2011-07-14,-5.5556
2011-07-15,9.8039
2011-07-18,5.3571
2011-07-20,1.6949
2011-07-21,7.5
2011-07-22,0.7752
2011-07-27,1.5385
2011-07-28,1.5152
2011-07-29,0.7463
2011-08-03,1.4815
2011-08-04,-27.0073
2011-08-05,40.0
2011-08-10,1.4285999999999999
2011-08-11,-15.493
2011-08-12,-8.3333
2011-08-15,27.2727
2011-08-18,-3.5714
2011-08-19,-1.4815
2011-08-25,16.5414
2011-08-26,3.2258
2011-08-30,2.5
2011-08-31,6.7073
2011-09-01,1.7143000000000002
2011-09-06,1.6854
2011-09-07,1.6575
2011-09-08,0.0
2011-09-09,1.6303999999999998
2011-09-12,1.0695000000000001
2011-09-14,0.5291
2011-09-19,-5.2632
2011-09-21,-16.6667
2011-09-22,0.0
2011-09-23,4.6667
2011-09-26,1.9108
2011-09-27,0.0
2011-09-28,12.5
2011-09-30,-2.7778
2011-10-06,2.8571
2011-10-07,8.3333
2011-10-10,6.6667
2011-10-11,3.3654
2011-10-14,4.6512
2011-10-17,0.0
2011-10-19,2.2222
2011-10-20,-0.8696
2011-10-24,-1.3158
2011-10-26,-10.2222
2011-10-27,18.3168
2011-10-28,-7.9498
2011-10-31,-8.1818
2011-11-02,0.0
2011-11-07,-0.9901
2011-11-08,-7.5
2011-11-10,-72.973
2011-11-11,140.0
2011-11-14,8.3333
2011-11-15,0.0
2011-11-16,23.0769
2011-11-17,-6.25
2011-11-18,6.6667
2011-11-23,-13.125
2011-11-28,15.1079
2011-11-30,-4.375
2011-12-01,1.3072
2011-12-02,-3.2258
2011-12-07,-1.3333
2011-12-08,-2.027
2011-12-09,-10.3448
2011-12-12,-30.7692
2011-12-13,16.6667
2011-12-14,19.0476
2011-12-15,-2.4
2011-12-16,27.8689
2011-12-19,2.5641
2011-12-20,0.0
2011-12-22,-3.125
2011-12-23,0.0
2011-12-27,3.2258
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,34.375
2012-01-06,-6.9767
2012-01-10,0.0
2012-01-11,2.5
2012-01-17,-24.3902
2012-01-20,30.3226
2012-01-24,-15.8416
2012-01-27,17.647100000000002
2012-02-02,-25.5
2012-02-08,-26.1745
2012-02-09,0.0
2012-02-14,-1.8182
2012-02-15,34.2593
2012-02-16,3.4483
2012-02-22,-46.6667
2012-02-24,87.5
2012-02-28,-50.6667
2012-02-29,36.4865
2012-03-06,0.0
2012-03-08,-0.9901
2012-03-14,25.0
2012-03-16,-12.0
2012-03-19,-0.9091
2012-03-20,0.9174
2012-03-21,4.5455
2012-03-22,26.087
2012-03-23,3.4483
2012-03-26,-16.6667
2012-03-27,20.0
2012-03-28,26.0
2012-03-29,0.5291
2012-03-30,7.8947
2012-04-02,4.878
2012-04-05,-6.9767
2012-04-11,-13.0
2012-04-13,-2.2989
2012-04-16,17.647100000000002
2012-04-19,-37.5
2012-04-24,0.0
2012-04-26,0.0
2012-04-27,24.0
2012-04-30,16.129
2012-05-07,-38.8889
2012-05-09,34.5455
2012-05-10,1.3514
2012-05-14,30.0
2012-05-24,-17.9487
2012-06-14,18.75
2012-06-18,-44.7368
2012-06-19,1.9048
2012-06-21,-3.7382999999999997
2012-06-22,26.2136
2012-06-25,-3.0769
2012-06-26,-21.4286
2012-06-29,1.0101
2012-07-02,26.0
2012-07-05,0.0
2012-07-09,78.5714
2012-08-02,-11.1111
2012-08-06,-50.0
2012-08-07,99.0
2012-08-17,5.5276
2012-08-20,-11.9048
2012-08-21,2.1622
2012-08-23,0.0
2012-08-24,0.0
2012-08-28,-15.3439
2012-08-30,18.125
2012-08-31,0.0
2012-09-04,5.8201
2012-09-05,2.0
2012-09-07,1.9607999999999999
2012-09-14,8.1731
2012-09-17,13.3333
2012-09-21,1.9607999999999999
2012-09-28,-3.8462
2012-10-31,2.0
2012-11-02,1.9607999999999999
2012-11-06,1.1538
2012-11-07,0.7605
2012-11-29,-24.5283
2012-11-30,-22.5
2012-12-27,-29.0323
2012-12-31,81.8182
2013-01-02,-45.0
2013-01-03,0.0
2013-01-04,0.0
2013-01-09,0.0
2013-01-17,-9.0909
2013-01-18,10.0
2013-01-23,0.0
2013-01-28,0.0
2013-01-29,10.0
2013-01-30,44.6281
2013-01-31,27.4286
2013-02-04,11.1211
2013-02-06,0.8878
2013-02-08,-60.0
2013-02-11,75.0
2013-02-21,0.0
2013-02-22,-14.2857
2013-02-26,-33.3333
2013-02-27,75.0
2013-03-19,-42.8571
2013-03-25,-49.0
2013-03-27,66.6667
2013-03-28,11.7647
2013-04-04,-7.3684
2013-04-18,-31.8182
2013-04-23,46.6667
2013-04-29,0.0
2013-05-07,-31.8182
2013-05-08,66.6667
2013-05-29,-31.0
2013-05-30,81.1594
2013-06-03,-48.0
2013-06-04,0.0
2013-06-06,76.9231
2013-06-11,-30.4348
2013-06-12,25.0
2013-06-13,0.0
2013-06-17,-5.0
2013-06-18,-6.3158
2013-06-19,12.3596
2013-06-20,0.0
2013-06-24,-1.5
2013-06-25,29.9492
2013-06-26,3.9063
2013-06-27,11.2782
2013-06-28,1.3514
2013-07-01,0.6667
2013-07-02,5.9603
2013-07-03,3.125
2013-07-05,4.2424
2013-07-08,-6.9767
2013-07-10,9.375
2013-07-11,14.857099999999999
2013-07-12,14.4279
2013-07-15,2.1739
2013-07-17,-2.1277
2013-07-18,0.0
2013-07-24,-26.5217
2013-07-25,36.0947
2013-07-31,-13.0435
2013-08-07,0.0
2013-08-16,-0.5
2013-08-30,-27.1357
2013-09-04,60.0
2013-09-10,3.0172
2013-09-11,0.4184
2013-09-12,0.0
2013-09-13,7.9167
2013-09-17,0.0
2013-09-18,6.1776
2013-09-19,9.0909
2013-09-20,0.0
2013-09-23,3.0
2013-09-24,-6.1489
2013-09-25,1.7241
2013-09-26,0.339
2013-09-27,1.3514
2013-09-30,0.0
2013-10-02,1.6667
2013-10-03,1.6393
2013-10-04,1.9355
2013-10-07,0.3165
2013-10-08,-0.3155
2013-10-09,0.3165
2013-10-10,0.0
2013-10-11,0.0
2013-10-15,-4.1009
2013-10-16,2.6316
2013-10-17,0.9615
2013-10-22,0.6349
2013-10-23,-3.7855
2013-10-24,3.9344
2013-10-25,-0.3155
2013-10-28,-1.8987
2013-10-30,-0.3226
2013-10-31,0.0
2013-11-01,-0.9709
2013-11-05,0.9804
2013-11-06,-1.2945
2013-11-08,11.1475
2013-11-11,0.0
2013-11-12,-11.5044
2013-11-13,-0.3333
2013-11-14,0.3344
2013-11-15,0.0
2013-11-18,0.0
2013-11-20,0.0
2013-11-21,0.0
2013-11-22,-1.6667
2013-11-25,1.6949
2013-11-29,-0.3333
2013-12-06,-2.0067
2013-12-09,2.3891
2013-12-10,3.3333
2013-12-11,-0.6452
2013-12-12,0.0
2013-12-13,3.8961
2013-12-16,-9.375
2013-12-17,5.1724
2013-12-18,-1.6393
2013-12-19,-0.6667
2013-12-20,9.0604
2013-12-23,-23.0769
2013-12-24,-12.0
2013-12-26,-0.4545
2013-12-27,11.8721
2013-12-30,22.449
2013-12-31,-0.3333
2014-01-02,1.6722000000000001
2014-01-03,-1.3158
2014-01-06,-0.3333
2014-01-07,-16.388
2014-01-08,19.2
2014-01-09,0.3356
2014-01-10,10.7023
2014-01-13,0.9063
2014-01-14,-2.6946
2014-01-15,-1.5385
2014-01-16,1.5625
2014-01-17,3.0769
2014-01-21,4.4776
2014-01-22,0.2857
2014-01-23,-3.9886
2014-01-24,-6.5282
2014-01-27,-1.5873
2014-01-28,3.2258
2014-01-29,1.875
2014-01-30,7.362
2014-01-31,4.2857
2014-02-03,0.0
2014-02-06,-14.5205
2014-02-07,8.9744
2014-02-10,10.2941
2014-02-12,0.0
2014-02-13,-0.8
2014-02-14,0.8065
2014-02-18,-1.6
2014-02-19,1.626
2014-02-20,6.4
2014-02-21,8.2707
2014-02-24,-5.3241
2014-02-25,3.6675
2014-02-26,-8.4906
2014-02-27,2.8350999999999997
2014-02-28,-7.2682
2014-03-03,0.0
2014-03-04,6.4865
2014-03-05,-0.5076
2014-03-06,-0.5102
2014-03-07,-16.6667
2014-03-10,0.0
2014-03-11,9.8462
2014-03-13,-0.5602
2014-03-14,-8.7324
2014-03-17,4.9383
2014-03-18,2.9412000000000003
2014-03-19,-11.4286
2014-03-20,8.7097
2014-03-21,-10.9792
2014-03-24,0.0
2014-03-25,-5.0
2014-03-26,17.193
2014-03-27,-10.1796
2014-03-28,0.3333
2014-03-31,-0.3322
2014-04-01,0.0
2014-04-02,8.0
2014-04-03,-3.7037
2014-04-04,-9.9359
2014-04-07,-10.6762
2014-04-08,5.5777
2014-04-09,-5.6604
2014-04-10,0.0
2014-04-11,-10.0
2014-04-14,32.0
2014-04-15,-23.2323
2014-04-16,2.6316
2014-04-17,0.0
2014-04-21,0.4274
2014-04-22,0.0
2014-04-23,38.2979
2014-04-24,6.7692
2014-04-25,-13.5447
2014-04-28,11.6667
2014-04-29,-25.0746
2014-04-30,14.741
2014-05-01,4.1667
2014-05-05,0.0
2014-05-06,-0.3333
2014-05-08,-3.6789
2014-05-12,4.1667
2014-05-13,-1.0
2014-05-14,0.0
2014-05-16,-12.4579
2014-05-20,0.0
2014-05-21,0.0
2014-05-22,-17.3077
2014-05-23,20.0
2014-05-29,8.5271
2014-05-30,5.0
2014-06-02,-1.3605
2014-06-03,4.8276
2014-06-04,-2.3026
2014-06-05,0.6734
2014-06-06,-8.3612
2014-06-09,9.4891
2014-06-10,7.6667
2014-06-12,-7.1207
2014-06-13,0.0
2014-06-16,-17.0
2014-06-17,12.4498
2014-06-18,-1.0714
2014-06-19,8.3032
2014-06-26,-1.6667
2014-06-27,-7.1186
2014-07-02,-1.8248
2014-07-03,7.8067
2014-07-08,0.0
2014-07-09,3.4483
2014-07-10,3.3333
2014-07-11,0.0
2014-07-14,-3.2258
2014-07-16,1.3333
2014-07-21,1.9737
2014-07-22,-6.4516
2014-07-23,-12.4138
2014-07-24,0.0
2014-07-28,0.0
2014-08-05,-18.5039
2014-08-07,22.7053
2014-08-08,-0.3986
2014-08-11,0.0049
2014-08-12,18.5771
2014-08-13,0.0
2014-08-14,1.6667
2014-08-15,1.6393
2014-08-19,0.0
2014-08-20,-3.5484
2014-08-21,-3.01
2014-08-25,0.0
2014-08-26,0.0
2014-08-27,0.0
2014-09-09,13.7931
2014-09-10,7.2727
2014-09-12,2.8249
2014-09-15,1.6484
2014-09-16,-0.5405
2014-09-17,0.2717
2014-09-18,-5.4201
2014-09-19,6.3037
2014-09-25,-7.8201
2014-10-02,-0.8736
2014-10-06,-35.3982
2014-10-07,54.7888
2014-10-13,-13.2711
2014-10-24,-21.7687
2014-10-28,-0.4348
2014-10-30,8.7336
2014-11-04,0.4016
2014-11-05,6.0
2014-11-06,3.3962
2014-11-10,-8.7591
2014-11-11,8.0
2014-11-12,8.8889
2014-11-13,-2.3810000000000002
2014-11-18,-0.6969
2014-11-19,5.2632
2014-11-20,-6.6667
2014-11-25,7.1429
2014-11-26,-6.6667
2014-12-01,0.0
2014-12-02,0.0
2014-12-03,-3.5714
2014-12-04,-9.2593
2014-12-05,-15.5102
2014-12-08,3.8647
2014-12-09,2.3256
2014-12-10,0.0
2014-12-11,-2.2727
2014-12-12,0.0
2014-12-15,0.4651
2014-12-16,-2.7778
2014-12-17,13.3333
2014-12-18,-9.6639
2014-12-19,9.3023
2014-12-22,-10.2128
2014-12-23,1.4218
2014-12-26,9.3458
2014-12-29,-10.2564
2014-12-30,-0.4762
2014-12-31,19.6172
2015-01-08,-13.6
2015-01-09,0.0
2015-01-12,0.9259
2015-01-13,-2.2936
2015-01-14,-1.8779
2015-01-20,0.9569
2015-01-23,1.8957000000000002
2015-01-26,0.0
2015-01-27,14.8837
2015-01-29,-19.4332
2015-02-02,-9.5477
2015-02-03,-9.4444
2015-02-04,3.681
2015-02-05,33.1361
2015-02-23,-2.2222
2015-02-25,-9.0909
2015-02-27,11.5
2015-03-04,-8.0717
2015-03-05,8.2927
2015-03-09,-5.8559
2015-03-10,6.6986
2015-03-11,-8.0717
2015-03-13,0.0
2015-03-16,0.0
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,0.0
2015-03-20,8.7805
2015-03-24,-8.0717
2015-03-25,0.0
2015-03-26,0.0
2015-03-27,0.0
2015-03-30,0.0
2015-03-31,8.7744
2015-04-02,-1.3397999999999999
2015-04-06,2.2727
2015-04-07,0.8889
2015-04-08,0.8811
2015-04-09,0.4367
2015-04-10,0.0
2015-04-15,-4.3478
2015-04-17,0.9091
2015-04-21,8.1081
2015-04-22,-8.75
2015-04-24,0.4566
2015-04-27,0.0
2015-04-28,4.5455
2015-05-01,8.6957
2015-05-08,-18.0
2015-05-11,0.0
2015-05-12,0.0
2015-05-13,8.2927
2015-05-14,10.3604
2015-05-20,-16.3265
2015-05-22,0.0
2015-05-26,2.439
2015-05-28,-5.7143
2015-05-29,1.0101
2015-06-02,12.5
2015-06-03,0.0
2015-06-10,-1.3333
2015-06-24,-3.1532
2015-07-02,2.3256
2015-07-07,0.0
2015-07-09,1.3636
2015-07-23,-10.3139
2015-07-24,10.0
2015-07-27,-2.2727
2015-07-28,2.3256
2015-07-30,0.9091
2015-07-31,0.0
2015-08-03,0.4505
2015-08-04,0.0
2015-08-06,0.8969
2015-08-07,7.1111
2015-08-10,0.0
2015-08-11,0.0
2015-08-12,0.0
2015-08-13,0.4149
2015-08-14,0.0
2015-08-20,0.8264
2015-08-21,0.4098
2015-08-24,0.4082
2015-08-25,1.626
2015-08-27,2.0
2015-08-28,1.9607999999999999
2015-08-31,-3.8462
2015-09-03,-1.2
2015-09-14,-1.2146
2015-09-21,-1.6393
2015-09-22,0.0
2015-09-23,0.0
2015-09-28,-0.8333
2015-09-29,2.521
2015-10-01,0.0
2015-10-02,0.4098
2015-10-07,-0.8163
2015-10-13,0.0
2015-10-14,0.0
2015-10-16,6.5844000000000005
2015-10-19,-32.4324
2015-10-20,14.2857
2015-10-22,5.0
2015-10-27,0.0
2015-10-30,-5.2381
2015-11-02,-5.5276
2015-11-03,-14.8936
2015-11-04,31.25
2015-11-09,0.0
2015-11-11,0.0
2015-11-12,-4.7619
2015-11-20,0.0
2015-12-01,-20.0
2015-12-03,31.25
2015-12-07,0.0
2015-12-28,-16.6667
2015-12-30,13.1429
2016-01-07,1.0101
2016-01-27,-1.5
2016-02-03,-1.5228000000000002
2016-02-05,0.0
2016-02-16,0.0
2016-02-25,-42.7835
2016-02-26,20.7207
2016-03-08,-25.3731
2016-03-16,0.0
2016-03-17,10.0
2016-03-18,-9.0909
2016-03-21,0.0
2016-03-24,-10.0
2016-03-30,-6.9028
2016-03-31,16.9626
2016-04-01,10.2041
2016-04-06,-0.9259
2016-04-19,-6.1565
2016-04-27,-0.4108
2016-05-09,0.0
2016-05-25,0.0
2016-06-08,0.0
2016-06-13,-33.0
2016-06-14,49.2537
2016-06-15,-5.0
2016-06-22,1.0526
2016-06-23,-46.875
2016-06-24,81.3725
2016-07-05,-43.7838
2016-07-07,0.0
2016-07-11,77.6923
2016-07-12,0.1082
2016-07-21,-43.7838
2016-07-22,15.3846
2016-07-26,16.6667
2016-08-02,-1.4285999999999999
2016-08-04,-13.0435
2016-08-05,3.3333
2016-08-08,0.0
2016-08-18,-3.2258
2016-08-19,8.3333
2016-08-25,-13.8462
2016-08-26,23.2143
2016-08-29,1.4493
2016-08-30,24.2857
2016-09-02,3.4483
2016-09-07,0.0
2016-09-27,-27.7778
2016-09-28,0.0
2016-10-04,42.3077
2016-10-12,-1.0811
2016-10-31,-2.8415
2016-11-07,0.1125
2016-11-10,-4.4944
2016-12-08,-28.2353
2016-12-12,39.3238
2016-12-13,2.368
2016-12-16,-42.5287
2016-12-20,20.025
2016-12-21,4.145
2016-12-27,-4.0
2016-12-29,-6.3854
2017-01-03,-10.9825
2017-01-04,0.0
2017-01-05,25.0
2017-01-06,-0.8
2017-01-10,12.9032
2017-01-12,-2.8571
2017-01-19,-4.4118
2017-01-24,-35.3846
2017-02-02,39.2857
2017-02-03,2.5641
2017-02-09,13.1458
2017-02-14,-1.3073000000000001
2017-02-24,4.4776
2017-03-07,0.0
2017-03-15,-14.2857
2017-03-20,8.3333
2017-03-21,7.6923
2017-03-22,0.0
2017-03-23,0.0
2017-03-30,-1.4285999999999999
2017-04-03,-33.3333
2017-04-04,41.3043
2017-04-05,4.6154
2017-04-06,20.5882
2017-04-07,-14.6341
2017-04-11,14.2857
2017-04-13,2.5
2017-04-18,3.5366
2017-04-19,0.1178
2017-04-20,0.0
2017-04-21,10.5882
2017-04-24,-36.1702
2017-04-25,54.8333
2017-04-26,-8.5038
2017-04-27,17.647100000000002
2017-05-01,-10.0
2017-05-02,16.6667
2017-05-03,9.5238
2017-05-08,0.0
2017-05-09,-0.8696
2017-05-10,-0.455
2017-05-11,6.6255
2017-05-12,-1.6529
2017-05-17,-3.3613
2017-05-19,2.6087
2017-05-22,0.0
2017-05-23,-8.3792
2017-05-26,-21.3782
2017-05-30,11.7647
2017-06-01,5.2632
2017-06-09,-0.01
2017-06-13,0.01
2017-06-16,-10.0
2017-06-19,11.1
2017-06-20,-0.9901
2017-06-23,-24.2424
2017-06-26,-6.6667
2017-06-27,-7.1429
2017-06-28,16.9231
2017-07-03,0.0
2017-07-05,31.5789
2017-07-17,-20.0
2017-07-18,25.0
2017-07-25,0.0
2017-07-28,-25.0
2017-07-31,33.2
2017-08-07,0.0
2017-08-22,-19.9199
2017-08-23,0.0
2017-08-25,-25.0
2017-08-28,33.15
2017-08-29,-11.1278
2017-08-31,17.4648
2017-09-05,0.0
2017-09-15,6.7146
2017-09-18,0.0
2017-09-28,-4.4944
2017-10-02,-11.7647
2017-10-03,13.3333
2017-10-20,0.0
2017-10-23,-1.1764999999999999
2017-11-07,0.0
2017-11-13,0.0
2017-11-14,0.0
2017-11-16,-4.7619
2017-11-20,0.0
2017-11-21,0.0
2017-11-28,0.0
2017-11-29,-10.0
2017-12-01,0.0
2017-12-11,0.0
2017-12-18,-2.7778
2017-12-19,2.8571
2017-12-27,8.3333
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,15.3846
2018-01-04,-11.1111
2018-01-05,-2.5
2018-01-08,-1.2821
2018-01-09,-11.6883
2018-01-10,14.7059
2018-01-16,0.0
2018-01-17,-16.6667
2018-01-18,46.1538
2018-01-23,-1.0526
2018-02-15,1.0638
2018-02-22,-3.1684
2018-02-26,-2.1633
2018-02-27,4.4444
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,-7.4468
2018-03-06,-2.2989
2018-03-07,-11.7647
2018-03-12,0.0
2018-03-14,0.0
2018-03-15,-1.3333
2018-03-16,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,-2.7027
2018-03-28,0.0
2018-03-29,0.0
2018-04-04,-2.7778
2018-04-09,-14.2857
2018-04-10,-1.6667
2018-04-11,18.3051
2018-04-12,-11.1748
2018-04-13,1.6129
2018-04-16,-4.7619
2018-04-17,-1.6667
2018-04-18,1.6949
2018-04-19,8.3333
2018-04-20,0.0
2018-04-23,0.0
2018-04-24,20.0
2018-04-25,-5.1282
2018-04-26,45.9459
2018-04-27,-17.1296
2018-04-30,11.7318
2018-05-01,0.0
2018-05-02,-20.0
2018-05-03,11.25
2018-05-04,1.1236
2018-05-07,0.0
2018-05-10,-22.2444
2018-05-11,-9.9743
2018-05-14,-36.5079
2018-05-15,49.475
2018-05-17,-1.338
2018-05-18,-10.1543
2018-05-21,13.2075
2018-05-22,15.8333
2018-05-24,-20.8633
2018-05-25,-10.9091
2018-05-29,-10.2041
2018-05-30,22.7273
2018-06-01,-7.4259
2018-06-04,2.0204
2018-06-05,5.8824
2018-06-06,-9.2593
2018-06-07,10.1837
2018-06-08,-23.1154
2018-06-11,-1.2286
2018-06-12,24.3902
2018-06-13,12.7451
2018-06-19,-4.7478
2018-06-20,-21.4899
2018-06-21,-6.9535
2018-06-22,59.96
2018-06-25,-1.5625
2018-06-26,-28.5714
2018-06-27,17.7778
2018-06-28,-24.5283
2018-06-29,20.0
2018-07-02,10.3958
2018-07-05,-10.3416
2018-07-06,5.241
2018-07-10,6.0
2018-07-12,2.8302
2018-07-13,0.9174
2018-07-16,-11.2727
2018-07-17,4.5082
2018-07-18,-3.9215999999999998
2018-07-19,0.0
2018-07-23,1.0204
2018-07-26,-9.0909
2018-07-30,-21.1111
2018-07-31,12.6761
2018-08-01,-2.5
2018-08-02,2.5641
2018-08-03,0.0
2018-08-06,5.0
2018-08-07,-14.2857
2018-08-14,16.6667
2018-08-16,5.3571
2018-08-17,12.9944
2018-08-20,-8.5
2018-08-21,6.0109
2018-08-22,-25.7732
2018-08-23,34.7222
2018-08-24,-3.6082
2018-08-28,0.5348
2018-08-29,1.5957
2018-08-30,-7.8534
2018-08-31,13.6364
2018-09-04,0.0
2018-09-05,0.0
2018-09-12,-0.5
2018-09-17,0.5025
2018-09-19,-2.0
2018-09-20,2.0408
2018-09-21,4.0
2018-09-28,-3.8462
2018-10-01,-10.0
2018-10-03,11.1111
2018-10-08,-1.92
2018-10-09,1.9576
2018-10-10,0.0
2018-10-11,10.0
2018-10-12,9.0909
2018-10-15,-8.3333
2018-10-16,4.0909
