ticker,CNTFY US Equity
2005-09-22,-4.5369
2005-09-23,3.3663
2005-09-26,0.0958
2005-09-27,-4.7847
2005-09-28,-8.5427
2005-09-29,-1.2088
2005-09-30,5.1168
2005-10-03,2.6455
2005-10-04,-3.0928
2005-10-05,-3.1915
2005-10-06,-2.1978
2005-10-07,3.3708
2005-10-10,-2.1739
2005-10-11,1.1111
2005-10-12,-9.3407
2005-10-13,-2.6667
2005-10-14,-0.1245
2005-10-17,11.7223
2005-10-18,9.0387
2005-10-19,6.346
2005-10-20,2.0212
2005-10-21,1.4151
2005-10-24,-6.9767
2005-10-25,0.1
2005-10-26,-2.1978
2005-10-27,-7.5587
2005-10-28,0.3315
2005-10-31,7.8194
2005-11-01,-1.9407999999999999
2005-11-02,0.0
2005-11-03,0.0
2005-11-04,-0.7292
2005-11-07,-5.4565
2005-11-08,-2.2198
2005-11-09,-1.9296
2005-11-10,1.9676
2005-11-11,-1.1351
2005-11-14,0.9185
2005-11-15,-1.0239
2005-11-16,35.8621
2005-11-17,13.621
2005-11-18,-0.0745
2005-11-21,9.9851
2005-11-22,-2.1003
2005-11-23,-3.3218
2005-11-25,9.8067
2005-11-28,1.043
2005-11-29,-1.8065
2005-11-30,6.1104
2005-12-01,13.9938
2005-12-02,-1.7382
2005-12-05,-12.5484
2005-12-06,-2.9709
2005-12-07,3.3876
2005-12-08,-4.9149
2005-12-09,-3.2472
2005-12-12,-0.8219
2005-12-13,-0.1381
2005-12-14,-1.1764999999999999
2005-12-15,-0.6298
2005-12-16,-2.7456
2005-12-19,-4.9963999999999995
2005-12-20,-0.4573
2005-12-21,0.8423
2005-12-22,-0.1519
2005-12-23,-1.597
2005-12-27,-2.3184
2005-12-28,6.8038
2005-12-29,4.6667
2005-12-30,-4.4595
2006-01-03,0.4454
2006-01-04,9.8083
2006-01-05,-0.2686
2006-01-06,1.2121
2006-01-09,-1.5303
2006-01-10,2.6351
2006-01-11,4.2133
2006-01-12,-3.6008
2006-01-13,-2.0315
2006-01-17,-4.5485
2006-01-18,-1.6819
2006-01-19,5.4882
2006-01-20,-1.8243
2006-01-23,5.9876000000000005
2006-01-24,2.987
2006-01-25,-3.8462
2006-01-26,2.9508
2006-01-27,-1.3376000000000001
2006-01-30,-0.0646
2006-01-31,-1.7442
2006-02-01,1.2163
2006-02-02,9.7759
2006-02-03,-5.9172
2006-02-06,-1.8868
2006-02-07,-1.9231
2006-02-08,5.2288
2006-02-09,1.2422
2006-02-10,8.0982
2006-02-13,-6.924
2006-02-14,2.5
2006-02-15,-3.2719
2006-02-16,0.5535
2006-02-17,-3.1804
2006-02-21,-16.614
2006-02-22,-2.3485
2006-02-23,8.5337
2006-02-24,-1.0722
2006-02-27,-6.0694
2006-02-28,-3.8462
2006-03-01,2.4
2006-03-02,0.0
2006-03-03,1.6406
2006-03-06,1.9216
2006-03-07,-3.5445
2006-03-08,-5.0039
2006-03-09,-5.3498
2006-03-10,0.9565
2006-03-13,7.7519
2006-03-14,3.1175
2006-03-15,-4.6512
2006-03-16,-4.065
2006-03-17,2.5423999999999998
2006-03-20,-1.6529
2006-03-21,2.605
2006-03-22,9.7461
2006-03-23,-1.6418
2006-03-24,-1.0622
2006-03-27,2.0705999999999998
2006-03-28,0.5259
2006-03-29,-0.2242
2006-03-30,1.9476
2006-03-31,6.3924
2006-04-03,4.6961
2006-04-04,-4.5515
2006-04-05,-3.2481
2006-04-06,-0.2143
2006-04-07,4.5812
2006-04-10,-2.3956
2006-04-11,-1.1219999999999999
2006-04-12,-0.2837
2006-04-13,2.5605
2006-04-17,1.9417
2006-04-18,-0.4762
2006-04-19,1.2987
2006-04-20,-1.4162
2006-04-21,0.6152
2006-04-24,-6.1224
2006-04-25,1.5941999999999998
2006-04-26,0.214
2006-04-27,-1.1388
2006-04-28,-2.0158
2006-05-01,3.7472
2006-05-02,0.8499
2006-05-03,6.7416
2006-05-04,0.0
2006-05-05,-0.4811
2006-05-08,-1.4998
2006-05-09,0.7383
2006-05-10,-1.1992
2006-05-11,-5.0573
2006-05-12,5.4688
2006-05-15,-2.2896
2006-05-16,-8.0634
2006-05-17,3.5232
2006-05-18,-5.8652999999999995
2006-05-19,6.0769
2006-05-22,0.9427
2006-05-23,0.5747
2006-05-24,-2.6429
2006-05-25,1.4674
2006-05-26,1.0123
2006-05-30,0.9306
2006-05-31,-0.7092
2006-06-01,0.9286
2006-06-02,1.1323
2006-06-05,0.7698
2006-06-06,0.0
2006-06-07,-0.7639
2006-06-08,-3.289
2006-06-09,-2.1708
2006-06-12,0.2219
2006-06-13,-1.6236000000000002
2006-06-14,-1.0503
2006-06-15,6.141
2006-06-16,-2.1429
2006-06-19,3.5036
2006-06-20,2.6093
2006-06-21,-0.3436
2006-06-22,0.8276
2006-06-23,1.6416
2006-06-26,0.1346
2006-06-27,0.8737
2006-06-28,-0.1999
2006-06-29,0.7343
2006-06-30,-2.1206
2006-07-03,3.9269
2006-07-05,-1.759
2006-07-06,-1.5252
2006-07-07,-2.3569
2006-07-10,0.6207
2006-07-11,-0.2742
2006-07-12,-3.7801
2006-07-13,-2.8571
2006-07-14,-8.4559
2006-07-17,1.3655
2006-07-18,-14.0254
2006-07-19,-6.4516
2006-07-20,-3.4483
2006-07-21,3.8776
2006-07-24,0.8841
2006-07-25,-1.6553
2006-07-26,-1.1881
2006-07-27,-1.5030000000000001
2006-07-28,1.3225
2006-07-31,2.008
2006-08-01,-0.689
2006-08-02,-2.2795
2006-08-03,-3.8337
2006-08-04,-0.9703
2006-08-07,1.7039
2006-08-08,-4.0838
2006-08-09,0.4367
2006-08-10,-2.9348
2006-08-11,-2.0157
2006-08-14,-1.1429
2006-08-15,-12.0231
2006-08-16,-2.8909000000000002
2006-08-17,-3.7889
2006-08-18,-1.4064999999999999
2006-08-21,1.4264999999999999
2006-08-22,0.5626
2006-08-23,1.5385
2006-08-24,0.6887
2006-08-25,0.1368
2006-08-28,1.0929
2006-08-29,1.2162
2006-08-30,3.0708
2006-08-31,3.6269
2006-09-01,6.5
2006-09-05,9.6244
2006-09-06,-2.8908
2006-09-07,-1.2128
2006-09-08,0.3348
2006-09-11,-1.0011
2006-09-12,4.1573
2006-09-13,0.1079
2006-09-14,2.1552
2006-09-15,0.0
2006-09-18,3.0591
2006-09-19,-2.7636
2006-09-20,-0.1053
2006-09-21,-2.0021
2006-09-22,-0.4301
2006-09-25,-8.7473
2006-09-26,-10.0592
2006-09-27,0.6579
2006-09-28,3.268
2006-09-29,1.0127
2006-10-02,-0.8772
2006-10-03,-0.1264
2006-10-04,3.5823
2006-10-05,2.774
2006-10-06,0.1189
2006-10-09,-0.3563
2006-10-10,-1.5495
2006-10-11,-2.5423999999999998
2006-10-12,-0.9938
2006-10-13,-0.3764
2006-10-16,0.3778
2006-10-17,-1.1292
2006-10-18,-1.6497000000000002
2006-10-19,-1.9355
2006-10-20,-0.1316
2006-10-23,-2.5033
2006-10-24,0.4054
2006-10-25,0.1346
2006-10-26,1.8817
2006-10-27,-0.9235
2006-10-30,-2.2636
2006-10-31,0.0
2006-11-01,1.3624
2006-11-02,-0.9409
2006-11-03,-1.3569
2006-11-06,-0.9629
2006-11-07,-3.1944
2006-11-08,-1.0043
2006-11-09,-2.8986
2006-11-10,11.194
2006-11-13,7.5168
2006-11-14,12.6092
2006-11-15,-8.8692
2006-11-16,-2.0681
2006-11-17,2.2359999999999998
2006-11-20,0.1215
2006-11-21,1.2136
2006-11-22,-1.3189
2006-11-24,-0.729
2006-11-27,-3.1824
2006-11-28,-1.3906
2006-11-29,-0.2564
2006-11-30,0.2571
2006-12-01,-1.6667
2006-12-04,1.8253
2006-12-05,19.2061
2006-12-06,-2.4705
2006-12-07,13.8767
2006-12-08,0.1946
2006-12-11,-3.8622
2006-12-12,-6.0241
2006-12-13,-4.2735
2006-12-14,0.2232
2006-12-15,3.8975999999999997
2006-12-18,7.5027
2006-12-19,0.3988
2006-12-20,2.3833
2006-12-21,0.582
2006-12-22,-3.1823
2006-12-26,3.2869
2006-12-27,0.9643
2006-12-28,4.9666
2006-12-29,-1.9108
2007-01-03,0.5566
2007-01-04,-3.2288
2007-01-05,-0.858
2007-01-08,-4.3269
2007-01-09,1.8090000000000002
2007-01-10,6.9102
2007-01-11,-5.5402000000000005
2007-01-12,2.4438
2007-01-16,-1.4313
2007-01-17,-1.7425000000000002
2007-01-18,-0.6897
2007-01-19,0.2976
2007-01-22,2.5717
2007-01-23,-0.9643
2007-01-24,-2.1422
2007-01-25,-1.4925
2007-01-26,-0.8081
2007-01-29,0.5092
2007-01-30,-0.304
2007-01-31,-1.5244
2007-02-01,1.8576000000000001
2007-02-02,2.9382
2007-02-05,0.3937
2007-02-06,-2.9743
2007-02-07,0.3372
2007-02-08,0.4028
2007-02-09,-2.006
2007-02-12,-5.1177
2007-02-13,-3.6677
2007-02-14,1.7917
2007-02-15,-7.4807
2007-02-16,17.1225
2007-02-20,-0.1015
2007-02-21,1.8293
2007-02-22,0.499
2007-02-23,-1.291
2007-02-26,-1.2072
2007-02-27,-6.6190999999999995
2007-02-28,-1.6358000000000001
2007-03-01,-5.765
2007-03-02,2.8235
2007-03-05,-6.5217
2007-03-06,5.508
2007-03-07,0.0
2007-03-08,-1.9722
2007-03-09,0.0
2007-03-12,1.1834
2007-03-13,-2.1053
2007-03-14,-0.5974
2007-03-15,0.601
2007-03-16,-0.9558
2007-03-19,3.1363
2007-03-20,0.7018
2007-03-21,6.6202
2007-03-22,0.2179
2007-03-23,2.2826
2007-03-26,-1.169
2007-03-27,3.6559
2007-03-28,0.3112
2007-03-29,-4.8604
2007-03-30,-0.5435
2007-04-02,-1.5301
2007-04-03,1.8868
2007-04-04,1.7429000000000001
2007-04-05,-3.9615
2007-04-09,-3.6789
2007-04-10,-3.0093
2007-04-11,-2.7446
2007-04-12,3.0675
2007-04-13,0.0
2007-04-16,-1.2046000000000001
2007-04-17,-1.1907
2007-04-18,0.4878
2007-04-19,-2.6699
2007-04-20,0.4988
2007-04-23,-1.1414
2007-04-24,-0.8534
2007-04-25,4.4288
2007-04-26,0.1227
2007-04-27,0.0
2007-04-30,-1.937
2007-05-01,-3.3333
2007-05-02,-2.2989
2007-05-03,5.3464
2007-05-04,-3.8342
2007-05-07,0.6452
2007-05-08,-1.2821
2007-05-09,1.5584
2007-05-10,-0.3836
2007-05-11,0.1284
2007-05-14,-2.5641
2007-05-15,-14.3421
2007-05-16,-2.3041
2007-05-17,1.4151
2007-05-18,-1.0853
2007-05-21,0.1567
2007-05-22,0.4695
2007-05-23,-3.1153
2007-05-24,-3.537
2007-05-25,-2.5
2007-05-29,0.8547
2007-05-30,1.5253999999999999
2007-05-31,0.1669
2007-06-01,-3.5
2007-06-04,1.0363
2007-06-05,-3.5897
2007-06-06,-2.305
2007-06-07,3.2668
2007-06-08,-0.8787
2007-06-11,0.1773
2007-06-12,-1.5929
2007-06-13,-0.7194
2007-06-14,-3.0797
2007-06-15,0.0
2007-06-18,0.9346
2007-06-19,-1.4815
2007-06-20,10.1504
2007-06-21,5.6314
2007-06-22,-4.2003
2007-06-25,-0.5059
2007-06-26,-2.0339
2007-06-27,0.346
2007-06-28,-1.7241
2007-06-29,-2.1075
2007-07-02,3.2281
2007-07-03,-2.0833
2007-07-05,1.4184
2007-07-06,-3.6713
2007-07-09,1.9986000000000002
2007-07-10,-1.1766
2007-07-11,-1.1522999999999999
2007-07-12,-1.4572
2007-07-13,-1.2939
2007-07-16,0.9363
2007-07-17,-1.1132
2007-07-18,0.9381
2007-07-19,2.0446
2007-07-20,-1.0929
2007-07-23,0.0
2007-07-24,-2.3941
2007-07-25,-2.2641999999999998
2007-07-26,-4.4402
2007-07-27,-1.8182
2007-07-30,-2.2634
2007-07-31,1.2631999999999999
2007-08-01,-5.4054
2007-08-02,3.2967
2007-08-03,-4.8936
2007-08-06,-5.5928
2007-08-07,1.6588
2007-08-08,-3.2634
2007-08-09,-0.4819
2007-08-10,1.2107
2007-08-13,10.0478
2007-08-14,-2.3913
2007-08-15,3.5635
2007-08-16,-4.3011
2007-08-17,-3.1461
2007-08-20,-4.1763
2007-08-21,1.2107
2007-08-22,3.3493
2007-08-23,0.0
2007-08-24,2.7778
2007-08-27,-0.9009
2007-08-28,-4.3182
2007-08-29,1.1876
2007-08-30,-0.2347
2007-08-31,1.4118
2007-09-04,4.4084
2007-09-05,1.3333
2007-09-06,-6.3596
2007-09-07,-1.8735
2007-09-10,0.9547
2007-09-11,2.3641
2007-09-12,3.0023
2007-09-13,-2.4664
2007-09-14,-0.2299
2007-09-17,-0.2304
2007-09-18,1.8476
2007-09-19,3.6281
2007-09-20,10.5033
2007-09-21,3.3663
2007-09-24,4.9808
2007-09-25,1.6423
2007-09-26,8.079
2007-09-27,12.4585
2007-09-28,-1.1817
2007-10-01,21.6723
2007-10-02,-1.8397000000000001
2007-10-03,1.749
2007-10-04,-7.5017
2007-10-05,-5.984
2007-10-08,4.2433
2007-10-09,-1.3585
2007-10-10,4.541
2007-10-11,-6.5789
2007-10-12,-0.9859
2007-10-15,-3.6984
2007-10-16,-6.3516
2007-10-17,24.6057
2007-10-18,-7.2152
2007-10-19,-3.5471
2007-10-22,-0.7072
2007-10-23,-0.7123
2007-10-24,-1.0043
2007-10-25,-2.4638
2007-10-26,0.5944
2007-10-29,7.6809
2007-10-30,-2.4691
2007-10-31,0.5626
2007-11-01,-3.2168
2007-11-02,-1.5896
2007-11-05,3.9648
2007-11-06,1.2711999999999999
2007-11-07,-1.2551999999999999
2007-11-08,-0.8475
2007-11-09,1.7094
2007-11-12,-1.9607999999999999
2007-11-13,12.4286
2007-11-14,-18.4244
2007-11-15,-5.9190000000000005
2007-11-16,4.8013
2007-11-19,-4.4234
2007-11-20,-2.6446
2007-11-21,-5.7725
2007-11-23,-1.8919000000000001
2007-11-26,-3.214
2007-11-27,-0.1898
2007-11-28,6.0837
2007-11-29,2.8674
2007-11-30,-0.3484
2007-12-03,-1.3986
2007-12-04,-1.0638
2007-12-05,12.9032
2007-12-06,3.9683
2007-12-07,0.916
2007-12-10,0.7564
2007-12-11,-8.7087
2007-12-12,-2.4671
2007-12-13,-2.6981
2007-12-14,-0.6932
2007-12-17,-1.9197
2007-12-18,1.9573
2007-12-19,4.8866
2007-12-20,-0.0832
2007-12-21,1.249
2007-12-24,-1.9737
2007-12-26,2.1812
2007-12-27,-0.4947
2007-12-28,-4.7835
2007-12-31,0.5178
2008-01-02,-0.8599
2008-01-03,0.3478
2008-01-04,-7.4523
2008-01-07,-5.0562
2008-01-08,-0.5942
2008-01-09,-6.5453
2008-01-10,-0.2123
2008-01-11,-2.3404
2008-01-14,6.7538
2008-01-15,-2.0408
2008-01-16,-2.7083
2008-01-17,-1.2848
2008-01-18,-9.7614
2008-01-22,-5.5288
2008-01-23,-0.7634
2008-01-24,0.5128
2008-01-25,5.102
2008-01-28,4.3689
2008-01-29,2.5581
2008-01-30,-1.1338
2008-01-31,-5.7339
2008-02-01,2.4331
2008-02-04,6.6508
2008-02-05,-6.0134
2008-02-06,-4.7393
2008-02-07,1.9868999999999999
2008-02-08,-1.9482
2008-02-11,2.7363
2008-02-12,1.937
2008-02-13,4.7506
2008-02-14,-2.2676
2008-02-15,1.3921000000000001
2008-02-19,5.7208
2008-02-20,3.2439999999999998
2008-02-21,3.1474
2008-02-22,5.0813
2008-02-25,1.1605
2008-02-26,18.738
2008-02-27,-3.3816
2008-02-28,-3.8333
2008-02-29,2.253
2008-03-03,0.678
2008-03-04,-7.0707
2008-03-05,-0.7246
2008-03-06,-4.7445
2008-03-07,-0.7663
2008-03-10,-10.0386
2008-03-11,5.3648
2008-03-12,-0.611
2008-03-13,0.0
2008-03-14,-5.3279
2008-03-17,-2.1645
2008-03-18,2.4336
2008-03-19,-4.3197
2008-03-20,7.2235
2008-03-24,7.1579
2008-03-25,5.8939
2008-03-26,1.1132
2008-03-27,-0.367
2008-03-28,-2.5783
2008-03-31,3.5917
2008-04-01,4.3796
2008-04-02,2.4476
2008-04-03,-0.6826
2008-04-04,0.6873
2008-04-07,3.0717
2008-04-08,-0.6623
2008-04-09,0.0
2008-04-10,-3.6667
2008-04-11,2.5952
2008-04-14,2.1922
2008-04-15,-3.3003
2008-04-16,3.7542999999999997
2008-04-17,-1.6447
2008-04-18,0.0
2008-04-21,-4.8495
2008-04-22,-0.5272
2008-04-23,2.1201
2008-04-24,-1.2111
2008-04-25,0.3503
2008-04-28,1.7452
2008-04-29,-3.6021
2008-04-30,-2.847
2008-05-01,-0.7326
2008-05-02,-0.9225
2008-05-05,-0.0023
2008-05-06,2.0508
2008-05-07,2.7372
2008-05-08,2.6621
2008-05-09,-1.2089
2008-05-12,2.1016
2008-05-13,0.8576
2008-05-14,-1.3605
2008-05-15,-5.5172
2008-05-16,19.5255
2008-05-19,1.8321
2008-05-20,-16.6417
2008-05-21,-9.3525
2008-05-22,-3.1746
2008-05-23,1.2295
2008-05-27,2.2267
2008-05-28,-3.9604
2008-05-29,0.2062
2008-05-30,-2.2634
2008-06-02,0.6316
2008-06-03,2.5105
2008-06-04,-1.6327
2008-06-05,-0.2075
2008-06-06,-2.9106
2008-06-09,-0.6424
2008-06-10,-3.4483
2008-06-11,-4.6875
2008-06-12,-3.0445
2008-06-13,4.8309
2008-06-16,6.2212
2008-06-17,-0.8704
2008-06-18,-1.7479
2008-06-19,0.8937
2008-06-20,-5.3006
2008-06-23,1.6317
2008-06-24,2.9817
2008-06-25,-1.3363
2008-06-26,-6.3205
2008-06-27,-1.2048
2008-06-30,2.9268
2008-07-01,-1.1848
2008-07-02,0.9592
2008-07-03,-0.4751
2008-07-07,1.6705999999999999
2008-07-08,3.0516
2008-07-09,0.2278
2008-07-10,-2.5
2008-07-11,-0.9324
2008-07-14,-2.3529
2008-07-15,-3.6145
2008-07-16,0.25
2008-07-17,-2.2444
2008-07-18,-0.5102
2008-07-21,-0.7692
2008-07-22,-0.2584
2008-07-23,2.8497
2008-07-24,-4.0302
2008-07-25,-3.9370000000000003
2008-07-28,-5.1913
2008-07-29,9.5101
2008-07-30,0.0
2008-07-31,-4.2105
2008-08-01,1.6449
2008-08-04,-6.7536000000000005
2008-08-05,-2.6087
2008-08-06,-1.4881
2008-08-07,-3.0249
2008-08-08,-4.0461
2008-08-11,-1.2987
2008-08-12,-0.3289
2008-08-13,-5.6106
2008-08-14,-3.8462
2008-08-15,1.8136
2008-08-18,-3.5671
2008-08-19,-26.2963
2008-08-20,-8.5427
2008-08-21,-7.6923
2008-08-22,-10.119
2008-08-25,1.9868000000000001
2008-08-26,-1.9481000000000002
2008-08-27,-7.2848
2008-08-28,0.7143
2008-08-29,10.6383
2008-09-02,-3.8462
2008-09-03,0.6667
2008-09-04,-5.298
2008-09-05,1.3986
2008-09-08,-3.4483
2008-09-09,-5.7143
2008-09-10,-6.8182
2008-09-11,-4.878
2008-09-12,-1.7094
2008-09-15,-9.5652
2008-09-16,-1.9231
2008-09-17,-6.8627
2008-09-18,-2.1053
2008-09-19,17.2043
2008-09-22,22.0183
2008-09-23,-13.5338
2008-09-24,-2.1739
2008-09-25,5.7778
2008-09-26,-7.563
2008-09-29,-10.0
2008-09-30,3.0303
2008-10-01,3.9215999999999998
2008-10-02,-2.8302
2008-10-03,-2.9126
2008-10-06,-5.0125
2008-10-07,-4.1979
2008-10-08,-1.0989
2008-10-09,-5.0
2008-10-10,-4.0936
2008-10-13,8.5366
2008-10-14,10.1124
2008-10-15,-13.2653
2008-10-16,7.0588
2008-10-17,-1.0989
2008-10-20,15.5556
2008-10-21,-2.8846
2008-10-22,-2.9703
2008-10-23,-9.1709
2008-10-24,-2.2609
2008-10-27,-1.1638
2008-10-28,-2.3114
2008-10-29,3.5863
2008-10-30,-2.3129
2008-10-31,3.5294
2008-11-03,10.2273
2008-11-04,5.1546
2008-11-05,-4.902
2008-11-06,-5.1675
2008-11-07,-1.0735
2008-11-10,-3.2967
2008-11-11,-5.6676
2008-11-12,-2.4243
2008-11-13,4.9383
2008-11-14,-1.1764999999999999
2008-11-17,-1.1905000000000001
2008-11-18,2.4096
2008-11-19,-5.7059
2008-11-20,-6.4099
2008-11-21,-2.6829
2008-11-24,6.8664
2008-11-25,15.3661
2008-11-26,1.1111
2008-11-28,6.5934
2008-12-01,-3.0928
2008-12-02,-2.1277
2008-12-03,-1.087
2008-12-04,-5.4945
2008-12-05,1.1628
2008-12-08,1.1494
2008-12-09,-2.2727
2008-12-10,1.1628
2008-12-11,0.0
2008-12-12,-1.8822
2008-12-15,-0.4247
2008-12-16,0.0368
2008-12-17,0.5513
2008-12-18,8.7573
2008-12-19,25.8234
2008-12-22,-5.1175
2008-12-23,-2.7024
2008-12-24,-1.8632
2008-12-26,-3.7736
2008-12-29,-0.9804
2008-12-30,3.9604
2008-12-31,21.9048
2009-01-02,4.6875
2009-01-05,2.2388
2009-01-06,-3.6496
2009-01-07,5.303
2009-01-08,12.9496
2009-01-09,9.5541
2009-01-12,8.7209
2009-01-13,-17.1123
2009-01-14,-9.6774
2009-01-15,9.2857
2009-01-16,-3.9215999999999998
2009-01-20,-6.8027
2009-01-21,4.3796
2009-01-22,-5.5944
2009-01-23,14.8148
2009-01-26,-2.5806
2009-01-27,-5.9603
2009-01-28,0.7042
2009-01-29,-4.1958
2009-01-30,0.0
2009-02-02,-2.1898
2009-02-03,2.9851
2009-02-04,-0.7246
2009-02-05,-5.8394
2009-02-06,2.093
2009-02-09,1.7464
2009-02-10,-2.9851
2009-02-11,-1.5385
2009-02-12,5.4688
2009-02-13,8.1481
2009-02-17,-6.8493
2009-02-18,2.9412000000000003
2009-02-19,2.1429
2009-02-20,-3.4965
2009-02-23,1.4493
2009-02-24,5.7232
2009-02-25,-0.0084
2009-02-26,0.6757
2009-02-27,-4.0268
2009-03-02,-2.7885
2009-03-03,1.4297
2009-03-04,1.4184
2009-03-05,-2.0979
2009-03-06,2.8571
2009-03-09,-2.092
2009-03-10,-2.8283
2009-03-11,-15.3285
2009-03-12,2.5862
2009-03-13,0.0
2009-03-16,-0.8403
2009-03-17,-1.6949
2009-03-18,8.6099
2009-03-19,-4.7524999999999995
2009-03-20,-0.8333
2009-03-23,-0.8403
2009-03-24,1.6949
2009-03-25,0.0
2009-03-26,13.3333
2009-03-27,4.4118
2009-03-30,-2.8169
2009-03-31,-0.7246
2009-04-01,0.7299
2009-04-02,0.7246
2009-04-03,6.4748
2009-04-06,-2.027
2009-04-07,-4.1379
2009-04-08,1.4388
2009-04-09,2.8369
2009-04-13,-2.069
2009-04-14,-3.2394
2009-04-15,-2.4745
2009-04-16,4.4776
2009-04-17,0.2143
2009-04-20,10.4775
2009-04-21,5.1613
2009-04-22,-9.2025
2009-04-23,0.6757
2009-04-24,4.0268
2009-04-27,-3.2258
2009-04-28,-1.3333
2009-04-29,0.6757
2009-04-30,5.3690999999999995
2009-05-01,-1.2739
2009-05-04,11.6129
2009-05-05,1.1561
2009-05-06,-1.7143000000000002
2009-05-07,-5.814
2009-05-08,6.1728
2009-05-11,-1.7442
2009-05-12,-2.426
2009-05-13,-7.2165
2009-05-14,7.8431
2009-05-15,8.4848
2009-05-18,8.3799
2009-05-19,-2.5709
2009-05-20,-0.0066
2009-05-21,-5.291
2009-05-22,3.352
2009-05-26,0.0
2009-05-27,1.6216
2009-05-28,0.5319
2009-05-29,0.0066
2009-06-01,5.284
2009-06-02,10.0503
2009-06-03,9.589
2009-06-04,-0.4167
2009-06-05,-4.1841
2009-06-08,-1.31
2009-06-09,1.7699
2009-06-10,14.3478
2009-06-11,-3.8023
2009-06-12,-5.1383
2009-06-15,-4.1667
2009-06-16,-2.6087
2009-06-17,-3.5714
2009-06-18,3.1019
2009-06-19,-1.2124
2009-06-22,-8.6364
2009-06-23,-1.4925
2009-06-24,2.0202
2009-06-25,-0.495
2009-06-26,8.457699999999999
2009-06-29,-6.8807
2009-06-30,-2.9557
2009-07-01,6.599
2009-07-02,-2.3810000000000002
2009-07-06,1.4634
2009-07-07,6.25
2009-07-08,-2.7149
2009-07-09,0.4651
2009-07-10,-2.7778
2009-07-13,1.4285999999999999
2009-07-14,3.7559
2009-07-15,4.9774
2009-07-16,-0.431
2009-07-17,-2.1645
2009-07-20,3.5398
2009-07-21,-4.2735
2009-07-22,-1.7856999999999998
2009-07-23,6.3636
2009-07-24,-0.8547
2009-07-27,4.3103
2009-07-28,-0.8264
2009-07-29,-3.75
2009-07-30,5.6277
2009-07-31,1.2295
2009-08-03,1.6194
2009-08-04,-4.3825
2009-08-05,-1.6667
2009-08-06,4.7458
2009-08-07,5.5825
2009-08-10,-3.0651
2009-08-11,-3.5573
2009-08-12,2.459
2009-08-13,5.6
2009-08-14,3.4091
2009-08-17,7.6923
2009-08-18,-6.1224
2009-08-19,-4.3478
2009-08-20,-1.5152
2009-08-21,-3.4615
2009-08-24,5.5777
2009-08-25,0.3774
2009-08-26,1.1278
2009-08-27,-1.1152
2009-08-28,-2.2556
2009-08-31,-3.8462
2009-09-01,2.4
2009-09-02,-2.3437
2009-09-03,10.0
2009-09-04,5.4545
2009-09-08,-1.7241
2009-09-09,2.807
2009-09-10,1.7065000000000001
2009-09-11,-3.3557
2009-09-14,5.2083
2009-09-15,3.3003
