ticker,SNSS US Equity
2006-02-17,2.6052
2006-02-21,-0.7813
2006-02-22,1.3780000000000001
2006-02-23,3.4951
2006-02-24,2.2514
2006-02-27,6.789
2006-02-28,-1.2027
2006-03-01,5.2174
2006-03-02,-4.9587
2006-03-03,2.4348
2006-03-06,-5.9423
2006-03-07,-1.9856
2006-03-08,0.7366
2006-03-09,3.2907
2006-03-10,4.4248
2006-03-13,1.6949
2006-03-14,-2.0
2006-03-15,-0.8503
2006-03-16,6.6895
2006-03-17,11.4148
2006-03-20,-3.1746
2006-03-21,4.1729
2006-03-22,-0.5722
2006-03-23,0.4299
2006-03-24,-0.7146
2006-03-27,1.5873
2006-03-28,1.2784
2006-03-29,2.9313000000000002
2006-03-30,-2.5753
2006-03-31,-1.6783000000000001
2006-04-03,0.2845
2006-04-04,-1.4184
2006-04-05,-2.3022
2006-04-06,2.3564
2006-04-07,0.7194
2006-04-10,0.0
2006-04-11,0.0
2006-04-12,-8.5714
2006-04-13,0.7813
2006-04-17,0.7752
2006-04-18,0.0
2006-04-19,0.0
2006-04-20,-3.8462
2006-04-21,3.2
2006-04-24,0.7752
2006-04-25,0.0
2006-04-26,-0.7692
2006-04-27,-0.7752
2006-04-28,6.5625
2006-05-01,1.173
2006-05-02,-0.288
2006-05-03,1.161
2006-05-04,0.5747
2006-05-05,-3.0
2006-05-08,0.8837
2006-05-09,-0.8759
2006-05-10,0.4418
2006-05-11,-1.0264
2006-05-12,0.0
2006-05-15,-0.7407
2006-05-16,0.4478
2006-05-17,-3.4175
2006-05-18,0.0
2006-05-19,0.0
2006-05-22,-1.8462
2006-05-23,0.4702
2006-05-24,0.0
2006-05-25,-0.1541
2006-05-26,-0.4707
2006-05-30,-0.314
2006-05-31,-1.2598
2006-06-01,2.0734
2006-06-02,-2.5
2006-06-05,-3.6859
2006-06-06,3.9933
2006-06-07,-1.12
2006-06-08,1.1327
2006-06-09,-1.12
2006-06-12,1.7799
2006-06-13,-1.7488000000000001
2006-06-14,-2.7508
2006-06-15,0.0
2006-06-16,0.0
2006-06-19,3.4942
2006-06-20,-2.09
2006-06-21,3.2841
2006-06-22,-1.4308
2006-06-23,0.4839
2006-06-26,0.4815
2006-06-27,-0.7987
2006-06-28,-2.5765000000000002
2006-06-29,-0.6612
2006-06-30,3.1614
2006-07-03,-1.7742
2006-07-05,-11.33
2006-07-06,12.407399999999999
2006-07-07,0.0
2006-07-10,0.4942
2006-07-11,-2.623
2006-07-12,-0.1684
2006-07-13,-7.2513
2006-07-14,-1.0909
2006-07-17,-0.7353
2006-07-18,-4.6296
2006-07-19,-2.7184
2006-07-20,-1.996
2006-07-21,1.6293
2006-07-24,-1.8035999999999999
2006-07-25,1.0204
2006-07-26,-1.0101
2006-07-27,-2.0408
2006-07-28,-2.0833
2006-07-31,-5.5319
2006-08-01,2.2523
2006-08-02,-7.0485
2006-08-03,5.6872
2006-08-04,0.0
2006-08-07,-1.7936999999999999
2006-08-08,1.3699
2006-08-09,-0.6757
2006-08-10,3.6281
2006-08-11,-0.4376
2006-08-14,7.6923
2006-08-15,2.0408
2006-08-16,-2.98
2006-08-17,-0.4329
2006-08-18,3.1056
2006-08-21,-2.008
2006-08-22,-4.7131
2006-08-23,2.1505
2006-08-24,4.0
2006-08-25,-2.4291
2006-08-28,1.4523
2006-08-29,1.227
2006-08-30,-0.404
2006-08-31,7.7079
2006-09-01,-4.3315
2006-09-05,4.9213000000000005
2006-09-06,1.3133
2006-09-07,7.2222
2006-09-08,5.5268
2006-09-11,0.6547
2006-09-12,-2.1138
2006-09-13,-5.9801
2006-09-14,-7.9505
2006-09-15,-3.8388
2006-09-18,1.1976
2006-09-19,0.789
2006-09-20,5.2838
2006-09-21,-0.3717
2006-09-22,-0.8022
2006-09-25,-7.4666
2006-09-26,3.4553
2006-09-27,2.1611
2006-09-28,-3.8462
2006-09-29,1.2
2006-10-02,-3.3597
2006-10-03,1.8405
2006-10-04,-2.741
2006-10-05,0.7536
2006-10-06,2.459
2006-10-09,-1.58
2006-10-10,5.4664
2006-10-11,-0.7707
2006-10-12,-1.5534
2006-10-13,-4.3393
2006-10-16,2.6804
2006-10-17,2.2088
2006-10-18,1.7682
2006-10-19,-0.3282
2006-10-20,9.0137
2006-10-23,-4.5906
2006-10-24,-2.2346
2006-10-25,0.1905
2006-10-26,-0.3802
2006-10-27,-0.7634
2006-10-30,0.3846
2006-10-31,5.364
2006-11-01,-2.9091
2006-11-02,-1.6854
2006-11-03,-0.9524
2006-11-06,-0.9615
2006-11-07,-4.8544
2006-11-08,0.0
2006-11-09,0.2041
2006-11-10,1.0183
2006-11-13,-0.4032
2006-11-14,0.2024
2006-11-15,-6.0606
2006-11-16,4.3011
2006-11-17,0.6186
2006-11-20,-1.0246
2006-11-21,-1.0352
2006-11-22,-1.6736
2006-11-24,2.9760999999999997
2006-11-27,0.2092
2006-11-28,-1.8557000000000001
2006-11-29,-0.4202
2006-11-30,-2.5316
2006-12-01,1.7316
2006-12-04,0.6383
2006-12-05,-5.074
2006-12-06,0.2227
2006-12-07,-3.1111
2006-12-08,-2.0642
2006-12-11,-0.2342
2006-12-12,-2.5822000000000003
2006-12-13,0.4819
2006-12-14,1.6787
2006-12-15,-1.4151
2006-12-18,11.7225
2006-12-19,4.7109
2006-12-20,-1.4315
2006-12-21,-0.6224
2006-12-22,-0.2088
2006-12-26,-4.6025
2006-12-27,0.8772
2006-12-28,0.0
2006-12-29,-1.7391
2007-01-03,2.2013
2007-01-04,1.7426
2007-01-05,-1.9149
2007-01-08,2.5922
2007-01-09,5.508
2007-01-10,4.8096
2007-01-11,-2.6769
2007-01-12,-1.7682
2007-01-16,0.6
2007-01-17,-1.1928
2007-01-18,0.1006
2007-01-19,-0.5427
2007-01-22,-0.3638
2007-01-23,-1.4199
2007-01-24,-3.4979
2007-01-25,-1.4925
2007-01-26,0.8658
2007-01-29,-9.2275
2007-01-30,0.9456
2007-01-31,0.0
2007-02-01,1.4052
2007-02-02,8.545
2007-02-05,-5.3191
2007-02-06,1.573
2007-02-07,-0.885
2007-02-08,2.0089
2007-02-09,1.3129
2007-02-12,2.8105
2007-02-13,2.5183
2007-02-14,-0.2049
2007-02-15,-3.0801
2007-02-16,-2.3305
2007-02-20,-1.5184
2007-02-21,1.3216
2007-02-22,2.1739
2007-02-23,-1.2766
2007-02-26,0.0
2007-02-27,-2.3707
2007-02-28,-5.0773
2007-03-01,1.3953
2007-03-02,1.1497
2007-03-05,-2.4971
2007-03-06,2.7907
2007-03-07,-3.3937
2007-03-08,-0.2342
2007-03-09,-5.1643
2007-03-12,1.4851
2007-03-13,2.439
2007-03-14,4.7619
2007-03-15,-5.4545
2007-03-16,3.3624
2007-03-19,0.9303
2007-03-20,2.5375
2007-03-21,-1.7978
2007-03-22,2.2883
2007-03-23,-4.698
2007-03-26,0.0
2007-03-27,3.5211
2007-03-28,-3.4013999999999998
2007-03-29,-1.4085
2007-03-30,7.1429
2007-04-02,-0.4444
2007-04-03,1.3393
2007-04-04,0.0
2007-04-05,-0.8811
2007-04-09,3.3333
2007-04-10,1.0753
2007-04-11,-3.8298
2007-04-12,0.4425
2007-04-13,2.2026
2007-04-16,-3.0172
2007-04-17,0.0
2007-04-18,4.4444
2007-04-19,-2.1277
2007-04-20,-2.1739
2007-04-23,-2.4444
2007-04-24,-0.4556
2007-04-25,3.8902
2007-04-26,-0.6608
2007-04-27,-2.439
2007-04-30,4.5455
2007-05-01,-3.2609
2007-05-02,0.2247
2007-05-03,-0.2242
2007-05-04,-1.573
2007-05-07,-0.6849
2007-05-08,-0.2299
2007-05-09,0.4608
2007-05-10,-2.5229
2007-05-11,-5.1765
2007-05-14,3.7221
2007-05-15,-1.6745999999999999
2007-05-16,1.2165
2007-05-17,0.9615
2007-05-18,5.7143
2007-05-21,-0.9009
2007-05-22,0.0
2007-05-23,0.6818
2007-05-24,-1.8058999999999998
2007-05-25,-0.2299
2007-05-29,-3.9171
2007-05-30,-1.6787
2007-05-31,4.878
2007-06-01,0.0
2007-06-04,-0.9302
2007-06-05,-0.7042
2007-06-06,0.0
2007-06-07,-0.2364
2007-06-08,0.7109
2007-06-11,1.1764999999999999
2007-06-12,0.0
2007-06-13,1.6279
2007-06-14,-0.9153
2007-06-15,-2.0785
2007-06-18,0.2358
2007-06-19,-1.1735
2007-06-20,0.2351
2007-06-21,-0.2375
2007-06-22,-4.7619
2007-06-25,-5.0
2007-06-26,-12.3684
2007-06-27,-2.4024
2007-06-28,6.7692
2007-06-29,2.5937
2007-07-02,0.0
2007-07-03,0.8427
2007-07-05,-0.8357
2007-07-06,-0.5618
2007-07-09,0.565
2007-07-10,-3.9326
2007-07-11,2.3392
2007-07-12,-1.4285999999999999
2007-07-13,0.2899
2007-07-16,-0.289
2007-07-17,-1.7391
2007-07-18,2.6549
2007-07-19,0.0
2007-07-20,3.7356
2007-07-23,2.2161
2007-07-24,-2.439
2007-07-25,-3.3333
2007-07-26,-1.4368
2007-07-27,-5.2478
2007-07-30,-1.8462
2007-07-31,-4.3887
2007-08-01,-1.6393
2007-08-02,0.0
2007-08-03,-0.3333
2007-08-06,-0.6689
2007-08-07,2.0202
2007-08-08,12.2112
2007-08-09,5.2941
2007-08-10,-4.4693
2007-08-13,-10.8187
2007-08-14,1.3115
2007-08-15,-0.9709
2007-08-16,-3.268
2007-08-17,0.3378
2007-08-20,3.7037
2007-08-21,-0.974
2007-08-22,-1.9713
2007-08-23,0.0042
2007-08-24,-0.6689
2007-08-27,-2.6936
2007-08-28,-3.4602
2007-08-29,-5.0179
2007-08-30,8.6792
2007-08-31,-5.5556
2007-09-04,-5.8824
2007-09-05,-5.4688
2007-09-06,-2.8926
2007-09-07,3.8298
2007-09-10,4.5082
2007-09-11,-1.9607999999999999
2007-09-12,3.6
2007-09-13,0.0
2007-09-14,6.9498
2007-09-17,-3.2491
2007-09-18,1.8657
2007-09-19,0.7326
2007-09-20,-1.8182
2007-09-21,0.0
2007-09-24,0.3704
2007-09-25,-3.321
2007-09-26,-3.8167999999999997
2007-09-27,-5.1587
2007-09-28,-3.3473
2007-10-01,-4.7619
2007-10-02,-1.3636
2007-10-03,11.9816
2007-10-04,0.0
2007-10-05,-0.4115
2007-10-08,-0.8264
2007-10-09,-1.25
2007-10-10,1.2658
2007-10-11,-2.9167
2007-10-12,-7.2961
2007-10-15,-7.4074
2007-10-16,0.0
2007-10-17,9.5
2007-10-18,1.3699
2007-10-19,2.2523
2007-10-22,-0.435
2007-10-23,7.0737
2007-10-24,4.5455
2007-10-25,1.1858
2007-10-26,3.125
2007-10-29,-0.7576
2007-10-30,0.3817
2007-10-31,-0.3802
2007-11-01,-6.4885
2007-11-02,-8.5714
2007-11-05,-5.8036
2007-11-06,0.9479
2007-11-07,-2.3474
2007-11-08,0.4808
2007-11-09,6.2201
2007-11-12,3.6036
2007-11-13,-6.5217
2007-11-14,-1.3953
2007-11-15,2.8302
2007-11-16,-0.9174
2007-11-19,-5.0926
2007-11-20,-1.4634
2007-11-21,-0.9468
2007-11-23,3.9545
2007-11-26,0.9615
2007-11-27,0.4702
2007-11-28,-1.416
2007-11-29,-0.9615
2007-11-30,3.8834999999999997
2007-12-03,4.2056000000000004
2007-12-04,-4.4843
2007-12-05,-1.4085
2007-12-06,0.0
2007-12-07,2.8571
2007-12-10,-4.6296
2007-12-11,-1.4563
2007-12-12,-1.4778
2007-12-13,0.7
2007-12-14,0.2979
2007-12-17,-1.4851
2007-12-18,-6.0302
2007-12-19,1.6042999999999998
2007-12-20,5.2632
2007-12-21,-9.0
2007-12-24,-2.1978
2007-12-26,-3.3708
2007-12-27,-1.1628
2007-12-28,13.5294
2007-12-31,3.1088
2008-01-02,-4.5226
2008-01-03,4.2105
2008-01-04,-3.0303
2008-01-07,1.0417
2008-01-08,1.5464
2008-01-09,-22.335
2008-01-10,1.9607999999999999
2008-01-11,1.2821
2008-01-14,1.8987
2008-01-15,-4.3478
2008-01-16,3.8961
2008-01-17,0.0
2008-01-18,-1.875
2008-01-22,-11.465
2008-01-23,-2.1583
2008-01-24,-5.8824
2008-01-25,-2.3438
2008-01-28,-6.4
2008-01-29,-3.4188
2008-01-30,0.885
2008-01-31,14.0351
2008-02-01,0.0
2008-02-04,-5.3846
2008-02-05,-1.626
2008-02-06,0.8264
2008-02-07,-2.459
2008-02-08,2.521
2008-02-11,0.8197
2008-02-12,7.3171
2008-02-13,0.0
2008-02-14,6.0606
2008-02-15,0.0
2008-02-19,1.4285999999999999
2008-02-20,-2.1127
2008-02-21,0.0
2008-02-22,0.0
2008-02-25,2.1583
2008-02-26,-0.7042
2008-02-27,4.9645
2008-02-28,5.4054
2008-02-29,-10.2564
2008-03-03,-1.4285999999999999
2008-03-04,7.2464
2008-03-05,8.1081
2008-03-06,-3.125
2008-03-07,-3.2258
2008-03-10,-2.0
2008-03-11,2.0408
2008-03-12,-6.0
2008-03-13,11.3475
2008-03-14,0.6369
2008-03-17,-15.8228
2008-03-18,31.5789
2008-03-19,-7.4286
2008-03-20,8.0247
2008-03-24,-2.8571
2008-03-25,-0.5882
2008-03-26,0.5917
2008-03-27,-0.5882
2008-03-28,0.5917
2008-03-31,-8.8235
2008-04-01,2.5806
2008-04-02,4.4025
2008-04-03,-9.6386
2008-04-04,10.6667
2008-04-07,-1.8072
2008-04-08,-4.2945
2008-04-09,-1.2821
2008-04-10,-0.6494
2008-04-11,-2.6144
2008-04-14,4.0268
2008-04-15,-9.6774
2008-04-16,-1.4285999999999999
2008-04-17,-5.7971
2008-04-18,2.3077
2008-04-21,-5.2632
2008-04-22,2.3810000000000002
2008-04-23,1.5504
2008-04-24,3.063
2008-04-25,14.0635
2008-04-28,5.1948
2008-04-29,0.0
2008-04-30,1.2346
2008-05-01,-1.8293
2008-05-02,3.7267
2008-05-05,-4.1916
2008-05-06,-3.125
2008-05-07,0.0
2008-05-08,1.2903
2008-05-09,1.9108
2008-05-12,4.375
2008-05-13,0.0
2008-05-14,1.1976
2008-05-15,18.3432
2008-05-16,-7.0
2008-05-19,-10.7527
2008-05-20,9.6386
2008-05-21,1.6484
2008-05-22,6.4865
2008-05-23,-3.5533
2008-05-27,-2.6316
2008-05-28,1.6216
2008-05-29,5.8511
2008-05-30,0.5025
2008-06-02,0.5
2008-06-03,-0.4975
2008-06-04,-7.5
2008-06-05,-4.3243
2008-06-06,1.6949
2008-06-09,3.8889
2008-06-10,-0.5348
2008-06-11,-3.7634
2008-06-12,0.5587
2008-06-13,5.0
2008-06-16,-5.291
2008-06-17,2.2346
2008-06-18,-1.0929
2008-06-19,-3.3149
2008-06-20,-2.8571
2008-06-23,0.0
2008-06-24,-5.8824
2008-06-25,-3.125
2008-06-26,1.9355
2008-06-27,-3.1646
2008-06-30,-5.8824
2008-07-01,-2.0833
2008-07-02,-0.7092
2008-07-03,1.4285999999999999
2008-07-07,-11.9806
2008-07-08,4.0104
2008-07-09,7.6827
2008-07-10,3.1521
2008-07-11,5.2632
2008-07-14,5.2632
2008-07-15,-3.125
2008-07-16,7.0968
2008-07-17,5.4217
2008-07-18,2.8571
2008-07-21,1.1111
2008-07-22,-6.0989
2008-07-23,1.8723999999999998
2008-07-24,-10.3963
2008-07-25,2.5
2008-07-29,-6.1914
2008-07-30,-3.3333
2008-07-31,9.2414
2008-08-01,1.6414
2008-08-04,-3.7267
2008-08-05,0.0081
2008-08-06,-0.0081
2008-08-07,7.7419
2008-08-08,1.1976
2008-08-11,0.0
2008-08-12,0.5991
2008-08-13,0.5808
2008-08-14,1.1696
2008-08-15,-2.8829000000000002
2008-08-18,0.5878
2008-08-19,-3.5503
2008-08-20,1.227
2008-08-22,-6.0606
2008-08-25,-1.2903
2008-08-26,6.5359
2008-08-27,0.6135
2008-08-28,-0.6098
2008-08-29,-3.0675
2008-09-02,-1.8987
2008-09-03,0.0
2008-09-04,-9.6774
2008-09-05,7.1429
2008-09-08,-6.0
2008-09-09,6.383
2008-09-10,-1.3333
2008-09-11,-2.7027
2008-09-12,1.3889
2008-09-15,-1.3699
2008-09-16,-2.7778
2008-09-17,-34.2857
2008-09-18,3.2609
2008-09-19,2.1053
2008-09-22,-2.0619
2008-09-23,4.2105
2008-09-24,10.101
2008-09-25,-8.2569
2008-09-26,-0.6
2008-09-29,-7.998
2008-09-30,3.8819
2008-10-01,-10.526299999999999
2008-10-02,2.3529
2008-10-03,9.1954
2008-10-06,-2.1053
2008-10-07,-7.5269
2008-10-08,-1.1628
2008-10-09,5.8824
2008-10-10,-28.8889
2008-10-13,-6.25
2008-10-14,6.0
2008-10-15,10.0432
2008-10-16,-14.2704
2008-10-17,-16.6667
2008-10-20,0.0
2008-10-21,34.0
2008-10-22,-7.444
2008-10-23,-35.4969
2008-10-24,12.5
2008-10-27,0.0
2008-10-28,22.2222
2008-10-29,9.0909
2008-10-30,25.0
2008-10-31,2.9583
2008-11-03,-6.7584
2008-11-04,11.1111
2008-11-05,12.5
2008-11-06,0.0
2008-11-07,-7.7778
2008-11-10,5.9036
2008-11-11,-2.1615
2008-11-12,-9.3023
2008-11-13,-1.2821
2008-11-14,10.1299
2008-11-17,-4.4811
2008-11-18,-1.2346
2008-11-19,-25.0
2008-11-20,-48.3333
2008-11-21,53.2258
2008-11-24,-5.2632
2008-11-25,2.25
2008-11-26,-2.1733000000000002
2008-11-28,39.9611
2008-12-01,-28.5714
2008-12-02,-22.2222
2008-12-03,0.0
2008-12-04,57.1429
2008-12-05,32.7045
2008-12-08,-35.6054
2008-12-09,38.2979
2008-12-10,9.2308
2008-12-11,-1.4085
2008-12-12,-27.1429
2008-12-15,-9.8039
2008-12-16,-6.5217
2008-12-17,27.907
2008-12-18,-16.3636
2008-12-19,-4.3478
2008-12-22,-9.0909
2008-12-23,-2.5312
2008-12-24,23.1164
2008-12-26,-20.8333
2008-12-29,-2.6316
2008-12-30,2.7027
2008-12-31,-15.7895
2009-01-02,0.0
2009-01-05,9.375
2009-01-06,5.7143
2009-01-07,-8.1081
2009-01-09,17.4449
2009-01-12,5.1808
2009-01-13,-2.3810000000000002
2009-01-14,0.0
2009-01-15,-2.439
2009-01-16,3.0
2009-01-20,11.6505
2009-01-21,-7.2826
2009-01-22,-0.3517
2009-01-23,-5.8529
2009-01-26,-20.025
2009-01-27,21.875
2009-01-28,-2.5962
2009-01-29,7.9302
2009-01-30,-19.5122
2009-02-02,-3.0303
2009-02-03,0.0
2009-02-04,3.125
2009-02-05,3.0303
2009-02-06,-8.8235
2009-02-09,0.0
2009-02-10,0.3226
2009-02-11,9.2846
2009-02-12,-17.6168
2009-02-13,-3.5714
2009-02-17,7.3611
2009-02-18,3.4929
2009-02-19,-0.0417
2009-02-20,0.7086
2009-02-23,-13.9073
2009-02-24,28.4615
2009-02-25,-7.1482
2009-02-26,-8.424
2009-02-27,-4.9296
2009-03-02,-29.6296
2009-03-03,14.1447
2009-03-04,19.8847
2009-03-05,-7.6923
2009-03-06,4.1667
2009-03-09,0.0
2009-03-10,4.325
2009-03-11,-15.6482
2009-03-12,9.0909
2009-03-13,-4.1667
2009-03-16,-8.6957
2009-03-17,-4.7619
2009-03-18,0.0
2009-03-19,-5.0
2009-03-20,-5.2632
2009-03-23,-5.5556
2009-03-24,11.6912
2009-03-25,26.3331
2009-03-26,-4.1167
2009-03-27,3.0435
2009-03-30,-7.173
2009-03-31,-9.0909
2009-04-01,10.0
2009-04-02,-22.7273
2009-04-03,17.647100000000002
2009-04-06,10.0
2009-04-07,-6.8182
2009-04-08,2.378
2009-04-09,-4.7052
2009-04-13,-5.0
2009-04-14,0.0
2009-04-15,-13.1579
2009-04-16,9.0909
2009-04-17,27.7778
2009-04-20,26.5217
2009-04-21,-24.055
2009-04-22,-4.9208
2009-04-23,-4.7591
2009-04-24,-5.0593
2009-04-27,5.2632
2009-04-28,20.0
2009-04-29,20.8333
2009-04-30,-17.2414
2009-05-01,-7.9167
2009-05-04,-6.3347999999999995
2009-05-05,-3.3816
2009-05-06,5.0625
2009-05-07,75.8477
2009-05-08,-5.8187
2009-05-11,-13.7931
2009-05-12,5.8333
2009-05-13,-0.7874
2009-05-14,-1.5873
2009-05-15,-12.9032
2009-05-18,0.0
2009-05-19,-7.4074
2009-05-20,-7.925
2009-05-21,0.0
2009-05-22,60.6571
2009-05-26,2.7548
2009-05-27,15.7895
2009-05-28,-5.6818
2009-05-29,32.5301
2009-06-01,3.6364
2009-06-02,-3.5088
2009-06-03,-10.0
2009-06-04,13.1313
2009-06-05,2.6786
2009-06-08,-18.2609
2009-06-09,-2.1277
2009-06-10,-3.8043
2009-06-11,4.9718
2009-06-12,-9.5802
2009-06-15,-9.5238
2009-06-16,21.0526
2009-06-17,-9.7147
2009-06-18,-8.5327
2009-06-19,0.0329
2009-06-22,21.8421
2009-06-23,-15.7667
2009-06-24,5.1282
2009-06-25,0.0
2009-06-26,3.4146
2009-06-29,1.3856
2009-06-30,-4.6234
2009-07-01,-4.878
2009-07-02,0.0
2009-07-06,-2.3878
2009-07-07,-0.1806
2009-07-08,-7.8947
2009-07-09,0.0
2009-07-10,-2.8571
2009-07-13,-5.8824
2009-07-14,-1.5625
2009-07-15,-4.7619
2009-07-16,-1.0
2009-07-17,-2.3569
2009-07-20,-5.1724
2009-07-21,-1.8182
2009-07-22,6.6667
2009-07-23,13.8455
2009-07-24,4.4605
2009-07-27,8.0292
2009-07-28,18.9189
2009-07-29,-13.6364
2009-07-30,5.2632
2009-07-31,2.5
2009-08-03,-1.2195
2009-08-04,3.7037
2009-08-05,-6.6667
2009-08-06,-2.9337
2009-08-07,7.753
2009-08-10,-1.7073
2009-08-11,-1.9851
2009-08-12,1.5506
2009-08-13,-0.2805
2009-08-14,5.0
2009-08-17,-2.3810000000000002
2009-08-18,-2.439
2009-08-19,0.0
2009-08-20,2.5
2009-08-21,4.878
2009-08-24,11.6279
2009-08-25,0.0
2009-08-26,4.1406
2009-08-27,-6.9517
2009-08-28,5.348
2009-08-31,0.0
2009-09-01,-10.2041
2009-09-02,2.2727
2009-09-03,2.2222
2009-09-04,-2.038
2009-09-08,-0.1387
2009-09-09,-0.1944
2009-09-10,1.3081
2009-09-11,-1.0989
2009-09-14,2.2222
2009-09-15,2.6087
2009-09-16,-0.4237
2009-09-17,6.383
2009-09-18,-3.9375
2009-09-21,2.0169
2009-09-22,0.0
2009-09-23,-6.1224
2009-09-24,-4.3478
2009-09-25,6.7898
2009-09-28,-4.2298
2009-09-29,-8.8889
2009-09-30,-3.6585
2009-10-01,-1.2658
2009-10-02,-2.516
2009-10-05,-0.0493
2009-10-06,2.6316
2009-10-07,7.6923
2009-10-08,-7.1429
2009-10-09,7.6923
2009-10-12,-6.4286
2009-10-13,-5.8524
2009-10-14,8.1081
2009-10-15,5.0
2009-10-16,0.0
2009-10-19,0.0
2009-10-20,-4.7619
2009-10-21,-4.9688
2009-10-22,2.5484999999999998
2009-10-23,2.6134
2009-10-26,2.5
2009-10-27,-6.0976
2009-10-28,-3.8961
2009-10-29,2.4324
2009-10-30,-2.3747
2009-11-02,0.0
2009-11-03,-2.7027
2009-11-04,5.5556
2009-11-05,-6.3158
2009-11-06,8.1461
2009-11-09,-6.4935
2009-11-10,-2.8646000000000003
2009-11-11,9.919599999999999
2009-11-12,-2.1789
2009-11-13,-0.266
2009-11-16,-5.3333
2009-11-17,-9.8592
2009-11-18,-6.2109
2009-11-19,6.6222
2009-11-20,0.0
2009-11-23,-3.125
2009-11-24,-0.4435
2009-11-25,0.4455
2009-11-27,-3.2258
2009-11-30,6.0
2009-12-01,0.6289
2009-12-02,11.5234
2009-12-03,23.2574
2009-12-04,-4.973
2009-12-07,5.2632
2009-12-08,20.4545
2009-12-09,13.2075
2009-12-10,131.6667
2009-12-11,23.741
2009-12-14,21.5116
2009-12-15,-16.2679
2009-12-16,-20.0
2009-12-17,14.2857
2009-12-18,-6.25
2009-12-21,-9.3333
2009-12-22,-3.6765
2009-12-23,2.2901
2009-12-24,-4.4776
2009-12-28,-10.1563
2009-12-29,-0.8696
2009-12-30,-5.2632
2009-12-31,-0.9259
2010-01-04,1.8692
2010-01-05,-0.9174
2010-01-06,24.0741
2010-01-07,-1.4925
2010-01-08,11.3636
2010-01-11,-6.1224
2010-01-12,-5.7971
2010-01-13,-2.3365
2010-01-14,2.3924
2010-01-15,-3.0769
2010-01-19,0.0
2010-01-20,4.7619
2010-01-21,-3.0303
2010-01-22,-4.6875
2010-01-25,-2.459
2010-01-26,-4.2017
2010-01-27,-3.5088
2010-01-28,-4.5455
2010-01-29,-6.1905
2010-02-01,-8.6294
2010-02-02,8.9028
2010-02-03,-0.0128
2010-02-04,-3.0612
2010-02-05,-4.2105
2010-02-08,-6.5934
2010-02-09,-3.5662000000000003
2010-02-10,-1.9138
2010-02-11,13.1841
2010-02-12,17.5824
2010-02-16,-4.6729
2010-02-17,-5.8824
2010-02-18,-3.125
2010-02-19,-1.3777
2010-02-22,1.3833
2010-02-23,-3.1053
2010-02-24,-1.2001
2010-02-25,-0.0211
2010-02-26,0.8989
2010-03-01,-1.1693
2010-03-02,0.2817
2010-03-03,1.1236
2010-03-04,-3.8889
2010-03-05,-0.8092
2010-03-08,-4.4289
2010-03-09,-1.2195
2010-03-10,0.0
2010-03-11,7.4074
