ticker,WING US Equity
2015-10-29,-4.3904
2015-10-30,-5.1661
2015-11-02,4.7557
2015-11-03,1.1143
2015-11-04,-5.4694
2015-11-05,1.6839
2015-11-06,-2.1656
2015-11-09,-3.7326
2015-11-10,-0.9919
2015-11-11,-0.0455
2015-11-12,-2.4601
2015-11-13,-1.588
2015-11-16,-0.5221
2015-11-17,-2.3855
2015-11-18,1.9062000000000001
2015-11-19,-1.3429
2015-11-20,2.1877
2015-11-23,0.1903
2015-11-24,-0.095
2015-11-25,3.327
2015-11-27,-0.552
2015-11-30,-0.3238
2015-12-01,-0.6497
2015-12-02,-0.794
2015-12-03,0.8475
2015-12-04,-0.5602
2015-12-07,-0.7512
2015-12-08,-1.7974999999999999
2015-12-09,1.7823
2015-12-10,6.6257
2015-12-11,-0.0888
2015-12-14,-2.7988
2015-12-15,3.2907
2015-12-16,1.1504
2015-12-17,-1.9247999999999998
2015-12-18,-0.0446
2015-12-21,-2.0973
2015-12-22,2.7803
2015-12-23,-1.1973
2015-12-24,1.2567
2015-12-28,-0.7535
2015-12-29,2.5011
2015-12-30,0.61
2015-12-31,-1.2126000000000001
2016-01-04,-0.5261
2016-01-05,0.7052
2016-01-06,1.0503
2016-01-07,-4.7207
2016-01-08,0.0909
2016-01-11,-0.3179
2016-01-12,4.0091
2016-01-13,0.0
2016-01-14,4.643
2016-01-15,1.6743000000000001
2016-01-19,1.0704
2016-01-20,-1.7107999999999999
2016-01-21,5.8433
2016-01-22,0.6265
2016-01-25,-3.93
2016-01-26,0.81
2016-01-27,-4.9016
2016-01-28,2.4504
2016-01-29,0.0412
2016-02-01,-1.2778
2016-02-02,0.5846
2016-02-03,0.5396
2016-02-04,0.1652
2016-02-05,-3.7098
2016-02-08,-4.7517
2016-02-09,-4.4944
2016-02-10,1.7412
2016-02-11,1.9426
2016-02-12,1.1343
2016-02-16,-0.2243
2016-02-17,2.0234
2016-02-18,0.2644
2016-02-19,1.011
2016-02-22,-1.0444
2016-02-23,0.5717
2016-02-24,-0.7871
2016-02-25,1.7629000000000001
2016-02-26,-0.6929
2016-02-29,3.8814
2016-03-01,2.9387
2016-03-02,2.3654
2016-03-03,0.239
2016-03-04,3.9746
2016-03-07,-3.5933
2016-03-08,-3.8462
2016-03-09,1.1546
2016-03-10,-3.1798
2016-03-11,0.0842
2016-03-14,1.8090000000000002
2016-03-15,-4.7107
2016-03-16,-1.431
2016-03-17,1.0559
2016-03-18,0.3483
2016-03-21,-0.0868
2016-03-22,-2.3013
2016-03-23,-0.4444
2016-03-24,-1.7856999999999998
2016-03-28,0.3636
2016-03-29,5.1178
2016-03-30,2.2404
2016-03-31,-4.4248
2016-04-01,7.0547
2016-04-04,-2.1005
2016-04-05,-0.2103
2016-04-06,1.2648
2016-04-07,-0.3747
2016-04-08,1.3372
2016-04-11,-2.1031
2016-04-12,0.1685
2016-04-13,2.6493
2016-04-14,-0.5326
2016-04-15,1.8946
2016-04-18,-1.8593
2016-04-19,1.9769
2016-04-20,0.5654
2016-04-21,-2.5703
2016-04-22,1.2778
2016-04-25,0.0407
2016-04-26,0.2848
2016-04-27,-1.8660999999999999
2016-04-28,0.5788
2016-04-29,2.5072
2016-05-02,0.2807
2016-05-03,-1.3195000000000001
2016-05-04,3.9303
2016-05-05,-1.4425
2016-05-06,2.8877
2016-05-09,-0.6151
2016-05-10,2.4371
2016-05-11,-1.6994
2016-05-12,-0.3458
2016-05-13,0.1157
2016-05-16,-0.231
2016-05-17,-1.6596
2016-05-18,0.4317
2016-05-19,1.2896
2016-05-20,-0.3086
2016-05-23,-0.1161
2016-05-24,2.2859
2016-05-25,0.7955
2016-05-26,3.8707000000000003
2016-05-27,1.013
2016-05-31,-0.0716
2016-06-01,1.3978
2016-06-02,1.0251
2016-06-03,-0.4899
2016-06-06,-0.211
2016-06-07,-0.9866
2016-06-08,-1.4947
2016-06-09,0.0
2016-06-10,0.0
2016-06-13,-2.6012
2016-06-14,2.5593
2016-06-15,-0.9403
2016-06-16,1.7890000000000001
2016-06-17,-1.2912
2016-06-20,0.6177
2016-06-21,-0.1806
2016-06-22,-1.2663
2016-06-23,0.4031
2016-06-24,-0.5839
2016-06-27,-4.699
2016-06-28,0.5778
2016-06-29,4.5576
2016-06-30,-0.1832
2016-07-01,3.9633000000000003
2016-07-05,-3.0004
2016-07-06,2.802
2016-07-07,-0.6372
2016-07-08,1.7812999999999999
2016-07-11,0.2337
2016-07-12,0.855
2016-07-13,-0.2312
2016-07-14,-0.2317
2016-07-15,-0.3871
2016-07-18,0.3498
2016-07-19,0.9295
2016-07-20,0.8826
2016-07-21,0.7227
2016-07-22,4.2296
2016-07-25,-1.8841
2016-07-26,-3.1758
2016-07-27,-0.5721
2016-07-28,-0.4219
2016-07-29,0.1541
2016-08-01,1.0769
2016-08-02,-1.446
2016-08-03,3.0888
2016-08-04,-1.4607
2016-08-05,13.2649
2016-08-08,0.9396
2016-08-09,3.6569000000000003
2016-08-10,0.8339
2016-08-11,2.2265
2016-08-12,1.1823
2016-08-15,-1.1378
2016-08-16,-0.8398
2016-08-17,-0.8783
2016-08-18,0.3165
2016-08-19,-2.1767
2016-08-22,0.2902
2016-08-23,-0.7395
2016-08-24,-0.5183
2016-08-25,-1.1397
2016-08-26,0.4282
2016-08-29,0.9183
2016-08-30,0.3575
2016-08-31,-1.9106
2016-09-01,-0.5612
2016-09-02,3.8845
2016-09-06,0.2237
2016-09-07,-0.7972
2016-09-08,-1.4786000000000001
2016-09-09,-3.8825
2016-09-12,1.0862
2016-09-13,-1.1081
2016-09-14,-0.3056
2016-09-15,0.2384
2016-09-16,0.5097
2016-09-19,0.5409
2016-09-20,-1.2105
2016-09-21,-0.7148
2016-09-22,0.6171
2016-09-23,1.0562
2016-09-26,-0.4383
2016-09-27,-1.2868
2016-09-28,-0.9262
2016-09-29,-0.7271
2016-09-30,2.1974
2016-10-03,0.1024
2016-10-04,-0.4432
2016-10-05,-2.774
2016-10-06,-1.4089
2016-10-07,-0.9289
2016-10-10,2.2358000000000002
2016-10-11,-1.9048
2016-10-12,0.7551
2016-10-13,0.3212
2016-10-14,1.0317
2016-10-17,1.8838
2016-10-18,-0.1555
2016-10-19,1.0038
2016-10-20,-2.1933
2016-10-21,1.857
2016-10-24,2.408
2016-10-25,-4.5348
2016-10-26,-5.0317
2016-10-27,-1.0745
2016-10-28,-0.5993
2016-10-31,0.8289
2016-11-01,-2.3916
2016-11-02,4.0199
2016-11-03,-3.018
2016-11-04,0.0759
2016-11-07,1.6686
2016-11-08,1.0444
2016-11-09,1.3658000000000001
2016-11-10,-2.185
2016-11-11,0.4468
2016-11-14,3.8918
2016-11-15,4.9233
2016-11-16,1.2921
2016-11-17,0.5035
2016-11-18,-1.1022
2016-11-21,2.0601
2016-11-22,1.2574
2016-11-23,3.2026
2016-11-25,0.2217
2016-11-28,-1.4534
2016-11-29,-3.8474
2016-11-30,2.3341
2016-12-01,2.5741
2016-12-02,-2.0648
2016-12-05,1.4921
2016-12-06,0.4794
2016-12-07,3.2125
2016-12-08,1.8182
2016-12-09,-1.1501000000000001
2016-12-12,-1.929
2016-12-13,-0.3746
2016-12-14,-0.8775
2016-12-15,-0.5058
2016-12-16,2.0337
2016-12-19,-3.0832
2016-12-20,0.5141
2016-12-21,-1.6623999999999999
2016-12-22,-4.0962
2016-12-23,0.4068
2016-12-27,1.3504
2016-12-28,-1.9987
2016-12-29,0.9177
2016-12-30,-0.3368
2017-01-03,-0.0338
2017-01-04,0.4395
2017-01-05,-2.8609999999999998
2017-01-06,-2.0444
2017-01-09,0.8843
2017-01-10,0.1403
2017-01-11,1.3655
2017-01-12,-0.1036
2017-01-13,-0.2075
2017-01-17,-0.4158
2017-01-18,0.4523
2017-01-19,-0.2425
2017-01-20,-1.4931
2017-01-23,-0.3525
2017-01-24,0.3891
2017-01-25,-0.1762
2017-01-26,-0.8472
2017-01-27,0.2492
2017-01-30,0.3551
2017-01-31,0.7431
2017-02-01,-1.124
2017-02-02,0.8881
2017-02-03,1.162
2017-02-06,0.3829
2017-02-07,-1.0055
2017-02-08,1.366
2017-02-09,1.0712
2017-02-10,0.1368
2017-02-13,-0.8535
2017-02-14,-0.9298
2017-02-15,0.5909
2017-02-16,-0.3455
2017-02-17,-1.6644
2017-02-21,-0.3173
2017-02-22,-3.1128
2017-02-23,-2.2271
2017-02-24,0.0373
2017-02-27,-1.0825
2017-02-28,-0.7547
2017-03-01,2.6616
2017-03-02,-1.2963
2017-03-03,-2.4765
2017-03-06,-1.8084
2017-03-07,-1.4107
2017-03-08,0.8744
2017-03-09,-0.3152
2017-03-10,2.2925
2017-03-13,0.3091
2017-03-14,-1.8105
2017-03-15,2.8639
2017-03-16,0.3051
2017-03-17,1.3308
2017-03-20,-1.9512
2017-03-21,-1.3012000000000001
2017-03-22,1.8224
2017-03-23,1.6756
2017-03-24,0.3371
2017-03-27,0.2986
2017-03-28,2.7912
2017-03-29,1.593
2017-03-30,0.4989
2017-03-31,0.2837
2017-04-03,-0.9901
2017-04-04,-1.4643
2017-04-05,0.6887
2017-04-06,0.036
2017-04-07,1.0795
2017-04-10,0.534
2017-04-11,0.779
2017-04-12,-0.1054
2017-04-13,-0.2814
2017-04-17,-0.4233
2017-04-18,-1.1335
2017-04-19,0.0
2017-04-20,0.6628
2017-04-21,0.6229
2017-04-24,5.4828
2017-04-25,0.6036
2017-04-26,-0.6
2017-04-27,-1.0396
2017-04-28,-0.2711
2017-05-01,1.0873
2017-05-02,-0.1345
2017-05-03,-1.8176
2017-05-04,-0.5828
2017-05-05,11.3448
2017-05-08,-2.6324
2017-05-09,-1.8766
2017-05-10,0.4862
2017-05-11,0.6774
2017-05-12,-1.5059
2017-05-15,-0.553
2017-05-16,-1.2429999999999999
2017-05-17,-1.1924
2017-05-18,-0.3017
2017-05-19,1.4795
2017-05-22,-1.7561
2017-05-23,0.1012
2017-05-24,0.5391
2017-05-25,-0.4021
2017-05-26,-2.7927
2017-05-30,-0.8307
2017-05-31,-0.4887
2017-06-01,1.2978
2017-06-02,1.3158
2017-06-05,0.2051
2017-06-06,0.1023
2017-06-07,1.3969
2017-06-08,2.453
2017-06-09,0.7543
2017-06-12,-1.6926999999999999
2017-06-13,0.9603
2017-06-14,-0.6232
2017-06-15,0.264
2017-06-16,-0.5267
2017-06-19,1.3567
2017-06-20,-0.3591
2017-06-21,-1.5072
2017-06-22,1.1643
2017-06-23,1.7428
2017-06-26,1.2605
2017-06-27,1.7555
2017-06-28,0.9097
2017-06-29,-2.5179
2017-06-30,-1.4668
2017-07-03,0.6149
2017-07-05,-2.6375
2017-07-06,-0.3634
2017-07-07,1.1936
2017-07-10,-0.2949
2017-07-11,-0.4601
2017-07-12,0.0
2017-07-13,0.099
2017-07-14,0.2639
2017-07-17,-0.8553
2017-07-18,0.5972
2017-07-19,1.5831
2017-07-20,1.461
2017-07-21,0.64
2017-07-24,-0.8903
2017-07-25,0.385
2017-07-26,0.4155
2017-07-27,-4.5194
2017-07-28,-0.8333
2017-07-31,0.8739
2017-08-01,1.033
2017-08-02,1.2203
2017-08-03,-1.9224999999999999
2017-08-04,7.2425
2017-08-07,2.6332
2017-08-08,-1.147
2017-08-09,-0.3664
2017-08-10,0.6436
2017-08-11,1.9487999999999999
2017-08-14,2.6882
2017-08-15,0.9599
2017-08-16,1.066
2017-08-17,0.0
2017-08-18,-0.9122
2017-08-21,0.3165
2017-08-22,2.0075
2017-08-23,-1.5744
2017-08-24,-1.0283
2017-08-25,-1.5873
2017-08-28,-4.2815
2017-08-29,-1.2868
2017-08-30,0.031
2017-08-31,0.7774
2017-09-01,3.0855
2017-09-05,-3.2326
2017-09-06,1.361
2017-09-07,-1.0375
2017-09-08,1.4493
2017-09-11,-1.459
2017-09-12,3.1154
2017-09-13,0.4786
2017-09-14,0.0595
2017-09-15,0.5058
2017-09-18,0.4737
2017-09-19,1.5321
2017-09-20,0.7545
2017-09-21,-0.1728
2017-09-22,-2.0196
2017-09-25,-0.265
2017-09-26,-0.7086
2017-09-27,-0.2676
2017-09-28,-0.5963
2017-09-29,-0.2699
2017-10-02,1.0827
2017-10-03,-0.3868
2017-10-04,-0.7168
2017-10-05,0.0
2017-10-06,-0.7822
2017-10-09,-0.9096
2017-10-10,-0.5814
2017-10-11,0.3078
2017-10-12,0.4296
2017-10-13,-0.7333
2017-10-16,-0.9234
2017-10-17,2.3299
2017-10-18,-0.5464
2017-10-19,1.1905000000000001
2017-10-20,-1.1161
2017-10-23,-1.9219
2017-10-24,-0.0622
2017-10-25,-0.4357
2017-10-26,2.3445
2017-10-27,2.5657
2017-10-30,-0.7445
2017-10-31,1.6202
2017-11-01,-2.6572
2017-11-02,-2.3658
2017-11-03,13.1097
2017-11-06,0.1648
2017-11-07,-1.7
2017-11-08,4.0167
2017-11-09,1.3945
2017-11-10,0.767
2017-11-13,2.231
2017-11-14,1.8999000000000001
2017-11-15,-0.5039
2017-11-16,-1.3421
2017-11-17,-1.4887000000000001
2017-11-20,2.1105
2017-11-21,0.8421
2017-11-22,0.0253
2017-11-24,-0.8854
2017-11-27,-0.9954
2017-11-28,2.7327
2017-11-29,-1.6059999999999999
2017-11-30,-0.051
2017-12-01,-0.9696
2017-12-04,2.4522
2017-12-05,0.3275
2017-12-06,-1.5821
2017-12-07,0.9696
2017-12-08,2.8557
2017-12-11,1.8428
2017-12-12,1.5199
2017-12-13,1.5209000000000001
2017-12-14,-2.7622
2017-12-15,-1.5166
2017-12-18,-1.1978
2017-12-19,0.1732
2017-12-20,-1.9758
2017-12-21,-0.8314
2017-12-22,-2.5661
2017-12-26,1.9817
2017-12-27,1.9177
2017-12-28,-0.5268
2017-12-29,-1.6898
2018-01-02,0.7183
2018-01-03,2.8782
2018-01-04,0.8913
2018-01-05,-2.5766999999999998
2018-01-08,8.8917
2018-01-09,2.799
2018-01-10,-2.4527
2018-01-11,2.0761
2018-01-12,1.8757000000000001
2018-01-16,-1.4862
2018-01-17,-0.2477
2018-01-18,-0.4515
2018-01-19,0.6803
2018-01-22,3.7613
2018-01-23,0.9768
2018-01-24,-1.0963
2018-01-25,1.8256999999999999
2018-01-26,1.921
2018-01-29,0.1885
2018-01-30,0.3554
2018-01-31,0.729
2018-02-01,-0.4549
2018-02-02,-0.4778
2018-02-05,-0.3757
2018-02-06,0.9428
2018-02-07,-0.1038
2018-02-08,-2.0569
2018-02-09,2.6836
2018-02-12,1.3289
2018-02-13,-1.071
2018-02-14,1.4361
2018-02-15,1.1544
2018-02-16,1.0551
2018-02-20,-6.1794
2018-02-21,3.8609999999999998
2018-02-22,2.2961
2018-02-23,-5.1304
2018-02-26,1.1942
2018-02-27,1.6923
2018-02-28,-0.7883
2018-03-01,-2.6043
2018-03-02,-0.3626
2018-03-05,0.8187
2018-03-06,2.1656
2018-03-07,0.1766
2018-03-08,1.3445
2018-03-09,4.8138
2018-03-12,0.0208
2018-03-13,0.187
2018-03-14,1.3065
2018-03-15,-1.0645
2018-03-16,0.6621
2018-03-19,-0.3083
2018-03-20,-0.2474
2018-03-21,-0.0207
2018-03-22,-0.951
2018-03-23,-1.7115
2018-03-26,2.612
2018-03-27,-1.8212000000000002
2018-03-28,-0.3583
2018-03-29,-0.0846
2018-04-02,-3.0066
2018-04-03,2.3576
2018-04-04,2.2606
2018-04-05,1.7934999999999999
2018-04-06,-2.1512000000000002
2018-04-09,0.1675
2018-04-10,0.648
2018-04-11,0.3115
2018-04-12,-0.0828
2018-04-13,0.0414
2018-04-16,5.8202
2018-04-17,0.2545
2018-04-18,0.1171
2018-04-19,-0.8775
2018-04-20,-0.1377
2018-04-23,-1.182
2018-04-24,-1.2959
2018-04-25,0.8685
2018-04-26,-1.0813
2018-04-27,0.1215
2018-04-30,-1.2131
2018-05-01,0.2456
2018-05-02,-1.5925
2018-05-03,2.1992
2018-05-04,8.3638
2018-05-07,1.1053
2018-05-08,0.6856
2018-05-09,-2.0427
2018-05-10,0.1033
2018-05-11,-2.1301
2018-05-14,-2.1477
2018-05-15,1.0974
2018-05-16,0.1357
2018-05-17,0.2323
2018-05-18,0.0966
2018-05-21,0.4823
2018-05-22,-1.9777
2018-05-23,1.7826
2018-05-24,0.1925
2018-05-25,-2.4203
2018-05-29,-0.9646
2018-05-30,1.3715
2018-05-31,-0.7647
2018-06-01,-0.6916
2018-06-04,1.4545
2018-06-05,0.923
2018-06-06,0.9535
2018-06-07,2.2745
2018-06-08,2.5443
2018-06-11,-3.4185
2018-06-12,-1.0657
2018-06-13,0.904
2018-06-14,0.8387
2018-06-15,-1.3989
2018-06-18,3.0867
2018-06-19,-6.3046
2018-06-20,-0.4962
2018-06-21,1.8751
2018-06-22,2.8784
2018-06-25,0.2094
2018-06-26,0.8927
2018-06-27,-3.445
2018-06-28,2.5346
2018-06-29,-0.8937
2018-07-02,0.0959
2018-07-03,0.5559
2018-07-05,1.849
2018-07-06,-0.5241
2018-07-09,0.0941
2018-07-10,-1.1842
2018-07-11,-0.1522
2018-07-12,0.381
2018-07-13,-0.911
2018-07-16,-2.3367
2018-07-17,0.8825
2018-07-18,1.8468
2018-07-19,0.7444
2018-07-20,-1.2315
2018-07-23,0.7865
2018-07-24,-3.8066
2018-07-25,0.1385
2018-07-26,1.2843
2018-07-27,-0.2926
2018-07-30,-3.4631
2018-07-31,0.0203
2018-08-01,-0.5268
2018-08-02,2.4852
2018-08-03,17.7102
2018-08-06,-0.8105
2018-08-07,0.7831
2018-08-08,1.6554
2018-08-09,1.7281
2018-08-10,-1.9275
2018-08-13,0.4164
2018-08-14,2.7865
2018-08-15,-0.5809
2018-08-16,3.441
2018-08-17,-0.8159
2018-08-20,0.6012
2018-08-21,-0.2516
2018-08-22,0.0946
2018-08-23,2.1263
2018-08-24,1.7428
2018-08-27,1.2429999999999999
2018-08-28,-0.0749
2018-08-29,-0.5244
2018-08-30,0.2711
2018-08-31,0.706
2018-09-04,-2.0911
2018-09-05,1.7239
2018-09-06,3.2843
2018-09-07,1.2197
2018-09-10,-3.199
2018-09-11,-1.9117
2018-09-12,-0.9669
2018-09-13,0.595
2018-09-14,0.6369
2018-09-17,-0.7685
2018-09-18,2.0501
2018-09-19,-1.8006
2018-09-20,1.2123
2018-09-21,-0.6588
2018-09-24,0.9646
2018-09-25,3.5229
2018-09-26,-1.5285
2018-09-27,-0.7029
2018-09-28,0.6784
2018-10-01,-1.7431
2018-10-02,-3.0859
2018-10-03,3.5686999999999998
2018-10-04,-0.0446
2018-10-05,2.318
2018-10-08,2.3526
2018-10-09,-1.1635
2018-10-10,-2.4117
2018-10-11,-0.8385
2018-10-12,3.0856
2018-10-15,4.0437
2018-10-16,2.6833
2018-10-17,-0.4041
2018-10-18,-3.4893
2018-10-19,-0.7988
2018-10-22,-0.89
2018-10-23,-0.7412
2018-10-24,-5.2556
2018-10-25,0.3031
2018-10-26,1.5261
2018-10-29,-3.185
2018-10-30,-3.6741
2018-10-31,-0.0638
2018-11-01,1.7407
2018-11-02,-2.0405
2018-11-05,0.4486
2018-11-06,2.9829
2018-11-07,4.1202
2018-11-08,0.8033
2018-11-09,-0.5313
2018-11-12,-0.8457
2018-11-13,-1.9003
2018-11-14,0.9304
2018-11-15,-0.0907
2018-11-16,-0.953
2018-11-19,-0.1985
2018-11-20,-2.2494
2018-11-21,0.9862
2018-11-23,2.2322
2018-11-26,1.3672
2018-11-27,-2.0859
2018-11-28,2.5469
2018-11-29,0.7654
2018-11-30,1.7207
2018-12-03,-5.2575
2018-12-04,1.047
2018-12-06,1.5144
2018-12-07,-3.5333
2018-12-10,4.5743
2018-12-11,-1.4321
2018-12-12,1.9583
2018-12-13,0.2633
2018-12-14,-2.3482
2018-12-17,-4.0342
2018-12-18,0.5935
2018-12-19,1.3274
2018-12-20,-1.7467000000000001
2018-12-21,-1.3498
2018-12-24,-4.2883
2018-12-26,5.9972
2018-12-27,-0.3454
2018-12-28,6.6843
2018-12-31,-0.6962
2019-01-02,-4.0193
2019-01-03,-1.3796
2019-01-04,3.2093
2019-01-07,7.5267
2019-01-08,4.2118
2019-01-09,1.2381
2019-01-10,-2.9379
2019-01-11,1.3613
2019-01-14,-4.0149
2019-01-15,-0.2531
2019-01-16,0.5372
2019-01-17,0.4008
2019-01-18,0.4583
2019-01-22,1.0302
2019-01-23,1.0051
2019-01-24,-2.2498
2019-01-25,-0.5016
2019-01-28,-0.5338
2019-01-29,-0.7603
2019-01-30,-0.7811
2019-01-31,-0.6056
2019-02-01,-0.2133
2019-02-04,3.7857
2019-02-05,-0.4265
2019-02-06,0.4431
2019-02-07,-0.3088
2019-02-08,-0.118
2019-02-11,2.4959
2019-02-12,1.8732
2019-02-13,-3.3805
2019-02-14,0.4685
2019-02-15,-0.4517
2019-02-19,-0.8929
2019-02-20,-1.1224
2019-02-21,0.3585
2019-02-22,1.7264
2019-02-25,-2.9554
2019-02-26,-0.1809
2019-02-27,-0.3625
2019-02-28,0.9701
2019-03-01,-2.6873
2019-03-04,0.9411
2019-03-05,1.4825
2019-03-06,-0.8133
2019-03-07,-0.6529
2019-03-08,1.8646
2019-03-11,0.2401
2019-03-12,0.1796
2019-03-13,3.8749000000000002
2019-03-14,0.5185
2019-03-15,-0.4155
2019-03-18,3.7986
2019-03-19,-1.7882
2019-03-20,0.7198
2019-03-21,2.13
2019-03-22,-0.7135
2019-03-25,-0.2764
2019-03-26,-0.5543
2019-03-27,1.2124
2019-03-28,3.4972
2019-03-29,1.1441
2019-04-01,-1.6966999999999999
2019-04-02,-2.9168
2019-04-03,0.6064
2019-04-04,0.8082
2019-04-05,0.7882
2019-04-08,0.9977
2019-04-09,0.6675
2019-04-10,1.5779999999999998
2019-04-11,0.9922
2019-04-12,0.3619
2019-04-15,-1.0562
2019-04-16,-1.1846
2019-04-17,0.3293
2019-04-18,2.3634
2019-04-22,-1.1416
2019-04-23,0.2336
2019-04-24,0.712
2019-04-25,-0.0643
2019-04-26,-0.3344
2019-04-29,-0.4001
2019-04-30,-2.4747
2019-05-01,-1.1426
2019-05-02,0.3897
2019-05-03,1.4458
2019-05-06,0.5542
2019-05-07,-0.2362
2019-05-08,3.9858000000000002
2019-05-09,0.6452
2019-05-10,-0.7793
2019-05-13,0.9754
2019-05-14,-2.0825
2019-05-15,0.41
2019-05-16,1.1356
2019-05-17,0.1893
2019-05-20,0.5667
2019-05-21,0.7513
2019-05-22,-0.6836
2019-05-23,1.1138
2019-05-24,-0.8045
2019-05-28,-0.9607
2019-05-29,-1.6755
2019-05-30,1.7681
2019-05-31,0.3147
2019-06-03,1.8824999999999998
2019-06-04,4.6933
2019-06-05,3.8593
2019-06-06,0.9403
2019-06-07,1.6066
2019-06-10,-1.1168
2019-06-11,-0.6262
2019-06-12,1.8115999999999999
2019-06-13,1.2157
2019-06-14,0.1856
2019-06-17,1.0136
2019-06-18,-2.4061
2019-06-19,0.5086
2019-06-20,0.759
2019-06-21,0.7314
2019-06-24,-0.3685
2019-06-25,-1.3815
2019-06-26,1.6545
2019-06-27,2.7127
2019-06-28,0.0951
2019-07-01,-2.1847
2019-07-02,0.3021
2019-07-03,2.5709999999999997
2019-07-05,-0.2412
2019-07-08,-0.7885
2019-07-09,-0.3815
2019-07-10,0.5319
2019-07-11,0.6243
2019-07-12,2.2818
2019-07-15,0.0206
2019-07-16,-2.5182
2019-07-17,0.0527
2019-07-18,1.2014
2019-07-19,-0.479
2019-07-22,-0.0942
2019-07-23,-1.3511
2019-07-24,1.2953000000000001
2019-07-25,0.7546
2019-07-26,0.8738
2019-07-29,1.3303
2019-07-30,-0.5496
2019-07-31,-2.1797
2019-08-01,-7.2916
2019-08-02,4.4459
2019-08-05,-0.7563
2019-08-06,2.7106
2019-08-07,2.7345
2019-08-08,4.0338
2019-08-09,-0.7537
2019-08-12,-2.8078
2019-08-13,-0.1851
2019-08-14,0.8446
2019-08-15,0.8988
2019-08-16,0.911
2019-08-19,2.0865
2019-08-20,1.1103
2019-08-21,0.8844
2019-08-22,2.3119
2019-08-23,-1.8172000000000001
2019-08-26,-0.3548
2019-08-27,-0.741
2019-08-28,0.1357
2019-08-29,0.2614
2019-08-30,-3.1612999999999998
2019-09-03,-2.0166
2019-09-04,1.8441
2019-09-05,-0.02
2019-09-06,-3.0518
2019-09-09,-3.891
2019-09-10,-2.4914
2019-09-11,1.4537
2019-09-12,-4.1359
2019-09-13,-1.5173999999999999
2019-09-16,-2.0927
2019-09-17,0.9982
2019-09-18,1.1047
2019-09-19,0.598
2019-09-20,0.0686
2019-09-23,1.1196
2019-09-24,-2.1805
2019-09-25,-0.566
2019-09-26,0.4182
2019-09-27,0.6478
2019-09-30,0.3103
2019-10-01,-1.9936
2019-10-02,0.0117
2019-10-03,3.7639
2019-10-04,0.0225
2019-10-07,0.2816
2019-10-08,-1.1568
2019-10-09,0.3863
2019-10-10,-0.1698
2019-10-11,0.5102
2019-10-14,-0.1692
2019-10-15,-0.0904
2019-10-16,0.6786
2019-10-17,2.2692
2019-10-18,0.033
2019-10-21,-0.4282
2019-10-22,-1.3233
2019-10-23,-5.7667
2019-10-24,2.194
2019-10-25,1.6015000000000001
2019-10-28,-2.3986
2019-10-29,-2.0597
2019-10-30,1.5175
2019-10-31,-1.8008
2019-11-01,-2.577
