ticker,SAVE US Equity
2011-10-14,-1.6981000000000002
2011-10-17,-5.1823
2011-10-18,0.6073
2011-10-19,-2.8169
2011-10-20,-2.0704
2011-10-21,5.2149
2011-10-24,6.296
2011-10-25,-5.293
2011-10-26,1.1976
2011-10-27,6.5746
2011-10-28,1.8507
2011-10-31,-0.3028
2011-11-01,-6.6221
2011-11-02,2.3422
2011-11-03,4.3229
2011-11-04,-1.2797
2011-11-07,1.6049
2011-11-08,-0.3645
2011-11-09,-5.7927
2011-11-10,1.6827999999999999
2011-11-11,3.0554
2011-11-14,4.4472
2011-11-15,-1.0053
2011-11-16,-0.9558
2011-11-17,-3.3172
2011-11-18,-0.4991
2011-11-21,3.3856
2011-11-22,0.3032
2011-11-23,-1.0883
2011-11-25,-0.3056
2011-11-28,4.4145
2011-11-29,-5.4022
2011-11-30,0.1241
2011-12-01,-0.62
2011-12-02,1.0605
2011-12-05,-0.1235
2011-12-06,-5.0062
2011-12-07,4.0989
2011-12-08,-2.125
2011-12-09,0.9579
2011-12-12,-0.1265
2011-12-13,-3.4832
2011-12-14,1.3780000000000001
2011-12-15,0.7767
2011-12-16,-1.5413999999999999
2011-12-19,-0.5219
2011-12-20,1.2459
2011-12-21,0.5181
2011-12-22,1.6753
2011-12-23,-0.5703
2011-12-27,0.0
2011-12-28,-2.6131
2011-12-29,0.6545
2011-12-30,1.4304000000000001
2012-01-03,-3.3974
2012-01-04,-2.9861
2012-01-05,-1.0944
2012-01-06,0.8299
2012-01-09,2.4005
2012-01-10,0.4019
2012-01-11,3.3356
2012-01-12,-2.1304
2012-01-13,-0.9235
2012-01-17,-5.526
2012-01-18,2.0437
2012-01-19,1.3122
2012-01-20,5.9305
2012-01-23,1.6731
2012-01-24,-0.3165
2012-01-25,3.1746
2012-01-26,-2.7692
2012-01-27,2.7215
2012-01-30,1.7252
2012-01-31,1.6959
2012-02-01,2.3824
2012-02-02,5.1774000000000004
2012-02-03,6.25
2012-02-06,-1.1452
2012-02-07,-1.8957000000000002
2012-02-08,-1.1272
2012-02-09,-0.9772
2012-02-10,0.3289
2012-02-13,7.8142
2012-02-14,-1.2164
2012-02-15,-1.334
2012-02-16,-0.052
2012-02-17,3.1478
2012-02-21,-3.6066000000000003
2012-02-22,0.9419
2012-02-23,-1.0368
2012-02-24,-2.3049
2012-02-27,1.126
2012-02-28,1.9088
2012-02-29,1.6129
2012-03-01,-1.4337
2012-03-02,-3.9481
2012-03-05,3.6506
2012-03-06,-1.2784
2012-03-07,0.0793
2012-03-08,0.9242
2012-03-09,1.2559
2012-03-12,0.3618
2012-03-13,3.759
2012-03-14,-0.0993
2012-03-15,-1.4405999999999999
2012-03-16,-2.873
2012-03-19,1.8163
2012-03-20,-1.5291000000000001
2012-03-21,1.8115999999999999
2012-03-22,-0.0508
2012-03-23,-0.0509
2012-03-26,1.4249
2012-03-27,-2.2077
2012-03-28,-0.3592
2012-03-29,2.3172
2012-03-30,1.0065
2012-04-02,2.8899
2012-04-03,2.4213
2012-04-04,-0.2364
2012-04-05,-0.9005
2012-04-09,0.6217
2012-04-10,-4.5152
2012-04-11,2.9368
2012-04-12,2.2727
2012-04-13,1.7967
2012-04-16,2.4152
2012-04-17,2.449
2012-04-18,2.5232
2012-04-19,-0.1727
2012-04-20,-1.6002999999999998
2012-04-23,-1.3626
2012-04-24,1.5152
2012-04-25,1.1414
2012-04-26,2.5608
2012-04-27,0.9733
2012-04-30,0.6706
2012-05-01,-4.2881
2012-05-02,4.8717
2012-05-03,-5.0187
2012-05-04,-1.6157
2012-05-07,2.4856
2012-05-08,-3.2915
2012-05-09,-0.5822
2012-05-10,0.6757
2012-05-11,1.1633
2012-05-14,0.0442
2012-05-15,-2.2989
2012-05-16,-0.905
2012-05-17,-7.5342
2012-05-18,-0.4444
2012-05-21,3.0754
2012-05-22,0.0962
2012-05-23,-2.4519
2012-05-24,1.7743
2012-05-25,1.0654
2012-05-29,-0.4312
2012-05-30,-0.7218
2012-05-31,-0.0969
2012-06-01,-8.4425
2012-06-04,-5.0344
2012-06-05,1.3951
2012-06-06,5.4485
2012-06-07,-3.3403
2012-06-08,4.5356
2012-06-11,-7.3347
2012-06-12,3.6789
2012-06-13,0.2688
2012-06-14,1.0724
2012-06-15,0.9549
2012-06-18,1.4714
2012-06-19,4.4019
2012-06-20,1.5873
2012-06-21,0.0
2012-06-22,1.1719
2012-06-25,-6.3224
2012-06-26,2.3184
2012-06-27,1.2085
2012-06-28,-5.3731
2012-06-29,2.3134
2012-07-02,4.3679
2012-07-03,0.8863
2012-07-05,4.4412
2012-07-06,0.514
2012-07-09,2.1385
2012-07-10,-1.5931
2012-07-11,2.4514
2012-07-12,0.1354
2012-07-13,2.5699
2012-07-16,-0.3956
2012-07-17,-1.3679999999999999
2012-07-18,-2.9083
2012-07-19,-2.1659
2012-07-20,-4.4277
2012-07-23,-0.69
2012-07-24,-3.5236
2012-07-25,0.9774
2012-07-26,1.9358
2012-07-27,3.3983
2012-07-30,3.1899
2012-07-31,0.7494
2012-08-01,-6.927
2012-08-02,1.9481000000000002
2012-08-03,0.392
2012-08-06,-0.488
2012-08-07,0.6866
2012-08-08,-0.0974
2012-08-09,-1.999
2012-08-10,-2.2886
2012-08-13,1.9348
2012-08-14,1.4985
2012-08-15,0.0
2012-08-16,-0.2953
2012-08-17,1.0365
2012-08-20,0.7328
2012-08-21,-0.8244
2012-08-22,-3.2274
2012-08-23,-2.1728
2012-08-24,-0.8264
2012-08-27,1.25
2012-08-28,0.1029
2012-08-29,1.0791
2012-08-30,-0.7117
2012-08-31,0.1024
2012-09-04,-2.2506
2012-09-05,2.1455
2012-09-06,0.4098
2012-09-07,0.6633
2012-09-10,0.0507
2012-09-11,-0.4559
2012-09-12,0.6107
2012-09-13,-0.5564
2012-09-14,-15.6663
2012-09-17,1.6888
2012-09-18,-4.4484
2012-09-19,6.7039
2012-09-20,-0.5817
2012-09-21,0.7607
2012-09-24,1.9163999999999999
2012-09-25,-2.0513
2012-09-26,0.2909
2012-09-27,0.6961
2012-09-28,-1.6129
2012-10-01,0.7026
2012-10-02,0.5814
2012-10-03,1.0405
2012-10-04,-0.1716
2012-10-05,-0.0573
2012-10-08,1.2615
2012-10-09,-0.7928
2012-10-10,-0.3425
2012-10-11,0.8591
2012-10-12,-0.0568
2012-10-15,0.0568
2012-10-16,0.6246
2012-10-17,0.4515
2012-10-18,-0.9473
2012-10-19,-1.5441
2012-10-22,1.6756
2012-10-23,-1.1331
2012-10-24,-1.5473
2012-10-25,1.397
2012-10-26,-2.2388
2012-10-31,3.8167999999999997
2012-11-01,-1.5826
2012-11-02,-2.0126
2012-11-05,1.7595
2012-11-06,1.5562
2012-11-07,-1.6459000000000001
2012-11-08,1.4426
2012-11-09,-2.5597
2012-11-12,-1.0508
2012-11-13,-3.5987999999999998
2012-11-14,-3.8556
2012-11-15,8.1477
2012-11-16,-3.9435000000000002
2012-11-19,2.5735
2012-11-20,-1.4337
2012-11-21,1.1515
2012-11-23,0.9587
2012-11-26,-1.8991
2012-11-27,-1.2704
2012-11-28,1.1642000000000001
2012-11-29,2.3016
2012-11-30,-0.6513
2012-12-03,-0.8939
2012-12-04,0.5412
2012-12-05,0.5981
2012-12-06,0.9512
2012-12-07,0.9423
2012-12-10,-0.2917
2012-12-11,0.7607
2012-12-12,-4.065
2012-12-13,1.2107
2012-12-14,-0.6579
2012-12-17,0.602
2012-12-18,0.2394
2012-12-19,2.0896
2012-12-20,0.8772
2012-12-21,0.0
2012-12-24,0.1739
2012-12-26,-1.1574
2012-12-27,3.6885
2012-12-28,-0.1694
2012-12-31,0.2856
2013-01-02,1.2944
2013-01-03,-2.5606
2013-01-04,3.4278
2013-01-07,0.7735
2013-01-08,1.4254
2013-01-09,0.0541
2013-01-10,-1.6207
2013-01-11,0.3295
2013-01-14,5.1998
2013-01-15,-0.2081
2013-01-16,-2.3462
2013-01-17,1.4148
2013-01-18,1.3425
2013-01-22,2.5974
2013-01-23,-0.1013
2013-01-24,0.2027
2013-01-25,-0.1012
2013-01-28,-0.9114
2013-01-29,0.0
2013-01-30,-1.8396
2013-01-31,0.937
2013-02-01,-0.9283
2013-02-04,-1.1452
2013-02-05,2.1064
2013-02-06,0.361
2013-02-07,-0.925
2013-02-08,1.1929
2013-02-11,-0.205
2013-02-12,-1.0272
2013-02-13,2.7504
2013-02-14,-1.5657
2013-02-15,-0.5644
2013-02-19,4.5666
2013-02-20,0.7155
2013-02-21,-0.7349
2013-02-22,3.7019
2013-02-25,-4.4265
2013-02-26,1.8923999999999999
2013-02-27,2.2483
2013-02-28,-3.2027
2013-03-01,2.2222
2013-03-04,4.5411
2013-03-05,3.9279
2013-03-06,1.912
2013-03-07,1.7016
2013-03-08,2.1021
2013-03-11,-0.042
2013-03-12,-0.7566
2013-03-13,2.033
2013-03-14,2.7397
2013-03-15,-0.0808
2013-03-18,2.6284
2013-03-19,2.2065
2013-03-20,2.6214
2013-03-21,-0.3757
2013-03-22,-0.6787
2013-03-25,-1.4806
2013-03-26,-1.6185
2013-03-27,-0.6267
2013-03-28,-0.0394
2013-04-01,-2.9574
2013-04-02,0.7314
2013-04-03,0.2017
2013-04-04,2.6973000000000003
2013-04-05,-0.8232
2013-04-08,0.751
2013-04-09,-1.6477
2013-04-10,2.1939
2013-04-11,-1.171
2013-04-12,3.594
2013-04-15,-3.3168
2013-04-16,5.5994
2013-04-17,-1.755
2013-04-18,-0.4181
2013-04-19,1.4122
2013-04-22,-1.4678
2013-04-23,0.0764
2013-04-24,-0.3053
2013-04-25,-0.3446
2013-04-26,-0.6915
2013-04-29,-1.8956
2013-04-30,5.2839
2013-05-01,2.5843
2013-05-02,0.6572
2013-05-03,0.5441
2013-05-06,3.86
2013-05-07,0.7642
2013-05-08,1.8614000000000002
2013-05-09,-1.4552
2013-05-10,0.206
2013-05-13,-3.05
2013-05-14,-0.1414
2013-05-15,1.4159
2013-05-16,0.0349
2013-05-17,-0.5583
2013-05-20,0.9825
2013-05-21,1.8763
2013-05-22,0.9891
2013-05-23,0.6079
2013-05-24,-0.0336
2013-05-28,1.0074
2013-05-29,0.7646
2013-05-30,0.5609
2013-05-31,-0.164
2013-06-03,-0.9201
2013-06-04,1.194
2013-06-05,-1.1472
2013-06-06,1.5915
2013-06-07,1.4034
2013-06-10,3.9266
2013-06-11,-0.3716
2013-06-12,-2.2381
2013-06-13,2.7027
2013-06-14,-0.5573
2013-06-17,1.401
2013-06-18,1.2894999999999999
2013-06-19,1.3336999999999999
2013-06-20,-2.1837
2013-06-21,-0.3058
2013-06-24,-0.5215
2013-06-25,-5.9821
2013-06-26,0.9839
2013-06-27,1.494
2013-06-28,1.504
2013-07-01,2.5850999999999997
2013-07-02,-1.6595
2013-07-03,0.0625
2013-07-05,1.0306
2013-07-08,-0.1546
2013-07-09,-0.5263
2013-07-10,1.8052000000000001
2013-07-11,2.354
2013-07-12,-0.0896
2013-07-15,1.4649
2013-07-16,-1.0902
2013-07-17,0.8937
2013-07-18,0.8857
2013-07-19,1.5803
2013-07-22,0.3457
2013-07-23,0.2871
2013-07-24,1.4028
2013-07-25,0.7623
2013-07-26,-0.3362
2013-07-29,-0.506
2013-07-30,-8.3074
2013-07-31,1.849
2013-08-01,1.3011
2013-08-02,1.8519
2013-08-05,2.1408
2013-08-06,-1.3780999999999999
2013-08-07,-0.7278
2013-08-08,0.7625
2013-08-09,-0.0291
2013-08-12,0.0582
2013-08-13,-4.888
2013-08-14,-3.059
2013-08-15,-2.3667
2013-08-16,0.9373
2013-08-19,-3.074
2013-08-20,1.4866
2013-08-21,0.4883
2013-08-22,1.4901
2013-08-23,0.8299
2013-08-26,-1.0446
2013-08-27,-2.4632
2013-08-28,-0.8199
2013-08-29,4.2328
2013-08-30,-1.1104
2013-09-03,1.2833
2013-09-04,0.5385
2013-09-05,-0.5356
2013-09-06,-1.2037
2013-09-09,1.9878
2013-09-10,2.955
2013-09-11,0.6412
2013-09-12,-0.4551
2013-09-13,1.0058
2013-09-16,1.8709
2013-09-17,1.2441
2013-09-18,0.1463
2013-09-19,0.8472
2013-09-20,1.1008
2013-09-23,-0.7765
2013-09-24,-0.3725
2013-09-25,-0.5507
2013-09-26,1.1075
2013-09-27,-0.836
2013-09-30,-0.3779
2013-10-01,2.2177
2013-10-02,0.0285
2013-10-03,-0.2283
2013-10-04,-0.4577
2013-10-07,-1.7241
2013-10-08,-3.2456
2013-10-09,0.1813
2013-10-10,2.7451
2013-10-11,14.8268
2013-10-14,3.1705
2013-10-15,0.1239
2013-10-16,2.203
2013-10-17,4.8196
2013-10-18,-0.5314
2013-10-21,-0.8827
2013-10-22,-0.3586
2013-10-23,-1.263
2013-10-24,0.1191
2013-10-25,-0.2855
2013-10-28,1.0737
2013-10-29,1.6289
2013-10-30,-0.6736
2013-10-31,0.9121
2013-11-01,-0.6025
2013-11-04,2.6113
2013-11-05,0.8407
2013-11-06,-1.7125
2013-11-07,-4.8143
2013-11-08,4.2871
2013-11-11,0.6697
2013-11-12,0.9865
2013-11-13,1.522
2013-11-14,0.3356
2013-11-15,-0.7025
2013-11-18,-0.5053
2013-11-19,-1.219
2013-11-20,-0.6627
2013-11-21,2.7605
2013-11-22,-0.1119
2013-11-25,1.9498
2013-11-26,0.2858
2013-11-27,1.8194
2013-11-29,-1.2487
2013-12-02,-1.3734
2013-12-03,-1.4588999999999999
2013-12-04,-1.5253
2013-12-05,-0.205
2013-12-06,0.8217
2013-12-09,1.9017
2013-12-10,-3.577
2013-12-11,-2.3502
2013-12-12,2.3124000000000002
2013-12-13,-0.738
2013-12-16,0.4647
2013-12-17,-0.7401
2013-12-18,3.4949
2013-12-19,-0.4052
2013-12-20,4.1139
2013-12-23,0.1737
2013-12-24,-0.4335
2013-12-26,0.1959
2013-12-27,-2.4984
2013-12-30,0.6016
2013-12-31,0.5759
2014-01-02,0.5285
2014-01-03,4.2278
2014-01-06,-3.3207
2014-01-07,0.913
2014-01-08,0.6032
2014-01-09,2.9336
2014-01-10,-0.312
2014-01-13,-2.525
2014-01-14,2.355
2014-01-15,1.0249
2014-01-16,3.5197000000000003
2014-01-17,0.0
2014-01-21,-0.02
2014-01-22,2.4605
2014-01-23,-2.4405
2014-01-24,-4.5827
2014-01-27,-3.4815
2014-01-28,2.89
2014-01-29,-2.7244
2014-01-30,2.6052999999999997
2014-01-31,-0.7617
2014-02-03,-3.9872
2014-02-04,0.5996
2014-02-05,-1.1921
2014-02-06,1.7203
2014-02-07,1.0323
2014-02-10,0.7174
2014-02-11,-0.3022
2014-02-12,0.0433
2014-02-13,1.0604
2014-02-14,0.7709
2014-02-18,1.275
2014-02-19,6.1477
2014-02-20,3.5778
2014-02-21,3.6069
2014-02-24,1.842
2014-02-25,-0.9586
2014-02-26,1.187
2014-02-27,1.4077
2014-02-28,0.5161
2014-03-03,1.1686
2014-03-04,3.2727
2014-03-05,-0.2542
2014-03-06,-1.0364
2014-03-07,-0.9614
2014-03-10,3.3975
2014-03-11,1.425
2014-03-12,-1.0909
2014-03-13,-0.8021
2014-03-14,-0.219
2014-03-17,2.7858
2014-03-18,3.5644
2014-03-19,-0.0952
2014-03-20,-1.6034000000000002
2014-03-21,-3.5173
2014-03-24,0.8696
2014-03-25,2.437
2014-03-26,-2.7189
2014-03-27,-4.1258
2014-03-28,-0.0521
2014-03-31,3.125
2014-04-01,3.0135
2014-04-02,1.4381
2014-04-03,-0.1933
2014-04-04,-4.9233
2014-04-07,-0.5772
2014-04-08,-3.3128
2014-04-09,4.5744
2014-04-10,-1.7565
2014-04-11,-1.5816
2014-04-14,-2.8646000000000003
2014-04-15,-0.971
2014-04-16,2.4514
2014-04-17,-0.6912
2014-04-21,1.41
2014-04-22,3.8191
2014-04-23,1.4918
2014-04-24,1.236
2014-04-25,-3.2338
2014-04-28,-0.3751
2014-04-29,-2.9779
2014-04-30,0.2646
2014-05-01,0.2639
2014-05-02,0.0
2014-05-05,-2.0004
2014-05-06,-1.1459
2014-05-07,1.3947
2014-05-08,-0.0893
2014-05-09,-0.8046
2014-05-12,3.2805
2014-05-13,-0.0698
2014-05-14,-2.3528000000000002
2014-05-15,-1.3464
2014-05-16,-1.7041
2014-05-19,3.8639
2014-05-20,-1.0921
2014-05-21,0.6643
2014-05-22,0.6064
2014-05-23,1.9146
2014-05-27,2.6612999999999998
2014-05-28,0.6608
2014-05-29,0.2357
2014-05-30,-0.7976
2014-06-02,1.3119
2014-06-03,0.284
2014-06-04,0.9997
2014-06-05,1.996
2014-06-06,2.0378
2014-06-09,-1.0778
2014-06-10,-1.0255
2014-06-11,-0.5019
2014-06-12,-2.2616
2014-06-13,2.2474
2014-06-16,-0.1628
2014-06-17,1.7776
2014-06-18,0.2083
2014-06-19,0.8475
2014-06-20,1.1574
2014-06-23,-0.4702
2014-06-24,-1.5433
2014-06-25,0.4958
2014-06-26,-0.6048
2014-06-27,0.8807
2014-06-30,0.381
2014-07-01,2.4352
2014-07-02,-1.1115
2014-07-03,0.4839
2014-07-07,-1.5846
2014-07-08,-1.4838
2014-07-09,1.7786
2014-07-10,1.2594
2014-07-11,-0.8396
2014-07-14,0.3449
2014-07-15,2.6406
2014-07-16,1.2483
2014-07-17,-1.1878
2014-07-18,2.7237
2014-07-21,0.0741
2014-07-22,-0.0888
2014-07-23,1.5852
2014-07-24,-1.7792
2014-07-25,0.8463
2014-07-28,-0.2945
2014-07-29,-1.7425000000000002
2014-07-30,0.8717
2014-07-31,-2.5328
2014-08-01,0.1987
2014-08-04,0.122
2014-08-05,-1.6303999999999998
2014-08-06,1.0843
2014-08-07,-0.3678
2014-08-08,2.2762000000000002
2014-08-11,2.1504
2014-08-12,-0.9569
2014-08-13,2.497
2014-08-14,0.7251
2014-08-15,-0.2879
2014-08-18,3.523
2014-08-19,-1.6736
2014-08-20,2.0
2014-08-21,-1.1264
2014-08-22,2.3487999999999998
2014-08-25,0.7421
2014-08-26,-0.9958
2014-08-27,-0.9231
2014-08-28,-0.9039
2014-08-29,-1.2209
2014-09-02,3.1681
2014-09-03,-0.2066
2014-09-04,-0.2346
2014-09-05,1.2448
2014-09-08,0.0546
2014-09-09,-1.8569
2014-09-10,-0.7652
2014-09-11,-1.0655000000000001
2014-09-12,-0.5668
2014-09-15,-2.5794
2014-09-16,0.9216
2014-09-17,0.3914
2014-09-18,3.7828
2014-09-19,-0.2365
2014-09-22,-4.3927
2014-09-23,-2.2754
2014-09-24,3.7761
2014-09-25,-0.187
2014-09-26,3.1556
2014-09-29,-1.8298999999999999
2014-09-30,-1.6221
2014-10-01,-3.3555
2014-10-02,-1.5265
2014-10-03,2.386
2014-10-06,-2.7015000000000002
2014-10-07,-3.0969
2014-10-08,-5.2739
2014-10-09,0.0332
2014-10-10,-2.3924
2014-10-13,-9.2596
2014-10-14,3.8642
2014-10-15,-2.5284
2014-10-16,3.1314
2014-10-17,2.0302
2014-10-20,3.8211
2014-10-21,7.1913
2014-10-22,-1.0601
2014-10-23,1.5832000000000002
2014-10-24,1.3538999999999999
2014-10-27,3.091
2014-10-28,7.0664
2014-10-29,0.6755
2014-10-30,-0.8946
2014-10-31,3.1171
2014-11-03,1.9012
2014-11-04,2.8456
2014-11-05,-1.5792000000000002
2014-11-06,3.1693
2014-11-07,-0.6298
2014-11-10,2.2507
2014-11-11,-0.3163
2014-11-12,-0.5584
2014-11-13,-0.3318
2014-11-14,-2.4968
2014-11-17,-1.3657
2014-11-18,1.6242999999999999
2014-11-19,-0.9826
2014-11-20,-0.7012
2014-11-21,-0.3731
2014-11-24,3.3703
2014-11-25,-0.0906
2014-11-26,1.2691
2014-11-28,5.7417
2014-12-01,-2.3219
2014-12-02,0.5571
2014-12-03,0.4802
2014-12-04,1.9851
2014-12-05,1.2255
2014-12-08,0.2611
2014-12-09,-12.6672
2014-12-10,-0.2711
2014-12-11,-6.2118
2014-12-12,-1.2753999999999999
2014-12-15,0.69
2014-12-16,0.1604
2014-12-17,4.5269
2014-12-18,1.2533
2014-12-19,3.1564
2014-12-22,1.1133
2014-12-23,-2.2152
2014-12-24,2.0496
2014-12-26,0.2114
2014-12-29,0.1978
2014-12-30,0.579
2014-12-31,-1.1121
2015-01-02,-1.7730000000000001
2015-01-05,0.1886
2015-01-06,-1.6133
2015-01-07,2.1591
2015-01-08,1.3644
2015-01-09,-3.5234
2015-01-12,-4.7463
2015-01-13,1.9314
2015-01-14,-0.7678
2015-01-15,-0.1207
2015-01-16,0.8315
2015-01-20,4.1725
2015-01-21,1.0825
2015-01-22,7.0683
2015-01-23,-1.988
2015-01-26,1.0078
2015-01-27,-0.3915
2015-01-28,-2.4851
2015-01-29,3.7576
2015-01-30,-7.0927
2015-02-02,2.3199
2015-02-03,-1.7795999999999998
2015-02-04,3.7579000000000002
2015-02-05,0.0905
2015-02-06,0.0775
2015-02-09,-1.8466
2015-02-10,5.3151
2015-02-11,-1.0119
2015-02-12,1.1106
2015-02-13,-0.9985
2015-02-17,-1.2985
2015-02-18,2.1203
2015-02-19,0.7505
2015-02-20,1.5146
2015-02-23,-0.9417
2015-02-24,1.2716
2015-02-25,-2.8648
2015-02-26,-0.0941
2015-02-27,-2.2926
2015-03-02,-1.53
2015-03-03,-0.4439
2015-03-04,0.1705
2015-03-05,-0.0786
2015-03-06,-1.5985
2015-03-09,-0.3196
2015-03-10,-2.2308
2015-03-11,1.5986
2015-03-12,3.0258
2015-03-13,-0.0457
2015-03-16,2.7098
2015-03-17,1.0935
2015-03-18,-0.0503
2015-03-19,0.604
2015-03-20,-0.2001
2015-03-23,-2.6068
2015-03-24,-0.6434
2015-03-25,-3.9632
2015-03-26,-0.6473
2015-03-27,4.0247
2015-03-30,2.1726
2015-03-31,-1.2005
2015-04-01,-2.8568
2015-04-02,0.7452
2015-04-06,-2.4501
2015-04-07,0.2573
2015-04-08,2.0325
2015-04-09,-1.2707
2015-04-10,0.496
2015-04-13,0.8671
2015-04-14,0.1852
2015-04-15,1.0561
2015-04-16,-1.0843
2015-04-17,-0.8452
2015-04-20,1.1854
2015-04-21,1.4348
2015-04-22,0.253
2015-04-23,-0.343
2015-04-24,0.5585
2015-04-27,-0.0904
2015-04-28,0.6852
2015-04-29,-9.2707
2015-04-30,-3.0993
2015-05-01,1.4897
2015-05-04,-0.6044
2015-05-05,-3.301
2015-05-06,-0.015
2015-05-07,1.9617
2015-05-08,0.0734
2015-05-11,-0.1761
2015-05-12,-0.6175
2015-05-13,-1.1538
2015-05-14,1.6911
2015-05-15,-1.2362
2015-05-18,1.5646
2015-05-19,-1.5552000000000001
2015-05-20,-6.6766
2015-05-21,0.4471
2015-05-22,-0.8903
2015-05-26,-3.7857
2015-05-27,2.7009
2015-05-28,-0.487
2015-05-29,3.7031
2015-06-01,2.8158
2015-06-02,-1.4229
2015-06-03,1.909
2015-06-04,-1.0661
2015-06-05,0.6312
2015-06-08,-2.3252
2015-06-09,-2.5842
2015-06-10,0.1286
2015-06-11,1.3166
2015-06-12,1.1886
2015-06-15,-1.2843
2015-06-16,-0.4284
2015-06-17,-0.5417
2015-06-18,0.0
2015-06-19,-0.1442
2015-06-22,3.5296
2015-06-23,1.3172
2015-06-24,-1.8813
2015-06-25,-1.0288
2015-06-26,-1.8742999999999999
2015-06-29,-1.6372
2015-06-30,1.3381
2015-07-01,-0.3865
2015-07-02,-1.4549
2015-07-06,0.0574
2015-07-07,1.205
2015-07-08,-2.0735
2015-07-09,0.761
2015-07-10,3.891
2015-07-13,0.4109
2015-07-14,-7.4441
2015-07-15,0.9182
2015-07-16,0.2022
2015-07-17,1.1602000000000001
2015-07-20,-0.1164
2015-07-21,-0.1331
2015-07-22,0.0667
2015-07-23,2.1982
2015-07-24,-1.6945999999999999
2015-07-27,-0.9117
2015-07-28,2.3754
2015-07-29,-1.0948
2015-07-30,-1.3547
2015-07-31,0.1842
2015-08-03,0.234
2015-08-04,-0.7005
2015-08-05,2.5865
2015-08-06,-1.3425
2015-08-07,-1.9582000000000002
2015-08-10,0.6601
2015-08-11,2.8418
2015-08-12,-1.0137
2015-08-13,-0.958
2015-08-14,0.517
2015-08-17,3.0362999999999998
2015-08-18,-1.2399
2015-08-19,-1.1251
2015-08-20,-5.4914
2015-08-21,-3.9784
2015-08-24,-1.9262000000000001
2015-08-25,-4.5024999999999995
2015-08-26,-0.8925
2015-08-27,0.137
2015-08-28,-0.9971
2015-08-31,1.2046000000000001
2015-09-01,-1.639
2015-09-02,2.7177
2015-09-03,-1.854
2015-09-04,0.7477
2015-09-08,-0.1172
2015-09-09,-1.095
2015-09-10,-2.1352
2015-09-11,-1.4343
2015-09-14,-0.3689
2015-09-15,1.1726
2015-09-16,0.061
2015-09-17,6.6653
2015-09-18,-3.4102
2015-09-21,0.1183
2015-09-22,-2.4823
2015-09-23,-0.6263
2015-09-24,-1.8296000000000001
2015-09-25,0.8905
2015-09-28,-2.9351000000000003
2015-09-29,-0.719
2015-09-30,0.7455
2015-10-01,-0.0634
2015-10-02,0.9097
2015-10-05,2.1384
2015-10-06,-2.6888
2015-10-07,2.5311
2015-10-08,0.3909
2015-10-09,4.0984
2015-10-12,-1.3583
2015-10-13,-1.2572
2015-10-14,1.3743
2015-10-15,-0.1994
2015-10-16,-15.3416
2015-10-19,1.6517
