ticker,LEAI US Equity
2015-07-23,4.6815999999999995
2015-07-24,-2.2222
2015-07-27,-15.9091
2015-07-28,5.4054
2015-07-29,0.0
2015-07-30,5.1282
2015-07-31,0.0
2015-08-03,0.0
2015-08-04,-4.8476
2015-08-05,5.0625
2015-08-06,2.4398
2015-08-07,3.2152
2015-08-10,0.8365
2015-08-11,0.6865
2015-08-12,-9.0909
2015-08-13,0.0
2015-08-14,5.0
2015-08-17,-4.7619
2015-08-18,0.0
2015-08-19,0.0
2015-08-20,0.0
2015-08-24,-2.5
2015-08-26,-23.0769
2015-09-03,-16.6667
2015-09-09,0.0
2015-09-11,0.0
2015-09-18,20.0
2015-09-25,-6.3333
2015-09-30,0.0
2015-10-01,6.7616
2015-10-02,-25.0
2015-10-05,0.0
2015-10-08,11.1111
2015-10-14,4.0
2015-10-15,-3.8462
2015-10-19,0.0
2015-10-20,-20.0
2015-10-21,0.0
2015-10-22,-5.0
2015-10-23,5.2632
2015-10-26,0.0
2015-10-29,0.0
2015-10-30,-27.0
2015-11-02,43.8356
2015-11-03,0.0
2015-11-05,0.0
2015-11-09,0.0
2015-11-10,14.2857
2015-11-12,12.5
2015-11-13,-18.5185
2015-11-18,13.6364
2015-11-19,0.0
2015-11-20,0.0
2015-11-23,-12.0
2015-11-24,2.2727
2015-11-30,10.2222
2015-12-01,8.871
2015-12-02,0.0
2015-12-03,-6.2963000000000005
2015-12-04,18.5771
2015-12-07,0.0
2015-12-08,0.0
2015-12-09,13.3333
2015-12-10,-5.8272
2015-12-15,6.1878
2015-12-16,23.5294
2015-12-17,11.6667
2015-12-18,6.6098
2015-12-21,-19.8
2015-12-22,-0.2494
2015-12-23,-4.9688
2015-12-28,-14.5018
2015-12-29,-23.0769
2016-01-06,10.0
2016-01-08,1.8182
2016-01-11,-14.2857
2016-01-12,10.4167
2016-01-13,-5.6604
2016-01-19,6.0
2016-01-20,4.1509
2016-01-21,34.058
2016-01-22,-21.6216
2016-01-25,-10.0
2016-01-26,-0.3831
2016-01-27,-22.3077
2016-01-28,18.8119
2016-01-29,0.0
2016-02-01,2.3958
2016-02-02,0.9156
2016-02-03,-7.2581
2016-02-04,-8.2609
2016-02-08,-5.2133
2016-02-09,-10.0
2016-02-10,5.5556
2016-02-11,-10.526299999999999
2016-02-16,11.7647
2016-02-19,-5.2632
2016-02-22,-9.8264
2016-02-23,4.2357
2016-02-24,-16.6605
2016-02-25,0.0
2016-02-26,26.2411
2016-03-02,-19.6629
2016-03-04,0.0
2016-03-10,0.0
2016-03-11,-2.0979
2016-03-15,0.0893
2016-03-16,13.4701
2016-03-17,-5.6604
2016-03-21,18.0
2016-03-29,-7.5212
2016-03-30,20.3513
2016-03-31,26.9036
2016-04-01,48.0
2016-04-04,-18.6486
2016-04-05,-6.9767
2016-04-06,7.1429
2016-04-07,-6.6667
2016-04-08,7.1429
2016-04-11,-9.3333
2016-04-12,2.9412000000000003
2016-04-13,6.7857
2016-04-14,0.0
2016-04-15,0.0
2016-04-19,0.0
2016-04-21,0.3344
2016-04-22,-0.3333
2016-04-25,-6.3545
2016-04-26,3.5714
2016-04-27,3.4483
2016-04-28,0.0
2016-04-29,-3.3333
2016-05-02,0.3448
2016-05-09,-15.2491
2016-05-16,17.5874
2016-05-17,7.931
2016-05-18,21.4058
2016-05-19,-31.5789
2016-05-23,25.0
2016-05-25,-1.5385
2016-05-31,3.125
2016-06-01,8.1818
2016-06-02,0.8403
2016-06-03,-0.0347
2016-06-08,0.0
2016-06-14,-13.859
2016-06-20,-12.5806
2016-06-21,-11.0701
2016-06-22,0.0
2016-06-28,-4.5643
2016-06-29,13.0435
2016-07-05,-15.3846
2016-07-08,0.0
2016-07-11,13.6364
2016-07-12,-20.0
2016-07-13,15.0
2016-07-14,30.4348
2016-07-15,-23.3333
2016-07-18,26.087
2016-07-22,-20.6897
2016-07-28,13.0435
2016-07-29,2.3077
2016-08-01,-9.7744
2016-08-02,-4.1667
2016-08-05,17.3913
2016-08-08,-1.8519
2016-08-09,-3.7736
2016-08-10,0.0
2016-08-11,-1.9607999999999999
2016-08-15,8.0
2016-08-16,-7.4074
2016-08-17,0.0
2016-08-18,-4.0
2016-08-19,-12.5
2016-08-22,19.0476
2016-08-23,0.0
2016-08-24,0.0
2016-08-26,-31.2
2016-08-30,45.3488
2016-08-31,-23.075
2016-09-01,-8.9373
2016-09-02,42.7552
2016-09-06,-2.4
2016-09-07,-3.7141
2016-09-08,2.1548
2016-09-09,-10.4167
2016-09-12,11.6279
2016-09-13,-16.6667
2016-09-14,5.0
2016-09-20,19.0476
2016-09-26,0.0
2016-09-27,-2.0
2016-10-04,-8.1633
2016-10-05,0.0
2016-10-06,0.0
2016-10-13,2.2222
2016-10-14,0.0
2016-10-19,-21.8207
2016-10-20,19.569
2016-10-21,-6.9767
2016-10-25,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-02,-7.5
2016-11-03,2.7027
2016-11-08,0.0
2016-11-10,4.2105
2016-11-11,16.1616
2016-11-14,0.0
2016-11-15,0.0
2016-11-16,-1.25
2016-11-17,-3.137
2016-11-18,2.2727
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,0.0
2016-11-25,8.8889
2016-11-28,2.0408
2016-11-29,4.0
2016-11-30,8.6538
2016-12-01,9.115
2016-12-02,13.5442
2016-12-05,2.8571
2016-12-06,-2.7778
2016-12-07,1.7143000000000002
2016-12-08,1.1236
2016-12-09,9.7222
2016-12-13,0.0
2016-12-14,6.3291
2016-12-15,-0.0446
2016-12-16,3.6177
2016-12-19,10.3161
2016-12-20,-6.2256
2016-12-21,0.0
2016-12-22,-11.1111
2016-12-23,6.25
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,-1.1764999999999999
2016-12-30,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-10,-4.7619
2017-01-11,10.0
2017-01-17,-9.0909
2017-01-19,-13.25
2017-01-20,0.8646
2017-01-26,11.4286
2017-01-27,0.0
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,15.3846
2017-02-09,-11.3333
2017-02-10,0.2506
2017-02-13,-2.5
2017-02-14,-0.0321
2017-02-15,-5.0978
2017-02-16,-13.5135
2017-02-17,15.3125
2017-02-21,0.0
2017-02-22,-2.439
2017-02-23,-4.8611
2017-02-28,-12.4088
2017-03-01,6.6667
2017-03-03,-3.125
2017-03-06,-0.6452
2017-03-07,-2.5974
2017-03-08,6.6667
2017-03-09,0.0
2017-03-10,-3.4961
2017-03-13,0.3845
2017-03-14,0.0
2017-03-17,3.2258
2017-03-20,4.6875
2017-03-21,1.4925
2017-03-22,0.0
2017-03-23,-5.8824
2017-03-24,1.5625
2017-03-27,13.8462
2017-03-28,-8.1081
2017-03-30,0.0
2017-03-31,8.8235
2017-04-03,-1.1318
2017-04-06,-4.3225999999999996
2017-04-19,25.7143
2017-04-24,-10.2557
2017-04-25,-0.2216
2017-04-26,-8.6294
2017-04-27,2.7778
2017-04-28,5.4054
2017-05-01,0.0
2017-05-03,-0.2564
2017-05-09,-7.4068
2017-05-10,7.9993
2017-05-15,-17.1915
2017-05-16,8.6535
2017-05-17,0.0
2017-05-19,-5.7143
2017-05-23,0.0
2017-05-26,0.0
2017-06-01,0.0
2017-06-05,0.0
2017-06-07,-9.0909
2017-06-08,29.6333
2017-06-09,-10.0026
2017-06-12,-11.1429
2017-06-13,-1.9293
2017-06-14,11.4754
2017-06-19,-11.7647
2017-06-20,0.0
2017-06-21,-6.8333
2017-06-22,7.3345
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,6.6667
2017-07-05,-3.125
2017-07-06,-3.2258
2017-07-12,0.0
2017-07-14,0.0
2017-07-17,-3.3333
2017-07-18,0.0
2017-07-21,-3.2414
2017-07-24,0.0
2017-07-26,4.0463
2017-07-27,-0.6693
2017-07-31,10.3448
2017-08-01,29.6875
2017-08-02,-24.3373
2017-08-03,0.3185
2017-08-04,11.1111
2017-08-07,0.0
2017-08-08,2.8571
2017-08-09,0.0
2017-08-14,-8.3333
2017-08-15,9.0909
2017-08-17,0.0
2017-08-21,10.8333
2017-08-22,-9.7744
2017-08-23,10.8333
2017-08-24,0.2506
2017-08-25,-1.25
2017-08-29,1.2658
2017-08-30,-2.5
2017-08-31,1.2821
2017-09-05,6.3291
2017-09-06,1.1667
2017-09-08,0.0235
2017-09-12,-5.8824
2017-09-14,0.0
2017-09-25,10.0
2017-09-26,-9.0909
2017-09-27,-5.0
2017-09-28,2.6316
2017-09-29,2.5641
2017-10-05,-5.0
2017-10-06,0.0263
2017-10-16,-0.0263
2017-10-18,5.2632
2017-10-24,-2.4
2017-10-25,-2.6639
2017-10-27,3.4237
2017-11-01,1.7786
2017-11-02,15.0
2017-11-03,-8.6957
2017-11-06,15.9524
2017-11-13,-1.4374
2017-11-14,-8.3333
2017-11-15,9.0909
2017-11-16,0.0
2017-11-17,-8.3333
2017-11-21,0.0
2017-11-22,0.0
2017-11-27,4.5455
2017-11-28,2.1739
2017-11-30,4.2553
2017-12-04,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,18.3673
2017-12-11,0.0
2017-12-13,-17.2414
2017-12-14,-4.1667
2017-12-18,-13.0435
2017-12-19,6.25
2017-12-20,-1.1764999999999999
2017-12-22,-4.7619
2017-12-27,20.0
2017-12-28,0.0
2018-01-02,-0.0417
2018-01-04,-1.1963
2018-01-05,1.2530000000000001
2018-01-08,4.1667
2018-01-09,-4.0
2018-01-11,-6.2083
2018-01-12,-0.0444
2018-01-16,0.0222
2018-01-17,0.0
2018-01-18,11.0864
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,-10.0
2018-01-24,11.1111
2018-01-25,-19.78
2018-01-26,22.164
2018-01-29,-8.1633
2018-01-30,2.2444
2018-01-31,4.3251
2018-02-07,-0.0208
2018-02-12,-16.6493
2018-02-13,0.0
2018-02-14,0.0
2018-02-16,-5.0
2018-02-20,5.2632
2018-02-22,-12.375
2018-02-23,5.5635
2018-02-26,5.4054
2018-02-27,0.0
2018-02-28,5.1282
2018-03-01,7.3171
2018-03-02,1.0
2018-03-05,-9.991
2018-03-06,7.5
2018-03-07,-2.3256
2018-03-12,0.0
2018-03-13,-11.9048
2018-03-19,13.5135
2018-03-20,4.7619
2018-03-21,-0.0227
2018-03-23,-2.2505
2018-03-27,0.0
2018-03-28,-9.2442
2018-03-29,7.6233
2018-04-02,-2.3810000000000002
2018-04-03,4.878
2018-04-04,-6.9767
2018-04-05,2.5
2018-04-06,7.3171
2018-04-09,-6.8182
2018-04-10,16.5854
2018-04-11,-3.7657
2018-04-12,-3.2609
2018-04-13,-1.1236
2018-04-16,0.0
2018-04-20,2.2727
2018-04-26,0.0
2018-04-27,0.0
2018-05-01,2.2222
2018-05-03,6.5217
2018-05-08,0.0
2018-05-15,-6.1224
2018-05-16,4.3478
2018-05-17,-4.1667
2018-05-18,-2.1739
2018-05-21,2.2222
2018-05-23,0.0
2018-05-24,10.8696
2018-05-29,15.6667
2018-05-30,-11.8495
2018-05-31,3.8462
2018-06-08,-3.3333
2018-06-13,-2.2989
2018-06-14,1.9607999999999999
2018-06-19,-7.6923
2018-06-20,-13.5417
2018-06-21,8.4337
2018-06-22,-11.1111
2018-06-25,20.0
2018-06-29,-20.8333
2018-07-03,15.7895
2018-07-05,-13.6364
2018-07-06,15.7895
2018-07-09,0.0
2018-07-10,-4.5455
2018-07-11,-4.7619
2018-07-16,0.0
2018-07-19,-5.0
2018-07-20,5.2632
2018-07-24,0.0
2018-07-25,0.0
2018-07-27,2.5
2018-07-31,7.3171
2018-08-01,0.0
2018-08-02,-20.4545
2018-08-03,14.2857
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,-10.0
2018-08-15,-16.6667
2018-08-17,0.0
2018-08-20,-3.3333
2018-08-21,3.4483
2018-08-23,0.0
2018-08-24,5.0
2018-08-27,-4.7619
2018-08-29,0.0
2018-08-30,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-10,-15.0
2018-09-11,13.7255
2018-09-12,-3.4483
2018-09-13,-10.7143
2018-09-14,0.0
2018-09-17,18.0
2018-09-26,-1.6949
2018-09-28,3.4483
2018-10-02,0.0
2018-10-03,-0.9167
2018-10-04,0.9251
2018-10-05,0.0
2018-10-09,1.6667
2018-10-12,-1.6393
2018-10-17,-10.0
2018-10-19,0.0
2018-10-23,7.4074
2018-10-24,3.4483
2018-10-25,-3.3333
2018-10-26,0.0
2018-10-30,-0.6897
2018-11-13,-34.0278
2018-11-14,3.2895
2018-11-19,-3.1847
2018-11-20,15.2105
2018-11-21,-2.1585
2018-11-23,2.2061
2018-11-26,0.0
2018-11-28,0.0
2018-11-29,-8.6341
2018-11-30,10.0
2018-12-06,-0.1364
2018-12-12,-2.2417
2018-12-13,2.2931
2018-12-18,-18.0701
2018-12-19,4.1667
2018-12-20,-9.3333
2018-12-21,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-31,-17.647100000000002
2019-01-03,0.0
2019-01-04,28.5714
2019-01-08,-33.3333
2019-01-09,-8.3333
2019-01-10,18.1818
2019-01-11,-7.6923
2019-01-15,25.0
2019-01-16,3.3333
2019-01-18,3.2258
2019-01-22,-6.25
2019-01-25,20.0
2019-01-29,11.1111
2019-01-31,-15.0
2019-02-04,11.7647
2019-02-07,0.0
2019-02-08,5.2632
2019-02-11,-4.545
2019-02-12,-0.529
2019-02-15,5.3186
2019-02-20,0.0
2019-02-27,-5.625
2019-03-01,5.9603
2019-03-06,0.0
2019-03-07,-5.625
2019-03-08,5.9603
2019-03-11,-9.875
2019-03-12,10.957
2019-03-18,-6.25
2019-03-28,0.0267
2019-03-29,-4.0256
2019-04-01,0.0
2019-04-03,5.5
2019-05-01,-5.2133
2019-05-02,11.1111
2019-05-06,-5.0
2019-05-08,10.526299999999999
2019-05-09,4.7619
2019-05-15,-4.5455
2019-05-16,0.0
2019-05-30,4.7619
2019-06-03,-4.5455
2019-06-04,-3.5714
2019-06-06,0.0
2019-06-14,-1.2346
2019-06-20,-25.0
2019-06-21,18.6667
2019-07-15,-8.2865
2019-08-12,4.7473
2019-08-13,-28.2164
2019-08-14,5.9063
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,11.538499999999999
2019-08-23,-3.4483
2019-08-26,0.0
2019-08-28,-28.5714
2019-08-29,30.0
2019-09-04,0.0
2019-09-09,-15.3846
2019-09-10,-2.2727
2019-09-11,-6.9767
2019-09-13,0.0
2019-09-24,-5.0
2019-09-30,5.2632
2019-10-01,-24.4
2019-10-02,16.7989
2019-10-03,10.5323
2019-10-04,-28.2787
2019-10-07,9.1429
2019-10-08,-21.3351
2019-10-09,10.9068
2019-10-10,0.5176
2019-10-11,-17.9104
2019-10-14,9.0909
2019-10-15,-0.1667
2019-10-16,12.4207
2019-10-17,-25.7499
2019-10-18,48.0
2019-10-21,-4.0541
2019-10-22,19.7183
2019-10-23,6.2353
2019-10-24,21.8162
2019-10-25,0.0
2019-10-28,4.5455
2019-10-29,0.0
2019-10-30,-21.7391
2019-10-31,0.0
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,11.1111
2019-11-07,0.0
2019-11-08,0.0
2019-11-13,20.0
2019-11-14,-25.0
2019-11-15,9.6667
2019-11-18,-0.2026
2019-11-19,-10.6599
2019-11-20,2.2727
2019-11-22,11.1111
2019-11-25,-3.85
2019-11-26,22.7249
2019-11-27,-23.7288
2019-12-03,0.0
2019-12-04,31.1111
2019-12-05,-23.7288
2019-12-12,15.5556
2019-12-17,-13.461500000000001
2019-12-18,31.1111
2019-12-20,-23.7288
2019-12-24,11.8222
2019-12-26,-10.5723
2019-12-30,0.0
2019-12-31,33.3333
2020-01-02,0.0
2020-01-07,3.3333
2020-01-14,-3.1452
2020-01-16,0.0
2020-01-17,8.2431
2020-01-21,23.0769
2020-01-24,0.0
2020-01-27,12.5
2020-01-28,6.3889
2020-01-29,-16.4491
2020-02-06,0.0
2020-02-13,-6.25
2020-02-20,-20.0
2020-02-21,0.0
2020-02-24,-32.25
2020-02-25,-0.369
2020-02-27,85.7407
2020-03-05,-0.2991
2020-03-12,-34.4667
2020-03-27,15.4018
2020-04-02,23.4133
2020-04-13,-3.5714
2020-04-14,-39.9259
2020-04-16,4.439
2020-04-22,0.3542
2020-04-23,-5.8824
2020-04-27,-16.25
2020-04-28,13.4328
2020-04-29,18.4211
2020-05-06,11.1111
2020-05-28,-2.0
2020-06-03,-16.4286
2020-06-05,-19.2918
2020-06-16,51.2859
2020-06-29,0.0
2020-07-08,-22.9
2020-07-15,0.0
