ticker,GAIN US Equity
2005-11-14,-1.6869
2005-11-15,-1.1668
2005-11-16,-1.3194
2005-11-17,2.3223
2005-11-18,-1.3103
2005-11-21,1.2579
2005-11-22,-1.3112
2005-11-23,-0.979
2005-11-25,-1.0593
2005-11-28,-0.7138
2005-11-29,1.3659
2005-11-30,-0.7801
2005-12-01,-0.8578
2005-12-02,0.7931
2005-12-05,-1.3591
2005-12-06,-0.0725
2005-12-07,-1.3062
2005-12-08,0.8088
2005-12-09,-0.4376
2005-12-12,0.7326
2005-12-13,0.5818
2005-12-14,-0.2892
2005-12-15,-0.145
2005-12-16,0.581
2005-12-19,-2.0939
2005-12-20,-0.1479
2005-12-21,-0.5185
2005-12-22,1.3403
2005-12-23,0.0
2005-12-27,-0.3674
2005-12-28,2.1386
2005-12-29,-2.3105
2005-12-30,0.4435
2006-01-03,2.5018000000000002
2006-01-04,0.5743
2006-01-05,-1.0707
2006-01-06,-0.1443
2006-01-09,0.578
2006-01-10,1.1494
2006-01-11,3.8352
2006-01-12,-0.0684
2006-01-13,0.2053
2006-01-17,0.0
2006-01-18,-0.8922
2006-01-19,1.2465
2006-01-20,-1.1628
2006-01-23,1.6609
2006-01-24,-0.0681
2006-01-25,0.4768
2006-01-26,1.9661
2006-01-27,-1.4628
2006-01-30,-0.6073
2006-01-31,-0.7807
2006-02-01,1.4027
2006-02-02,0.9447
2006-02-03,0.2005
2006-02-06,-0.2668
2006-02-07,-0.3344
2006-02-08,0.6711
2006-02-09,-0.8667
2006-02-10,0.2017
2006-02-13,0.9388
2006-02-14,-0.93
2006-02-15,2.4161
2006-02-16,-0.8558
2006-02-17,-0.2656
2006-02-21,-0.1997
2006-02-22,0.6671
2006-02-23,-0.7952
2006-02-24,1.002
2006-02-27,0.1984
2006-02-28,-0.5281
2006-03-01,0.4645
2006-03-02,-0.1982
2006-03-03,-0.0662
2006-03-06,-0.1325
2006-03-07,-0.5968
2006-03-08,0.467
2006-03-09,-0.664
2006-03-10,0.6016
2006-03-13,0.4651
2006-03-14,0.8598
2006-03-15,-1.4426
2006-03-16,0.6653
2006-03-17,-0.1322
2006-03-20,0.9265
2006-03-21,-1.0492
2006-03-22,1.1984
2006-03-23,-0.6579
2006-03-24,0.3311
2006-03-27,0.198
2006-03-28,-0.9881
2006-03-29,0.3992
2006-03-30,-0.5302
2006-03-31,0.5996
2006-04-03,-1.3245
2006-04-04,0.1342
2006-04-05,0.6032
2006-04-06,-0.4664
2006-04-07,-0.2677
2006-04-10,-0.0671
2006-04-11,-0.2686
2006-04-12,-0.6061
2006-04-13,-0.2033
2006-04-17,-2.2403
2006-04-18,1.8056
2006-04-19,-3.1528
2006-04-20,3.6093
2006-04-21,-1.4344000000000001
2006-04-24,-0.693
2006-04-25,0.2094
2006-04-26,0.0
2006-04-27,0.0
2006-04-28,0.6964
2006-05-01,-0.2766
2006-05-02,0.3467
2006-05-03,0.0691
2006-05-04,0.6215
2006-05-05,-0.8922
2006-05-08,0.6233
2006-05-09,-0.3441
2006-05-10,-0.9669
2006-05-11,-1.2551999999999999
2006-05-12,-1.5537
2006-05-15,0.5739
2006-05-16,-0.1427
2006-05-17,-1.7143000000000002
2006-05-18,-0.7994
2006-05-19,0.2946
2006-05-22,0.9545
2006-05-23,-1.3818
2006-05-24,1.1799
2006-05-25,3.4257
2006-05-26,1.4094
2006-05-30,-1.4593
2006-05-31,-0.2821
2006-06-01,2.8996
2006-06-02,-0.6873
2006-06-05,-2.7682
2006-06-06,1.7793999999999999
2006-06-07,-2.5874
2006-06-08,1.4358
2006-06-09,1.4296
2006-06-12,-1.9676
2006-06-13,-0.0712
2006-06-14,-0.9972
2006-06-15,1.3669
2006-06-16,0.3549
2006-06-19,-2.8289
2006-06-20,-0.0728
2006-06-21,-0.2196
2006-06-22,0.1467
2006-06-23,0.2198
2006-06-26,0.731
2006-06-27,-0.5806
2006-06-28,0.073
2006-06-29,1.9694
2006-06-30,7.2961
2006-07-03,-1.2
2006-07-05,-1.552
2006-07-06,-1.782
2006-07-07,-1.8841999999999999
2006-07-10,0.4979
2006-07-11,0.6369
2006-07-12,-2.0394
2006-07-13,0.2872
2006-07-14,1.2169
2006-07-17,-1.4144
2006-07-18,1.2912
2006-07-19,0.9915
2006-07-20,-0.2114
2006-07-21,-0.4237
2006-07-24,0.0
2006-07-25,3.1206
2006-07-26,-0.9629
2006-07-27,-1.3889
2006-07-28,2.1127
2006-07-31,0.9655
2006-08-01,-1.2295
2006-08-02,-1.7288999999999999
2006-08-03,-1.126
2006-08-04,0.0712
2006-08-07,-0.4979
2006-08-08,-2.2873
2006-08-09,-0.8778
2006-08-10,1.476
2006-08-11,-1.0909
2006-08-14,-0.7353
2006-08-15,1.8519
2006-08-16,-0.5091
2006-08-17,0.731
2006-08-18,1.016
2006-08-21,-1.7241
2006-08-22,1.1012
2006-08-23,-1.0165
2006-08-24,-0.2937
2006-08-25,0.0736
2006-08-28,0.1472
2006-08-29,0.2939
2006-08-30,0.8791
2006-08-31,1.0167
2006-09-01,0.1438
2006-09-05,-0.9332
2006-09-06,-1.3768
2006-09-07,-0.8082
2006-09-08,0.2963
2006-09-11,0.517
2006-09-12,1.0287
2006-09-13,2.0364
2006-09-14,0.9979
2006-09-15,1.6937
2006-09-18,-0.694
2006-09-19,-1.3277
2006-09-20,2.2776
2006-09-21,-0.7655
2006-09-22,-0.7714
2006-09-25,0.424
2006-09-26,1.2667
2006-09-27,1.3204
2006-09-28,-0.4801
2006-09-29,0.6203
2006-10-02,-0.9589
2006-10-03,1.314
2006-10-04,1.1604
2006-10-05,0.6748
2006-10-06,0.0
2006-10-09,0.2011
2006-10-10,0.0669
2006-10-11,0.0668
2006-10-12,0.8684
2006-10-13,-0.4636
2006-10-16,-0.7319
2006-10-17,-1.5415999999999999
2006-10-18,-0.7488
2006-10-19,1.2346
2006-10-20,0.0681
2006-10-23,0.2041
2006-10-24,-0.3394
2006-10-25,-0.6131
2006-10-26,1.0966
2006-10-27,-0.678
2006-10-30,0.7509
2006-10-31,-0.7453
2006-11-01,-1.9113
2006-11-02,-1.3918
2006-11-03,1.3409
2006-11-06,0.5571
2006-11-07,1.8006
2006-11-08,0.0
2006-11-09,-2.449
2006-11-10,2.371
2006-11-13,0.0681
2006-11-14,0.7488
2006-11-15,-0.0676
2006-11-16,0.9466
2006-11-17,-0.134
2006-11-20,0.5391
2006-11-21,-1.1394
2006-11-22,-0.6102
2006-11-24,-0.2729
2006-11-27,-1.2312
2006-11-28,0.7618
2006-11-29,1.0309
2006-11-30,-0.3401
2006-12-01,-0.0683
2006-12-04,0.9563
2006-12-05,0.203
2006-12-06,0.4051
2006-12-07,0.0
2006-12-08,0.1345
2006-12-11,0.6044
2006-12-12,0.0
2006-12-13,0.0
2006-12-14,0.1335
2006-12-15,-0.4
2006-12-18,0.5355
2006-12-19,0.8696
2006-12-20,-0.6631
2006-12-21,0.534
2006-12-22,-0.4648
2006-12-26,0.5337
2006-12-27,0.7963
2006-12-28,-0.5267
2006-12-29,1.3235999999999999
2007-01-03,1.8942
2007-01-04,-0.4487
2007-01-05,-1.7386
2007-01-08,1.5072
2007-01-09,-0.3228
2007-01-10,0.4534
2007-01-11,1.354
2007-01-12,1.7812000000000001
2007-01-16,-0.5625
2007-01-17,-1.697
2007-01-18,-0.8312
2007-01-19,0.677
2007-01-22,-1.6731
2007-01-23,-0.7199
2007-01-24,0.0659
2007-01-25,-0.3953
2007-01-26,0.3968
2007-01-29,0.3953
2007-01-30,0.4593
2007-01-31,0.9144
2007-02-01,0.712
2007-02-02,1.6067
2007-02-05,-2.5933
2007-02-06,-2.1429
2007-02-07,0.3981
2007-02-08,0.1322
2007-02-09,0.198
2007-02-12,0.0659
2007-02-13,0.3292
2007-02-14,-0.5906
2007-02-15,-0.099
2007-02-16,-0.5976
2007-02-20,1.8704
2007-02-21,0.0
2007-02-22,0.1967
2007-02-23,-1.0471
2007-02-26,0.0
2007-02-27,-3.1085
2007-02-28,0.3413
2007-03-01,0.5442
2007-03-02,-0.7442
2007-03-05,0.1193
2007-03-06,2.1957
2007-03-07,-1.2658
2007-03-08,-0.2699
2007-03-09,0.3383
2007-03-12,0.6069
2007-03-13,-3.4182
2007-03-14,1.3879000000000001
2007-03-15,3.0116
2007-03-16,-0.7973
2007-03-19,0.5358
2007-03-20,-0.4997
2007-03-21,1.6151
2007-03-22,-0.1987
2007-03-23,-0.0664
2007-03-26,-0.2656
2007-03-27,-0.9987
2007-03-28,-1.4795
2007-03-29,1.6381999999999999
2007-03-30,-0.1343
2007-04-02,0.1345
2007-04-03,2.0819
2007-04-04,-1.4112
2007-04-05,-0.3036
2007-04-09,-0.7363
2007-04-10,1.416
2007-04-11,-1.5293
2007-04-12,-0.4727
2007-04-13,0.7463
2007-04-16,1.4141
2007-04-17,-0.4648
2007-04-18,-0.9673
2007-04-19,-1.2187000000000001
2007-04-20,1.1652
2007-04-23,-0.271
2007-04-24,-0.7473
2007-04-25,-0.0684
2007-04-26,-0.6164
2007-04-27,0.0689
2007-04-30,-1.3085
2007-05-01,0.2791
2007-05-02,-0.4175
2007-05-03,1.0482
2007-05-04,0.1383
2007-05-07,0.2072
2007-05-08,0.0
2007-05-09,0.1378
2007-05-10,-1.927
2007-05-11,1.4035
2007-05-14,-0.692
2007-05-15,-1.6028
2007-05-16,0.7082
2007-05-17,0.211
2007-05-18,-0.0351
2007-05-21,-0.9174
2007-05-22,2.4929
2007-05-23,-0.4864
2007-05-24,1.1872
2007-05-25,-1.0352
2007-05-29,-0.0697
2007-05-30,1.0468
2007-05-31,0.5525
2007-06-01,-1.9918
2007-06-04,-0.2803
2007-06-05,0.2811
2007-06-06,-1.0512
2007-06-07,-0.779
2007-06-08,-0.0714
2007-06-11,0.0714
2007-06-12,-0.7138
2007-06-13,1.0065
2007-06-14,0.0712
2007-06-15,3.9829
2007-06-18,0.4104
2007-06-19,-0.2384
2007-06-20,-1.4413
2007-06-21,2.1588
2007-06-22,1.8405
2007-06-25,-1.8742
2007-06-26,-2.7967
2007-06-27,-0.0561
2007-06-28,0.969
2007-06-29,-1.1822
2007-07-02,0.9148
2007-07-03,0.3487
2007-07-05,-1.8068
2007-07-06,-0.2123
2007-07-09,-1.2766
2007-07-10,0.5029
2007-07-11,0.0
2007-07-12,0.0715
2007-07-13,-0.2857
2007-07-16,0.0716
2007-07-17,-0.0716
2007-07-18,-1.7908
2007-07-19,-0.3282
2007-07-20,-0.8094
2007-07-23,-0.0742
2007-07-24,-1.6333
2007-07-25,-1.3585
2007-07-26,-0.3826
2007-07-27,-0.2304
2007-07-30,-0.1549
2007-07-31,0.6178
2007-08-01,-1.7625
2007-08-02,-0.702
2007-08-03,0.4713
2007-08-06,-0.4691
2007-08-07,-0.2357
2007-08-08,-0.1575
2007-08-09,-2.6025
2007-08-10,0.0
2007-08-13,0.0
2007-08-14,1.0526
2007-08-15,-3.6859
2007-08-16,-4.1597
2007-08-17,2.9514
2007-08-20,0.8432
2007-08-21,1.9649
2007-08-22,0.495
2007-08-23,0.5747
2007-08-24,0.4082
2007-08-27,-0.4065
2007-08-28,0.0
2007-08-29,0.4082
2007-08-30,0.5691
2007-08-31,-0.2425
2007-09-04,1.1345
2007-09-05,1.1218
2007-09-06,0.7132
2007-09-07,-0.4721
2007-09-10,-0.3953
2007-09-11,0.0
2007-09-12,0.5556
2007-09-13,0.7893
2007-09-14,0.9867
2007-09-17,1.1942
2007-09-18,0.4215
2007-09-19,-1.7652
2007-09-20,-2.3438
2007-09-21,0.08
2007-09-24,0.0799
2007-09-25,-0.1597
2007-09-26,-0.48
2007-09-27,4.0193
2007-09-28,-0.7728
2007-10-01,-1.2461
2007-10-02,-1.0252
2007-10-03,-0.239
2007-10-04,-0.0509
2007-10-05,-0.2687
2007-10-08,0.3205
2007-10-09,-0.7987
2007-10-10,0.2415
2007-10-11,-0.4016
2007-10-12,0.3226
2007-10-15,-0.7235
2007-10-16,1.2146
2007-10-17,0.4
2007-10-18,0.0
2007-10-19,-1.5139
2007-10-22,0.7329
2007-10-23,1.2126000000000001
2007-10-24,1.1182
2007-10-25,-1.2638
2007-10-26,-1.8399999999999999
2007-10-29,-1.2225
2007-10-30,0.4125
2007-10-31,0.7395
2007-11-01,-1.4682
2007-11-02,-2.8146
2007-11-05,0.0
2007-11-06,0.5111
2007-11-07,-1.3559
2007-11-08,-0.4296
2007-11-09,-0.9491
2007-11-12,-1.2195
2007-11-13,-2.5573
2007-11-14,-0.181
2007-11-15,1.5413000000000001
2007-11-16,-0.8929
2007-11-19,0.7207
2007-11-20,-1.982
2007-11-21,0.0919
2007-11-23,2.8466
2007-11-26,0.2679
2007-11-27,0.1781
2007-11-28,0.8889
2007-11-29,1.3216
2007-11-30,-0.6957
2007-12-03,-0.9632
2007-12-04,-0.7073
2007-12-05,-0.7124
2007-12-06,2.0628
2007-12-07,0.4394
2007-12-10,0.9624
2007-12-11,-2.253
2007-12-12,-2.9255
2007-12-13,-1.8265
2007-12-14,1.0233
2007-12-17,-2.2099
2007-12-18,-2.4482
2007-12-19,-0.7782
2007-12-20,-1.6667
2007-12-21,0.4985
2007-12-24,0.1488
2007-12-26,-1.1392
2007-12-27,-0.2004
2007-12-28,-0.3012
2007-12-31,-1.2085
2008-01-02,1.0194
2008-01-03,1.3118
2008-01-04,-1.2948
2008-01-07,0.4036
2008-01-08,-2.2111
2008-01-09,-2.5694
2008-01-10,2.3207
2008-01-11,3.6907
2008-01-14,-0.0795
2008-01-15,-0.0995
2008-01-16,0.5976
2008-01-17,-0.495
2008-01-18,-3.4826
2008-01-22,-0.9356
2008-01-23,-1.2591999999999999
2008-01-24,3.7194000000000003
2008-01-25,2.0492
2008-01-28,1.7067999999999999
2008-01-29,0.3949
2008-01-30,-0.295
2008-01-31,0.0986
2008-02-01,7.1921
2008-02-04,0.5515
2008-02-05,-1.0969
2008-02-06,-2.5878
2008-02-07,-0.6641
2008-02-08,-0.191
2008-02-11,1.4354
2008-02-12,-1.3208
2008-02-13,2.7725
2008-02-14,-0.7907
2008-02-15,0.797
2008-02-19,1.3953
2008-02-20,-2.403
2008-02-21,-0.7576
2008-02-22,0.1908
2008-02-25,2.3810000000000002
2008-02-26,1.1163
2008-02-27,-1.9319
2008-02-28,0.7505
2008-02-29,-0.2793
2008-03-03,-1.5873
2008-03-04,-2.4668
2008-03-05,3.5019
2008-03-06,-1.6917
2008-03-07,-3.4417
2008-03-10,-1.5842
2008-03-11,1.4085
2008-03-12,1.0913
2008-03-13,-0.4416
2008-03-14,-1.6263999999999998
2008-03-17,0.7014
2008-03-18,-2.5871
2008-03-19,0.103
2008-03-20,0.1029
2008-03-24,-0.3083
2008-03-25,-0.2062
2008-03-26,-1.0331
2008-03-27,-3.5491
2008-03-28,-1.7316
2008-03-31,3.6344
2008-04-01,2.1254
2008-04-02,-0.9365
2008-04-03,2.7311
2008-04-04,-3.5787
2008-04-07,-2.7572
2008-04-08,-1.8538999999999999
2008-04-09,-1.0
2008-04-10,-2.5814
2008-04-11,-3.8018
2008-04-14,-0.9581
2008-04-15,-4.2322
2008-04-16,-1.5152
2008-04-17,2.6923
2008-04-18,6.7416
2008-04-21,-4.1322
2008-04-22,1.1084
2008-04-23,0.2436
2008-04-24,3.8882
2008-04-25,0.5848
2008-04-28,1.6279
2008-04-29,1.1442
2008-04-30,0.3394
2008-05-01,1.3529
2008-05-02,3.337
2008-05-05,-3.5522
2008-05-06,0.2232
2008-05-07,1.1136
2008-05-08,-4.7357
2008-05-09,1.6185
2008-05-12,3.413
2008-05-13,2.2002
2008-05-14,-1.9376
2008-05-15,0.5488
2008-05-16,-1.7467000000000001
2008-05-19,2.2222
2008-05-20,-0.8772
2008-05-21,0.0
2008-05-22,-1.4381
2008-05-23,-0.6734
2008-05-27,-0.791
2008-05-28,1.2528000000000001
2008-05-29,1.0124
2008-05-30,-0.2227
2008-06-02,-3.2366
2008-06-03,-0.5767
2008-06-04,-1.8561
2008-06-05,-0.591
2008-06-06,0.3567
2008-06-09,-1.4218
2008-06-10,-0.4808
2008-06-11,-2.1739
2008-06-12,-0.1235
2008-06-13,-1.3597000000000001
2008-06-16,1.7544
2008-06-17,-1.2315
2008-06-18,-2.1197
2008-06-19,1.5444
2008-06-20,-2.1546
2008-06-23,-2.0725
2008-06-24,-5.8201
2008-06-25,-0.4213
2008-06-26,-3.2439999999999998
2008-06-27,-8.0175
2008-06-30,1.9017
2008-07-01,1.2442
2008-07-02,-2.9186
2008-07-03,2.2152
2008-07-07,-5.1084
2008-07-08,10.2773
2008-07-09,-4.5858
2008-07-10,7.5969
2008-07-11,1.2968
2008-07-14,-1.9915
2008-07-15,1.7417
2008-07-16,7.418
2008-07-17,-4.9137
2008-07-18,1.6760000000000002
2008-07-21,-0.8242
2008-07-22,4.3417
2008-07-23,1.4765
2008-07-24,-0.2646
2008-07-25,2.6525
2008-07-28,-7.4935
2008-07-29,0.419
2008-07-30,6.2587
2008-07-31,3.4031000000000002
2008-08-01,-3.7975
2008-08-04,-4.0789
2008-08-05,6.8587
2008-08-06,1.6688
2008-08-07,-8.4596
2008-08-08,7.0345
2008-08-11,2.7062
2008-08-12,-1.3801999999999999
2008-08-13,2.799
2008-08-14,-0.9901
2008-08-15,-0.125
2008-08-18,0.3755
2008-08-19,-3.1172
2008-08-20,0.3901
2008-08-21,-3.1088
2008-08-22,-0.6684
2008-08-25,-3.6339
2008-08-26,1.8155999999999999
2008-08-27,7.1331
2008-08-28,2.5608
2008-08-29,-9.2385
2008-09-02,1.1004
2008-09-03,0.4082
2008-09-04,-0.6775
2008-09-05,0.0
2008-09-08,3.0014
2008-09-09,-3.8411
2008-09-10,3.8567
2008-09-11,-3.183
2008-09-12,-2.1918
2008-09-15,-10.2241
2008-09-16,1.7161
2008-09-17,-7.9755
2008-09-18,25.6667
2008-09-19,6.4343
2008-09-22,-4.534
2008-09-23,-7.6517
2008-09-24,-0.5714
2008-09-25,5.3161
2008-09-26,-2.0464
2008-09-29,-8.3565
2008-09-30,4.5593
2008-10-01,-2.7616
2008-10-02,-4.4843
2008-10-03,6.8858
2008-10-06,-15.5198
2008-10-07,-22.7036
2008-10-08,-1.7936999999999999
2008-10-09,-11.1872
2008-10-10,26.9923
2008-10-13,15.9919
2008-10-14,-3.1414
2008-10-15,-12.7928
2008-10-16,15.2893
2008-10-17,-0.5376
2008-10-20,0.7207
2008-10-21,-7.8712
2008-10-22,-5.9172
2008-10-23,0.6289
2008-10-24,-11.6667
2008-10-27,4.717
2008-10-28,9.4595
2008-10-29,-6.3786
2008-10-30,3.5164999999999997
2008-10-31,18.259
2008-11-03,6.1041
2008-11-04,-6.599
2008-11-05,-11.413
2008-11-06,0.818
2008-11-07,2.4341
2008-11-10,-8.1188
2008-11-11,0.0
2008-11-12,-14.8707
2008-11-13,3.7975
2008-11-14,-8.0488
2008-11-17,-2.6525
2008-11-18,-0.8357
2008-11-19,-13.2022
2008-11-20,4.8544
2008-11-21,6.7901
2008-11-24,17.9191
2008-11-25,0.4902
2008-11-26,5.8537
2008-11-28,13.5945
2008-12-01,-27.3834
2008-12-02,8.9385
2008-12-03,9.4872
2008-12-04,10.0703
2008-12-05,4.0426
2008-12-08,9.2025
2008-12-09,-4.1199
2008-12-10,4.1016
2008-12-11,-13.1332
2008-12-12,15.1188
2008-12-15,-6.1914
2008-12-16,2.8
2008-12-17,-2.5292
2008-12-18,0.3992
2008-12-19,-2.0202
2008-12-22,-7.8351
2008-12-23,-7.3826
2008-12-24,3.8647
2008-12-26,-1.6279
2008-12-29,-4.9645
2008-12-30,0.0
2008-12-31,22.1393
2009-01-02,4.6843
2009-01-05,4.2802
2009-01-06,-0.1866
2009-01-07,0.3738
2009-01-08,8.9385
2009-01-09,-15.3846
2009-01-12,-0.8081
2009-01-13,3.055
2009-01-14,-11.0672
2009-01-15,4.2222
2009-01-16,12.1535
2009-01-20,-19.0114
2009-01-21,12.6794
2009-01-22,-4.034
2009-01-23,-2.4336
2009-01-26,4.5351
2009-01-27,12.3644
2009-01-28,10.6178
2009-01-29,-4.712
2009-01-30,-6.5934
2009-02-02,9.2157
2009-02-03,3.4111000000000002
2009-02-04,-23.2639
2009-02-05,11.3122
2009-02-06,2.439
2009-02-09,-2.7778
2009-02-10,-13.2653
2009-02-11,-0.9412
2009-02-12,-4.038
2009-02-13,0.7426
2009-02-17,-1.7199
2009-02-18,-2.551
2009-02-19,-3.4031000000000002
2009-02-20,-4.336
2009-02-23,-18.6969
2009-02-24,8.7108
2009-02-25,5.1282
2009-02-26,8.2317
2009-02-27,13.8028
2009-03-02,-9.4059
2009-03-03,-15.3005
2009-03-04,3.2258
2009-03-05,-8.75
2009-03-06,-16.0959
2009-03-09,-2.0408
2009-03-10,12.5
2009-03-11,-6.2963000000000005
2009-03-12,49.8024
2009-03-13,1.847
2009-03-16,3.1088
2009-03-17,6.5327
2009-03-18,10.1415
2009-03-19,-2.9979
2009-03-20,-12.5843
2009-03-23,16.9666
2009-03-24,-9.2308
2009-03-25,3.3898
2009-03-26,6.5574
2009-03-27,-13.6264
2009-03-30,-13.9949
2009-03-31,13.0178
2009-04-01,11.780100000000001
2009-04-02,6.7916
2009-04-03,-3.2895
2009-04-06,-7.483
2009-04-07,-3.4314
2009-04-08,11.9289
2009-04-09,5.8957
2009-04-13,0.2141
2009-04-14,-11.538499999999999
2009-04-15,7.2464
2009-04-16,4.7297
2009-04-17,-10.3226
2009-04-20,-9.8321
2009-04-21,6.9149
2009-04-22,-2.2388
2009-04-23,-5.8524
2009-04-24,9.8361
2009-04-27,-9.9502
2009-04-28,5.8011
2009-04-29,0.0
2009-04-30,-4.9608
2009-05-01,1.3736
2009-05-04,0.0
2009-05-05,-0.813
2009-05-06,0.0
2009-05-07,-3.8251
2009-05-08,17.6136
2009-05-11,-4.8309
2009-05-12,6.599
2009-05-13,-9.7619
2009-05-14,2.6385
2009-05-15,-1.2852999999999999
2009-05-18,4.9479
2009-05-19,3.5088
2009-05-20,-2.4213
2009-05-21,-0.4963
2009-05-22,2.7431
2009-05-26,2.4272
2009-05-27,-8.7678
2009-05-28,0.7792
2009-05-29,9.2784
2009-06-01,9.6698
2009-06-02,-8.3871
2009-06-03,-3.5211
2009-06-04,4.6229
2009-06-05,-0.4651
2009-06-08,-2.5701
2009-06-09,-4.0767
2009-06-10,-0.25
2009-06-11,1.7544
2009-06-12,2.7094
2009-06-15,0.2398
2009-06-16,-5.0239
2009-06-17,8.3123
2009-06-18,-3.7209
2009-06-19,0.9756
2009-06-22,-4.8309
2009-06-23,-4.8223
2009-06-24,4.8
2009-06-25,6.8702
2009-06-26,28.0952
2009-06-29,-6.6914
2009-06-30,-3.7849
2009-07-01,1.6562999999999999
2009-07-02,-12.0163
2009-07-06,-1.1574
2009-07-07,-5.8548
2009-07-08,1.7412999999999998
2009-07-09,2.6895
2009-07-10,-0.9524
2009-07-13,5.2885
2009-07-14,-1.3699
2009-07-15,18.0556
2009-07-16,-3.3333
2009-07-17,-1.6227
2009-07-20,-0.2062
2009-07-21,-3.5124
2009-07-22,4.9676
2009-07-23,3.0864
2009-07-24,-0.1996
2009-07-27,0.2
2009-07-28,-0.1996
2009-07-29,-1.0
2009-07-30,5.6566
2009-07-31,2.6769
2009-08-03,-3.1657
2009-08-04,-0.7692
2009-08-05,-9.8837
2009-08-06,-2.7957
2009-08-07,8.6283
2009-08-10,0.8147
2009-08-11,-2.0202
2009-08-12,7.8351
2009-08-13,-4.0153
2009-08-14,-4.1833
2009-08-17,-2.079
2009-08-18,2.7601
2009-08-19,4.1322
2009-08-20,2.0
2009-08-21,1.3725
2009-08-24,-5.2224
2009-08-25,2.449
2009-08-26,4.5817
2009-08-27,-3.0476
2009-08-28,-0.7859
2009-08-31,0.198
2009-09-01,-5.1383
2009-09-02,0.8333
2009-09-03,3.719
2009-09-04,0.5976
2009-09-08,-4.3564
2009-09-09,1.6562999999999999
2009-09-10,-1.6293
2009-09-11,-0.6211
2009-09-14,0.0
2009-09-15,2.2917
2009-09-16,3.8697
2009-09-17,2.7426
2009-09-18,-0.9518
2009-09-21,-0.9709
2009-09-22,0.5882
2009-09-23,-0.9747
2009-09-24,1.5748
2009-09-25,1.1628
2009-09-28,-0.3831
2009-09-29,-8.0769
2009-09-30,1.4644
2009-10-01,-6.8041
2009-10-02,4.646
2009-10-05,5.2854
2009-10-06,0.0
2009-10-07,1.2048
2009-10-08,0.3968
2009-10-09,0.1976
2009-10-12,0.5917
2009-10-13,-3.1373
2009-10-14,2.834
2009-10-15,-1.1811
2009-10-16,-0.3984
2009-10-19,-0.6
2009-10-20,-3.4205
2009-10-21,3.1513
2009-10-22,2.444
2009-10-23,-2.1869
2009-10-26,0.4065
2009-10-27,0.8097
2009-10-28,-0.6024
2009-10-29,1.8182
2009-10-30,0.1984
2009-11-02,-0.198
2009-11-03,-0.9921
2009-11-04,-2.8056
2009-11-05,3.9175
2009-11-06,-1.7856999999999998
2009-11-09,3.2323
2009-11-10,-3.3268
2009-11-11,-1.6194
2009-11-12,-5.7613
2009-11-13,-0.655
2009-11-16,1.0989
2009-11-17,3.0435
2009-11-18,-0.6383
2009-11-19,-2.9979
2009-11-20,0.6623
