ticker,HOKUQ US Equity
2005-12-23,-1.7094
2005-12-27,-3.9752
2005-12-28,-2.9754
2005-12-29,4.0
2005-12-30,-2.6923
2006-01-03,1.8445
2006-01-04,-0.7762
2006-01-05,-0.6519
2006-01-06,0.2625
2006-01-09,-2.0942
2006-01-10,3.877
2006-01-11,-0.7722
2006-01-12,12.4514
2006-01-13,0.2307
2006-01-17,7.9402
2006-01-18,-2.6652
2006-01-19,0.2191
2006-01-20,8.4153
2006-01-23,-6.754
2006-01-24,4.1081
2006-01-25,-4.9844
2006-01-26,-1.2022
2006-01-27,0.885
2006-01-30,11.1842
2006-01-31,2.86
2006-02-01,-0.9588
2006-02-02,1.6457000000000002
2006-02-03,-0.4762
2006-02-06,0.0957
2006-02-07,-16.6348
2006-02-08,-2.1789
2006-02-09,0.8206
2006-02-10,1.0465
2006-02-13,-1.611
2006-02-14,1.7544
2006-02-15,-1.954
2006-02-16,-6.905
2006-02-17,0.4911
2006-02-21,1.1278
2006-02-22,-0.7435
2006-02-23,-1.623
2006-02-24,1.1421000000000001
2006-02-27,-3.3877
2006-02-28,-1.9481000000000002
2006-03-01,-1.8542999999999998
2006-03-02,-0.6748
2006-03-03,-1.6320999999999999
2006-03-06,-2.7608
2006-03-07,-1.7045
2006-03-08,-6.2139
2006-03-09,-1.0786
2006-03-10,0.7788
2006-03-13,1.5455999999999999
2006-03-14,-1.8265
2006-03-15,-4.6512
2006-03-16,0.813
2006-03-17,-1.4516
2006-03-20,-1.964
2006-03-21,-0.6678
2006-03-22,-1.8487
2006-03-23,0.8562
2006-03-24,2.5467
2006-03-27,3.9735
2006-03-28,4.9363
2006-03-29,-3.4901
2006-03-30,0.9434
2006-03-31,-0.3115
2006-04-03,-4.5313
2006-04-04,0.1637
2006-04-05,1.1438
2006-04-06,2.084
2006-04-07,-2.6745
2006-04-10,-3.5772
2006-04-11,1.1783
2006-04-12,-1.1646
2006-04-13,0.8432
2006-04-17,7.5251
2006-04-18,2.6439
2006-04-19,-1.0606
2006-04-20,1.072
2006-04-21,-4.0909
2006-04-24,15.7978
2006-04-25,-4.2292
2006-04-26,2.4217
2006-04-27,-4.8679
2006-04-28,-1.462
2006-05-01,-0.5935
2006-05-02,4.4776
2006-05-03,-2.1429
2006-05-04,-0.5839
2006-05-05,-11.7474
2006-05-08,-0.9983
2006-05-09,-8.4034
2006-05-10,1.8349
2006-05-11,-1.0811
2006-05-12,-8.561
2006-05-15,-5.3785
2006-05-16,-6.3158
2006-05-17,1.1236
2006-05-18,1.5556
2006-05-19,-3.0635
2006-05-22,-7.9007
2006-05-23,-1.4706000000000001
2006-05-24,-6.7164
2006-05-25,37.8667
2006-05-26,5.4159
2006-05-30,-4.5872
2006-05-31,-14.6154
2006-06-01,-2.7027
2006-06-02,-4.3981
2006-06-05,-5.0847
2006-06-06,-0.7653
2006-06-07,-2.3168
2006-06-08,-6.5759
2006-06-09,-0.2817
2006-06-12,-6.4972
2006-06-13,-6.9486
2006-06-14,0.974
2006-06-15,6.1093
2006-06-16,-4.5455
2006-06-19,-8.5714
2006-06-20,2.4306
2006-06-21,2.3729
2006-06-22,-1.3245
2006-06-23,2.0134
2006-06-26,0.9868
2006-06-27,0.3257
2006-06-28,-3.5714
2006-06-29,1.0101
2006-06-30,2.6667
2006-07-03,1.9481000000000002
2006-07-05,8.5947
2006-07-06,-4.6886
2006-07-07,-3.0769
2006-07-10,-2.2222
2006-07-11,2.2727
2006-07-12,3.8095
2006-07-13,-5.1988
2006-07-14,0.0
2006-07-17,0.0
2006-07-18,-1.2903
2006-07-19,-3.5948
2006-07-20,2.0339
2006-07-21,-10.299
2006-07-24,-3.7037
2006-07-25,0.0
2006-07-26,6.9231
2006-07-27,0.3597
2006-07-28,6.8100000000000005
2006-07-31,5.0336
2006-08-01,-9.9042
2006-08-02,-1.0638
2006-08-03,4.6594999999999995
2006-08-04,-3.0822
2006-08-07,-5.3004
2006-08-08,-4.4776
2006-08-09,-2.3438
2006-08-10,-0.4
2006-08-11,-1.6064
2006-08-14,-1.6327
2006-08-15,-1.2448
2006-08-16,1.2605
2006-08-17,-0.4149
2006-08-18,2.0833
2006-08-21,8.9796
2006-08-22,43.4457
2006-08-23,-11.4883
2006-08-24,1.4748999999999999
2006-08-25,36.0465
2006-08-28,-8.9744
2006-08-29,3.2864
2006-08-30,-1.3636
2006-08-31,1.3825
2006-09-01,-6.1335
2006-09-05,-3.6349
2006-09-06,-3.5176
2006-09-07,2.3438
2006-09-08,-6.3613
2006-09-11,-4.6196
2006-09-12,6.9907
2006-09-13,9.7094
2006-09-14,-5.5825
2006-09-15,-0.7712
2006-09-18,-2.8497
2006-09-19,-1.0667
2006-09-20,8.6253
2006-09-21,-5.7072
2006-09-22,3.9474
2006-09-25,7.5949
2006-09-26,-2.3529
2006-09-27,0.7229
2006-09-28,-5.5024
2006-09-29,1.2658
2006-10-02,-5.3828
2006-10-03,-5.9368
2006-10-04,2.809
2006-10-05,-0.5464
2006-10-06,1.3702
2006-10-09,-3.5198
2006-10-10,9.8315
2006-10-11,-3.8363
2006-10-12,0.266
2006-10-13,0.5305
2006-10-16,1.3193
2006-10-17,6.25
2006-10-18,-3.9215999999999998
2006-10-19,-4.8469
2006-10-20,-1.3405
2006-10-23,-1.9022000000000001
2006-10-24,4.1551
2006-10-25,-3.4574
2006-10-26,3.8567
2006-10-27,-3.183
2006-10-30,0.0
2006-10-31,-0.8219
2006-11-01,0.2762
2006-11-02,-0.8264
2006-11-03,-1.9444
2006-11-06,2.2663
2006-11-07,-1.662
2006-11-08,-2.5352
2006-11-09,-6.6474
2006-11-10,-2.7864
2006-11-13,2.5478
2006-11-14,3.1056
2006-11-15,-0.6024
2006-11-16,-4.5152
2006-11-17,-2.888
2006-11-20,3.5907
2006-11-21,0.0039
2006-11-22,-2.5237
2006-11-24,-0.3236
2006-11-27,-2.2727
2006-11-28,-1.9933999999999998
2006-11-29,5.7627
2006-11-30,2.5641
2006-12-01,0.3125
2006-12-04,-3.1153
2006-12-05,0.9646
2006-12-06,-2.5478
2006-12-07,-1.3072
2006-12-08,-1.3245
2006-12-11,1.0067
2006-12-12,-2.99
2006-12-13,-4.1096
2006-12-14,1.7856999999999998
2006-12-15,0.9759
2006-12-18,-3.7462999999999997
2006-12-19,-2.6489000000000003
2006-12-20,-0.6165
2006-12-21,-1.1194
2006-12-22,3.7736
2006-12-26,-2.1818
2006-12-27,0.7435
2006-12-28,0.369
2006-12-29,-4.0441
2007-01-03,-2.3755
2007-01-04,4.0031
2007-01-05,-2.6414999999999997
2007-01-08,3.1008
2007-01-09,-2.6316
2007-01-10,1.5444
2007-01-11,3.0418
2007-01-12,10.7011
2007-01-16,2.0
2007-01-17,1.3072
2007-01-18,122.5806
2007-01-19,-19.4203
2007-01-22,4.3165
2007-01-23,5.8621
2007-01-24,-7.1661
2007-01-25,-3.1579
2007-01-26,-3.8043
2007-01-29,-4.1431000000000004
2007-01-30,0.7859
2007-01-31,-3.7037
2007-02-01,0.2024
2007-02-02,3.2323
2007-02-05,4.3053
2007-02-06,8.4428
2007-02-07,-1.7301
2007-02-08,0.7042
2007-02-09,-2.4476
2007-02-12,-3.2258
2007-02-13,-1.4815
2007-02-14,1.5038
2007-02-15,-1.6667
2007-02-16,-1.3183
2007-02-20,0.7634
2007-02-21,6.25
2007-02-22,-3.0303
2007-02-23,4.0441
2007-02-26,2.4735
2007-02-27,-8.9655
2007-02-28,0.0
2007-03-01,-3.0303
2007-03-02,-0.1953
2007-03-05,-7.8253
2007-03-06,1.4835
2007-03-07,2.3013
2007-03-08,0.409
2007-03-09,0.2037
2007-03-12,-2.0325
2007-03-13,-5.3942
2007-03-14,2.4123
2007-03-15,7.4946
2007-03-16,2.3904
2007-03-19,-2.3346
2007-03-20,3.9840999999999998
2007-03-21,-0.3831
2007-03-22,2.1154
2007-03-23,6.7797
2007-03-26,2.8219
2007-03-27,-2.916
2007-03-28,4.0636
2007-03-29,0.6791
2007-03-30,-0.5059
2007-04-02,-1.8643999999999998
2007-04-03,0.6887
2007-04-04,4.1189
2007-04-05,-0.3295
2007-04-09,-0.1653
2007-04-10,3.4768
2007-04-11,2.4
2007-04-12,-3.9063
2007-04-13,0.4878
2007-04-16,-1.1327
2007-04-17,-0.8183
2007-04-18,-0.165
2007-04-19,0.0
2007-04-20,-0.1653
2007-04-23,-2.1523
2007-04-24,-4.5685
2007-04-25,-3.0142
2007-04-26,-0.9141
2007-04-27,2.0272
2007-04-30,-1.8061
2007-05-01,-4.6017
2007-05-02,-1.9353
2007-05-03,0.9867
2007-05-04,1.7544
2007-05-07,-1.5326
2007-05-08,-1.9455
2007-05-09,-12.5
2007-05-10,0.6803
2007-05-11,-1.3514
2007-05-14,0.2283
2007-05-15,-2.2779
2007-05-16,-1.1655
2007-05-17,-3.7736
2007-05-18,-0.2451
2007-05-21,7.6167
2007-05-22,1.5981999999999998
2007-05-23,-0.2247
2007-05-24,-5.4054
2007-05-25,0.0
2007-05-29,1.6667
2007-05-30,13.8173
2007-05-31,-3.089
2007-06-01,3.1875
2007-06-04,-5.144
2007-06-05,2.1692
2007-06-06,-1.9108
2007-06-07,-1.7316
2007-06-08,0.0
2007-06-11,2.6432
2007-06-12,-1.7167
2007-06-13,0.4367
2007-06-14,46.7391
2007-06-15,-5.6296
2007-06-18,11.46
2007-06-19,-2.5352
2007-06-20,0.4335
2007-06-21,38.1295
2007-06-22,-8.9583
2007-06-25,22.8819
2007-06-26,12.478
2007-06-27,-11.2583
2007-06-28,5.1306
2007-06-29,-4.4366
2007-07-02,-5.8496
2007-07-03,6.7061
2007-07-05,-1.0166
2007-07-06,3.9227
2007-07-09,13.6555
2007-07-10,-5.0593
2007-07-11,10.1582
2007-07-12,3.5535
2007-07-13,2.5538
2007-07-16,-4.5552
2007-07-17,-3.8031
2007-07-18,-2.9457
2007-07-19,0.4792
2007-07-20,-6.9157
2007-07-23,-4.7833
2007-07-24,1.0762
2007-07-25,-16.6805
2007-07-26,-5.2183
2007-07-27,4.2711
2007-07-30,-2.5875
2007-07-31,-6.5265
2007-08-01,-2.1302
2007-08-02,0.1209
2007-08-03,-4.4686
2007-08-06,-0.7585
2007-08-07,4.0748
2007-08-08,15.7912
2007-08-09,10.4651
2007-08-10,-8.9952
2007-08-13,-6.4143
2007-08-14,-3.4831
2007-08-15,-2.0955
2007-08-16,-0.1189
2007-08-17,2.7381
2007-08-20,-2.0857
2007-08-21,-0.9467
2007-08-22,2.9869
2007-08-23,-4.0603
2007-08-24,1.451
2007-08-27,-3.2181
2007-08-28,11.6995
2007-08-29,-0.441
2007-08-30,-0.8859
2007-08-31,1.5642
2007-09-04,18.2618
2007-09-05,-6.0465
2007-09-06,2.8712999999999997
2007-09-07,-3.3686
2007-09-10,1.3944
2007-09-11,0.1965
2007-09-12,-4.6471
2007-09-13,-3.6603
2007-09-14,-0.2134
2007-09-17,-0.6417
2007-09-18,1.9376
2007-09-19,2.5238
2007-09-20,-3.1826
2007-09-21,6.1715
2007-09-24,0.0989
2007-09-25,2.1021
2007-09-26,1.7647
2007-09-27,-1.5413999999999999
2007-09-28,-5.2838
2007-10-01,1.6529
2007-10-02,-0.0013
2007-10-03,-4.4716000000000005
2007-10-04,-2.5519
2007-10-05,0.2183
2007-10-08,-1.4597
2007-10-09,10.1039
2007-10-10,-1.1044
2007-10-11,0.0
2007-10-12,0.1015
2007-10-15,-0.6085
2007-10-16,-2.3061
2007-10-17,0.7938
2007-10-18,0.3109
2007-10-19,-1.1364
2007-10-22,-1.9854
2007-10-23,3.7313
2007-10-24,-2.9805
2007-10-25,-9.322
2007-10-26,1.7523
2007-10-29,4.1332
2007-10-30,-2.3153
2007-10-31,1.2415
2007-11-01,-2.1182
2007-11-02,-3.7584999999999997
2007-11-05,-2.6036
2007-11-06,3.4022
2007-11-07,-4.1128
2007-11-08,5.8824
2007-11-09,-3.8889
2007-11-12,-9.5617
2007-11-13,4.6605
2007-11-14,-2.0356
2007-11-15,-1.5584
2007-11-16,-0.3958
2007-11-19,-6.8873999999999995
2007-11-20,-9.3883
2007-11-21,-7.8493
2007-11-23,0.8518
2007-11-26,38.8514
2007-11-27,-1.3382
2007-11-28,0.1233
2007-11-29,0.7389
2007-11-30,1.1002
2007-12-03,-5.3204
2007-12-04,25.1596
2007-12-05,-9.4898
2007-12-06,20.8568
2007-12-07,3.7313
2007-12-10,12.7698
2007-12-11,1.5142
2007-12-12,-9.7399
2007-12-13,-2.3499
2007-12-14,0.713
2007-12-17,-6.0177
2007-12-18,-3.6723
2007-12-19,-2.4438
2007-12-20,-1.9038
2007-12-21,5.0051
2007-12-24,1.1673
2007-12-26,22.0192
2007-12-27,-5.6738
2007-12-28,-3.4252000000000002
2007-12-31,-1.3841
2008-01-02,9.473700000000001
2008-01-03,13.7019
2008-01-04,-5.0035
2008-01-07,-10.3116
2008-01-08,-3.3085
2008-01-09,-5.047
2008-01-10,2.8829000000000002
2008-01-11,-5.6918
2008-01-14,-1.1142
2008-01-15,-2.5352
2008-01-16,-6.7437000000000005
2008-01-17,-0.1033
2008-01-18,-2.7921
2008-01-22,-2.1277
2008-01-23,-9.5652
2008-01-24,8.1731
2008-01-25,-1.1097
2008-01-28,2.021
2008-01-29,0.8811
2008-01-30,-0.9825
2008-01-31,3.5281000000000002
2008-02-01,-0.213
2008-02-04,3.9488
2008-02-05,-0.924
2008-02-06,-3.5233
2008-02-07,1.826
2008-02-08,-1.1602999999999999
2008-02-11,7.8975
2008-02-12,-1.1869
2008-02-13,2.1021
2008-02-14,-2.0588
2008-02-15,-2.7027
2008-02-19,-4.1152
2008-02-20,-1.3948
2008-02-21,4.3526
2008-02-22,-3.4411
2008-02-25,11.2311
2008-02-26,-2.8155
2008-02-27,-1.4985
2008-02-28,-1.1156
2008-02-29,-1.5385
2008-03-03,-0.5208
2008-03-04,-1.9882
2008-03-05,0.2123
2008-03-06,-0.533
2008-03-07,-10.5038
2008-03-10,-12.8144
2008-03-11,8.1044
2008-03-12,-0.8895
2008-03-13,-3.7179
2008-03-14,3.8615
2008-03-17,-7.9487
2008-03-18,4.039
2008-03-19,-4.4193
2008-03-20,1.6825
2008-03-24,8.8154
2008-03-25,6.3291
2008-03-26,-1.7856999999999998
2008-03-27,1.8182
2008-03-28,0.3571
2008-03-31,-3.6773
2008-04-01,3.8177
2008-04-02,-0.949
2008-04-03,7.3054
2008-04-04,5.692
2008-04-07,1.3728
2008-04-08,-0.2083
2008-04-09,-1.5657999999999999
2008-04-10,0.5302
2008-04-11,-3.1646
2008-04-14,-4.4336
2008-04-15,-0.8321
2008-04-16,4.4828
2008-04-17,1.6515
2008-04-18,-0.9754
2008-04-21,-0.9836
2008-04-22,-2.3179
2008-04-23,-1.9774
2008-04-24,-4.7839
2008-04-25,-0.3632
2008-04-28,0.486
2008-04-29,-2.0541
2008-04-30,-0.2485
2008-05-01,0.1238
2008-05-02,0.1236
2008-05-05,-1.9752999999999998
2008-05-06,1.1335
2008-05-07,0.8717
2008-05-08,0.091
2008-05-09,0.3037
2008-05-12,1.4511
2008-05-13,-6.5455
2008-05-14,2.2049
2008-05-15,-0.8883
2008-05-16,8.3211
2008-05-19,0.3561
2008-05-20,-1.649
2008-05-21,-3.4731
2008-05-22,-1.3648
2008-05-23,1.0063
2008-05-27,-1.3699
2008-05-28,-1.0101
2008-05-29,-2.9337
2008-05-30,1.1827
2008-06-02,-0.7792
2008-06-03,-1.0471
2008-06-04,-2.6455
2008-06-05,-2.038
2008-06-06,0.1387
2008-06-09,-2.0776
2008-06-10,-6.082
2008-06-11,0.3012
2008-06-12,-7.0571
2008-06-13,-2.7464
2008-06-16,6.6445
2008-06-17,2.4922
2008-06-18,-3.9514
2008-06-19,-1.5823
2008-06-20,-1.4469
2008-06-23,-1.3051
2008-06-24,-8.7603
2008-06-25,0.5435
2008-06-26,-5.2252
2008-06-27,-2.2814
2008-06-30,-2.3371
2008-07-01,-5.3761
2008-07-02,-2.5263
2008-07-03,-9.9352
2008-07-07,-3.5971
2008-07-08,11.4428
2008-07-09,-3.125
2008-07-10,5.2995
2008-07-11,-0.8753
2008-07-14,-1.766
2008-07-15,-1.1236
2008-07-16,8.4091
2008-07-17,19.9161
2008-07-18,-5.7692
2008-07-21,3.7106
2008-07-22,6.7084
2008-07-23,-7.7955
2008-07-24,-4.5455
2008-07-25,2.669
2008-07-28,-1.1131
2008-07-29,6.3765
2008-07-30,14.9912
2008-07-31,-3.0675
2008-08-01,-4.1119
2008-08-04,-4.9525
2008-08-05,2.4306
2008-08-06,3.3898
2008-08-07,-2.7869
2008-08-08,-2.3609
2008-08-11,-4.1451
2008-08-12,0.0
2008-08-13,-2.5225
2008-08-14,1.1091
2008-08-15,-0.5484
2008-08-18,-2.3897
2008-08-19,-1.8832
2008-08-20,6.142
2008-08-21,-1.8083
2008-08-22,4.6041
2008-08-25,4.5775
2008-08-26,2.1886
2008-08-27,-1.8122
2008-08-28,-0.1678
2008-08-29,1.1764999999999999
2008-09-02,0.1661
2008-09-03,-4.8093
2008-09-04,-3.3101
2008-09-05,13.8739
2008-09-08,-3.3228
2008-09-09,-9.82
2008-09-10,3.2668
2008-09-11,-3.6907
2008-09-12,3.1022
2008-09-15,-5.1327
2008-09-16,-6.257
2008-09-17,11.6501
2008-09-18,3.3868
2008-09-19,7.4138
2008-09-22,1.7657
2008-09-23,0.9464
2008-09-24,0.0
2008-09-25,0.9375
2008-09-26,-4.642
2008-09-29,-9.5798
2008-09-30,5.2065
2008-10-01,2.901
2008-10-02,-7.131
2008-10-03,-0.7143
2008-10-06,-5.7554
2008-10-07,-6.8702
2008-10-08,-9.8361
2008-10-09,-7.9545
2008-10-10,-0.4938
2008-10-13,17.866
2008-10-14,1.8947
2008-10-15,-0.6198
2008-10-16,-1.8711
2008-10-17,0.8475
2008-10-20,14.7059
2008-10-21,3.1136
2008-10-22,-6.5719
2008-10-23,-1.5209000000000001
2008-10-24,-4.4402
2008-10-27,-12.3232
2008-10-28,1.3825
2008-10-29,2.5
2008-10-30,5.3215
2008-10-31,4.2105
2008-11-03,1.2121
2008-11-04,4.3911999999999995
2008-11-05,-8.6042
2008-11-06,-6.6946
2008-11-07,5.6054
2008-11-10,-7.2187
2008-11-11,-5.9497
2008-11-12,-9.9757
2008-11-13,12.1622
2008-11-14,-4.0964
2008-11-17,-1.5074999999999998
2008-11-18,-11.2245
2008-11-19,-17.5287
2008-11-20,-13.2361
2008-11-21,6.4204
2008-11-24,5.283
2008-11-25,6.4516
2008-11-26,8.0808
2008-11-28,-0.6231
2008-12-01,-13.7931
2008-12-02,5.8182
2008-12-03,1.7182
2008-12-04,-5.4054
2008-12-05,6.0714
2008-12-08,1.3468
2008-12-09,-2.99
2008-12-10,-4.1096
2008-12-11,-10.0
2008-12-12,14.6825
2008-12-15,-3.1142
2008-12-16,1.7856999999999998
2008-12-17,2.807
2008-12-18,-5.802
2008-12-19,-4.7101
2008-12-22,1.5209000000000001
2008-12-23,0.3745
2008-12-24,2.6119
2008-12-26,1.4545
2008-12-29,-0.3584
2008-12-30,-2.518
2008-12-31,-1.476
2009-01-02,9.7378
2009-01-05,2.7304
2009-01-06,7.6411999999999995
2009-01-07,-5.0926
2009-01-08,2.2763999999999998
2009-01-09,0.4769
2009-01-12,-8.2278
2009-01-13,-2.5862
2009-01-14,-7.6106
2009-01-15,8.4291
2009-01-16,-3.3569
2009-01-20,-6.7642
2009-01-21,0.0
2009-01-22,-2.1569
2009-01-23,-3.8076
2009-01-26,-7.5
2009-01-27,2.2523
2009-01-28,7.0485
2009-01-29,14.8148
2009-01-30,-8.6022
2009-02-02,-0.5882
2009-02-03,2.5641
2009-02-04,-1.1538
2009-02-05,0.3891
2009-02-06,1.938
2009-02-09,-2.2814
2009-02-10,-14.3969
2009-02-11,1.3636
2009-02-12,-0.8969
2009-02-13,0.4525
2009-02-17,-3.6036
2009-02-18,-3.2769
2009-02-19,-3.3758
2009-02-20,2.5
2009-02-23,-4.3902
2009-02-24,3.5714
2009-02-25,5.9113
2009-02-26,0.4651
2009-02-27,-7.4074
2009-03-02,-1.0
2009-03-03,1.0101
2009-03-04,-0.5
2009-03-05,4.0201
2009-03-06,-1.4432
2009-03-09,0.484
2009-03-10,3.9024
2009-03-11,4.6948
2009-03-12,4.9327
2009-03-13,12.3932
2009-03-16,0.3802
2009-03-17,0.0
2009-03-18,5.303
2009-03-19,0.3597
2009-03-20,-10.0358
2009-03-23,-1.5936
2009-03-24,2.834
2009-03-25,-6.2992
2009-03-26,14.7059
2009-03-27,1.0989
2009-03-30,-11.2319
2009-03-31,4.0816
2009-04-01,-1.9607999999999999
2009-04-02,-0.4
2009-04-03,0.4016
2009-04-06,4.4
2009-04-07,-2.2989
2009-04-08,-0.7843
2009-04-09,4.3478
2009-04-13,-0.3788
2009-04-14,1.5209000000000001
2009-04-15,-0.3745
2009-04-16,3.0075
2009-04-17,-0.7299
2009-04-20,-8.0882
2009-04-21,0.4
2009-04-22,3.9840999999999998
2009-04-23,-3.8314
2009-04-24,2.3904
2009-04-27,-7.0039
2009-04-28,1.6736
2009-04-29,4.5267
2009-04-30,7.0866
2009-05-01,2.2059
2009-05-04,5.7554
2009-05-05,-3.7415000000000003
2009-05-06,-2.8269
2009-05-07,-0.4364
2009-05-08,0.8081
2009-05-11,-0.0045
2009-05-12,2.5362
2009-05-13,-6.0027
2009-05-14,3.3786
2009-05-15,-1.4545
2009-05-18,3.3164
2009-05-19,1.4331
2009-05-20,2.4648
2009-05-21,-5.1546
2009-05-22,-2.5362
2009-05-26,1.487
2009-05-27,5.1282
2009-05-28,-1.7378
2009-05-29,6.7329
2009-06-01,4.6512
2009-06-02,0.0
2009-06-03,-2.8571
2009-06-04,2.0261
2009-06-05,14.3498
2009-06-08,12.3249
2009-06-09,9.7257
2009-06-10,-7.9545
2009-06-11,8.1481
2009-06-12,-30.3653
2009-06-15,-6.5574
2009-06-16,-2.807
2009-06-17,-7.2202
2009-06-18,-3.8911
2009-06-19,-2.0243
2009-06-22,-4.9587
2009-06-23,-5.2174
2009-06-24,0.9174
2009-06-25,2.7273
2009-06-26,10.6195
2009-06-29,-0.8
2009-06-30,2.4194
2009-07-01,-1.9685000000000001
2009-07-02,-4.0412
2009-07-06,-0.8109
2009-07-07,2.9536
2009-07-08,-6.9672
2009-07-09,-0.4405
2009-07-10,0.885
2009-07-13,-15.3509
2009-07-14,-9.8446
2009-07-15,8.046
2009-07-16,4.7872
2009-07-17,-0.5076
2009-07-20,4.5918
2009-07-21,1.4634
2009-07-22,-3.3654
2009-07-23,-1.99
2009-07-24,8.6294
2009-07-27,0.9346
2009-07-28,2.3148
2009-07-29,-6.7873
2009-07-30,4.3689
2009-07-31,-4.6512
2009-08-03,0.4878
2009-08-04,0.0
2009-08-05,-0.9709
2009-08-06,-1.9607999999999999
2009-08-07,0.5
2009-08-10,0.995
2009-08-11,-2.4631
2009-08-12,0.0
2009-08-13,-3.5354
2009-08-14,-4.712
2009-08-17,-3.2967
2009-08-18,7.9545
2009-08-19,0.0
2009-08-20,1.5789
2009-08-21,-1.5544
2009-08-24,-0.5263
2009-08-25,-2.7513
2009-08-26,0.1088
2009-08-27,3.2609
2009-08-28,0.0
2009-08-31,-2.1053
2009-09-01,-4.3011
2009-09-02,-1.6854
2009-09-03,3.4286
2009-09-04,2.2099
2009-09-08,2.7027
2009-09-09,7.3684
2009-09-10,5.3922
2009-09-11,-2.3256
2009-09-14,-0.9524
2009-09-15,7.6923
2009-09-16,-2.2377
2009-09-17,6.3988
2009-09-18,-3.0043
2009-09-21,0.4425
2009-09-22,2.6432
2009-09-23,-1.7167
2009-09-24,-3.9301
2009-09-25,-0.4545
2009-09-28,-0.4566
2009-09-29,-1.8349
2009-09-30,38.3178
2009-10-01,13.5135
2009-10-02,-9.5238
2009-10-05,-1.6447
2009-10-06,-9.699
2009-10-07,2.2222
2009-10-08,5.7971
2009-10-09,-2.7397
2009-10-12,2.4648
2009-10-13,-3.4364
2009-10-14,1.4235
2009-10-15,-0.3509
2009-10-16,-2.4648
2009-10-19,-1.444
2009-10-20,2.9991
2009-10-21,-2.2005
2009-10-22,2.5455
2009-10-23,-4.9645
2009-10-26,-4.1045
2009-10-27,-3.8911
2009-10-28,-12.5506
2009-10-29,5.0926
2009-10-30,-3.0837
2009-11-02,1.8182
2009-11-03,4.4643
2009-11-04,2.5641
2009-11-05,0.4167
2009-11-06,-3.7344
2009-11-09,6.0345
2009-11-10,-2.439
2009-11-11,-2.9167
2009-11-12,1.2876
2009-11-13,1.6949
2009-11-16,-0.4167
2009-11-17,0.8368
2009-11-18,-2.4896
2009-11-19,-1.7021
2009-11-20,-2.1645
2009-11-23,-1.3274
2009-11-24,-1.3453
2009-11-25,1.3636
2009-11-27,-2.2422
2009-11-30,0.9174
2009-12-01,1.8182
2009-12-02,-1.7856999999999998
2009-12-03,-0.9091
2009-12-04,5.5046
2009-12-07,2.1739
2009-12-08,21.2766
2009-12-09,-2.4561
2009-12-10,-6.1151
2009-12-11,-5.364
2009-12-14,1.2146
2009-12-15,10.0
2009-12-16,-2.9091
2009-12-17,-2.1489
2009-12-18,5.2581
2009-12-21,-5.4545
