ticker,BTFL US Equity
2014-11-18,-24.5763
2014-11-19,-3.3708
2014-11-20,-15.1163
2014-11-21,9.589
2014-11-24,6.25
2014-11-25,-4.7059
2014-11-26,-0.6173
2014-11-28,11.8012
2014-12-01,3.3333
2014-12-02,11.828
2014-12-03,4.8077
2014-12-04,2.7523
2014-12-05,2.6786
2014-12-08,1.7391
2014-12-09,-0.8547
2014-12-10,1.7241
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,-3.3898
2014-12-16,-7.0175
2014-12-17,-8.4788
2014-12-18,-5.1669
2014-12-19,8.6957
2014-12-22,2.0
2014-12-23,23.5294
2014-12-24,2.3810000000000002
2014-12-26,4.6512
2014-12-29,6.6667
2014-12-30,2.0833
2014-12-31,2.0408
2015-01-02,-4.0
2015-01-05,4.1667
2015-01-06,0.0
2015-01-07,-4.0
2015-01-08,-6.25
2015-01-09,2.2222
2015-01-12,-8.6957
2015-01-13,4.881
2015-01-14,0.3405
2015-01-15,-2.1493
2015-01-16,-2.8902
2015-01-20,7.1429
2015-01-21,0.0
2015-01-22,-0.0278
2015-01-23,-4.4179
2015-01-26,5.0872
2015-01-27,-7.0539
2015-01-28,-14.2857
2015-01-29,11.0764
2015-01-30,-2.5008
2015-02-02,-15.3575
2015-02-03,-33.0303
2015-02-04,10.4072
2015-02-05,-1.6393
2015-02-06,29.1667
2015-02-09,3.2258
2015-02-10,-17.1875
2015-02-11,-11.3208
2015-02-12,-10.6383
2015-02-13,-14.2857
2015-02-17,0.0
2015-02-18,0.0
2015-02-19,-22.2222
2015-02-20,-7.1429
2015-02-23,-27.0192
2015-02-24,-15.6785
2015-02-25,-15.5469
2015-02-26,92.4144
2015-02-27,34.6154
2015-03-02,-2.8571
2015-03-03,-11.7647
2015-03-04,-6.6667
2015-03-05,21.4286
2015-03-06,7.3529
2015-03-09,-23.1164
2015-03-10,10.0668
2015-03-11,-9.2675
2015-03-12,8.0731
2015-03-13,2.3525
2015-03-16,6.4516
2015-03-17,0.0
2015-03-18,-15.1515
2015-03-19,17.8571
2015-03-20,27.2727
2015-03-23,-4.7619
2015-03-24,0.0
2015-03-25,-17.5625
2015-03-26,-10.235
2015-03-27,-18.9189
2015-03-30,-12.5
2015-03-31,-14.2857
2015-04-01,12.2222
2015-04-02,1.4851
2015-04-06,21.9512
2015-04-07,-12.0
2015-04-08,-4.5455
2015-04-09,-4.7619
2015-04-10,-0.125
2015-04-13,0.1252
2015-04-14,0.0
2015-04-15,0.0
2015-04-16,0.0
2015-04-17,0.0
2015-04-20,9.0
2015-04-21,13.7615
2015-04-22,4.7379
2015-04-23,-7.6035
2015-04-24,-0.9375
2015-04-27,-12.0925
2015-04-28,-0.4785
2015-04-29,-1.9231
2015-04-30,-1.9607999999999999
2015-05-01,5.0
2015-05-04,-4.7619
2015-05-05,-10.0
2015-05-06,0.4167
2015-05-07,5.1176
2015-05-08,-7.3684
2015-05-11,-7.8125
2015-05-12,10.9399
2015-05-13,-13.8889
2015-05-14,15.9677
2015-05-15,10.153
2015-05-18,-5.0505
2015-05-19,-4.0559
2015-05-20,6.4449
2015-05-21,-11.1328
2015-05-22,7.2527
2015-05-26,3.8251
2015-05-27,-3.2895
2015-05-28,-12.7891
2015-05-29,7.3323
2015-06-01,10.4651
2015-06-02,-8.0263
2015-06-03,-5.9371
2015-06-04,-2.6616
2015-06-05,9.375
2015-06-08,7.2857
2015-06-09,-13.0493
2015-06-10,-1.9908000000000001
2015-06-11,12.5
2015-06-12,-19.3056
2015-06-15,4.8193
2015-06-16,1.3136
2015-06-17,3.7277
2015-06-18,6.25
2015-06-19,3.5294
2015-06-22,1.1364
2015-06-23,0.0
2015-06-24,2.809
2015-06-25,3.8251
2015-06-26,-5.2632
2015-06-29,-10.9722
2015-06-30,8.7363
2015-07-01,8.6801
2015-07-02,-4.9505
2015-07-06,-8.75
2015-07-07,1.2177
2015-07-08,3.609
2015-07-09,-17.5617
2015-07-10,8.4507
2015-07-13,10.3896
2015-07-14,-5.7353
2015-07-15,-2.5741
2015-07-16,-3.9231
2015-07-17,2.6667
2015-07-20,5.3571
2015-07-21,-1.3867
2015-07-22,-8.5938
2015-07-23,-4.2735
2015-07-24,6.3393
2015-07-27,-4.618
2015-07-28,0.0
2015-07-29,5.6338
2015-07-30,0.0
2015-07-31,5.1667
2015-08-03,-4.9128
2015-08-04,-2.3333
2015-08-05,2.3891
2015-08-06,-4.6667
2015-08-07,2.3601
2015-08-10,0.0
2015-08-11,1.1102
2015-08-12,-1.1824
2015-08-13,0.0855
2015-08-14,9.3083
2015-08-17,-7.3438
2015-08-18,2.9511
2015-08-19,-1.7199
2015-08-20,0.0
2015-08-21,-2.4167
2015-08-24,-11.187
2015-08-25,7.6923
2015-08-26,-14.1071
2015-08-27,31.3929
2015-08-28,-11.1551
2015-08-31,0.0
2015-09-01,7.9252
2015-09-02,4.9505
2015-09-03,-11.9497
2015-09-04,0.0
2015-09-08,-12.857099999999999
2015-09-09,-1.6393
2015-09-10,3.125
2015-09-11,8.2828
2015-09-14,4.4776
2015-09-15,17.1429
2015-09-17,2.439
2015-09-18,-22.4702
2015-09-22,15.1631
2015-09-23,-6.6667
2015-09-24,-6.9643
2015-09-25,7.4856
2015-09-28,-0.1786
2015-09-29,-6.7979
2015-09-30,9.8848
2015-10-01,-2.0087
2015-10-02,1.2478
2015-10-05,2.1127
2015-10-06,-2.2414
2015-10-07,11.463799999999999
2015-10-08,0.0
2015-10-09,-14.6361
2015-10-12,11.0287
2015-10-13,-11.8531
2015-10-14,0.0
2015-10-15,0.1894
2015-10-16,5.8601
2015-10-19,-5.5357
2015-10-20,0.0
2015-10-21,0.0945
2015-10-22,-6.3267
2015-10-23,4.0323
2015-10-26,4.0698
2015-10-27,-0.1862
2015-10-29,-17.7239
2015-10-30,-49.5465
2015-11-02,-46.0674
2015-11-03,0.0
2015-11-04,-13.3333
2015-11-05,-38.4615
2015-11-06,-12.5
2015-11-09,-23.2143
2015-11-10,4.6512
2015-11-11,-8.8889
2015-11-12,-6.0976
2015-11-13,16.8831
2015-11-16,-4.4444
2015-11-17,0.0
2015-11-18,-29.0698
2015-11-19,-31.1475
2015-11-20,128.5714
2015-11-23,-39.5833
2015-11-24,-27.5862
2015-11-25,9.5238
2015-11-27,-13.0435
2015-11-30,25.0
2015-12-01,160.0
2015-12-02,-46.1538
2015-12-03,-11.4286
2015-12-04,-4.8387
2015-12-07,0.0
2015-12-08,0.0
2015-12-09,-18.6441
2015-12-10,22.9167
2015-12-11,-18.6441
2015-12-14,-20.8333
2015-12-15,5.2632
2015-12-16,45.0
2015-12-17,-34.4828
2015-12-18,10.526299999999999
2015-12-21,-19.0476
2015-12-22,17.647100000000002
2015-12-23,0.0
2015-12-24,-12.5
2015-12-28,5.7143
2015-12-29,21.6216
2015-12-30,-28.8889
2015-12-31,15.625
2016-01-04,0.0
2016-01-05,-5.4054
2016-01-06,5.7143
2016-01-07,-21.6216
2016-01-08,-6.8966
2016-01-11,-3.7037
2016-01-12,15.3846
2016-01-13,-26.6667
2016-01-14,22.7273
2016-01-15,-33.3333
2016-01-19,-11.1111
2016-01-20,0.0
2016-01-21,-18.75
2016-01-22,23.0769
2016-01-25,-18.75
2016-01-26,-15.3846
2016-01-27,18.1818
2016-01-28,-7.6923
2016-01-29,16.6667
2016-02-01,14.2857
2016-02-02,-25.0
2016-02-03,8.3333
2016-02-04,-7.6923
2016-02-05,-8.3333
2016-02-08,18.1818
2016-02-09,-23.0769
2016-02-10,10.0
2016-02-11,-9.0909
2016-02-12,-10.0
2016-02-16,22.2222
2016-02-17,0.0
2016-02-18,-9.0909
2016-02-19,40.0
2016-02-22,-21.4286
2016-02-23,27.2727
2016-02-24,-7.1429
2016-02-25,38.4615
2016-02-26,16.6667
2016-02-29,-23.8095
2016-03-01,12.5
2016-03-02,-22.2222
2016-03-03,14.2857
2016-03-04,-12.5
2016-03-07,-7.1429
2016-03-08,0.0
2016-03-09,-23.0769
2016-03-10,10.0
2016-03-11,-9.0909
2016-03-14,0.0
2016-03-15,10.0
2016-03-16,27.2727
2016-03-17,-21.4286
2016-03-18,0.0
2016-03-21,45.4545
2016-03-22,18.75
2016-03-23,-5.2632
2016-03-24,0.0
2016-03-28,-22.2222
2016-03-29,35.7143
2016-03-30,-15.7895
2016-03-31,37.5
2016-04-01,0.0
2016-04-04,-18.1818
2016-04-05,-22.2222
2016-04-06,35.7143
2016-04-07,-15.7895
2016-04-08,-12.5
2016-04-11,-28.5714
2016-04-12,-20.0
2016-04-13,0.0
2016-04-14,-25.0
2016-04-15,66.6667
2016-04-18,40.0
2016-04-19,-21.4286
2016-04-20,0.0
2016-04-21,-9.0909
2016-04-22,10.0
2016-04-25,0.0
2016-04-26,0.0
2016-04-27,-9.0909
2016-04-28,-20.0
2016-04-29,37.5
2016-05-02,0.0
2016-05-03,0.0
2016-05-04,-9.0909
2016-05-05,10.0
2016-05-06,-27.2727
2016-05-09,37.5
2016-05-10,0.0
2016-05-12,0.0
2016-05-13,-9.0909
2016-05-16,10.0
2016-05-17,-27.2727
2016-05-18,0.0
2016-05-19,0.0
2016-05-20,0.0
2016-05-23,-25.0
2016-05-24,0.0
2016-05-26,33.3333
2016-05-27,-25.0
2016-05-31,0.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,0.0
2016-06-06,-16.6667
2016-06-07,20.0
2016-06-08,33.3333
2016-06-09,-37.5
2016-06-13,0.0
2016-06-14,40.0
2016-06-15,-14.2857
2016-06-16,0.0
2016-06-17,0.0
2016-06-20,-16.6667
2016-06-21,20.0
2016-06-22,-16.6667
2016-06-23,20.0
2016-06-24,0.0
2016-06-27,33.3333
2016-06-28,-25.0
2016-06-29,0.0
2016-06-30,0.0
2016-07-06,-16.6667
2016-07-07,20.0
2016-07-08,-16.6667
2016-07-11,0.0
2016-07-12,0.0
2016-07-14,20.0
2016-07-15,0.0
2016-07-18,-16.6667
2016-07-19,60.0
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,25.0
2016-07-25,-40.0
2016-07-26,0.0
2016-07-27,66.6667
2016-07-28,-20.0
2016-07-29,0.0
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,-25.0
2016-08-04,0.0
2016-08-05,33.3333
2016-08-08,-37.5
2016-08-09,60.0
2016-08-10,-25.0
2016-08-11,33.3333
2016-08-12,-25.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,-16.6667
2016-09-09,20.0
2016-09-12,0.0
2016-09-13,-16.6667
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,20.0
2016-09-19,-16.6667
2016-09-21,20.0
2016-09-22,-16.6667
2016-09-23,20.0
2016-09-26,0.0
2016-09-27,-16.6667
2016-09-28,0.0
2016-09-29,20.0
2016-09-30,-16.6667
2016-10-03,20.0
2016-10-04,0.0
2016-10-05,-16.6667
2016-10-06,20.0
2016-10-07,-16.6667
2016-10-10,20.0
2016-10-11,0.0
2016-10-12,-16.6667
2016-10-13,20.0
2016-10-14,-16.6667
2016-10-17,0.0
2016-10-18,-40.0
2016-10-19,0.0
2016-10-20,0.0
2016-10-21,6.6667
2016-10-24,-6.25
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-02,0.0
2016-11-03,0.0
2016-11-04,66.6667
2016-11-07,100.0
2016-11-08,30.0
2016-11-09,46.1538
2016-11-10,26.3158
2016-11-11,-20.8333
2016-11-14,-47.3684
2016-11-15,0.0
2016-11-16,-20.0
2016-11-17,-25.0
2016-11-18,0.0
2016-11-21,33.3333
2016-11-22,-25.0
2016-11-23,0.0
2016-11-25,-16.6667
2016-11-28,60.0
2016-11-29,-25.0
2016-11-30,33.3333
2016-12-01,0.0
2016-12-02,-25.0
2016-12-05,-16.6667
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,20.0
2016-12-15,0.0
2016-12-16,-16.6667
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,20.0
2017-01-03,-16.6667
2017-01-04,20.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-09,-16.6667
2017-01-10,20.0
2017-01-11,0.0
2017-01-12,-16.6667
2017-01-13,20.0
2017-01-17,33.3333
2017-01-18,-25.0
2017-01-19,0.0
2017-01-20,0.0
2017-01-23,33.3333
2017-01-24,62.5
2017-01-25,-15.3846
2017-01-26,-9.0909
2017-01-27,-20.0
2017-01-30,37.5
2017-01-31,27.2727
2017-02-01,-7.1429
2017-02-02,7.6923
2017-02-03,-21.4286
2017-02-06,27.2727
2017-02-07,-7.1429
2017-02-08,-15.3846
2017-02-09,18.1818
2017-02-10,-15.3846
2017-02-13,0.0
2017-02-14,18.1818
2017-02-15,-15.3846
2017-02-16,18.1818
2017-02-17,23.0769
2017-02-21,12.5
2017-02-22,-11.1111
2017-02-23,12.5
2017-02-24,-22.2222
2017-02-27,14.2857
2017-02-28,-12.5
2017-03-01,14.2857
2017-03-02,-12.5
2017-03-03,-7.1429
2017-03-06,0.0
2017-03-07,-15.3846
2017-03-08,18.1818
2017-03-09,0.0
2017-03-10,0.0
2017-03-13,-15.3846
2017-03-14,0.0
2017-03-15,9.0909
2017-03-16,-16.6667
2017-03-17,30.0
2017-03-20,0.0
2017-03-21,-23.0769
2017-03-22,0.0
2017-03-23,10.0
2017-03-24,0.0
2017-03-27,18.1818
2017-03-28,0.0
2017-03-29,-15.3846
2017-03-30,18.1818
2017-03-31,-15.3846
2017-04-03,18.1818
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,-15.3846
2017-04-07,18.1818
2017-04-10,-15.3846
2017-04-11,18.1818
2017-04-12,-15.3846
2017-04-13,27.2727
2017-04-17,-21.4286
2017-04-18,27.2727
2017-04-19,0.0
2017-04-20,-21.4286
2017-04-21,18.1818
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,-15.3846
2017-04-28,18.1818
2017-05-01,-15.3846
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,0.0
2017-05-08,18.1818
2017-05-09,0.0
2017-05-10,-15.3846
2017-05-11,0.0
2017-05-12,18.1818
2017-05-15,-23.0769
2017-05-16,10.0
2017-05-17,-9.0909
2017-05-18,10.0
2017-05-19,-9.0909
2017-05-22,10.0
2017-05-23,-9.0909
2017-05-24,10.0
2017-05-25,18.1818
2017-05-26,0.0
2017-05-30,-15.3846
2017-05-31,-9.0909
2017-06-01,0.0
2017-06-02,10.0
2017-06-05,0.0
2017-06-06,-12.7273
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,0.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,16.6667
2017-06-15,0.0
2017-06-16,-14.2857
2017-06-19,16.6667
2017-06-20,-14.2857
2017-06-21,16.6667
2017-06-22,-28.5714
2017-06-23,20.0
2017-06-26,16.6667
2017-06-27,0.0
2017-06-28,-14.2857
2017-06-29,0.0
2017-06-30,-1.6667
2017-07-03,-6.7797
2017-07-05,-9.0909
2017-07-06,20.0
2017-07-07,-16.6667
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,20.0
2017-07-13,-16.6667
2017-07-14,20.0
2017-07-17,-0.1667
2017-07-18,-8.1803
2017-07-19,9.0909
2017-07-20,0.0
2017-07-21,0.0
2017-07-24,-16.6667
2017-07-25,20.0
2017-07-26,0.0
2017-07-27,-16.6667
2017-07-28,0.0
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,20.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,-16.6667
2017-08-11,10.0
2017-08-14,9.0909
2017-08-15,0.0
2017-08-16,-8.3333
2017-08-17,-9.0909
2017-08-18,0.0
2017-08-21,20.0
2017-08-22,-12.8333
2017-08-23,14.7228
2017-08-24,-16.6667
2017-08-25,20.0
2017-08-28,0.0
2017-08-29,-0.3333
2017-08-30,-33.1104
2017-08-31,0.0
2017-09-01,25.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,20.0
2017-09-08,-16.6667
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,20.0
2017-09-15,0.0
2017-09-18,-33.3333
2017-09-19,22.5
2017-09-20,-18.3673
2017-09-21,25.0
2017-09-22,-19.6
2017-09-25,-0.4975
2017-09-26,25.0
2017-09-27,0.0
2017-09-28,-20.0
2017-09-29,25.0
2017-10-02,-10.0
2017-10-03,-11.1111
2017-10-04,25.0
2017-10-05,-0.2
2017-10-06,0.0
2017-10-09,-19.8397
2017-10-10,20.0
2017-10-11,-16.6667
2017-10-12,0.0
2017-10-13,22.5
2017-10-16,-2.0408
2017-10-17,-16.6667
2017-10-18,12.5
2017-10-19,11.1111
2017-10-20,-20.0
2017-10-23,25.0
2017-10-24,-10.0
2017-10-25,11.1111
2017-10-26,-20.0
2017-10-27,25.0
2017-10-30,0.0
2017-10-31,-19.8
2017-11-01,24.6883
2017-11-02,20.0
2017-11-03,-16.6667
2017-11-06,-20.0
2017-11-07,25.0
2017-11-08,0.0
2017-11-09,-10.0
2017-11-10,0.0
2017-11-13,11.1111
2017-11-14,-20.0
2017-11-15,25.0
2017-11-16,-20.0
2017-11-17,25.0
2017-11-20,0.0
2017-11-21,-20.0
2017-11-22,25.0
2017-11-24,0.0
2017-11-27,-20.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,25.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,-20.0
2017-12-08,0.0
2017-12-11,25.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,-20.0
2017-12-15,25.0
2017-12-18,0.0
2017-12-19,-20.0
2017-12-20,-27.5
2017-12-21,37.931
2017-12-22,0.0
2017-12-26,20.0
2017-12-27,0.0
2017-12-28,-16.6667
2017-12-29,50.0
2018-01-02,-16.6667
2018-01-03,20.0
2018-01-04,0.0
2018-01-05,-16.6667
2018-01-08,80.0
2018-01-09,-11.1111
2018-01-10,-12.5
2018-01-11,0.0
2018-01-12,14.2857
2018-01-16,-25.0
2018-01-17,33.3333
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,-25.0
2018-01-23,31.6667
2018-01-24,0.0
2018-01-25,-11.3924
2018-01-26,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,-14.2857
2018-02-01,0.0
2018-02-02,16.6667
2018-02-05,-14.2857
2018-02-06,15.0
2018-02-07,-13.0435
2018-02-08,33.3333
2018-02-09,-12.5
2018-02-12,0.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,14.2857
2018-02-16,-12.5
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,-14.2857
2018-02-23,0.0
2018-02-26,16.6667
2018-02-27,-12.857099999999999
2018-02-28,-1.6393
2018-03-01,0.0
2018-03-02,16.6667
2018-03-05,-14.2857
2018-03-06,0.0
2018-03-07,16.6667
2018-03-08,-14.2857
2018-03-09,0.0
2018-03-12,16.6667
2018-03-13,-14.2857
2018-03-14,16.6667
2018-03-15,-28.5714
2018-03-16,10.0
2018-03-19,7.2727
2018-03-20,-1.6949
2018-03-21,3.4483
2018-03-23,-16.6667
2018-03-26,20.0
2018-03-27,-16.6667
2018-03-28,-4.0
2018-03-29,-16.6667
2018-04-02,22.5
2018-04-03,2.0408
2018-04-04,-2.0
2018-04-05,-18.3673
2018-04-06,25.0
2018-04-09,0.0
2018-04-10,-20.0
2018-04-11,0.0
2018-04-12,-12.5
2018-04-13,-14.2857
2018-04-16,60.0
2018-04-17,-16.6667
2018-04-18,25.0
2018-04-19,-20.0
2018-04-20,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,-25.0
2018-04-26,33.3333
2018-04-27,0.0
2018-04-30,10.0
2018-05-01,13.6364
2018-05-02,0.0
2018-05-03,-20.0
2018-05-04,0.0
2018-05-07,25.0
2018-05-08,0.0
2018-05-09,-20.0
2018-05-10,0.0
2018-05-11,25.0
2018-05-14,-20.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,25.0
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,0.0
2018-05-29,-20.0
2018-05-30,25.0
2018-05-31,-20.0
2018-06-01,0.0
2018-06-04,12.5
2018-06-05,11.1111
2018-06-06,0.0
2018-06-07,-20.0
2018-06-08,25.0
2018-06-11,0.0
2018-06-12,-20.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-18,25.0
2018-06-19,-10.0
2018-06-20,11.1111
2018-06-21,0.0
2018-06-22,-20.0
2018-06-25,25.0
2018-06-26,0.0
2018-06-27,-20.0
2018-06-28,0.0
2018-06-29,25.0
2018-07-02,0.0
2018-07-03,-20.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,-25.0
2018-07-12,66.6667
2018-07-13,-20.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,-25.0
2018-07-19,33.3333
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,-25.0
2018-07-25,0.0
2018-07-26,33.3333
2018-07-27,-25.0
2018-07-30,0.0
2018-07-31,66.6667
2018-08-01,-40.0
2018-08-02,16.6667
2018-08-06,42.8571
2018-08-07,0.0
2018-08-09,-20.0
2018-08-10,25.0
2018-08-13,0.0
2018-08-14,-20.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,25.0
2018-08-20,0.0
2018-08-21,-20.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,25.0
2018-08-27,0.0
2018-08-28,-20.0
2018-08-29,-25.0
2018-08-30,16.6667
2018-08-31,-14.2857
2018-09-04,33.3333
2018-09-05,25.0
2018-09-06,0.0
2018-09-07,-40.0
2018-09-10,33.3333
2018-09-11,25.0
2018-09-12,-40.0
2018-09-13,33.3333
2018-09-14,-25.0
2018-09-17,0.0
2018-09-18,33.3333
2018-09-19,-25.0
2018-09-20,33.3333
2018-09-21,-25.0
2018-09-24,33.3333
2018-09-25,-25.0
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,0.0
2018-10-01,33.3333
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-08,0.0
2018-10-09,-25.0
2018-10-11,0.0
2018-10-12,33.3333
2018-10-15,-25.0
2018-10-16,33.3333
2018-10-17,0.0
2018-10-18,-25.0
2018-10-19,0.0
2018-10-22,0.0
2018-10-23,33.3333
2018-10-24,-25.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-29,0.0
2018-10-30,33.3333
2018-10-31,0.0
2018-11-01,-25.0
2018-11-02,33.3333
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,-12.5
2018-11-09,0.0
2018-11-12,-14.2857
2018-11-13,-33.3333
2018-11-14,50.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-26,-33.3333
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,50.0
2018-11-30,-33.3333
2018-12-03,50.0
2018-12-04,0.0
2018-12-06,0.0
2018-12-07,33.3333
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,-37.5
2018-12-13,0.0
2018-12-14,-20.0
2018-12-17,0.0
2018-12-18,50.0
2018-12-19,33.3333
2018-12-20,-50.0
2018-12-21,50.0
2018-12-24,0.0
2018-12-26,0.0
2018-12-27,-33.3333
2018-12-28,50.0
2018-12-31,-33.3333
2019-01-02,0.0
2019-01-03,50.0
2019-01-04,-16.6667
2019-01-07,20.0
2019-01-08,-16.6667
2019-01-09,20.0
2019-01-14,0.0
2019-01-15,0.0
2019-01-16,0.0
2019-01-17,-16.6667
2019-01-18,20.0
2019-01-22,-33.3333
2019-01-23,50.0
2019-01-24,0.0
2019-01-25,0.0
2019-01-28,-33.3333
2019-01-29,0.0
2019-01-30,0.0
2019-01-31,0.0
2019-02-01,0.0
2019-02-04,100.0
2019-02-05,-25.0
2019-02-06,0.0
2019-02-07,33.3333
2019-02-08,-12.5
2019-02-11,-14.2857
2019-02-12,33.3333
2019-02-13,-47.5
2019-02-14,90.4762
2019-02-15,0.0
2019-02-19,0.0
2019-02-20,0.0
2019-02-21,-25.0
2019-02-22,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,-33.3333
2019-03-01,100.0
2019-03-04,-50.0
2019-03-05,50.0
2019-03-06,-33.3333
2019-03-07,50.0
2019-03-08,0.0
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,33.3333
2019-03-15,-23.75
2019-03-18,31.1475
2019-03-19,0.0
