ticker,RARE US Equity
2014-06-24,1.4965
2014-06-25,0.088
2014-06-26,-1.737
2014-06-27,0.1343
2014-06-30,0.3128
2014-07-01,6.7053
2014-07-02,3.4864
2014-07-03,1.4928
2014-07-07,-6.8575
2014-07-08,-11.6517
2014-07-09,-3.3816
2014-07-10,0.925
2014-07-11,6.4404
2014-07-14,2.0479
2014-07-15,-4.2417
2014-07-16,2.2386
2014-07-17,-7.0813
2014-07-18,7.7964
2014-07-21,0.5581
2014-07-22,-0.6244
2014-07-23,0.1862
2014-07-24,0.511
2014-07-25,-0.3698
2014-07-28,-5.6599
2014-07-29,2.09
2014-07-30,5.395
2014-07-31,-0.1371
2014-08-01,-2.1968
2014-08-04,6.8086
2014-08-05,6.2432
2014-08-06,3.0928
2014-08-07,-1.7
2014-08-08,0.6918
2014-08-11,-0.687
2014-08-12,2.6246
2014-08-13,5.9675
2014-08-14,0.8419
2014-08-15,0.2041
2014-08-18,3.703
2014-08-19,-0.2321
2014-08-20,0.2684
2014-08-21,-5.1401
2014-08-22,-1.5615999999999999
2014-08-25,1.9304000000000001
2014-08-26,-1.1251
2014-08-27,0.3793
2014-08-28,1.7759
2014-08-29,-0.9467
2014-09-02,0.0937
2014-09-03,4.2876
2014-09-04,0.6463
2014-09-05,-3.2108
2014-09-08,0.8846
2014-09-09,0.6028
2014-09-10,5.4295
2014-09-11,-0.6717
2014-09-12,0.0867
2014-09-15,-1.8971
2014-09-16,-0.5033
2014-09-17,-0.6745
2014-09-18,-0.4825
2014-09-19,-1.7418
2014-09-22,-0.9686
2014-09-23,2.3621
2014-09-24,2.1453
2014-09-25,-0.9884
2014-09-26,1.9607999999999999
2014-09-29,4.493
2014-09-30,-5.3037
2014-10-01,-2.9505
2014-10-02,2.0572
2014-10-03,2.1762
2014-10-06,1.2919
2014-10-07,-7.394
2014-10-08,-0.8003
2014-10-09,-3.7148
2014-10-10,-2.767
2014-10-13,-5.3707
2014-10-14,-5.7391
2014-10-15,8.47
2014-10-16,0.4971
2014-10-17,-3.4213
2014-10-20,-2.006
2014-10-21,2.7875
2014-10-22,-3.7288
2014-10-23,9.441
2014-10-24,0.9853
2014-10-27,-1.8519
2014-10-28,1.4405000000000001
2014-10-29,-0.2
2014-10-30,-1.1423
2014-10-31,-4.703
2014-11-03,-4.7011
2014-11-04,-0.4911
2014-11-05,0.0224
2014-11-06,0.6055
2014-11-07,-0.3344
2014-11-10,-7.9401
2014-11-11,4.0816
2014-11-12,3.3147
2014-11-13,-1.4234
2014-11-14,-3.9422
2014-11-17,-0.5727
2014-11-18,6.9354
2014-11-19,-0.1346
2014-11-20,0.382
2014-11-21,-1.2984
2014-11-24,1.8598
2014-11-25,-3.5181
2014-11-26,3.9465
2014-11-28,-3.2194
2014-12-01,-5.07
2014-12-02,2.8275
2014-12-03,1.2221
2014-12-04,-6.3153
2014-12-05,0.0
2014-12-08,0.4213
2014-12-09,0.9378
2014-12-10,-3.3007
2014-12-11,-1.1631
2014-12-12,6.1141
2014-12-15,-4.1466
2014-12-16,2.2384
2014-12-17,8.9053
2014-12-18,5.3761
2014-12-19,3.7085
2014-12-22,1.8396
2014-12-23,-7.1849
2014-12-24,-1.2246
2014-12-26,-2.4574
2014-12-29,-1.044
2014-12-30,1.0092
2014-12-31,-0.3633
2015-01-02,5.7429
2015-01-05,2.3707
2015-01-06,-0.8421
2015-01-07,3.2909
2015-01-08,6.6804
2015-01-09,4.1618
2015-01-12,3.2371
2015-01-13,-4.4616
2015-01-14,1.2566
2015-01-15,-5.9641
2015-01-16,4.9045
2015-01-20,-0.6384
2015-01-21,-4.9698
2015-01-22,3.1418
2015-01-23,0.6555
2015-01-26,11.4921
2015-01-27,-1.2025000000000001
2015-01-28,-2.4344
2015-01-29,3.3684
2015-01-30,0.1724
2015-02-02,-2.3407999999999998
2015-02-03,1.4804
2015-02-04,-4.0813
2015-02-05,-0.4345
2015-02-06,-2.8914
2015-02-09,-1.6667
2015-02-10,2.171
2015-02-11,-1.1929
2015-02-12,1.8298
2015-02-13,0.2223
2015-02-17,0.7024
2015-02-18,1.7805
2015-02-19,-0.1262
2015-02-20,0.3431
2015-02-23,0.2159
2015-02-24,-3.7709
2015-02-25,4.0306
2015-02-26,1.2018
2015-02-27,-3.8106999999999998
2015-03-02,5.749
2015-03-03,-2.8925
2015-03-04,1.8660999999999999
2015-03-05,4.3157
2015-03-06,0.0507
2015-03-09,-3.4768
2015-03-10,-0.9967
2015-03-11,-0.0706
2015-03-12,0.4419
2015-03-13,0.7039
2015-03-16,2.9879
2015-03-17,5.548
2015-03-18,-2.0736
2015-03-19,3.2337
2015-03-20,-1.3197999999999999
2015-03-23,-3.3838
2015-03-24,-2.6518
2015-03-25,-2.981
2015-03-26,-4.344
2015-03-27,4.412
2015-03-30,7.7617
2015-03-31,1.8704
2015-04-01,-1.1274
2015-04-02,1.3194
2015-04-06,-5.4662
2015-04-07,-0.5442
2015-04-08,2.5137
2015-04-09,0.2002
2015-04-10,3.446
2015-04-13,1.223
2015-04-14,0.2385
2015-04-15,1.935
2015-04-16,1.1358
2015-04-17,-3.1538
2015-04-20,-0.5719
2015-04-21,2.6042
2015-04-22,4.2666
2015-04-23,2.8973
2015-04-24,1.0885
2015-04-27,-8.2699
2015-04-28,-6.8712
2015-04-29,0.0336
2015-04-30,-5.1915
2015-05-01,6.0074
2015-05-04,3.0926
2015-05-05,1.5567
2015-05-06,2.9858000000000002
2015-05-07,-4.031
2015-05-08,1.7771
2015-05-11,6.6984
2015-05-12,7.5126
2015-05-13,2.0617
2015-05-14,2.359
2015-05-15,5.0861
2015-05-18,2.609
2015-05-19,2.3707
2015-05-20,1.4159
2015-05-21,0.4378
2015-05-22,-2.0733
2015-05-26,-0.5894
2015-05-27,4.9613
2015-05-28,1.5218
2015-05-29,-1.2037
2015-06-01,-0.4023
2015-06-02,6.8205
2015-06-03,-1.0156
2015-06-04,-5.0098
2015-06-05,2.5394
2015-06-08,-0.5267
2015-06-09,0.3154
2015-06-10,0.6401
2015-06-11,-2.1201
2015-06-12,0.627
2015-06-15,0.4418
2015-06-16,3.8913
2015-06-17,3.1376
2015-06-18,3.0
2015-06-19,2.8002000000000002
2015-06-22,2.366
2015-06-23,0.7187
2015-06-24,-3.288
2015-06-25,-0.4686
2015-06-26,3.3357
2015-06-29,-4.5754
2015-06-30,4.0126
2015-07-01,1.4357
2015-07-02,-1.1073
2015-07-06,-0.0097
2015-07-07,1.6358000000000001
2015-07-08,-5.1350999999999996
2015-07-09,13.7649
2015-07-10,3.8083
2015-07-13,1.7359
2015-07-14,6.5563
2015-07-15,-0.4496
2015-07-16,-1.0539
2015-07-17,6.3506
2015-07-20,0.9714
2015-07-21,-4.3926
2015-07-22,2.8939
2015-07-23,1.1144
2015-07-24,-1.5145
2015-07-27,-10.8861
2015-07-28,3.0241
2015-07-29,-3.4494
2015-07-30,-0.5325
2015-07-31,4.412
2015-08-03,-2.6214
2015-08-04,-1.1124
2015-08-05,3.2804
2015-08-06,-6.4854
2015-08-07,-2.5162
2015-08-10,3.8763
2015-08-11,-1.7473
2015-08-12,2.6988
2015-08-13,-2.2798
2015-08-14,-1.5939
2015-08-17,3.7644
2015-08-18,-2.6685
2015-08-19,4.8204
2015-08-20,-7.5904
2015-08-21,-4.8469
2015-08-24,-9.0989
2015-08-25,6.1812
2015-08-26,8.168
2015-08-27,0.6518
2015-08-28,4.9306
2015-08-31,-1.5957
2015-09-01,-0.4838
2015-09-02,9.5517
2015-09-03,-4.4704
2015-09-04,0.0344
2015-09-08,7.3437
2015-09-09,-3.0441
2015-09-10,-0.3718
2015-09-11,0.9371
2015-09-14,0.9202
2015-09-15,0.749
2015-09-16,0.7758
2015-09-17,5.4206
2015-09-18,-1.1865999999999999
2015-09-21,-13.9404
2015-09-22,-3.7298999999999998
2015-09-23,-1.1335
2015-09-24,-4.4451
2015-09-25,-7.4449
2015-09-28,-6.6093
2015-09-29,-1.4564
2015-09-30,11.1996
2015-10-01,2.7723
2015-10-02,5.7688
2015-10-05,-4.4799
2015-10-06,-5.88
2015-10-07,1.2218
2015-10-08,-7.7674
2015-10-09,3.2207
2015-10-12,-0.8931
2015-10-13,-8.2323
2015-10-14,-1.6487
2015-10-15,4.5852
2015-10-16,2.31
2015-10-19,2.4536
2015-10-20,-3.5979
2015-10-21,1.4929000000000001
2015-10-22,4.2519
2015-10-23,6.8673
2015-10-26,0.3404
2015-10-27,4.081
2015-10-28,4.8889
2015-10-29,-5.725
2015-10-30,-0.7691
2015-11-02,10.3473
2015-11-03,0.0274
2015-11-04,-0.994
2015-11-05,-5.0935
2015-11-06,0.6793
2015-11-09,-1.3592
2015-11-10,-4.7884
2015-11-11,-1.1188
2015-11-12,-1.6919
2015-11-13,1.0453
2015-11-16,0.721
2015-11-17,3.683
2015-11-18,3.8223000000000003
2015-11-19,-5.8308
2015-11-20,-3.8788
2015-11-23,5.1427
2015-11-24,-4.3443
2015-11-25,0.4976
2015-11-27,6.2046
2015-11-30,-2.4797000000000002
2015-12-01,4.0989
2015-12-02,-3.8105
2015-12-03,-2.6003
2015-12-04,4.5782
2015-12-07,-2.4032999999999998
2015-12-08,6.6108
2015-12-09,-1.5814
2015-12-10,-1.8502
2015-12-11,-2.5895
2015-12-14,3.7991
2015-12-15,3.4246
2015-12-16,5.7211
2015-12-17,-0.9513
2015-12-18,-0.453
2015-12-21,2.9943999999999997
2015-12-22,-0.053
2015-12-23,1.0698
2015-12-24,-0.4112
2015-12-28,-0.5095
2015-12-29,2.5958
2015-12-30,-2.7281
2015-12-31,-0.752
2016-01-04,-9.1995
2016-01-05,-2.8765
2016-01-06,-4.953
2016-01-07,-1.0635
2016-01-08,-7.0837
2016-01-11,-7.2767
2016-01-12,7.9351
2016-01-13,-11.201
2016-01-14,7.1336
2016-01-15,-3.2442
2016-01-19,-10.1846
2016-01-20,9.0045
2016-01-21,-4.1688
2016-01-22,0.9102
2016-01-25,1.9897
2016-01-26,-4.1878
2016-01-27,-11.9995
2016-01-28,-5.7998
2016-01-29,-8.0563
2016-02-01,10.4363
2016-02-02,-1.9836
2016-02-03,-3.817
2016-02-04,-7.1844
2016-02-05,-0.7556
2016-02-08,-5.8124
2016-02-09,1.8138999999999998
2016-02-10,3.0984
2016-02-11,0.3757
2016-02-12,2.4888
2016-02-16,5.6965
2016-02-17,6.236
2016-02-18,-1.5935000000000001
2016-02-19,4.5440000000000005
2016-02-22,0.7112
2016-02-23,-4.5355
2016-02-24,3.1399
2016-02-25,-3.0124
2016-02-26,2.3829000000000002
2016-02-29,-2.1027
2016-03-01,6.083
2016-03-02,4.7604
2016-03-03,-6.4916
2016-03-04,-1.0098
2016-03-07,4.9091000000000005
2016-03-08,-5.9556000000000004
2016-03-09,-5.315
2016-03-10,-6.2447
2016-03-11,9.1902
2016-03-14,-2.1667
2016-03-15,-6.7632
2016-03-16,-2.3753
2016-03-17,1.5909
2016-03-18,3.7583
2016-03-21,2.4325
2016-03-22,8.199
2016-03-23,-5.7994
2016-03-24,0.3741
2016-03-28,-3.7445
2016-03-29,4.0838
2016-03-30,-3.0949
2016-03-31,10.4887
2016-04-01,4.9755
2016-04-04,1.7454
2016-04-05,0.0
2016-04-06,8.7104
2016-04-07,-4.5844000000000005
2016-04-08,0.7271
2016-04-11,-5.1946
2016-04-12,3.3891
2016-04-13,3.0181
2016-04-14,-0.5607
2016-04-15,-0.1269
2016-04-18,4.0226
2016-04-19,-5.2103
2016-04-20,0.9304
2016-04-21,6.9494
2016-04-22,0.8089
2016-04-25,-3.7227
2016-04-26,-3.1562
2016-04-27,-1.8340999999999998
2016-04-28,-2.2708
2016-04-29,-0.5588
2016-05-02,2.7211
2016-05-03,-5.6147
2016-05-04,-3.7675
2016-05-05,-1.0144
2016-05-06,1.1369
2016-05-09,1.8999000000000001
2016-05-10,-1.2585
2016-05-11,-6.4831
2016-05-12,-1.4639
2016-05-13,1.1954
2016-05-16,0.3881
2016-05-17,-1.0254
2016-05-18,7.303
2016-05-19,-2.7224
2016-05-20,4.149
2016-05-23,1.8435000000000001
2016-05-24,4.74
2016-05-25,0.454
2016-05-26,1.3705
2016-05-27,-1.3807
2016-05-31,6.6064
2016-06-01,-3.461
2016-06-02,4.4211
2016-06-03,-5.6453
2016-06-06,4.9187
2016-06-07,-3.8108
2016-06-08,1.5819
2016-06-09,-7.6178
2016-06-10,-6.4844
2016-06-13,-2.5495
2016-06-14,1.6497000000000002
2016-06-15,2.6885
2016-06-16,-4.5977
2016-06-17,-7.9818999999999996
2016-06-20,-0.8911
2016-06-21,-4.5321
2016-06-22,0.7111
2016-06-23,-0.8588
2016-06-24,-5.3513
2016-06-27,-3.8845
2016-06-28,7.3424
2016-06-29,-1.9318
2016-06-30,-1.6884000000000001
2016-07-01,5.7248
2016-07-05,-3.3262
2016-07-06,3.5407
2016-07-07,1.4297
2016-07-08,1.619
2016-07-11,-0.881
2016-07-12,2.8744
2016-07-13,-6.5257
2016-07-14,-2.5762
2016-07-15,7.3274
2016-07-18,0.6771
2016-07-19,-5.567
2016-07-20,4.3917
2016-07-21,-0.8528
2016-07-22,2.695
2016-07-25,0.912
2016-07-26,5.4777000000000005
2016-07-27,7.4139
2016-07-28,-0.6837
2016-07-29,3.7207
2016-08-01,0.3951
2016-08-02,-0.3148
2016-08-03,2.7001
2016-08-04,-1.23
2016-08-05,3.3624
2016-08-08,-1.5813000000000001
2016-08-09,-0.5815
2016-08-10,-2.6012
2016-08-11,8.012
2016-08-12,-2.6481
2016-08-15,1.5779999999999998
2016-08-16,-2.8555
2016-08-17,-0.8986
2016-08-18,1.1833
2016-08-19,0.243
2016-08-22,3.1818
2016-08-23,1.8502
2016-08-24,-7.5836
2016-08-25,-1.4041000000000001
2016-08-26,3.6391999999999998
2016-08-29,-0.7328
2016-08-30,2.753
2016-08-31,-1.3321
2016-09-01,0.5385
2016-09-02,-1.7276
2016-09-06,3.4546
2016-09-07,0.9647
2016-09-08,2.3813
2016-09-09,-4.6518
2016-09-12,7.4989
2016-09-13,-2.1151
2016-09-14,3.2198
2016-09-15,2.856
2016-09-16,3.9493
2016-09-19,-0.7002
2016-09-20,-0.8227
2016-09-21,-2.844
2016-09-22,0.3524
2016-09-23,-1.9581
2016-09-26,-1.8595000000000002
2016-09-27,2.0912
2016-09-28,-1.6221999999999999
2016-09-29,-4.1643
2016-09-30,3.4412
2016-10-03,-0.1269
2016-10-04,-1.1574
2016-10-05,4.0268
2016-10-06,-4.2416
2016-10-07,1.5482
2016-10-10,2.9362
2016-10-11,-3.9495
2016-10-12,-6.4677
2016-10-13,1.0227
2016-10-14,-6.9658999999999995
2016-10-17,-1.3317999999999999
2016-10-18,2.2881
2016-10-19,-0.9495
2016-10-20,8.221
2016-10-21,-0.3153
2016-10-24,-0.6476
2016-10-25,-4.4263
2016-10-26,0.1269
2016-10-27,-0.5703
2016-10-28,-0.239
2016-10-31,-5.7969
2016-11-01,2.0851
2016-11-02,-3.6201
2016-11-03,-9.2006
2016-11-04,4.8387
2016-11-07,5.9548
2016-11-08,4.4927
2016-11-09,17.247
2016-11-10,9.7602
2016-11-11,4.2429
2016-11-14,-0.39
2016-11-15,-0.3793
2016-11-16,-4.4087
2016-11-17,4.5992
2016-11-18,1.5967
2016-11-21,2.3453
2016-11-22,-4.6185
2016-11-23,6.2663
2016-11-25,1.0838
2016-11-28,-5.8451
2016-11-29,3.0856
2016-11-30,-7.008
2016-12-01,-4.5983
2016-12-02,-0.1874
2016-12-05,3.0584
2016-12-06,0.1171
2016-12-07,-7.2673
2016-12-08,0.8832
2016-12-09,-1.6954
2016-12-12,-0.212
2016-12-13,-1.53
2016-12-14,1.3955
2016-12-15,2.6390000000000002
2016-12-16,-0.1244
2016-12-19,-1.2595
2016-12-20,2.2568
2016-12-21,-1.0007
2016-12-22,-1.3016
2016-12-23,3.5213
2016-12-27,0.0949
2016-12-28,-3.5743
2016-12-29,-1.4883
2016-12-30,0.2138
2017-01-03,-0.4836
2017-01-04,7.8319
2017-01-05,1.2194
2017-01-06,0.7856
2017-01-09,-2.8583
2017-01-10,-1.2304
2017-01-11,-3.7237999999999998
2017-01-12,2.6301
2017-01-13,0.0548
2017-01-17,-5.2322
2017-01-18,2.2547
2017-01-19,-1.258
2017-01-20,-1.6604999999999999
2017-01-23,-0.4512
2017-01-24,2.4199
2017-01-25,-0.2641
2017-01-26,-1.7177
2017-01-27,0.7137
2017-01-30,-1.9523000000000001
2017-01-31,10.6342
2017-02-01,-0.0133
2017-02-02,-1.4933
2017-02-03,0.3113
2017-02-06,-0.1619
2017-02-07,-1.4597
2017-02-08,-2.0985
2017-02-09,3.1942
2017-02-10,0.3258
2017-02-13,1.1773
2017-02-14,1.966
2017-02-15,0.6821
2017-02-16,0.0782
2017-02-17,0.1172
2017-02-21,0.013
2017-02-22,1.6381000000000001
2017-02-23,-1.6627999999999998
2017-02-24,0.7674
2017-02-27,9.9264
2017-02-28,-0.0939
2017-03-01,4.3724
2017-03-02,-3.7613
2017-03-03,3.2647
2017-03-06,-0.6119
2017-03-07,-2.9187
2017-03-08,0.7399
2017-03-09,0.5829
2017-03-10,-0.3593
2017-03-13,-2.0356
2017-03-14,0.2019
2017-03-15,4.4081
2017-03-16,-2.8884
2017-03-17,-1.1161
2017-03-20,0.5437
2017-03-21,-8.6399
2017-03-22,0.8235
2017-03-23,-8.1291
2017-03-24,-2.3198
2017-03-27,-0.4835
2017-03-28,-3.3152
2017-03-29,-1.3893
2017-03-30,0.8693
2017-03-31,0.7132
2017-04-03,-4.5441
2017-04-04,0.4173
2017-04-05,-5.0177
2017-04-06,-5.0559
2017-04-07,0.4096
2017-04-10,-2.2438
2017-04-11,0.313
2017-04-12,-0.052
2017-04-13,4.5439
2017-04-17,1.9409
2017-04-18,-2.2295
2017-04-19,1.3482
2017-04-20,1.8887
2017-04-21,-2.3694
2017-04-24,1.2217
2017-04-25,6.0512
2017-04-26,1.0151
2017-04-27,-1.7357
2017-04-28,-0.2324
2017-05-01,-1.5064
2017-05-02,-3.8158
2017-05-03,-1.7869000000000002
2017-05-04,2.1866
2017-05-05,-0.2287
2017-05-08,-1.6208
2017-05-09,2.1468
2017-05-10,-3.2421
2017-05-11,-2.8624
2017-05-12,0.4507
2017-05-15,1.5703
2017-05-16,0.8835
2017-05-17,-1.802
2017-05-18,1.2005
2017-05-19,-2.6097
2017-05-22,-0.1566
2017-05-23,0.2963
2017-05-24,4.2745
2017-05-25,-2.4829
2017-05-26,-4.46
2017-05-30,-5.1869
2017-05-31,1.5846
2017-06-01,5.1253
2017-06-02,0.4063
2017-06-05,-1.0732
2017-06-06,1.8495
2017-06-07,-2.6017
2017-06-08,2.0617
2017-06-09,0.6675
2017-06-12,-4.432
2017-06-13,7.1207
2017-06-14,5.2156
2017-06-15,0.1944
2017-06-16,1.0186
2017-06-19,2.2247
2017-06-20,-0.7672
2017-06-21,4.7649
2017-06-22,-1.1145
2017-06-23,1.1575
2017-06-26,-1.7013
2017-06-27,-7.168
2017-06-28,4.0917
2017-06-29,-1.9179
2017-06-30,0.3717
2017-07-03,2.7371
2017-07-05,4.5604
2017-07-06,-5.1559
2017-07-07,1.0114
2017-07-10,-3.8173
2017-07-11,3.7085
2017-07-12,-0.5332
2017-07-13,2.2233
2017-07-14,-0.725
2017-07-17,2.9988
2017-07-18,0.8146
2017-07-19,1.8405
2017-07-20,4.305
2017-07-21,-1.31
2017-07-24,2.1838
2017-07-25,-1.0476
2017-07-26,-0.0141
2017-07-27,-4.3626
2017-07-28,-1.1072
2017-07-31,-1.0001
2017-08-01,-4.4934
2017-08-02,-1.1841
2017-08-03,0.0
2017-08-04,1.1344
2017-08-07,1.2164
2017-08-08,0.1093
2017-08-09,-2.1204
2017-08-10,-4.237
2017-08-11,-1.1311
2017-08-14,2.2712
2017-08-15,0.3126
2017-08-16,0.5904
2017-08-17,-5.5266
2017-08-18,-2.4849
2017-08-21,0.7078
2017-08-22,3.4089
2017-08-23,-13.305
2017-08-24,0.8036
2017-08-25,-0.0583
2017-08-28,3.1128
2017-08-29,2.5472
2017-08-30,3.4775
2017-08-31,1.458
2017-09-01,-1.2969
2017-09-05,-3.196
2017-09-06,-3.1915
2017-09-07,-5.2671
2017-09-08,-0.08
2017-09-11,1.1009
2017-09-12,-0.4752
2017-09-13,-0.9548
2017-09-14,7.2103
2017-09-15,3.4657
2017-09-18,-4.0558
2017-09-19,-2.057
2017-09-20,1.4066
2017-09-21,-0.209
2017-09-22,-0.6855
2017-09-25,1.7063000000000001
2017-09-26,-1.4325999999999999
2017-09-27,1.3769
2017-09-28,1.8298
2017-09-29,-1.3338
2017-10-02,7.623
2017-10-03,-0.977
2017-10-04,-0.2995
2017-10-05,-1.3783
2017-10-06,-2.6877
2017-10-09,-0.9206
2017-10-10,0.3717
2017-10-11,1.6478000000000002
2017-10-12,-0.8015
2017-10-13,-0.9365
2017-10-16,1.0565
2017-10-17,-1.9442
2017-10-18,-1.9266999999999999
2017-10-19,-1.7547000000000001
2017-10-20,0.0
2017-10-23,-2.1549
2017-10-24,-1.4285999999999999
2017-10-25,-4.066
2017-10-26,-3.6928
2017-10-27,1.3508
2017-10-30,-2.859
2017-10-31,1.9916
2017-11-01,4.1224
2017-11-02,0.5418
2017-11-03,2.6528
2017-11-06,-4.684
2017-11-07,-3.6645
2017-11-08,-0.4178
2017-11-09,2.1418
2017-11-10,2.4859
2017-11-13,2.6577
2017-11-14,-6.4105
2017-11-15,3.8858
2017-11-16,1.9019
2017-11-17,-0.2281
2017-11-20,-0.5612
2017-11-21,0.6062
2017-11-22,1.6829
2017-11-24,-0.0613
2017-11-27,-2.9851
2017-11-28,-1.9388999999999998
2017-11-29,2.6435
2017-11-30,5.7161
2017-12-01,2.3965
2017-12-04,0.1161
2017-12-05,-3.4776
2017-12-06,-2.3619
2017-12-07,-5.3506
2017-12-08,-1.2995
2017-12-11,-0.7242
2017-12-12,-1.6136
2017-12-13,1.5276999999999998
2017-12-14,-2.5891
2017-12-15,1.4993
2017-12-18,-2.5515
2017-12-19,7.051
2017-12-20,2.8964
2017-12-21,-0.0209
2017-12-22,0.1668
2017-12-26,0.583
2017-12-27,-1.4904
2017-12-28,-1.3028
2017-12-29,-1.2561
2018-01-02,6.2743
2018-01-03,2.0694
2018-01-04,1.3715
2018-01-05,-0.3725
2018-01-08,-5.0581
2018-01-09,1.7206000000000001
2018-01-10,-0.0204
2018-01-11,-1.8141
2018-01-12,-0.7681
2018-01-16,-4.1632
2018-01-17,4.2785
2018-01-18,-1.0885
2018-01-19,4.0423
2018-01-22,8.6046
2018-01-23,8.8968
2018-01-24,0.6536
2018-01-25,-1.0424
2018-01-26,-1.8477000000000001
2018-01-29,0.3871
2018-01-30,-3.6102
2018-01-31,-3.0
2018-02-01,-3.8988
2018-02-02,-4.3105
2018-02-05,-2.5479000000000003
2018-02-06,0.2092
2018-02-07,-1.795
2018-02-08,-5.7811
2018-02-09,0.3158
2018-02-12,-0.2024
2018-02-13,0.6084
2018-02-14,6.6741
2018-02-15,-0.2309
2018-02-16,-0.8418
2018-02-20,2.2496
2018-02-21,-3.8813
2018-02-22,2.8935
2018-02-23,0.4407
2018-02-26,4.3251
2018-02-27,-2.5436
2018-02-28,-1.7468
2018-03-01,1.2968
2018-03-02,4.46
2018-03-05,4.3289
2018-03-06,-0.2274
2018-03-07,0.3038
2018-03-08,0.1893
2018-03-09,1.6629
2018-03-12,0.0
2018-03-13,1.171
2018-03-14,-0.0551
2018-03-15,-2.9044
2018-03-16,-2.9534000000000002
2018-03-19,-2.0679
2018-03-20,1.3347
2018-03-21,2.8701
2018-03-22,-1.8536000000000001
2018-03-23,-2.648
2018-03-26,4.4
2018-03-27,-5.3448
2018-03-28,1.9632
2018-03-29,1.2107999999999999
2018-04-02,-3.1575
2018-04-03,2.7542
2018-04-04,3.0351
2018-04-05,-2.7161
2018-04-06,-4.5615
2018-04-09,4.4705
2018-04-10,3.8651
2018-04-11,0.5126
2018-04-12,3.7779
2018-04-13,-3.3127
2018-04-16,1.3178
2018-04-17,1.5979
2018-04-18,0.4206
2018-04-19,-1.8940000000000001
2018-04-20,0.724
2018-04-23,-0.9583
2018-04-24,-2.1027
2018-04-25,-2.1289
2018-04-26,-0.5244
2018-04-27,1.4252
2018-04-30,-2.1367
2018-05-01,3.0881
2018-05-02,1.7936
2018-05-03,-1.2933
2018-05-04,3.4941
2018-05-07,6.3486
2018-05-08,-0.2761
2018-05-09,2.7682
2018-05-10,0.6061
2018-05-11,7.2959
2018-05-14,0.3743
2018-05-15,-2.5948
2018-05-16,1.9939
2018-05-17,0.3754
2018-05-18,2.7267
2018-05-21,-1.7290999999999999
2018-05-22,-0.9415
2018-05-23,1.7450999999999999
2018-05-24,-1.2251
2018-05-25,4.3566
2018-05-29,2.7336
2018-05-30,4.5698
2018-05-31,1.2308
2018-06-01,0.724
2018-06-04,0.0949
2018-06-05,-0.9892
2018-06-06,6.1722
2018-06-07,3.4287
2018-06-08,-1.1092
2018-06-11,0.5797
2018-06-12,-1.8544
2018-06-13,-0.3064
2018-06-14,4.4436
2018-06-15,1.4223
2018-06-18,-4.4729
2018-06-19,2.1134
