ticker,NXTH US Equity
2009-07-10,-0.9804
2009-07-13,0.0
2009-07-15,0.0
2009-07-16,-0.9901
2009-07-17,3.0
2009-07-20,12.6214
2009-07-21,8.6207
2009-07-22,3.9683
2009-07-23,3.0534
2009-07-24,1.1111
2009-07-27,4.0293
2009-07-28,2.8169
2009-07-29,-7.5342
2009-07-30,11.1111
2009-07-31,1.3333
2009-08-03,2.6316
2009-08-04,0.641
2009-08-05,-1.2739
2009-08-06,-17.4194
2009-08-07,1.5625
2009-08-10,0.0
2009-08-11,6.1538
2009-08-12,-1.4493
2009-08-13,0.0
2009-08-14,0.7353
2009-08-17,2.1898
2009-08-18,0.0
2009-08-19,0.0
2009-08-20,10.7143
2009-08-21,-13.5484
2009-08-24,11.194
2009-08-25,-12.7517
2009-08-26,4.6154
2009-08-27,2.2059
2009-08-28,-0.7194
2009-09-01,-3.6231999999999998
2009-09-02,3.0075
2009-09-04,0.7299
2009-09-08,-7.971
2009-09-09,3.1496
2009-09-10,3.8167999999999997
2009-09-11,5.1471
2009-09-14,3.4965
2009-09-15,4.7297
2009-09-16,5.1613
2009-09-17,4.2945
2009-09-18,1.7647
2009-09-21,1.7341
2009-09-22,2.5568
2009-09-23,-9.1413
2009-09-24,0.6098
2009-09-25,1.8182
2009-09-28,1.25
2009-09-29,1.7048999999999999
2009-09-30,2.3121
2009-10-01,2.3729
2009-10-02,3.2009
2009-10-05,5.3476
2009-10-06,3.0964
2009-10-07,2.4126
2009-10-08,3.9904
2009-10-09,4.4845
2009-10-12,3.9823
2009-10-13,3.4043
2009-10-14,3.2922000000000002
2009-10-15,4.7809
2009-10-16,3.8023
2009-10-19,3.6630000000000003
2009-10-20,3.5336
2009-10-21,3.7542999999999997
2009-10-22,3.6184
2009-10-23,2.8571
2009-10-26,3.3951000000000002
2009-10-27,-57.6119
2009-10-28,45.0704
2009-10-29,16.9903
2009-10-30,-16.5975
2009-11-02,4.9751
2009-11-03,3.7915
2009-11-04,-4.1096
2009-11-05,1.4285999999999999
2009-11-06,-1.4085
2009-11-09,-4.2857
2009-11-10,-0.4975
2009-11-11,-10.5
2009-11-12,-10.6145
2009-11-13,-12.5
2009-11-16,-14.2857
2009-11-17,30.0
2009-11-18,8.9744
2009-11-19,-5.8824
2009-11-20,-1.25
2009-11-23,7.9114
2009-11-24,3.2258
2009-11-25,3.4091
2009-11-27,1.6484
2009-11-30,6.4865
2009-12-01,5.5838
2009-12-02,9.6154
2009-12-03,3.0702
2009-12-04,3.4043
2009-12-07,-6.1728
2009-12-08,-12.2807
2009-12-09,-1.5
2009-12-10,4.0609
2009-12-11,-2.9268
2009-12-14,-1.5074999999999998
2009-12-15,-8.7245
2009-12-16,0.0559
2009-12-17,7.2626
2009-12-18,-0.7813
2009-12-21,-5.5118
2009-12-22,0.0
2009-12-23,-1.1111
2009-12-24,-7.3034
2009-12-28,-9.0909
2009-12-29,0.6667
2009-12-30,-7.947
2009-12-31,0.7194
2010-01-04,8.5714
2010-01-05,8.5526
2010-01-06,9.697
2010-01-07,-3.3149
2010-01-08,0.0
2010-01-11,-8.5714
2010-01-12,-1.875
2010-01-13,-3.8217
2010-01-14,-1.9868000000000001
2010-01-15,1.3514
2010-01-19,0.0
2010-01-20,-3.3333
2010-01-21,4.1379
2010-01-22,-0.6623
2010-01-25,-6.0
2010-01-26,0.0
2010-01-27,-4.9645
2010-01-28,8.9552
2010-01-29,5.4795
2010-02-01,10.0649
2010-02-02,6.7847
2010-02-03,14.3646
2010-02-04,10.628
2010-02-05,17.9039
2010-02-08,-18.8889
2010-02-09,-16.4384
2010-02-10,-9.8361
2010-02-11,-3.697
2010-02-12,-15.0409
2010-02-16,10.3704
2010-02-17,-2.0134
2010-02-18,-5.4795
2010-02-19,-10.1359
2010-02-22,0.0
2010-02-23,-3.2356
2010-02-24,-4.1667
2010-02-25,1.7391
2010-02-26,-5.1282
2010-03-01,-1.8018
2010-03-02,-19.2661
2010-03-03,-9.6591
2010-03-04,0.0
2010-03-05,5.0314
2010-03-08,0.5988
2010-03-09,-10.7143
2010-03-10,-11.3333
2010-03-11,6.015
2010-03-12,-2.1277
2010-03-15,-8.6957
2010-03-16,-6.3492
2010-03-17,12.7119
2010-03-18,14.2857
2010-03-19,19.3421
2010-03-22,-15.656
2010-03-23,-10.4575
2010-03-24,-5.1095
2010-03-25,3.0769
2010-03-26,-8.9552
2010-03-29,3.2787
2010-03-30,-7.9365
2010-03-31,5.1724
2010-04-01,-15.5738
2010-04-05,16.5049
2010-04-06,-8.3333
2010-04-07,-5.4545
2010-04-08,0.0
2010-04-09,1.9231
2010-04-12,3.7736
2010-04-13,-6.3636
2010-04-14,-0.9709
2010-04-15,5.8824
2010-04-16,3.7037
2010-04-19,-5.3571
2010-04-20,-16.9575
2010-04-21,4.5158000000000005
2010-04-22,-8.4783
2010-04-23,9.2637
2010-04-26,-6.5217
2010-04-27,-15.3488
2010-04-28,9.8901
2010-04-29,-7.5
2010-04-30,2.7027
2010-05-03,-2.6316
2010-05-04,-5.4054
2010-05-05,-2.8571
2010-05-06,-1.9668999999999999
2010-05-07,2.0064
2010-05-10,-1.9668999999999999
2010-05-11,0.0
2010-05-12,0.0
2010-05-13,11.0069
2010-05-14,1.3514
2010-05-17,6.4
2010-05-18,-11.0276
2010-05-19,-4.2254
2010-05-20,0.0
2010-05-21,-20.5882
2010-05-24,-7.4074
2010-05-25,8.0
2010-05-26,0.0
2010-05-27,-7.4074
2010-05-28,-3.0
2010-06-01,9.2784
2010-06-02,-9.434
2010-06-03,2.1354
2010-06-04,1.9888
2010-06-07,-4.0
2010-06-08,4.1667
2010-06-09,0.0
2010-06-10,-4.0
2010-06-11,8.3333
2010-06-14,-10.3846
2010-06-15,-18.4549
2010-06-16,-21.0526
2010-06-17,33.3333
2010-06-18,5.0
2010-06-21,0.0
2010-06-22,0.0
2010-06-23,-9.5238
2010-06-24,0.0
2010-06-25,0.0
2010-06-28,6.3158
2010-06-29,3.9604
2010-06-30,5.7143
2010-07-01,-0.9572
2010-07-02,-4.4912
2010-07-06,-9.5238
2010-07-07,10.526299999999999
2010-07-08,0.0
2010-07-09,-9.5238
2010-07-12,10.526299999999999
2010-07-13,-8.5714
2010-07-14,4.1667
2010-07-15,-5.0
2010-07-16,5.2632
2010-07-19,-7.5
2010-07-20,8.1081
2010-07-21,-7.5
2010-07-22,-2.1622
2010-07-23,4.9724
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,-2.6316
2010-07-29,-2.7027
2010-07-30,-5.5556
2010-08-02,5.8824
2010-08-03,10.0
2010-08-04,1.0101
2010-08-05,-7.5
2010-08-06,0.0
2010-08-09,7.5676
2010-08-10,-2.5126
2010-08-11,-2.0619
2010-08-12,0.0
2010-08-13,2.6316
2010-08-16,-0.5128
2010-08-17,-3.5438
2010-08-18,7.4148
2010-08-19,3.9801
2010-08-20,2.8708
2010-08-23,53.4884
2010-08-24,-24.2424
2010-08-25,-4.05
2010-08-26,-10.7869
2010-08-27,11.6822
2010-08-30,-12.1339
2010-08-31,18.5119
2010-09-01,-3.6414
2010-09-02,-0.3909
2010-09-03,-7.9016
2010-09-07,6.8182
2010-09-08,-1.7021
2010-09-09,-4.7619
2010-09-10,9.0909
2010-09-13,-10.4167
2010-09-14,0.0
2010-09-15,11.5407
2010-09-16,-10.92
2010-09-17,-0.7607
2010-09-20,6.1321
2010-09-21,-4.4444
2010-09-22,-6.9767
2010-09-23,5.0
2010-09-24,-9.5238
2010-09-27,5.2632
2010-09-28,5.0
2010-09-29,4.7619
2010-09-30,-9.0909
2010-10-01,-4.0
2010-10-04,-1.0417
2010-10-05,0.0
2010-10-06,7.8947
2010-10-07,-2.439
2010-10-08,7.5
2010-10-11,0.0
2010-10-12,-11.6279
2010-10-13,0.0
2010-10-14,5.2632
2010-10-15,-6.5
2010-10-18,1.6042999999999998
2010-10-19,0.0
2010-10-20,0.0
2010-10-21,14.2105
2010-10-22,-0.9217
2010-10-25,-2.3256
2010-10-26,-9.5238
2010-10-27,5.2632
2010-10-28,5.0
2010-10-29,4.2857
2010-11-01,18.7215
2010-11-02,-11.538499999999999
2010-11-03,4.3478
2010-11-04,-12.5
2010-11-05,-4.7619
2010-11-08,0.0
2010-11-09,11.0938
2010-11-10,5.7665
2010-11-11,-5.4521
2010-11-12,-0.9845
2010-11-15,0.0
2010-11-16,-9.0909
2010-11-17,10.0
2010-11-18,-3.5795
2010-11-19,3.7124
2010-11-22,4.0909
2010-11-23,-1.31
2010-11-24,-2.6549
2010-11-26,-1.3068
2010-11-29,-3.2815
2010-11-30,9.5238
2010-12-01,0.0
2010-12-02,6.087
2010-12-03,2.0492
2010-12-06,4.4177
2010-12-07,7.6923
2010-12-08,7.1429
2010-12-09,3.3333
2010-12-10,0.0
2010-12-13,-6.4516
2010-12-14,-10.2802
2010-12-15,3.7713
2010-12-16,-4.8148
2010-12-17,0.0
2010-12-20,-2.7237
2010-12-21,0.0
2010-12-22,-4.0
2010-12-23,4.1667
2010-12-27,-12.0
2010-12-28,2.7273
2010-12-29,-2.6549
2010-12-30,2.2727
2010-12-31,6.6667
2011-01-03,-4.1667
2011-01-04,0.0
2011-01-05,8.2609
2011-01-06,4.0161
2011-01-07,-3.4749
2011-01-10,3.6
2011-01-11,-1.9304999999999999
2011-01-12,-3.1496
2011-01-13,-0.3557
2011-01-14,1.9888
2011-01-18,0.0
2011-01-19,0.0
2011-01-20,-2.8
2011-01-21,2.8807
2011-01-24,4.0
2011-01-25,-1.9231
2011-01-26,-1.9607999999999999
2011-01-27,0.0
2011-01-28,-2.0
2011-01-31,-4.0816
2011-02-01,2.1277
2011-02-02,4.1667
2011-02-03,-5.125
2011-02-04,7.0883
2011-02-07,-9.4488
2011-02-08,7.8261
2011-02-09,0.8065
2011-02-10,-4.0
2011-02-11,4.1667
2011-02-14,-7.95
2011-02-15,8.2021
2011-02-16,-5.6225000000000005
2011-02-17,2.1277
2011-02-18,-2.0833
2011-02-22,-2.1277
2011-02-23,0.0
2011-02-24,0.0
2011-02-25,-2.1739
2011-02-28,0.0
2011-03-01,-6.6667
2011-03-02,0.0
2011-03-03,-4.7619
2011-03-04,5.0
2011-03-07,-4.7619
2011-03-08,0.0
2011-03-09,-5.0
2011-03-10,-10.526299999999999
2011-03-11,-11.8382
2011-03-14,0.0834
2011-03-15,10.6667
2011-03-16,-3.6145
2011-03-17,0.0
2011-03-18,12.5
2011-03-21,-11.1111
2011-03-22,-0.625
2011-03-23,-2.5157
2011-03-24,9.6774
2011-03-25,0.0
2011-03-28,0.0
2011-03-29,2.9412000000000003
2011-03-30,-5.7143
2011-03-31,6.0606
2011-04-01,-6.8571
2011-04-04,-4.908
2011-04-05,3.2258
2011-04-06,-5.0
2011-04-07,5.2632
2011-04-08,0.0
2011-04-11,0.0
2011-04-12,6.25
2011-04-13,-7.0588
2011-04-14,2.5316
2011-04-15,0.0
2011-04-18,-6.1728
2011-04-19,-1.3158
2011-04-20,6.6667
2011-04-21,-5.625
2011-04-25,-3.9735
2011-04-26,0.0
2011-04-27,-3.4483
2011-04-28,0.1339
2011-04-29,-0.1337
2011-05-02,-7.1429
2011-05-03,-3.8462
2011-05-04,-4.0
2011-05-05,-41.6667
2011-05-06,14.2857
2011-05-09,27.5
2011-05-10,-1.9607999999999999
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,0.0
2011-05-16,-4.0
2011-05-17,-6.25
2011-05-18,-5.5556
2011-05-19,0.0
2011-05-20,17.647100000000002
2011-05-23,-15.0
2011-05-24,0.0
2011-05-25,0.0
2011-05-26,1.1764999999999999
2011-05-27,1.1628
2011-05-31,17.2414
2011-06-01,-11.7647
2011-06-02,10.0
2011-06-03,-9.0909
2011-06-06,-6.6667
2011-06-07,5.9524
2011-06-08,3.3708
2011-06-09,4.3478
2011-06-10,-21.875
2011-06-13,-6.6667
2011-06-14,1.4285999999999999
2011-06-15,-1.4085
2011-06-16,-2.8571
2011-06-17,-2.9412000000000003
2011-06-20,6.0606
2011-06-21,0.0
2011-06-22,-7.1429
2011-06-24,6.1538
2011-06-27,15.942
2011-06-28,-25.0
2011-06-29,8.3333
2011-06-30,13.8462
2011-07-01,-16.2162
2011-07-05,1.6129
2011-07-06,6.3492
2011-07-07,-1.4925
2011-07-08,0.0
2011-07-11,0.0
2011-07-12,-4.5455
2011-07-13,-1.5873
2011-07-14,-6.4516
2011-07-15,-1.7241
2011-07-18,-7.0175
2011-07-19,3.7736
2011-07-20,-3.6364
2011-07-21,3.7736
2011-07-22,-3.6364
2011-07-25,-1.8868
2011-07-26,9.6154
2011-07-27,-8.7719
2011-07-28,1.9231
2011-07-29,3.7736
2011-08-01,0.0
2011-08-02,0.0
2011-08-03,0.0
2011-08-04,0.0
2011-08-05,-3.6364
2011-08-08,-24.5283
2011-08-09,37.5
2011-08-10,-7.2727
2011-08-11,1.9607999999999999
2011-08-12,5.7692
2011-08-15,-5.4545
2011-08-16,0.0
2011-08-17,0.0
2011-08-18,0.0
2011-08-19,0.0
2011-08-22,-3.8462
2011-08-23,4.0
2011-08-24,-3.8462
2011-08-25,-2.0
2011-08-26,-2.0408
2011-08-29,0.0
2011-08-30,0.0
2011-08-31,0.0
2011-09-01,-6.25
2011-09-02,0.0
2011-09-06,-6.6667
2011-09-07,-9.5238
2011-09-08,-8.223700000000001
2011-09-09,-9.6774
2011-09-12,-9.5238
2011-09-13,-1.0965
2011-09-14,-15.9645
2011-09-15,-7.124
2011-09-16,13.6364
2011-09-19,-8.0
2011-09-20,13.0435
2011-09-21,7.6923
2011-09-22,16.0714
2011-09-23,-20.0
2011-09-26,3.8462
2011-09-27,18.5185
2011-09-29,-15.625
2011-09-30,0.0
2011-10-03,11.1111
2011-10-04,-6.6667
2011-10-05,-10.7143
2011-10-06,-4.0
2011-10-07,0.0
2011-10-10,4.1667
2011-10-11,-4.0
2011-10-12,0.0
2011-10-13,4.1667
2011-10-14,10.0
2011-10-17,-9.0909
2011-10-18,0.5
2011-10-19,0.2488
2011-10-20,-4.7146
2011-10-21,29.1667
2011-10-24,-9.6774
2011-10-25,7.1429
2011-10-26,0.0
2011-10-27,-21.6667
2011-10-28,19.1489
2011-10-31,-10.7143
2011-11-01,36.0
2011-11-02,-26.4706
2011-11-03,20.0
2011-11-04,63.3333
2011-11-07,-13.2653
2011-11-08,-5.8824
2011-11-09,37.5
2011-11-10,-1.8182
2011-11-11,-14.8148
2011-11-14,2.1739
2011-11-15,-4.2553
2011-11-16,-11.1111
2011-11-17,0.0
2011-11-18,0.0
2011-11-21,0.0
2011-11-22,-2.5
2011-11-23,-10.2564
2011-11-25,12.857099999999999
2011-11-28,-1.2658
2011-11-29,-2.5641
2011-11-30,-2.6316
2011-12-01,8.1081
2011-12-02,-7.5
2011-12-05,-2.7027
2011-12-06,0.0
2011-12-07,-19.4444
2011-12-08,3.4483
2011-12-09,-16.6667
2011-12-12,16.0
2011-12-13,0.0
2011-12-14,-3.4483
2011-12-15,0.0
2011-12-16,-0.6696
2011-12-19,4.2697
2011-12-20,0.0
2011-12-21,0.0
2011-12-22,-27.5862
2011-12-23,0.0
2011-12-27,-7.1429
2011-12-28,17.9487
2011-12-29,-32.6087
2011-12-30,0.0
2012-01-03,54.8387
2012-01-04,-12.5
2012-01-05,14.2857
2012-01-06,-2.6042
2012-01-09,15.508
2012-01-10,-7.4074
2012-01-11,0.0
2012-01-12,0.0
2012-01-13,0.0
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,0.0
2012-01-20,-2.0
2012-01-23,2.0408
2012-01-24,-2.0
2012-01-25,-2.0408
2012-01-26,-12.5
2012-01-27,-4.7619
2012-01-30,0.0
2012-01-31,5.0
2012-02-01,9.5238
2012-02-02,0.0
2012-02-03,4.3478
2012-02-06,-4.1667
2012-02-07,0.0
2012-02-08,10.8696
2012-02-09,1.9607999999999999
2012-02-10,0.0
2012-02-13,0.0
2012-02-14,3.8462
2012-02-15,-3.7037
2012-02-16,0.0
2012-02-17,-7.6923
2012-02-21,8.3333
2012-02-22,-7.6923
2012-02-23,4.1667
2012-02-24,-4.0
2012-02-27,0.0
2012-02-28,0.0
2012-02-29,2.0833
2012-03-01,0.0
2012-03-02,-6.1224
2012-03-05,0.0
2012-03-07,6.5217
2012-03-08,0.0
2012-03-12,0.0
2012-03-13,-6.1224
2012-03-14,0.0
2012-03-15,0.0
2012-03-16,0.0
2012-03-19,6.5217
2012-03-20,-2.0408
2012-03-21,-4.1667
2012-03-22,-2.1739
2012-03-23,0.8333
2012-03-26,-2.4793
2012-03-27,0.0
2012-03-28,0.0
2012-03-29,-0.565
2012-03-30,0.0
2012-04-02,-2.2727
2012-04-03,-2.3256
2012-04-04,0.8929
2012-04-05,0.0
2012-04-09,-5.6047
2012-04-10,5.0
2012-04-11,0.0
2012-04-13,9.5238
2012-04-16,-14.4022
2012-04-17,1.5873
2012-04-19,25.0
2012-04-20,-22.0
2012-04-23,2.5641
2012-04-24,0.0
2012-04-25,-5.0
2012-04-27,-1.6447
2012-04-30,1.6722000000000001
2012-05-01,0.0
2012-05-02,-0.9868
2012-05-03,-0.9967
2012-05-04,-0.6711
2012-05-07,2.7027
2012-05-08,-2.6316
2012-05-09,0.0
2012-05-10,0.0
2012-05-11,-2.7027
2012-05-14,0.0
2012-05-15,-2.7778
2012-05-16,-60.0
2012-05-17,2.6786
2012-05-18,-44.3478
2012-05-21,-12.5
2012-05-22,-42.8571
2012-05-23,0.0
2012-05-24,-31.25
2012-05-25,0.0
2012-05-29,9.0909
2012-05-30,-8.3333
2012-05-31,0.0
2012-06-01,-4.5455
2012-06-04,0.0
2012-06-05,90.4762
2012-06-06,-12.5
2012-06-07,-8.5714
2012-06-08,18.75
2012-06-11,-31.5789
2012-06-12,23.0769
2012-06-13,9.375
2012-06-14,-25.7143
2012-06-15,42.3077
2012-06-18,-29.7297
2012-06-20,0.0
2012-06-21,0.0
2012-06-22,0.0
2012-06-25,-38.4615
2012-06-26,50.0
2012-06-27,25.0
2012-06-28,-36.6667
2012-06-29,84.2105
2012-07-02,-8.5714
2012-07-03,0.0
2012-07-05,43.75
2012-07-09,-47.8261
2012-07-10,20.8333
2012-07-11,0.0
2012-07-12,48.2759
2012-07-13,-6.9767
2012-07-16,-20.0
2012-07-18,-9.375
2012-07-19,37.931
2012-07-23,-27.5
2012-07-25,0.0
2012-07-26,37.931
2012-07-27,-60.0
2012-07-30,0.0
2012-07-31,0.0
2012-08-01,0.0
2012-08-02,162.5
2012-08-03,-61.9048
2012-08-06,31.25
2012-08-07,0.0
2012-08-08,0.0
2012-08-09,0.0
2012-08-10,0.0
2012-08-13,0.0
2012-08-14,90.4762
2012-08-15,0.0
2012-08-16,-40.0
2012-08-17,0.0
2012-08-20,0.0
2012-08-21,87.5
2012-08-23,-60.0
2012-08-24,0.0
2012-08-27,0.0
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,0.0
2012-09-04,0.0
2012-09-05,0.0
2012-09-06,0.0
2012-09-07,0.0
2012-09-10,-27.7778
2012-09-11,0.0
2012-09-12,-23.0769
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,0.0
2012-09-19,0.0
2012-09-20,0.0
2012-09-21,10.0
2012-09-24,27.2727
2012-09-25,14.2857
2012-09-26,-31.25
2012-09-27,0.0
2012-09-28,45.4545
2012-10-01,-12.5
2012-10-02,14.2857
2012-10-03,0.0
2012-10-04,-18.75
2012-10-05,7.6923
2012-10-08,0.0
2012-10-09,0.0
2012-10-10,-21.4286
2012-10-11,0.0
2012-10-12,0.0
2012-10-15,0.0
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,0.0
2012-10-19,0.0
2012-10-22,0.0
2012-10-23,72.7273
2012-10-24,-47.3684
2012-10-25,30.0
2012-10-26,7.6923
2012-10-31,28.5714
2012-11-01,0.0
2012-11-02,16.6667
2012-11-06,14.2857
2012-11-07,0.0
2012-11-08,-45.8333
2012-11-12,0.0
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,-23.0769
2012-11-16,0.0
2012-11-19,0.0
2012-11-20,0.0
2012-11-21,0.0
2012-11-23,0.0
2012-11-26,0.0
2012-11-27,0.0
2012-11-28,0.0
2012-11-29,-20.0
2012-11-30,25.0
2012-12-03,10.0
2012-12-04,0.0
2012-12-05,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,0.0
2012-12-11,45.4545
2012-12-12,-12.5
2012-12-13,14.2857
2012-12-14,0.0
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,-31.25
2012-12-20,0.0
2012-12-21,-27.2727
2012-12-24,75.0
2012-12-26,-28.5714
2012-12-27,0.0
2012-12-28,10.0
2012-12-31,0.0
2013-01-02,0.0
2013-01-03,0.0
2013-01-04,0.0
2013-01-07,0.0
2013-01-08,0.0
2013-01-10,0.0
2013-01-11,0.0
2013-01-14,145.4545
2013-01-15,-59.2593
2013-01-16,0.0
2013-01-17,136.3636
2013-01-22,-57.6923
2013-01-23,0.0
2013-01-24,0.0
2013-01-25,0.0
2013-01-28,0.0
2013-01-29,0.0
2013-01-30,0.0
2013-01-31,0.0
2013-02-01,0.0
2013-02-04,0.0
2013-02-05,45.4545
2013-02-07,-31.25
2013-02-08,0.0
2013-02-11,0.0
2013-02-12,0.0
2013-02-19,0.0
2013-02-20,0.0
2013-02-25,0.0
2013-02-26,0.0
2013-02-27,45.4545
2013-02-28,0.0
2013-03-04,0.0
2013-03-05,0.0
2013-03-06,-31.25
2013-03-07,18.1818
2013-03-08,0.0
2013-03-11,0.0
2013-03-14,0.0
2013-03-15,0.0
2013-03-18,0.0
2013-03-19,0.0
2013-03-20,-15.3846
2013-03-22,0.0
2013-03-25,0.0
2013-03-27,0.0
2013-04-01,0.0
2013-04-02,18.1818
2013-04-03,0.0
2013-04-04,0.0
2013-04-05,0.0
2013-04-08,0.0
2013-04-09,-15.3846
2013-04-11,0.0
2013-04-12,0.0
2013-04-17,0.0
2013-04-19,-27.2727
2013-04-22,0.0
2013-04-23,37.5
2013-04-25,0.0
2013-04-26,0.0
2013-04-29,0.0
2013-04-30,0.0
2013-05-02,118.1818
2013-05-03,-58.3333
2013-05-06,0.0
2013-05-08,0.0
2013-05-13,0.0
2013-05-14,0.0
2013-05-15,0.0
2013-05-16,0.0
2013-05-20,0.0
2013-05-21,0.0
2013-05-24,0.0
2013-05-28,0.0
2013-05-30,0.0
2013-06-06,0.0
2013-06-07,0.0
2013-06-11,0.0
2013-06-13,0.0
2013-06-17,0.0
2013-06-18,0.0
2013-06-19,0.0
2013-06-20,0.0
2013-06-21,0.0
2013-06-25,10.0
2013-06-26,-9.0909
2013-06-27,0.0
2013-06-28,0.0
2013-07-01,0.0
2013-07-02,0.0
2013-07-09,0.0
2013-07-10,0.0
2013-07-15,0.0
2013-07-16,10.0
2013-07-17,0.0
2013-07-18,-9.0909
2013-07-19,0.0
2013-07-22,0.0
2013-07-23,0.0
2013-07-24,0.0
2013-07-26,10.0
2013-07-30,0.0
2013-08-01,0.0
2013-08-05,0.0
2013-08-06,0.0
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,0.0
2013-08-14,0.0
2013-08-15,0.0
2013-08-16,0.0
2013-08-19,0.0
2013-08-20,0.0
2013-08-21,0.0
2013-08-23,0.0
2013-08-26,0.0
2013-08-27,0.0
2013-08-28,0.0
2013-08-30,0.0
2013-09-03,0.0
2013-09-05,45.4545
2013-09-06,-18.75
2013-09-10,0.0
2013-09-12,0.0
2013-09-13,46.1538
2013-09-16,-26.3158
2013-09-17,14.2857
2013-09-18,0.0
2013-09-19,0.0
2013-09-20,0.0
2013-09-24,0.0
2013-09-26,-12.5
2013-09-27,0.0
2013-09-30,0.0
2013-10-01,0.0
2013-10-02,0.0
2013-10-03,0.0
2013-10-04,0.0
2013-10-08,-7.1429
2013-10-09,0.0
2013-10-14,0.0
2013-10-15,0.0
2013-10-16,0.0
2013-10-17,23.0769
2013-10-18,162.5
2013-10-21,-42.8571
2013-10-22,12.5
2013-10-23,-11.1111
2013-10-24,0.0
2013-10-25,0.0
2013-10-28,-45.8333
2013-10-29,0.0
2013-10-30,7.6923
2013-10-31,0.0
2013-11-04,0.0
2013-11-05,0.0
2013-11-06,0.0
2013-11-08,0.0
2013-11-11,0.0
2013-11-12,-7.1429
2013-11-13,0.0
2013-11-15,0.0
2013-11-18,0.0
2013-11-20,0.0
2013-11-21,0.0
2013-11-22,0.0
2013-11-25,0.0
2013-11-26,0.0
2013-11-27,0.0
2013-11-29,0.0
2013-12-02,0.0
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,0.0
2013-12-09,0.0
2013-12-10,23.0769
2013-12-11,0.0
2013-12-12,-18.75
2013-12-13,0.0
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,-15.3846
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,-9.0909
2013-12-31,0.0
2014-01-02,0.0
2014-01-03,0.0
2014-01-06,0.0
2014-01-07,0.0
2014-01-09,0.0
2014-01-10,60.0
2014-01-13,-37.5
2014-01-14,0.0
2014-01-15,0.0
2014-01-17,0.0
2014-01-21,0.0
