ticker,ZMRK US Equity
2009-12-31,0.0
2010-01-22,500.0
2010-01-25,0.0
2010-01-27,0.0
2010-01-28,0.0
2010-01-29,33.3333
2010-02-01,-2.5
2010-02-02,-5.1282
2010-02-08,-6.7568
2010-02-11,-13.0435
2010-02-17,-6.7083
2010-02-25,-24.9665
2010-03-10,-4.7619
2010-03-12,5.0
2010-03-16,4.7619
2010-03-22,27.2159
2010-03-23,0.0
2010-04-16,-7.1014
2010-04-19,34.6154
2010-04-20,20.0
2010-04-21,19.0476
2010-04-26,-16.0
2010-04-27,11.9048
2010-05-11,4.2553
2010-05-13,-55.0765
2010-05-21,104.4293
2010-05-24,0.2222
2010-05-26,0.0
2010-05-28,123.9468
2010-06-01,-10.8911
2010-07-12,-43.3333
2010-07-29,-54.902
2010-08-04,-2.1739
2010-08-20,348.8889
2010-09-27,-1.0087
2010-10-26,1.0189
2010-12-10,-20.7921
2010-12-29,-28.75
2010-12-30,-64.9123
2010-12-31,0.0
2011-01-07,0.0625
2011-01-10,224.797
2011-03-14,-67.6923
2011-03-17,4.7619
2011-03-21,-9.0909
2011-03-28,0.0
2011-05-11,400.0
2011-05-26,35.0
2011-06-03,11.1111
2011-06-09,-85.3333
2011-06-10,581.8182
2011-06-13,-6.6667
2011-07-13,-47.1429
2011-07-18,-56.7568
2011-08-02,337.5
2012-02-06,-85.7143
2012-02-07,470.0
2012-03-22,-65.7895
2012-05-02,-33.4135
2012-05-11,123.3454
2012-06-06,-58.6422
2012-06-08,-16.6232
2012-06-19,-40.0
2012-06-20,0.1042
2012-07-05,183.0385
2012-07-06,-2.9412000000000003
2012-08-10,27.2727
2012-08-13,-4.7619
2012-08-23,-2.5
2012-10-04,2.5641
2012-10-15,-50.0
2012-10-18,50.0
2012-10-19,28.3333
2012-10-22,-22.0779
2012-10-23,13.3333
2012-10-26,-26.4706
2012-10-31,0.0
2012-11-01,0.0
2012-11-02,20.0
2012-11-07,6.6667
2012-11-09,3.125
2012-11-12,-30.303
2012-11-13,8.6957
2012-11-14,20.0
2012-11-15,-3.3333
2012-11-16,0.0
2012-11-19,-43.1034
2012-11-20,21.2121
2012-11-21,20.0
2012-11-23,0.0
2012-11-26,-12.5
2012-11-27,-4.7619
2012-11-28,15.0
2012-11-29,0.0
2012-11-30,-34.7826
2012-12-03,53.3333
2012-12-05,-21.3043
2012-12-06,10.4972
2012-12-07,25.0
2012-12-11,-20.0
2012-12-13,5.0
2012-12-18,-59.0476
2012-12-19,144.186
2012-12-26,-33.3333
2012-12-27,17.8571
2013-01-02,-3.0303
2013-01-04,18.75
2013-01-07,-50.0
2013-01-08,89.4737
2013-01-10,0.0
2013-01-18,-35.0
2013-01-22,-31.6239
2013-01-23,-25.0
2013-01-24,100.0
2013-01-28,0.0
2013-01-30,-41.6667
2013-01-31,42.8571
2013-02-01,-20.0
2013-02-04,-12.5
2013-02-05,57.1429
2013-02-06,-27.2727
2013-02-08,-25.0
2013-02-11,50.0
2013-02-21,-33.3333
2013-02-22,-33.3333
2013-02-25,100.0
2013-02-26,-50.0
2013-02-27,-24.5313
2013-02-28,115.3209
2013-03-01,15.3846
2013-03-04,20.0
2013-03-05,66.6667
2013-03-08,-64.6667
2013-03-11,55.0708
2013-03-12,21.673000000000002
2013-03-18,0.0
2013-03-21,0.0
2013-03-22,-10.0
2013-03-25,0.0
2013-03-26,0.0
2013-03-27,0.0
2013-04-02,0.0
2013-04-04,5.5556
2013-04-12,57.8947
2013-04-15,-6.6667
2013-04-17,14.375
2013-04-23,-25.0585
2013-04-24,12.5
2013-04-29,-14.8148
2013-04-30,-8.6957
2013-05-01,9.5238
2013-05-03,0.0
2013-05-07,-4.3478
2013-05-10,-26.3636
2013-05-13,34.5679
2013-05-16,0.0
2013-05-17,-8.2569
2013-05-20,10.0
2013-05-21,-22.7273
2013-05-22,29.4118
2013-05-23,-9.0909
2013-05-24,10.0
2013-05-28,-9.0909
2013-05-31,60.0
2013-06-03,0.0
2013-06-06,0.0
2013-06-07,-12.5
2013-06-11,7.1429
2013-06-14,0.0
2013-06-19,20.0
2013-06-26,-5.5556
2013-06-28,17.647100000000002
2013-07-01,0.0
2013-07-02,0.0
2013-07-08,-10.0
2013-07-09,11.1111
2013-07-16,0.0
2013-07-17,-10.0625
2013-07-18,-2.7102
2013-07-19,14.2857
2013-07-25,0.0
2013-08-12,0.0
2013-08-15,85.0
2013-08-20,0.0
2013-08-21,-5.4054
2013-08-23,-51.4286
2013-08-27,35.2941
2013-08-28,8.6957
2013-08-29,0.0
2013-09-05,-48.0
2013-09-06,52.3077
2013-09-09,26.2626
2013-09-12,40.0
2013-09-13,-34.2857
2013-09-18,-13.0435
2013-09-19,5.0
2013-09-20,-42.8571
2013-09-23,50.0
2013-09-24,11.1111
2013-09-27,-0.0625
2013-09-30,-29.9562
2013-10-01,7.1429
2013-10-02,23.3333
2013-10-04,35.1351
2013-10-09,0.0
2013-10-14,8.0
2013-10-17,-44.4444
2013-10-18,6.6667
2013-10-31,-25.0
2013-11-01,66.6667
2013-11-04,-35.0
2013-11-07,53.8462
2013-11-08,0.0
2013-11-15,-20.0
2013-11-18,-37.5
2013-11-19,40.0
2013-11-21,-14.2857
2013-11-22,8.3333
2013-11-27,0.0
2013-12-03,23.0769
2013-12-05,-6.25
2013-12-06,6.6667
2013-12-09,-31.25
2013-12-12,-18.1818
2013-12-13,22.2222
2013-12-17,-18.1818
2013-12-18,-11.1111
2013-12-23,-6.25
2013-12-26,33.3333
2013-12-27,10.0
2013-12-31,36.3636
2014-01-14,-26.6667
2014-01-22,-45.4545
2014-01-23,-8.3333
2014-01-24,54.5455
2014-01-27,28.2353
2014-01-29,-44.9541
2014-01-31,33.3333
2014-02-03,25.0
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,0.0
2014-02-10,15.0
2014-02-11,0.0
2014-02-12,0.0
2014-02-13,0.0
2014-02-14,0.0
2014-02-18,0.0
2014-02-19,0.0
2014-02-20,0.0
2014-02-21,0.0
2014-02-24,-4.3478
2014-02-25,-5.4545
2014-02-26,-11.1779
2014-02-27,8.1191
2014-02-28,-1.0013
2014-03-03,4.9937000000000005
2014-03-04,-23.0584
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,0.1565
2014-03-10,0.0
2014-03-11,0.0
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,-2.7344
2014-03-17,2.6506
2014-03-18,0.1565
2014-03-19,37.3438
2014-03-20,-4.6075
2014-03-21,13.3572
2014-03-24,-3.314
2014-03-25,3.482
2014-03-26,0.0
2014-03-27,-36.3302
2014-03-28,0.1652
2014-03-31,-18.6315
2014-04-01,77.8116
2014-04-02,-44.3875
2014-04-03,22.9508
2014-04-04,6.5
2014-04-07,37.3239
2014-04-08,-49.2308
2014-04-09,38.0471
2014-04-10,0.0
2014-04-11,-21.9512
2014-04-14,-13.6458
2014-04-15,35.1025
2014-04-16,-1.6071
2014-04-17,16.1525
2014-04-22,-37.5
2014-04-23,-20.0
2014-04-24,12.1875
2014-04-25,4.7354
2014-04-30,27.3936
2014-05-07,0.0
2014-05-13,-46.5553
2014-05-14,84.7656
2014-05-15,0.9514
2014-05-16,-2.8272
2014-05-19,-3.4483
2014-05-20,0.0
2014-05-21,-10.7143
2014-05-22,12.0
2014-05-27,-1.7856999999999998
2014-05-29,-9.0909
2014-05-30,-2.0
2014-06-09,22.449
2014-06-10,-18.3333
2014-06-11,22.1939
2014-06-16,50.3132
2014-06-17,0.0
2014-06-18,-3.8889
2014-06-19,15.6069
2014-06-20,0.0
2014-06-23,34.625
2014-06-24,0.0
2014-06-25,26.2767
2014-06-26,5.2941
2014-06-27,-27.3743
2014-06-30,0.7692
2014-07-01,14.5038
2014-07-02,0.0
2014-07-03,-0.0833
2014-07-07,0.0834
2014-07-08,-23.0833
2014-07-09,0.0
2014-07-10,30.0108
2014-07-11,0.0
2014-07-14,-6.6667
2014-07-15,-1.2054
2014-07-16,8.0886
2014-07-17,-33.1104
2014-07-22,-10.0
2014-07-23,-5.5556
2014-07-24,0.0
2014-07-25,-1.1764999999999999
2014-07-28,1.1905000000000001
2014-07-30,5.8824
2014-08-04,-33.3333
2014-08-05,-33.3333
2014-08-06,25.0
2014-08-07,20.0
2014-08-11,11.6667
2014-08-12,-31.3433
2014-08-15,28.2609
2014-08-18,-19.1737
2014-08-19,25.8191
2014-08-21,0.0
2014-08-22,23.3333
2014-08-25,-5.4054
2014-08-28,-14.2857
2014-08-29,16.6667
2014-09-02,0.0
2014-09-03,14.2857
2014-09-04,-22.3438
2014-09-05,1.4085
2014-09-08,106.3492
2014-09-09,-7.6923
2014-09-10,-16.6667
2014-09-11,9.875
2014-09-12,0.1138
2014-09-15,-9.0909
2014-09-16,0.0
2014-09-17,0.0
2014-09-22,0.0
2014-09-23,0.0
2014-09-24,-11.0
2014-09-25,12.2191
2014-09-26,0.0
2014-09-30,-21.0263
2014-10-01,16.7987
2014-10-02,-13.1615
2014-10-03,25.0
2014-10-06,-16.875
2014-10-07,16.6917
2014-10-08,-14.433
2014-10-09,-13.0271
2014-10-10,-21.039
2014-10-13,5.2632
2014-10-14,3.5417
2014-10-15,3.2193
2014-10-16,6.0429
2014-10-17,-9.5588
2014-10-20,-2.2358000000000002
2014-10-21,0.8316
2014-10-22,-5.4639
2014-10-23,-12.759
2014-10-24,18.0
2014-10-27,-3.6017
2014-10-28,3.5164999999999997
2014-10-29,-0.3185
2014-10-30,-1.7039
2014-10-31,-4.442
2014-11-03,8.2766
2014-11-04,0.3141
2014-11-05,0.2088
2014-11-06,-3.5417
2014-11-07,-6.6955
2014-11-10,11.1111
2014-11-11,-3.3333
2014-11-12,-10.6681
2014-11-13,2.0507
2014-11-14,-30.9693
2014-11-17,9.589
2014-11-18,0.3125
2014-11-19,-6.0748
2014-11-20,22.8856
2014-11-21,18.7584
2014-11-25,-9.3182
2014-12-01,-22.5564
2014-12-02,17.7994
2014-12-03,-12.0879
2014-12-04,-21.7188
2014-12-05,30.9381
2014-12-08,2.439
2014-12-09,-8.0357
2014-12-11,-9.3851
2014-12-15,25.7143
2014-12-16,-0.2841
2014-12-17,-3.5613
2014-12-18,-1.1817
2014-12-19,29.148
2014-12-22,-25.6944
2014-12-23,12.1495
2014-12-24,6.3889
2014-12-26,14.6214
2014-12-29,0.0
2014-12-31,-4.5558
2015-01-02,2.864
2015-01-05,-1.0441
2015-01-08,-2.2274
2015-01-13,-36.6906
2015-01-15,0.0
2015-01-16,55.4924
2015-01-20,-7.43
2015-01-21,-0.6579
2015-01-22,-4.6358
2015-01-23,-0.2778
2015-01-27,-33.1476
2015-01-28,0.0
2015-01-29,17.2917
2015-02-05,-14.7425
2015-02-06,41.25
2015-02-09,17.9941
2015-02-10,-14.0
2015-02-11,11.6279
2015-02-12,-8.5938
2015-02-13,2.5641
2015-02-17,-11.3889
2015-02-18,25.0784
2015-02-20,-2.7569
2015-02-23,0.7732
2015-02-24,-9.9744
2015-02-25,8.806799999999999
2015-02-26,-0.3916
2015-02-27,-5.8978
2015-03-02,-28.6908
2015-03-03,24.6094
2015-03-05,0.3135
2015-03-06,-2.5
2015-03-09,0.0
2015-03-10,2.5641
2015-03-12,-12.5
2015-03-13,14.2857
2015-03-16,-7.5
2015-03-17,-5.7432
2015-03-18,-8.6022
2015-03-19,1.9607999999999999
2015-03-20,-1.9231
2015-03-23,-15.6863
2015-03-24,16.5116
2015-03-26,-4.1916
2015-03-27,-20.0
2015-03-30,-16.6667
2015-03-31,55.0
2015-04-01,2.8226
2015-04-02,-5.8824
2015-04-07,-13.3333
2015-04-09,-23.0769
2015-04-10,48.4375
2015-04-16,-2.3158
2015-04-21,-0.431
2015-04-22,-3.0303
2015-04-23,-4.9107
2015-04-24,8.4507
2015-04-27,0.0
2015-04-29,-9.5238
2015-04-30,10.526299999999999
2015-05-01,0.0
2015-05-05,0.0
2015-05-08,-20.3463
2015-05-11,21.1957
2015-05-14,-3.1390000000000002
2015-05-15,-7.4074
2015-05-18,-38.0
2015-05-19,-9.6774
2015-05-20,77.2321
2015-05-21,-49.1184
2015-05-22,58.4158
2015-05-26,-0.9375
2015-05-29,0.3155
2015-06-01,0.0
2015-06-02,-0.3145
2015-06-03,-0.6309
2015-06-05,-20.634900000000002
2015-06-08,14.4
2015-06-12,0.0
2015-06-15,-19.5804
2015-06-16,-5.2174
2015-06-17,0.0
2015-06-18,29.8165
2015-06-19,-4.5936
2015-06-22,-11.1111
2015-06-23,17.9167
2015-06-24,46.9965
2015-06-25,-0.7212
2015-06-26,-3.1477
2015-06-29,-0.5
2015-06-30,0.0
2015-07-01,-11.5578
2015-07-02,8.5227
2015-07-06,-0.2618
2015-07-07,-1.8373
2015-07-08,21.3904
2015-07-09,-24.2291
2015-07-10,-0.5814
2015-07-13,-11.1111
2015-07-14,5.2632
2015-07-15,25.0
2015-07-16,28.0
2015-07-17,16.7969
2015-07-20,4.3478
2015-07-21,64.1026
2015-07-22,-37.5
2015-07-23,25.0
2015-07-24,0.0
2015-07-27,-11.375
2015-07-28,-16.7842
2015-07-29,-2.3729
2015-07-30,-3.8194
2015-07-31,15.5235
2015-08-03,-0.4688
2015-08-04,-17.4254
2015-08-05,38.0228
2015-08-06,0.2755
2015-08-07,-14.5604
2015-08-10,13.1833
2015-08-11,0.0
2015-08-12,-29.2614
2015-08-13,28.5141
2015-08-14,2.5
2015-08-17,-5.1829
2015-08-18,-10.4502
2015-08-19,-13.8241
2015-08-20,-12.0833
2015-08-21,13.2701
2015-08-24,-15.0628
2015-08-25,13.7931
2015-08-26,-3.4632
2015-08-27,-0.6726
2015-08-28,-1.8058999999999998
2015-08-31,-13.5632
2015-09-01,3.4574
2015-09-02,6.4267
2015-09-03,-1.9324
2015-09-09,-5.9113
2015-09-10,-10.733
2015-09-11,8.5044
2015-09-14,-1.0811
2015-09-15,0.0
2015-09-17,-0.2732
2015-09-18,0.274
2015-09-21,0.0
2015-09-22,-0.2732
2015-09-23,0.0
2015-09-24,-27.6712
2015-09-25,-0.7576
2015-09-28,38.5496
2015-09-29,-3.0303
2015-09-30,27.2727
2015-10-01,0.0
2015-10-02,-5.3571
2015-10-05,-16.9811
2015-10-06,8.806799999999999
2015-10-07,-0.5222
2015-10-12,-0.7874
2015-10-13,-3.1746
2015-10-14,-12.5683
2015-10-15,3.125
2015-10-16,0.0
2015-10-20,13.9394
2015-10-21,-2.6596
2015-10-22,7.1038
2015-10-23,-10.7143
2015-10-28,-4.0
2015-10-29,-35.119
2015-10-30,24.7706
2015-11-02,17.647100000000002
2015-11-03,-17.5
2015-11-04,14.3939
2015-11-05,-1.9868000000000001
2015-11-06,0.0
2015-11-10,0.6757
2015-11-12,-10.7383
2015-11-13,12.0301
2015-11-16,-1.3423
2015-11-17,-28.5714
2015-11-18,40.9524
2015-11-20,-52.3649
2015-11-23,-9.2199
2015-11-24,56.25
2015-11-30,-24.0
2015-12-01,30.2632
2015-12-04,-10.101
2015-12-07,6.7416
2015-12-08,-0.5263
2015-12-09,-1.0582
2015-12-11,0.0
2015-12-14,-1.6042999999999998
2015-12-15,-29.3478
2015-12-17,41.5385
2015-12-18,0.0
2015-12-22,0.0
2015-12-23,-1.087
2015-12-24,0.0
2015-12-28,0.0
2015-12-29,4.3956
2015-12-30,-4.2105
2015-12-31,-12.0879
2016-01-05,-10.0
2016-01-06,5.5556
2016-01-07,5.2632
2016-01-08,13.75
2016-01-11,-3.2967
2016-01-12,-2.8409
2016-01-13,-6.4327
2016-01-14,-1.25
2016-01-15,-5.0633
2016-01-19,0.0
2016-01-21,0.0
2016-01-26,0.0
2016-01-27,-8.6667
2016-01-28,-19.708
2016-01-29,0.0
2016-02-01,-18.1818
2016-02-02,38.8889
2016-02-03,-27.2
2016-02-04,2.1978
2016-02-05,26.8817
2016-02-08,-5.0847
2016-02-09,-2.6786
2016-02-10,2.7523
2016-02-11,0.0
2016-02-24,-14.2857
2016-02-25,0.0
2016-02-26,0.0
2016-02-29,0.0
2016-03-02,-2.0833
2016-03-03,2.1277
2016-03-04,13.5417
2016-03-07,112.844
2016-03-08,-17.2414
2016-03-09,4.1667
2016-03-10,-1.0
2016-03-11,-3.0303
2016-03-14,-8.3333
2016-03-15,4.5455
2016-03-16,63.587
2016-03-17,11.6279
2016-03-18,-14.2857
2016-03-21,-16.6667
2016-03-22,20.0
2016-03-23,-33.3333
2016-03-24,0.0
2016-03-28,-16.6667
2016-03-29,3.75
2016-03-30,-22.8916
2016-04-01,21.0938
2016-04-05,0.0
2016-04-07,-3.871
2016-04-08,4.0268
2016-04-15,-27.7419
2016-04-19,0.0
2016-04-20,0.0
2016-04-26,17.8571
2016-04-27,-15.1515
2016-04-29,0.0
2016-05-02,-1.7856999999999998
2016-05-03,2.7273
2016-05-04,17.6991
2016-05-06,-8.2707
2016-05-10,-1.6393
2016-05-17,0.0
2016-05-18,33.3333
2016-05-19,-50.0
2016-05-20,40.0
2016-05-31,0.0
2016-06-01,109.8214
2016-06-03,2.1277
2016-06-07,-26.6667
2016-06-08,36.3636
2016-06-15,-60.0
2016-06-16,130.2083
2016-06-23,0.0
2016-06-30,-42.9864
2016-07-01,14.2857
2016-07-05,0.0
2016-07-20,-22.2222
2016-07-21,28.5714
2016-07-22,0.0
2016-07-25,1.3889
2016-07-26,4.1096
2016-07-27,0.0
2016-08-02,-5.2632
2016-08-05,-22.2222
2016-08-08,1.7856999999999998
2016-08-09,-36.8421
2016-08-10,58.3333
2016-08-11,19.2982
2016-08-16,0.0
2016-08-17,0.0
2016-08-22,0.0
2016-08-24,0.0
2016-08-26,-5.8824
2016-09-01,0.0
2016-09-07,0.0
2016-09-27,0.0
2016-10-20,-25.0
2016-10-21,31.25
2016-10-26,14.2857
2016-10-31,-44.4444
2016-11-01,42.5
2016-11-02,0.8772
2016-11-08,-2.6087
2016-11-09,0.0
2016-11-11,0.0
2016-11-23,-2.6786
2016-11-25,-1.8349
2016-12-05,-10.2804
2016-12-06,0.0
2016-12-07,0.0
2016-12-09,0.0
2016-12-13,0.0
2016-12-15,0.0
2016-12-16,0.0
2016-12-21,0.0
2016-12-22,-16.6667
2016-12-23,20.0
2016-12-29,0.0
2016-12-30,0.0
2017-01-05,0.0
2017-01-11,0.0
2017-01-24,0.0
2017-01-26,16.6667
2017-01-30,0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,-14.2857
2017-02-06,16.6667
2017-02-16,-5.3571
2017-02-21,0.0
2017-02-22,5.6604
2017-02-23,-14.2857
2017-03-06,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,-3.125
2017-03-13,3.2258
2017-03-14,0.0
2017-03-15,19.7917
2017-03-17,0.0
2017-03-29,0.0
2017-03-31,0.0
2017-04-18,0.0
2017-05-03,0.0
2017-05-04,0.0
2017-05-24,0.0
2017-06-07,0.1739
2017-06-16,0.0
2017-06-22,-34.7222
2017-06-23,-5.7447
2017-06-26,-9.7065
2017-06-27,50.0
2017-06-28,-58.3333
2017-06-29,12.0
2017-06-30,-10.7143
2017-07-03,0.0
2017-07-06,88.0
2017-07-07,0.0
2017-07-20,-14.8936
2017-07-21,0.0
2017-07-24,0.0
2017-07-25,-7.25
2017-07-26,-19.1375
2017-07-27,0.0
2017-07-28,0.0
2017-08-01,-40.0
2017-08-02,27.7778
2017-08-03,-17.3913
2017-08-04,31.5789
2017-08-09,-4.0
2017-08-16,8.3333
2017-08-17,-15.3846
2017-08-18,-22.7273
2017-08-21,0.0
2017-08-22,17.647100000000002
2017-08-23,-15.0
2017-08-24,0.0
2017-08-25,7.7059
2017-08-28,-1.6931
2017-08-29,61.1111
2017-08-30,-31.0345
2017-08-31,-5.0
2017-09-05,-21.0526
2017-09-06,0.0
2017-09-07,26.6667
2017-09-13,-15.7895
2017-09-14,-4.3125
2017-09-15,-8.5565
2017-09-19,10.4286
2017-09-20,-2.9754
2017-09-22,6.6667
2017-09-26,-6.25
2017-10-02,-13.3333
2017-10-03,0.0
2017-10-04,-7.6923
2017-10-06,0.0
2017-10-09,-16.6667
2017-10-10,0.0
2017-10-11,20.0
2017-10-12,0.0
2017-10-13,-16.6667
2017-10-17,20.0
2017-10-18,-8.3333
2017-10-19,0.0
2017-10-20,-9.0909
2017-10-23,30.0
2017-10-24,-23.0769
2017-10-26,50.0
2017-10-27,20.0
2017-10-30,-5.5556
2017-10-31,0.0
2017-11-02,-35.2941
2017-11-03,9.0909
2017-11-06,25.0
2017-11-07,0.0
2017-11-08,-13.3333
2017-11-09,23.0769
2017-11-10,-12.5
2017-11-13,-14.2857
2017-11-14,8.3333
2017-11-15,0.0
2017-11-20,-15.3846
2017-11-21,8.1818
2017-11-22,9.2437
2017-11-30,-16.6154
2017-12-01,-7.7491
2017-12-04,-10.0
2017-12-05,44.4444
2017-12-07,0.0
2017-12-08,-23.0769
2017-12-11,20.0
2017-12-12,0.0
2017-12-14,-25.0
2017-12-15,11.1111
2017-12-19,-10.0
2017-12-20,11.1111
2017-12-21,-2.0
2017-12-27,-8.1633
2017-12-29,11.1111
2018-01-02,0.0
2018-01-03,-10.0
2018-01-04,0.0
2018-01-05,33.3333
2018-01-18,0.0
2018-01-24,-33.3333
2018-01-25,25.0
2018-02-02,0.0
2018-02-05,10.0
2018-02-07,-18.1818
2018-02-08,11.1111
2018-02-09,-20.0
2018-02-12,12.5
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,11.1111
2018-02-16,-20.0
2018-02-20,12.5
2018-02-23,11.1111
2018-03-01,-10.0
2018-03-05,11.1111
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-12,0.0
2018-03-19,-10.0
2018-03-20,0.0
2018-03-22,-22.2222
2018-03-28,14.2857
2018-04-03,12.5
2018-04-12,0.0
2018-04-13,22.2222
2018-04-19,0.0
2018-05-09,0.0
2018-05-11,18.1818
2018-05-14,-7.6923
2018-05-15,8.3333
2018-05-18,-7.6923
2018-05-21,5.0
2018-06-06,3.1746
2018-07-03,-23.0769
2018-07-06,0.0
2018-07-11,0.0
2018-07-12,-20.0
2018-07-13,37.5
2018-07-18,0.0
2018-07-19,9.0909
2018-07-20,0.0
2018-07-23,-2.5
2018-07-24,2.5641
2018-08-08,0.0
2018-08-13,-25.0
2018-08-16,44.4444
2018-08-23,-7.6923
2018-08-24,8.3333
2018-08-27,-7.6923
2018-08-28,0.0
2018-09-07,0.0
2018-09-12,-25.0
2018-09-17,0.0
2018-09-21,22.2222
2018-09-26,0.0
2018-09-28,0.0
2018-10-04,0.0
2018-10-05,9.0909
2018-10-08,0.0
2018-11-08,-33.3333
2018-11-09,50.0
2018-11-15,-8.3333
2018-11-16,9.0909
2018-11-21,0.0
2018-11-23,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-12-12,-8.3333
2018-12-17,9.0909
2018-12-20,-8.3333
2018-12-26,0.0
2018-12-27,-9.0909
2018-12-28,10.0
2019-01-02,0.0
2019-01-10,0.0
2019-01-11,0.0
2019-01-17,-18.1818
2019-01-18,22.2222
2019-01-28,27.2727
2019-01-29,13.2143
2019-01-30,51.4196
2019-01-31,8.3333
2019-02-01,7.6923
2019-02-04,63.9286
2019-02-05,4.5752
2019-02-06,8.3333
2019-02-07,15.0
2019-02-08,11.7893
2019-02-11,4.712
2019-02-12,-14.2857
2019-02-13,-16.6667
2019-02-14,2.0
2019-02-15,5.8824
2019-02-19,1.8519
2019-02-20,-16.3636
2019-02-21,39.1304
2019-02-22,9.375
2019-02-25,14.2857
2019-02-26,12.5
2019-02-27,13.3333
2019-02-28,-3.9215999999999998
2019-03-01,11.2245
2019-03-04,9.1743
2019-03-05,-21.0084
2019-03-06,-5.3191
2019-03-07,7.3034
2019-03-08,2.4084
2019-03-11,-8.998
2019-03-12,11.236
2019-03-13,0.0
2019-03-14,3.0303
2019-03-15,61.7647
2019-03-18,-50.3333
2019-03-19,14.7041
2019-03-20,-12.766
2019-03-21,9.7561
2019-03-22,-11.1111
2019-03-25,25.0
2019-03-26,15.0
2019-03-27,15.6522
2019-03-28,-9.7744
2019-03-29,-4.1667
2019-04-01,-6.9565
2019-04-02,-11.215
2019-04-03,5.2632
2019-04-04,8.0
2019-04-05,-2.7778
2019-04-08,3.8095
2019-04-09,10.0917
2019-04-10,-8.3333
2019-04-11,2.5
2019-04-12,13.969
2019-04-15,15.1751
2019-04-16,6.7568
2019-04-17,26.5823
2019-04-18,24.5
2019-04-22,-11.245
2019-04-23,19.9095
2019-04-24,0.0
2019-04-25,-5.6604
2019-04-26,-6.0
2019-04-29,8.5106
2019-04-30,-9.8039
2019-05-01,-15.6522
2019-05-02,-22.6804
2019-05-03,-4.0
2019-05-06,7.6389
2019-05-07,-6.4516
2019-05-08,-6.8966
2019-05-09,0.3704
2019-05-10,0.738
2019-05-13,-15.7509
2019-05-14,0.0
2019-05-15,19.1304
2019-05-16,3.6496
2019-05-17,-8.4507
2019-05-20,26.9231
2019-05-21,-6.0606
2019-05-22,0.0
2019-05-23,9.6774
2019-05-24,-4.0
2019-05-28,-1.9607999999999999
2019-05-29,-2.5
2019-05-30,-22.4359
2019-05-31,14.7769
2019-06-03,-1.3537
2019-06-04,-8.7591
2019-06-05,8.8
2019-06-06,-4.4118
