ticker,BGRP US Equity
2012-04-04,-1.0119
2012-04-05,0.0
2012-04-09,0.0
2012-04-10,-1.1111
2012-04-11,1.3483
2012-04-13,-0.2217
2012-04-16,0.0
2012-04-17,0.3556
2012-04-18,0.0886
2012-04-19,0.2212
2012-04-20,0.883
2012-04-23,-1.5316999999999998
2012-04-24,1.1111
2012-04-25,0.0
2012-04-26,1.0989
2012-04-30,0.4348
2012-05-01,1.7316
2012-05-02,0.2128
2012-05-04,-0.2123
2012-05-08,-0.8511
2012-05-09,-0.2146
2012-05-10,2.2366
2012-05-11,-1.9773
2012-05-14,-0.6438
2012-05-15,-0.432
2012-05-16,0.2169
2012-05-17,-1.5152
2012-05-18,0.0
2012-05-21,-0.2198
2012-05-22,0.4405
2012-05-23,-1.3158
2012-05-25,0.8889
2012-05-29,-0.8811
2012-05-30,-1.5556
2012-05-31,1.5800999999999998
2012-06-01,-0.2222
2012-06-04,1.3363
2012-06-06,0.0
2012-06-07,1.0989
2012-06-08,0.0
2012-06-11,0.0
2012-06-12,-0.6522
2012-06-14,0.6565
2012-06-15,-0.8696
2012-06-18,-0.8772
2012-06-20,1.3274
2012-06-25,-0.2183
2012-06-27,0.2188
2012-06-29,0.5677
2012-07-02,0.7382
2012-07-03,-0.8621
2012-07-05,0.0
2012-07-10,-0.4348
2012-07-11,0.0
2012-07-12,0.0
2012-07-13,1.5284
2012-07-16,-0.2151
2012-07-17,0.6466
2012-07-18,2.7837
2012-07-19,0.2083
2012-07-20,-1.2474
2012-07-23,-0.4211
2012-07-24,-0.4228
2012-07-25,0.2123
2012-07-26,0.4237
2012-07-27,0.211
2012-07-30,0.0
2012-07-31,0.4211
2012-08-01,5.0314
2012-08-02,-0.998
2012-08-03,0.6048
2012-08-06,-0.8016
2012-08-07,1.0101
2012-08-08,-1.0
2012-08-09,0.6061
2012-08-10,-0.6024
2012-08-13,0.8081
2012-08-14,0.6012
2012-08-15,0.0
2012-08-16,1.5936
2012-08-20,0.7843
2012-08-21,1.1673
2012-08-22,-1.4615
2012-08-24,-0.4684
2012-08-28,0.0
2012-08-30,-1.9607999999999999
2012-08-31,1.6
2012-09-04,1.1811
2012-09-05,-0.0778
2012-09-06,-0.5062
2012-09-07,0.5871
2012-09-11,0.0
2012-09-12,1.5564
2012-09-13,-0.3831
2012-09-14,-0.0577
2012-09-17,0.4426
2012-09-18,-1.3027
2012-09-19,1.3199
2012-09-20,0.1916
2012-09-24,0.0
2012-09-25,-0.8413
2012-09-26,0.27
2012-09-27,0.0385
2012-09-28,0.7305
2012-10-01,-0.1908
2012-10-02,0.5736
2012-10-03,7.4144
2012-10-04,0.0449
2012-10-08,-10.1527
2012-10-09,0.0
2012-10-10,0.0
2012-10-11,0.75
2012-10-15,0.4963
2012-10-16,-0.4938
2012-10-18,0.4963
2012-10-19,-0.2469
2012-10-22,0.0
2012-10-23,-0.2475
2012-10-24,0.7444
2012-10-25,0.4926
2012-10-26,1.7157
2012-10-31,-0.7229
2012-11-01,0.9709
2012-11-02,0.0
2012-11-06,0.9615
2012-11-07,-0.4762
2012-11-14,0.4306
2012-11-15,-1.2863
2012-11-16,9.0734
2012-11-20,-8.1858
2012-11-26,0.0
2012-11-29,-0.4819
2012-11-30,0.2906
2012-12-03,-0.1449
2012-12-04,0.5319
2012-12-05,-0.6734
2012-12-07,0.0484
2012-12-10,1.1617
2012-12-11,-0.2392
2012-12-12,-0.4796
2012-12-13,0.0
2012-12-14,-0.4819
2012-12-17,1.6949
2012-12-18,-1.4285999999999999
2012-12-19,-0.2415
2012-12-20,-1.7917999999999998
2012-12-21,1.0848
2012-12-24,0.0833
2012-12-27,1.5819999999999999
2012-12-31,-0.8197
2013-01-02,-1.2397
2013-01-03,0.0
2013-01-04,4.6025
2013-01-07,-2.0
2013-01-08,-1.6327
2013-01-09,0.4149
2013-01-10,-0.4132
2013-01-11,-0.249
2013-01-14,3.9101
2013-01-15,-2.3219
2013-01-16,-0.4098
2013-01-22,-0.4115
2013-01-23,0.0
2013-01-24,0.0
2013-01-25,0.0
2013-01-28,-0.6612
2013-01-29,-0.1664
2013-01-30,1.25
2013-01-31,-0.4115
2013-02-01,0.4132
2013-02-04,0.3292
2013-02-06,0.082
2013-02-07,-0.4098
2013-02-11,0.0
2013-02-12,0.0
2013-02-13,0.823
2013-02-14,0.0
2013-02-15,-0.8163
2013-02-19,0.4115
2013-02-20,0.4098
2013-02-21,-0.4082
2013-02-22,0.0
2013-02-25,0.0
2013-02-26,-0.4098
2013-02-27,0.4115
2013-02-28,0.0
2013-03-01,0.0
2013-03-04,2.459
2013-03-05,-1.2
2013-03-06,0.4049
2013-03-07,0.1154
2013-03-08,1.4958
2013-03-11,-0.7937
2013-03-12,0.0
2013-03-13,1.2
2013-03-14,-0.7905
2013-03-15,0.7968
2013-03-18,-0.7905
2013-03-20,-1.992
2013-03-22,1.626
2013-03-25,3.84
2013-03-26,-3.3019
2013-03-27,0.0
2013-03-28,-1.2195
2013-04-01,1.8519
2013-04-02,0.6061
2013-04-03,1.2048
2013-04-04,1.7856999999999998
2013-04-08,0.3509
2013-04-09,0.1166
2013-04-10,-0.4657
2013-04-11,0.0
2013-04-12,0.0
2013-04-16,0.8187
2013-04-19,-2.5522
2013-04-26,1.1905000000000001
2013-04-30,1.4118
2013-05-01,0.0
2013-05-02,0.348
2013-05-03,-0.578
2013-05-06,1.3953
2013-05-08,-0.2294
2013-05-09,-0.5747
2013-05-10,-0.2312
2013-05-13,-0.3476
2013-05-14,1.1628
2013-05-15,-1.0345
2013-05-16,2.2067
2013-05-17,-0.5682
2013-05-20,-0.5714
2013-05-21,0.0
2013-05-22,-0.5747
2013-05-28,0.0
2013-05-31,0.0
2013-06-03,-0.9249
2013-06-04,-0.2334
2013-06-06,0.5848
2013-06-07,1.1628
2013-06-11,0.1149
2013-06-13,0.4592
2013-06-18,0.0
2013-06-25,-0.8
2013-06-27,0.8065
2013-06-28,-0.8
2013-07-02,-0.8065
2013-07-03,0.813
2013-07-12,0.0
2013-07-15,1.2903
2013-07-16,-0.6369
2013-07-17,-0.3205
2013-07-18,-0.3215
2013-07-19,1.6129
2013-07-22,-3.0159
2013-07-23,-1.8003
2013-07-24,3.3333
2013-07-26,-3.2258
2013-07-29,3.3333
2013-07-30,0.6452
2013-07-31,0.3205
2013-08-01,0.3195
2013-08-02,-2.0701
2013-08-05,1.3008
2013-08-06,1.1236
2013-08-07,1.2698
2013-08-08,-4.0752
2013-08-09,3.5948
2013-08-12,0.9464
2013-08-13,3.125
2013-08-14,-1.3636
2013-08-15,2.9186
2013-08-16,-0.7463
2013-08-19,2.5564
2013-08-20,-1.0264
2013-08-21,0.0
2013-08-22,0.0
2013-08-23,1.4815
2013-08-26,0.438
2013-08-27,0.2907
2013-08-28,-1.4493
2013-08-30,0.0
2013-09-03,0.7353
2013-09-04,0.7299
2013-09-09,0.0
2013-09-10,-0.2899
2013-09-11,-0.436
2013-09-12,1.4599
2013-09-13,7.9137
2013-09-16,0.0
2013-09-18,-3.3333
2013-09-19,4.8276
2013-09-23,-9.2437
2013-09-25,-1.8519
2013-09-27,0.0
2013-10-04,5.6604
2013-10-08,0.0
2013-10-09,0.3571
2013-10-10,0.5338
2013-10-16,0.885
2013-10-18,-5.2632
2013-10-21,3.7037
2013-10-23,0.0
2013-10-28,2.6786
2013-10-30,0.0
2013-10-31,1.5652
2013-11-12,0.1712
2013-11-13,0.0
2013-11-15,0.0
2013-11-18,0.0
2013-11-20,1.7094
2013-11-26,-0.3361
2013-12-02,0.3373
2013-12-05,0.0
2013-12-06,0.8403
2013-12-13,0.5
2013-12-16,0.3317
2013-12-20,0.9917
2013-12-23,3.1097
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,-4.2857
2013-12-31,-2.9851
2014-01-02,5.0
2014-01-03,4.7619
2014-01-06,-7.9545
2014-01-07,4.1975
2014-01-09,1.8957000000000002
2014-01-10,0.9302
2014-01-14,-0.9217
2014-01-15,1.1628
2014-01-16,3.4483
2014-01-22,-1.1111
2014-01-23,-8.5393
2014-01-27,10.0737
2014-01-28,0.4464
2014-01-30,-1.1111
2014-02-04,0.0
2014-02-05,0.0
2014-02-06,2.2472
2014-02-11,2.1978
2014-02-18,-1.0753
2014-02-19,-2.1739
2014-02-20,0.0
2014-03-04,-1.7778
2014-03-05,4.0724
2014-03-06,11.413
2014-03-07,0.4878
2014-03-10,0.0
2014-03-11,0.0
2014-03-12,-2.9126
2014-03-13,2.6
2014-03-14,1.3645
2014-03-17,-0.5769
2014-03-18,0.5803
2014-03-19,0.0
2014-03-21,-0.9615
2014-03-27,-0.9709
2014-03-28,0.0
2014-03-31,0.0
2014-04-02,0.0
2014-04-03,0.0
2014-04-04,-1.9607999999999999
2014-04-07,4.0
2014-04-08,-3.8462
2014-04-09,-0.2
2014-04-10,0.2004
2014-04-14,0.0
2014-04-16,0.0
2014-04-21,-4.0
2014-04-22,4.1667
2014-04-23,0.2
2014-04-24,-0.7984
2014-05-01,0.6036
2014-05-02,0.0
2014-05-21,-40.0
2014-05-22,66.6667
2014-05-30,-10.0
2014-06-03,2.2222
2014-06-16,3.2609
2014-06-17,0.0
2014-06-20,0.0
2014-06-24,2.1053
2014-06-25,-1.0309
2014-06-30,-1.0417
2014-07-02,1.0526
2014-07-03,-1.0417
2014-07-09,0.0
2014-07-10,0.4211
2014-07-14,-0.4193
2014-07-16,5.2632
2014-07-17,0.0
2014-07-23,0.0
2014-07-28,0.0
2014-07-29,-5.0
2014-07-30,3.1579
2014-07-31,2.0408
2014-08-01,0.0
2014-08-04,0.0
2014-08-05,-10.0
2014-08-06,5.5556
2014-08-07,-3.7895
2014-08-08,3.9387
2014-08-20,-0.4211
2014-08-21,1.4799
2014-08-22,-0.8333
2014-08-25,-0.2101
2014-08-26,-0.4211
2014-09-12,7.611
2014-09-15,-1.9646
2014-09-17,0.2004
2014-09-18,-5.0
2014-09-19,0.0
2014-09-22,-3.1579
2014-09-23,2.1739
2014-09-25,1.0638
2014-09-29,3.1579
2014-09-30,2.6531000000000002
2014-10-01,0.3976
2014-10-02,-2.9703
2014-10-07,-8.1633
2014-10-08,6.6667
2014-10-10,3.9583
2014-10-16,-1.8035999999999999
2014-10-22,-1.0204
2014-10-23,-7.2165
2014-10-24,8.8889
2014-10-28,0.0
2014-10-30,-2.0408
2014-10-31,4.1667
2014-11-03,5.0
2014-11-04,-10.4762
2014-11-05,0.0
2014-11-06,-2.1277
2014-11-07,0.0
2014-11-10,0.0
2014-11-11,2.1739
2014-11-12,1.0638
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,0.0
2014-11-18,0.0
2014-11-19,0.0
2014-11-20,-1.0526
2014-11-24,0.0
2014-11-25,0.2128
2014-11-26,0.8493
2014-11-28,2.1053
2014-12-01,-3.0928
2014-12-02,0.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-09,0.0
2014-12-10,4.2553
2014-12-12,-2.0408
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,-3.9583
2014-12-22,1.9523000000000001
2014-12-24,2.1277
2014-12-26,2.0833
2014-12-29,0.0
2014-12-30,-4.0816
2014-12-31,2.1277
2015-01-02,-3.5417
2015-01-05,0.432
2015-01-06,-2.7957
2015-01-07,3.9823
2015-01-08,-2.1277
2015-01-09,-4.3478
2015-01-12,2.5
2015-01-13,0.4435
2015-01-14,-0.4415
2015-01-15,0.0
2015-01-16,-2.439
2015-01-20,-1.1364
2015-01-22,-2.2989
2015-01-23,3.5294
2015-01-26,2.2727
2015-01-27,-3.3333
2015-01-28,4.5977
2015-01-29,-4.6154
2015-01-30,2.3041
2015-02-02,0.6757
2015-02-03,-1.5659999999999998
2015-02-04,1.1364
2015-02-05,1.1236
2015-02-06,0.0
2015-02-09,0.0
2015-02-10,1.1111
2015-02-11,-0.4396
2015-02-12,-0.6623
2015-02-13,1.1111
2015-02-17,7.4725
2015-02-18,-2.863
2015-02-19,0.2105
2015-02-20,-2.7311
2015-02-23,3.2397
2015-02-24,-0.2092
2015-02-25,0.6289
2015-02-27,-2.0833
2015-03-02,0.0
2015-03-03,-0.4255
2015-03-04,-1.7094
2015-03-05,2.1739
2015-03-06,0.8511
2015-03-09,-1.8987
2015-03-10,0.0
2015-03-11,0.2151
2015-03-12,1.2876
2015-03-16,-2.5423999999999998
2015-03-17,-0.8696
2015-03-18,0.8772
2015-03-19,3.2609
2015-03-20,2.1053
2015-03-23,1.0309
2015-03-24,1.0204
2015-03-25,-2.0202
2015-03-26,2.0619
2015-03-27,0.404
2015-03-30,1.006
2015-03-31,0.0
2015-04-01,5.1793
2015-04-02,13.6364
2015-04-06,-3.3333
2015-04-07,0.8621
2015-04-08,0.0
2015-04-09,-1.7094
2015-04-13,0.8696
2015-04-14,0.0
2015-04-15,0.8621
2015-04-17,0.8547
2015-04-20,0.8475
2015-04-21,1.1764999999999999
2015-04-22,-0.3322
2015-04-23,0.0
2015-04-24,0.0
2015-04-27,8.3333
2015-04-28,-3.8462
2015-04-29,-5.6
2015-04-30,0.0
2015-05-01,-0.8475
2015-05-04,-1.7094
2015-05-05,-0.1739
2015-05-06,-2.439
2015-05-07,0.0
2015-05-08,-0.8929
2015-05-11,1.8018
2015-05-12,-0.885
2015-05-13,0.0
2015-05-14,2.6786
2015-05-15,-2.6087
2015-05-18,2.6786
2015-05-19,-1.7391
2015-05-20,2.6549
2015-05-21,0.0
2015-05-22,0.8621
2015-05-27,-0.8547
2015-05-28,12.069
2015-05-29,1.5385
2015-06-01,-0.7576
2015-06-02,0.7634
2015-06-03,-1.5152
2015-06-04,-0.7692
2015-06-05,0.7752
2015-06-08,-1.5385
2015-06-09,0.0
2015-06-10,0.0
2015-06-11,0.0
2015-06-17,-0.7813
2015-06-19,-0.4724
2015-06-22,-0.3165
2015-06-23,0.0
2015-06-24,0.0
2015-06-26,-0.7937
2015-06-29,-1.6
2015-07-01,0.1626
2015-07-02,0.974
2015-07-07,-18.9711
2015-07-08,25.9921
2015-07-09,-0.7874
2015-07-10,-0.7937
2015-07-13,0.64
2015-07-14,0.159
2015-07-15,-0.7937
2015-07-16,0.0
2015-07-20,-2.24
2015-07-21,-0.1637
2015-07-22,0.8197
2015-07-23,-0.813
2015-07-24,-0.8197
2015-07-27,-2.4793
2015-07-28,0.8475
2015-07-30,0.0
2015-07-31,1.6806999999999999
2015-08-03,-0.8264
2015-08-04,0.0
2015-08-06,-1.6667
2015-08-07,0.0
2015-08-10,-2.5423999999999998
2015-08-12,-3.4783
2015-08-13,3.6036
2015-08-14,-0.8696
2015-08-19,-0.8772
2015-08-20,-2.6549
2015-08-21,-7.0909
2015-08-24,2.0939
2015-08-25,0.2492
2015-08-26,0.956
2015-08-28,4.1667
2015-08-31,0.0
2015-09-01,-3.6364
2015-09-03,-0.9434
2015-09-04,-4.7619
2015-09-08,6.0
2015-09-09,-5.8491
2015-09-10,-4.8096
2015-09-11,5.2632
2015-09-14,0.0
2015-09-15,-1.0
2015-09-16,-4.0404
2015-09-17,-2.1053
2015-09-18,-1.0753
2015-09-21,3.2609
2015-09-22,-10.526299999999999
2015-09-23,5.4118
2015-09-24,0.0
2015-09-25,-1.1161
2015-09-28,-5.1919
2015-09-29,-14.2857
2015-09-30,-2.2222
2015-10-01,-0.5682
2015-10-02,-1.4285999999999999
2015-10-05,1.4493
2015-10-06,0.0
2015-10-08,-1.4285999999999999
2015-10-09,15.942
2015-10-12,0.0
2015-10-14,0.0
2015-10-15,4.5
2015-10-16,2.1531000000000002
2015-10-19,0.0
2015-10-22,-3.9813
2015-10-27,1.9512
2015-10-28,-4.3062000000000005
2015-10-29,0.0
2015-10-30,-1.25
2015-11-02,-0.7595
2015-11-03,-0.5102
2015-11-04,-1.2821
2015-11-06,-2.5974
2015-11-09,0.0
2015-11-12,-1.3333
2015-11-13,-2.7027
2015-11-23,-4.7222
2015-11-24,-3.7901
2015-11-25,-1.5152
2015-11-30,4.6154
2015-12-03,-7.0588
2015-12-04,-1.5823
2015-12-07,4.5016
2015-12-08,1.5385
2015-12-09,1.5152
2015-12-10,-4.1791
2015-12-11,-6.5421
2015-12-14,0.0
2015-12-15,0.0
2015-12-16,-0.6667
2015-12-17,0.6711
2015-12-18,18.3333
2015-12-21,-11.2676
2015-12-22,-4.7619
2015-12-23,0.3333
2015-12-24,4.6512
2015-12-28,-2.2222
2015-12-29,0.6494
2015-12-30,-3.2258
2015-12-31,-1.6667
2016-01-04,-0.339
2016-01-06,0.0
2016-01-07,2.0408
2016-01-08,-5.0
2016-01-11,1.4035
2016-01-13,-4.4983
2016-01-14,-0.3623
2016-01-20,-3.6364
2016-01-21,3.7736
2016-01-25,1.8182
2016-01-28,0.0
2016-01-29,7.1429
2016-02-01,0.0
2016-02-02,1.6667
2016-02-03,-9.8361
2016-02-05,1.8182
2016-02-08,-7.1429
2016-02-09,1.9231
2016-02-10,-5.6604
2016-02-11,0.8
2016-02-16,-0.7937
2016-02-18,-2.0
2016-02-19,-2.0408
2016-02-22,0.0
2016-02-24,0.0
2016-02-26,-10.4167
2016-02-29,4.6512
2016-03-04,0.0
2016-03-07,0.0
2016-03-08,-2.2222
2016-03-10,2.2727
2016-03-11,2.6667
2016-03-14,1.7316
2016-03-15,-4.2553
2016-03-16,4.4444
2016-03-17,2.1277
2016-03-18,0.0
2016-03-23,-2.0833
2016-03-24,3.8298
2016-03-28,-3.6885
2016-03-29,-4.2553
2016-03-30,0.0
2016-03-31,-2.6667
2016-04-01,17.3516
2016-04-04,1.1673
2016-04-05,3.8462
2016-04-06,1.8519
2016-04-08,-3.6364
2016-04-11,-1.8868
2016-04-14,5.7692
2016-04-15,0.0
2016-04-18,0.0
2016-04-19,-8.7273
2016-04-20,7.5697
2016-04-21,-7.4074
2016-04-27,-4.0
2016-04-28,-2.0833
2016-04-29,16.5957
2016-05-02,-8.7591
2016-05-09,-2.0
2016-05-13,-6.1224
2016-05-31,2.1739
2016-06-01,6.383
2016-06-08,0.0
2016-06-09,-10.0
2016-06-10,-34.2222
2016-06-13,-2.7027
2016-06-14,-1.3889
2016-06-16,-11.9718
2016-06-17,7.2
2016-06-20,0.7463
2016-06-22,-3.7037
2016-06-23,7.6923
2016-06-24,-5.6429
2016-06-27,1.4383
2016-06-29,-2.9851
2016-06-30,0.0
2016-07-01,0.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-11,-3.8462
2016-07-12,-2.4
2016-07-13,0.8197
2016-07-14,5.6911000000000005
2016-07-15,15.3846
2016-07-18,0.0
2016-07-19,6.6667
2016-07-20,6.25
2016-07-21,0.0
2016-07-22,-5.8824
2016-07-25,0.0
2016-07-26,-2.5
2016-07-27,2.5641
2016-07-28,0.0
2016-07-29,0.0
2016-08-02,-6.25
2016-08-03,2.0
2016-08-04,2.6144
2016-08-05,1.2739
2016-08-09,-8.805
2016-08-10,6.8966
2016-08-11,0.0
2016-08-12,3.2258
2016-08-15,0.0
2016-08-16,4.375
2016-08-17,-1.1976
2016-08-18,0.0
2016-08-19,-10.303
2016-08-22,12.8378
2016-08-23,-4.1916
2016-08-24,-9.375
2016-08-25,3.4483
2016-08-26,0.0
2016-08-29,0.0
2016-08-30,3.3333
2016-08-31,3.2258
2016-09-06,0.0
2016-09-07,-3.125
2016-09-08,1.2903
2016-09-09,0.0
2016-09-13,-9.5541
2016-09-14,2.1127
2016-09-15,0.0
2016-09-19,0.0
2016-09-20,-6.8966
2016-09-21,0.0
2016-09-23,7.4074
2016-09-26,-6.8966
2016-09-30,3.7037
2016-10-14,-6.4286
2016-10-17,3.0534
2016-10-18,-4.4444
2016-10-24,0.0
2016-10-26,0.0
2016-10-28,-0.7752
2016-10-31,-2.3438
2016-11-01,0.0
2016-11-03,-4.0
2016-11-04,-5.8333
2016-11-08,-2.6549
2016-11-09,-9.0909
2016-11-10,0.0
2016-11-11,0.0
2016-11-14,-7.5
2016-11-15,-1.6216
2016-11-16,4.3956
2016-11-17,5.2632
2016-11-18,3.0
2016-11-21,-0.4854
2016-11-22,-2.439
2016-11-23,2.0
2016-11-28,2.9412000000000003
2016-11-29,-0.9524
2016-12-01,-0.9615
2016-12-05,4.8544
2016-12-06,1.8519
2016-12-07,13.6364
2016-12-08,6.4
2016-12-09,0.0
2016-12-12,1.5038
2016-12-13,-12.592600000000001
2016-12-14,-4.2373
2016-12-15,6.1947
2016-12-19,-3.3333
2016-12-20,-5.1724
2016-12-22,0.0
2016-12-29,0.9091
2016-12-30,-0.9009
2017-01-03,4.5455
2017-01-04,0.0
2017-01-05,4.3478
2017-01-06,0.0
2017-01-09,4.1667
2017-01-10,4.0
2017-01-12,0.0
2017-01-17,-3.8462
2017-01-18,0.0
2017-01-19,4.0
2017-01-20,0.0
2017-01-23,3.8462
2017-01-24,-5.1852
2017-01-25,1.5625
2017-01-26,-3.8462
2017-01-27,-4.0
2017-01-30,4.1667
2017-01-31,8.0
2017-02-01,-4.8148
2017-02-02,0.7782
2017-02-03,-1.1583
2017-02-06,1.5625
2017-02-07,-0.7692
2017-02-08,0.0
2017-02-09,-6.2016
2017-02-10,7.438
2017-02-13,-0.7692
2017-02-14,0.7752
2017-02-15,-4.6154
2017-02-16,-0.8065
2017-02-17,1.626
2017-02-21,3.2
2017-02-22,-3.1008
2017-02-23,3.2
2017-02-24,0.7752
2017-02-27,0.0
2017-02-28,-0.7692
2017-03-01,-0.8527
2017-03-02,0.1473
2017-03-03,-1.4706000000000001
2017-03-06,-22.3881
2017-03-07,8.6538
2017-03-08,2.6549
2017-03-09,0.0
2017-03-10,-5.1724
2017-03-13,0.0
2017-03-14,1.8182
2017-03-15,-1.7856999999999998
2017-03-16,10.9091
2017-03-17,31.1475
2017-03-20,-7.5
2017-03-23,-22.973
2017-03-24,14.0351
2017-03-27,-12.3077
2017-03-28,26.3158
2017-04-03,-16.6667
2017-04-05,-4.9792
2017-04-10,0.0
2017-04-12,1.7321
2017-04-18,-5.1724
2017-04-20,18.1818
2017-04-21,-0.0192
2017-04-25,1.558
2017-04-27,4.5265
2017-04-28,1.4677
2017-05-02,0.0
2017-05-03,0.0
2017-05-15,1.4285999999999999
2017-05-17,2.8169
2017-05-18,-2.7397
2017-05-19,2.8169
2017-05-22,-4.1096
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,4.2857
2017-06-01,-4.1096
2017-06-05,0.0
2017-06-09,-1.4285999999999999
2017-06-13,-11.5942
2017-06-14,6.5574
2017-06-19,0.0
2017-06-22,4.6154
2017-06-26,-5.8824
2017-06-27,-4.6875
2017-06-28,3.2787
2017-06-30,12.6984
2017-07-05,-15.493
2017-07-10,21.6667
2017-07-12,5.4795
2017-07-17,-10.3896
2017-07-18,1.4493
2017-07-19,0.0
2017-07-20,0.0
2017-07-27,7.1429
2017-07-28,-13.3333
2017-08-01,0.0
2017-08-04,7.6923
2017-08-08,2.8571
2017-08-10,-9.7222
2017-08-15,-6.1538
2017-08-16,0.8361
2017-08-18,4.0481
2017-08-21,14.8438
2017-08-23,-2.0408
2017-08-24,-16.25
2017-08-28,7.7943999999999996
2017-08-29,0.0
2017-09-08,0.0
2017-09-13,-10.7692
2017-09-15,3.4483
2017-09-18,4.1667
2017-09-20,-7.2
2017-09-22,6.8966
2017-09-26,-14.5
2017-09-27,-0.0189
2017-09-28,0.0
2017-09-29,0.0
2017-10-02,3.7736
2017-10-03,-3.6364
2017-10-04,3.7736
2017-10-12,27.2182
2017-10-16,-19.9657
2017-10-24,-0.0179
2017-10-27,0.5537
2017-10-30,3.0018
2017-10-31,0.0172
2017-11-01,-1.7241
2017-11-02,-12.2807
2017-11-06,0.0
2017-11-07,8.0
2017-11-08,-7.4074
2017-11-09,0.0
2017-11-10,0.0
2017-11-13,0.0
2017-11-14,-10.0
2017-11-15,-6.6667
2017-11-16,0.0
2017-11-20,-4.7619
2017-11-21,0.0
2017-11-22,10.25
2017-11-27,-9.2971
2017-11-28,0.0
2017-11-29,15.0
2017-11-30,-13.0435
2017-12-05,22.5
2017-12-11,-8.1633
2017-12-12,-11.1111
2017-12-13,0.0
2017-12-15,0.0
2017-12-18,15.0
2017-12-20,-13.0217
2017-12-21,14.9713
2017-12-22,30.4348
2017-12-26,3.3333
2017-12-27,0.0
2017-12-28,0.8065
2018-01-03,12.0
2018-01-04,-10.7143
2018-01-08,0.8
2018-01-12,19.0476
2018-01-16,2.6667
2018-01-17,23.3766
2018-01-22,-10.526299999999999
2018-01-23,0.0
2018-01-24,-5.8824
2018-01-25,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-02-01,0.0
2018-02-07,0.0
2018-02-12,11.25
2018-02-14,-15.7303
2018-02-15,0.0
2018-02-16,-13.3333
2018-02-20,9.2308
2018-02-21,0.0
2018-02-23,19.7183
2018-02-26,-5.8824
2018-02-27,-2.5
2018-02-28,2.5641
2018-03-05,0.0
2018-03-14,-16.25
2018-03-15,19.403
2018-03-29,-6.25
2018-04-02,-5.3333
2018-04-03,-5.6338
2018-04-20,4.4776
2018-05-07,-14.2857
2018-05-08,0.0
2018-05-10,-6.6667
2018-05-11,0.0
2018-05-15,-8.9286
2018-05-17,7.8431
2018-05-21,0.0
2018-05-22,1.8182
