ticker,SIMO US Equity
2005-11-17,-0.6969
2005-11-18,0.4912
2005-11-21,-6.6341
2005-11-22,0.374
2005-11-23,-2.541
2005-11-25,-0.5276
2005-11-28,-1.6141
2005-11-29,-5.4688
2005-11-30,2.9752
2005-12-01,2.2472
2005-12-02,1.0989
2005-12-05,3.1832
2005-12-06,-2.1821
2005-12-07,1.3077
2005-12-08,0.8352
2005-12-09,-2.0482
2005-12-12,0.7073
2005-12-13,0.0
2005-12-14,-0.687
2005-12-15,-0.0769
2005-12-16,-0.3077
2005-12-19,-0.463
2005-12-20,-2.7132
2005-12-21,3.1873
2005-12-22,2.0077
2005-12-23,0.6813
2005-12-27,-3.0827
2005-12-28,-3.7237999999999998
2005-12-29,-2.0951
2005-12-30,-1.2346
2006-01-03,0.1667
2006-01-04,0.8319
2006-01-05,-1.1551
2006-01-06,-1.0017
2006-01-09,1.1804000000000001
2006-01-10,-0.4167
2006-01-11,12.3013
2006-01-12,-2.7571
2006-01-13,-1.9923
2006-01-17,1.3292
2006-01-18,3.4713
2006-01-19,3.2821
2006-01-20,2.5271
2006-01-23,-0.493
2006-01-24,-0.1415
2006-01-25,-2.9908
2006-01-26,12.4342
2006-01-27,0.7147
2006-01-30,5.5484
2006-01-31,-1.1614
2006-02-01,1.9171
2006-02-02,-2.3665
2006-02-03,-0.5594
2006-02-06,-0.625
2006-02-07,-0.4403
2006-02-08,-0.5685
2006-02-09,5.0191
2006-02-10,-3.5693
2006-02-13,-3.3877
2006-02-14,-0.6494
2006-02-15,1.634
2006-02-16,0.4502
2006-02-17,2.0443
2006-02-21,-2.0033
2006-02-22,-5.8899
2006-02-23,-1.4285999999999999
2006-02-24,-0.5521
2006-02-27,1.9431
2006-02-28,-1.9061
2006-03-01,-1.8043
2006-03-02,-5.7244
2006-03-03,0.1499
2006-03-06,-0.0749
2006-03-07,-1.9476
2006-03-08,5.7296
2006-03-09,-2.3121
2006-03-10,1.2574
2006-03-13,-4.0906
2006-03-14,-2.4372
2006-03-15,-0.0771
2006-03-16,-0.626
2006-03-17,-2.8302
2006-03-20,-0.8091
2006-03-21,-0.0816
2006-03-22,-0.4082
2006-03-23,5.7377
2006-03-24,1.6279
2006-03-27,-0.4577
2006-03-28,-0.3831
2006-03-29,-3.6923
2006-03-30,-1.7572
2006-03-31,-1.3820999999999999
2006-04-03,-4.3693
2006-04-04,4.1379
2006-04-05,19.0397
2006-04-06,3.1989
2006-04-07,-4.5148
2006-04-10,0.2117
2006-04-11,-0.7042
2006-04-12,1.1348
2006-04-13,0.2104
2006-04-17,-0.8397
2006-04-18,2.1877
2006-04-19,1.9337
2006-04-20,0.4065
2006-04-21,-2.2942
2006-04-24,-0.6215
2006-04-25,-0.0695
2006-04-26,1.0431
2006-04-27,2.2712
2006-04-28,0.1346
2006-05-01,-0.8065
2006-05-02,1.2873
2006-05-03,-0.4682
2006-05-04,0.7392
2006-05-05,1.7345000000000002
2006-05-08,2.2951
2006-05-09,-0.641
2006-05-10,-1.8065
2006-05-11,-4.0736
2006-05-12,-5.5479
2006-05-15,-0.6526
2006-05-16,1.0949
2006-05-17,2.4549
2006-05-18,3.6856999999999998
2006-05-19,-0.0884
2006-05-22,-3.9455999999999998
2006-05-23,4.1785
2006-05-24,-1.3596
2006-05-25,1.4473
2006-05-26,0.6793
2006-05-30,-3.2389
2006-05-31,-1.8131
2006-06-01,1.5625
2006-06-02,-1.958
2006-06-05,-0.0713
2006-06-06,0.6424
2006-06-07,1.3475
2006-06-08,-6.1652000000000005
2006-06-09,-2.5282
2006-06-12,-4.2081
2006-06-13,-0.7987
2006-06-14,6.1997
2006-06-15,7.8088999999999995
2006-06-16,-0.7736
2006-06-19,-1.4883
2006-06-20,-1.7986
2006-06-21,3.1502
2006-06-22,0.142
2006-06-23,0.8511
2006-06-26,-2.5316
2006-06-27,-5.4113
2006-06-28,3.4325
2006-06-29,5.0885
2006-06-30,0.6316
2006-07-03,0.4184
2006-07-05,-1.3889
2006-07-06,0.7746
2006-07-07,-0.3494
2006-07-10,-4.979
2006-07-11,1.0627
2006-07-12,-3.8994999999999997
2006-07-13,-1.2158
2006-07-14,-1.9231
2006-07-17,-4.3137
2006-07-18,-0.082
2006-07-19,2.9532
2006-07-20,-1.3625
2006-07-21,-1.2037
2006-07-24,3.5159000000000002
2006-07-25,6.2401
2006-07-26,1.0409
2006-07-27,-5.298
2006-07-28,3.6519
2006-07-31,0.2999
2006-08-01,0.6726
2006-08-02,-1.2621
2006-08-03,-1.4285999999999999
2006-08-04,0.5339
2006-08-07,2.4279
2006-08-08,-1.7778
2006-08-09,0.6787
2006-08-10,0.4494
2006-08-11,-0.6711
2006-08-14,1.2763
2006-08-15,0.0741
2006-08-16,2.4444
2006-08-17,0.7954
2006-08-18,0.2869
2006-08-21,-1.9313
2006-08-22,1.5316999999999998
2006-08-23,-0.5747
2006-08-24,-0.3613
2006-08-25,1.5228000000000002
2006-08-28,-0.9286
2006-08-29,1.0094
2006-08-30,2.8551
2006-08-31,2.7065
2006-09-01,0.7432
2006-09-05,0.8719
2006-09-06,-3.4574
2006-09-07,-1.3774
2006-09-08,1.8855
2006-09-11,0.3427
2006-09-12,2.8005
2006-09-13,5.7143
2006-09-14,0.8116
2006-09-15,3.4346
2006-09-18,0.3617
2006-09-19,-0.9009
2006-09-20,0.5455
2006-09-21,-1.2658
2006-09-22,-0.7326
2006-09-25,3.936
2006-09-26,-1.716
2006-09-27,1.0235
2006-09-28,-0.8939
2006-09-29,0.0
2006-10-02,0.0601
2006-10-03,-1.2019
2006-10-04,5.9611
2006-10-05,0.0574
2006-10-06,-0.7458
2006-10-09,1.6185
2006-10-10,0.1138
2006-10-11,-1.5909
2006-10-12,2.3095
2006-10-13,0.1213
2006-10-16,0.8934
2006-10-17,-0.5028
2006-10-18,-4.6603
2006-10-19,-2.179
2006-10-20,-1.6857
2006-10-23,1.1023
2006-10-24,-0.3634
2006-10-25,-1.8237
2006-10-26,-2.1672
2006-10-27,-2.5316
2006-10-30,-0.7792
2006-10-31,0.589
2006-11-01,-3.6435
2006-11-02,-0.6752
2006-11-03,1.4276
2006-11-06,3.1501
2006-11-07,-0.3249
2006-11-08,-2.0209
2006-11-09,1.4637
2006-11-10,2.5574
2006-11-13,1.3427
2006-11-14,1.5773000000000001
2006-11-15,-1.0559
2006-11-16,-1.0044
2006-11-17,0.8244
2006-11-20,-0.3774
2006-11-21,-0.5051
2006-11-22,3.8706
2006-11-24,-0.9774
2006-11-27,2.3442
2006-11-28,-2.1097
2006-11-29,0.3695
2006-11-30,0.5521
2006-12-01,-4.6370000000000005
2006-12-04,2.3672
2006-12-05,0.625
2006-12-06,1.4285999999999999
2006-12-07,-2.1425
2006-12-08,-0.5014
2006-12-11,0.6289
2006-12-12,1.5625
2006-12-13,-0.9231
2006-12-14,0.9317
2006-12-15,-1.9077
2006-12-18,0.0
2006-12-19,0.2509
2006-12-20,0.0
2006-12-21,0.1877
2006-12-22,-0.0625
2006-12-26,-0.3125
2006-12-27,0.3135
2006-12-28,-1.1875
2006-12-29,0.3795
2007-01-03,-0.6301
2007-01-04,2.3462
2007-01-05,2.1592000000000002
2007-01-08,0.373
2007-01-09,4.1088
2007-01-10,3.8886
2007-01-11,1.2291
2007-01-12,0.1656
2007-01-16,4.573
2007-01-17,-0.1054
2007-01-18,-2.8481
2007-01-19,-1.1944
2007-01-22,-1.9231
2007-01-23,-0.4482
2007-01-24,1.2943
2007-01-25,-2.3889
2007-01-26,1.7644
2007-01-29,3.4116
2007-01-30,0.5949
2007-01-31,-0.914
2007-02-01,3.0928
2007-02-02,4.9474
2007-02-05,5.667
2007-02-06,0.0
2007-02-07,-1.2814
2007-02-08,0.4808
2007-02-09,-5.3116
2007-02-12,2.2745
2007-02-13,-1.4328
2007-02-14,2.5564
2007-02-15,3.8612
2007-02-16,3.2
2007-02-20,2.1888
2007-02-21,0.6693
2007-02-22,-2.9255
2007-02-23,-0.137
2007-02-26,0.5487
2007-02-27,-7.6853
2007-02-28,2.7586
2007-03-01,-2.0134
2007-03-02,-2.0059
2007-03-05,2.3465
2007-03-06,3.8537
2007-03-07,-2.6303
2007-03-08,2.6532
2007-03-09,0.9868
2007-03-12,6.3751
2007-03-13,2.7997
2007-03-14,3.1489
2007-03-15,-1.9802
2007-03-16,-0.7997
2007-03-19,-2.1638
2007-03-20,10.1908
2007-03-21,4.88
2007-03-22,-1.5009000000000001
2007-03-23,-1.1429
2007-03-26,0.9634
2007-03-27,-0.7252
2007-03-28,-4.0754
2007-03-29,-9.5391
2007-03-30,-0.2215
2007-04-02,0.2664
2007-04-03,3.9415
2007-04-04,0.6817
2007-04-05,-0.5925
2007-04-09,-3.2354
2007-04-10,-3.7396000000000003
2007-04-11,0.8684
2007-04-12,2.4920999999999998
2007-04-13,-4.9072
2007-04-16,-1.232
2007-04-17,-0.8237
2007-04-18,0.617
2007-04-19,4.7642
2007-04-20,-3.6470000000000002
2007-04-23,7.5701
2007-04-24,2.6933
2007-04-25,1.3536000000000001
2007-04-26,3.0467
2007-04-27,-7.8574
2007-04-30,6.6373999999999995
2007-05-01,-2.7617000000000003
2007-05-02,1.9924
2007-05-03,0.0416
2007-05-04,-1.5372
2007-05-07,0.5485
2007-05-08,-2.6018
2007-05-09,0.6463
2007-05-10,-3.4675000000000002
2007-05-11,1.02
2007-05-14,-3.2046
2007-05-15,-8.6621
2007-05-16,5.0645
2007-05-17,-0.7561
2007-05-18,2.9048
2007-05-21,-0.0463
2007-05-22,-0.4167
2007-05-23,-3.4868
2007-05-24,4.0462
2007-05-25,-0.8796
2007-05-29,2.3821
2007-05-30,3.5128
2007-05-31,1.9392
2007-06-01,0.4323
2007-06-04,-2.4968
2007-06-05,1.5011
2007-06-06,-1.6964000000000001
2007-06-07,-0.3982
2007-06-08,1.0662
2007-06-11,2.1538
2007-06-12,1.7642
2007-06-13,0.9725
2007-06-14,0.335
2007-06-15,1.1686
2007-06-18,0.165
2007-06-19,4.1598
2007-06-20,-2.4516
2007-06-21,4.7831
2007-06-22,-1.5474
2007-06-25,3.3399
2007-06-26,-4.9049
2007-06-27,-0.3199
2007-06-28,0.2407
2007-06-29,-0.6403
2007-07-02,2.2956
2007-07-03,-0.9055
2007-07-05,1.1919
2007-07-06,2.0416
2007-07-09,6.6184
2007-07-10,-0.1448
2007-07-11,-1.9516
2007-07-12,-1.954
2007-07-13,4.9629
2007-07-16,-2.4713
2007-07-17,0.1469
2007-07-18,-3.7404
2007-07-19,-1.6762000000000001
2007-07-20,-0.7361
2007-07-23,-3.0055
2007-07-24,-1.8109
2007-07-25,-1.8443
2007-07-26,-6.5971
2007-07-27,-0.4029
2007-07-30,1.6613
2007-07-31,-19.2053
2007-08-01,7.5956
2007-08-02,0.2539
2007-08-03,-4.6612
2007-08-06,-1.5403
2007-08-07,-1.3681
2007-08-08,4.5605
2007-08-09,-2.1455
2007-08-10,-0.3743
2007-08-13,0.6978
2007-08-14,-4.9574
2007-08-15,-0.1122
2007-08-16,-3.7619
2007-08-17,0.175
2007-08-20,5.2999
2007-08-21,-0.8296
2007-08-22,5.4657
2007-08-23,0.3173
2007-08-24,1.5287
2007-08-27,-2.4403
2007-08-28,-1.2772999999999999
2007-08-29,6.2534
2007-08-30,5.7839
2007-08-31,3.5971
2007-09-04,-0.0926
2007-09-05,2.6413
2007-09-06,-0.3612
2007-09-07,-0.9515
2007-09-10,1.3724
2007-09-11,4.3773
2007-09-12,-1.2538
2007-09-13,-0.394
2007-09-14,-1.1868
2007-09-17,-2.0018
2007-09-18,1.5887
2007-09-19,1.8096999999999999
2007-09-20,2.3919
2007-09-21,0.6429
2007-09-24,-1.9165
2007-09-25,0.4342
2007-09-26,0.7782
2007-09-27,-0.5577
2007-09-28,-2.8904
2007-10-01,-0.2665
2007-10-02,2.2717
2007-10-03,-3.5497
2007-10-04,1.4224
2007-10-05,-1.1131
2007-10-08,1.2157
2007-10-09,-0.1335
2007-10-10,-2.0935
2007-10-11,-4.9136
2007-10-12,-0.622
2007-10-15,3.7073
2007-10-16,-6.1746
2007-10-17,1.9792
2007-10-18,3.0568
2007-10-19,-1.1299
2007-10-22,0.9048
2007-10-23,3.445
2007-10-24,1.2318
2007-10-25,0.4957
2007-10-26,0.2242
2007-10-29,-1.5659999999999998
2007-10-30,-1.3636
2007-10-31,15.2074
2007-11-01,-1.28
2007-11-02,-0.6888
2007-11-05,-4.9368
2007-11-06,-1.8883999999999999
2007-11-07,-4.9431
2007-11-08,-5.7984
2007-11-09,-1.6120999999999999
2007-11-12,-0.5958
2007-11-13,0.999
2007-11-14,5.5391
2007-11-15,-2.2962
2007-11-16,-1.7266
2007-11-19,-3.6603
2007-11-20,-3.7741
2007-11-21,-1.8163
2007-11-23,1.0188
2007-11-26,0.0
2007-11-27,1.4331
2007-11-28,4.1863
2007-11-29,-2.3606
2007-11-30,-2.8292
2007-12-03,-3.0704
2007-12-04,-3.6046
2007-12-05,6.2606
2007-12-06,1.0397
2007-12-07,-2.7968
2007-12-10,-3.0945
2007-12-11,-0.5042
2007-12-12,-1.2106
2007-12-13,-4.0182
2007-12-14,12.7672
2007-12-17,-2.1064
2007-12-18,-2.4744
2007-12-19,-0.9377
2007-12-20,-0.8352
2007-12-21,-0.7861
2007-12-24,1.9242
2007-12-26,-0.3331
2007-12-27,-1.2256
2007-12-28,-3.3277
2007-12-31,3.734
2008-01-02,-2.9246
2008-01-03,-0.5794
2008-01-04,-6.6434
2008-01-07,-4.7440999999999995
2008-01-08,-0.1966
2008-01-09,2.1011
2008-01-10,-0.1286
2008-01-11,1.0303
2008-01-14,-0.5736
2008-01-15,-3.0769
2008-01-16,-3.2407
2008-01-17,-0.6152
2008-01-18,4.8831
2008-01-22,-1.1803
2008-01-23,-3.716
2008-01-24,2.0675
2008-01-25,2.2282
2008-01-28,-0.8587
2008-01-29,3.7308
2008-01-30,2.0552
2008-01-31,-3.0837
2008-02-01,4.2857
2008-02-04,5.9153
2008-02-05,-6.3492
2008-02-06,-2.2599
2008-02-07,0.8349
2008-02-08,0.1274
2008-02-11,0.6997
2008-02-12,-2.147
2008-02-13,2.9043
2008-02-14,-2.6976
2008-02-15,-1.8698000000000001
2008-02-19,-1.9710999999999999
2008-02-20,3.7534
2008-02-21,-4.9096
2008-02-22,-1.8342
2008-02-25,0.4152
2008-02-26,2.6189
2008-02-27,1.8133
2008-02-28,-1.7149999999999999
2008-02-29,-0.2013
2008-03-03,-1.6812
2008-03-04,2.4624
2008-03-05,0.1335
2008-03-06,-0.8
2008-03-07,0.8065
2008-03-10,-2.6
2008-03-11,-4.8597
2008-03-12,-1.5108000000000001
2008-03-13,-3.6523
2008-03-14,0.6823
2008-03-17,-6.6265
2008-03-18,9.5161
2008-03-19,-3.9764
2008-03-20,0.3834
2008-03-24,7.4102
2008-03-25,4.9787
2008-03-26,-0.8808
2008-03-27,-3.0075
2008-03-28,0.2114
2008-03-31,-0.7032
2008-04-01,8.1445
2008-04-02,1.2443
2008-04-03,1.0996
2008-04-04,-0.5758
2008-04-07,-5.148
2008-04-08,-3.2564
2008-04-09,1.1219999999999999
2008-04-10,4.577
2008-04-11,-3.5145999999999997
2008-04-14,-2.7491
2008-04-15,0.0707
2008-04-16,3.9548
2008-04-17,0.3397
2008-04-18,1.2187000000000001
2008-04-21,1.2709
2008-04-22,-2.0476
2008-04-23,0.8092
2008-04-24,0.1338
2008-04-25,4.342
2008-04-28,0.064
2008-04-29,0.7678
2008-04-30,10.6667
2008-05-01,-0.5737
2008-05-02,1.558
2008-05-05,-1.5909
2008-05-06,0.0
2008-05-07,-2.1363
2008-05-08,1.1209
2008-05-09,-0.4084
2008-05-12,0.9373
2008-05-13,3.1921
2008-05-14,2.4747
2008-05-15,3.7321999999999997
2008-05-16,-0.1058
2008-05-19,-2.7542
2008-05-20,-0.7026
2008-05-21,1.2561
2008-05-22,1.4626000000000001
2008-05-23,-2.7229
2008-05-27,2.3052
2008-05-28,2.8970000000000002
2008-05-29,-0.4692
2008-05-30,1.2048
2008-06-02,2.8986
2008-06-03,0.8551
2008-06-04,-0.6484
2008-06-05,2.1586
2008-06-06,-0.8354
2008-06-09,-2.1308
2008-06-10,-4.4557
2008-06-11,-2.5437
2008-06-12,0.3263
2008-06-13,4.607
2008-06-16,0.2073
2008-06-17,-4.9638
2008-06-18,-2.2851
2008-06-19,0.2227
2008-06-20,-1.7778
2008-06-23,-1.0181
2008-06-24,-4.2286
2008-06-25,1.611
2008-06-26,-7.6336
2008-06-27,-4.4183
2008-06-30,-3.8909000000000002
2008-07-01,-2.4221
2008-07-02,-2.8369
2008-07-03,-1.3869
2008-07-07,0.8882
2008-07-08,0.0
2008-07-09,-3.8885
2008-07-10,-1.7557
2008-07-11,-0.3885
2008-07-14,1.248
2008-07-15,1.5408
2008-07-16,0.3794
2008-07-17,0.3779
2008-07-18,0.0753
2008-07-21,3.3108
2008-07-22,-9.177
2008-07-23,3.0473
2008-07-24,-5.1362
2008-07-25,-5.0861
2008-07-28,-3.9758
2008-07-29,-0.9901
2008-07-30,-38.1818
2008-07-31,8.8235
2008-08-01,0.1351
2008-08-04,-1.3495
2008-08-05,0.8208
2008-08-06,3.6635
2008-08-07,-4.4503
2008-08-08,3.1507
2008-08-11,7.4369
2008-08-12,-2.3486000000000002
2008-08-13,-1.1392
2008-08-14,1.0243
2008-08-15,2.4081
2008-08-18,3.2178
2008-08-19,-3.1175
2008-08-20,-2.3515
2008-08-21,-3.5488
2008-08-22,-3.0223
2008-08-25,-2.439
2008-08-26,0.6944
2008-08-27,4.8276
2008-08-28,-0.2632
2008-08-29,-1.847
2008-09-02,-1.8817
2008-09-03,-0.137
2008-09-04,-4.6639
2008-09-05,0.5755
2008-09-08,-0.4292
2008-09-09,-7.6149000000000004
2008-09-10,-4.1991
2008-09-11,-2.7597
2008-09-12,-3.5058
2008-09-15,-2.0761
2008-09-16,-9.0106
2008-09-17,-0.5825
2008-09-18,-1.3672
2008-09-19,13.8614
2008-09-22,0.6957
2008-09-23,1.8998
2008-09-24,-0.8475
2008-09-25,-4.1026
2008-09-26,-6.7736
2008-09-29,-7.6482
2008-09-30,-3.1056
2008-10-01,0.641
2008-10-02,-2.9724
2008-10-03,-0.4376
2008-10-06,-5.4945
2008-10-07,-7.2093
2008-10-08,4.2607
2008-10-09,-4.5673
2008-10-10,-12.342600000000001
2008-10-13,25.0
2008-10-14,-3.2184
2008-10-15,-9.9762
2008-10-16,-6.0686
2008-10-17,-2.5281000000000002
2008-10-20,2.5937
2008-10-21,-8.7079
2008-10-22,-1.2308
2008-10-23,-6.5421
2008-10-24,-5.3333
2008-10-27,-5.9859
2008-10-28,-2.6217
2008-10-29,8.0769
2008-10-30,22.7758
2008-10-31,0.8696
2008-11-03,2.8736
2008-11-04,4.7486
2008-11-05,-10.6667
2008-11-06,-8.9552
2008-11-07,-0.3279
2008-11-10,-5.2632
2008-11-11,-9.0278
2008-11-12,-14.1221
2008-11-13,12.0
2008-11-14,-6.746
2008-11-17,-6.383
2008-11-18,-2.7273
2008-11-19,-6.5421
2008-11-20,4.0
2008-11-21,-0.9615
2008-11-24,7.767
2008-11-25,0.9009
2008-11-26,27.6786
2008-11-28,2.0979
2008-12-01,-8.9041
2008-12-02,3.7594
2008-12-03,2.1739
2008-12-04,-6.0284
2008-12-05,2.6414999999999997
2008-12-08,21.3235
2008-12-09,-0.303
2008-12-10,-1.2158
2008-12-11,-10.7692
2008-12-12,3.4483
2008-12-15,-6.0
2008-12-16,1.4184
2008-12-17,-0.3497
2008-12-18,0.3509
2008-12-19,3.8462
2008-12-22,-14.8148
2008-12-23,-0.7905
2008-12-24,12.749
2008-12-26,-5.6537
2008-12-29,-8.6142
2008-12-30,-10.2459
2008-12-31,4.5662
2009-01-02,7.8603
2009-01-05,4.8583
2009-01-06,12.7413
2009-01-07,-5.8219
2009-01-08,1.4545
2009-01-09,-5.3763
2009-01-12,-4.1667
2009-01-13,1.581
2009-01-14,-6.2257
2009-01-15,-2.0747
2009-01-16,5.9322
2009-01-20,4.0
2009-01-21,2.3077
2009-01-22,4.8872
2009-01-23,0.3584
2009-01-26,-2.5
2009-01-27,0.3663
2009-01-28,7.6642
2009-01-29,0.0
2009-01-30,-4.7458
2009-02-02,-10.3203
2009-02-03,-1.1905000000000001
2009-02-04,-3.2129
2009-02-05,1.6598000000000002
2009-02-06,2.8571
2009-02-09,0.3968
2009-02-10,-3.1621
2009-02-11,-0.6122
2009-02-12,1.0267
2009-02-13,0.4014
2009-02-17,-9.3072
2009-02-18,2.6786
2009-02-19,-3.4783
2009-02-20,0.4505
2009-02-23,-4.4843
2009-02-24,2.3474
2009-02-25,-2.2936
2009-02-26,-3.7559
2009-02-27,0.4878
2009-03-02,-4.3689
2009-03-03,1.5228000000000002
2009-03-04,-0.5
2009-03-05,-4.5226
2009-03-06,4.4737
2009-03-09,-2.7708
2009-03-10,28.4974
2009-03-11,6.8548
2009-03-12,-1.8868
2009-03-13,-6.1538
2009-03-16,1.6393
2009-03-17,14.9194
2009-03-18,3.8596
2009-03-19,-3.3784
2009-03-20,-4.1958
2009-03-23,6.9343
2009-03-24,-3.4023
2009-03-25,15.8883
2009-03-26,6.7073
2009-03-27,-2.8571
2009-03-30,-16.7647
2009-03-31,-1.7668
2009-04-01,4.3165
2009-04-02,4.4828
2009-04-03,8.5809
2009-04-06,-2.1277
2009-04-07,-5.7453
2009-04-08,-17.2982
2009-04-09,9.1633
2009-04-13,2.5547
2009-04-14,4.6263
2009-04-15,1.7006999999999999
2009-04-16,8.6957
2009-04-17,0.9231
2009-04-20,-7.0122
2009-04-21,1.9672
2009-04-22,2.2508
2009-04-23,-3.4591
2009-04-24,0.6515
2009-04-27,-1.9417
2009-04-28,-1.3201
2009-04-29,3.01
2009-04-30,4.2208
2009-05-01,-3.4268
2009-05-04,11.6129
2009-05-05,-0.578
2009-05-06,4.6512
2009-05-07,-2.2222
2009-05-08,1.1364
2009-05-11,-0.5618
2009-05-12,-6.2147
2009-05-13,-8.7349
2009-05-14,0.9901
2009-05-15,0.0
2009-05-18,4.5752
2009-05-19,0.625
2009-05-20,1.2422
2009-05-21,0.3067
2009-05-22,-0.9174
2009-05-26,-0.3086
2009-05-27,-1.2384
2009-05-28,-1.2539
2009-05-29,0.6349
2009-06-01,5.9937000000000005
2009-06-02,-1.7856999999999998
2009-06-03,-3.0303
2009-06-04,1.875
2009-06-05,1.8405
2009-06-08,-2.7108
2009-06-09,20.4334
2009-06-10,-5.1414
2009-06-11,5.8266
2009-06-12,6.274
2009-06-15,-7.4699
2009-06-16,-3.125
2009-06-17,-5.914
2009-06-18,-6.8571
2009-06-19,2.7607
2009-06-22,-5.6716
2009-06-23,0.3165
2009-06-24,12.3028
2009-06-25,6.4607
2009-06-26,-0.5277
2009-06-29,-0.2653
2009-06-30,-2.9255
2009-07-01,-0.274
2009-07-02,-5.2198
2009-07-06,-6.3768
2009-07-07,-0.9288
2009-07-08,4.0625
2009-07-09,-2.7027
2009-07-10,-1.8519
2009-07-13,3.7736
2009-07-14,3.6364
2009-07-15,1.7544
2009-07-16,2.0115
2009-07-17,0.0
2009-07-20,1.6901000000000002
2009-07-21,-0.554
2009-07-22,4.0442
2009-07-23,2.2706
2009-07-24,1.0471
2009-07-27,2.5907
2009-07-28,0.7576
2009-07-29,-1.5038
2009-07-30,-5.0891
2009-07-31,0.8043
2009-08-03,-1.8617
2009-08-04,-6.7751
2009-08-05,-0.7558
2009-08-06,-2.1675
2009-08-07,3.2934
2009-08-10,1.4493
2009-08-11,-3.4286
2009-08-12,1.4793
2009-08-13,1.7492999999999999
2009-08-14,-2.5788
2009-08-17,-3.8235
2009-08-18,-0.6116
2009-08-19,0.0
2009-08-20,4.0
2009-08-21,-0.5917
2009-08-24,-2.9762
2009-08-25,1.5337
2009-08-26,0.9063
2009-08-27,0.2994
2009-08-28,-0.8955
2009-08-31,5.4217
2009-09-01,-2.2857
2009-09-02,-2.0468
2009-09-03,5.0746
2009-09-04,3.4091
2009-09-08,0.5495
2009-09-09,0.2732
2009-09-10,0.0
2009-09-11,-0.2725
2009-09-14,-1.6393
2009-09-15,-1.1111
2009-09-16,0.8427
2009-09-17,-1.1142
2009-09-18,11.2676
2009-09-21,-2.0253
2009-09-22,5.168
2009-09-23,1.7199
2009-09-24,-3.8647
2009-09-25,-0.2513
2009-09-28,2.5189
2009-09-29,-1.7199
2009-09-30,-0.5
2009-10-01,-7.2864
2009-10-02,1.355
2009-10-05,0.7487
2009-10-06,0.3185
2009-10-07,-1.0582
2009-10-08,-0.2674
2009-10-09,-2.1448
2009-10-12,2.7397
2009-10-13,-1.6
2009-10-14,6.5041
2009-10-15,2.0356
2009-10-16,1.4963
2009-10-19,-0.9828
2009-10-20,1.2407
2009-10-21,-4.902
2009-10-22,2.0619
2009-10-23,-2.5253
2009-10-26,-3.886
2009-10-27,5.1213
2009-10-28,-3.5897
2009-10-29,-3.9894
2009-10-30,-3.0471
2009-11-02,-8.5714
2009-11-03,0.625
2009-11-04,-0.9317
2009-11-05,1.5674000000000001
2009-11-06,-2.1605
2009-11-09,2.2082
2009-11-10,-1.5432000000000001
2009-11-11,1.2539
