ticker,ENLC US Equity
2004-06-07,0.117
2004-06-08,-2.6869
2004-06-09,0.7443
2004-06-10,-1.001
2004-06-14,-1.3481
2004-06-15,0.3172
2004-06-16,0.973
2004-06-17,2.8427
2004-06-18,0.7262
2004-06-21,-1.6279
2004-06-22,3.6643
2004-06-23,0.2965
2004-06-24,-2.4784
2004-06-25,-2.2849
2004-06-28,-3.1257
2004-06-29,-0.9852
2004-06-30,-0.2488
2004-07-01,0.1746
2004-07-02,-0.1743
2004-07-06,0.5237
2004-07-07,1.3396
2004-07-08,-1.6401
2004-07-09,-0.3982
2004-07-12,1.7490999999999999
2004-07-13,0.5894
2004-07-14,1.0254
2004-07-15,-0.1933
2004-07-16,-0.1211
2004-07-19,0.097
2004-07-20,-0.6539
2004-07-21,-1.9259
2004-07-22,-1.5163
2004-07-23,-2.1959
2004-07-26,1.1355
2004-07-27,1.6585999999999999
2004-07-28,-0.1004
2004-07-29,0.5025
2004-07-30,-0.05
2004-08-02,0.025
2004-08-03,-1.0753
2004-08-04,-0.8342
2004-08-05,-2.108
2004-08-06,-3.3088
2004-08-09,0.7605
2004-08-10,4.4474
2004-08-11,-0.2039
2004-08-12,-1.942
2004-08-13,0.6329
2004-08-16,0.3931
2004-08-17,-0.9919
2004-08-18,-0.5537
2004-08-19,0.5832
2004-08-20,-3.321
2004-08-23,1.554
2004-08-24,0.3221
2004-08-25,-0.4549
2004-08-26,-1.0215
2004-08-27,0.3259
2004-08-30,-0.379
2004-08-31,1.2227999999999999
2004-09-01,0.6443
2004-09-02,0.08
2004-09-03,-0.8529
2004-09-07,-0.5376
2004-09-08,1.4865
2004-09-09,-2.1039
2004-09-10,0.6529
2004-09-13,-2.0541
2004-09-14,0.0828
2004-09-15,1.4337
2004-09-16,0.5708
2004-09-17,-0.4324
2004-09-20,0.0271
2004-09-21,-0.0543
2004-09-22,0.4616
2004-09-23,1.0541
2004-09-24,3.1024
2004-09-27,6.1997
2004-09-28,-0.9746
2004-09-29,-0.1011
2004-09-30,1.4815
2004-10-01,2.1411
2004-10-04,-0.9052
2004-10-05,-0.8173
2004-10-06,0.3393
2004-10-07,0.0
2004-10-08,0.4348
2004-10-11,-0.7215
2004-10-12,1.5988
2004-10-13,-6.1754999999999995
2004-10-14,-0.6099
2004-10-15,1.6875
2004-10-18,1.7349999999999999
2004-10-19,1.829
2004-10-20,-0.9709
2004-10-21,0.1225
2004-10-22,0.8813
2004-10-25,-0.5096
2004-10-26,0.1707
2004-10-27,-0.0487
2004-10-28,1.7052
2004-10-29,0.5988
2004-11-01,1.119
2004-11-02,-1.1067
2004-11-03,1.6429
2004-11-04,-1.0156
2004-11-05,-1.2408
2004-11-08,-2.0295
2004-11-09,-0.0986
2004-11-10,0.1728
2004-11-11,-0.6407
2004-11-12,-0.1736
2004-11-15,-0.0497
2004-11-16,-0.696
2004-11-17,0.8761
2004-11-18,-0.0248
2004-11-19,1.4892
2004-11-22,0.4402
2004-11-23,3.4819
2004-11-24,0.8235
2004-11-26,0.3501
2004-11-29,2.5349
2004-11-30,-8.6641
2004-12-01,-0.6705
2004-12-02,0.0
2004-12-03,0.0
2004-12-06,0.0
2004-12-07,-0.55
2004-12-08,1.81
2004-12-09,0.0
2004-12-10,-0.0247
2004-12-13,-1.2102
2004-12-14,1.5
2004-12-15,-0.4187
2004-12-16,1.7561
2004-12-17,2.0175
2004-12-20,-3.7408
2004-12-21,1.4604
2004-12-22,-1.3906
2004-12-23,0.1979
2004-12-27,-0.1235
2004-12-28,0.1236
2004-12-29,-0.1481
2004-12-30,2.6212
2004-12-31,0.9639
2005-01-03,-3.3413
2005-01-04,0.6914
2005-01-05,-0.6376
2005-01-06,0.0
2005-01-07,0.1974
2005-01-10,2.1429
2005-01-11,1.2057
2005-01-12,0.7386
2005-01-13,-0.9224
2005-01-14,-1.2413
2005-01-18,0.8219
2005-01-19,0.024
2005-01-20,0.4075
2005-01-21,-0.4536
2005-01-24,-0.6475
2005-01-25,-2.9206
2005-01-26,1.1188
2005-01-27,1.1065
2005-01-28,0.3161
2005-01-31,0.1212
2005-02-01,0.46
2005-02-02,0.6083
2005-02-03,-0.5079
2005-02-04,-1.5556999999999999
2005-02-07,-1.2346
2005-02-08,1.875
2005-02-09,0.3436
2005-02-10,-0.9049
2005-02-11,0.3949
2005-02-14,0.0492
2005-02-15,3.0713
2005-02-16,1.764
2005-02-17,-2.6470000000000002
2005-02-18,1.0346
2005-02-22,-1.1908
2005-02-23,-0.1928
2005-02-24,0.7728
2005-02-25,0.1917
2005-02-28,-0.7414
2005-03-01,1.0843
2005-03-02,-0.0954
2005-03-03,0.4295
2005-03-04,1.9243999999999999
2005-03-07,0.2331
2005-03-08,0.0
2005-03-09,0.093
2005-03-10,-0.2091
2005-03-11,-1.0477
2005-03-14,0.4
2005-03-15,0.7968
2005-03-16,0.093
2005-03-17,0.6969
2005-03-18,1.1303
2005-03-21,0.365
2005-03-22,-1.8182
2005-03-23,-0.9954
2005-03-24,0.1403
2005-03-28,-0.3502
2005-03-29,0.2812
2005-03-30,0.4673
2005-03-31,1.7907
2005-04-01,2.3304
2005-04-04,1.0717
2005-04-05,3.1367
2005-04-06,2.2489
2005-04-07,0.2933
2005-04-08,0.3342
2005-04-11,-3.2057
2005-04-12,-0.0645
2005-04-13,-0.9253
2005-04-14,-1.0643
2005-04-15,-3.8419
2005-04-18,-0.8904
2005-04-19,5.0449
2005-04-20,-2.2368
2005-04-21,2.0413
2005-04-22,-2.8798
2005-04-25,2.3087
2005-04-26,-1.3496000000000001
2005-04-27,0.2018
2005-04-28,-1.9247999999999998
2005-04-29,1.8028
2005-05-02,1.0984
2005-05-03,-1.9512
2005-05-04,4.749
2005-05-05,0.6045
2005-05-06,-1.2124
2005-05-09,1.9724
2005-05-10,-2.3211
2005-05-11,-2.2442
2005-05-12,1.0578
2005-05-13,-0.8909
2005-05-16,0.8539
2005-05-17,-3.5873
2005-05-18,3.1199
2005-05-19,4.2134
2005-05-20,-5.5914
2005-05-23,-1.5718
2005-05-24,0.4397
2005-05-25,-0.4378
2005-05-26,3.3326000000000002
2005-05-27,2.4859999999999998
2005-05-31,0.0437
2005-06-01,-0.9393
2005-06-02,0.6615
2005-06-03,-0.7886
2005-06-06,0.7728
2005-06-07,-0.0876
2005-06-08,0.2193
2005-06-09,-0.372
2005-06-10,-0.7907
2005-06-13,0.1328
2005-06-14,-0.1548
2005-06-15,-0.3543
2005-06-16,0.2444
2005-06-17,0.0222
2005-06-20,-1.0638
2005-06-21,-0.0672
2005-06-22,0.0
2005-06-23,0.2466
2005-06-24,4.763
2005-06-27,2.0277
2005-06-28,0.251
2005-06-29,0.0417
2005-06-30,0.7509
2005-07-01,2.7122
2005-07-05,5.0393
2005-07-06,1.0171
2005-07-07,1.0258
2005-07-08,-1.2035
2005-07-11,-0.0761
2005-07-12,-0.3048
2005-07-13,0.3057
2005-07-14,-2.3810000000000002
2005-07-15,0.4878
2005-07-18,0.4854
2005-07-19,3.7295
2005-07-20,0.1118
2005-07-21,0.7629
2005-07-22,4.5429
2005-07-25,-0.3356
2005-07-26,2.2864
2005-07-27,0.2426
2005-07-28,2.299
2005-07-29,1.1064
2005-08-01,2.1886
2005-08-02,1.1697
2005-08-03,-3.1102
2005-08-04,-1.8487
2005-08-05,-4.3664
2005-08-08,5.1746
2005-08-09,6.7416
2005-08-10,2.9027
2005-08-11,2.3714
2005-08-12,-0.106
2005-08-15,-0.197
2005-08-16,-4.4343
2005-08-17,-1.4619
2005-08-18,-1.1934
2005-08-19,2.7746
2005-08-22,-1.1593
2005-08-23,0.2571
2005-08-24,0.0801
2005-08-25,-0.8967
2005-08-26,-0.4201
2005-08-29,-0.3732
2005-08-30,2.8664
2005-08-31,1.0133
2005-09-01,0.8621
2005-09-02,-2.6263
2005-09-06,2.5375
2005-09-07,-0.2335
2005-09-08,-0.7176
2005-09-09,0.1414
2005-09-12,-0.5492
2005-09-13,-2.1616
2005-09-14,-0.0484
2005-09-15,0.0323
2005-09-16,0.8065
2005-09-19,1.248
2005-09-20,0.2212
2005-09-21,-1.3718
2005-09-22,-3.6131
2005-09-23,0.5142
2005-09-26,4.3894
2005-09-27,-1.0591
2005-09-28,-0.7829
2005-09-29,2.657
2005-09-30,0.3294
2005-10-03,-0.3752
2005-10-04,-2.7307
2005-10-05,-2.2588
2005-10-06,-4.9356
2005-10-07,7.0325
2005-10-10,-0.1136
2005-10-11,2.7286
2005-10-12,2.4506
2005-10-13,-3.3179
2005-10-14,-0.8779
2005-10-17,1.4815
2005-10-18,-1.7137
2005-10-19,3.3097
2005-10-20,-0.4376
2005-10-21,0.9732
2005-10-24,2.425
2005-10-25,0.1214
2005-10-26,-2.3496
2005-10-27,0.6985
2005-10-28,2.1427
2005-10-31,0.6231
2005-11-01,-1.0723
2005-11-02,0.7634
2005-11-03,3.4091
2005-11-04,-0.1026
2005-11-07,-3.6961
2005-11-08,1.2793
2005-11-09,0.8722
2005-11-10,0.1044
2005-11-11,-2.1593
2005-11-14,-0.1065
2005-11-15,-0.8228
2005-11-16,0.1997
2005-11-17,0.7973
2005-11-18,-0.8671
2005-11-21,-0.7672
2005-11-22,1.0051
2005-11-23,0.2909
2005-11-25,-0.3511
2005-11-28,0.4136
2005-11-29,-1.1442
2005-11-30,0.8796
2005-12-01,-0.2907
2005-12-02,-0.7057
2005-12-05,-1.4061
2005-12-06,-0.6269
2005-12-07,-0.615
2005-12-08,-0.9045
2005-12-09,-0.7526
2005-12-12,0.2581
2005-12-13,0.1126
2005-12-14,1.2217
2005-12-15,-0.8099
2005-12-16,1.0727
2005-12-19,-0.7762
2005-12-20,-0.463
2005-12-21,1.2349999999999999
2005-12-22,0.206
2005-12-23,1.1542
2005-12-27,-1.7662
2005-12-28,1.1774
2005-12-29,-0.2516
2005-12-30,-0.5833
2006-01-03,5.2331
2006-01-04,-2.4111000000000002
2006-01-05,1.9611
2006-01-06,0.8935
2006-01-09,-0.3302
2006-01-10,2.3193
2006-01-11,5.7992
2006-01-12,2.9494
2006-01-13,1.1892
2006-01-17,0.828
2006-01-18,-0.6093
2006-01-19,1.4259
2006-01-20,0.1445
2006-01-23,0.8266
2006-01-24,1.9519
2006-01-25,-1.1742
2006-01-26,2.273
2006-01-27,1.9194
2006-01-30,-0.6443
2006-01-31,0.7358
2006-02-01,0.6358
2006-02-02,0.0743
2006-02-03,0.7427
2006-02-06,2.0273
2006-02-07,-2.2278000000000002
2006-02-08,-0.3572
2006-02-09,-0.7046
2006-02-10,-0.1245
2006-02-13,-0.1745
2006-02-14,-0.1748
2006-02-15,-1.5635
2006-02-16,1.6773
2006-02-17,-0.2374
2006-02-21,-0.3633
2006-02-22,0.8549
2006-02-23,-0.2618
2006-02-24,1.0499
2006-02-27,-0.0247
2006-02-28,-1.5588
2006-03-01,1.4076
2006-03-02,0.6568
2006-03-03,-0.5048
2006-03-06,-0.2722
2006-03-07,-0.7321
2006-03-08,0.0625
2006-03-09,0.1624
2006-03-10,1.3345
2006-03-13,-0.7015
2006-03-14,-0.409
2006-03-15,-1.6801
2006-03-16,1.3291
2006-03-17,-0.3623
2006-03-20,-1.3917
2006-03-21,-1.4113
2006-03-22,-3.9464
2006-03-23,-1.544
2006-03-24,0.6
2006-03-27,0.8676
2006-03-28,-0.0134
2006-03-29,1.0215
2006-03-30,1.5434
2006-03-31,1.4806
2006-04-03,-2.0013
2006-04-04,1.9499
2006-04-05,0.3489
2006-04-06,-0.1932
2006-04-07,-0.5161
2006-04-10,-2.7237
2006-04-11,-2.4
2006-04-12,-0.9153
2006-04-13,1.751
2006-04-17,-0.9079
2006-04-18,1.2307
2006-04-19,1.1077
2006-04-20,-0.0935
2006-04-21,0.4547
2006-04-24,0.3195
2006-04-25,-0.9952
2006-04-26,0.1608
2006-04-27,-0.2141
2006-04-28,-1.041
2006-05-01,0.2186
2006-05-02,5.6434
2006-05-03,1.7161
2006-05-04,0.7231
2006-05-05,-1.7884
2006-05-08,5.7835
2006-05-09,2.0609
2006-05-10,1.0809
2006-05-11,-4.0071
2006-05-12,-2.8033
2006-05-15,-0.4912
2006-05-16,2.5566
2006-05-17,-2.2091
2006-05-18,2.8647
2006-05-19,4.2817
2006-05-22,-0.2353
2006-05-23,2.7005
2006-05-24,-0.4478
2006-05-25,3.7716
2006-05-26,0.3112
2006-05-30,0.7313
2006-05-31,-0.704
2006-06-01,0.2548
2006-06-02,1.8232
2006-06-05,-1.9425
2006-06-06,0.4537
2006-06-07,0.0331
2006-06-08,-0.0881
2006-06-09,-2.6345
2006-06-12,-2.219
2006-06-13,-2.6513999999999998
2006-06-14,1.3915
2006-06-15,5.0909
2006-06-16,0.6586
2006-06-19,-2.5948
2006-06-20,0.2846
2006-06-21,-0.9876
2006-06-22,2.3848
2006-06-23,1.9708999999999999
2006-06-26,0.582
2006-06-27,0.0873
2006-06-28,-0.1636
2006-06-29,2.7098
2006-06-30,1.1489
2006-07-03,2.1981
2006-07-05,0.1647
2006-07-06,-1.7671999999999999
2006-07-07,-1.8826
2006-07-10,0.5117
2006-07-11,0.6469
2006-07-12,-2.3498
2006-07-13,-2.6977
2006-07-14,-0.9538
2006-07-17,-0.056
2006-07-18,1.3444
2006-07-19,4.1344
2006-07-20,-0.8811
2006-07-21,-2.0885
2006-07-24,2.8659
2006-07-25,1.8184
2006-07-26,0.7415
2006-07-27,0.1555
2006-07-28,0.6625
2006-07-31,2.1388
2006-08-01,1.0029
2006-08-02,-2.1866
2006-08-03,1.692
2006-08-04,-1.5831
2006-08-07,-1.3216999999999999
2006-08-08,-2.0974
2006-08-09,-4.274
2006-08-10,4.5092
2006-08-11,-0.6785
2006-08-14,-3.7464
2006-08-15,0.0111
2006-08-16,-0.7651
2006-08-17,-0.1341
2006-08-18,0.5818
2006-08-21,2.0467
2006-08-22,0.4033
2006-08-23,-0.9011
2006-08-24,0.6792
2006-08-25,-0.0653
2006-08-28,-0.9146
2006-08-29,1.1868
2006-08-30,-1.4987
2006-08-31,1.6538
2006-09-01,-1.6703000000000001
2006-09-05,-0.7611
2006-09-06,-1.3449
2006-09-07,-0.2929
2006-09-08,-1.661
2006-09-11,-1.9992999999999999
2006-09-12,1.8994
2006-09-13,4.1192
2006-09-14,-0.7736
2006-09-15,-0.6125
2006-09-18,1.4119
2006-09-19,-0.5635
2006-09-20,-0.5223
2006-09-21,-0.1005
2006-09-22,-1.2859
2006-09-25,-0.657
2006-09-26,0.8666
2006-09-27,-0.2713
2006-09-28,0.7708
2006-09-29,0.7537
2006-10-02,-2.5902
2006-10-03,-1.1003
2006-10-04,2.0744
2006-10-05,1.3056
2006-10-06,1.6362
2006-10-09,-0.9262
2006-10-10,0.2894
2006-10-11,0.6659
2006-10-12,1.3119
2006-10-13,2.7203
2006-10-16,2.1398
2006-10-17,0.6534
2006-10-18,-0.711
2006-10-19,1.0897000000000001
2006-10-20,-0.9034
2006-10-23,-1.4503
2006-10-24,2.176
2006-10-25,-0.0926
2006-10-26,1.0504
2006-10-27,-1.763
2006-10-30,0.1867
2006-10-31,0.0417
2006-11-01,-0.4897
2006-11-02,1.403
2006-11-03,0.1342
2006-11-06,-0.4125
2006-11-07,1.2114
2006-11-08,-0.4808
2006-11-09,-1.3363
2006-11-10,0.4897
2006-11-13,0.6739
2006-11-14,0.8445
2006-11-15,0.3881
2006-11-16,-0.3052
2006-11-17,-1.7245
2006-11-20,1.5159
2006-11-21,-1.4626000000000001
2006-11-22,-0.6643
2006-11-24,0.5538
2006-11-27,-0.6027
2006-11-28,-0.0314
2006-11-29,1.8615
2006-11-30,-0.3491
2006-12-01,0.0309
2006-12-04,0.3605
2006-12-05,-0.4823
2006-12-06,-0.1753
2006-12-07,-0.7231
2006-12-08,-0.3746
2006-12-11,0.5954
2006-12-12,-0.7684
2006-12-13,0.0942
2006-12-14,1.129
2006-12-15,0.6306
2006-12-18,-3.0508
2006-12-19,0.5722
2006-12-20,-1.8963
2006-12-21,-1.1276
2006-12-22,0.4305
2006-12-26,-0.7207
2006-12-27,1.3072
2006-12-28,-0.3871
2006-12-29,2.6231
2007-01-03,1.988
2007-01-04,0.8663
2007-01-05,-1.8405
2007-01-08,-0.0625
2007-01-09,0.9068
2007-01-10,-0.8057
2007-01-11,0.4998
2007-01-12,0.6839
2007-01-16,-1.3276
2007-01-17,-0.1564
2007-01-18,-0.8148
2007-01-19,0.8847
2007-01-22,0.2192
2007-01-23,1.1562999999999999
2007-01-24,1.2666
2007-01-25,-1.9219
2007-01-26,1.0886
2007-01-29,-0.6154
2007-01-30,-0.0619
2007-01-31,2.2305
2007-02-01,2.3185000000000002
2007-02-02,-0.2385
2007-02-05,-0.1195
2007-02-06,-1.526
2007-02-07,-0.6381
2007-02-08,0.4587
2007-02-09,-2.5266
2007-02-12,-1.4678
2007-02-13,-0.9826
2007-02-14,0.1601
2007-02-15,-0.767
2007-02-16,0.9018
2007-02-20,1.3406
2007-02-21,0.4409
2007-02-22,0.2822
2007-02-23,0.6879
2007-02-26,1.7081
2007-02-27,-1.3435000000000001
2007-02-28,0.4333
2007-03-01,-0.4314
2007-03-02,-6.8709
2007-03-05,-1.8611
2007-03-06,-1.7271
2007-03-07,-3.5837
2007-03-08,0.6076
2007-03-09,-0.3197
2007-03-12,-0.0356
2007-03-13,-1.4973
2007-03-14,1.3391
2007-03-15,-0.5357
2007-03-16,-1.4363000000000001
2007-03-19,1.3115
2007-03-20,-0.2877
2007-03-21,0.6491
2007-03-22,0.8241
2007-03-23,5.9701
2007-03-26,-1.7772999999999999
2007-03-27,-0.956
2007-03-28,0.4826
2007-03-29,-0.3431
2007-03-30,-1.0327
2007-04-02,-1.0087
2007-04-03,-0.773
2007-04-04,0.779
2007-04-05,0.1405
2007-04-09,1.8947
2007-04-10,0.7231
2007-04-11,-1.5043
2007-04-12,-0.3818
2007-04-13,0.8362
2007-04-16,1.3822
2007-04-17,-0.818
2007-04-18,-0.1375
2007-04-19,-0.1032
2007-04-20,0.999
2007-04-23,0.5116
2007-04-24,0.0679
2007-04-25,1.2208
2007-04-26,0.469
2007-04-27,-0.867
2007-04-30,1.8163
2007-05-01,0.599
2007-05-02,0.5624
2007-05-03,1.6447
2007-05-04,-1.0356
2007-05-07,0.9483
2007-05-08,-0.0324
2007-05-09,-0.1944
2007-05-10,-1.6558000000000002
2007-05-11,-0.7923
2007-05-14,-0.1331
2007-05-15,-0.8664
2007-05-16,-0.5378
2007-05-17,0.0676
2007-05-18,0.304
2007-05-21,1.3131
2007-05-22,1.2296
2007-05-23,0.1313
2007-05-24,-0.8197
2007-05-25,-0.595
2007-05-29,0.0
2007-05-30,0.0333
2007-05-31,-0.3657
2007-06-01,0.2002
2007-06-04,-0.0999
2007-06-05,-0.9
2007-06-06,-0.37
2007-06-07,-2.4646
2007-06-08,-0.3115
2007-06-11,0.6944
2007-06-12,-1.2414
2007-06-13,3.352
2007-06-14,0.2703
2007-06-15,0.5728
2007-06-18,-1.206
2007-06-19,0.2374
2007-06-20,-1.9283000000000001
2007-06-21,-0.7244
2007-06-22,0.417
2007-06-25,-0.0346
2007-06-26,-0.1038
2007-06-27,1.7671999999999999
2007-06-28,-1.6002999999999998
2007-06-29,-0.5882
2007-07-02,0.9398
2007-07-03,0.0
2007-07-05,-0.1724
2007-07-06,0.6563
2007-07-09,3.466
2007-07-10,-1.194
2007-07-11,-0.5371
2007-07-12,1.8900000000000001
2007-07-13,-0.4969
2007-07-16,0.7324
2007-07-17,-0.2644
2007-07-18,1.8224
2007-07-19,-1.139
2007-07-20,-1.2508
2007-07-23,-0.6667
2007-07-24,-0.2685
2007-07-25,0.8075
2007-07-26,-1.502
2007-07-27,-1.3216
2007-07-30,-0.0687
2007-07-31,0.1375
2007-08-01,2.0754
2007-08-02,0.0
2007-08-03,-1.2538
2007-08-06,2.9856
2007-08-07,7.4975
2007-08-08,5.3937
2007-08-09,2.4118
2007-08-10,-4.4802
2007-08-13,-2.9765
2007-08-14,-0.031
2007-08-15,-4.8047
2007-08-16,1.563
2007-08-17,3.3344
2007-08-20,-0.8377
2007-08-21,-0.2816
2007-08-22,-0.251
2007-08-23,-1.101
2007-08-24,0.986
2007-08-27,-1.2283
2007-08-28,-1.4349
2007-08-29,3.1058
2007-08-30,0.8472
2007-08-31,2.178
2007-09-04,4.2326
2007-09-05,-0.2045
2007-09-06,5.24
2007-09-07,-1.1405
2007-09-10,0.3658
2007-09-11,-0.5046
2007-09-12,-0.5917
2007-09-13,-1.1338
2007-09-14,0.2294
2007-09-17,-0.143
2007-09-18,2.3489
2007-09-19,3.3305
2007-09-20,0.948
2007-09-21,2.0392
2007-09-24,-0.2104
2007-09-25,-0.7378
2007-09-26,-0.3451
2007-09-27,0.7192
2007-09-28,0.2645
2007-10-01,2.6378
2007-10-02,0.9509
2007-10-03,-3.5387
2007-10-04,1.7683
2007-10-05,-0.0259
2007-10-08,-0.5447
2007-10-09,-0.7042
2007-10-10,-0.1313
2007-10-11,-0.1315
2007-10-12,0.079
2007-10-15,0.4211
2007-10-16,0.2358
2007-10-17,-0.2353
2007-10-18,0.2096
2007-10-19,-5.0994
2007-10-22,0.0551
2007-10-23,2.038
2007-10-24,1.0526
2007-10-25,1.015
2007-10-26,0.5817
2007-10-29,0.0526
2007-10-30,-2.7851
2007-10-31,0.2973
2007-11-01,-3.9055999999999997
2007-11-02,3.2176
2007-11-05,0.3008
2007-11-06,1.2268
2007-11-07,-3.8783
2007-11-08,0.3923
2007-11-09,0.1675
2007-11-12,-1.9783
2007-11-13,1.6771
2007-11-14,-0.028
2007-11-15,-1.0626
2007-11-16,0.7066
2007-11-19,-0.9543
2007-11-20,0.7368
2007-11-21,-0.9564
2007-11-23,2.2153
2007-11-26,-1.8338
2007-11-27,0.6227
2007-11-28,1.2658
2007-11-29,-0.5278
2007-11-30,0.2513
2007-12-03,0.1393
2007-12-04,-1.7524
2007-12-05,1.0476
2007-12-06,0.4483
2007-12-07,0.2789
2007-12-10,0.3338
2007-12-11,-0.7485
2007-12-12,2.1229
2007-12-13,0.2462
2007-12-14,-1.6644
2007-12-17,-0.5272
2007-12-18,2.4547
2007-12-19,1.0346
2007-12-20,0.6737
2007-12-21,2.4358
2007-12-24,-0.7055
2007-12-26,-0.1842
2007-12-27,-0.7382
2007-12-28,0.3984
2007-12-31,-1.4815
2008-01-02,0.3491
2008-01-03,-3.0506
2008-01-04,-3.257
2008-01-07,0.9415
2008-01-08,-1.5828
2008-01-09,-0.4021
2008-01-10,-0.519
2008-01-11,-3.3333
2008-01-14,1.4093
2008-01-15,-2.4542
2008-01-16,-0.1212
2008-01-17,0.091
2008-01-18,0.7884
2008-01-22,-0.8424
2008-01-23,1.5777
2008-01-24,-0.687
2008-01-25,-0.6917
2008-01-28,1.5748
2008-01-29,-0.805
2008-01-30,-1.2323
2008-01-31,0.426
2008-02-01,2.0159
2008-02-04,1.0479
2008-02-05,-2.4889
2008-02-06,0.2735
2008-02-07,0.2121
2008-02-08,-0.5141
2008-02-11,0.6687
2008-02-12,-1.5097
2008-02-13,0.6744
2008-02-14,0.4872
2008-02-15,-0.697
2008-02-19,1.2817
2008-02-20,-0.6629
2008-02-21,-1.6985000000000001
2008-02-22,1.1724999999999999
2008-02-25,5.0015
2008-02-26,1.336
2008-02-27,-1.0891
2008-02-28,2.6949
2008-02-29,0.8747
2008-03-03,0.0839
2008-03-04,-0.5031
2008-03-05,-0.1966
2008-03-06,-3.0678
2008-03-07,0.6098
2008-03-10,-2.5974
2008-03-11,1.6888999999999998
2008-03-12,-0.4662
2008-03-13,-1.5808
2008-03-14,-2.2903000000000002
2008-03-17,-3.9574
2008-03-18,4.5642
2008-03-19,-3.0009
2008-03-20,0.2188
2008-03-24,1.9645000000000001
2008-03-25,1.9266
2008-03-26,-0.03
2008-03-27,-0.7803
2008-03-28,0.8167
2008-03-31,1.8601999999999999
2008-04-01,2.2386
2008-04-02,2.0455
2008-04-03,2.1739
2008-04-04,-1.8237
2008-04-07,0.7036
2008-04-08,2.8228
2008-04-09,-4.1316
2008-04-10,-0.482
2008-04-11,-3.2194
2008-04-14,-0.3238
2008-04-15,0.8565
2008-04-16,0.41
2008-04-17,-0.8749
2008-04-18,0.0294
2008-04-21,0.8824
2008-04-22,-1.0787
2008-04-23,-0.4126
2008-04-24,-0.7399
2008-04-25,0.5069
2008-04-28,0.7713
2008-04-29,1.413
2008-04-30,1.5093999999999999
2008-05-01,0.3467
2008-05-02,0.9214
2008-05-05,-0.1712
2008-05-06,2.1435
2008-05-07,-3.2736
2008-05-08,0.376
2008-05-09,0.6916
2008-05-12,-0.3721
2008-05-13,0.1436
2008-05-14,0.8032
2008-05-15,0.2561
2008-05-16,-0.4542
2008-05-19,-0.3137
2008-05-20,1.7449
2008-05-21,-1.8555000000000001
2008-05-22,0.3724
2008-05-23,-0.9703
2008-05-27,-1.1816
2008-05-28,0.1458
2008-05-29,1.3104
2008-05-30,-1.8971
2008-06-02,0.3516
2008-06-03,0.0876
2008-06-04,-1.6044
2008-06-05,2.7275
2008-06-06,-1.9048
2008-06-09,1.8535
2008-06-10,-1.0687
2008-06-11,2.2482
2008-06-12,-0.1999
2008-06-13,1.4878
2008-06-16,0.6202
