ticker,GRPEF US Equity
2014-05-19,-3.3333
2014-05-20,-2.5862
2014-05-21,0.0
2014-05-22,-2.6549
2014-05-23,-2.3636
2014-05-27,4.2831
2014-05-28,-0.8929
2014-05-29,0.0
2014-05-30,-6.4865
2014-06-02,-2.7457000000000003
2014-06-03,-3.1204
2014-06-04,11.4519
2014-06-05,2.7523
2014-06-06,-0.8929
2014-06-09,0.9009
2014-06-10,-9.8214
2014-06-11,7.9208
2014-06-12,-3.6696999999999997
2014-06-13,0.9524
2014-06-16,-6.6038
2014-06-17,0.0
2014-06-18,-2.0202
2014-06-19,-6.1856
2014-06-23,-1.7582
2014-06-24,-2.6846
2014-06-25,2.2989
2014-06-27,-3.3708
2014-06-30,1.1628
2014-07-01,0.0
2014-07-02,11.4943
2014-07-03,9.2784
2014-07-07,-2.8302
2014-07-08,0.9709
2014-07-10,-4.8678
2014-07-11,-0.9476
2014-07-14,-2.0408
2014-07-15,2.4089
2014-07-16,-5.2638
2014-07-17,-3.3687
2014-07-18,-0.2222
2014-07-21,5.5888
2014-07-23,-3.8165
2014-07-24,-7.1272
2014-07-25,0.1771
2014-08-01,0.1768
2014-08-04,-5.75
2014-08-05,-0.0156
2014-08-07,12.3596
2014-08-08,5.5556
2014-08-11,0.0
2014-08-12,-8.4211
2014-08-14,10.4598
2014-08-15,-4.2664
2014-08-19,2.1739
2014-08-20,-0.5319
2014-08-21,0.1805
2014-08-22,-3.9167
2014-08-25,-1.1111
2014-08-26,0.0
2014-08-27,2.809
2014-08-28,-0.6762
2014-09-02,2.6477
2014-09-03,1.9563000000000001
2014-09-04,5.0335
2014-09-05,-5.4054
2014-09-09,5.8201
2014-09-10,0.0
2014-09-11,-2.0
2014-09-15,0.8546
2014-09-16,-7.3225999999999996
2014-09-19,13.5371
2014-09-22,-4.8077
2014-09-23,0.0
2014-09-25,3.0303
2014-09-26,-6.9792
2014-09-29,1.1791
2014-09-30,-31.3867
2014-10-01,16.8232
2014-10-02,2.5341
2014-10-03,5.0063
2014-10-08,14.6651
2014-10-09,-3.3684
2014-10-13,-12.854
2014-10-14,4.4219
2014-10-15,-10.22
2014-10-16,7.0917
2014-10-17,4.5833
2014-10-20,-3.2366
2014-10-28,-7.2357
2014-10-29,11.008
2014-10-30,-1.1126
2014-10-31,-0.2869
2014-11-04,-8.6407
2014-11-07,2.3872999999999998
2014-11-10,-7.2296
2014-11-11,2.2079
2014-11-17,6.5574
2014-11-20,-1.0256
2014-11-21,1.0363
2014-11-24,1.9231
2014-11-25,-3.9465
2014-11-28,0.3929
2014-12-01,3.9622
2014-12-02,-10.2886
2014-12-04,-1.7483
2014-12-08,2.4911
2014-12-10,-9.7222
2014-12-11,-1.5385
2014-12-15,-3.125
2014-12-16,0.504
2014-12-19,17.4724
2014-12-22,0.8197
2014-12-23,-5.1491
2014-12-24,6.1429
2014-12-26,-3.0451
2014-12-29,0.269
2014-12-30,-0.3202
2014-12-31,-4.1667
2015-01-02,-6.8659
2015-01-07,-0.4085
2015-01-09,3.5156
2015-01-12,-7.9245
2015-01-15,-1.6393
2015-01-16,11.0833
2015-01-20,-9.9775
2015-01-22,0.0
2015-01-26,-0.6667
2015-01-29,0.6711
2015-01-30,-11.6667
2015-02-02,-12.2642
2015-02-03,-5.3763
2015-02-04,9.0909
2015-02-05,0.0
2015-02-06,0.0
2015-02-09,-14.3099
2015-02-10,23.9933
2015-02-11,-3.9215999999999998
2015-02-12,6.1224
2015-02-13,0.0
2015-02-17,1.9231
2015-02-18,1.8868
2015-02-19,-9.2245
2015-02-23,21.5479
2015-02-25,19.165
2015-02-26,8.4507
2015-02-27,5.974
2015-03-02,-3.9215999999999998
2015-03-03,-6.8878
2015-03-05,-10.9589
2015-03-06,-13.8462
2015-03-10,-5.5469
2015-03-11,1.1461999999999999
2015-03-17,-5.5841
2015-03-18,1.1755
2015-03-19,6.0536
2015-03-20,0.9225
2015-03-23,-8.5923
2015-03-25,1.0
2015-03-27,7.7228
2015-03-30,-1.2868
2015-03-31,-1.3035
2015-04-01,0.0
2015-04-06,0.0
2015-04-07,0.3302
2015-04-08,-9.1796
2015-04-09,-4.7496
2015-04-10,17.3913
2015-04-13,-1.8519
2015-04-15,1.8868
2015-04-22,14.8148
2015-04-23,-3.5484
2015-04-24,-0.8361
2015-04-27,-2.1922
2015-04-28,-3.4483
2015-04-29,5.2902000000000005
2015-05-04,0.0636
2015-05-05,4.5021
2015-05-06,-1.0644
2015-05-07,-13.6066
2015-05-08,2.5854
2015-05-13,10.9827
2015-05-15,-9.6667
2015-05-19,-1.5567
2015-05-20,3.0807
2015-05-21,-1.8182
2015-05-22,10.9259
2015-05-27,-14.1903
2015-05-28,1.1673
2015-05-29,5.7692
2015-06-01,1.8182
2015-06-03,1.7856999999999998
2015-06-08,-4.068
2015-06-09,-11.8528
2015-06-15,9.3361
2015-06-16,-0.1898
2015-06-17,-0.7605
2015-06-18,-2.2989
2015-06-23,-11.7647
2015-06-24,0.0
2015-06-25,-4.4444
2015-06-26,0.0
2015-06-30,6.0465
2015-07-01,-18.8596
2015-07-02,20.0
2015-07-06,-8.2207
2015-07-07,-11.1656
2015-07-08,-18.7845
2015-07-09,-1.3605
2015-07-10,-12.069
2015-07-13,-27.451
2015-07-14,24.3243
2015-07-15,0.0
2015-07-20,4.3478
2015-07-22,0.0
2015-07-23,0.0
2015-07-24,-4.1667
2015-07-29,-2.1739
2015-07-30,11.1111
2015-08-03,-16.0
2015-08-07,-4.7619
2015-08-13,0.0
2015-08-14,10.0
2015-08-18,13.6364
2015-08-19,-0.05
2015-08-20,-5.953
2015-08-21,-14.8936
2015-08-24,15.0
2015-08-25,-4.3478
2015-08-31,2.9545
2015-09-09,10.3753
2015-09-28,0.0
2015-09-30,-24.0
2015-10-07,13.1579
2015-10-08,0.0
2015-10-29,-4.6512
2015-11-03,-2.439
2015-11-04,-5.0
2015-11-06,23.6842
2015-11-09,-4.2553
2015-11-10,0.0
2015-11-11,0.0
2015-11-12,-6.6667
2015-11-16,-9.5238
2015-11-19,-13.1579
2015-11-20,3.0303
2015-11-23,17.647100000000002
2015-11-24,-5.0
2015-11-30,-10.526299999999999
2015-12-02,29.4118
2015-12-03,-3.1818
2015-12-04,-21.4789
2015-12-07,-1.3453
2015-12-08,-4.697
2015-12-10,-10.9698
2015-12-15,7.1429
2015-12-16,20.0
2015-12-17,-11.1111
2015-12-18,-3.125
2015-12-21,22.5806
2015-12-22,-0.1974
2015-12-24,-15.6229
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,6.25
2016-01-05,16.4706
2016-01-06,1.0101
2016-01-07,-15.0
2016-01-08,11.7647
2016-01-11,-5.2632
2016-01-12,-8.8889
2016-01-13,-2.439
2016-01-14,-6.25
2016-01-15,-6.6667
2016-01-19,0.0
2016-01-20,7.1429
2016-01-21,13.3333
2016-01-22,-23.5294
2016-02-01,23.0769
2016-02-05,-25.0
2016-02-09,29.1667
2016-02-10,9.6774
2016-02-11,-11.7647
2016-02-25,-26.6667
2016-02-29,54.5455
2016-03-01,0.0
2016-03-02,5.8824
2016-03-03,-11.1111
2016-03-04,25.0
2016-03-08,7.5
2016-03-09,0.0
2016-03-10,0.0
2016-03-11,2.3256
2016-03-14,-2.2727
2016-03-15,-7.7907
2016-03-18,5.9269
2016-03-21,-16.0714
2016-03-23,-14.8936
2016-03-24,-20.0
2016-03-30,16.6667
2016-03-31,21.4286
2016-04-01,-5.8824
2016-04-06,-6.25
2016-04-07,-20.0
2016-04-14,16.6667
2016-04-20,21.4286
2016-05-17,-5.8824
2016-05-19,3.125
2016-05-25,9.0909
2016-05-27,-5.5556
2016-06-09,-11.7647
2016-06-14,30.0
2016-06-15,17.9487
2016-06-17,-13.0435
2016-06-20,30.0
2016-06-21,-3.8462
2016-06-22,6.0
2016-06-23,1.8868
2016-06-24,-33.3333
2016-06-27,16.6667
2016-06-29,4.7619
2016-07-08,5.4545
2016-07-12,-30.1724
2016-07-25,4.9383
2016-07-26,37.0588
2016-07-28,-22.7468
2016-08-08,0.0
2016-08-15,0.0
2016-09-06,-99.4444
2016-09-09,150.0
2016-09-13,12.5
2016-09-14,5233.3333
2016-09-15,-90.0
2016-09-19,-30.0
2016-09-28,-3.5714
2016-10-06,0.0
2016-10-10,18.5185
2016-10-13,3916.6667
2016-10-14,-97.9253
2016-11-09,2050.0
2016-11-10,0.0
2016-11-15,2.3256
2016-11-16,0.0
2016-12-02,-98.6364
2016-12-12,66.6667
2016-12-16,100.0
2016-12-20,30.0
2016-12-23,558.6538
2016-12-27,57.6642
2016-12-28,18.5185
2016-12-29,-1.875
2017-01-03,0.0
2017-01-05,-4.4586
2017-01-06,-6.6667
2017-01-10,-26.4286
2017-01-12,40.7767
2017-01-13,-26.8966
2017-01-24,36.7925
2017-01-25,-13.7931
2017-01-27,-24.8
2017-01-30,12.766
2017-02-01,16.9811
2017-02-03,-4.0323
2017-02-06,-6.3025
2017-02-07,-8.8004
2017-02-08,-6.5765
2017-02-09,-10.8553
2017-02-10,10.9963
2017-02-13,-4.2553
2017-02-14,-36.6667
2017-02-15,4.1667
2017-02-21,46.0
2017-02-22,-1.9466
2017-02-23,-35.2941
2017-03-02,7.2727
2017-03-03,86.4407
2017-03-06,0.0
2017-03-07,-44.5455
2017-03-08,9.8361
2017-03-10,-7.4627
2017-03-13,-1.6129
2017-03-14,-9.8361
2017-03-17,90.0
2017-03-20,-15.7895
2017-03-21,-35.2273
2017-03-22,0.0
2017-03-23,-3.5088
2017-03-28,38.75
2017-03-30,-6.3063
2017-03-31,-13.986
2017-04-03,4.065
2017-04-04,25.0
2017-04-05,18.75
2017-04-06,-5.2632
2017-04-07,5.5556
2017-04-10,-5.5263
2017-04-11,-4.1783
2017-04-17,27.907
2017-04-20,-11.7045
2017-04-24,1.9304999999999999
2017-04-25,-24.2424
2017-04-27,0.0
2017-04-28,33.3333
2017-05-01,-2.5
2017-05-09,2.5641
2017-05-12,0.0
2017-05-17,-11.0
2017-05-19,-38.2022
2017-05-22,1.8182
2017-05-25,60.7143
2017-05-26,-27.9167
2017-05-31,37.1869
2017-06-01,-4.4944
2017-06-02,-38.8235
2017-06-06,3.8462
2017-06-08,50.9259
2017-06-09,-1.1043
2017-06-12,-0.8685
2017-06-14,0.1252
2017-06-15,0.0
2017-06-16,0.0
2017-06-19,0.0
2017-06-20,-1.25
2017-06-21,-49.3671
2017-06-22,-2.5
2017-06-23,79.4872
2017-06-26,-8.5714
2017-06-27,-6.25
2017-06-30,-23.3333
2017-07-03,8.6957
2017-07-05,-10.0
2017-07-06,11.1111
2017-07-07,-0.7
2017-07-10,-69.7885
2017-07-17,226.6667
2017-07-18,0.0
2017-07-20,-69.3878
2017-07-25,180.0
2017-07-26,7.1429
2017-07-27,-0.5667
2017-07-31,-3.3188
2017-08-01,0.5548
2017-08-02,-56.3218
2017-08-03,31.5789
2017-08-17,-42.0
2017-08-18,13.7931
2017-08-22,136.3636
2017-08-23,-56.4103
2017-08-25,105.8824
2017-08-28,0.0
2017-08-31,-42.8571
2017-09-01,0.0
2017-09-05,0.0
2017-09-06,-20.0
2017-09-07,118.75
2017-09-08,-42.8571
2017-09-11,40.0
2017-09-12,0.0
2017-09-13,-10.7143
2017-09-14,0.0
2017-09-18,-20.0
2017-09-20,-10.0
2017-09-21,16.6667
2017-09-22,14.2857
2017-09-25,33.3333
2017-09-26,-43.75
2017-09-27,11.1111
2017-09-29,22.5
2017-10-02,-26.5306
2017-10-03,16.6667
2017-10-04,-4.7619
2017-10-05,-7.475
2017-10-06,13.4828
2017-10-09,66.6667
2017-10-10,-7.6429
2017-10-11,-7.1926
2017-10-12,28.0
2017-10-13,-11.9792
2017-10-16,-5.3254
2017-10-17,21.875
2017-10-18,10.2564
2017-10-19,-27.907
2017-10-20,29.0323
2017-10-23,0.0
2017-10-24,-24.0
2017-10-25,1.9737
2017-10-26,-19.3548
2017-10-30,60.0
2017-10-31,-0.375
2017-11-01,-2.133
2017-11-02,10.2564
2017-11-03,-1.5116
2017-11-06,1.5348000000000002
2017-11-07,-11.6279
2017-11-08,-23.6842
2017-11-10,0.0
2017-11-13,-3.4483
2017-11-14,0.0
2017-11-15,-3.5714
2017-11-16,48.1481
2017-11-17,-32.175
2017-11-20,28.6767
2017-11-24,0.2578
2017-11-27,-7.1429
2017-11-28,-23.0769
2017-11-29,39.2
2017-11-30,-13.7931
2017-12-01,33.3333
2017-12-04,31.25
2017-12-05,50.4762
2017-12-06,-49.3671
2017-12-07,2.5
2017-12-08,58.5366
2017-12-11,15.3846
2017-12-12,6.6667
2017-12-13,12.5
2017-12-14,11.1111
2017-12-15,-15.0
2017-12-18,5.8824
2017-12-19,0.0
2017-12-20,-5.5556
2017-12-21,5.8824
2017-12-22,-2.7778
2017-12-26,0.0
2017-12-27,-0.5714
2017-12-28,0.0
2017-12-29,-31.0345
2018-01-02,-0.8333
2018-01-03,1.1764999999999999
2018-01-04,41.196
2018-01-05,5.8824
2018-01-08,15.5556
2018-01-09,28.8462
2018-01-10,56.7164
2018-01-11,19.0476
2018-01-12,4.0
2018-01-16,-7.6923
2018-01-17,-25.0
2018-01-18,-27.7778
2018-01-19,-17.3077
2018-01-22,11.7209
2018-01-23,45.7119
2018-01-24,-30.8571
2018-01-25,19.8347
2018-01-26,29.3103
2018-01-29,-22.6667
2018-01-30,29.2414
2018-01-31,-9.285
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,-11.7059
2018-02-06,0.0
2018-02-07,19.9201
2018-02-08,2.7778
2018-02-09,0.0
2018-02-12,-2.7027
2018-02-13,-16.6667
2018-02-14,-2.2667
2018-02-15,1.6371
2018-02-16,7.3826
2018-02-20,9.375
2018-02-21,0.0
2018-02-22,-1.7143000000000002
2018-02-23,7.5581
2018-02-26,-8.1081
2018-02-27,-11.1765
2018-02-28,12.5828
2018-03-01,-14.7059
2018-03-02,10.3448
2018-03-05,0.0
2018-03-06,6.25
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,5.8824
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,-0.0556
2018-03-15,-0.1112
2018-03-16,-0.0556
2018-03-19,-16.4811
2018-03-20,-13.3333
2018-03-21,0.0
2018-03-22,-7.6923
2018-03-23,-25.0
2018-03-26,-22.2222
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,-42.8571
2018-04-02,0.0
2018-04-03,175.0
2018-04-04,-9.0909
2018-04-05,30.0
2018-04-06,-15.3846
2018-04-09,0.0
2018-04-10,-4.5455
2018-04-11,-4.7619
2018-04-12,5.0
2018-04-13,-4.7619
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,-40.0
2018-04-23,0.0
2018-04-24,58.3333
2018-04-25,10.526299999999999
2018-04-26,-38.0952
2018-04-27,7.6923
2018-04-30,-28.5714
2018-05-01,80.0
2018-05-02,0.0
2018-05-03,-33.3333
2018-05-07,41.6667
2018-05-08,-5.8824
2018-05-09,-1.25
2018-05-10,7.5949
2018-05-11,-5.8824
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,-12.5
2018-05-17,21.4286
2018-05-18,-41.1765
2018-05-21,30.0
2018-05-23,23.0769
2018-05-24,0.0
2018-05-25,-37.5
2018-05-29,60.0
2018-05-30,-6.25
2018-05-31,-23.3333
2018-06-01,21.7391
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,-35.7143
2018-06-07,33.3333
2018-06-08,-4.1667
2018-06-11,-4.3478
2018-06-12,4.5455
2018-06-13,-13.0435
2018-06-14,-5.0
2018-06-15,47.3684
2018-06-18,-14.2857
2018-06-19,-25.0
2018-06-21,11.1111
2018-06-22,47.0
2018-06-25,0.0
2018-06-26,-31.9728
2018-06-27,-10.0
2018-06-28,0.0
2018-06-29,0.0
2018-07-02,5.5556
2018-07-03,-5.2632
2018-07-05,0.0
2018-07-06,5.5556
2018-07-09,5.2632
2018-07-10,60.0
2018-07-11,-43.75
2018-07-12,55.5556
2018-07-13,14.2857
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,-43.75
2018-07-19,75.5556
2018-07-20,0.0
2018-07-23,-18.9241
2018-07-24,0.0781
2018-07-26,-6.2402
2018-07-27,24.4592
2018-07-30,-33.0214
2018-07-31,21.0579
2018-08-01,15.4163
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,11.4286
2018-08-07,-3.8462
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,13.3333
2018-08-13,-41.0588
2018-08-14,34.7305
2018-08-15,17.037
2018-08-16,-32.9114
2018-08-17,0.0
2018-08-20,39.6226
2018-08-21,-18.9189
2018-08-22,31.6667
2018-08-23,1.2658
2018-08-24,-30.0
2018-08-27,11.607099999999999
2018-08-29,0.8
2018-08-30,3.1746
2018-08-31,-15.3846
2018-09-04,9.0909
2018-09-05,-11.6667
2018-09-06,11.3208
2018-09-07,18.6441
2018-09-10,-28.2857
2018-09-11,-0.3984
2018-09-12,40.0
2018-09-13,0.0
2018-09-14,-12.1429
2018-09-17,13.8211
2018-09-18,1.4285999999999999
2018-09-19,-26.493
2018-09-20,14.9646
2018-09-21,-16.6667
2018-09-24,40.0
2018-09-25,0.0
2018-09-26,-7.1429
2018-09-27,0.0
2018-09-28,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,7.6923
2018-10-04,14.2857
2018-10-05,0.0
2018-10-08,-7.5
2018-10-09,0.0
2018-10-10,1.3514
2018-10-11,-26.5333
2018-10-15,36.1162
2018-10-16,-1.3333
2018-10-17,0.0
2018-10-18,0.1351
2018-10-19,-5.5331
2018-10-22,0.0
2018-10-23,-14.2857
2018-10-24,-16.6667
2018-10-25,0.0
2018-10-26,78.0
2018-10-29,-98.5393
2018-10-30,5284.6154
2018-10-31,14.2857
2018-11-01,-50.0
2018-11-02,97.5
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,-36.7089
2018-11-12,50.0
2018-11-13,5.3333
2018-11-14,-30.3797
2018-11-15,41.8182
2018-11-16,-1.2821
2018-11-19,-1.2987
2018-11-20,-47.3684
2018-11-21,2.5
2018-11-23,78.0488
2018-11-26,-4.1096
2018-11-27,-28.5714
2018-11-28,-18.0
2018-11-30,21.9512
2018-12-03,10.0
2018-12-04,-9.0909
2018-12-06,50.0
2018-12-10,-1.3333
2018-12-11,0.0
2018-12-12,-1.3514
2018-12-13,1.3699
2018-12-14,0.0
2018-12-18,-5.1350999999999996
2018-12-19,-0.2849
2018-12-20,7.1429
2018-12-21,-6.6667
2018-12-24,-21.4286
2018-12-26,36.3636
2018-12-27,0.0
2018-12-28,0.0
2018-12-31,-20.0
2019-01-03,-3.3333
2019-01-07,12.069
2019-01-08,6.5385
2019-01-09,-4.6931
2019-01-10,-27.2727
2019-01-14,6.25
2019-01-16,3.9215999999999998
2019-01-18,-5.6604
2019-01-22,0.0
2019-01-23,0.0
2019-01-24,0.0
2019-01-25,40.0
2019-01-28,-34.2857
2019-01-29,43.0435
2019-01-30,6.383
2019-02-01,-30.8571
2019-02-04,38.5331
2019-02-05,1.4169
2019-02-06,-26.4706
2019-02-07,0.0
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,0.0
2019-02-15,36.0
2019-02-19,0.0
2019-02-21,-26.4706
2019-02-22,0.0
2019-02-25,36.0
2019-02-26,0.0
2019-02-27,0.0
2019-03-01,0.0
2019-03-04,-25.0
2019-03-05,-1.9607999999999999
2019-03-06,36.0
2019-03-07,-1.7647
2019-03-08,-17.6647
2019-03-11,23.6364
2019-03-12,0.0
2019-03-14,-41.1765
2019-03-15,60.875
2019-03-18,-48.7179
2019-03-19,24.2424
2019-03-20,65.8537
2019-03-21,0.0
2019-03-26,-11.7647
2019-03-27,-23.3333
2019-03-29,47.8261
2019-04-01,-26.4706
2019-04-02,0.0
2019-04-03,-8.0
2019-04-04,8.6957
2019-04-05,0.0
2019-04-08,-20.0
2019-04-11,0.0
2019-04-16,25.0
2019-04-17,-20.0
2019-04-18,0.0
2019-04-22,-25.0
2019-04-23,16.6667
2019-04-25,42.8571
2019-04-26,-2.0
2019-04-29,2.0408
2019-04-30,0.0
2019-05-01,-40.0
2019-05-03,66.6667
2019-05-06,0.0
2019-05-08,0.0
2019-05-10,-48.0
2019-05-14,88.4615
2019-05-15,-38.7755
2019-05-16,50.0
2019-05-17,-42.2222
2019-05-20,69.2308
2019-05-21,0.0
2019-05-22,0.0
2019-05-23,-2.2727
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,-30.2326
2019-06-05,41.6667
2019-06-06,-5.8824
2019-06-07,0.0
2019-06-10,5.0
2019-06-11,0.0
2019-06-12,9.5238
2019-06-13,-8.6957
2019-06-14,2.3810000000000002
2019-06-18,-14.2442
2019-06-19,-2.6441
2019-06-21,4.4568
2019-06-24,-4.0
2019-06-25,27.7778
2019-06-26,-8.6957
2019-06-27,-16.6667
2019-06-28,0.0
2019-07-01,-11.4286
2019-07-02,-3.2258
2019-07-05,0.0
2019-07-08,-13.3333
2019-07-09,15.3846
2019-07-10,-13.3333
2019-07-11,0.0
2019-07-12,0.0
2019-07-15,-56.9231
2019-07-16,132.1429
2019-07-17,0.0
2019-07-18,0.0
2019-07-22,0.0
2019-07-26,34.6154
2019-07-29,-14.2857
2019-07-30,16.6667
2019-07-31,-14.2857
2019-08-01,-10.0
2019-08-02,-58.5185
2019-08-05,33.9286
2019-08-07,33.3333
2019-08-08,0.0
2019-08-09,-25.0
2019-08-12,6.6667
2019-08-13,6.25
2019-08-14,76.4706
2019-08-15,0.0
2019-08-19,-62.6667
2019-08-20,163.3929
2019-08-21,-1.6949
2019-08-22,-17.2414
2019-08-26,-16.6667
2019-08-29,0.0
2019-08-30,0.0
2019-09-04,-44.0
2019-09-05,7.1429
2019-09-10,6.6667
2019-09-12,0.0
2019-09-16,56.25
2019-09-17,0.0
2019-09-23,-44.0
2019-09-24,-55.3571
2019-09-27,140.0
2019-09-30,-12.5
2019-10-01,0.9524
2019-10-02,-50.4717
2019-10-03,100.0
2019-10-09,0.0
2019-10-14,90.4762
2019-10-15,49.5
2019-10-16,50.5017
2019-10-17,0.0
2019-10-18,-0.2222
2019-10-21,0.2227
2019-10-23,-47.0
2019-10-24,1.6771
2019-10-28,-17.5258
2019-10-30,0.0
2019-10-31,125.0
2019-11-01,-55.5556
2019-11-04,120.0
2019-11-05,-82.2727
2019-11-06,220.1923
2019-11-08,59.7598
2019-11-11,-2.2556
2019-11-12,-23.0769
2019-11-13,0.0
2019-11-15,0.0
2019-11-18,33.3333
2019-11-19,-50.0
2019-11-20,0.0
2019-11-21,-20.0
2019-11-22,-25.0
2019-11-25,65.8333
2019-11-26,-19.598
2019-11-29,-15.0
2019-12-02,2.8676
2019-12-03,42.9593
2019-12-04,0.0
2019-12-05,-50.0
2019-12-09,100.0
2019-12-10,0.0
2019-12-11,-15.075
2019-12-12,3.0321
2019-12-13,14.2857
2019-12-16,-9.5
2019-12-17,0.0
2019-12-18,2.7624
2019-12-20,-24.7312
2019-12-23,0.0
2019-12-26,-13.5714
2019-12-27,0.0
2019-12-30,28.5124
2019-12-31,-5.164
2020-01-06,-17.2713
2020-01-07,0.0
2020-01-08,7.377
2020-01-09,167.1756
2020-01-10,-5.7143
2020-01-13,-11.5152
2020-01-14,-31.5068
2020-01-15,0.0
2020-01-17,0.0
2020-01-21,-19.35
2020-01-22,23.9926
2020-01-24,0.0
2020-01-27,-20.0
2020-01-28,-12.5
2020-01-29,14.2857
2020-01-30,-12.5
2020-02-03,42.8571
2020-02-04,0.0
2020-02-05,-20.425
2020-02-06,-34.0245
2020-02-10,0.0
2020-02-11,80.9524
2020-02-12,-10.526299999999999
2020-02-13,-13.2353
2020-02-18,2.3729
2020-02-19,23.0132
2020-02-20,7.6716
2020-02-21,-6.0
2020-02-24,1.5957
2020-02-25,4.712
2020-02-26,0.0
2020-02-28,0.0
2020-03-02,0.0
2020-03-03,-23.75
2020-03-06,31.1475
2020-03-09,0.0
2020-03-10,-48.5
2020-03-11,1.9417
2020-03-12,42.8571
2020-03-16,0.0
2020-03-17,15.0
2020-03-18,13.0435
2020-03-19,0.0
2020-03-23,-10.2564
2020-03-24,5.7143
2020-03-25,-5.4054
2020-03-26,14.2857
2020-03-27,0.25
2020-03-30,-0.2494
2020-03-31,41.0
2020-04-01,13.4752
2020-04-02,-21.875
2020-04-03,32.0
2020-04-06,0.0
2020-04-07,-16.6667
2020-04-08,-12.7273
2020-04-13,25.0
2020-04-14,23.3333
2020-04-15,0.0
2020-04-16,-5.4054
2020-04-17,-17.1429
2020-04-20,31.0345
2020-04-21,-7.8947
2020-04-22,-11.4286
2020-04-23,22.5806
2020-04-24,0.0
2020-04-27,-9.2105
2020-04-28,7.2464
2020-04-29,0.0
2020-04-30,-24.3243
2020-05-01,3.5714
2020-05-04,-31.0345
2020-05-05,70.0
2020-05-06,-29.4118
2020-05-11,58.3333
2020-05-12,-47.3684
2020-05-13,25.0
2020-05-15,-20.0
2020-05-18,0.0
2020-05-26,62.5
2020-05-27,-8.9231
2020-05-29,26.6892
2020-06-01,4.0
2020-06-02,-23.0769
2020-06-03,29.6667
2020-06-04,2.8278
2020-06-08,-2.75
2020-06-11,-1.0283
2020-06-15,-48.0519
