ticker,CREE US Equity
2000-05-23,-11.0638
2000-05-24,-0.8373
2000-05-25,1.734
2000-05-26,-0.4595
2000-05-30,11.7927
2000-05-31,3.5562
2000-06-01,7.8328
2000-06-02,6.8702
2000-06-05,5.9821
2000-06-06,-4.5493
2000-06-07,0.0
2000-06-08,5.075
2000-06-09,1.218
2000-06-12,-0.5394
2000-06-13,3.4627
2000-06-14,0.9274
2000-06-15,0.9588
2000-06-16,2.2556
2000-06-19,3.9474
2000-06-20,-0.5212
2000-06-21,-0.8982
2000-06-22,-0.3776
2000-06-23,-3.26
2000-06-26,1.3323
2000-06-27,-10.3635
2000-06-28,0.604
2000-06-29,-8.8765
2000-06-30,0.5176
2000-07-03,7.1629
2000-07-05,-9.1743
2000-07-06,-3.7999
2000-07-07,4.4
2000-07-10,4.9808
2000-07-11,2.7372
2000-07-12,4.6625
2000-07-13,3.5214
2000-07-14,-2.1721
2000-07-17,1.1102
2000-07-18,-2.4653
2000-07-19,-1.6992
2000-07-20,2.3336
2000-07-21,-6.4611
2000-07-24,0.4966
2000-07-25,1.168
2000-07-26,-8.0373
2000-07-27,-13.0855
2000-07-28,-4.0
2000-07-31,4.1088
2000-08-01,-7.3374
2000-08-02,-13.2573
2000-08-03,7.7455
2000-08-04,4.7497
2000-08-07,1.9607999999999999
2000-08-08,0.4808
2000-08-09,-8.4928
2000-08-10,1.8300999999999998
2000-08-11,1.9255
2000-08-14,2.267
2000-08-15,3.0172
2000-08-16,3.2875
2000-08-17,2.8935
2000-08-18,14.6794
2000-08-21,-0.8828
2000-08-22,1.5339
2000-08-23,2.2904
2000-08-24,9.0043
2000-08-25,-2.4038
2000-08-28,-1.9257
2000-08-29,2.3744
2000-08-30,-0.4906
2000-08-31,-1.2102
2000-09-01,-4.9002
2000-09-05,-5.0095
2000-09-06,-1.8584
2000-09-07,5.7318
2000-09-08,-4.5499
2000-09-11,-1.8763
2000-09-12,-3.6693
2000-09-13,0.0
2000-09-14,1.7167
2000-09-15,-2.1624
2000-09-18,-2.965
2000-09-19,10.8333
2000-09-20,-3.3584
2000-09-21,-4.4087
2000-09-22,4.9376
2000-09-25,1.3444
2000-09-26,-4.5408
2000-09-27,-1.2293
2000-09-28,1.3528
2000-09-29,-0.6941
2000-10-02,-5.3763
2000-10-03,-2.5
2000-10-04,6.9347
2000-10-05,-0.8174
2000-10-06,-2.1978
2000-10-09,1.3483
2000-10-10,-9.4374
2000-10-11,-8.3703
2000-10-12,1.6032
2000-10-13,-7.8238
2000-10-16,-2.7817
2000-10-17,-10.785
2000-10-18,-1.4803
2000-10-19,15.6093
2000-10-20,4.5487
2000-10-23,-0.0691
2000-10-24,-4.9067
2000-10-25,-4.7965
2000-10-26,10.1527
2000-10-27,-3.2571
2000-10-30,-1.4327
2000-10-31,15.407
2000-11-01,2.0151
2000-11-02,8.5185
2000-11-03,8.9875
2000-11-06,2.714
2000-11-07,-9.248
2000-11-08,-12.206
2000-11-09,10.3954
2000-11-10,-7.5679
2000-11-13,-0.25
2000-11-14,8.5213
2000-11-15,3.5797
2000-11-16,-9.3088
2000-11-17,-0.1844
2000-11-20,-9.3596
2000-11-21,-4.0082
2000-11-22,-5.3786
2000-11-24,5.9088
2000-11-27,-3.1073
2000-11-28,-14.4315
2000-11-29,-5.6218
2000-11-30,-18.9531
2000-12-01,10.3563
2000-12-04,-0.6054
2000-12-05,20.8122
2000-12-06,-7.8151
2000-12-07,-5.196
2000-12-08,15.3846
2000-12-11,7.0
2000-12-12,-4.6729
2000-12-13,-2.9412000000000003
2000-12-14,-8.4175
2000-12-15,0.3676
2000-12-18,-0.1832
2000-12-19,-0.1835
2000-12-20,-8.4559
2000-12-21,1.2048
2000-12-22,13.0952
2000-12-26,-4.0351
2000-12-27,14.6252
2000-12-28,-3.6683
2000-12-29,-5.8774999999999995
2001-01-02,-11.6974
2001-01-03,18.3267
2001-01-04,-1.8519
2001-01-05,-11.4923
2001-01-08,0.0
2001-01-09,-1.7442
2001-01-10,-0.789
2001-01-11,11.1332
2001-01-12,-7.8712
2001-01-16,-13.0097
2001-01-17,5.8036
2001-01-18,12.2363
2001-01-19,3.1955
2001-01-22,-2.3679
2001-01-23,2.4254
2001-01-24,1.4572
2001-01-25,-5.9246
2001-01-26,3.2443
2001-01-29,1.6636
2001-01-30,2.3636
2001-01-31,-1.9538
2001-02-01,0.3623
2001-02-02,-3.2491
2001-02-05,-2.7984999999999998
2001-02-06,0.3839
2001-02-07,-8.2218
2001-02-08,3.5417
2001-02-09,-3.0181
2001-02-12,1.8672
2001-02-13,-4.277
2001-02-14,8.2979
2001-02-15,-2.7504999999999997
2001-02-16,-5.8586
2001-02-20,-8.7983
2001-02-21,-8.9412
2001-02-22,0.0
2001-02-23,1.292
2001-02-26,2.2959
2001-02-27,-11.2219
2001-02-28,-5.618
2001-03-01,3.5714
2001-03-02,3.4483
2001-03-05,3.6111
2001-03-06,10.992
2001-03-07,-1.6907999999999999
2001-03-08,-31.2039
2001-03-09,-6.875
2001-03-12,-3.5398
2001-03-13,3.4351
2001-03-14,-1.7835
2001-03-15,-0.3757
2001-03-16,-5.4054
2001-03-19,2.0598
2001-03-20,-2.8646000000000003
2001-03-21,1.5415999999999999
2001-03-22,4.4224
2001-03-23,6.7636
2001-03-26,-3.7892
2001-03-27,-0.6769
2001-03-28,-6.9393
2001-03-29,-0.1997
2001-03-30,-0.1334
2001-04-02,-7.014
2001-04-03,-4.3822
2001-04-04,-7.8888
2001-04-05,14.9266
2001-04-06,-8.0199
2001-04-09,2.0833
2001-04-10,6.1224
2001-04-11,13.2479
2001-04-12,14.5283
2001-04-16,-5.4915
2001-04-17,0.9297
2001-04-18,26.7127
2001-04-19,3.1349
2001-04-20,-4.2731
2001-04-23,-11.919
2001-04-24,-2.2989
2001-04-25,1.5508
2001-04-26,-0.4213
2001-04-27,4.6536
2001-04-30,8.792300000000001
2001-05-01,1.6721
2001-05-02,2.2841
2001-05-03,-1.5185
2001-05-04,5.6689
2001-05-07,-1.1588
2001-05-08,6.3396
2001-05-09,7.1458
2001-05-10,0.0
2001-05-11,-3.6966
2001-05-14,0.1979
2001-05-15,6.2796
2001-05-16,2.7499000000000002
2001-05-17,11.3924
2001-05-18,10.6494
2001-05-21,5.5458
2001-05-22,-5.5046
2001-05-23,-6.0312
2001-05-24,3.6631
2001-05-25,-0.7853
2001-05-29,-7.9452
2001-05-30,-7.3743
2001-05-31,2.4634
2001-06-01,-3.1359
2001-06-04,-0.2518
2001-06-05,8.9073
2001-06-06,2.7881
2001-06-07,2.2808
2001-06-08,-5.7638
2001-06-11,-6.885
2001-06-12,2.9433
2001-06-13,-6.7992
2001-06-14,-6.4347
2001-06-15,-3.2387
2001-06-18,-4.5455
2001-06-19,-4.632
2001-06-20,0.3631
2001-06-21,0.4071
2001-06-22,-0.2252
2001-06-25,-1.1738
2001-06-26,-0.7309
2001-06-27,1.1965
2001-06-28,10.6867
2001-06-29,7.4158
2001-07-02,-3.232
2001-07-03,0.83
2001-07-05,-8.7417
2001-07-06,-6.744
2001-07-09,3.731
2001-07-10,-10.8792
2001-07-11,-1.2456
2001-07-12,21.3421
2001-07-13,-4.6154
2001-07-16,-4.5336
2001-07-17,9.0868
2001-07-18,-10.2553
2001-07-19,12.3601
2001-07-20,0.2076
2001-07-23,0.5385
2001-07-24,-11.2897
2001-07-25,1.0218
2001-07-26,8.3218
2001-07-27,1.4007
2001-07-30,-0.4604
2001-07-31,2.8595
2001-08-01,5.928
2001-08-02,4.8244
2001-08-03,-3.7555
2001-08-06,-3.9786
2001-08-07,-1.3546
2001-08-08,-7.2294
2001-08-09,-2.1768
2001-08-10,2.0027
2001-08-13,6.4572
2001-08-14,-3.4426
2001-08-15,-1.528
2001-08-16,1.25
2001-08-17,-3.576
2001-08-20,0.0
2001-08-21,-8.1236
2001-08-22,5.4781
2001-08-23,-2.779
2001-08-24,8.0131
2001-08-27,0.6508
2001-08-28,-1.9397
2001-08-29,-5.9341
2001-08-30,-5.7943999999999996
2001-08-31,4.0179
2001-09-04,-3.4812
2001-09-05,-1.2352
2001-09-06,-4.4022
2001-09-07,0.7326
2001-09-10,-0.7792
2001-09-17,-6.911
2001-09-18,-4.2182
2001-09-19,-3.6994
2001-09-20,-6.7073
2001-09-21,-5.098
2001-09-24,8.4711
2001-09-25,1.7143000000000002
2001-09-26,-8.6142
2001-09-27,-0.9563
2001-09-28,1.931
2001-10-01,-0.4736
2001-10-02,-0.068
2001-10-03,8.7755
2001-10-04,6.6291
2001-10-05,1.4663
2001-10-08,2.659
2001-10-09,-6.25
2001-10-10,7.2673
2001-10-11,8.4546
2001-10-12,-3.2008
2001-10-15,-4.5867
2001-10-16,2.4036
2001-10-17,-7.9694
2001-10-18,-4.6856
2001-10-19,1.1823
2001-10-22,1.353
2001-10-23,-0.0607
2001-10-24,3.8251
2001-10-25,6.7251
2001-10-26,3.3425000000000002
2001-10-29,-5.3552
2001-10-30,-4.5938
2001-10-31,5.4022
2001-11-01,6.4067
2001-11-02,3.6649000000000003
2001-11-05,6.2626
2001-11-06,2.424
2001-11-07,-0.8353
2001-11-08,-2.9949
2001-11-09,2.026
2001-11-12,0.6619
2001-11-13,1.55
2001-11-14,3.839
2001-11-15,7.3497
2001-11-16,4.7718
2001-11-19,-1.5446
2001-11-20,-4.7868
2001-11-21,-1.3942
2001-11-23,3.3419
2001-11-26,3.6484
2001-11-27,0.2
2001-11-28,-5.9082
2001-11-29,4.2427
2001-11-30,1.1803
2001-12-03,-3.58
2001-12-04,3.7964
2001-12-05,8.4405
2001-12-06,-1.0007
2001-12-07,-2.1715
2001-12-10,-1.9135
2001-12-11,1.4826
2001-12-12,0.7689
2001-12-13,-3.5101
2001-12-14,2.4911
2001-12-17,1.0417
2001-12-18,10.1565
2001-12-19,-4.5407
2001-12-20,-0.8351
2001-12-21,8.7148
2001-12-24,-0.7747
2001-12-26,5.7705
2001-12-27,-1.5725
2001-12-28,0.5543
2001-12-31,-4.4747
2002-01-02,0.8147
2002-01-03,8.8552
2002-01-04,0.3712
2002-01-07,-1.3867
2002-01-08,-1.125
2002-01-09,-1.3274
2002-01-10,-1.8258
2002-01-11,-23.0016
2002-01-14,-9.7034
2002-01-15,-1.3139
2002-01-16,-2.8055
2002-01-17,5.0391
2002-01-18,-2.422
2002-01-22,-10.9308
2002-01-23,6.806
2002-01-24,-1.8063
2002-01-25,1.4308
2002-01-28,3.8791
2002-01-29,-5.9166
2002-01-30,0.3093
2002-01-31,-1.6444
2002-02-01,-2.7168
2002-02-04,-6.1762
2002-02-05,-4.6365
2002-02-06,-15.066
2002-02-07,-8.6926
2002-02-08,14.9381
2002-02-11,4.7811
2002-02-12,-0.3213
2002-02-13,2.8369
2002-02-14,-1.0658
2002-02-15,-2.725
2002-02-19,-7.4919
2002-02-20,0.2817
2002-02-21,-6.6011
2002-02-22,1.203
2002-02-25,10.9955
2002-02-26,1.6734
2002-02-27,-3.8841
2002-02-28,-3.6301
2002-03-01,12.2957
2002-03-04,6.3924
2002-03-05,4.2832
2002-03-06,0.6275
2002-03-07,2.9478
2002-03-08,3.5242
2002-03-11,-5.0532
2002-03-12,-8.9636
2002-03-13,-12.8615
2002-03-14,-8.1921
2002-03-15,3.8462
2002-03-18,3.3333
2002-03-19,-1.5053999999999998
2002-03-20,-4.5852
2002-03-21,7.2464
2002-03-22,-1.9203000000000001
2002-03-25,-3.4808
2002-03-26,2.6296
2002-03-27,-1.1713
2002-03-28,0.963
2002-04-01,1.9076
2002-04-02,0.072
2002-04-03,-2.5899
2002-04-04,1.9941
2002-04-05,-5.7205
2002-04-08,4.8387
2002-04-09,-5.4945
2002-04-10,-1.938
2002-04-11,-8.2213
2002-04-12,7.6658
2002-04-15,-2.4
2002-04-16,10.5738
2002-04-17,-1.705
2002-04-18,-2.3379
2002-04-19,-4.2471
2002-04-22,-3.5484
2002-04-23,-1.6722000000000001
2002-04-24,-2.2109
2002-04-25,-3.9130000000000003
2002-04-26,-1.81
2002-04-29,-2.3963
2002-04-30,11.3314
2002-05-01,5.9372
2002-05-02,-6.7254000000000005
2002-05-03,1.1159
2002-05-06,-6.1121
2002-05-07,-0.2712
2002-05-08,16.2285
2002-05-09,-7.5585
2002-05-10,-3.1305
2002-05-13,4.9652
2002-05-14,7.5519
2002-05-15,1.3889
2002-05-16,-0.2283
2002-05-17,1.2967
2002-05-20,-3.991
2002-05-21,-4.4706
2002-05-22,0.7307
2002-05-23,3.1054
2002-05-24,-7.5099
2002-05-28,3.8462
2002-05-29,-3.7037
2002-05-30,-0.0855
2002-05-31,-1.7964
2002-06-03,-3.6585
2002-06-04,5.0633
2002-06-05,-1.1188
2002-06-06,-4.2646
2002-06-07,0.0
2002-06-10,15.1818
2002-06-11,-6.0773
2002-06-12,9.1597
2002-06-13,-3.0023
2002-06-14,0.9524
2002-06-17,6.0535
2002-06-18,1.6308
2002-06-19,-4.7411
2002-06-20,-0.9188
2002-06-21,-7.2643
2002-06-24,2.0833
2002-06-25,-3.5102
2002-06-26,2.8765
2002-06-27,4.9342
2002-06-28,3.6834
2002-07-01,-9.3726
2002-07-02,-0.834
2002-07-03,-1.2616
2002-07-05,8.6031
2002-07-08,-5.3333
2002-07-09,1.0771
2002-07-10,-6.5574
2002-07-11,10.526299999999999
2002-07-12,-3.5714
2002-07-15,10.2881
2002-07-16,10.0746
2002-07-17,-1.8305
2002-07-18,-6.2844999999999995
2002-07-19,3.0214
2002-07-22,3.1474
2002-07-23,-0.9015
2002-07-24,2.7992
2002-07-25,-4.0163
2002-07-26,0.8511
2002-07-29,5.7665
2002-07-30,5.3204
2002-07-31,-4.5466
2002-08-01,-4.1667
2002-08-02,-2.6225
2002-08-05,-8.5755
2002-08-06,14.1085
2002-08-07,-3.7364
2002-08-08,6.2809
2002-08-09,-4.0505
2002-08-12,-0.5536
2002-08-13,-6.0543
2002-08-14,6.5184999999999995
2002-08-15,6.4673
2002-08-16,5.8132
2002-08-19,8.2716
2002-08-20,-5.9863
2002-08-21,2.547
2002-08-22,-7.2147
2002-08-23,-7.41
2002-08-26,5.1119
2002-08-27,-5.6974
2002-08-28,-1.3194
2002-08-29,-0.7037
2002-08-30,-2.4805
2002-09-03,-9.0843
2002-09-04,5.5955
2002-09-05,-5.3747
2002-09-06,8.0
2002-09-09,0.6667
2002-09-10,4.6358
2002-09-11,1.8284
2002-09-12,-2.4862
2002-09-13,-4.745
2002-09-16,-1.1152
2002-09-17,-4.9624
2002-09-18,-4.5886
2002-09-19,-2.2388
2002-09-20,-4.0712
2002-09-23,0.8842
2002-09-24,3.0675
2002-09-25,7.1429
2002-09-26,-1.1905000000000001
2002-09-27,-0.4016
2002-09-30,0.8065
2002-10-01,4.0
2002-10-02,0.8462
2002-10-03,-4.6529
2002-10-04,-3.6
2002-10-07,-6.0581
2002-10-08,-9.8145
2002-10-09,5.3972
2002-10-10,5.855
2002-10-11,2.7217000000000002
2002-10-14,2.735
2002-10-15,6.4892
2002-10-16,-8.2031
2002-10-17,11.4894
2002-10-18,14.3511
2002-10-21,7.3431
2002-10-22,1.3682
2002-10-23,4.5399
2002-10-24,-0.9977
2002-10-25,1.6005
2002-10-28,1.6336
2002-10-29,-5.2239
2002-10-30,10.6602
2002-10-31,-5.5829
2002-11-01,7.2464
2002-11-04,2.1081
2002-11-05,-3.5998
2002-11-06,9.3355
2002-11-07,-3.6665
2002-11-08,-2.4505
2002-11-11,-4.1154
2002-11-12,4.4036
2002-11-13,2.5093
2002-11-14,5.901
2002-11-15,4.0181
2002-11-18,4.87
2002-11-19,-6.4022
2002-11-20,3.5164
2002-11-21,5.3048
2002-11-22,-0.6186
2002-11-25,6.3584
2002-11-26,-5.4348
2002-11-27,7.1132
2002-11-29,-2.3072
2002-12-02,2.1969
2002-12-03,-12.2737
2002-12-04,-3.7274000000000003
2002-12-05,-2.3495
2002-12-06,0.3509
2002-12-09,-5.5445
2002-12-10,0.6346
2002-12-11,0.9984
2002-12-12,2.2373
2002-12-13,-2.5954
2002-12-16,7.3145
2002-12-17,-8.812100000000001
2002-12-18,-5.1255
2002-12-19,-1.5194
2002-12-20,-2.2286
2002-12-23,1.4027
2002-12-24,-1.4352
2002-12-26,0.6374
2002-12-27,-0.4648
2002-12-30,-2.8605
2002-12-31,-1.7428
2003-01-02,6.2997
2003-01-03,2.4741
2003-01-06,6.5693
2003-01-07,2.3182
2003-01-08,-7.1061
2003-01-09,3.714
2003-01-10,-0.6948
2003-01-13,-1.7223000000000002
2003-01-14,4.874
2003-01-15,-1.1488
2003-01-16,-2.8526
2003-01-17,1.4682
2003-01-21,-4.1265
2003-01-22,-4.5836
2003-01-23,3.1048999999999998
2003-01-24,-1.1932
2003-01-27,0.9833
2003-01-28,0.8485
2003-01-29,3.5573
2003-01-30,-3.1625
2003-01-31,1.1261
2003-02-03,-7.3497
2003-02-04,0.1803
2003-02-05,0.18
2003-02-06,-0.7186
2003-02-07,-7.3583
2003-02-10,3.0599
2003-02-11,1.8951
2003-02-12,-1.8599
2003-02-13,-3.9166
2003-02-14,6.1144
2003-02-18,7.0012
2003-02-19,-2.7794
2003-02-20,1.2507
2003-02-21,2.3529
2003-02-24,-1.2644
2003-02-25,-0.8731
2003-02-26,-4.2866
2003-02-27,4.5399
2003-02-28,-0.1174
2003-03-03,-2.9377
2003-03-04,-2.1792
2003-03-05,0.495
2003-03-06,1.8473000000000002
2003-03-07,-0.3628
2003-03-10,-3.216
2003-03-11,-1.442
2003-03-12,1.5267
2003-03-13,11.0902
2003-03-14,1.9741
2003-03-17,8.4071
2003-03-18,0.2551
2003-03-19,1.5267
2003-03-20,-0.5013
2003-03-21,3.4761
2003-03-24,-8.812100000000001
2003-03-25,3.3102
2003-03-26,0.8786
2003-03-27,3.3299
2003-03-28,-4.4125
2003-03-31,-3.9419
2003-04-01,16.5767
2003-04-02,6.0676
2003-04-03,1.5284
2003-04-04,-2.3656
2003-04-07,4.2291
2003-04-08,-1.8174000000000001
2003-04-09,-4.0034
2003-04-10,-1.9283000000000001
2003-04-11,-2.3777
2003-04-14,3.7471
2003-04-15,3.5214
2003-04-16,0.6106
2003-04-17,-13.0906
2003-04-21,2.8429
2003-04-22,3.5887000000000002
2003-04-23,-2.809
2003-04-24,-1.5896
2003-04-25,-5.2374
2003-04-28,0.4649
2003-04-29,3.2904999999999998
2003-04-30,-0.6969
2003-05-01,-0.4511
2003-05-02,2.4673
2003-05-05,3.6364
2003-05-06,1.2322
2003-05-07,2.0146
2003-05-08,-0.8264
2003-05-09,3.0556
2003-05-12,1.8868
2003-05-13,-1.8959000000000001
2003-05-14,0.4045
2003-05-15,0.8505
2003-05-16,-5.2375
2003-05-19,-3.7002
2003-05-20,0.9728
2003-05-21,-1.7823
2003-05-22,1.5204
2003-05-23,1.5941999999999998
2003-05-27,5.7061
2003-05-28,3.3738
2003-05-29,2.698
2003-05-30,3.8136
2003-06-02,-0.2041
2003-06-03,3.8855
2003-06-04,0.8268
2003-06-05,0.8981
2003-06-06,-3.2508
2003-06-09,-6.0
2003-06-10,-1.234
2003-06-11,-1.7665
2003-06-12,-2.5877
2003-06-13,-18.5052
2003-06-16,-0.221
2003-06-17,3.9313000000000002
2003-06-18,-1.3319
2003-06-19,-3.0778
2003-06-20,-3.9554
2003-06-23,-6.2645
2003-06-24,-2.7847
2003-06-25,6.9383
2003-06-26,4.1667
2003-06-27,-5.3143
2003-06-30,-1.9312
2003-07-01,-1.6
2003-07-02,5.1907
2003-07-03,-1.5457999999999998
2003-07-07,8.3333
2003-07-08,2.1182
2003-07-09,2.4017
2003-07-10,-12.0469
2003-07-11,0.9697
2003-07-14,-0.3601
2003-07-15,-0.4217
2003-07-16,-0.1815
2003-07-17,-4.1818
2003-07-18,1.5813000000000001
2003-07-21,-2.802
2003-07-22,0.0641
2003-07-23,0.8323
2003-07-24,-1.9683000000000002
2003-07-25,0.1295
2003-07-28,4.075
2003-07-29,3.2318
2003-07-30,-19.1451
2003-07-31,-0.3723
2003-08-01,-1.3453
2003-08-04,-1.3636
2003-08-05,-2.0737
2003-08-06,-1.4118
2003-08-07,-4.0573
2003-08-08,-1.8242
2003-08-11,5.4899000000000004
2003-08-12,3.6029
2003-08-13,3.323
2003-08-14,1.1219
2003-08-15,3.0325
2003-08-18,0.5743
2003-08-19,0.2141
2003-08-20,0.4274
2003-08-21,13.4752
2003-08-22,1.875
2003-08-25,-4.1166
2003-08-26,-1.6572
2003-08-27,2.9928
2003-08-28,-1.0739
2003-08-29,1.0217
2003-09-02,-1.0746
2003-09-03,0.0
2003-09-04,2.5559
2003-09-05,4.2368
2003-09-08,5.5588999999999995
2003-09-09,-2.8313
2003-09-10,-7.3427
2003-09-11,3.0189
2003-09-12,-1.8315000000000001
2003-09-15,0.7463
2003-09-16,2.8395
2003-09-17,0.5402
2003-09-18,2.4478
2003-09-19,1.3986
2003-09-22,3.046
2003-09-23,9.2582
2003-09-24,-1.1741
2003-09-25,8.688
2003-09-26,-8.7064
2003-09-29,-0.5206
2003-09-30,-3.0874
2003-10-01,0.7559
2003-10-02,1.2862
2003-10-03,0.582
2003-10-06,2.262
2003-10-07,0.8745
2003-10-08,-2.0908
2003-10-09,-0.5729
2003-10-10,8.8004
2003-10-13,-4.285
2003-10-14,-1.9115
2003-10-15,-1.2308
2003-10-16,-1.4019
2003-10-17,-5.4239
2003-10-20,1.3363
2003-10-21,0.5495
2003-10-22,-3.224
2003-10-23,-4.5737
2003-10-24,-3.5503
2003-10-27,3.0675
2003-10-28,6.1905
2003-10-29,0.3363
2003-10-30,-1.3966
2003-10-31,0.5666
2003-11-03,0.8451
2003-11-04,5.9218
2003-11-05,2.057
2003-11-06,1.2403
2003-11-07,-0.4084
2003-11-10,-4.9718
2003-11-11,1.4024
2003-11-12,1.3298
2003-11-13,-1.8373
2003-11-14,-3.7968
2003-11-17,-1.3341
2003-11-18,-2.4225
2003-11-19,0.1155
2003-11-20,-1.0957
2003-11-21,1.2828
2003-11-24,4.3754
2003-11-25,1.9857
2003-11-26,-0.8653
2003-11-28,0.1637
2003-12-01,-2.5054
2003-12-02,-0.5028
2003-12-03,-1.9651999999999998
2003-12-04,-0.63
2003-12-05,-1.4986
2003-12-08,-0.2926
2003-12-09,0.6455
2003-12-10,-0.6414
2003-12-11,3.5798
2003-12-12,0.2266
2003-12-15,-3.844
2003-12-16,0.8818
2003-12-17,-0.9324
2003-12-18,2.1176
2003-12-19,0.2304
2003-12-22,0.8621
2003-12-23,1.1396
2003-12-24,-1.0704
2003-12-26,-0.3417
2003-12-29,3.1429
2003-12-30,-0.1108
2003-12-31,-1.8857
2004-01-02,1.2436
2004-01-05,4.6901
2004-01-06,0.3733
2004-01-07,4.0914
2004-01-08,3.1649
2004-01-09,1.3855
2004-01-12,3.7091
2004-01-13,-3.7176
2004-01-14,0.5865
2004-01-15,2.6239
2004-01-16,22.3958
2004-01-20,7.7756
2004-01-21,3.1587
2004-01-22,-5.428
2004-01-23,-5.5556
2004-01-26,3.7008
2004-01-27,-3.3809
2004-01-28,-2.1773
2004-01-29,-1.8283
2004-01-30,1.498
2004-02-02,-0.3989
2004-02-03,-2.5631
2004-02-04,-4.6445
2004-02-05,2.1552
2004-02-06,3.3333
2004-02-09,-1.5925
2004-02-10,3.5685000000000002
2004-02-11,-0.8413
2004-02-12,-0.8889
2004-02-13,-2.1606
2004-02-17,-0.4583
2004-02-18,0.7953
2004-02-19,-0.3738
2004-02-20,-1.6674
2004-02-23,-3.1369
2004-02-24,1.3567
2004-02-25,1.2953000000000001
2004-02-26,0.3836
2004-02-27,1.6985000000000001
2004-03-01,0.5846
2004-03-02,0.0
2004-03-03,-2.2001
2004-03-04,-5.2632
2004-03-05,-0.0448
2004-03-08,-3.1824
2004-03-09,-0.5093
2004-03-10,-4.0019
2004-03-11,-0.7756
2004-03-12,3.1265
2004-03-15,-4.5001999999999995
2004-03-16,2.6786
2004-03-17,0.8696
2004-03-18,0.5747
2004-03-19,-1.1429
2004-03-22,-0.8671
2004-03-23,0.0972
2004-03-24,-0.0971
2004-03-25,2.0408
2004-03-26,-1.1905000000000001
2004-03-29,5.4458
2004-03-30,2.0567
2004-03-31,-0.4478
2004-04-01,1.8444
2004-04-02,-1.9876
2004-04-05,1.397
2004-04-06,-1.5110999999999999
2004-04-07,-0.5415
2004-04-08,0.5898
2004-04-12,0.1353
2004-04-13,-2.4775
2004-04-14,0.5081
2004-04-15,-0.7353
2004-04-16,-3.6111
2004-04-19,0.3362
2004-04-20,-0.7659
2004-04-21,1.0613
2004-04-22,-3.2458
2004-04-23,1.036
2004-04-26,-1.9531
2004-04-27,0.0996
2004-04-28,-1.4428
2004-04-29,-4.1949
2004-04-30,-2.4185
2004-05-03,-1.2959
2004-05-04,6.6193
2004-05-05,2.9246
2004-05-06,-0.8973
2004-05-07,2.9678
2004-05-10,-0.342
2004-05-11,2.451
2004-05-12,-0.8134
2004-05-13,0.7236
2004-05-14,-3.0651
2004-05-17,0.4941
2004-05-18,3.3923
2004-05-19,3.8992
2004-05-20,1.373
2004-05-21,1.0384
2004-05-24,1.2064
2004-05-25,2.5606999999999998
2004-05-26,-0.2583
2004-05-27,-0.5179
2004-05-28,-0.1735
