ticker,KSIH US Equity
2011-01-14,0.9302
2011-01-19,0.6912
2011-01-20,-0.2288
2011-01-21,0.9174
2011-01-27,0.0
2011-01-28,0.0
2011-01-31,4.5455
2011-02-02,-7.8261
2011-02-03,8.4906
2011-02-08,0.0
2011-02-09,0.0
2011-02-10,0.0
2011-02-11,0.0
2011-02-14,0.0
2011-02-15,-0.8696
2011-02-16,0.4386
2011-02-17,0.4367
2011-02-22,-7.8261
2011-02-25,8.4906
2011-02-28,0.0
2011-03-02,-3.4783
2011-03-07,-22.5225
2011-03-09,22.093
2011-03-11,0.0
2011-03-14,0.0
2011-03-16,-30.9524
2011-03-17,37.931
2011-03-24,-12.5
2011-03-28,0.0
2011-03-31,14.2857
2011-04-05,-38.0
2011-04-06,-9.6774
2011-04-07,-13.392900000000001
2011-04-12,-21.6495
2011-04-13,-18.4211
2011-04-14,0.0
2011-04-15,93.5484
2011-04-18,-16.6667
2011-04-21,-50.0
2011-04-25,-28.0
2011-04-28,0.0
2011-05-02,-58.3333
2011-05-11,0.0
2011-05-18,-33.3333
2011-05-27,150.0
2011-05-31,104.0
2011-06-08,-31.3725
2011-06-10,-14.2857
2011-06-13,0.0
2011-06-17,-16.6667
2011-06-21,0.0
2011-06-28,0.0
2011-07-18,-20.0
2011-08-10,-50.0
2011-09-15,0.0
2011-10-06,0.0
2011-10-14,-30.0
2011-10-20,0.0
2011-11-23,-42.8571
2011-12-05,0.0
2011-12-12,0.0
2011-12-14,0.0
2011-12-19,-50.0
2011-12-29,0.0
2012-01-10,100.0
2012-01-12,-25.0
2012-02-17,-33.3333
2012-02-28,0.0
2012-04-02,0.0
2012-04-04,0.0
2012-07-09,-50.0
2012-07-11,-50.0
2012-07-12,-80.0
2012-07-16,100.0
2012-07-18,0.0
2012-07-23,-6.25
2012-07-31,-46.6667
2012-08-20,0.0
2012-11-02,900.0
2012-12-11,-73.75
2012-12-18,2.3810000000000002
2012-12-19,644.186
2013-01-18,-86.5625
2013-03-13,0.0
2013-04-04,551.1628
2013-04-11,-65.7143
2013-04-15,1566.6667
2013-04-16,-81.0
2013-04-22,0.0
2013-05-07,-21.0526
2013-05-13,10.0
2013-05-23,-39.3939
2013-06-03,30.0
2013-07-08,0.0
2013-09-11,-23.0769
2013-09-13,0.0
2013-10-04,0.0
2013-10-21,-50.0
2013-10-22,-63.75
2013-11-01,37.931
2013-11-13,0.0
2013-11-21,0.0
2013-11-25,300.0
2013-11-27,100.0
2013-12-03,25.0
2013-12-05,20.0
2013-12-06,0.0
2013-12-09,-23.3333
2013-12-10,30.4348
2013-12-11,33.3333
2013-12-13,0.0
2013-12-18,-9.5313
2013-12-20,9.1537
2013-12-23,-18.9873
2013-12-24,0.0
2013-12-26,-37.5
2014-01-02,-5.0
2014-01-17,-0.9868
2014-01-24,0.0
2014-02-05,0.0
2014-02-14,0.3322
2014-02-21,5.9603
2014-03-12,0.0
2014-03-17,0.0
2014-03-18,0.0
2014-03-26,-10.0
2014-03-27,-38.1944
2014-03-28,-55.0562
2014-03-31,30.0
2014-04-01,1.9231
2014-04-02,0.9434
2014-04-03,34.5794
2014-04-07,11.1111
2014-04-08,50.0
2014-04-09,0.0
2014-04-11,-33.3333
2014-04-17,50.0
2014-04-30,106.6667
2014-05-05,0.0
2014-05-12,-3.2258
2014-05-14,-50.0
2014-05-16,99.1667
2014-05-19,0.0
2014-05-20,-17.9916
2014-05-23,-59.1837
2014-05-27,0.0
2014-06-10,140.0
2014-06-17,3.6458
2014-06-23,-19.598
2014-07-28,0.0
2014-08-20,0.0
2014-09-03,0.0
2014-09-04,24.375
2014-09-08,0.0
2014-09-09,-39.6985
2014-10-16,0.0
2014-10-27,33.3333
2014-11-05,0.0
2014-12-23,-25.0
2015-02-12,700.0
2015-02-20,-75.0
2015-02-26,-3.3333
2015-03-10,3.4483
2015-03-11,-26.6667
2015-03-12,0.0
2015-03-13,-9.0909
2015-03-17,10.0
2015-03-19,0.0
2015-03-24,-31.8182
2015-03-31,0.0
2015-04-06,0.0
2015-04-10,-32.5
2015-04-15,-20.9877
2015-04-16,0.0
2015-04-27,0.0
2015-05-01,0.0
2015-05-04,0.0
2015-05-05,0.0
2015-05-07,-12.5
2015-05-27,14.2857
2015-05-28,87.5
2015-07-15,-53.3333
2015-07-21,-26.7857
2015-07-22,0.0
2015-07-23,0.0
2015-07-24,0.0
2015-07-27,192.6829
2015-08-05,-65.8333
2015-10-05,0.0
2015-10-07,0.0
2015-11-27,17.0732
2016-01-21,0.0
2016-03-14,146.875
2016-03-18,-66.2447
2016-03-21,0.0
2016-03-28,0.0
2016-04-04,0.0
2016-04-06,60.0
2016-05-17,-14.0625
2016-05-26,-20.0
2016-06-08,18.1818
2016-06-16,-46.1538
2016-06-22,85.7143
2016-06-29,0.0
2016-07-27,0.0
2016-09-07,0.0
2016-09-12,0.0
2016-09-26,-7.6923
2016-11-14,316.6667
2016-11-21,-37.5
2016-11-29,8.8
2016-11-30,16.9118
2017-01-31,-0.3145
2017-02-10,-24.2902
2017-02-24,30.8333
2017-02-27,0.0
2017-02-28,0.0
2017-03-02,78.3439
2017-03-06,42.8571
2017-03-07,30.0
2017-03-09,4.6154
2017-03-10,-71.875
2017-03-15,-47.7124
2017-03-16,88.75
2017-03-17,69.5364
2017-03-20,209.375
2017-03-21,-11.1111
2017-03-22,-50.2841
2017-03-23,105.7143
2017-03-24,5.5556
2017-03-27,0.0
2017-03-28,-5.2632
2017-03-29,-21.9444
2017-03-31,-13.167300000000001
2017-04-04,-1.6393
2017-04-05,75.0
2017-04-06,-4.7619
2017-04-07,0.0
2017-04-10,-10.0
2017-04-12,33.3333
2017-04-13,0.0
2017-04-17,0.9375
2017-04-18,-0.9288
2017-04-19,-15.0
2017-04-21,17.647100000000002
2017-04-24,-16.6667
2017-04-25,-5.0
2017-04-27,5.2632
2017-05-04,33.125
2017-05-05,-9.108
2017-05-11,32.2314
2017-05-12,-9.375
2017-05-15,-2.069
2017-05-16,-7.7465
2017-05-17,-9.1603
2017-05-23,3.3613
2017-05-24,34.1463
2017-05-26,6.0606
2017-05-30,20.0
2017-05-31,0.0893
2017-06-01,18.9414
2017-06-02,17.25
2017-06-05,26.5032
2017-06-06,21.3551
2017-06-07,13.3333
2017-06-08,15.6863
2017-06-09,23.7407
2017-06-12,12.318
2017-06-13,17.0732
2017-06-14,14.3438
2017-06-15,-63.5602
2017-06-16,-8.75
2017-06-19,-2.7397
2017-06-20,-32.3944
2017-06-21,-16.7083
2017-06-22,67.1086
2017-06-23,-40.1287
2017-06-26,20.0
2017-06-27,74.9583
2017-06-28,-19.4149
2017-06-29,13.4306
2017-07-03,25.0576
2017-07-05,-16.6667
2017-07-06,0.0
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,-5.1375
2017-07-12,-15.5744
2017-07-13,9.2545
2017-07-14,0.0286
2017-07-17,-0.0286
2017-07-18,2.2857
2017-07-19,-8.7709
2017-07-24,-17.3301
2017-07-25,3.7037
2017-07-26,15.5357
2017-07-27,3.2859
2017-07-31,-13.1775
2017-08-01,0.0
2017-08-03,-3.4471
2017-08-04,0.0
2017-08-07,-1.071
2017-08-08,-16.9975
2017-08-09,-4.3478
2017-08-10,-4.0909
2017-08-11,10.9953
2017-08-14,23.8258
2017-08-15,0.0
2017-08-18,1.3448
2017-08-21,-1.327
2017-08-22,0.0345
2017-08-23,5.1362
2017-08-25,4.8787
2017-08-29,-6.2148
2017-08-30,-3.3333
2017-08-31,3.4483
2017-09-01,3.3333
2017-09-05,0.0
2017-09-06,5.1968
2017-09-08,9.5796
2017-09-12,0.4617
2017-09-13,6.3593
2017-09-14,0.0
2017-09-15,-11.1725
2017-09-20,-2.4973
2017-09-21,0.0
2017-09-25,20.9555
2017-09-27,-2.875
2017-09-28,-20.2059
2017-09-29,0.3684
2017-10-02,-3.581
2017-10-03,3.3333
2017-10-04,-1.6129
2017-10-06,1.6393
2017-10-09,12.9032
2017-10-10,-8.5714
2017-10-11,0.0
2017-10-12,9.375
2017-10-16,0.2857
2017-10-17,-11.6809
2017-10-25,-3.2258
2017-11-01,-6.6667
2017-11-02,-20.2229
2017-11-06,16.3957
2017-11-07,-3.8462
2017-11-08,-4.0
2017-11-10,8.6763
2017-11-13,-2.6455
2017-11-14,-1.545
2017-11-15,4.0
2017-11-21,-15.3462
2017-11-24,-4.5888
2017-11-28,-23.3333
2017-11-29,24.2236
2017-11-30,-5.0
2017-12-04,9.473700000000001
2017-12-06,0.0
2017-12-07,0.9615
2017-12-08,-14.2857
2017-12-13,0.0
2017-12-19,6.3889
2017-12-20,-0.7833
2017-12-22,4.0263
2018-01-02,0.0253
2018-01-03,-9.307
2018-01-04,17.1221
2018-01-05,0.0
2018-01-08,-18.5714
2018-01-11,22.807
2018-01-16,-4.7619
2018-01-17,0.0
2018-01-18,-5.0
2018-01-23,0.0
2018-01-29,0.0
2018-01-30,21.0526
2018-01-31,-12.6087
2018-02-01,4.291
2018-02-02,9.7197
2018-02-05,39.1304
2018-02-06,3.125
2018-02-07,-12.1091
2018-02-08,-3.4616
2018-02-09,7.8571
2018-02-12,-17.1854
2018-02-14,31.9472
2018-02-15,-2.5455
2018-02-20,-6.7164
2018-02-22,-13.3333
2018-02-28,15.3846
2018-03-05,-1.4583
2018-03-13,-0.2114
2018-03-20,-15.2203
2018-03-21,19.951999999999998
2018-03-22,0.0
2018-03-26,6.6667
2018-03-29,9.375
2018-04-02,0.0
2018-04-05,-5.7143
2018-04-06,-21.2121
2018-04-10,15.3846
2018-04-11,16.6667
2018-04-12,-14.2857
2018-04-16,0.0
2018-04-17,-13.3333
2018-04-18,0.0
2018-04-23,15.3846
2018-04-24,-12.9667
2018-04-26,0.0
2018-04-30,3.4087
2018-05-01,11.1111
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,-6.6667
2018-05-11,-7.1429
2018-05-22,15.3846
2018-05-25,0.0
2018-06-04,0.0
2018-06-06,-16.6667
2018-06-07,-16.0
2018-06-08,-9.5238
2018-06-11,42.1053
2018-06-12,-54.8148
2018-06-15,0.0
2018-06-25,63.9344
2018-06-29,-5.0
2018-07-23,-33.6842
2018-07-25,0.0
2018-07-27,58.730199999999996
2018-07-30,0.0
2018-07-31,0.0
2018-08-02,0.0
2018-08-06,-10.0
2018-08-08,0.0
2018-08-10,0.0
2018-08-15,0.0
2018-08-20,-11.1111
2018-08-23,25.0
2018-08-28,-10.0
2018-09-10,-30.0
2018-09-11,0.0
2018-09-12,-3.1746
2018-09-17,-59.0164
2018-09-18,-60.0
2018-09-19,60.0
2018-09-20,-3.125
2018-09-21,0.0
2018-09-24,0.0
2018-09-25,-17.7419
2018-10-02,92.1569
2018-10-03,-46.3265
2018-10-11,74.9049
2018-10-12,117.3913
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,0.0
2018-10-22,0.0
2018-10-23,-10.0
2018-10-24,11.1111
2018-10-25,40.0
2018-10-26,25.0
2018-10-29,-14.2857
2018-11-01,20.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-12,-11.1111
2018-11-13,25.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,-25.0
2018-11-19,100.0
2018-11-20,0.0
2018-11-21,-50.0
2018-11-23,93.3333
2018-11-27,0.0
2018-12-03,13.7931
2018-12-10,-54.5455
2018-12-13,0.0
2018-12-14,33.3333
2018-12-17,15.0
2018-12-19,-13.0435
2018-12-20,15.0
2018-12-24,-43.4783
2018-12-27,-7.6923
2018-12-28,66.6667
2018-12-31,-40.5
2019-01-02,68.0672
2019-01-10,-5.0
2019-01-16,-47.3684
2019-01-17,90.0
2019-01-31,-5.2632
2019-02-01,-11.1111
2019-02-04,-6.1875
2019-02-05,-13.3911
2019-02-06,7.6923
2019-02-07,-28.5714
2019-02-13,0.0
2019-02-26,50.0
2019-02-27,0.0
2019-03-11,0.0
2019-03-15,-33.3333
2019-03-19,0.0
2019-03-21,0.0
2019-03-26,0.0
2019-04-03,0.0
2019-04-05,10.0
2019-04-22,-27.2727
2019-04-29,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-06-05,0.0
2019-06-13,50.0
2019-06-18,16.6667
2019-06-21,7.0
2019-07-02,-6.5421
2019-07-08,42.8571
2019-07-09,0.0
2019-07-10,-25.0
2019-07-11,46.6667
2019-07-12,-9.0909
2019-07-15,0.0
2019-07-18,10.0
2019-07-19,-43.1818
2019-07-26,60.0
2019-07-31,0.0
2019-08-09,-25.0
2019-08-13,-33.3333
2019-08-23,100.0
2019-08-28,-50.0
2019-09-12,0.0
2019-09-23,-20.0
2019-09-25,0.0
2019-10-01,25.0
2019-10-03,0.0
2019-10-04,0.0
2019-10-29,-43.0
2019-11-01,-30.8772
2019-11-21,153.8071
2019-12-02,0.0
2019-12-05,-85.0
2019-12-06,900.0
2019-12-09,-85.9333
2019-12-18,20.8531
2020-01-06,103.5294
2020-01-08,160.1156
2020-01-17,-25.9259
2020-01-21,0.0
2020-01-22,25.0
2020-01-28,-20.0
2020-01-30,37.5
2020-01-31,-12.7273
2020-02-03,0.0
2020-02-18,-83.25
2020-03-18,49.7512
2020-04-01,298.3389
2020-04-03,-16.5972
2020-04-08,0.0
2020-04-20,0.0
2020-04-22,-85.0
2020-04-23,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-26,250.0
2020-06-01,90.2857
2020-06-02,20.02
2020-06-03,-95.8299
2020-06-08,22.0
2020-06-16,1457.377
2020-06-19,-92.5263
2020-06-23,40.8451
2020-07-02,1.0
2020-07-06,168.1188
