ticker,TURV US Equity
2008-02-25,4.5455
2008-02-26,-4.3478
2008-02-27,0.0
2008-02-28,4.5455
2008-02-29,-4.3478
2008-03-03,-4.5455
2008-03-04,-1.9048
2008-03-05,6.7961
2008-03-06,-0.9091
2008-03-07,0.0
2008-03-10,-3.6696999999999997
2008-03-11,4.7619
2008-03-12,-2.7273
2008-03-13,4.6729
2008-03-14,2.6786
2008-03-17,4.3478
2008-03-18,16.6667
2008-03-19,3.5714
2008-03-20,3.4483
2008-03-24,13.3333
2008-03-25,-2.9412000000000003
2008-03-26,5.4545
2008-03-27,-1.1494
2008-03-28,-3.4884
2008-03-31,-3.6145
2008-04-01,1.25
2008-04-02,-1.2346
2008-04-03,-2.5
2008-04-04,0.0
2008-04-07,2.5641
2008-04-08,0.0
2008-04-09,0.0
2008-04-10,-2.5
2008-04-11,-1.2821
2008-04-14,7.1429
2008-04-15,0.0
2008-04-16,-1.2121
2008-04-17,1.227
2008-04-18,-3.0303
2008-04-21,0.0
2008-04-23,-3.125
2008-04-24,0.0
2008-04-25,0.0
2008-04-28,0.0
2008-04-29,0.0
2008-04-30,-3.2258
2008-05-01,0.0
2008-05-02,0.0
2008-05-05,0.0
2008-05-06,0.6667
2008-05-07,-0.6623
2008-05-08,-0.6667
2008-05-09,0.0
2008-05-12,-4.0268
2008-05-13,4.1958
2008-05-14,-2.6846
2008-05-15,0.0
2008-05-16,-1.3793
2008-05-19,4.8951
2008-05-20,0.0
2008-05-21,0.0
2008-05-22,3.3333
2008-05-23,-3.2258
2008-05-27,0.0
2008-05-28,-5.3333
2008-05-29,8.4507
2008-05-30,0.6494
2008-06-02,-3.2258
2008-06-03,-3.3333
2008-06-04,4.8276
2008-06-05,-0.6579
2008-06-06,5.9603
2008-06-09,3.125
2008-06-10,-9.0909
2008-06-12,0.0
2008-06-13,0.0
2008-06-16,6.6667
2008-06-17,1.25
2008-06-19,0.6173
2008-06-20,0.0
2008-06-23,-0.6135
2008-06-24,-1.2346
2008-06-25,0.0
2008-06-26,1.875
2008-06-30,1.227
2008-07-01,0.0
2008-07-02,3.0303
2008-07-03,5.8824
2008-07-07,0.0
2008-07-08,-3.3333
2008-07-09,2.2989
2008-07-11,-2.809
2008-07-14,0.0
2008-07-15,1.1561
2008-07-16,-2.2857
2008-07-17,2.924
2008-07-18,13.6364
2008-07-21,-3.0
2008-07-22,-12.3711
2008-07-23,5.8824
2008-07-25,2.7778
2008-07-28,-5.4054
2008-07-29,-2.8571
2008-07-30,0.0
2008-07-31,2.9412000000000003
2008-08-01,0.0
2008-08-04,-8.5714
2008-08-05,0.0
2008-08-06,0.0
2008-08-07,9.375
2008-08-08,0.0
2008-08-12,0.0
2008-08-13,-5.7143
2008-08-15,6.0606
2008-08-20,-2.8571
2008-08-21,0.0
2008-08-22,0.0
2008-08-25,-2.9412000000000003
2008-08-26,2.4242
2008-08-28,-8.284
2008-08-29,6.4516
2008-09-02,0.0
2008-09-05,-18.1818
2008-09-08,-7.4074
2008-09-09,-16.0
2008-09-10,0.0
2008-09-11,0.9524
2008-09-12,-0.9434
2008-09-15,-8.5714
2008-09-16,0.0
2008-09-17,-21.4193
2008-09-18,-4.5568
2008-09-19,38.8889
2008-09-22,-1.0
2008-09-23,2.0202
2008-09-24,0.0
2008-09-25,3.9604
2008-09-26,-3.8095
2008-09-29,-0.9901
2008-09-30,0.0
2008-10-01,0.0
2008-10-02,0.0
2008-10-03,0.0
2008-10-06,0.0
2008-10-08,0.0
2008-10-09,0.0
2008-10-10,0.0
2008-10-13,-3.0
2008-10-14,-6.1856
2008-10-15,6.5934
2008-10-16,0.0
2008-10-17,-5.1546
2008-10-20,0.0
2008-10-21,-14.1304
2008-10-22,15.1899
2008-10-23,0.0
2008-10-24,0.0
2008-10-27,0.0
2008-10-28,0.0
2008-10-29,6.5934
2008-10-30,-2.0619
2008-10-31,0.0
2008-11-03,0.0
2008-11-04,-20.0
2008-11-05,25.0
2008-11-07,-10.526299999999999
2008-11-10,0.0
2008-11-11,0.0
2008-11-12,0.0
2008-11-13,-1.1764999999999999
2008-11-14,0.0
2008-11-17,0.0
2008-11-18,0.0
2008-11-19,-9.5238
2008-11-20,0.0
2008-11-21,0.0
2008-11-24,0.0
2008-11-25,-21.0526
2008-11-26,33.3333
2008-11-28,0.0
2008-12-01,0.0
2008-12-02,0.0
2008-12-03,0.0
2008-12-04,6.25
2008-12-05,0.0
2008-12-08,0.0
2008-12-09,0.0
2008-12-10,-5.8824
2008-12-11,-12.5
2008-12-12,0.0
2008-12-15,0.0
2008-12-16,7.1429
2008-12-17,6.6667
2008-12-19,0.0
2008-12-22,0.0
2008-12-23,0.0
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,0.0
2009-01-02,6.25
2009-01-05,0.0
2009-01-06,0.0
2009-01-07,-29.4118
2009-01-08,0.0
2009-01-09,16.6667
2009-01-12,0.0
2009-01-13,14.2857
2009-01-14,-18.75
2009-01-15,-7.6923
2009-01-16,0.0
2009-01-21,0.0
2009-01-22,0.0
2009-01-23,6.6667
2009-01-26,0.0
2009-01-27,0.0
2009-01-28,0.0
2009-01-30,0.0
2009-02-03,-20.3125
2009-02-04,0.0
2009-02-05,7.8431
2009-02-06,9.0909
2009-02-10,-15.8333
2009-02-11,8.9109
2009-02-12,-9.0909
2009-02-13,0.0
2009-02-17,0.0
2009-02-18,0.0
2009-02-19,0.0
2009-02-20,0.0
2009-02-23,-16.0
2009-02-24,11.9048
2009-02-25,0.0
2009-02-26,-2.1277
2009-02-27,-19.5652
2009-03-02,0.0
2009-03-04,18.9189
2009-03-05,-18.1818
2009-03-06,5.5556
2009-03-09,-2.6316
2009-03-11,-10.8108
2009-03-12,21.2121
2009-03-13,12.5
2009-03-16,-20.0
2009-03-17,19.4444
2009-03-19,-25.5814
2009-03-20,31.25
2009-03-23,0.0
2009-03-24,-16.6667
2009-03-25,28.5714
2009-03-31,0.0
2009-04-01,-22.2222
2009-04-02,14.2857
2009-04-06,0.0
2009-04-07,-12.5
2009-04-08,14.2857
2009-04-13,12.5
2009-04-14,-28.8889
2009-04-15,9.3359
2009-04-16,45.7663
2009-04-17,0.0
2009-04-20,0.0
2009-04-21,0.0
2009-04-22,0.0
2009-04-23,0.0
2009-04-24,0.0
2009-04-27,0.0
2009-04-28,0.0
2009-04-30,0.0
2009-05-01,0.0
2009-05-04,0.0
2009-05-05,0.0
2009-05-06,0.0
2009-05-07,0.0
2009-05-08,0.0
2009-05-11,-27.451
2009-05-12,102.7027
2009-05-13,0.0
2009-05-14,-28.0
2009-05-15,-5.5556
2009-05-18,-1.9607999999999999
2009-05-19,2.0
2009-05-20,0.0
2009-05-21,0.0
2009-05-22,0.0
2009-05-26,0.0
2009-05-27,0.0
2009-05-28,7.8431
2009-05-29,0.0
2009-06-01,0.0
2009-06-02,0.0
2009-06-04,18.1818
2009-06-05,-18.4615
2009-06-08,-1.8868
2009-06-09,25.0
2009-06-11,-46.1538
2009-06-12,71.4286
2009-06-15,-1.6667
2009-06-16,1.6949
2009-06-19,0.0
2009-06-22,0.0
2009-06-23,0.0
2009-06-25,-36.6667
2009-06-26,34.2105
2009-06-29,-21.5686
2009-06-30,12.5
2009-07-02,0.0
2009-07-07,0.0
2009-07-08,0.0
2009-07-09,0.0
2009-07-10,22.2222
2009-07-13,0.0
2009-07-15,0.0
2009-07-16,-18.1818
2009-07-17,0.0
2009-07-20,0.0
2009-07-21,0.0
2009-07-22,0.0
2009-07-23,22.2222
2009-07-24,-9.0909
2009-07-27,0.0
2009-07-28,0.0
2009-07-29,0.0
2009-07-30,10.0
2009-07-31,0.0
2009-08-03,0.0
2009-08-04,-9.0909
2009-08-05,10.0
2009-08-06,0.0
2009-08-07,-1.8182
2009-08-10,-7.4074
2009-08-11,2.0
2009-08-12,-1.9607999999999999
2009-08-13,10.0
2009-08-14,0.0
2009-08-17,0.0
2009-08-18,0.0
2009-08-19,25.4545
2009-08-20,10.1449
2009-08-21,9.2105
2009-08-24,6.0241
2009-08-25,0.0
2009-08-26,1.7045
2009-08-27,-0.5587
2009-08-28,1.1236
2009-08-31,-5.5556
2009-09-01,2.3529
2009-09-02,20.5747
2009-09-03,-3.7178
2009-09-04,-7.9208
2009-09-08,8.6022
2009-09-09,-1.9802
2009-09-10,2.0202
2009-09-11,28.7129
2009-09-14,9.2308
2009-09-15,4.9296
2009-09-16,-2.6846
2009-09-17,2.7586
2009-09-18,-6.0403
2009-09-21,-7.1429
2009-09-22,11.538499999999999
2009-09-23,0.0
2009-09-24,3.4483
2009-09-25,-6.6667
2009-09-28,3.5714
2009-09-29,0.0
2009-09-30,5.5172
2009-10-01,-1.9607999999999999
2009-10-02,-3.3333
2009-10-05,3.4483
2009-10-06,0.0
2009-10-07,-10.0
2009-10-08,0.0
2009-10-09,-0.0093
2009-10-12,7.4174
2009-10-13,2.7586
2009-10-14,0.0
2009-10-15,-0.6711
2009-10-16,-5.4054
2009-10-19,0.0
2009-10-20,-3.5714
2009-10-21,0.0
2009-10-22,0.0
2009-10-23,0.0
2009-10-26,17.7778
2009-10-27,0.0
2009-10-28,10.0629
2009-10-29,0.0
2009-10-30,2.2857
2009-11-02,4.4693
2009-11-03,1.6042999999999998
2009-11-04,2.1053
2009-11-05,2.0619
2009-11-06,-1.5152
2009-11-09,-5.1282
2009-11-10,10.8108
2009-11-11,0.0
2009-11-12,-4.878
2009-11-13,-4.6154
2009-11-16,7.5269
2009-11-17,0.0
2009-11-18,-9.0
2009-11-19,0.5495
2009-11-20,0.5464
2009-11-23,-4.8913
2009-11-24,2.2857
2009-11-25,0.0
2009-11-27,0.0
2009-11-30,-8.9385
2009-12-01,-7.9755
2009-12-02,-6.6667
2009-12-03,7.1429
2009-12-04,-18.6667
2009-12-07,-4.918
2009-12-08,-5.1724
2009-12-09,9.0909
2009-12-10,-4.1667
2009-12-11,4.3478
2009-12-14,-5.0
2009-12-15,-3.5088
2009-12-16,0.0
2009-12-17,0.0
2009-12-18,0.0
2009-12-21,0.0
2009-12-22,18.1818
2009-12-23,-3.8462
2009-12-24,-4.0
2009-12-28,0.0
2009-12-29,-16.6667
2009-12-30,7.0
2009-12-31,21.4953
2010-01-04,-15.3846
2010-01-05,9.0909
2010-01-06,0.8333
2010-01-07,0.0
2010-01-08,3.3058
2010-01-11,4.0
2010-01-12,2.3077
2010-01-13,-2.2556
2010-01-14,-3.8462
2010-01-15,0.0
2010-01-19,4.0
2010-01-20,7.6923
2010-01-21,-7.1429
2010-01-22,0.0
2010-01-25,-7.6923
2010-01-26,12.5
2010-01-27,0.0
2010-01-28,0.0
2010-01-29,3.7037
2010-02-01,-3.5714
2010-02-02,0.0
2010-02-03,10.3704
2010-02-04,-8.0537
2010-02-05,5.8394
2010-02-08,-6.8966
2010-02-10,-0.0741
2010-02-11,-0.6672
2010-02-12,-2.9851
2010-02-16,3.8462
2010-02-17,0.0
2010-02-18,0.0
2010-02-19,-3.7037
2010-02-23,3.8462
2010-02-24,0.0
2010-02-25,-3.7037
2010-02-26,3.8462
2010-03-01,-3.7037
2010-03-02,0.0
2010-03-03,3.8462
2010-03-04,0.0
2010-03-05,0.0
2010-03-08,-0.7407
2010-03-09,0.7463
2010-03-10,0.0
2010-03-11,2.963
2010-03-12,0.7194
2010-03-15,0.0
2010-03-16,0.0
2010-03-17,3.5714
2010-03-18,-2.069
2010-03-19,0.0
2010-03-22,-1.4085
2010-03-23,-3.5714
2010-03-24,2.2222
2010-03-25,-2.1739
2010-03-29,3.7037
2010-03-30,-7.1429
2010-03-31,7.6923
2010-04-01,-3.5714
2010-04-05,3.7037
2010-04-06,-3.5714
2010-04-07,-4.4444
2010-04-08,4.6512
2010-04-09,0.0
2010-04-12,2.963
2010-04-13,-2.8777
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,-3.7037
2010-04-22,0.0
2010-04-23,-3.8462
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,8.0
2010-04-29,-3.7037
2010-04-30,0.0
2010-05-03,0.0
2010-05-04,0.0
2010-05-05,3.8462
2010-05-06,0.0
2010-05-07,3.7037
2010-05-10,0.0
2010-05-11,-7.1429
2010-05-12,-6.9231
2010-05-13,7.438
2010-05-14,0.0
2010-05-17,-0.7692
2010-05-18,0.0
2010-05-19,-3.1008
2010-05-20,-4.0
2010-05-21,-4.1667
2010-05-24,4.3478
2010-05-25,-2.5
2010-05-26,-4.2735
2010-05-27,3.5714
2010-05-28,3.4483
2010-06-01,-3.3333
2010-06-02,3.4483
2010-06-03,4.1667
2010-06-04,0.0
2010-06-07,0.0
2010-06-09,-0.8
2010-06-10,-2.4194
2010-06-11,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,0.0
2010-06-22,-3.3058
2010-06-23,0.0
2010-06-24,-4.2735
2010-06-25,-6.25
2010-06-28,19.0476
2010-06-29,-4.0
2010-06-30,4.1667
2010-07-01,0.0
2010-07-02,0.0
2010-07-06,0.0
2010-07-07,0.0
2010-07-08,-0.8
2010-07-09,-3.2258
2010-07-12,-8.3333
2010-07-14,9.0909
2010-07-15,0.0
2010-07-16,0.0
2010-07-19,0.0
2010-07-20,4.1667
2010-07-21,0.0
2010-07-22,-0.8
2010-07-23,0.8065
2010-07-26,0.0
2010-07-27,-0.8
2010-07-28,-3.2258
2010-07-29,0.0
2010-07-30,4.1667
2010-08-02,-4.0
2010-08-03,8.3333
2010-08-04,-7.6923
2010-08-05,4.1667
2010-08-06,0.0
2010-08-09,-4.0
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-16,8.3333
2010-08-17,-7.6923
2010-08-18,4.1667
2010-08-19,0.0
2010-08-20,4.0
2010-08-23,0.0
2010-08-24,7.6923
2010-08-25,-3.5714
2010-08-26,0.0
2010-08-27,0.0
2010-08-30,3.7037
2010-08-31,0.0
2010-09-01,7.1429
2010-09-02,12.0
2010-09-03,1.1905000000000001
2010-09-07,-1.1764999999999999
2010-09-08,1.1905000000000001
2010-09-09,-0.5882
2010-09-10,-5.3254
2010-09-13,-3.125
2010-09-14,0.0
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,3.871
2010-09-20,5.5901
2010-09-21,2.9412000000000003
2010-09-22,0.0
2010-09-23,-10.2857
2010-09-24,8.2803
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,5.8824
2010-09-30,-2.7778
2010-10-01,5.7143
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,0.0
2010-10-07,1.6216
2010-10-08,-1.5957
2010-10-11,2.7027
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,0.0
2010-10-15,1.5789
2010-10-18,-11.9171
2010-10-19,8.8235
2010-10-20,2.7027
2010-10-21,-4.2105
2010-10-22,1.6484
2010-10-25,2.7027
2010-10-26,-1.5789
2010-10-27,0.0
2010-10-28,-1.6042999999999998
2010-10-29,0.0
2010-11-01,-7.6087
2010-11-02,5.8824
2010-11-04,-8.3333
2010-11-05,0.0
2010-11-08,0.0
2010-11-09,-3.0303
2010-11-10,-12.5
2010-11-11,7.1429
2010-11-12,0.0
2010-11-15,-4.6667
2010-11-16,0.0
2010-11-17,9.7902
2010-11-18,3.1847
2010-11-19,23.4568
2010-11-22,-10.0
2010-11-23,5.5556
2010-11-24,-5.2632
2010-11-29,0.0
2010-11-30,4.4444
2010-12-01,3.7234
2010-12-03,-17.9487
2010-12-06,18.75
2010-12-07,5.2632
2010-12-08,-2.5
2010-12-09,2.5641
2010-12-10,12.5
2010-12-13,0.0
2010-12-14,-2.2222
2010-12-15,-2.2727
2010-12-16,6.5116
2010-12-17,0.4367
2010-12-20,2.1739
2010-12-21,0.0
2010-12-22,-6.383
2010-12-23,0.0
2010-12-27,-2.2727
2010-12-28,0.9302
2010-12-29,0.0
2010-12-30,0.0
2011-01-03,-7.8341
2011-01-04,7.5
2011-01-05,0.0
2011-01-07,-4.6512
2011-01-11,-2.439
2011-01-13,-12.5
2011-01-14,14.2857
2011-01-18,-5.0
2011-01-19,-2.6316
2011-01-20,-4.8649000000000004
2011-01-21,0.0
2011-01-24,13.6364
2011-01-25,-10.0
2011-01-27,0.0
2011-01-28,0.0
2011-01-31,11.1111
2011-02-01,4.5
2011-02-02,-4.3062000000000005
2011-02-03,0.0
2011-02-04,2.5
2011-02-08,1.9512
2011-02-09,-3.3493
2011-02-10,-0.9901
2011-02-14,0.5
2011-02-15,-0.4975
2011-02-16,0.0
2011-02-22,2.5
2011-02-23,0.0
2011-02-24,0.0
2011-02-25,1.4634
2011-02-28,-1.4423
2011-03-01,16.0976
2011-03-02,-10.9244
2011-03-03,12.2642
2011-03-04,-3.3613
2011-03-07,0.0
2011-03-08,0.0
2011-03-09,1.7391
2011-03-10,2.5641
2011-03-11,0.0
2011-03-14,0.0
2011-03-15,-2.0833
2011-03-16,-0.4255
2011-03-17,2.1368
2011-03-18,-0.8368
2011-03-21,4.2194
2011-03-22,1.2146
2011-03-23,4.0
2011-03-24,0.0
2011-03-25,5.7692
2011-03-28,1.8182
2011-03-29,-3.5714
2011-03-30,3.7037
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,-1.7856999999999998
2011-04-05,5.8182
2011-04-06,1.3746
2011-04-07,1.6949
2011-04-08,1.6667
2011-04-11,-1.6393
2011-04-12,0.0
2011-04-13,-5.6667
2011-04-14,4.5936
2011-04-15,0.0
2011-04-19,0.0
2011-04-20,-6.4189
2011-04-21,-4.3321
2011-04-25,-7.5472
2011-04-26,10.2041
2011-04-27,0.0
2011-04-28,-1.8519
2011-04-29,-5.6604
2011-05-02,0.0
2011-05-03,-0.8
2011-05-04,0.0
2011-05-05,0.8065
2011-05-06,4.8
2011-05-09,-0.7634
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,3.8462
2011-05-13,-2.2222
2011-05-16,1.1364
2011-05-17,0.0
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,0.7491
2011-05-23,-3.3457
2011-05-24,1.9231
2011-05-25,0.7547
2011-05-26,0.0
2011-05-27,-0.7491
2011-05-31,-1.8868
2011-06-01,1.9231
2011-06-02,-1.8868
2011-06-03,-2.3077
2011-06-06,2.3622
2011-06-07,0.0
2011-06-09,-1.9231
2011-06-10,0.0
2011-06-13,-3.9215999999999998
2011-06-14,2.0408
2011-06-15,0.8
2011-06-16,-2.7778
2011-06-17,0.0
2011-06-20,2.0408
2011-06-21,0.0
2011-06-22,2.0
2011-06-23,-7.0588
2011-06-24,5.4852
2011-06-27,-0.4
2011-06-28,0.4016
2011-06-29,-0.4
2011-06-30,4.4177
2011-07-01,0.0
2011-07-05,-6.1538
2011-07-06,16.8033
2011-07-07,-5.2632
2011-07-11,1.8519
2011-07-12,0.0
2011-07-13,1.8182
2011-07-14,-7.1429
2011-07-15,0.0
2011-07-18,0.0
2011-07-19,-3.8462
2011-07-20,-0.4
2011-07-21,-3.6145
2011-07-22,2.0833
2011-07-25,0.0
2011-07-26,1.6327
2011-07-27,-9.6386
2011-07-28,6.6667
2011-07-29,1.25
2011-08-01,-7.4074
2011-08-03,1.3333
2011-08-04,2.6316
2011-08-05,-3.8462
2011-08-08,-1.7778
2011-08-09,-0.4525
2011-08-10,-1.3636
2011-08-11,-0.4608
2011-08-12,-2.7778
2011-08-15,0.0
2011-08-17,0.0
2011-08-18,-4.2857
2011-08-19,-0.4975
2011-08-22,2.5
2011-08-24,9.7561
2011-08-25,0.4444
2011-08-26,-0.4425
2011-08-29,0.0
2011-08-30,3.5556
2011-08-31,0.8584
2011-09-01,2.1277
2011-09-02,-2.0833
2011-09-06,-4.2553
2011-09-07,6.2222
2011-09-08,-0.4184
2011-09-09,2.9412000000000003
2011-09-12,-4.0816
2011-09-13,0.0
2011-09-14,4.2553
2011-09-15,2.0408
2011-09-16,4.0
2011-09-19,3.8462
2011-09-20,3.7037
2011-09-21,-1.7856999999999998
2011-09-22,-7.2727
2011-09-26,-6.2745
2011-09-27,4.6025
2011-09-28,-4.0
2011-09-29,-2.0833
2011-09-30,4.2553
2011-10-03,-2.0408
2011-10-04,-0.4167
2011-10-05,0.4184
2011-10-07,-4.1667
2011-10-10,0.0
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,0.0
2011-10-14,-2.6087
2011-10-17,-4.0179
2011-10-18,2.3256
2011-10-19,9.0909
2011-10-20,-4.1667
2011-10-21,-0.4348
2011-10-24,-12.6638
2011-10-25,5.0
2011-10-26,0.0
2011-10-27,2.3810000000000002
2011-10-28,1.8605
2011-10-31,-7.3059
2011-11-01,7.8818
2011-11-02,0.0
2011-11-03,0.0
2011-11-04,-4.1096
2011-11-07,0.0
2011-11-08,-2.3810000000000002
2011-11-09,0.0
2011-11-11,7.3171
2011-11-14,2.2727
2011-11-15,-11.1111
2011-11-16,5.0
2011-11-17,-7.1429
2011-11-18,-3.5897
2011-11-21,14.3617
2011-11-22,-3.2558
2011-11-23,-1.9231
2011-11-25,0.4902
2011-11-28,-6.8293
2011-11-29,-0.5236
2011-11-30,18.947400000000002
2011-12-01,-0.4425
2011-12-02,-6.6667
2011-12-05,-4.7619
2011-12-06,-5.0
2011-12-07,0.0
2011-12-08,5.2632
2011-12-09,-10.0
2011-12-12,-2.2222
2011-12-13,-0.5682
2011-12-14,-14.2857
2011-12-15,13.3333
2011-12-16,-8.8235
2011-12-19,7.7419
2011-12-20,7.7844
2011-12-21,-11.1111
2011-12-22,3.125
2011-12-23,3.0303
2011-12-27,-5.8824
2011-12-28,6.25
2011-12-29,-11.1765
2011-12-30,32.4503
2012-01-03,-12.5
2012-01-04,-13.1429
2012-01-05,15.1316
2012-01-06,-0.5714
2012-01-09,-13.7931
2012-01-10,0.0
2012-01-11,-3.3333
2012-01-12,0.0
2012-01-13,10.3448
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,0.0
2012-01-20,-3.125
2012-01-23,-6.4516
2012-01-24,10.3448
2012-01-25,0.0
2012-01-26,12.5
2012-01-27,-2.2222
2012-01-31,0.0
2012-02-01,-0.5682
2012-02-02,0.0
2012-02-03,0.0
2012-02-06,0.0
2012-02-07,-2.8571
2012-02-08,-8.8235
2012-02-09,12.9032
2012-02-10,0.0
2012-02-14,-2.8571
2012-02-15,-8.8235
2012-02-16,0.0
2012-02-17,0.0
2012-02-21,3.2258
2012-02-22,0.0
2012-02-23,-6.25
2012-02-24,0.0
2012-02-27,-5.3333
2012-02-28,-11.9718
2012-02-29,4.0
2012-03-01,-3.8462
2012-03-02,0.0
2012-03-05,-4.0
2012-03-06,0.0
2012-03-08,0.0
2012-03-09,6.6667
2012-03-12,-6.25
2012-03-13,0.0
2012-03-14,-5.0
2012-03-15,5.2632
2012-03-16,0.0
2012-03-19,4.1667
2012-03-20,-8.0
2012-03-21,-4.3478
2012-03-22,4.5455
2012-03-23,0.0
2012-03-26,-2.6087
2012-03-27,7.1429
2012-03-28,-4.1667
2012-03-29,0.0
2012-03-30,-2.6087
2012-04-02,-2.6786
2012-04-03,-7.3394
2012-04-04,0.0
2012-04-05,0.0
2012-04-09,3.9604
2012-04-10,-12.381
2012-04-11,14.1304
2012-04-12,0.0
2012-04-13,3.8095
2012-04-16,0.0
2012-04-17,0.0
2012-04-18,2.7523
2012-04-19,-14.2857
2012-04-20,14.5833
2012-04-24,-15.4545
2012-04-26,7.5269
2012-04-27,10.0
2012-04-30,-0.9091
2012-05-01,-7.3394
2012-05-02,7.9208
2012-05-03,-3.6696999999999997
2012-05-04,0.0
2012-05-07,-9.5238
2012-05-08,10.526299999999999
2012-05-09,0.0
2012-05-10,0.0
2012-05-14,0.0
2012-05-15,0.0
2012-05-17,0.0
2012-05-21,0.0
2012-05-22,-13.3333
2012-05-23,15.3846
2012-05-24,4.7619
2012-05-25,0.0
2012-05-29,-18.1818
2012-05-30,12.2222
2012-05-31,8.9109
2012-06-01,13.6364
2012-06-04,-4.0
2012-06-05,-4.1667
2012-06-06,-0.8696
2012-06-07,21.9298
2012-06-08,-6.4748
2012-06-11,7.6923
2012-06-12,3.5714
2012-06-13,3.4483
2012-06-14,3.3333
2012-06-15,12.9032
2012-06-18,1.1429
2012-06-19,1.6949
2012-06-20,-2.7778
2012-06-21,1.1429
2012-06-22,1.6949
2012-06-25,-1.1111
2012-06-26,1.1236
2012-06-27,0.0
2012-06-28,0.0
2012-06-29,0.0
2012-07-02,0.0
2012-07-03,0.0
2012-07-05,0.0
2012-07-06,0.0
2012-07-09,-8.3333
2012-07-10,0.0
2012-07-11,0.6061
2012-07-12,5.4217
2012-07-13,2.8571
2012-07-17,-4.4444
2012-07-18,0.0
2012-07-19,1.7442
2012-07-20,0.0
2012-07-23,0.0
2012-07-24,-2.8571
2012-07-25,0.0
2012-07-27,0.0
2012-07-30,0.0
2012-07-31,0.0
2012-08-01,2.9412000000000003
2012-08-02,0.0
2012-08-03,0.0
2012-08-06,0.0
2012-08-07,-1.1429
2012-08-08,1.1561
2012-08-09,2.8571
2012-08-10,-5.5556
2012-08-13,5.8824
2012-08-14,0.0
2012-08-15,-5.5556
2012-08-16,5.8824
2012-08-17,0.5556
2012-08-20,0.0
2012-08-21,-3.3149
