ticker,9990411D US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2007-06-08,9.4527
2008-03-19,0.0
2008-03-25,0.0
2008-03-26,0.0
2008-04-01,0.0
2008-04-18,0.0
2008-05-07,0.0
2008-05-14,0.0
2008-05-19,0.0
2008-05-21,0.0
2008-05-22,0.0
2008-05-29,0.0
2008-06-11,-13.6364
2008-06-12,-15.7895
2008-06-16,6.25
2008-07-17,5.8824
2008-07-22,8.3333
2008-08-21,-18.9744
2008-08-22,0.0
2008-08-25,13.9241
2008-09-17,0.0
2008-09-24,4.4444
2008-10-10,-14.8936
2008-10-13,0.375
2008-10-17,17.061
2008-10-24,0.0
2008-10-28,0.0
2008-11-04,-14.8936
2008-11-07,-6.25
2008-11-10,25.3333
2008-12-01,-14.8936
2008-12-02,0.0
2008-12-10,0.0
2008-12-15,-1.25
2008-12-17,1.2658
2008-12-22,-12.5
2008-12-26,14.2857
2008-12-30,0.0
2009-01-30,0.0
2009-02-06,-12.5
2009-02-09,0.0
2009-02-18,0.0
2009-02-19,-14.2857
2009-02-25,12.5
2009-02-26,0.0
2009-02-27,17.037
2009-03-03,-24.0506
2009-03-26,25.0
2009-04-23,-6.6667
2009-04-24,-14.2857
2009-04-29,33.3333
2009-04-30,-25.0
2009-05-01,0.0
2009-05-04,25.0
2009-05-08,0.0
2009-05-11,-23.3333
2009-05-12,21.7391
2009-05-13,7.1429
2009-05-15,-16.6667
2009-05-22,20.0
2009-05-27,-13.3333
2009-05-29,15.3846
2009-06-09,0.0
2009-06-11,-3.3333
2009-06-12,0.0
2009-06-15,10.3448
2009-06-16,-0.375
2009-07-07,-8.4065
2009-07-20,0.0
2009-07-31,9.589
2009-08-17,-12.5
2009-09-25,-28.5714
2009-09-28,35.0
2009-09-29,3.7037
2009-09-30,7.1429
2009-11-06,6.6667
2009-11-23,-6.25
2009-11-30,0.0
2009-12-03,0.0
2009-12-08,-5.3333
2009-12-11,-0.7042
2010-02-10,2.1277
2010-02-11,0.0
2010-02-18,-1.3889
2010-07-14,-8.4507
2010-08-05,-3.8462
2010-08-12,-1.6
2010-08-17,5.6911000000000005
2010-08-19,0.0
2010-08-27,0.0
2010-09-16,-7.6923
2010-09-22,4.1667
2010-10-01,-8.0
2010-10-06,8.6957
2010-10-13,-4.0
2010-11-16,4.1667
2010-11-17,-10.4
2010-11-22,8.9286
2010-11-23,14.7541
2010-12-31,0.0
2011-01-26,0.0
2011-01-28,0.0
2011-03-22,-10.7143
2011-03-24,-4.0
