ticker,ARD US Equity
2017-08-02,-0.0446
2017-08-03,-1.5632000000000001
2017-08-04,0.0454
2017-08-07,0.4535
2017-08-08,-0.3612
2017-08-09,-0.9062
2017-08-10,-1.5089000000000001
2017-08-11,0.9285
2017-08-14,-0.736
2017-08-15,-1.0658
2017-08-16,0.0943
2017-08-17,-0.9892
2017-08-18,-0.5233
2017-08-21,-0.9565
2017-08-22,-1.7383
2017-08-23,-1.3759000000000001
2017-08-24,1.5944
2017-08-25,0.7847
2017-08-28,-0.146
2017-08-29,0.0487
2017-08-30,0.4384
2017-08-31,0.8244
2017-09-01,0.1443
2017-09-05,0.2402
2017-09-06,-1.2458
2017-09-07,-0.5337
2017-09-08,0.1463
2017-09-11,1.0229
2017-09-12,0.6268
2017-09-13,0.9583
2017-09-14,-0.3797
2017-09-15,-1.0958
2017-09-18,0.3854
2017-09-19,0.144
2017-09-20,-0.0958
2017-09-21,-0.8153
2017-09-22,0.1451
2017-09-25,0.2897
2017-09-26,0.4815
2017-09-27,0.0958
2017-09-28,1.9627
2017-09-29,0.5164
2017-10-02,0.0467
2017-10-03,0.0934
2017-10-04,-0.653
2017-10-05,-0.2817
2017-10-06,-0.2354
2017-10-09,-0.2832
2017-10-10,0.0
2017-10-11,0.2366
2017-10-12,-1.6524999999999999
2017-10-13,0.9121
2017-10-16,0.4757
2017-10-17,-1.089
2017-10-18,2.0105
2017-10-19,-0.8916
2017-10-20,-0.6155
2017-10-23,1.0005
2017-10-24,-0.1415
2017-10-25,-0.0472
2017-10-26,-2.5047
2017-10-27,-0.0485
2017-10-30,-1.2124
2017-10-31,5.2528
2017-11-01,1.166
2017-11-02,-1.8441999999999998
2017-11-03,0.0939
2017-11-06,-2.1117
2017-11-07,-1.4861
2017-11-08,-1.7032
2017-11-09,-0.8911
2017-11-10,0.1998
2017-11-13,-0.6481
2017-11-14,-0.853
2017-11-15,0.0506
2017-11-16,0.1019
2017-11-17,0.4071
2017-11-20,0.0507
2017-11-21,0.3546
2017-11-22,-0.3029
2017-11-24,0.1519
2017-11-27,-0.0506
2017-11-28,0.4552
2017-11-29,-0.2518
2017-11-30,0.2524
2017-12-01,0.3021
2017-12-04,1.9578
2017-12-05,-0.5416
2017-12-06,-0.6436
2017-12-07,0.1495
2017-12-08,-0.0498
2017-12-11,0.896
2017-12-12,-0.4933
2017-12-13,0.3471
2017-12-14,0.0
2017-12-15,0.4447
2017-12-18,1.3281
2017-12-19,-0.4854
2017-12-20,-0.2927
2017-12-21,1.2231
2017-12-22,-0.6283
2017-12-26,-0.6809
2017-12-27,0.2449
2017-12-28,3.0777
2017-12-29,0.0
2018-01-02,-0.2844
2018-01-03,0.4753
2018-01-04,-0.9461
2018-01-05,0.2865
2018-01-08,0.0476
2018-01-09,-0.6663
2018-01-10,-1.2937
2018-01-11,-0.3883
2018-01-12,-0.9259
2018-01-16,-0.4919
2018-01-17,0.0494
2018-01-18,-0.7905
2018-01-19,-0.2988
2018-01-22,-0.1499
2018-01-23,1.2506
2018-01-24,-1.6798
2018-01-25,1.005
2018-01-26,0.398
2018-01-29,-1.3875
2018-01-30,0.5025
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,-0.65
2018-02-05,-5.8883
2018-02-06,1.016
2018-02-07,0.0529
2018-02-08,-1.0582
2018-02-09,-3.8503
2018-02-12,-2.3915
2018-02-13,2.6211
2018-02-14,-0.0555
2018-02-15,2.5
2018-02-16,-0.271
2018-02-20,-0.6522
2018-02-21,-0.3829
2018-02-22,4.3932
2018-02-23,-3.2614
2018-02-26,0.1631
2018-02-27,1.3676
2018-02-28,0.2698
2018-03-01,-1.2379
2018-03-02,0.545
2018-03-05,-0.542
2018-03-06,3.4877000000000002
2018-03-07,1.6851
2018-03-08,-0.0518
2018-03-09,2.4352
2018-03-12,-0.7587
2018-03-13,-0.6626
2018-03-14,-0.5644
2018-03-15,-0.7224
2018-03-16,-0.5198
2018-03-19,-1.5152
2018-03-20,-1.008
2018-03-21,-0.6431
2018-03-22,-1.1865999999999999
2018-03-23,0.8188
2018-03-26,2.7612
2018-03-27,-3.7408
2018-03-28,-0.2189
2018-03-29,2.4685
2018-04-02,-0.8565
2018-04-03,1.4579
2018-04-04,0.3193
2018-04-05,0.6897
2018-04-06,-3.0032
2018-04-09,1.7925
2018-04-10,0.9072
2018-04-11,0.0
2018-04-12,0.7932
2018-04-13,0.5247
2018-04-16,-0.8351
2018-04-17,-0.0526
2018-04-18,0.158
2018-04-19,-0.368
2018-04-20,-1.0026
2018-04-23,-0.9595
2018-04-24,0.0
2018-04-25,-0.3229
2018-04-26,6.2635
2018-04-27,3.2012
2018-04-30,0.0492
2018-05-01,-2.5098000000000003
2018-05-02,-2.0192
2018-05-03,-2.473
2018-05-04,-1.9546000000000001
2018-05-07,1.4546999999999999
2018-05-08,-1.2746
2018-05-09,0.4841
2018-05-10,-2.1413
2018-05-11,0.1641
2018-05-14,-0.4369
2018-05-15,-0.1097
2018-05-16,-0.1647
2018-05-17,-0.3326
2018-05-18,-1.3904
2018-05-21,0.1692
2018-05-22,0.732
2018-05-23,1.7328000000000001
2018-05-24,-0.4945
2018-05-25,0.2209
2018-05-29,-1.4325
2018-05-30,-3.6892
2018-05-31,0.8125
2018-06-01,-0.8636
2018-06-04,0.1161
2018-06-05,-0.9281
2018-06-06,-0.8782
2018-06-07,-0.1772
2018-06-08,-0.1183
2018-06-11,0.0592
2018-06-12,0.3552
2018-06-13,-2.3599
2018-06-14,0.7855
2018-06-15,0.1199
2018-06-18,0.7784
2018-06-19,-1.4854
2018-06-20,0.8444
2018-06-21,-1.1364
2018-06-22,0.5445
2018-06-25,-0.1203
2018-06-26,-2.8916
2018-06-27,2.6675
2018-06-28,1.0272
2018-06-29,-0.5981
2018-07-02,0.9627
2018-07-03,-1.1323
2018-07-05,0.3617
2018-07-06,0.3003
2018-07-09,-0.3593
2018-07-10,2.2236
2018-07-11,0.6467
2018-07-12,-1.1098
2018-07-13,-1.4767000000000001
2018-07-16,-0.8393
2018-07-17,1.6928999999999998
2018-07-18,-0.4162
2018-07-19,1.194
2018-07-20,-2.8909000000000002
2018-07-23,0.6075
2018-07-24,1.1473
2018-07-25,-0.2985
2018-07-26,-4.1317
2018-07-27,3.3104
2018-07-30,-3.9299
2018-07-31,-0.1259
2018-08-01,0.4411
2018-08-02,-3.7014
2018-08-03,1.8893
2018-08-06,2.4297
2018-08-07,-0.0624
2018-08-08,0.8745
2018-08-09,0.4334
2018-08-10,-1.9729
2018-08-13,-0.7547
2018-08-14,-0.3169
2018-08-15,-1.0807
2018-08-16,1.4139
2018-08-17,1.7903
2018-08-20,-1.3819
2018-08-21,2.1656
2018-08-22,-0.5611
2018-08-23,-0.4389
2018-08-24,1.6373
2018-08-27,0.5576
2018-08-28,-0.4929
2018-08-29,0.0
2018-08-30,-0.3096
2018-08-31,-0.4969
2018-09-04,0.6242
2018-09-05,0.5583
2018-09-06,-0.6786
2018-09-07,0.559
2018-09-10,0.0618
2018-09-11,0.0617
2018-09-12,-1.2338
2018-09-13,1.1868
2018-09-14,-0.0617
2018-09-17,0.2471
2018-09-18,2.6494
2018-09-19,-0.3601
2018-09-20,0.241
2018-09-21,0.2404
2018-09-24,0.8993
2018-09-25,-1.1289
2018-09-26,-0.2404
2018-09-27,0.8434
2018-09-28,-0.2987
2018-10-01,-3.3553
2018-10-02,0.9299
2018-10-03,1.6585
2018-10-04,1.0272
2018-10-05,1.256
2018-10-08,0.2363
2018-10-09,-0.1768
2018-10-10,-5.2538
2018-10-11,-0.6854
2018-10-12,1.3174000000000001
2018-10-15,-0.743
2018-10-16,0.0
2018-10-17,-0.1871
2018-10-18,-1.5625
2018-10-19,-1.7778
2018-10-22,-1.9392
2018-10-23,-1.9117
2018-10-24,-5.7796
2018-10-25,-5.7061
2018-10-26,-0.6808
2018-10-29,1.2186
2018-10-30,0.9782
2018-10-31,-1.7884
2018-11-01,4.5524000000000004
2018-11-02,-0.2177
2018-11-05,-1.8909
2018-11-06,1.2602
2018-11-07,2.8551
2018-11-08,-0.1423
2018-11-09,-2.4234
2018-11-12,-6.5741
2018-11-13,1.8765
2018-11-14,-1.9186
2018-11-15,0.4695
2018-11-16,4.3307
2018-11-19,-1.5093999999999999
2018-11-20,-4.2912
2018-11-21,2.1617
2018-11-23,-0.3918
2018-11-26,-1.1802
2018-11-27,0.2389
2018-11-28,1.8268
2018-11-29,0.546
2018-11-30,0.931
2018-12-03,1.3067
2018-12-04,-3.1108
2018-12-06,-1.6444999999999999
2018-12-07,-0.3981
2018-12-10,-2.2382
2018-12-11,-4.9877
2018-12-12,-2.0654
2018-12-13,-0.3515
2018-12-14,3.4392
2018-12-17,-4.1773
2018-12-18,-3.6477
2018-12-19,1.4774
2018-12-20,-2.6388
2018-12-21,-1.4953
2018-12-24,-0.759
2018-12-26,0.7648
2018-12-27,-0.3795
2018-12-28,-0.2857
2018-12-31,5.8262
2019-01-02,-4.2419
2019-01-03,-3.4873
2019-01-04,4.8828
2019-01-07,1.8622
2019-01-08,2.925
2019-01-09,1.6874
2019-01-10,-2.5328
2019-01-11,1.2545
2019-01-14,-1.2389000000000001
2019-01-15,-0.0896
2019-01-16,1.435
2019-01-17,1.2378
2019-01-18,1.9214
2019-01-22,-0.5141
2019-01-23,0.0
2019-01-24,0.8613
2019-01-25,1.8787
2019-01-28,-2.5985
2019-01-29,0.4303
2019-01-30,0.8569
2019-01-31,2.9737
2019-02-01,-1.2376
2019-02-04,2.7569
2019-02-05,-0.8943
2019-02-06,-0.6563
2019-02-07,-2.147
2019-02-08,2.7004
2019-02-11,-0.3287
2019-02-12,1.5664
2019-02-13,2.5974
2019-02-14,0.0791
2019-02-15,0.9486
2019-02-19,-0.5482
2019-02-20,2.3622
2019-02-21,-1.5385
2019-02-22,-2.3438
2019-02-25,7.44
2019-02-26,-2.1593
2019-02-27,0.1538
2019-02-28,0.0
2019-03-01,1.6897
2019-03-04,0.6042
2019-03-05,-1.0511
2019-03-06,1.3657
2019-03-07,-2.6198
2019-03-08,2.5365
2019-03-11,-0.2999
2019-03-12,1.8797000000000001
2019-03-13,-2.7306
2019-03-14,-0.607
2019-03-15,-0.6107
2019-03-18,-0.1536
2019-03-19,2.4615
2019-03-20,-1.5015
2019-03-21,-0.8384
2019-03-22,-0.9992
2019-03-25,1.0093
2019-03-26,-0.3075
2019-03-27,0.2313
2019-03-28,0.2308
2019-03-29,-0.2302
2019-04-01,6.5385
2019-04-02,-1.6606
2019-04-03,0.8811
2019-04-04,0.655
2019-04-05,-0.4338
2019-04-08,0.4357
2019-04-09,-0.5785
2019-04-10,0.4364
2019-04-11,-0.0724
2019-04-12,1.087
2019-04-15,-0.4301
2019-04-16,0.36
2019-04-17,-0.7174
2019-04-18,0.3613
2019-04-22,0.072
2019-04-23,2.1583
2019-04-24,-0.9859
2019-04-25,-3.5562
2019-04-26,2.5074
2019-04-29,-0.2158
2019-04-30,0.0721
2019-05-01,-1.1527
2019-05-02,0.0729
2019-05-03,1.0197
2019-05-06,0.5047
2019-05-07,1.7934
2019-05-08,-0.3524
2019-05-09,-0.1414
2019-05-10,0.9207
2019-05-13,-1.6139999999999999
2019-05-14,0.7133
2019-05-15,0.5666
2019-05-16,2.1127
2019-05-17,2.0195
2019-05-20,1.2287
2019-05-21,-0.5394
2019-05-22,0.6102
2019-05-23,-0.9434
2019-05-24,0.5442
2019-05-28,-0.203
2019-05-29,-1.4915
2019-05-30,-0.6882
2019-05-31,-0.8316
2019-06-03,-0.3494
2019-06-04,4.2076
2019-06-05,-0.7402
2019-06-06,1.0169
2019-06-07,0.5369
2019-06-10,0.1335
2019-06-11,1.5333
2019-06-12,1.6415
2019-06-13,-0.1292
2019-06-14,-1.9405000000000001
2019-06-17,0.9235
2019-06-18,2.6144
2019-06-19,2.6752000000000002
2019-06-20,0.7444
2019-06-21,-1.1084
2019-06-24,0.3736
2019-06-25,2.8536
2019-06-26,-0.4825
2019-06-27,0.8485
2019-06-28,5.1683
2019-07-01,-0.7429
2019-07-02,1.8998
2019-07-03,0.7345
2019-07-05,-0.2804
2019-07-08,0.1125
2019-07-09,2.0787
2019-07-10,6.7694
2019-07-11,-0.7732
2019-07-12,-1.8182
2019-07-15,-4.0741
2019-07-16,1.3237999999999999
2019-07-17,-3.2662
2019-07-18,-1.5194
2019-07-19,-0.8
2019-07-22,-1.4977
2019-07-23,2.7485
2019-07-24,0.7968
2019-07-25,-2.8797
2019-07-26,-1.5697999999999999
2019-07-29,-0.5907
2019-07-30,-1.7825
2019-07-31,0.605
2019-08-01,1.5032999999999999
2019-08-02,-0.0592
2019-08-05,-0.2371
2019-08-06,1.3666
2019-08-07,0.5275
2019-08-08,1.8075999999999999
2019-08-09,-1.8328
2019-08-12,-0.4084
2019-08-13,4.1593
2019-08-14,-5.0056
2019-08-15,1.0657
2019-08-16,-0.5907
2019-08-19,0.7724
2019-08-20,-0.1769
2019-08-21,1.5948
2019-08-22,0.814
2019-08-23,-0.5767
2019-08-26,0.29
2019-08-27,-1.6773
2019-08-28,-0.2941
2019-08-29,1.3569
2019-08-30,-2.6193
2019-09-03,0.0
2019-09-04,2.0921
2019-09-05,0.9368
2019-09-06,0.6961
2019-09-09,-1.3249
2019-09-10,1.9264000000000001
2019-09-11,1.1455
2019-09-12,0.6229
2019-09-13,0.6753
2019-09-16,-1.1179000000000001
2019-09-17,-3.844
2019-09-18,-0.9406
2019-09-19,-4.3917
2019-09-20,-3.2278000000000002
2019-09-23,-0.9622
2019-09-24,-1.6192
2019-09-25,0.79
2019-09-26,-0.0653
2019-09-27,1.3072
2019-09-30,1.1613
2019-10-01,1.3393
2019-10-02,-1.1957
2019-10-03,1.1465
2019-10-04,1.9521
2019-10-07,-0.1235
2019-10-08,-0.8658
2019-10-09,0.9981
2019-10-10,-0.3706
2019-10-11,3.6578
2019-10-14,0.299
2019-10-15,0.7156
2019-10-16,0.6513
2019-10-17,2.0
2019-10-18,1.6148
2019-10-21,1.5323
2019-10-22,0.559
2019-10-23,0.2223
2019-10-24,-0.8874
2019-10-25,0.4477
2019-10-28,-0.0557
2019-10-29,3.233
2019-10-30,-0.162
2019-10-31,0.9735
2019-11-01,0.6963
2019-11-04,-0.7979
2019-11-05,-1.2869
2019-11-06,1.8468
2019-11-07,0.5333
2019-11-08,0.1592
2019-11-11,0.1059
2019-11-12,0.7937
2019-11-13,3.3596
2019-11-14,-2.0315
2019-11-15,0.8355
2019-11-18,-1.9161000000000001
2019-11-19,-0.2112
2019-11-20,0.1587
2019-11-21,0.1057
2019-11-22,-1.1082
2019-11-25,-1.5474999999999999
2019-11-26,1.4092
2019-11-27,-0.5879
2019-11-29,-0.0538
2019-12-02,-0.9683
2019-12-03,0.5432
2019-12-04,0.7563
2019-12-05,1.2332
2019-12-06,1.1123
2019-12-09,-0.7334
2019-12-10,-0.6332
2019-12-11,1.8587
2019-12-12,3.2325
2019-12-13,0.5556
2019-12-16,-1.4062999999999999
2019-12-17,0.3057
2019-12-18,-0.711
2019-12-19,0.6138
2019-12-20,0.4067
2019-12-23,0.962
2019-12-24,-0.2508
2019-12-26,0.553
2019-12-27,-0.5
2019-12-30,-0.5528
2019-12-31,-1.0611
2020-01-02,-0.5107
2020-01-03,-1.232
2020-01-06,1.8191000000000002
2020-01-07,-0.6126
2020-01-08,0.2568
2020-01-09,2.459
2020-01-10,1.05
2020-01-13,2.1277
2020-01-14,-0.6298
2020-01-15,0.6826
2020-01-16,0.7748
2020-01-17,1.2494
2020-01-21,-1.6611
2020-01-22,-0.1931
2020-01-23,0.5803
2020-01-24,-2.2115
2020-01-27,-0.9341
2020-01-28,1.1414
2020-01-29,-2.8459
2020-01-30,0.0
2020-01-31,-3.6364
2020-02-03,-1.2055
2020-02-04,0.9549
2020-02-05,3.258
2020-02-06,0.5089
2020-02-07,-0.5063
2020-02-10,-0.5598
2020-02-11,2.4053
2020-02-12,-0.9495
2020-02-13,1.5641
2020-02-14,1.391
2020-02-18,1.4209
2020-02-19,1.3527
2020-02-20,-5.5767
2020-02-21,2.8269
2020-02-24,-2.9455
2020-02-25,-7.5873
2020-02-26,1.04
2020-02-27,-6.8256
2020-02-28,1.9186
2020-03-02,3.2516
2020-03-03,-0.3315
2020-03-04,4.3792
2020-03-05,-3.0802
2020-03-06,-6.5753
2020-03-09,-12.0821
2020-03-10,3.8025
2020-03-11,-6.8766
2020-03-12,-19.7378
2020-03-13,3.9553000000000003
2020-03-16,-1.9851
2020-03-17,8.9451
2020-03-18,-25.685200000000002
2020-03-19,19.5996
2020-03-20,-8.8987
2020-03-23,-1.9342000000000001
2020-03-24,16.075
2020-03-25,-4.7579
2020-03-26,6.5120000000000005
2020-03-27,-0.8375
2020-03-30,1.6047
2020-03-31,-1.4131
2020-04-01,-3.2884
2020-04-02,-3.0514
2020-04-03,-3.1475
2020-04-06,15.0418
2020-04-07,-7.6675
2020-04-08,10.1399
2020-04-09,4.2857
2020-04-13,-1.7504
2020-04-14,-1.1619
2020-04-15,1.6458
2020-04-16,1.9275
2020-04-17,2.8744
2020-04-20,1.3971
2020-04-21,-7.3967
2020-04-22,-1.018
2020-04-23,-1.1867
2020-04-24,-1.5211999999999999
2020-04-27,-0.2439
2020-04-28,3.097
2020-04-29,1.6601
2020-04-30,-3.2659000000000002
2020-05-01,-0.3215
2020-05-04,-4.3548
2020-05-05,-3.2884
2020-05-06,0.8718
2020-05-07,1.1236
2020-05-08,2.3077
2020-05-11,-1.5038
2020-05-12,-1.2723
2020-05-13,-4.8969000000000005
2020-05-14,1.1743000000000001
2020-05-15,-2.9464
2020-05-18,4.9678
2020-05-19,1.3146
2020-05-20,0.173
2020-05-21,1.209
2020-05-22,0.0
2020-05-26,1.2799
2020-05-27,3.3698
2020-05-28,-1.7930000000000001
2020-05-29,-0.083
2020-06-01,4.5681
2020-06-02,1.2708
2020-06-03,4.127
2020-06-04,5.6402
2020-06-05,4.9784
2020-06-08,-1.0309
2020-06-09,-1.9444
2020-06-10,-1.204
2020-06-11,-8.6022
2020-06-12,1.5686
2020-06-15,-1.0039
2020-06-16,1.9501
2020-06-17,-1.9127999999999998
2020-06-18,-0.156
2020-06-19,2.9687
2020-06-22,-0.3035
2020-06-23,0.761
2020-06-24,-2.7946
2020-06-25,-3.4965
2020-06-26,-0.8857
2020-06-29,3.4119
2020-06-30,1.414
2020-07-01,3.5631
2020-07-02,2.4682
2020-07-06,-1.4599
2020-07-07,-1.4074
2020-07-08,-2.7047
2020-07-09,-2.471
2020-07-10,4.8298
2020-07-13,0.2266
2020-07-14,-0.0754
2020-07-15,1.0558
2020-07-16,1.7164000000000001
2020-07-17,-1.5407
2020-07-20,2.459
2020-07-21,-0.3636
2020-07-22,1.8978000000000002
2020-07-23,-0.3582
2020-07-24,3.4508
2020-07-27,0.8339
2020-07-28,-4.204
2020-07-29,-1.0072
2020-07-30,-1.6715
2020-07-31,0.5913
