ticker,CBDC US Equity
2017-12-21,0.0
2017-12-22,6.0241
2017-12-26,-1.1364
2017-12-27,-4.5977
2017-12-28,8.4337
2017-12-29,-2.2333
2018-01-02,-5.6711
2018-01-03,2.4096
2018-01-04,-17.647100000000002
2018-01-05,-11.4286
2018-01-08,4.1919
2018-01-09,-2.4753
2018-01-10,36.5079
2018-01-11,27.907
2018-01-12,-11.0227
2018-01-16,-10.0894
2018-01-17,-11.3636
2018-01-18,-1.2821
2018-01-19,-9.0909
2018-01-22,-4.2857
2018-01-23,-4.4776
2018-01-24,0.0
2018-01-25,-1.5625
2018-01-26,21.9048
2018-01-29,-1.0286
2018-01-30,-9.2225
2018-01-31,-1.4493
2018-02-01,-1.4706000000000001
2018-02-02,-17.9104
2018-02-05,9.0727
2018-02-06,-11.6519
2018-02-07,7.283
2018-02-08,14.3335
2018-02-09,-9.2447
2018-02-12,-10.1695
2018-02-13,-1.8868
2018-02-14,0.0
2018-02-15,-3.8462
2018-02-16,11.0
2018-02-20,-20.7207
2018-02-21,-11.3636
2018-02-22,5.1282
2018-02-23,9.7561
2018-02-26,-20.0
2018-02-27,25.0
2018-02-28,-15.5556
2018-03-01,7.8947
2018-03-02,9.7317
2018-03-05,-8.8686
2018-03-06,9.7561
2018-03-07,11.1111
2018-03-08,-3.0
2018-03-09,0.8866
2018-03-12,-2.105
2018-03-13,-14.405
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,2.439
2018-03-19,16.6667
2018-03-20,-0.0204
2018-03-21,-17.3301
2018-03-22,-13.5802
2018-03-23,40.0
2018-03-26,-33.8776
2018-03-27,7.9938
2018-03-28,8.5739
2018-03-29,18.4522
2018-04-02,13.3333
2018-04-03,25.5098
2018-04-04,-4.7024
2018-04-05,6.5574
2018-04-06,-6.1538
2018-04-09,4.918
2018-04-10,-3.125
2018-04-11,3.2258
2018-04-12,-12.4844
2018-04-13,17.8182
2018-04-16,0.0152
2018-04-17,-4.5455
2018-04-18,-12.1746
2018-04-19,-0.5964
2018-04-20,4.5455
2018-04-23,14.7826
2018-04-24,0.7576
2018-04-25,-2.2556
2018-04-26,9.2308
2018-04-27,2.8169
2018-04-30,12.3288
2018-05-01,0.0
2018-05-02,-7.9146
2018-05-03,9.9192
2018-05-04,3.6145
2018-05-07,2.3256
2018-05-08,1.1364
2018-05-09,3.0562
2018-05-10,-23.6808
2018-05-11,28.5714
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,3.3333
2018-05-17,-15.0538
2018-05-18,3.7215
2018-05-21,4.9548
2018-05-22,0.0
2018-05-23,1.1628
2018-05-24,-2.2989
2018-05-25,0.0
2018-05-29,-5.8824
2018-05-30,-12.5
2018-05-31,2.8571
2018-06-01,1.4306
2018-06-04,-5.5183
2018-06-05,11.5797
2018-06-06,-2.5848
2018-06-07,-2.6667
2018-06-08,4.7945
2018-06-11,0.6536
2018-06-12,1.2987
2018-06-13,1.9231
2018-06-14,3.1447
2018-06-15,3.6585
2018-06-18,2.3529
2018-06-19,-12.6437
2018-06-20,-10.526299999999999
2018-06-21,-2.2059
2018-06-22,-10.8271
2018-06-25,-0.5059
2018-06-26,-3.3983
2018-06-27,-1.7458
2018-06-28,19.6429
2018-06-29,1.4925
2018-07-02,-5.8824
2018-07-03,7.8125
2018-07-05,-4.3478
2018-07-06,0.0
2018-07-09,-3.0303
2018-07-10,-4.6875
2018-07-11,6.5574
2018-07-12,0.0
2018-07-13,-7.6923
2018-07-16,-8.3333
2018-07-17,7.2727
2018-07-18,-16.4407
2018-07-19,15.6187
2018-07-20,-8.7719
2018-07-23,15.3846
2018-07-24,-8.3333
2018-07-25,3.6364
2018-07-26,-9.6491
2018-07-27,-2.9126
2018-07-30,-7.0
2018-07-31,11.828
2018-08-01,-9.4231
2018-08-02,6.1571
2018-08-03,0.0
2018-08-06,-10.0
2018-08-07,-2.2222
2018-08-08,13.6364
2018-08-09,-6.0
2018-08-10,-4.2553
2018-08-13,-4.4444
2018-08-14,-4.4186
2018-08-15,33.7956
2018-08-16,-3.6188000000000002
2018-08-17,-18.4906
2018-08-20,1.1574
2018-08-21,23.5698
2018-08-22,3.3333
2018-08-23,0.3584
2018-08-24,-6.25
2018-08-27,-14.2857
2018-08-28,4.4444
2018-08-29,-5.9574
2018-08-30,15.3846
2018-08-31,7.8431
2018-09-04,-5.4545
2018-09-05,9.6154
2018-09-06,5.2632
2018-09-07,-1.6667
2018-09-10,1.6949
2018-09-11,-2.5
2018-09-12,7.6923
2018-09-13,0.0
2018-09-14,-9.5238
2018-09-17,0.8772
2018-09-18,6.9565
2018-09-19,3.7561
2018-09-20,2.8052
2018-09-21,-0.1524
2018-09-24,-19.084
2018-09-25,0.9434
2018-09-26,-25.2336
2018-09-27,-7.5
2018-09-28,21.6216
2018-10-01,-2.2222
2018-10-02,0.0
2018-10-03,-6.25
2018-10-04,21.1879
2018-10-05,8.0216
2018-10-08,-5.5556
2018-10-09,5.8824
2018-10-10,1.8519
2018-10-11,0.0
2018-10-12,-0.9091
2018-10-15,-2.7523
2018-10-16,0.0
2018-10-17,-7.5472
2018-10-18,-2.0408
2018-10-19,3.9583
2018-10-22,-7.8156
2018-10-23,11.087
2018-10-24,-9.0215
2018-10-25,7.55
2018-10-26,-16.0
2018-10-29,-4.7619
2018-10-30,6.0
2018-10-31,3.7736
2018-11-01,0.9091
2018-11-02,-14.9662
2018-11-05,-1.9997
2018-11-06,-16.2162
2018-11-07,67.7419
2018-11-08,7.6923
2018-11-09,-3.2143
2018-11-12,-0.369
2018-11-13,-3.7037
2018-11-14,1.9231
2018-11-15,18.8679
2018-11-16,6.3492
2018-11-19,5.6716
2018-11-20,-3.9548
2018-11-21,2.9412000000000003
2018-11-23,-1.4285999999999999
2018-11-26,0.0
2018-11-27,-27.5362
2018-11-28,-4.0
2018-11-29,-1.875
2018-11-30,10.4034
2018-12-03,-6.5385
2018-12-04,-4.321
2018-12-06,-26.8817
2018-12-07,14.7059
2018-12-10,2.5641
2018-12-11,-12.5
2018-12-12,22.8571
2018-12-13,9.3023
2018-12-14,-15.9574
2018-12-17,5.8228
2018-12-18,4.067
2018-12-19,-1.1494
2018-12-20,-11.6279
2018-12-21,-2.6316
2018-12-24,-5.4054
2018-12-26,11.4286
2018-12-27,-10.2564
2018-12-28,0.0
2018-12-31,-22.5714
2019-01-02,54.6125
2019-01-03,-5.7279
2019-01-04,1.2658
2019-01-07,7.5
2019-01-08,-6.2791
2019-01-09,11.6625
2019-01-10,-10.4444
2019-01-11,11.6625
2019-01-14,-0.2222
2019-01-15,-8.686
2019-01-16,-7.0732
2019-01-17,4.9869
2019-01-18,-1.25
2019-01-22,-6.3291
2019-01-23,4.8649000000000004
2019-01-24,-9.7938
2019-01-25,-5.7143
2019-01-28,3.0303
2019-01-29,-5.8824
2019-01-30,-9.375
2019-01-31,3.0345
2019-02-01,0.4016
2019-02-04,-8.3333
2019-02-05,-16.3636
2019-02-06,-41.3043
2019-02-07,40.7407
2019-02-08,5.2632
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,-1.4
2019-02-14,1.3692
2019-02-15,-9.955
2019-02-19,10.0861
2019-02-20,-4.1155
2019-02-21,-7.8947
2019-02-22,-5.7143
2019-02-25,3.0303
2019-02-26,-5.8824
2019-02-27,3.125
2019-02-28,6.0606
2019-03-01,-17.1429
2019-03-04,17.2414
2019-03-05,-12.7647
2019-03-06,1.8206
2019-03-07,6.6225000000000005
2019-03-08,-9.937899999999999
2019-03-11,11.0345
2019-03-12,0.0
2019-03-13,5.5901
2019-03-14,2.3529
2019-03-15,0.1149
2019-03-18,-22.5029
2019-03-19,-7.037
2019-03-20,24.3028
2019-03-21,2.5641
2019-03-22,4.6875
2019-03-25,3.8806000000000003
2019-03-26,-17.2299
2019-03-27,10.401299999999999
2019-03-28,0.6289
2019-03-29,-6.25
2019-04-01,5.64
2019-04-02,0.9719
2019-04-03,25.0
2019-04-04,25.0
2019-04-05,4.0
2019-04-08,-13.461500000000001
2019-04-09,-15.7556
2019-04-10,21.34
2019-04-11,0.0
2019-04-12,-6.5217
2019-04-15,-9.0698
2019-04-16,-3.3247999999999998
2019-04-17,-25.9259
2019-04-18,0.0
2019-04-22,42.8571
2019-04-23,-8.0
2019-04-24,-12.5
2019-04-25,3.7267
2019-04-26,8.982
2019-04-29,-20.1374
2019-04-30,-5.5384
2019-05-01,-1.6752
2019-05-02,48.1481
2019-05-03,7.6
2019-05-06,2.6952
2019-05-07,4.0724
2019-05-08,0.0
2019-05-09,-4.3478
2019-05-10,0.0
2019-05-13,-9.0909
2019-05-14,-5.0
2019-05-15,-10.526299999999999
2019-05-16,0.0
2019-05-17,-14.4118
2019-05-20,-17.5258
2019-05-21,-0.1667
2019-05-22,-24.8748
2019-05-23,-16.6667
2019-05-24,-1.3333
2019-05-28,-2.027
2019-05-29,-0.3448
2019-05-30,-15.5709
2019-05-31,0.0
2019-06-03,-1.6393
2019-06-04,10.0
2019-06-05,-16.6667
2019-06-06,-10.9091
2019-06-07,12.2449
2019-06-10,54.5455
2019-06-11,-11.7647
2019-06-12,-24.0
2019-06-13,-14.9123
2019-06-14,3.0928
2019-06-17,-21.0
2019-06-18,0.0
2019-06-19,-5.0633
2019-06-20,-20.0
2019-06-21,-3.3333
2019-06-24,20.3448
2019-06-25,28.939799999999998
2019-06-26,-24.4444
2019-06-27,32.3529
2019-06-28,0.0
2019-07-16,-22.2222
2019-07-18,0.0
2019-07-19,-14.2857
2019-07-22,-33.3333
2019-07-24,0.0
2019-07-25,-75.0
2019-07-29,300.0
2019-07-31,0.0
2019-08-02,0.0
2019-08-05,150.0
2019-08-06,-20.0
2019-08-09,0.0
2019-08-13,-50.0
2019-08-14,10.0
2019-08-19,13.6364
2019-08-20,8.0
2019-08-21,-44.4444
2019-08-22,66.6667
2019-08-23,20.0
2019-08-26,-10.0
2019-08-27,-25.9259
2019-08-28,40.0
2019-08-29,-28.5714
2019-08-30,0.0
2019-09-03,40.0
2019-09-04,-28.5714
2019-09-05,40.0
2019-09-06,-3.5714
2019-09-09,0.0
2019-09-10,-7.4074
2019-09-11,20.0
2019-09-13,-66.6667
2019-09-18,100.0
2019-09-19,0.0
2019-09-24,50.0
2019-09-25,-56.6667
2019-09-26,0.0
2019-09-30,0.0
2019-10-01,-3.8462
2019-10-03,-18.4
2019-10-07,96.0784
2019-10-08,0.0
2019-10-10,-37.5
2019-10-11,60.0
2019-10-14,-50.0
2019-10-15,0.0
2019-10-16,0.0
2019-10-21,200.0
2019-10-22,0.0
2019-10-23,0.0
2019-10-25,0.0
2019-10-28,-66.6667
2019-10-29,200.0
2019-10-30,-66.6667
2019-10-31,0.0
2019-11-01,200.0
2019-11-04,-33.3333
2019-11-05,25.0
2019-11-06,0.0
2019-11-07,-11.2
2019-11-08,-9.9099
2019-11-12,0.0
2019-11-14,0.0
2019-11-15,0.0
2019-11-18,-50.0
2019-11-19,100.0
2019-11-20,0.0
2019-11-21,0.0
2019-11-25,0.0
2019-11-26,-50.0
2019-11-27,0.0
2019-11-29,0.0
2019-12-02,100.0
2019-12-03,50.0
2019-12-04,-33.3333
2019-12-05,0.0
2019-12-06,-50.0
2019-12-09,20.0
2019-12-10,150.0
2019-12-12,0.0
2019-12-16,-66.6667
2019-12-17,0.0
2019-12-18,10.0
2019-12-19,-9.0909
2019-12-20,10.0
2019-12-23,-9.0909
2019-12-24,0.0
2019-12-26,10.0
2019-12-27,-9.0909
2019-12-30,0.0
2019-12-31,0.0
2020-01-02,100.0
2020-01-06,0.0
2020-01-10,-50.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,100.0
2020-01-17,-99.5
2020-01-21,9900.0
2020-01-22,100.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-28,0.0
2020-01-30,-50.0
2020-01-31,10.0
2020-02-06,-9.0909
2020-02-07,100.0
2020-02-12,-50.0
2020-02-13,0.0
2020-02-18,0.0
2020-02-20,90.0
2020-02-21,0.0
2020-02-26,-99.4737
2020-02-27,17400.0
2020-02-28,-42.8571
2020-03-02,0.0
2020-03-03,90.0
2020-03-04,5.2632
2020-03-05,0.0
2020-03-06,400.0
2020-03-09,-81.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,-94.7368
2020-03-16,900.0
2020-03-17,0.0
2020-03-19,100.0
2020-03-20,-95.0
2020-03-23,0.0
2020-03-24,1900.0
2020-03-25,0.0
2020-03-27,0.0
2020-04-06,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-13,-95.0
2020-04-14,1900.0
2020-04-15,0.0
2020-04-16,-99.5
2020-04-17,19900.0
2020-04-20,-5.0
2020-04-21,5.2632
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,-5.5
2020-04-27,0.0
2020-04-28,-92.0635
2020-04-29,900.0
2020-04-30,26.0
2020-05-01,5.8201
2020-05-05,0.0
2020-05-06,-25.0
2020-05-07,26.0
2020-05-13,-20.634900000000002
2020-05-14,53.3333
2020-05-18,-56.5217
2020-05-19,0.0
2020-05-20,100.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-26,-50.0
2020-05-27,0.0
2020-05-28,100.0
2020-05-29,0.0
2020-06-01,0.0
2020-06-03,-40.5
2020-06-04,68.0672
2020-06-05,0.0
2020-06-08,-25.0
2020-06-11,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,100.0
2020-06-18,-33.3333
2020-06-24,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,25.0
2020-07-06,-60.0
2020-07-07,150.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-15,-20.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-20,-50.0
2020-07-21,100.0
2020-07-23,25.0
2020-07-24,0.0
2020-07-27,-20.0
2020-07-28,25.0
2020-07-29,-20.0
2020-07-31,-60.0
