ticker,GLLK US Equity
2011-10-20,2.5641
2011-10-21,-5.0
2011-10-24,-25.4386
2011-10-25,5.8824
2011-10-27,-1.1111
2011-10-28,-19.1011
2011-10-31,11.1111
2011-11-01,-16.75
2011-11-02,-9.9099
2011-11-04,-8.3333
2011-11-07,18.1818
2011-11-08,-20.0
2011-11-09,0.0
2011-11-10,44.2308
2011-11-11,-37.3333
2011-11-14,6.383
2011-11-16,-36.0
2011-11-17,25.0
2011-11-18,-46.25
2011-11-21,34.8837
2011-11-23,10.3448
2011-11-25,25.0
2011-11-28,-12.5
2011-11-30,-28.2857
2011-12-01,0.0
2011-12-05,19.5219
2011-12-06,3.3333
2011-12-07,22.5806
2011-12-08,0.0
2011-12-09,-15.7895
2011-12-12,-18.75
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,-11.538499999999999
2011-12-16,-21.7391
2011-12-19,-5.5556
2011-12-20,-5.8824
2011-12-21,12.5
2011-12-22,-11.1111
2011-12-23,-6.25
2011-12-29,-26.6667
2011-12-30,13.6364
2012-01-06,36.0
2012-01-09,47.0588
2012-01-11,-16.0
2012-01-12,-23.8095
2012-01-17,18.75
2012-01-18,-13.1579
2012-01-19,-21.2121
2012-01-20,-23.0769
2012-01-24,30.0
2012-01-25,-15.3846
2012-01-26,36.3636
2012-01-30,-6.6667
2012-02-10,7.1429
2012-02-16,-26.6667
2012-02-17,-9.0909
2012-02-21,50.0
2012-02-22,0.0
2012-02-23,6.6667
2012-02-24,25.0
2012-02-27,40.0
2012-02-28,0.0
2012-02-29,-10.7143
2012-03-01,-28.0
2012-03-02,-10.0
2012-03-05,0.0
2012-03-07,-1.2346
2012-03-09,6.25
2012-03-12,47.0588
2012-03-13,-20.0
2012-03-14,-19.0
2012-03-15,-7.4074
2012-03-16,-20.0
2012-03-19,66.6667
2012-03-20,-5.0
2012-03-21,-21.0526
2012-03-22,3.3333
2012-03-23,16.129
2012-03-26,-5.5556
2012-03-27,0.0
2012-03-28,0.0
2012-03-29,0.0
2012-03-30,2.9412000000000003
2012-04-03,8.5714
2012-04-04,-5.2632
2012-04-05,5.5556
2012-04-09,-5.2632
2012-04-10,0.0
2012-04-11,0.0
2012-04-12,0.0
2012-04-13,0.0
2012-04-16,-11.1111
2012-04-17,-6.25
2012-04-18,-16.6667
2012-04-19,0.0
2012-04-20,43.2
2012-04-23,39.6648
2012-04-24,-38.0
2012-04-25,16.129
2012-04-26,-11.1111
2012-04-27,-28.125
2012-04-30,56.5217
2012-05-01,-41.6667
2012-05-02,32.381
2012-05-03,-12.8147
2012-05-04,-9.2316
2012-05-07,-3.6364
2012-05-08,3.7736
2012-05-09,-18.1818
2012-05-10,0.0
2012-05-14,-24.5833
2012-05-15,-4.2357
2012-05-16,7.6923
2012-05-17,-7.1429
2012-05-18,7.6923
2012-05-22,52.8571
2012-05-23,2.8037
2012-05-25,-45.4545
2012-05-29,0.0
2012-05-30,1.6667
2012-05-31,14.7541
2012-06-01,-6.9643
2012-06-04,15.1631
2012-06-05,9.3333
2012-06-06,-2.439
2012-06-07,5.0
2012-06-08,-10.7143
2012-06-11,-33.3333
2012-06-12,-5.0
2012-06-13,15.3947
2012-06-14,-27.0239
2012-06-15,-20.0
2012-06-18,18.75
2012-06-19,-10.526299999999999
2012-06-20,17.647100000000002
2012-06-21,-7.5
2012-06-22,-5.4054
2012-06-25,14.2857
2012-06-26,-45.0
2012-06-27,0.0
2012-06-28,-31.8182
2012-06-29,0.0
2012-07-02,33.3333
2012-07-03,5.0
2012-07-05,-4.7619
2012-07-09,-25.0
2012-07-10,-65.8333
2012-07-13,36.5854
2012-07-17,0.0
2012-07-18,121.4286
2012-07-19,29.0323
2012-07-23,-0.625
2012-07-25,1.2579
2012-07-26,1.8634
2012-07-27,-7.3171
2012-07-30,0.0
2012-07-31,-26.3158
2012-08-01,0.0
2012-08-02,7.1429
2012-08-03,0.0
2012-08-07,-49.1667
2012-08-08,96.7213
2012-08-09,-40.0
2012-08-10,0.0
2012-08-14,122.2222
2012-08-16,-55.0
2012-08-17,0.0
2012-08-20,0.0
2012-08-22,6.9444
2012-08-23,24.6753
2012-08-27,33.3333
2012-08-28,-25.0
2012-08-30,25.0
2012-08-31,-33.3333
2012-09-04,0.0
2012-09-05,0.0
2012-09-06,-35.0
2012-09-07,23.0769
2012-09-10,50.0
2012-09-11,-29.1667
2012-09-24,0.0
2012-09-28,17.647100000000002
2012-10-01,100.0
2012-10-02,0.0
2012-10-03,5.0
2012-10-04,9.5238
2012-10-05,0.0
2012-10-08,-13.0435
2012-10-09,-10.0
2012-10-12,40.9722
2012-10-15,77.3399
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,-33.3333
2012-10-19,0.0
2012-10-23,0.0
2012-10-25,6.6667
2012-10-26,9.375
2012-10-31,14.2857
2012-11-01,-22.5
2012-11-05,0.0
2012-11-08,-35.4839
2012-11-09,25.0
2012-11-12,0.0
2012-11-13,20.0
2012-11-16,33.3333
2012-11-19,7.5
2012-11-20,-6.9767
2012-11-21,25.0
2012-11-26,-30.0
2012-11-27,28.5714
2012-11-28,-11.1111
2012-11-29,0.0
2012-11-30,12.5
2012-12-03,-0.2778
2012-12-04,0.2786
2012-12-06,-33.3333
2012-12-07,0.0
2012-12-10,33.3333
2012-12-12,-25.0
2012-12-13,3.3333
2012-12-14,0.0
2012-12-17,-19.3548
2012-12-19,4.0
2012-12-20,-3.8462
2012-12-24,20.0
2012-12-26,-33.3333
2012-12-28,25.0
2012-12-31,-12.0
2013-01-02,36.3636
2013-01-03,-33.3333
2013-01-04,45.0
2013-01-07,0.0
2013-01-09,0.0
2013-01-11,-48.2759
2013-01-14,-1.25
2013-01-15,-12.2363
2013-01-16,53.8462
2013-01-17,-25.0
2013-01-18,0.0
2013-01-23,33.3333
2013-01-28,-39.375
2013-01-29,-16.4948
2013-01-31,6.7901
2013-02-01,10.9827
2013-02-05,50.0
2013-02-07,0.0
2013-02-11,-30.5556
2013-02-14,80.0
2013-02-15,0.0
2013-02-19,-31.1111
2013-02-22,16.129
2013-02-26,0.0
2013-02-27,11.1111
2013-02-28,10.0
2013-03-01,29.5455
2013-03-04,0.0
2013-03-05,-8.7719
2013-03-07,-3.8462
2013-03-08,12.0
2013-03-12,-3.5714
2013-03-22,7.4074
2013-03-25,-50.0
2013-03-26,0.0
2013-04-02,93.1034
2013-04-03,-51.7857
2013-04-10,0.9259
2013-04-19,2.7523
2013-04-22,0.0
2013-04-24,0.0
2013-05-01,0.0
2013-05-03,0.0
2013-05-07,0.0
2013-05-16,-20.5357
2013-05-20,0.0
2013-05-22,0.0
2013-05-30,0.0
2013-05-31,-37.0787
2013-06-04,0.0
2013-06-05,0.0
2013-06-11,-26.7857
2013-06-14,95.122
2013-06-21,-50.0
2013-06-24,-40.0
2013-06-25,-20.8333
2013-06-26,0.0
2013-06-27,34.2105
2013-07-02,0.0
2013-07-03,-31.3725
2013-07-05,42.8571
2013-07-10,-52.0
2013-07-12,158.3333
2013-07-15,-22.5806
2013-07-19,27.0833
2013-07-23,-21.3115
2013-08-07,-16.6667
2013-08-09,0.0
2013-08-15,20.0
2013-09-05,116.6667
2013-09-06,0.0
2013-09-16,30.7692
2013-09-17,238.9706
2013-09-18,-13.2321
2013-09-19,-40.0
2013-09-20,0.0
2013-09-23,86.6667
2013-09-24,2.4554
2013-09-25,-9.3682
2013-09-26,1.9231
2013-09-27,-32.0755
2013-09-30,5.5556
2013-10-01,5.2632
2013-10-02,12.5
2013-10-03,15.5556
2013-10-04,1.9231
2013-10-07,-5.6604
2013-10-08,-4.0
2013-10-09,4.1667
2013-10-10,0.0
2013-10-11,-0.75
2013-10-14,-3.2746
2013-10-15,-20.8333
2013-10-16,5.2632
2013-10-17,-5.0
2013-10-18,-21.0526
2013-10-21,-6.6667
2013-10-22,-13.392900000000001
2013-10-23,-1.0309
2013-10-24,8.3333
2013-10-25,0.0
2013-10-28,0.0
2013-10-29,7.6923
2013-10-31,6.25
2013-11-01,0.0
2013-11-04,0.0
2013-11-05,-19.3277
2013-11-06,16.6667
2013-11-07,0.0
2013-11-11,7.1429
2013-11-12,0.0
2013-11-13,0.0
2013-11-14,-20.0
2013-11-15,-5.7292
2013-11-19,0.0
2013-11-20,1.6575
2013-11-21,8.6957
2013-11-22,-8.0
2013-11-26,0.0
2013-11-27,0.0
2013-11-29,-13.0435
2013-12-02,0.0
2013-12-03,15.0
2013-12-04,-13.0435
2013-12-05,0.0
2013-12-09,0.0
2013-12-10,5.0
2013-12-11,9.5238
2013-12-12,0.0
2013-12-13,-13.0435
2013-12-16,-50.0
2013-12-17,60.0
2013-12-18,25.0
2013-12-19,-15.0
2013-12-20,-35.2941
2013-12-23,81.8182
2013-12-24,0.0
2013-12-27,-48.125
2013-12-30,6.0241
2014-01-03,18.1818
2014-01-06,0.0
2014-01-07,-5.7692
2014-01-08,30.6122
2014-01-09,0.0
2014-01-10,0.0
2014-01-14,23.4375
2014-01-15,-18.9873
2014-01-16,0.0
2014-01-17,0.0
2014-01-23,0.0
2014-01-24,0.0
2014-01-28,0.0
2014-02-05,0.0
2014-02-06,-25.0
2014-02-10,50.0
2014-02-11,-27.7778
2014-02-12,30.7692
2014-02-13,-23.5294
2014-02-14,15.3846
2014-02-18,-10.8333
2014-02-19,-5.6075
2014-02-20,-4.9505
2014-02-21,0.0
2014-02-24,0.0
2014-02-25,-14.5833
2014-02-26,0.0
2014-03-03,0.0
2014-03-04,-2.439
2014-03-05,-30.0
2014-03-10,0.0
2014-03-12,-14.2857
2014-03-14,0.0
2014-03-17,0.0
2014-03-18,33.3333
2014-03-19,0.0
2014-03-25,3.125
2014-03-26,-15.1515
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,14.2857
2014-04-03,7.8125
2014-04-07,-7.2464
2014-04-11,-20.3125
2014-04-14,213.7255
2014-04-15,-48.125
2014-04-17,-1.2048
2014-04-22,1.2195
2014-04-24,-1.2048
2014-04-25,0.0
2014-04-28,-2.439
2014-04-29,-10.0
2014-04-30,0.0
2014-05-01,-11.1111
2014-05-05,-12.5
2014-05-08,19.6429
2014-05-12,7.4627
2014-05-14,-26.3889
2014-05-20,0.0
2014-05-22,0.0
2014-05-23,0.0
2014-05-27,0.0
2014-05-29,0.0
2014-05-30,0.0
2014-06-04,0.0
2014-06-05,0.0
2014-06-09,0.0
2014-06-11,1.8868
2014-06-16,-1.8519
2014-06-24,1.8868
2014-06-26,0.0
2014-06-30,-1.8519
2014-07-01,47.1698
2014-07-07,-30.7692
2014-07-09,-1.8519
2014-07-11,0.0
2014-07-15,-9.434
2014-07-22,0.0
2014-08-04,0.0
2014-08-05,0.0
2014-08-11,0.0
2014-08-19,0.0
2014-08-20,0.0
2014-08-28,-4.1667
2014-09-04,0.0
2014-09-10,4.3478
2014-09-15,0.0
2014-09-23,-27.0833
2014-10-02,0.0
2014-10-03,0.0
2014-10-06,0.0
2014-10-15,0.0
2014-10-16,0.0
2014-10-22,-22.8571
2014-10-23,0.0
2014-10-27,-29.6296
2014-10-28,0.0
2014-11-03,-5.2632
2014-11-04,0.0
2014-11-05,0.0
2014-11-10,0.0
2014-11-11,122.2222
2014-11-13,-47.5
2014-11-17,0.0
2014-11-21,0.0
2014-11-24,0.0
2014-11-28,-38.0952
2014-12-02,0.0
2014-12-04,0.0
2014-12-08,0.0
2014-12-12,0.0
2014-12-17,0.0
2014-12-22,-15.3846
2014-12-23,0.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-05,27.2727
2015-01-07,-21.4286
2015-01-14,18.1818
2015-01-20,0.0
2015-01-30,0.0
2015-02-02,0.0
2015-02-03,0.0
2015-02-10,0.0
2015-02-26,0.0
2015-03-04,0.0
2015-03-13,0.0
2015-03-24,0.0
2015-03-26,0.0
2015-03-31,0.0
2015-04-02,46.1538
2015-04-06,-42.1053
2015-04-07,9.0909
2015-04-10,208.3333
2015-04-13,2.7027
2015-04-14,-23.6842
2015-04-15,-27.5862
2015-04-16,38.0952
2015-04-17,0.0
2015-04-20,-27.5862
2015-04-21,-4.7619
2015-04-22,110.0
2015-04-23,-35.7143
2015-04-24,29.6296
2015-04-27,60.0
2015-04-28,-28.5714
2015-04-29,80.0
2015-04-30,-6.9444
2015-05-01,-11.9403
2015-05-04,-10.1695
2015-05-06,-15.0943
2015-05-07,0.0
2015-05-12,6.6667
2015-05-13,37.5
2015-05-14,-15.1515
2015-05-15,-3.5714
2015-05-27,-1.8519
2015-06-02,-39.6226
2015-06-03,40.625
2015-06-04,0.0
2015-06-08,0.0
2015-06-10,0.0
2015-06-11,-28.8889
2015-06-12,50.0
2015-06-15,-4.1667
2015-06-18,-17.3913
2015-06-22,5.2632
2015-06-24,-7.5
2015-06-29,-29.7297
2015-06-30,107.6923
2015-07-01,-16.6667
2015-07-02,2.2222
2015-07-07,-13.0435
2015-07-16,12.5
2015-07-17,-33.3333
2015-07-21,26.6667
2015-07-28,-31.5789
2015-07-29,-30.7692
2015-07-30,-27.7778
2015-07-31,0.0
2015-08-04,61.5385
2015-08-05,-9.5238
2015-08-11,-15.7895
2015-08-12,31.25
2015-08-19,-38.0952
2015-08-21,-15.3846
2015-08-24,1.8182
2015-08-25,-28.5714
2015-08-28,900.0
2015-09-01,-84.95
2015-09-28,32.8904
2015-09-29,-25.0
2015-09-30,66.6667
2015-10-01,20.0
2015-10-05,-43.3333
2015-10-06,76.4706
2015-10-07,0.0
2015-10-08,70.0
2015-10-12,-21.5686
2015-10-14,10.0
2015-10-15,-2.2727
2015-10-16,4.6512
2015-10-19,-2.2222
2015-10-20,-2.2727
2015-10-21,16.2791
2015-10-22,-8.0
2015-10-23,2.1739
2015-10-26,12.6995
2015-10-27,-5.6047
2015-10-28,4.0
2015-10-29,-3.8462
2015-10-30,2.0
2015-11-02,3.9215999999999998
2015-11-04,0.0943
2015-11-05,3.6757999999999997
2015-11-09,0.0
2015-11-10,0.0
2015-11-11,1.8182
2015-11-12,0.0
2015-11-13,1.7856999999999998
2015-11-16,0.0
2015-11-18,0.0
2015-11-19,0.0219
2015-11-20,3.4861
2015-11-23,-2.5423999999999998
2015-11-24,0.0
2015-11-25,12.1739
2015-11-30,-10.0969
2015-12-01,0.0216
2015-12-02,1.7241
2015-12-03,0.0
2015-12-04,0.0
2015-12-07,1.6949
2015-12-08,1.6667
2015-12-09,0.0
2015-12-10,1.6393
2015-12-11,1.6129
2015-12-14,1.5873
2015-12-15,1.5625
2015-12-16,1.5385
2015-12-17,1.5152
2015-12-18,1.4925
2015-12-21,2.9412000000000003
2015-12-22,1.4285999999999999
2015-12-23,1.4085
2015-12-24,2.7778
2015-12-28,1.3514
2015-12-29,1.3333
2015-12-30,1.3158
2015-12-31,1.2987
2016-01-04,1.2821
2016-01-05,58.2278
2016-01-06,-16.64
2016-01-07,-1.1516
2016-01-08,0.0
2016-01-11,1.9417
2016-01-12,-1.9048
2016-01-13,1.9417
2016-01-14,-1.9048
2016-01-15,0.0
2016-01-19,0.0
2016-01-20,0.0
2016-01-21,0.0
2016-01-22,2.9126
2016-01-25,0.0
2016-01-26,0.0
2016-01-27,0.0
2016-01-28,-5.6604
2016-01-29,0.0
2016-02-01,1.0
2016-02-02,-0.9901
2016-02-04,0.0
2016-02-05,0.0
2016-02-08,-3.05
2016-02-09,-6.1372
2016-02-10,-5.4945
2016-02-11,-6.9767
2016-02-12,-3.75
2016-02-17,0.0
2016-02-18,3.6364
2016-02-25,0.2506
2016-02-26,0.2031
2016-03-07,-0.2027
2016-03-28,1.2344
2016-03-30,-1.2193
2016-03-31,0.0
2016-04-01,0.2891
2016-04-04,0.9582
2016-04-07,11.1111
2016-04-11,0.0
2016-04-15,0.0
2016-04-19,-11.1111
2016-04-20,-3.75
2016-05-03,-2.5974
2016-05-10,-30.6667
2016-05-11,0.0
2016-05-12,15.3846
2016-05-13,0.0
2016-05-16,0.0
2016-05-17,0.0
2016-05-20,-38.3333
2016-05-23,0.0
2016-06-10,35.1351
2016-06-13,4.0
2016-06-14,1.9231
2016-06-17,-24.5047
2016-06-20,34.9578
2016-06-24,0.0
2016-06-28,35.1852
2016-06-29,16.4384
2016-06-30,24.7059
2016-07-01,4.717
2016-07-05,-0.9009
2016-07-06,0.9091
2016-07-07,2.5225
2016-07-08,5.4482
2016-07-11,3.3229
2016-07-12,3.2362
2016-07-13,8.5937
2016-07-14,9.3525
2016-07-15,8.5526
2016-07-18,20.0
2016-07-19,12.1212
2016-07-20,1.3514
2016-07-21,5.3333
2016-07-22,6.3291
2016-07-25,4.7619
2016-07-26,2.2727
2016-07-27,10.0
2016-07-28,-2.0202
2016-07-29,-28.8982
2016-08-01,-5.7544
2016-08-02,16.9231
2016-08-03,11.8421
2016-08-04,-15.2941
2016-08-05,-5.5556
2016-08-08,-16.1765
2016-08-09,8.7719
2016-08-10,4.0323
2016-08-11,-19.3992
2016-08-12,-5.5542
2016-08-15,3.8697
2016-08-16,-17.647100000000002
2016-08-17,7.1429
2016-08-18,8.8889
2016-08-19,0.0
2016-08-22,2.0408
2016-08-23,-77.6
2016-08-24,-10.7143
2016-08-25,-38.0
2016-08-26,-36.2903
2016-08-29,24.0506
2016-08-30,12.2449
2016-08-31,2.8409
2016-09-01,6.0773
2016-09-02,1.6667
2016-09-06,0.0
2016-09-07,-1.6393
2016-09-08,3.125
2016-09-09,-10.8081
2016-09-12,-5.7758
2016-09-13,-4.0865
2016-09-14,-26.817
2016-09-15,23.2877
2016-09-16,-6.6667
2016-09-19,7.1429
2016-09-20,-15.5556
2016-09-21,0.0
2016-09-22,-7.8947
2016-09-23,-5.3571
2016-09-26,-6.4151
2016-09-27,-9.6774
2016-09-28,-14.2857
2016-09-29,4.6875
2016-09-30,18.9055
2016-10-03,-7.9498
2016-10-04,-1.8182
2016-10-05,11.1111
2016-10-06,10.0
2016-10-07,10.6061
2016-10-10,-12.3288
2016-10-11,-15.625
2016-10-12,-6.0185
2016-10-13,10.5911
2016-10-14,-21.6036
2016-10-17,-9.0909
2016-10-18,10.0
2016-10-19,-4.5455
2016-10-20,-9.5238
2016-10-21,31.5789
2016-10-24,30.0
2016-10-25,-20.3846
2016-10-26,-5.7971
2016-10-27,0.5128
2016-10-28,8.1633
2016-10-31,-1.8868
2016-11-01,0.0
2016-11-02,22.1154
2016-11-03,-5.5118
2016-11-04,5.4167
2016-11-07,-0.1976
2016-11-08,10.6931
2016-11-09,14.4902
2016-11-10,-10.625
2016-11-11,1.7483
2016-11-14,-5.4983
2016-11-15,-9.818200000000001
2016-11-16,-10.8871
2016-11-17,-9.5023
2016-11-18,-4.0
2016-11-21,0.5208
2016-11-22,-0.5181
2016-11-23,-12.5
2016-11-25,7.1429
2016-11-28,-3.8889
2016-11-29,1.7341
2016-11-30,-4.5455
2016-12-01,-9.5238
2016-12-02,10.526299999999999
2016-12-05,-24.1071
2016-12-06,22.352899999999998
2016-12-07,-12.8205
2016-12-08,-3.6765
2016-12-09,3.8167999999999997
2016-12-12,-19.852899999999998
2016-12-13,-11.9266
2016-12-14,-16.6667
2016-12-15,-13.75
2016-12-16,-7.2464
2016-12-19,0.7813
2016-12-20,-6.9767
2016-12-21,4.1667
2016-12-22,-19.2
2016-12-23,12.8713
2016-12-27,19.2982
2016-12-28,35.2941
2016-12-29,8.6957
2016-12-30,5.5
2017-01-03,19.9052
2017-01-04,4.3478
2017-01-05,9.0909
2017-01-06,-16.6667
2017-01-09,0.0
2017-01-10,-5.8333
2017-01-11,-0.885
2017-01-12,-7.1429
2017-01-13,-3.8462
2017-01-17,7.0
2017-01-18,-8.8785
2017-01-19,-1.5385
2017-01-20,-20.8333
2017-01-23,-12.5
2017-01-24,-9.7744
2017-01-25,-18.3333
2017-01-26,14.2857
2017-01-27,-4.4643
2017-01-30,-17.757
2017-01-31,-9.0909
2017-02-01,-20.0
2017-02-02,6.25
2017-02-03,-29.4118
2017-02-06,0.0
2017-02-07,-29.1667
2017-02-08,-14.7059
2017-02-09,20.6897
2017-02-10,0.0
2017-02-13,-2.8571
2017-02-14,-14.7059
2017-02-15,-10.3448
2017-02-16,-19.2308
2017-02-17,0.0
2017-02-21,-9.5238
2017-02-22,-5.2632
2017-02-23,-27.7778
2017-02-24,23.0769
2017-02-27,-37.5
2017-02-28,-20.0
2017-03-01,0.0
2017-03-02,-25.0
2017-03-03,-16.6667
2017-03-06,40.0
2017-03-07,14.2857
2017-03-08,-25.0
2017-03-09,-16.6667
2017-03-10,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,120.0
2017-03-16,127.2727
2017-03-17,-24.0
2017-03-20,-5.2632
2017-03-21,0.0
2017-03-22,-27.7778
2017-03-23,-46.1538
2017-03-24,14.2857
2017-03-27,-25.0
2017-03-28,66.6667
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,-40.0
2017-04-03,66.6667
2017-04-04,-20.0
2017-04-05,-25.0
2017-04-06,-16.6667
2017-04-07,0.0
2017-04-10,20.0
2017-04-11,0.0
2017-04-12,-16.6667
2017-04-13,0.0
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,0.0
2017-04-24,-40.0
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-05-01,0.0
2017-05-02,-33.3333
2017-05-03,0.0
2017-05-04,50.0
2017-05-05,0.0
2017-05-08,0.0
2017-05-09,-33.3333
2017-05-10,50.0
2017-05-11,0.0
2017-05-12,0.0
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,-33.3333
2017-05-19,0.0
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,50.0
2017-05-25,0.0
2017-05-26,0.0
2017-05-30,-33.3333
2017-05-31,50.0
2017-06-01,0.0
2017-06-02,-33.3333
2017-06-05,0.0
2017-06-06,-20.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,0.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-22,0.0
2017-06-23,0.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,0.0
2017-07-03,0.0
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,100.0
2017-07-12,-50.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,50.0
2017-07-24,-33.3333
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,0.0
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-29,0.0
2017-10-02,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-27,0.0
2017-10-30,0.0
2017-11-01,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-13,-68.98
2017-11-14,-70.2772
2017-11-15,0.8677
2017-11-16,-3.2258
2017-11-17,27.7778
2017-11-20,45.913
2017-11-21,19.1895
2017-11-22,-44.5
2017-11-24,-31.5315
2017-11-27,7.8947
2017-11-28,4.878
2017-11-29,132.5581
2017-11-30,0.0
2017-12-01,-0.5
2017-12-04,-39.6985
2017-12-05,66.6667
2017-12-06,-48.51
2017-12-07,-16.4886
2017-12-08,4.6512
2017-12-11,122.2222
2017-12-12,-48.0
2017-12-13,1.9231
2017-12-14,79.2453
2017-12-15,-47.3684
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,-17.6
2017-12-21,9.2233
2017-12-22,0.0
2017-12-26,10.6667
2017-12-27,40.5622
2017-12-28,-32.1429
2017-12-29,-25.2632
2018-01-02,-7.6056
2018-01-04,6.7073
2018-01-08,28.2857
2018-01-09,78.1737
2018-01-10,-32.75
2018-01-12,3.5316
2018-01-16,-28.1867
2018-01-17,25.0
2018-01-18,-20.0
2018-01-19,0.0
2018-01-22,12.5
2018-01-23,2.2222
2018-01-24,-13.0435
2018-01-25,0.0
