ticker,SRRA US Equity
2015-12-03,-2.8736
2015-12-04,-0.2367
2015-12-07,-1.72
2015-12-08,-7.3024000000000004
2015-12-09,-5.9245
2015-12-10,2.2145
2015-12-11,-2.2343
2015-12-14,-2.0083
2015-12-15,-1.0601
2015-12-16,4.1429
2015-12-17,0.9602
2015-12-18,-0.9511
2015-12-21,1.0288
2015-12-22,0.5431
2015-12-23,1.4855
2015-12-24,-1.9295
2015-12-28,-1.2212
2015-12-29,-3.8462
2015-12-30,-1.7856999999999998
2015-12-31,9.3818
2016-01-04,-10.5053
2016-01-05,0.6686
2016-01-06,-3.9114
2016-01-07,-3.6098
2016-01-08,-3.6653000000000002
2016-01-11,1.4888
2016-01-12,-7.172
2016-01-13,-6.8481
2016-01-14,3.5815
2016-01-15,-10.5551
2016-01-19,0.6104
2016-01-20,-1.2133
2016-01-21,-2.4565
2016-01-22,0.7345
2016-01-25,-1.875
2016-01-26,6.9002
2016-01-27,-7.6465
2016-01-28,-5.4839
2016-01-29,-5.802
2016-02-01,-1.087
2016-02-02,-2.3199
2016-02-03,-1.75
2016-02-04,-1.145
2016-02-05,-7.2072
2016-02-08,-6.9348
2016-02-09,0.5961
2016-02-10,-2.5185
2016-02-11,-4.5593
2016-02-12,1.7516
2016-02-16,2.9734
2016-02-17,7.4468
2016-02-18,-0.5658
2016-02-19,0.569
2016-02-22,-0.8487
2016-02-23,-7.2753
2016-02-24,-7.2308
2016-02-25,-0.3317
2016-02-26,0.4992
2016-02-29,-2.4834
2016-03-01,1.8676
2016-03-02,0.3333
2016-03-03,6.4784
2016-03-04,8.4243
2016-03-07,0.8633
2016-03-08,-6.1341
2016-03-09,-5.1672
2016-03-10,4.3269
2016-03-11,7.3733
2016-03-14,7.7253
2016-03-15,-14.741
2016-03-16,-2.648
2016-03-17,0.96
2016-03-18,8.2409
2016-03-21,2.3426
2016-03-22,1.0014
2016-03-23,-8.2153
2016-03-24,-3.2407
2016-03-28,3.9872
2016-03-29,-0.1534
2016-03-30,6.9124
2016-03-31,-3.1609
2016-04-01,2.9674
2016-04-04,-0.7205
2016-04-05,1.4514
2016-04-06,0.5722
2016-04-07,-1.138
2016-04-08,-5.7554
2016-04-11,-2.5954
2016-04-12,-1.2539
2016-04-13,4.4444
2016-04-14,2.2796
2016-04-15,-2.0802
2016-04-18,-2.1244
2016-04-19,-4.9612
2016-04-20,-3.2626
2016-04-21,4.5531
2016-04-22,0.8065
2016-04-25,-1.28
2016-04-26,-4.376
2016-04-27,-0.5085
2016-04-28,-1.5332
2016-04-29,-3.1142
2016-05-02,-0.7143
2016-05-03,-5.2158
2016-05-04,-2.277
2016-05-05,-5.6311
2016-05-06,-1.6461000000000001
2016-05-09,-2.5105
2016-05-10,15.4506
2016-05-11,-1.1152
2016-05-12,-10.7143
2016-05-13,2.1053
2016-05-16,3.0928
2016-05-17,3.0
2016-05-18,-2.9126
2016-05-19,7.4
2016-05-20,8.3799
2016-05-23,2.0619
2016-05-24,0.1684
2016-05-25,2.8571
2016-05-26,4.5752
2016-05-27,-9.0625
2016-05-31,7.9038
2016-06-01,0.0
2016-06-02,1.9108
2016-06-03,-0.3125
2016-06-06,-67.5549
2016-06-07,0.0
2016-06-08,-1.4493
2016-06-09,0.9804
2016-06-10,-3.3981
2016-06-13,-6.5327
2016-06-14,2.1505
2016-06-15,6.8421
2016-06-16,1.4778
2016-06-17,1.4563
2016-06-20,-1.4354
2016-06-21,-1.9417
2016-06-22,0.0
2016-06-23,2.4752
2016-06-24,-4.8309
2016-06-27,-4.5685
2016-06-28,5.8511
2016-06-29,1.5074999999999998
2016-06-30,-1.4851
2016-07-01,2.0101
2016-07-05,-4.4335
2016-07-06,6.1856
2016-07-07,-0.4854
2016-07-08,0.4878
2016-07-11,-0.4854
2016-07-12,0.0
2016-07-13,-1.9512
2016-07-14,-0.995
2016-07-15,1.005
2016-07-18,7.9602
2016-07-19,-5.0691
2016-07-20,0.4854
2016-07-21,-0.9662
2016-07-22,-1.4634
2016-07-25,-3.4653
2016-07-26,3.0769
2016-07-27,1.4925
2016-07-28,-2.9412000000000003
2016-07-29,-0.5051
2016-08-01,-2.0305
2016-08-02,-2.5907
2016-08-03,4.7872
2016-08-04,-0.5076
2016-08-05,1.5306
2016-08-08,-2.0101
2016-08-09,-1.0256
2016-08-10,-1.5544
2016-08-11,1.0526
2016-08-12,-2.0833
2016-08-15,6.383
2016-08-16,-3.5
2016-08-17,-1.5544
2016-08-18,0.0
2016-08-19,-0.5263
2016-08-22,4.7619
2016-08-23,-1.0101
2016-08-24,-3.0612
2016-08-25,0.0
2016-08-26,-1.0526
2016-08-29,-2.1277
2016-08-30,1.087
2016-08-31,-1.6129
2016-09-01,-1.0929
2016-09-02,0.0
2016-09-06,2.7624
2016-09-07,1.6129
2016-09-08,0.5291
2016-09-09,-3.1579
2016-09-12,0.0
2016-09-13,-0.5435
2016-09-14,1.0929
2016-09-15,0.0
2016-09-16,0.0
2016-09-19,-3.2432
2016-09-20,2.7933
2016-09-21,2.1739
2016-09-22,0.0
2016-09-23,1.5957
2016-09-26,-2.0942
2016-09-27,1.0695000000000001
2016-09-28,0.5291
2016-09-29,-0.5263
2016-09-30,-3.7037
2016-10-03,-0.5495
2016-10-04,-0.5525
2016-10-05,3.3333
2016-10-06,-1.6129
2016-10-07,-1.6393
2016-10-10,3.3333
2016-10-11,-2.6882
2016-10-12,2.2099
2016-10-13,0.5405
2016-10-14,-3.2258
2016-10-17,-2.7778
2016-10-18,2.2857
2016-10-19,-1.6760000000000002
2016-10-20,0.5682
2016-10-21,-2.8249
2016-10-24,-4.0698
2016-10-25,-1.8182
2016-10-26,-1.8519
2016-10-27,0.0
2016-10-28,-3.7736
2016-10-31,-1.3072
2016-11-01,-0.6623
2016-11-02,-6.0
2016-11-03,-1.4184
2016-11-04,2.1583
2016-11-07,1.4085
2016-11-08,-1.0417
2016-11-09,3.1579
2016-11-10,2.0408
2016-11-11,0.0
2016-11-14,1.3333
2016-11-15,0.0
2016-11-16,1.3158
2016-11-17,-0.6494
2016-11-18,-2.6144
2016-11-21,0.0
2016-11-22,-3.3557
2016-11-23,-3.4722
2016-11-25,-0.7194
2016-11-28,0.0
2016-11-29,1.4493
2016-11-30,-5.0
2016-12-01,0.0
2016-12-02,3.0075
2016-12-05,8.0292
2016-12-06,3.3784
2016-12-07,-0.6536
2016-12-08,0.0
2016-12-09,5.9211
2016-12-12,-7.4534
2016-12-13,-2.6846
2016-12-14,-2.069
2016-12-15,2.8169
2016-12-16,0.0
2016-12-19,-0.6849
2016-12-20,0.6897
2016-12-21,0.6849
2016-12-22,2.7211
2016-12-23,1.6556
2016-12-27,3.5831
2016-12-28,-5.0314
2016-12-29,-0.6623
2016-12-30,-0.6667
2017-01-03,3.3557
2017-01-04,3.2468
2017-01-05,-2.5157
2017-01-06,5.1613
2017-01-09,-4.2945
2017-01-10,-5.7772
2017-01-11,-3.3931
2017-01-12,-2.8081
2017-01-13,5.7875
2017-01-17,-4.1096
2017-01-18,-2.1429
2017-01-19,0.0
2017-01-20,0.7299
2017-01-23,0.0
2017-01-24,3.6231999999999998
2017-01-25,0.3497
2017-01-26,-2.7875
2017-01-27,-1.0394
2017-01-30,-1.4849999999999999
2017-01-31,1.4706000000000001
2017-02-01,6.8841
2017-02-02,-1.0169
2017-02-03,1.3699
2017-02-06,-1.3514
2017-02-07,-1.3699
2017-02-08,-0.6944
2017-02-09,-5.5944
2017-02-10,0.7407
2017-02-13,2.2059
2017-02-14,0.7194
2017-02-15,1.4285999999999999
2017-02-16,-2.1127
2017-02-17,2.1583
2017-02-21,-0.7042
2017-02-22,4.2553
2017-02-23,-3.4013999999999998
2017-02-24,2.8169
2017-02-27,3.7671
2017-02-28,-0.33
2017-03-01,-2.649
2017-03-02,-0.6803
2017-03-03,2.0548
2017-03-06,-2.6846
2017-03-07,-2.7586
2017-03-08,0.7092
2017-03-09,0.7042
2017-03-10,4.1958
2017-03-13,1.3423
2017-03-14,-0.6623
2017-03-15,-0.6667
2017-03-16,-0.6711
2017-03-17,-0.6757
2017-03-20,0.6803
2017-03-21,-3.3784
2017-03-22,-0.6993
2017-03-23,2.8169
2017-03-24,-0.6849
2017-03-27,2.7586
2017-03-28,2.0134
2017-03-29,0.6497
2017-03-30,1.9691
2017-03-31,-1.9231
2017-04-03,0.6536
2017-04-04,-2.5974
2017-04-05,-2.0
2017-04-06,-2.7211
2017-04-07,0.0
2017-04-10,0.0
2017-04-11,-1.3986
2017-04-12,0.0
2017-04-13,0.0
2017-04-17,-1.4184
2017-04-18,-2.1583
2017-04-19,3.6765
2017-04-20,-3.5461
2017-04-21,-0.7353
2017-04-24,2.2222
2017-04-25,2.1739
2017-04-26,2.1277
2017-04-27,-2.0833
2017-04-28,-1.4184
2017-05-01,1.4388
2017-05-02,-3.5461
2017-05-03,0.7353
2017-05-04,-0.7299
2017-05-05,0.0
2017-05-08,-2.2059
2017-05-09,-6.015
2017-05-10,4.0
2017-05-11,-2.3077
2017-05-12,-1.5748
2017-05-15,-1.6
2017-05-16,-1.626
2017-05-17,-0.8264
2017-05-18,-1.6667
2017-05-19,1.6949
2017-05-22,0.8333
2017-05-23,2.4793
2017-05-24,-1.6129
2017-05-25,-1.6393
2017-05-26,1.6667
2017-05-30,-6.5574
2017-05-31,-0.8772
2017-06-01,-0.885
2017-06-02,9.8214
2017-06-05,1.626
2017-06-06,0.8
2017-06-07,-6.3492
2017-06-08,3.3898
2017-06-09,-3.2787
2017-06-12,-2.5423999999999998
2017-06-13,-1.7391
2017-06-14,3.5398
2017-06-15,-4.2735
2017-06-16,1.7856999999999998
2017-06-19,1.7544
2017-06-20,-2.5862
2017-06-21,4.4248
2017-06-22,-0.8475
2017-06-23,0.0
2017-06-26,-2.5641
2017-06-27,1.7544
2017-06-28,5.1724
2017-06-29,-4.0984
2017-06-30,0.0
2017-07-03,-0.4274
2017-07-05,1.2876
2017-07-06,-1.6949
2017-07-07,0.8621
2017-07-10,-1.7094
2017-07-11,0.8696
2017-07-12,0.0
2017-07-13,4.3103
2017-07-14,0.8264
2017-07-17,6.5574
2017-07-18,3.0769
2017-07-19,3.7313
2017-07-20,-2.8777
2017-07-21,1.4815
2017-07-24,0.0
2017-07-25,5.8394
2017-07-26,3.4483
2017-07-27,-3.3333
2017-07-28,2.069
2017-07-31,2.7027
2017-08-01,-3.6184
2017-08-02,-0.3413
2017-08-03,4.1096
2017-08-04,-1.3158
2017-08-07,1.3333
2017-08-08,-0.6579
2017-08-09,-2.649
2017-08-10,4.0816
2017-08-11,0.0
2017-08-14,3.268
2017-08-15,-1.2658
2017-08-16,-2.2436
2017-08-17,-1.6393
2017-08-18,1.3333
2017-08-21,0.0
2017-08-22,-1.3158
2017-08-23,0.0
2017-08-24,2.6667
2017-08-25,1.2987
2017-08-28,-0.641
2017-08-29,2.5806
2017-08-30,-0.6289
2017-08-31,0.0
2017-09-01,0.0
2017-09-05,-1.8987
2017-09-06,0.6452
2017-09-07,1.2821
2017-09-08,-3.1646
2017-09-11,1.3072
2017-09-12,0.0
2017-09-13,-1.9355
2017-09-14,1.3158
2017-09-15,1.2987
2017-09-18,0.2692
2017-09-19,1.0101
2017-09-20,-1.2658
2017-09-21,1.9231
2017-09-22,-0.9434
2017-09-25,-1.5873
2017-09-26,0.6452
2017-09-27,-0.641
2017-09-28,0.6452
2017-09-29,-0.641
2017-10-02,2.5806
2017-10-03,-0.6289
2017-10-04,14.557
2017-10-05,4.9724
2017-10-06,1.0526
2017-10-09,-3.125
2017-10-10,-2.6828
2017-10-11,-6.0825
2017-10-12,1.7647
2017-10-13,1.7341
2017-10-16,2.2727
2017-10-17,1.1111
2017-10-18,-3.8462
2017-10-19,-8.5714
2017-10-20,2.5
2017-10-23,6.7073
2017-10-24,8.5714
2017-10-25,12.6316
2017-10-26,-1.4019
2017-10-27,1.8957000000000002
2017-10-30,-3.7209
2017-10-31,-2.8986
2017-11-01,-0.995
2017-11-02,-4.0201
2017-11-03,4.1885
2017-11-06,0.0
2017-11-07,-2.5126
2017-11-08,-0.5155
2017-11-09,-2.5907
2017-11-10,2.1277
2017-11-13,0.5208
2017-11-14,0.5181
2017-11-15,1.0309
2017-11-16,10.2041
2017-11-17,8.3333
2017-11-20,7.6923
2017-11-21,-6.3492
2017-11-22,6.3559
2017-11-24,2.7888
2017-11-27,-0.7752
2017-11-28,8.9844
2017-11-29,1.0753
2017-11-30,7.8014
2017-12-01,4.2763
2017-12-04,-5.3628
2017-12-05,-1.0
2017-12-06,-3.7037
2017-12-07,-0.6993
2017-12-08,3.169
2017-12-11,-1.0239
2017-12-12,6.5517
2017-12-13,1.9417
2017-12-14,0.3175
2017-12-15,-0.6329
2017-12-18,-0.6369
2017-12-19,2.2436
2017-12-20,-1.5674000000000001
2017-12-21,-0.9554
2017-12-22,3.8585000000000003
2017-12-26,10.526299999999999
2017-12-27,7.8431
2017-12-28,-2.0779
2017-12-29,-1.061
2018-01-02,0.5362
2018-01-03,-2.4
2018-01-04,0.2732
2018-01-05,-1.9074
2018-01-08,-9.4444
2018-01-09,-0.6135
2018-01-10,4.321
2018-01-11,-0.8876
2018-01-12,-2.9851
2018-01-16,-6.1538
2018-01-17,3.6066000000000003
2018-01-18,0.9494
2018-01-19,0.0
2018-01-22,0.9404
2018-01-23,0.9317
2018-01-24,-1.5385
2018-01-25,1.5625
2018-01-26,5.8462
2018-01-29,2.907
2018-01-30,-7.9096
2018-01-31,-6.4417
2018-02-01,-3.2787
2018-02-02,-6.7797
2018-02-05,3.6364
2018-02-06,1.7544
2018-02-07,1.7241
2018-02-08,-3.0508
2018-02-09,-4.1958
2018-02-12,8.0292
2018-02-13,-3.3784
2018-02-14,3.1469
2018-02-15,0.339
2018-02-16,-2.027
2018-02-20,1.7241
2018-02-21,2.3729
2018-02-22,-1.3245
2018-02-23,0.0
2018-02-26,-1.6779
2018-02-27,-6.4846
2018-02-28,-5.8394
2018-03-01,-4.6512
2018-03-02,-6.9106
2018-03-05,3.9301
2018-03-06,-0.8403
2018-03-07,1.6949
2018-03-08,2.9167
2018-03-09,0.0
2018-03-12,-1.2146
2018-03-13,-2.459
2018-03-14,-0.4202
2018-03-15,-2.1097
2018-03-16,0.0
2018-03-19,-2.5862
2018-03-20,0.0
2018-03-21,-2.2124
2018-03-22,0.905
2018-03-23,-1.3453
2018-03-26,-2.2727
2018-03-27,-3.7209
2018-03-28,-1.9324
2018-03-29,1.9704000000000002
2018-04-02,-4.3478
2018-04-03,7.5758
2018-04-04,0.939
2018-04-05,-6.0465
2018-04-06,-0.9901
2018-04-09,3.5
2018-04-10,-1.9324
2018-04-11,-0.9852
2018-04-12,-0.995
2018-04-13,0.0
2018-04-16,-8.0402
2018-04-17,8.7432
2018-04-18,0.5025
2018-04-19,-6.0
2018-04-20,0.5319
2018-04-23,-2.1164
2018-04-24,-1.6216
2018-04-25,0.5495
2018-04-26,6.5574
2018-04-27,3.5897
2018-04-30,1.9802
2018-05-01,3.3981
2018-05-02,-3.2864
2018-05-03,-3.3981
2018-05-04,-0.5025
2018-05-07,0.5051
2018-05-08,-2.5126
2018-05-09,1.5464
2018-05-10,17.5127
2018-05-11,-4.7516
2018-05-14,7.483
2018-05-15,2.1097
2018-05-16,2.4793
2018-05-17,12.5
2018-05-18,-6.0932
2018-05-21,-1.9083999999999999
2018-05-22,-7.7821
2018-05-23,-0.4219
2018-05-24,-1.6949
2018-05-25,3.4483
2018-05-29,17.0833
2018-05-30,-3.2028
2018-05-31,3.3088
2018-06-01,0.3559
2018-06-04,2.8369
2018-06-05,0.0
2018-06-06,-0.6897
2018-06-07,6.25
2018-06-08,3.268
2018-06-11,0.9494
2018-06-12,2.5078
2018-06-13,7.9511
2018-06-14,0.5666
2018-06-15,2.2535
2018-06-18,-1.3774
2018-06-19,-2.5140000000000002
2018-06-20,-3.4384
2018-06-21,2.0772
2018-06-22,-4.0698
2018-06-25,-1.5152
2018-06-26,-2.7692
2018-06-27,-4.1139
2018-06-28,-2.6403
2018-06-29,0.339
2018-07-02,4.0541
2018-07-03,-1.9481000000000002
2018-07-05,0.9934
2018-07-06,-1.9672
2018-07-09,1.6722000000000001
2018-07-10,-2.3026
2018-07-11,1.3468
2018-07-12,-4.3189
2018-07-13,-1.3889
2018-07-16,-2.8169
2018-07-17,6.5217
2018-07-18,2.3810000000000002
2018-07-19,0.3322
2018-07-20,-0.6623
2018-07-23,-1.6667
2018-07-24,-5.7627
2018-07-25,1.7986
2018-07-26,-2.8269
2018-07-27,-1.8182
2018-07-30,0.3704
2018-07-31,4.797
2018-08-01,0.3521
2018-08-02,-5.2632
2018-08-03,-5.5556
2018-08-06,0.3922
2018-08-07,-1.9531
2018-08-08,-6.3745
2018-08-09,-10.6383
2018-08-10,-2.3810000000000002
2018-08-13,0.0
2018-08-14,-4.878
2018-08-15,1.5385
2018-08-16,-0.5051
2018-08-17,-8.6294
2018-08-20,3.8889
2018-08-21,-2.1390000000000002
2018-08-22,-4.3716
2018-08-23,0.0
2018-08-24,1.7143000000000002
2018-08-27,-3.9326
2018-08-28,1.7544
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,1.1494
2018-09-04,-1.7045
2018-09-05,14.4509
2018-09-06,-3.5354
2018-09-07,-3.6649000000000003
2018-09-10,1.087
2018-09-11,-4.3011
2018-09-12,-1.1236
2018-09-13,3.4091
2018-09-14,-1.6484
2018-09-17,2.2346
2018-09-18,0.0
2018-09-19,2.1858
2018-09-20,3.7433
2018-09-21,-4.1237
2018-09-24,-0.5376
2018-09-25,-4.3243
2018-09-26,-1.1299
2018-09-27,-2.2857
2018-09-28,-0.5848
2018-10-01,-2.9412000000000003
2018-10-02,1.8182
2018-10-03,4.1667
2018-10-04,-3.4286
2018-10-05,-0.5917
2018-10-08,-2.3810000000000002
2018-10-09,-0.6098
2018-10-10,-3.0675
2018-10-11,-4.4304
2018-10-12,13.245
2018-10-15,0.5848
2018-10-16,8.7209
2018-10-17,3.7433
2018-10-18,-0.5155
2018-10-19,-8.2902
2018-10-22,-0.1469
2018-10-23,-0.4187
2018-10-24,-7.3864
2018-10-25,4.908
2018-10-26,4.0936
2018-10-29,-1.6854
2018-10-30,-1.1429
2018-10-31,-1.1561
2018-11-01,5.2632
2018-11-02,1.6667
2018-11-05,-5.4645
2018-11-06,-1.7341
2018-11-07,-1.7647
2018-11-08,0.0
2018-11-09,-0.5988
2018-11-12,-1.8072
2018-11-13,1.227
2018-11-14,-3.0303
2018-11-15,3.75
2018-11-16,3.012
2018-11-19,-3.5088
2018-11-20,-3.0303
2018-11-21,3.125
2018-11-23,0.6061
2018-11-26,-0.6024
2018-11-27,-1.5152
2018-11-28,4.0
2018-11-29,1.1834
2018-11-30,-4.6784
2018-12-03,-3.0675
2018-12-04,-3.7975
2018-12-06,1.3158
2018-12-07,-1.2987
2018-12-10,0.0
2018-12-11,-4.6053
2018-12-12,8.2759
2018-12-13,-7.0064
2018-12-14,-4.1096
2018-12-17,-9.2857
2018-12-18,2.3622
2018-12-19,0.7692
2018-12-20,-16.0305
2018-12-21,1.8182
2018-12-24,1.7856999999999998
2018-12-26,7.8947
2018-12-27,-4.065
2018-12-28,9.322
2018-12-31,2.3256
2019-01-02,-2.2727
2019-01-03,3.1008
2019-01-04,0.7519
2019-01-07,9.7015
2019-01-08,-4.0816
2019-01-09,0.7092
2019-01-10,-2.8169
2019-01-11,5.0725
2019-01-14,-5.5172
2019-01-15,-0.7299
2019-01-16,-0.7353
2019-01-17,-1.4815
2019-01-18,9.0226
2019-01-22,-2.7586
2019-01-23,-4.2553
2019-01-24,-1.4815
2019-01-25,1.5038
2019-01-28,-0.7407
2019-01-29,0.7463
2019-01-30,0.0
2019-01-31,0.7407
2019-02-01,-0.7353
2019-02-04,2.2222
2019-02-05,1.1304
2019-02-06,1.0318
2019-02-07,9.2128
2019-02-08,-1.2923
2019-02-11,-3.2895
2019-02-12,2.0408
2019-02-13,2.6667
2019-02-14,0.6494
2019-02-15,1.9355
2019-02-19,7.5949
2019-02-20,-4.7059
2019-02-21,4.321
2019-02-22,2.3669000000000002
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,5.2023
2019-02-28,6.5934
2019-03-01,-2.5773
2019-03-04,3.7037
2019-03-05,0.5102
2019-03-06,-7.1066
2019-03-07,0.5464
2019-03-08,-1.6303999999999998
2019-03-11,1.6575
2019-03-12,0.0
2019-03-13,-0.5435
2019-03-14,3.8251
2019-03-15,-2.1053
2019-03-18,-0.5376
2019-03-19,3.7838000000000003
2019-03-20,-1.5625
2019-03-21,1.0582
2019-03-22,-2.0942
2019-03-25,-2.1390000000000002
2019-03-26,-0.2732
2019-03-27,-3.0137
2019-03-28,-1.6949
2019-03-29,-1.7241
2019-04-01,-0.5848
2019-04-02,-4.1176
2019-04-03,1.8405
2019-04-04,-5.4217
2019-04-05,-1.9108
2019-04-08,1.2987
2019-04-09,-2.5641
2019-04-10,2.6316
2019-04-11,-3.8462
2019-04-12,-3.3333
2019-04-15,-3.4483
2019-04-16,-1.4285999999999999
2019-04-17,4.3478
2019-04-18,1.3889
2019-04-22,-0.6849
2019-04-23,8.9655
2019-04-24,0.0
2019-04-25,0.6329
2019-04-26,2.5157
2019-04-29,-4.908
2019-04-30,-3.2258
2019-05-01,-8.6667
2019-05-02,2.9196999999999997
2019-05-03,2.1277
2019-05-06,2.0833
2019-05-07,1.3605
2019-05-08,-3.3557
2019-05-09,-2.7778
2019-05-10,3.5714
2019-05-13,-3.4483
2019-05-14,2.1429
2019-05-15,6.993
2019-05-16,-3.268
2019-05-17,-1.3514
2019-05-20,-3.4247
2019-05-21,2.8369
2019-05-22,-2.7586
2019-05-23,-2.8369
2019-05-24,0.7299
2019-05-28,-7.971
2019-05-29,-1.5748
2019-05-30,-5.6
2019-05-31,-4.2373
2019-06-03,-23.8938
2019-06-04,-1.5697999999999999
2019-06-05,-7.8441
2019-06-06,-7.9862
2019-06-07,-4.4163
2019-06-10,3.4835
2019-06-11,-6.9859
2019-06-12,-6.2689
2019-06-13,6.6236
2019-06-14,0.0
2019-06-17,3.0303
2019-06-18,-4.6471
2019-06-19,0.7094
2019-06-20,-0.7657
2019-06-21,-0.463
2019-06-24,-3.8914999999999997
2019-06-25,-6.4204
2019-06-26,1.7066
2019-06-27,-1.5424
2019-06-28,-3.5979
2019-07-01,-1.7679
2019-07-02,-1.9996
2019-07-03,0.204
2019-07-05,4.6464
2019-07-08,-0.8845
2019-07-09,0.7674
2019-07-10,0.9564
2019-07-11,-0.5263
2019-07-12,14.6384
2019-07-15,-8.1385
2019-07-16,-3.9859
2019-07-17,-3.192
2019-07-18,0.8108
2019-07-19,-1.6979
2019-07-22,-2.7818
2019-07-23,-0.879
2019-07-24,1.8868
2019-07-25,-6.8519
2019-07-26,-2.0477
2019-07-29,-1.8876
2019-07-30,5.4613
2019-07-31,2.2558
2019-08-01,-2.5513
2019-08-02,-1.437
2019-08-05,-2.856
2019-08-06,3.9268
2019-08-07,-3.3828
2019-08-08,-0.6143
2019-08-09,-0.9065
2019-08-12,-1.9335
2019-08-13,-0.1696
2019-08-14,-6.5831
2019-08-15,-2.2505
2019-08-16,-1.0465
2019-08-19,2.7967
2019-08-20,0.5944
2019-08-21,1.0682
2019-08-22,-1.6191
2019-08-23,-5.1429
2019-08-26,3.6145
2019-08-27,0.9767
2019-08-28,6.0801
2019-08-29,-6.7738
2019-08-30,-1.374
2019-09-03,-0.2597
2019-09-04,-0.6155
2019-09-05,-2.1677
2019-09-06,-1.8748
2019-09-09,2.2829
2019-09-10,-0.5095
2019-09-11,5.9254
2019-09-12,6.6989
2019-09-13,-1.2548
2019-09-16,-0.6192
2019-09-17,-0.033
2019-09-18,-0.2639
2019-09-19,2.5358
2019-09-20,-9.6774
2019-09-23,0.4762
2019-09-24,-3.9336
2019-09-25,1.1347
2019-09-26,-0.8415
2019-09-27,-1.5865
2019-09-30,-2.3994
2019-10-01,-0.8707
2019-10-02,-1.6792
2019-10-03,-8.0399
2019-10-04,-2.8571
2019-10-07,-0.1715
2019-10-08,-6.0448
2019-10-09,-3.6375
2019-10-10,5.467
2019-10-11,-4.042
2019-10-14,4.1801
2019-10-15,-7.4074
2019-10-16,0.0
2019-10-17,9.621
2019-10-18,2.3527
2019-10-21,1.0101
2019-10-22,-9.3235
2019-10-23,-2.9516999999999998
2019-10-24,-1.738
2019-10-25,2.0068
2019-10-28,0.0333
2019-10-29,0.0
2019-10-30,-1.6667
2019-10-31,5.0847
2019-11-01,5.6597
2019-11-04,3.8025
2019-11-05,-4.4118
2019-11-06,6.9231
2019-11-07,-27.9424
2019-11-08,3.6741
2019-11-11,0.0612
2019-11-12,-2.2171
2019-11-13,-1.6141999999999999
2019-11-14,0.04
2019-11-15,-4.08
2019-11-18,4.1284
2019-11-19,-1.8822999999999999
2019-11-20,-4.898
2019-11-21,0.5579
2019-11-22,4.5668
2019-11-25,2.4898
2019-11-26,10.2748
2019-11-27,19.1405
2019-11-29,5.0925
2019-12-02,44.2169
2019-12-03,-4.62
2019-12-04,-11.1344
2019-12-05,-9.6036
2019-12-06,26.5988
2019-12-09,-9.7938
2019-12-10,-12.0457
