ticker,AJOY US Equity
2012-04-19,0.0
2012-04-20,-2.4138
2012-04-25,-8.1272
2012-04-26,0.0
2012-04-30,3.8462
2012-05-01,-5.5556
2012-05-03,-9.8039
2012-05-04,8.6957
2012-05-07,-8.0
2012-05-08,0.0
2012-05-10,-8.6957
2012-05-11,-4.7619
2012-05-14,-8.5938
2012-05-17,-7.0085
2012-05-25,5.8824
2012-05-30,-27.7778
2012-05-31,-15.3846
2012-06-07,27.2727
2012-06-11,0.0
2012-06-14,-17.8571
2012-06-19,4.3478
2012-07-19,-8.3333
2012-07-31,-9.0909
2012-08-10,38.0
2012-08-13,0.0
2012-08-14,0.0
2012-08-20,1.4493
2012-08-22,42.8571
2012-08-27,20.0
2012-08-28,-25.0
2012-08-29,0.0
2012-09-04,0.0
2012-09-05,-16.6667
2012-09-06,-6.6667
2012-09-11,0.0
2012-09-20,1.4285999999999999
2012-09-24,-2.8169
2012-10-18,-5.7971
2012-10-22,38.4615
2012-10-23,27.7778
2012-10-24,-13.0435
2012-10-26,30.0
2012-11-02,3.8462
2012-11-05,3.7037
2012-11-06,7.1429
2012-11-07,-3.3333
2012-11-08,3.4483
2012-11-09,0.0
2012-11-12,6.6667
2012-11-13,0.0
2012-11-14,12.5
2012-11-15,-30.5556
2012-11-16,0.0
2012-11-19,-4.0
2012-11-20,25.0
2012-11-21,0.0
2012-11-26,0.0
2012-11-27,3.3333
2012-11-29,-19.3548
2012-11-30,0.0
2012-12-04,4.0
2012-12-05,0.0
2012-12-06,-3.8462
2012-12-07,0.0
2012-12-10,4.0
2012-12-11,0.0
2012-12-12,0.0
2012-12-14,7.6923
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2013-01-04,7.1429
2013-01-07,-6.6667
2013-01-09,-3.5714
2013-01-10,-3.7037
2013-01-23,19.2308
2013-01-25,-9.6774
2013-01-28,-24.4643
2013-02-01,37.1158
2013-02-04,0.0
2013-02-08,0.0
2013-02-11,3.4483
2013-02-12,3.3333
2013-02-13,-16.129
2013-02-14,0.0
2013-02-15,0.0
2013-02-21,0.0
2013-02-25,26.9231
2013-02-26,-21.2121
2013-02-28,25.0
2013-03-01,1.5385
2013-03-04,-12.1212
2013-03-05,-1.7241
2013-03-06,0.0
2013-03-08,-1.7544
2013-03-11,-1.7856999999999998
2013-03-13,1.8182
2013-03-21,-3.5714
2013-03-22,1.8519
2013-03-26,0.0
2013-03-28,-1.8182
2013-04-01,5.5556
2013-04-03,-1.7544
2013-04-09,-7.1429
2013-04-10,11.538499999999999
2013-04-11,0.0
2013-04-12,-3.4483
2013-04-16,0.0
2013-04-18,0.0
2013-04-19,0.0
2013-04-22,1.7856999999999998
2013-04-23,-1.7544
2013-04-24,0.0
2013-04-26,0.0
2013-04-29,0.0
2013-04-30,0.0
2013-05-03,0.0
2013-05-06,0.0
2013-05-09,0.0
2013-05-13,0.0
2013-05-15,0.0
2013-05-16,0.0
2013-05-20,0.0
2013-05-21,0.0
2013-05-24,0.0
2013-05-28,3.5714
2013-05-31,-3.4483
2013-06-07,-0.0446
2013-06-12,-0.8486
2013-06-17,0.0
2013-06-18,0.8559
2013-06-20,-0.8486
2013-06-21,0.8333
2013-06-25,0.0
2013-06-28,0.0223
2013-07-01,0.0
2013-07-02,0.0
2013-07-08,0.0
2013-07-09,0.9379
2013-07-11,0.0
2013-07-12,0.0
2013-07-16,0.0
2013-07-22,0.0
2013-07-23,0.0
2013-07-24,0.0
2013-07-25,0.0
2013-07-26,0.0
2013-07-29,0.0
2013-07-31,13.2743
2013-08-01,-3.125
2013-08-02,-6.4516
2013-08-06,1.7241
2013-08-09,-1.7372999999999998
2013-08-12,-2.5442
2013-08-13,0.0
2013-08-14,-0.9292
2013-08-15,-0.8486
2013-08-16,-0.9009
2013-08-19,3.6364
2013-08-21,-1.7544
2013-08-23,-0.8929
2013-08-26,-9.9099
2013-08-27,2.0
2013-08-29,5.8824
2013-08-30,-5.5556
2013-09-03,5.8824
2013-09-05,0.0
2013-09-10,2.7778
2013-09-11,0.9009
2013-09-12,0.0
2013-09-13,-0.8929
2013-09-16,-13.4685
2013-09-17,11.9469
2013-09-19,-0.0465
2013-09-20,-21.8423
2013-09-23,25.7143
2013-09-24,-0.5682
2013-09-25,0.0
2013-09-26,-8.2619
2013-09-27,8.9541
2013-09-30,0.0
2013-10-02,-18.0562
2013-10-03,6.9186
2013-10-14,2.1751
2013-10-21,4.3108
2013-10-24,-4.0816
2013-10-25,6.383
2013-10-28,-6.875
2013-10-30,-1.2081
2013-11-01,0.0
2013-11-05,0.0
2013-11-08,-4.3478
2013-11-11,-4.5455
2013-11-12,0.0
2013-11-13,4.7024
2013-11-21,-6.8221
2013-11-22,-12.1415
2013-11-26,-2.2222
2013-11-27,12.9616
2013-12-04,15.0267
2013-12-05,-3.8808
2013-12-10,-9.0134
2013-12-24,-10.0
2014-01-13,11.1111
2014-01-17,0.0
2014-01-21,-1.5
2014-01-22,-3.5533
2014-01-23,-5.2632
2014-01-24,27.1181
2014-01-27,9.2598
2014-01-30,-16.0
2014-02-11,-5.2381
2014-02-13,-0.0942
2014-02-19,-0.0629
2014-02-21,-0.755
2014-02-24,0.0951
2014-02-25,0.7283
2014-03-04,0.0
2014-03-10,-0.6602
2014-03-11,-13.5127
2014-03-12,17.0874
2014-03-14,-5.0
2014-03-19,0.0
2014-03-20,0.0
2014-03-21,5.2632
2014-03-25,0.0
2014-03-27,20.0
2014-03-31,3.6719
2014-04-03,0.0
2014-04-07,-18.8144
2014-04-08,3.9604
2014-04-09,0.0
2014-04-10,-2.3810000000000002
2014-04-14,-1.0671
2014-04-22,15.8706
2014-04-23,-5.1862
2014-04-24,0.9818
2014-04-25,0.0
2014-04-28,1.1111
2014-04-29,0.0
2014-05-07,-6.0165
2014-05-19,10.8448
2014-05-23,0.0
2014-05-27,-5.5643
2014-05-29,-6.1715
2014-05-30,4.1964
2014-06-02,0.5427
2014-06-03,11.733
2014-06-04,9.8398
2014-06-05,11.1111
2014-06-06,-3.7292
2014-06-09,3.8736
2014-06-10,0.0
2014-06-16,0.0
2014-06-17,-0.0417
2014-06-19,0.0417
2014-06-23,-19.0625
2014-06-24,23.5521
2014-06-25,-6.6667
2014-06-27,6.7187
2014-07-10,-12.9889
2014-07-14,0.0
2014-07-24,7.6923
2014-07-28,10.7143
2014-07-29,-6.4516
2014-07-30,-8.5776
2014-07-31,-0.0471
2014-08-01,3.7736
2014-08-04,-16.0455
2014-08-05,14.7807
2014-08-06,0.0
2014-08-07,-12.8774
2014-08-11,14.7807
2014-08-12,0.0
2014-08-13,0.0
2014-08-14,-9.316
2014-08-19,6.1118
2014-08-22,0.1225
2014-08-25,-2.0808
2014-08-26,10.0
2014-08-27,-3.6364
2014-08-29,0.0
2014-09-02,3.7736
2014-09-03,-7.3182
2014-09-04,-0.9318
2014-09-05,0.9901
2014-09-09,-12.598
2014-09-10,4.3186
2014-09-11,0.0
2014-09-12,-3.2258
2014-09-15,-8.6111
2014-09-16,2.1277
2014-09-17,4.7619
2014-09-29,0.0
2014-10-01,4.6023
2014-10-03,2.7159
2014-10-06,18.3236
2014-10-07,-13.9665
2014-10-08,20.1039
2014-10-09,0.346
2014-10-10,0.0
2014-10-13,-16.8534
2014-10-14,20.2696
2014-10-15,-6.8966
2014-10-16,7.4074
2014-10-17,-3.4483
2014-10-20,-0.0446
2014-10-23,-0.067
2014-10-28,-14.1899
2014-10-30,8.2813
2014-11-03,-7.6479
2014-11-04,12.4219
2014-11-05,-11.0493
2014-11-06,-8.3333
2014-11-07,0.0
2014-11-10,2.3295
2014-11-11,-0.0555
2014-11-12,-6.6667
2014-11-13,9.5238
2014-11-17,-21.7391
2014-11-18,-11.0417
2014-11-19,3.1226
2014-11-25,2.9523
2014-12-05,17.647100000000002
2014-12-09,-17.5
2014-12-16,9.0909
2015-01-06,0.0
2015-01-09,-11.1111
2015-01-12,0.0
2015-01-20,12.5
2015-01-21,0.0
2015-01-22,0.0
2015-01-23,-9.5486
2015-01-27,-1.7274
2015-01-28,-6.25
2015-01-30,-6.6667
2015-02-05,0.0
2015-02-11,20.4911
2015-02-12,-0.5928
2015-02-17,-4.5844000000000005
2015-02-18,-6.25
2015-02-19,0.0
2015-02-20,0.0
2015-02-23,-6.6667
2015-02-24,1.0714
2015-02-26,-3.8869
2015-03-02,2.8493
2015-03-05,-2.0554
2015-03-06,0.0
2015-03-09,9.4891
2015-03-10,-8.6667
2015-03-11,0.0
2015-03-12,0.0
2015-03-16,0.0
2015-03-18,0.0
2015-03-24,0.0
2015-03-25,0.0
2015-03-30,-5.1095
2015-03-31,5.3846
2015-04-01,0.0
2015-04-06,0.0
2015-04-07,0.0
2015-04-10,0.0
2015-04-13,9.3978
2015-04-14,-8.5905
2015-05-04,0.0
2015-05-07,8.0292
2015-05-08,35.0507
2015-05-15,-1.1882
2015-05-26,-0.0633
2015-05-29,0.0633
2015-06-05,0.0
2015-06-08,0.0
2015-06-09,-13.9873
2015-06-10,-17.5865
2015-06-11,0.0
2015-06-12,10.7143
2015-06-15,0.0
2015-06-16,-1.6129
2015-06-17,-1.6393
2015-07-07,13.3333
2015-07-10,16.1029
2015-07-20,-8.803
2015-07-21,-2.7778
2015-07-22,-8.5714
2015-07-23,3.125
2015-07-27,9.0909
2015-09-25,-5.5556
2015-09-28,0.0
2015-10-20,0.0
2015-11-06,-11.7647
2015-11-09,-6.6667
2015-11-10,3.5714
2015-11-11,0.0
2015-11-13,-3.4483
2015-11-16,0.0
2015-11-17,-3.5714
2015-11-18,-25.463
2015-11-19,29.1925
2015-11-23,0.0
2015-11-30,0.0
2015-12-08,-7.7885
2015-12-09,-4.0667
2015-12-10,0.0
2015-12-11,0.0
2015-12-23,-54.3478
2015-12-31,252.381
2016-02-16,-24.3243
2016-02-26,7.1429
2016-03-28,0.0
2016-03-29,-20.0
2016-04-04,8.3333
2016-04-08,15.3846
2016-04-11,-13.3333
2016-04-12,15.3846
2016-04-13,-6.75
2016-04-14,-28.5076
2016-04-15,0.0
2016-04-19,20.0
2016-04-25,-16.6667
2016-05-04,0.0
2016-05-06,0.0
2016-05-24,15.0
2016-05-25,-26.087
2016-05-26,0.0
2016-05-27,-5.8824
2016-06-01,6.25
2016-06-03,0.0
2016-06-06,0.0
2016-06-07,0.0
2016-06-13,0.0
2016-06-23,0.0
2016-07-11,16.4706
2016-07-13,51.3889
2016-07-19,0.0834
2016-08-01,-26.6667
2016-08-03,9.0909
2016-08-16,-16.5625
2016-09-01,19.8502
2016-09-02,0.1042
2016-09-06,-70.8637
2016-09-07,222.6786
2016-09-16,5.0913
2016-09-20,-24.1706
2016-09-21,0.0
2016-09-28,10.0
2016-09-29,1.0101
2016-10-05,30.0
2017-01-13,-19.2308
2017-01-23,0.0
2017-02-14,0.0
2017-02-16,-9.5238
2017-02-27,15.7895
2017-03-03,-18.1818
2017-03-06,0.0
2017-03-07,-11.1111
2017-03-13,0.0
2017-03-14,12.5
2017-03-15,-11.1111
2017-03-17,12.5
2017-03-20,0.0
2017-03-21,-22.2222
2017-03-29,-14.2857
2017-04-11,50.0
2017-04-12,-27.7778
2017-04-13,38.4615
2017-04-19,-25.0
2017-04-28,-3.7037
2017-05-16,7.6923
2017-05-18,14.2857
2017-06-01,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-07-03,-0.375
2017-07-05,-37.2647
2017-07-06,0.0
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,20.0
2017-07-13,33.0
2017-07-14,0.2506
2017-07-17,-25.0
2017-07-18,33.3333
2017-07-27,-3.75
2017-07-31,3.8961
2017-08-08,-12.5
2017-08-14,-0.1429
2017-08-15,0.1431
2017-08-16,0.0
2017-08-17,-1.4285999999999999
2017-08-18,1.4493
2017-08-21,0.0
2017-08-23,14.2857
2017-08-24,50.0
2017-08-31,0.0
2017-09-07,0.0
2017-09-12,0.0
2017-09-15,0.0
2017-09-29,0.0
2017-10-10,0.0
2017-10-23,8.3333
2017-10-24,10.7692
2017-10-27,4.1667
2017-11-07,-26.6667
2017-11-08,-0.0909
2017-11-09,-22.657
2017-11-10,0.0
2017-11-15,-11.7647
2017-11-16,0.0
2017-11-20,-13.4667
2017-11-21,-7.5501000000000005
2017-11-28,0.0
2017-12-04,-13.3333
2017-12-05,3.1077
2017-12-06,-6.7443
2017-12-08,0.0
2017-12-11,10.0
2017-12-12,-26.3636
2017-12-15,-1.2346
2017-12-19,97.25
2017-12-20,14.0684
2017-12-29,-48.7778
2018-01-18,30.1518
2018-01-19,3.3333
2018-01-22,45.0
2018-01-24,-13.5706
2018-01-25,0.0
2018-01-29,9.6911
2018-01-31,-0.8565
2018-02-05,0.0
2018-02-06,-32.5444
2018-02-07,9.6491
2018-02-12,28.0
2018-03-01,0.0
2018-03-14,-37.25
2018-03-26,0.0
2018-03-29,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-05-01,139.0438
2018-05-08,-16.6667
2018-05-11,20.0
2018-05-14,-58.3333
2018-05-31,77.2
2018-06-26,-26.6366
2018-07-17,15.3846
2018-07-18,-6.6667
2018-07-19,24.2857
2018-07-20,-32.7586
2018-07-23,19.6581
2018-07-24,7.1429
2018-07-25,13.3333
2018-07-26,-3.8235
2018-07-27,-2.1407
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,25.0
2018-08-06,2.45
2018-08-07,-21.9131
2018-08-10,-25.0
2018-08-13,8.5
2018-08-14,7.5269
2018-08-24,-7.0
2018-08-27,0.0
2018-08-29,30.5684
2018-09-04,2.3529
2018-09-10,-30.6897
2018-09-11,0.0
2018-09-13,0.0
2018-09-27,0.0
2018-10-01,-8.7894
2018-10-02,9.0909
2018-10-03,-8.3333
2018-10-08,50.0
2018-10-09,-27.2727
2018-10-15,-14.1667
2018-10-16,2.9126
2018-10-23,-13.7736
2018-10-26,5.4705
2018-10-30,0.4149
2018-10-31,0.2066
2018-11-02,3.5052
2018-11-14,1.5936
2018-11-16,0.1961
2018-11-20,0.0
2018-11-27,33.0724
2018-11-28,-24.852899999999998
2018-12-03,0.0
2018-12-04,-2.1526
2018-12-11,-6.0
2018-12-14,59.5745
2018-12-20,-50.5333
2018-12-26,0.2695
2018-12-31,18.2796
2019-01-03,-31.1364
2019-01-25,-17.1617
2019-02-13,3.9840999999999998
2019-02-15,-0.3831
2019-02-28,34.6154
2019-03-05,-28.2857
2019-03-08,19.5219
2019-03-19,-23.3333
2019-03-20,6.5217
2019-03-21,-2.0408
2019-03-26,-24.5833
2019-03-27,20.442
2019-03-28,10.0917
2019-04-04,-18.75
2019-04-15,0.0
2019-04-17,17.9487
2019-04-22,17.3913
2019-04-23,-14.8148
2019-05-07,0.0
2019-05-08,0.0
2019-05-14,-13.0435
2019-05-16,-19.0
2019-06-11,-25.3086
2019-06-18,-9.0909
2019-06-25,6.3636
2019-06-26,36.9658
2019-07-05,23.5569
2019-07-12,-46.9697
2019-07-24,36.7619
2019-09-17,-26.8802
2019-09-24,-4.7619
2019-10-01,260.0
2019-10-02,-8.3333
2019-10-03,-9.0909
2019-10-04,0.0
2019-10-07,41.3333
2019-10-08,32.0755
2019-10-09,-19.8036
2019-10-10,-0.0223
2019-10-11,-20.7127
2019-10-14,-28.9326
2019-10-15,16.996
2019-10-16,17.9054
2019-10-17,-17.765
2019-10-18,-12.892
2019-10-21,72.0
2019-10-22,-4.6512
2019-10-23,29.2683
2019-10-24,-0.9434
2019-10-25,-4.7619
2019-10-28,38.0
2019-10-29,-13.7681
2019-10-30,-27.8992
2019-10-31,-11.4219
2019-11-01,21.0526
2019-11-04,-4.3478
2019-11-05,25.0
2019-11-06,-5.4545
2019-11-07,17.3077
2019-11-08,6.5574
2019-11-11,-9.2308
2019-11-12,-6.9492
2019-11-13,-14.5719
2019-11-14,-15.7783
2019-11-15,0.7595
2019-11-18,-36.9347
2019-11-19,7.5697
2019-11-20,-7.7778
2019-11-21,-5.7028
2019-11-22,27.7683
2019-11-25,-9.3333
2019-11-26,8.0882
2019-11-27,2.0408
2019-12-02,-16.6667
2019-12-03,8.0
2019-12-04,22.2222
2019-12-05,-10.0
2019-12-09,-29.2929
2019-12-10,-19.0476
2019-12-11,61.1765
2019-12-12,-48.1752
2019-12-13,37.3239
2019-12-16,-5.1282
2019-12-17,8.1081
2019-12-18,-5.0
2019-12-19,5.2632
2019-12-23,0.0
2019-12-26,-24.0
2019-12-27,29.6053
2019-12-30,16.7513
2020-01-02,4.3478
2020-01-03,-35.2708
2020-01-06,1.7058
2020-01-07,-20.8861
2020-01-08,60.0
2020-01-10,-10.0
2020-01-13,-21.0
2020-01-14,0.0
2020-01-15,26.5823
2020-01-21,-5.5556
2020-01-22,-1.7647
2020-01-23,1.7964
2020-01-24,-18.2353
2020-01-28,-2.8777
2020-01-29,28.1481
2020-01-30,-1.7341
2020-01-31,-0.5882
2020-02-04,0.5917
2020-02-05,0.0
2020-02-07,5.8824
2020-02-11,-35.5556
2020-02-12,14.2241
2020-02-13,26.7925
2020-02-14,13.0952
2020-02-18,-21.0526
2020-02-19,2.6667
2020-02-20,9.7403
2020-02-21,6.5089
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,-0.5556
2020-03-02,-13.6872
2020-03-03,6.7961
2020-03-09,-39.3939
2020-03-10,-13.0
2020-03-11,55.1724
2020-03-13,0.0
2020-03-16,-11.1111
2020-03-17,-0.8333
2020-03-19,0.0
2020-03-20,-1.6806999999999999
2020-03-24,-1.7094
2020-03-25,0.0
2020-03-27,-0.8696
2020-03-30,-1.7544
2020-03-31,0.0
2020-04-01,0.0
2020-04-03,-37.5
2020-04-06,0.0
2020-04-07,14.2857
2020-04-08,-6.25
2020-04-09,0.0
2020-04-14,-9.0667
2020-04-20,-7.6246
2020-04-21,11.1111
2020-04-23,37.1429
2020-04-24,-4.6875
2020-04-27,-3.8251
2020-04-29,7.9545
2020-05-07,0.0
2020-05-08,1.0526
2020-05-11,2.0833
2020-05-12,-7.1429
2020-05-14,-1.0989
2020-05-15,0.0
2020-05-19,-30.0
2020-05-20,19.0476
2020-05-21,26.6667
2020-05-27,-21.0526
2020-05-28,-10.6667
2020-05-29,41.791
2020-06-01,45.1579
2020-06-02,8.7745
2020-06-03,6.6667
2020-06-04,15.625
2020-06-05,7.2973
2020-06-08,0.7557
2020-06-09,-11.0
2020-06-10,-10.1124
2020-06-11,-12.5
2020-06-12,12.857099999999999
2020-06-15,7.5949
2020-06-16,-14.1176
2020-06-17,30.137
2020-06-18,0.0
2020-06-19,44.7368
2020-06-22,-1.0909
2020-06-23,-35.6618
2020-06-24,12.2857
2020-06-25,-13.486
2020-06-26,0.0
2020-06-29,-11.7647
2020-07-01,0.0
2020-07-02,32.0
2020-07-06,1.0101
2020-07-07,0.0
2020-07-08,45.0
2020-07-09,0.0
2020-07-10,-7.2414
2020-07-13,-29.368
2020-07-14,-14.2105
2020-07-15,-0.6135
2020-07-17,11.1111
2020-07-20,-16.6667
2020-07-21,16.6667
2020-07-22,54.2857
2020-07-23,3.7037
2020-07-24,-15.1071
2020-07-27,5.1746
2020-07-28,-8.0
2020-07-29,21.7391
2020-07-30,0.3571
2020-07-31,-25.2669
