ticker,SAFT US Equity
2003-04-21,-0.2143
2003-04-22,0.1288
2003-04-23,0.0858
2003-04-24,-0.3571
2003-04-25,-0.0789
2003-04-28,0.4376
2003-04-29,-0.0714
2003-04-30,-0.2859
2003-05-01,0.2151
2003-05-02,0.1431
2003-05-05,0.6429
2003-05-06,0.4258
2003-05-07,3.7456
2003-05-08,-1.1649
2003-05-09,-0.4135
2003-05-12,0.2145
2003-05-13,-3.6602
2003-05-14,1.2903
2003-05-15,0.8493
2003-05-16,-0.3509
2003-05-19,-2.4648
2003-05-20,-2.0939
2003-05-21,2.8024
2003-05-22,1.5065
2003-05-23,-1.0601
2003-05-27,2.15
2003-05-28,-2.8040000000000003
2003-05-29,1.5827
2003-05-30,5.694
2003-06-02,-2.1549
2003-06-03,-1.0323
2003-06-04,-0.3477
2003-06-05,-0.4885
2003-06-06,3.6466
2003-06-09,-3.4506
2003-06-10,0.8409
2003-06-11,-0.278
2003-06-12,1.0383
2003-06-13,2.2829
2003-06-16,0.735
2003-06-17,-0.2611
2003-06-18,0.3356
2003-06-19,1.0033
2003-06-20,-1.1921
2003-06-23,-0.8713
2003-06-24,1.4875
2003-06-25,0.0
2003-06-26,0.9327
2003-06-27,-2.8383000000000003
2003-06-30,-0.0679
2003-07-01,-0.2719
2003-07-02,1.9087
2003-07-03,-2.1405
2003-07-07,2.529
2003-07-08,-1.0
2003-07-09,0.6734
2003-07-10,-1.5987
2003-07-11,3.324
2003-07-14,0.1974
2003-07-15,1.7728000000000002
2003-07-16,-0.3226
2003-07-17,-0.9061
2003-07-18,0.9144
2003-07-21,-2.1359
2003-07-22,2.3810000000000002
2003-07-23,0.646
2003-07-24,0.0
2003-07-25,0.1284
2003-07-28,-0.0641
2003-07-29,0.7056
2003-07-30,1.5924
2003-07-31,-0.1881
2003-08-01,-1.5704
2003-08-04,-2.9355
2003-08-05,-0.789
2003-08-06,0.0663
2003-08-07,1.1258
2003-08-08,0.7204
2003-08-11,2.7308
2003-08-12,0.6329
2003-08-13,-0.8805
2003-08-14,0.1904
2003-08-15,-0.6966
2003-08-18,2.9974
2003-08-19,-0.9288
2003-08-20,-0.5
2003-08-21,-0.1884
2003-08-22,-2.4544
2003-08-25,2.9677
2003-08-26,-0.0627
2003-08-27,0.9404
2003-08-28,-0.0625
2003-08-29,-3.0644
2003-09-02,2.9032
2003-09-03,3.1348
2003-09-04,0.304
2003-09-05,-1.6303
2003-09-08,1.3493
2003-09-09,-0.9726
2003-09-10,-2.0872
2003-09-11,3.1348
2003-09-12,0.0
2003-09-15,0.9119
2003-09-16,-1.0843
2003-09-17,0.0609
2003-09-18,-0.5478
2003-09-19,-1.2852000000000001
2003-09-22,-0.682
2003-09-23,-2.2472
2003-09-24,-1.0217
2003-09-25,-0.6452
2003-09-26,0.0649
2003-09-29,2.135
2003-09-30,-1.3914
2003-10-01,2.442
2003-10-02,0.8868
2003-10-03,-0.1247
2003-10-06,1.4357
2003-10-07,0.6154
2003-10-08,-2.4465
2003-10-09,0.8088
2003-10-10,-3.4704
2003-10-13,3.0861
2003-10-14,0.625
2003-10-15,-0.6211
2003-10-16,1.875
2003-10-17,-3.0061
2003-10-20,0.9488
2003-10-21,-0.0627
2003-10-22,-1.8809
2003-10-23,-0.9585
2003-10-24,0.3226
2003-10-27,1.7299
2003-10-28,4.3049
2003-10-29,-1.5152
2003-10-30,-1.5385
2003-10-31,-1.5625
2003-11-03,1.2698
2003-11-04,2.069
2003-11-05,5.9582
2003-11-06,1.7971
2003-11-07,-2.4487
2003-11-10,-1.6346
2003-11-11,-3.4421
2003-11-12,6.3307
2003-11-13,-0.6936
2003-11-14,-5.1222
2003-11-17,2.8834
2003-11-18,0.477
2003-11-19,1.1869
2003-11-20,-0.8211
2003-11-21,3.0751
2003-11-24,0.5737
2003-11-25,-2.3959
2003-11-26,4.2665
2003-11-28,-0.9583
2003-12-01,1.0245
2003-12-02,-1.8592
2003-12-03,-0.6315
2003-12-04,1.7330999999999999
2003-12-05,-2.3282
2003-12-08,5.1744
2003-12-09,-2.0453
2003-12-10,1.2415
2003-12-11,0.7246
2003-12-12,1.6049
2003-12-15,-8.4967
2003-12-16,1.4285999999999999
2003-12-17,2.6408
2003-12-18,-1.1492
2003-12-19,-1.0932
2003-12-22,-0.8772
2003-12-23,0.295
2003-12-24,0.8824
2003-12-26,0.2915
2003-12-29,0.814
2003-12-30,-0.8074
2003-12-31,-0.5233
2004-01-02,-0.5845
2004-01-05,5.585
2004-01-06,-3.118
2004-01-07,1.7816
2004-01-08,1.6375
2004-01-09,-0.1111
2004-01-12,1.2236
2004-01-13,0.0
2004-01-14,-0.7692
2004-01-15,1.3289
2004-01-16,-1.8578999999999999
2004-01-20,0.7795
2004-01-21,-0.5525
2004-01-22,-0.1667
2004-01-23,0.4452
2004-01-26,0.8255
2004-01-27,2.3188
2004-01-28,-1.9924
2004-01-29,0.6027
2004-01-30,-2.7233
2004-02-02,3.5834
2004-02-03,0.0
2004-02-04,-2.1622
2004-02-05,-1.2155
2004-02-06,0.4474
2004-02-09,-0.8909
2004-02-10,1.1236
2004-02-11,0.0
2004-02-12,-0.2778
2004-02-13,-0.0557
2004-02-17,0.7515
2004-02-18,0.5266
2004-02-19,1.3759000000000001
2004-02-20,0.0109
2004-02-23,2.6978999999999997
2004-02-24,1.5381
2004-02-25,2.0302
2004-02-26,1.9388
2004-02-27,-3.4205
2004-03-01,1.4062999999999999
2004-03-02,-3.1844
2004-03-03,-1.8568
2004-03-04,2.1622
2004-03-05,-2.2222
2004-03-08,1.461
2004-03-09,-0.32
2004-03-10,-0.8026
2004-03-11,-0.7551
2004-03-12,1.6303999999999998
2004-03-15,0.9626
2004-03-16,-2.3835
2004-03-17,-0.9224
2004-03-18,-0.5476
2004-03-19,-0.826
2004-03-22,-2.4986
2004-03-23,3.6446
2004-03-24,0.5495
2004-03-25,1.0929
2004-03-26,0.3784
2004-03-29,0.3231
2004-03-30,-0.4294
2004-03-31,2.2102
2004-04-01,3.27
2004-04-02,2.145
2004-04-05,0.0
2004-04-06,0.7
2004-04-07,2.5323
2004-04-08,0.0484
2004-04-12,0.5324
2004-04-13,1.3
2004-04-14,0.7605
2004-04-15,1.9340000000000002
2004-04-16,-0.509
2004-04-19,-1.1628
2004-04-20,-3.1529
2004-04-21,0.5831
2004-04-22,4.5894
2004-04-23,-1.0162
2004-04-26,-4.0597
2004-04-27,6.177
2004-04-28,0.7787
2004-04-29,-0.3182
2004-04-30,-1.1400000000000001
2004-05-03,-1.3376000000000001
2004-05-04,-3.3661
2004-05-05,-3.0479
2004-05-06,-1.3972
2004-05-07,-2.834
2004-05-10,-2.1875
2004-05-11,2.3429
2004-05-12,2.2893
2004-05-13,-2.4924
2004-05-14,0.2608
2004-05-17,0.8845
2004-05-18,5.673
2004-05-19,-3.0747
2004-05-20,-3.0211
2004-05-21,4.1018
2004-05-24,-0.3491
2004-05-25,0.6006
2004-05-26,-1.6915
2004-05-27,1.9737
2004-05-28,-2.1446
2004-06-01,2.2426
2004-06-02,0.0
2004-06-03,-0.9472
2004-06-04,0.151
2004-06-07,0.5025
2004-06-08,0.0
2004-06-09,-4.0
2004-06-10,2.7083
2004-06-14,-2.6875999999999998
2004-06-15,-1.2507
2004-06-16,-0.3166
2004-06-17,-2.0116
2004-06-18,-0.7563
2004-06-21,7.0223
2004-06-22,1.6785
2004-06-23,0.8004
2004-06-24,0.4963
2004-06-25,1.7778
2004-06-28,-2.9112
2004-06-29,3.5982
2004-06-30,3.3285
2004-07-01,-2.7544
2004-07-02,0.8161
2004-07-06,-0.5714
2004-07-07,-1.3889
2004-07-08,-2.3798
2004-07-09,0.0
2004-07-12,0.5473
2004-07-13,0.3958
2004-07-14,-0.0986
2004-07-15,0.592
2004-07-16,-1.8637000000000001
2004-07-19,3.4483
2004-07-20,3.1401
2004-07-21,-3.7471
2004-07-22,-2.0925
2004-07-23,0.7952
2004-07-26,-4.5858
2004-07-27,0.9819
2004-07-28,3.2753
2004-07-29,0.9911
2004-07-30,-0.0981
2004-08-02,-1.9646
2004-08-03,-0.0501
2004-08-04,2.1053
2004-08-05,0.1473
2004-08-06,-2.9412000000000003
2004-08-09,3.7374
2004-08-10,3.408
2004-08-11,0.4237
2004-08-12,-1.3596
2004-08-13,-0.4753
2004-08-16,5.0621
2004-08-17,-0.4545
2004-08-18,0.4566
2004-08-19,0.0
2004-08-20,1.9545
2004-08-23,-4.7258
2004-08-24,1.7782
2004-08-25,1.1494
2004-08-26,-1.3182
2004-08-27,1.3357999999999999
2004-08-30,-2.1818
2004-08-31,-0.1402
2004-09-01,-3.6968
2004-09-02,2.964
2004-09-03,1.6517
2004-09-07,1.5785
2004-09-08,0.5484
2004-09-09,-0.4091
2004-09-10,0.4108
2004-09-13,-0.2273
2004-09-14,0.1822
2004-09-15,-0.0455
2004-09-16,0.091
2004-09-17,-0.8182
2004-09-20,-1.2374
2004-09-21,1.7168999999999999
2004-09-22,-1.7792
2004-09-23,-2.2294
2004-09-24,0.9976
2004-09-27,-1.9285
2004-09-28,0.9113
2004-09-29,-0.2376
2004-09-30,5.9076
2004-10-01,3.0139
2004-10-04,0.0
2004-10-05,-0.786
2004-10-06,-0.088
2004-10-07,-1.4097
2004-10-08,0.4021
2004-10-11,-0.1335
2004-10-12,-0.2228
2004-10-13,-2.6351
2004-10-14,-1.3303
2004-10-15,2.1385
2004-10-18,0.2276
2004-10-19,-2.8156
2004-10-20,0.0935
2004-10-21,2.3810000000000002
2004-10-22,-2.6904
2004-10-25,2.3899
2004-10-26,1.1442
2004-10-27,3.3484
2004-10-28,-0.613
2004-10-29,-0.837
2004-11-01,0.1777
2004-11-02,1.0067
2004-11-03,2.0767
2004-11-04,2.0645
2004-11-05,1.0535
2004-11-08,3.8782
2004-11-09,1.9670999999999998
2004-11-10,0.1575
2004-11-11,-0.0393
2004-11-12,0.1966
2004-11-15,-2.0408
2004-11-16,-0.1603
2004-11-17,-0.4815
2004-11-18,0.9677
2004-11-19,0.1198
2004-11-22,4.9462
2004-11-23,4.523
2004-11-24,-0.9455
2004-11-26,1.6886999999999999
2004-11-29,-0.3249
2004-11-30,0.0364
2004-12-01,2.3273
2004-12-02,0.0711
2004-12-03,-0.071
2004-12-06,0.3909
2004-12-07,-0.8142
2004-12-08,0.6781
2004-12-09,-0.2127
2004-12-10,-0.071
2004-12-13,0.8887
2004-12-14,2.3961
2004-12-15,0.6882
2004-12-16,-0.3076
2004-12-17,1.4056
2004-12-20,0.3043
2004-12-21,3.7074
2004-12-22,2.3399
2004-12-23,-3.2518000000000002
2004-12-27,3.1314
2004-12-28,2.1642
2004-12-29,-0.7165
2004-12-30,-0.3765
2004-12-31,-1.3228
2005-01-03,-0.6384
2005-01-04,-0.257
2005-01-05,-1.6425
2005-01-06,0.9823
2005-01-07,-1.5564
2005-01-10,2.9974
2005-01-11,2.6543
2005-01-12,-0.8723
2005-01-13,-2.577
2005-01-14,1.6452
2005-01-18,3.6814
2005-01-19,-0.5204
2005-01-20,-0.9231
2005-01-21,-2.1429
2005-01-24,0.5395
2005-01-25,-3.3144
2005-01-26,5.1583
2005-01-27,-0.4346
2005-01-28,-0.2183
2005-01-31,4.125
2005-02-01,5.1921
2005-02-02,-2.4251
2005-02-03,2.924
2005-02-04,-0.8807
2005-02-07,0.2006
2005-02-08,0.1144
2005-02-09,-1.9714
2005-02-10,0.3206
2005-02-11,1.4236
2005-02-14,1.375
2005-02-15,-2.091
2005-02-16,-1.4863
2005-02-17,-4.0281
2005-02-18,-2.3810000000000002
2005-02-22,7.2233
2005-02-23,4.8994
2005-02-24,2.2797
2005-02-25,1.3862
2005-02-28,-0.2959
2005-03-01,3.8845
2005-03-02,2.2592
2005-03-03,-2.3362
2005-03-04,0.702
2005-03-07,0.9812
2005-03-08,-0.6648
2005-03-09,-2.574
2005-03-10,-2.6975
2005-03-11,-2.9569
2005-03-14,2.2384
2005-03-15,0.5473
2005-03-16,-4.11
2005-03-17,-6.9827
2005-03-18,0.2136
2005-03-21,-1.1571
2005-03-22,0.7394
2005-03-23,-0.1835
2005-03-24,0.337
2005-03-28,-0.1221
2005-03-29,-1.8649
2005-03-30,0.2492
2005-03-31,-3.7912
2005-04-01,-0.6783
2005-04-04,0.3577
2005-04-05,1.1017
2005-04-06,1.5064
2005-04-07,0.0947
2005-04-08,-0.2524
2005-04-11,-1.1385
2005-04-12,1.1196
2005-04-13,0.3796
2005-04-14,0.0945
2005-04-15,-1.9521
2005-04-18,0.8349
2005-04-19,-0.4459
2005-04-20,-3.3589
2005-04-21,2.0854
2005-04-22,-2.6265
2005-04-25,-0.2997
2005-04-26,-2.4382
2005-04-27,-2.328
2005-04-28,-7.8163
2005-04-29,8.0608
2005-05-02,3.8705
2005-05-03,0.6775
2005-05-04,1.1777
2005-05-05,1.9952999999999999
2005-05-06,0.2282
2005-05-09,1.0085
2005-05-10,-2.7053000000000003
2005-05-11,2.5488
2005-05-12,1.2266
2005-05-13,-0.4783
2005-05-16,0.8971
2005-05-17,5.1445
2005-05-18,-2.6578
2005-05-19,0.1241
2005-05-20,-0.062
2005-05-23,-0.155
2005-05-24,-0.1553
2005-05-25,0.0311
2005-05-26,0.6219
2005-05-27,-0.958
2005-05-31,-1.2841
2005-06-01,1.2373
2005-06-02,0.1254
2005-06-03,-0.1565
2005-06-06,0.5643
2005-06-07,0.2494
2005-06-08,-0.9017
2005-06-09,0.3765
2005-06-10,2.0631
2005-06-13,-0.5207
2005-06-14,1.8165
2005-06-15,2.7517
2005-06-16,1.6775
2005-06-17,-9.8698
2005-06-20,3.9017
2005-06-21,3.4461
2005-06-22,1.2847
2005-06-23,-2.6254
2005-06-24,0.8482
2005-06-27,1.8324
2005-06-28,0.295
2005-06-29,-0.5882
2005-06-30,-0.1183
2005-07-01,1.718
2005-07-05,1.8346
2005-07-06,-0.8436
2005-07-07,-0.3317
2005-07-08,1.0127
2005-07-11,0.2578
2005-07-12,-0.1143
2005-07-13,0.0858
2005-07-14,-1.1432
2005-07-15,0.6071
2005-07-18,-1.0057
2005-07-19,2.9028
2005-07-20,0.3949
2005-07-21,-0.9272
2005-07-22,3.7436
2005-07-25,-3.0071
2005-07-26,0.0
2005-07-27,0.4791
2005-07-28,2.9734
2005-07-29,-1.4165
2005-08-01,0.5526
2005-08-02,-0.7969
2005-08-03,-3.5734
2005-08-04,-2.3269
2005-08-05,-2.2941
2005-08-08,2.1072
2005-08-09,2.2258
2005-08-10,-1.3122
2005-08-11,0.9351
2005-08-12,-1.7661
2005-08-15,3.6841
2005-08-16,-3.3542
2005-08-17,0.0294
2005-08-18,-0.0294
2005-08-19,0.9412
2005-08-22,0.3788
2005-08-23,0.8708
2005-08-24,-1.295
2005-08-25,2.5656
2005-08-26,-1.2223
2005-08-29,1.4388
2005-08-30,-0.4255
2005-08-31,0.4582
2005-09-01,1.4823
2005-09-02,-0.6461
2005-09-06,2.9121
2005-09-07,0.1099
2005-09-08,-0.4665
2005-09-09,-0.4136
2005-09-12,0.5814
2005-09-13,-0.1101
2005-09-14,-0.8818
2005-09-15,-0.139
2005-09-16,3.2016
2005-09-19,-2.9404
2005-09-20,0.1112
2005-09-21,0.0555
2005-09-22,-1.4428
2005-09-23,1.9989
2005-09-26,-0.9108
2005-09-27,-0.6964
2005-09-28,-0.2525
2005-09-29,-0.2531
2005-09-30,0.3383
2005-10-03,1.8545
2005-10-04,2.2069
2005-10-05,-1.6734
2005-10-06,-1.4823
2005-10-07,2.3125999999999998
2005-10-10,1.3617
2005-10-11,-1.8538000000000001
2005-10-12,0.2464
2005-10-13,1.8841999999999999
2005-10-14,-0.7505
2005-10-17,0.8102
2005-10-18,-0.4822
2005-10-19,1.4536
2005-10-20,-0.2388
2005-10-21,-0.0266
2005-10-24,2.208
2005-10-25,-2.3165
2005-10-26,-2.9043
2005-10-27,-5.8727
2005-10-28,5.1895
2005-10-31,4.2406
2005-11-01,-3.0843
2005-11-02,-2.524
2005-11-03,5.4039
2005-11-04,1.1215
2005-11-07,4.5683
2005-11-08,-1.1869
2005-11-09,1.2011
2005-11-10,1.0101
2005-11-11,0.125
2005-11-14,1.7478
2005-11-15,-1.0307
2005-11-16,-0.6943
2005-11-17,1.3733
2005-11-18,0.2463
2005-11-21,0.6143
2005-11-22,-0.2442
2005-11-23,0.563
2005-11-25,-0.2191
2005-11-28,-1.2686
2005-11-29,1.0378
2005-11-30,-1.4738
2005-12-01,3.4655
2005-12-02,-0.5301
2005-12-05,4.1424
2005-12-06,1.6515
2005-12-07,-1.9222000000000001
2005-12-08,-0.7699
2005-12-09,1.6928999999999998
2005-12-12,1.1561
2005-12-13,-0.2057
2005-12-14,-0.4352
2005-12-15,-2.0014
2005-12-16,-1.8545
2005-12-19,-0.6458
2005-12-20,-0.6981
2005-12-21,-0.097
2005-12-22,1.4317
2005-12-23,0.0718
2005-12-27,0.4542
2005-12-28,-0.0714
2005-12-29,-0.5239
2005-12-30,-3.3517
2006-01-03,-1.2633
2006-01-04,0.577
2006-01-05,-0.7234
2006-01-06,-3.0151
2006-01-09,1.9948000000000001
2006-01-10,1.1684
2006-01-11,-0.4519
2006-01-12,0.8827
2006-01-13,0.0
2006-01-17,0.65
2006-01-18,-1.54
2006-01-19,0.4036
2006-01-20,-1.0804
2006-01-23,0.6096
2006-01-24,0.1262
2006-01-25,-0.6051
2006-01-26,0.5327
2006-01-27,1.4131
2006-01-30,-0.7216
2006-01-31,0.5013
2006-02-01,1.1471
2006-02-02,-5.4241
2006-02-03,3.3106999999999998
2006-02-06,-4.3149
2006-02-07,0.6329
2006-02-08,-0.4193
2006-02-09,0.6053
2006-02-10,0.4447
2006-02-13,-2.3437
2006-02-14,4.08
2006-02-15,-0.4612
2006-02-16,1.5701
2006-02-17,-0.1774
2006-02-21,-0.9901
2006-02-22,3.5385
2006-02-23,2.6250999999999998
2006-02-24,2.8958
2006-02-27,-0.727
2006-02-28,2.5623
2006-03-01,-1.2953999999999999
2006-03-02,0.9843
2006-03-03,-2.576
2006-03-06,-1.6436
2006-03-07,0.4117
2006-03-08,1.4713
2006-03-09,-0.4041
2006-03-10,2.2673
2006-03-13,2.6837999999999997
2006-03-14,3.6591
2006-03-15,-1.0086
2006-03-16,0.753
2006-03-17,0.3957
2006-03-20,1.4014
2006-03-21,-1.5331000000000001
2006-03-22,0.0219
2006-03-23,-1.5348000000000002
2006-03-24,1.6032
2006-03-27,-2.1477
2006-03-28,-1.9037
2006-03-29,3.4932
2006-03-30,-0.4191
2006-03-31,1.152
2006-04-03,-3.8108
2006-04-04,-1.0246
2006-04-05,2.0244
2006-04-06,-0.2931
2006-04-07,-1.8091
2006-04-10,-2.4873
2006-04-11,-3.6372
2006-04-12,2.3775
2006-04-13,-1.6519
2006-04-17,3.9922
2006-04-18,3.8155
2006-04-19,1.6234
2006-04-20,0.4438
2006-04-21,-0.0442
2006-04-24,-0.3757
2006-04-25,-0.1996
2006-04-26,1.2892000000000001
2006-04-27,-0.6144
2006-04-28,2.208
2006-05-01,-2.2467
2006-05-02,0.9945
2006-05-03,0.0
2006-05-04,0.9628
2006-05-05,-0.4335
2006-05-08,0.7836
2006-05-09,2.5054
2006-05-10,0.2318
2006-05-11,-0.0843
2006-05-12,5.197
2006-05-15,0.16
2006-05-16,-0.4593
2006-05-17,-0.4213
2006-05-18,-1.108
2006-05-19,-1.0593
2006-05-22,-1.8117999999999999
2006-05-23,1.1743000000000001
2006-05-24,0.2487
2006-05-25,-0.7649
2006-05-26,-0.3542
2006-05-30,-0.8154
2006-05-31,-0.2539
2006-06-01,0.8485
2006-06-02,-0.1262
2006-06-05,-1.0531
2006-06-06,-0.4896
2006-06-07,0.5348
2006-06-08,-0.4468
2006-06-09,0.5557
2006-06-12,-3.7832
2006-06-13,-2.1648
2006-06-14,0.4516
2006-06-15,2.6298
2006-06-16,0.0876
2006-06-19,-1.3348
2006-06-20,-1.996
2006-06-21,0.5884
2006-06-22,-0.045
2006-06-23,0.5177
2006-06-26,2.4183
2006-06-27,-0.5684
2006-06-28,1.6271
2006-06-29,2.5963000000000003
2006-06-30,0.2741
2006-07-03,-0.021
2006-07-05,-1.1569
2006-07-06,2.2558
2006-07-07,1.0822
2006-07-10,0.5353
2006-07-11,-0.4915
2006-07-12,-0.391
2006-07-13,-0.5165
2006-07-14,0.54
2006-07-17,1.0535
2006-07-18,2.1055
2006-07-19,1.4214
2006-07-20,-0.4343
2006-07-21,-0.0198
2006-07-24,3.8468999999999998
2006-07-25,-0.1719
2006-07-26,-0.5164
2006-07-27,-0.5384
2006-07-28,1.9331
2006-07-31,0.6258
2006-08-01,0.8858
2006-08-02,1.8121
2006-08-03,1.7431
2006-08-04,-0.8476
2006-08-07,1.9098000000000002
2006-08-08,-1.5706
2006-08-09,-1.0698
2006-08-10,0.6415
2006-08-11,-7.8492
2006-08-14,-0.2569
2006-08-15,3.1306
2006-08-16,0.6916
2006-08-17,0.9349
2006-08-18,-0.6616
2006-08-21,-1.5985
2006-08-22,1.6244
2006-08-23,-0.8563
2006-08-24,-0.9021
2006-08-25,-0.9297
2006-08-28,1.564
2006-08-29,-0.1347
2006-08-30,0.1157
2006-08-31,-0.5223
2006-09-01,0.2139
2006-09-05,1.4361
2006-09-06,-2.3914
2006-09-07,-0.9212
2006-09-08,-0.0198
2006-09-11,-1.3455
2006-09-12,-1.6646999999999998
2006-09-13,-3.5488
2006-09-14,0.3595
2006-09-15,0.0843
2006-09-18,-2.3158
2006-09-19,0.431
2006-09-20,0.6438
2006-09-21,1.322
2006-09-22,0.463
2006-09-25,0.3142
2006-09-26,1.6287
2006-09-27,1.1095
2006-09-28,0.0
2006-09-29,-1.1177
2006-10-02,0.8631
2006-10-03,0.2037
2006-10-04,1.3623
2006-10-05,-0.6018
2006-10-06,1.7962
2006-10-09,-2.2799
2006-10-10,0.4869
2006-10-11,-0.2423
2006-10-12,2.4894
2006-10-13,0.158
2006-10-16,-0.8478
2006-10-17,-0.5369
2006-10-18,0.2999
2006-10-19,1.3753
2006-10-20,-0.0983
2006-10-23,1.5351
2006-10-24,-0.0194
2006-10-25,-0.3102
2006-10-26,1.5169000000000001
2006-10-27,-3.9464
2006-10-30,1.4759
2006-10-31,-1.7099
2006-11-01,-1.0998
2006-11-02,-1.7186
2006-11-03,0.2674
2006-11-06,4.3291
2006-11-07,0.9046
2006-11-08,1.5396999999999998
2006-11-09,-0.9789
2006-11-10,1.0467
2006-11-13,-0.2302
2006-11-14,1.4805
2006-11-15,0.3979
2006-11-16,0.7926
2006-11-17,0.8987
2006-11-20,0.0
2006-11-21,-0.6495
2006-11-22,0.523
2006-11-24,-0.5946
2006-11-27,-2.8785
2006-11-28,-0.3079
2006-11-29,2.7799
2006-11-30,-1.1512
2006-12-01,0.3627
2006-12-04,1.6359
2006-12-05,0.9171
2006-12-06,0.0556
2006-12-07,-0.4634
2006-12-08,0.4842
2006-12-11,-1.705
2006-12-12,0.5279
2006-12-13,-0.5814
2006-12-14,-0.7357
2006-12-15,-0.114
2006-12-18,-1.9026
2006-12-19,-0.2909
2006-12-20,-0.8559
2006-12-21,-0.824
2006-12-22,1.1474
2006-12-26,0.841
2006-12-27,-0.3297
2006-12-28,1.0119
2006-12-29,-2.3117
2007-01-03,0.355
2007-01-04,-1.1004
2007-01-05,-2.5432
2007-01-08,0.3874
2007-01-09,1.645
2007-01-10,-1.6583
2007-01-11,0.9346
2007-01-12,0.6441
2007-01-16,-1.72
2007-01-17,0.2442
2007-01-18,-3.0045
2007-01-19,2.4697
2007-01-22,-2.3489
2007-01-23,1.506
2007-01-24,-0.0824
2007-01-25,-2.8253
2007-01-26,0.5518
2007-01-29,0.0844
2007-01-30,2.0456
2007-01-31,0.9299
2007-02-01,1.1057
2007-02-02,-1.8023
2007-02-05,-0.6393
2007-02-06,0.4359
2007-02-07,1.3226
2007-02-08,-1.3665
2007-02-09,0.062
2007-02-12,-1.0333
2007-02-13,1.3573
2007-02-14,-0.8447
2007-02-15,-1.5791
2007-02-16,-1.0977
2007-02-20,2.2412
2007-02-21,-1.858
2007-02-22,-0.1276
2007-02-23,-1.2354
2007-02-26,-1.6174
2007-02-27,-8.5708
2007-02-28,2.4361
2007-03-01,-0.518
2007-03-02,-1.4675
2007-03-05,-3.411
2007-03-06,-0.5969
2007-03-07,-0.8506
2007-03-08,-0.2523
2007-03-09,-1.1637
2007-03-12,1.5869
2007-03-13,-3.2754
2007-03-14,0.3907
2007-03-15,-0.7006
2007-03-16,0.0523
2007-03-19,-0.7574
2007-03-20,0.7105
2007-03-21,-0.0523
2007-03-22,1.3856
2007-03-23,2.3466
2007-03-26,-0.6047
2007-03-27,-0.3802
2007-03-28,-0.9415
2007-03-29,0.2569
2007-03-30,2.7927
2007-04-02,0.9472
2007-04-03,0.5679
2007-04-04,-1.2276
2007-04-05,-0.6711
2007-04-09,-1.1512
2007-04-10,0.6329
2007-04-11,-1.1320999999999999
2007-04-12,1.0178
2007-04-13,1.6373
2007-04-16,-1.1648
2007-04-17,1.003
2007-04-18,-1.9861
2007-04-19,1.8997000000000002
2007-04-20,2.3117
2007-04-23,0.3887
2007-04-24,-0.847
2007-04-25,1.5377
2007-04-26,-2.3558
