ticker,BABA US Equity
2015-02-11,-1.444
2015-02-12,1.2791000000000001
2015-02-13,2.2388
2015-02-17,-2.4705
2015-02-18,-0.1267
2015-02-19,0.1729
2015-02-20,-0.2877
2015-02-23,-1.3504
2015-02-24,-0.9126
2015-02-25,1.7711999999999999
2015-02-26,-0.9514
2015-02-27,-0.2928
2015-03-02,-1.3158
2015-03-03,-2.8810000000000002
2015-03-04,4.7928
2015-03-05,0.7135
2015-03-06,-1.9744000000000002
2015-03-09,-2.2156000000000002
2015-03-10,0.5331
2015-03-11,-1.1811
2015-03-12,-0.0854
2015-03-13,-0.0732
2015-03-16,2.6142
2015-03-17,0.5952
2015-03-18,0.1065
2015-03-19,1.3595
2015-03-20,-0.6298
2015-03-23,-1.115
2015-03-24,-0.7359
2015-03-25,0.1435
2015-03-26,0.5015
2015-03-27,0.4871
2015-03-30,-0.804
2015-03-31,-0.7867
2015-04-01,-1.0572
2015-04-02,-0.0971
2015-04-06,-0.5591
2015-04-07,0.4767
2015-04-08,3.8681
2015-04-09,0.8783
2015-04-10,-1.811
2015-04-13,-0.3547
2015-04-14,0.8543
2015-04-15,-0.3882
2015-04-16,-0.7204
2015-04-17,-2.5696
2015-04-20,0.3663
2015-04-21,0.2676
2015-04-22,-0.4489
2015-04-23,0.2803
2015-04-24,2.7832
2015-04-27,0.3902
2015-04-28,0.212
2015-04-29,-3.0912
2015-04-30,-1.4069
2015-05-01,-0.1476
2015-05-04,-0.7145
2015-05-05,-1.3029
2015-05-06,0.5783
2015-05-07,7.5
2015-05-08,1.2326
2015-05-11,-0.3905
2015-05-12,0.0577
2015-05-13,0.8759
2015-05-14,0.9939
2015-05-15,0.0679
2015-05-18,-1.5261
2015-05-19,1.2628
2015-05-20,2.8228
2015-05-21,3.5061
2015-05-22,-0.6498
2015-05-26,-0.8041
2015-05-27,0.0865
2015-05-28,-1.7819
2015-05-29,-1.7922
2015-06-01,1.6346
2015-06-02,-0.2974
2015-06-03,0.3094
2015-06-04,-0.2203
2015-06-05,0.1325
2015-06-08,-2.6677999999999997
2015-06-09,-0.8042
2015-06-10,1.5072
2015-06-11,-1.901
2015-06-12,-0.6651
2015-06-15,-0.5887
2015-06-16,-0.0348
2015-06-17,0.8247
2015-06-18,-0.0576
2015-06-19,-1.1643
2015-06-22,-0.07
2015-06-23,-0.7003
2015-06-24,0.1058
2015-06-25,0.0822
2015-06-26,-2.2994
2015-06-29,-2.6536999999999997
2015-06-30,1.4802
2015-07-01,0.2309
2015-07-02,-0.473
2015-07-06,-2.242
2015-07-07,-0.7603
2015-07-08,-2.11
2015-07-09,1.4113
2015-07-10,1.5941
2015-07-13,1.9426999999999999
2015-07-14,-0.4398
2015-07-15,-0.9448
2015-07-16,0.991
2015-07-17,2.2446
2015-07-20,-0.8277
2015-07-21,-0.1573
2015-07-22,1.9506000000000001
2015-07-23,-0.3209
2015-07-24,-1.0253
2015-07-27,-1.9513
2015-07-28,-1.0319
2015-07-29,-0.3724
2015-07-30,-0.3738
2015-07-31,-2.026
2015-08-03,-0.4468
2015-08-04,1.1283
2015-08-05,1.2045
2015-08-06,-1.0774
2015-08-07,-0.1773
2015-08-10,2.0934
2015-08-11,-3.8895999999999997
2015-08-12,-5.1202
2015-08-13,2.3576
2015-08-14,-0.466
2015-08-17,0.5752
2015-08-18,-1.7423
2015-08-19,-1.0287
2015-08-20,-3.8293
2015-08-21,-3.0432
2015-08-24,-3.4908
2015-08-25,4.2097
2015-08-26,0.1313
2015-08-27,3.1751
2015-08-28,-1.087
2015-08-31,-5.6372
2015-09-01,-1.951
2015-09-02,1.0952
2015-09-03,1.419
2015-09-04,-3.8514
2015-09-08,-4.6941
2015-09-09,5.1387
2015-09-10,-0.3279
2015-09-11,1.2533
2015-09-14,-3.141
2015-09-15,3.5942
2015-09-16,3.67
2015-09-17,-1.8295
2015-09-18,-0.3788
2015-09-21,-2.8137
2015-09-22,-3.1299
2015-09-23,-3.0695
2015-09-24,-0.1333
2015-09-25,-1.1348
2015-09-28,-3.1229
2015-09-29,0.7493
2015-09-30,1.9889000000000001
2015-10-01,-0.1696
2015-10-02,7.3552
2015-10-05,1.1551
2015-10-06,-0.0156
2015-10-07,3.6921
2015-10-08,2.1424
2015-10-09,1.4919
2015-10-12,2.3141
2015-10-13,-0.8819
2015-10-14,-1.6360999999999999
2015-10-15,4.7272
2015-10-16,0.2926
2015-10-19,0.9168
2015-10-20,-1.1838
2015-10-21,-3.2177
2015-10-22,2.1733000000000002
2015-10-23,6.522
2015-10-26,0.9654
2015-10-27,4.0472
2015-10-28,3.6631
2015-10-29,-0.1579
2015-10-30,1.9582000000000002
2015-11-02,0.6203
2015-11-03,-1.0788
2015-11-04,2.349
2015-11-05,-0.0234
2015-11-06,-2.0731
2015-11-09,-2.6671
2015-11-10,0.0614
2015-11-11,-1.9403000000000001
2015-11-12,-1.3651
2015-11-13,-3.6948
2015-11-16,3.2301
2015-11-17,-0.2171
2015-11-18,-0.5632
2015-11-19,0.2317
2015-11-20,2.6711
2015-11-23,1.7010999999999998
2015-11-24,-0.5534
2015-11-25,1.0512
2015-11-27,-0.4039
2015-11-30,3.3178
2015-12-01,-0.0951
2015-12-02,1.1905000000000001
2015-12-03,-2.8353
2015-12-04,2.7364
2015-12-07,-0.1061
2015-12-08,-0.4483
2015-12-09,-1.1377
2015-12-10,1.0909
2015-12-11,-5.4429
2015-12-14,1.0409
2015-12-15,2.383
2015-12-16,2.5943
2015-12-17,-1.2643
2015-12-18,-1.089
2015-12-21,0.2662
2015-12-22,2.3772
2015-12-23,-0.0471
2015-12-24,-1.2854
2015-12-28,-1.8755
2015-12-29,1.3635
2015-12-30,-1.8977
2015-12-31,-0.502
2016-01-04,-5.6355
2016-01-05,2.5297
2016-01-06,-1.6533
2016-01-07,-5.9615
2016-01-08,-2.6403
2016-01-11,-1.2429000000000001
2016-01-12,3.9474
2016-01-13,-3.2884
2016-01-14,2.7884
2016-01-15,-3.6817
2016-01-19,0.776
2016-01-20,-2.0248
2016-01-21,2.9253
2016-01-22,-0.4949
2016-01-25,-0.9237
2016-01-26,0.0717
2016-01-27,-0.3297
2016-01-28,-3.7676
2016-01-29,0.1644
2016-02-01,0.0
2016-02-02,-2.8942
2016-02-03,-2.535
2016-02-04,2.2383
2016-02-05,-3.4228
2016-02-08,-2.4585
2016-02-09,0.4746
2016-02-10,0.6353
2016-02-11,-1.9586000000000001
2016-02-12,0.5283
2016-02-16,8.868500000000001
2016-02-17,0.1358
2016-02-18,0.2109
2016-02-19,1.1425
2016-02-22,2.3186999999999998
2016-02-23,-2.7164
2016-02-24,0.3882
2016-02-25,-0.8478
2016-02-26,0.375
2016-02-29,2.8396
2016-03-01,2.9792
2016-03-02,0.5504
2016-03-03,-0.3228
2016-03-04,1.6897
2016-03-07,0.9277
2016-03-08,-2.4969
2016-03-09,1.9136
2016-03-10,-0.6351
2016-03-11,2.8345000000000002
2016-03-14,-0.8918
2016-03-15,-1.5269
2016-03-16,1.7583
2016-03-17,1.0204
2016-03-18,2.6936
2016-03-21,2.4393000000000002
2016-03-22,0.0896
2016-03-23,-2.0721
2016-03-24,-0.9143
2016-03-28,0.8173
2016-03-29,2.0921
2016-03-30,0.999
2016-03-31,0.2156
2016-04-01,-0.3796
2016-04-04,0.4446
2016-04-05,-2.2256
2016-04-06,1.7589000000000001
2016-04-07,-1.3599
2016-04-08,-0.1804
2016-04-11,0.3098
2016-04-12,0.193
2016-04-13,2.2862
2016-04-14,-0.0377
2016-04-15,-0.8039
2016-04-18,0.0507
2016-04-19,0.5695
2016-04-20,2.2024
2016-04-21,-0.5295
2016-04-22,-1.1018
2016-04-25,-1.3143
2016-04-26,-0.2917
2016-04-27,-1.2212
2016-04-28,-1.6098
2016-04-29,0.7068
2016-05-02,-0.4289
2016-05-03,-0.9137
2016-05-04,-0.1186
2016-05-05,3.9699
2016-05-06,0.4694
2016-05-09,0.2652
2016-05-10,0.3904
2016-05-11,0.1004
2016-05-12,-0.802
2016-05-13,-2.5265
2016-05-16,2.7605
2016-05-17,0.0757
2016-05-18,-0.4033
2016-05-19,-0.8984
2016-05-20,0.6001
2016-05-23,0.2665
2016-05-24,2.6835
2016-05-25,-6.8171
2016-05-26,3.6513
2016-05-27,3.344
2016-05-31,1.2721
2016-06-01,-6.4756
2016-06-02,0.7954
2016-06-03,-0.8797
2016-06-06,1.8794
2016-06-07,-0.2818
2016-06-08,-0.2569
2016-06-09,-0.103
2016-06-10,-2.1145
2016-06-13,-0.6191
2016-06-14,3.0749
2016-06-15,0.7972
2016-06-16,-0.1531
2016-06-17,-1.6226
2016-06-20,1.4935
2016-06-21,0.6014
2016-06-22,0.1399
2016-06-23,0.5208
2016-06-24,-3.6012
2016-06-27,-2.7002
2016-06-28,2.7617000000000003
2016-06-29,2.3073
2016-06-30,1.9093
2016-07-01,0.1509
2016-07-05,-0.8537
2016-07-06,-0.4179
2016-07-07,0.9028
2016-07-08,-0.4537
2016-07-11,3.127
2016-07-12,0.3437
2016-07-13,-1.4314
2016-07-14,1.4522
2016-07-15,-0.5995
2016-07-18,1.7231
2016-07-19,0.1452
2016-07-20,1.9935
2016-07-21,-0.2843
2016-07-22,0.3683
2016-07-25,-1.5386
2016-07-26,0.4808
2016-07-27,-0.5862
2016-07-28,0.0241
2016-07-29,-0.77
2016-08-01,2.2551
2016-08-02,-0.6403
2016-08-03,-0.1551
2016-08-04,1.2908
2016-08-05,-0.1888
2016-08-08,0.4847
2016-08-09,0.2824
2016-08-10,2.4519
2016-08-11,5.0842
2016-08-12,7.0611
2016-08-15,-1.0992
2016-08-16,-0.5249
2016-08-17,0.3517
2016-08-18,0.0
2016-08-19,-0.1443
2016-08-22,-1.2492
2016-08-23,0.1464
2016-08-24,-1.9939
2016-08-25,0.0639
2016-08-26,1.1923
2016-08-29,-0.1894
2016-08-30,1.1804000000000001
2016-08-31,1.2396
2016-09-01,0.2366
2016-09-02,1.8784999999999998
2016-09-06,4.5642
2016-09-07,-1.4068
2016-09-08,0.2443
2016-09-09,-2.8761
2016-09-12,1.1844999999999999
2016-09-13,-0.5159
2016-09-14,2.1141
2016-09-15,2.002
2016-09-16,0.1819
2016-09-19,-1.5386
2016-09-20,-1.5335
2016-09-21,4.485
2016-09-22,3.1698
2016-09-23,-1.5088
2016-09-26,-1.6897
2016-09-27,2.2382
2016-09-28,0.4526
2016-09-29,-2.9425
2016-09-30,0.2274
2016-10-03,-0.3876
2016-10-04,0.0664
2016-10-05,1.432
2016-10-06,0.1122
2016-10-07,-1.0086
2016-10-10,2.2736
2016-10-11,-2.9333
2016-10-12,-1.53
2016-10-13,-1.4186
2016-10-14,-0.2937
2016-10-17,0.972
2016-10-18,0.4862
2016-10-19,0.5709
2016-10-20,-0.077
2016-10-21,0.0867
2016-10-24,0.5388
2016-10-25,-0.2679
2016-10-26,-1.3817
2016-10-27,-0.3892
2016-10-28,-0.4395
2016-10-31,-0.2355
2016-11-01,-0.531
2016-11-02,-2.61
2016-11-03,-0.7715
2016-11-04,-0.1841
2016-11-07,1.8243
2016-11-08,0.5033
2016-11-09,-3.1848
2016-11-10,-2.4103
2016-11-11,-1.431
2016-11-14,-3.4627
2016-11-15,1.3702
2016-11-16,2.044
2016-11-17,1.303
2016-11-18,-0.7229
2016-11-21,0.0214
2016-11-22,-0.2141
2016-11-23,-0.1931
2016-11-25,-0.0215
2016-11-28,0.8064
2016-11-29,1.3119
2016-11-30,-1.0212
2016-12-01,-4.4246
2016-12-02,0.69
2016-12-05,0.5637
2016-12-06,-0.6484
2016-12-07,0.7412
2016-12-08,1.3616
2016-12-09,1.0508
2016-12-12,-0.8684
2016-12-13,-0.3352
2016-12-14,-1.0525
2016-12-15,-2.5661
2016-12-16,-0.2026
2016-12-19,0.2932
2016-12-20,1.0233
2016-12-21,-0.6567
2016-12-22,-2.7451
2016-12-23,-0.0115
2016-12-27,0.8642
2016-12-28,-0.1942
2016-12-29,-0.0458
2016-12-30,0.5496
2017-01-03,0.8997
2017-01-04,2.1558
2017-01-05,4.2647
2017-01-06,-0.5086
2017-01-09,0.884
2017-01-10,2.1432
2017-01-11,0.1964
2017-01-12,-1.0728
2017-01-13,0.3858
2017-01-17,-0.1558
2017-01-18,-0.1248
2017-01-19,0.1771
2017-01-20,-0.1144
2017-01-23,2.4464
2017-01-24,3.0688
2017-01-25,2.5929
2017-01-26,-1.2589000000000001
2017-01-27,-0.6618
2017-01-30,-1.0287
2017-01-31,0.2871
2017-02-01,0.2566
2017-02-02,-0.7187
2017-02-03,-0.4463
2017-02-06,0.508
2017-02-07,-0.0694
2017-02-08,2.7174
2017-02-09,-0.2221
2017-02-10,-0.9483
2017-02-13,0.7229
2017-02-14,-1.4646
2017-02-15,-0.0394
2017-02-16,-0.7189
2017-02-17,-0.2976
2017-02-21,1.5917
2017-02-22,2.0368
2017-02-23,-1.6699000000000002
2017-02-24,0.4782
2017-02-27,0.6314
2017-02-28,-0.6757
2017-03-01,1.1078999999999999
2017-03-02,-0.817
2017-03-03,0.1163
2017-03-06,-0.968
2017-03-07,0.3128
2017-03-08,0.5749
2017-03-09,0.0194
2017-03-10,0.1453
2017-03-13,1.7313
2017-03-14,-0.8842
2017-03-15,-0.5372
2017-03-16,1.871
2017-03-17,-0.0189
2017-03-20,1.5529
2017-03-21,-2.014
2017-03-22,0.9516
2017-03-23,2.036
2017-03-24,-0.194
2017-03-27,0.037
2017-03-28,-0.2591
2017-03-29,1.5863
2017-03-30,-0.6027
2017-03-31,-0.9371
2017-04-03,0.2411
2017-04-04,-0.5273
2017-04-05,-0.0744
2017-04-06,0.5585
2017-04-07,0.8793
2017-04-10,2.4865
2017-04-11,-1.1280000000000001
2017-04-12,0.172
2017-04-13,-0.3796
2017-04-17,1.4064
2017-04-18,-0.4742
2017-04-19,-0.4225
2017-04-20,1.9863
2017-04-21,0.1328
2017-04-24,1.5472000000000001
2017-04-25,0.5398
2017-04-26,-0.4416
2017-04-27,0.4001
2017-04-28,0.0606
2017-05-01,1.0216
2017-05-02,1.2084
2017-05-03,-1.2872
2017-05-04,-0.6091
2017-05-05,0.1554
2017-05-08,0.7067
2017-05-09,2.6870000000000003
2017-05-10,-0.0167
2017-05-11,0.15
2017-05-12,0.1498
2017-05-15,0.8808
2017-05-16,2.1582
2017-05-17,-2.6609
2017-05-18,0.4556
2017-05-19,1.608
2017-05-22,1.2417
2017-05-23,-1.4588999999999999
2017-05-24,-0.0976
2017-05-25,0.6677
2017-05-26,0.2912
2017-05-30,-0.0645
2017-05-31,-1.1702
2017-06-01,1.2331
2017-06-02,0.1291
2017-06-05,0.999
2017-06-06,-0.5982
2017-06-07,0.8185
2017-06-08,13.2919
2017-06-09,-2.0374
2017-06-12,-0.2582
2017-06-13,-1.7831000000000001
2017-06-14,0.0512
2017-06-15,-1.1634
2017-06-16,-0.1555
2017-06-19,3.4107
2017-06-20,-0.7815
2017-06-21,3.5482
2017-06-22,-0.7118
2017-06-23,0.5201
2017-06-26,-0.1958
2017-06-27,-0.8407
2017-06-28,1.7099
2017-06-29,-2.1813
2017-06-30,0.0639
2017-07-03,0.0639
2017-07-05,2.752
2017-07-06,-1.843
2017-07-07,0.1617
2017-07-10,0.9689
2017-07-11,1.3907
2017-07-12,2.1878
2017-07-13,0.349
2017-07-14,1.5449000000000002
2017-07-17,-0.3952
2017-07-18,1.6663000000000001
2017-07-19,-0.3902
2017-07-20,-0.6791
2017-07-21,-0.1446
2017-07-24,0.2436
2017-07-25,0.1182
2017-07-26,2.1976
2017-07-27,-1.0527
2017-07-28,2.2121
2017-07-31,-1.6564999999999999
2017-08-01,-0.142
2017-08-02,-1.8225
2017-08-03,0.9282
2017-08-04,0.0065
2017-08-07,3.5936
2017-08-08,-0.8436
2017-08-09,-0.0063
2017-08-10,-3.632
2017-08-11,-0.0461
2017-08-14,1.9183
2017-08-15,2.0309
2017-08-16,1.1094
2017-08-17,2.7712
2017-08-18,2.184
2017-08-21,1.0448
2017-08-22,3.0783
2017-08-23,0.7681
2017-08-24,-0.4551
2017-08-25,-1.8629
2017-08-28,-2.003
2017-08-29,-0.5288
2017-08-30,2.2938
2017-08-31,0.2861
2017-09-01,-0.4076
2017-09-05,-0.6548
2017-09-06,-1.0476
2017-09-07,1.3917
2017-09-08,-0.8681
2017-09-11,2.9941
2017-09-12,0.7181
2017-09-13,2.0877
2017-09-14,-1.0449
2017-09-15,-0.2259
2017-09-18,1.8563
2017-09-19,0.05
2017-09-20,-1.1773
2017-09-21,-0.3147
2017-09-22,0.4228
2017-09-25,-4.7996
2017-09-26,-1.5154
2017-09-27,2.377
2017-09-28,-0.4386
2017-09-29,1.4509
2017-10-02,0.5211
2017-10-03,2.8512
2017-10-04,0.084
2017-10-05,0.1007
2017-10-06,0.1733
2017-10-09,1.6127
2017-10-10,0.5657
2017-10-11,0.8574
2017-10-12,-2.2524
2017-10-13,-1.1522000000000001
2017-10-16,0.622
2017-10-17,-2.3613
2017-10-18,2.447
2017-10-19,-0.9354
2017-10-20,-0.3428
2017-10-23,-2.363
2017-10-24,0.3292
2017-10-25,-2.0035
2017-10-26,0.0587
2017-10-27,3.423
2017-10-30,3.0826000000000002
2017-10-31,1.8229
2017-11-01,0.6436
2017-11-02,-0.6825
2017-11-03,-0.8658
2017-11-06,2.5272
2017-11-07,0.3567
2017-11-08,-1.3845
2017-11-09,-0.4142
2017-11-10,0.6914
2017-11-13,-1.0032
2017-11-14,-1.4902
2017-11-15,-0.1705
2017-11-16,2.1765
2017-11-17,-0.1618
2017-11-20,1.5503
2017-11-21,1.5426
2017-11-22,-0.5553
2017-11-24,0.7111
2017-11-27,-1.6528
2017-11-28,-0.7127
2017-11-29,-3.6317
2017-11-30,-1.573
2017-12-01,-1.3948
2017-12-04,-2.8807
2017-12-05,-0.3656
2017-12-06,2.1721
2017-12-07,1.0659
2017-12-08,1.8054999999999999
2017-12-11,0.9402
2017-12-12,-2.5936
2017-12-13,1.0479
2017-12-14,-2.6747
2017-12-15,1.048
2017-12-18,-0.1037
2017-12-19,-1.2055
2017-12-20,0.794
2017-12-21,1.5524
2017-12-22,0.5533
2017-12-26,-2.2463
2017-12-27,0.3714
2017-12-28,-0.3874
2017-12-29,0.0754
2018-01-02,6.507
2018-01-03,0.1906
2018-01-04,0.9293
2018-01-05,2.6870000000000003
2018-01-08,-0.194
2018-01-09,0.2469
2018-01-10,-0.5294
2018-01-11,-0.548
2018-01-12,-0.5086
2018-01-16,-2.8702
2018-01-17,0.784
2018-01-18,0.3101
2018-01-19,-0.1898
2018-01-22,-0.0163
2018-01-23,4.4886
2018-01-24,1.6902
2018-01-25,1.432
2018-01-26,3.474
2018-01-29,-1.0769
2018-01-30,-1.6502
2018-01-31,2.3189
2018-02-01,-5.9083
2018-02-02,-2.5544000000000002
2018-02-05,-3.6197
2018-02-06,2.5702
2018-02-07,-2.63
2018-02-08,-3.6606
2018-02-09,1.7098
2018-02-12,0.4358
2018-02-13,1.0201
2018-02-14,4.1897
2018-02-15,0.3695
2018-02-16,-2.0112
2018-02-20,1.9109
2018-02-21,0.8708
2018-02-22,-0.0371
2018-02-23,2.4053
2018-02-26,0.4656
2018-02-27,-3.0537
2018-02-28,-1.1261
2018-03-01,-2.2295
2018-03-02,-1.2253
2018-03-05,1.0236
2018-03-06,3.1773
2018-03-07,0.8966
2018-03-08,-0.9892
2018-03-09,1.8004
2018-03-12,1.1493
2018-03-13,-2.2465
2018-03-14,2.2026
2018-03-15,3.3756
2018-03-16,0.6129
2018-03-19,-2.871
2018-03-20,2.2721
2018-03-21,-1.8346
2018-03-22,-5.4531
2018-03-23,-1.8683999999999998
2018-03-26,5.1325
2018-03-27,-4.5197
2018-03-28,-1.6383999999999999
2018-03-29,2.5879
2018-04-02,-3.2309
2018-04-03,-1.6553
2018-04-04,-1.4885
2018-04-05,0.2906
2018-04-06,-2.9263
2018-04-09,1.4028
2018-04-10,4.2562
2018-04-11,-0.9825
2018-04-12,0.3193
2018-04-13,-2.2055
2018-04-16,1.5462
2018-04-17,2.2896
2018-04-18,2.2272
2018-04-19,-0.7062
2018-04-20,-1.2570000000000001
2018-04-23,-1.9764
2018-04-24,-1.4125
2018-04-25,-1.6581000000000001
2018-04-26,2.1619
2018-04-27,1.8746
2018-04-30,0.779
2018-05-01,0.5377
2018-05-02,1.0864
2018-05-03,0.5511
2018-05-04,3.5297
2018-05-07,3.42
2018-05-08,0.4914
2018-05-09,-0.4483
2018-05-10,0.2712
2018-05-11,-0.8165
2018-05-14,2.2021
2018-05-15,-1.0219
2018-05-16,0.7629
2018-05-17,-1.055
2018-05-18,-0.5204
2018-05-21,1.3538000000000001
2018-05-22,-0.8956
2018-05-23,0.4748
2018-05-24,0.2896
2018-05-25,0.9272
2018-05-29,-0.6024
2018-05-30,-0.0101
2018-05-31,0.0152
2018-06-01,3.1968
2018-06-04,2.2560000000000002
2018-06-05,-0.2776
2018-06-06,-0.0336
2018-06-07,-2.2468
2018-06-08,0.7121
2018-06-11,0.3072
2018-06-12,1.6432
2018-06-13,-1.1766
2018-06-14,2.0521
2018-06-15,-1.3564
2018-06-18,0.274
2018-06-19,-1.9849
2018-06-20,0.8805
2018-06-21,-1.9493
2018-06-22,-0.0989
2018-06-25,-5.3265
2018-06-26,0.0889
2018-06-27,-3.3434
2018-06-28,1.8159999999999998
2018-06-29,-1.5129000000000001
2018-07-02,0.4474
2018-07-03,-0.8639
2018-07-05,1.1529
2018-07-06,2.8842
2018-07-09,0.2496
2018-07-10,-0.1038
2018-07-11,-2.6642
2018-07-12,1.4673
2018-07-13,-0.0684
2018-07-16,0.1631
2018-07-17,1.2136
2018-07-18,-0.9706
2018-07-19,-1.8083
2018-07-20,-0.048
2018-07-23,-0.1121
2018-07-24,1.0479
2018-07-25,4.7513
2018-07-26,-1.9194
2018-07-27,-2.4513
2018-07-30,-2.4285
2018-07-31,1.304
2018-08-01,-1.0468
2018-08-02,-1.4411
2018-08-03,-0.9639
2018-08-06,-1.2276
2018-08-07,0.7278
2018-08-08,-1.3338999999999999
2018-08-09,-0.1859
2018-08-10,1.5915
2018-08-13,-1.2944
2018-08-14,-2.8985
2018-08-15,-1.5649
2018-08-16,1.2719
2018-08-17,0.4593
2018-08-20,2.0315
2018-08-21,0.9246
2018-08-22,-0.0393
2018-08-23,-3.16
2018-08-24,1.1612
2018-08-27,3.6848
2018-08-28,-1.3617
2018-08-29,0.174
2018-08-30,-2.1849
2018-08-31,0.2348
2018-09-04,-2.6113
2018-09-05,-3.6435
2018-09-06,-2.6548
2018-09-07,1.5638
2018-09-10,-3.7014
2018-09-11,0.7035
2018-09-12,2.5403000000000002
2018-09-13,2.5207
2018-09-14,-0.4773
2018-09-17,-3.5511
2018-09-18,-1.4098
2018-09-19,3.8174
2018-09-20,1.9984
2018-09-21,-0.7536
2018-09-24,-0.8929
2018-09-25,0.6681
2018-09-26,0.7002
2018-09-27,0.5562
2018-09-28,-0.938
2018-10-01,-1.6752
2018-10-02,-1.0926
2018-10-03,1.3356
2018-10-04,-3.8430999999999997
2018-10-05,-0.9607
2018-10-08,-2.257
2018-10-09,-2.7789
2018-10-10,-5.8868
2018-10-11,2.6105
2018-10-12,3.7984
2018-10-15,-2.1250999999999998
2018-10-16,3.7736
2018-10-17,-0.9759
2018-10-18,-4.1312
2018-10-19,0.6408
2018-10-22,4.1068999999999996
2018-10-23,-1.4449
2018-10-24,-4.8004999999999995
2018-10-25,3.5742000000000003
2018-10-26,-1.1964
2018-10-29,-6.6424
2018-10-30,2.2117
2018-10-31,4.3644
2018-11-01,6.3045
2018-11-02,-2.4198
2018-11-05,-1.9988000000000001
2018-11-06,1.9358
2018-11-07,3.4319
2018-11-08,-2.3016
2018-11-09,-2.7786999999999997
2018-11-12,-1.4014
2018-11-13,2.9128
2018-11-14,2.3541
2018-11-15,3.8421
2018-11-16,-1.3571
2018-11-19,-2.9656000000000002
2018-11-20,-2.3741
2018-11-21,2.3496
2018-11-23,0.6158
2018-11-26,3.7784
2018-11-27,0.2884
2018-11-28,1.8407
2018-11-29,-1.9203999999999999
2018-11-30,2.9306
2018-12-03,1.7904
2018-12-04,-3.2979
2018-12-06,-1.5852
2018-12-07,-1.7776
2018-12-10,-1.0649
2018-12-11,0.2641
2018-12-12,-0.2173
2018-12-13,-0.0132
2018-12-14,-1.6372
2018-12-17,-3.3691
2018-12-18,-2.1947
2018-12-19,-2.6132999999999997
2018-12-20,-1.4802
2018-12-21,-2.3018
2018-12-24,-0.0833
2018-12-26,4.6326
2018-12-27,0.3261
2018-12-28,0.4623
2018-12-31,-1.4523
2019-01-02,-0.2699
2019-01-03,-4.4623
2019-01-04,7.0061
2019-01-07,2.3971
2019-01-08,2.5786
2019-01-09,3.4948
2019-01-10,-0.1514
2019-01-11,-0.2439
2019-01-14,-1.3547
2019-01-15,1.0786
2019-01-16,2.6246
2019-01-17,0.7298
2019-01-18,0.6732
2019-01-22,-3.1015
2019-01-23,-0.0789
2019-01-24,2.5192
2019-01-25,2.1494
2019-01-28,-0.1821
2019-01-29,-1.2837
2019-01-30,6.3361
2019-01-31,1.0011
2019-02-01,-0.3086
2019-02-04,-0.7561
2019-02-05,3.0774
