ticker,TEAH US Equity
2010-08-11,9.5238
2010-08-12,-5.7971
2010-08-20,0.0
2010-08-25,-3.0769
2010-08-26,3.1746
2010-08-30,7.2308
2010-08-31,1.8651
2010-09-01,0.0
2010-09-02,-1.4085
2010-09-03,1.4285999999999999
2010-09-07,-22.5352
2010-09-09,27.2727
2010-09-10,0.0
2010-09-13,0.0
2010-09-14,-1.4285999999999999
2010-09-16,1.4493
2010-09-21,-8.5714
2010-09-23,3.125
2010-09-24,7.5758
2010-09-27,-1.4085
2010-09-29,-4.2857
2010-09-30,1.4925
2010-10-05,-2.9412000000000003
2010-10-07,1.5152
2010-10-12,-2.9851
2010-10-13,-4.6154
2010-10-14,3.2258
2010-10-15,-14.0625
2010-10-18,-7.2386
2010-10-20,-3.9569
2010-10-21,-8.1633
2010-10-22,2.2222
2010-10-25,17.3913
2010-10-27,-22.2222
2010-10-29,26.1905
2010-11-02,-24.5283
2010-11-03,32.5
2010-11-08,-16.9811
2010-11-10,-4.5455
2010-11-12,-26.1905
2010-11-15,35.4839
2010-11-16,-2.3810000000000002
2010-11-22,-12.1951
2010-11-23,0.0
2010-11-30,-13.8889
2010-12-01,0.0
2010-12-02,3.2258
2010-12-07,4.6875
2010-12-08,1.4925
2010-12-09,-8.8235
2010-12-14,0.0
2010-12-29,0.0
2010-12-31,0.0
2011-01-03,0.0
2011-01-11,0.0
2011-01-12,0.0
2011-01-18,-25.8065
2011-01-19,-2.1739
2011-01-20,-33.3333
2011-01-21,66.6667
2011-01-24,-4.0
2011-01-26,0.0
2011-01-27,29.1667
2011-01-28,-19.3548
2011-01-31,-16.0
2011-02-16,-9.5238
2011-02-24,5.2632
2011-03-07,-15.0
2011-03-08,-11.7647
2011-03-10,0.0
2011-03-15,0.0
2011-03-31,-20.0
2011-04-01,-25.0
2011-04-27,-22.2222
2011-05-04,71.4286
2011-05-05,0.0
2011-05-12,-33.3333
2011-05-24,50.0
2011-05-27,0.0
2011-06-06,0.0
2011-06-07,-8.3333
2011-06-10,-22.7273
2011-06-16,-5.8824
2011-06-22,25.0
2011-06-23,-10.0
2011-06-24,44.4444
2011-06-27,15.3846
2011-06-29,46.6667
2011-06-30,-13.6364
2011-07-01,15.7895
2011-07-06,-9.0909
2011-07-07,25.0
2011-07-12,-36.0
2011-07-13,12.5
2011-07-14,0.0
2011-07-15,22.2222
2011-07-18,18.1818
2011-07-20,-11.538499999999999
2011-07-21,-17.3913
2011-07-22,26.3158
2011-07-26,-4.1667
2011-07-27,-34.7826
2011-07-29,20.0
2011-09-12,-22.2222
2011-09-16,-28.5714
2011-09-22,-40.0
2011-09-26,66.6667
2011-10-12,-30.0
2011-10-14,-28.5714
2011-11-29,-30.0
2011-12-06,0.0
2011-12-23,-71.4286
2011-12-27,0.0
2012-01-04,0.0
2012-04-03,0.0
2012-04-05,0.0
2012-05-08,0.0
2012-05-10,0.0
2012-07-02,0.0
2012-07-05,0.0
2012-07-19,0.0
2012-08-07,0.0
2012-08-27,-10.0
2012-09-07,-33.3333
2012-09-11,33.3333
2012-10-03,0.0
2012-11-27,-37.5
2012-11-30,0.0
2012-12-17,0.0
2012-12-26,0.0
2012-12-31,0.0
2013-01-24,0.0
2013-01-25,0.0
2013-03-04,0.0
2013-03-12,0.0
2013-03-20,0.0
2013-05-29,2.5
2013-08-01,-67.0732
2013-08-02,7.4074
2013-09-16,3.4483
2013-09-30,0.0
2013-10-24,0.0
2013-11-06,6.6667
2013-12-31,6.25
2014-03-03,-52.9412
2014-06-12,18.75
2014-07-14,10.526299999999999
2014-07-24,4.7619
2014-07-25,0.0
2014-08-01,-4.5455
2014-10-08,4.7619
2014-10-20,118.1818
2014-10-21,37.5
2014-10-22,9.0909
2014-10-23,0.0
2014-10-24,122.2222
2014-10-27,0.0
2014-10-28,75.0
2014-10-29,-20.0
2014-10-30,-14.2857
2014-11-03,0.0
2014-11-05,-8.3333
2014-11-06,172.7273
2014-11-10,-50.0
2014-11-12,-13.3333
2014-11-14,0.0
2014-11-17,-23.0769
2014-11-18,20.0
2014-11-19,0.0
2014-11-20,8.3333
2014-11-25,-7.6923
2014-11-26,16.6667
2014-11-28,7.1429
2014-12-01,100.0
2014-12-02,-46.6667
2014-12-03,-6.25
2014-12-08,-6.6667
2014-12-10,-14.2857
2014-12-11,-15.1042
2014-12-30,-1.8405
2014-12-31,100.0
2015-01-02,0.0
2015-01-05,0.0
2015-01-06,25.0
2015-01-07,-18.0
2015-01-12,95.122
2015-01-13,0.0
2015-01-14,-45.0
2015-01-15,-22.1591
2015-01-20,0.0
2015-01-23,-12.4088
2015-01-27,6.6667
2015-01-29,0.0
2015-02-03,-31.25
2015-02-06,40.9091
2015-02-10,-22.5806
2015-02-13,-8.3333
2015-02-23,-9.0909
2015-03-02,-10.0
2015-03-11,11.1111
2015-03-12,-10.0
2015-03-13,-11.1111
2015-03-17,-12.5
2015-03-19,114.2857
2015-03-31,0.0
2015-04-09,-46.6667
2015-05-08,-23.4375
2015-05-19,22.449
2015-05-20,4.1667
2015-05-21,53.6
2015-05-26,-8.3333
2015-06-05,-27.2727
2015-06-30,-12.5
2015-07-08,0.0
2015-07-15,0.0
2015-12-31,7.1429
2016-02-04,-20.0
2016-03-08,-3.125
2016-03-17,-5.3763
2016-03-21,0.0
2016-05-19,0.0
2016-07-18,-21.5909
2016-08-25,-30.4348
2016-11-18,4.1667
2016-11-23,60.0
2016-12-22,-57.5
2016-12-29,41.1765
2017-01-06,-16.6667
2017-01-11,20.0
2017-02-24,66.6667
2017-04-03,57.5
2017-04-04,0.0
2017-04-06,0.0
2017-04-10,-7.1429
2017-04-12,-6.8376
2017-04-13,0.0
2017-04-20,0.0
2017-05-01,-6.422
2017-05-02,6.8627
2017-05-15,0.0
2017-05-17,0.0
2017-05-24,0.9174
2017-05-30,-40.9091
2017-08-11,222.4615
2017-09-13,-75.5725
2017-10-13,0.0
2017-10-25,-18.75
2017-12-19,-3.8462
2017-12-20,0.0
2017-12-28,0.0
2018-01-05,100.0
2018-01-09,-60.0
2018-01-17,100.0
2018-02-14,-2.5
2018-02-28,-7.6923
2018-03-01,38.8889
2018-03-05,180.0
2018-03-06,7.1429
2018-03-07,60.0
2018-03-08,-25.0
2018-03-09,27.2222
2018-03-12,9.1703
2018-03-13,40.0
2018-03-16,5.7143
2018-03-19,8.1081
2018-03-20,-18.5
2018-03-21,14.2331
2018-03-22,89.3126
2018-03-23,-0.7092
2018-03-26,-1.4285999999999999
2018-03-27,-55.0725
2018-03-28,70.0
2018-04-03,-14.611
2018-04-09,-16.6667
2018-04-10,33.3333
2018-04-11,10.0
2018-04-12,-9.0909
2018-04-17,-54.0
2018-04-18,73.913
2018-04-20,54.25
2018-04-30,13.4522
2018-05-01,28.5714
2018-05-03,-6.2222
2018-05-04,13.1517
2018-05-07,0.5236
2018-05-08,-29.1667
2018-05-09,-37.5
2018-05-15,-27.0588
2018-05-17,109.6774
2018-05-18,16.9231
2018-05-22,12.7632
2018-05-23,15.5193
2018-05-24,21.2121
2018-05-25,2.5
2018-05-29,21.9512
2018-05-30,-5.7333
2018-05-31,-0.8487
2018-06-01,-10.1284
2018-06-04,-32.0635
2018-06-05,58.8785
2018-06-06,-13.2353
2018-06-07,-2.5423999999999998
2018-06-08,13.0435
2018-06-11,-22.3077
2018-06-12,33.6634
2018-06-14,0.0
2018-06-15,-4.4444
2018-06-20,0.0
2018-06-21,0.0
2018-06-28,0.0
2018-06-29,0.7752
2018-07-02,0.0
2018-07-03,-11.461500000000001
2018-07-06,25.9774
2018-07-09,-21.3793
2018-07-11,11.4035
2018-07-13,7.874
2018-07-16,-5.1095
2018-07-17,0.0
2018-07-18,-38.4615
2018-07-19,0.0
2018-07-20,-6.25
2018-07-25,120.0
2018-08-01,-60.5758
2018-08-02,-0.0769
2018-08-07,-61.5385
2018-08-10,140.0
2018-08-13,-21.6667
2018-08-14,50.4255
2018-08-15,41.4427
2018-08-17,-7.0
2018-08-24,-4.3011
2018-08-30,2.5843
2018-08-31,-56.1884
2018-09-04,-12.5
2018-09-05,114.2857
2018-09-06,-33.3333
2018-09-13,34.0
2018-09-18,4.4776
2018-09-21,-35.7143
2018-09-24,96.6667
2018-09-26,-36.6102
2018-09-27,-12.2995
2018-09-28,3.0488
2018-10-02,-50.6903
2018-10-10,12.0
2018-10-16,46.4286
2018-10-17,-19.3902
2018-10-23,-6.2027
2018-10-26,-20.9677
2018-10-30,100.0
2018-10-31,8.1633
2018-11-01,-48.3962
2018-11-02,-15.9049
2018-11-06,308.6957
2018-11-07,-11.7021
2018-11-08,-4.8193
2018-11-09,-22.7848
2018-11-12,29.5082
2018-11-13,-8.3797
2018-11-14,4.3106
2018-11-15,58.9404
2018-11-16,-25.0
2018-11-19,-30.5556
2018-11-20,32.8
2018-11-21,8.4337
2018-11-23,-33.2222
2018-11-26,41.4309
2018-11-27,-17.7647
2018-11-28,-5.2933
2018-11-29,-29.9245
2018-11-30,18.56
2018-12-03,-17.8182
2018-12-04,1.7699
2018-12-06,19.5652
2018-12-07,-1.8182
2018-12-10,-7.5926
2018-12-11,-19.8397
2018-12-12,0.0
2018-12-13,99.75
2018-12-14,25.1564
2018-12-17,-11.0
2018-12-18,-32.5843
2018-12-19,-20.8333
2018-12-20,36.8421
2018-12-21,-22.9231
2018-12-28,-10.1996
2018-12-31,-5.5346
2019-01-02,76.4706
2019-01-03,70.6667
2019-01-04,-10.1563
2019-01-07,-2.1739
2019-01-08,0.0
2019-01-09,0.0
2019-01-10,-17.7778
2019-01-11,5.4054
2019-01-14,0.5128
2019-01-15,13.2653
2019-01-16,18.018
2019-01-17,-25.5725
2019-01-18,2.5641
2019-01-23,28.5
2019-01-25,-12.4514
2019-01-31,-11.1111
2019-02-05,0.0
2019-02-06,-12.5
2019-02-11,-2.8571
2019-02-12,17.647100000000002
2019-02-14,-15.0
2019-02-15,-5.2941
2019-02-19,-0.6211
2019-02-22,0.0
2019-02-26,-5.0
2019-02-27,-7.8947
2019-02-28,-1.4285999999999999
2019-03-01,-20.2899
2019-03-04,0.9091
2019-03-05,-0.9009
2019-03-06,4.5455
2019-03-07,-3.4783
2019-03-25,7.2072
2019-03-26,-5.8824
2019-03-27,-10.7143
2019-03-28,0.0
2019-04-03,0.0
2019-04-04,-30.0
2019-04-08,0.0
2019-04-10,0.0
2019-04-11,48.5714
2019-04-12,0.0
2019-04-17,-3.8462
2019-04-22,2.0
2019-04-23,-1.9607999999999999
2019-05-14,-61.0
2019-05-15,158.9744
2019-05-29,-0.9901
2019-07-05,0.0
2019-07-09,0.0
2019-07-29,-1.0
2019-08-07,0.0
2019-08-22,1.0101
2019-09-04,-40.0
2019-09-05,50.0
2019-09-23,-43.3333
2019-09-26,76.451
2019-09-27,-43.327
2019-10-02,27.451
2019-10-07,-10.7692
2019-10-08,-12.069
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-12-13,-58.8235
2019-12-16,0.0
2020-01-15,0.0
2020-01-16,319.0476
2020-01-21,0.0
2020-02-06,-76.1364
2020-04-07,0.0
2020-04-09,0.0
2020-04-14,0.0
2020-05-06,95.2381
2020-06-18,-48.7805
2020-06-19,0.0
2020-07-01,-4.7619
2020-07-15,125.0
2020-07-16,-55.5556
2020-07-29,-25.0
