ticker,NODB US Equity
2002-09-26,0.0
2002-10-01,0.3937
2002-10-07,0.0
2002-10-18,0.1312
2002-10-22,-0.3932
2002-10-29,0.5263
2002-10-30,1.4398
2002-10-31,0.0
2002-11-01,0.6452
2002-11-04,2.5641
2002-11-27,-3.5
2002-12-05,3.3161
2002-12-12,2.8084
2002-12-23,-1.7923
2003-01-09,1.875
2003-01-10,-1.8405
2003-01-14,5.0
2003-01-15,0.0
2003-01-16,-2.9762
2003-01-22,0.0
2003-01-28,1.227
2003-01-30,1.8182
2003-02-03,1.2143
2003-02-04,1.1527
2003-02-05,-1.4419
2003-02-10,2.6428000000000003
2003-02-26,-3.4483
2003-02-27,3.5714
2003-02-28,0.0
2003-03-04,-1.1494
2003-03-05,1.1628
2003-03-11,2.7586
2003-03-12,-1.5659999999999998
2003-03-13,-1.1364
2003-03-14,1.1494
2003-03-19,0.5682
2003-03-21,0.0
2003-04-03,-0.1815
2003-04-09,0.0
2003-04-14,0.0
2003-04-21,0.5682
2003-04-23,0.0
2003-04-24,1.1073
2003-04-28,0.3576
2003-05-01,-0.6682
2003-05-02,0.0
2003-05-05,0.0
2003-05-06,-0.2242
2003-05-12,3.3708
2003-05-16,15.2174
2003-05-19,3.7736
2003-06-02,-2.2727
2003-06-06,-5.1163
2003-06-09,2.9412000000000003
2003-06-11,-0.9524
2003-06-13,-1.9231
2003-06-20,4.902
2003-06-24,-2.3364
2003-06-26,-2.3923
2003-06-27,0.9804
2003-06-30,0.9709
2003-07-07,-1.6014
2003-07-08,0.4902
2003-07-10,-0.4878
2003-07-22,5.3922
2003-07-28,-4.093
2003-07-29,1.3578999999999999
2003-07-30,-1.3397000000000001
2003-08-13,0.0
2003-08-14,-0.9699
2003-08-18,-0.8815
2003-08-19,1.2846
2003-08-27,-2.439
2003-08-28,0.0
2003-09-05,-4.0
2003-09-09,2.8646000000000003
2003-09-11,0.2532
2003-09-18,-1.0101
2003-09-19,1.8367
2003-09-24,-1.8035999999999999
2003-09-29,0.0
2003-09-30,-0.5102
2003-10-01,0.8615
2003-10-02,-1.0204
2003-10-17,1.0309
2003-10-28,2.0408
2003-10-29,0.0
2003-11-05,0.0
2003-11-14,0.0
2003-11-20,4.0
2003-12-23,-3.3443
2003-12-24,4.0
2004-01-15,1.2115
2004-01-20,-4.5221
2004-02-04,4.4776
2004-02-09,0.0
2004-04-01,-2.5333
2004-04-21,0.7843
2004-05-14,3.1128
2004-06-08,0.2358
2004-06-09,-4.0
2004-08-17,3.2855
2004-09-02,2.8571
2004-09-08,-0.9259
2004-09-22,-3.5514
2004-11-05,6.4554
2004-11-18,-5.0228
2004-12-07,0.0
2004-12-10,1.9231
2004-12-16,3.3019
2004-12-27,0.9545
2005-01-06,-0.3455
2005-01-07,3.9956
2005-01-14,0.8772
2005-01-31,-3.6522
2005-02-25,2.4368
2005-02-28,0.4405
2005-03-04,0.8772
2005-03-18,0.0
2005-03-21,0.0
2005-04-18,-0.5756
2005-04-20,-1.7544
2005-04-22,0.0
2005-04-25,0.0
2005-04-26,0.8929
2005-04-29,0.0
2005-05-24,0.0
2005-06-03,0.0
2005-06-07,-0.6195
2005-06-22,1.0686
2005-06-30,0.4405
2005-07-12,0.6511
2005-09-14,0.0874
2005-10-03,0.4367
2005-10-18,0.2965
2005-11-11,-0.1391
2005-12-07,-1.1668
2005-12-21,0.4405
2006-01-05,-0.3173
2006-01-06,0.0
2006-01-10,0.7958
2006-01-11,-0.7895
2006-01-27,0.0884
2006-02-03,0.6184
2006-02-07,-0.7902
2006-02-10,0.885
2006-02-17,-1.2281
2006-02-23,0.0
2006-02-24,0.0
2006-02-27,-0.5329
2006-03-06,0.0
2006-03-13,0.9464
2006-03-15,-0.8491
2006-03-16,-0.0892
2006-03-23,-1.6964000000000001
2006-03-24,0.3633
2006-03-27,-0.4525
2006-03-31,-1.3273
2006-04-03,0.0
2006-04-04,0.9242
2006-04-10,0.3663
2006-04-18,0.365
2006-04-21,-1.6364
2006-05-15,0.4621
2006-05-19,-0.46
2006-05-23,0.0
2006-05-26,0.0
2006-06-05,2.1257
2006-06-08,-2.0814
2006-06-13,3.512
2006-06-15,0.0
2006-06-16,0.0
2006-06-20,0.0
2006-06-21,0.0893
2006-06-27,0.0
2006-06-28,-0.0892
2006-07-05,0.3929
2006-07-19,0.0
2006-07-20,0.8029
2006-07-24,-0.7965
2006-07-25,0.8029
2006-07-28,1.7699
2006-08-01,-1.5652
2006-08-02,-0.6184
2006-08-28,0.0
2006-08-30,-0.4444
2006-09-01,0.0
2006-09-08,-0.3571
2006-09-15,0.0
2006-09-18,0.0
2006-09-22,0.3763
2006-10-10,1.361
2006-10-12,0.1943
2006-10-17,2.2747
2006-10-23,-1.1034
2006-10-24,0.2441
2006-11-02,2.4522
2006-11-08,0.1528
2006-11-09,-0.1525
2006-11-10,0.2377
2006-11-14,1.6088
2006-11-15,1.6667
2006-11-17,0.0
2006-11-21,0.0
2006-11-22,1.6393
2006-12-01,0.0
2006-12-04,0.0
2006-12-11,0.0
2006-12-15,1.6129
2006-12-29,-1.1637
2007-01-16,-1.371
2007-01-23,-1.4718
2007-01-25,0.0
2007-01-30,1.2448
2007-02-01,0.8197
2007-02-02,-0.813
2007-02-08,0.0
2007-02-09,0.4098
2007-02-15,2.0408
2007-02-28,-0.8
2007-03-07,-1.6129
2007-03-09,1.3115
2007-03-13,-1.2945
2007-03-15,0.6557
2007-03-16,-0.6515
2007-03-22,0.0
2007-04-10,0.2795
2007-04-11,0.0
2007-04-12,0.0
2007-04-30,0.0
2007-05-09,0.0
2007-05-10,-1.6393
2007-05-24,0.0
2007-05-25,1.5
2007-05-30,0.1642
2007-06-06,-1.1475
2007-06-07,-0.4975
2007-06-12,0.0
2007-06-13,0.8333
2007-06-14,0.8264
2007-06-19,0.0
2007-06-21,-0.1639
2007-06-25,0.9852
2007-06-28,-0.4065
2007-06-29,-0.4082
2007-07-16,-0.5425
2007-07-17,0.3306
2007-07-19,-1.0708
2007-07-26,0.0
2007-08-06,0.0
2007-08-10,0.0
2007-08-15,0.0
2007-08-21,-2.4147
2007-08-22,2.8157
2007-08-29,-2.4066
2007-08-30,2.8912
2007-09-04,-1.6529
2007-09-07,-0.8403
2007-09-10,0.8475
2007-09-20,-0.8403
2007-09-24,0.0
2007-09-28,0.0
2007-10-01,0.8475
2007-10-04,0.2857
2007-10-05,0.0
2007-10-09,0.0
2007-10-15,0.0
2007-10-29,0.7563
2007-10-30,-0.3336
2007-11-06,1.2551999999999999
2007-11-16,-0.4132
2007-11-21,-0.4149
2007-11-26,0.0
2007-11-27,1.25
2007-11-29,-1.2346
2007-12-05,0.0
2007-12-12,0.0
2007-12-13,-0.8333
2007-12-14,0.8403
2008-01-08,0.452
2008-01-09,0.0
2008-01-15,0.0
2008-01-23,0.0
2008-01-24,-4.8333
2008-01-29,5.0788
2008-01-30,2.0833
2008-01-31,-2.0408
2008-02-06,-3.3333
2008-02-11,3.4483
2008-02-13,-2.9167
2008-02-15,0.0
2008-03-13,0.0
2008-03-17,-1.2876
2008-04-23,1.1687
2008-04-28,-1.6379000000000001
2008-04-30,-1.8405
2008-05-01,0.0
2008-05-15,-1.6071
2008-05-22,0.0
2008-05-29,-0.0907
2008-06-02,3.0881
2008-06-06,-4.9338999999999995
2008-07-02,-5.913
2008-07-31,0.0
2008-08-01,0.7905
2008-09-10,-1.9607999999999999
2008-09-12,-3.0
2008-09-15,0.0
2008-09-23,0.5155
2008-09-29,-0.5128
2008-10-02,2.0619
2008-10-09,-1.6825
2008-10-10,-9.2784
2008-11-07,4.5455
2008-11-10,-2.1739
2008-12-26,5.0749
2008-12-30,0.0
2009-01-20,0.0
2009-01-21,-14.3617
2009-01-22,12.4224
2009-01-26,-0.5525
2009-01-29,0.0
2009-03-03,-4.4444
2009-03-16,0.0
2009-03-26,0.0
2009-04-03,3.4884
2009-04-22,-7.5118
2009-04-23,0.0
2009-04-24,-2.439
2009-04-29,1.25
2009-05-01,-6.1728
2009-05-05,5.1316
2009-05-13,0.1252
2009-06-22,-6.25
2009-06-26,4.0
2009-07-27,-2.1375
2009-07-28,0.0
2009-07-31,0.0
2009-08-07,0.0
2009-09-22,-2.6316
2009-09-24,2.7027
2009-09-25,1.3158
2009-09-28,-0.5195
2009-10-08,0.577
2009-10-09,-0.7823
2009-10-13,1.8397000000000001
2009-10-16,-0.6452
2009-10-21,1.2987
2009-10-30,0.0
2009-11-16,5.1282
2009-11-17,-2.439
2009-11-18,0.0
2009-12-07,-2.75
2009-12-29,0.0518
2009-12-31,0.2587
2010-01-04,0.0
2010-01-05,0.0
2010-01-13,-0.6452
2010-01-14,0.7792
2010-01-15,-0.7732
2010-01-21,0.0
2010-01-22,0.9091
2010-02-05,17.1171
2010-02-08,0.0
2010-04-20,-5.1401
2010-04-21,0.0
2010-07-22,-2.3348
2010-10-11,1.4162
2010-12-01,-0.5917
2010-12-07,-3.8095
2010-12-27,3.9123
2010-12-28,3.1175
2011-01-05,0.1163
2011-01-06,4.5296
2011-01-21,10.0
2011-01-25,3.0303
2011-02-07,0.0
2011-02-23,0.0
2011-08-05,-3.2767
2011-08-18,0.0
2011-10-19,0.3481
2011-11-08,-8.1633
2011-11-09,0.0
2012-01-06,2.8393
2012-01-12,0.0
2012-04-05,-1.571
2012-04-24,0.6429
2012-05-15,1.5419
2012-06-20,6.2907
2012-06-21,2.0408
2012-06-25,-2.0
2012-09-14,0.3481
2012-10-09,-4.3416
2012-10-19,-0.9848
2012-10-23,0.6486
2012-11-26,-0.5371
2012-11-28,1.5119
2012-12-04,2.4894
2012-12-05,-0.8719
2012-12-06,0.0
2012-12-07,0.5236
2012-12-27,2.0191
2013-03-15,-6.25
2013-04-04,6.6667
2013-05-09,3.9583
2013-05-14,-7.8156
2013-05-17,6.5217
2013-06-21,-5.0816
2013-07-12,2.1286
2013-07-17,2.1053
2013-07-19,-1.0309
2013-07-22,0.0
2013-07-23,0.0
2013-07-26,0.5208
2013-07-31,-0.2073
2013-08-01,0.7269
2013-08-02,0.5155
2013-08-06,0.0
2013-08-08,-0.2462
2013-08-09,0.7608
2013-08-13,-0.7347
2013-08-21,0.2262
2013-08-22,-0.3077
2013-11-04,1.8107
2013-12-05,1.0105
2013-12-09,4.0416
2014-01-14,-0.289
2014-02-03,-2.3188
2014-02-11,0.8902
2014-02-13,0.0
2014-02-20,0.4902
2014-02-21,3.4146
2014-03-10,3.7736
2014-03-11,3.1818
2014-03-13,-3.63
2014-03-17,1.4811
2014-03-18,0.9009
2014-03-25,0.0
2014-03-26,4.1964
2014-04-02,0.2571
2014-05-20,1.1486
2014-05-29,-1.6949
2014-05-30,0.0
2014-06-09,0.431
2014-06-13,-2.1459
2014-06-16,-0.1754
2014-06-17,-0.5097
2014-06-18,0.0
2014-06-19,0.6889
2014-06-23,0.0
2014-06-24,1.7544
2014-06-27,-1.7241
2014-06-30,0.0
2014-07-01,0.0
2014-07-10,0.4751
2014-07-23,-0.1751
2014-07-24,0.6842
2014-07-29,0.0174
2014-07-31,2.7875
2014-08-04,-1.8643999999999998
2014-08-05,-1.468
2014-08-08,0.0
2014-08-11,0.0
2014-08-22,0.4382
2014-08-29,-0.4363
2014-09-02,0.0
2014-09-12,1.4022999999999999
2014-09-16,0.6914
2014-09-19,0.4292
2014-09-22,-1.2821
2014-09-26,2.1645
2014-10-14,0.289
2014-10-20,0.0
2014-10-22,-1.6949
2014-11-05,1.7241
2014-11-14,0.0
2014-11-17,0.8475
2014-11-19,-0.8403
2014-12-03,-0.2542
2014-12-08,1.1045
2014-12-31,-0.9286
2015-01-02,0.0
2015-01-12,4.7205
2015-01-13,-3.987
2015-01-14,3.3898
2015-01-15,0.0
2015-01-21,0.9508
2015-01-22,2.3059
2015-02-23,3.1746
2015-03-09,1.0769
2015-03-18,2.8919
2015-03-19,0.5917
2015-04-13,0.2506
2015-04-14,-0.7647
2015-04-29,1.4819
2015-05-01,-0.7009
2015-05-26,0.0
2015-05-27,0.0
2015-05-28,0.0
2015-05-29,-0.8088
2015-06-02,-1.0378
2015-06-03,-2.6217
2015-06-08,0.0
2015-06-09,-0.7692
2015-06-17,-0.9302
2015-06-19,-0.2347
2015-06-22,0.0
2015-06-25,-1.0196
2015-06-30,0.0951
2015-07-08,0.0159
2015-07-10,1.5873
2015-07-15,0.0
2015-07-17,0.0
2015-07-23,-2.2656
2015-08-14,0.3197
2015-08-21,-0.7968
2015-08-24,-0.241
2015-08-26,-0.9662
2015-08-28,0.0
2015-09-01,-0.6504
2015-09-15,0.6547
2015-09-23,-1.5447
2015-10-01,0.0
2015-10-28,2.269
2015-10-30,-0.3077
2015-11-18,2.3392
2015-12-07,0.0
2015-12-22,-1.5079
2015-12-23,0.3707
2015-12-30,1.532
2015-12-31,-0.7306
2016-01-06,-0.784
2016-01-11,0.0
2016-01-14,-0.4032
2016-01-20,-0.4048
2016-01-21,4.0481
2016-01-22,0.0
2016-01-25,0.0
2016-01-28,0.0
2016-02-03,0.3906
2016-02-08,-0.3891
2016-02-11,-3.0469
2016-02-25,-0.0806
2016-02-26,2.8226
2016-03-03,-3.451
2016-03-07,2.3558
2016-03-21,-0.7937
2016-04-01,0.2727
2016-04-04,0.8
2016-04-12,-3.0952
2016-04-13,-0.7371
2016-04-22,0.0
2016-04-25,0.132
2016-04-29,0.0
2016-05-02,0.0
2016-05-03,0.0
2016-05-05,0.0
2016-05-06,0.0
2016-05-10,0.0
2016-05-11,0.0
2016-05-16,0.5274
2016-05-23,-0.5246
2016-05-24,0.0
2016-05-25,0.0
2016-05-26,2.1753
2016-05-27,0.0
2016-05-31,0.0
2016-06-01,0.0
2016-06-03,0.0
2016-06-06,-0.0806
2016-06-13,-0.8878
2016-06-14,-0.6515
2016-06-15,0.0
2016-06-21,0.0
2016-06-22,0.0
2016-06-28,0.0
2016-06-30,0.0
2016-07-01,0.4098
2016-07-12,-1.3425
2016-07-13,0.0
2016-07-14,-0.6472
2016-07-18,0.6347
2016-07-25,0.4979
2016-07-29,0.0
2016-08-02,0.0
2016-08-03,0.0
2016-08-09,0.0
2016-08-10,-0.8258
2016-08-15,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-09-02,0.0833
2016-09-08,-0.1664
2016-09-12,0.0833
2016-09-14,0.0
2016-09-15,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-23,1.5819999999999999
2016-10-07,0.0
2016-10-10,8.4991
2016-10-12,-1.5152
2016-10-14,0.0
2016-10-17,0.0
2016-10-25,-3.4615
2016-10-26,0.3984
2016-10-27,0.0
2016-10-31,0.0
2016-11-17,4.7619
2016-11-21,-1.5152
2016-11-23,0.0
2016-11-29,1.5385
2016-12-06,1.5
2016-12-07,4.4932
2016-12-09,1.4285999999999999
2016-12-13,-1.4085
2016-12-23,4.7196
2016-12-28,-2.7397
2016-12-29,2.1831
2016-12-30,-0.1378
2017-01-05,-1.3112
2017-01-17,3.4965
2017-01-19,0.0
2017-01-23,0.0
2017-02-01,1.4189
2017-02-15,1.2658
2017-02-28,2.6316
2017-03-02,1.2821
2017-03-09,-2.4684
2017-03-14,-1.3628
2017-03-15,-0.3158
2017-04-24,2.4274
2017-04-27,-0.6164
2017-04-28,-1.3784
2017-05-01,0.0
2017-05-05,-0.0699
2017-05-17,-0.3357
2017-05-19,-0.014
2017-05-23,-0.2807
2017-05-31,0.563
2017-06-02,-0.6298
2017-06-08,1.338
2017-06-14,1.4593
2017-06-20,-1.7123
2017-06-21,-0.9756
2017-06-22,0.2815
2017-06-26,0.3509
2017-06-27,-0.1399
2017-06-28,-0.07
2017-07-07,0.4496
2017-07-17,0.7133
2017-07-19,0.0555
2017-07-25,0.0
2017-07-31,0.2776
2017-08-01,3.8062
2017-08-02,0.0
2017-08-04,-2.6
2017-08-07,1.3005
2017-08-15,2.027
2017-08-22,-2.5827999999999998
2017-09-05,0.0
2017-09-06,-0.7478
2017-09-21,3.9726
2017-09-26,-1.8445
2017-10-18,-0.9148
2017-10-30,1.833
2017-10-31,0.0
2017-11-03,1.0
2017-11-22,0.0
2017-11-29,0.33
2017-12-04,0.0
2017-12-11,-0.6579
2017-12-12,-0.6623
2017-12-20,0.0
2017-12-22,-0.8133
2017-12-26,1.2827
2017-12-27,1.3197999999999999
2017-12-28,5.2632
2017-12-29,-3.25
2018-01-11,-1.8088
2018-01-23,1.8420999999999998
2018-01-24,0.0
2018-01-29,0.7752
2018-01-30,0.5128
2018-02-13,0.1913
2018-02-16,1.846
2018-03-02,0.0
2018-03-05,-0.25
2018-03-07,0.5013
2018-03-08,0.0
2018-03-09,0.0623
2018-03-12,-0.0623
2018-03-15,-0.2494
2018-03-19,2.5
2018-03-29,-2.439
2018-04-02,-0.0625
2018-04-11,0.2883
2018-04-12,0.3125
2018-04-13,-0.8723
2018-04-16,0.5657
2018-04-18,0.0
2018-04-19,0.0
2018-04-23,0.3125
2018-04-25,0.0025
2018-04-26,-0.2517
2018-04-30,0.3123
2018-05-01,-0.3736
2018-05-04,0.0
2018-05-15,0.25
2018-05-16,0.0
2018-05-17,-0.0623
2018-05-21,-0.1871
2018-05-23,0.0
2018-05-24,0.5625
2018-05-25,0.0
2018-06-04,5.0342
2018-06-06,0.2959
2018-06-13,-0.295
2018-06-14,1.1834
2018-06-18,-1.7544
2018-06-27,-1.7856999999999998
2018-07-13,4.1667
2018-07-24,0.8746
2018-07-31,0.0
2018-08-06,-1.096
2018-08-07,0.1262
2018-08-15,-0.1868
2018-08-17,-0.5848
2018-08-22,2.3529
2018-08-28,0.0
2018-08-30,0.0
2018-09-21,4.5977
2018-09-25,1.0989
2018-09-28,-1.9022000000000001
2018-10-10,-3.4085
2018-10-11,2.2989
2018-10-19,0.0
2018-11-02,0.0225
2018-11-05,0.0
2018-11-14,-0.0225
2018-12-12,0.0
2018-12-21,-2.2472
2019-01-07,0.0
2019-01-10,-0.2899
2019-01-14,-1.4535
2019-01-16,-0.295
2019-01-17,0.5917
2019-01-22,-1.9412
2019-01-23,0.7798
2019-01-31,0.5952
2019-02-07,1.1834
2019-02-28,-0.5848
2019-03-05,-0.5765
2019-03-22,-0.0118
2019-03-25,-1.1834
2019-04-05,0.3003
2019-05-01,0.0
2019-05-08,0.0
2019-05-10,0.8982
2019-05-23,-0.2967
2019-06-24,-1.1905000000000001
2019-06-25,-1.2048
2019-06-27,0.0
2019-07-01,0.0
2019-07-03,-0.9146
2019-07-05,0.0
2019-07-08,-0.4815
2019-07-09,-0.0124
2019-07-10,0.0
2019-07-11,0.0
2019-07-24,0.4963
2019-07-25,0.6173
2019-08-05,0.0
2019-08-08,0.0
2019-08-28,-1.1043
2019-09-09,-0.062
2019-09-13,0.5587
2019-09-19,-0.9259
2019-09-24,-0.0623
2019-09-27,0.3741
2019-10-10,5.296
2019-10-25,-3.491
2019-11-01,1.1648
2019-11-08,-1.6364
2019-11-12,-1.3555
2019-11-13,0.2498
2019-11-20,-1.4953
2019-11-21,1.2018
2019-11-25,-0.9375
2019-11-29,0.9464
2019-12-03,0.0
2019-12-09,-2.4375
2019-12-11,0.1281
2019-12-19,-0.1919
2019-12-31,2.6469
2020-01-15,-1.3208
2020-01-21,0.0
2020-01-27,-0.5736
2020-02-05,1.9102999999999999
2020-02-06,-2.5035
2020-02-10,2.5806
2020-02-18,-1.2579
2020-03-03,-3.1847
2020-03-04,0.0
2020-03-06,-1.3158
2020-03-09,-5.8667
2020-03-11,4.8017
2020-03-13,-2.6896
2020-03-17,0.0
2020-03-18,-11.0417
2020-03-19,-6.2451
2020-03-20,0.0
2020-03-23,-4.9958
2020-03-26,-2.9273
2020-03-27,-0.6862
2020-04-02,0.4545
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,-1.8182
2020-04-09,11.1111
2020-04-15,-3.3333
2020-04-16,-0.431
2020-04-28,0.4329
2020-04-29,3.4483
2020-05-12,-2.5
2020-05-29,0.4274
2020-06-02,-2.9787
2020-06-04,-0.8772
2020-06-05,6.1947
2020-06-08,-0.8333
2020-06-11,0.0
2020-06-15,-2.9412000000000003
2020-06-16,6.9264
2020-06-23,1.7814
2020-06-30,-0.9706
2020-07-06,0.4194
2020-07-08,-0.4016
2020-07-10,-1.371
2020-07-15,-1.8806
2020-07-17,-3.3167
2020-07-30,0.0
