ticker,SVBI US Equity
2002-04-17,8.2251
2002-04-24,8.0
2002-04-25,0.0
2002-05-13,3.7037
2002-05-14,0.0
2002-05-23,3.5714
2002-05-29,1.7241
2002-05-30,0.0
2002-06-14,1.6949
2002-06-17,0.0
2002-06-18,-1.6667
2002-06-19,5.0847
2002-06-21,3.2258
2002-06-24,4.625
2002-06-25,1.5532
2002-06-26,-1.5293999999999999
2002-06-27,1.2545
2002-06-28,-3.0678
2002-07-01,3.1649
2002-07-02,-4.7198
2002-07-08,4.644
2002-07-10,0.4142
2002-07-11,-4.2428
2002-07-15,0.0
2002-07-18,2.1538
2002-07-19,-0.6024
2002-07-22,-1.5152
2002-07-23,2.1538
2002-07-24,-1.8072
2002-07-25,0.2454
2002-07-26,-0.0612
2002-07-29,0.4287
2002-07-30,-0.3049
2002-08-01,-2.1407
2002-08-02,-0.625
2002-08-05,0.9434
2002-08-07,0.0
2002-08-08,-0.9346
2002-08-09,1.8868
2002-08-12,0.0
2002-08-14,-2.4074
2002-08-15,-0.3163
2002-08-20,2.1574
2002-08-21,0.0
2002-08-22,-1.3043
2002-08-23,-6.8597
2002-08-26,6.4189
2002-08-27,0.0
2002-08-28,0.0
2002-08-29,-1.5873
2002-09-11,0.0
2002-09-12,-1.6129
2002-09-13,1.6393
2002-09-16,-2.3226
2002-09-17,0.3303
2002-09-18,0.395
2002-09-20,-3.2787
2002-09-23,0.0
2002-09-24,0.8136
2002-09-25,0.8742
2002-09-26,0.0
2002-10-01,-1.6667
2002-10-02,1.6949
2002-10-04,-0.6667
2002-10-08,0.7383
2002-10-09,-1.7322
2002-10-10,3.3898
2002-10-11,0.3934
2002-10-17,-0.7213
2002-10-21,0.1321
2002-10-23,0.0
2002-10-24,0.2639
2002-10-25,2.9605
2002-10-28,0.5112
2002-10-30,-3.3058
2002-10-31,2.8928000000000003
2002-11-01,0.5751
2002-11-04,0.0635
2002-11-05,0.0
2002-11-08,-0.8825
2002-11-13,0.0577
2002-11-14,0.0
2002-11-18,0.0
2002-11-20,-0.064
2002-11-21,0.0
2002-11-27,0.0
2002-12-02,0.8969
2002-12-04,0.3175
2002-12-05,-0.1266
2002-12-06,0.1267
2002-12-11,-0.7595
2002-12-12,1.0204
2002-12-13,0.0631
2002-12-23,-0.1893
2002-12-27,1.5171000000000001
2003-01-02,-1.125
2003-01-03,1.1378
2003-01-06,0.0
2003-01-07,0.0
2003-01-10,2.5625
2003-01-13,5.3016
2003-01-14,-4.1667
2003-01-15,0.0
2003-01-16,-0.9058
2003-01-17,7.2517
2003-01-21,-0.8523
2003-01-22,-1.4327
2003-01-24,-0.1105
2003-01-27,3.6028000000000002
2003-01-28,0.0562
2003-01-31,0.1123
2003-02-03,0.673
2003-02-04,-1.1142
2003-02-06,0.0
2003-02-07,0.0
2003-02-10,-0.2817
2003-02-11,0.0
2003-02-13,-0.2825
2003-02-14,0.0
2003-02-20,3.3994
2003-02-21,0.0
2003-02-25,1.0959
2003-02-26,1.897
2003-02-27,-0.0532
2003-02-28,2.0756
2003-03-03,-1.0949
2003-03-04,0.8962
2003-03-05,0.0522
2003-03-06,0.0
2003-03-07,0.0
2003-03-10,-0.5222
2003-03-11,0.21
2003-03-12,0.8381
2003-03-13,3.5844
2003-03-14,0.1003
2003-03-17,0.2004
2003-03-18,5.75
2003-03-19,-1.2766
2003-03-20,2.4904
2003-03-21,2.8037
2003-03-24,-0.6818
2003-03-25,0.2746
2003-03-28,-3.344
2003-03-31,5.4502
2003-04-01,-1.7978
2003-04-02,6.865
2003-04-03,-1.4989
2003-04-04,0.2174
2003-04-07,-4.1215
2003-04-08,-0.4525
2003-04-09,0.2273
2003-04-10,3.6281
2003-04-11,3.6761
2003-04-14,4.6855
2003-04-15,0.8065
2003-04-16,-4.8
2003-04-17,4.6218
2003-04-21,-4.9398
2003-04-22,1.2674
2003-04-23,1.5853000000000002
2003-04-24,-1.7659
2003-04-25,2.1321
2003-04-28,1.1052
2003-04-29,0.2024
2003-04-30,-3.6768
2003-05-01,-2.0134
2003-05-02,-2.8253
2003-05-05,0.2643
2003-05-06,2.1529
2003-05-07,-0.7742
2003-05-08,1.8639000000000001
2003-05-09,-1.4894
2003-05-12,1.5119
2003-05-13,-1.0638
2003-05-14,-3.871
2003-05-15,0.2237
2003-05-19,-1.1161
2003-05-20,1.4898
2003-05-22,1.3345
2003-05-23,-5.18
2003-05-27,1.9907
2003-05-28,3.586
2003-05-29,0.0
2003-05-30,-2.2787
2003-06-02,6.1883
2003-06-03,-2.6182
2003-06-04,1.301
2003-06-05,0.5993
2003-06-09,0.6809
2003-06-10,0.2536
2003-06-12,0.1265
2003-06-13,-0.0421
2003-06-16,-1.011
2003-06-17,-1.617
2003-06-18,-0.2163
2003-06-19,0.2167
2003-06-20,1.2111
2003-06-23,-1.1966
2003-06-24,-2.1194
2003-06-26,0.4419
2003-06-27,1.3245
2003-06-30,-0.5142
2003-07-02,-0.1402
2003-07-07,-3.0702
2003-07-08,2.2624
2003-07-09,-2.6549
2003-07-10,1.3636
2003-07-11,2.0179
2003-07-14,2.1978
2003-07-15,1.0753
2003-07-16,2.6809
2003-07-17,1.5333999999999999
2003-07-18,1.6367
2003-07-21,-0.8875
2003-07-22,-3.363
2003-07-23,0.4193
2003-07-24,2.2965
2003-07-25,-0.1633
2003-07-28,0.6132
2003-07-29,1.1784
2003-07-30,0.4016
2003-07-31,0.84
2003-08-01,-0.0397
2003-08-05,0.0
2003-08-06,-0.8333
2003-08-07,0.04
2003-08-08,0.0
2003-08-11,-3.7199999999999998
2003-08-12,3.3652
2003-08-13,0.5225
2003-08-14,1.8393000000000002
2003-08-15,0.7067
2003-08-18,0.7797
2003-08-19,-1.3114
2003-08-20,1.9167999999999998
2003-08-21,0.9577
2003-08-22,0.0038
2003-08-25,0.0
2003-08-26,-1.7143000000000002
2003-08-27,1.938
2003-08-28,0.1901
2003-08-29,-0.8729
2003-09-02,1.2634
2003-09-03,2.0794
2003-09-05,1.4815
2003-09-08,1.4234
2003-09-09,1.4394
2003-09-10,2.586
2003-09-11,0.038
2003-09-12,1.1061
2003-09-15,0.0
2003-09-16,2.6667
2003-09-17,-0.0999
2003-09-18,-1.0
2003-09-19,2.3569
2003-09-22,-4.9342
2003-09-23,3.8062
2003-09-24,-2.4
2003-09-25,2.9713000000000003
2003-09-26,0.2653
2003-09-29,1.7252999999999998
2003-09-30,-0.5219
2003-10-01,4.7541
2003-10-02,-0.4695
2003-10-03,-0.9434
2003-10-06,1.4285999999999999
2003-10-07,0.0
2003-10-08,-2.41
2003-10-09,0.0
2003-10-10,-0.1251
2003-10-13,0.0
2003-10-14,-0.1317
2003-10-15,-1.9325
2003-10-16,0.3312
2003-10-17,-1.7941
2003-10-20,1.6604999999999999
2003-10-22,-1.6334
2003-10-23,1.0948
2003-10-24,0.1284
2003-10-27,0.7923
2003-10-28,-0.6849
2003-10-29,-0.9524
2003-10-30,0.2984
2003-10-31,-1.157
2003-11-03,-0.1672
2003-11-04,1.2027
2003-11-06,0.0662
2003-11-07,-0.7576
2003-11-10,0.3333
2003-11-13,2.1595
2003-11-14,0.0
2003-11-17,-2.2114
2003-11-18,0.1363
2003-11-20,0.6277
2003-11-21,1.3201
2003-11-24,-1.0749
2003-11-25,1.7450999999999999
2003-11-26,0.0
2003-12-01,-1.1327
2003-12-02,-1.1457
2003-12-03,2.7152
2003-12-04,1.0638
2003-12-08,1.2759
2003-12-09,-0.9134
2003-12-10,1.5575
2003-12-11,1.252
2003-12-12,-1.7929
2003-12-15,2.9273
2003-12-16,2.4159
2003-12-17,-4.1804
2003-12-18,5.1418
2003-12-19,-2.1932
2003-12-22,-3.1818
2003-12-23,-0.626
2003-12-24,0.7874
2003-12-26,-2.6563
2003-12-29,2.1509
2003-12-30,-0.063
2003-12-31,0.7569
2004-01-02,3.3177
2004-01-05,-0.0303
2004-01-06,0.1515
2004-01-07,1.3616
2004-01-08,-2.2388
2004-01-12,-2.1069
2004-01-13,0.4398
2004-01-14,0.8354
2004-01-15,-0.6775
2004-01-16,0.155
2004-01-21,-0.1548
2004-01-22,0.5271
2004-01-23,-1.2955
2004-01-26,0.2813
2004-01-27,-0.3116
2004-01-28,-0.719
2004-01-29,-2.33
2004-01-30,0.677
2004-02-02,0.2209
2004-02-03,-0.9553
2004-02-04,-1.2903
2004-02-05,0.1634
2004-02-06,1.5008
2004-02-09,-0.3214
2004-02-10,0.2902
2004-02-11,-1.2219
2004-02-12,-0.3906
2004-02-13,0.0
2004-02-17,0.0
2004-02-18,0.0
2004-02-19,1.3072
2004-02-20,0.4839
2004-02-23,-1.2841
2004-02-25,1.1057
2004-02-27,-0.7044
2004-03-02,0.4179
2004-03-03,1.2258
2004-03-04,0.1912
2004-03-05,0.1908
2004-03-09,-0.6349
2004-03-10,-0.3195
2004-03-11,1.2179
2004-03-12,-0.6333
2004-03-15,1.8164
2004-03-16,1.3772
2004-03-17,-2.1303
2004-03-18,0.9779
2004-03-19,-0.0312
2004-03-22,-2.1875
2004-03-23,-0.639
2004-03-24,0.0
2004-03-25,0.0
2004-03-26,0.0
2004-03-29,0.3215
2004-03-31,1.1576
2004-04-01,-1.3668
2004-04-02,-0.0645
2004-04-05,-0.3547
2004-04-06,0.0
2004-04-07,0.8382
2004-04-08,0.1316
2004-04-12,0.9615
2004-04-13,-0.1905
2004-04-14,-0.4453
2004-04-15,0.8626
2004-04-16,-1.172
2004-04-19,-0.4487
2004-04-20,-0.161
2004-04-21,-0.0322
2004-04-22,0.4839
2004-04-23,-2.2151
2004-04-26,0.0
2004-04-27,0.7879
2004-04-28,-0.8143
2004-04-29,0.1642
2004-04-30,0.0
2004-05-03,-4.918
2004-05-04,0.1379
2004-05-05,-2.4793
2004-05-06,4.1314
2004-05-07,-1.665
2004-05-10,0.0034
2004-05-11,0.0345
2004-05-17,0.1379
2004-05-18,1.7556
2004-05-19,-1.7252999999999998
2004-05-25,1.0327
2004-05-26,-1.0221
2004-05-27,0.0
2004-05-28,0.9639
2004-06-01,-0.9547
2004-06-02,0.0
2004-06-03,-1.9621
2004-06-04,-0.8076
2004-06-07,-0.8142
2004-06-08,-4.9963999999999995
2004-06-09,1.2021
2004-06-10,1.3363
2004-06-14,1.6484
2004-06-15,-1.2973
2004-06-16,-3.2494
2004-06-18,2.3774
2004-06-21,-0.2949
2004-06-22,-0.5545
2004-06-23,2.2305
2004-06-24,0.0
2004-06-25,2.1818
2004-06-28,0.3559
2004-06-29,-1.4910999999999999
2004-06-30,0.6864
2004-07-02,-1.2953000000000001
2004-07-06,3.5987
2004-07-07,1.0175
2004-07-08,0.0347
2004-07-09,-0.1736
2004-07-12,0.0348
2004-07-13,0.1739
2004-07-14,1.9091
2004-07-15,2.1458
2004-07-16,-0.967
2004-07-19,1.8182
2004-07-20,2.5132
2004-07-21,0.8032
2004-07-22,-1.5649
2004-07-28,-0.1625
2004-07-29,0.9443
2004-07-30,0.5484
2004-08-02,1.7004000000000001
2004-08-03,3.2492
2004-08-04,4.6441
2004-08-05,2.1898
2004-08-06,4.8571
2004-08-09,-0.2752
2004-08-10,-0.4071
2004-08-11,0.1372
2004-08-12,0.4082
2004-08-13,-2.6193999999999997
2004-08-16,-4.5925
2004-08-17,-0.5874
2004-08-18,1.2112
2004-08-19,1.1967
2004-08-23,-1.846
2004-08-24,-7.1408
2004-08-25,1.2658
2004-08-26,0.0
2004-08-27,2.375
2004-08-30,3.1136
2004-08-31,5.5654
2004-09-01,-0.3085
2004-09-02,3.2349
2004-09-03,-0.2997
2004-09-07,-2.4596999999999998
2004-09-08,-1.1768
2004-09-09,-2.892
2004-09-10,0.0
2004-09-13,0.7299
2004-09-15,2.8986
2004-09-17,-2.8169
2004-09-20,1.1594
2004-09-21,1.0029
2004-09-22,-0.7092
2004-09-23,0.0
2004-09-24,-2.2286
2004-09-29,0.2639
2004-10-01,2.6316
2004-10-05,-2.5641
2004-10-07,-3.5088
2004-10-08,2.1212
2004-10-11,-1.7210999999999999
2004-10-12,0.8152
2004-10-13,1.0183
2004-10-14,0.0593
2004-10-15,-0.0296
2004-10-18,0.0
2004-10-19,-2.134
2004-10-21,1.3931
2004-10-22,1.5502
2004-10-25,-1.9089
2004-10-27,-0.7496
2004-10-28,2.0846
2004-11-01,-2.042
2004-11-02,2.565
2004-11-08,-1.9117
2004-11-10,-0.5976
2004-11-12,2.5648999999999997
2004-11-15,-0.4418
2004-11-16,-1.7456
2004-11-17,2.9509
2004-11-18,3.0418
2004-11-19,-0.1135
2004-11-22,-1.5914000000000001
2004-11-23,8.5764
2004-11-24,2.3936
2004-11-26,0.0286
2004-11-29,5.788
2004-11-30,-1.9391
2004-12-01,-0.8761
2004-12-02,0.9596
2004-12-03,2.5513
2004-12-06,2.439
2004-12-07,0.8738
2004-12-08,0.668
2004-12-09,1.4068
2004-12-10,0.6936
2004-12-13,-1.5844
2004-12-14,-0.2566
2004-12-15,0.8655
2004-12-16,-1.366
2004-12-17,-3.1765
2004-12-20,-0.4371
2004-12-21,0.5561
2004-12-22,0.878
2004-12-23,1.1157
2004-12-27,0.3472
2004-12-28,1.8957000000000002
2004-12-29,0.1256
2004-12-30,-0.1791
2004-12-31,12.2967
2005-01-03,-1.5768
2005-01-04,-0.9275
2005-01-05,-1.234
2005-01-06,0.8186
2005-01-07,0.641
2005-01-10,-0.4289
2005-01-11,-0.1237
2005-01-12,-8.497
2005-01-13,-2.9398
2005-01-14,-0.3365
2005-01-18,-2.3637
2005-01-19,0.1482
2005-01-20,-2.368
2005-01-21,4.3456
2005-01-24,2.5666
2005-01-25,0.6704
2005-01-26,-1.135
2005-01-27,0.8065
2005-01-28,-0.7059
2005-01-31,0.0474
2005-02-01,0.9948
2005-02-02,3.1426
2005-02-03,-1.5462
2005-02-04,-2.4018
2005-02-07,0.0947
2005-02-08,1.1348
2005-02-09,-0.748
2005-02-10,0.0942
2005-02-11,-0.9412
2005-02-14,0.9501
2005-02-15,-0.8894
2005-02-16,0.2801
2005-02-17,-0.2841
2005-02-18,-3.5613
2005-02-22,-2.7573
2005-02-23,1.2658
2005-02-24,1.3
2005-02-25,-0.0494
2005-02-28,-1.2346
2005-03-01,-0.35
2005-03-02,0.0
2005-03-03,0.1004
2005-03-04,1.7544
2005-03-07,0.4926
2005-03-08,-1.9118
2005-03-10,1.0995
2005-03-14,-0.6426
2005-03-15,-0.2985
2005-03-17,0.8982
2005-03-18,0.9397
2005-03-21,-4.2136
2005-03-22,-0.2558
2005-03-23,1.2821
2005-03-24,1.4177
2005-03-28,-0.699
2005-03-29,-0.1508
2005-03-30,0.0
2005-03-31,-0.5051
2005-04-01,0.5076
2005-04-04,-2.0707
2005-04-05,-2.5271
2005-04-06,1.8519
2005-04-07,1.7143000000000002
2005-04-11,-6.5373
2005-04-12,-0.6557
2005-04-13,-1.5402
2005-04-14,2.9609
2005-04-15,-3.6353999999999997
2005-04-18,1.7793
2005-04-19,1.2392
2005-04-20,-2.3989
2005-04-21,3.2977
2005-04-22,0.813
2005-04-25,-3.172
2005-04-26,-0.0555
2005-04-27,2.1111
2005-04-28,-2.0675
2005-04-29,-0.7222
2005-05-02,0.7275
2005-05-04,-0.7222
2005-05-05,2.9659
2005-05-06,1.087
2005-05-09,1.3763
2005-05-10,1.294
2005-05-11,0.2618
2005-05-12,-4.3342
2005-05-13,3.7118
2005-05-16,0.5263
2005-05-17,1.5707
2005-05-18,0.7732
2005-05-19,0.5115
2005-05-23,0.2036
2005-05-24,0.5587
2005-05-25,0.5051
2005-05-27,-2.4121
2005-05-31,2.4202
2005-06-01,-2.4133
2005-06-02,2.9366
2005-06-03,0.6006
2005-06-06,-1.2438
2005-06-07,-0.4635
2005-06-08,-2.5711
2005-06-09,3.6364
2005-06-10,-1.1028
2005-06-13,0.6082
2005-06-14,-1.204
2005-06-15,-0.1071
2005-06-16,-1.4293
2005-06-17,-3.9358
2005-06-20,-1.3477000000000001
2005-06-21,1.8033000000000001
2005-06-22,0.3757
2005-06-23,-1.5508
2005-06-24,-1.8468
2005-06-27,0.2214
2005-06-28,2.4295999999999998
2005-06-29,-0.2163
2005-06-30,-1.355
2005-07-01,1.2088
2005-07-05,1.9001000000000001
2005-07-06,-3.0368
2005-07-07,-2.4725
2005-07-08,0.2254
2005-07-11,-0.0562
2005-07-12,4.6682
2005-07-14,0.4836
2005-07-15,1.0695000000000001
2005-07-18,-0.8995
2005-07-19,-0.5873
2005-07-20,-0.2148
2005-07-21,-0.4306
2005-07-22,0.7568
2005-07-25,-1.2876
2005-07-26,0.0
2005-07-27,-0.8152
2005-07-28,2.8493
2005-07-29,1.2254
2005-08-01,-2.1053
2005-08-02,-0.6452
2005-08-05,1.0173
2005-08-09,5.0996
2005-08-10,1.9367999999999999
2005-08-11,-0.65
2005-08-12,0.1007
2005-08-15,0.5028
2005-08-16,0.05
2005-08-17,0.0
2005-08-18,0.0
2005-08-19,0.0
2005-08-22,-1.0
2005-08-23,0.0
2005-08-25,1.2121
2005-08-26,-0.6843
2005-08-29,-0.5169
2005-08-30,0.0
2005-08-31,-1.5152
2005-09-01,-2.6154
2005-09-02,-0.4739
2005-09-06,-0.2646
2005-09-08,1.3263
2005-09-09,-0.8377
2005-09-12,-0.4224
2005-09-14,-0.2651
2005-09-15,0.1063
2005-09-20,0.9028
2005-09-21,-1.0526
2005-09-22,-0.266
2005-09-23,0.32
2005-09-26,-1.1164
2005-09-27,-0.5376
2005-09-28,-0.2162
2005-10-04,1.087
2005-10-06,1.8817
2005-10-07,-1.847
2005-10-11,-0.5376
2005-10-12,-0.5405
2005-10-13,-0.2717
2005-10-14,-0.2725
2005-10-17,-0.5464
2005-10-18,-0.5495
2005-10-20,0.9945
2005-10-24,1.9995
2005-10-26,-1.9603000000000002
2005-10-31,1.2035
2005-11-07,2.0534
2005-11-15,0.1066
2005-11-17,-2.1111
2005-11-18,1.3458999999999999
2005-11-23,1.8667
2005-11-28,2.7225
2005-11-29,-1.603
2005-12-01,-0.2875
2005-12-02,-0.2597
2005-12-06,0.5208
2005-12-07,-0.0207
2005-12-08,0.8188
2005-12-09,-2.5907
2005-12-12,0.2639
2005-12-13,0.0526
2005-12-14,-0.5786
2005-12-16,0.0
2005-12-19,0.2646
2005-12-21,0.0
2005-12-23,-1.0554
2005-12-27,-0.5867
2005-12-28,1.0193
2005-12-29,2.6105
2005-12-30,0.9346
2006-01-03,-2.0576
2006-01-04,-2.1534
2006-01-06,3.5963000000000003
2006-01-09,0.5181
2006-01-11,-2.1649
2006-01-12,-0.1581
2006-01-13,2.533
2006-01-17,-2.1101
2006-01-18,-1.2093
2006-01-23,2.4481
2006-01-24,-1.5065
2006-01-25,-0.0527
2006-01-26,1.5831
2006-01-27,-1.5584
2006-01-30,1.9525000000000001
2006-01-31,-0.6211
2006-02-01,-0.6771
2006-02-02,0.7289
2006-02-03,-1.3483
2006-02-08,-1.2137
2006-02-09,-0.3739
2006-02-10,1.3405
2006-02-13,1.0053
2006-02-14,0.0524
2006-02-15,-0.7853
2006-02-16,-0.2639
2006-02-21,0.0
2006-02-22,0.5291
2006-02-23,5.2632
2006-02-24,-0.05
2006-02-27,-0.4502
2006-02-28,-1.0
2006-03-01,1.4668999999999999
2006-03-02,0.5503
2006-03-03,-0.4975
2006-03-06,1.25
2006-03-07,-0.3457
2006-03-08,-0.892
2006-03-09,0.1
2006-03-10,0.9491
2006-03-13,0.099
2006-03-14,1.0875
2006-03-15,-2.4939
2006-03-16,0.3009
2006-03-17,-0.2
2006-03-20,3.4569
2006-03-21,-0.4504
2006-03-22,0.4524
2006-03-23,0.4843
2006-03-24,7.1904
2006-03-27,-0.3462
2006-03-28,-1.0223
2006-03-29,0.0796
2006-03-31,0.2519
2006-04-03,0.2005
2006-04-04,-1.3007
2006-04-06,1.1151
2006-04-07,-2.4561
2006-04-10,-1.0791
2006-04-11,-3.3247
2006-04-12,2.2031
2006-04-13,2.3659
2006-04-17,3.2871
2006-04-18,0.4475
2006-04-19,-0.7426
2006-04-20,-0.9476
2006-04-21,0.0
2006-04-24,0.4028
2006-04-26,0.3009
2006-04-27,1.45
2006-04-28,-1.1336
2006-05-01,0.6979
2006-05-02,-0.495
2006-05-04,0.995
2006-05-05,0.0
2006-05-08,0.0
2006-05-09,-0.8867
2006-05-11,0.994
2006-05-15,-4.7736
2006-05-18,0.7752
2006-05-19,-1.4872
2006-05-22,-1.0932
2006-05-23,2.8421
2006-05-24,-2.8659
2006-05-25,-1.2118
2006-05-26,-0.8
2006-05-30,-0.4839
2006-05-31,-2.5932
2006-06-01,0.6656
2006-06-02,5.7851
2006-06-05,0.2604
2006-06-06,0.5195
2006-06-07,0.0
2006-06-08,-1.7570999999999999
2006-06-09,2.5776
2006-06-12,1.5385
2006-06-13,-1.5152
2006-06-14,1.1795
2006-06-15,-0.5575
2006-06-16,-3.0071
2006-06-19,0.3153
2006-06-21,-0.9953
2006-06-23,-0.2646
2006-06-26,0.0
2006-06-28,0.435
2006-06-29,0.3073
2006-06-30,0.2113
2006-07-05,-1.5281
2006-07-06,1.7659
2006-07-10,4.6824
2006-07-11,0.6024
2006-07-12,0.3996
2006-07-13,-1.2438
2006-07-14,0.1008
2006-07-17,0.1007
2006-07-18,0.2011
2006-07-19,-0.1004
2006-07-20,-4.5203
2006-07-21,5.7338000000000005
2006-07-24,-2.7861000000000002
2006-07-25,-2.7124
2006-07-26,0.1052
2006-07-27,2.3647
2006-07-28,-1.5907
2006-07-31,-1.9306999999999999
2006-08-01,-1.0638
2006-08-02,1.2366
2006-08-03,0.309
2006-08-04,3.4939
2006-08-07,-2.2413
2006-08-08,-0.8896
2006-08-09,1.8908
2006-08-11,-0.4567
2006-08-14,0.7288
2006-08-15,-0.6202
2006-08-17,0.624
2006-08-21,-1.8088
2006-08-22,4.4211
2006-08-23,0.0504
2006-08-24,0.2519
2006-08-25,-1.407
2006-08-28,-2.6504
2006-08-29,0.1047
2006-08-30,-0.8368
2006-08-31,0.6329
2006-09-05,-0.6813
2006-09-06,1.847
2006-09-07,-1.399
2006-09-08,1.1561
2006-09-11,-1.8182
2006-09-12,-0.7407
2006-09-13,0.4797
2006-09-14,-0.1061
2006-09-15,0.2655
2006-09-18,-0.1059
2006-09-19,1.5375999999999999
2006-09-20,-0.7311
2006-09-22,0.0007
2006-09-25,-0.6845
2006-09-26,-1.2182
2006-09-27,3.4316
2006-09-28,-0.416
2006-09-29,0.9915
2006-10-02,-3.7739000000000003
2006-10-03,0.2573
2006-10-04,0.0114
2006-10-05,3.4834
2006-10-06,-1.7607
2006-10-09,-0.1054
2006-10-10,2.0053
2006-10-11,-0.8795
2006-10-12,-0.4697
2006-10-13,1.4683
2006-10-16,-0.4651
2006-10-18,-0.5711
2006-10-19,0.0
2006-10-20,-0.2089
2006-10-24,0.1047
2006-10-26,-0.9409
2006-10-27,1.5831
2006-10-30,0.4156
2006-11-03,0.8795
2006-11-06,-0.8718
2006-11-07,-0.6725
2006-11-13,3.4375
2006-11-14,-4.0785
2006-11-15,-0.7874
2006-11-17,3.1217
2006-11-20,-1.9497
2006-11-21,-0.314
2006-11-22,0.5092
2006-11-27,-0.5327
2006-11-28,0.0263
2006-11-29,0.0
2006-11-30,1.0499
2006-12-01,2.8571
2006-12-04,-1.5657
2006-12-05,-1.6932
2006-12-06,1.7745
2006-12-07,1.0256
2006-12-08,-1.0152
2006-12-11,0.4615
2006-12-12,-0.9699
2006-12-13,-0.7216
2006-12-14,0.2077
2006-12-18,-0.2591
2006-12-19,0.0
2006-12-21,0.0
2006-12-22,0.0
2006-12-26,-0.4675
2006-12-28,2.0942
2006-12-29,-1.4359
2007-01-03,-1.5485
2007-01-04,1.0972
2007-01-05,-2.2478
2007-01-08,0.7487
2007-01-10,0.0
2007-01-11,1.4331
2007-01-12,-2.6164
2007-01-16,5.051
2007-01-17,0.8696
2007-01-18,1.6227
2007-01-19,2.2954
2007-01-22,1.4146
2007-01-23,-0.9139
2007-01-24,-3.8834999999999997
2007-01-25,1.9192
2007-01-26,1.6848
2007-01-29,-0.5848
2007-01-30,-0.2941
2007-01-31,0.0492
2007-02-01,3.1941
2007-02-02,2.3810000000000002
2007-02-05,2.9302
2007-02-06,0.8586
2007-02-07,3.0018
2007-02-08,-0.348
2007-02-09,4.7577
2007-02-12,-2.0833
2007-02-13,-0.2553
2007-02-14,-0.9812
2007-02-15,0.3878
2007-02-16,-0.7296
2007-02-20,-0.562
2007-02-21,1.2609
2007-02-22,-0.1717
2007-02-23,-0.0022
2007-02-26,0.1312
2007-02-27,-4.1667
2007-02-28,0.8516
2007-03-01,-5.7778
2007-03-02,2.3113
2007-03-05,1.1059
2007-03-06,-0.7746
2007-03-07,-0.1379
2007-03-08,-2.5770999999999997
2007-03-09,0.6141
2007-03-12,5.0704
2007-03-13,3.3646
2007-03-14,-4.8978
2007-03-15,0.35
2007-03-16,0.0997
2007-03-19,0.448
2007-03-20,-2.1308
2007-03-21,-0.7589
2007-03-22,3.6728
2007-03-23,-1.2795
2007-03-26,1.0967
2007-03-27,-0.1479
2007-03-28,-2.4691
2007-03-29,1.422
2007-03-30,1.2018
2007-04-02,0.099
2007-04-03,-1.6312
2007-04-04,-0.7538
2007-04-05,-0.7722
