ticker,LMSC US Equity
2000-05-22,13.4969
2000-05-23,-8.2883
2000-05-24,1.9646
2000-05-25,-1.5413999999999999
2000-05-26,-3.1311
2000-05-30,4.5455
2000-05-31,-0.4831
2000-06-01,-0.9709
2000-06-02,10.1961
2000-06-05,10.1423
2000-06-06,4.1397
2000-06-07,-0.4072
2000-06-08,1.4019
2000-06-09,1.0753
2000-06-12,6.9909
2000-06-13,4.1193
2000-06-14,-3.7517
2000-06-15,-3.5436
2000-06-16,-0.8082
2000-06-19,1.7037
2000-06-20,0.437
2000-06-21,1.4503
2000-06-22,-0.7863
2000-06-23,1.2968
2000-06-26,7.3969
2000-06-27,3.8411
2000-06-28,3.0612
2000-06-29,4.4554
2000-06-30,6.5758
2000-07-03,-1.4175
2000-07-05,-11.8128
2000-07-06,-7.289
2000-07-07,5.3793
2000-07-10,7.3298
2000-07-11,-5.3659
2000-07-12,7.1521
2000-07-13,24.5941
2000-07-14,2.6062
2000-07-17,-3.4807
2000-07-18,-0.3899
2000-07-19,-4.6967
2000-07-20,4.3634
2000-07-21,-3.2956
2000-07-24,-2.3398
2000-07-25,-1.6667
2000-07-26,4.3432
2000-07-27,-6.2437
2000-07-28,-10.8825
2000-07-31,8.3232
2000-08-01,-5.6646
2000-08-02,0.1189
2000-08-03,0.0
2000-08-04,8.1948
2000-08-07,4.5005
2000-08-08,-2.3109
2000-08-09,5.1613
2000-08-10,-9.1002
2000-08-11,2.5872
2000-08-14,-0.6579
2000-08-15,-4.5254
2000-08-16,1.7341
2000-08-17,-0.1136
2000-08-18,-1.479
2000-08-21,7.9677
2000-08-22,21.2834
2000-08-23,0.3527
2000-08-24,4.9209
2000-08-25,1.2563
2000-08-28,-1.6543
2000-08-29,-5.1304
2000-08-30,-1.0638
2000-08-31,6.8995999999999995
2000-09-01,1.9279
2000-09-05,-2.7138
2000-09-06,-1.6061
2000-09-07,3.3505
2000-09-08,-10.8894
2000-09-11,5.5037
2000-09-12,-0.7958
2000-09-13,1.3369
2000-09-14,8.1794
2000-09-15,-10.9756
2000-09-18,-4.2922
2000-09-19,16.5076
2000-09-20,-4.3407
2000-09-21,-7.2774
2000-09-22,4.8938
2000-09-25,-8.9129
2000-09-26,1.0872
2000-09-27,-10.8031
2000-09-28,4.5016
2000-09-29,-11.7179
2000-10-02,6.4188
2000-10-03,-7.0961
2000-10-04,-4.9354
2000-10-05,10.0124
2000-10-06,-4.8315
2000-10-09,7.0838
2000-10-10,-8.269
2000-10-11,0.7212
2000-10-12,-16.1098
2000-10-13,-1.138
2000-10-16,0.2878
2000-10-17,-9.7561
2000-10-18,-4.7695
2000-10-19,8.8481
2000-10-20,11.9632
2000-10-23,-3.5616
2000-10-24,-4.8295
2000-10-25,-7.4627
2000-10-26,3.3871
2000-10-27,0.156
2000-10-30,-5.4517
2000-10-31,19.1104
2000-11-01,-4.0111
2000-11-02,4.3228
2000-11-03,-1.6575
2000-11-06,-15.7303
2000-11-07,-16.1667
2000-11-08,8.5487
2000-11-09,-9.5238
2000-11-10,-10.1215
2000-11-13,-6.5315
2000-11-14,16.8675
2000-11-15,-5.7732
2000-11-16,-8.9716
2000-11-17,-3.8462
2000-11-20,-16.0
2000-11-21,0.5952
2000-11-22,-0.5917
2000-11-24,4.1667
2000-11-27,-6.2857
2000-11-28,-11.5854
2000-11-29,-7.5862
2000-11-30,-2.2388
2000-12-01,26.3359
2000-12-04,-9.3656
2000-12-05,-52.6667
2000-12-06,2.8169
2000-12-07,-1.3699
2000-12-08,-2.0833
2000-12-11,2.4823
2000-12-12,-5.3633
2000-12-13,-3.4735
2000-12-14,-1.5152
2000-12-15,-5.3846
2000-12-18,-4.065
2000-12-19,-10.8051
2000-12-20,-7.8385
2000-12-21,-0.5155
2000-12-22,16.5803
2000-12-26,0.8889
2000-12-27,9.2511
2000-12-28,29.0323
2000-12-29,-1.25
2001-01-02,-18.9873
2001-01-03,15.625
2001-01-04,-2.7027
2001-01-05,-8.3333
2001-01-08,-1.1364
2001-01-09,8.8123
2001-01-10,7.0423
2001-01-11,14.473700000000001
2001-01-12,9.1954
2001-01-16,-4.7368
2001-01-17,5.5249
2001-01-18,-20.4188
2001-01-19,3.2895
2001-01-22,0.6369
2001-01-23,1.8987
2001-01-24,4.9689
2001-01-25,-4.142
2001-01-26,-1.2346
2001-01-29,3.125
2001-01-30,12.1212
2001-01-31,1.6216
2001-02-01,-10.6383
2001-02-02,-5.9524
2001-02-05,-1.2658
2001-02-06,0.3205
2001-02-07,-4.7923
2001-02-08,-3.6913
2001-02-09,1.0453
2001-02-12,-0.3448
2001-02-13,5.1903
2001-02-14,-1.9737
2001-02-15,2.0134
2001-02-16,-7.8947
2001-02-20,-8.5714
2001-02-21,7.0313
2001-02-22,-5.1095
2001-02-23,13.8462
2001-02-26,-4.7297
2001-02-27,1.4184
2001-02-28,-3.4965
2001-03-01,4.3478
2001-03-02,2.0833
2001-03-05,4.7619
2001-03-06,4.8701
2001-03-07,-5.8824
2001-03-08,5.2632
2001-03-09,-10.0
2001-03-12,-5.9028
2001-03-13,1.107
2001-03-14,-1.4599
2001-03-15,5.1852
2001-03-16,-3.5211
2001-03-19,-3.6496
2001-03-20,-2.6515
2001-03-21,-1.1673
2001-03-22,-4.7244
2001-03-23,18.1818
2001-03-26,0.0
2001-03-27,3.4965
2001-03-28,-3.3784
2001-03-29,-8.3916
2001-03-30,8.3969
2001-04-02,-8.4507
2001-04-03,-13.0769
2001-04-04,-0.4425
2001-04-05,14.2222
2001-04-06,-14.786
2001-04-09,2.2831
2001-04-10,-0.5714
2001-04-11,-4.5977
2001-04-12,4.2169
2001-04-16,-1.5896
2001-04-17,2.79
2001-04-18,1.4285999999999999
2001-04-19,8.5915
2001-04-20,-2.7237
2001-04-23,-7.0667
2001-04-24,-6.5997
2001-04-25,1.3825
2001-04-26,-3.0303
2001-04-27,8.5938
2001-04-30,10.0719
2001-05-01,1.3072
2001-05-02,2.5806
2001-05-03,-3.2704
2001-05-04,4.5514
2001-05-07,-7.2139
2001-05-08,7.1046
2001-05-09,-7.5094
2001-05-10,3.3829000000000002
2001-05-11,-1.8325
2001-05-14,-2.8
2001-05-15,-2.6063
2001-05-16,5.6338
2001-05-17,6.9333
2001-05-18,-0.2494
2001-05-21,-4.125
2001-05-22,0.3911
2001-05-23,-0.9091
2001-05-24,-3.2765
2001-05-25,-1.084
2001-05-29,-0.137
2001-05-30,-6.5844000000000005
2001-05-31,3.6711
2001-06-01,4.6742
2001-06-04,0.0
2001-06-05,-3.7889
2001-06-06,-1.5471
2001-06-07,-0.1429
2001-06-08,0.4292
2001-06-11,-1.8519
2001-06-12,-4.9347
2001-06-13,-3.8167999999999997
2001-06-14,-11.9048
2001-06-15,-5.9459
2001-06-18,-5.364
2001-06-19,3.6437
2001-06-20,3.5156
2001-06-21,0.9434
2001-06-22,-2.8037
2001-06-25,4.2308
2001-06-26,7.3801
2001-06-27,3.0928
2001-06-28,-4.1667
2001-06-29,21.7391
2001-07-02,-5.8571
2001-07-03,-3.0349
2001-07-05,-0.626
2001-07-06,-6.7717
2001-07-09,-6.25
2001-07-10,-6.6667
2001-07-11,2.5097
2001-07-12,2.6365
2001-07-13,2.7523
2001-07-16,-10.357099999999999
2001-07-17,-0.3984
2001-07-18,1.0
2001-07-19,-3.9604
2001-07-20,-2.0619
2001-07-23,1.4737
2001-07-24,-4.5643
2001-07-25,1.087
2001-07-26,4.086
2001-07-27,-2.4793
2001-07-30,-5.0847
2001-07-31,3.5714
2001-08-01,-4.0948
2001-08-02,-2.0225
2001-08-03,6.1927
2001-08-06,5.8315
2001-08-07,1.8367
2001-08-08,-4.8096
2001-08-09,-5.2632
2001-08-10,-3.3333
2001-08-13,1.1494
2001-08-14,-2.9545
2001-08-15,-3.5129
2001-08-16,-16.0194
2001-08-17,-10.4046
2001-08-20,11.2903
2001-08-21,-10.7246
2001-08-22,1.6234
2001-08-23,-4.4728
2001-08-24,1.0033
2001-08-27,3.6424
2001-08-28,-2.8754
2001-08-29,-1.3158
2001-08-30,-5.6667
2001-08-31,-0.3534
2001-09-04,1.4184
2001-09-05,1.3986
2001-09-06,-10.3448
2001-09-07,2.3077
2001-09-10,2.2556
2001-09-17,-12.5
2001-09-18,-15.9664
2001-09-19,1.5
2001-09-20,-19.7044
2001-09-21,34.9693
2001-09-24,0.4545
2001-09-25,-11.7647
2001-09-26,0.0
2001-09-27,-10.2564
2001-09-28,-10.857099999999999
2001-10-01,0.0
2001-10-02,20.5128
2001-10-03,-9.5745
2001-10-04,2.3529
2001-10-05,-6.3218
2001-10-08,4.908
2001-10-09,-4.0936
2001-10-10,12.8049
2001-10-11,7.5676
2001-10-12,35.6784
2001-10-15,5.1852
2001-10-16,-8.0986
2001-10-17,0.7663
2001-10-18,-7.2243
2001-10-19,-12.7049
2001-10-22,0.0
2001-10-23,1.8779
2001-10-24,-0.9217
2001-10-25,3.7209
2001-10-26,-1.3453
2001-10-29,-6.8182
2001-10-30,1.4634
2001-10-31,11.0577
2001-11-01,2.5974
2001-11-02,-5.0633
2001-11-05,13.7778
2001-11-06,2.3438
2001-11-07,-5.7252
2001-11-08,-4.8583
2001-11-09,-2.1277
2001-11-12,1.3043
2001-11-13,0.8584
2001-11-14,29.7872
2001-11-15,13.4426
2001-11-16,-0.289
2001-11-19,-4.058
2001-11-20,-6.6465
2001-11-21,0.3236
2001-11-23,5.8065
2001-11-26,9.4512
2001-11-27,7.7994
2001-11-28,5.6848
2001-11-29,-4.6455
2001-11-30,14.1026
2001-12-03,3.1011
2001-12-04,12.9032
2001-12-05,-3.2843
2001-12-06,0.4017
2001-12-07,0.3976
2001-12-10,-5.5446
2001-12-11,3.5639
2001-12-12,-0.2024
2001-12-13,-6.8966
2001-12-14,-0.8715
2001-12-17,-1.0989
2001-12-18,6.4444
2001-12-19,-3.3403
2001-12-20,-12.095
2001-12-21,9.828
2001-12-24,-0.8949
2001-12-26,1.5800999999999998
2001-12-27,-2.2222
2001-12-28,1.8182
2001-12-31,7.5893
2002-01-02,0.0
2002-01-03,4.7718
2002-01-04,-0.396
2002-01-07,-4.5725999999999996
2002-01-08,-5.0
2002-01-09,1.5351
2002-01-10,-1.7279
2002-01-11,4.8352
2002-01-14,1.2579
2002-01-15,-5.176
2002-01-16,-2.1834
2002-01-17,6.25
2002-01-18,-5.4622
2002-01-22,14.6667
2002-01-23,5.6202
2002-01-24,12.7523
2002-01-25,-4.4752
2002-01-28,10.2215
2002-01-29,-6.0278
2002-01-30,-1.3322
2002-01-31,5.3509
2002-02-01,1.1076
2002-02-04,-6.7293
2002-02-05,1.3423
2002-02-06,-15.2318
2002-02-07,-1.7578
2002-02-08,7.3559
2002-02-11,-0.5556
2002-02-12,0.3724
2002-02-13,-3.3395
2002-02-14,-10.7486
2002-02-15,1.0753
2002-02-19,-11.0638
2002-02-20,5.9809
2002-02-21,-13.0926
2002-02-22,1.5584
2002-02-25,4.8593
2002-02-26,-4.6341
2002-02-27,-4.3478
2002-02-28,-6.4171
2002-03-01,2.8571
2002-03-04,4.1667
2002-03-05,-7.2
2002-03-06,2.8736
2002-03-07,-2.5140000000000002
2002-03-08,2.5788
2002-03-11,7.2626
2002-03-12,3.6458
2002-03-13,3.2663
2002-03-14,-1.7032
2002-03-15,-0.9901
2002-03-18,-2.75
2002-03-19,0.0
2002-03-20,-2.3136
2002-03-21,1.8420999999999998
2002-03-22,-0.2584
2002-03-25,14.7668
2002-03-26,-4.0632
2002-03-27,-1.1764999999999999
2002-03-28,1.4285999999999999
2002-04-01,-5.8685
2002-04-02,4.7382
2002-04-03,-1.6667
2002-04-04,3.1477
2002-04-05,-4.4601
2002-04-08,-0.4914
2002-04-09,1.7284000000000002
2002-04-10,14.0777
2002-04-11,-0.4255
2002-04-12,4.7009
2002-04-15,0.8163
2002-04-16,4.6559
2002-04-17,-2.3211
2002-04-18,3.5644
2002-04-19,0.956
2002-04-22,-14.0152
2002-04-23,-3.0837
2002-04-24,-1.3636
2002-04-25,-7.8341
2002-04-26,-8.275
2002-04-29,-1.8806
2002-04-30,-8.0556
2002-05-01,-0.3021
2002-05-02,-0.9091
2002-05-03,7.0336
2002-05-06,6.0
2002-05-07,6.469
2002-05-08,9.8734
2002-05-09,3.6866
2002-05-10,-18.0
2002-05-13,-5.1491
2002-05-14,2.0
2002-05-15,-7.0028
2002-05-16,5.4217
2002-05-17,-1.4285999999999999
2002-05-20,3.7681
2002-05-21,3.352
2002-05-22,4.0541
2002-05-23,-0.9091
2002-05-24,-1.5727
2002-05-28,0.9321
2002-05-29,-5.5409
2002-05-30,1.6760000000000002
2002-05-31,-2.4725
2002-06-03,-4.2535
2002-06-04,-9.0909
2002-06-05,-2.9126
2002-06-06,-13.3333
2002-06-07,15.3462
2002-06-10,-8.9697
2002-06-11,2.5641
2002-06-12,-6.1071
2002-06-13,-7.9498
2002-06-14,-8.6777
2002-06-17,10.8597
2002-06-18,-6.1224
2002-06-19,-6.087
2002-06-20,-9.3056
2002-06-21,10.2603
2002-06-24,1.8519
2002-06-25,-5.0
2002-06-26,-22.9665
2002-06-27,0.0
2002-06-28,50.9317
2002-07-01,-33.7449
2002-07-02,-4.9689
2002-07-03,8.4967
2002-07-05,17.3494
2002-07-08,-12.2177
2002-07-09,-11.1111
2002-07-10,1.9079000000000002
2002-07-11,9.7482
2002-07-12,5.9412
2002-07-15,-6.7185
2002-07-16,8.869
2002-07-17,11.5364
2002-07-18,-9.3137
2002-07-19,-8.1081
2002-07-22,-2.8824
2002-07-23,15.0212
2002-07-24,-4.1074
2002-07-25,-1.1978
2002-07-26,6.7148
2002-07-29,1.5625
2002-07-30,5.641
2002-07-31,3.8834999999999997
2002-08-01,-15.8879
2002-08-02,-1.6667
2002-08-05,4.5763
2002-08-06,2.6471999999999998
2002-08-07,5.2632
2002-08-08,-1.05
2002-08-09,-0.9601
2002-08-12,0.0
2002-08-13,0.5102
2002-08-14,-1.0152
2002-08-15,-8.2051
2002-08-16,-6.7598
2002-08-19,3.6549
2002-08-20,6.8786000000000005
2002-08-21,-1.0276
2002-08-22,1.0929
2002-08-23,-4.3243
2002-08-26,7.3446
2002-08-27,0.0
2002-08-28,-1.0526
2002-08-29,-14.8936
2002-08-30,6.25
2002-09-03,2.2941
2002-09-04,-2.8177
2002-09-05,5.858
2002-09-06,-2.18
2002-09-09,-0.5714
2002-09-10,-1.1494
2002-09-11,-0.0581
2002-09-12,-2.8505000000000003
2002-09-13,7.1856
2002-09-16,-2.2904999999999998
2002-09-17,0.0572
2002-09-18,-5.1429
2002-09-19,3.6145
2002-09-20,-13.3721
2002-09-23,2.0134
2002-09-24,3.9474
2002-09-25,-2.5316
2002-09-26,0.6494
2002-09-27,-9.6774
2002-09-30,-3.5714
2002-10-01,0.0
2002-10-02,-13.3333
2002-10-03,-13.6752
2002-10-04,17.8218
2002-10-07,5.8824
2002-10-08,-0.873
2002-10-09,4.0032
2002-10-10,-9.9307
2002-10-11,0.0
2002-10-14,-5.1282
2002-10-15,3.6036
2002-10-16,-4.3478
2002-10-17,6.3636
2002-10-18,-2.5641
2002-10-21,3.5088
2002-10-22,3.3898
2002-10-23,-4.918
2002-10-24,8.6207
2002-10-25,-3.1746
2002-10-28,0.0
2002-10-29,-3.2787
2002-10-30,-5.9322
2002-10-31,4.5045
2002-11-01,3.4483
2002-11-04,15.0
2002-11-05,-4.3478
2002-11-06,6.0606
2002-11-07,-12.1429
2002-11-08,-3.252
2002-11-11,-5.042
2002-11-12,8.8496
2002-11-13,0.813
2002-11-14,-2.4194
2002-11-15,2.4793
2002-11-18,16.9355
2002-11-19,-2.069
2002-11-20,8.4507
2002-11-21,14.9351
2002-11-22,6.2147
2002-11-25,-3.1915
2002-11-26,-15.9341
2002-11-27,23.5294
2002-11-29,6.8783
2002-12-02,14.8515
2002-12-03,-7.3276
2002-12-04,-1.3953
2002-12-05,-0.9434
2002-12-06,13.3333
2002-12-09,-10.9244
2002-12-10,-8.4906
2002-12-11,1.5464
2002-12-12,-4.3147
2002-12-13,-0.7958
2002-12-16,0.0
2002-12-17,6.9519
2002-12-18,-5.5
2002-12-19,5.8201
2002-12-20,-2.5
2002-12-23,-4.1026
2002-12-24,-0.5348
2002-12-26,6.9892
2002-12-27,-5.0251
2002-12-30,5.291
2002-12-31,-3.5176
2003-01-02,3.125
2003-01-03,0.5051
2003-01-06,4.5226
2003-01-07,0.9615
2003-01-08,-7.619
2003-01-09,6.701
2003-01-10,-2.8986
2003-01-13,0.0
2003-01-14,2.9851
2003-01-15,-5.314
2003-01-16,-18.5204
2003-01-17,-5.4477
2003-01-21,5.9603
2003-01-22,-3.8125
2003-01-23,-2.5341
2003-01-24,-2.6667
2003-01-27,-2.0548
2003-01-28,0.6993
2003-01-29,2.0833
2003-01-30,4.7619
2003-01-31,-1.9481000000000002
2003-02-03,-0.6623
2003-02-04,2.0
2003-02-05,-0.6536
2003-02-06,-1.3158
2003-02-07,-1.3333
2003-02-10,2.7027
2003-02-11,-0.6579
2003-02-12,0.0
2003-02-13,0.0
2003-02-14,-3.3113
2003-02-18,1.3699
2003-02-19,0.0
2003-02-20,1.3514
2003-02-21,0.0
2003-02-24,4.0
2003-02-25,-0.641
2003-02-26,3.2258
2003-02-27,-3.75
2003-02-28,5.1948
2003-03-03,0.6173
2003-03-04,0.6135
2003-03-05,2.439
2003-03-06,-1.7856999999999998
2003-03-07,1.2121
2003-03-10,0.5988
2003-03-11,-8.9286
2003-03-12,-2.6144
2003-03-13,8.0537
2003-03-14,-3.1056
2003-03-17,0.0
2003-03-18,-4.4872
2003-03-19,-2.6846
2003-03-20,8.9655
2003-03-21,-6.962
2003-03-24,-6.1224
2003-03-25,0.0
2003-03-26,4.3478
2003-03-27,1.3889
2003-03-28,-1.3699
2003-03-31,0.0
2003-04-01,-0.6944
2003-04-02,0.6993
2003-04-03,-4.1667
2003-04-04,-11.5942
2003-04-07,-13.1148
2003-04-08,-17.9245
2003-04-09,-2.2989
2003-04-10,7.0588
2003-04-11,-5.4945
2003-04-14,-6.9767
2003-04-15,3.75
2003-04-16,-2.4096
2003-04-17,8.642
2003-04-21,7.9545
2003-04-22,6.3158
2003-04-23,-2.9703
2003-04-24,-6.1224
2003-04-25,-2.1739
2003-04-28,2.2222
2003-04-29,-5.4348
2003-04-30,2.2989
2003-05-01,1.1236
2003-05-02,7.7778
2003-05-05,4.1237
2003-05-06,7.9208
2003-05-07,10.0917
2003-05-08,-3.3333
2003-05-09,6.0345
2003-05-12,0.0
2003-05-13,-2.439
2003-05-14,-1.6667
2003-05-15,-0.8475
2003-05-16,5.1282
2003-05-19,-4.878
2003-05-20,-7.6923
2003-05-21,-0.9259
2003-05-22,10.2804
2003-05-23,2.5423999999999998
2003-05-27,1.6529
2003-05-28,13.8211
2003-05-29,3.5714
2003-05-30,-1.7931
2003-06-02,-4.4944
2003-06-03,-2.2059
2003-06-04,-1.5038
2003-06-05,2.2901
2003-06-06,2.2388
2003-06-09,2.1898
2003-06-10,1.4285999999999999
2003-06-11,8.4507
2003-06-12,-5.8442
2003-06-13,-2.7586
2003-06-16,-0.7092
2003-06-17,10.0
2003-06-18,5.1948
2003-06-19,19.1358
2003-06-20,-3.6269
2003-06-23,-5.3763
2003-06-24,-0.5682
2003-06-25,0.5143
2003-06-26,13.701
2003-06-27,-0.45
2003-06-30,-1.0045
2003-07-01,-3.0949
2003-07-02,4.1885
2003-07-03,0.5025
2003-07-07,1.0
2003-07-08,-4.9505
2003-07-09,3.125
2003-07-10,-3.5354
2003-07-11,-2.6178
2003-07-14,4.8387
2003-07-15,0.5128
2003-07-16,-2.0408
2003-07-17,-11.4583
2003-07-18,0.0
2003-07-21,-2.9412000000000003
2003-07-22,6.0606
2003-07-23,-3.4286
2003-07-24,-7.1006
2003-07-25,-1.2739
2003-07-28,0.0
2003-07-29,-1.2903
2003-07-30,5.8824
2003-07-31,3.7037
2003-08-01,-5.9524
2003-08-04,5.0633
2003-08-05,-3.6145
2003-08-06,0.0
2003-08-07,3.125
2003-08-08,15.7576
2003-08-11,-5.2356
2003-08-12,-2.7624
2003-08-13,-2.8409
2003-08-14,12.2222
2003-08-15,-2.0323
2003-08-18,-1.0638
2003-08-19,-0.5376
2003-08-20,2.1622
2003-08-21,0.5291
2003-08-22,-11.5789
2003-08-25,11.25
2003-08-26,2.1937
2003-08-27,1.5707
2003-08-28,-3.6082
2003-08-29,1.6042999999999998
2003-09-02,0.0
2003-09-03,2.6316
2003-09-04,-1.0256
2003-09-05,3.6269
2003-09-08,8.5
2003-09-09,15.2074
2003-09-10,-4.8
2003-09-11,2.1008
2003-09-12,-2.8807
2003-09-15,4.661
2003-09-16,1.2146
2003-09-17,2.0
2003-09-18,1.9607999999999999
2003-09-19,-4.3077
2003-09-22,-2.3312
2003-09-23,9.8765
2003-09-24,-0.7491
2003-09-25,-9.8113
2003-09-26,-7.113
2003-09-29,3.6036
2003-09-30,-2.6087
2003-10-01,-0.4018
2003-10-02,12.9538
2003-10-03,3.1746
2003-10-06,-5.3846
2003-10-07,2.8455
2003-10-08,-1.1858
2003-10-09,0.0
2003-10-10,1.6400000000000001
2003-10-13,2.3219
2003-10-14,15.3846
2003-10-15,5.3667
2003-10-16,7.5609
2003-10-17,-0.2941
2003-10-20,-0.295
2003-10-21,10.9467
2003-10-22,11.7333
2003-10-23,3.8186
2003-10-24,-4.5977
2003-10-27,-3.3735
2003-10-28,2.2444
2003-10-29,-2.439
2003-10-30,2.5
2003-10-31,-1.2195
2003-11-03,1.4815
2003-11-04,0.4623
2003-11-05,-1.1867
2003-11-06,7.598
2003-11-07,0.8884
2003-11-10,-2.6868
2003-11-11,2.065
2003-11-12,-0.8866
2003-11-13,2.0642
2003-11-14,1.573
2003-11-17,-0.6637
2003-11-18,0.245
2003-11-19,0.6443
2003-11-20,-5.7395
2003-11-21,5.8548
2003-11-24,12.1681
2003-11-25,4.5365
2003-11-26,4.3396
2003-11-28,6.5099
2003-12-01,-6.7912
2003-12-02,-2.5501
2003-12-03,-4.8598
2003-12-04,-8.6444
2003-12-05,0.0
2003-12-08,-3.0108
2003-12-09,2.439
2003-12-10,-2.5974
2003-12-11,13.3333
2003-12-12,2.9412000000000003
2003-12-15,2.0952
2003-12-16,4.291
2003-12-17,9.1234
2003-12-18,1.1475
2003-12-19,0.1621
2003-12-22,-1.1327
2003-12-23,-0.1637
2003-12-24,-1.4754
2003-12-26,1.3311
2003-12-29,5.9113
2003-12-30,-3.7209
2003-12-31,0.4831
2004-01-02,1.9231
2004-01-05,8.805
2004-01-06,5.7803
2004-01-07,-1.6393
2004-01-08,-0.8333
2004-01-09,1.6806999999999999
2004-01-12,7.4242
2004-01-13,-0.1154
2004-01-14,1.5404
2004-01-15,0.5057
2004-01-16,4.6541
2004-01-20,-0.1202
2004-01-21,-7.7016
2004-01-22,-9.2568
2004-01-23,9.9138
2004-01-26,2.3529
2004-01-27,2.8097
2004-01-28,-2.3602
2004-01-29,-5.598
2004-01-30,7.2776
2004-02-02,-3.2663
2004-02-03,-7.7922
2004-02-04,-8.7324
2004-02-05,2.7778
2004-02-06,6.6066
2004-02-09,1.5493000000000001
2004-02-10,-1.1096
2004-02-11,2.5244999999999997
2004-02-12,-0.684
2004-02-13,0.551
2004-02-17,-0.5479
2004-02-18,0.551
2004-02-19,1.0959
2004-02-20,-2.439
2004-02-23,2.0833
2004-02-24,-3.2653
2004-02-25,0.7032
2004-02-26,1.2570000000000001
2004-02-27,6.4828
2004-03-01,-7.9016
2004-03-02,-6.4698
2004-03-03,0.0
2004-03-04,8.4211
2004-03-05,-4.8544
2004-03-08,-2.9154999999999998
2004-03-09,-6.006
2004-03-10,-3.8339
2004-03-11,-0.3322
2004-03-12,5.0
2004-03-15,3.1746
2004-03-16,0.0
2004-03-17,0.0
2004-03-18,-5.5385
2004-03-19,2.7523999999999997
2004-03-22,-2.3617
2004-03-23,4.7078
2004-03-24,2.4806
2004-03-25,4.8411
2004-03-26,3.8961
2004-03-29,0.0
2004-03-30,-0.5556
2004-03-31,0.0
2004-04-01,1.9553
2004-04-02,3.4247
2004-04-05,1.9868000000000001
2004-04-06,-4.9351
2004-04-07,-1.9125999999999999
2004-04-08,5.8496
2004-04-12,5.0
2004-04-13,-5.0125
2004-04-14,-5.0132
2004-04-15,-2.2222
2004-04-16,5.6818
2004-04-19,5.7796
2004-04-20,1.0165
2004-04-21,11.9497
2004-04-22,1.6854
2004-04-23,-1.4365
2004-04-26,2.3543
2004-04-27,-1.5333999999999999
2004-04-28,-2.8921
2004-04-29,-8.362
2004-04-30,-3.125
2004-05-03,12.3871
2004-05-04,-1.7222
2004-05-05,-0.2336
2004-05-06,1.171
2004-05-07,-4.3981
2004-05-10,-3.0266
2004-05-11,4.6192
2004-05-12,-1.074
2004-05-13,0.965
2004-05-14,-4.4205
2004-05-17,-6.375
2004-05-18,0.1335
2004-05-19,3.7333
2004-05-20,1.7995
2004-05-21,3.2828
2004-05-24,4.2787
2004-05-25,-1.6413
2004-05-26,5.2443
2004-05-27,-2.6048
2004-05-28,0.0
2004-06-01,-0.5814
2004-06-02,1.0526
2004-06-03,-1.8519
2004-06-04,0.1179
2004-06-07,-0.2356
